df_hash,22ZHK4.MC7JBY
176.607,1.030
176.637,1.027
176.667,1.029
176.697,1.018
176.727,1.026
176.757,1.030
176.787,1.020
176.817,1.022
176.847,1.021
176.877,1.021
176.907,1.024
176.937,1.026
176.967,1.027
176.997,1.028
177.027,1.025
177.057,1.024
177.087,1.023
177.117,1.024
177.147,1.026
177.177,1.028
177.207,1.024
177.237,1.023
177.267,1.026
177.297,1.021
177.327,1.025
177.357,1.026
177.387,1.021
177.417,1.028
177.447,1.021
177.477,1.020
177.507,1.027
177.537,1.025
177.567,1.023
177.597,1.022
177.627,1.020
177.657,1.026
177.687,1.024
177.717,1.021
177.747,1.025
177.777,1.025
177.807,1.026
177.837,1.023
177.867,1.026
177.897,1.023
177.927,1.027
177.957,1.022
177.987,1.024
178.017,1.024
178.047,1.022
178.077,1.022
178.107,1.021
178.137,1.026
178.167,1.020
178.197,1.031
178.227,1.022
178.257,1.028
178.287,1.023
178.317,1.017
178.347,1.022
178.377,1.025
178.407,1.026
178.437,1.029
178.467,1.025
178.497,1.018
178.527,1.031
178.557,1.024
178.587,1.025
178.617,1.024
178.647,1.022
178.677,1.025
178.707,1.025
178.737,1.025
178.767,1.023
178.797,1.023
178.827,1.022
178.857,1.024
178.887,1.021
178.917,1.023
178.947,1.024
178.977,1.030
179.007,1.027
179.037,1.021
179.067,1.030
179.097,1.021
179.127,1.020
179.157,1.021
179.187,1.025
179.217,1.023
179.247,1.029
179.277,1.021
179.307,1.028
179.337,1.024
179.367,1.022
179.397,1.024
179.427,1.023
179.457,1.021
179.487,1.024
179.517,1.025
179.547,1.024
179.577,1.024
179.607,1.028
179.637,1.023
179.667,1.020
179.697,1.021
179.727,1.032
179.757,1.021
179.787,1.022
179.817,1.029
179.847,1.022
179.877,1.024
179.907,1.024
179.937,1.027
179.967,1.027
179.997,1.028
180.027,1.025
180.057,1.029
180.087,1.020
180.117,1.025
180.147,1.027
180.177,1.024
180.207,1.025
180.237,1.023
180.267,1.026
180.297,1.026
180.327,1.028
180.357,1.020
180.387,1.029
180.417,1.020
180.447,1.026
180.477,1.028
180.507,1.019
180.537,1.020
180.567,1.025
180.597,1.024
180.627,1.031
180.657,1.022
180.687,1.028
180.717,1.024
180.747,1.019
180.777,1.027
180.807,1.025
180.837,1.022
180.867,1.024
180.897,1.025
180.927,1.018
180.957,1.027
180.987,1.025
181.017,1.029
181.047,1.025
181.077,1.016
181.107,1.023
181.137,1.030
181.167,1.028
181.197,1.027
181.227,1.021
181.257,1.028
181.287,1.022
181.317,1.023
181.347,1.023
181.377,1.026
181.407,1.025
181.437,1.025
181.467,1.023
181.497,1.029
181.527,1.024
181.557,1.023
181.587,1.034
181.617,1.022
181.647,1.023
181.677,1.025
181.707,1.027
181.737,1.022
181.767,1.032
181.797,1.022
181.827,1.027
181.857,1.021
181.887,1.023
181.917,1.023
181.947,1.026
181.977,1.024
182.007,1.020
182.037,1.023
182.067,1.030
182.097,1.021
182.127,1.029
182.157,1.022
182.187,1.024
182.217,1.028
182.247,1.027
182.277,1.020
182.307,1.026
182.337,1.026
182.367,1.030
182.397,1.025
182.427,1.024
182.457,1.024
182.487,1.024
182.517,1.025
182.547,1.024
182.577,1.027
182.607,1.026
182.637,1.021
182.667,1.028
182.697,1.025
182.727,1.023
182.757,1.023
182.787,1.024
182.817,1.023
182.847,1.031
182.877,1.021
182.907,1.025
182.937,1.025
182.967,1.027
182.997,1.025
183.027,1.022
183.057,1.030
183.087,1.027
183.117,1.027
183.147,1.027
183.177,1.027
183.207,1.021
183.237,1.022
183.267,1.026
183.297,1.026
183.327,1.025
183.357,1.028
183.387,1.023
183.417,1.029
183.447,1.025
183.477,1.026
183.507,1.026
183.537,1.024
183.567,1.023
183.597,1.023
183.627,1.025
183.657,1.027
183.687,1.021
183.717,1.021
183.747,1.025
183.777,1.026
183.807,1.021
183.837,1.024
183.867,1.027
183.897,1.021
183.927,1.020
183.957,1.026
183.987,1.028
184.017,1.029
184.047,1.025
184.077,1.022
184.107,1.026
184.137,1.019
184.167,1.022
184.197,1.024
184.227,1.023
184.257,1.026
184.287,1.026
184.317,1.023
184.347,1.027
184.377,1.025
184.407,1.019
184.437,1.026
184.467,1.022
184.497,1.019
184.527,1.024
184.557,1.028
184.587,1.029
184.617,1.028
184.647,1.020
184.677,1.028
184.707,1.021
184.737,1.021
184.767,1.024
184.797,1.023
184.827,1.023
184.857,1.021
184.887,1.039
184.917,1.023
184.947,1.022
184.977,1.023
185.007,1.027
185.037,1.021
185.067,1.015
185.097,1.024
185.127,1.027
185.157,1.027
185.187,1.029
185.217,1.026
185.247,1.033
185.277,1.021
185.307,1.024
185.337,1.022
185.367,1.021
185.397,1.028
185.427,1.026
185.457,1.021
185.487,1.033
185.517,1.032
185.547,1.018
185.577,1.030
185.607,1.027
185.637,1.021
185.667,1.024
185.697,1.028
185.727,1.028
185.757,1.022
185.787,1.025
185.817,1.027
185.847,1.022
185.877,1.022
185.907,1.028
185.937,1.027
185.967,1.022
185.997,1.024
186.027,1.032
186.057,1.030
186.087,1.020
186.117,1.031
186.147,1.026
186.177,1.017
186.207,1.028
186.237,1.026
186.267,1.027
186.297,1.021
186.327,1.025
186.357,1.027
186.387,1.021
186.417,1.023
186.447,1.027
186.477,1.025
186.507,1.026
186.537,1.021
186.567,1.026
186.597,1.023
186.627,1.023
186.657,1.030
186.687,1.021
186.717,1.021
186.747,1.028
186.777,1.024
186.807,1.028
186.837,1.020
186.867,1.026
186.897,1.029
186.927,1.024
186.957,1.024
186.987,1.021
187.017,1.029
187.047,1.037
187.077,1.020
187.107,1.029
187.137,1.021
187.167,1.030
187.197,1.016
187.227,1.027
187.257,1.030
187.287,1.027
187.317,1.021
187.347,1.031
187.377,1.024
187.407,1.027
187.437,1.025
187.467,1.018
187.497,1.021
187.527,1.025
187.557,1.029
187.587,1.032
187.617,1.024
187.647,1.031
187.677,1.023
187.707,1.023
187.737,1.028
187.767,1.023
187.797,1.021
187.827,1.023
187.857,1.024
187.887,1.027
187.917,1.027
187.947,1.028
187.977,1.025
188.007,1.024
188.037,1.029
188.067,1.024
188.097,1.023
188.127,1.027
188.157,1.025
188.187,1.030
188.217,1.021
188.247,1.032
188.277,1.022
188.307,1.027
188.337,1.028
188.367,1.021
188.397,1.027
188.427,1.028
188.457,1.026
188.487,1.031
188.517,1.023
188.547,1.029
188.577,1.027
188.607,1.023
188.637,1.025
188.667,1.026
188.697,1.024
188.727,1.026
188.757,1.023
188.787,1.027
188.817,1.026
188.847,1.028
188.877,1.024
188.907,1.032
188.937,1.021
188.967,1.023
188.997,1.027
189.027,1.023
189.057,1.023
189.087,1.025
189.117,1.023
189.147,1.027
189.177,1.022
189.207,1.030
189.237,1.023
189.267,1.022
189.297,1.026
189.327,1.026
189.357,1.026
189.387,1.024
189.417,1.024
189.447,1.026
189.477,1.023
189.507,1.026
189.537,1.026
189.567,1.025
189.597,1.021
189.627,1.027
189.657,1.021
189.687,1.026
189.717,1.028
189.747,1.023
189.777,1.032
189.807,1.024
189.837,1.024
189.867,1.024
189.897,1.017
189.927,1.025
189.957,1.028
189.987,1.023
190.017,1.022
190.047,1.025
190.077,1.029
190.107,1.027
190.137,1.022
190.167,1.034
190.197,1.021
190.227,1.023
190.257,1.026
190.287,1.019
190.317,1.021
190.347,1.035
190.377,1.034
190.407,1.023
190.437,1.027
190.467,1.032
190.497,1.021
190.527,1.026
190.557,1.022
190.587,1.023
190.617,1.018
190.647,1.023
190.677,1.025
190.707,1.033
190.737,1.026
190.767,1.023
190.797,1.035
190.827,1.022
190.857,1.021
190.887,1.029
190.917,1.025
190.947,1.024
190.977,1.024
191.007,1.025
191.037,1.022
191.067,1.022
191.097,1.026
191.127,1.026
191.157,1.026
191.187,1.025
191.217,1.021
191.247,1.031
191.277,1.021
191.307,1.031
191.337,1.030
191.367,1.016
191.397,1.024
191.427,1.026
191.457,1.023
191.487,1.029
191.517,1.024
191.547,1.027
191.577,1.025
191.607,1.021
191.637,1.026
191.667,1.025
191.697,1.023
191.727,1.027
191.757,1.024
191.787,1.028
191.817,1.016
191.847,1.036
191.877,1.029
191.907,1.021
191.937,1.019
191.967,1.027
191.997,1.020
192.027,1.026
192.057,1.020
192.087,1.028
192.117,1.025
192.147,1.025
192.177,1.025
192.207,1.022
192.237,1.024
192.267,1.025
192.297,1.024
192.327,1.027
192.357,1.021
192.387,1.031
192.417,1.029
192.447,1.023
192.477,1.024
192.507,1.026
192.537,1.025
192.567,1.030
192.597,1.027
192.627,1.028
192.657,1.026
192.687,1.023
192.717,1.024
192.747,1.024
192.777,1.028
192.807,1.028
192.837,1.022
192.867,1.029
192.897,1.023
192.927,1.029
192.957,1.030
192.987,1.025
193.017,1.024
193.047,1.028
193.077,1.031
193.107,1.027
193.137,1.023
193.167,1.029
193.197,1.023
193.227,1.025
193.257,1.025
193.287,1.026
193.317,1.027
193.347,1.025
193.377,1.026
193.407,1.026
193.437,1.023
193.467,1.032
193.497,1.021
193.527,1.028
193.557,1.026
193.587,1.021
193.617,1.023
193.647,1.029
193.677,1.025
193.707,1.029
193.737,1.022
193.767,1.027
193.797,1.024
193.827,1.024
193.857,1.028
193.887,1.025
193.917,1.026
193.947,1.023
193.977,1.025
194.007,1.030
194.037,1.024
194.067,1.024
194.097,1.024
194.127,1.027
194.157,1.026
194.187,1.022
194.217,1.030
194.247,1.023
194.277,1.021
194.307,1.026
194.337,1.027
194.367,1.031
194.397,1.023
194.427,1.024
194.457,1.026
194.487,1.021
194.517,1.027
194.547,1.026
194.577,1.030
194.607,1.025
194.637,1.027
194.667,1.023
194.697,1.026
194.727,1.027
194.757,1.028
194.787,1.024
194.817,1.029
194.847,1.021
194.877,1.027
194.907,1.023
194.937,1.021
194.967,1.027
194.997,1.030
195.027,1.029
195.057,1.025
195.087,1.025
195.117,1.027
195.147,1.023
195.177,1.026
195.207,1.025
195.237,1.027
195.267,1.024
195.297,1.023
195.327,1.027
195.357,1.026
195.387,1.027
195.417,1.025
195.447,1.031
195.477,1.017
195.507,1.031
195.537,1.029
195.567,1.021
195.597,1.023
195.627,1.026
195.657,1.025
195.687,1.032
195.717,1.021
195.747,1.027
195.777,1.025
195.807,1.023
195.837,1.028
195.867,1.025
195.897,1.027
195.927,1.030
195.957,1.025
195.987,1.026
196.017,1.025
196.047,1.030
196.077,1.027
196.107,1.029
196.137,1.032
196.167,1.019
196.197,1.023
196.227,1.029
196.257,1.021
196.287,1.027
196.317,1.026
196.347,1.027
196.377,1.023
196.407,1.022
196.437,1.026
196.467,1.024
196.497,1.025
196.527,1.022
196.557,1.023
196.587,1.033
196.617,1.031
196.647,1.017
196.677,1.034
196.707,1.023
196.737,1.023
196.767,1.026
196.797,1.029
196.827,1.034
196.857,1.022
196.887,1.029
196.917,1.028
196.947,1.022
196.977,1.028
197.007,1.028
197.037,1.023
197.067,1.026
197.097,1.024
197.127,1.027
197.157,1.028
197.187,1.020
197.217,1.036
197.247,1.021
197.277,1.018
197.307,1.024
197.337,1.028
197.367,1.028
197.397,1.025
197.427,1.022
197.457,1.033
197.487,1.024
197.517,1.021
197.547,1.031
197.577,1.028
197.607,1.023
197.637,1.026
197.667,1.032
197.697,1.027
197.727,1.021
197.757,1.029
197.787,1.024
197.817,1.024
197.847,1.025
197.877,1.022
197.907,1.031
197.937,1.030
197.967,1.027
197.997,1.027
198.027,1.026
198.057,1.029
198.087,1.028
198.117,1.023
198.147,1.027
198.177,1.027
198.207,1.026
198.237,1.024
198.267,1.022
198.297,1.029
198.327,1.026
198.357,1.023
198.387,1.027
198.417,1.029
198.447,1.032
198.477,1.028
198.507,1.026
198.537,1.028
198.567,1.025
198.597,1.023
198.627,1.027
198.657,1.028
198.687,1.031
198.717,1.026
198.747,1.024
198.777,1.028
198.807,1.025
198.837,1.032
198.867,1.023
198.897,1.027
198.927,1.024
198.957,1.024
198.987,1.027
199.017,1.029
199.047,1.024
199.077,1.028
199.107,1.021
199.137,1.029
199.167,1.021
199.197,1.024
199.227,1.026
199.257,1.023
199.287,1.026
199.317,1.024
199.347,1.030
199.377,1.025
199.407,1.025
199.437,1.025
199.467,1.025
199.497,1.023
199.527,1.024
199.557,1.026
199.587,1.024
199.617,1.033
199.647,1.024
199.677,1.029
199.707,1.023
199.737,1.022
199.767,1.028
199.797,1.029
199.827,1.022
199.857,1.030
199.887,1.023
199.917,1.032
199.947,1.026
199.977,1.026
200.007,1.025
200.037,1.024
200.067,1.025
200.097,1.025
200.127,1.026
200.157,1.026
200.187,1.029
200.217,1.028
200.247,1.027
200.277,1.023
200.307,1.024
200.337,1.028
200.367,1.027
200.397,1.028
200.427,1.022
200.457,1.029
200.487,1.029
200.517,1.022
200.547,1.021
200.577,1.023
200.607,1.027
200.637,1.027
200.667,1.028
200.697,1.021
200.727,1.030
200.757,1.022
200.787,1.024
200.817,1.028
200.847,1.026
200.877,1.026
200.907,1.026
200.937,1.031
200.967,1.028
200.997,1.028
201.027,1.024
201.057,1.026
201.087,1.024
201.117,1.024
201.147,1.024
201.177,1.030
201.207,1.027
201.237,1.028
201.267,1.030
201.297,1.021
201.327,1.025
201.357,1.027
201.387,1.027
201.417,1.026
201.447,1.029
201.477,1.020
201.507,1.032
201.537,1.025
201.567,1.024
201.597,1.026
201.627,1.025
201.657,1.026
201.687,1.024
201.717,1.031
201.747,1.027
201.777,1.023
201.807,1.025
201.837,1.028
201.867,1.028
201.897,1.024
201.927,1.029
201.957,1.024
201.987,1.025
202.017,1.032
202.047,1.021
202.077,1.025
202.107,1.025
202.137,1.029
202.167,1.033
202.197,1.021
202.227,1.023
202.257,1.031
202.287,1.021
202.317,1.024
202.347,1.023
202.377,1.024
202.407,1.023
202.437,1.028
202.467,1.027
202.497,1.025
202.527,1.027
202.557,1.029
202.587,1.025
202.617,1.031
202.647,1.019
202.677,1.030
202.707,1.026
202.737,1.021
202.767,1.025
202.797,1.030
202.827,1.028
202.857,1.030
202.887,1.029
202.917,1.032
202.947,1.021
202.977,1.021
203.007,1.024
203.037,1.028
203.067,1.026
203.097,1.024
203.127,1.028
203.157,1.024
203.187,1.028
203.217,1.027
203.247,1.025
203.277,1.028
203.307,1.021
203.337,1.024
203.367,1.028
203.397,1.031
203.427,1.025
203.457,1.021
203.487,1.026
203.517,1.027
203.547,1.021
203.577,1.028
203.607,1.028
203.637,1.027
203.667,1.025
203.697,1.027
203.727,1.027
203.757,1.036
203.787,1.024
203.817,1.033
203.847,1.029
203.877,1.018
203.907,1.024
203.937,1.027
203.967,1.026
203.997,1.031
204.027,1.022
204.057,1.021
204.087,1.030
204.117,1.027
204.147,1.028
204.177,1.028
204.207,1.026
204.237,1.027
204.267,1.026
204.297,1.025
204.327,1.030
204.357,1.015
204.387,1.021
204.417,1.030
204.447,1.022
204.477,1.021
204.507,1.027
204.537,1.025
204.567,1.029
204.597,1.027
204.627,1.027
204.657,1.026
204.687,1.023
204.717,1.027
204.747,1.025
204.777,1.025
204.807,1.028
204.837,1.025
204.867,1.025
204.897,1.028
204.927,1.027
204.957,1.026
204.987,1.034
205.017,1.021
205.047,1.024
205.077,1.023
205.107,1.026
205.137,1.032
205.167,1.029
205.197,1.022
205.227,1.029
205.257,1.020
205.287,1.023
205.317,1.029
205.347,1.025
205.377,1.027
205.407,1.026
205.437,1.029
205.467,1.023
205.497,1.027
205.527,1.022
205.557,1.034
205.587,1.021
205.617,1.028
205.647,1.027
205.677,1.021
205.707,1.027
205.737,1.029
205.767,1.022
205.797,1.027
205.827,1.022
205.857,1.025
205.887,1.024
205.917,1.025
205.947,1.023
205.977,1.026
206.007,1.025
206.037,1.028
206.067,1.028
206.097,1.028
206.127,1.027
206.157,1.023
206.187,1.023
206.217,1.022
206.247,1.031
206.277,1.021
206.307,1.034
206.337,1.025
206.367,1.021
206.397,1.026
206.427,1.032
206.457,1.030
206.487,1.028
206.517,1.024
206.547,1.029
206.577,1.021
206.607,1.027
206.637,1.027
206.667,1.025
206.697,1.026
206.727,1.026
206.757,1.025
206.787,1.025
206.817,1.025
206.847,1.026
206.877,1.021
206.907,1.034
206.937,1.019
206.967,1.029
206.997,1.026
207.027,1.021
207.057,1.024
207.087,1.028
207.117,1.025
207.147,1.029
207.177,1.023
207.207,1.028
207.237,1.023
207.267,1.028
207.297,1.030
207.327,1.026
207.357,1.028
207.387,1.025
207.417,1.024
207.447,1.027
207.477,1.027
207.507,1.026
207.537,1.024
207.567,1.034
207.597,1.015
207.627,1.026
207.657,1.024
207.687,1.020
207.717,1.025
207.747,1.029
207.777,1.029
207.807,1.027
207.837,1.024
207.867,1.031
207.897,1.019
207.927,1.022
207.957,1.026
207.987,1.026
208.017,1.026
208.047,1.023
208.077,1.025
208.107,1.027
208.137,1.030
208.167,1.025
208.197,1.021
208.227,1.031
208.257,1.021
208.287,1.021
208.317,1.026
208.347,1.027
208.377,1.026
208.407,1.021
208.437,1.028
208.467,1.028
208.497,1.022
208.527,1.026
208.557,1.027
208.587,1.027
208.617,1.024
208.647,1.026
208.677,1.023
208.707,1.032
208.737,1.015
208.767,1.034
208.797,1.024
208.827,1.019
208.857,1.022
208.887,1.031
208.917,1.030
208.947,1.030
208.977,1.027
209.007,1.029
209.037,1.025
209.067,1.025
209.097,1.023
209.127,1.027
209.157,1.029
209.187,1.029
209.217,1.025
209.247,1.030
209.277,1.021
209.307,1.031
209.337,1.028
209.367,1.021
209.397,1.019
209.427,1.029
209.457,1.024
209.487,1.032
209.517,1.025
209.547,1.030
209.577,1.023
209.607,1.021
209.637,1.028
209.667,1.027
209.697,1.025
209.727,1.027
209.757,1.025
209.787,1.029
209.817,1.024
209.847,1.024
209.877,1.029
209.907,1.020
209.937,1.023
209.967,1.026
209.997,1.023
210.027,1.031
210.057,1.025
210.087,1.025
210.117,1.025
210.147,1.027
210.177,1.027
210.207,1.025
210.237,1.025
210.267,1.029
210.297,1.027
210.327,1.024
210.357,1.025
210.387,1.028
210.417,1.022
210.447,1.024
210.477,1.028
210.507,1.021
210.537,1.020
210.567,1.028
210.597,1.025
210.627,1.030
210.657,1.023
210.687,1.023
210.717,1.029
210.747,1.025
210.777,1.027
210.807,1.025
210.837,1.027
210.867,1.028
210.897,1.028
210.927,1.024
210.957,1.026
210.987,1.027
211.017,1.026
211.047,1.023
211.077,1.026
211.107,1.027
211.137,1.023
211.167,1.035
211.197,1.022
211.227,1.031
211.257,1.028
211.287,1.020
211.317,1.024
211.347,1.026
211.377,1.026
211.407,1.031
211.437,1.021
211.467,1.026
211.497,1.029
211.527,1.026
211.557,1.026
211.587,1.025
211.617,1.023
211.647,1.028
211.677,1.027
211.707,1.028
211.737,1.025
211.767,1.025
211.797,1.026
211.827,1.028
211.857,1.021
211.887,1.021
211.917,1.028
211.947,1.028
211.977,1.034
212.007,1.021
212.037,1.025
212.067,1.025
212.097,1.018
212.127,1.021
212.157,1.029
212.187,1.021
212.217,1.032
212.247,1.024
212.277,1.032
212.307,1.024
212.337,1.020
212.367,1.025
212.397,1.027
212.427,1.024
212.457,1.025
212.487,1.027
212.517,1.024
212.547,1.024
212.577,1.027
212.607,1.025
212.637,1.028
212.667,1.019
212.697,1.029
212.727,1.021
212.757,1.029
212.787,1.028
212.817,1.020
212.847,1.028
212.877,1.027
212.907,1.026
212.937,1.028
212.967,1.024
212.997,1.031
213.027,1.024
213.057,1.021
213.087,1.025
213.117,1.024
213.147,1.026
213.177,1.028
213.207,1.024
213.237,1.028
213.267,1.029
213.297,1.022
213.327,1.035
213.357,1.017
213.387,1.031
213.417,1.028
213.447,1.021
213.477,1.029
213.507,1.025
213.537,1.027
213.567,1.031
213.597,1.027
213.627,1.030
213.657,1.023
213.687,1.021
213.717,1.022
213.747,1.023
213.777,1.023
213.807,1.031
213.837,1.027
213.867,1.023
213.897,1.020
213.927,1.032
213.957,1.026
213.987,1.026
214.017,1.026
214.047,1.022
214.077,1.021
214.107,1.027
214.137,1.028
214.167,1.030
214.197,1.026
214.227,1.023
214.257,1.029
214.287,1.024
214.317,1.026
214.347,1.024
214.377,1.024
214.407,1.028
214.437,1.025
214.467,1.026
214.497,1.023
214.527,1.033
214.557,1.020
214.587,1.025
214.617,1.028
214.647,1.023
214.677,1.026
214.707,1.029
214.737,1.022
214.767,1.028
214.797,1.024
214.827,1.029
214.857,1.029
214.887,1.024
214.917,1.026
214.947,1.024
214.977,1.029
215.007,1.028
215.037,1.027
215.067,1.025
215.097,1.024
215.127,1.028
215.157,1.031
215.187,1.021
215.217,1.032
215.247,1.024
215.277,1.026
215.307,1.025
215.337,1.028
215.367,1.028
215.397,1.030
215.427,1.019
215.457,1.027
215.487,1.023
215.517,1.026
215.547,1.024
215.577,1.025
215.607,1.024
215.637,1.024
215.667,1.027
215.697,1.025
215.727,1.030
215.757,1.022
215.787,1.031
215.817,1.023
215.847,1.029
215.877,1.026
215.907,1.023
215.937,1.023
215.967,1.031
215.997,1.027
216.027,1.031
216.057,1.023
216.087,1.031
216.117,1.024
216.147,1.023
216.177,1.024
216.207,1.026
216.237,1.025
216.267,1.025
216.297,1.027
216.327,1.028
216.357,1.023
216.387,1.025
216.417,1.024
216.447,1.027
216.477,1.024
216.507,1.028
216.537,1.023
216.567,1.024
216.597,1.022
216.627,1.030
216.657,1.030
216.687,1.027
216.717,1.024
216.747,1.031
216.777,1.024
216.807,1.023
216.837,1.028
216.867,1.025
216.897,1.027
216.927,1.025
216.957,1.023
216.987,1.025
217.017,1.027
217.047,1.022
217.077,1.034
217.107,1.022
217.137,1.029
217.167,1.030
217.197,1.022
217.227,1.028
217.257,1.032
217.287,1.027
217.317,1.028
217.347,1.023
217.377,1.029
217.407,1.026
217.437,1.024
217.467,1.025
217.497,1.026
217.527,1.025
217.557,1.024
217.587,1.030
217.617,1.024
217.647,1.029
217.677,1.026
217.707,1.025
217.737,1.031
217.767,1.021
217.797,1.021
217.827,1.024
217.857,1.029
217.887,1.032
217.917,1.021
217.947,1.030
217.977,1.027
218.007,1.023
218.037,1.028
218.067,1.024
218.097,1.029
218.127,1.024
218.157,1.028
218.187,1.023
218.217,1.033
218.247,1.020
218.277,1.036
218.307,1.033
218.337,1.017
218.367,1.027
218.397,1.030
218.427,1.026
218.457,1.023
218.487,1.018
218.517,1.034
218.547,1.030
218.577,1.021
218.607,1.023
218.637,1.027
218.667,1.028
218.697,1.028
218.727,1.025
218.757,1.028
218.787,1.026
218.817,1.024
218.847,1.031
218.877,1.026
218.907,1.023
218.937,1.028
218.967,1.029
218.997,1.025
219.027,1.028
219.057,1.025
219.087,1.031
219.117,1.029
219.147,1.025
219.177,1.027
219.207,1.026
219.237,1.028
219.267,1.023
219.297,1.026
219.327,1.028
219.357,1.029
219.387,1.027
219.417,1.028
219.447,1.021
219.477,1.024
219.507,1.027
219.537,1.025
219.567,1.032
219.597,1.028
219.627,1.024
219.657,1.032
219.687,1.027
219.717,1.027
219.747,1.026
219.777,1.024
219.807,1.027
219.837,1.025
219.867,1.028
219.897,1.024
219.927,1.029
219.957,1.023
219.987,1.032
220.017,1.022
220.047,1.028
220.077,1.029
220.107,1.021
220.137,1.024
220.167,1.028
220.197,1.027
220.227,1.029
220.257,1.022
220.287,1.029
220.317,1.029
220.347,1.025
220.377,1.029
220.407,1.029
220.437,1.028
220.467,1.026
220.497,1.028
220.527,1.023
220.557,1.026
220.587,1.026
220.617,1.022
