df_hash,22ZHK4.D641S7
302.606,1.024
302.636,1.021
302.666,1.021
302.696,1.024
302.726,1.021
302.756,1.021
302.786,1.025
302.816,1.025
302.846,1.021
302.876,1.018
302.906,1.023
302.936,1.020
302.966,1.026
302.996,1.024
303.026,1.023
303.056,1.026
303.086,1.026
303.116,1.025
303.146,1.024
303.176,1.020
303.206,1.021
303.236,1.023
303.266,1.022
303.296,1.023
303.326,1.021
303.356,1.021
303.386,1.022
303.416,1.024
303.446,1.022
303.476,1.024
303.506,1.024
303.536,1.024
303.566,1.025
303.596,1.023
303.626,1.023
303.656,1.021
303.686,1.022
303.716,1.024
303.746,1.023
303.776,1.024
303.806,1.023
303.836,1.015
303.866,1.023
303.896,1.026
303.926,1.024
303.956,1.025
303.986,1.025
304.016,1.024
304.046,1.025
304.076,1.022
304.106,1.022
304.136,1.021
304.166,1.021
304.196,1.018
304.226,1.020
304.256,1.021
304.286,1.024
304.316,1.024
304.346,1.021
304.376,1.026
304.406,1.028
304.436,1.025
304.466,1.022
304.496,1.020
304.526,1.019
304.556,1.027
304.586,1.026
304.616,1.024
304.646,1.022
304.676,1.024
304.706,1.024
304.736,1.024
304.766,1.020
304.796,1.019
304.826,1.023
304.856,1.025
304.886,1.023
304.916,1.024
304.946,1.022
304.976,1.021
305.006,1.025
305.036,1.028
305.066,1.021
305.096,1.021
305.126,1.019
305.156,1.021
305.186,1.017
305.216,1.018
305.246,1.020
305.276,1.014
305.306,1.020
305.336,1.024
305.366,1.028
305.396,1.026
305.426,1.035
305.456,1.031
305.486,1.023
305.516,1.027
305.546,1.021
305.576,1.018
305.606,1.024
305.636,1.028
305.666,1.022
305.696,1.022
305.726,1.022
305.756,1.021
305.786,1.023
305.816,1.027
305.846,1.024
305.876,1.023
305.906,1.021
305.936,1.024
305.966,1.029
305.996,1.029
306.026,1.021
306.056,1.017
306.086,1.019
306.116,1.019
306.146,1.015
306.176,1.021
306.206,1.027
306.236,1.019
306.266,1.017
306.296,1.027
306.326,1.032
306.356,1.031
306.386,1.033
306.416,1.027
306.446,1.025
306.476,1.025
306.506,1.031
306.536,1.029
306.566,1.024
306.596,1.023
306.626,1.023
306.656,1.031
306.686,1.026
306.716,1.026
306.746,1.022
306.776,1.019
306.806,1.017
306.836,1.020
306.866,1.023
306.896,1.018
306.926,1.021
306.956,1.027
306.986,1.028
307.016,1.025
307.046,1.021
307.076,1.022
307.106,1.022
307.136,1.026
307.166,1.030
307.196,1.029
307.226,1.026
307.256,1.026
307.286,1.029
307.316,1.030
307.346,1.030
307.376,1.027
307.406,1.026
307.436,1.028
307.466,1.026
307.496,1.024
307.526,1.026
307.556,1.022
307.586,1.020
307.616,1.022
307.646,1.029
307.676,1.031
307.706,1.026
307.736,1.021
307.766,1.025
307.796,1.031
307.826,1.031
307.856,1.024
307.886,1.026
307.916,1.016
307.946,1.012
307.976,1.022
308.006,1.031
308.036,1.023
308.066,1.024
308.096,1.021
308.126,1.022
308.156,1.026
308.186,1.025
308.216,1.029
308.246,1.031
308.276,1.025
308.306,1.025
308.336,1.029
308.366,1.027
308.396,1.025
308.426,1.016
308.456,1.021
308.486,1.022
308.516,1.018
308.546,1.022
308.576,1.031
308.606,1.038
308.636,1.032
308.666,1.032
308.696,1.026
308.726,1.022
308.756,1.021
308.786,1.024
308.816,1.028
308.846,1.028
308.876,1.025
308.906,1.025
308.936,1.034
308.966,1.032
308.996,1.023
309.026,1.017
309.056,1.025
309.086,1.025
309.116,1.026
309.146,1.023
309.176,1.021
309.206,1.025
309.236,1.026
309.266,1.027
309.296,1.027
309.326,1.022
309.356,1.021
309.386,1.028
309.416,1.031
309.446,1.025
309.476,1.021
309.506,1.029
309.536,1.030
309.566,1.029
309.596,1.026
309.626,1.025
309.656,1.028
309.686,1.026
309.716,1.022
309.746,1.028
309.776,1.022
309.806,1.022
309.836,1.031
309.866,1.035
309.896,1.022
309.926,1.022
309.956,1.023
309.986,1.032
310.016,1.033
310.046,1.026
310.076,1.024
310.106,1.026
310.136,1.026
310.166,1.020
310.196,1.022
310.226,1.023
310.256,1.019
310.286,1.020
310.316,1.025
310.346,1.023
310.376,1.028
310.406,1.032
310.436,1.029
310.466,1.025
310.496,1.023
310.526,1.022
310.556,1.030
310.586,1.029
310.616,1.031
310.646,1.024
310.676,1.025
310.706,1.025
310.736,1.024
310.766,1.028
310.796,1.027
310.826,1.026
310.856,1.027
310.886,1.021
310.916,1.016
310.946,1.015
310.976,1.026
311.006,1.036
311.036,1.042
311.066,1.028
311.096,1.032
311.126,1.038
311.156,1.027
311.186,1.023
311.216,1.029
311.246,1.027
311.276,1.027
311.306,1.027
311.336,1.031
311.366,1.031
311.396,1.028
311.426,1.026
311.456,1.021
311.486,1.032
311.516,1.033
311.546,1.029
311.576,1.024
311.606,1.024
311.636,1.028
311.666,1.030
311.696,1.031
311.726,1.025
311.756,1.028
311.786,1.025
311.816,1.023
311.846,1.029
311.876,1.026
311.906,1.037
311.936,1.042
311.966,1.039
311.996,1.026
312.026,1.038
312.056,1.029
312.086,1.030
312.116,1.026
312.146,1.028
312.176,1.021
312.206,1.033
312.236,1.030
312.266,1.031
312.296,1.014
312.326,1.015
312.356,1.029
312.386,1.024
312.416,1.011
312.446,1.012
312.476,1.026
312.506,1.021
312.536,1.007
312.566,1.000
312.596,1.001
312.626,1.004
312.656,1.004
312.686,1.022
312.716,1.028
312.746,1.021
312.776,1.020
312.806,1.021
312.836,1.022
312.866,1.023
312.896,1.032
312.926,1.023
312.956,1.023
312.986,1.031
313.016,1.028
313.046,1.029
313.076,1.029
313.106,1.034
313.136,1.025
313.166,1.027
313.196,1.023
313.226,1.029
313.256,1.026
313.286,1.016
313.316,1.008
313.346,1.019
313.376,1.032
313.406,1.043
313.436,1.030
313.466,1.027
313.496,1.029
313.526,1.029
313.556,1.032
313.586,1.031
313.616,1.016
313.646,1.008
313.676,1.014
313.706,1.034
313.736,1.050
313.766,1.047
313.796,1.032
313.826,1.025
313.856,1.016
313.886,1.020
313.916,1.012
313.946,1.012
313.976,1.013
314.006,1.018
314.036,1.017
314.066,1.021
314.096,1.017
314.126,1.018
314.156,1.026
314.186,1.028
314.216,1.029
314.246,1.021
314.276,1.025
314.306,1.021
314.336,1.005
314.366,1.017
314.396,1.012
314.426,1.004
314.456,1.012
314.486,1.018
314.516,1.026
314.546,1.036
314.576,1.020
314.606,1.024
314.636,1.035
314.666,1.029
314.696,1.021
314.726,1.023
314.756,1.021
314.786,1.021
314.816,1.022
314.846,1.031
314.876,1.043
314.906,1.039
314.936,1.033
314.966,1.036
314.996,1.030
315.026,1.023
315.056,1.031
315.086,1.034
315.116,1.029
315.146,1.024
315.176,1.026
315.206,1.028
315.236,1.029
315.266,1.030
315.296,1.030
315.326,1.028
315.356,1.023
315.386,1.030
315.416,1.027
315.446,1.036
315.476,1.033
315.506,1.038
315.536,1.040
315.566,1.038
315.596,1.026
315.626,1.026
315.656,1.020
315.686,1.020
315.716,1.021
315.746,1.025
315.776,1.021
315.806,1.021
315.836,1.025
315.866,1.024
315.896,1.015
315.926,1.022
315.956,1.028
315.986,1.023
316.016,1.022
316.046,1.032
316.076,1.027
316.106,1.033
316.136,1.029
316.166,1.036
316.196,1.045
316.226,1.030
316.256,1.009
316.286,1.003
316.316,1.017
316.346,1.021
316.376,1.034
316.406,1.046
316.436,1.054
316.466,1.044
316.496,1.044
316.526,1.040
316.556,1.024
316.586,1.008
316.616,1.023
316.646,1.028
316.676,1.027
316.706,1.035
316.736,1.028
316.766,1.017
316.796,1.020
316.826,1.021
316.856,1.018
316.886,1.006
316.916,0.993
316.946,0.991
316.976,1.014
317.006,1.012
317.036,1.015
317.066,1.007
317.096,1.014
317.126,1.017
317.156,1.014
317.186,1.025
317.216,1.035
317.246,1.033
317.276,1.037
317.306,1.027
317.336,1.021
317.366,1.013
317.396,1.009
317.426,1.023
317.456,1.018
317.486,1.029
317.516,1.024
317.546,1.022
317.576,1.032
317.606,1.032
317.636,1.021
317.666,1.015
317.696,1.024
317.726,1.021
317.756,1.027
317.786,1.029
317.816,1.034
317.846,1.025
317.876,1.022
317.906,1.022
317.936,1.028
317.966,1.026
317.996,1.019
318.026,1.020
318.056,1.027
318.086,1.030
318.116,1.033
318.146,1.029
318.176,1.031
318.206,1.037
318.236,1.032
318.266,1.032
318.296,1.034
318.326,1.034
318.356,1.029
318.386,1.017
318.416,1.021
318.446,1.022
318.476,1.033
318.506,1.029
318.536,1.029
318.566,1.025
318.596,1.021
318.626,1.033
318.656,1.035
318.686,1.037
318.716,1.028
318.746,1.038
318.776,1.030
318.806,1.029
318.836,1.028
318.866,1.028
318.896,1.033
318.926,1.031
318.956,1.034
318.986,1.030
319.016,1.033
319.046,1.027
319.076,1.026
319.106,1.030
319.136,1.030
319.166,1.028
319.196,1.028
319.226,1.029
319.256,1.022
319.286,1.027
319.316,1.034
319.346,1.039
319.376,1.033
319.406,1.029
319.436,1.026
319.466,1.024
319.496,1.026
319.526,1.035
319.556,1.028
319.586,1.024
319.616,1.024
319.646,1.029
319.676,1.026
319.706,1.028
319.736,1.024
319.766,1.028
319.796,1.025
319.826,1.020
319.856,1.027
319.886,1.023
319.916,1.031
319.946,1.029
319.976,1.029
320.006,1.027
320.036,1.029
320.066,1.029
320.096,1.024
320.126,1.023
320.156,1.032
320.186,1.031
320.216,1.026
320.246,1.030
320.276,1.034
320.306,1.030
320.336,1.032
320.366,1.028
320.396,1.030
320.426,1.029
320.456,1.030
320.486,1.031
320.516,1.030
320.546,1.032
320.576,1.028
320.606,1.025
320.636,1.032
320.666,1.029
320.696,1.024
320.726,1.026
320.756,1.027
320.786,1.025
320.816,1.032
320.846,1.027
320.876,1.024
320.906,1.026
320.936,1.028
320.966,1.029
320.996,1.031
321.026,1.029
321.056,1.029
321.086,1.030
321.116,1.031
321.146,1.036
321.176,1.035
321.206,1.026
321.236,1.028
321.266,1.029
321.296,1.040
321.326,1.028
321.356,1.021
321.386,1.024
321.416,1.036
321.446,1.035
321.476,1.030
321.506,1.028
321.536,1.023
321.566,1.026
321.596,1.030
321.626,1.028
321.656,1.032
321.686,1.028
321.716,1.029
321.746,1.030
321.776,1.036
321.806,1.025
321.836,1.027
321.866,1.023
321.896,1.027
321.926,1.035
321.956,1.035
321.986,1.029
322.016,1.024
322.046,1.029
322.076,1.032
322.106,1.031
322.136,1.030
322.166,1.028
322.196,1.028
322.226,1.032
322.256,1.031
322.286,1.029
322.316,1.026
322.346,1.027
322.376,1.027
322.406,1.031
322.436,1.031
322.466,1.038
322.496,1.035
322.526,1.032
322.556,1.035
322.586,1.030
322.616,1.025
322.646,1.023
322.676,1.028
322.706,1.033
322.736,1.022
322.766,1.026
322.796,1.021
322.826,1.020
322.856,1.028
322.886,1.022
322.916,1.026
322.946,1.034
322.976,1.035
323.006,1.028
323.036,1.028
323.066,1.029
323.096,1.028
323.126,1.023
323.156,1.026
323.186,1.032
323.216,1.032
323.246,1.029
323.276,1.030
323.306,1.031
323.336,1.038
323.366,1.028
323.396,1.024
323.426,1.027
323.456,1.032
323.486,1.032
323.516,1.035
323.546,1.031
323.576,1.030
323.606,1.033
323.636,1.029
323.666,1.026
323.696,1.031
323.726,1.034
323.756,1.035
323.786,1.031
323.816,1.032
323.846,1.028
323.876,1.032
323.906,1.033
323.936,1.033
323.966,1.037
323.996,1.036
324.026,1.031
324.056,1.024
324.086,1.030
324.116,1.031
324.146,1.030
324.176,1.032
324.206,1.032
324.236,1.027
324.266,1.030
324.296,1.029
324.326,1.025
324.356,1.031
324.386,1.029
324.416,1.031
324.446,1.031
324.476,1.031
324.506,1.028
324.536,1.032
324.566,1.031
324.596,1.029
324.626,1.030
324.656,1.038
324.686,1.033
324.716,1.029
324.746,1.029
324.776,1.033
324.806,1.033
324.836,1.034
324.866,1.035
324.896,1.030
324.926,1.030
324.956,1.032
324.986,1.031
325.016,1.027
325.046,1.025
325.076,1.032
325.106,1.029
325.136,1.030
325.166,1.031
325.196,1.039
325.226,1.039
325.256,1.036
325.286,1.033
325.316,1.031
325.346,1.028
325.376,1.029
325.406,1.028
325.436,1.020
325.466,1.017
325.496,1.021
325.526,1.024
325.556,1.038
325.586,1.041
325.616,1.047
325.646,1.043
325.676,1.042
325.706,1.037
325.736,1.049
325.766,1.048
325.796,1.048
325.826,1.052
325.856,1.056
325.886,1.061
325.916,1.048
325.946,1.034
325.976,1.023
326.006,1.020
326.036,1.024
326.066,1.032
326.096,1.019
326.126,1.034
326.156,1.024
326.186,1.009
326.216,1.012
326.246,1.016
326.276,1.016
326.306,1.021
326.336,1.024
326.366,1.022
326.396,1.037
326.426,1.033
326.456,1.025
326.486,1.027
326.516,1.027
326.546,1.032
326.576,1.024
326.606,1.021
326.636,1.020
326.666,1.017
326.696,1.015
326.726,1.010
326.756,1.015
326.786,1.019
326.816,1.017
326.846,1.014
326.876,1.021
326.906,1.021
326.936,1.022
326.966,1.025
326.996,1.035
327.026,1.034
327.056,1.035
327.086,1.030
327.116,1.030
327.146,1.030
327.176,1.028
327.206,1.028
327.236,1.037
327.266,1.033
327.296,1.030
327.326,1.025
327.356,1.021
327.386,1.022
327.416,1.029
327.446,1.022
327.476,1.021
327.506,1.026
327.536,1.024
327.566,1.021
327.596,1.031
327.626,1.037
327.656,1.038
327.686,1.029
327.716,1.024
327.746,1.031
327.776,1.031
327.806,1.025
327.836,1.029
327.866,1.033
327.896,1.030
327.926,1.027
327.956,1.026
327.986,1.028
328.016,1.028
328.046,1.024
328.076,1.023
328.106,1.026
328.136,1.029
328.166,1.024
328.196,1.022
328.226,1.026
328.256,1.031
328.286,1.031
328.316,1.026
328.346,1.024
328.376,1.029
328.406,1.031
328.436,1.024
328.466,1.024
328.496,1.031
328.526,1.026
328.556,1.024
328.586,1.026
328.616,1.027
328.646,1.031
328.676,1.031
328.706,1.031
328.736,1.028
328.766,1.027
328.796,1.021
328.826,1.027
328.856,1.032
328.886,1.029
328.916,1.028
328.946,1.022
328.976,1.026
329.006,1.032
329.036,1.033
329.066,1.026
329.096,1.031
329.126,1.034
329.156,1.027
329.186,1.033
329.216,1.026
329.246,1.027
329.276,1.026
329.306,1.031
329.336,1.030
329.366,1.030
329.396,1.024
329.426,1.022
329.456,1.027
329.486,1.024
329.516,1.023
329.546,1.020
329.576,1.021
329.606,1.028
329.636,1.029
329.666,1.023
329.696,1.029
329.726,1.029
329.756,1.026
329.786,1.029
329.816,1.034
329.846,1.030
329.876,1.026
329.906,1.025
329.936,1.031
329.966,1.034
329.996,1.026
330.026,1.024
330.056,1.022
330.086,1.031
330.116,1.035
330.146,1.042
330.176,1.027
330.206,1.029
330.236,1.026
330.266,1.034
330.296,1.032
330.326,1.026
330.356,1.025
330.386,1.034
330.416,1.031
330.446,1.026
330.476,1.032
330.506,1.027
330.536,1.031
330.566,1.034
330.596,1.030
330.626,1.024
330.656,1.033
330.686,1.034
330.716,1.024
330.746,1.020
330.776,1.021
330.806,1.025
330.836,1.033
330.866,1.039
330.896,1.025
330.926,1.030
330.956,1.033
330.986,1.029
331.016,1.027
331.046,1.026
331.076,1.021
331.106,1.032
331.136,1.042
331.166,1.038
331.196,1.017
331.226,1.018
331.256,1.043
331.286,1.033
331.316,1.003
331.346,1.001
331.376,0.995
331.406,0.994
331.436,1.016
331.466,1.011
331.496,1.005
331.526,0.996
331.556,0.980
331.586,0.972
331.616,0.989
331.646,1.010
331.676,1.003
331.706,0.989
331.736,0.995
331.766,1.008
331.796,1.003
331.826,1.007
331.856,1.011
331.886,1.014
331.916,1.025
331.946,1.038
331.976,1.046
332.006,1.044
332.036,1.023
332.066,1.013
332.096,1.019
332.126,1.007
332.156,1.021
332.186,1.031
332.216,1.036
332.246,1.033
332.276,1.032
332.306,1.034
332.336,1.025
332.366,1.027
332.396,1.031
332.426,1.032
332.456,1.020
332.486,1.021
332.516,1.024
332.546,1.027
332.576,1.027
332.606,1.019
332.636,1.011
332.666,1.018
332.696,1.021
332.726,1.015
332.756,1.015
332.786,1.012
332.816,1.024
332.846,1.019
332.876,1.022
332.906,1.017
332.936,1.019
332.966,1.022
332.996,1.025
333.026,1.021
333.056,1.017
333.086,1.016
333.116,1.020
333.146,1.018
333.176,1.020
333.206,1.022
333.236,1.022
333.266,1.019
333.296,1.021
333.326,1.021
333.356,1.024
333.386,1.023
333.416,1.018
333.446,1.020
333.476,1.018
333.506,1.022
333.536,1.021
333.566,1.021
333.596,1.015
333.626,1.015
333.656,1.019
333.686,1.015
333.716,1.015
333.746,1.019
333.776,1.019
333.806,1.022
333.836,1.022
333.866,1.021
333.896,1.020
333.926,1.019
333.956,1.020
333.986,1.016
334.016,1.016
334.046,1.017
334.076,1.023
334.106,1.023
334.136,1.019
334.166,1.020
334.196,1.022
334.226,1.022
334.256,1.021
334.286,1.021
334.316,1.021
334.346,1.022
334.376,1.023
334.406,1.025
334.436,1.015
334.466,1.017
334.496,1.021
334.526,1.021
334.556,1.020
334.586,1.018
334.616,1.023
334.646,1.021
334.676,1.025
334.706,1.018
334.736,1.021
334.766,1.023
334.796,1.023
334.826,1.026
334.856,1.030
334.886,1.022
334.916,1.027
334.946,1.026
334.976,1.033
335.006,1.055
335.036,1.059
335.066,1.071
335.096,1.084
335.126,1.054
335.156,1.012
335.186,1.003
335.216,0.999
335.246,0.985
335.276,0.998
335.306,0.996
335.336,1.006
335.366,1.011
335.396,1.029
335.426,1.027
335.456,1.015
335.486,1.011
335.516,1.013
335.546,1.028
335.576,1.017
335.606,1.014
335.636,1.030
335.666,1.026
335.696,1.020
335.726,1.019
335.756,1.040
335.786,1.042
335.816,1.039
335.846,1.042
335.876,1.030
335.906,1.039
335.936,1.058
335.966,1.026
335.996,1.021
336.026,1.011
336.056,1.008
336.086,1.008
336.116,0.990
336.146,0.960
336.176,0.996
336.206,0.979
336.236,0.980
336.266,0.986
336.296,0.993
336.326,1.000
336.356,1.009
336.386,1.021
336.416,1.006
336.446,1.016
336.476,0.988
336.506,0.980
336.536,0.976
336.566,0.963
336.596,0.966
336.626,0.955
336.656,0.952
336.686,0.972
336.716,0.938
336.746,0.938
336.776,0.958
336.806,0.962
336.836,0.975
336.866,0.956
336.896,0.965
336.926,0.965
336.956,1.029
336.986,0.994
337.016,0.989
337.046,1.006
337.076,0.992
337.106,1.027
337.136,1.048
337.166,1.045
337.196,1.031
337.226,1.022
337.256,1.025
337.286,1.020
337.316,1.035
337.346,1.037
337.376,1.018
337.406,1.029
337.436,1.032
337.466,1.027
337.496,1.024
337.526,1.024
337.556,1.016
337.586,1.009
337.616,1.011
337.646,1.010
337.676,0.999
337.706,1.000
337.736,1.001
337.766,1.006
337.796,1.013
337.826,1.005
337.856,1.004
337.886,1.006
337.916,1.002
337.946,1.005
337.976,0.998
338.006,1.003
338.036,1.006
338.066,1.003
338.096,1.001
338.126,1.006
338.156,1.010
338.186,1.010
338.216,1.011
338.246,1.003
338.276,1.008
338.306,1.002
338.336,1.009
338.366,1.009
338.396,1.008
338.426,1.009
338.456,1.003
338.486,1.006
338.516,1.004
338.546,1.005
338.576,1.003
338.606,1.011
338.636,1.010
338.666,1.003
338.696,1.004
338.726,1.003
338.756,1.005
338.786,1.005
338.816,0.999
338.846,1.008
338.876,1.011
338.906,1.004
338.936,1.004
338.966,1.005
338.996,1.017
339.026,1.010
339.056,1.004
339.086,1.001
339.116,1.003
339.146,1.003
339.176,1.007
339.206,1.007
339.236,1.007
339.266,1.008
339.296,1.007
339.326,1.008
339.356,1.008
339.386,1.011
339.416,1.004
339.446,1.006
339.476,1.005
339.506,1.009
339.536,1.010
339.566,1.006
339.596,1.008
339.626,1.004
339.656,1.011
339.686,1.013
339.716,1.011
339.746,1.011
339.776,1.007
339.806,1.006
339.836,1.004
339.866,1.004
339.896,1.007
339.926,1.013
339.956,1.003
339.986,1.010
340.016,1.012
340.046,1.008
340.076,1.009
340.106,1.005
340.136,0.988
340.166,0.994
340.196,1.005
340.226,1.000
340.256,0.993
340.286,1.017
340.316,1.024
340.346,1.021
340.376,1.014
340.406,1.015
340.436,1.013
340.466,1.009
340.496,1.006
340.526,1.005
340.556,1.003
340.586,1.005
340.616,1.005
340.646,1.006
340.676,1.008
340.706,1.019
340.736,1.011
340.766,1.002
340.796,0.999
340.826,1.005
340.856,1.005
340.886,1.000
340.916,1.005
340.946,1.002
340.976,1.007
341.006,1.006
341.036,1.018
341.066,1.016
341.096,1.017
341.126,1.008
341.156,1.002
341.186,1.006
341.216,1.013
341.246,1.013
341.276,1.008
341.306,1.009
341.336,1.016
341.366,1.014
341.396,1.016
341.426,1.006
341.456,1.011
341.486,1.006
341.516,1.007
341.546,1.012
341.576,1.012
341.606,1.016
341.636,1.008
341.666,1.011
341.696,1.010
341.726,1.019
341.756,1.010
341.786,1.012
341.816,1.006
341.846,1.013
341.876,1.008
341.906,1.011
341.936,1.013
341.966,1.012
341.996,1.015
342.026,1.010
342.056,1.013
342.086,1.013
342.116,1.009
342.146,1.011
342.176,1.007
342.206,1.013
342.236,1.012
342.266,1.015
342.296,1.015
342.326,1.019
342.356,1.014
342.386,1.014
342.416,1.014
342.446,1.019
342.476,1.014
342.506,1.016
342.536,1.015
342.566,1.015
342.596,1.015
342.626,1.009
342.656,1.008
342.686,1.009
342.716,1.005
342.746,1.010
342.776,1.018
342.806,1.015
342.836,1.008
342.866,1.006
342.896,1.008
342.926,1.012
342.956,1.013
342.986,1.011
343.016,1.015
343.046,1.017
343.076,1.015
343.106,1.011
343.136,1.011
343.166,1.014
343.196,1.012
343.226,1.012
343.256,1.010
343.286,1.017
343.316,1.018
343.346,1.019
343.376,1.017
343.406,1.021
343.436,1.019
343.466,1.016
343.496,1.016
343.526,1.013
343.556,1.011
343.586,1.017
343.616,1.009
343.646,1.007
343.676,1.010
343.706,1.004
343.736,1.013
343.766,1.015
343.796,1.021
343.826,1.012
343.856,1.013
343.886,1.010
343.916,1.008
343.946,1.008
343.976,1.021
344.006,1.019
344.036,1.014
344.066,1.010
344.096,1.008
344.126,1.014
344.156,1.018
344.186,1.015
344.216,1.015
344.246,1.014
344.276,1.017
344.306,1.018
344.336,1.021
344.366,1.010
344.396,1.012
344.426,1.007
344.456,1.012
344.486,1.009
344.516,1.009
344.546,1.011
344.576,1.006
344.606,1.013
344.636,1.019
344.666,1.021
344.696,1.024
344.726,1.024
344.756,1.019
344.786,1.014
344.816,1.015
344.846,1.017
344.876,1.013
344.906,1.013
344.936,1.016
344.966,1.018
344.996,1.020
345.026,1.013
345.056,0.991
345.086,0.988
345.116,1.001
345.146,1.015
345.176,1.024
345.206,1.020
345.236,1.014
345.266,1.011
345.296,1.019
345.326,1.017
345.356,1.021
345.386,1.016
345.416,1.009
345.446,1.016
345.476,1.020
345.506,1.017
345.536,1.009
345.566,1.011
345.596,1.013
345.626,1.016
345.656,1.017
345.686,1.018
345.716,1.014
345.746,1.011
345.776,1.008
345.806,1.012
345.836,1.015
345.866,1.015
345.896,1.015
345.926,1.014
345.956,1.013
345.986,1.017
346.016,1.017
346.046,1.016
346.076,1.008
346.106,1.008
346.136,1.017
346.166,1.015
346.196,1.013
346.226,1.017
346.256,1.017
346.286,1.022
346.316,1.017
346.346,1.020
346.376,1.017
346.406,1.018
346.436,1.019
346.466,1.016
346.496,1.019
346.526,1.015
346.556,1.012
346.586,1.019
346.616,1.021
