df_hash,22ZHK4.D641S7
307.031,386
307.056,364
307.081,335
307.106,300
307.131,257
307.156,211
307.181,164
307.206,118
307.231,75
307.256,31
307.281,-19
307.306,-76
307.331,-123
307.356,-137
307.381,-105
307.406,-33
307.431,53
307.456,128
307.481,186
307.506,238
307.531,296
307.556,354
307.581,397
307.606,415
307.631,416
307.656,414
307.681,422
307.706,436
307.731,448
307.756,451
307.781,444
307.806,427
307.831,400
307.856,366
307.881,329
307.906,291
307.931,251
307.956,209
307.981,168
308.006,132
308.031,100
308.056,60
308.081,5
308.106,-55
308.131,-92
308.156,-78
308.181,-13
308.206,74
308.231,152
308.256,208
308.281,251
308.306,295
308.331,341
308.356,374
308.381,384
308.406,376
308.431,367
308.456,369
308.481,382
308.506,395
308.531,398
308.556,386
308.581,365
308.606,342
308.631,320
308.656,294
308.681,260
308.706,217
308.731,170
308.756,125
308.781,84
308.806,41
308.831,-8
308.856,-54
308.881,-74
308.906,-52
308.931,12
308.956,96
308.981,173
309.006,233
309.031,280
309.056,324
309.081,363
309.106,384
309.131,385
309.156,374
309.181,368
309.206,377
309.231,393
309.256,402
309.281,398
309.306,386
309.331,372
309.356,354
309.381,323
309.406,278
309.431,225
309.456,178
309.481,138
309.506,96
309.531,40
309.556,-22
309.581,-67
309.606,-70
309.631,-23
309.656,51
309.681,124
309.706,180
309.731,224
309.756,269
309.781,320
309.806,364
309.831,387
309.856,386
309.881,374
309.906,368
309.931,378
309.956,395
309.981,407
310.006,406
310.031,393
310.056,373
310.081,351
310.106,324
310.131,289
310.156,247
310.181,205
310.206,164
310.231,120
310.256,67
310.281,4
310.306,-54
310.331,-82
310.356,-63
310.381,0
310.406,81
310.431,155
310.456,212
310.481,259
310.506,307
310.531,353
310.556,386
310.581,396
310.606,389
310.631,380
310.656,379
310.681,388
310.706,396
310.731,395
310.756,383
310.781,366
310.806,347
310.831,327
310.856,303
310.881,271
310.906,232
310.931,191
310.956,155
310.981,121
311.006,79
311.031,22
311.056,-42
311.081,-91
311.106,-97
311.131,-52
311.156,25
311.181,105
311.206,165
311.231,206
311.256,242
311.281,281
311.306,318
311.331,339
311.356,343
311.381,337
311.406,335
311.431,342
311.456,354
311.481,363
311.506,365
311.531,359
311.556,346
311.581,328
311.606,306
311.631,283
311.656,262
311.681,244
311.706,223
311.731,189
311.756,137
311.781,74
311.806,24
311.831,12
311.856,49
311.881,122
311.906,200
311.931,260
311.956,299
311.981,333
312.006,371
312.031,405
312.056,416
312.081,397
312.106,367
312.131,352
312.156,363
312.181,384
312.206,394
312.231,384
312.256,364
312.281,348
312.306,336
312.331,314
312.356,275
312.381,226
312.406,179
312.431,140
312.456,96
312.481,37
312.506,-29
312.531,-77
312.556,-82
312.581,-39
312.606,32
312.631,109
312.656,179
312.681,243
312.706,306
312.731,363
312.756,400
312.781,407
312.806,390
312.831,366
312.856,353
312.881,352
312.906,351
312.931,337
312.956,306
312.981,271
313.006,242
313.031,216
313.056,184
313.081,141
313.106,94
313.131,55
313.156,22
313.181,-18
313.206,-80
313.231,-148
313.256,-190
313.281,-174
313.306,-102
313.331,-3
313.356,90
313.381,169
313.406,249
313.431,339
313.456,430
313.481,501
313.506,539
313.531,556
313.556,569
313.581,589
313.606,605
313.631,604
313.656,585
313.681,557
313.706,530
313.731,502
313.756,462
313.781,404
313.806,335
313.831,270
313.856,213
313.881,158
313.906,93
313.931,16
313.956,-56
313.981,-94
314.006,-80
314.031,-18
314.056,64
314.081,138
314.106,195
314.131,245
314.156,296
314.181,341
314.206,366
314.231,362
314.256,346
314.281,340
314.306,354
314.331,374
314.356,382
314.381,371
314.406,349
314.431,324
314.456,292
314.481,248
314.506,193
314.531,138
314.556,87
314.581,32
314.606,-34
314.631,-99
314.656,-126
314.681,-88
314.706,8
314.731,127
314.756,231
314.781,313
314.806,384
314.831,452
314.856,502
314.881,518
314.906,501
314.931,472
314.956,453
314.981,446
315.006,441
315.031,426
315.056,396
315.081,353
315.106,295
315.131,226
315.156,154
315.181,86
315.206,15
315.231,-72
315.256,-174
315.281,-260
315.306,-290
315.331,-249
315.356,-166
315.381,-92
315.406,-53
315.431,-32
315.456,0
315.481,54
315.506,109
315.531,137
315.556,132
315.581,109
315.606,89
315.631,79
315.656,83
315.681,102
315.706,131
315.731,157
315.756,161
315.781,139
315.806,112
315.831,109
315.856,136
315.881,169
315.906,183
315.931,178
315.956,186
315.981,238
316.006,343
316.031,479
316.056,623
316.081,766
316.106,905
316.131,1030
316.156,1117
316.181,1148
316.206,1117
316.231,1040
316.256,938
316.281,830
316.306,723
316.331,619
316.356,516
316.381,411
316.406,309
316.431,217
316.456,139
316.481,71
316.506,1
316.531,-72
316.556,-143
316.581,-197
316.606,-239
316.631,-284
316.656,-340
316.681,-387
316.706,-388
316.731,-325
316.756,-223
316.781,-127
316.806,-68
316.831,-36
316.856,-1
316.881,52
316.906,114
316.931,162
316.956,192
316.981,222
317.006,270
317.031,331
317.056,384
317.081,409
317.106,409
317.131,395
317.156,375
317.181,350
317.206,318
317.231,285
317.256,260
317.281,241
317.306,216
317.331,177
317.356,136
317.381,121
317.406,158
317.431,244
317.456,349
317.481,437
317.506,490
317.531,525
317.556,569
317.581,632
317.606,695
317.631,730
317.656,727
317.681,704
317.706,686
317.731,678
317.756,662
317.781,617
317.806,546
317.831,468
317.856,398
317.881,331
317.906,257
317.931,173
317.956,92
317.981,19
318.006,-52
318.031,-133
318.056,-209
318.081,-248
318.106,-225
318.131,-149
318.156,-62
318.181,-1
318.206,26
318.231,38
318.256,45
318.281,42
318.306,18
318.331,-27
318.356,-79
318.381,-121
318.406,-151
318.431,-180
318.456,-216
318.481,-262
318.506,-309
318.531,-347
318.556,-368
318.581,-375
318.606,-391
318.631,-445
318.656,-548
318.681,-670
318.706,-761
318.731,-782
318.756,-739
318.781,-660
318.806,-547
318.831,-360
318.856,-57
318.881,348
318.906,781
318.931,1162
318.956,1469
318.981,1737
319.006,1991
319.031,2196
319.056,2274
319.081,2185
319.106,1968
319.131,1719
319.156,1503
319.181,1317
319.206,1111
319.231,859
319.256,583
319.281,326
319.306,110
319.331,-69
319.356,-220
319.381,-327
319.406,-368
319.431,-343
319.456,-285
319.481,-223
319.506,-162
319.531,-80
319.556,30
319.581,143
319.606,209
319.631,205
319.656,150
319.681,91
319.706,64
319.731,68
319.756,81
319.781,85
319.806,78
319.831,71
319.856,71
319.881,77
319.906,81
319.931,71
319.956,35
319.981,-34
320.006,-119
320.031,-181
320.056,-177
320.081,-92
320.106,44
320.131,178
320.156,270
320.181,314
320.206,328
320.231,329
320.256,318
320.281,289
320.306,249
320.331,219
320.356,214
320.381,233
320.406,252
320.431,250
320.456,219
320.481,176
320.506,136
320.531,104
320.556,61
320.581,-12
320.606,-115
320.631,-208
320.656,-233
320.681,-151
320.706,27
320.731,241
320.756,418
320.781,519
320.806,554
320.831,556
320.856,554
320.881,554
320.906,557
320.931,569
320.956,596
320.981,625
321.006,628
321.031,580
321.056,486
321.081,385
321.106,310
321.131,258
321.156,191
321.181,84
321.206,-47
321.231,-146
321.256,-164
321.281,-93
321.306,24
321.331,139
321.356,228
321.381,296
321.406,356
321.431,408
321.456,440
321.481,442
321.506,419
321.531,391
321.556,376
321.581,376
321.606,380
321.631,368
321.656,331
321.681,275
321.706,214
321.731,155
321.756,91
321.781,4
321.806,-102
321.831,-198
321.856,-235
321.881,-185
321.906,-64
321.931,77
321.956,198
321.981,287
322.006,358
322.031,427
322.056,486
322.081,518
322.106,514
322.131,490
322.156,468
322.181,459
322.206,456
322.231,438
322.256,394
322.281,330
322.306,260
322.331,199
322.356,146
322.381,83
322.406,-3
322.431,-109
322.456,-200
322.481,-233
322.506,-190
322.531,-89
322.556,26
322.581,124
322.606,200
322.631,270
322.656,340
322.681,398
322.706,424
322.731,413
322.756,383
322.781,361
322.806,359
322.831,371
322.856,373
322.881,351
322.906,304
322.931,248
322.956,201
322.981,162
323.006,113
323.031,38
323.056,-52
323.081,-117
323.106,-109
323.131,-22
323.156,107
323.181,225
323.206,304
323.231,356
323.256,405
323.281,455
323.306,486
323.331,480
323.356,447
323.381,417
323.406,410
323.431,417
323.456,417
323.481,397
323.506,358
323.531,310
323.556,257
323.581,203
323.606,144
323.631,78
323.656,-3
323.681,-100
323.706,-189
323.731,-228
323.756,-185
323.781,-66
323.806,81
323.831,209
323.856,296
323.881,359
323.906,417
323.931,467
323.956,487
323.981,471
324.006,437
324.031,411
324.056,405
324.081,404
324.106,385
324.131,343
324.156,286
324.181,227
324.206,171
324.231,115
324.256,64
324.281,18
324.306,-29
324.331,-95
324.356,-181
324.381,-260
324.406,-286
324.431,-225
324.456,-90
324.481,69
324.506,207
324.531,311
324.556,395
324.581,476
324.606,544
324.631,579
324.656,575
324.681,551
324.706,537
324.731,541
324.756,546
324.781,529
324.806,487
324.831,434
324.856,381
324.881,325
324.906,259
324.931,187
324.956,123
324.981,70
325.006,12
325.031,-71
325.056,-169
325.081,-233
325.106,-213
325.131,-102
325.156,54
325.181,196
325.206,296
325.231,367
325.256,433
325.281,494
325.306,526
325.331,515
325.356,476
325.381,443
325.406,437
325.431,444
325.456,440
325.481,411
325.506,365
325.531,315
325.556,260
325.581,196
325.606,124
325.631,53
325.656,-8
325.681,-71
325.706,-150
325.731,-234
325.756,-283
325.781,-254
325.806,-139
325.831,18
325.856,163
325.881,264
325.906,332
325.931,391
325.956,442
325.981,469
326.006,459
326.031,430
326.056,413
326.081,421
326.106,437
326.131,436
326.156,409
326.181,371
326.206,336
326.231,302
326.256,252
326.281,183
326.306,107
326.331,36
326.356,-37
326.381,-126
326.406,-221
326.431,-282
326.456,-263
326.481,-153
326.506,8
326.531,165
326.556,284
326.581,370
326.606,443
326.631,506
326.656,545
326.681,548
326.706,526
326.731,510
326.756,519
326.781,547
326.806,573
326.831,577
326.856,561
326.881,535
326.906,507
326.931,475
326.956,433
326.981,384
327.006,336
327.031,293
327.056,243
327.081,173
327.106,88
327.131,24
327.156,23
327.181,104
327.206,242
327.231,386
327.256,496
327.281,567
327.306,620
327.331,669
327.356,704
327.381,705
327.406,671
327.431,623
327.456,590
327.481,578
327.506,572
327.531,548
327.556,497
327.581,425
327.606,341
327.631,247
327.656,142
327.681,25
327.706,-96
327.731,-219
327.756,-351
327.781,-503
327.806,-678
327.831,-853
327.856,-987
327.881,-1048
327.906,-1033
327.931,-979
327.956,-940
327.981,-946
328.006,-987
328.031,-1034
328.056,-1075
328.081,-1118
328.106,-1165
328.131,-1171
328.156,-1046
328.181,-725
328.206,-235
328.231,298
328.256,723
328.281,956
328.306,1016
328.331,986
328.356,945
328.381,935
328.406,963
328.431,1019
328.456,1073
328.481,1081
328.506,1014
328.531,893
328.556,787
328.581,769
328.606,845
328.631,957
328.656,1028
328.681,1033
328.706,998
328.731,956
328.756,907
328.781,828
328.806,715
328.831,606
328.856,539
328.881,519
328.906,509
328.931,476
328.956,423
328.981,377
329.006,351
329.031,322
329.056,255
329.081,150
329.106,37
329.131,-50
329.156,-110
329.181,-167
329.206,-225
329.231,-253
329.256,-209
329.281,-86
329.306,69
329.331,194
329.356,266
329.381,308
329.406,359
329.431,421
329.456,466
329.481,469
329.506,450
329.531,451
329.556,496
329.581,561
329.606,600
329.631,589
329.656,551
329.681,517
329.706,498
329.731,472
329.756,419
329.781,343
329.806,260
329.831,171
329.856,60
329.881,-74
329.906,-197
329.931,-253
329.956,-220
329.981,-128
330.006,-34
330.031,31
330.056,81
330.081,135
330.106,185
330.131,201
330.156,163
330.181,96
330.206,46
330.231,45
330.256,85
330.281,132
330.306,155
330.331,140
330.356,91
330.381,22
330.406,-47
330.431,-106
330.456,-162
330.481,-233
330.506,-328
330.531,-419
330.556,-451
330.581,-388
330.606,-242
330.631,-65
330.656,91
330.681,213
330.706,314
330.731,402
330.756,467
330.781,495
330.806,489
330.831,473
330.856,468
330.881,480
330.906,496
330.931,496
330.956,467
330.981,406
331.006,324
331.031,238
331.056,161
331.081,84
331.106,-14
331.131,-137
331.156,-243
331.181,-273
331.206,-195
331.231,-40
331.256,121
331.281,244
331.306,332
331.331,414
331.356,499
331.381,560
331.406,571
331.431,543
331.456,515
331.481,516
331.506,538
331.531,548
331.556,526
331.581,478
331.606,420
331.631,362
331.656,304
331.681,241
331.706,161
331.731,55
331.756,-67
331.781,-170
331.806,-196
331.831,-115
331.856,41
331.881,205
331.906,320
331.931,390
331.956,455
331.981,536
332.006,608
332.031,631
332.056,596
332.081,538
332.106,499
332.131,485
332.156,476
332.181,446
332.206,393
332.231,327
332.256,257
332.281,183
332.306,107
332.331,30
332.356,-56
332.381,-165
332.406,-285
332.431,-369
332.456,-356
332.481,-229
332.506,-34
332.531,146
332.556,261
332.581,324
332.606,382
332.631,454
332.656,516
332.681,532
332.706,499
332.731,454
332.756,433
332.781,441
332.806,454
332.831,450
332.856,427
332.881,395
332.906,352
332.931,289
332.956,204
332.981,114
333.006,37
333.031,-29
333.056,-113
333.081,-231
333.106,-357
333.131,-427
333.156,-388
333.181,-249
333.206,-76
333.231,62
333.256,150
333.281,220
333.306,308
333.331,404
333.356,462
333.381,449
333.406,383
333.431,320
333.456,298
333.481,311
333.506,327
333.531,328
333.556,326
333.581,335
333.606,345
333.631,327
333.656,270
333.681,190
333.706,116
333.731,50
333.756,-34
333.781,-153
333.806,-274
333.831,-330
333.856,-267
333.881,-94
333.906,124
333.931,322
333.956,467
333.981,570
334.006,646
334.031,696
334.056,706
334.081,678
334.106,634
334.131,598
334.156,581
334.181,575
334.206,567
334.231,554
334.256,534
334.281,494
334.306,423
334.331,321
334.356,211
334.381,120
334.406,51
334.431,-22
334.456,-133
334.481,-272
334.506,-388
334.531,-416
334.556,-329
334.581,-159
334.606,25
334.631,172
334.656,267
334.681,323
334.706,360
334.731,383
334.756,390
334.781,384
334.806,379
334.831,385
334.856,400
334.881,408
334.906,390
334.931,344
334.956,286
334.981,232
335.006,180
335.031,110
335.056,5
335.081,-119
335.106,-215
335.131,-229
335.156,-143
335.181,5
335.206,159
335.231,278
335.256,358
335.281,418
335.306,466
335.331,488
335.356,468
335.381,418
335.406,371
335.431,357
335.456,372
335.481,381
335.506,356
335.531,297
335.556,231
335.581,186
335.606,156
335.631,115
335.656,40
335.681,-54
335.706,-124
335.731,-121
335.756,-37
335.781,93
335.806,218
335.831,302
335.856,348
335.881,384
335.906,426
335.931,465
335.956,473
335.981,437
336.006,374
336.031,323
336.056,308
336.081,315
336.106,307
336.131,256
336.156,177
336.181,102
336.206,53
336.231,9
336.256,-56
336.281,-144
336.306,-207
336.331,-186
336.356,-68
336.381,102
336.406,259
336.431,369
336.456,442
336.481,505
336.506,566
336.531,604
336.556,606
336.581,575
336.606,535
336.631,504
336.656,485
336.681,471
336.706,449
336.731,412
336.756,356
336.781,287
336.806,218
336.831,150
336.856,73
336.881,-27
336.906,-140
336.931,-217
336.956,-201
336.981,-80
337.006,94
337.031,251
337.056,349
337.081,405
337.106,455
337.131,507
337.156,538
337.181,520
337.206,460
337.231,388
337.256,332
337.281,296
337.306,263
337.331,217
337.356,147
337.381,48
337.406,-73
337.431,-196
337.456,-300
337.481,-387
337.506,-486
337.531,-624
337.556,-781
337.581,-889
337.606,-885
337.631,-768
337.656,-597
337.681,-445
337.706,-333
337.731,-227
337.756,-85
337.781,98
337.806,292
337.831,464
337.856,605
337.881,732
337.906,860
337.931,989
337.956,1109
337.981,1207
338.006,1279
338.031,1324
338.056,1343
338.081,1322
338.106,1243
338.131,1087
338.156,860
338.181,600
338.206,367
338.231,215
338.256,160
338.281,182
338.306,242
338.331,308
338.356,362
338.381,399
338.406,415
338.431,405
338.456,365
338.481,298
338.506,212
338.531,123
338.556,42
338.581,-27
338.606,-90
338.631,-156
338.656,-230
338.681,-309
338.706,-392
338.731,-473
338.756,-544
338.781,-596
338.806,-627
338.831,-655
338.856,-700
338.881,-755
338.906,-764
338.931,-661
338.956,-424
338.981,-115
339.006,159
339.031,332
339.056,417
339.081,481
339.106,567
339.131,658
339.156,712
339.181,716
339.206,706
339.231,720
339.256,763
339.281,810
339.306,840
339.331,857
339.356,863
339.381,851
339.406,809
339.431,744
339.456,674
339.481,600
339.506,495
339.531,338
339.556,166
339.581,61
339.606,91
339.631,235
339.656,399
339.681,497
339.706,517
339.731,512
339.756,523
339.781,538
339.806,516
339.831,444
339.856,355
339.881,290
339.906,259
339.931,239
339.956,209
339.981,166
340.006,120
340.031,64
340.056,-7
340.081,-90
340.106,-163
340.131,-216
340.156,-274
340.181,-365
340.206,-481
340.231,-560
340.256,-538
340.281,-403
340.306,-214
340.331,-42
340.356,81
340.381,171
340.406,246
340.431,298
340.456,303
340.481,260
340.506,204
340.531,177
340.556,188
340.581,215
340.606,232
340.631,235
340.656,232
340.681,223
340.706,198
340.731,153
340.756,102
340.781,57
340.806,7
340.831,-69
340.856,-171
340.881,-248
340.906,-233
340.931,-99
340.956,110
340.981,314
341.006,457
341.031,544
341.056,609
341.081,667
341.106,704
341.131,700
341.156,663
341.181,625
341.206,611
341.231,612
341.256,608
341.281,584
341.306,541
341.331,485
341.356,418
341.381,339
341.406,256
341.431,179
341.456,97
341.481,-8
341.506,-139
341.531,-251
341.556,-273
341.581,-166
341.606,36
341.631,249
341.656,406
341.681,499
341.706,559
341.731,612
341.756,644
341.781,632
341.806,580
341.831,522
341.856,491
341.881,481
341.906,464
341.931,420
341.956,355
341.981,286
342.006,217
342.031,141
342.056,57
342.081,-27
342.106,-109
342.131,-204
342.156,-327
342.181,-458
342.206,-539
342.231,-510
342.256,-364
342.281,-159
342.306,26
342.331,152
342.356,229
342.381,283
342.406,323
342.431,329
342.456,292
342.481,232
342.506,183
342.531,164
342.556,162
342.581,154
342.606,131
342.631,107
342.656,92
342.681,79
342.706,52
342.731,10
342.756,-29
342.781,-51
342.806,-64
342.831,-96
342.856,-161
342.881,-224
342.906,-219
342.931,-100
342.956,117
342.981,362
343.006,559
343.031,681
343.056,752
343.081,805
343.106,845
343.131,851
343.156,815
343.181,760
343.206,725
343.231,725
343.256,735
343.281,718
343.306,663
343.331,590
343.356,523
343.381,467
343.406,405
343.431,330
343.456,253
343.481,188
343.506,126
343.531,43
343.556,-67
343.581,-168
343.606,-196
343.631,-117
343.656,45
343.681,220
343.706,348
343.731,417
343.756,452
343.781,476
343.806,486
343.831,467
343.856,422
343.881,374
343.906,348
343.931,344
343.956,340
343.981,316
344.006,273
344.031,228
344.056,187
344.081,144
344.106,87
344.131,20
344.156,-40
344.181,-95
344.206,-161
344.231,-253
344.256,-353
344.281,-408
