df_hash,22ZHK4.WCZFFA
312.072,1.014
312.102,1.021
312.132,1.025
312.162,1.020
312.192,1.016
312.222,1.016
312.252,1.018
312.282,1.019
312.312,1.022
312.342,1.022
312.372,1.026
312.402,1.026
312.432,1.020
312.462,1.014
312.492,1.021
312.522,1.022
312.552,1.019
312.582,1.021
312.612,1.016
312.642,1.018
312.672,1.021
312.702,1.026
312.732,1.013
312.762,1.013
312.792,1.023
312.822,1.024
312.852,1.027
312.882,1.016
312.912,1.017
312.942,1.020
312.972,1.024
313.002,1.022
313.032,1.015
313.062,1.024
313.092,1.023
313.122,1.023
313.152,1.015
313.182,1.026
313.212,1.022
313.242,1.014
313.272,1.021
313.302,1.026
313.332,1.027
313.362,1.022
313.392,1.019
313.422,1.019
313.452,1.021
313.482,1.019
313.512,1.019
313.542,1.021
313.572,1.025
313.602,1.019
313.632,1.020
313.662,1.021
313.692,1.021
313.722,1.020
313.752,1.019
313.782,1.025
313.812,1.021
313.842,1.016
313.872,1.018
313.902,1.021
313.932,1.020
313.962,1.025
313.992,1.029
314.022,1.030
314.052,1.026
314.082,1.024
314.112,1.022
314.142,1.023
314.172,1.024
314.202,1.025
314.232,1.023
314.262,1.021
314.292,1.022
314.322,1.025
314.352,1.021
314.382,1.026
314.412,1.024
314.442,1.008
314.472,1.016
314.502,1.025
314.532,1.027
314.562,1.037
314.592,1.034
314.622,1.024
314.652,1.025
314.682,1.021
314.712,1.019
314.742,1.019
314.772,1.021
314.802,1.033
314.832,1.027
314.862,1.021
314.892,1.023
314.922,1.025
314.952,1.026
314.982,1.031
315.012,1.024
315.042,1.034
315.072,1.025
315.102,1.026
315.132,1.032
315.162,1.034
315.192,1.033
315.222,1.031
315.252,1.038
315.282,1.031
315.312,1.026
315.342,1.030
315.372,1.029
315.402,1.031
315.432,1.037
315.462,1.036
315.492,1.023
315.522,1.025
315.552,1.028
315.582,1.028
315.612,1.034
315.642,1.024
315.672,1.033
315.702,1.028
315.732,1.026
315.762,1.039
315.792,1.036
315.822,1.035
315.852,1.032
315.882,1.037
315.912,1.034
315.942,1.031
315.972,1.035
316.002,1.033
316.032,1.025
316.062,1.032
316.092,1.032
316.122,1.032
316.152,1.022
316.182,1.029
316.212,1.032
316.242,1.032
316.272,1.027
316.302,1.032
316.332,1.033
316.362,1.032
316.392,1.031
316.422,1.025
316.452,1.033
316.482,1.034
316.512,1.031
316.542,1.027
316.572,1.033
316.602,1.027
316.632,1.031
316.662,1.034
316.692,1.032
316.722,1.031
316.752,1.031
316.782,1.035
316.812,1.027
316.842,1.033
316.872,1.029
316.902,1.032
316.932,1.027
316.962,1.026
316.992,1.031
317.022,1.035
317.052,1.035
317.082,1.030
317.112,1.036
317.142,1.029
317.172,1.032
317.202,1.035
317.232,1.032
317.262,1.032
317.292,1.032
317.322,1.033
317.352,1.025
317.382,1.035
317.412,1.029
317.442,1.035
317.472,1.036
317.502,1.029
317.532,1.036
317.562,1.030
317.592,1.034
317.622,1.035
317.652,1.035
317.682,1.033
317.712,1.030
317.742,1.035
317.772,1.035
317.802,1.029
317.832,1.027
317.862,1.033
317.892,1.031
317.922,1.034
317.952,1.031
317.982,1.023
318.012,1.035
318.042,1.032
318.072,1.033
318.102,1.031
318.132,1.026
318.162,1.034
318.192,1.038
318.222,1.037
318.252,1.036
318.282,1.034
318.312,1.032
318.342,1.034
318.372,1.030
318.402,1.032
318.432,1.036
318.462,1.037
318.492,1.043
318.522,1.038
318.552,1.034
318.582,1.040
318.612,1.034
318.642,1.048
318.672,1.038
318.702,1.024
318.732,1.041
318.762,1.044
318.792,1.051
318.822,1.053
318.852,1.055
318.882,1.049
318.912,1.074
318.942,1.063
318.972,1.051
319.002,1.051
319.032,1.053
319.062,1.051
319.092,1.040
319.122,1.016
319.152,1.046
319.182,1.038
319.212,1.020
319.242,1.030
319.272,1.026
319.302,1.027
319.332,1.022
319.362,1.032
319.392,1.029
319.422,1.021
319.452,1.022
319.482,1.033
319.512,1.029
319.542,1.021
319.572,1.011
319.602,1.020
319.632,1.020
319.662,1.024
319.692,1.026
319.722,1.035
319.752,1.033
319.782,1.038
319.812,1.057
319.842,1.051
319.872,1.034
319.902,1.044
319.932,1.049
319.962,1.037
319.992,1.031
320.022,1.039
320.052,1.039
320.082,1.036
320.112,1.051
320.142,1.046
320.172,1.041
320.202,1.037
320.232,1.054
320.262,1.051
320.292,1.050
320.322,1.049
320.352,1.050
320.382,1.048
320.412,1.045
320.442,1.039
320.472,1.040
320.502,1.042
320.532,1.045
320.562,1.049
320.592,1.037
320.622,1.051
320.652,1.056
320.682,1.049
320.712,1.046
320.742,1.046
320.772,1.054
320.802,1.049
320.832,1.047
320.862,1.049
320.892,1.043
320.922,1.044
320.952,1.050
320.982,1.048
321.012,1.043
321.042,1.038
321.072,1.033
321.102,1.038
321.132,1.035
321.162,1.038
321.192,1.030
321.222,1.030
321.252,1.031
321.282,1.048
321.312,1.045
321.342,1.026
321.372,1.043
321.402,1.036
321.432,1.041
321.462,1.024
321.492,1.025
321.522,1.036
321.552,1.008
321.582,1.046
321.612,1.068
321.642,1.082
321.672,1.044
321.702,1.049
321.732,1.064
321.762,1.050
321.792,1.038
321.822,1.055
321.852,1.049
321.882,1.043
321.912,1.042
321.942,1.040
321.972,1.045
322.002,1.029
322.032,1.034
322.062,1.040
322.092,1.049
322.122,1.060
322.152,1.058
322.182,1.039
322.212,1.006
322.242,1.014
322.272,1.023
322.302,1.032
322.332,1.037
322.362,1.035
322.392,1.034
322.422,1.042
322.452,1.042
322.482,1.045
322.512,1.049
322.542,1.042
322.572,1.025
322.602,1.042
322.632,1.038
322.662,1.059
322.692,1.049
322.722,1.037
322.752,1.047
322.782,1.051
322.812,1.036
322.842,1.026
322.872,1.020
322.902,1.012
322.932,1.023
322.962,1.026
322.992,1.016
323.022,1.021
323.052,1.042
323.082,1.039
323.112,1.024
323.142,1.027
323.172,1.020
323.202,0.996
323.232,1.008
323.262,1.023
323.292,1.018
323.322,1.006
323.352,1.017
323.382,0.989
323.412,0.993
323.442,1.021
323.472,1.008
323.502,1.017
323.532,1.053
323.562,1.036
323.592,1.007
323.622,1.010
323.652,0.998
323.682,0.992
323.712,1.053
323.742,1.059
323.772,1.076
323.802,1.075
323.832,1.061
323.862,1.079
323.892,1.109
323.922,1.079
323.952,1.133
323.982,1.109
324.012,1.090
324.042,1.131
324.072,1.069
324.102,1.042
324.132,1.021
324.162,1.047
324.192,1.022
324.222,1.051
324.252,1.075
324.282,1.057
324.312,0.996
324.342,1.034
324.372,0.989
324.402,1.019
324.432,1.028
324.462,0.979
324.492,0.948
324.522,1.049
324.552,1.039
324.582,1.054
324.612,1.140
324.642,1.096
324.672,1.100
324.702,1.106
324.732,1.091
324.762,1.063
324.792,1.042
324.822,1.034
324.852,1.053
324.882,1.037
324.912,1.005
324.942,1.007
324.972,1.010
325.002,1.017
325.032,1.039
325.062,1.057
325.092,1.083
325.122,1.040
325.152,1.032
325.182,1.010
325.212,0.978
325.242,0.992
325.272,1.014
325.302,1.039
325.332,1.051
325.362,1.080
325.392,1.081
325.422,1.093
325.452,1.092
325.482,1.083
325.512,1.061
325.542,1.058
325.572,1.066
325.602,1.093
325.632,1.078
325.662,1.085
325.692,1.075
325.722,1.064
325.752,1.085
325.782,1.068
325.812,1.067
325.842,1.066
325.872,1.074
325.902,1.059
325.932,1.068
325.962,1.080
325.992,1.057
326.022,1.058
326.052,1.072
326.082,1.058
326.112,1.072
326.142,1.076
326.172,1.082
326.202,1.080
326.232,1.075
326.262,1.062
326.292,1.072
326.322,1.069
326.352,1.079
326.382,1.069
326.412,1.062
326.442,1.065
326.472,1.069
326.502,1.080
326.532,1.064
326.562,1.072
326.592,1.073
326.622,1.069
326.652,1.071
326.682,1.084
326.712,1.079
326.742,1.068
326.772,1.072
326.802,1.067
326.832,1.063
326.862,1.052
326.892,1.059
326.922,1.062
326.952,1.067
326.982,1.062
327.012,1.062
327.042,1.078
327.072,1.064
327.102,1.061
327.132,1.070
327.162,1.066
327.192,1.062
327.222,1.065
327.252,1.078
327.282,1.064
327.312,1.068
327.342,1.065
327.372,1.077
327.402,1.070
327.432,1.073
327.462,1.075
327.492,1.070
327.522,1.071
327.552,1.062
327.582,1.071
327.612,1.078
327.642,1.065
327.672,1.062
327.702,1.062
327.732,1.061
327.762,1.069
327.792,1.070
327.822,1.078
327.852,1.081
327.882,1.097
327.912,1.106
327.942,1.091
327.972,1.082
328.002,1.089
328.032,1.093
328.062,1.095
328.092,1.090
328.122,1.096
328.152,1.085
328.182,1.102
328.212,1.102
328.242,1.079
328.272,1.076
328.302,1.089
328.332,1.069
328.362,1.062
328.392,1.039
328.422,0.999
328.452,0.986
328.482,1.029
328.512,1.035
328.542,1.061
328.572,0.979
328.602,0.956
328.632,1.034
328.662,1.073
328.692,1.079
328.722,1.048
328.752,1.074
328.782,1.117
328.812,1.119
328.842,1.130
328.872,1.122
328.902,1.106
328.932,1.087
328.962,1.108
328.992,1.119
329.022,1.114
329.052,1.107
329.082,1.097
329.112,1.083
329.142,1.081
329.172,1.091
329.202,0.985
329.232,0.957
329.262,0.952
329.292,0.890
329.322,0.812
329.352,0.897
329.382,0.927
329.412,0.871
329.442,0.903
329.472,0.982
329.502,0.961
329.532,0.932
329.562,0.938
329.592,1.013
329.622,1.018
329.652,1.100
329.682,1.401
329.712,1.423
329.742,1.212
329.772,1.008
329.802,0.949
329.832,1.017
329.862,1.117
329.892,1.171
329.922,1.115
329.952,1.021
329.982,0.957
330.012,0.965
330.042,0.971
330.072,0.890
330.102,0.955
330.132,1.013
330.162,1.016
330.192,1.030
330.222,1.069
330.252,1.047
330.282,1.064
330.312,1.041
330.342,1.024
330.372,1.069
330.402,1.069
330.432,1.049
330.462,1.079
330.492,1.070
330.522,1.068
330.552,1.078
330.582,1.074
330.612,1.037
330.642,1.046
330.672,1.041
330.702,1.034
330.732,1.022
330.762,1.008
330.792,1.017
330.822,1.042
330.852,1.047
330.882,1.029
330.912,1.036
330.942,1.036
330.972,1.036
331.002,1.044
331.032,1.031
331.062,1.040
331.092,1.034
331.122,1.024
331.152,1.036
331.182,1.031
331.212,1.029
331.242,1.060
331.272,1.047
331.302,1.038
331.332,1.034
331.362,1.049
331.392,1.035
331.422,1.030
331.452,1.034
331.482,1.037
331.512,1.033
331.542,1.032
331.572,1.034
331.602,1.041
331.632,1.032
331.662,1.031
331.692,1.042
331.722,1.042
331.752,1.038
331.782,1.028
331.812,1.035
331.842,1.032
331.872,1.033
331.902,1.037
331.932,1.028
331.962,1.038
331.992,1.032
332.022,1.026
332.052,1.031
332.082,1.039
332.112,1.037
332.142,1.035
332.172,1.031
332.202,1.035
332.232,1.034
332.262,1.029
332.292,1.037
332.322,1.036
332.352,1.040
332.382,1.025
332.412,1.038
332.442,1.038
332.472,1.028
332.502,1.034
332.532,1.028
332.562,1.036
332.592,1.036
332.622,1.039
332.652,1.032
332.682,1.032
332.712,1.032
332.742,1.038
332.772,1.039
332.802,1.041
332.832,1.026
332.862,1.038
332.892,1.037
332.922,1.037
332.952,1.031
332.982,1.030
333.012,1.035
333.042,1.034
333.072,1.035
333.102,1.034
333.132,1.036
333.162,1.031
333.192,1.034
333.222,1.036
333.252,1.032
333.282,1.030
333.312,1.040
333.342,1.040
333.372,1.030
333.402,1.036
333.432,1.038
333.462,1.033
333.492,1.039
333.522,1.031
333.552,1.029
333.582,1.038
333.612,1.030
333.642,1.033
333.672,1.039
333.702,1.043
333.732,1.036
333.762,1.034
333.792,1.035
333.822,1.031
333.852,1.029
333.882,1.042
333.912,1.040
333.942,1.037
333.972,1.035
334.002,1.039
334.032,1.030
334.062,1.039
334.092,1.031
334.122,1.032
334.152,1.035
334.182,1.039
334.212,1.036
334.242,1.039
334.272,1.033
334.302,1.033
334.332,1.038
334.362,1.036
334.392,1.035
334.422,1.039
334.452,1.031
334.482,1.032
334.512,1.034
334.542,1.038
334.572,1.033
334.602,1.036
334.632,1.033
334.662,1.035
334.692,1.041
334.722,1.031
334.752,1.038
334.782,1.044
334.812,1.020
334.842,1.038
334.872,1.028
334.902,1.039
334.932,1.037
334.962,1.041
334.992,1.038
335.022,1.033
335.052,1.028
335.082,1.035
335.112,1.051
335.142,1.028
335.172,1.020
335.202,1.037
335.232,1.041
335.262,1.031
335.292,1.032
335.322,1.032
335.352,1.040
335.382,1.038
335.412,1.032
335.442,1.041
335.472,1.034
335.502,1.034
335.532,1.039
335.562,1.041
335.592,1.032
335.622,1.030
335.652,1.039
335.682,1.033
335.712,1.042
335.742,1.039
335.772,1.031
335.802,1.026
335.832,1.038
335.862,1.044
335.892,1.053
335.922,1.073
335.952,1.066
335.982,1.057
336.012,1.055
336.042,1.039
336.072,1.009
336.102,1.017
336.132,1.020
336.162,1.016
336.192,1.000
336.222,1.010
336.252,1.012
336.282,1.021
336.312,1.022
336.342,1.032
336.372,1.031
336.402,1.025
336.432,1.038
336.462,1.044
336.492,1.034
336.522,1.032
336.552,1.029
336.582,1.032
336.612,1.030
336.642,1.027
336.672,1.032
336.702,1.032
336.732,1.028
336.762,1.030
336.792,1.042
336.822,1.034
336.852,1.032
336.882,1.039
336.912,1.037
336.942,1.033
336.972,1.036
337.002,1.039
337.032,1.026
337.062,1.032
337.092,1.036
337.122,1.037
337.152,1.041
337.182,1.032
337.212,1.039
337.242,1.035
337.272,1.038
337.302,1.042
337.332,1.044
337.362,1.058
337.392,1.039
337.422,1.044
337.452,1.037
337.482,1.051
337.512,1.063
337.542,1.073
337.572,1.077
337.602,1.092
337.632,1.097
337.662,1.046
337.692,1.008
337.722,1.012
337.752,1.040
337.782,1.022
337.812,1.000
337.842,1.000
337.872,1.024
337.902,1.026
337.932,1.022
337.962,1.025
337.992,1.043
338.022,1.053
338.052,1.033
338.082,1.013
338.112,1.030
338.142,1.054
338.172,1.065
338.202,1.060
338.232,1.043
338.262,1.026
338.292,1.042
338.322,1.056
338.352,1.050
338.382,1.030
338.412,1.024
338.442,1.016
338.472,1.021
338.502,1.021
338.532,1.010
338.562,1.038
338.592,1.040
338.622,1.057
338.652,1.050
338.682,1.039
338.712,1.044
338.742,1.058
338.772,1.030
338.802,1.057
338.832,1.056
338.862,1.044
338.892,1.045
338.922,1.029
338.952,1.034
338.982,1.062
339.012,1.033
339.042,1.072
339.072,1.080
339.102,1.062
339.132,1.061
339.162,1.051
339.192,1.084
339.222,1.076
339.252,1.060
339.282,1.064
339.312,1.067
339.342,1.042
339.372,1.050
339.402,1.070
339.432,1.063
339.462,1.062
339.492,1.064
339.522,1.064
339.552,1.071
339.582,1.073
339.612,1.066
339.642,1.066
339.672,1.059
339.702,1.064
339.732,1.069
339.762,1.066
339.792,1.068
339.822,1.071
339.852,1.067
339.882,1.066
339.912,1.071
339.942,1.068
339.972,1.062
340.002,1.064
340.032,1.059
340.062,1.058
340.092,1.063
340.122,1.061
340.152,1.064
340.182,1.066
340.212,1.058
340.242,1.055
340.272,1.059
340.302,1.063
340.332,1.064
340.362,1.062
340.392,1.059
340.422,1.063
340.452,1.062
340.482,1.066
340.512,1.062
340.542,1.061
340.572,1.063
340.602,1.055
340.632,1.059
340.662,1.063
340.692,1.062
340.722,1.067
340.752,1.064
340.782,1.062
340.812,1.062
340.842,1.067
340.872,1.064
340.902,1.064
340.932,1.061
340.962,1.064
340.992,1.063
341.022,1.062
341.052,1.062
341.082,1.059
341.112,1.062
341.142,1.061
341.172,1.064
341.202,1.063
341.232,1.066
341.262,1.069
341.292,1.063
341.322,1.067
341.352,1.062
341.382,1.060
341.412,1.059
341.442,1.063
341.472,1.065
341.502,1.058
341.532,1.069
341.562,1.053
341.592,1.063
341.622,1.068
341.652,1.055
341.682,1.057
341.712,1.072
341.742,1.071
341.772,1.049
341.802,1.064
341.832,1.073
341.862,1.062
341.892,1.053
341.922,1.057
341.952,1.070
341.982,1.063
342.012,1.062
342.042,1.055
342.072,1.062
342.102,1.061
342.132,1.062
342.162,1.063
342.192,1.065
342.222,1.067
342.252,1.068
342.282,1.063
342.312,1.059
342.342,1.064
342.372,1.070
342.402,1.062
342.432,1.058
342.462,1.069
342.492,1.071
342.522,1.065
342.552,1.065
342.582,1.053
342.612,1.064
342.642,1.067
342.672,1.064
342.702,1.057
342.732,1.066
342.762,1.063
342.792,1.062
342.822,1.069
342.852,1.060
342.882,1.050
342.912,1.067
342.942,1.063
342.972,1.067
343.002,1.066
343.032,1.068
343.062,1.070
343.092,1.074
343.122,1.064
343.152,1.075
343.182,1.074
343.212,1.069
343.242,1.071
343.272,1.068
343.302,1.059
343.332,1.062
343.362,1.074
343.392,1.065
343.422,1.054
343.452,1.044
343.482,1.052
343.512,1.055
343.542,1.064
343.572,1.065
343.602,1.062
343.632,1.062
343.662,1.066
343.692,1.069
343.722,1.062
343.752,1.062
343.782,1.054
343.812,1.057
343.842,1.068
343.872,1.069
343.902,1.058
343.932,1.072
343.962,1.057
343.992,1.065
344.022,1.068
344.052,1.067
344.082,1.062
344.112,1.066
344.142,1.062
344.172,1.064
344.202,1.065
344.232,1.065
344.262,1.060
344.292,1.059
344.322,1.065
344.352,1.066
344.382,1.068
344.412,1.061
344.442,1.061
344.472,1.066
344.502,1.067
344.532,1.064
344.562,1.066
344.592,1.059
344.622,1.064
344.652,1.064
344.682,1.067
344.712,1.072
344.742,1.066
344.772,1.064
344.802,1.066
344.832,1.068
344.862,1.065
344.892,1.065
344.922,1.058
344.952,1.058
344.982,1.065
345.012,1.066
345.042,1.063
345.072,1.072
345.102,1.060
345.132,1.063
345.162,1.065
345.192,1.059
345.222,1.058
345.252,1.068
345.282,1.063
345.312,1.063
345.342,1.068
345.372,1.075
345.402,1.070
345.432,1.062
345.462,1.062
345.492,1.058
345.522,1.064
345.552,1.068
345.582,1.071
345.612,1.060
345.642,1.062
345.672,1.057
345.702,1.076
345.732,1.073
345.762,1.062
345.792,1.059
345.822,1.070
345.852,1.068
345.882,1.069
345.912,1.069
345.942,1.061
345.972,1.062
346.002,1.069
346.032,1.067
346.062,1.064
346.092,1.062
346.122,1.066
346.152,1.066
346.182,1.075
346.212,1.077
346.242,1.068
346.272,1.068
346.302,1.062
346.332,1.059
346.362,1.059
346.392,1.068
346.422,1.058
346.452,1.054
346.482,1.054
346.512,1.056
346.542,1.062
346.572,1.051
346.602,1.049
346.632,1.043
346.662,1.054
346.692,1.049
346.722,1.048
346.752,1.057
346.782,1.049
346.812,1.055
346.842,1.060
346.872,1.048
346.902,1.062
346.932,1.066
346.962,1.063
346.992,1.052
347.022,1.064
347.052,1.052
347.082,1.062
347.112,1.060
347.142,1.058
347.172,1.055
347.202,1.062
347.232,1.059
347.262,1.065
347.292,1.060
347.322,1.070
347.352,1.061
347.382,1.063
347.412,1.066
347.442,1.058
347.472,1.056
347.502,1.054
347.532,1.050
347.562,1.055
347.592,1.058
347.622,1.061
347.652,1.058
347.682,1.062
347.712,1.055
347.742,1.064
347.772,1.060
347.802,1.057
347.832,1.062
347.862,1.062
347.892,1.063
347.922,1.061
347.952,1.058
347.982,1.060
348.012,1.074
348.042,1.064
348.072,1.062
348.102,1.066
348.132,1.062
348.162,1.064
348.192,1.065
348.222,1.062
348.252,1.057
348.282,1.067
348.312,1.067
348.342,1.063
348.372,1.061
348.402,1.055
348.432,1.065
348.462,1.062
348.492,1.067
348.522,1.067
348.552,1.081
348.582,1.089
348.612,1.091
348.642,1.082
348.672,1.077
348.702,1.082
348.732,1.061
348.762,1.041
348.792,1.028
348.822,1.047
348.852,1.033
348.882,1.025
348.912,1.038
348.942,1.053
348.972,1.045
349.002,1.033
349.032,1.046
349.062,1.046
349.092,1.047
349.122,1.024
349.152,1.025
349.182,1.021
349.212,1.029
349.242,1.036
349.272,1.026
349.302,1.013
349.332,1.015
349.362,1.021
349.392,1.018
349.422,1.020
349.452,1.055
349.482,1.050
349.512,1.031
349.542,1.042
349.572,1.077
349.602,1.082
349.632,1.085
349.662,1.064
349.692,1.036
349.722,1.003
349.752,1.023
349.782,1.018
349.812,1.026
349.842,1.045
349.872,1.051
349.902,1.041
349.932,1.028
349.962,1.034
349.992,1.028
350.022,1.042
350.052,1.024
350.082,1.021
350.112,1.021
350.142,1.031
350.172,1.025
350.202,1.023
350.232,1.012
350.262,1.018
350.292,1.040
350.322,1.038
350.352,1.052
350.382,1.053
350.412,1.053
350.442,1.049
350.472,1.056
350.502,1.062
350.532,1.051
350.562,1.060
350.592,1.062
350.622,1.059
350.652,1.059
350.682,1.059
350.712,1.051
350.742,1.043
350.772,1.033
350.802,1.028
350.832,1.032
350.862,1.043
350.892,1.038
350.922,1.031
350.952,1.034
350.982,1.033
351.012,1.042
351.042,1.042
351.072,1.044
351.102,1.046
351.132,1.055
351.162,1.044
351.192,1.044
351.222,1.036
351.252,1.037
351.282,1.036
351.312,1.056
351.342,1.049
351.372,1.047
351.402,1.046
351.432,1.052
351.462,1.044
351.492,1.041
351.522,1.040
351.552,1.045
351.582,1.045
351.612,1.043
351.642,1.039
351.672,1.043
351.702,1.047
351.732,1.040
351.762,1.045
351.792,1.044
351.822,1.053
351.852,1.042
351.882,1.044
351.912,1.046
351.942,1.045
351.972,1.044
352.002,1.043
352.032,1.048
352.062,1.048
352.092,1.044
352.122,1.037
352.152,1.042
352.182,1.043
352.212,1.047
352.242,1.055
352.272,1.045
352.302,1.049
352.332,1.051
352.362,1.059
352.392,1.057
352.422,1.053
352.452,1.041
352.482,1.036
352.512,1.040
352.542,1.042
352.572,1.048
352.602,1.034
352.632,1.035
352.662,1.041
352.692,1.048
352.722,1.048
352.752,1.044
352.782,1.045
352.812,1.039
352.842,1.046
352.872,1.048
352.902,1.049
352.932,1.048
352.962,1.050
352.992,1.041
353.022,1.044
353.052,1.045
353.082,1.047
353.112,1.044
353.142,1.043
353.172,1.048
353.202,1.051
353.232,1.051
353.262,1.047
353.292,1.040
353.322,1.040
353.352,1.033
353.382,1.052
353.412,1.050
353.442,1.049
353.472,1.046
353.502,1.051
353.532,1.056
353.562,1.050
353.592,1.050
353.622,1.054
353.652,1.047
353.682,1.043
353.712,1.049
353.742,1.050
353.772,1.049
353.802,1.046
353.832,1.044
353.862,1.046
353.892,1.048
353.922,1.051
353.952,1.050
353.982,1.044
354.012,1.047
354.042,1.048
354.072,1.047
354.102,1.052
354.132,1.048
354.162,1.053
354.192,1.046
354.222,1.051
354.252,1.049
354.282,1.050
354.312,1.048
354.342,1.050
354.372,1.048
354.402,1.048
354.432,1.047
354.462,1.051
354.492,1.051
354.522,1.050
354.552,1.045
354.582,1.047
354.612,1.053
354.642,1.052
354.672,1.053
354.702,1.052
354.732,1.047
354.762,1.049
354.792,1.055
354.822,1.053
354.852,1.049
354.882,1.048
354.912,1.050
354.942,1.048
354.972,1.050
355.002,1.052
355.032,1.053
355.062,1.049
355.092,1.045
355.122,1.049
355.152,1.049
355.182,1.046
355.212,1.052
355.242,1.053
355.272,1.047
355.302,1.053
355.332,1.049
355.362,1.048
355.392,1.045
355.422,1.051
355.452,1.051
355.482,1.046
355.512,1.052
355.542,1.054
355.572,1.052
355.602,1.047
355.632,1.049
355.662,1.050
355.692,1.051
355.722,1.048
355.752,1.047
355.782,1.049
355.812,1.051
355.842,1.050
355.872,1.057
355.902,1.049
355.932,1.050
355.962,1.052
355.992,1.054
356.022,1.050
356.052,1.045
356.082,1.043
