df_hash,22ZHK4.QMMKCW
425.117,0.974
425.147,0.953
425.177,0.977
425.207,0.988
425.237,0.981
425.267,0.982
425.297,1.028
425.327,0.993
425.357,0.946
425.387,0.958
425.417,0.968
425.447,0.982
425.477,1.005
425.507,1.011
425.537,1.038
425.567,1.030
425.597,0.996
425.627,1.013
425.657,1.023
425.687,1.006
425.717,0.902
425.747,0.898
425.777,0.934
425.807,0.930
425.837,0.924
425.867,0.969
425.897,1.001
425.927,0.966
425.957,0.999
425.987,1.021
426.017,1.017
426.047,1.011
426.077,1.006
426.107,0.977
426.137,0.995
426.167,0.963
426.197,0.947
426.227,0.962
426.257,0.965
426.287,0.939
426.317,0.980
426.347,1.034
426.377,1.019
426.407,0.995
426.437,0.970
426.467,0.914
426.497,0.841
426.527,0.827
426.557,0.851
426.587,0.922
426.617,0.906
426.647,0.955
426.677,1.062
426.707,1.110
426.737,1.164
426.767,1.172
426.797,1.126
426.827,1.091
426.857,1.093
426.887,1.089
426.917,1.034
426.947,1.017
426.977,1.011
427.007,0.994
427.037,0.950
427.067,0.944
427.097,0.958
427.127,0.962
427.157,0.980
427.187,0.960
427.217,0.977
427.247,1.013
427.277,0.930
427.307,0.875
427.337,0.880
427.367,0.878
427.397,0.857
427.427,0.903
427.457,0.963
427.487,1.072
427.517,1.102
427.547,1.023
427.577,0.951
427.607,0.893
427.637,0.834
427.667,0.812
427.697,0.882
427.727,0.960
427.757,1.041
427.787,1.097
427.817,1.080
427.847,1.047
427.877,1.031
427.907,0.991
427.937,0.988
427.967,0.953
427.997,0.993
428.027,0.982
428.057,0.960
428.087,0.896
428.117,0.932
428.147,0.981
428.177,1.000
428.207,0.957
428.237,0.960
428.267,0.958
428.297,0.932
428.327,0.909
428.357,0.925
428.387,0.939
428.417,0.964
428.447,1.038
428.477,1.046
428.507,1.012
428.537,1.023
428.567,1.004
428.597,0.983
428.627,0.993
428.657,0.985
428.687,1.007
428.717,1.107
428.747,0.801
428.777,0.950
428.807,0.918
428.837,0.954
428.867,0.996
428.897,1.030
428.927,1.015
428.957,1.012
428.987,0.988
429.017,0.980
429.047,0.954
429.077,0.972
429.107,0.977
429.137,0.978
429.167,0.995
429.197,1.009
429.227,0.963
429.257,0.969
429.287,0.971
429.317,0.979
429.347,1.002
429.377,0.979
429.407,0.991
429.437,0.998
429.467,1.017
429.497,1.009
429.527,0.961
429.557,0.949
429.587,0.956
429.617,0.956
429.647,0.953
429.677,0.947
429.707,0.924
429.737,0.974
429.767,1.029
429.797,1.006
429.827,1.013
429.857,1.019
429.887,1.009
429.917,1.006
429.947,0.990
429.977,0.979
430.007,0.958
430.037,0.964
430.067,0.976
430.097,0.985
430.127,0.985
430.157,0.973
430.187,0.979
430.217,0.999
430.247,0.970
430.277,1.008
430.307,1.040
430.337,1.028
430.367,1.027
430.397,1.022
430.427,0.958
430.457,0.914
430.487,0.907
430.517,0.939
430.547,0.949
430.577,0.952
430.607,0.956
430.637,0.979
430.667,0.985
430.697,0.984
430.727,0.988
430.757,0.996
430.787,1.006
430.817,1.015
430.847,1.054
430.877,0.998
430.907,1.009
430.937,0.987
430.967,0.970
430.997,0.977
431.027,0.983
431.057,0.981
431.087,0.981
431.117,0.995
431.147,0.990
431.177,0.976
431.207,0.950
431.237,0.955
431.267,0.953
431.297,0.975
431.327,0.974
431.357,0.958
431.387,0.943
431.417,0.978
431.447,0.990
431.477,0.973
431.507,1.008
431.537,1.002
431.567,0.994
431.597,0.988
431.627,0.997
431.657,1.001
431.687,1.006
431.717,0.997
431.747,1.006
431.777,1.001
431.807,1.000
431.837,1.000
431.867,1.002
431.897,0.982
431.927,0.975
431.957,0.989
431.987,0.981
432.017,0.971
432.047,0.980
432.077,0.961
432.107,0.961
432.137,0.986
432.167,0.987
432.197,1.004
432.227,1.021
432.257,0.981
432.287,0.986
432.317,0.983
432.347,0.972
432.377,0.943
432.407,0.865
432.437,0.883
432.467,0.932
432.497,0.940
432.527,0.997
432.557,1.000
432.587,1.019
432.617,1.040
432.647,1.064
432.677,1.045
432.707,0.985
432.737,0.998
432.767,1.023
432.797,0.997
432.827,0.976
432.857,0.963
432.887,0.945
432.917,0.983
432.947,0.970
432.977,0.962
433.007,0.941
433.037,0.973
433.067,1.006
433.097,0.971
433.127,0.969
433.157,0.984
433.187,1.011
433.217,0.997
433.247,1.021
433.277,1.001
433.307,0.980
433.337,1.001
433.367,1.014
433.397,1.003
433.427,0.985
433.457,0.967
433.487,0.973
433.517,0.982
433.547,0.979
433.577,0.987
433.607,0.990
433.637,0.994
433.667,0.988
433.697,0.997
433.727,0.988
433.757,0.974
433.787,0.988
433.817,1.000
433.847,0.958
433.877,0.967
433.907,0.979
433.937,0.981
433.967,1.035
433.997,1.062
434.027,1.056
434.057,1.054
434.087,1.044
434.117,1.029
434.147,1.010
434.177,0.990
434.207,0.987
434.237,0.973
434.267,0.985
434.297,0.996
434.327,0.973
434.357,0.979
434.387,1.005
434.417,1.012
434.447,1.013
434.477,1.025
434.507,1.041
434.537,1.052
434.567,1.038
434.597,1.033
434.627,1.018
434.657,1.018
434.687,1.015
434.717,1.005
434.747,1.003
434.777,0.993
434.807,0.991
434.837,1.019
434.867,1.029
434.897,1.005
434.927,0.997
434.957,1.004
434.987,0.999
435.017,1.008
435.047,1.012
435.077,1.012
435.107,1.023
435.137,1.010
435.167,1.015
435.197,1.010
435.227,1.006
435.257,1.009
435.287,1.011
435.317,1.027
435.347,1.011
435.377,0.999
435.407,1.006
435.437,1.019
435.467,1.012
435.497,1.005
435.527,1.014
435.557,1.010
435.587,1.007
435.617,1.014
435.647,1.013
435.677,1.011
435.707,1.010
435.737,1.009
435.767,1.015
435.797,1.018
435.827,0.992
435.857,0.993
435.887,1.008
435.917,1.020
435.947,1.009
435.977,1.006
436.007,1.007
436.037,1.003
436.067,1.020
436.097,1.003
436.127,1.010
436.157,1.020
436.187,1.026
436.217,1.007
436.247,1.007
436.277,1.005
436.307,0.993
436.337,1.005
436.367,1.003
436.397,1.015
436.427,1.011
436.457,1.013
436.487,1.017
436.517,1.007
436.547,1.006
436.577,1.009
436.607,1.007
436.637,1.012
436.667,1.015
436.697,0.997
436.727,1.015
436.757,1.016
436.787,1.000
436.817,1.015
436.847,1.013
436.877,1.011
436.907,0.999
436.937,1.011
436.967,1.018
436.997,1.013
437.027,0.997
437.057,1.001
437.087,1.007
437.117,1.013
437.147,1.013
437.177,1.001
437.207,0.998
437.237,1.019
437.267,1.007
437.297,0.995
437.327,1.009
437.357,1.012
437.387,1.007
437.417,1.011
437.447,1.015
437.477,1.007
437.507,1.005
437.537,1.009
437.567,1.006
437.597,1.009
437.627,1.008
437.657,1.009
437.687,1.014
437.717,1.019
437.747,0.996
437.777,1.017
437.807,1.013
437.837,1.005
437.867,1.004
437.897,1.009
437.927,1.014
437.957,1.014
437.987,1.014
438.017,1.009
438.047,1.010
438.077,1.011
438.107,1.009
438.137,1.005
438.167,1.011
438.197,1.017
438.227,1.012
438.257,1.010
438.287,1.008
438.317,1.014
438.347,1.003
438.377,1.020
438.407,1.006
438.437,0.995
438.467,1.005
438.497,1.015
438.527,1.007
438.557,1.011
438.587,1.011
438.617,1.010
438.647,1.002
438.677,1.006
438.707,1.011
438.737,1.003
438.767,1.011
438.797,1.007
438.827,1.005
438.857,1.013
438.887,1.016
438.917,1.013
438.947,0.988
438.977,1.017
439.007,1.009
439.037,0.999
439.067,1.004
439.097,1.012
439.127,1.007
439.157,1.007
439.187,1.012
439.217,1.002
439.247,0.995
439.277,1.000
439.307,1.000
439.337,1.000
439.367,1.000
439.397,0.998
439.427,1.011
439.457,1.011
439.487,1.007
439.517,1.006
439.547,0.999
439.577,1.010
439.607,0.997
439.637,0.984
439.667,0.994
439.697,1.011
439.727,1.014
439.757,1.000
439.787,1.004
439.817,1.004
439.847,0.995
439.877,0.998
439.907,0.986
439.937,0.991
439.967,0.995
439.997,0.996
440.027,0.994
440.057,0.978
440.087,1.004
440.117,1.000
440.147,1.008
440.177,1.006
440.207,0.987
440.237,0.991
440.267,0.999
440.297,1.000
440.327,1.004
440.357,0.993
440.387,0.998
440.417,0.997
440.447,0.992
440.477,0.992
440.507,0.996
440.537,0.992
440.567,0.998
440.597,0.999
440.627,0.997
440.657,1.003
440.687,0.996
440.717,0.983
440.747,0.987
440.777,0.996
440.807,1.000
440.837,1.005
440.867,0.995
440.897,0.992
440.927,0.990
440.957,0.993
440.987,0.986
441.017,0.988
441.047,0.988
441.077,0.993
441.107,0.997
441.137,0.997
441.167,1.002
441.197,0.990
441.227,0.995
441.257,0.988
441.287,0.982
441.317,0.987
441.347,0.991
441.377,1.002
441.407,0.996
441.437,0.996
441.467,0.994
441.497,0.995
441.527,0.987
441.557,1.000
441.587,0.990
441.617,0.992
441.647,0.997
441.677,1.003
441.707,0.989
441.737,0.992
441.767,1.009
441.797,0.989
441.827,0.984
441.857,1.000
441.887,0.999
441.917,0.999
441.947,0.994
441.977,1.003
442.007,0.997
442.037,0.995
442.067,0.998
442.097,0.995
442.127,0.995
442.157,1.004
442.187,1.002
442.217,0.994
442.247,1.008
442.277,0.992
442.307,1.005
442.337,0.993
442.367,0.987
442.397,0.996
442.427,0.995
442.457,1.001
442.487,0.996
442.517,1.004
442.547,1.004
442.577,0.989
442.607,0.994
442.637,0.998
442.667,0.995
442.697,1.000
442.727,0.999
442.757,0.998
442.787,0.992
442.817,1.008
442.847,0.987
442.877,1.008
442.907,1.010
442.937,0.980
442.967,0.993
442.997,1.002
443.027,1.003
443.057,0.998
443.087,1.005
443.117,1.005
443.147,0.997
443.177,0.995
443.207,0.999
443.237,1.000
443.267,0.994
443.297,0.994
443.327,1.001
443.357,1.003
443.387,1.006
443.417,1.008
443.447,0.990
443.477,1.011
443.507,1.002
443.537,0.986
443.567,0.996
443.597,0.996
443.627,1.004
443.657,0.988
443.687,1.004
443.717,1.004
443.747,0.995
443.777,0.992
443.807,1.003
443.837,1.001
443.867,0.991
443.897,0.990
443.927,1.007
443.957,1.007
443.987,0.998
444.017,1.005
444.047,0.993
444.077,1.008
444.107,1.000
444.137,0.986
444.167,1.000
444.197,1.007
444.227,0.997
444.257,0.995
444.287,0.997
444.317,0.990
444.347,1.001
444.377,1.000
444.407,0.993
444.437,0.996
444.467,0.994
444.497,0.994
444.527,0.990
444.557,0.997
444.587,0.992
444.617,1.006
444.647,0.996
444.677,1.002
444.707,0.989
444.737,0.985
444.767,0.997
444.797,1.002
444.827,0.987
444.857,0.995
444.887,1.002
444.917,0.992
444.947,0.983
444.977,0.983
445.007,1.000
445.037,0.996
445.067,0.999
445.097,1.005
445.127,1.004
445.157,0.996
445.187,1.007
445.217,0.997
445.247,1.009
445.277,1.004
445.307,0.984
445.337,0.993
445.367,1.010
445.397,1.002
445.427,0.987
445.457,0.993
445.487,0.996
445.517,0.994
445.547,0.989
445.577,0.993
445.607,0.998
445.637,0.992
445.667,0.995
445.697,0.989
445.727,1.003
445.757,0.997
445.787,0.997
445.817,1.001
445.847,0.983
445.877,0.994
445.907,0.990
445.937,0.997
445.967,0.995
445.997,0.999
446.027,1.005
446.057,0.997
446.087,0.992
446.117,0.998
446.147,0.997
446.177,0.998
446.207,0.989
446.237,1.003
446.267,0.995
446.297,1.007
446.327,0.997
446.357,0.984
446.387,0.995
446.417,1.002
446.447,1.000
446.477,1.003
446.507,1.003
446.537,0.993
446.567,0.994
446.597,0.996
446.627,0.994
446.657,1.000
446.687,1.003
446.717,0.996
446.747,0.997
446.777,0.993
446.807,0.996
446.837,1.006
446.867,0.986
446.897,1.003
446.927,1.008
446.957,0.986
446.987,0.987
447.017,1.000
447.047,1.002
447.077,0.994
447.107,1.003
447.137,1.001
447.167,0.994
447.197,0.989
447.227,0.998
447.257,0.994
447.287,0.997
447.317,1.006
447.347,1.007
447.377,1.009
447.407,1.021
447.437,1.013
447.467,1.024
447.497,1.016
447.527,0.997
447.557,0.995
447.587,1.001
447.617,1.017
447.647,0.999
447.677,1.003
447.707,1.023
447.737,1.013
447.767,0.992
447.797,0.987
447.827,0.997
447.857,1.004
447.887,1.006
447.917,0.999
447.947,1.013
447.977,1.027
448.007,1.010
448.037,1.016
448.067,1.012
448.097,1.007
448.127,1.016
448.157,1.023
448.187,1.037
448.217,1.031
448.247,1.019
448.277,1.019
448.307,1.017
448.337,1.018
448.367,1.008
448.397,1.016
448.427,1.013
448.457,1.008
448.487,1.007
448.517,1.022
448.547,1.013
448.577,1.012
448.607,1.013
448.637,1.010
448.667,1.012
448.697,1.023
448.727,1.024
448.757,1.015
448.787,1.010
448.817,1.007
448.847,1.012
448.877,1.008
448.907,1.014
448.937,1.006
448.967,1.005
448.997,1.009
449.027,1.018
449.057,0.999
449.087,1.004
449.117,1.025
449.147,1.010
449.177,0.997
449.207,0.989
449.237,1.004
449.267,1.011
449.297,1.013
449.327,1.023
449.357,1.018
449.387,1.002
449.417,1.002
449.447,1.007
449.477,1.012
449.507,1.013
449.537,1.006
449.567,1.006
449.597,1.000
449.627,1.021
449.657,1.008
449.687,1.006
449.717,1.012
449.747,1.000
449.777,1.011
449.807,1.001
449.837,1.016
449.867,1.016
449.897,1.006
449.927,1.007
449.957,1.002
449.987,1.006
450.017,0.998
450.047,1.008
450.077,1.013
450.107,1.010
450.137,1.007
450.167,0.997
450.197,1.009
450.227,1.014
450.257,1.003
450.287,1.015
450.317,1.017
450.347,1.003
450.377,1.002
450.407,1.005
450.437,1.003
450.467,1.013
450.497,1.000
450.527,1.008
450.557,1.011
450.587,1.003
450.617,1.001
450.647,1.006
450.677,1.010
450.707,1.007
450.737,1.006
450.767,0.996
450.797,0.994
450.827,1.020
450.857,1.010
450.887,0.984
450.917,1.008
450.947,1.011
450.977,1.010
451.007,1.003
451.037,1.013
451.067,1.010
451.097,0.998
451.127,1.005
451.157,1.009
451.187,1.015
451.217,1.005
451.247,0.995
451.277,1.012
451.307,1.011
451.337,0.994
451.367,1.008
451.397,1.002
451.427,1.019
451.457,0.998
451.487,0.994
451.517,1.008
451.547,1.011
451.577,1.010
451.607,1.006
451.637,1.005
451.667,1.004
451.697,1.002
451.727,1.006
451.757,1.002
451.787,1.005
451.817,1.005
451.847,1.006
451.877,1.007
451.907,1.003
451.937,1.015
451.967,0.999
451.997,1.016
452.027,0.999
452.057,1.002
452.087,1.003
452.117,1.013
452.147,1.009
452.177,1.000
452.207,1.014
452.237,1.006
452.267,0.999
452.297,1.004
452.327,1.005
452.357,1.006
452.387,1.004
452.417,1.000
452.447,1.015
452.477,1.013
452.507,1.002
452.537,1.008
452.567,1.007
452.597,1.003
452.627,1.003
452.657,1.008
452.687,1.008
452.717,1.003
452.747,1.006
452.777,1.012
452.807,1.014
452.837,0.999
452.867,1.003
452.897,1.009
452.927,1.004
452.957,1.008
452.987,1.004
453.017,1.011
453.047,1.012
453.077,1.007
453.107,1.014
453.137,1.012
453.167,0.996
453.197,1.007
453.227,1.009
453.257,1.008
453.287,1.002
453.317,1.016
453.347,1.015
453.377,1.000
453.407,1.003
453.437,1.009
453.467,1.011
453.497,1.011
453.527,1.002
453.557,1.012
453.587,1.016
453.617,1.011
453.647,0.997
453.677,1.013
453.707,1.017
453.737,0.999
453.767,0.999
453.797,1.006
453.827,1.014
453.857,1.004
453.887,1.012
453.917,1.014
453.947,1.006
453.977,1.000
454.007,1.004
454.037,1.002
454.067,1.003
454.097,1.007
454.127,1.003
454.157,1.003
454.187,1.001
454.217,1.004
454.247,1.009
454.277,1.016
454.307,0.998
454.337,0.996
454.367,1.005
454.397,1.012
454.427,1.006
454.457,1.002
454.487,1.017
454.517,1.009
454.547,1.003
454.577,1.004
454.607,1.008
454.637,1.003
454.667,1.006
454.697,1.004
454.727,1.003
454.757,0.998
454.787,1.012
454.817,1.002
454.847,1.013
454.877,0.991
454.907,0.995
454.937,1.009
454.967,1.012
454.997,1.000
455.027,1.003
455.057,1.012
455.087,1.004
455.117,1.000
455.147,1.007
455.177,1.007
455.207,1.005
455.237,1.004
455.267,1.011
455.297,1.004
455.327,1.004
455.357,1.001
455.387,1.016
455.417,1.008
455.447,0.988
455.477,1.007
455.507,1.003
455.537,1.016
455.567,1.002
455.597,1.004
455.627,1.005
455.657,1.010
455.687,1.007
455.717,0.999
455.747,1.000
455.777,1.004
455.807,1.004
455.837,1.006
455.867,1.009
455.897,0.995
455.927,1.006
455.957,1.014
455.987,0.993
456.017,1.002
456.047,1.005
456.077,1.009
456.107,1.004
456.137,1.007
456.167,1.013
456.197,1.004
456.227,0.999
456.257,1.009
456.287,1.003
456.317,1.011
456.347,1.011
456.377,1.005
456.407,1.005
456.437,1.006
456.467,1.011
456.497,0.997
456.527,0.995
456.557,1.012
456.587,1.000
456.617,1.004
456.647,1.015
456.677,1.007
456.707,1.002
456.737,1.008
456.767,1.007
456.797,1.000
456.827,1.003
456.857,1.012
456.887,1.002
456.917,1.008
456.947,1.013
456.977,1.006
457.007,1.007
457.037,0.994
457.067,1.017
457.097,1.005
457.127,0.987
457.157,1.006
457.187,1.004
457.217,1.008
457.247,1.012
457.277,1.008
457.307,1.017
457.337,1.009
457.367,0.986
457.397,1.010
457.427,1.013
457.457,0.995
457.487,1.010
457.517,1.011
457.547,1.008
457.577,1.009
457.607,0.995
457.637,1.009
457.667,1.008
457.697,0.998
457.727,1.003
457.757,1.006
457.787,1.007
457.817,1.010
457.847,1.010
457.877,1.012
457.907,1.002
457.937,0.998
457.967,1.007
457.997,1.006
458.027,0.999
458.057,1.009
458.087,1.002
458.117,0.994
458.147,0.999
458.177,1.001
458.207,1.007
458.237,1.009
458.267,0.998
458.297,0.993
458.327,1.011
458.357,1.010
458.387,1.001
458.417,1.010
458.447,1.015
458.477,0.998
458.507,1.002
458.537,1.004
458.567,1.003
458.597,1.004
458.627,1.007
458.657,1.005
458.687,1.010
458.717,1.014
458.747,1.004
458.777,1.005
458.807,1.005
458.837,0.990
458.867,1.007
458.897,1.002
458.927,1.015
458.957,1.002
458.987,1.002
459.017,1.014
459.047,1.000
459.077,1.004
459.107,1.007
459.137,1.008
459.167,1.003
459.197,1.006
459.227,1.002
459.257,1.012
459.287,1.005
459.317,1.008
459.347,1.002
459.377,0.990
459.407,1.013
459.437,1.005
459.467,1.008
459.497,0.998
459.527,1.010
459.557,1.006
459.587,1.004
459.617,1.005
459.647,1.002
459.677,1.011
459.707,1.016
459.737,1.014
459.767,0.996
459.797,0.996
459.827,1.009
459.857,1.011
459.887,0.993
459.917,0.999
459.947,1.011
459.977,1.012
460.007,1.010
460.037,1.002
460.067,1.010
460.097,1.013
460.127,1.004
460.157,1.000
460.187,1.005
460.217,1.006
460.247,1.003
460.277,1.006
460.307,1.005
460.337,1.010
460.367,1.011
460.397,1.000
460.427,1.007
460.457,1.015
460.487,1.000
460.517,1.009
460.547,1.015
460.577,1.008
460.607,1.008
460.637,1.000
460.667,1.011
460.697,1.000
460.727,1.007
460.757,1.005
460.787,1.007
460.817,1.004
460.847,1.005
460.877,0.999
460.907,1.008
460.937,1.011
460.967,0.996
460.997,1.003
461.027,1.011
461.057,0.999
461.087,1.005
461.117,1.009
461.147,1.015
461.177,1.003
461.207,1.004
461.237,1.003
461.267,1.010
461.297,1.012
461.327,1.000
461.357,1.004
461.387,1.008
461.417,1.004
461.447,1.007
461.477,1.000
461.507,1.015
461.537,1.004
461.567,0.995
461.597,1.011
461.627,0.997
461.657,1.011
461.687,1.010
461.717,1.013
461.747,1.005
461.777,1.007
461.807,0.999
461.837,1.008
461.867,1.009
461.897,1.006
461.927,0.999
461.957,1.008
461.987,1.010
462.017,1.007
462.047,1.015
462.077,0.997
462.107,1.013
462.137,1.018
462.167,0.990
462.197,1.004
462.227,1.009
462.257,1.009
462.287,1.005
462.317,1.009
462.347,1.013
462.377,1.005
462.407,1.006
462.437,1.006
462.467,1.004
462.497,1.004
462.527,1.005
462.557,1.007
462.587,1.009
462.617,1.008
462.647,1.014
462.677,1.006
462.707,1.000
462.737,1.010
462.767,1.016
462.797,0.998
462.827,0.999
462.857,1.003
462.887,1.015
462.917,1.000
462.947,1.007
462.977,1.021
463.007,0.998
463.037,1.005
463.067,1.008
463.097,1.000
463.127,1.008
463.157,1.007
463.187,1.004
463.217,1.005
463.247,1.005
463.277,1.003
463.307,1.012
463.337,1.001
463.367,1.013
463.397,1.002
463.427,0.997
463.457,1.007
463.487,1.012
463.517,1.008
463.547,1.000
463.577,1.013
463.607,1.013
463.637,0.999
463.667,1.003
463.697,1.007
463.727,1.006
463.757,1.003
463.787,1.007
463.817,1.006
463.847,1.001
463.877,1.012
463.907,0.996
463.937,1.015
463.967,1.011
463.997,0.991
464.027,1.007
464.057,1.011
464.087,1.013
464.117,1.001
464.147,1.007
464.177,1.014
464.207,1.007
464.237,1.001
464.267,1.005
464.297,1.006
464.327,1.001
464.357,1.005
464.387,1.007
464.417,1.005
464.447,1.009
464.477,1.002
464.507,0.996
464.537,1.006
464.567,1.008
464.597,1.003
464.627,1.010
464.657,1.015
464.687,1.009
464.717,1.001
464.747,1.003
464.777,1.006
464.807,1.006
464.837,1.005
464.867,1.008
464.897,1.007
464.927,1.005
464.957,1.016
464.987,1.013
465.017,0.999
465.047,1.012
465.077,1.008
465.107,0.997
465.137,0.997
465.167,1.010
465.197,1.002
465.227,1.001
465.257,1.019
465.287,1.011
465.317,1.004
465.347,1.002
465.377,1.006
465.407,1.009
465.437,0.999
465.467,1.005
465.497,1.008
465.527,1.009
465.557,1.009
465.587,0.998
465.617,1.015
465.647,1.015
465.677,0.989
465.707,1.008
465.737,0.999
465.767,1.013
465.797,1.006
465.827,1.009
465.857,1.012
465.887,1.002
465.917,1.000
465.947,1.011
465.977,1.004
466.007,1.009
466.037,1.006
466.067,1.009
466.097,1.015
466.127,1.008
466.157,1.002
466.187,1.016
466.217,1.011
466.247,0.992
466.277,1.000
466.307,1.007
466.337,1.006
466.367,1.006
466.397,1.017
466.427,1.013
466.457,1.002
466.487,1.006
466.517,1.000
466.547,1.006
466.577,1.005
466.607,1.007
466.637,1.012
466.667,1.012
466.697,1.008
466.727,1.006
466.757,1.009
466.787,1.010
466.817,0.997
466.847,0.996
466.877,0.999
466.907,1.014
466.937,1.005
466.967,1.009
466.997,1.014
467.027,0.997
467.057,1.005
467.087,1.012
467.117,1.001
467.147,1.002
467.177,1.008
467.207,1.009
467.237,1.007
467.267,1.006
467.297,1.003
467.327,1.014
467.357,1.009
467.387,0.989
467.417,1.010
467.447,0.998
467.477,1.013
467.507,1.004
467.537,1.007
467.567,1.001
467.597,1.002
467.627,1.011
467.657,1.005
467.687,1.005
467.717,1.005
467.747,1.007
467.777,1.011
467.807,1.006
467.837,1.007
467.867,1.004
467.897,1.011
467.927,0.993
467.957,1.000
467.987,1.010
468.017,1.017
468.047,1.003
468.077,1.003
468.107,1.011
468.137,1.007
468.167,1.002
468.197,1.000
468.227,1.005
468.257,1.009
468.287,1.007
468.317,1.006
468.347,1.009
468.377,1.016
468.407,1.004
468.437,1.000
468.467,0.997
468.497,1.012
468.527,1.009
468.557,1.003
468.587,0.999
468.617,1.004
468.647,1.009
468.677,1.004
468.707,1.007
468.737,1.003
468.767,1.014
468.797,1.003
468.827,1.003
468.857,1.013
468.887,1.003
468.917,1.015
468.947,1.007
468.977,0.997
469.007,0.995
469.037,1.014
469.067,1.009
469.097,1.002
469.127,0.999
