df_hash,22ZHK4.EG2MBW
165.970,-454
165.995,-232
166.020,86
166.045,376
166.070,551
166.095,616
166.120,639
166.145,671
166.170,705
166.195,706
166.220,670
166.245,639
166.270,651
166.295,700
166.320,742
166.345,745
166.370,714
166.395,674
166.420,631
166.445,572
166.470,487
166.495,391
166.520,301
166.545,216
166.570,122
166.595,16
166.620,-82
166.645,-160
166.670,-237
166.695,-345
166.720,-471
166.745,-536
166.770,-447
166.795,-187
166.820,153
166.845,443
166.870,606
166.895,665
166.920,689
166.945,719
166.970,745
166.995,741
167.020,711
167.045,686
167.070,689
167.095,712
167.120,731
167.145,729
167.170,703
167.195,657
167.220,591
167.245,512
167.270,425
167.295,335
167.320,232
167.345,112
167.370,-12
167.395,-122
167.420,-212
167.445,-310
167.470,-441
167.495,-575
167.520,-626
167.545,-513
167.570,-237
167.595,103
167.620,388
167.645,559
167.670,645
167.695,708
167.720,774
167.745,824
167.770,836
167.795,813
167.820,786
167.845,777
167.870,783
167.895,791
167.920,786
167.945,763
167.970,717
167.995,646
168.020,556
168.045,457
168.070,351
168.095,232
168.120,98
168.145,-32
168.170,-138
168.195,-225
168.220,-329
168.245,-472
168.270,-610
168.295,-649
168.320,-513
168.345,-222
168.370,112
168.395,373
168.420,520
168.445,598
168.470,668
168.495,746
168.520,803
168.545,814
168.570,791
168.595,769
168.620,767
168.645,777
168.670,783
168.695,777
168.720,758
168.745,721
168.770,659
168.795,572
168.820,473
168.845,369
168.870,257
168.895,133
168.920,9
168.945,-98
168.970,-193
168.995,-300
169.020,-436
169.045,-561
169.070,-589
169.095,-451
169.120,-170
169.145,144
169.170,381
169.195,507
169.220,570
169.245,634
169.270,711
169.295,769
169.320,779
169.345,754
169.370,730
169.395,729
169.420,744
169.445,755
169.470,753
169.495,733
169.520,689
169.545,619
169.570,530
169.595,438
169.620,350
169.645,259
169.670,152
169.695,40
169.720,-55
169.745,-133
169.770,-222
169.795,-346
169.820,-472
169.845,-511
169.870,-391
169.895,-128
169.920,171
169.945,397
169.970,511
169.995,561
170.020,604
170.045,656
170.070,691
170.095,689
170.120,666
170.145,656
170.170,668
170.195,689
170.220,698
170.245,688
170.270,662
170.295,619
170.320,558
170.345,484
170.370,406
170.395,327
170.420,240
170.445,143
170.470,50
170.495,-22
170.520,-87
170.545,-172
170.570,-285
170.595,-373
170.620,-353
170.645,-183
170.670,85
170.695,343
170.720,503
170.745,565
170.770,584
170.795,611
170.820,642
170.845,650
170.870,628
170.895,600
170.920,599
170.945,628
170.970,661
170.995,669
171.020,641
171.045,587
171.070,524
171.095,464
171.120,401
171.145,324
171.170,227
171.195,119
171.220,23
171.245,-49
171.270,-117
171.295,-211
171.320,-328
171.345,-409
171.370,-369
171.395,-177
171.420,104
171.445,361
171.470,512
171.495,568
171.520,596
171.545,643
171.570,697
171.595,717
171.620,691
171.645,651
171.670,638
171.695,660
171.720,688
171.745,693
171.770,664
171.795,613
171.820,551
171.845,480
171.870,402
171.895,316
171.920,222
171.945,122
171.970,22
171.995,-68
172.020,-151
172.045,-244
172.070,-359
172.095,-470
172.120,-506
172.145,-402
172.170,-160
172.195,131
172.220,367
172.245,497
172.270,558
172.295,615
172.320,692
172.345,761
172.370,784
172.395,764
172.420,742
172.445,747
172.470,773
172.495,790
172.520,781
172.545,754
172.570,716
172.595,663
172.620,582
172.645,479
172.670,375
172.695,282
172.720,191
172.745,85
172.770,-31
172.795,-137
172.820,-220
172.845,-303
172.870,-415
172.895,-550
172.920,-641
172.945,-605
172.970,-416
172.995,-129
173.020,155
173.045,368
173.070,502
173.095,595
173.120,681
173.145,763
173.170,824
173.195,854
173.220,857
173.245,853
173.270,858
173.295,874
173.320,892
173.345,894
173.370,871
173.395,823
173.420,759
173.445,687
173.470,606
173.495,512
173.520,412
173.545,313
173.570,222
173.595,130
173.620,28
173.645,-77
173.670,-170
173.695,-248
173.720,-337
173.745,-464
173.770,-613
173.795,-707
173.820,-660
173.845,-447
173.870,-136
173.895,162
173.920,374
173.945,500
173.970,587
173.995,671
174.020,751
174.045,807
174.070,829
174.095,832
174.120,835
174.145,849
174.170,872
174.195,891
174.220,893
174.245,870
174.270,819
174.295,751
174.320,675
174.345,597
174.370,510
174.395,412
174.420,313
174.445,223
174.470,141
174.495,55
174.520,-42
174.545,-139
174.570,-221
174.595,-298
174.620,-399
174.645,-537
174.670,-665
174.695,-691
174.720,-552
174.745,-270
174.770,52
174.795,314
174.820,474
174.845,564
174.870,636
174.895,708
174.920,766
174.945,792
174.970,790
174.995,784
175.020,793
175.045,821
175.070,850
175.095,862
175.120,847
175.145,807
175.170,750
175.195,685
175.220,612
175.245,529
175.270,436
175.295,339
175.320,248
175.345,159
175.370,66
175.395,-30
175.420,-119
175.445,-193
175.470,-266
175.495,-365
175.520,-491
175.545,-595
175.570,-590
175.595,-426
175.620,-133
175.645,186
175.670,430
175.695,565
175.720,626
175.745,669
175.770,714
175.795,743
175.820,739
175.845,715
175.870,705
175.895,730
175.920,774
175.945,805
175.970,804
175.995,775
176.020,735
176.045,690
176.070,630
176.095,548
176.120,456
176.145,373
176.170,302
176.195,228
176.220,137
176.245,40
176.270,-38
176.295,-94
176.320,-157
176.345,-261
176.370,-386
176.395,-450
176.420,-367
176.445,-126
176.470,185
176.495,446
176.520,589
176.545,636
176.570,645
176.595,653
176.620,651
176.645,625
176.670,584
176.695,561
176.720,575
176.745,613
176.770,646
176.795,654
176.820,636
176.845,598
176.870,544
176.895,480
176.920,411
176.945,336
176.970,251
176.995,153
177.020,54
177.045,-28
177.070,-95
177.095,-173
177.120,-282
177.145,-390
177.170,-417
177.195,-289
177.220,-16
177.245,303
177.270,549
177.295,667
177.320,690
177.345,688
177.370,698
177.395,704
177.420,680
177.445,627
177.470,584
177.495,584
177.520,622
177.545,656
177.570,652
177.595,607
177.620,545
177.645,486
177.670,424
177.695,339
177.720,226
177.745,105
177.770,1
177.795,-85
177.820,-184
177.845,-312
177.870,-436
177.895,-476
177.920,-366
177.945,-112
177.970,197
177.995,456
178.020,608
178.045,673
178.070,705
178.095,739
178.120,770
178.145,775
178.170,748
178.195,709
178.220,687
178.245,690
178.270,702
178.295,694
178.320,650
178.345,574
178.370,486
178.395,400
178.420,311
178.445,205
178.470,79
178.495,-46
178.520,-156
178.545,-254
178.570,-367
178.595,-506
178.620,-624
178.645,-636
178.670,-481
178.695,-189
178.720,135
178.745,389
178.770,537
178.795,620
178.820,693
178.845,772
178.870,832
178.895,849
178.920,832
178.945,811
178.970,807
178.995,817
179.020,825
179.045,816
179.070,782
179.095,721
179.120,637
179.145,541
179.170,439
179.195,330
179.220,207
179.245,75
179.270,-49
179.295,-155
179.320,-258
179.345,-387
179.370,-541
179.395,-655
179.420,-636
179.445,-442
179.470,-128
179.495,182
179.520,397
179.545,514
179.570,595
179.595,690
179.620,790
179.645,853
179.670,861
179.695,841
179.720,833
179.745,852
179.770,878
179.795,885
179.820,866
179.845,826
179.870,768
179.895,689
179.920,588
179.945,480
179.970,374
179.995,268
180.020,152
180.045,30
180.070,-80
180.095,-173
180.120,-267
180.145,-393
180.170,-547
180.195,-661
180.220,-648
180.245,-470
180.270,-182
180.295,104
180.320,305
180.345,417
180.370,492
180.395,576
180.420,662
180.445,718
180.470,729
180.495,718
180.520,722
180.545,752
180.570,786
180.595,799
180.620,785
180.645,758
180.670,723
180.695,673
180.720,597
180.745,502
180.770,409
180.795,330
180.820,255
180.845,167
180.870,67
180.895,-24
180.920,-97
180.945,-173
180.970,-279
180.995,-407
181.020,-489
181.045,-442
181.070,-242
181.095,44
181.120,306
181.145,468
181.170,540
181.195,580
181.220,632
181.245,686
181.270,710
181.295,697
181.320,679
181.345,688
181.370,724
181.395,754
181.420,751
181.445,716
181.470,671
181.495,625
181.520,569
181.545,493
181.570,406
181.595,323
181.620,249
181.645,174
181.670,86
181.695,-5
181.720,-81
181.745,-145
181.770,-223
181.795,-335
181.820,-452
181.845,-499
181.870,-409
181.895,-184
181.920,96
181.945,333
181.970,474
181.995,541
182.020,586
182.045,642
182.070,701
182.095,735
182.120,734
182.145,720
182.170,720
182.195,744
182.220,774
182.245,782
182.270,758
182.295,710
182.320,655
182.345,597
182.370,531
182.395,453
182.420,369
182.445,291
182.470,218
182.495,142
182.520,54
182.545,-35
182.570,-113
182.595,-181
182.620,-263
182.645,-379
182.670,-503
182.695,-563
182.720,-492
182.745,-285
182.770,-10
182.795,235
182.820,399
182.845,494
182.870,563
182.895,634
182.920,702
182.945,746
182.970,760
182.995,761
183.020,767
183.045,784
183.070,804
183.095,812
183.120,801
183.145,771
183.170,726
183.195,670
183.220,605
183.245,532
183.270,453
183.295,372
183.320,295
183.345,223
183.370,151
183.395,74
183.420,-6
183.445,-84
183.470,-161
183.495,-252
183.520,-366
183.545,-480
183.570,-533
183.595,-463
183.620,-262
183.645,7
183.670,254
183.695,417
183.720,504
183.745,559
183.770,619
183.795,680
183.820,719
183.845,727
183.870,720
183.895,722
183.920,744
183.945,775
183.970,794
183.995,791
184.020,767
184.045,728
184.070,677
184.095,614
184.120,539
184.145,458
184.170,378
184.195,304
184.220,231
184.245,152
184.270,68
184.295,-10
184.320,-79
184.345,-148
184.370,-238
184.395,-354
184.420,-455
184.445,-466
184.470,-336
184.495,-85
184.520,196
184.545,408
184.570,513
184.595,549
184.620,579
184.645,626
184.670,665
184.695,667
184.720,642
184.745,630
184.770,657
184.795,705
184.820,733
184.845,724
184.870,696
184.895,669
184.920,640
184.945,586
184.970,503
184.995,414
185.020,342
185.045,284
185.070,213
185.095,118
185.120,21
185.145,-50
185.170,-106
185.195,-187
185.220,-304
185.245,-398
185.270,-374
185.295,-189
185.320,98
185.345,368
185.370,533
185.395,591
185.420,606
185.445,623
185.470,643
185.495,640
185.520,611
185.545,582
185.570,583
185.595,614
185.620,649
185.645,664
185.670,651
185.695,614
185.720,562
185.745,499
185.770,428
185.795,349
185.820,257
185.845,153
185.870,50
185.895,-37
185.920,-115
185.945,-206
185.970,-321
185.995,-422
186.020,-430
186.045,-287
186.070,-15
186.095,286
186.120,512
186.145,623
186.170,659
186.195,683
186.220,720
186.245,747
186.270,736
186.295,691
186.320,648
186.345,639
186.370,660
186.395,681
186.420,670
186.445,621
186.470,549
186.495,473
186.520,397
186.545,308
186.570,198
186.595,75
186.620,-37
186.645,-137
186.670,-241
186.695,-371
186.720,-508
186.745,-582
186.770,-517
186.795,-295
186.820,15
186.845,305
186.870,498
186.895,598
186.920,659
186.945,721
186.970,784
186.995,821
187.020,820
187.045,795
187.070,773
187.095,769
187.120,777
187.145,779
187.170,761
187.195,714
187.220,639
187.245,547
187.270,446
187.295,339
187.320,221
187.345,94
187.370,-27
187.395,-132
187.420,-229
187.445,-346
187.470,-493
187.495,-623
187.520,-646
187.545,-499
187.570,-210
187.595,113
187.620,361
187.645,500
187.670,577
187.695,651
187.720,740
187.745,812
187.770,837
187.795,822
187.820,800
187.845,795
187.870,803
187.895,808
187.920,798
187.945,770
187.970,724
187.995,656
188.020,571
188.045,476
188.070,379
188.095,275
188.120,162
188.145,45
188.170,-58
188.195,-144
188.220,-235
188.245,-358
188.270,-498
188.295,-582
188.320,-529
188.345,-319
188.370,-22
188.395,250
188.420,426
188.445,515
188.470,574
188.495,644
188.520,713
188.545,751
188.570,748
188.595,727
188.620,720
188.645,733
188.670,750
188.695,755
188.720,744
188.745,720
188.770,678
188.795,611
188.820,521
188.845,428
188.870,343
188.895,262
188.920,171
188.945,73
188.970,-15
188.995,-84
189.020,-155
189.045,-257
189.070,-380
189.095,-455
189.120,-400
189.145,-194
189.170,87
189.195,332
189.220,475
189.245,533
189.270,563
189.295,602
189.320,636
189.345,643
189.370,627
189.395,616
189.420,627
189.445,649
189.470,663
189.495,659
189.520,645
189.545,620
189.570,577
189.595,511
189.620,437
189.645,373
189.670,319
189.695,254
189.720,168
189.745,79
189.770,14
189.795,-31
189.820,-95
189.845,-197
189.870,-295
189.895,-303
189.920,-165
189.945,84
189.970,339
189.995,504
190.020,565
190.045,574
190.070,586
190.095,612
190.120,622
190.145,599
190.170,561
190.195,541
190.220,556
190.245,591
190.270,614
190.295,603
190.320,562
190.345,507
190.370,453
190.395,398
190.420,329
190.445,241
190.470,147
190.495,68
190.520,9
190.545,-52
190.570,-142
190.595,-251
190.620,-318
190.645,-269
190.670,-81
190.695,182
190.720,415
190.745,547
190.770,586
190.795,592
190.820,611
190.845,641
190.870,646
190.895,613
190.920,567
190.945,548
190.970,567
190.995,598
191.020,604
191.045,572
191.070,516
191.095,459
191.120,403
191.145,333
191.170,239
191.195,133
191.220,38
191.245,-37
191.270,-116
191.295,-223
191.320,-345
191.345,-419
191.370,-370
191.395,-177
191.420,99
191.445,352
191.470,508
191.495,569
191.520,595
191.545,637
191.570,696
191.595,737
191.620,731
191.645,694
191.670,663
191.695,664
191.720,689
191.745,704
191.770,683
191.795,624
191.820,547
191.845,471
191.870,394
191.895,304
191.920,195
191.945,80
191.970,-19
191.995,-102
192.020,-192
192.045,-316
192.070,-456
192.095,-539
192.120,-484
192.145,-268
192.170,35
192.195,308
192.220,475
192.245,549
192.270,600
192.295,676
192.320,765
192.345,821
192.370,823
192.395,799
192.420,787
192.445,800
192.470,819
192.495,819
192.520,794
192.545,753
192.570,698
192.595,625
192.620,533
192.645,431
192.670,328
192.695,224
192.720,111
192.745,-4
192.770,-109
192.795,-197
192.820,-289
192.845,-414
192.870,-564
192.895,-672
192.920,-652
192.945,-467
192.970,-167
192.995,141
193.020,368
193.045,497
193.070,575
193.095,655
193.120,751
193.145,833
193.170,871
193.195,868
193.220,856
193.245,863
193.270,888
193.295,905
193.320,891
193.345,847
193.370,791
193.395,733
193.420,666
193.445,574
193.470,461
193.495,346
193.520,248
193.545,161
193.570,65
193.595,-47
193.620,-159
193.645,-255
193.670,-346
193.695,-464
193.720,-613
193.745,-736
193.770,-741
193.795,-578
193.820,-284
193.845,33
193.870,280
193.895,434
193.920,533
193.945,629
193.970,730
193.995,815
194.020,858
194.045,863
194.070,855
194.095,857
194.120,877
194.145,902
194.170,913
194.195,897
194.220,854
194.245,791
194.270,718
194.295,637
194.320,546
194.345,445
194.370,343
194.395,247
194.420,156
194.445,62
194.470,-36
194.495,-130
194.520,-212
194.545,-297
194.570,-410
194.595,-547
194.620,-651
194.645,-638
194.670,-466
194.695,-181
194.720,112
194.745,328
194.770,449
194.795,524
194.820,601
194.845,685
194.870,750
194.895,776
194.920,773
194.945,770
194.970,784
194.995,810
195.020,831
195.045,835
195.070,819
195.095,783
195.120,733
195.145,669
195.170,594
195.195,511
195.220,425
195.245,344
195.270,269
195.295,195
195.320,113
195.345,26
195.370,-54
195.395,-122
195.420,-189
195.445,-280
195.470,-398
195.495,-492
195.520,-483
195.545,-325
195.570,-56
195.595,220
195.620,411
195.645,498
195.670,530
195.695,567
195.720,620
195.745,659
195.770,660
195.795,637
195.820,627
195.845,650
195.870,689
195.895,713
195.920,708
195.945,683
195.970,653
195.995,614
196.020,554
196.045,475
196.070,393
196.095,327
196.120,273
196.145,213
196.170,133
196.195,50
196.220,-13
196.245,-58
196.270,-115
196.295,-211
196.320,-319
196.345,-361
196.370,-261
196.395,-24
196.420,260
196.445,479
196.470,583
196.495,605
196.520,614
196.545,640
196.570,662
196.595,648
196.620,609
196.645,585
196.670,603
196.695,650
196.720,685
196.745,684
196.770,656
196.795,617
196.820,571
196.845,509
196.870,430
196.895,348
196.920,273
196.945,197
196.970,110
196.995,17
197.020,-62
197.045,-123
197.070,-190
197.095,-288
197.120,-392
197.145,-423
197.170,-306
197.195,-50
197.220,246
197.245,468
197.270,574
197.295,605
197.320,631
197.345,673
197.370,704
197.395,695
197.420,658
197.445,633
197.470,643
197.495,676
197.520,701
197.545,701
197.570,678
197.595,638
197.620,581
197.645,509
197.670,427
197.695,340
197.720,247
197.745,141
197.770,30
197.795,-67
197.820,-145
197.845,-224
197.870,-332
197.895,-457
197.920,-525
197.945,-454
197.970,-223
197.995,87
198.020,360
198.045,522
198.070,591
198.095,632
198.120,688
198.145,744
198.170,769
198.195,756
198.220,731
198.245,726
198.270,744
198.295,765
198.320,773
198.345,763
198.370,736
198.395,689
198.420,618
198.445,524
198.470,419
198.495,308
198.520,188
198.545,64
198.570,-52
198.595,-149
198.620,-241
198.645,-354
198.670,-500
198.695,-630
198.720,-657
198.745,-519
198.770,-238
198.795,86
198.820,345
198.845,500
198.870,587
198.895,666
198.920,759
198.945,838
198.970,869
198.995,855
199.020,831
199.045,828
199.070,849
199.095,868
199.120,864
199.145,835
199.170,789
199.195,730
199.220,653
199.245,556
199.270,448
199.295,339
199.320,229
199.345,112
199.370,-7
199.395,-118
199.420,-214
199.445,-312
199.470,-440
199.495,-593
199.520,-708
199.545,-699
199.570,-519
199.595,-211
199.620,115
199.645,361
199.670,503
199.695,587
199.720,666
199.745,752
199.770,818
199.795,839
199.820,828
199.845,817
199.870,827
199.895,849
199.920,859
199.945,849
199.970,824
199.995,787
200.020,730
200.045,647
200.070,542
200.095,433
200.120,331
200.145,229
200.170,117
200.195,-1
200.220,-107
200.245,-191
200.270,-271
200.295,-379
200.320,-519
200.345,-635
200.370,-644
200.395,-496
200.420,-222
200.445,85
200.470,333
200.495,487
200.520,573
200.545,637
200.570,704
200.595,762
200.620,791
200.645,791
200.670,784
200.695,792
200.720,817
200.745,841
200.770,847
200.795,828
200.820,790
200.845,735
200.870,662
200.895,573
200.920,475
200.945,384
200.970,303
200.995,219
201.020,122
201.045,16
201.070,-77
201.095,-153
201.120,-233
201.145,-341
201.170,-462
201.195,-525
201.220,-453
201.245,-229
201.270,70
201.295,329
201.320,479
201.345,535
201.370,561
201.395,598
201.420,634
201.445,641
201.470,617
201.495,596
201.520,605
201.545,639
201.570,668
201.595,672
201.620,655
201.645,629
201.670,593
201.695,537
201.720,460
201.745,379
201.770,307
201.795,236
201.820,157
201.845,71
201.870,-3
201.895,-61
201.920,-127
201.945,-225
201.970,-333
201.995,-371
202.020,-266
202.045,-23
202.070,263
202.095,482
202.120,585
202.145,612
202.170,627
202.195,655
202.220,677
202.245,669
202.270,640
202.295,619
202.320,626
202.345,651
202.370,668
202.395,664
202.420,637
202.445,592
202.470,529
202.495,454
202.520,377
202.545,300
202.570,219
202.595,126
202.620,29
202.645,-54
