df_hash,22ZHK4.GBZGPG
179.179,1.021
179.209,1.025
179.239,1.027
179.269,1.027
179.299,1.021
179.329,1.025
179.359,1.024
179.389,1.023
179.419,1.024
179.449,1.015
179.479,1.026
179.509,1.025
179.539,1.022
179.569,1.019
179.599,1.023
179.629,1.026
179.659,1.022
179.689,1.024
179.719,1.024
179.749,1.021
179.779,1.023
179.809,1.019
179.839,1.021
179.869,1.022
179.899,1.016
179.929,1.022
179.959,1.022
179.989,1.021
180.019,1.025
180.049,1.023
180.079,1.020
180.109,1.022
180.139,1.026
180.169,1.022
180.199,1.017
180.229,1.021
180.259,1.021
180.289,1.020
180.319,1.022
180.349,1.025
180.379,1.024
180.409,1.016
180.439,1.025
180.469,1.022
180.499,1.025
180.529,1.026
180.559,1.020
180.589,1.019
180.619,1.029
180.649,1.021
180.679,1.021
180.709,1.024
180.739,1.020
180.769,1.020
180.799,1.021
180.829,1.021
180.859,1.020
180.889,1.025
180.919,1.022
180.949,1.024
180.979,1.021
181.009,1.021
181.039,1.023
181.069,1.018
181.099,1.021
181.129,1.021
181.159,1.020
181.189,1.023
181.219,1.031
181.249,1.021
181.279,1.021
181.309,1.023
181.339,1.017
181.369,1.021
181.399,1.023
181.429,1.020
181.459,1.024
181.489,1.027
181.519,1.024
181.549,1.021
181.579,1.019
181.609,1.024
181.639,1.021
181.669,1.023
181.699,1.021
181.729,1.021
181.759,1.017
181.789,1.028
181.819,1.021
181.849,1.028
181.879,1.017
181.909,1.026
181.939,1.024
181.969,1.022
181.999,1.021
182.029,1.020
182.059,1.029
182.089,1.026
182.119,1.022
182.149,1.021
182.179,1.023
182.209,1.023
182.239,1.023
182.269,1.023
182.299,1.020
182.329,1.021
182.359,1.020
182.389,1.023
182.419,1.025
182.449,1.021
182.479,1.023
182.509,1.026
182.539,1.021
182.569,1.024
182.599,1.020
182.629,1.022
182.659,1.029
182.689,1.028
182.719,1.024
182.749,1.023
182.779,1.024
182.809,1.021
182.839,1.018
182.869,1.018
182.899,1.032
182.929,1.024
182.959,1.028
182.989,1.026
183.019,1.026
183.049,1.028
183.079,1.035
183.109,1.027
183.139,1.014
183.169,1.006
183.199,1.008
183.229,1.010
183.259,1.021
183.289,1.031
183.319,1.031
183.349,1.027
183.379,1.033
183.409,1.019
183.439,1.021
183.469,1.027
183.499,1.021
183.529,1.025
183.559,1.033
183.589,1.023
183.619,1.023
183.649,1.022
183.679,1.017
183.709,1.017
183.739,1.017
183.769,1.024
183.799,1.027
183.829,1.023
183.859,1.021
183.889,1.021
183.919,1.021
183.949,1.022
183.979,1.017
184.009,1.028
184.039,1.028
184.069,1.021
184.099,1.018
184.129,1.020
184.159,1.022
184.189,1.023
184.219,1.019
184.249,1.021
184.279,1.023
184.309,1.025
184.339,1.025
184.369,1.016
184.399,1.022
184.429,1.023
184.459,1.022
184.489,1.018
184.519,1.021
184.549,1.021
184.579,1.021
184.609,1.022
184.639,1.022
184.669,1.022
184.699,1.021
184.729,1.021
184.759,1.021
184.789,1.023
184.819,1.017
184.849,1.020
184.879,1.027
184.909,1.021
184.939,1.025
184.969,1.021
184.999,1.021
185.029,1.020
185.059,1.021
185.089,1.026
185.119,1.018
185.149,1.020
185.179,1.021
185.209,1.023
185.239,1.021
185.269,1.022
185.299,1.018
185.329,1.017
185.359,1.024
185.389,1.025
185.419,1.021
185.449,1.018
185.479,1.021
185.509,1.021
185.539,1.022
185.569,1.020
185.599,1.020
185.629,1.023
185.659,1.020
185.689,1.012
185.719,1.024
185.749,1.022
185.779,1.014
185.809,1.021
185.839,1.023
185.869,1.024
185.899,1.025
185.929,1.024
185.959,1.018
185.989,1.021
186.019,1.022
186.049,1.016
186.079,1.023
186.109,1.021
186.139,1.020
186.169,1.022
186.199,1.018
186.229,1.019
186.259,1.022
186.289,1.025
186.319,1.021
186.349,1.021
186.379,1.019
186.409,1.018
186.439,1.019
186.469,1.021
186.499,1.021
186.529,1.026
186.559,1.018
186.589,1.021
186.619,1.027
186.649,1.023
186.679,1.024
186.709,1.026
186.739,1.021
186.769,1.021
186.799,1.023
186.829,1.019
186.859,1.023
186.889,1.021
186.919,1.019
186.949,1.025
186.979,1.021
187.009,1.021
187.039,1.024
187.069,1.019
187.099,1.019
187.129,1.022
187.159,1.022
187.189,1.015
187.219,1.024
187.249,1.021
187.279,1.022
187.309,1.021
187.339,1.021
187.369,1.021
187.399,1.022
187.429,1.022
187.459,1.019
187.489,1.023
187.519,1.021
187.549,1.023
187.579,1.018
187.609,1.021
187.639,1.024
187.669,1.018
187.699,1.021
187.729,1.021
187.759,1.021
187.789,1.024
187.819,1.024
187.849,1.021
187.879,1.021
187.909,1.015
187.939,1.021
187.969,1.023
187.999,1.023
188.029,1.017
188.059,1.021
188.089,1.021
188.119,1.018
188.149,1.020
188.179,1.020
188.209,1.014
188.239,1.023
188.269,1.023
188.299,1.021
188.329,1.021
188.359,1.020
188.389,1.026
188.419,1.032
188.449,1.013
188.479,1.018
188.509,1.021
188.539,1.016
188.569,1.019
188.599,1.022
188.629,1.021
188.659,1.025
188.689,1.024
188.719,1.023
188.749,1.014
188.779,1.020
188.809,1.024
188.839,1.022
188.869,1.021
188.899,1.023
188.929,1.023
188.959,1.020
188.989,1.017
189.019,1.021
189.049,1.023
189.079,1.021
189.109,1.021
189.139,1.021
189.169,1.017
189.199,1.025
189.229,1.021
189.259,1.020
189.289,1.018
189.319,1.025
189.349,1.021
189.379,1.021
189.409,1.021
189.439,1.024
189.469,1.027
189.499,1.017
189.529,1.021
189.559,1.024
189.589,1.021
189.619,1.021
189.649,1.024
189.679,1.014
189.709,1.021
189.739,1.027
189.769,1.020
189.799,1.021
189.829,1.021
189.859,1.023
189.889,1.025
189.919,1.020
189.949,1.014
189.979,1.019
190.009,1.025
190.039,1.018
190.069,1.020
190.099,1.023
190.129,1.020
190.159,1.029
190.189,1.032
190.219,1.018
190.249,1.020
190.279,1.015
190.309,1.018
190.339,1.018
190.369,1.016
190.399,1.017
190.429,1.023
190.459,1.031
190.489,1.022
190.519,1.016
190.549,1.022
190.579,1.020
190.609,1.017
190.639,1.023
190.669,1.017
190.699,1.036
190.729,1.009
190.759,1.016
190.789,1.021
190.819,1.023
190.849,1.023
190.879,1.021
190.909,1.020
190.939,1.022
190.969,1.027
190.999,1.024
191.029,1.015
191.059,1.021
191.089,1.036
191.119,1.025
191.149,1.015
191.179,1.007
191.209,1.017
191.239,1.021
191.269,1.021
191.299,1.007
191.329,1.016
191.359,1.023
191.389,1.036
191.419,1.017
191.449,1.026
191.479,1.020
191.509,1.019
191.539,1.024
191.569,1.021
191.599,1.023
191.629,1.018
191.659,1.015
191.689,1.023
191.719,1.024
191.749,1.020
191.779,1.024
191.809,1.021
191.839,1.018
191.869,1.023
191.899,1.023
191.929,1.017
191.959,1.020
191.989,1.021
192.019,1.021
192.049,1.021
192.079,1.020
192.109,1.019
192.139,1.023
192.169,1.026
192.199,1.019
192.229,1.016
192.259,1.021
192.289,1.021
192.319,1.017
192.349,1.022
192.379,1.021
192.409,1.028
192.439,1.016
192.469,1.023
192.499,1.020
192.529,1.018
192.559,1.028
192.589,1.019
192.619,1.011
192.649,1.026
192.679,1.022
192.709,1.020
192.739,1.020
192.769,1.022
192.799,1.020
192.829,1.016
192.859,1.020
192.889,1.027
192.919,1.026
192.949,1.017
192.979,1.020
193.009,1.018
193.039,1.020
193.069,1.020
193.099,1.029
193.129,1.021
193.159,1.020
193.189,1.020
193.219,1.021
193.249,1.022
193.279,1.024
193.309,1.021
193.339,1.020
193.369,1.021
193.399,1.021
193.429,1.021
193.459,1.017
193.489,1.022
193.519,1.016
193.549,1.022
193.579,1.021
193.609,1.018
193.639,1.018
193.669,1.022
193.699,1.018
193.729,1.021
193.759,1.024
193.789,1.027
193.819,1.022
193.849,1.021
193.879,1.021
193.909,1.005
193.939,1.008
193.969,1.028
193.999,1.024
194.029,1.026
194.059,1.021
194.089,1.026
194.119,1.020
194.149,1.021
194.179,1.013
194.209,1.017
194.239,1.025
194.269,1.016
194.299,1.021
194.329,1.014
194.359,1.021
194.389,1.009
194.419,1.021
194.449,1.033
194.479,1.023
194.509,1.020
194.539,1.023
194.569,1.021
194.599,1.025
194.629,1.015
194.659,1.019
194.689,1.025
194.719,1.015
194.749,1.022
194.779,1.032
194.809,1.019
194.839,1.017
194.869,1.024
194.899,1.020
194.929,1.017
194.959,1.017
194.989,1.021
195.019,1.021
195.049,1.023
195.079,1.017
195.109,1.022
195.139,1.025
195.169,1.020
195.199,1.022
195.229,1.020
195.259,1.019
195.289,1.021
195.319,1.014
195.349,1.016
195.379,1.023
195.409,1.024
195.439,1.021
195.469,1.020
195.499,1.023
195.529,1.018
195.559,1.020
195.589,1.025
195.619,1.020
195.649,1.020
195.679,1.021
195.709,1.021
195.739,1.016
195.769,1.021
195.799,1.024
195.829,1.016
195.859,1.020
195.889,1.031
195.919,1.018
195.949,1.016
195.979,1.025
196.009,1.018
196.039,1.019
196.069,1.027
196.099,1.014
196.129,1.021
196.159,1.018
196.189,1.021
196.219,1.021
196.249,1.025
196.279,1.019
196.309,1.020
196.339,1.028
196.369,1.024
196.399,1.020
196.429,1.023
196.459,1.017
196.489,1.021
196.519,1.024
196.549,1.017
196.579,1.014
196.609,1.027
196.639,1.018
196.669,1.005
196.699,1.032
196.729,1.025
196.759,1.015
196.789,1.024
196.819,1.041
196.849,1.019
196.879,1.006
196.909,1.024
196.939,1.070
196.969,1.032
196.999,1.017
197.029,1.021
197.059,1.032
197.089,1.015
197.119,1.015
197.149,1.013
197.179,1.025
197.209,1.037
197.239,1.017
197.269,0.998
197.299,1.022
197.329,1.022
197.359,1.018
197.389,1.015
197.419,1.022
197.449,1.027
197.479,1.021
197.509,1.014
197.539,1.015
197.569,1.014
197.599,1.021
197.629,1.024
197.659,1.021
197.689,1.024
197.719,1.042
197.749,1.030
197.779,1.014
197.809,1.018
197.839,1.008
197.869,1.034
197.899,1.031
197.929,1.015
197.959,1.027
197.989,1.029
198.019,0.984
198.049,1.014
198.079,1.032
198.109,1.027
198.139,1.021
198.169,1.030
198.199,1.024
198.229,1.000
198.259,1.013
198.289,1.027
198.319,1.022
198.349,1.021
198.379,1.023
198.409,1.013
198.439,1.017
198.469,1.016
198.499,1.016
198.529,1.034
198.559,1.034
198.589,1.023
198.619,1.016
198.649,1.003
198.679,1.007
198.709,1.021
198.739,1.026
198.769,1.025
198.799,1.025
198.829,1.019
198.859,1.018
198.889,1.025
198.919,1.011
198.949,1.020
198.979,1.004
199.009,1.031
199.039,1.044
199.069,1.024
199.099,1.027
199.129,1.021
199.159,1.013
199.189,1.021
199.219,1.019
199.249,1.011
199.279,1.014
199.309,1.015
199.339,1.019
199.369,1.016
199.399,1.022
199.429,1.020
199.459,1.021
199.489,1.027
199.519,1.015
199.549,1.015
199.579,1.025
199.609,1.015
199.639,1.021
199.669,1.021
199.699,1.018
199.729,1.018
199.759,1.024
199.789,1.025
199.819,1.010
199.849,1.022
199.879,1.026
199.909,1.019
199.939,1.025
199.969,1.025
199.999,1.017
200.029,1.021
200.059,1.015
200.089,1.019
200.119,1.017
200.149,1.027
200.179,1.025
200.209,1.017
200.239,1.022
200.269,1.022
200.299,1.022
200.329,1.021
200.359,1.021
200.389,1.016
200.419,1.021
200.449,1.025
200.479,1.012
200.509,1.023
200.539,1.035
200.569,1.020
200.599,1.024
200.629,1.027
200.659,1.015
200.689,1.010
200.719,1.024
200.749,1.028
200.779,1.020
200.809,1.015
200.839,1.021
200.869,1.018
200.899,1.021
200.929,1.024
200.959,1.015
200.989,1.017
201.019,1.026
201.049,1.017
201.079,1.015
201.109,1.025
201.139,1.023
201.169,1.017
201.199,1.030
201.229,1.027
201.259,1.018
201.289,1.020
201.319,1.021
201.349,1.017
201.379,1.021
201.409,1.028
201.439,1.022
201.469,1.021
201.499,1.024
201.529,1.020
201.559,1.021
201.589,1.026
201.619,1.014
201.649,1.019
201.679,1.026
201.709,1.020
201.739,1.019
201.769,1.022
201.799,1.021
201.829,1.014
201.859,1.017
201.889,1.024
201.919,1.019
201.949,1.025
201.979,1.020
202.009,1.021
202.039,1.020
202.069,1.020
202.099,1.020
202.129,1.019
202.159,1.021
202.189,1.023
202.219,1.019
202.249,1.021
202.279,1.021
202.309,1.018
202.339,1.017
202.369,1.021
202.399,1.021
202.429,1.022
202.459,1.021
202.489,1.023
202.519,1.022
202.549,1.014
202.579,1.025
202.609,1.024
202.639,1.021
202.669,1.024
202.699,1.036
202.729,1.023
202.759,1.002
202.789,1.009
202.819,1.014
202.849,1.013
202.879,1.024
202.909,1.030
202.939,1.024
202.969,1.024
202.999,1.002
203.029,1.007
203.059,1.015
203.089,1.023
203.119,1.017
203.149,1.033
203.179,1.032
203.209,1.014
203.239,1.016
203.269,1.025
203.299,1.012
203.329,1.031
203.359,1.022
203.389,1.003
203.419,1.021
203.449,1.032
203.479,1.013
203.509,1.002
203.539,1.023
203.569,1.028
203.599,1.025
203.629,1.020
203.659,1.016
203.689,1.017
203.719,1.011
203.749,1.027
203.779,1.018
203.809,1.016
203.839,1.032
203.869,1.031
203.899,0.997
203.929,1.011
203.959,1.012
203.989,1.021
204.019,1.027
204.049,1.021
204.079,1.006
204.109,1.021
204.139,1.028
204.169,1.013
204.199,1.026
204.229,1.025
204.259,1.021
204.289,1.005
204.319,1.014
204.349,1.016
204.379,1.019
204.409,1.025
204.439,1.017
204.469,1.025
204.499,1.020
204.529,1.013
204.559,1.020
204.589,1.025
204.619,1.025
204.649,1.012
204.679,1.017
204.709,1.029
204.739,1.019
204.769,1.021
204.799,1.026
204.829,1.010
204.859,1.005
204.889,1.009
204.919,1.008
204.949,1.027
204.979,1.031
205.009,1.038
205.039,1.021
205.069,1.003
205.099,1.009
205.129,1.026
205.159,1.021
205.189,1.023
205.219,1.018
205.249,1.017
205.279,1.022
205.309,1.019
205.339,1.018
205.369,1.020
205.399,1.021
205.429,1.019
205.459,1.026
205.489,1.011
205.519,1.014
205.549,1.022
205.579,1.025
205.609,1.013
205.639,1.013
205.669,1.026
205.699,1.018
205.729,1.014
205.759,1.027
205.789,1.020
205.819,1.011
205.849,1.008
205.879,1.020
205.909,1.019
205.939,1.019
205.969,1.016
205.999,1.024
206.029,1.025
206.059,1.018
206.089,1.024
206.119,1.021
206.149,1.019
206.179,1.003
206.209,1.024
206.239,1.027
206.269,1.017
206.299,1.025
206.329,1.022
206.359,1.019
206.389,1.011
206.419,1.017
206.449,1.027
206.479,1.018
206.509,1.013
206.539,1.021
206.569,1.017
206.599,1.024
206.629,1.019
206.659,1.014
206.689,1.017
206.719,1.040
206.749,1.022
206.779,1.015
206.809,1.021
206.839,1.040
206.869,1.054
206.899,1.027
206.929,1.011
206.959,1.022
206.989,1.022
207.019,1.014
207.049,1.013
207.079,1.021
207.109,1.026
207.139,1.016
207.169,1.019
207.199,1.014
207.229,1.023
207.259,1.008
207.289,1.024
207.319,1.021
207.349,1.011
207.379,1.021
207.409,1.004
207.439,1.006
207.469,1.024
207.499,1.020
207.529,1.024
207.559,1.024
207.589,1.022
207.619,1.040
207.649,1.011
207.679,1.021
207.709,1.020
207.739,1.019
207.769,1.010
207.799,1.006
207.829,1.015
207.859,1.029
207.889,1.015
207.919,1.015
207.949,1.016
207.979,1.021
208.009,1.023
208.039,1.017
208.069,1.020
208.099,1.019
208.129,1.018
208.159,1.012
208.189,1.019
208.219,1.025
208.249,1.019
208.279,1.015
208.309,1.023
208.339,1.023
208.369,1.013
208.399,1.016
208.429,1.017
208.459,1.017
208.489,1.020
208.519,1.020
208.549,1.017
208.579,1.021
208.609,1.021
208.639,1.017
208.669,1.019
208.699,1.024
208.729,1.017
208.759,1.014
208.789,1.017
208.819,1.021
208.849,1.019
208.879,1.014
208.909,1.020
208.939,1.020
208.969,1.019
208.999,1.021
209.029,1.021
209.059,1.015
209.089,1.021
209.119,1.021
209.149,1.021
209.179,1.017
209.209,1.018
209.239,1.023
209.269,1.017
209.299,1.013
209.329,1.022
209.359,1.021
209.389,1.021
209.419,1.022
209.449,1.017
209.479,1.026
209.509,1.025
209.539,1.011
209.569,1.016
209.599,1.023
209.629,1.018
209.659,1.019
209.689,1.025
209.719,1.020
209.749,1.021
209.779,1.021
209.809,1.021
209.839,1.020
209.869,1.017
209.899,1.022
209.929,1.016
209.959,1.020
209.989,1.023
210.019,1.019
210.049,1.022
210.079,1.024
210.109,1.015
210.139,1.022
210.169,1.021
210.199,1.023
210.229,1.021
210.259,1.018
210.289,1.013
210.319,1.018
210.349,1.019
210.379,1.029
210.409,1.029
210.439,1.014
210.469,1.019
210.499,1.015
210.529,1.022
210.559,1.028
210.589,1.018
210.619,1.015
210.649,1.022
210.679,1.020
210.709,1.013
210.739,1.027
210.769,1.021
210.799,1.013
210.829,1.029
210.859,1.019
210.889,1.017
210.919,1.022
210.949,1.022
210.979,1.029
211.009,1.018
211.039,1.014
211.069,1.019
211.099,1.019
211.129,1.019
211.159,1.024
211.189,1.023
211.219,1.021
211.249,1.017
211.279,1.011
211.309,1.026
211.339,1.026
211.369,1.018
211.399,1.016
211.429,1.021
211.459,1.022
211.489,1.017
211.519,1.018
211.549,1.019
211.579,1.025
211.609,1.024
211.639,1.013
211.669,1.014
211.699,1.022
211.729,1.023
211.759,1.011
211.789,1.014
211.819,1.022
211.849,1.026
211.879,1.014
211.909,1.019
211.939,1.022
211.969,1.025
211.999,1.017
212.029,1.018
212.059,1.017
212.089,1.018
212.119,1.020
212.149,1.024
212.179,1.012
212.209,1.022
212.239,1.022
212.269,1.019
212.299,1.016
212.329,1.019
212.359,1.027
212.389,1.021
212.419,1.016
212.449,1.020
212.479,1.025
212.509,1.016
212.539,1.019
212.569,1.017
212.599,1.021
212.629,1.017
212.659,1.018
212.689,1.028
212.719,1.014
212.749,1.016
212.779,1.023
212.809,1.019
212.839,1.021
212.869,1.022
212.899,1.017
212.929,1.021
212.959,1.021
212.989,1.018
213.019,1.023
213.049,1.018
213.079,1.020
213.109,1.021
213.139,1.020
213.169,1.014
213.199,1.025
213.229,1.019
213.259,1.010
213.289,1.017
213.319,1.031
213.349,1.018
213.379,1.015
213.409,1.026
213.439,1.021
213.469,1.023
213.499,1.027
213.529,1.012
213.559,1.021
213.589,1.017
213.619,1.007
213.649,1.026
213.679,1.024
213.709,1.017
213.739,1.018
213.769,1.028
213.799,1.022
213.829,1.014
213.859,1.016
213.889,1.021
213.919,1.018
213.949,1.022
213.979,1.018
214.009,1.020
214.039,1.025
214.069,1.018
214.099,1.020
214.129,1.029
214.159,1.016
214.189,1.019
214.219,1.023
214.249,1.021
214.279,1.020
214.309,1.021
214.339,1.026
214.369,1.020
214.399,1.018
214.429,1.018
214.459,1.022
214.489,1.027
214.519,1.014
214.549,1.019
214.579,1.021
214.609,1.021
214.639,1.016
214.669,1.025
214.699,1.024
214.729,1.015
214.759,1.019
214.789,1.035
214.819,1.026
214.849,1.021
214.879,1.007
214.909,1.006
214.939,1.009
214.969,1.022
214.999,1.025
215.029,1.022
215.059,1.015
215.089,1.003
215.119,1.016
215.149,1.031
215.179,1.021
215.209,1.013
215.239,1.014
215.269,1.021
215.299,1.021
215.329,1.016
215.359,1.022
215.389,1.019
215.419,1.023
215.449,1.042
215.479,1.025
215.509,1.023
215.539,1.022
215.569,1.021
215.599,1.017
215.629,1.018
215.659,1.021
215.689,1.027
215.719,1.019
215.749,1.013
215.779,1.023
215.809,1.026
215.839,1.014
215.869,1.022
215.899,1.026
215.929,1.015
215.959,1.016
215.989,1.026
216.019,1.024
216.049,1.003
216.079,1.019
216.109,1.030
216.139,1.014
216.169,1.021
216.199,1.028
216.229,1.013
216.259,1.013
216.289,1.029
216.319,1.014
216.349,1.012
216.379,1.021
216.409,1.019
216.439,1.017
216.469,1.022
216.499,1.021
216.529,1.021
216.559,1.022
216.589,1.014
216.619,1.015
216.649,1.025
216.679,1.034
216.709,1.026
216.739,1.013
216.769,1.015
216.799,1.021
216.829,1.016
216.859,1.012
216.889,1.025
216.919,1.023
216.949,1.013
216.979,1.019
217.009,1.034
217.039,1.012
217.069,1.018
217.099,1.022
217.129,1.016
217.159,1.017
217.189,1.022
217.219,1.013
217.249,1.016
217.279,1.024
217.309,1.021
217.339,1.024
217.369,1.024
217.399,1.007
217.429,1.011
217.459,1.016
217.489,1.015
217.519,1.016
217.549,1.029
217.579,1.030
217.609,1.023
217.639,1.016
217.669,1.016
217.699,1.021
217.729,1.016
217.759,1.018
217.789,1.022
217.819,1.021
217.849,1.023
217.879,1.017
217.909,1.012
217.939,1.018
217.969,1.022
217.999,1.018
218.029,1.026
218.059,1.017
218.089,1.019
218.119,1.020
218.149,1.019
218.179,1.015
218.209,1.014
218.239,1.016
218.269,1.013
218.299,1.021
218.329,1.019
218.359,1.009
218.389,1.017
218.419,1.026
218.449,1.016
218.479,1.021
218.509,1.016
218.539,1.019
218.569,1.018
218.599,1.022
218.629,1.016
218.659,1.023
218.689,1.003
218.719,1.015
218.749,1.018
218.779,1.014
218.809,1.015
218.839,1.028
218.869,1.035
218.899,1.022
218.929,1.018
218.959,1.009
218.989,1.022
219.019,1.004
219.049,1.008
219.079,1.023
219.109,1.020
219.139,1.012
219.169,1.013
219.199,1.019
219.229,1.009
219.259,1.021
219.289,1.011
219.319,1.000
219.349,1.008
219.379,1.013
219.409,1.014
219.439,1.021
219.469,1.013
219.499,1.003
219.529,1.004
219.559,1.007
219.589,1.008
219.619,1.005
219.649,1.009
219.679,1.016
219.709,1.016
219.739,1.002
219.769,0.997
219.799,1.001
219.829,1.020
219.859,1.007
219.889,1.015
219.919,1.015
219.949,1.006
219.979,1.005
220.009,1.003
220.039,1.005
220.069,1.002
220.099,1.002
220.129,1.011
220.159,0.996
220.189,1.010
220.219,1.014
220.249,0.998
220.279,1.008
220.309,1.021
220.339,1.024
220.369,1.011
220.399,1.003
220.429,1.002
220.459,0.992
220.489,0.992
220.519,1.005
220.549,1.002
220.579,0.989
220.609,0.989
220.639,0.996
220.669,1.018
220.699,1.007
220.729,1.013
220.759,1.015
220.789,1.015
220.819,1.010
220.849,0.995
220.879,1.007
220.909,1.027
220.939,0.999
220.969,1.000
220.999,1.006
221.029,0.978
221.059,1.014
221.089,1.005
221.119,1.009
221.149,1.028
221.179,1.009
221.209,0.961
221.239,1.022
221.269,1.013
221.299,1.020
221.329,1.011
221.359,0.958
221.389,1.008
221.419,1.003
221.449,1.007
221.479,1.010
221.509,0.983
221.539,1.010
221.569,1.001
221.599,0.989
221.629,1.015
221.659,1.008
221.689,0.992
221.719,0.994
221.749,1.015
221.779,1.013
221.809,0.994
221.839,0.998
221.869,1.013
221.899,1.004
221.929,0.998
221.959,1.007
221.989,1.003
222.019,0.993
222.049,1.010
222.079,1.018
222.109,0.999
222.139,1.003
222.169,1.016
222.199,1.001
222.229,1.002
222.259,0.956
222.289,1.015
222.319,1.015
222.349,1.005
222.379,1.004
222.409,1.000
222.439,1.009
222.469,0.961
222.499,1.041
222.529,1.013
222.559,1.007
222.589,0.992
222.619,1.011
222.649,1.013
222.679,0.974
222.709,1.007
222.739,1.015
222.769,1.004
222.799,0.990
222.829,0.996
222.859,1.010
222.889,1.006
222.919,1.004
222.949,0.997
222.979,0.995
223.009,1.002
223.039,1.012
223.069,1.015
223.099,1.002
223.129,0.993
223.159,0.984
223.189,1.016
