df_hash,22ZHK4.M8H0SD
417.715,1.036
417.745,0.978
417.775,0.976
417.805,0.995
417.835,0.999
417.865,1.007
417.895,1.011
417.925,1.003
417.955,0.997
417.985,0.997
418.015,1.011
418.045,0.993
418.075,0.995
418.105,0.993
418.135,0.994
418.165,0.982
418.195,0.977
418.225,0.991
418.255,1.012
418.285,0.995
418.315,0.993
418.345,0.992
418.375,0.985
418.405,0.986
418.435,1.015
418.465,1.025
418.495,1.015
418.525,1.000
418.555,1.004
418.585,1.005
418.615,1.012
418.645,1.003
418.675,0.995
418.705,1.002
418.735,0.998
418.765,0.999
418.795,0.997
418.825,0.995
418.855,0.988
418.885,0.994
418.915,0.993
418.945,1.007
418.975,0.993
419.005,0.987
419.035,0.983
419.065,0.989
419.095,0.995
419.125,0.992
419.155,1.000
419.185,1.006
419.215,1.006
419.245,1.003
419.275,1.000
419.305,0.997
419.335,0.989
419.365,0.991
419.395,1.005
419.425,1.017
419.455,1.015
419.485,0.992
419.515,0.990
419.545,0.989
419.575,0.995
419.605,1.004
419.635,1.010
419.665,1.008
419.695,1.013
419.725,1.016
419.755,0.997
419.785,0.995
419.815,1.001
419.845,0.997
419.875,0.992
419.905,0.995
419.935,0.992
419.965,1.003
419.995,1.016
420.025,1.015
420.055,1.011
420.085,1.016
420.115,0.999
420.145,1.000
420.175,1.005
420.205,1.003
420.235,0.991
420.265,0.995
420.295,0.989
420.325,0.993
420.355,0.977
420.385,0.985
420.415,0.999
420.445,0.989
420.475,0.992
420.505,0.997
420.535,1.019
420.565,1.006
420.595,1.003
420.625,1.032
420.655,1.022
420.685,0.966
420.715,0.990
420.745,1.016
420.775,0.997
420.805,0.973
420.835,0.990
420.865,1.017
420.895,1.005
420.925,1.000
420.955,1.023
420.985,1.046
421.015,1.019
421.045,0.978
421.075,0.968
421.105,0.989
421.135,0.973
421.165,0.984
421.195,0.984
421.225,0.976
421.255,0.987
421.285,0.988
421.315,0.983
421.345,0.984
421.375,0.976
421.405,0.990
421.435,1.051
421.465,1.063
421.495,1.041
421.525,1.009
421.555,0.989
421.585,1.002
421.615,1.014
421.645,0.998
421.675,0.984
421.705,0.985
421.735,1.001
421.765,1.045
421.795,0.995
421.825,0.980
421.855,0.997
421.885,1.001
421.915,0.961
421.945,0.964
421.975,0.929
422.005,0.957
422.035,0.986
422.065,1.043
422.095,1.007
422.125,0.959
422.155,0.967
422.185,0.989
422.215,0.960
422.245,0.997
422.275,1.030
422.305,1.038
422.335,1.028
422.365,1.016
422.395,0.979
422.425,1.013
422.455,1.000
422.485,1.006
422.515,0.998
422.545,0.982
422.575,0.979
422.605,1.009
422.635,1.036
422.665,1.016
422.695,0.982
422.725,0.990
422.755,1.023
422.785,1.035
422.815,0.995
422.845,0.953
422.875,0.945
422.905,0.980
422.935,0.989
422.965,1.029
422.995,1.042
423.025,0.997
423.055,0.980
423.085,0.987
423.115,0.980
423.145,0.972
423.175,0.967
423.205,0.999
423.235,1.017
423.265,1.018
423.295,1.027
423.325,1.010
423.355,0.996
423.385,0.977
423.415,0.969
423.445,1.001
423.475,1.004
423.505,1.004
423.535,1.006
423.565,1.016
423.595,1.016
423.625,1.031
423.655,1.010
423.685,1.001
423.715,0.990
423.745,0.999
423.775,0.987
423.805,0.985
423.835,0.990
423.865,0.994
423.895,1.003
423.925,1.003
423.955,1.002
423.985,1.010
424.015,1.014
424.045,1.009
424.075,0.988
424.105,0.986
424.135,1.019
424.165,1.005
424.195,0.999
424.225,1.003
424.255,1.003
424.285,1.005
424.315,0.986
424.345,1.008
424.375,1.028
424.405,1.021
424.435,0.997
424.465,0.973
424.495,0.975
424.525,0.996
424.555,1.042
424.585,1.038
424.615,0.993
424.645,0.988
424.675,0.997
424.705,0.997
424.735,0.993
424.765,0.995
424.795,0.997
424.825,0.982
424.855,0.974
424.885,0.980
424.915,0.970
424.945,0.958
424.975,0.979
425.005,0.994
425.035,1.017
425.065,1.010
425.095,1.001
425.125,0.993
425.155,0.990
425.185,0.997
425.215,1.021
425.245,1.037
425.275,0.983
425.305,0.973
425.335,0.960
425.365,0.959
425.395,0.979
425.425,1.015
425.455,1.017
425.485,1.021
425.515,0.996
425.545,1.000
425.575,1.009
425.605,1.014
425.635,1.005
425.665,1.039
425.695,1.026
425.725,1.012
425.755,1.011
425.785,1.020
425.815,0.975
425.845,0.969
425.875,0.983
425.905,0.984
425.935,1.023
425.965,1.033
425.995,1.039
426.025,0.978
426.055,0.968
426.085,0.969
426.115,0.955
426.145,0.967
426.175,1.001
426.205,1.036
426.235,1.044
426.265,1.024
426.295,1.034
426.325,1.009
426.355,0.965
426.385,0.984
426.415,1.010
426.445,1.019
426.475,1.002
426.505,0.973
426.535,0.964
426.565,0.971
426.595,0.980
426.625,0.968
426.655,0.951
426.685,0.917
426.715,0.954
426.745,0.998
426.775,1.015
426.805,1.018
426.835,1.011
426.865,0.982
426.895,0.970
426.925,0.993
426.955,1.016
426.985,0.994
427.015,0.991
427.045,0.973
427.075,0.981
427.105,0.992
427.135,1.007
427.165,0.959
427.195,0.980
427.225,0.974
427.255,0.959
427.285,0.981
427.315,0.994
427.345,1.021
427.375,1.015
427.405,1.028
427.435,1.057
427.465,1.060
427.495,1.059
427.525,0.973
427.555,0.982
427.585,0.984
427.615,0.995
427.645,0.998
427.675,0.988
427.705,1.000
427.735,1.005
427.765,0.996
427.795,0.995
427.825,0.992
427.855,1.014
427.885,0.994
427.915,0.989
427.945,0.966
427.975,0.966
428.005,0.975
428.035,0.958
428.065,0.939
428.095,0.936
428.125,0.960
428.155,0.988
428.185,0.986
428.215,0.985
428.245,0.975
428.275,0.962
428.305,0.993
428.335,0.998
428.365,0.985
428.395,0.983
428.425,1.003
428.455,1.002
428.485,0.987
428.515,0.979
428.545,0.993
428.575,0.990
428.605,0.992
428.635,0.980
428.665,0.997
428.695,0.998
428.725,0.981
428.755,0.988
428.785,0.991
428.815,0.993
428.845,0.992
428.875,0.984
428.905,0.992
428.935,1.001
428.965,0.995
428.995,0.973
429.025,0.990
429.055,1.000
429.085,1.009
429.115,0.990
429.145,0.992
429.175,0.997
429.205,1.010
429.235,1.013
429.265,1.005
429.295,1.013
429.325,1.009
429.355,1.004
429.385,0.977
429.415,0.970
429.445,0.986
429.475,0.963
429.505,0.970
429.535,0.996
429.565,1.000
429.595,1.003
429.625,1.022
429.655,0.979
429.685,0.968
429.715,0.988
429.745,0.973
429.775,1.006
429.805,1.005
429.835,0.985
429.865,1.002
429.895,1.004
429.925,1.039
429.955,0.995
429.985,0.964
430.015,0.968
430.045,0.987
430.075,1.033
430.105,1.057
430.135,1.030
430.165,1.025
430.195,1.048
430.225,1.036
430.255,1.025
430.285,0.997
430.315,1.024
430.345,1.021
430.375,1.008
430.405,1.002
430.435,1.003
430.465,1.009
430.495,1.007
430.525,1.001
430.555,1.011
430.585,1.003
430.615,0.989
430.645,1.009
430.675,1.002
430.705,0.997
430.735,0.993
430.765,0.990
430.795,0.996
430.825,1.003
430.855,0.996
430.885,1.010
430.915,1.014
430.945,1.011
430.975,1.006
431.005,1.007
431.035,1.013
431.065,1.006
431.095,0.999
431.125,1.006
431.155,1.008
431.185,1.007
431.215,1.015
431.245,1.010
431.275,1.002
431.305,1.003
431.335,0.998
431.365,1.006
431.395,1.009
431.425,1.001
431.455,1.007
431.485,1.008
431.515,1.005
431.545,1.007
431.575,1.007
431.605,1.006
431.635,1.000
431.665,1.005
431.695,1.001
431.725,1.003
431.755,1.004
431.785,1.001
431.815,1.010
431.845,1.009
431.875,1.005
431.905,1.006
431.935,1.003
431.965,0.999
431.995,1.002
432.025,1.005
432.055,0.999
432.085,1.006
432.115,1.008
432.145,1.007
432.175,1.001
432.205,1.003
432.235,1.006
432.265,1.003
432.295,1.001
432.325,1.001
432.355,1.005
432.385,1.005
432.415,1.001
432.445,1.002
432.475,0.999
432.505,1.011
432.535,1.009
432.565,1.004
432.595,1.003
432.625,1.004
432.655,1.001
432.685,1.006
432.715,1.010
432.745,1.005
432.775,1.009
432.805,1.007
432.835,1.002
432.865,1.007
432.895,1.005
432.925,1.007
432.955,1.004
432.985,1.001
433.015,1.002
433.045,1.004
433.075,1.001
433.105,1.004
433.135,1.006
433.165,1.009
433.195,1.004
433.225,1.011
433.255,1.008
433.285,1.001
433.315,1.007
433.345,1.008
433.375,0.996
433.405,1.002
433.435,1.005
433.465,1.003
433.495,1.005
433.525,1.025
433.555,1.020
433.585,1.019
433.615,1.006
433.645,1.000
433.675,0.997
433.705,0.998
433.735,0.999
433.765,1.002
433.795,1.000
433.825,0.999
433.855,1.007
433.885,1.012
433.915,1.008
433.945,1.016
433.975,1.007
434.005,0.982
434.035,0.998
434.065,0.999
434.095,1.002
434.125,1.001
434.155,1.000
434.185,1.004
434.215,1.007
434.245,1.004
434.275,1.003
434.305,0.999
434.335,1.006
434.365,1.004
434.395,1.004
434.425,1.000
434.455,1.001
434.485,1.002
434.515,1.004
434.545,1.014
434.575,1.003
434.605,1.000
434.635,1.000
434.665,1.001
434.695,0.999
434.725,1.001
434.755,0.999
434.785,1.011
434.815,1.004
434.845,0.999
434.875,1.003
434.905,1.003
434.935,1.005
434.965,1.006
434.995,1.001
435.025,1.000
435.055,1.000
435.085,0.997
435.115,0.997
435.145,1.014
435.175,1.008
435.205,1.005
435.235,1.000
435.265,1.001
435.295,0.995
435.325,1.004
435.355,1.006
435.385,1.002
435.415,1.006
435.445,1.003
435.475,1.005
435.505,1.005
435.535,1.010
435.565,1.010
435.595,1.000
435.625,0.994
435.655,1.000
435.685,1.005
435.715,1.008
435.745,0.997
435.775,1.013
435.805,1.009
435.835,1.000
435.865,1.001
435.895,1.006
435.925,1.000
435.955,1.006
435.985,0.999
436.015,1.001
436.045,1.006
436.075,1.006
436.105,1.001
436.135,1.000
436.165,1.000
436.195,1.001
436.225,1.000
436.255,0.995
436.285,1.001
436.315,0.999
436.345,0.999
436.375,0.997
436.405,1.001
436.435,1.003
436.465,1.011
436.495,1.007
436.525,1.003
436.555,0.993
436.585,0.998
436.615,1.007
436.645,1.000
436.675,1.000
436.705,1.002
436.735,0.998
436.765,1.002
436.795,0.999
436.825,1.004
436.855,1.004
436.885,1.003
436.915,1.000
436.945,1.001
436.975,1.003
437.005,1.004
437.035,1.000
437.065,0.999
437.095,0.997
437.125,1.004
437.155,1.002
437.185,1.000
437.215,1.009
437.245,1.008
437.275,1.003
437.305,1.003
437.335,1.001
437.365,1.002
437.395,1.000
437.425,1.005
437.455,1.004
437.485,1.004
437.515,1.002
437.545,1.000
437.575,0.998
437.605,1.002
437.635,1.004
437.665,1.005
437.695,0.996
437.725,0.998
437.755,1.004
437.785,1.000
437.815,1.001
437.845,1.002
437.875,1.002
437.905,1.003
437.935,1.000
437.965,1.001
437.995,0.999
438.025,1.002
438.055,1.007
438.085,1.006
438.115,1.003
438.145,1.001
438.175,1.003
438.205,1.000
438.235,1.004
438.265,0.998
438.295,1.003
438.325,1.005
438.355,1.005
438.385,1.004
438.415,0.999
438.445,1.002
438.475,1.000
438.505,1.002
438.535,1.001
438.565,1.003
438.595,1.002
438.625,1.003
438.655,1.002
438.685,1.001
438.715,1.006
438.745,1.002
438.775,1.002
438.805,1.005
438.835,0.999
438.865,0.995
438.895,1.005
438.925,1.005
438.955,1.003
438.985,1.003
439.015,1.005
439.045,1.002
439.075,1.000
439.105,1.004
439.135,1.000
439.165,1.004
439.195,1.008
439.225,1.006
439.255,1.005
439.285,0.999
439.315,1.001
439.345,1.003
439.375,0.996
439.405,0.998
439.435,1.002
439.465,1.010
439.495,1.010
439.525,1.000
439.555,1.000
439.585,0.999
439.615,0.999
439.645,0.998
439.675,1.000
439.705,1.006
439.735,1.012
439.765,1.008
439.795,1.003
439.825,1.002
439.855,0.998
439.885,0.997
439.915,1.002
439.945,0.998
439.975,1.008
440.005,1.006
440.035,1.005
440.065,1.005
440.095,1.002
440.125,1.000
440.155,1.003
440.185,1.002
440.215,1.002
440.245,1.003
440.275,1.004
440.305,1.002
440.335,0.996
440.365,1.000
440.395,1.009
440.425,1.007
440.455,1.000
440.485,0.999
440.515,0.999
440.545,0.999
440.575,0.999
440.605,1.003
440.635,1.005
440.665,1.005
440.695,1.003
440.725,1.003
440.755,1.006
440.785,1.001
440.815,1.001
440.845,1.006
440.875,1.003
440.905,1.002
440.935,1.002
440.965,1.002
440.995,1.010
441.025,1.007
441.055,1.008
441.085,1.003
441.115,1.003
441.145,1.004
441.175,1.003
441.205,1.010
441.235,0.998
441.265,1.006
441.295,1.005
441.325,1.004
441.355,0.999
441.385,0.998
441.415,0.998
441.445,1.004
441.475,1.002
441.505,1.001
441.535,1.000
441.565,0.997
441.595,1.001
441.625,1.012
441.655,1.005
441.685,1.000
441.715,1.001
441.745,0.996
441.775,1.001
441.805,1.002
441.835,1.001
441.865,1.007
441.895,1.006
441.925,1.006
441.955,1.002
441.985,1.002
442.015,1.003
442.045,1.004
442.075,1.000
442.105,0.999
442.135,1.003
442.165,0.999
442.195,1.012
442.225,1.008
442.255,1.004
442.285,1.002
442.315,1.002
442.345,0.997
442.375,1.002
442.405,1.003
442.435,0.999
442.465,1.002
442.495,1.009
442.525,1.001
442.555,1.000
442.585,1.003
442.615,1.003
442.645,1.005
442.675,1.006
442.705,1.000
442.735,1.004
442.765,1.003
442.795,0.998
442.825,1.010
442.855,1.012
442.885,1.005
442.915,0.997
442.945,1.000
442.975,1.006
443.005,1.002
443.035,1.005
443.065,1.000
443.095,1.004
443.125,1.002
443.155,1.002
443.185,1.000
443.215,0.998
443.245,1.005
443.275,1.006
443.305,1.003
443.335,1.001
443.365,1.003
443.395,1.004
443.425,1.008
443.455,1.003
443.485,1.004
443.515,1.000
443.545,0.997
443.575,1.013
443.605,1.009
443.635,1.005
443.665,1.000
443.695,1.003
443.725,1.003
443.755,1.002
443.785,1.009
443.815,1.001
443.845,1.004
443.875,1.007
443.905,1.002
443.935,1.003
443.965,1.006
443.995,1.005
444.025,1.002
444.055,1.002
444.085,1.004
444.115,1.001
444.145,1.002
444.175,1.007
444.205,1.007
444.235,1.001
444.265,1.000
444.295,1.007
444.325,1.008
444.355,1.001
444.385,1.002
444.415,0.998
444.445,1.000
444.475,1.001
444.505,0.999
444.535,1.007
444.565,1.007
444.595,1.002
444.625,1.004
444.655,1.004
444.685,1.002
444.715,1.004
444.745,1.002
444.775,1.002
444.805,1.004
444.835,1.004
444.865,1.004
444.895,0.997
444.925,1.002
444.955,1.004
444.985,1.014
445.015,1.003
445.045,1.000
445.075,1.002
445.105,1.008
445.135,1.003
445.165,1.005
445.195,1.000
445.225,1.009
445.255,1.006
445.285,1.007
445.315,1.004
445.345,1.018
445.375,1.034
445.405,1.042
445.435,1.060
445.465,1.097
445.495,1.056
445.525,1.049
445.555,1.065
445.585,1.037
445.615,0.912
445.645,1.066
445.675,0.995
445.705,1.003
445.735,0.989
445.765,0.995
445.795,0.982
445.825,0.963
445.855,1.001
445.885,1.015
445.915,1.013
445.945,1.008
445.975,0.989
446.005,0.985
446.035,0.993
446.065,1.033
446.095,1.060
446.125,1.035
446.155,1.025
446.185,0.980
446.215,0.978
446.245,0.970
446.275,0.969
446.305,1.000
446.335,1.047
446.365,1.024
446.395,1.026
446.425,1.045
446.455,1.038
446.485,1.026
446.515,1.026
446.545,1.036
446.575,1.015
446.605,1.020
446.635,1.031
446.665,1.048
446.695,1.054
446.725,1.062
446.755,1.038
446.785,1.037
446.815,1.045
446.845,1.057
446.875,1.054
446.905,1.055
446.935,1.052
446.965,1.036
446.995,1.008
447.025,1.022
447.055,1.005
447.085,1.005
447.115,0.985
447.145,1.009
447.175,1.012
447.205,1.003
447.235,1.052
447.265,1.058
447.295,1.036
447.325,1.044
447.355,1.053
447.385,1.043
447.415,1.033
447.445,1.033
447.475,1.021
447.505,0.992
447.535,0.976
447.565,0.980
447.595,1.006
447.625,1.032
447.655,1.032
447.685,1.021
447.715,1.032
447.745,1.031
447.775,1.027
447.805,1.020
447.835,1.009
447.865,1.017
447.895,1.021
447.925,1.037
447.955,1.022
447.985,1.017
448.015,1.006
448.045,1.022
448.075,1.022
448.105,1.021
448.135,1.030
448.165,1.017
448.195,1.007
448.225,1.024
448.255,1.021
448.285,1.021
448.315,1.005
448.345,1.006
448.375,1.009
448.405,1.014
448.435,1.016
448.465,1.014
448.495,1.020
448.525,1.020
448.555,1.012
448.585,1.011
448.615,1.009
448.645,0.986
448.675,0.971
448.705,0.990
448.735,1.001
448.765,1.041
448.795,1.042
448.825,1.051
448.855,1.048
448.885,1.031
448.915,1.039
448.945,1.028
448.975,1.027
449.005,1.024
449.035,1.019
449.065,1.012
449.095,0.991
449.125,0.962
449.155,1.002
449.185,1.046
449.215,1.056
449.245,1.048
449.275,1.043
449.305,1.033
449.335,1.025
449.365,1.025
449.395,1.014
449.425,1.027
449.455,1.022
449.485,1.017
449.515,1.016
449.545,1.015
449.575,1.021
449.605,1.023
449.635,1.034
449.665,1.034
449.695,1.035
449.725,1.036
449.755,1.035
449.785,1.028
449.815,1.016
449.845,1.009
449.875,1.018
449.905,1.019
449.935,1.020
449.965,1.021
449.995,1.024
450.025,1.027
450.055,1.029
450.085,1.025
450.115,1.027
450.145,1.040
450.175,1.034
450.205,1.021
450.235,1.025
450.265,1.014
450.295,1.020
450.325,1.020
450.355,1.021
450.385,1.022
450.415,1.026
450.445,1.026
450.475,1.021
450.505,1.022
450.535,1.021
450.565,1.026
450.595,1.026
450.625,1.026
450.655,1.023
450.685,1.023
450.715,1.030
450.745,1.029
450.775,1.025
450.805,1.023
450.835,1.013
450.865,1.019
450.895,1.019
450.925,1.019
450.955,1.023
450.985,1.031
451.015,1.029
451.045,1.027
451.075,1.025
451.105,1.019
451.135,1.023
451.165,1.021
451.195,1.019
451.225,1.016
451.255,1.023
451.285,1.031
451.315,1.025
451.345,1.026
451.375,1.028
451.405,1.026
451.435,1.024
451.465,1.020
451.495,1.018
451.525,1.021
451.555,1.025
451.585,1.021
451.615,1.025
451.645,1.024
451.675,1.021
451.705,1.023
451.735,1.019
451.765,1.026
451.795,1.031
451.825,1.028
451.855,1.022
451.885,1.024
451.915,1.021
451.945,1.021
451.975,1.024
452.005,1.027
452.035,1.021
452.065,1.028
452.095,1.027
452.125,1.026
452.155,1.024
452.185,1.021
452.215,1.025
452.245,1.025
452.275,1.027
452.305,1.028
452.335,1.022
452.365,1.022
452.395,1.022
452.425,1.024
452.455,1.021
452.485,1.022
452.515,1.022
452.545,1.021
452.575,1.035
452.605,1.024
452.635,1.020
452.665,1.024
452.695,1.022
452.725,1.023
452.755,1.028
452.785,1.022
452.815,1.023
452.845,1.024
452.875,1.021
452.905,1.020
452.935,1.027
452.965,1.026
452.995,1.021
453.025,1.025
453.055,1.025
453.085,1.023
453.115,1.026
453.145,1.025
453.175,1.026
453.205,1.025
453.235,1.021
453.265,1.018
453.295,1.029
453.325,1.026
453.355,1.023
453.385,1.021
453.415,1.021
453.445,1.021
453.475,1.021
453.505,1.023
453.535,1.022
453.565,1.029
453.595,1.028
453.625,1.028
453.655,1.023
453.685,1.018
453.715,1.021
453.745,1.024
453.775,1.026
453.805,1.022
453.835,1.022
453.865,1.024
453.895,1.026
453.925,1.029
453.955,1.019
453.985,1.021
454.015,1.031
454.045,1.028
454.075,1.021
454.105,1.023
454.135,1.023
454.165,1.020
454.195,1.026
454.225,1.020
454.255,1.025
454.285,1.024
454.315,1.024
454.345,1.021
454.375,1.024
454.405,1.027
454.435,1.028
454.465,1.026
454.495,1.023
454.525,1.021
454.555,1.023
454.585,1.020
454.615,1.018
454.645,1.028
454.675,1.031
454.705,1.021
454.735,1.019
454.765,1.026
454.795,1.021
454.825,1.023
454.855,1.021
454.885,1.024
454.915,1.027
454.945,1.021
454.975,1.023
455.005,1.025
455.035,1.022
455.065,1.025
455.095,1.023
455.125,1.020
455.155,1.021
455.185,1.025
455.215,1.023
455.245,1.022
455.275,1.035
455.305,1.022
455.335,1.021
455.365,1.018
455.395,1.021
455.425,1.022
455.455,1.031
455.485,1.020
455.515,1.028
455.545,1.022
455.575,1.023
455.605,1.024
455.635,1.021
455.665,1.026
455.695,1.022
455.725,1.021
455.755,1.026
455.785,1.026
455.815,1.021
455.845,1.015
455.875,1.037
455.905,1.025
455.935,1.021
455.965,1.020
455.995,1.021
456.025,1.024
456.055,1.025
456.085,1.020
456.115,1.024
456.145,1.027
456.175,1.020
456.205,1.022
456.235,1.025
456.265,1.024
456.295,1.024
456.325,1.022
456.355,1.022
456.385,1.023
456.415,1.022
456.445,1.019
456.475,1.033
456.505,1.028
456.535,1.022
456.565,1.021
456.595,1.024
456.625,1.021
456.655,1.020
456.685,1.017
456.715,1.017
456.745,1.029
456.775,1.023
456.805,1.021
456.835,1.027
456.865,1.026
456.895,1.029
456.925,1.028
456.955,1.021
456.985,1.016
457.015,1.021
457.045,1.021
457.075,1.016
457.105,1.029
457.135,1.031
457.165,1.022
457.195,1.020
457.225,1.019
457.255,1.019
457.285,1.021
457.315,1.029
457.345,1.021
457.375,1.023
457.405,1.028
457.435,1.027
457.465,1.021
457.495,1.026
457.525,1.030
457.555,1.026
457.585,1.022
457.615,1.016
457.645,1.016
457.675,1.023
457.705,1.024
457.735,1.021
457.765,1.025
457.795,1.021
457.825,1.022
457.855,1.032
457.885,1.026
457.915,1.026
457.945,1.024
457.975,1.021
458.005,1.022
458.035,1.024
458.065,1.020
458.095,1.021
458.125,1.024
458.155,1.023
458.185,1.029
458.215,1.025
458.245,1.026
458.275,1.029
458.305,1.034
458.335,1.026
458.365,1.006
458.395,1.025
458.425,1.073
458.455,1.087
458.485,1.061
458.515,1.054
458.545,1.012
458.575,1.011
458.605,1.034
458.635,1.006
458.665,0.938
458.695,0.931
458.725,0.946
458.755,0.970
458.785,0.999
458.815,1.040
458.845,1.072
458.875,1.062
458.905,1.032
458.935,1.051
458.965,1.073
458.995,1.067
459.025,1.035
459.055,1.024
459.085,1.027
459.115,1.014
459.145,0.981
459.175,0.996
459.205,1.014
459.235,1.018
459.265,1.027
459.295,1.053
459.325,1.054
459.355,1.046
459.385,1.053
459.415,1.040
459.445,1.029
459.475,1.018
459.505,1.020
459.535,1.032
459.565,1.020
459.595,1.022
459.625,1.017
459.655,1.009
459.685,1.003
459.715,1.011
459.745,1.010
459.775,1.017
459.805,1.020
459.835,1.019
459.865,1.018
459.895,1.025
459.925,1.048
459.955,1.053
459.985,1.026
460.015,1.011
460.045,0.971
460.075,0.971
460.105,0.996
460.135,1.013
460.165,1.014
460.195,1.018
460.225,1.015
460.255,1.006
460.285,1.015
460.315,1.012
460.345,1.006
460.375,1.010
460.405,1.011
460.435,1.010
460.465,1.015
460.495,1.023
460.525,1.024
460.555,1.030
460.585,1.036
460.615,1.026
460.645,1.028
460.675,1.017
460.705,1.004
460.735,1.001
460.765,1.010
460.795,1.010
460.825,1.014
460.855,1.015
460.885,1.015
460.915,1.011
460.945,1.016
460.975,1.020
461.005,1.022
461.035,1.011
461.065,1.003
461.095,1.005
461.125,1.014
461.155,1.015
461.185,1.013
461.215,1.005
461.245,1.012
461.275,1.014
461.305,1.009
461.335,1.010
461.365,1.012
461.395,1.011
461.425,1.015
461.455,1.011
461.485,1.016
461.515,1.014
461.545,1.011
461.575,1.014
461.605,1.017
461.635,1.016
461.665,1.010
461.695,1.013
461.725,1.008
