df_hash,22ZHK4.QK206M
60.316,28
60.341,-23
60.366,-63
60.391,-65
60.416,-20
60.441,61
60.466,152
60.491,226
60.516,276
60.541,311
60.566,341
60.591,367
60.616,381
60.641,380
60.666,372
60.691,366
60.716,367
60.741,368
60.766,361
60.791,343
60.816,318
60.841,292
60.866,265
60.891,235
60.916,203
60.941,172
60.966,145
60.991,112
61.016,66
61.041,13
61.066,-25
61.091,-21
61.116,30
61.141,112
61.166,191
61.191,251
61.216,295
61.241,336
61.266,378
61.291,413
61.316,428
61.341,421
61.366,404
61.391,387
61.416,374
61.441,361
61.466,344
61.491,324
61.516,302
61.541,278
61.566,249
61.591,217
61.616,182
61.641,145
61.666,109
61.691,74
61.716,39
61.741,3
61.766,-38
61.791,-81
61.816,-111
61.841,-105
61.866,-54
61.891,31
61.916,125
61.941,203
61.966,259
61.991,304
62.016,347
62.041,388
62.066,417
62.091,428
62.116,428
62.141,423
62.166,419
62.191,412
62.216,401
62.241,384
62.266,366
62.291,346
62.316,322
62.341,291
62.366,253
62.391,209
62.416,160
62.441,111
62.466,67
62.491,31
62.516,-4
62.541,-46
62.566,-96
62.591,-138
62.616,-150
62.641,-118
62.666,-52
62.691,25
62.716,95
62.741,153
62.766,202
62.791,249
62.816,290
62.841,320
62.866,338
62.891,347
62.916,353
62.941,359
62.966,363
62.991,360
63.016,353
63.041,346
63.066,342
63.091,341
63.116,338
63.141,331
63.166,322
63.191,319
63.216,320
63.241,319
63.266,309
63.291,293
63.316,290
63.341,319
63.366,384
63.391,470
63.416,551
63.441,612
63.466,650
63.491,669
63.516,677
63.541,677
63.566,678
63.591,684
63.616,693
63.641,697
63.666,692
63.691,678
63.716,654
63.741,606
63.766,512
63.791,364
63.816,184
63.841,10
63.866,-136
63.891,-268
63.916,-407
63.941,-553
63.966,-682
63.991,-785
64.016,-889
64.041,-1038
64.066,-1230
64.091,-1387
64.116,-1405
64.141,-1238
64.166,-935
64.191,-603
64.216,-317
64.241,-81
64.266,146
64.291,383
64.316,597
64.341,744
64.366,807
64.391,818
64.416,818
64.441,827
64.466,838
64.491,839
64.516,828
64.541,817
64.566,812
64.591,814
64.616,816
64.641,815
64.666,806
64.691,784
64.716,742
64.741,671
64.766,571
64.791,449
64.816,323
64.841,222
64.866,171
64.891,177
64.916,217
64.941,259
64.966,278
64.991,276
65.016,271
65.041,277
65.066,292
65.091,303
65.116,304
65.141,300
65.166,297
65.191,293
65.216,282
65.241,261
65.266,235
65.291,213
65.316,188
65.341,148
65.366,88
65.391,20
65.416,-34
65.441,-68
65.466,-94
65.491,-130
65.516,-175
65.541,-201
65.566,-180
65.591,-110
65.616,-14
65.641,71
65.666,132
65.691,176
65.716,215
65.741,252
65.766,277
65.791,286
65.816,286
65.841,286
65.866,289
65.891,291
65.916,290
65.941,289
65.966,291
65.991,296
66.016,295
66.041,287
66.066,272
66.091,254
66.116,225
66.141,182
66.166,132
66.191,99
66.216,110
66.241,167
66.266,247
66.291,320
66.316,373
66.341,413
66.366,451
66.391,485
66.416,502
66.441,497
66.466,478
66.491,460
66.516,448
66.541,436
66.566,416
66.591,387
66.616,353
66.641,317
66.666,277
66.691,231
66.716,181
66.741,127
66.766,62
66.791,-18
66.816,-105
66.841,-168
66.866,-180
66.891,-138
66.916,-69
66.941,-6
66.966,34
66.991,63
67.016,94
67.041,131
67.066,165
67.091,189
67.116,209
67.141,236
67.166,274
67.191,316
67.216,346
67.241,362
67.266,366
67.291,361
67.316,343
67.341,308
67.366,263
67.391,225
67.416,202
67.441,188
67.466,161
67.491,106
67.516,34
67.541,-21
67.566,-33
67.591,2
67.616,64
67.641,122
67.666,164
67.691,195
67.716,227
67.741,262
67.766,293
67.791,314
67.816,330
67.841,351
67.866,377
67.891,398
67.916,401
67.941,389
67.966,374
67.991,368
68.016,367
68.041,362
68.066,344
68.091,321
68.116,301
68.141,284
68.166,257
68.191,216
68.216,174
68.241,158
68.266,180
68.291,230
68.316,279
68.341,307
68.366,318
68.391,327
68.416,342
68.441,354
68.466,350
68.491,331
68.516,309
68.541,296
68.566,292
68.591,286
68.616,272
68.641,252
68.666,228
68.691,200
68.716,167
68.741,130
68.766,97
68.791,71
68.816,44
68.841,7
68.866,-35
68.891,-61
68.916,-46
68.941,12
68.966,93
68.991,165
69.016,215
69.041,252
69.066,291
69.091,333
69.116,366
69.141,380
69.166,379
69.191,375
69.216,378
69.241,384
69.266,381
69.291,365
69.316,339
69.341,312
69.366,291
69.391,269
69.416,241
69.441,204
69.466,166
69.491,130
69.516,98
69.541,59
69.566,9
69.591,-41
69.616,-69
69.641,-54
69.666,7
69.691,93
69.716,172
69.741,228
69.766,266
69.791,300
69.816,333
69.841,358
69.866,368
69.891,365
69.916,360
69.941,359
69.966,360
69.991,352
70.016,335
70.041,315
70.066,301
70.091,291
70.116,276
70.141,251
70.166,220
70.191,187
70.216,156
70.241,125
70.266,90
70.291,52
70.316,15
70.341,-21
70.366,-60
70.391,-97
70.416,-116
70.441,-98
70.466,-35
70.491,62
70.516,167
70.541,258
70.566,327
70.591,379
70.616,421
70.641,456
70.666,477
70.691,483
70.716,477
70.741,463
70.766,447
70.791,425
70.816,397
70.841,365
70.866,334
70.891,307
70.916,280
70.941,248
70.966,210
70.991,171
71.016,134
71.041,92
71.066,40
71.091,-15
71.116,-52
71.141,-44
71.166,11
71.191,95
71.216,178
71.241,243
71.266,290
71.291,331
71.316,366
71.341,390
71.366,397
71.391,390
71.416,379
71.441,373
71.466,370
71.491,365
71.516,350
71.541,326
71.566,296
71.591,264
71.616,232
71.641,198
71.666,160
71.691,121
71.716,85
71.741,55
71.766,24
71.791,-15
71.816,-68
71.841,-120
71.866,-140
71.891,-104
71.916,-16
71.941,92
71.966,187
71.991,258
72.016,313
72.041,366
72.066,417
72.091,452
72.116,464
72.141,458
72.166,449
72.191,444
72.216,439
72.241,428
72.266,410
72.291,388
72.316,365
72.341,337
72.366,300
72.391,255
72.416,207
72.441,161
72.466,119
72.491,79
72.516,36
72.541,-14
72.566,-76
72.591,-136
72.616,-172
72.641,-155
72.666,-78
72.691,35
72.716,148
72.741,233
72.766,288
72.791,328
72.816,366
72.841,396
72.866,408
72.891,399
72.916,383
72.941,372
72.966,368
72.991,361
73.016,344
73.041,319
73.066,297
73.091,280
73.116,261
73.141,234
73.166,198
73.191,161
73.216,130
73.241,96
73.266,50
73.291,-1
73.316,-37
73.341,-29
73.366,30
73.391,125
73.416,222
73.441,302
73.466,360
73.491,404
73.516,437
73.541,455
73.566,456
73.591,445
73.616,434
73.641,424
73.666,408
73.691,380
73.716,345
73.741,314
73.766,293
73.791,278
73.816,262
73.841,239
73.866,209
73.891,170
73.916,116
73.941,49
73.966,-12
73.991,-39
74.016,-12
74.041,54
74.066,131
74.091,187
74.116,217
74.141,233
74.166,247
74.191,257
74.216,256
74.241,242
74.266,226
74.291,223
74.316,235
74.341,253
74.366,263
74.391,259
74.416,243
74.441,224
74.466,206
74.491,183
74.516,155
74.541,125
74.566,110
74.591,125
74.616,175
74.641,246
74.666,313
74.691,360
74.716,384
74.741,397
74.766,404
74.791,404
74.816,385
74.841,345
74.866,293
74.891,242
74.916,201
74.941,170
74.966,143
74.991,118
75.016,95
75.041,76
75.066,55
75.091,31
75.116,10
75.141,6
75.166,32
75.191,86
75.216,154
75.241,218
75.266,267
75.291,304
75.316,335
75.341,355
75.366,358
75.391,342
75.416,317
75.441,299
75.466,293
75.491,288
75.516,271
75.541,241
75.566,211
75.591,188
75.616,166
75.641,134
75.666,90
75.691,55
75.716,58
75.741,105
75.766,176
75.791,244
75.816,295
75.841,333
75.866,368
75.891,397
75.916,412
75.941,406
75.966,386
75.991,363
76.016,343
76.041,323
76.066,300
76.091,272
76.116,240
76.141,204
76.166,165
76.191,128
76.216,94
76.241,58
76.266,7
76.291,-61
76.316,-128
76.341,-159
76.366,-131
76.391,-56
76.416,31
76.441,100
76.466,146
76.491,185
76.516,228
76.541,273
76.566,304
76.591,317
76.616,320
76.641,331
76.666,360
76.691,403
76.716,449
76.741,487
76.766,508
76.791,510
76.816,496
76.841,470
76.866,440
76.891,407
76.916,372
76.941,335
76.966,296
76.991,257
77.016,217
77.041,177
77.066,136
77.091,94
77.116,45
77.141,-12
77.166,-71
77.191,-105
77.216,-94
77.241,-31
77.266,61
77.291,149
77.316,212
77.341,255
77.366,293
77.391,337
77.416,381
77.441,410
77.466,421
77.491,421
77.516,420
77.541,423
77.566,426
77.591,423
77.616,412
77.641,393
77.666,368
77.691,338
77.716,305
77.741,274
77.766,247
77.791,222
77.816,195
77.841,164
77.866,131
77.891,102
77.916,77
77.941,52
77.966,17
77.991,-28
78.016,-71
78.041,-90
78.066,-67
78.091,-3
78.116,79
78.141,156
78.166,214
78.191,255
78.216,293
78.241,331
78.266,363
78.291,375
78.316,367
78.341,349
78.366,337
78.391,336
78.416,339
78.441,336
78.466,324
78.491,307
78.516,291
78.541,275
78.566,253
78.591,224
78.616,192
78.641,163
78.666,140
78.691,120
78.716,101
78.741,79
78.766,56
78.791,31
78.816,0
78.841,-34
78.866,-59
78.891,-57
78.916,-16
78.941,58
78.966,146
78.991,225
79.016,283
79.041,327
79.066,365
79.091,401
79.116,430
79.141,446
79.166,448
79.191,443
79.216,438
79.241,437
79.266,437
79.291,432
79.316,421
79.341,405
79.366,386
79.391,367
79.416,344
79.441,316
79.466,284
79.491,251
79.516,220
79.541,191
79.566,160
79.591,127
79.616,91
79.641,53
79.666,11
79.691,-36
79.716,-87
79.741,-121
79.766,-115
79.791,-61
79.816,27
79.841,118
79.866,186
79.891,231
79.916,267
79.941,307
79.966,345
79.991,370
80.016,376
80.041,369
80.066,364
80.091,364
80.116,363
80.141,355
80.166,342
80.191,329
80.216,316
80.241,299
80.266,275
80.291,249
80.316,225
80.341,202
80.366,176
80.391,145
80.416,109
80.441,72
80.466,33
80.491,-8
80.516,-38
80.541,-32
80.566,24
80.591,118
80.616,216
80.641,285
80.666,321
80.691,345
80.716,374
80.741,404
80.766,418
80.791,410
80.816,394
80.841,386
80.866,389
80.891,389
80.916,376
80.941,353
80.966,333
80.991,317
81.016,297
81.041,264
81.066,222
81.091,184
81.116,156
81.141,129
81.166,97
81.191,59
81.216,24
81.241,-8
81.266,-49
81.291,-99
81.316,-137
81.341,-131
81.366,-63
81.391,47
81.416,158
81.441,239
81.466,288
81.491,325
81.516,365
81.541,403
81.566,426
81.591,430
81.616,425
81.641,423
81.666,428
81.691,434
81.716,431
81.741,417
81.766,398
81.791,378
81.816,358
81.841,337
81.866,311
81.891,280
81.916,245
81.941,212
81.966,180
81.991,149
82.016,116
82.041,82
82.066,48
82.091,16
82.116,-22
82.141,-72
82.166,-121
82.191,-143
82.216,-112
82.241,-28
82.266,80
82.291,178
82.316,244
82.341,284
82.366,320
82.391,361
82.416,400
82.441,423
82.466,426
82.491,421
82.516,417
82.541,419
82.566,420
82.591,416
82.616,405
82.641,390
82.666,372
82.691,351
82.716,325
82.741,295
82.766,264
82.791,235
82.816,206
82.841,176
82.866,142
82.891,104
82.916,68
82.941,38
82.966,11
82.991,-21
83.016,-62
83.041,-102
83.066,-112
83.091,-70
83.116,20
83.141,131
83.166,227
83.191,289
83.216,328
83.241,362
83.266,397
83.291,425
83.316,435
83.341,431
83.366,425
83.391,428
83.416,434
83.441,434
83.466,422
83.491,405
83.516,388
83.541,368
83.566,340
83.591,305
83.616,270
83.641,241
83.666,215
83.691,183
83.716,142
83.741,100
83.766,65
83.791,34
83.816,-3
83.841,-48
83.866,-83
83.891,-83
83.916,-35
83.941,47
83.966,134
83.991,201
84.016,244
84.041,273
84.066,301
84.091,329
84.116,348
84.141,353
84.166,346
84.191,336
84.216,332
84.241,334
84.266,336
84.291,332
84.316,318
84.341,300
84.366,280
84.391,259
84.416,234
84.441,204
84.466,174
84.491,149
84.516,126
84.541,95
84.566,49
84.591,1
84.616,-24
84.641,-3
84.666,63
84.691,150
84.716,224
84.741,273
84.766,304
84.791,331
84.816,359
84.841,380
84.866,386
84.891,379
84.916,368
84.941,362
84.966,362
84.991,361
85.016,353
85.041,337
85.066,315
85.091,291
85.116,267
85.141,244
85.166,218
85.191,189
85.216,160
85.241,134
85.266,106
85.291,68
85.316,20
85.341,-22
85.366,-36
85.391,-4
85.416,67
85.441,150
85.466,217
85.491,262
85.516,295
85.541,328
85.566,361
85.591,384
85.616,391
85.641,385
85.666,376
85.691,369
85.716,363
85.741,356
85.766,346
85.791,334
85.816,316
85.841,294
85.866,266
85.891,237
85.916,206
85.941,175
85.966,145
85.991,116
86.016,87
86.041,51
86.066,4
86.091,-46
86.116,-80
86.141,-76
86.166,-28
86.191,43
86.216,114
86.241,168
86.266,208
86.291,249
86.316,294
86.341,336
86.366,363
86.391,370
86.416,366
86.441,363
86.466,364
86.491,367
86.516,365
86.541,357
86.566,345
86.591,332
86.616,319
86.641,303
86.666,279
86.691,248
86.716,213
86.741,178
86.766,137
86.791,90
86.816,42
86.841,11
86.866,17
86.891,63
86.916,134
86.941,202
86.966,252
86.991,283
87.016,307
87.041,331
87.066,351
87.091,360
87.116,357
87.141,350
87.166,346
87.191,345
87.216,342
87.241,334
87.266,318
87.291,298
87.316,275
87.341,248
87.366,219
87.391,188
87.416,158
87.441,131
87.466,106
87.491,79
87.516,45
87.541,2
87.566,-40
87.591,-60
87.616,-39
87.641,21
87.666,100
87.691,172
87.716,222
87.741,260
87.766,297
87.791,338
87.816,370
87.841,385
87.866,384
87.891,379
87.916,377
87.941,377
87.966,372
87.991,359
88.016,342
88.041,325
88.066,307
88.091,285
88.116,263
88.141,243
88.166,223
88.191,198
88.216,167
88.241,135
88.266,116
88.291,107
88.316,94
88.341,63
88.366,21
88.391,-4
88.416,12
88.441,74
88.466,152
88.491,218
88.516,262
88.541,294
88.566,326
88.591,359
88.616,380
88.641,383
88.666,372
88.691,359
88.716,350
88.741,345
88.766,341
88.791,336
88.816,327
88.841,313
88.866,291
88.891,266
88.916,242
88.941,221
88.966,200
88.991,175
89.016,147
89.041,121
89.066,97
89.091,67
89.116,26
89.141,-15
89.166,-35
89.191,-12
89.216,49
89.241,125
89.266,187
89.291,227
89.316,256
89.341,286
89.366,316
89.391,336
89.416,340
89.441,334
89.466,328
89.491,326
89.516,325
89.541,320
89.566,312
89.591,302
89.616,292
89.641,277
89.666,257
89.691,232
89.716,206
89.741,180
89.766,154
89.791,129
89.816,104
89.841,76
89.866,43
89.891,10
89.916,-7
89.941,6
89.966,57
89.991,131
90.016,202
90.041,255
90.066,291
90.091,323
90.116,356
90.141,385
90.166,399
90.191,397
90.216,389
90.241,383
90.266,383
90.291,382
90.316,375
90.341,363
90.366,349
90.391,333
90.416,311
90.441,284
90.466,255
90.491,230
90.516,208
90.541,183
90.566,153
90.591,121
90.616,92
90.641,62
90.666,25
90.691,-20
90.716,-59
90.741,-63
90.766,-20
90.791,58
90.816,144
90.841,211
90.866,255
90.891,291
90.916,327
90.941,361
90.966,384
90.991,391
91.016,390
91.041,391
91.066,396
91.091,399
91.116,393
91.141,384
91.166,375
91.191,366
91.216,353
91.241,331
91.266,302
91.291,271
91.316,242
91.341,213
91.366,180
91.391,146
91.416,111
91.441,72
91.466,24
91.491,-24
91.516,-54
91.541,-42
91.566,12
91.591,88
91.616,153
91.641,192
91.666,215
91.691,240
91.716,274
91.741,307
91.766,325
91.791,325
91.816,316
91.841,312
91.866,314
91.891,318
91.916,314
91.941,302
91.966,286
91.991,269
92.016,253
92.041,232
92.066,203
92.091,170
92.116,139
92.141,111
92.166,80
92.191,39
92.216,-7
92.241,-41
92.266,-38
92.291,14
92.316,99
92.341,185
92.366,249
92.391,289
92.416,320
92.441,354
92.466,388
92.491,409
92.516,412
92.541,402
92.566,391
92.591,383
92.616,375
92.641,364
92.666,348
92.691,328
92.716,304
92.741,276
92.766,244
92.791,209
92.816,174
92.841,140
92.866,109
92.891,84
92.916,65
92.941,44
92.966,8
92.991,-42
93.016,-89
93.041,-98
93.066,-50
93.091,43
93.116,148
93.141,230
93.166,282
93.191,321
93.216,363
93.241,409
93.266,446
93.291,461
93.316,458
93.341,449
93.366,445
93.391,446
93.416,446
93.441,437
93.466,421
93.491,401
93.516,380
93.541,353
93.566,321
93.591,286
93.616,253
93.641,223
93.666,192
93.691,158
93.716,121
93.741,87
93.766,57
93.791,21
93.816,-26
93.841,-82
93.866,-120
93.891,-110
93.916,-45
93.941,56
93.966,156
93.991,230
94.016,275
94.041,308
94.066,341
94.091,370
94.116,386
94.141,386
94.166,378
94.191,369
94.216,365
94.241,362
94.266,355
94.291,343
94.316,327
94.341,306
94.366,281
94.391,254
94.416,226
94.441,196
94.466,167
94.491,137
94.516,105
94.541,66
94.566,16
94.591,-37
94.616,-74
94.641,-70
94.666,-13
94.691,78
94.716,171
94.741,239
94.766,282
94.791,313
94.816,346
94.841,375
94.866,390
94.891,389
94.916,384
94.941,383
94.966,385
94.991,382
95.016,373
95.041,360
95.066,349
95.091,336
95.116,313
95.141,276
95.166,235
95.191,200
95.216,172
95.241,146
95.266,115
95.291,81
95.316,47
95.341,9
95.366,-37
95.391,-85
95.416,-110
95.441,-85
95.466,-6
95.491,101
95.516,196
95.541,257
95.566,288
95.591,314
95.616,349
95.641,388
95.666,414
95.691,418
95.716,407
95.741,395
95.766,392
95.791,392
95.816,390
95.841,381
95.866,369
95.891,357
95.916,339
95.941,312
95.966,276
95.991,237
96.016,205
96.041,180
96.066,155
96.091,127
96.116,97
96.141,66
96.166,34
96.191,-6
96.216,-53
96.241,-84
96.266,-74
96.291,-12
96.316,81
96.341,172
96.366,237
96.391,276
96.416,309
96.441,348
96.466,386
96.491,410
96.516,415
96.541,409
96.566,403
96.591,399
96.616,394
96.641,384
96.666,369
96.691,353
96.716,334
96.741,313
96.766,288
96.791,261
96.816,231
96.841,199
96.866,163
96.891,127
96.916,93
96.941,57
96.966,14
96.991,-31
97.016,-62
97.041,-56
97.066,-7
97.091,69
97.116,146
97.141,205
97.166,246
97.191,280
97.216,311
97.241,337
97.266,352
97.291,356
97.316,355
97.341,353
97.366,350
97.391,346
97.416,340
97.441,332
97.466,321
97.491,304
97.516,279
97.541,249
97.566,218
97.591,188
97.616,162
97.641,138
97.666,114
97.691,83
97.716,41
97.741,-2
97.766,-28
97.791,-14
97.816,43
97.841,127
97.866,205
97.891,259
97.916,293
97.941,324
97.966,361
97.991,395
98.016,414
98.041,413
98.066,401
98.091,391
98.116,389
98.141,387
98.166,379
98.191,366
98.216,352
98.241,339
98.266,323
98.291,297
98.316,265
98.341,233
98.366,206
98.391,179
98.416,148
98.441,112
98.466,76
98.491,45
98.516,14
98.541,-28
98.566,-79
98.591,-117
98.616,-114
98.641,-57
98.666,34
98.691,126
98.716,195
98.741,240
98.766,278
98.791,323
98.816,368
98.841,402
98.866,417
98.891,420
98.916,422
98.941,427
98.966,431
98.991,429
99.016,419
99.041,405
99.066,388
99.091,370
99.116,349
99.141,323
99.166,295
99.191,266
99.216,239
99.241,211
99.266,180
99.291,144
99.316,106
99.341,72
99.366,43
99.391,13
99.416,-22
99.441,-62
99.466,-89
99.491,-80
99.516,-25
99.541,58
99.566,141
99.591,204
99.616,244
99.641,275
99.666,308
99.691,337
99.716,353
99.741,356
99.766,353
99.791,353
99.816,357
99.841,359
99.866,355
99.891,346
99.916,334
99.941,317
99.966,295
99.991,270
100.016,244
100.041,220
100.066,193
100.091,162
100.116,128
100.141,97
100.166,68
100.191,34
100.216,0
100.241,-22
100.266,-7
100.291,53
100.316,142
100.341,226
100.366,283
100.391,315
100.416,340
100.441,367
100.466,391
100.491,401
100.516,395
100.541,385
100.566,383
100.591,390
100.616,397
100.641,396
100.666,385
100.691,366
100.716,341
100.741,309
100.766,275
100.791,244
100.816,218
100.841,192
100.866,161
100.891,126
100.916,91
100.941,59
100.966,25
100.991,-17
101.016,-64
101.041,-92
101.066,-78
101.091,-15
101.116,75
101.141,162
101.166,226
101.191,270
101.216,309
101.241,349
101.266,386
101.291,410
101.316,415
101.341,410
101.366,403
101.391,397
101.416,388
101.441,376
101.466,362
101.491,350
101.516,338
101.541,320
101.566,294
101.591,264
101.616,237
101.641,213
101.666,187
101.691,153
101.716,114
101.741,78
101.766,45
101.791,9
101.816,-37
101.841,-86
101.866,-114
101.891,-95
101.916,-27
101.941,67
101.966,156
101.991,220
102.016,264
102.041,303
102.066,343
102.091,379
102.116,399
102.141,400
102.166,389
102.191,378
102.216,372
102.241,371
102.266,370
102.291,363
102.316,349
102.341,328
102.366,304
102.391,280
102.416,256
102.441,228
102.466,199
102.491,169
102.516,142
102.541,113
102.566,74
102.591,25
102.616,-15
102.641,-22
102.666,18
102.691,97
102.716,181
102.741,247
102.766,288
102.791,319
102.816,347
102.841,371
102.866,381
102.891,379
102.916,370
102.941,367
102.966,368
102.991,367
103.016,360
103.041,345
103.066,327
103.091,306
103.116,281
103.141,252
103.166,224
103.191,196
103.216,167
103.241,136
103.266,103
103.291,70
103.316,32
103.341,-14
103.366,-67
103.391,-107
103.416,-108
103.441,-56
103.466,34
103.491,131
103.516,209
103.541,260
103.566,299
103.591,337
103.616,374
103.641,402
103.666,415
103.691,417
103.716,417
103.741,418
103.766,417
103.791,412
103.816,402
103.841,390
103.866,375
103.891,355
103.916,328
103.941,296
103.966,265
103.991,235
104.016,204
104.041,169
104.066,132
104.091,98
104.116,65
104.141,27
104.166,-21
104.191,-71
104.216,-97
104.241,-79
104.266,-13
104.291,78
104.316,166
104.341,230
104.366,273
104.391,308
104.416,343
104.441,374
104.466,393
104.491,399
104.516,396
104.541,392
104.566,390
104.591,389
104.616,387
104.641,380
104.666,367
104.691,346
104.716,321
104.741,293
104.766,265
104.791,234
104.816,197
104.841,158
104.866,121
104.891,88
104.916,54
104.941,13
104.966,-29
104.991,-55
105.016,-42
105.041,15
105.066,97
105.091,177
105.116,236
105.141,275
105.166,305
105.191,331
105.216,349
105.241,354
105.266,348
105.291,342
105.316,340
105.341,341
105.366,336
105.391,321
105.416,301
105.441,283
105.466,266
105.491,244
105.516,213
105.541,176
105.566,142
105.591,116
105.616,91
105.641,56
105.666,7
105.691,-38
105.716,-52
105.741,-17
105.766,60
105.791,151
105.816,226
105.841,276
105.866,311
105.891,344
105.916,378
105.941,403
105.966,411
105.991,407
106.016,398
106.041,391
106.066,385
106.091,376
106.116,361
106.141,343
106.166,320
106.191,294
106.216,265
106.241,235
106.266,206
106.291,176
106.316,144
106.341,110
106.366,76
106.391,41
106.416,0
106.441,-45
106.466,-82
106.491,-84
106.516,-37
106.541,50
106.566,147
106.591,224
