df_hash,22ZHK4.DZ2M1F
308.963,1.083
308.993,1.085
309.023,1.080
309.053,1.073
309.083,1.073
309.113,1.075
309.143,1.075
309.173,1.071
309.203,1.081
309.233,1.089
309.263,1.086
309.293,1.083
309.323,1.076
309.353,1.080
309.383,1.071
309.413,1.072
309.443,1.074
309.473,1.076
309.503,1.079
309.533,1.078
309.563,1.082
309.593,1.081
309.623,1.082
309.653,1.081
309.683,1.081
309.713,1.075
309.743,1.079
309.773,1.075
309.803,1.074
309.833,1.071
309.863,1.075
309.893,1.080
309.923,1.083
309.953,1.083
309.983,1.080
310.013,1.082
310.043,1.086
310.073,1.076
310.103,1.081
310.133,1.077
310.163,1.073
310.193,1.075
310.223,1.077
310.253,1.078
310.283,1.078
310.313,1.080
310.343,1.078
310.373,1.078
310.403,1.078
310.433,1.082
310.463,1.082
310.493,1.084
310.523,1.074
310.553,1.072
310.583,1.075
310.613,1.075
310.643,1.079
310.673,1.081
310.703,1.079
310.733,1.076
310.763,1.082
310.793,1.075
310.823,1.079
310.853,1.078
310.883,1.083
310.913,1.079
310.943,1.079
310.973,1.078
311.003,1.078
311.033,1.079
311.063,1.078
311.093,1.077
311.123,1.074
311.153,1.075
311.183,1.077
311.213,1.074
311.243,1.074
311.273,1.079
311.303,1.080
311.333,1.079
311.363,1.082
311.393,1.077
311.423,1.076
311.453,1.082
311.483,1.076
311.513,1.085
311.543,1.080
311.573,1.075
311.603,1.072
311.633,1.074
311.663,1.079
311.693,1.079
311.723,1.085
311.753,1.075
311.783,1.074
311.813,1.075
311.843,1.080
311.873,1.080
311.903,1.088
311.933,1.082
311.963,1.080
311.993,1.079
312.023,1.078
312.053,1.076
312.083,1.078
312.113,1.074
312.143,1.080
312.173,1.081
312.203,1.073
312.233,1.076
312.263,1.075
312.293,1.077
312.323,1.083
312.353,1.078
312.383,1.075
312.413,1.079
312.443,1.080
312.473,1.076
312.503,1.077
312.533,1.074
312.563,1.080
312.593,1.077
312.623,1.078
312.653,1.076
312.683,1.078
312.713,1.082
312.743,1.081
312.773,1.080
312.803,1.078
312.833,1.077
312.863,1.081
312.893,1.077
312.923,1.073
312.953,1.078
312.983,1.075
313.013,1.083
313.043,1.073
313.073,1.076
313.103,1.072
313.133,1.079
313.163,1.083
313.193,1.079
313.223,1.075
313.253,1.076
313.283,1.074
313.313,1.078
313.343,1.073
313.373,1.075
313.403,1.078
313.433,1.080
313.463,1.080
313.493,1.076
313.523,1.083
313.553,1.084
313.583,1.081
313.613,1.080
313.643,1.073
313.673,1.075
313.703,1.071
313.733,1.073
313.763,1.074
313.793,1.078
313.823,1.077
313.853,1.081
313.883,1.082
313.913,1.077
313.943,1.076
313.973,1.073
314.003,1.075
314.033,1.077
314.063,1.078
314.093,1.082
314.123,1.081
314.153,1.081
314.183,1.080
314.213,1.075
314.243,1.075
314.273,1.081
314.303,1.080
314.333,1.078
314.363,1.077
314.393,1.075
314.423,1.075
314.453,1.077
314.483,1.081
314.513,1.079
314.543,1.080
314.573,1.076
314.603,1.074
314.633,1.077
314.663,1.074
314.693,1.075
314.723,1.078
314.753,1.079
314.783,1.077
314.813,1.074
314.843,1.076
314.873,1.076
314.903,1.077
314.933,1.077
314.963,1.077
314.993,1.080
315.023,1.081
315.053,1.082
315.083,1.082
315.113,1.077
315.143,1.078
315.173,1.075
315.203,1.080
315.233,1.075
315.263,1.080
315.293,1.086
315.323,1.079
315.353,1.076
315.383,1.074
315.413,1.072
315.443,1.079
315.473,1.083
315.503,1.086
315.533,1.079
315.563,1.072
315.593,1.073
315.623,1.073
315.653,1.077
315.683,1.081
315.713,1.086
315.743,1.082
315.773,1.080
315.803,1.078
315.833,1.075
315.863,1.078
315.893,1.078
315.923,1.074
315.953,1.077
315.983,1.082
316.013,1.086
316.043,1.090
316.073,1.087
316.103,1.077
316.133,1.076
316.163,1.097
316.193,1.107
316.223,1.097
316.253,1.093
316.283,1.086
316.313,1.075
316.343,1.060
316.373,1.067
316.403,1.073
316.433,1.065
316.463,1.056
316.493,1.069
316.523,1.070
316.553,1.067
316.583,1.066
316.613,1.073
316.643,1.072
316.673,1.066
316.703,1.064
316.733,1.091
316.763,1.084
316.793,1.085
316.823,1.088
316.853,1.080
316.883,1.085
316.913,1.088
316.943,1.086
316.973,1.099
317.003,1.100
317.033,1.101
317.063,1.087
317.093,1.089
317.123,1.104
317.153,1.099
317.183,1.097
317.213,1.091
317.243,1.105
317.273,1.127
317.303,1.109
317.333,1.075
317.363,1.064
317.393,1.058
317.423,1.059
317.453,1.070
317.483,1.069
317.513,1.063
317.543,1.062
317.573,1.068
317.603,1.073
317.633,1.085
317.663,1.090
317.693,1.091
317.723,1.086
317.753,1.101
317.783,1.106
317.813,1.101
317.843,1.091
317.873,1.093
317.903,1.076
317.933,1.074
317.963,1.083
317.993,1.090
318.023,1.079
318.053,1.074
318.083,1.081
318.113,1.100
318.143,1.105
318.173,1.083
318.203,1.070
318.233,1.084
318.263,1.096
318.293,1.085
318.323,1.070
318.353,1.077
318.383,1.097
318.413,1.089
318.443,1.077
318.473,1.088
318.503,1.099
318.533,1.104
318.563,1.096
318.593,1.093
318.623,1.093
318.653,1.090
318.683,1.093
318.713,1.104
318.743,1.103
318.773,1.093
318.803,1.092
318.833,1.085
318.863,1.109
318.893,1.099
318.923,1.101
318.953,1.103
318.983,1.095
319.013,1.089
319.043,1.097
319.073,1.100
319.103,1.106
319.133,1.103
319.163,1.094
319.193,1.089
319.223,1.093
319.253,1.090
319.283,1.081
319.313,1.087
319.343,1.101
319.373,1.098
319.403,1.090
319.433,1.098
319.463,1.100
319.493,1.095
319.523,1.093
319.553,1.099
319.583,1.101
319.613,1.097
319.643,1.095
319.673,1.094
319.703,1.099
319.733,1.092
319.763,1.092
319.793,1.093
319.823,1.094
319.853,1.098
319.883,1.094
319.913,1.097
319.943,1.095
319.973,1.096
320.003,1.101
320.033,1.101
320.063,1.099
320.093,1.090
320.123,1.081
320.153,1.079
320.183,1.086
320.213,1.097
320.243,1.098
320.273,1.102
320.303,1.099
320.333,1.091
320.363,1.091
320.393,1.085
320.423,1.091
320.453,1.092
320.483,1.091
320.513,1.098
320.543,1.096
320.573,1.100
320.603,1.098
320.633,1.104
320.663,1.104
320.693,1.099
320.723,1.098
320.753,1.097
320.783,1.104
320.813,1.103
320.843,1.094
320.873,1.087
320.903,1.083
320.933,1.078
320.963,1.077
320.993,1.082
321.023,1.090
321.053,1.101
321.083,1.104
321.113,1.108
321.143,1.104
321.173,1.108
321.203,1.103
321.233,1.097
321.263,1.082
321.293,1.082
321.323,1.093
321.353,1.105
321.383,1.104
321.413,1.098
321.443,1.101
321.473,1.097
321.503,1.091
321.533,1.100
321.563,1.110
321.593,1.103
321.623,1.102
321.653,1.097
321.683,1.092
321.713,1.093
321.743,1.095
321.773,1.094
321.803,1.104
321.833,1.102
321.863,1.097
321.893,1.098
321.923,1.101
321.953,1.098
321.983,1.096
322.013,1.095
322.043,1.105
322.073,1.099
322.103,1.118
322.133,1.135
322.163,1.152
322.193,1.145
322.223,1.129
322.253,1.146
322.283,1.162
322.313,1.143
322.343,1.116
322.373,1.102
322.403,1.080
322.433,1.076
322.463,1.066
322.493,1.067
322.523,1.064
322.553,1.065
322.583,1.074
322.613,1.061
322.643,1.060
322.673,1.054
322.703,1.049
322.733,1.058
322.763,1.073
322.793,1.057
322.823,1.044
322.853,1.055
322.883,1.068
322.913,1.062
322.943,1.069
322.973,1.067
323.003,1.072
323.033,1.066
323.063,1.060
323.093,1.073
323.123,1.077
323.153,1.079
323.183,1.082
323.213,1.080
323.243,1.088
323.273,1.088
323.303,1.072
323.333,1.068
323.363,1.066
323.393,1.076
323.423,1.079
323.453,1.068
323.483,1.064
323.513,1.069
323.543,1.081
323.573,1.070
323.603,1.070
323.633,1.071
323.663,1.076
323.693,1.076
323.723,1.069
323.753,1.070
323.783,1.073
323.813,1.072
323.843,1.069
323.873,1.069
323.903,1.075
323.933,1.075
323.963,1.077
323.993,1.072
324.023,1.066
324.053,1.069
324.083,1.077
324.113,1.075
324.143,1.078
324.173,1.073
324.203,1.074
324.233,1.069
324.263,1.075
324.293,1.071
324.323,1.077
324.353,1.082
324.383,1.072
324.413,1.070
324.443,1.069
324.473,1.081
324.503,1.075
324.533,1.073
324.563,1.075
324.593,1.077
324.623,1.069
324.653,1.062
324.683,1.063
324.713,1.079
324.743,1.076
324.773,1.065
324.803,1.061
324.833,1.059
324.863,1.062
324.893,1.068
324.923,1.068
324.953,1.073
324.983,1.077
325.013,1.085
325.043,1.084
325.073,1.088
325.103,1.085
325.133,1.081
325.163,1.066
325.193,1.066
325.223,1.069
325.253,1.076
325.283,1.083
325.313,1.081
325.343,1.080
325.373,1.068
325.403,1.073
325.433,1.075
325.463,1.072
325.493,1.071
325.523,1.069
325.553,1.078
325.583,1.074
325.613,1.077
325.643,1.076
325.673,1.077
325.703,1.072
325.733,1.073
325.763,1.076
325.793,1.069
325.823,1.076
325.853,1.076
325.883,1.074
325.913,1.070
325.943,1.069
325.973,1.075
326.003,1.077
326.033,1.076
326.063,1.074
326.093,1.072
326.123,1.070
326.153,1.073
326.183,1.072
326.213,1.072
326.243,1.079
326.273,1.083
326.303,1.077
326.333,1.078
326.363,1.077
326.393,1.081
326.423,1.075
326.453,1.076
326.483,1.074
326.513,1.072
326.543,1.073
326.573,1.077
326.603,1.077
326.633,1.072
326.663,1.075
326.693,1.074
326.723,1.070
326.753,1.081
326.783,1.077
326.813,1.075
326.843,1.075
326.873,1.074
326.903,1.074
326.933,1.075
326.963,1.072
326.993,1.072
327.023,1.077
327.053,1.073
327.083,1.070
327.113,1.075
327.143,1.081
327.173,1.076
327.203,1.072
327.233,1.077
327.263,1.084
327.293,1.077
327.323,1.078
327.353,1.074
327.383,1.071
327.413,1.073
327.443,1.076
327.473,1.075
327.503,1.076
327.533,1.077
327.563,1.073
327.593,1.077
327.623,1.080
327.653,1.076
327.683,1.070
327.713,1.074
327.743,1.076
327.773,1.079
327.803,1.079
327.833,1.073
327.863,1.076
327.893,1.078
327.923,1.075
327.953,1.072
327.983,1.079
328.013,1.080
328.043,1.074
328.073,1.069
328.103,1.068
328.133,1.073
328.163,1.080
328.193,1.075
328.223,1.079
328.253,1.078
328.283,1.067
328.313,1.067
328.343,1.074
328.373,1.078
328.403,1.071
328.433,1.076
328.463,1.075
328.493,1.075
328.523,1.077
328.553,1.083
328.583,1.080
328.613,1.074
328.643,1.075
328.673,1.072
328.703,1.074
328.733,1.078
328.763,1.074
328.793,1.074
328.823,1.071
328.853,1.077
328.883,1.074
328.913,1.074
328.943,1.076
328.973,1.084
329.003,1.071
329.033,1.075
329.063,1.084
329.093,1.074
329.123,1.072
329.153,1.067
329.183,1.069
329.213,1.072
329.243,1.077
329.273,1.081
329.303,1.081
329.333,1.075
329.363,1.073
329.393,1.071
329.423,1.070
329.453,1.079
329.483,1.073
329.513,1.068
329.543,1.080
329.573,1.079
329.603,1.077
329.633,1.078
329.663,1.073
329.693,1.072
329.723,1.074
329.753,1.076
329.783,1.072
329.813,1.075
329.843,1.076
329.873,1.073
329.903,1.074
329.933,1.074
329.963,1.076
329.993,1.076
330.023,1.075
330.053,1.082
330.083,1.078
330.113,1.068
330.143,1.073
330.173,1.078
330.203,1.088
330.233,1.076
330.263,1.075
330.293,1.066
330.323,1.049
330.353,1.051
330.383,1.055
330.413,1.062
330.443,1.067
330.473,1.080
330.503,1.092
330.533,1.103
330.563,1.098
330.593,1.096
330.623,1.088
330.653,1.089
330.683,1.088
330.713,1.083
330.743,1.074
330.773,1.072
330.803,1.071
330.833,1.068
330.863,1.066
330.893,1.071
330.923,1.066
330.953,1.067
330.983,1.084
331.013,1.084
331.043,1.080
331.073,1.077
331.103,1.080
331.133,1.068
331.163,1.081
331.193,1.078
331.223,1.079
331.253,1.080
331.283,1.080
331.313,1.078
331.343,1.077
331.373,1.079
331.403,1.078
331.433,1.077
331.463,1.077
331.493,1.069
331.523,1.077
331.553,1.086
331.583,1.079
331.613,1.078
331.643,1.078
331.673,1.078
331.703,1.075
331.733,1.076
331.763,1.075
331.793,1.073
331.823,1.076
331.853,1.077
331.883,1.077
331.913,1.082
331.943,1.084
331.973,1.084
332.003,1.083
332.033,1.071
332.063,1.069
332.093,1.076
332.123,1.077
332.153,1.079
332.183,1.078
332.213,1.080
332.243,1.080
332.273,1.074
332.303,1.079
332.333,1.074
332.363,1.079
332.393,1.079
332.423,1.082
332.453,1.089
332.483,1.084
332.513,1.096
332.543,1.088
332.573,1.089
332.603,1.081
332.633,1.080
332.663,1.078
332.693,1.086
332.723,1.088
332.753,1.082
332.783,1.074
332.813,1.066
332.843,1.070
332.873,1.069
332.903,1.069
332.933,1.068
332.963,1.070
332.993,1.065
333.023,1.072
333.053,1.079
333.083,1.080
333.113,1.084
333.143,1.086
333.173,1.085
333.203,1.083
333.233,1.084
333.263,1.071
333.293,1.073
333.323,1.083
333.353,1.082
333.383,1.081
333.413,1.074
333.443,1.073
333.473,1.078
333.503,1.079
333.533,1.078
333.563,1.075
333.593,1.074
333.623,1.065
333.653,1.064
333.683,1.081
333.713,1.087
333.743,1.092
333.773,1.096
333.803,1.080
333.833,1.065
333.863,1.072
333.893,1.081
333.923,1.086
333.953,1.063
333.983,1.062
334.013,1.066
334.043,1.061
334.073,1.066
334.103,1.078
334.133,1.083
334.163,1.078
334.193,1.071
334.223,1.074
334.253,1.082
334.283,1.090
334.313,1.085
334.343,1.082
334.373,1.080
334.403,1.080
334.433,1.075
334.463,1.080
334.493,1.074
334.523,1.079
334.553,1.078
334.583,1.081
334.613,1.087
334.643,1.080
334.673,1.072
334.703,1.064
334.733,1.061
334.763,1.059
334.793,1.070
334.823,1.067
334.853,1.073
334.883,1.077
334.913,1.083
334.943,1.071
334.973,1.074
335.003,1.076
335.033,1.085
335.063,1.082
335.093,1.077
335.123,1.073
335.153,1.066
335.183,1.066
335.213,1.069
335.243,1.078
335.273,1.079
335.303,1.078
335.333,1.075
335.363,1.070
335.393,1.068
335.423,1.061
335.453,1.068
335.483,1.077
335.513,1.081
335.543,1.073
335.573,1.064
335.603,1.073
335.633,1.077
335.663,1.075
335.693,1.076
335.723,1.074
335.753,1.070
335.783,1.065
335.813,1.069
335.843,1.066
335.873,1.075
335.903,1.073
335.933,1.072
335.963,1.074
335.993,1.073
336.023,1.065
336.053,1.073
336.083,1.070
336.113,1.067
336.143,1.072
336.173,1.069
336.203,1.067
336.233,1.071
336.263,1.064
336.293,1.071
336.323,1.070
336.353,1.070
336.383,1.068
336.413,1.077
336.443,1.073
336.473,1.068
336.503,1.065
336.533,1.066
336.563,1.070
336.593,1.069
336.623,1.070
336.653,1.068
336.683,1.073
336.713,1.075
336.743,1.068
336.773,1.070
336.803,1.072
336.833,1.072
336.863,1.068
336.893,1.063
336.923,1.069
336.953,1.077
336.983,1.073
337.013,1.078
337.043,1.073
337.073,1.075
337.103,1.074
337.133,1.072
337.163,1.064
337.193,1.071
337.223,1.067
337.253,1.064
337.283,1.070
337.313,1.075
337.343,1.074
337.373,1.074
337.403,1.077
337.433,1.077
337.463,1.081
337.493,1.067
337.523,1.067
337.553,1.064
337.583,1.058
337.613,1.068
337.643,1.065
337.673,1.069
337.703,1.077
337.733,1.075
337.763,1.076
337.793,1.078
337.823,1.071
337.853,1.065
337.883,1.055
337.913,1.053
337.943,1.069
337.973,1.081
338.003,1.077
338.033,1.075
338.063,1.078
338.093,1.082
338.123,1.076
338.153,1.074
338.183,1.068
338.213,1.061
338.243,1.058
338.273,1.068
338.303,1.074
338.333,1.062
338.363,1.065
338.393,1.071
338.423,1.070
338.453,1.069
338.483,1.075
338.513,1.065
338.543,1.068
338.573,1.062
338.603,1.064
338.633,1.073
338.663,1.077
338.693,1.075
338.723,1.065
338.753,1.066
338.783,1.067
338.813,1.063
338.843,1.067
338.873,1.062
338.903,1.067
338.933,1.070
338.963,1.068
338.993,1.069
339.023,1.071
339.053,1.062
339.083,1.060
339.113,1.067
339.143,1.069
339.173,1.066
339.203,1.071
339.233,1.074
339.263,1.073
339.293,1.068
339.323,1.066
339.353,1.071
339.383,1.072
339.413,1.076
339.443,1.070
339.473,1.069
339.503,1.063
339.533,1.078
339.563,1.093
339.593,1.083
339.623,1.073
339.653,1.073
339.683,1.076
339.713,1.071
339.743,1.060
339.773,1.059
339.803,1.064
339.833,1.071
339.863,1.074
339.893,1.071
339.923,1.074
339.953,1.065
339.983,1.062
340.013,1.080
340.043,1.082
340.073,1.089
340.103,1.082
340.133,1.067
340.163,1.073
340.193,1.075
340.223,1.075
340.253,1.069
340.283,1.066
340.313,1.078
340.343,1.071
340.373,1.066
340.403,1.068
340.433,1.080
340.463,1.088
340.493,1.079
340.523,1.079
340.553,1.086
340.583,1.090
340.613,1.086
340.643,1.071
340.673,1.082
340.703,1.087
340.733,1.088
340.763,1.085
340.793,1.078
340.823,1.082
340.853,1.088
340.883,1.085
340.913,1.085
340.943,1.087
340.973,1.081
341.003,1.080
341.033,1.084
341.063,1.092
341.093,1.076
341.123,1.078
341.153,1.080
341.183,1.077
341.213,1.081
341.243,1.094
341.273,1.108
341.303,1.104
341.333,1.096
341.363,1.081
341.393,1.081
341.423,1.077
341.453,1.073
341.483,1.080
341.513,1.086
341.543,1.065
341.573,1.065
341.603,1.069
341.633,1.075
341.663,1.064
341.693,1.072
341.723,1.074
341.753,1.085
341.783,1.093
341.813,1.100
341.843,1.116
341.873,1.125
341.903,1.101
341.933,1.087
341.963,1.072
341.993,1.055
342.023,1.044
342.053,1.042
342.083,1.049
342.113,1.043
342.143,1.021
342.173,1.041
342.203,1.070
342.233,1.081
342.263,1.085
342.293,1.095
342.323,1.104
342.353,1.085
342.383,1.072
342.413,1.077
342.443,1.063
342.473,1.109
342.503,1.106
342.533,1.082
342.563,1.064
342.593,1.062
342.623,1.081
342.653,1.076
342.683,1.066
342.713,1.038
342.743,1.059
342.773,1.065
342.803,1.067
342.833,1.077
342.863,1.099
342.893,1.086
342.923,1.078
342.953,1.078
342.983,1.086
343.013,1.090
343.043,1.070
343.073,1.048
343.103,1.060
343.133,1.078
343.163,1.059
343.193,1.054
343.223,1.070
343.253,1.076
343.283,1.089
343.313,1.099
343.343,1.103
343.373,1.104
343.403,1.090
343.433,1.092
343.463,1.077
343.493,1.061
343.523,1.049
343.553,1.060
343.583,1.089
343.613,1.092
343.643,1.090
343.673,1.090
343.703,1.070
343.733,1.060
343.763,1.066
343.793,1.066
343.823,1.076
343.853,1.085
343.883,1.088
343.913,1.068
343.943,1.076
343.973,1.086
344.003,1.094
344.033,1.083
344.063,1.069
344.093,1.079
344.123,1.072
344.153,1.066
344.183,1.064
344.213,1.076
344.243,1.088
344.273,1.076
344.303,1.069
344.333,1.069
344.363,1.080
344.393,1.080
344.423,1.074
344.453,1.074
344.483,1.075
344.513,1.079
344.543,1.078
344.573,1.080
344.603,1.086
344.633,1.081
344.663,1.076
344.693,1.077
344.723,1.074
344.753,1.069
344.783,1.069
344.813,1.064
344.843,1.067
344.873,1.085
344.903,1.076
344.933,1.080
344.963,1.081
344.993,1.081
345.023,1.074
345.053,1.077
345.083,1.077
345.113,1.075
345.143,1.075
345.173,1.072
345.203,1.071
345.233,1.072
345.263,1.076
345.293,1.069
345.323,1.062
345.353,1.055
345.383,1.060
345.413,1.062
345.443,1.080
345.473,1.098
345.503,1.097
345.533,1.087
345.563,1.084
345.593,1.083
345.623,1.075
345.653,1.078
345.683,1.074
345.713,1.075
345.743,1.074
345.773,1.070
345.803,1.075
345.833,1.079
345.863,1.080
345.893,1.084
345.923,1.076
345.953,1.072
345.983,1.075
346.013,1.074
346.043,1.082
346.073,1.075
346.103,1.080
346.133,1.079
346.163,1.075
346.193,1.075
346.223,1.073
346.253,1.071
346.283,1.080
346.313,1.077
346.343,1.070
346.373,1.071
346.403,1.075
346.433,1.076
346.463,1.084
346.493,1.081
346.523,1.079
346.553,1.075
346.583,1.068
346.613,1.074
346.643,1.071
346.673,1.075
346.703,1.077
346.733,1.077
346.763,1.077
346.793,1.077
346.823,1.074
346.853,1.078
346.883,1.077
346.913,1.076
346.943,1.075
346.973,1.076
347.003,1.075
347.033,1.073
347.063,1.078
347.093,1.077
347.123,1.072
347.153,1.070
347.183,1.078
347.213,1.079
347.243,1.069
347.273,1.073
347.303,1.076
347.333,1.076
347.363,1.073
347.393,1.074
347.423,1.069
347.453,1.075
347.483,1.073
347.513,1.075
347.543,1.075
347.573,1.076
347.603,1.079
347.633,1.082
347.663,1.081
347.693,1.083
347.723,1.078
347.753,1.071
347.783,1.071
347.813,1.082
347.843,1.080
347.873,1.078
347.903,1.084
347.933,1.090
347.963,1.086
347.993,1.084
348.023,1.086
348.053,1.081
348.083,1.080
348.113,1.078
348.143,1.078
348.173,1.076
348.203,1.069
348.233,1.081
348.263,1.093
348.293,1.104
348.323,1.112
348.353,1.123
348.383,1.127
348.413,1.115
348.443,1.081
348.473,1.065
348.503,1.061
348.533,1.044
348.563,1.024
348.593,1.033
348.623,1.041
348.653,1.031
348.683,1.041
348.713,1.052
348.743,1.057
348.773,1.076
348.803,1.095
348.833,1.101
348.863,1.090
348.893,1.092
348.923,1.095
348.953,1.083
348.983,1.068
349.013,1.060
349.043,1.071
349.073,1.078
349.103,1.089
349.133,1.093
349.163,1.098
349.193,1.095
349.223,1.082
349.253,1.082
349.283,1.074
349.313,1.081
349.343,1.079
349.373,1.072
349.403,1.071
349.433,1.084
349.463,1.086
349.493,1.091
349.523,1.077
349.553,1.086
349.583,1.082
349.613,1.069
349.643,1.087
349.673,1.082
349.703,1.086
349.733,1.090
349.763,1.075
349.793,1.063
349.823,1.071
349.853,1.070
349.883,1.076
349.913,1.089
349.943,1.080
349.973,1.076
350.003,1.072
350.033,1.083
350.063,1.086
350.093,1.086
350.123,1.087
350.153,1.090
350.183,1.081
350.213,1.088
350.243,1.096
350.273,1.091
350.303,1.088
350.333,1.092
350.363,1.092
350.393,1.084
350.423,1.088
350.453,1.094
350.483,1.095
350.513,1.090
350.543,1.086
350.573,1.081
350.603,1.084
350.633,1.083
350.663,1.086
350.693,1.093
350.723,1.085
350.753,1.089
350.783,1.086
350.813,1.092
350.843,1.091
350.873,1.086
350.903,1.086
350.933,1.084
350.963,1.091
350.993,1.089
351.023,1.086
351.053,1.090
351.083,1.083
351.113,1.088
351.143,1.091
351.173,1.094
351.203,1.087
351.233,1.085
351.263,1.077
351.293,1.081
351.323,1.091
351.353,1.085
351.383,1.089
351.413,1.098
351.443,1.094
351.473,1.091
351.503,1.088
351.533,1.084
351.563,1.086
351.593,1.087
351.623,1.090
351.653,1.084
351.683,1.082
351.713,1.092
351.743,1.083
351.773,1.085
351.803,1.090
351.833,1.098
351.863,1.089
351.893,1.090
351.923,1.087
351.953,1.083
351.983,1.084
352.013,1.090
352.043,1.089
352.073,1.087
352.103,1.089
352.133,1.088
352.163,1.088
352.193,1.094
352.223,1.091
352.253,1.096
352.283,1.089
352.313,1.086
352.343,1.082
352.373,1.087
352.403,1.089
352.433,1.086
352.463,1.087
352.493,1.082
352.523,1.093
352.553,1.093
352.583,1.087
352.613,1.084
352.643,1.084
352.673,1.091
352.703,1.083
352.733,1.088
352.763,1.100
352.793,1.104
352.823,1.095
352.853,1.089
352.883,1.104
352.913,1.113
352.943,1.123
352.973,1.126
