df_hash,22ZHK4.HAC2HB
313.682,1.066
313.712,1.067
313.742,1.041
313.772,1.054
313.802,1.054
313.832,1.054
313.862,1.064
313.892,1.067
313.922,1.069
313.952,1.062
313.982,1.062
314.012,1.051
314.042,1.057
314.072,1.059
314.102,1.062
314.132,1.013
314.162,1.055
314.192,1.075
314.222,1.082
314.252,1.065
314.282,1.027
314.312,1.027
314.342,1.043
314.372,1.043
314.402,1.047
314.432,1.028
314.462,1.043
314.492,1.051
314.522,1.081
314.552,1.085
314.582,1.079
314.612,1.097
314.642,1.082
314.672,1.099
314.702,1.104
314.732,1.125
314.762,1.110
314.792,1.094
314.822,1.081
314.852,1.077
314.882,1.080
314.912,1.083
314.942,1.093
314.972,1.078
315.002,1.090
315.032,1.094
315.062,1.090
315.092,1.099
315.122,1.095
315.152,1.093
315.182,1.101
315.212,1.092
315.242,1.087
315.272,1.085
315.302,1.086
315.332,1.086
315.362,1.083
315.392,1.077
315.422,1.082
315.452,1.082
315.482,1.080
315.512,1.086
315.542,1.083
315.572,1.077
315.602,1.077
315.632,1.088
315.662,1.092
315.692,1.084
315.722,1.089
315.752,1.087
315.782,1.084
315.812,1.074
315.842,1.076
315.872,1.082
315.902,1.083
315.932,1.076
315.962,1.081
315.992,1.081
316.022,1.074
316.052,1.073
316.082,1.078
316.112,1.075
316.142,1.076
316.172,1.071
316.202,1.076
316.232,1.082
316.262,1.078
316.292,1.072
316.322,1.077
316.352,1.081
316.382,1.078
316.412,1.085
316.442,1.088
316.472,1.074
316.502,1.068
316.532,1.078
316.562,1.088
316.592,1.083
316.622,1.082
316.652,1.084
316.682,1.083
316.712,1.083
316.742,1.084
316.772,1.086
316.802,1.085
316.832,1.084
316.862,1.086
316.892,1.083
316.922,1.083
316.952,1.087
316.982,1.078
317.012,1.077
317.042,1.077
317.072,1.090
317.102,1.086
317.132,1.077
317.162,1.084
317.192,1.088
317.222,1.082
317.252,1.078
317.282,1.088
317.312,1.085
317.342,1.083
317.372,1.081
317.402,1.087
317.432,1.081
317.462,1.080
317.492,1.082
317.522,1.081
317.552,1.079
317.582,1.083
317.612,1.079
317.642,1.082
317.672,1.078
317.702,1.080
317.732,1.084
317.762,1.086
317.792,1.089
317.822,1.081
317.852,1.077
317.882,1.083
317.912,1.080
317.942,1.089
317.972,1.078
318.002,1.080
318.032,1.085
318.062,1.079
318.092,1.079
318.122,1.086
318.152,1.088
318.182,1.082
318.212,1.087
318.242,1.085
318.272,1.077
318.302,1.081
318.332,1.077
318.362,1.082
318.392,1.083
318.422,1.085
318.452,1.083
318.482,1.083
318.512,1.088
318.542,1.082
318.572,1.080
318.602,1.087
318.632,1.083
318.662,1.083
318.692,1.081
318.722,1.086
318.752,1.084
318.782,1.085
318.812,1.084
318.842,1.086
318.872,1.085
318.902,1.094
318.932,1.086
318.962,1.079
318.992,1.080
319.022,1.086
319.052,1.082
319.082,1.083
319.112,1.079
319.142,1.084
319.172,1.087
319.202,1.085
319.232,1.088
319.262,1.089
319.292,1.091
319.322,1.088
319.352,1.078
319.382,1.083
319.412,1.080
319.442,1.078
319.472,1.089
319.502,1.087
319.532,1.079
319.562,1.087
319.592,1.087
319.622,1.082
319.652,1.081
319.682,1.092
319.712,1.089
319.742,1.082
319.772,1.083
319.802,1.089
319.832,1.086
319.862,1.083
319.892,1.083
319.922,1.082
319.952,1.082
319.982,1.087
320.012,1.083
320.042,1.088
320.072,1.086
320.102,1.087
320.132,1.084
320.162,1.090
320.192,1.085
320.222,1.081
320.252,1.085
320.282,1.091
320.312,1.092
320.342,1.085
320.372,1.092
320.402,1.093
320.432,1.089
320.462,1.086
320.492,1.085
320.522,1.094
320.552,1.096
320.582,1.089
320.612,1.089
320.642,1.090
320.672,1.088
320.702,1.087
320.732,1.089
320.762,1.089
320.792,1.086
320.822,1.081
320.852,1.084
320.882,1.090
320.912,1.091
320.942,1.081
320.972,1.089
321.002,1.086
321.032,1.085
321.062,1.086
321.092,1.079
321.122,1.083
321.152,1.088
321.182,1.091
321.212,1.087
321.242,1.085
321.272,1.091
321.302,1.088
321.332,1.088
321.362,1.088
321.392,1.090
321.422,1.088
321.452,1.083
321.482,1.091
321.512,1.086
321.542,1.089
321.572,1.087
321.602,1.093
321.632,1.091
321.662,1.092
321.692,1.094
321.722,1.088
321.752,1.085
321.782,1.095
321.812,1.092
321.842,1.082
321.872,1.081
321.902,1.087
321.932,1.090
321.962,1.089
321.992,1.085
322.022,1.085
322.052,1.089
322.082,1.081
322.112,1.077
322.142,1.083
322.172,1.091
322.202,1.085
322.232,1.087
322.262,1.089
322.292,1.095
322.322,1.095
322.352,1.087
322.382,1.088
322.412,1.087
322.442,1.089
322.472,1.087
322.502,1.086
322.532,1.093
322.562,1.094
322.592,1.088
322.622,1.085
322.652,1.088
322.682,1.087
322.712,1.090
322.742,1.090
322.772,1.085
322.802,1.085
322.832,1.087
322.862,1.087
322.892,1.087
322.922,1.085
322.952,1.093
322.982,1.085
323.012,1.088
323.042,1.091
323.072,1.090
323.102,1.090
323.132,1.091
323.162,1.092
323.192,1.086
323.222,1.090
323.252,1.086
323.282,1.089
323.312,1.088
323.342,1.085
323.372,1.091
323.402,1.087
323.432,1.084
323.462,1.087
323.492,1.085
323.522,1.094
323.552,1.095
323.582,1.089
323.612,1.079
323.642,1.079
323.672,1.083
323.702,1.088
323.732,1.090
323.762,1.094
323.792,1.091
323.822,1.086
323.852,1.093
323.882,1.089
323.912,1.088
323.942,1.091
323.972,1.087
324.002,1.092
324.032,1.098
324.062,1.084
324.092,1.091
324.122,1.097
324.152,1.097
324.182,1.078
324.212,1.068
324.242,1.084
324.272,1.093
324.302,1.102
324.332,1.093
324.362,1.075
324.392,1.087
324.422,1.103
324.452,1.085
324.482,1.076
324.512,1.078
324.542,1.082
324.572,1.087
324.602,1.090
324.632,1.101
324.662,1.070
324.692,1.065
324.722,1.080
324.752,1.104
324.782,1.091
324.812,1.071
324.842,1.076
324.872,1.077
324.902,1.091
324.932,1.086
324.962,1.062
324.992,1.041
325.022,1.063
325.052,1.066
325.082,1.094
325.112,1.094
325.142,1.120
325.172,1.110
325.202,1.117
325.232,1.113
325.262,1.120
325.292,1.115
325.322,1.147
325.352,1.085
325.382,1.090
325.412,1.070
325.442,1.047
325.472,1.034
325.502,1.021
325.532,1.062
325.562,1.057
325.592,1.061
325.622,1.092
325.652,1.069
325.682,1.075
325.712,1.091
325.742,1.079
325.772,1.065
325.802,1.086
325.832,1.083
325.862,1.077
325.892,1.081
325.922,1.078
325.952,1.078
325.982,1.087
326.012,1.098
326.042,1.100
326.072,1.082
326.102,1.075
326.132,1.082
326.162,1.084
326.192,1.081
326.222,1.067
326.252,1.079
326.282,1.086
326.312,1.080
326.342,1.086
326.372,1.079
326.402,1.071
326.432,1.088
326.462,1.085
326.492,1.089
326.522,1.087
326.552,1.087
326.582,1.071
326.612,1.080
326.642,1.096
326.672,1.087
326.702,1.075
326.732,1.075
326.762,1.067
326.792,1.075
326.822,1.089
326.852,1.071
326.882,1.079
326.912,1.080
326.942,1.089
326.972,1.085
327.002,1.078
327.032,1.087
327.062,1.077
327.092,1.083
327.122,1.084
327.152,1.101
327.182,1.068
327.212,1.071
327.242,1.083
327.272,1.088
327.302,1.087
327.332,1.098
327.362,1.057
327.392,1.068
327.422,1.087
327.452,1.090
327.482,1.079
327.512,1.079
327.542,1.088
327.572,1.088
327.602,1.087
327.632,1.077
327.662,1.077
327.692,1.084
327.722,1.071
327.752,1.091
327.782,1.089
327.812,1.085
327.842,1.082
327.872,1.075
327.902,1.067
327.932,1.082
327.962,1.082
327.992,1.095
328.022,1.081
328.052,1.082
328.082,1.086
328.112,1.085
328.142,1.096
328.172,1.081
328.202,1.084
328.232,1.083
328.262,1.082
328.292,1.080
328.322,1.070
328.352,1.077
328.382,1.083
328.412,1.073
328.442,1.055
328.472,1.064
328.502,0.982
328.532,1.019
328.562,1.172
328.592,1.199
328.622,1.184
328.652,1.117
328.682,1.136
328.712,1.103
328.742,1.065
328.772,1.031
328.802,1.088
328.832,1.064
328.862,1.085
328.892,1.099
328.922,1.083
328.952,1.105
328.982,1.082
329.012,1.070
329.042,1.082
329.072,1.076
329.102,1.080
329.132,1.094
329.162,1.086
329.192,1.076
329.222,1.093
329.252,1.083
329.282,1.074
329.312,1.066
329.342,1.095
329.372,1.102
329.402,1.097
329.432,1.077
329.462,1.083
329.492,1.089
329.522,1.088
329.552,1.094
329.582,1.086
329.612,1.088
329.642,1.097
329.672,1.091
329.702,1.109
329.732,1.108
329.762,1.127
329.792,1.160
329.822,1.156
329.852,1.116
329.882,1.048
329.912,1.046
329.942,1.010
329.972,0.993
330.002,1.026
330.032,1.091
330.062,1.065
330.092,1.123
330.122,1.138
330.152,1.120
330.182,1.103
330.212,1.109
330.242,1.092
330.272,1.059
330.302,1.080
330.332,1.087
330.362,1.081
330.392,1.115
330.422,1.095
330.452,1.057
330.482,1.115
330.512,1.122
330.542,1.096
330.572,1.082
330.602,1.084
330.632,1.069
330.662,1.030
330.692,1.029
330.722,1.054
330.752,1.097
330.782,1.179
330.812,1.216
330.842,1.168
330.872,1.130
330.902,1.095
330.932,1.030
330.962,1.016
330.992,1.043
331.022,1.048
331.052,1.036
331.082,1.010
331.112,1.025
331.142,1.039
331.172,1.032
331.202,1.053
331.232,1.043
331.262,1.059
331.292,1.060
331.322,1.075
331.352,1.065
331.382,1.051
331.412,1.063
331.442,1.062
331.472,1.065
331.502,1.049
331.532,1.033
331.562,1.062
331.592,1.091
331.622,1.066
331.652,1.079
331.682,1.083
331.712,1.080
331.742,1.068
331.772,1.069
331.802,1.077
331.832,1.098
331.862,1.078
331.892,1.091
331.922,1.083
331.952,1.074
331.982,1.062
332.012,1.073
332.042,1.100
332.072,1.085
332.102,1.073
332.132,1.069
332.162,1.084
332.192,1.079
332.222,1.070
332.252,1.081
332.282,1.069
332.312,1.076
332.342,1.071
332.372,1.071
332.402,1.070
332.432,1.070
332.462,1.078
332.492,1.082
332.522,1.077
332.552,1.068
332.582,1.081
332.612,1.084
332.642,1.074
332.672,1.073
332.702,1.072
332.732,1.080
332.762,1.073
332.792,1.072
332.822,1.070
332.852,1.078
332.882,1.076
332.912,1.079
332.942,1.082
332.972,1.079
333.002,1.071
333.032,1.075
333.062,1.077
333.092,1.079
333.122,1.080
333.152,1.076
333.182,1.078
333.212,1.079
333.242,1.078
333.272,1.077
333.302,1.082
333.332,1.079
333.362,1.071
333.392,1.082
333.422,1.079
333.452,1.080
333.482,1.079
333.512,1.075
333.542,1.080
333.572,1.083
333.602,1.076
333.632,1.077
333.662,1.082
333.692,1.075
333.722,1.076
333.752,1.081
333.782,1.085
333.812,1.084
333.842,1.079
333.872,1.078
333.902,1.074
333.932,1.076
333.962,1.085
333.992,1.079
334.022,1.087
334.052,1.083
334.082,1.082
334.112,1.088
334.142,1.084
334.172,1.064
334.202,1.079
334.232,1.093
334.262,1.092
334.292,1.102
334.322,1.109
334.352,1.120
334.382,1.112
334.412,1.120
334.442,1.119
334.472,1.128
334.502,1.108
334.532,1.111
334.562,1.093
334.592,1.064
334.622,1.067
334.652,1.021
334.682,1.066
334.712,1.055
334.742,1.058
334.772,1.065
334.802,1.085
334.832,1.075
334.862,1.057
334.892,1.057
334.922,1.051
334.952,1.044
334.982,1.046
335.012,1.052
335.042,1.047
335.072,1.070
335.102,1.070
335.132,1.061
335.162,1.056
335.192,1.047
335.222,1.066
335.252,1.079
335.282,1.063
335.312,1.078
335.342,1.081
335.372,1.069
335.402,1.075
335.432,1.096
335.462,1.076
335.492,1.085
335.522,1.094
335.552,1.104
335.582,1.097
335.612,1.091
335.642,1.104
335.672,1.089
335.702,1.084
335.732,1.074
335.762,1.083
335.792,1.077
335.822,1.086
335.852,1.079
335.882,1.092
335.912,1.072
335.942,1.079
335.972,1.084
336.002,1.090
336.032,1.097
336.062,1.090
336.092,1.079
336.122,1.081
336.152,1.088
336.182,1.078
336.212,1.070
336.242,1.084
336.272,1.091
336.302,1.079
336.332,1.074
336.362,1.079
336.392,1.071
336.422,1.073
336.452,1.082
336.482,1.072
336.512,1.077
336.542,1.086
336.572,1.085
336.602,1.082
336.632,1.081
336.662,1.086
336.692,1.076
336.722,1.079
336.752,1.077
336.782,1.080
336.812,1.082
336.842,1.091
336.872,1.086
336.902,1.079
336.932,1.073
336.962,1.080
336.992,1.083
337.022,1.081
337.052,1.070
337.082,1.077
337.112,1.085
337.142,1.076
337.172,1.086
337.202,1.088
337.232,1.078
337.262,1.077
337.292,1.077
337.322,1.085
337.352,1.078
337.382,1.080
337.412,1.093
337.442,1.083
337.472,1.081
337.502,1.083
337.532,1.085
337.562,1.081
337.592,1.079
337.622,1.082
337.652,1.087
337.682,1.078
337.712,1.081
337.742,1.090
337.772,1.082
337.802,1.080
337.832,1.087
337.862,1.084
337.892,1.072
337.922,1.076
337.952,1.077
337.982,1.090
338.012,1.087
338.042,1.080
338.072,1.080
338.102,1.086
338.132,1.089
338.162,1.083
338.192,1.077
338.222,1.076
338.252,1.079
338.282,1.080
338.312,1.083
338.342,1.077
338.372,1.082
338.402,1.080
338.432,1.079
338.462,1.082
338.492,1.083
338.522,1.074
338.552,1.069
338.582,1.080
338.612,1.101
338.642,1.084
338.672,1.086
338.702,1.096
338.732,1.082
338.762,1.073
338.792,1.086
338.822,1.072
338.852,1.066
338.882,1.081
338.912,1.087
338.942,1.070
338.972,1.072
339.002,1.086
339.032,1.076
339.062,1.073
339.092,1.083
339.122,1.085
339.152,1.078
339.182,1.068
339.212,1.077
339.242,1.082
339.272,1.078
339.302,1.078
339.332,1.070
339.362,1.072
339.392,1.072
339.422,1.081
339.452,1.082
339.482,1.082
339.512,1.080
339.542,1.076
339.572,1.087
339.602,1.088
339.632,1.077
339.662,1.079
339.692,1.076
339.722,1.080
339.752,1.078
339.782,1.076
339.812,1.076
339.842,1.087
339.872,1.086
339.902,1.077
339.932,1.081
339.962,1.077
339.992,1.084
340.022,1.086
340.052,1.072
340.082,1.076
340.112,1.082
340.142,1.074
340.172,1.083
340.202,1.084
340.232,1.081
340.262,1.080
340.292,1.080
340.322,1.078
340.352,1.075
340.382,1.079
340.412,1.080
340.442,1.070
340.472,1.079
340.502,1.084
340.532,1.076
340.562,1.081
340.592,1.081
340.622,1.087
340.652,1.086
340.682,1.084
340.712,1.079
340.742,1.084
340.772,1.081
340.802,1.076
340.832,1.080
340.862,1.076
340.892,1.084
340.922,1.081
340.952,1.081
340.982,1.079
341.012,1.074
341.042,1.086
341.072,1.081
341.102,1.075
341.132,1.077
341.162,1.089
341.192,1.080
341.222,1.068
341.252,1.079
341.282,1.086
341.312,1.089
341.342,1.075
341.372,1.078
341.402,1.073
341.432,1.085
341.462,1.083
341.492,1.075
341.522,1.085
341.552,1.084
341.582,1.078
341.612,1.072
341.642,1.086
341.672,1.091
341.702,1.079
341.732,1.075
341.762,1.073
341.792,1.091
341.822,1.084
341.852,1.066
341.882,1.076
341.912,1.079
341.942,1.080
341.972,1.070
342.002,1.075
342.032,1.082
342.062,1.082
342.092,1.084
342.122,1.087
342.152,1.090
342.182,1.086
342.212,1.076
342.242,1.076
342.272,1.081
342.302,1.076
342.332,1.082
342.362,1.085
342.392,1.086
342.422,1.081
342.452,1.076
342.482,1.082
342.512,1.083
342.542,1.082
342.572,1.078
342.602,1.082
342.632,1.081
342.662,1.083
342.692,1.083
342.722,1.085
342.752,1.075
342.782,1.077
342.812,1.082
342.842,1.081
342.872,1.080
342.902,1.080
342.932,1.080
342.962,1.079
342.992,1.072
343.022,1.089
343.052,1.095
343.082,1.084
343.112,1.082
343.142,1.082
343.172,1.080
343.202,1.079
343.232,1.074
343.262,1.086
343.292,1.083
343.322,1.082
343.352,1.084
343.382,1.085
343.412,1.081
343.442,1.077
343.472,1.085
343.502,1.080
343.532,1.069
343.562,1.084
343.592,1.085
343.622,1.077
343.652,1.080
343.682,1.092
343.712,1.096
343.742,1.083
343.772,1.085
343.802,1.087
343.832,1.089
343.862,1.082
343.892,1.086
343.922,1.086
343.952,1.099
343.982,1.102
344.012,1.106
344.042,1.110
344.072,1.125
344.102,1.126
344.132,1.091
344.162,1.096
344.192,1.074
344.222,1.034
344.252,1.098
344.282,1.124
344.312,1.092
344.342,1.113
344.372,1.127
344.402,1.095
344.432,1.078
344.462,1.089
344.492,1.088
344.522,1.044
344.552,1.027
344.582,1.021
344.612,1.063
344.642,1.072
344.672,1.065
344.702,1.060
344.732,1.064
344.762,1.070
344.792,1.057
344.822,1.052
344.852,1.055
344.882,1.051
344.912,1.060
344.942,1.073
344.972,1.065
345.002,1.073
345.032,1.073
345.062,1.079
345.092,1.079
345.122,1.068
345.152,1.051
345.182,1.069
345.212,1.072
345.242,1.081
345.272,1.078
345.302,1.083
345.332,1.075
345.362,1.080
345.392,1.083
345.422,1.080
345.452,1.081
345.482,1.078
345.512,1.075
345.542,1.071
345.572,1.078
345.602,1.079
345.632,1.080
345.662,1.078
345.692,1.080
345.722,1.067
345.752,1.075
345.782,1.066
345.812,1.070
345.842,1.075
345.872,1.078
345.902,1.072
345.932,1.064
345.962,1.088
345.992,1.080
346.022,1.083
346.052,1.083
346.082,1.096
346.112,1.086
346.142,1.067
346.172,1.081
346.202,1.085
346.232,1.090
346.262,1.075
346.292,1.086
346.322,1.092
346.352,1.087
346.382,1.078
346.412,1.092
346.442,1.085
346.472,1.096
346.502,1.094
346.532,1.089
346.562,1.090
346.592,1.091
346.622,1.089
346.652,1.079
346.682,1.089
346.712,1.089
346.742,1.081
346.772,1.083
346.802,1.087
346.832,1.089
346.862,1.079
346.892,1.083
346.922,1.085
346.952,1.096
346.982,1.084
347.012,1.082
347.042,1.082
347.072,1.085
347.102,1.082
347.132,1.082
347.162,1.071
347.192,1.080
347.222,1.074
347.252,1.078
347.282,1.068
347.312,1.058
347.342,1.080
347.372,1.083
347.402,1.061
347.432,1.078
347.462,1.088
347.492,1.080
347.522,1.070
347.552,1.081
347.582,1.074
347.612,1.067
347.642,1.086
347.672,1.095
347.702,1.094
347.732,1.091
347.762,1.096
347.792,1.104
347.822,1.111
347.852,1.105
347.882,1.106
347.912,1.108
347.942,1.106
347.972,1.091
348.002,1.094
348.032,1.109
348.062,1.104
348.092,1.099
348.122,1.101
348.152,1.105
348.182,1.094
348.212,1.102
348.242,1.105
348.272,1.102
348.302,1.095
348.332,1.094
348.362,1.089
348.392,1.087
348.422,1.091
348.452,1.086
348.482,1.092
348.512,1.097
348.542,1.099
348.572,1.101
348.602,1.102
348.632,1.097
348.662,1.098
348.692,1.094
348.722,1.093
348.752,1.096
348.782,1.096
348.812,1.093
348.842,1.097
348.872,1.102
348.902,1.108
348.932,1.107
348.962,1.104
348.992,1.093
349.022,1.094
349.052,1.087
349.082,1.084
349.112,1.099
349.142,1.100
349.172,1.080
349.202,1.104
349.232,1.094
349.262,1.108
349.292,1.088
349.322,1.087
349.352,1.096
349.382,1.097
349.412,1.093
349.442,1.106
349.472,1.106
349.502,1.103
349.532,1.097
349.562,1.098
349.592,1.096
349.622,1.087
349.652,1.092
349.682,1.098
349.712,1.095
349.742,1.096
349.772,1.103
349.802,1.098
349.832,1.093
349.862,1.080
349.892,1.088
349.922,1.100
349.952,1.103
349.982,1.101
350.012,1.102
350.042,1.107
350.072,1.099
350.102,1.095
350.132,1.095
350.162,1.102
350.192,1.105
350.222,1.097
350.252,1.091
350.282,1.104
350.312,1.106
350.342,1.099
350.372,1.090
350.402,1.092
350.432,1.089
350.462,1.097
350.492,1.091
350.522,1.093
350.552,1.092
350.582,1.089
350.612,1.095
350.642,1.093
350.672,1.102
350.702,1.104
350.732,1.098
350.762,1.096
350.792,1.101
350.822,1.107
350.852,1.105
350.882,1.091
350.912,1.092
350.942,1.094
350.972,1.102
351.002,1.089
351.032,1.097
351.062,1.097
351.092,1.093
351.122,1.105
351.152,1.104
351.182,1.092
351.212,1.098
351.242,1.099
351.272,1.097
351.302,1.094
351.332,1.098
351.362,1.099
351.392,1.099
351.422,1.097
351.452,1.098
351.482,1.099
351.512,1.100
351.542,1.097
351.572,1.096
351.602,1.096
351.632,1.097
351.662,1.098
351.692,1.099
351.722,1.098
351.752,1.100
351.782,1.097
351.812,1.093
351.842,1.092
351.872,1.095
351.902,1.098
351.932,1.100
351.962,1.097
351.992,1.090
352.022,1.104
352.052,1.100
352.082,1.104
352.112,1.097
352.142,1.102
352.172,1.099
352.202,1.097
352.232,1.091
352.262,1.093
352.292,1.098
352.322,1.098
352.352,1.102
352.382,1.096
352.412,1.099
352.442,1.097
352.472,1.099
352.502,1.098
352.532,1.098
352.562,1.093
352.592,1.100
352.622,1.104
352.652,1.097
352.682,1.098
352.712,1.097
352.742,1.102
352.772,1.101
352.802,1.103
352.832,1.103
352.862,1.099
352.892,1.094
352.922,1.101
352.952,1.099
352.982,1.090
353.012,1.091
353.042,1.096
353.072,1.103
353.102,1.105
353.132,1.106
353.162,1.100
353.192,1.099
353.222,1.099
353.252,1.099
353.282,1.094
353.312,1.105
353.342,1.103
353.372,1.095
353.402,1.093
353.432,1.091
353.462,1.096
353.492,1.094
353.522,1.100
353.552,1.093
353.582,1.095
353.612,1.099
353.642,1.098
353.672,1.108
353.702,1.098
353.732,1.102
353.762,1.105
353.792,1.099
353.822,1.104
353.852,1.099
353.882,1.095
353.912,1.097
353.942,1.099
353.972,1.104
354.002,1.104
354.032,1.101
354.062,1.104
354.092,1.107
354.122,1.105
354.152,1.100
354.182,1.095
354.212,1.097
354.242,1.097
354.272,1.092
354.302,1.094
354.332,1.094
354.362,1.101
354.392,1.098
354.422,1.094
354.452,1.101
354.482,1.108
354.512,1.104
354.542,1.093
354.572,1.101
354.602,1.106
354.632,1.096
354.662,1.099
354.692,1.100
354.722,1.103
354.752,1.096
354.782,1.101
354.812,1.101
354.842,1.093
354.872,1.095
354.902,1.095
354.932,1.099
354.962,1.104
354.992,1.104
355.022,1.096
355.052,1.102
355.082,1.103
355.112,1.100
355.142,1.101
355.172,1.104
355.202,1.105
355.232,1.098
355.262,1.095
355.292,1.102
355.322,1.105
355.352,1.103
355.382,1.103
355.412,1.100
355.442,1.102
355.472,1.103
355.502,1.093
355.532,1.098
355.562,1.099
355.592,1.099
355.622,1.100
355.652,1.100
355.682,1.104
355.712,1.104
355.742,1.104
355.772,1.100
355.802,1.091
355.832,1.107
355.862,1.105
355.892,1.111
355.922,1.105
355.952,1.108
355.982,1.106
356.012,1.102
356.042,1.095
356.072,1.095
356.102,1.090
356.132,1.094
356.162,1.096
356.192,1.094
356.222,1.101
356.252,1.101
356.282,1.097
356.312,1.100
356.342,1.107
356.372,1.102
356.402,1.098
356.432,1.101
356.462,1.106
356.492,1.104
356.522,1.095
356.552,1.101
356.582,1.104
356.612,1.104
356.642,1.097
356.672,1.102
356.702,1.096
356.732,1.101
356.762,1.098
356.792,1.095
356.822,1.095
356.852,1.102
356.882,1.101
356.912,1.101
356.942,1.101
356.972,1.099
357.002,1.096
357.032,1.100
357.062,1.101
357.092,1.099
357.122,1.101
357.152,1.099
357.182,1.110
357.212,1.104
357.242,1.104
357.272,1.102
357.302,1.103
357.332,1.103
357.362,1.101
357.392,1.096
357.422,1.100
357.452,1.109
357.482,1.104
357.512,1.099
357.542,1.096
357.572,1.096
357.602,1.094
357.632,1.101
357.662,1.101
357.692,1.090
