df_hash,22ZHK4.JEJ4QH
306.585,1.046
306.615,1.034
306.645,1.048
306.675,1.051
306.705,1.044
306.735,1.050
306.765,1.039
306.795,1.050
306.825,1.045
306.855,1.043
306.885,1.045
306.915,1.046
306.945,1.048
306.975,1.040
307.005,1.046
307.035,1.049
307.065,1.046
307.095,1.044
307.125,1.039
307.155,1.039
307.185,1.040
307.215,1.053
307.245,1.049
307.275,1.047
307.305,1.047
307.335,1.053
307.365,1.049
307.395,1.041
307.425,1.049
307.455,1.053
307.485,1.049
307.515,1.048
307.545,1.049
307.575,1.047
307.605,1.052
307.635,1.049
307.665,1.055
307.695,1.067
307.725,1.077
307.755,1.078
307.785,1.072
307.815,1.070
307.845,1.080
307.875,1.073
307.905,1.059
307.935,1.050
307.965,1.036
307.995,1.049
308.025,1.048
308.055,1.043
308.085,1.030
308.115,1.029
308.145,1.027
308.175,1.013
308.205,1.010
308.235,1.008
308.265,1.008
308.295,1.020
308.325,1.018
308.355,1.011
308.385,0.993
308.415,0.996
308.445,1.001
308.475,1.002
308.505,1.006
308.535,1.014
308.565,1.019
308.595,1.020
308.625,1.024
308.655,1.010
308.685,1.020
308.715,1.017
308.745,1.012
308.775,1.011
308.805,0.993
308.835,0.995
308.865,0.962
308.895,0.970
308.925,1.002
308.955,0.984
308.985,0.974
309.015,1.011
309.045,0.994
309.075,1.029
309.105,1.049
309.135,1.033
309.165,1.047
309.195,1.062
309.225,1.062
309.255,1.070
309.285,1.032
309.315,1.040
309.345,1.063
309.375,1.036
309.405,1.021
309.435,1.058
309.465,1.048
309.495,1.070
309.525,1.062
309.555,1.054
309.585,1.026
309.615,1.030
309.645,1.043
309.675,1.009
309.705,1.020
309.735,1.027
309.765,1.015
309.795,1.017
309.825,1.016
309.855,1.018
309.885,1.019
309.915,1.009
309.945,1.007
309.975,1.012
310.005,0.997
310.035,1.010
310.065,1.023
310.095,1.015
310.125,1.018
310.155,1.021
310.185,1.014
310.215,1.003
310.245,1.015
310.275,1.011
310.305,1.004
310.335,1.018
310.365,1.022
310.395,1.012
310.425,1.014
310.455,1.021
310.485,1.017
310.515,1.015
310.545,1.021
310.575,1.019
310.605,1.018
310.635,1.028
310.665,1.018
310.695,1.024
310.725,1.031
310.755,1.026
310.785,1.020
310.815,1.018
310.845,1.023
310.875,1.021
310.905,1.020
310.935,1.014
310.965,1.019
310.995,1.026
311.025,1.019
311.055,1.013
311.085,1.018
311.115,1.023
311.145,1.024
311.175,1.027
311.205,1.025
311.235,1.029
311.265,1.034
311.295,1.020
311.325,1.017
311.355,1.023
311.385,1.027
311.415,1.021
311.445,1.017
311.475,1.017
311.505,1.019
311.535,1.017
311.565,1.016
311.595,1.018
311.625,1.025
311.655,1.020
311.685,1.027
311.715,1.035
311.745,1.027
311.775,1.026
311.805,1.017
311.835,1.018
311.865,1.029
311.895,1.034
311.925,1.028
311.955,1.017
311.985,1.016
312.015,1.020
312.045,1.017
312.075,1.019
312.105,1.024
312.135,1.019
312.165,1.019
312.195,1.020
312.225,1.015
312.255,1.021
312.285,1.028
312.315,1.025
312.345,1.023
312.375,1.026
312.405,1.030
312.435,1.018
312.465,1.021
312.495,1.020
312.525,1.023
312.555,1.025
312.585,1.026
312.615,1.026
312.645,1.024
312.675,1.031
312.705,1.031
312.735,1.025
312.765,1.018
312.795,1.019
312.825,1.042
312.855,1.035
312.885,1.029
312.915,1.028
312.945,1.010
312.975,1.001
313.005,1.008
313.035,1.015
313.065,1.016
313.095,1.015
313.125,1.017
313.155,1.014
313.185,1.021
313.215,1.024
313.245,1.027
313.275,1.024
313.305,1.024
313.335,1.034
313.365,1.029
313.395,1.036
313.425,1.050
313.455,1.049
313.485,1.060
313.515,1.065
313.545,1.056
313.575,1.049
313.605,1.046
313.635,1.057
313.665,1.046
313.695,1.036
313.725,1.037
313.755,1.050
313.785,1.036
313.815,1.022
313.845,1.021
313.875,1.030
313.905,1.022
313.935,1.004
313.965,1.009
313.995,1.000
314.025,0.993
314.055,1.002
314.085,1.011
314.115,1.009
314.145,1.012
314.175,1.012
314.205,1.014
314.235,1.010
314.265,1.013
314.295,1.025
314.325,1.016
314.355,1.005
314.385,1.015
314.415,1.026
314.445,1.026
314.475,1.020
314.505,1.027
314.535,1.037
314.565,1.033
314.595,1.022
314.625,1.040
314.655,1.044
314.685,1.042
314.715,1.045
314.745,1.029
314.775,1.039
314.805,1.022
314.835,1.048
314.865,1.059
314.895,1.044
314.925,1.051
314.955,1.048
314.985,1.048
315.015,1.055
315.045,1.046
315.075,1.051
315.105,1.051
315.135,1.051
315.165,1.049
315.195,1.049
315.225,1.053
315.255,1.048
315.285,1.046
315.315,1.056
315.345,1.053
315.375,1.050
315.405,1.052
315.435,1.048
315.465,1.056
315.495,1.059
315.525,1.051
315.555,1.057
315.585,1.056
315.615,1.050
315.645,1.045
315.675,1.046
315.705,1.049
315.735,1.045
315.765,1.039
315.795,1.046
315.825,1.050
315.855,1.054
315.885,1.049
315.915,1.045
315.945,1.047
315.975,1.046
316.005,1.052
316.035,1.051
316.065,1.046
316.095,1.056
316.125,1.050
316.155,1.043
316.185,1.043
316.215,1.045
316.245,1.048
316.275,1.050
316.305,1.053
316.335,1.057
316.365,1.057
316.395,1.058
316.425,1.053
316.455,1.049
316.485,1.052
316.515,1.051
316.545,1.047
316.575,1.045
316.605,1.057
316.635,1.056
316.665,1.057
316.695,1.067
316.725,1.067
316.755,1.073
316.785,1.081
316.815,1.069
316.845,1.055
316.875,1.049
316.905,1.049
316.935,1.040
316.965,1.031
316.995,1.031
317.025,1.029
317.055,1.033
317.085,1.048
317.115,1.050
317.145,1.050
317.175,1.055
317.205,1.055
317.235,1.055
317.265,1.048
317.295,1.042
317.325,1.050
317.355,1.046
317.385,1.039
317.415,1.046
317.445,1.046
317.475,1.042
317.505,1.040
317.535,1.035
317.565,1.033
317.595,1.033
317.625,1.018
317.655,1.016
317.685,1.000
317.715,1.014
317.745,1.022
317.775,1.004
317.805,1.007
317.835,1.005
317.865,1.027
317.895,1.075
317.925,1.060
317.955,1.066
317.985,1.074
318.015,1.071
318.045,1.061
318.075,1.054
318.105,1.061
318.135,1.056
318.165,1.038
318.195,1.042
318.225,1.043
318.255,1.033
318.285,1.010
318.315,1.032
318.345,1.029
318.375,1.018
318.405,1.027
318.435,1.044
318.465,1.028
318.495,1.056
318.525,1.054
318.555,1.052
318.585,1.044
318.615,1.042
318.645,1.042
318.675,1.034
318.705,1.025
318.735,1.036
318.765,1.048
318.795,1.056
318.825,1.056
318.855,1.052
318.885,1.047
318.915,1.035
318.945,1.038
318.975,1.046
319.005,1.043
319.035,1.051
319.065,1.052
319.095,1.048
319.125,1.044
319.155,1.044
319.185,1.043
319.215,1.041
319.245,1.040
319.275,1.048
319.305,1.059
319.335,1.050
319.365,1.046
319.395,1.054
319.425,1.049
319.455,1.045
319.485,1.047
319.515,1.039
319.545,1.049
319.575,1.051
319.605,1.049
319.635,1.049
319.665,1.049
319.695,1.051
319.725,1.046
319.755,1.046
319.785,1.037
319.815,1.045
319.845,1.054
319.875,1.051
319.905,1.048
319.935,1.062
319.965,1.052
319.995,1.044
320.025,1.042
320.055,1.044
320.085,1.043
320.115,1.044
320.145,1.054
320.175,1.048
320.205,1.048
320.235,1.046
320.265,1.046
320.295,1.050
320.325,1.044
320.355,1.052
320.385,1.054
320.415,1.054
320.445,1.058
320.475,1.056
320.505,1.054
320.535,1.050
320.565,1.042
320.595,1.043
320.625,1.051
320.655,1.045
320.685,1.047
320.715,1.053
320.745,1.053
320.775,1.049
320.805,1.047
320.835,1.048
320.865,1.046
320.895,1.042
320.925,1.050
320.955,1.046
320.985,1.053
321.015,1.062
321.045,1.043
321.075,1.045
321.105,1.045
321.135,1.043
321.165,1.045
321.195,1.053
321.225,1.049
321.255,1.049
321.285,1.049
321.315,1.048
321.345,1.058
321.375,1.049
321.405,1.046
321.435,1.049
321.465,1.046
321.495,1.047
321.525,1.049
321.555,1.043
321.585,1.047
321.615,1.051
321.645,1.053
321.675,1.050
321.705,1.055
321.735,1.058
321.765,1.057
321.795,1.058
321.825,1.062
321.855,1.054
321.885,1.048
321.915,1.052
321.945,1.048
321.975,1.048
322.005,1.052
322.035,1.052
322.065,1.058
322.095,1.057
322.125,1.062
322.155,1.061
322.185,1.057
322.215,1.050
322.245,1.053
322.275,1.055
322.305,1.058
322.335,1.076
322.365,1.063
322.395,1.044
322.425,1.054
322.455,1.042
322.485,1.045
322.515,1.041
322.545,1.041
322.575,1.057
322.605,1.060
322.635,1.048
322.665,1.053
322.695,1.056
322.725,1.052
322.755,1.048
322.785,1.051
322.815,1.049
322.845,1.056
322.875,1.046
322.905,1.037
322.935,1.044
322.965,1.033
322.995,1.041
323.025,1.062
323.055,1.060
323.085,1.050
323.115,1.053
323.145,1.057
323.175,1.063
323.205,1.079
323.235,1.083
323.265,1.085
323.295,1.095
323.325,1.106
323.355,1.109
323.385,1.106
323.415,1.098
323.445,1.085
323.475,1.086
323.505,1.064
323.535,1.039
323.565,1.045
323.595,1.053
323.625,1.042
323.655,1.027
323.685,1.013
323.715,1.009
323.745,0.998
323.775,1.005
323.805,1.020
323.835,1.023
323.865,1.001
323.895,1.008
323.925,1.015
323.955,1.018
323.985,1.006
324.015,1.007
324.045,1.012
324.075,1.010
324.105,1.006
324.135,1.026
324.165,1.034
324.195,1.025
324.225,1.041
324.255,1.063
324.285,1.047
324.315,1.046
324.345,1.057
324.375,1.050
324.405,1.049
324.435,1.058
324.465,1.048
324.495,1.052
324.525,1.063
324.555,1.050
324.585,1.048
324.615,1.052
324.645,1.039
324.675,1.034
324.705,1.039
324.735,1.057
324.765,1.054
324.795,1.042
324.825,1.057
324.855,1.055
324.885,1.050
324.915,1.048
324.945,1.052
324.975,1.041
325.005,1.057
325.035,1.064
325.065,1.051
325.095,1.042
325.125,1.051
325.155,1.059
325.185,1.048
325.215,1.041
325.245,1.060
325.275,1.061
325.305,1.044
325.335,1.036
325.365,1.033
325.395,1.034
325.425,1.028
325.455,1.037
325.485,1.047
325.515,1.043
325.545,1.041
325.575,1.054
325.605,1.056
325.635,1.060
325.665,1.058
325.695,1.056
325.725,1.056
325.755,1.040
325.785,1.043
325.815,1.044
325.845,1.042
325.875,1.047
325.905,1.034
325.935,1.048
325.965,1.050
325.995,1.036
326.025,1.043
326.055,1.052
326.085,1.049
326.115,1.042
326.145,1.048
326.175,1.038
326.205,1.042
326.235,1.064
326.265,1.061
326.295,1.058
326.325,1.055
326.355,1.050
326.385,1.037
326.415,1.047
326.445,1.046
326.475,1.059
326.505,1.069
326.535,1.075
326.565,1.078
326.595,1.066
326.625,1.067
326.655,1.066
326.685,1.047
326.715,1.051
326.745,1.055
326.775,1.053
326.805,1.057
326.835,1.064
326.865,1.062
326.895,1.056
326.925,1.062
326.955,1.062
326.985,1.056
327.015,1.060
327.045,1.049
327.075,1.056
327.105,1.060
327.135,1.054
327.165,1.054
327.195,1.056
327.225,1.056
327.255,1.054
327.285,1.056
327.315,1.062
327.345,1.057
327.375,1.060
327.405,1.044
327.435,1.063
327.465,1.073
327.495,1.062
327.525,1.067
327.555,1.068
327.585,1.063
327.615,1.066
327.645,1.062
327.675,1.063
327.705,1.058
327.735,1.060
327.765,1.054
327.795,1.056
327.825,1.062
327.855,1.063
327.885,1.059
327.915,1.061
327.945,1.058
327.975,1.056
328.005,1.061
328.035,1.062
328.065,1.062
328.095,1.070
328.125,1.066
328.155,1.066
328.185,1.070
328.215,1.074
328.245,1.069
328.275,1.057
328.305,1.051
328.335,1.057
328.365,1.062
328.395,1.056
328.425,1.056
328.455,1.051
328.485,1.055
328.515,1.049
328.545,1.055
328.575,1.059
328.605,1.061
328.635,1.061
328.665,1.059
328.695,1.053
328.725,1.053
328.755,1.061
328.785,1.060
328.815,1.060
328.845,1.062
328.875,1.061
328.905,1.058
328.935,1.060
328.965,1.058
328.995,1.062
329.025,1.062
329.055,1.059
329.085,1.049
329.115,1.064
329.145,1.068
329.175,1.066
329.205,1.059
329.235,1.056
329.265,1.058
329.295,1.062
329.325,1.060
329.355,1.061
329.385,1.062
329.415,1.058
329.445,1.062
329.475,1.058
329.505,1.065
329.535,1.062
329.565,1.061
329.595,1.061
329.625,1.057
329.655,1.060
329.685,1.066
329.715,1.060
329.745,1.062
329.775,1.060
329.805,1.052
329.835,1.059
329.865,1.071
329.895,1.064
329.925,1.072
329.955,1.077
329.985,1.082
330.015,1.086
330.045,1.090
330.075,1.097
330.105,1.086
330.135,1.086
330.165,1.074
330.195,1.061
330.225,1.060
330.255,1.048
330.285,1.039
330.315,1.051
330.345,1.047
330.375,1.041
330.405,1.048
330.435,1.052
330.465,1.050
330.495,1.047
330.525,1.050
330.555,1.060
330.585,1.059
330.615,1.058
330.645,1.061
330.675,1.055
330.705,1.058
330.735,1.055
330.765,1.054
330.795,1.045
330.825,1.048
330.855,1.060
330.885,1.034
330.915,1.016
330.945,1.009
330.975,1.035
331.005,1.010
331.035,1.018
331.065,1.020
331.095,1.012
331.125,1.020
331.155,1.029
331.185,1.003
331.215,0.988
331.245,1.010
331.275,1.011
331.305,1.007
331.335,1.008
331.365,1.013
331.395,1.011
331.425,1.021
331.455,1.035
331.485,1.028
331.515,1.023
331.545,1.034
331.575,1.048
331.605,1.050
331.635,1.042
331.665,1.052
331.695,1.047
331.725,1.028
331.755,1.023
331.785,1.022
331.815,1.002
331.845,0.987
331.875,0.992
331.905,1.042
331.935,1.058
331.965,1.070
331.995,1.096
332.025,1.104
332.055,1.087
332.085,1.084
332.115,1.081
332.145,1.069
332.175,1.058
332.205,1.043
332.235,1.027
332.265,1.030
332.295,1.023
332.325,1.021
332.355,1.008
332.385,1.023
332.415,1.013
332.445,1.023
332.475,1.029
332.505,1.023
332.535,1.015
332.565,1.016
332.595,1.027
332.625,1.022
332.655,1.014
332.685,1.014
332.715,1.020
332.745,1.040
332.775,1.031
332.805,1.033
332.835,1.052
332.865,1.030
332.895,1.052
332.925,1.070
332.955,1.049
332.985,1.046
333.015,1.039
333.045,1.073
333.075,1.091
333.105,1.074
333.135,1.090
333.165,1.078
333.195,1.073
333.225,1.073
333.255,1.074
333.285,1.085
333.315,1.080
333.345,1.081
333.375,1.085
333.405,1.076
333.435,1.074
333.465,1.061
333.495,1.058
333.525,1.070
333.555,1.051
333.585,1.048
333.615,1.062
333.645,1.067
333.675,1.077
333.705,1.071
333.735,1.067
333.765,1.070
333.795,1.075
333.825,1.081
333.855,1.075
333.885,1.083
333.915,1.085
333.945,1.074
333.975,1.083
334.005,1.075
334.035,1.068
334.065,1.069
334.095,1.066
334.125,1.075
334.155,1.082
334.185,1.080
334.215,1.079
334.245,1.088
334.275,1.081
334.305,1.061
334.335,1.065
334.365,1.069
334.395,1.066
334.425,1.065
334.455,1.066
334.485,1.065
334.515,1.061
334.545,1.069
334.575,1.064
334.605,1.064
334.635,1.074
334.665,1.070
334.695,1.061
334.725,1.070
334.755,1.070
334.785,1.069
334.815,1.077
334.845,1.075
334.875,1.069
334.905,1.066
334.935,1.072
334.965,1.069
334.995,1.071
335.025,1.068
335.055,1.075
335.085,1.076
335.115,1.073
335.145,1.073
335.175,1.080
335.205,1.076
335.235,1.069
335.265,1.077
335.295,1.077
335.325,1.078
335.355,1.077
335.385,1.072
335.415,1.073
335.445,1.077
335.475,1.076
335.505,1.070
335.535,1.077
335.565,1.069
335.595,1.065
335.625,1.071
335.655,1.075
335.685,1.080
335.715,1.074
335.745,1.074
335.775,1.076
335.805,1.071
335.835,1.068
335.865,1.077
335.895,1.076
335.925,1.079
335.955,1.074
335.985,1.068
336.015,1.071
336.045,1.076
336.075,1.074
336.105,1.075
336.135,1.075
336.165,1.076
336.195,1.075
336.225,1.076
336.255,1.072
336.285,1.077
336.315,1.075
336.345,1.065
336.375,1.072
336.405,1.074
336.435,1.071
336.465,1.072
336.495,1.069
336.525,1.068
336.555,1.073
336.585,1.074
336.615,1.075
336.645,1.067
336.675,1.067
336.705,1.069
336.735,1.073
336.765,1.082
336.795,1.078
336.825,1.067
336.855,1.067
336.885,1.067
336.915,1.069
336.945,1.073
336.975,1.072
337.005,1.070
337.035,1.072
337.065,1.069
337.095,1.081
337.125,1.078
337.155,1.068
337.185,1.076
337.215,1.079
337.245,1.077
337.275,1.078
337.305,1.073
337.335,1.068
337.365,1.077
337.395,1.072
337.425,1.070
337.455,1.073
337.485,1.071
337.515,1.076
337.545,1.083
337.575,1.084
337.605,1.073
337.635,1.083
337.665,1.080
337.695,1.071
337.725,1.078
337.755,1.084
337.785,1.092
337.815,1.082
337.845,1.088
337.875,1.089
337.905,1.089
337.935,1.108
337.965,1.120
337.995,1.114
338.025,1.103
338.055,1.103
338.085,1.104
338.115,1.106
338.145,1.111
338.175,1.122
338.205,1.104
338.235,1.093
338.265,1.062
338.295,1.033
338.325,1.039
338.355,1.043
338.385,1.038
338.415,1.051
338.445,1.055
338.475,1.048
338.505,1.047
338.535,1.039
338.565,1.031
338.595,1.033
338.625,1.063
338.655,1.037
338.685,1.039
338.715,1.046
338.745,1.051
338.775,1.031
338.805,1.022
338.835,1.020
338.865,1.021
338.895,1.019
338.925,1.036
338.955,1.042
338.985,1.022
339.015,1.027
339.045,1.020
339.075,1.014
339.105,1.011
339.135,1.021
339.165,1.056
339.195,1.037
339.225,1.030
339.255,1.053
339.285,1.020
339.315,0.999
339.345,1.029
339.375,1.049
339.405,1.035
339.435,1.037
339.465,1.009
339.495,0.986
339.525,0.999
339.555,1.035
339.585,1.030
339.615,1.027
339.645,1.030
339.675,1.027
339.705,0.993
339.735,1.023
339.765,1.060
339.795,1.038
339.825,1.000
339.855,1.008
339.885,1.024
339.915,1.040
339.945,1.019
339.975,1.024
340.005,1.016
340.035,1.012
340.065,1.017
340.095,0.995
340.125,0.992
340.155,1.014
340.185,1.003
340.215,1.017
340.245,1.024
340.275,1.012
340.305,1.012
340.335,1.012
340.365,1.031
340.395,1.041
340.425,1.027
340.455,1.010
340.485,1.022
340.515,1.018
340.545,1.021
340.575,1.015
340.605,1.023
340.635,1.022
340.665,1.013
340.695,1.019
340.725,1.014
340.755,1.033
340.785,1.009
340.815,0.995
340.845,1.014
340.875,1.025
340.905,1.019
340.935,1.021
340.965,1.032
340.995,1.018
341.025,1.018
341.055,1.017
341.085,1.021
341.115,1.030
341.145,0.989
341.175,1.005
341.205,1.021
341.235,1.015
341.265,1.046
341.295,1.061
341.325,1.042
341.355,1.067
341.385,1.071
341.415,1.065
341.445,1.063
341.475,1.052
341.505,1.038
341.535,1.036
341.565,1.034
341.595,1.028
341.625,1.046
341.655,1.042
341.685,1.044
341.715,1.032
341.745,1.039
341.775,1.042
341.805,1.043
341.835,1.036
341.865,1.045
341.895,1.040
341.925,1.031
341.955,1.032
341.985,1.029
342.015,1.012
342.045,1.016
342.075,1.014
342.105,1.032
342.135,1.041
342.165,1.042
342.195,1.049
342.225,1.041
342.255,1.036
342.285,1.041
342.315,1.046
342.345,1.039
342.375,1.043
342.405,1.057
342.435,1.044
342.465,1.045
342.495,1.048
342.525,1.039
342.555,1.051
342.585,1.048
342.615,1.053
342.645,1.045
342.675,1.060
342.705,1.071
342.735,1.077
342.765,1.078
342.795,1.068
342.825,1.066
342.855,1.060
342.885,1.040
342.915,1.019
342.945,1.013
342.975,1.011
343.005,0.995
343.035,0.967
343.065,0.974
343.095,0.966
343.125,0.981
343.155,1.004
343.185,0.992
343.215,1.003
343.245,1.057
343.275,1.061
343.305,1.039
343.335,1.032
343.365,1.028
343.395,1.010
343.425,0.972
343.455,0.961
343.485,0.970
343.515,0.999
343.545,1.004
343.575,0.985
343.605,0.994
343.635,1.005
343.665,1.001
343.695,1.010
343.725,1.032
343.755,1.011
343.785,1.020
343.815,1.023
343.845,1.012
343.875,1.019
343.905,1.037
343.935,1.015
343.965,1.028
343.995,1.028
344.025,1.014
344.055,1.010
344.085,0.996
344.115,0.988
344.145,0.986
344.175,1.010
344.205,1.020
344.235,1.010
344.265,1.018
344.295,0.998
344.325,1.003
344.355,1.006
344.385,1.002
344.415,1.012
344.445,1.009
344.475,1.006
344.505,1.014
344.535,1.005
344.565,1.009
344.595,1.013
344.625,1.001
344.655,0.995
344.685,1.007
344.715,1.014
344.745,1.045
344.775,1.056
344.805,1.070
344.835,1.062
344.865,1.046
344.895,1.045
344.925,1.027
344.955,1.011
344.985,1.000
345.015,1.000
345.045,1.000
345.075,1.002
345.105,1.007
345.135,1.009
345.165,1.021
345.195,1.030
345.225,1.029
345.255,1.028
345.285,1.037
345.315,1.041
345.345,1.027
345.375,1.022
345.405,1.025
345.435,1.027
345.465,1.026
345.495,1.030
345.525,1.052
345.555,1.031
345.585,1.033
345.615,1.042
345.645,1.044
345.675,1.062
345.705,1.053
345.735,1.062
345.765,1.056
345.795,1.042
345.825,1.060
345.855,1.052
345.885,1.048
345.915,1.058
345.945,1.062
345.975,1.057
346.005,1.065
346.035,1.061
346.065,1.059
346.095,1.059
346.125,1.068
346.155,1.062
346.185,1.060
346.215,1.063
346.245,1.061
346.275,1.067
346.305,1.059
346.335,1.064
346.365,1.071
346.395,1.069
346.425,1.070
346.455,1.070
346.485,1.069
346.515,1.069
346.545,1.064
346.575,1.065
346.605,1.065
346.635,1.062
346.665,1.059
346.695,1.062
346.725,1.064
346.755,1.061
346.785,1.061
346.815,1.065
346.845,1.065
346.875,1.063
346.905,1.069
346.935,1.067
346.965,1.062
346.995,1.072
347.025,1.063
347.055,1.061
347.085,1.057
347.115,1.057
347.145,1.063
347.175,1.067
347.205,1.063
347.235,1.069
347.265,1.070
347.295,1.065
347.325,1.062
347.355,1.062
347.385,1.064
347.415,1.065
347.445,1.058
347.475,1.061
347.505,1.067
347.535,1.064
347.565,1.066
347.595,1.068
347.625,1.069
347.655,1.061
347.685,1.060
347.715,1.060
347.745,1.058
347.775,1.060
347.805,1.064
347.835,1.066
347.865,1.065
347.895,1.065
347.925,1.065
347.955,1.063
347.985,1.067
348.015,1.063
348.045,1.070
348.075,1.064
348.105,1.061
348.135,1.066
348.165,1.062
348.195,1.063
348.225,1.066
348.255,1.062
348.285,1.060
348.315,1.064
348.345,1.062
348.375,1.067
348.405,1.067
348.435,1.063
348.465,1.066
348.495,1.067
348.525,1.069
348.555,1.062
348.585,1.064
348.615,1.066
348.645,1.069
348.675,1.063
348.705,1.062
348.735,1.070
348.765,1.064
348.795,1.065
348.825,1.062
348.855,1.065
348.885,1.065
348.915,1.067
348.945,1.063
348.975,1.066
349.005,1.062
349.035,1.064
349.065,1.070
349.095,1.063
349.125,1.062
349.155,1.063
349.185,1.064
349.215,1.061
349.245,1.063
349.275,1.057
349.305,1.063
349.335,1.066
349.365,1.070
349.395,1.065
349.425,1.067
349.455,1.064
349.485,1.063
349.515,1.066
349.545,1.064
349.575,1.063
349.605,1.061
349.635,1.062
349.665,1.069
349.695,1.068
349.725,1.068
349.755,1.068
349.785,1.075
349.815,1.069
349.845,1.070
349.875,1.080
349.905,1.079
349.935,1.086
349.965,1.093
349.995,1.091
350.025,1.087
350.055,1.099
350.085,1.098
350.115,1.083
350.145,1.101
350.175,1.111
350.205,1.104
350.235,1.069
350.265,1.054
350.295,1.015
350.325,0.995
350.355,1.022
350.385,1.013
350.415,1.024
350.445,1.029
350.475,1.037
350.505,1.038
350.535,1.047
350.565,1.040
350.595,1.041
