df_hash,22ZHK4.L5WD3N
194.376,3488
194.401,2962
194.426,2431
194.451,1956
194.476,1505
194.501,1035
194.526,555
194.551,97
194.576,-341
194.601,-803
194.626,-1312
194.651,-1833
194.676,-2321
194.701,-2765
194.726,-3151
194.751,-3375
194.776,-3239
194.801,-2603
194.826,-1556
194.851,-420
194.876,470
194.901,1003
194.926,1307
194.951,1566
194.976,1816
195.001,1950
195.026,1879
195.051,1657
195.076,1421
195.101,1258
195.126,1140
195.151,990
195.176,779
195.201,526
195.226,236
195.251,-111
195.276,-503
195.301,-863
195.326,-1111
195.351,-1272
195.376,-1453
195.401,-1688
195.426,-1802
195.451,-1494
195.476,-606
195.501,688
195.526,1971
195.551,2874
195.576,3311
195.601,3439
195.626,3425
195.651,3287
195.676,2945
195.701,2390
195.726,1748
195.751,1193
195.776,801
195.801,505
195.826,163
195.851,-346
195.876,-1060
195.901,-1911
195.926,-2737
195.951,-3353
195.976,-3686
196.001,-3869
196.026,-4157
196.051,-4660
196.076,-5137
196.101,-5080
196.126,-4106
196.151,-2312
196.176,-263
196.201,1400
196.226,2395
196.251,2877
196.276,3167
196.301,3434
196.326,3632
196.351,3683
196.376,3642
196.401,3655
196.426,3781
196.451,3930
196.476,3971
196.501,3879
196.526,3733
196.551,3571
196.576,3289
196.601,2730
196.626,1865
196.651,846
196.676,-134
196.701,-1022
196.726,-1903
196.751,-2812
196.776,-3567
196.801,-3835
196.826,-3421
196.851,-2493
196.876,-1512
196.901,-905
196.926,-771
196.951,-864
196.976,-857
197.001,-614
197.026,-245
197.051,65
197.076,255
197.101,403
197.126,606
197.151,862
197.176,1095
197.201,1253
197.226,1368
197.251,1485
197.276,1582
197.301,1585
197.326,1460
197.351,1277
197.376,1128
197.401,997
197.426,744
197.451,269
197.476,-302
197.501,-643
197.526,-469
197.551,186
197.576,965
197.601,1447
197.626,1463
197.651,1149
197.676,741
197.701,339
197.726,-114
197.751,-655
197.776,-1142
197.801,-1321
197.826,-1057
197.851,-469
197.876,155
197.901,602
197.926,868
197.951,1084
197.976,1338
198.001,1578
198.026,1687
198.051,1626
198.076,1474
198.101,1339
198.126,1240
198.151,1095
198.176,817
198.201,432
198.226,79
198.251,-84
198.276,-9
198.301,204
198.326,381
198.351,383
198.376,183
198.401,-142
198.426,-505
198.451,-873
198.476,-1270
198.501,-1706
198.526,-2115
198.551,-2378
198.576,-2404
198.601,-2212
198.626,-1900
198.651,-1564
198.676,-1225
198.701,-864
198.726,-484
198.751,-131
198.776,158
198.801,403
198.826,636
198.851,829
198.876,904
198.901,851
198.926,834
198.951,1111
198.976,1808
199.001,2766
199.026,3647
199.051,4216
199.076,4506
199.101,4682
199.126,4787
199.151,4650
199.176,4093
199.201,3190
199.226,2278
199.251,1684
199.276,1469
199.301,1434
199.326,1364
199.351,1214
199.376,1054
199.401,914
199.426,729
199.451,460
199.476,172
199.501,-42
199.526,-221
199.551,-514
199.576,-969
199.601,-1370
199.626,-1356
199.651,-761
199.676,171
199.701,947
199.726,1207
199.751,965
199.776,496
199.801,39
199.826,-378
199.851,-849
199.876,-1388
199.901,-1888
199.926,-2237
199.951,-2441
199.976,-2607
200.001,-2827
200.026,-3107
200.051,-3417
200.076,-3771
200.101,-4226
200.126,-4778
200.151,-5300
200.176,-5601
200.201,-5576
200.226,-5300
200.251,-4962
200.276,-4684
200.301,-4399
200.326,-3913
200.351,-3092
200.376,-2004
200.401,-864
200.426,162
200.451,1110
200.476,2152
200.501,3391
200.526,4712
200.551,5855
200.576,6616
200.601,6995
200.626,7136
200.651,7175
200.676,7144
200.701,7016
200.726,6786
200.751,6487
200.776,6145
200.801,5756
200.826,5324
200.851,4874
200.876,4407
200.901,3856
200.926,3139
200.951,2300
200.976,1559
201.001,1171
201.026,1204
201.051,1469
201.076,1682
201.101,1689
201.126,1529
201.151,1287
201.176,957
201.201,480
201.226,-103
201.251,-612
201.276,-872
201.301,-882
201.326,-814
201.351,-839
201.376,-993
201.401,-1218
201.426,-1499
201.451,-1898
201.476,-2445
201.501,-3055
201.526,-3604
201.551,-4071
201.576,-4561
201.601,-5138
201.626,-5657
201.651,-5815
201.676,-5421
201.701,-4616
201.726,-3807
201.751,-3372
201.776,-3390
201.801,-3633
201.826,-3788
201.851,-3696
201.876,-3407
201.901,-3057
201.926,-2707
201.951,-2286
201.976,-1676
202.001,-845
202.026,85
202.051,914
202.076,1508
202.101,1922
202.126,2351
202.151,2973
202.176,3795
202.201,4648
202.226,5317
202.251,5681
202.276,5756
202.301,5646
202.326,5477
202.351,5374
202.376,5440
202.401,5709
202.426,6099
202.451,6438
202.476,6562
202.501,6407
202.526,5997
202.551,5377
202.576,4570
202.601,3618
202.626,2633
202.651,1759
202.676,1064
202.701,482
202.726,-112
202.751,-766
202.776,-1395
202.801,-1887
202.826,-2239
202.851,-2556
202.876,-2926
202.901,-3315
202.926,-3619
202.951,-3808
202.976,-3986
203.001,-4258
203.026,-4550
203.051,-4588
203.076,-4110
203.101,-3118
203.126,-1928
203.151,-957
203.176,-431
203.201,-282
203.226,-292
203.251,-325
203.276,-415
203.301,-662
203.326,-1057
203.351,-1445
203.376,-1635
203.401,-1558
203.426,-1309
203.451,-1042
203.476,-837
203.501,-668
203.526,-480
203.551,-282
203.576,-139
203.601,-89
203.626,-87
203.651,-58
203.676,1
203.701,-5
203.726,-166
203.751,-419
203.776,-528
203.801,-243
203.826,505
203.851,1554
203.876,2644
203.901,3612
203.926,4449
203.951,5187
203.976,5769
204.001,6044
204.026,5917
204.051,5463
204.076,4899
204.101,4411
204.126,4025
204.151,3629
204.176,3127
204.201,2533
204.226,1940
204.251,1394
204.276,848
204.301,243
204.326,-388
204.351,-921
204.376,-1277
204.401,-1537
204.426,-1888
204.451,-2415
204.476,-2953
204.501,-3172
204.526,-2847
204.551,-2071
204.576,-1205
204.601,-611
204.626,-411
204.651,-477
204.676,-607
204.701,-708
204.726,-811
204.751,-968
204.776,-1170
204.801,-1360
204.826,-1500
204.851,-1598
204.876,-1688
204.901,-1796
204.926,-1926
204.951,-2069
204.976,-2190
205.001,-2229
205.026,-2139
205.051,-1942
205.076,-1731
205.101,-1584
205.126,-1470
205.151,-1255
205.176,-805
205.201,-107
205.226,733
205.251,1597
205.276,2450
205.301,3309
205.326,4149
205.351,4854
205.376,5292
205.401,5430
205.426,5364
205.451,5219
205.476,5037
205.501,4748
205.526,4263
205.551,3581
205.576,2793
205.601,2010
205.626,1291
205.651,637
205.676,36
205.701,-516
205.726,-1036
205.751,-1578
205.776,-2200
205.801,-2900
205.826,-3586
205.851,-4129
205.876,-4470
205.901,-4657
205.926,-4784
205.951,-4864
205.976,-4770
206.001,-4322
206.026,-3434
206.051,-2209
206.076,-882
206.101,324
206.126,1304
206.151,2054
206.176,2598
206.201,2944
206.226,3118
206.251,3199
206.276,3298
206.301,3479
206.326,3694
206.351,3836
206.376,3839
206.401,3738
206.426,3617
206.451,3509
206.476,3358
206.501,3100
206.526,2761
206.551,2455
206.576,2259
206.601,2099
206.626,1789
206.651,1208
206.676,453
206.701,-203
206.726,-527
206.751,-517
206.776,-392
206.801,-388
206.826,-577
206.851,-862
206.876,-1119
206.901,-1323
206.926,-1521
206.951,-1728
206.976,-1882
207.001,-1919
207.026,-1862
207.051,-1814
207.076,-1853
207.101,-1958
207.126,-2055
207.151,-2120
207.176,-2212
207.201,-2383
207.226,-2594
207.251,-2743
207.276,-2781
207.301,-2763
207.326,-2749
207.351,-2651
207.376,-2220
207.401,-1238
207.426,249
207.451,1897
207.476,3260
207.501,4085
207.526,4426
207.551,4527
207.576,4601
207.601,4693
207.626,4713
207.651,4557
207.676,4202
207.701,3718
207.726,3217
207.751,2777
207.776,2396
207.801,1993
207.826,1471
207.851,813
207.876,118
207.901,-467
207.926,-877
207.951,-1196
207.976,-1581
208.001,-2095
208.026,-2613
208.051,-2906
208.076,-2827
208.101,-2443
208.126,-1977
208.151,-1643
208.176,-1520
208.201,-1555
208.226,-1672
208.251,-1839
208.276,-2060
208.301,-2323
208.326,-2571
208.351,-2726
208.376,-2722
208.401,-2514
208.426,-2087
208.451,-1478
208.476,-780
208.501,-111
208.526,457
208.551,928
208.576,1339
208.601,1693
208.626,1944
208.651,2072
208.676,2158
208.701,2357
208.726,2770
208.751,3350
208.776,3935
208.801,4387
208.826,4689
208.851,4913
208.876,5112
208.901,5261
208.926,5314
208.951,5278
208.976,5214
209.001,5159
209.026,5066
209.051,4826
209.076,4351
209.101,3636
209.126,2738
209.151,1740
209.176,724
209.201,-238
209.226,-1106
209.251,-1893
209.276,-2643
209.301,-3355
209.326,-3929
209.351,-4219
209.376,-4163
209.401,-3876
209.426,-3588
209.451,-3459
209.476,-3458
209.501,-3403
209.526,-3133
209.551,-2658
209.576,-2141
209.601,-1763
209.626,-1594
209.651,-1579
209.676,-1627
209.701,-1691
209.726,-1782
209.751,-1912
209.776,-2033
209.801,-2037
209.826,-1817
209.851,-1349
209.876,-727
209.901,-128
209.926,290
209.951,479
209.976,529
210.001,601
210.026,820
210.051,1199
210.076,1641
210.101,2023
210.126,2275
210.151,2404
210.176,2452
210.201,2445
210.226,2381
210.251,2259
210.276,2103
210.301,1958
210.326,1849
210.351,1765
210.376,1677
210.401,1570
210.426,1448
210.451,1313
210.476,1152
210.501,951
210.526,715
210.551,461
210.576,190
210.601,-116
210.626,-452
210.651,-736
210.676,-841
210.701,-694
210.726,-353
210.751,23
210.776,288
210.801,400
210.826,407
210.851,362
210.876,274
210.901,134
210.926,-33
210.951,-172
210.976,-243
211.001,-262
211.026,-282
211.051,-343
211.076,-454
211.101,-601
211.126,-761
211.151,-902
211.176,-985
211.201,-1002
211.226,-993
211.251,-1009
211.276,-1035
211.301,-968
211.326,-697
211.351,-213
211.376,357
211.401,855
211.426,1210
211.451,1469
211.476,1711
211.501,1948
211.526,2132
211.551,2225
211.576,2252
211.601,2262
211.626,2250
211.651,2160
211.676,1948
211.701,1665
211.726,1439
211.751,1387
211.776,1516
211.801,1719
211.826,1850
211.851,1845
211.876,1762
211.901,1728
211.926,1806
211.951,1911
211.976,1846
212.001,1462
212.026,793
212.051,56
212.076,-497
212.101,-741
212.126,-713
212.151,-537
212.176,-336
212.201,-208
212.226,-225
212.251,-408
212.276,-677
212.301,-874
212.326,-878
212.351,-717
212.376,-535
212.401,-457
212.426,-492
212.451,-580
212.476,-696
212.501,-860
212.526,-1012
212.551,-945
212.576,-448
212.601,441
212.626,1340
212.651,1754
212.676,1452
212.701,631
212.726,-275
212.751,-964
212.776,-1429
212.801,-1830
212.826,-2237
212.851,-2545
212.876,-2616
212.901,-2469
212.926,-2289
212.951,-2267
212.976,-2421
213.001,-2587
213.026,-2567
213.051,-2308
213.076,-1935
213.101,-1634
213.126,-1465
213.151,-1279
213.176,-807
213.201,129
213.226,1458
213.251,2872
213.276,4008
213.301,4646
213.326,4783
213.351,4557
213.376,4129
213.401,3620
213.426,3116
213.451,2686
213.476,2378
213.501,2212
213.526,2178
213.551,2247
213.576,2362
213.601,2434
213.626,2361
213.651,2088
213.676,1638
213.701,1076
213.726,461
213.751,-162
213.776,-731
213.801,-1142
213.826,-1311
213.851,-1263
213.876,-1132
213.901,-1053
213.926,-1061
213.951,-1088
213.976,-1073
214.001,-1028
214.026,-1005
214.051,-1009
214.076,-985
214.101,-893
214.126,-766
214.151,-671
214.176,-624
214.201,-578
214.226,-497
214.251,-416
214.276,-400
214.301,-454
214.326,-505
214.351,-481
214.376,-393
214.401,-291
214.426,-165
214.451,73
214.476,485
214.501,982
214.526,1363
214.551,1479
214.576,1361
214.601,1166
214.626,1032
214.651,983
214.676,976
214.701,994
214.726,1070
214.751,1235
214.776,1478
214.801,1765
214.826,2075
214.851,2387
214.876,2654
214.901,2826
214.926,2902
214.951,2942
214.976,2969
215.001,2885
215.026,2512
215.051,1774
215.076,838
215.101,39
215.126,-361
215.151,-373
215.176,-229
215.201,-171
215.226,-262
215.251,-409
215.276,-510
215.301,-580
215.326,-715
215.351,-977
215.376,-1319
215.401,-1634
215.426,-1852
215.451,-1988
215.476,-2107
215.501,-2245
215.526,-2382
215.551,-2486
215.576,-2576
215.601,-2717
215.626,-2941
215.651,-3171
215.676,-3237
215.701,-3001
215.726,-2473
215.751,-1805
215.776,-1148
215.801,-530
215.826,134
215.851,912
215.876,1740
215.901,2451
215.926,2920
215.951,3148
215.976,3229
216.001,3236
216.026,3179
216.051,3054
216.076,2905
216.101,2811
216.126,2810
216.151,2859
216.176,2877
216.201,2809
216.226,2643
216.251,2369
216.276,1950
216.301,1353
216.326,607
216.351,-196
216.376,-962
216.401,-1647
216.426,-2238
216.451,-2693
216.476,-2911
216.501,-2797
216.526,-2353
216.551,-1708
216.576,-1041
216.601,-472
216.626,-5
216.651,428
216.676,880
216.701,1322
216.726,1669
216.751,1854
216.776,1892
216.801,1879
216.826,1911
216.851,1996
216.876,2019
216.901,1814
216.926,1296
216.951,538
216.976,-260
217.001,-910
217.026,-1354
217.051,-1677
217.076,-1999
217.101,-2333
217.126,-2549
217.151,-2466
217.176,-2007
217.201,-1278
217.226,-498
217.251,144
217.276,609
217.301,969
217.326,1304
217.351,1612
217.376,1840
217.401,1977
217.426,2092
217.451,2276
217.476,2544
217.501,2808
217.526,2973
217.551,3031
217.576,3064
217.601,3128
217.626,3159
217.651,2989
217.676,2464
217.701,1571
217.726,444
217.751,-695
217.776,-1632
217.801,-2202
217.826,-2345
217.851,-2127
217.876,-1731
217.901,-1365
217.926,-1135
217.951,-1003
217.976,-857
218.001,-639
218.026,-404
218.051,-254
218.076,-232
218.101,-286
218.126,-335
218.151,-343
218.176,-344
218.201,-394
218.226,-530
218.251,-752
218.276,-1029
218.301,-1299
218.326,-1498
218.351,-1610
218.376,-1703
218.401,-1876
218.426,-2135
218.451,-2330
218.476,-2242
218.501,-1768
218.526,-1023
218.551,-257
218.576,342
218.601,769
218.626,1125
218.651,1478
218.676,1798
218.701,2038
218.726,2212
218.751,2391
218.776,2612
218.801,2846
218.826,3042
218.851,3195
218.876,3337
218.901,3483
218.926,3606
218.951,3680
218.976,3708
219.001,3677
219.026,3488
219.051,2997
219.076,2166
219.101,1183
219.126,387
219.151,19
219.176,43
219.201,200
219.226,240
219.251,103
219.276,-112
219.301,-308
219.326,-488
219.351,-714
219.376,-995
219.401,-1264
219.426,-1455
219.451,-1565
219.476,-1650
219.501,-1764
219.526,-1918
219.551,-2103
219.576,-2320
219.601,-2572
219.626,-2836
219.651,-3062
219.676,-3190
219.701,-3174
219.726,-2976
219.751,-2568
219.776,-1952
219.801,-1191
219.826,-392
219.851,340
219.876,954
219.901,1442
219.926,1808
219.951,2062
219.976,2238
220.001,2400
220.026,2595
220.051,2799
220.076,2938
220.101,2969
220.126,2939
220.151,2921
220.176,2887
220.201,2670
220.226,2091
220.251,1139
220.276,11
220.301,-1040
220.326,-1907
220.351,-2638
220.376,-3271
220.401,-3678
220.426,-3618
220.451,-2971
220.476,-1897
220.501,-745
220.526,204
220.551,907
220.576,1474
220.601,1988
220.626,2406
220.651,2654
220.676,2751
220.701,2806
220.726,2900
220.751,3013
220.776,3087
220.801,3135
220.826,3240
220.851,3429
220.876,3565
220.901,3415
220.926,2826
220.951,1846
220.976,683
221.001,-434
221.026,-1336
221.051,-1907
221.076,-2072
221.101,-1860
221.126,-1439
221.151,-1055
221.176,-865
221.201,-850
221.226,-881
221.251,-890
221.276,-925
221.301,-1047
221.326,-1195
221.351,-1195
221.376,-928
221.401,-455
221.426,21
221.451,331
221.476,446
221.501,447
221.526,409
221.551,356
221.576,279
221.601,172
221.626,26
221.651,-175
221.676,-406
221.701,-556
221.726,-481
221.751,-142
221.776,310
221.801,632
221.826,685
221.851,550
221.876,427
221.901,429
221.926,492
221.951,479
221.976,348
222.001,205
222.026,193
222.051,354
222.076,608
222.101,824
222.126,920
222.151,886
222.176,757
222.201,587
222.226,414
222.251,239
222.276,30
222.301,-228
222.326,-474
222.351,-574
222.376,-426
222.401,-70
222.426,315
222.451,552
222.476,597
222.501,542
222.526,486
222.551,430
222.576,304
222.601,74
222.626,-213
222.651,-491
222.676,-739
222.701,-956
222.726,-1089
222.751,-1021
222.776,-698
222.801,-246
222.826,84
222.851,120
222.876,-83
222.901,-310
222.926,-403
222.951,-397
222.976,-428
223.001,-527
223.026,-540
223.051,-271
223.076,308
223.101,1017
223.126,1608
223.151,1956
223.176,2097
223.201,2126
223.226,2093
223.251,1995
223.276,1847
223.301,1697
223.326,1581
223.351,1482
223.376,1351
223.401,1176
223.426,994
223.451,841
223.476,700
223.501,518
223.526,272
223.551,-3
223.576,-261
223.601,-491
223.626,-719
223.651,-945
223.676,-1097
223.701,-1068
223.726,-800
223.751,-330
223.776,253
223.801,877
223.826,1500
223.851,2082
223.876,2546
223.901,2808
223.926,2855
223.951,2777
223.976,2708
224.001,2707
224.026,2688
224.051,2472
224.076,1939
224.101,1131
224.126,232
224.151,-563
224.176,-1165
224.201,-1596
224.226,-1915
224.251,-2140
224.276,-2262
224.301,-2289
224.326,-2244
224.351,-2119
224.376,-1843
224.401,-1341
224.426,-634
224.451,129
224.476,760
224.501,1161
224.526,1368
224.551,1474
224.576,1510
224.601,1412
224.626,1069
224.651,419
224.676,-498
224.701,-1539
224.726,-2494
224.751,-3176
224.776,-3533
224.801,-3681
224.826,-3819
224.851,-4050
224.876,-4270
224.901,-4228
224.926,-3697
224.951,-2614
224.976,-1083
225.001,688
225.026,2444
225.051,3927
225.076,4985
225.101,5684
225.126,6270
225.151,6900
225.176,7364
225.201,7123
225.226,5744
225.251,3365
225.276,718
225.301,-1347
225.326,-2441
225.351,-2766
225.376,-2795
225.401,-2848
225.426,-2978
225.451,-3118
225.476,-3214
225.501,-3175
225.526,-2805
225.551,-1907
225.576,-508
225.601,1081
225.626,2475
225.651,3489
225.676,4198
225.701,4762
225.726,5262
225.751,5723
225.776,6200
225.801,6727
225.826,7142
225.851,7036
225.876,6023
225.901,4115
225.926,1821
225.951,-169
225.976,-1464
226.001,-2143
226.026,-2540
226.051,-2891
226.076,-3200
226.101,-3381
226.126,-3444
226.151,-3513
226.176,-3688
226.201,-3950
226.226,-4207
226.251,-4422
226.276,-4661
226.301,-5018
226.326,-5492
226.351,-5926
226.376,-6069
226.401,-5727
226.426,-4884
226.451,-3720
226.476,-2494
226.501,-1382
226.526,-394
226.551,547
226.576,1457
226.601,2220
226.626,2688
226.651,2838
226.676,2815
226.701,2808
226.726,2882
226.751,2964
226.776,2965
226.801,2900
226.826,2858
226.851,2882
226.876,2907
226.901,2855
226.926,2741
226.951,2662
226.976,2673
227.001,2722
227.026,2735
227.051,2757
227.076,2935
227.101,3328
227.126,3751
227.151,3868
227.176,3493
227.201,2798
227.226,2205
227.251,2036
227.276,2272
227.301,2623
227.326,2808
227.351,2748
227.376,2513
227.401,2158
227.426,1651
227.451,958
227.476,143
227.501,-655
227.526,-1326
227.551,-1851
227.576,-2265
227.601,-2594
227.626,-2842
227.651,-3031
227.676,-3196
227.701,-3336
227.726,-3388
227.751,-3294
227.776,-3085
227.801,-2894
227.826,-2845
227.851,-2958
227.876,-3167
227.901,-3417
227.926,-3709
227.951,-4022
227.976,-4222
228.001,-4098
228.026,-3533
228.051,-2613
228.076,-1572
228.101,-603
228.126,246
228.151,1010
228.176,1665
228.201,2110
228.226,2276
228.251,2224
228.276,2103
228.301,2003
228.326,1892
228.351,1699
228.376,1439
228.401,1232
228.426,1186
228.451,1284
228.476,1404
228.501,1446
228.526,1406
228.551,1342
228.576,1284
228.601,1207
228.626,1088
228.651,946
228.676,832
228.701,766
228.726,728
228.751,694
228.776,672
228.801,678
228.826,703
228.851,716
228.876,711
228.901,724
228.926,787
228.951,875
228.976,925
229.001,918
229.026,931
229.051,1083
229.076,1433
229.101,1925
229.126,2441
229.151,2894
229.176,3261
229.201,3557
229.226,3812
229.251,4058
229.276,4327
229.301,4587
229.326,4700
229.351,4468
229.376,3776
229.401,2717
229.426,1547
229.451,520
229.476,-269
229.501,-871
229.526,-1359
229.551,-1742
229.576,-2009
229.601,-2210
229.626,-2450
229.651,-2774
229.676,-3076
229.701,-3156
229.726,-2897
229.751,-2400
229.776,-1918
229.801,-1660
229.826,-1640
229.851,-1717
229.876,-1758
229.901,-1764
229.926,-1832
229.951,-2010
229.976,-2232
230.001,-2384
230.026,-2441
230.051,-2492
230.076,-2634
230.101,-2858
230.126,-3069
230.151,-3212
230.176,-3351
230.201,-3583
230.226,-3896
230.251,-4133
230.276,-4139
230.301,-3904
230.326,-3543
230.351,-3114
230.376,-2508
230.401,-1547
230.426,-191
230.451,1364
230.476,2829
230.501,4020
230.526,4947
230.551,5713
230.576,6393
230.601,6997
230.626,7501
230.651,7865
230.676,8032
230.701,7970
230.726,7751
230.751,7526
230.776,7344
230.801,6984
230.826,6034
230.851,4237
230.876,1794
230.901,-701
230.926,-2683
230.951,-3985
230.976,-4823
231.001,-5470
231.026,-5984
231.051,-6251
231.076,-6208
231.101,-5926
231.126,-5479
231.151,-4808
231.176,-3776
231.201,-2370
