df_hash,22ZHK4.E6KA8L
291.472,97
291.497,181
291.522,253
291.547,325
291.572,443
291.597,602
291.622,726
291.647,731
291.672,610
291.697,441
291.722,311
291.747,242
291.772,200
291.797,157
291.822,126
291.847,132
291.872,169
291.897,203
291.922,207
291.947,190
291.972,180
291.997,181
292.022,174
292.047,138
292.072,89
292.097,66
292.122,96
292.147,166
292.172,234
292.197,260
292.222,240
292.247,202
292.272,178
292.297,184
292.322,215
292.347,271
292.372,359
292.397,483
292.422,615
292.447,692
292.472,662
292.497,529
292.522,358
292.547,220
292.572,120
292.597,-1
292.622,-205
292.647,-476
292.672,-737
292.697,-915
292.722,-997
292.747,-1017
292.772,-987
292.797,-878
292.822,-674
292.847,-418
292.872,-204
292.897,-92
292.922,-54
292.947,-6
292.972,104
292.997,255
293.022,380
293.047,450
293.072,496
293.097,569
293.122,679
293.147,791
293.172,869
293.197,916
293.222,961
293.247,1017
293.272,1058
293.297,1040
293.322,943
293.347,791
293.372,639
293.397,531
293.422,476
293.447,459
293.472,452
293.497,435
293.522,393
293.547,320
293.572,223
293.597,122
293.622,39
293.647,-27
293.672,-97
293.697,-183
293.722,-272
293.747,-323
293.772,-314
293.797,-262
293.822,-217
293.847,-210
293.872,-224
293.897,-214
293.922,-163
293.947,-95
293.972,-45
293.997,-19
294.022,1
294.047,28
294.072,40
294.097,12
294.122,-42
294.147,-76
294.172,-58
294.197,0
294.222,61
294.247,118
294.272,191
294.297,286
294.322,354
294.347,331
294.372,214
294.397,86
294.422,46
294.447,115
294.472,229
294.497,323
294.522,401
294.547,518
294.572,685
294.597,835
294.622,877
294.647,796
294.672,661
294.697,549
294.722,473
294.747,393
294.772,293
294.797,215
294.822,212
294.847,274
294.872,337
294.897,348
294.922,321
294.947,309
294.972,328
294.997,332
295.022,268
295.047,146
295.072,38
295.097,8
295.122,47
295.147,92
295.172,96
295.197,69
295.222,60
295.247,106
295.272,192
295.297,272
295.322,303
295.347,268
295.372,178
295.397,59
295.422,-63
295.447,-174
295.472,-270
295.497,-353
295.522,-414
295.547,-433
295.572,-399
295.597,-324
295.622,-242
295.647,-180
295.672,-138
295.697,-101
295.722,-61
295.747,-32
295.772,-22
295.797,-12
295.822,28
295.847,118
295.872,230
295.897,323
295.922,369
295.947,378
295.972,375
295.997,375
296.022,383
296.047,397
296.072,419
296.097,446
296.122,470
296.147,490
296.172,511
296.197,533
296.222,535
296.247,496
296.272,424
296.297,365
296.322,361
296.347,390
296.372,378
296.397,267
296.422,94
296.447,-37
296.472,-53
296.497,17
296.522,74
296.547,49
296.572,-35
296.597,-108
296.622,-124
296.647,-105
296.672,-93
296.697,-103
296.722,-115
296.747,-111
296.772,-91
296.797,-62
296.822,-16
296.847,64
296.872,180
296.897,312
296.922,438
296.947,545
296.972,620
296.997,649
297.022,637
297.047,620
297.072,633
297.097,654
297.122,609
297.147,449
297.172,228
297.197,81
297.222,101
297.247,231
297.272,321
297.297,277
297.322,159
297.347,92
297.372,111
297.397,112
297.422,-26
297.447,-289
297.472,-524
297.497,-591
297.522,-497
297.547,-369
297.572,-306
297.597,-291
297.622,-246
297.647,-152
297.672,-68
297.697,-45
297.722,-43
297.747,33
297.772,218
297.797,439
297.822,590
297.847,640
297.872,645
297.897,656
297.922,641
297.947,515
297.972,259
297.997,-34
298.022,-228
298.047,-264
298.072,-206
298.097,-162
298.122,-176
298.147,-202
298.172,-175
298.197,-88
298.222,7
298.247,60
298.272,73
298.297,87
298.322,142
298.347,257
298.372,440
298.397,689
298.422,978
298.447,1245
298.472,1432
298.497,1551
298.522,1694
298.547,1961
298.572,2345
298.597,2700
298.622,2826
298.647,2618
298.672,2149
298.697,1610
298.722,1175
298.747,890
298.772,666
298.797,380
298.822,-20
298.847,-461
298.872,-793
298.897,-912
298.922,-856
298.947,-804
298.972,-957
298.997,-1382
299.022,-1952
299.047,-2443
299.072,-2692
299.097,-2691
299.122,-2532
299.147,-2295
299.172,-1987
299.197,-1592
299.222,-1150
299.247,-758
299.272,-493
299.297,-344
299.322,-235
299.347,-106
299.372,28
299.397,113
299.422,122
299.447,92
299.472,91
299.497,159
299.522,282
299.547,415
299.572,521
299.597,591
299.622,647
299.647,713
299.672,796
299.697,877
299.722,930
299.747,948
299.772,957
299.797,990
299.822,1051
299.847,1095
299.872,1068
299.897,958
299.922,811
299.947,694
299.972,642
299.997,638
300.022,638
300.047,609
300.072,550
300.097,483
300.122,435
300.147,419
300.172,422
300.197,416
300.222,382
300.247,333
300.272,303
300.297,309
300.322,326
300.347,305
300.372,229
300.397,133
300.422,71
300.447,52
300.472,42
300.497,13
300.522,-18
300.547,-23
300.572,-14
300.597,-48
300.622,-159
300.647,-299
300.672,-376
300.697,-353
300.722,-287
300.747,-259
300.772,-268
300.797,-229
300.822,-60
300.847,229
300.872,560
300.897,857
300.922,1092
300.947,1252
300.972,1316
300.997,1286
301.022,1229
301.047,1240
301.072,1324
301.097,1349
301.122,1163
301.147,769
301.172,360
301.197,153
301.222,177
301.247,235
301.272,93
301.297,-304
301.322,-806
301.347,-1206
301.372,-1418
301.397,-1506
301.422,-1577
301.447,-1675
301.472,-1762
301.497,-1770
301.522,-1666
301.547,-1472
301.572,-1249
301.597,-1052
301.622,-899
301.647,-761
301.672,-609
301.697,-452
301.722,-334
301.747,-262
301.772,-155
301.797,106
301.822,558
301.847,1083
301.872,1489
301.897,1665
301.922,1664
301.947,1632
301.972,1658
301.997,1715
302.022,1727
302.047,1665
302.072,1569
302.097,1481
302.122,1398
302.147,1290
302.172,1147
302.197,989
302.222,834
302.247,674
302.272,498
302.297,327
302.322,204
302.347,144
302.372,118
302.397,77
302.422,8
302.447,-62
302.472,-99
302.497,-97
302.522,-78
302.547,-69
302.572,-75
302.597,-86
302.622,-89
302.647,-79
302.672,-60
302.697,-46
302.722,-59
302.747,-112
302.772,-189
302.797,-260
302.822,-301
302.847,-318
302.872,-334
302.897,-357
302.922,-372
302.947,-364
302.972,-340
302.997,-327
303.022,-339
303.047,-362
303.072,-372
303.097,-361
303.122,-347
303.147,-342
303.172,-338
303.197,-314
303.222,-260
303.247,-189
303.272,-114
303.297,-36
303.322,54
303.347,152
303.372,234
303.397,285
303.422,315
303.447,355
303.472,421
303.497,501
303.522,570
303.547,615
303.572,649
303.597,689
303.622,733
303.647,767
303.672,788
303.697,815
303.722,869
303.747,944
303.772,1011
303.797,1050
303.822,1082
303.847,1150
303.872,1266
303.897,1370
303.922,1367
303.947,1207
303.972,935
303.997,658
304.022,453
304.047,303
304.072,132
304.097,-106
304.122,-386
304.147,-633
304.172,-800
304.197,-880
304.222,-879
304.247,-780
304.272,-581
304.297,-340
304.322,-167
304.347,-131
304.372,-182
304.397,-185
304.422,-41
304.447,205
304.472,410
304.497,459
304.522,358
304.547,204
304.572,80
304.597,7
304.622,-29
304.647,-30
304.672,15
304.697,85
304.722,116
304.747,63
304.772,-50
304.797,-165
304.822,-251
304.847,-342
304.872,-479
304.897,-640
304.922,-747
304.947,-747
304.972,-672
304.997,-592
305.022,-532
305.047,-442
305.072,-265
305.097,-20
305.122,207
305.147,351
305.172,427
305.197,511
305.222,645
305.247,799
305.272,904
305.297,912
305.322,830
305.347,695
305.372,545
305.397,412
305.422,325
305.447,301
305.472,331
305.497,379
305.522,413
305.547,417
305.572,399
305.597,376
305.622,371
305.647,411
305.672,501
305.697,599
305.722,629
305.747,534
305.772,344
305.797,160
305.822,72
305.847,83
305.872,124
305.897,139
305.922,142
305.947,189
305.972,298
305.997,414
306.022,463
306.047,425
306.072,345
306.097,274
306.122,221
306.147,163
306.172,103
306.197,80
306.222,133
306.247,245
306.272,350
306.297,392
306.322,372
306.347,334
306.372,315
306.397,305
306.422,270
306.447,196
306.472,110
306.497,54
306.522,39
306.547,43
306.572,27
306.597,-20
306.622,-87
306.647,-147
306.672,-194
306.697,-237
306.722,-281
306.747,-317
306.772,-324
306.797,-293
306.822,-237
306.847,-180
306.872,-134
306.897,-94
306.922,-53
306.947,-7
306.972,41
306.997,91
307.022,144
307.047,194
307.072,226
307.097,229
307.122,220
307.147,233
307.172,287
307.197,368
307.222,434
307.247,464
307.272,467
307.297,470
307.322,476
307.347,463
307.372,411
307.397,337
307.422,282
307.447,271
307.472,288
307.497,292
307.522,259
307.547,203
307.572,153
307.597,126
307.622,115
307.647,111
307.672,110
307.697,114
307.722,117
307.747,103
307.772,65
307.797,17
307.822,-17
307.847,-28
307.872,-26
307.897,-26
307.922,-28
307.947,-17
307.972,26
307.997,99
308.022,177
308.047,233
308.072,259
308.097,273
308.122,300
308.147,349
308.172,405
308.197,442
308.222,449
308.247,439
308.272,431
308.297,420
308.322,382
308.347,302
308.372,206
308.397,147
308.422,158
308.447,215
308.472,256
308.497,239
308.522,185
308.547,146
308.572,148
308.597,169
308.622,167
308.647,137
308.672,115
308.697,125
308.722,146
308.747,133
308.772,82
308.797,55
308.822,123
308.847,293
308.872,486
308.897,600
308.922,596
308.947,510
308.972,406
308.997,324
309.022,260
309.047,202
309.072,145
309.097,95
309.122,49
309.147,5
309.172,-32
309.197,-57
309.222,-79
309.247,-127
309.272,-221
309.297,-336
309.322,-411
309.347,-398
309.372,-311
309.397,-208
309.422,-128
309.447,-55
309.472,58
309.497,225
309.522,395
309.547,491
309.572,481
309.597,406
309.622,337
309.647,317
309.672,330
309.697,331
309.722,297
309.747,243
309.772,198
309.797,177
309.822,165
309.847,144
309.872,112
309.897,87
309.922,88
309.947,113
309.972,139
309.997,143
310.022,126
310.047,116
310.072,142
310.097,207
310.122,286
310.147,343
310.172,363
310.197,360
310.222,363
310.247,390
310.272,439
310.297,493
310.322,539
310.347,582
310.372,632
310.397,701
310.422,782
310.447,855
310.472,892
310.497,879
310.522,819
310.547,725
310.572,601
310.597,449
310.622,275
310.647,101
310.672,-41
310.697,-139
310.722,-209
310.747,-278
310.772,-359
310.797,-438
310.822,-493
310.847,-521
310.872,-535
310.897,-547
310.922,-549
310.947,-527
310.972,-484
310.997,-447
311.022,-430
311.047,-419
311.072,-377
311.097,-287
311.122,-175
311.147,-86
311.172,-40
311.197,-21
311.222,2
311.247,44
311.272,88
311.297,122
311.322,152
311.347,200
311.372,271
311.397,356
311.422,437
311.447,508
311.472,571
311.497,625
311.522,659
311.547,663
311.572,640
311.597,602
311.622,557
311.647,507
311.672,454
311.697,408
311.722,377
311.747,361
311.772,348
311.797,332
311.822,320
311.847,322
311.872,340
311.897,362
311.922,372
311.947,361
311.972,329
311.997,280
312.022,219
312.047,163
312.072,131
312.097,137
312.122,172
312.147,206
312.172,216
312.197,200
312.222,170
312.247,143
312.272,123
312.297,113
312.322,113
312.347,123
312.372,132
312.397,130
312.422,113
312.447,97
312.472,100
312.497,124
312.522,157
312.547,185
312.572,216
312.597,260
312.622,316
312.647,360
312.672,374
312.697,364
312.722,360
312.747,380
312.772,405
312.797,397
312.822,333
312.847,234
312.872,142
312.897,79
312.922,32
312.947,-26
312.972,-99
312.997,-159
313.022,-175
313.047,-143
313.072,-92
313.097,-48
313.122,-5
313.147,55
313.172,140
313.197,222
313.222,264
313.247,256
313.272,225
313.297,202
313.322,188
313.347,164
313.372,124
313.397,98
313.422,115
313.447,153
313.472,140
313.497,21
313.522,-175
313.547,-351
313.572,-429
313.597,-428
313.622,-436
313.647,-503
313.672,-575
313.697,-542
313.722,-358
313.747,-107
313.772,73
313.797,123
313.822,112
313.847,146
313.872,246
313.897,316
313.922,245
313.947,34
313.972,-195
313.997,-309
314.022,-274
314.047,-158
314.072,-32
314.097,102
314.122,290
314.147,536
314.172,774
314.197,935
314.222,1030
314.247,1149
314.272,1355
314.297,1603
314.322,1768
314.347,1760
314.372,1604
314.397,1404
314.422,1235
314.447,1099
314.472,970
314.497,868
314.522,848
314.547,922
314.572,1017
314.597,1031
314.622,947
314.647,864
314.672,900
314.697,1067
314.722,1237
314.747,1238
314.772,987
314.797,529
314.822,-16
314.847,-541
314.872,-986
314.897,-1325
314.922,-1547
314.947,-1660
314.972,-1683
314.997,-1641
315.022,-1547
315.047,-1413
315.072,-1272
315.097,-1159
315.122,-1088
315.147,-1024
315.172,-916
315.197,-751
315.222,-568
315.247,-429
315.272,-361
315.297,-339
315.322,-331
315.347,-329
315.372,-353
315.397,-408
315.422,-467
315.447,-488
315.472,-447
315.497,-355
315.522,-234
315.547,-102
315.572,34
315.597,173
315.622,310
315.647,447
315.672,596
315.697,759
315.722,922
315.747,1059
315.772,1164
315.797,1262
315.822,1379
315.847,1508
315.872,1593
315.897,1568
315.922,1414
315.947,1179
315.972,951
315.997,792
316.022,706
316.047,652
316.072,587
316.097,500
316.122,405
316.147,308
316.172,199
316.197,68
316.222,-77
316.247,-206
316.272,-297
316.297,-353
316.322,-387
316.347,-401
316.372,-376
316.397,-305
316.422,-214
316.447,-149
316.472,-131
316.497,-129
316.522,-92
316.547,-5
316.572,92
316.597,155
316.622,177
316.647,193
316.672,231
316.697,280
316.722,305
316.747,303
316.772,312
316.797,358
316.822,413
316.847,411
316.872,322
316.897,200
316.922,146
316.947,210
316.972,343
316.997,436
317.022,415
317.047,291
317.072,137
317.097,19
317.122,-43
317.147,-74
317.172,-103
317.197,-145
317.222,-191
317.247,-220
317.272,-204
317.297,-134
317.322,-32
317.347,61
317.372,118
317.397,154
317.422,214
317.447,330
317.472,487
317.497,632
317.522,722
317.547,761
317.572,793
317.597,844
317.622,896
317.647,898
317.672,816
317.697,663
317.722,487
317.747,335
317.772,212
317.797,100
317.822,-11
317.847,-109
317.872,-163
317.897,-161
317.922,-122
317.947,-80
317.972,-51
317.997,-34
318.022,-21
318.047,-12
318.072,-8
318.097,5
318.122,55
318.147,145
318.172,237
318.197,275
318.222,245
318.247,195
318.272,200
318.297,282
318.322,385
318.347,421
318.372,358
318.397,246
318.422,162
318.447,137
318.472,136
318.497,117
318.522,76
318.547,41
318.572,20
318.597,-22
318.622,-127
318.647,-285
318.672,-428
318.697,-492
318.722,-474
318.747,-427
318.772,-403
318.797,-406
318.822,-395
318.847,-339
318.872,-242
318.897,-132
318.922,-23
318.947,95
318.972,241
318.997,415
319.022,594
319.047,754
319.072,885
319.097,993
319.122,1085
319.147,1164
319.172,1223
319.197,1260
319.222,1277
319.247,1281
319.272,1268
319.297,1221
319.322,1107
319.347,910
319.372,649
319.397,377
319.422,153
319.447,0
319.472,-105
319.497,-202
319.522,-311
319.547,-424
319.572,-515
319.597,-571
319.622,-590
319.647,-583
319.672,-564
319.697,-552
319.722,-560
319.747,-581
319.772,-584
319.797,-538
319.822,-453
319.847,-376
319.872,-350
319.897,-361
319.922,-352
319.947,-280
319.972,-160
319.997,-49
320.022,23
320.047,85
320.072,183
320.097,311
320.122,410
320.147,428
320.172,383
320.197,342
320.222,349
320.247,381
320.272,386
320.297,351
320.322,318
320.347,328
320.372,368
320.397,390
320.422,372
320.447,347
320.472,352
320.497,376
320.522,369
320.547,304
320.572,225
320.597,201
320.622,259
320.647,361
320.672,454
320.697,520
320.722,575
320.747,616
320.772,611
320.797,540
320.822,440
320.847,377
320.872,377
320.897,386
320.922,328
320.947,186
320.972,34
320.997,-35
321.022,7
321.047,113
321.072,215
321.097,288
321.122,345
321.147,400
321.172,435
321.197,430
321.222,394
321.247,363
321.272,361
321.297,370
321.322,347
321.347,269
321.372,160
321.397,74
321.422,53
321.447,100
321.472,184
321.497,260
321.522,292
321.547,250
321.572,121
321.597,-86
321.622,-332
321.647,-546
321.672,-665
321.697,-652
321.722,-515
321.747,-289
321.772,-19
321.797,250
321.822,477
321.847,623
321.872,671
321.897,637
321.922,556
321.947,460
321.972,364
321.997,282
322.022,237
322.047,249
322.072,307
322.097,361
322.122,369
322.147,343
322.172,338
322.197,383
322.222,429
322.247,378
322.272,186
322.297,-66
322.322,-232
322.347,-221
322.372,-72
322.397,87
322.422,160
322.447,136
322.472,67
322.497,-8
322.522,-86
322.547,-157
322.572,-194
322.597,-171
322.622,-108
322.647,-63
322.672,-75
322.697,-123
322.722,-155
322.747,-148
322.772,-128
322.797,-134
322.822,-167
322.847,-193
322.872,-184
322.897,-154
322.922,-133
322.947,-129
322.972,-121
322.997,-93
323.022,-54
323.047,-20
323.072,23
323.097,116
323.122,279
323.147,466
323.172,595
323.197,621
323.222,580
323.247,553
323.272,581
323.297,631
323.322,640
323.347,591
323.372,537
323.397,541
323.422,608
323.447,681
323.472,705
323.497,692
323.522,705
323.547,791
323.572,920
323.597,1012
323.622,1015
323.647,948
323.672,870
323.697,807
323.722,721
323.747,567
323.772,347
323.797,120
323.822,-64
323.847,-221
323.872,-400
323.897,-615
323.922,-797
323.947,-847
323.972,-726
323.997,-491
324.022,-245
324.047,-56
324.072,67
324.097,135
324.122,139
324.147,69
324.172,-35
324.197,-93
324.222,-44
324.247,83
324.272,194
324.297,208
324.322,133
324.347,39
324.372,-13
324.397,-17
324.422,0
324.447,18
324.472,24
324.497,0
324.522,-79
324.547,-198
324.572,-279
324.597,-238
324.622,-69
324.647,128
324.672,230
324.697,197
324.722,108
324.747,73
324.772,131
324.797,232
324.822,310
324.847,349
324.872,381
324.897,425
324.922,467
324.947,487
324.972,503
324.997,553
325.022,646
325.047,740
325.072,777
325.097,744
325.122,677
325.147,621
325.172,589
325.197,564
325.222,536
325.247,510
325.272,490
325.297,457
325.322,393
325.347,314
325.372,264
325.397,281
325.422,351
325.447,425
325.472,471
325.497,496
325.522,522
325.547,545
325.572,526
325.597,433
325.622,287
325.647,144
325.672,44
325.697,-26
325.722,-107
325.747,-213
325.772,-319
325.797,-401
325.822,-466
325.847,-551
325.872,-665
325.897,-770
325.922,-824
325.947,-840
325.972,-893
325.997,-1038
326.022,-1228
326.047,-1318
326.072,-1187
326.097,-853
326.122,-474
326.147,-220
326.172,-138
326.197,-136
326.222,-83
326.247,77
326.272,307
326.297,531
326.322,708
326.347,838
326.372,925
326.397,955
326.422,924
326.447,858
326.472,802
326.497,780
326.522,767
326.547,726
326.572,645
326.597,554
326.622,484
326.647,431
326.672,350
326.697,204
326.722,6
326.747,-180
326.772,-292
326.797,-310
326.822,-266
326.847,-207
326.872,-141
326.897,-41
326.922,118
326.947,307
326.972,454
326.997,508
327.022,505
327.047,540
327.072,677
327.097,869
327.122,994
327.147,975
327.172,854
327.197,757
327.222,762
327.247,842
327.272,906
327.297,909
327.322,877
327.347,850
327.372,810
327.397,711
327.422,559
327.447,439
327.472,440
327.497,559
327.522,699
327.547,767
327.572,751
327.597,689
327.622,601
327.647,462
327.672,272
327.697,102
327.722,45
327.747,114
327.772,218
327.797,257
327.822,227
327.847,201
327.872,210
327.897,185
327.922,36
327.947,-222
327.972,-452
327.997,-538
328.022,-510
328.047,-524
328.072,-696
328.097,-990
328.122,-1267
328.147,-1421
328.172,-1448
328.197,-1395
328.222,-1280
328.247,-1099
328.272,-887
328.297,-732
328.322,-702
328.347,-764
328.372,-814
328.397,-773
328.422,-664
328.447,-569
328.472,-543
328.497,-570
328.522,-591
328.547,-560
328.572,-447
328.597,-226
328.622,114
328.647,533
328.672,931
328.697,1201
328.722,1302
328.747,1276
328.772,1195
328.797,1115
328.822,1058
328.847,1031
328.872,1032
328.897,1041
328.922,1028
328.947,978
328.972,915
328.997,869
329.022,837
329.047,770
329.072,634
329.097,454
329.122,306
