df_hash,22ZHK4.E6KA8L
173.382,0.979
173.412,0.974
173.442,0.999
173.472,0.980
173.502,0.978
173.532,0.977
173.562,0.985
173.592,0.979
173.622,0.982
173.652,0.981
173.682,0.979
173.712,0.971
173.742,0.974
173.772,0.978
173.802,0.981
173.832,0.977
173.862,0.984
173.892,0.978
173.922,0.978
173.952,0.980
173.982,0.980
174.012,0.979
174.042,0.972
174.072,0.981
174.102,0.985
174.132,0.982
174.162,0.978
174.192,0.975
174.222,0.980
174.252,0.979
174.282,0.982
174.312,0.976
174.342,0.961
174.372,0.983
174.402,0.958
174.432,0.966
174.462,0.978
174.492,0.974
174.522,0.974
174.552,0.999
174.582,1.001
174.612,0.988
174.642,0.984
174.672,0.982
174.702,0.980
174.732,0.965
174.762,0.968
174.792,0.958
174.822,0.964
174.852,0.961
174.882,0.967
174.912,0.954
174.942,0.966
174.972,0.971
175.002,0.974
175.032,0.961
175.062,0.988
175.092,1.002
175.122,1.000
175.152,0.979
175.182,0.976
175.212,0.969
175.242,0.958
175.272,0.959
175.302,0.966
175.332,0.964
175.362,0.967
175.392,0.968
175.422,0.964
175.452,0.969
175.482,0.978
175.512,0.980
175.542,0.977
175.572,0.976
175.602,0.968
175.632,0.975
175.662,0.971
175.692,0.967
175.722,0.962
175.752,0.966
175.782,0.971
175.812,0.973
175.842,0.967
175.872,0.969
175.902,0.973
175.932,0.967
175.962,0.967
175.992,0.966
176.022,0.961
176.052,0.963
176.082,0.979
176.112,0.971
176.142,0.976
176.172,0.980
176.202,0.979
176.232,0.966
176.262,0.968
176.292,0.978
176.322,0.988
176.352,0.974
176.382,0.975
176.412,0.962
176.442,0.961
176.472,0.955
176.502,0.955
176.532,0.948
176.562,0.945
176.592,0.947
176.622,0.951
176.652,0.959
176.682,0.963
176.712,0.958
176.742,0.961
176.772,0.957
176.802,0.961
176.832,0.966
176.862,0.967
176.892,0.968
176.922,0.955
176.952,0.959
176.982,0.962
177.012,0.968
177.042,0.969
177.072,0.962
177.102,0.963
177.132,0.965
177.162,0.968
177.192,0.954
177.222,0.962
177.252,0.961
177.282,0.966
177.312,0.963
177.342,0.957
177.372,0.958
177.402,0.954
177.432,0.958
177.462,0.969
177.492,0.968
177.522,0.960
177.552,0.958
177.582,0.965
177.612,0.956
177.642,0.961
177.672,0.959
177.702,0.958
177.732,0.967
177.762,0.967
177.792,0.965
177.822,0.967
177.852,0.962
177.882,0.962
177.912,0.965
177.942,0.965
177.972,0.963
178.002,0.965
178.032,0.958
178.062,0.959
178.092,0.964
178.122,0.966
178.152,0.957
178.182,0.950
178.212,0.956
178.242,0.957
178.272,0.960
178.302,0.952
178.332,0.941
178.362,0.946
178.392,0.961
178.422,0.984
178.452,0.991
178.482,0.992
178.512,0.981
178.542,0.965
178.572,0.965
178.602,0.969
178.632,0.950
178.662,0.957
178.692,0.947
178.722,0.955
178.752,0.959
178.782,0.960
178.812,0.961
178.842,0.970
178.872,0.970
178.902,0.967
178.932,0.967
178.962,0.972
178.992,0.969
179.022,0.966
179.052,0.971
179.082,0.969
179.112,0.980
179.142,0.987
179.172,0.978
179.202,0.968
179.232,0.970
179.262,0.957
179.292,0.925
179.322,0.937
179.352,0.937
179.382,0.926
179.412,0.954
179.442,0.962
179.472,0.964
179.502,0.965
179.532,0.965
179.562,0.979
179.592,0.962
179.622,0.944
179.652,0.958
179.682,0.962
179.712,0.970
179.742,0.969
179.772,0.962
179.802,0.955
179.832,0.943
179.862,0.938
179.892,0.957
179.922,0.968
179.952,0.968
179.982,0.974
180.012,1.003
180.042,0.958
180.072,0.922
180.102,0.940
180.132,0.958
180.162,0.974
180.192,0.955
180.222,0.951
180.252,0.955
180.282,0.961
180.312,0.961
180.342,0.970
180.372,0.981
180.402,0.962
180.432,0.956
180.462,0.942
180.492,0.956
180.522,0.969
180.552,0.958
180.582,0.957
180.612,0.955
180.642,0.963
180.672,0.960
180.702,0.962
180.732,0.965
180.762,0.948
180.792,0.958
180.822,0.958
180.852,0.950
180.882,0.958
180.912,0.964
180.942,0.975
180.972,0.966
181.002,0.967
181.032,0.970
181.062,0.958
181.092,0.961
181.122,0.964
181.152,0.965
181.182,0.956
181.212,0.968
181.242,0.979
181.272,0.964
181.302,0.980
181.332,0.967
181.362,0.953
181.392,0.930
181.422,0.936
181.452,0.949
181.482,0.978
181.512,0.978
181.542,0.966
181.572,0.950
181.602,0.944
181.632,0.929
181.662,0.953
181.692,0.962
181.722,0.962
181.752,0.969
181.782,0.967
181.812,0.985
181.842,0.980
181.872,0.953
181.902,0.954
181.932,0.965
181.962,0.958
181.992,0.980
182.022,0.975
182.052,0.970
182.082,0.960
182.112,0.975
182.142,0.973
182.172,0.990
182.202,0.978
182.232,0.984
182.262,0.952
182.292,0.960
182.322,0.974
182.352,0.982
182.382,0.973
182.412,0.974
182.442,0.969
182.472,0.967
182.502,0.966
182.532,0.964
182.562,0.971
182.592,0.970
182.622,0.967
182.652,0.975
182.682,0.970
182.712,0.987
182.742,1.012
182.772,1.006
182.802,1.012
182.832,1.009
182.862,0.961
182.892,0.979
182.922,1.003
182.952,0.959
182.982,0.962
183.012,0.981
183.042,0.958
183.072,0.972
183.102,0.988
183.132,0.967
183.162,0.963
183.192,0.987
183.222,0.971
183.252,0.991
183.282,0.995
183.312,0.981
183.342,0.983
183.372,0.974
183.402,0.991
183.432,1.016
183.462,1.036
183.492,1.050
183.522,1.019
183.552,1.023
183.582,1.024
183.612,1.021
183.642,1.007
183.672,1.035
183.702,1.027
183.732,0.994
183.762,0.974
183.792,0.946
183.822,0.951
183.852,0.990
183.882,0.990
183.912,0.984
183.942,0.978
183.972,0.965
184.002,0.979
184.032,0.990
184.062,1.007
184.092,1.005
184.122,0.999
184.152,1.009
184.182,1.001
184.212,0.996
184.242,1.002
184.272,1.004
184.302,1.011
184.332,1.002
184.362,1.005
184.392,1.008
184.422,1.001
184.452,1.000
184.482,1.007
184.512,1.003
184.542,1.004
184.572,0.994
184.602,0.998
184.632,0.998
184.662,0.998
184.692,1.000
184.722,0.999
184.752,0.998
184.782,0.983
184.812,0.982
184.842,1.015
184.872,1.011
184.902,0.991
184.932,0.989
184.962,1.006
184.992,1.021
185.022,1.028
185.052,1.015
185.082,1.007
185.112,0.979
185.142,0.973
185.172,0.958
185.202,0.974
185.232,1.000
185.262,1.022
185.292,0.989
185.322,1.018
185.352,0.999
185.382,1.007
185.412,0.975
185.442,0.999
185.472,0.998
185.502,1.008
185.532,1.029
185.562,1.018
185.592,0.997
185.622,0.955
185.652,0.970
185.682,0.972
185.712,1.005
185.742,0.998
185.772,1.003
185.802,1.021
185.832,0.988
185.862,1.001
185.892,0.979
185.922,0.971
185.952,0.977
185.982,0.987
186.012,1.005
186.042,1.028
186.072,1.016
186.102,1.003
186.132,1.002
186.162,0.999
186.192,0.989
186.222,0.992
186.252,0.988
186.282,0.991
186.312,1.008
186.342,1.009
186.372,1.014
186.402,0.994
186.432,0.990
186.462,0.991
186.492,0.994
186.522,0.994
186.552,1.000
186.582,1.012
186.612,1.030
186.642,1.025
186.672,1.000
186.702,0.973
186.732,0.968
186.762,0.986
186.792,0.994
186.822,1.003
186.852,1.009
186.882,1.021
186.912,0.993
186.942,0.979
186.972,0.981
187.002,0.984
187.032,1.003
187.062,1.012
187.092,1.012
187.122,1.009
187.152,1.003
187.182,0.989
187.212,0.985
187.242,0.992
187.272,0.990
187.302,1.003
187.332,0.997
187.362,0.982
187.392,0.979
187.422,0.975
187.452,1.006
187.482,1.039
187.512,1.027
187.542,1.001
187.572,0.998
187.602,0.991
187.632,0.990
187.662,0.985
187.692,1.003
187.722,0.994
187.752,0.992
187.782,1.016
187.812,0.998
187.842,0.997
187.872,0.993
187.902,0.994
187.932,0.990
187.962,0.989
187.992,0.997
188.022,0.997
188.052,0.999
188.082,0.999
188.112,1.004
188.142,1.005
188.172,0.997
188.202,0.994
188.232,0.994
188.262,0.991
188.292,0.993
188.322,0.991
188.352,0.999
188.382,0.997
188.412,0.993
188.442,1.000
188.472,0.989
188.502,0.995
188.532,1.003
188.562,1.003
188.592,0.995
188.622,0.989
188.652,0.994
188.682,0.995
188.712,0.991
188.742,0.996
188.772,0.995
188.802,0.993
188.832,0.996
188.862,1.003
188.892,0.998
188.922,0.994
188.952,0.993
188.982,0.991
189.012,0.991
189.042,0.990
189.072,1.001
189.102,1.004
189.132,0.995
189.162,0.989
189.192,0.987
189.222,0.988
189.252,0.991
189.282,0.988
189.312,1.008
189.342,1.037
189.372,1.021
189.402,1.009
189.432,1.002
189.462,0.992
189.492,0.982
189.522,0.965
189.552,0.958
189.582,0.967
189.612,0.984
189.642,0.988
189.672,0.998
189.702,0.999
189.732,0.990
189.762,0.987
189.792,0.989
189.822,0.994
189.852,0.990
189.882,0.989
189.912,0.990
189.942,0.986
189.972,0.991
190.002,0.995
190.032,0.988
190.062,0.995
190.092,1.000
190.122,0.984
190.152,0.984
190.182,0.991
190.212,0.999
190.242,0.998
190.272,0.995
190.302,0.999
190.332,1.001
190.362,1.001
190.392,0.984
190.422,0.951
190.452,0.974
190.482,0.988
190.512,1.007
190.542,1.015
190.572,1.008
190.602,0.999
190.632,0.995
190.662,0.980
190.692,0.981
190.722,0.998
190.752,1.002
190.782,1.001
190.812,0.988
190.842,0.985
190.872,0.987
190.902,0.987
190.932,0.990
190.962,0.986
190.992,0.992
191.022,1.002
191.052,1.004
191.082,0.989
191.112,0.987
191.142,0.982
191.172,1.001
191.202,0.988
191.232,0.993
191.262,1.000
191.292,0.981
191.322,0.986
191.352,1.000
191.382,1.006
191.412,0.980
191.442,0.980
191.472,0.993
191.502,0.990
191.532,0.990
191.562,0.997
191.592,0.991
191.622,0.993
191.652,0.993
191.682,0.989
191.712,0.997
191.742,0.988
191.772,0.974
191.802,0.979
191.832,0.986
191.862,0.969
191.892,0.980
191.922,0.994
191.952,0.998
191.982,0.991
192.012,0.993
192.042,0.990
192.072,0.988
192.102,0.967
192.132,0.956
192.162,0.980
192.192,0.977
192.222,0.988
192.252,0.970
192.282,0.984
192.312,0.978
192.342,0.980
192.372,0.985
192.402,0.974
192.432,0.955
192.462,0.961
192.492,0.989
192.522,0.981
192.552,0.985
192.582,0.979
192.612,0.974
192.642,0.972
192.672,0.959
192.702,0.956
192.732,0.972
192.762,0.978
192.792,0.977
192.822,0.974
192.852,0.966
192.882,0.975
192.912,0.975
192.942,0.981
192.972,0.962
193.002,0.961
193.032,0.965
193.062,0.975
193.092,0.977
193.122,0.967
193.152,0.970
193.182,0.972
193.212,0.981
193.242,0.969
193.272,0.976
193.302,0.982
193.332,0.990
193.362,0.980
193.392,0.968
193.422,0.959
193.452,0.958
193.482,0.976
193.512,0.972
193.542,0.977
193.572,0.986
193.602,0.987
193.632,0.980
193.662,0.982
193.692,0.981
193.722,0.986
193.752,0.983
193.782,0.981
193.812,0.966
193.842,0.973
193.872,0.985
193.902,0.977
193.932,0.968
193.962,0.980
193.992,0.976
194.022,0.980
194.052,0.992
194.082,0.989
194.112,0.982
194.142,0.985
194.172,0.983
194.202,0.981
194.232,0.978
194.262,0.980
194.292,0.987
194.322,0.986
194.352,0.986
194.382,0.985
194.412,0.983
194.442,0.974
194.472,0.979
194.502,0.995
194.532,0.986
194.562,0.986
194.592,0.986
194.622,0.984
194.652,0.981
194.682,0.988
194.712,0.998
194.742,0.984
194.772,0.981
194.802,0.983
194.832,0.982
194.862,0.980
194.892,0.980
194.922,0.978
194.952,0.981
194.982,0.991
195.012,0.987
195.042,0.986
195.072,0.987
195.102,0.978
195.132,0.976
195.162,0.980
195.192,0.983
195.222,0.982
195.252,0.991
195.282,0.983
195.312,0.983
195.342,0.988
195.372,0.992
195.402,0.987
195.432,0.985
195.462,0.981
195.492,0.981
195.522,0.978
195.552,0.977
195.582,0.975
195.612,0.974
195.642,0.986
195.672,0.991
195.702,0.993
195.732,0.985
195.762,0.979
195.792,0.980
195.822,0.976
195.852,0.979
195.882,0.983
195.912,0.980
195.942,0.986
195.972,0.990
196.002,0.982
196.032,0.987
196.062,0.983
196.092,0.979
196.122,0.981
196.152,0.981
196.182,0.984
196.212,0.982
196.242,0.989
196.272,0.994
196.302,0.986
196.332,0.973
196.362,0.971
196.392,0.975
196.422,0.979
196.452,0.991
196.482,0.981
196.512,0.981
196.542,0.986
196.572,0.986
196.602,0.983
196.632,0.981
196.662,0.979
196.692,0.981
196.722,0.985
196.752,1.001
196.782,0.991
196.812,0.973
196.842,0.980
196.872,0.968
196.902,0.973
196.932,0.973
196.962,0.975
196.992,0.974
197.022,0.970
197.052,0.953
197.082,0.965
197.112,0.976
197.142,0.958
197.172,0.942
197.202,0.953
197.232,0.957
197.262,0.954
197.292,0.963
197.322,0.984
197.352,0.973
197.382,0.958
197.412,0.957
197.442,0.946
197.472,0.952
197.502,0.968
197.532,0.956
197.562,0.964
197.592,0.971
197.622,0.963
197.652,0.967
197.682,0.947
197.712,0.962
197.742,0.972
197.772,0.967
197.802,0.966
197.832,0.975
197.862,0.967
197.892,0.972
197.922,0.970
197.952,0.975
197.982,0.971
198.012,0.970
198.042,0.969
198.072,0.972
198.102,0.958
198.132,0.957
198.162,0.951
198.192,0.963
198.222,0.975
198.252,0.976
198.282,0.969
198.312,0.962
198.342,0.964
198.372,0.971
198.402,0.971
198.432,0.952
198.462,0.956
198.492,0.962
198.522,0.981
198.552,0.990
198.582,0.960
198.612,0.947
198.642,0.961
198.672,0.963
198.702,0.982
198.732,0.987
198.762,0.982
198.792,0.958
198.822,0.950
198.852,0.961
198.882,0.978
198.912,0.973
198.942,0.966
198.972,0.958
199.002,0.961
199.032,0.965
199.062,0.966
199.092,0.975
199.122,0.975
199.152,0.969
199.182,0.955
199.212,0.966
199.242,0.958
199.272,0.958
199.302,0.959
199.332,0.965
199.362,0.963
199.392,0.960
199.422,0.981
199.452,0.907
199.482,0.910
199.512,0.965
199.542,0.978
199.572,0.943
199.602,0.968
199.632,0.956
199.662,0.960
199.692,0.962
199.722,0.970
199.752,0.963
199.782,0.953
199.812,0.946
199.842,0.960
199.872,0.958
199.902,0.959
199.932,0.952
199.962,0.969
199.992,0.964
200.022,0.954
200.052,0.960
200.082,0.971
200.112,0.941
200.142,0.969
200.172,0.981
200.202,0.954
200.232,0.961
200.262,0.988
200.292,1.027
200.322,1.043
200.352,0.878
200.382,0.745
200.412,0.750
200.442,1.042
200.472,1.045
200.502,1.096
200.532,1.073
200.562,1.064
200.592,0.906
200.622,0.829
200.652,0.929
200.682,0.983
200.712,0.992
200.742,0.985
200.772,0.957
200.802,0.945
200.832,0.928
200.862,0.944
200.892,0.980
200.922,0.981
200.952,0.971
200.982,0.939
201.012,0.943
201.042,0.969
201.072,0.954
201.102,0.950
201.132,0.975
201.162,0.960
201.192,0.951
201.222,0.959
201.252,0.955
201.282,0.945
201.312,0.966
201.342,0.951
201.372,0.924
201.402,0.918
201.432,0.943
201.462,0.957
201.492,0.945
201.522,0.934
201.552,0.958
201.582,0.970
201.612,0.947
201.642,0.951
201.672,0.968
201.702,0.965
201.732,0.959
201.762,0.990
201.792,0.949
201.822,0.954
201.852,0.955
201.882,0.946
201.912,0.971
201.942,0.975
201.972,0.945
202.002,0.951
202.032,0.952
202.062,0.932
202.092,0.936
202.122,0.958
202.152,0.959
202.182,0.933
202.212,0.950
202.242,0.984
202.272,0.996
202.302,0.970
202.332,0.958
202.362,0.961
202.392,0.923
202.422,0.899
202.452,0.921
202.482,0.938
202.512,0.947
202.542,0.929
202.572,0.942
202.602,1.002
202.632,0.985
202.662,0.933
202.692,0.947
202.722,0.939
202.752,0.910
202.782,0.905
202.812,0.913
202.842,0.946
202.872,0.950
202.902,0.946
202.932,0.962
202.962,0.923
202.992,0.925
203.022,0.954
203.052,0.983
203.082,1.019
203.112,0.979
203.142,0.947
203.172,0.933
203.202,0.928
203.232,0.923
203.262,0.934
203.292,0.940
203.322,0.961
203.352,0.960
203.382,0.942
203.412,0.943
203.442,0.964
203.472,0.961
203.502,0.949
203.532,0.948
203.562,0.930
203.592,0.933
203.622,0.947
203.652,0.947
203.682,0.942
203.712,0.930
203.742,0.942
203.772,0.951
203.802,0.953
203.832,0.954
203.862,0.949
203.892,0.949
203.922,0.959
203.952,0.944
203.982,0.952
204.012,0.958
204.042,0.946
204.072,0.950
204.102,0.965
204.132,0.985
204.162,0.960
204.192,0.925
204.222,0.937
204.252,0.945
204.282,0.955
204.312,0.963
204.342,0.961
204.372,0.960
204.402,0.950
204.432,0.958
204.462,0.970
204.492,0.972
204.522,0.984
204.552,0.975
204.582,0.937
204.612,0.942
204.642,0.941
204.672,0.952
204.702,0.958
204.732,0.962
204.762,0.960
204.792,0.953
204.822,0.953
204.852,0.963
204.882,0.942
204.912,0.949
204.942,0.959
204.972,0.959
205.002,0.966
205.032,0.943
205.062,0.942
205.092,0.954
205.122,0.968
205.152,0.968
205.182,0.963
205.212,0.966
205.242,0.962
205.272,0.946
205.302,0.950
205.332,0.959
205.362,0.955
205.392,0.937
205.422,0.959
205.452,0.959
205.482,0.958
205.512,0.949
205.542,0.947
205.572,0.933
205.602,0.953
205.632,0.978
205.662,0.974
205.692,0.975
205.722,0.971
205.752,0.955
205.782,0.955
205.812,0.957
205.842,0.954
205.872,0.946
205.902,0.943
205.932,0.963
205.962,0.952
205.992,0.954
206.022,0.940
206.052,0.945
206.082,0.942
206.112,0.951
206.142,0.956
206.172,0.927
206.202,0.924
206.232,0.954
206.262,0.959
206.292,0.970
206.322,0.961
206.352,0.966
206.382,0.979
206.412,0.960
206.442,0.947
206.472,0.940
206.502,0.942
206.532,0.948
206.562,0.951
206.592,0.951
206.622,0.946
206.652,0.944
206.682,0.952
206.712,0.948
206.742,0.958
206.772,0.946
206.802,0.934
206.832,0.946
206.862,0.956
206.892,0.971
206.922,0.996
206.952,0.932
206.982,0.960
207.012,1.003
207.042,0.929
207.072,0.927
207.102,0.902
207.132,0.893
207.162,0.971
207.192,0.960
207.222,0.973
207.252,0.981
207.282,0.951
207.312,0.973
207.342,0.933
207.372,0.934
207.402,0.945
207.432,0.927
207.462,0.942
207.492,0.956
207.522,0.921
207.552,0.941
207.582,0.980
207.612,0.952
207.642,0.957
207.672,0.962
207.702,0.948
207.732,0.954
207.762,0.948
207.792,0.951
207.822,0.959
207.852,0.973
207.882,0.951
207.912,0.938
207.942,0.944
207.972,0.946
208.002,0.943
208.032,0.930
208.062,0.915
208.092,0.900
208.122,0.917
208.152,0.925
208.182,0.929
208.212,0.935
208.242,0.973
208.272,0.979
208.302,0.966
208.332,0.960
208.362,0.990
208.392,0.970
208.422,0.974
208.452,0.984
208.482,0.969
208.512,0.948
208.542,0.961
208.572,0.954
208.602,0.940
208.632,0.954
208.662,0.942
208.692,0.947
208.722,0.960
208.752,0.946
208.782,0.942
208.812,0.936
208.842,0.933
208.872,0.948
208.902,0.957
208.932,0.958
208.962,0.967
208.992,0.975
209.022,0.999
209.052,0.991
209.082,0.954
209.112,0.916
209.142,0.898
209.172,0.904
209.202,0.937
209.232,0.977
209.262,1.003
209.292,0.984
209.322,0.957
209.352,0.923
209.382,0.909
209.412,0.909
209.442,0.941
209.472,0.989
209.502,0.989
209.532,0.959
209.562,0.934
209.592,0.925
209.622,0.968
209.652,0.980
209.682,0.958
209.712,0.947
209.742,0.955
209.772,0.947
209.802,0.935
209.832,0.939
209.862,0.951
209.892,0.958
209.922,0.958
209.952,0.960
209.982,0.954
210.012,0.951
210.042,0.939
210.072,0.920
210.102,0.927
210.132,0.951
210.162,0.957
210.192,0.939
210.222,0.946
210.252,0.930
210.282,0.936
210.312,0.912
210.342,0.924
210.372,0.938
210.402,0.938
210.432,0.894
210.462,0.881
210.492,0.953
210.522,0.981
210.552,0.963
210.582,0.967
210.612,0.927
210.642,0.962
210.672,0.973
210.702,0.955
210.732,0.947
210.762,0.952
210.792,0.948
210.822,0.942
210.852,0.937
210.882,0.953
210.912,0.965
210.942,0.957
210.972,0.952
211.002,0.956
211.032,0.966
211.062,0.955
211.092,0.936
211.122,0.943
211.152,0.949
211.182,0.936
211.212,0.944
211.242,0.956
211.272,0.952
211.302,0.944
211.332,0.955
211.362,0.958
211.392,0.949
211.422,0.963
211.452,0.963
211.482,0.961
211.512,0.961
211.542,0.964
211.572,0.958
211.602,0.961
211.632,0.969
211.662,0.961
211.692,0.952
211.722,0.956
211.752,0.953
211.782,0.964
211.812,0.954
211.842,0.950
211.872,0.964
211.902,0.954
211.932,0.955
211.962,0.968
211.992,0.961
212.022,0.955
212.052,0.960
212.082,0.959
212.112,0.958
212.142,0.958
212.172,0.957
212.202,0.963
212.232,0.967
212.262,0.961
212.292,0.961
212.322,0.956
212.352,0.949
212.382,0.960
212.412,0.965
212.442,0.962
212.472,0.957
212.502,0.951
212.532,0.961
212.562,0.955
212.592,0.957
212.622,0.951
212.652,0.952
212.682,0.956
212.712,0.958
212.742,0.955
212.772,0.956
212.802,0.954
212.832,0.963
212.862,0.967
212.892,0.955
212.922,0.970
212.952,0.974
212.982,1.000
213.012,0.954
213.042,0.966
213.072,0.969
213.102,0.945
213.132,0.928
213.162,0.943
213.192,0.973
213.222,0.978
213.252,0.965
213.282,0.972
213.312,0.991
213.342,0.991
213.372,0.979
213.402,0.977
213.432,0.979
213.462,0.978
213.492,0.980
213.522,0.991
213.552,0.962
213.582,0.988
213.612,0.981
213.642,0.963
213.672,0.984
213.702,0.960
213.732,0.971
213.762,0.975
213.792,0.976
213.822,0.980
213.852,0.972
213.882,0.978
213.912,0.983
213.942,0.987
213.972,0.992
214.002,1.000
214.032,0.995
214.062,0.981
214.092,0.982
214.122,0.984
214.152,0.985
214.182,0.983
214.212,0.982
214.242,0.984
214.272,0.971
214.302,0.984
214.332,0.987
214.362,0.980
214.392,0.982
214.422,0.977
214.452,0.976
214.482,0.984
214.512,0.984
214.542,0.986
214.572,0.978
214.602,0.979
214.632,0.977
214.662,0.984
214.692,0.987
214.722,0.984
214.752,0.979
214.782,0.983
214.812,0.975
214.842,0.983
214.872,0.965
214.902,0.981
214.932,0.976
214.962,0.976
214.992,0.986
215.022,0.981
215.052,0.980
215.082,0.987
215.112,0.978
215.142,0.975
215.172,0.972
215.202,0.972
215.232,0.979
215.262,0.979
215.292,0.979
215.322,0.984
215.352,0.987
215.382,0.994
215.412,0.991
215.442,0.986
215.472,0.971
215.502,0.975
215.532,0.978
215.562,0.985
215.592,0.982
215.622,0.980
215.652,0.982
215.682,0.986
215.712,0.979
215.742,0.981
215.772,0.983
215.802,0.984
215.832,0.985
215.862,0.994
215.892,0.984
215.922,0.976
215.952,0.979
215.982,0.991
216.012,1.007
216.042,0.979
216.072,0.976
216.102,0.984
216.132,0.974
216.162,0.986
216.192,0.987
216.222,0.965
216.252,0.968
216.282,0.969
216.312,0.970
216.342,0.971
216.372,0.976
216.402,0.967
216.432,0.975
216.462,0.986
216.492,0.977
216.522,0.978
216.552,0.976
216.582,0.968
216.612,0.959
216.642,0.976
216.672,0.986
216.702,0.971
216.732,0.979
216.762,0.980
216.792,0.978
216.822,0.972
216.852,0.968
216.882,0.977
216.912,0.979
216.942,0.981
216.972,0.973
217.002,0.971
217.032,0.984
217.062,0.983
217.092,0.975
217.122,0.971
217.152,0.968
217.182,0.973
217.212,0.975
217.242,0.977
217.272,0.973
217.302,0.979
217.332,0.971
217.362,0.977
217.392,0.979
