df_hash,22ZHK4.A59L8C
461.161,1.040
461.191,1.041
461.221,1.034
461.251,1.036
461.281,1.050
461.311,1.038
461.341,1.036
461.371,1.044
461.401,1.040
461.431,1.036
461.461,1.040
461.491,1.046
461.521,1.042
461.551,1.035
461.581,1.035
461.611,1.047
461.641,1.058
461.671,1.043
461.701,1.056
461.731,1.047
461.761,1.054
461.791,1.067
461.821,1.132
461.851,1.065
461.881,1.000
461.911,1.007
461.941,1.031
461.971,1.020
462.001,1.006
462.031,1.021
462.061,1.023
462.091,1.021
462.121,1.031
462.151,1.025
462.181,1.054
462.211,1.047
462.241,1.026
462.271,1.048
462.301,1.020
462.331,1.029
462.361,1.054
462.391,1.054
462.421,1.074
462.451,1.064
462.481,1.022
462.511,1.039
462.541,1.034
462.571,1.025
462.601,0.999
462.631,1.052
462.661,1.053
462.691,1.038
462.721,0.988
462.751,0.991
462.781,1.064
462.811,1.099
462.841,1.040
462.871,1.017
462.901,1.008
462.931,0.983
462.961,0.985
462.991,1.014
463.021,0.975
463.051,0.998
463.081,1.010
463.111,1.022
463.141,1.051
463.171,1.071
463.201,1.090
463.231,1.097
463.261,1.085
463.291,1.060
463.321,1.008
463.351,0.996
463.381,0.991
463.411,0.979
463.441,0.992
463.471,1.021
463.501,1.057
463.531,1.057
463.561,1.030
463.591,1.018
463.621,1.011
463.651,1.014
463.681,1.021
463.711,1.018
463.741,1.020
463.771,1.029
463.801,1.025
463.831,1.017
463.861,1.026
463.891,1.039
463.921,1.030
463.951,1.015
463.981,1.026
464.011,1.023
464.041,1.021
464.071,1.019
464.101,1.022
464.131,1.029
464.161,1.028
464.191,1.023
464.221,1.019
464.251,1.020
464.281,1.027
464.311,1.020
464.341,1.024
464.371,1.036
464.401,1.018
464.431,1.020
464.461,1.021
464.491,1.018
464.521,1.024
464.551,1.034
464.581,1.027
464.611,1.015
464.641,1.021
464.671,1.022
464.701,1.022
464.731,1.023
464.761,1.030
464.791,1.029
464.821,1.018
464.851,1.015
464.881,1.020
464.911,1.031
464.941,1.028
464.971,1.021
465.001,1.010
465.031,1.015
465.061,1.026
465.091,1.029
465.121,1.022
465.151,1.022
465.181,1.025
465.211,1.021
465.241,1.023
465.271,1.039
465.301,1.009
465.331,1.026
465.361,1.037
465.391,1.025
465.421,1.021
465.451,1.025
465.481,1.023
465.511,1.025
465.541,1.026
465.571,1.024
465.601,1.026
465.631,1.025
465.661,1.031
465.691,1.026
465.721,1.021
465.751,1.027
465.781,1.030
465.811,1.031
465.841,1.026
465.871,1.027
465.901,1.033
465.931,1.030
465.961,1.035
465.991,1.031
466.021,1.029
466.051,1.022
466.081,1.021
466.111,1.018
466.141,1.025
466.171,1.028
466.201,1.033
466.231,1.035
466.261,1.030
466.291,1.025
466.321,1.024
466.351,1.028
466.381,1.034
466.411,1.031
466.441,1.024
466.471,1.025
466.501,1.030
466.531,1.028
466.561,1.024
466.591,1.026
466.621,1.033
466.651,1.029
466.681,1.024
466.711,1.030
466.741,1.030
466.771,1.030
466.801,1.035
466.831,1.042
466.861,1.025
466.891,1.024
466.921,1.024
466.951,1.022
466.981,1.029
467.011,1.033
467.041,1.030
467.071,1.030
467.101,1.033
467.131,1.028
467.161,1.032
467.191,1.032
467.221,1.029
467.251,1.024
467.281,1.024
467.311,1.028
467.341,1.028
467.371,1.032
467.401,1.036
467.431,1.029
467.461,1.029
467.491,1.038
467.521,1.027
467.551,1.025
467.581,1.025
467.611,1.023
467.641,1.029
467.671,1.019
467.701,1.037
467.731,1.036
467.761,1.024
467.791,1.021
467.821,1.030
467.851,1.033
467.881,1.028
467.911,1.026
467.941,1.033
467.971,1.029
468.001,1.030
468.031,1.031
468.061,1.028
468.091,1.031
468.121,1.024
468.151,1.031
468.181,1.031
468.211,1.027
468.241,1.031
468.271,1.027
468.301,1.031
468.331,1.033
468.361,1.037
468.391,1.030
468.421,1.024
468.451,1.022
468.481,1.034
468.511,1.029
468.541,1.026
468.571,1.029
468.601,1.029
468.631,1.030
468.661,1.026
468.691,1.030
468.721,1.031
468.751,1.026
468.781,1.031
468.811,1.030
468.841,1.029
468.871,1.027
468.901,1.030
468.931,1.029
468.961,1.030
468.991,1.035
469.021,1.028
469.051,1.035
469.081,1.033
469.111,1.028
469.141,1.034
469.171,1.025
469.201,1.027
469.231,1.024
469.261,1.030
469.291,1.030
469.321,1.028
469.351,1.031
469.381,1.030
469.411,1.030
469.441,1.027
469.471,1.027
469.501,1.029
469.531,1.030
469.561,1.030
469.591,1.026
469.621,1.026
469.651,1.031
469.681,1.033
469.711,1.027
469.741,1.027
469.771,1.033
469.801,1.028
469.831,1.031
469.861,1.031
469.891,1.027
469.921,1.028
469.951,1.034
469.981,1.025
470.011,1.027
470.041,1.032
470.071,1.033
470.101,1.026
470.131,1.030
470.161,1.034
470.191,1.029
470.221,1.030
470.251,1.033
470.281,1.028
470.311,1.027
470.341,1.027
470.371,1.031
470.401,1.033
470.431,1.031
470.461,1.021
470.491,1.027
470.521,1.035
470.551,1.033
470.581,1.032
470.611,1.029
470.641,1.020
470.671,1.031
470.701,1.031
470.731,1.026
470.761,1.030
470.791,1.036
470.821,1.040
470.851,1.020
470.881,1.030
470.911,1.023
470.941,1.029
470.971,1.038
471.001,1.030
471.031,1.029
471.061,1.030
471.091,1.035
471.121,1.036
471.151,1.024
471.181,1.034
471.211,1.033
471.241,1.034
471.271,1.034
471.301,1.036
471.331,1.034
471.361,1.034
471.391,1.021
471.421,1.038
471.451,1.028
471.481,1.027
471.511,1.033
471.541,1.032
471.571,1.030
471.601,1.038
471.631,1.031
471.661,1.026
471.691,1.030
471.721,1.033
471.751,1.030
471.781,1.031
471.811,1.029
471.841,1.030
471.871,1.033
471.901,1.033
471.931,1.033
471.961,1.032
471.991,1.029
472.021,1.032
472.051,1.024
472.081,1.035
472.111,1.035
472.141,1.025
472.171,1.030
472.201,1.031
472.231,1.032
472.261,1.030
472.291,1.031
472.321,1.034
472.351,1.033
472.381,1.029
472.411,1.031
472.441,1.030
472.471,1.036
472.501,1.023
472.531,1.029
472.561,1.029
472.591,1.027
472.621,1.028
472.651,1.031
472.681,1.034
472.711,1.031
472.741,1.029
472.771,1.029
472.801,1.031
472.831,1.034
472.861,1.030
472.891,1.023
472.921,1.036
472.951,1.032
472.981,1.025
473.011,1.028
473.041,1.036
473.071,1.035
473.101,1.032
473.131,1.030
473.161,1.031
473.191,1.033
473.221,1.030
473.251,1.033
473.281,1.032
473.311,1.030
473.341,1.029
473.371,1.027
473.401,1.032
473.431,1.031
473.461,1.032
473.491,1.028
473.521,1.033
473.551,1.032
473.581,1.027
473.611,1.032
473.641,1.037
473.671,1.028
473.701,1.036
473.731,1.033
473.761,1.031
473.791,1.035
473.821,1.032
473.851,1.028
473.881,1.031
473.911,1.026
473.941,1.030
473.971,1.038
474.001,1.032
474.031,1.031
474.061,1.032
474.091,1.026
474.121,1.029
474.151,1.033
474.181,1.034
474.211,1.034
474.241,1.032
474.271,1.027
474.301,1.031
474.331,1.038
474.361,1.030
474.391,1.025
474.421,1.032
474.451,1.029
474.481,1.033
474.511,1.030
474.541,1.028
474.571,1.033
474.601,1.034
474.631,1.034
474.661,1.031
474.691,1.031
474.721,1.028
474.751,1.033
474.781,1.031
474.811,1.031
474.841,1.031
474.871,1.029
474.901,1.027
474.931,1.032
474.961,1.032
474.991,1.032
475.021,1.035
475.051,1.032
475.081,1.033
475.111,1.032
475.141,1.031
475.171,1.035
475.201,1.034
475.231,1.030
475.261,1.030
475.291,1.031
475.321,1.034
475.351,1.034
475.381,1.023
475.411,1.035
475.441,1.034
475.471,1.027
475.501,1.029
475.531,1.034
475.561,1.031
475.591,1.034
475.621,1.034
475.651,1.033
475.681,1.028
475.711,1.026
475.741,1.033
475.771,1.027
475.801,1.033
475.831,1.032
475.861,1.028
475.891,1.033
475.921,1.035
475.951,1.034
475.981,1.035
476.011,1.030
476.041,1.035
476.071,1.028
476.101,1.032
476.131,1.036
476.161,1.030
476.191,1.033
476.221,1.035
476.251,1.035
476.281,1.032
476.311,1.032
476.341,1.030
476.371,1.033
476.401,1.034
476.431,1.028
476.461,1.034
476.491,1.034
476.521,1.030
476.551,1.024
476.581,1.032
476.611,1.038
476.641,1.034
476.671,1.025
476.701,1.036
476.731,1.035
476.761,1.029
476.791,1.034
476.821,1.034
476.851,1.021
476.881,1.035
476.911,1.036
476.941,1.031
476.971,1.028
477.001,1.036
477.031,1.037
477.061,1.031
477.091,1.031
477.121,1.034
477.151,1.031
477.181,1.034
477.211,1.033
477.241,1.034
477.271,1.027
477.301,1.030
477.331,1.036
477.361,1.033
477.391,1.032
477.421,1.035
477.451,1.033
477.481,1.034
477.511,1.040
477.541,1.033
477.571,1.031
477.601,1.037
477.631,1.026
477.661,1.030
477.691,1.030
477.721,1.038
477.751,1.034
477.781,1.029
477.811,1.032
477.841,1.034
477.871,1.034
477.901,1.028
477.931,1.035
477.961,1.033
477.991,1.035
478.021,1.032
478.051,1.030
478.081,1.031
478.111,1.032
478.141,1.038
478.171,1.034
478.201,1.034
478.231,1.029
478.261,1.035
478.291,1.035
478.321,1.032
478.351,1.034
478.381,1.028
478.411,1.024
478.441,1.041
478.471,1.030
478.501,1.026
478.531,1.034
478.561,1.034
478.591,1.031
478.621,1.028
478.651,1.030
478.681,1.033
478.711,1.033
478.741,1.029
478.771,1.032
478.801,1.032
478.831,1.033
478.861,1.031
478.891,1.030
478.921,1.034
478.951,1.030
478.981,1.032
479.011,1.033
479.041,1.032
479.071,1.030
479.101,1.040
479.131,1.035
479.161,1.028
479.191,1.035
479.221,1.031
479.251,1.029
479.281,1.033
479.311,1.035
479.341,1.033
479.371,1.031
479.401,1.031
479.431,1.035
479.461,1.029
479.491,1.031
479.521,1.033
479.551,1.032
479.581,1.029
479.611,1.034
479.641,1.030
479.671,1.032
479.701,1.030
479.731,1.035
479.761,1.039
479.791,1.032
479.821,1.034
479.851,1.032
479.881,1.026
479.911,1.033
479.941,1.033
479.971,1.028
480.001,1.030
480.031,1.034
480.061,1.034
480.091,1.032
480.121,1.034
480.151,1.034
480.181,1.032
480.211,1.030
480.241,1.036
480.271,1.036
480.301,1.031
480.331,1.029
480.361,1.034
480.391,1.032
480.421,1.035
480.451,1.035
480.481,1.030
480.511,1.034
480.541,1.034
480.571,1.029
480.601,1.037
480.631,1.030
480.661,1.031
480.691,1.037
480.721,1.029
480.751,1.030
480.781,1.036
480.811,1.028
480.841,1.030
480.871,1.033
480.901,1.032
480.931,1.027
480.961,1.033
480.991,1.036
481.021,1.032
481.051,1.032
481.081,1.028
481.111,1.030
481.141,1.039
481.171,1.035
481.201,1.030
481.231,1.033
481.261,1.032
481.291,1.036
481.321,1.034
481.351,1.032
481.381,1.033
481.411,1.032
481.441,1.034
481.471,1.036
481.501,1.023
481.531,1.038
481.561,1.029
481.591,1.032
481.621,1.035
481.651,1.034
481.681,1.033
481.711,1.030
481.741,1.038
481.771,1.030
481.801,1.030
481.831,1.036
481.861,1.033
481.891,1.030
481.921,1.031
481.951,1.031
481.981,1.034
482.011,1.030
482.041,1.033
482.071,1.032
482.101,1.031
482.131,1.031
482.161,1.033
482.191,1.033
482.221,1.034
482.251,1.030
482.281,1.035
482.311,1.031
482.341,1.030
482.371,1.029
482.401,1.031
482.431,1.032
482.461,1.035
482.491,1.033
482.521,1.033
482.551,1.037
482.581,1.031
482.611,1.031
482.641,1.033
482.671,1.032
482.701,1.033
482.731,1.031
482.761,1.031
482.791,1.033
482.821,1.032
482.851,1.038
482.881,1.032
482.911,1.031
482.941,1.036
482.971,1.035
483.001,1.031
483.031,1.037
483.061,1.035
483.091,1.034
483.121,1.034
483.151,1.025
483.181,1.034
483.211,1.036
483.241,1.028
483.271,1.031
483.301,1.032
483.331,1.034
483.361,1.031
483.391,1.024
483.421,1.035
483.451,1.040
483.481,1.035
483.511,1.046
483.541,1.040
483.571,1.039
483.601,1.041
483.631,1.035
483.661,1.038
483.691,1.029
483.721,1.043
483.751,1.045
483.781,1.028
483.811,1.037
483.841,1.035
483.871,1.033
483.901,1.029
483.931,1.031
483.961,1.040
483.991,1.024
484.021,1.012
484.051,1.025
484.081,1.031
484.111,1.026
484.141,1.024
484.171,1.038
484.201,1.040
484.231,1.022
484.261,1.014
484.291,1.016
484.321,1.036
484.351,1.036
484.381,1.031
484.411,1.031
484.441,1.024
484.471,1.033
484.501,1.039
484.531,1.047
484.561,1.024
484.591,1.034
484.621,1.032
484.651,1.030
484.681,1.019
484.711,1.029
484.741,1.036
484.771,1.029
484.801,1.008
484.831,1.017
484.861,1.030
484.891,1.024
484.921,1.023
484.951,1.035
484.981,1.037
485.011,1.021
485.041,1.006
485.071,1.032
485.101,1.028
485.131,1.030
485.161,1.026
485.191,1.049
485.221,1.044
485.251,1.028
485.281,1.012
485.311,1.017
485.341,1.028
485.371,1.039
485.401,1.043
485.431,1.034
485.461,1.021
485.491,1.021
485.521,1.037
485.551,1.037
485.581,1.041
485.611,1.036
485.641,1.033
485.671,1.032
485.701,1.034
485.731,1.026
485.761,1.034
485.791,1.035
485.821,1.036
485.851,1.049
485.881,1.046
485.911,1.038
485.941,1.042
485.971,1.034
486.001,1.030
486.031,1.065
486.061,1.047
486.091,1.036
486.121,1.026
486.151,1.006
486.181,1.015
486.211,1.022
486.241,1.036
486.271,1.038
486.301,1.046
486.331,1.043
486.361,1.020
486.391,1.007
486.421,1.032
486.451,1.062
486.481,1.028
486.511,1.032
486.541,1.032
486.571,1.049
486.601,1.055
486.631,1.066
486.661,1.062
486.691,1.040
486.721,1.035
486.751,1.059
486.781,1.050
486.811,1.031
486.841,1.063
486.871,1.083
486.901,1.066
486.931,1.071
486.961,1.089
486.991,1.077
487.021,1.073
487.051,1.052
487.081,1.033
487.111,1.052
487.141,1.019
487.171,1.029
487.201,1.053
487.231,1.041
487.261,1.043
487.291,1.065
487.321,1.058
487.351,1.034
487.381,1.060
487.411,1.049
487.441,1.028
487.471,1.051
487.501,1.060
487.531,1.039
487.561,1.036
487.591,1.057
487.621,1.033
487.651,1.016
487.681,1.105
487.711,1.016
487.741,1.003
487.771,1.071
487.801,1.013
487.831,1.032
487.861,1.058
487.891,1.035
487.921,1.057
487.951,1.058
487.981,1.027
488.011,1.025
488.041,1.039
488.071,1.094
488.101,1.077
488.131,1.022
488.161,1.039
488.191,1.031
488.221,1.000
488.251,1.004
488.281,0.971
488.311,1.035
488.341,1.037
488.371,1.061
488.401,1.014
488.431,0.996
488.461,1.036
488.491,1.034
488.521,1.045
488.551,1.011
488.581,1.021
488.611,1.059
488.641,1.027
488.671,1.014
488.701,1.036
488.731,1.004
488.761,0.987
488.791,0.961
488.821,1.013
488.851,1.025
488.881,1.024
488.911,1.056
488.941,1.012
488.971,0.993
489.001,1.015
489.031,1.034
489.061,1.053
489.091,1.049
489.121,0.996
489.151,0.965
489.181,1.107
489.211,1.019
489.241,0.965
489.271,1.009
489.301,1.051
489.331,1.053
489.361,1.037
489.391,1.038
489.421,1.079
489.451,1.106
489.481,1.009
489.511,0.978
489.541,1.036
489.571,1.029
489.601,1.008
489.631,1.036
489.661,1.021
489.691,0.973
489.721,1.136
489.751,1.004
489.781,0.981
489.811,1.058
489.841,1.065
489.871,1.045
489.901,1.021
489.931,1.034
489.961,1.036
489.991,1.024
490.021,1.035
490.051,1.063
490.081,1.030
490.111,1.026
490.141,1.051
490.171,1.040
490.201,1.022
490.231,1.043
490.261,1.037
490.291,1.027
490.321,1.037
490.351,1.033
490.381,1.036
490.411,1.044
490.441,1.033
490.471,1.046
490.501,1.026
490.531,1.017
490.561,1.046
490.591,1.053
490.621,1.037
490.651,1.038
490.681,1.048
490.711,1.050
490.741,1.024
490.771,1.030
490.801,1.040
490.831,1.046
490.861,1.034
490.891,1.029
490.921,1.043
490.951,1.035
490.981,1.021
491.011,1.026
491.041,1.023
491.071,1.017
491.101,1.024
491.131,1.032
491.161,1.032
491.191,1.020
491.221,1.026
491.251,1.034
491.281,1.049
491.311,1.044
491.341,1.030
491.371,1.021
491.401,1.040
491.431,1.021
491.461,1.021
491.491,1.012
491.521,1.030
491.551,1.024
491.581,1.013
491.611,1.035
491.641,1.027
491.671,1.015
491.701,1.009
491.731,1.002
491.761,1.000
491.791,0.998
491.821,0.998
491.851,1.020
491.881,1.030
491.911,1.042
491.941,1.013
491.971,0.994
492.001,1.021
492.031,1.037
492.061,1.022
492.091,1.029
492.121,1.035
492.151,1.017
492.181,1.002
492.211,1.013
492.241,0.997
492.271,0.992
492.301,1.013
492.331,1.017
492.361,1.013
492.391,1.018
492.421,1.038
492.451,1.036
492.481,1.029
492.511,1.029
492.541,1.024
492.571,1.037
492.601,1.028
492.631,1.015
492.661,0.985
492.691,1.002
492.721,1.030
492.751,1.041
492.781,1.042
492.811,1.016
492.841,1.012
492.871,1.057
492.901,1.055
492.931,1.043
492.961,1.027
492.991,1.013
493.021,0.988
493.051,1.013
493.081,1.022
493.111,1.021
493.141,1.044
493.171,1.062
493.201,1.064
493.231,1.057
493.261,1.077
493.291,1.086
493.321,1.069
493.351,1.068
493.381,1.071
493.411,1.053
493.441,1.055
493.471,1.045
493.501,1.035
493.531,1.059
493.561,1.047
493.591,1.032
493.621,1.067
493.651,1.062
493.681,1.043
493.711,1.049
493.741,1.046
493.771,1.042
493.801,1.046
493.831,1.048
493.861,1.039
493.891,1.043
493.921,1.049
493.951,1.046
493.981,1.026
494.011,1.058
494.041,1.068
494.071,1.028
494.101,1.052
494.131,1.046
494.161,1.018
494.191,1.057
494.221,1.045
494.251,1.075
494.281,1.079
494.311,1.079
494.341,1.058
494.371,0.972
494.401,0.946
494.431,0.999
494.461,1.003
494.491,1.004
494.521,1.059
494.551,1.016
494.581,1.003
494.611,1.008
494.641,0.995
494.671,0.990
494.701,1.008
494.731,0.982
494.761,0.929
494.791,0.991
494.821,1.009
494.851,0.984
494.881,0.957
494.911,1.027
494.941,1.015
494.971,0.989
495.001,1.037
495.031,1.052
495.061,1.010
495.091,1.009
495.121,1.007
495.151,1.083
495.181,1.080
495.211,1.038
495.241,0.994
495.271,1.062
495.301,1.060
495.331,0.973
495.361,0.994
495.391,1.029
495.421,1.018
495.451,1.006
495.481,1.016
495.511,1.031
495.541,1.019
495.571,1.008
495.601,1.014
495.631,1.048
495.661,0.990
495.691,0.981
495.721,1.030
495.751,1.044
495.781,0.992
495.811,0.992
495.841,1.021
495.871,1.059
495.901,1.033
495.931,0.972
495.961,1.021
495.991,1.029
496.021,0.978
496.051,0.958
496.081,1.056
496.111,1.047
496.141,0.998
496.171,0.984
496.201,0.994
496.231,0.982
496.261,0.978
496.291,1.008
496.321,1.038
496.351,1.016
496.381,1.013
496.411,1.020
496.441,1.022
496.471,1.007
496.501,1.014
496.531,1.013
496.561,0.999
496.591,0.989
496.621,0.961
496.651,0.941
496.681,1.048
496.711,1.051
496.741,1.021
496.771,1.017
496.801,1.013
496.831,1.030
496.861,1.034
496.891,1.043
496.921,1.053
496.951,1.073
496.981,1.068
497.011,1.049
497.041,1.021
497.071,1.028
497.101,1.021
497.131,1.024
497.161,1.024
497.191,1.023
497.221,1.019
497.251,1.023
497.281,1.036
497.311,1.037
497.341,1.024
497.371,1.020
497.401,1.046
497.431,1.036
497.461,1.009
497.491,1.021
497.521,1.017
497.551,1.040
497.581,1.034
497.611,1.021
497.641,1.039
497.671,1.051
497.701,1.034
497.731,1.033
497.761,1.031
497.791,1.033
497.821,1.029
497.851,1.035
497.881,1.008
497.911,1.014
497.941,1.021
497.971,1.017
498.001,1.045
498.031,1.065
498.061,1.052
498.091,1.026
498.121,1.028
498.151,1.009
498.181,1.020
498.211,1.025
498.241,1.056
498.271,1.062
498.301,1.055
498.331,1.077
498.361,1.065
498.391,1.012
498.421,1.023
498.451,0.995
498.481,0.998
498.511,1.001
498.541,1.005
498.571,1.012
498.601,1.015
498.631,1.021
498.661,1.012
498.691,1.015
498.721,1.022
498.751,1.025
498.781,1.001
498.811,1.012
498.841,1.021
498.871,1.019
498.901,1.007
498.931,1.022
498.961,1.034
498.991,1.036
499.021,1.021
499.051,1.021
499.081,1.017
499.111,1.016
499.141,1.013
499.171,1.003
499.201,1.014
499.231,1.032
499.261,1.029
499.291,1.027
499.321,1.028
499.351,1.021
499.381,1.022
499.411,1.062
499.441,1.040
499.471,0.991
499.501,1.004
499.531,1.013
499.561,1.016
499.591,1.027
499.621,1.029
499.651,1.034
499.681,1.035
499.711,1.017
499.741,1.014
499.771,1.014
499.801,0.968
499.831,1.002
499.861,1.024
499.891,1.021
499.921,1.021
499.951,1.009
499.981,1.002
500.011,1.017
500.041,1.030
500.071,1.021
500.101,1.036
500.131,1.044
500.161,1.018
500.191,1.002
500.221,1.028
500.251,1.034
500.281,1.006
500.311,1.016
500.341,1.019
500.371,1.019
500.401,1.016
500.431,1.033
500.461,1.026
500.491,1.009
500.521,1.032
500.551,1.071
500.581,1.069
500.611,1.050
500.641,0.992
500.671,0.971
500.701,0.960
500.731,1.009
500.761,1.022
500.791,1.013
500.821,1.018
500.851,1.024
500.881,1.010
500.911,1.024
500.941,1.050
500.971,1.055
501.001,1.054
501.031,1.042
501.061,1.036
501.091,1.037
501.121,1.006
501.151,0.940
501.181,0.938
501.211,0.898
501.241,0.934
501.271,1.009
501.301,1.111
501.331,1.109
501.361,1.093
501.391,1.071
501.421,1.078
501.451,1.034
501.481,1.032
501.511,1.024
501.541,1.013
501.571,0.982
501.601,0.954
501.631,0.982
501.661,0.981
501.691,0.987
501.721,1.026
501.751,1.096
501.781,1.071
501.811,1.054
501.841,1.062
501.871,1.010
501.901,0.967
501.931,1.006
501.961,0.998
501.991,1.000
502.021,1.016
502.051,1.014
502.081,1.022
502.111,1.077
502.141,1.026
502.171,1.007
502.201,0.997
502.231,0.990
502.261,0.990
502.291,0.997
502.321,0.994
502.351,0.984
502.381,0.975
502.411,0.979
502.441,0.974
502.471,0.980
502.501,1.019
502.531,1.042
502.561,1.033
502.591,1.036
502.621,1.021
502.651,1.015
502.681,1.027
502.711,1.031
502.741,1.043
502.771,1.026
502.801,1.016
502.831,0.997
502.861,1.024
502.891,1.032
502.921,1.002
502.951,1.009
502.981,1.042
503.011,1.047
503.041,1.016
503.071,1.009
503.101,0.994
503.131,1.018
503.161,1.027
503.191,1.029
503.221,1.019
503.251,0.995
503.281,0.999
503.311,1.010
503.341,1.020
503.371,1.022
503.401,1.010
503.431,1.009
503.461,0.996
503.491,1.038
503.521,1.054
503.551,1.051
503.581,1.039
503.611,1.013
503.641,1.042
503.671,1.040
503.701,1.017
503.731,1.001
503.761,1.000
503.791,0.997
503.821,0.978
503.851,0.948
503.881,1.049
503.911,1.006
503.941,1.008
503.971,1.024
504.001,1.029
504.031,1.007
504.061,1.020
504.091,1.029
504.121,1.004
504.151,1.011
504.181,1.014
504.211,1.008
504.241,0.983
504.271,0.995
504.301,1.035
504.331,1.025
504.361,1.021
504.391,1.025
504.421,1.022
504.451,1.006
504.481,1.000
504.511,1.010
504.541,1.022
504.571,1.018
504.601,1.026
504.631,1.021
504.661,1.017
504.691,1.009
504.721,1.017
504.751,1.019
504.781,1.015
504.811,1.015
504.841,1.010
504.871,1.008
504.901,1.012
504.931,1.021
504.961,1.013
504.991,1.008
505.021,1.014
505.051,1.021
505.081,1.020
505.111,1.002
505.141,1.004
505.171,1.013
