df_hash,22ZHK4.S8EAUS
199.676,1.003
199.706,1.005
199.736,1.003
199.766,0.982
199.796,0.990
199.826,0.986
199.856,0.985
199.886,0.980
199.916,0.993
199.946,0.985
199.976,0.987
200.006,0.976
200.036,1.003
200.066,1.010
200.096,1.012
200.126,1.010
200.156,0.981
200.186,0.980
200.216,0.979
200.246,0.972
200.276,0.967
200.306,0.970
200.336,0.968
200.366,0.972
200.396,0.969
200.426,0.976
200.456,0.969
200.486,0.964
200.516,0.966
200.546,1.018
200.576,0.980
200.606,0.984
200.636,0.992
200.666,0.987
200.696,0.966
200.726,0.977
200.756,0.967
200.786,0.990
200.816,1.018
200.846,1.018
200.876,0.995
200.906,0.993
200.936,1.006
200.966,1.007
200.996,1.002
201.026,0.996
201.056,0.999
201.086,1.010
201.116,1.005
201.146,0.991
201.176,0.986
201.206,1.004
201.236,1.013
201.266,0.997
201.296,0.994
201.326,1.021
201.356,1.024
201.386,1.010
201.416,1.004
201.446,0.998
201.476,0.999
201.506,1.009
201.536,1.007
201.566,0.989
201.596,0.994
201.626,1.002
201.656,1.005
201.686,1.021
201.716,1.012
201.746,0.996
201.776,0.985
201.806,0.974
201.836,0.984
201.866,0.981
201.896,0.981
201.926,0.979
201.956,0.990
201.986,1.001
202.016,1.007
202.046,1.001
202.076,0.992
202.106,1.001
202.136,0.991
202.166,1.009
202.196,1.009
202.226,1.005
202.256,0.993
202.286,0.998
202.316,0.998
202.346,0.996
202.376,0.994
202.406,1.005
202.436,1.009
202.466,1.013
202.496,1.020
202.526,1.013
202.556,1.012
202.586,0.996
202.616,1.003
202.646,1.004
202.676,0.995
202.706,1.002
202.736,0.999
202.766,0.992
202.796,0.974
202.826,1.008
202.856,1.005
202.886,1.003
202.916,1.004
202.946,1.009
202.976,0.987
203.006,0.995
203.036,0.998
203.066,0.980
203.096,0.978
203.126,0.976
203.156,0.974
203.186,0.987
203.216,0.983
203.246,0.966
203.276,0.960
203.306,0.933
203.336,0.915
203.366,0.984
203.396,0.985
203.426,0.991
203.456,1.093
203.486,1.014
203.516,1.002
203.546,1.029
203.576,0.982
203.606,1.092
203.636,1.115
203.666,1.081
203.696,1.106
203.726,1.087
203.756,1.038
203.786,0.976
203.816,0.969
203.846,1.043
203.876,1.104
203.906,1.130
203.936,1.139
203.966,1.122
203.996,1.092
204.026,1.056
204.056,1.040
204.086,1.087
204.116,1.120
204.146,1.149
204.176,1.087
204.206,1.047
204.236,1.032
204.266,1.054
204.296,1.074
204.326,1.076
204.356,1.072
204.386,0.968
204.416,0.904
204.446,0.962
204.476,1.074
204.506,1.103
204.536,1.085
204.566,1.085
204.596,1.087
204.626,1.132
204.656,1.109
204.686,1.009
204.716,1.006
204.746,1.062
204.776,1.072
204.806,1.025
204.836,0.982
204.866,1.006
204.896,1.044
204.926,1.056
204.956,1.051
204.986,1.048
205.016,1.051
205.046,1.031
205.076,1.020
205.106,1.045
205.136,1.033
205.166,1.027
205.196,1.055
205.226,1.045
205.256,1.040
205.286,1.032
205.316,1.042
205.346,1.051
205.376,1.042
205.406,1.042
205.436,1.037
205.466,1.043
205.496,1.042
205.526,1.052
205.556,1.049
205.586,1.032
205.616,1.029
205.646,1.037
205.676,1.047
205.706,1.029
205.736,1.047
205.766,1.045
205.796,1.038
205.826,1.032
205.856,1.036
205.886,1.039
205.916,1.042
205.946,1.039
205.976,1.029
206.006,1.037
206.036,1.041
206.066,1.049
206.096,1.056
206.126,1.053
206.156,1.038
206.186,1.040
206.216,1.049
206.246,1.037
206.276,1.042
206.306,1.047
206.336,1.040
206.366,1.042
206.396,1.060
206.426,1.067
206.456,1.044
206.486,1.034
206.516,1.037
206.546,1.047
206.576,1.055
206.606,1.048
206.636,1.037
206.666,1.033
206.696,1.040
206.726,1.053
206.756,1.044
206.786,1.042
206.816,1.051
206.846,1.054
206.876,1.043
206.906,1.045
206.936,1.048
206.966,1.054
206.996,1.046
207.026,1.037
207.056,1.029
207.086,1.029
207.116,1.034
207.146,1.047
207.176,1.038
207.206,1.032
207.236,1.033
207.266,1.043
207.296,1.044
207.326,1.038
207.356,1.037
207.386,1.040
207.416,1.040
207.446,1.042
207.476,1.035
207.506,1.038
207.536,1.042
207.566,1.041
207.596,1.047
207.626,1.053
207.656,1.036
207.686,1.037
207.716,1.039
207.746,1.040
207.776,1.045
207.806,1.039
207.836,1.038
207.866,1.042
207.896,1.043
207.926,1.045
207.956,1.043
207.986,1.041
208.016,1.036
208.046,1.045
208.076,1.047
208.106,1.043
208.136,1.036
208.166,1.041
208.196,1.043
208.226,1.050
208.256,1.040
208.286,1.036
208.316,1.042
208.346,1.041
208.376,1.041
208.406,1.040
208.436,1.037
208.466,1.039
208.496,1.048
208.526,1.042
208.556,1.041
208.586,1.045
208.616,1.037
208.646,1.037
208.676,1.043
208.706,1.043
208.736,1.035
208.766,1.039
208.796,1.040
208.826,1.041
208.856,1.037
208.886,1.037
208.916,1.050
208.946,1.045
208.976,1.039
209.006,1.036
209.036,1.039
209.066,1.043
209.096,1.040
209.126,1.034
209.156,1.044
209.186,1.044
209.216,1.046
209.246,1.036
209.276,1.038
209.306,1.044
209.336,1.042
209.366,1.046
209.396,1.039
209.426,1.042
209.456,1.039
209.486,1.040
209.516,1.038
209.546,1.040
209.576,1.045
209.606,1.041
209.636,1.037
209.666,1.033
209.696,1.041
209.726,1.044
209.756,1.040
209.786,1.038
209.816,1.036
209.846,1.039
209.876,1.043
209.906,1.038
209.936,1.037
209.966,1.040
209.996,1.044
210.026,1.046
210.056,1.040
210.086,1.038
210.116,1.037
210.146,1.049
210.176,1.041
210.206,1.044
210.236,1.042
210.266,1.043
210.296,1.040
210.326,1.042
210.356,1.042
210.386,1.043
210.416,1.042
210.446,1.042
210.476,1.042
210.506,1.045
210.536,1.040
210.566,1.041
210.596,1.041
210.626,1.040
210.656,1.045
210.686,1.046
210.716,1.044
210.746,1.037
210.776,1.037
210.806,1.043
210.836,1.043
210.866,1.038
210.896,1.036
210.926,1.039
210.956,1.049
210.986,1.043
211.016,1.037
211.046,1.037
211.076,1.044
211.106,1.044
211.136,1.043
211.166,1.041
211.196,1.044
211.226,1.038
211.256,1.040
211.286,1.039
211.316,1.040
211.346,1.044
211.376,1.046
211.406,1.045
211.436,1.039
211.466,1.040
211.496,1.043
211.526,1.043
211.556,1.043
211.586,1.042
211.616,1.038
211.646,1.039
211.676,1.043
211.706,1.042
211.736,1.041
211.766,1.039
211.796,1.044
211.826,1.047
211.856,1.044
211.886,1.039
211.916,1.038
211.946,1.045
211.976,1.045
212.006,1.042
212.036,1.039
212.066,1.041
212.096,1.043
212.126,1.044
212.156,1.039
212.186,1.040
212.216,1.043
212.246,1.048
212.276,1.043
212.306,1.039
212.336,1.044
212.366,1.040
212.396,1.041
212.426,1.042
212.456,1.046
212.486,1.046
212.516,1.040
212.546,1.035
212.576,1.043
212.606,1.043
212.636,1.043
212.666,1.040
212.696,1.040
212.726,1.049
212.756,1.048
212.786,1.043
212.816,1.038
212.846,1.042
212.876,1.045
212.906,1.040
212.936,1.043
212.966,1.041
212.996,1.040
213.026,1.044
213.056,1.042
213.086,1.040
213.116,1.040
213.146,1.045
213.176,1.042
213.206,1.051
213.236,1.049
213.266,1.033
213.296,1.034
213.326,1.047
213.356,1.051
213.386,1.036
213.416,1.035
213.446,1.035
213.476,1.034
213.506,1.038
213.536,1.041
213.566,1.043
213.596,1.047
213.626,1.048
213.656,1.053
213.686,1.055
213.716,1.047
213.746,1.041
213.776,1.043
213.806,1.045
213.836,1.043
213.866,1.045
213.896,1.041
213.926,1.041
213.956,1.043
213.986,1.044
214.016,1.040
214.046,1.042
214.076,1.041
214.106,1.042
214.136,1.042
214.166,1.042
214.196,1.042
214.226,1.044
214.256,1.043
214.286,1.048
214.316,1.049
214.346,1.043
214.376,1.040
214.406,1.040
214.436,1.044
214.466,1.048
214.496,1.046
214.526,1.043
214.556,1.039
214.586,1.046
214.616,1.046
214.646,1.045
214.676,1.039
214.706,1.041
214.736,1.044
214.766,1.042
214.796,1.045
214.826,1.041
214.856,1.042
214.886,1.044
214.916,1.041
214.946,1.039
214.976,1.044
215.006,1.047
215.036,1.044
215.066,1.040
215.096,1.041
215.126,1.040
215.156,1.053
215.186,1.040
215.216,1.038
215.246,1.038
215.276,1.041
215.306,1.043
215.336,1.041
215.366,1.043
215.396,1.039
215.426,1.045
215.456,1.047
215.486,1.046
215.516,1.041
215.546,1.041
215.576,1.043
215.606,1.041
215.636,1.046
215.666,1.038
215.696,1.046
215.726,1.046
215.756,1.037
215.786,1.043
215.816,1.044
215.846,1.045
215.876,1.046
215.906,1.043
215.936,1.041
215.966,1.042
215.996,1.045
216.026,1.042
216.056,1.045
216.086,1.045
216.116,1.039
216.146,1.043
216.176,1.046
216.206,1.043
216.236,1.041
216.266,1.042
216.296,1.047
216.326,1.049
216.356,1.045
216.386,1.041
216.416,1.043
216.446,1.046
216.476,1.045
216.506,1.045
216.536,1.044
216.566,1.045
216.596,1.045
216.626,1.041
216.656,1.037
216.686,1.045
216.716,1.048
216.746,1.043
216.776,1.042
216.806,1.047
216.836,1.047
216.866,1.045
216.896,1.044
216.926,1.045
216.956,1.041
216.986,1.041
217.016,1.045
217.046,1.043
217.076,1.041
217.106,1.040
217.136,1.047
217.166,1.047
217.196,1.045
217.226,1.042
217.256,1.038
217.286,1.045
217.316,1.046
217.346,1.041
217.376,1.046
217.406,1.047
217.436,1.043
217.466,1.042
217.496,1.044
217.526,1.043
217.556,1.044
217.586,1.043
217.616,1.042
217.646,1.044
217.676,1.047
217.706,1.043
217.736,1.038
217.766,1.043
217.796,1.051
217.826,1.047
217.856,1.041
217.886,1.043
217.916,1.043
217.946,1.046
217.976,1.043
218.006,1.045
218.036,1.040
218.066,1.041
218.096,1.043
218.126,1.044
218.156,1.044
218.186,1.042
218.216,1.040
218.246,1.046
218.276,1.043
218.306,1.043
218.336,1.041
218.366,1.044
218.396,1.046
218.426,1.043
218.456,1.044
218.486,1.048
218.516,1.045
218.546,1.041
218.576,1.046
218.606,1.046
218.636,1.046
218.666,1.046
218.696,1.038
218.726,1.040
218.756,1.051
218.786,1.046
218.816,1.045
218.846,1.041
218.876,1.040
218.906,1.049
218.936,1.043
218.966,1.040
218.996,1.039
219.026,1.041
219.056,1.046
219.086,1.047
219.116,1.043
219.146,1.044
219.176,1.045
219.206,1.049
219.236,1.045
219.266,1.040
219.296,1.044
219.326,1.044
219.356,1.045
219.386,1.045
219.416,1.045
219.446,1.041
219.476,1.041
219.506,1.044
219.536,1.047
219.566,1.047
219.596,1.044
219.626,1.047
219.656,1.048
219.686,1.043
219.716,1.036
219.746,1.044
219.776,1.052
219.806,1.045
219.836,1.041
219.866,1.044
219.896,1.049
219.926,1.049
219.956,1.045
219.986,1.040
220.016,1.042
220.046,1.047
220.076,1.044
220.106,1.040
220.136,1.042
220.166,1.045
220.196,1.045
220.226,1.039
220.256,1.044
220.286,1.045
220.316,1.050
220.346,1.043
220.376,1.041
220.406,1.046
220.436,1.049
220.466,1.045
220.496,1.043
220.526,1.045
220.556,1.041
220.586,1.045
220.616,1.051
220.646,1.045
220.676,1.041
220.706,1.044
220.736,1.048
220.766,1.048
220.796,1.049
220.826,1.044
220.856,1.039
220.886,1.047
220.916,1.047
220.946,1.043
220.976,1.045
221.006,1.043
221.036,1.045
221.066,1.044
221.096,1.042
221.126,1.044
221.156,1.047
221.186,1.046
221.216,1.045
221.246,1.046
221.276,1.045
221.306,1.044
221.336,1.043
221.366,1.045
221.396,1.042
221.426,1.047
221.456,1.044
221.486,1.043
221.516,1.038
221.546,1.044
221.576,1.049
221.606,1.044
221.636,1.038
221.666,1.042
221.696,1.051
221.726,1.048
221.756,1.044
221.786,1.041
221.816,1.042
221.846,1.049
221.876,1.047
221.906,1.041
221.936,1.041
221.966,1.049
221.996,1.047
222.026,1.034
222.056,1.040
222.086,1.055
222.116,1.049
222.146,1.039
222.176,1.040
222.206,1.047
222.236,1.049
222.266,1.044
222.296,1.039
222.326,1.043
222.356,1.049
222.386,1.048
222.416,1.046
222.446,1.047
222.476,1.047
222.506,1.040
222.536,1.042
222.566,1.047
222.596,1.044
222.626,1.039
222.656,1.044
222.686,1.050
222.716,1.044
222.746,1.045
222.776,1.044
222.806,1.050
222.836,1.046
222.866,1.043
222.896,1.042
222.926,1.040
222.956,1.047
222.986,1.046
223.016,1.041
223.046,1.043
223.076,1.044
223.106,1.045
223.136,1.047
223.166,1.047
223.196,1.047
223.226,1.045
223.256,1.043
223.286,1.045
223.316,1.048
223.346,1.044
223.376,1.044
223.406,1.044
223.436,1.041
223.466,1.039
223.496,1.049
223.526,1.048
223.556,1.039
223.586,1.042
223.616,1.048
223.646,1.045
223.676,1.047
223.706,1.045
223.736,1.042
223.766,1.043
223.796,1.046
223.826,1.044
223.856,1.043
223.886,1.042
223.916,1.045
223.946,1.045
223.976,1.042
224.006,1.044
224.036,1.045
224.066,1.046
224.096,1.047
224.126,1.047
224.156,1.049
224.186,1.050
224.216,1.044
224.246,1.040
224.276,1.048
224.306,1.049
224.336,1.047
224.366,1.046
224.396,1.046
224.426,1.039
224.456,1.039
224.486,1.049
224.516,1.047
224.546,1.039
224.576,1.044
224.606,1.044
224.636,1.050
224.666,1.042
224.696,1.044
224.726,1.042
224.756,1.044
224.786,1.050
224.816,1.039
224.846,1.051
224.876,1.043
224.906,1.035
224.936,1.051
224.966,1.050
224.996,1.043
225.026,1.039
225.056,1.050
225.086,1.046
225.116,1.040
225.146,1.044
225.176,1.047
225.206,1.046
225.236,1.047
225.266,1.043
225.296,1.043
225.326,1.046
225.356,1.046
225.386,1.045
225.416,1.049
225.446,1.046
225.476,1.046
225.506,1.043
225.536,1.043
225.566,1.039
225.596,1.049
225.626,1.052
225.656,1.054
225.686,1.040
225.716,1.071
225.746,1.108
225.776,1.041
225.806,1.030
225.836,1.034
225.866,1.017
225.896,1.005
225.926,1.021
225.956,1.046
225.986,1.046
226.016,1.021
226.046,1.008
226.076,1.008
226.106,1.029
226.136,1.089
226.166,1.042
226.196,1.053
226.226,1.081
226.256,1.022
226.286,1.005
226.316,1.053
226.346,1.070
226.376,1.045
226.406,1.062
226.436,1.064
226.466,1.042
226.496,1.028
226.526,1.029
226.556,1.048
226.586,1.052
226.616,1.045
226.646,1.040
226.676,1.042
226.706,1.033
226.736,1.026
226.766,1.043
226.796,1.055
226.826,1.048
226.856,1.046
226.886,1.040
226.916,1.047
226.946,1.040
226.976,1.047
227.006,1.056
227.036,1.051
227.066,1.037
227.096,1.028
227.126,1.047
227.156,1.057
227.186,1.046
227.216,1.035
227.246,1.032
227.276,1.058
227.306,1.049
227.336,1.042
227.366,1.039
227.396,1.046
227.426,1.049
227.456,1.046
227.486,1.045
227.516,1.050
227.546,1.044
227.576,1.045
227.606,1.046
227.636,1.051
227.666,1.049
227.696,1.041
227.726,1.040
227.756,1.051
227.786,1.052
227.816,1.041
227.846,1.036
227.876,1.049
227.906,1.050
227.936,1.048
227.966,1.044
227.996,1.049
228.026,1.038
228.056,1.037
228.086,1.049
228.116,1.053
228.146,1.052
228.176,1.036
228.206,1.040
228.236,1.056
228.266,1.053
228.296,1.046
228.326,1.034
228.356,1.045
228.386,1.049
228.416,1.051
228.446,1.042
228.476,1.040
228.506,1.045
228.536,1.050
228.566,1.048
228.596,1.038
228.626,1.040
228.656,1.042
228.686,1.049
228.716,1.045
228.746,1.044
228.776,1.048
228.806,1.047
228.836,1.039
228.866,1.040
228.896,1.045
228.926,1.045
228.956,1.043
228.986,1.044
229.016,1.046
229.046,1.049
229.076,1.047
229.106,1.043
229.136,1.044
229.166,1.043
229.196,1.044
229.226,1.046
229.256,1.046
229.286,1.045
229.316,1.042
229.346,1.042
229.376,1.044
229.406,1.044
229.436,1.044
229.466,1.043
229.496,1.050
229.526,1.041
229.556,1.041
229.586,1.042
229.616,1.045
229.646,1.052
229.676,1.048
229.706,1.044
229.736,1.045
229.766,1.036
229.796,1.044
229.826,1.053
229.856,1.047
229.886,1.041
229.916,1.041
229.946,1.045
229.976,1.048
230.006,1.049
230.036,1.043
230.066,1.041
230.096,1.042
230.126,1.048
230.156,1.045
230.186,1.043
230.216,1.044
230.246,1.047
230.276,1.047
230.306,1.042
230.336,1.047
230.366,1.042
230.396,1.047
230.426,1.045
230.456,1.050
230.486,1.049
230.516,1.044
230.546,1.046
230.576,1.044
230.606,1.040
230.636,1.042
230.666,1.044
230.696,1.047
230.726,1.043
230.756,1.043
230.786,1.046
230.816,1.050
230.846,1.047
230.876,1.044
230.906,1.049
230.936,1.044
230.966,1.044
230.996,1.044
231.026,1.045
231.056,1.045
231.086,1.045
231.116,1.047
231.146,1.043
231.176,1.044
231.206,1.049
231.236,1.048
231.266,1.043
231.296,1.040
231.326,1.049
231.356,1.046
231.386,1.046
231.416,1.045
231.446,1.048
231.476,1.044
231.506,1.039
231.536,1.044
231.566,1.049
231.596,1.045
231.626,1.039
231.656,1.045
231.686,1.045
231.716,1.045
231.746,1.045
231.776,1.042
231.806,1.046
231.836,1.047
231.866,1.046
231.896,1.042
231.926,1.041
231.956,1.045
231.986,1.044
232.016,1.042
232.046,1.040
232.076,1.048
232.106,1.045
232.136,1.044
232.166,1.045
232.196,1.045
232.226,1.048
232.256,1.043
232.286,1.041
232.316,1.047
232.346,1.044
232.376,1.045
232.406,1.045
232.436,1.046
232.466,1.043
232.496,1.035
232.526,1.051
232.556,1.049
232.586,1.043
232.616,1.044
232.646,1.043
232.676,1.047
232.706,1.050
232.736,1.044
232.766,1.040
232.796,1.044
232.826,1.044
232.856,1.047
232.886,1.048
232.916,1.046
232.946,1.045
232.976,1.045
233.006,1.045
233.036,1.047
233.066,1.045
233.096,1.044
233.126,1.045
233.156,1.044
233.186,1.046
233.216,1.044
233.246,1.049
233.276,1.047
233.306,1.043
233.336,1.042
233.366,1.038
233.396,1.048
233.426,1.049
233.456,1.040
233.486,1.039
233.516,1.044
233.546,1.052
233.576,1.047
233.606,1.042
233.636,1.042
233.666,1.045
233.696,1.049
233.726,1.049
233.756,1.047
233.786,1.041
233.816,1.044
233.846,1.047
233.876,1.049
233.906,1.046
233.936,1.039
233.966,1.042
233.996,1.049
234.026,1.049
234.056,1.047
234.086,1.047
234.116,1.046
234.146,1.044
234.176,1.041
234.206,1.044
234.236,1.051
234.266,1.045
234.296,1.040
234.326,1.045
234.356,1.049
234.386,1.042
234.416,1.046
234.446,1.038
234.476,1.047
234.506,1.049
234.536,1.046
234.566,1.048
234.596,1.042
234.626,1.049
234.656,1.038
234.686,1.045
234.716,1.048
234.746,1.046
234.776,1.046
234.806,1.043
234.836,1.042
234.866,1.046
234.896,1.051
234.926,1.045
234.956,1.043
234.986,1.044
235.016,1.044
235.046,1.048
235.076,1.041
235.106,1.042
235.136,1.043
235.166,1.049
235.196,1.046
235.226,1.043
235.256,1.041
235.286,1.040
235.316,1.047
235.346,1.045
235.376,1.042
235.406,1.041
235.436,1.043
235.466,1.045
235.496,1.044
235.526,1.040
235.556,1.018
235.586,1.021
235.616,1.032
235.646,1.004
235.676,1.053
235.706,1.092
235.736,1.085
235.766,1.089
235.796,1.080
235.826,1.066
235.856,1.086
235.886,1.080
235.916,1.090
235.946,1.073
235.976,1.035
236.006,1.035
236.036,1.002
236.066,0.985
236.096,0.992
236.126,1.049
236.156,1.089
236.186,1.117
236.216,1.123
236.246,1.131
236.276,1.136
236.306,1.103
236.336,1.107
236.366,1.101
236.396,1.080
236.426,1.083
236.456,1.077
236.486,1.091
236.516,1.072
236.546,1.074
236.576,1.067
236.606,1.058
236.636,1.061
236.666,1.051
236.696,1.031
236.726,1.043
236.756,1.016
236.786,1.016
236.816,1.033
236.846,1.021
236.876,1.016
236.906,1.028
236.936,1.017
236.966,1.005
236.996,1.007
237.026,1.014
237.056,1.017
237.086,1.018
237.116,1.021
237.146,1.021
237.176,1.005
237.206,1.002
237.236,1.048
237.266,1.036
237.296,1.042
237.326,1.021
237.356,1.010
237.386,0.974
237.416,0.966
237.446,0.979
237.476,0.998
237.506,1.001
237.536,0.972
237.566,0.979
237.596,1.011
237.626,0.995
237.656,0.982
237.686,0.995
237.716,0.993
237.746,1.001
237.776,1.012
237.806,0.994
237.836,1.002
237.866,1.006
237.896,1.017
237.926,1.008
237.956,1.003
237.986,1.002
238.016,1.001
238.046,0.989
238.076,1.006
238.106,1.006
238.136,0.996
238.166,1.001
238.196,1.013
238.226,1.022
238.256,1.048
238.286,0.978
238.316,0.963
238.346,1.019
238.376,1.009
238.406,1.003
238.436,1.025
238.466,0.997
238.496,1.020
238.526,1.016
238.556,1.011
238.586,0.995
238.616,0.979
238.646,0.974
238.676,0.974
238.706,0.992
238.736,1.004
238.766,1.003
238.796,1.010
238.826,1.009
238.856,1.008
238.886,1.030
238.916,1.009
238.946,1.020
238.976,1.003
239.006,1.002
239.036,1.004
239.066,0.976
239.096,0.984
239.126,0.990
239.156,0.996
239.186,0.983
239.216,0.995
239.246,1.017
239.276,1.036
239.306,1.009
239.336,0.991
239.366,0.991
239.396,0.991
239.426,0.997
239.456,0.981
239.486,0.963
239.516,0.975
239.546,0.972
239.576,0.975
239.606,0.982
239.636,0.976
239.666,0.987
239.696,0.976
239.726,0.982
239.756,0.992
239.786,0.983
239.816,0.989
239.846,0.982
239.876,1.001
239.906,0.970
239.936,0.966
239.966,0.963
239.996,0.960
240.026,0.983
240.056,0.979
240.086,0.982
240.116,0.968
240.146,0.966
240.176,0.962
240.206,0.976
240.236,0.982
240.266,0.974
240.296,0.990
240.326,0.980
240.356,0.966
240.386,0.965
240.416,0.973
240.446,0.975
240.476,0.980
240.506,0.981
240.536,0.985
240.566,1.002
240.596,0.993
240.626,0.991
240.656,0.961
240.686,0.970
240.716,0.975
240.746,0.983
240.776,0.989
240.806,0.983
240.836,0.993
240.866,0.985
240.896,0.965
240.926,0.980
240.956,0.973
240.986,0.970
241.016,0.972
241.046,0.960
241.076,0.961
241.106,0.970
241.136,1.018
241.166,0.979
241.196,0.981
241.226,0.987
241.256,1.023
241.286,1.032
241.316,1.024
241.346,1.053
241.376,0.974
241.406,1.094
241.436,1.051
241.466,1.004
241.496,0.997
241.526,0.986
241.556,0.985
241.586,0.984
241.616,0.995
241.646,1.004
241.676,1.014
241.706,1.044
241.736,1.021
241.766,1.059
241.796,1.055
241.826,1.004
241.856,1.062
241.886,1.063
241.916,1.014
241.946,0.977
241.976,1.001
242.006,1.051
242.036,1.101
242.066,1.086
242.096,1.055
242.126,1.048
242.156,1.067
242.186,1.071
242.216,1.065
242.246,1.077
242.276,1.086
242.306,1.072
242.336,1.020
242.366,1.015
242.396,1.014
242.426,1.008
242.456,1.047
242.486,1.071
242.516,1.048
242.546,0.896
242.576,0.948
242.606,1.010
242.636,1.026
242.666,1.017
242.696,1.041
242.726,1.008
242.756,1.009
242.786,0.999
242.816,0.970
242.846,0.983
242.876,0.970
242.906,0.999
242.936,1.012
242.966,0.953
242.996,0.949
243.026,0.982
243.056,0.991
243.086,1.014
243.116,1.009
243.146,0.966
243.176,0.979
243.206,0.988
243.236,0.962
243.266,0.954
243.296,1.000
243.326,1.016
243.356,0.999
243.386,0.995
243.416,0.994
243.446,1.027
243.476,1.031
243.506,1.024
243.536,1.017
243.566,1.015
243.596,1.002
243.626,0.996
243.656,0.995
243.686,1.008
