df_hash,22ZHK4.L745P3
189.510,0.969
189.540,0.972
189.570,0.965
189.600,0.969
189.630,0.968
189.660,0.970
189.690,0.972
189.720,0.969
189.750,0.965
189.780,0.967
189.810,0.968
189.840,0.967
189.870,0.967
189.900,0.971
189.930,0.963
189.960,0.971
189.990,0.974
190.020,0.969
190.050,0.965
190.080,0.968
190.110,0.966
190.140,0.967
190.170,0.971
190.200,0.969
190.230,0.970
190.260,0.974
190.290,0.971
190.320,0.967
190.350,0.963
190.380,0.972
190.410,0.973
190.440,0.971
190.470,0.969
190.500,0.966
190.530,0.970
190.560,0.966
190.590,0.971
190.620,0.967
190.650,0.963
190.680,0.972
190.710,0.970
190.740,0.973
190.770,0.973
190.800,0.970
190.830,0.967
190.860,0.969
190.890,0.972
190.920,0.969
190.950,0.969
190.980,0.971
191.010,0.967
191.040,0.964
191.070,0.971
191.100,0.968
191.130,0.970
191.160,0.970
191.190,0.972
191.220,0.974
191.250,0.968
191.280,0.969
191.310,0.969
191.340,0.961
191.370,0.970
191.400,0.974
191.430,0.973
191.460,0.969
191.490,0.970
191.520,0.962
191.550,0.965
191.580,0.974
191.610,0.972
191.640,0.969
191.670,0.972
191.700,0.972
191.730,0.970
191.760,0.965
191.790,0.968
191.820,0.970
191.850,0.972
191.880,0.971
191.910,0.966
191.940,0.975
191.970,0.968
192.000,0.966
192.030,0.965
192.060,0.962
192.090,0.971
192.120,0.977
192.150,0.971
192.180,0.967
192.210,0.967
192.240,0.974
192.270,0.973
192.300,0.969
192.330,0.966
192.360,0.976
192.390,0.975
192.420,0.957
192.450,0.971
192.480,0.967
192.510,0.967
192.540,0.969
192.570,0.971
192.600,0.966
192.630,0.973
192.660,0.966
192.690,0.966
192.720,0.968
192.750,0.969
192.780,0.968
192.810,0.970
192.840,0.973
192.870,0.967
192.900,0.971
192.930,0.967
192.960,0.970
192.990,0.969
193.020,0.968
193.050,0.973
193.080,0.973
193.110,0.975
193.140,0.968
193.170,0.967
193.200,0.967
193.230,0.973
193.260,0.974
193.290,0.968
193.320,0.967
193.350,0.968
193.380,0.973
193.410,0.971
193.440,0.963
193.470,0.965
193.500,0.970
193.530,0.972
193.560,0.966
193.590,0.965
193.620,0.972
193.650,0.975
193.680,0.967
193.710,0.968
193.740,0.972
193.770,0.970
193.800,0.972
193.830,0.969
193.860,0.969
193.890,0.966
193.920,0.970
193.950,0.972
193.980,0.972
194.010,0.968
194.040,0.972
194.070,0.965
194.100,0.972
194.130,0.975
194.160,0.960
194.190,0.970
194.220,0.974
194.250,0.967
194.280,0.968
194.310,0.969
194.340,0.969
194.370,0.971
194.400,0.973
194.430,0.968
194.460,0.973
194.490,0.971
194.520,0.971
194.550,0.969
194.580,0.969
194.610,0.962
194.640,0.968
194.670,0.974
194.700,0.969
194.730,0.966
194.760,0.973
194.790,0.973
194.820,0.971
194.850,0.967
194.880,0.969
194.910,0.967
194.940,0.974
194.970,0.974
195.000,0.969
195.030,0.966
195.060,0.969
195.090,0.963
195.120,0.967
195.150,0.977
195.180,0.971
195.210,0.970
195.240,0.973
195.270,0.973
195.300,0.964
195.330,0.961
195.360,0.976
195.390,0.973
195.420,0.967
195.450,0.972
195.480,0.971
195.510,0.968
195.540,0.965
195.570,0.968
195.600,0.970
195.630,0.974
195.660,0.977
195.690,0.970
195.720,0.970
195.750,0.971
195.780,0.966
195.810,0.970
195.840,0.975
195.870,0.971
195.900,0.974
195.930,0.969
195.960,0.967
195.990,0.962
196.020,0.969
196.050,0.974
196.080,0.969
196.110,0.967
196.140,0.971
196.170,0.971
196.200,0.967
196.230,0.967
196.260,0.967
196.290,0.967
196.320,0.971
196.350,0.974
196.380,0.970
196.410,0.970
196.440,0.968
196.470,0.964
196.500,0.965
196.530,0.971
196.560,0.969
196.590,0.972
196.620,0.976
196.650,0.970
196.680,0.957
196.710,0.964
196.740,0.971
196.770,0.973
196.800,0.970
196.830,0.975
196.860,0.972
196.890,0.968
196.920,0.968
196.950,0.970
196.980,0.969
197.010,0.972
197.040,0.970
197.070,0.969
197.100,0.969
197.130,0.966
197.160,0.969
197.190,0.968
197.220,0.972
197.250,0.974
197.280,0.970
197.310,0.971
197.340,0.968
197.370,0.973
197.400,0.967
197.430,0.968
197.460,0.972
197.490,0.972
197.520,0.967
197.550,0.972
197.580,0.968
197.610,0.965
197.640,0.968
197.670,0.966
197.700,0.972
197.730,0.976
197.760,0.967
197.790,0.966
197.820,0.969
197.850,0.968
197.880,0.970
197.910,0.972
197.940,0.973
197.970,0.969
198.000,0.975
198.030,0.970
198.060,0.962
198.090,0.967
198.120,0.971
198.150,0.972
198.180,0.972
198.210,0.973
198.240,0.967
198.270,0.973
198.300,0.969
198.330,0.970
198.360,0.968
198.390,0.958
198.420,0.969
198.450,0.977
198.480,0.969
198.510,0.970
198.540,0.971
198.570,0.967
198.600,0.965
198.630,0.970
198.660,0.969
198.690,0.974
198.720,0.968
198.750,0.969
198.780,0.965
198.810,0.968
198.840,0.971
198.870,0.971
198.900,0.969
198.930,0.969
198.960,0.972
198.990,0.971
199.020,0.965
199.050,0.970
199.080,0.969
199.110,0.972
199.140,0.975
199.170,0.970
199.200,0.973
199.230,0.971
199.260,0.967
199.290,0.969
199.320,0.972
199.350,0.974
199.380,0.968
199.410,0.967
199.440,0.970
199.470,0.971
199.500,0.968
199.530,0.973
199.560,0.979
199.590,0.976
199.620,0.964
199.650,0.973
199.680,0.970
199.710,0.970
199.740,0.966
199.770,0.968
199.800,0.967
199.830,0.976
199.860,0.973
199.890,0.967
199.920,0.971
199.950,0.970
199.980,0.966
200.010,0.970
200.040,0.972
200.070,0.971
200.100,0.975
200.130,0.971
200.160,0.971
200.190,0.965
200.220,0.966
200.250,0.977
200.280,0.969
200.310,0.965
200.340,0.974
200.370,0.968
200.400,0.968
200.430,0.963
200.460,0.962
200.490,0.969
200.520,0.975
200.550,0.970
200.580,0.966
200.610,0.966
200.640,0.970
200.670,0.966
200.700,0.971
200.730,0.971
200.760,0.973
200.790,0.969
200.820,0.971
200.850,0.969
200.880,0.964
200.910,0.970
200.940,0.972
200.970,0.970
201.000,0.972
201.030,0.967
201.060,0.966
201.090,0.967
201.120,0.976
201.150,0.978
201.180,0.964
201.210,0.966
201.240,0.968
201.270,0.968
201.300,0.970
201.330,0.971
201.360,0.964
201.390,0.964
201.420,0.970
201.450,0.978
201.480,0.974
201.510,0.975
201.540,0.972
201.570,0.969
201.600,0.967
201.630,0.975
201.660,0.969
201.690,0.963
201.720,0.973
201.750,0.975
201.780,0.970
201.810,0.969
201.840,0.967
201.870,0.974
201.900,0.977
201.930,0.966
201.960,0.970
201.990,0.973
202.020,0.970
202.050,0.969
202.080,0.968
202.110,0.969
202.140,0.973
202.170,0.970
202.200,0.971
202.230,0.970
202.260,0.963
202.290,0.967
202.320,0.974
202.350,0.968
202.380,0.970
202.410,0.971
202.440,0.971
202.470,0.968
202.500,0.969
202.530,0.970
202.560,0.967
202.590,0.972
202.620,0.975
202.650,0.969
202.680,0.969
202.710,0.970
202.740,0.967
202.770,0.970
202.800,0.969
202.830,0.971
202.860,0.970
202.890,0.970
202.920,0.967
202.950,0.964
202.980,0.966
203.010,0.970
203.040,0.974
203.070,0.971
203.100,0.968
203.130,0.973
203.160,0.970
203.190,0.971
203.220,0.968
203.250,0.963
203.280,0.971
203.310,0.973
203.340,0.970
203.370,0.972
203.400,0.971
203.430,0.973
203.460,0.970
203.490,0.970
203.520,0.970
203.550,0.972
203.580,0.973
203.610,0.971
203.640,0.963
203.670,0.965
203.700,0.971
203.730,0.973
203.760,0.973
203.790,0.976
203.820,0.964
203.850,0.969
203.880,0.970
203.910,0.971
203.940,0.976
203.970,0.965
204.000,0.971
204.030,0.972
204.060,0.973
204.090,0.971
204.120,0.972
204.150,0.965
204.180,0.970
204.210,0.971
204.240,0.972
204.270,0.972
204.300,0.972
204.330,0.971
204.360,0.970
204.390,0.975
204.420,0.970
204.450,0.969
204.480,0.968
204.510,0.974
204.540,0.968
204.570,0.964
204.600,0.965
204.630,0.968
204.660,0.977
204.690,0.976
204.720,0.970
204.750,0.972
204.780,0.966
204.810,0.969
204.840,0.966
204.870,0.967
204.900,0.975
204.930,0.973
204.960,0.972
204.990,0.965
205.020,0.966
205.050,0.967
205.080,0.970
205.110,0.976
205.140,0.969
205.170,0.971
205.200,0.974
205.230,0.969
205.260,0.970
205.290,0.970
205.320,0.964
205.350,0.970
205.380,0.974
205.410,0.969
205.440,0.969
205.470,0.969
205.500,0.967
205.530,0.966
205.560,0.975
205.590,0.969
205.620,0.973
205.650,0.973
205.680,0.972
205.710,0.966
205.740,0.969
205.770,0.973
205.800,0.970
205.830,0.969
205.860,0.972
205.890,0.970
205.920,0.965
205.950,0.969
205.980,0.969
206.010,0.966
206.040,0.975
206.070,0.973
206.100,0.963
206.130,0.965
206.160,0.969
206.190,0.967
206.220,0.967
206.250,0.969
206.280,0.973
206.310,0.974
206.340,0.969
206.370,0.965
206.400,0.966
206.430,0.971
206.460,0.976
206.490,0.971
206.520,0.969
206.550,0.973
206.580,0.969
206.610,0.967
206.640,0.966
206.670,0.970
206.700,0.969
206.730,0.975
206.760,0.970
206.790,0.969
206.820,0.968
206.850,0.970
206.880,0.967
206.910,0.971
206.940,0.973
206.970,0.970
207.000,0.971
207.030,0.968
207.060,0.969
207.090,0.969
207.120,0.972
207.150,0.971
207.180,0.971
207.210,0.972
207.240,0.968
207.270,0.970
207.300,0.973
207.330,0.965
207.360,0.974
207.390,0.973
207.420,0.973
207.450,0.970
207.480,0.970
207.510,0.965
207.540,0.968
207.570,0.969
207.600,0.972
207.630,0.972
207.660,0.970
207.690,0.969
207.720,0.966
207.750,0.969
207.780,0.972
207.810,0.969
207.840,0.967
207.870,0.974
207.900,0.973
207.930,0.965
207.960,0.972
207.990,0.973
208.020,0.963
208.050,0.971
208.080,0.977
208.110,0.971
208.140,0.967
208.170,0.965
208.200,0.970
208.230,0.968
208.260,0.971
208.290,0.973
208.320,0.972
208.350,0.972
208.380,0.969
208.410,0.969
208.440,0.972
208.470,0.971
208.500,0.969
208.530,0.971
208.560,0.971
208.590,0.965
208.620,0.968
208.650,0.969
208.680,0.968
208.710,0.967
208.740,0.975
208.770,0.971
208.800,0.970
208.830,0.974
208.860,0.973
208.890,0.964
208.920,0.969
208.950,0.972
208.980,0.971
209.010,0.972
209.040,0.963
209.070,0.963
209.100,0.970
209.130,0.975
209.160,0.964
209.190,0.967
209.220,0.971
209.250,0.978
209.280,0.972
209.310,0.974
209.340,0.972
209.370,0.962
209.400,0.971
209.430,0.975
209.460,0.971
209.490,0.971
209.520,0.964
209.550,0.963
209.580,0.967
209.610,0.975
209.640,0.969
209.670,0.967
209.700,0.972
209.730,0.976
209.760,0.965
209.790,0.968
209.820,0.974
209.850,0.972
209.880,0.969
209.910,0.970
209.940,0.970
209.970,0.971
210.000,0.963
210.030,0.969
210.060,0.969
210.090,0.975
210.120,0.967
210.150,0.969
210.180,0.969
210.210,0.975
210.240,0.966
210.270,0.967
210.300,0.968
210.330,0.971
210.360,0.970
210.390,0.973
210.420,0.964
210.450,0.963
210.480,0.974
210.510,0.974
210.540,0.969
210.570,0.967
210.600,0.971
210.630,0.974
210.660,0.967
210.690,0.967
210.720,0.975
210.750,0.968
210.780,0.973
210.810,0.974
210.840,0.973
210.870,0.971
210.900,0.968
210.930,0.966
210.960,0.968
210.990,0.974
211.020,0.976
211.050,0.970
211.080,0.980
211.110,0.976
211.140,0.963
211.170,0.970
211.200,0.979
211.230,0.972
211.260,0.968
211.290,0.968
211.320,0.968
211.350,0.968
211.380,0.969
211.410,0.974
211.440,0.966
211.470,0.972
211.500,0.974
211.530,0.968
211.560,0.972
211.590,0.971
211.620,0.966
211.650,0.960
211.680,0.972
211.710,0.979
211.740,0.962
211.770,0.974
211.800,0.969
211.830,0.963
211.860,0.966
211.890,0.970
211.920,0.969
211.950,0.970
211.980,0.961
212.010,0.951
212.040,0.950
212.070,0.962
212.100,0.953
212.130,0.951
212.160,0.965
212.190,0.976
212.220,0.980
212.250,0.973
212.280,0.972
212.310,0.964
212.340,0.964
212.370,0.969
212.400,0.973
212.430,0.980
212.460,0.972
212.490,0.970
212.520,0.972
212.550,0.958
212.580,0.967
212.610,0.965
212.640,0.970
212.670,0.974
212.700,0.973
212.730,0.979
212.760,0.978
212.790,0.976
212.820,0.969
212.850,0.971
212.880,0.966
212.910,0.962
212.940,0.967
212.970,0.967
213.000,0.971
213.030,0.974
213.060,0.972
213.090,0.974
213.120,0.971
213.150,0.973
213.180,0.973
213.210,0.970
213.240,0.973
213.270,0.972
213.300,0.973
213.330,0.968
213.360,0.970
213.390,0.967
213.420,0.976
213.450,0.977
213.480,0.977
213.510,0.962
213.540,0.965
213.570,0.981
213.600,0.984
213.630,0.978
213.660,0.974
213.690,0.969
213.720,0.964
213.750,0.969
213.780,0.971
213.810,0.978
213.840,0.975
213.870,0.971
213.900,0.967
213.930,0.974
213.960,0.974
213.990,0.974
214.020,0.980
214.050,0.968
214.080,0.982
214.110,0.982
214.140,0.975
214.170,0.969
214.200,0.970
214.230,0.965
214.260,0.970
214.290,0.977
214.320,0.979
214.350,0.972
214.380,0.976
214.410,0.973
214.440,0.970
214.470,0.973
214.500,0.974
214.530,0.973
214.560,0.976
214.590,0.978
214.620,0.980
214.650,0.975
214.680,0.970
214.710,0.970
214.740,0.974
214.770,0.972
214.800,0.976
214.830,0.977
214.860,0.976
214.890,0.970
214.920,0.971
214.950,0.971
214.980,0.975
215.010,0.972
215.040,0.979
215.070,0.970
215.100,0.973
215.130,0.978
215.160,0.973
215.190,0.975
215.220,0.974
215.250,0.973
215.280,0.973
215.310,0.973
215.340,0.966
215.370,0.973
215.400,0.976
215.430,0.975
215.460,0.967
215.490,0.974
215.520,0.973
215.550,0.966
215.580,0.973
215.610,0.974
215.640,0.979
215.670,0.975
215.700,0.975
215.730,0.971
215.760,0.971
215.790,0.977
215.820,0.977
215.850,0.972
215.880,0.976
215.910,0.973
215.940,0.972
215.970,0.975
216.000,0.969
216.030,0.976
216.060,0.978
216.090,0.974
216.120,0.975
216.150,0.978
216.180,0.974
216.210,0.968
216.240,0.973
216.270,0.976
216.300,0.970
216.330,0.972
216.360,0.969
216.390,0.976
216.420,0.977
216.450,0.978
216.480,0.968
216.510,0.972
216.540,0.974
216.570,0.973
216.600,0.971
216.630,0.966
216.660,0.967
216.690,0.976
216.720,0.978
216.750,0.974
216.780,0.976
216.810,0.975
216.840,0.971
216.870,0.971
216.900,0.974
216.930,0.973
216.960,0.977
216.990,0.976
217.020,0.971
217.050,0.973
217.080,0.978
217.110,0.970
217.140,0.972
217.170,0.976
217.200,0.975
217.230,0.969
217.260,0.966
217.290,0.969
217.320,0.971
217.350,0.972
217.380,0.975
217.410,0.972
217.440,0.976
217.470,0.973
217.500,0.968
217.530,0.971
217.560,0.975
217.590,0.975
217.620,0.976
217.650,0.968
217.680,0.969
217.710,0.972
217.740,0.977
217.770,0.973
217.800,0.970
217.830,0.972
217.860,0.975
217.890,0.973
217.920,0.972
217.950,0.972
217.980,0.968
218.010,0.975
218.040,0.975
218.070,0.972
218.100,0.975
218.130,0.974
218.160,0.968
218.190,0.969
218.220,0.973
218.250,0.974
218.280,0.973
218.310,0.977
218.340,0.973
218.370,0.971
218.400,0.966
218.430,0.972
218.460,0.980
218.490,0.974
218.520,0.968
218.550,0.974
218.580,0.977
218.610,0.972
218.640,0.967
218.670,0.973
218.700,0.970
218.730,0.979
218.760,0.977
218.790,0.974
218.820,0.977
218.850,0.970
218.880,0.972
218.910,0.970
218.940,0.975
218.970,0.979
219.000,0.975
219.030,0.973
219.060,0.974
219.090,0.972
219.120,0.972
219.150,0.975
219.180,0.982
219.210,0.975
219.240,0.968
219.270,0.973
219.300,0.972
219.330,0.978
219.360,0.972
219.390,0.968
219.420,0.973
219.450,0.979
219.480,0.972
219.510,0.974
219.540,0.976
219.570,0.972
219.600,0.969
219.630,0.977
219.660,0.975
219.690,0.975
219.720,0.970
219.750,0.976
219.780,0.972
219.810,0.974
219.840,0.975
219.870,0.972
219.900,0.972
219.930,0.971
219.960,0.977
219.990,0.971
220.020,0.971
220.050,0.971
220.080,0.972
220.110,0.974
220.140,0.973
220.170,0.972
220.200,0.973
220.230,0.968
220.260,0.967
220.290,0.975
220.320,0.974
220.350,0.973
220.380,0.977
220.410,0.978
220.440,0.974
220.470,0.969
220.500,0.966
220.530,0.973
220.560,0.978
220.590,0.971
220.620,0.968
220.650,0.977
220.680,0.976
220.710,0.971
220.740,0.969
220.770,0.968
220.800,0.970
220.830,0.975
220.860,0.975
220.890,0.971
220.920,0.973
220.950,0.970
220.980,0.966
221.010,0.974
221.040,0.978
221.070,0.975
221.100,0.975
221.130,0.975
221.160,0.973
221.190,0.971
221.220,0.974
221.250,0.978
221.280,0.977
221.310,0.969
221.340,0.975
221.370,0.974
221.400,0.971
221.430,0.973
221.460,0.966
221.490,0.971
221.520,0.976
221.550,0.974
221.580,0.969
221.610,0.977
221.640,0.977
221.670,0.976
221.700,0.975
221.730,0.975
221.760,0.970
221.790,0.971
221.820,0.976
221.850,0.973
221.880,0.976
221.910,0.972
221.940,0.973
221.970,0.980
222.000,0.973
222.030,0.974
222.060,0.973
222.090,0.974
222.120,0.972
222.150,0.968
222.180,0.974
222.210,0.972
222.240,0.978
222.270,0.975
222.300,0.976
222.330,0.978
222.360,0.971
222.390,0.970
222.420,0.973
222.450,0.978
222.480,0.974
222.510,0.973
222.540,0.972
222.570,0.967
222.600,0.971
222.630,0.978
222.660,0.979
222.690,0.970
222.720,0.973
222.750,0.978
222.780,0.973
222.810,0.969
222.840,0.973
222.870,0.973
222.900,0.972
222.930,0.971
222.960,0.972
222.990,0.976
223.020,0.974
223.050,0.976
223.080,0.971
223.110,0.973
223.140,0.968
223.170,0.975
223.200,0.977
223.230,0.976
223.260,0.972
223.290,0.969
223.320,0.975
223.350,0.977
223.380,0.980
223.410,0.974
223.440,0.976
223.470,0.976
223.500,0.970
223.530,0.969
223.560,0.977
223.590,0.974
223.620,0.977
223.650,0.979
223.680,0.973
223.710,0.977
223.740,0.973
223.770,0.974
223.800,0.975
223.830,0.978
223.860,0.975
223.890,0.982
223.920,0.976
223.950,0.975
223.980,0.977
224.010,0.977
224.040,0.981
224.070,0.971
224.100,0.971
224.130,0.975
224.160,0.977
224.190,0.976
224.220,0.971
224.250,0.967
224.280,0.977
224.310,0.981
224.340,0.977
224.370,0.975
224.400,0.975
224.430,0.972
224.460,0.971
224.490,0.976
224.520,0.977
224.550,0.978
224.580,0.981
224.610,0.977
224.640,0.973
224.670,0.972
224.700,0.978
224.730,0.970
224.760,0.973
224.790,0.974
224.820,0.976
224.850,0.976
224.880,0.977
224.910,0.972
224.940,0.971
224.970,0.977
225.000,0.979
225.030,0.975
225.060,0.982
225.090,0.982
225.120,0.969
225.150,0.967
225.180,0.978
225.210,0.977
225.240,0.979
225.270,0.978
225.300,0.973
225.330,0.977
225.360,0.980
225.390,0.974
225.420,0.976
225.450,0.970
225.480,0.974
225.510,0.976
225.540,0.973
225.570,0.975
225.600,0.972
225.630,0.979
225.660,0.981
225.690,0.974
225.720,0.977
225.750,0.975
225.780,0.976
225.810,0.973
225.840,0.975
225.870,0.975
225.900,0.979
225.930,0.978
225.960,0.972
225.990,0.973
226.020,0.974
226.050,0.978
226.080,0.977
226.110,0.975
226.140,0.975
226.170,0.978
226.200,0.977
226.230,0.974
226.260,0.977
226.290,0.969
226.320,0.977
226.350,0.975
226.380,0.973
226.410,0.977
226.440,0.976
226.470,0.973
226.500,0.974
226.530,0.973
226.560,0.975
226.590,0.974
226.620,0.979
226.650,0.976
226.680,0.974
226.710,0.976
226.740,0.968
226.770,0.972
226.800,0.976
226.830,0.984
226.860,0.974
226.890,0.975
226.920,0.977
226.950,0.974
226.980,0.974
227.010,0.973
227.040,0.974
227.070,0.977
227.100,0.978
227.130,0.974
227.160,0.977
227.190,0.973
227.220,0.975
227.250,0.969
227.280,0.980
227.310,0.977
227.340,0.981
227.370,0.975
227.400,0.975
227.430,0.973
227.460,0.976
227.490,0.979
227.520,0.971
227.550,0.969
227.580,0.980
227.610,0.978
227.640,0.974
227.670,0.967
227.700,0.970
227.730,0.973
227.760,0.987
227.790,0.979
227.820,0.974
227.850,0.972
227.880,0.969
227.910,0.969
227.940,0.978
227.970,0.979
228.000,0.977
228.030,0.978
228.060,0.975
228.090,0.979
228.120,0.975
228.150,0.978
228.180,0.976
228.210,0.975
228.240,0.981
228.270,0.971
228.300,0.972
228.330,0.983
228.360,0.979
228.390,0.970
228.420,0.970
228.450,0.969
228.480,0.969
228.510,0.978
228.540,0.981
228.570,0.978
228.600,0.975
228.630,0.971
228.660,0.973
228.690,0.977
228.720,0.977
228.750,0.976
228.780,0.977
228.810,0.978
228.840,0.977
228.870,0.972
228.900,0.975
228.930,0.978
228.960,0.973
228.990,0.975
229.020,0.976
229.050,0.976
229.080,0.978
229.110,0.973
229.140,0.973
229.170,0.975
229.200,0.977
229.230,0.979
229.260,0.976
229.290,0.976
229.320,0.977
229.350,0.973
229.380,0.972
229.410,0.977
229.440,0.977
229.470,0.978
229.500,0.974
229.530,0.974
229.560,0.977
229.590,0.975
229.620,0.978
229.650,0.981
229.680,0.978
229.710,0.973
229.740,0.979
229.770,0.977
229.800,0.977
229.830,0.979
229.860,0.973
229.890,0.972
229.920,0.980
229.950,0.978
229.980,0.979
230.010,0.979
230.040,0.972
230.070,0.970
230.100,0.977
230.130,0.978
230.160,0.979
230.190,0.972
230.220,0.974
230.250,0.978
230.280,0.974
230.310,0.978
230.340,0.976
230.370,0.974
230.400,0.976
230.430,0.975
230.460,0.976
230.490,0.979
230.520,0.970
230.550,0.978
230.580,0.980
230.610,0.975
230.640,0.973
230.670,0.972
230.700,0.969
230.730,0.972
230.760,0.978
230.790,0.980
230.820,0.982
230.850,0.978
230.880,0.976
230.910,0.970
230.940,0.977
230.970,0.975
231.000,0.974
231.030,0.973
231.060,0.974
231.090,0.982
231.120,0.976
231.150,0.973
231.180,0.975
231.210,0.973
231.240,0.975
231.270,0.979
231.300,0.978
231.330,0.976
231.360,0.975
231.390,0.973
231.420,0.970
231.450,0.977
231.480,0.979
231.510,0.979
231.540,0.975
231.570,0.977
231.600,0.976
231.630,0.975
231.660,0.980
231.690,0.976
231.720,0.973
231.750,0.974
231.780,0.975
231.810,0.976
231.840,0.972
231.870,0.969
231.900,0.973
231.930,0.979
231.960,0.978
231.990,0.973
232.020,0.977
232.050,0.976
232.080,0.971
232.110,0.976
232.140,0.981
232.170,0.975
232.200,0.977
232.230,0.975
232.260,0.970
232.290,0.965
232.320,0.937
232.350,0.926
232.380,0.950
232.410,0.976
232.440,0.976
232.470,0.980
232.500,0.976
232.530,0.953
232.560,0.952
232.590,0.985
232.620,1.012
232.650,1.009
232.680,0.990
232.710,0.981
232.740,0.987
232.770,0.995
232.800,0.985
232.830,0.978
232.860,0.964
232.890,0.972
232.920,0.957
232.950,0.967
232.980,0.971
233.010,0.977
233.040,0.976
233.070,0.968
233.100,0.974
233.130,0.969
233.160,0.967
233.190,0.963
233.220,0.963
233.250,0.975
233.280,0.984
233.310,0.976
233.340,0.965
233.370,0.971
233.400,0.974
233.430,0.968
233.460,0.958
233.490,0.967
233.520,0.974
