df_hash,22ZHK4.L745P3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.HN75
person_label,V121
date_time_start,2026-04-06_13-33-18.934000_+03
date_time_start_unix,1775464398.934
date_time_end,2026-04-06_13-41-40.504000_+03
length_difference_noticed,no

time,ppg_med
298.655,320
298.680,277
298.705,239
298.730,192
298.755,132
298.780,71
298.805,22
298.830,-16
298.855,-65
298.880,-137
298.905,-213
298.930,-246
298.955,-197
298.980,-73
299.005,77
299.030,199
299.055,276
299.080,328
299.105,380
299.130,434
299.155,466
299.180,462
299.205,437
299.230,418
299.255,419
299.280,426
299.305,416
299.330,383
299.355,340
299.380,303
299.405,268
299.430,223
299.455,169
299.480,119
299.505,83
299.530,48
299.555,-8
299.580,-84
299.605,-139
299.630,-126
299.655,-32
299.680,103
299.705,225
299.730,304
299.755,352
299.780,396
299.805,443
299.830,475
299.855,475
299.880,453
299.905,432
299.930,428
299.955,430
299.980,419
300.005,388
300.030,348
300.055,310
300.080,268
300.105,213
300.130,144
300.155,76
300.180,20
300.205,-29
300.230,-93
300.255,-172
300.280,-236
300.305,-238
300.330,-158
300.355,-21
300.380,121
300.405,236
300.430,320
300.455,395
300.480,466
300.505,518
300.530,534
300.555,516
300.580,490
300.605,479
300.630,486
300.655,493
300.680,481
300.705,452
300.730,416
300.755,378
300.780,331
300.805,271
300.830,200
300.855,131
300.880,64
300.905,-9
300.930,-99
300.955,-187
300.980,-234
301.005,-204
301.030,-100
301.055,37
301.080,156
301.105,234
301.130,282
301.155,325
301.180,371
301.205,405
301.230,414
301.255,401
301.280,384
301.305,377
301.330,376
301.355,367
301.380,343
301.405,310
301.430,279
301.455,248
301.480,212
301.505,165
301.530,118
301.555,78
301.580,39
301.605,-15
301.630,-90
301.655,-160
301.680,-181
301.705,-129
301.730,-17
301.755,106
301.780,201
301.805,264
301.830,315
301.855,373
301.880,431
301.905,466
301.930,465
301.955,444
301.980,430
302.005,435
302.030,447
302.055,445
302.080,424
302.105,392
302.130,358
302.155,321
302.180,271
302.205,210
302.230,149
302.255,103
302.280,65
302.305,14
302.330,-59
302.355,-133
302.380,-161
302.405,-112
302.430,2
302.455,139
302.480,252
302.505,330
302.530,388
302.555,446
302.580,500
302.605,530
302.630,524
302.655,494
302.680,464
302.705,446
302.730,432
302.755,405
302.780,359
302.805,305
302.830,257
302.855,214
302.880,167
302.905,110
302.930,52
302.955,2
302.980,-40
303.005,-89
303.030,-152
303.055,-211
303.080,-222
303.105,-156
303.130,-22
303.155,127
303.180,243
303.205,313
303.230,361
303.255,411
303.280,463
303.305,494
303.330,490
303.355,465
303.380,448
303.405,449
303.430,451
303.455,431
303.480,383
303.505,322
303.530,264
303.555,210
303.580,154
303.605,96
303.630,46
303.655,4
303.680,-43
303.705,-112
303.730,-192
303.755,-241
303.780,-216
303.805,-115
303.830,21
303.855,142
303.880,226
303.905,287
303.930,348
303.955,409
303.980,451
304.005,458
304.030,442
304.055,428
304.080,428
304.105,431
304.130,419
304.155,388
304.180,357
304.205,339
304.230,324
304.255,288
304.280,217
304.305,130
304.330,57
304.355,7
304.380,-41
304.405,-114
304.430,-203
304.455,-263
304.480,-249
304.505,-156
304.530,-23
304.555,101
304.580,208
304.605,316
304.630,445
304.655,590
304.680,725
304.705,833
304.730,908
304.755,946
304.780,932
304.805,852
304.830,718
304.855,572
304.880,456
304.905,381
304.930,321
304.955,248
304.980,165
305.005,96
305.030,45
305.055,-7
305.080,-87
305.105,-180
305.130,-235
305.155,-209
305.180,-111
305.205,2
305.230,78
305.255,112
305.280,136
305.305,177
305.330,230
305.355,265
305.380,271
305.405,265
305.430,275
305.455,305
305.480,335
305.505,344
305.530,333
305.555,316
305.580,298
305.605,266
305.630,207
305.655,128
305.680,53
305.705,-5
305.730,-61
305.755,-132
305.780,-209
305.805,-250
305.830,-209
305.855,-83
305.880,73
305.905,195
305.930,257
305.955,289
305.980,338
306.005,422
306.030,510
306.055,561
306.080,560
306.105,528
306.130,494
306.155,465
306.180,430
306.205,383
306.230,333
306.255,292
306.280,259
306.305,218
306.330,163
306.355,105
306.380,58
306.405,15
306.430,-42
306.455,-124
306.480,-198
306.505,-214
306.530,-147
306.555,-21
306.580,106
306.605,198
306.630,258
306.655,311
306.680,373
306.705,429
306.730,457
306.755,457
306.780,447
306.805,445
306.830,454
306.855,465
306.880,470
306.905,467
306.930,458
306.955,438
306.980,405
307.005,361
307.030,314
307.055,266
307.080,215
307.105,160
307.130,108
307.155,59
307.180,5
307.205,-67
307.230,-148
307.255,-200
307.280,-181
307.305,-83
307.330,52
307.355,168
307.380,240
307.405,285
307.430,337
307.455,400
307.480,447
307.505,457
307.530,441
307.555,432
307.580,445
307.605,465
307.630,460
307.655,424
307.680,377
307.705,342
307.730,317
307.755,286
307.780,239
307.805,192
307.830,157
307.855,129
307.880,81
307.905,6
307.930,-71
307.955,-103
307.980,-61
308.005,42
308.030,163
308.055,264
308.080,333
308.105,381
308.130,419
308.155,444
308.180,452
308.205,441
308.230,417
308.255,393
308.280,376
308.305,368
308.330,362
308.355,349
308.380,318
308.405,271
308.430,214
308.455,154
308.480,88
308.505,16
308.530,-53
308.555,-104
308.580,-126
308.605,-131
308.630,-145
308.655,-179
308.680,-208
308.705,-191
308.730,-107
308.755,23
308.780,154
308.805,252
308.830,321
308.855,382
308.880,446
308.905,500
308.930,526
308.955,521
308.980,505
309.005,498
309.030,499
309.055,496
309.080,474
309.105,436
309.130,393
309.155,352
309.180,308
309.205,253
309.230,184
309.255,111
309.280,47
309.305,-10
309.330,-75
309.355,-159
309.380,-248
309.405,-307
309.430,-299
309.455,-216
309.480,-88
309.505,47
309.530,174
309.555,302
309.580,438
309.605,564
309.630,643
309.655,661
309.680,642
309.705,628
309.730,628
309.755,613
309.780,549
309.805,444
309.830,352
309.855,320
309.880,337
309.905,340
309.930,271
309.955,125
309.980,-49
310.005,-195
310.030,-274
310.055,-269
310.080,-166
310.105,31
310.130,286
310.155,519
310.180,653
310.205,657
310.230,570
310.255,458
310.280,367
310.305,301
310.330,246
310.355,199
310.380,171
310.405,169
310.430,182
310.455,187
310.480,172
310.505,143
310.530,109
310.555,69
310.580,13
310.605,-60
310.630,-129
310.655,-168
310.680,-164
310.705,-127
310.730,-71
310.755,0
310.780,93
310.805,204
310.830,306
310.855,365
310.880,372
310.905,352
310.930,342
310.955,361
310.980,395
311.005,416
311.030,412
311.055,398
311.080,394
311.105,400
311.130,402
311.155,389
311.180,365
311.205,341
311.230,318
311.255,284
311.280,234
311.305,178
311.330,126
311.355,77
311.380,15
311.405,-62
311.430,-126
311.455,-130
311.480,-53
311.505,74
311.530,198
311.555,282
311.580,331
311.605,376
311.630,430
311.655,473
311.680,484
311.705,465
311.730,445
311.755,443
311.780,453
311.805,453
311.830,428
311.855,390
311.880,353
311.905,319
311.930,279
311.955,228
311.980,180
312.005,145
312.030,118
312.055,78
312.080,15
312.105,-47
312.130,-68
312.155,-19
312.180,89
312.205,215
312.230,321
312.255,392
312.280,442
312.305,484
312.330,521
312.355,540
312.380,533
312.405,506
312.430,479
312.455,463
312.480,455
312.505,436
312.530,391
312.555,325
312.580,255
312.605,191
312.630,129
312.655,56
312.680,-27
312.705,-111
312.730,-183
312.755,-253
312.780,-341
312.805,-447
312.830,-541
312.855,-579
312.880,-541
312.905,-456
312.930,-371
312.955,-317
312.980,-290
313.005,-269
313.030,-241
313.055,-208
313.080,-168
313.105,-108
313.130,-15
313.155,108
313.180,247
313.205,381
313.230,493
313.255,570
313.280,603
313.305,590
313.330,549
313.355,516
313.380,511
313.405,535
313.430,566
313.455,585
313.480,589
313.505,573
313.530,533
313.555,469
313.580,412
313.605,415
313.630,504
313.655,651
313.680,790
313.705,871
313.730,903
313.755,937
313.780,999
313.805,1058
313.830,1056
313.855,965
313.880,810
313.905,643
313.930,490
313.955,348
313.980,210
314.005,90
314.030,8
314.055,-34
314.080,-63
314.105,-108
314.130,-169
314.155,-228
314.180,-271
314.205,-313
314.230,-372
314.255,-445
314.280,-498
314.305,-489
314.330,-409
314.355,-282
314.380,-150
314.405,-40
314.430,49
314.455,127
314.480,200
314.505,260
314.530,298
314.555,313
314.580,317
314.605,324
314.630,341
314.655,359
314.680,362
314.705,346
314.730,320
314.755,299
314.780,288
314.805,274
314.830,242
314.855,194
314.880,149
314.905,121
314.930,97
314.955,55
314.980,-9
315.005,-60
315.030,-47
315.055,46
315.080,180
315.105,287
315.130,335
315.155,344
315.180,359
315.205,395
315.230,427
315.255,422
315.280,383
315.305,348
315.330,345
315.355,364
315.380,372
315.405,351
315.430,313
315.455,283
315.480,263
315.505,233
315.530,181
315.555,120
315.580,74
315.605,40
315.630,-5
315.655,-78
315.680,-152
315.705,-169
315.730,-95
315.755,43
315.780,184
315.805,283
315.830,343
315.855,397
315.880,460
315.905,513
315.930,531
315.955,517
315.980,502
316.005,508
316.030,524
316.055,527
316.080,503
316.105,467
316.130,434
316.155,404
316.180,364
316.205,310
316.230,255
316.255,208
316.280,156
316.305,79
316.330,-20
316.355,-100
316.380,-112
316.405,-48
316.430,50
316.455,127
316.480,165
316.505,186
316.530,224
316.555,277
316.580,314
316.605,312
316.630,281
316.655,251
316.680,239
316.705,237
316.730,221
316.755,182
316.780,132
316.805,90
316.830,57
316.855,23
316.880,-21
316.905,-74
316.930,-126
316.955,-170
316.980,-210
317.005,-252
317.030,-287
317.055,-289
317.080,-228
317.105,-90
317.130,102
317.155,300
317.180,461
317.205,571
317.230,651
317.255,724
317.280,794
317.305,835
317.330,831
317.355,792
317.380,750
317.405,729
317.430,717
317.455,684
317.480,615
317.505,525
317.530,440
317.555,369
317.580,297
317.605,213
317.630,126
317.655,52
317.680,-10
317.705,-86
317.730,-187
317.755,-286
317.780,-324
317.805,-264
317.830,-132
317.855,6
317.880,101
317.905,155
317.930,204
317.955,268
317.980,329
318.005,352
318.030,332
318.055,300
318.080,287
318.105,299
318.130,311
318.155,304
318.180,280
318.205,253
318.230,228
318.255,196
318.280,151
318.305,105
318.330,67
318.355,32
318.380,-17
318.405,-85
318.430,-137
318.455,-127
318.480,-38
318.505,98
318.530,228
318.555,318
318.580,380
318.605,439
318.630,503
318.655,550
318.680,563
318.705,547
318.730,529
318.755,523
318.780,520
318.805,502
318.830,466
318.855,425
318.880,392
318.905,359
318.930,311
318.955,244
318.980,173
319.005,107
319.030,36
319.055,-52
319.080,-148
319.105,-206
319.130,-184
319.155,-83
319.180,49
319.205,160
319.230,230
319.255,285
319.280,348
319.305,412
319.330,446
319.355,434
319.380,396
319.405,369
319.430,366
319.455,368
319.480,349
319.505,308
319.530,265
319.555,235
319.580,209
319.605,170
319.630,116
319.655,64
319.680,26
319.705,-10
319.730,-65
319.755,-132
319.780,-168
319.805,-130
319.830,-19
319.855,118
319.880,227
319.905,295
319.930,345
319.955,405
319.980,467
320.005,500
320.030,490
320.055,457
320.080,432
320.105,425
320.130,419
320.155,394
320.180,352
320.205,307
320.230,266
320.255,221
320.280,162
320.305,98
320.330,44
320.355,0
320.380,-48
320.405,-110
320.430,-161
320.455,-157
320.480,-77
320.505,50
320.530,174
320.555,258
320.580,307
320.605,344
320.630,381
320.655,406
320.680,409
320.705,398
320.730,393
320.755,405
320.780,425
320.805,438
320.830,434
320.855,411
320.880,368
320.905,304
320.930,227
320.955,153
320.980,89
321.005,23
321.030,-58
321.055,-141
321.080,-177
321.105,-125
321.130,5
321.155,160
321.180,281
321.205,355
321.230,414
321.255,478
321.280,532
321.305,542
321.330,501
321.355,444
321.380,411
321.405,409
321.430,407
321.455,380
321.480,331
321.505,282
321.530,242
321.555,200
321.580,146
321.605,87
321.630,34
321.655,-21
321.680,-95
321.705,-178
321.730,-226
321.755,-191
321.780,-71
321.805,77
321.830,193
321.855,258
321.880,305
321.905,364
321.930,428
321.955,459
321.980,444
322.005,408
322.030,388
322.055,390
322.080,390
322.105,365
322.130,321
322.155,282
322.180,257
322.205,232
322.230,195
322.255,151
322.280,114
322.305,77
322.330,17
322.355,-67
322.380,-136
322.405,-133
322.430,-42
322.455,96
322.480,217
322.505,292
322.530,339
322.555,391
322.580,445
322.605,477
322.630,470
322.655,443
322.680,425
322.705,427
322.730,431
322.755,417
322.780,386
322.805,350
322.830,310
322.855,257
322.880,191
322.905,126
322.930,75
322.955,26
322.980,-42
323.005,-126
323.030,-178
323.055,-148
323.080,-33
323.105,114
323.130,232
323.155,301
323.180,349
323.205,404
323.230,457
323.255,478
323.280,457
323.305,420
323.330,400
323.355,401
323.380,402
323.405,383
323.430,347
323.455,307
323.480,266
323.505,213
323.530,149
323.555,86
323.580,33
323.605,-22
323.630,-97
323.655,-180
323.680,-221
323.705,-174
323.730,-44
323.755,109
323.780,225
323.805,288
323.830,329
323.855,380
323.880,434
323.905,461
323.930,448
323.955,418
323.980,402
324.005,405
324.030,405
324.055,383
324.080,342
324.105,297
324.130,256
324.155,211
324.180,158
324.205,103
324.230,54
324.255,3
324.280,-63
324.305,-141
324.330,-189
324.355,-161
324.380,-48
324.405,102
324.430,230
324.455,309
324.480,361
324.505,417
324.530,481
324.555,524
324.580,523
324.605,493
324.630,465
324.655,459
324.680,459
324.705,441
324.730,398
324.755,348
324.780,305
324.805,261
324.830,202
324.855,131
324.880,69
324.905,26
324.930,-13
324.955,-76
324.980,-159
325.005,-214
325.030,-188
325.055,-75
325.080,77
325.105,206
325.130,287
325.155,341
325.180,397
325.205,454
325.230,487
325.255,484
325.280,460
325.305,440
325.330,436
325.355,432
325.380,415
325.405,385
325.430,348
325.455,309
325.480,258
325.505,196
325.530,134
325.555,82
325.580,31
325.605,-38
325.630,-125
325.655,-189
325.680,-178
325.705,-78
325.730,65
325.755,189
325.780,261
325.805,302
325.830,349
325.855,407
325.880,447
325.905,443
325.930,406
325.955,378
325.980,379
326.005,396
326.030,396
326.055,365
326.080,320
326.105,282
326.130,251
326.155,208
326.180,148
326.205,86
326.230,40
326.255,6
326.280,-42
326.305,-115
326.330,-184
326.355,-197
326.380,-124
326.405,12
326.430,155
326.455,260
326.480,327
326.505,384
326.530,447
326.555,499
326.580,518
326.605,498
326.630,465
326.655,445
326.680,443
326.705,440
326.730,421
326.755,387
326.780,349
326.805,311
326.830,263
326.855,201
326.880,136
326.905,81
326.930,37
326.955,-16
326.980,-92
327.005,-169
327.030,-197
327.055,-143
327.080,-20
327.105,119
327.130,227
327.155,293
327.180,344
327.205,400
327.230,454
327.255,482
327.280,474
327.305,449
327.330,433
327.355,434
327.380,435
327.405,419
327.430,384
327.455,344
327.480,306
327.505,265
327.530,210
327.555,147
327.580,92
327.605,51
327.630,7
327.655,-60
327.680,-146
327.705,-208
327.730,-196
327.755,-99
327.780,47
327.805,184
327.830,276
327.855,332
327.880,381
327.905,434
327.930,476
327.955,488
327.980,470
328.005,447
328.030,439
328.055,442
328.080,435
328.105,404
328.130,359
328.155,317
328.180,282
328.205,240
328.230,179
328.255,109
328.280,50
328.305,9
328.330,-33
328.355,-100
328.380,-181
328.405,-230
328.430,-201
328.455,-88
328.480,63
328.505,198
328.530,289
328.555,351
328.580,409
328.605,467
328.630,506
328.655,512
328.680,493
328.705,473
328.730,468
328.755,472
328.780,467
328.805,440
328.830,396
328.855,346
328.880,300
328.905,258
328.930,209
328.955,150
328.980,86
329.005,28
329.030,-16
329.055,-58
329.080,-116
329.105,-190
329.130,-252
329.155,-252
329.180,-162
329.205,-3
329.230,165
329.255,291
329.280,365
329.305,417
329.330,472
329.355,522
329.380,540
329.405,519
329.430,484
329.455,466
329.480,472
329.505,476
329.530,453
329.555,405
329.580,355
329.605,315
329.630,273
329.655,215
329.680,144
329.705,80
329.730,29
329.755,-26
329.780,-106
329.805,-193
329.830,-232
329.855,-178
329.880,-41
329.905,116
329.930,234
329.955,301
329.980,347
330.005,400
330.030,449
330.055,464
330.080,439
330.105,401
330.130,386
330.155,397
330.180,407
330.205,388
330.230,343
330.255,293
330.280,249
330.305,201
330.330,142
330.355,77
330.380,23
330.405,-22
330.430,-82
330.455,-164
330.480,-235
330.505,-236
330.530,-139
330.555,22
330.580,178
330.605,282
330.630,343
330.655,398
330.680,462
330.705,510
330.730,515
330.755,486
330.780,458
330.805,453
330.830,463
330.855,460
330.880,434
330.905,395
330.930,358
330.955,317
330.980,263
331.005,198
331.030,140
331.055,91
331.080,32
331.105,-48
331.130,-127
331.155,-148
331.180,-76
331.205,66
331.230,214
331.255,314
331.280,370
331.305,413
331.330,463
331.355,503
331.380,506
331.405,476
331.430,437
331.455,411
331.480,392
331.505,364
331.530,316
331.555,256
331.580,190
331.605,115
331.630,35
331.655,-39
331.680,-94
331.705,-137
331.730,-191
331.755,-259
331.780,-308
331.805,-286
331.830,-174
331.855,-9
331.880,146
331.905,257
331.930,331
331.955,395
331.980,457
332.005,499
332.030,503
332.055,480
332.080,455
332.105,446
332.130,448
332.155,447
332.180,431
332.205,401
332.230,365
332.255,331
332.280,296
332.305,254
332.330,196
332.355,123
332.380,57
332.405,35
332.430,86
332.455,203
332.480,341
332.505,451
332.530,503
332.555,503
332.580,467
332.605,409
332.630,336
332.655,262
332.680,206
332.705,177
332.730,168
332.755,163
332.780,150
332.805,128
332.830,97
332.855,60
332.880,20
332.905,-14
332.930,-47
332.955,-89
332.980,-150
333.005,-215
333.030,-238
333.055,-180
333.080,-46
333.105,109
333.130,229
333.155,300
333.180,352
333.205,414
333.230,480
333.255,517
333.280,512
333.305,485
333.330,468
333.355,470
333.380,471
333.405,452
333.430,412
333.455,370
333.480,330
333.505,286
333.530,232
333.555,171
333.580,108
333.605,39
333.630,-39
333.655,-109
333.680,-127
333.705,-63
333.730,66
333.755,203
333.780,299
333.805,354
333.830,400
333.855,458
333.880,510
333.905,524
333.930,493
333.955,446
333.980,416
334.005,405
334.030,389
334.055,351
334.080,301
334.105,256
334.130,218
334.155,171
334.180,104
334.205,28
334.230,-35
334.255,-90
334.280,-152
334.305,-226
334.330,-282
334.355,-271
334.380,-173
334.405,-21
334.430,123
334.455,226
334.480,296
334.505,364
334.530,438
334.555,498
334.580,518
334.605,502
334.630,478
334.655,473
334.680,481
334.705,475
334.730,443
334.755,396
334.780,353
334.805,318
334.830,276
334.855,216
334.880,149
334.905,93
334.930,51
334.955,3
334.980,-69
335.005,-150
335.030,-191
335.055,-151
335.080,-34
335.105,107
335.130,223
335.155,296
335.180,352
335.205,413
335.230,475
335.255,510
335.280,502
335.305,467
335.330,438
335.355,432
335.380,436
335.405,429
335.430,399
335.455,358
335.480,317
335.505,274
335.530,219
335.555,152
335.580,87
335.605,38
335.630,-3
335.655,-61
335.680,-145
335.705,-224
335.730,-245
335.755,-175
335.780,-33
335.805,121
335.830,240
335.855,315
335.880,377
335.905,447
335.930,514
335.955,550
335.980,543
336.005,516
336.030,501
336.055,505
336.080,502
336.105,470
336.130,412
336.155,355
336.180,315
336.205,282
336.230,232
336.255,159
336.280,87
336.305,33
336.330,-13
336.355,-78
336.380,-169
336.405,-243
336.430,-246
336.455,-155
336.480,-9
336.505,126
