df_hash,22ZHK4.34VB5M
290.548,1.010
290.578,1.008
290.608,0.989
290.638,0.994
290.668,0.993
290.698,0.988
290.728,0.988
290.758,1.007
290.788,1.004
290.818,0.986
290.848,1.019
290.878,1.004
290.908,1.024
290.938,1.015
290.968,1.041
290.998,1.029
291.028,1.007
291.058,1.049
291.088,1.029
291.118,1.007
291.148,0.983
291.178,0.968
291.208,0.985
291.238,1.010
291.268,1.059
291.298,1.054
291.328,1.048
291.358,1.074
291.388,1.069
291.418,1.059
291.448,1.061
291.478,1.040
291.508,1.020
291.538,1.021
291.568,1.028
291.598,1.031
291.628,1.022
291.658,1.025
291.688,1.041
291.718,1.024
291.748,1.026
291.778,1.040
291.808,1.026
291.838,1.022
291.868,1.028
291.898,1.034
291.928,1.023
291.958,1.025
291.988,1.033
292.018,1.026
292.048,1.033
292.078,1.034
292.108,1.022
292.138,1.027
292.168,1.024
292.198,1.021
292.228,1.030
292.258,1.037
292.288,1.032
292.318,1.039
292.348,1.031
292.378,1.022
292.408,1.025
292.438,1.035
292.468,1.038
292.498,1.032
292.528,1.037
292.558,1.028
292.588,1.017
292.618,1.026
292.648,1.031
292.678,1.026
292.708,1.036
292.738,1.027
292.768,1.027
292.798,1.033
292.828,1.026
292.858,1.030
292.888,1.027
292.918,1.020
292.948,1.026
292.978,1.022
293.008,1.028
293.038,1.036
293.068,1.021
293.098,1.021
293.128,1.039
293.158,1.025
293.188,1.023
293.218,1.027
293.248,1.019
293.278,1.021
293.308,1.027
293.338,1.031
293.368,1.027
293.398,1.019
293.428,1.023
293.458,1.028
293.488,1.023
293.518,1.027
293.548,1.021
293.578,1.019
293.608,1.020
293.638,1.024
293.668,1.026
293.698,1.026
293.728,1.025
293.758,1.020
293.788,1.026
293.818,1.027
293.848,1.021
293.878,1.029
293.908,1.026
293.938,1.030
293.968,1.026
293.998,1.026
294.028,1.028
294.058,1.024
294.088,1.027
294.118,1.021
294.148,1.029
294.178,1.024
294.208,1.017
294.238,1.021
294.268,1.029
294.298,1.028
294.328,1.024
294.358,1.025
294.388,1.031
294.418,1.024
294.448,1.027
294.478,1.028
294.508,1.029
294.538,1.021
294.568,1.025
294.598,1.024
294.628,1.026
294.658,1.023
294.688,1.026
294.718,1.021
294.748,1.021
294.778,1.024
294.808,1.029
294.838,1.029
294.868,1.038
294.898,1.037
294.928,1.017
294.958,1.017
294.988,1.031
295.018,1.025
295.048,1.025
295.078,1.024
295.108,1.025
295.138,1.022
295.168,1.035
295.198,1.036
295.228,1.024
295.258,1.030
295.288,1.021
295.318,1.021
295.348,1.024
295.378,1.026
295.408,1.029
295.438,1.020
295.468,1.027
295.498,1.026
295.528,1.025
295.558,1.030
295.588,1.029
295.618,1.024
295.648,1.028
295.678,1.023
295.708,1.022
295.738,1.023
295.768,1.022
295.798,1.027
295.828,1.023
295.858,1.028
295.888,1.023
295.918,1.026
295.948,1.025
295.978,1.029
296.008,1.035
296.038,1.045
296.068,1.047
296.098,1.047
296.128,1.067
296.158,1.088
296.188,1.108
296.218,1.097
296.248,1.100
296.278,1.092
296.308,1.062
296.338,1.046
296.368,1.044
296.398,1.032
296.428,1.006
296.458,1.005
296.488,0.994
296.518,0.970
296.548,0.962
296.578,0.959
296.608,0.966
296.638,0.978
296.668,0.974
296.698,0.987
296.728,0.982
296.758,0.974
296.788,0.976
296.818,0.984
296.848,0.980
296.878,0.985
296.908,0.995
296.938,1.005
296.968,1.021
296.998,1.021
297.028,0.999
297.058,1.008
297.088,1.000
297.118,0.982
297.148,0.985
297.178,0.985
297.208,0.982
297.238,0.987
297.268,0.994
297.298,1.012
297.328,1.000
297.358,0.995
297.388,1.008
297.418,0.985
297.448,0.993
297.478,1.009
297.508,0.983
297.538,0.991
297.568,1.000
297.598,1.008
297.628,1.004
297.658,0.982
297.688,1.021
297.718,1.018
297.748,1.021
297.778,1.003
297.808,1.021
297.838,1.032
297.868,1.032
297.898,1.037
297.928,1.032
297.958,1.020
297.988,1.035
298.018,1.028
298.048,1.028
298.078,1.017
298.108,1.031
298.138,1.021
298.168,1.024
298.198,1.039
298.228,1.026
298.258,1.026
298.288,1.039
298.318,1.035
298.348,1.026
298.378,1.021
298.408,1.024
298.438,1.024
298.468,1.025
298.498,1.016
298.528,1.019
298.558,1.033
298.588,1.027
298.618,1.025
298.648,1.022
298.678,1.020
298.708,1.030
298.738,1.019
298.768,1.012
298.798,1.020
298.828,1.019
298.858,1.017
298.888,1.020
298.918,1.013
298.948,1.016
298.978,1.016
299.008,1.019
299.038,1.022
299.068,1.018
299.098,1.012
299.128,1.010
299.158,1.021
299.188,1.016
299.218,1.026
299.248,1.017
299.278,1.010
299.308,1.010
299.338,1.021
299.368,1.018
299.398,1.016
299.428,1.027
299.458,1.020
299.488,1.010
299.518,1.021
299.548,1.012
299.578,1.016
299.608,1.009
299.638,1.025
299.668,1.027
299.698,1.016
299.728,1.021
299.758,1.028
299.788,1.027
299.818,1.018
299.848,1.023
299.878,1.021
299.908,1.019
299.938,1.021
299.968,1.025
299.998,1.020
300.028,1.025
300.058,1.010
300.088,1.012
300.118,1.013
300.148,1.019
300.178,1.023
300.208,1.030
300.238,1.033
300.268,1.027
300.298,1.024
300.328,1.032
300.358,1.016
300.388,1.016
300.418,1.014
300.448,1.013
300.478,1.014
300.508,1.019
300.538,1.018
300.568,1.020
300.598,1.014
300.628,1.007
300.658,1.007
300.688,1.020
300.718,1.005
300.748,1.018
300.778,1.013
300.808,1.015
300.838,1.009
300.868,1.018
300.898,1.029
300.928,1.030
300.958,1.021
300.988,1.024
301.018,1.021
301.048,1.013
301.078,1.018
301.108,1.028
301.138,1.017
301.168,1.019
301.198,1.009
301.228,1.019
301.258,1.021
301.288,1.017
301.318,1.021
301.348,1.009
301.378,1.011
301.408,1.023
301.438,1.022
301.468,1.017
301.498,1.016
301.528,1.015
301.558,1.010
301.588,1.017
301.618,1.019
301.648,1.022
301.678,1.021
301.708,1.010
301.738,1.015
301.768,1.020
301.798,1.022
301.828,1.021
301.858,1.014
301.888,1.020
301.918,1.025
301.948,1.017
301.978,1.014
302.008,1.020
302.038,1.018
302.068,1.008
302.098,1.016
302.128,1.022
302.158,1.021
302.188,1.019
302.218,1.016
302.248,1.021
302.278,1.015
302.308,1.015
302.338,1.009
302.368,1.014
302.398,1.022
302.428,1.013
302.458,1.015
302.488,1.012
302.518,1.013
302.548,1.014
302.578,1.017
302.608,1.015
302.638,1.017
302.668,1.015
302.698,1.018
302.728,1.025
302.758,1.021
302.788,1.024
302.818,1.018
302.848,1.015
302.878,1.014
302.908,1.016
302.938,1.015
302.968,1.019
302.998,1.009
303.028,1.012
303.058,1.016
303.088,1.013
303.118,1.008
303.148,1.015
303.178,1.015
303.208,1.017
303.238,1.021
303.268,1.022
303.298,1.012
303.328,1.013
303.358,1.009
303.388,1.018
303.418,1.021
303.448,1.013
303.478,1.010
303.508,1.015
303.538,1.020
303.568,1.010
303.598,1.017
303.628,1.016
303.658,1.004
303.688,1.008
303.718,1.017
303.748,1.015
303.778,1.020
303.808,1.019
303.838,1.013
303.868,1.011
303.898,1.018
303.928,1.019
303.958,1.017
303.988,1.021
304.018,1.018
304.048,1.014
304.078,1.018
304.108,1.020
304.138,1.023
304.168,1.013
304.198,1.009
304.228,1.012
304.258,1.017
304.288,1.017
304.318,1.019
304.348,1.015
304.378,1.014
304.408,1.018
304.438,1.014
304.468,1.017
304.498,1.016
304.528,1.017
304.558,1.019
304.588,1.007
304.618,1.015
304.648,1.012
304.678,1.014
304.708,1.014
304.738,1.008
304.768,1.015
304.798,1.020
304.828,1.021
304.858,1.021
304.888,1.023
304.918,1.016
304.948,1.009
304.978,1.011
305.008,1.015
305.038,1.018
305.068,1.016
305.098,1.014
305.128,1.011
305.158,1.017
305.188,1.017
305.218,1.016
305.248,1.009
305.278,1.011
305.308,1.014
305.338,1.021
305.368,1.012
305.398,1.015
305.428,1.016
305.458,1.017
305.488,1.008
305.518,1.017
305.548,1.019
305.578,1.018
305.608,1.017
305.638,1.016
305.668,1.016
305.698,1.017
305.728,1.021
305.758,1.018
305.788,1.015
305.818,1.011
305.848,1.016
305.878,1.021
305.908,1.018
305.938,1.019
305.968,1.014
305.998,1.016
306.028,1.015
306.058,1.015
306.088,1.023
306.118,1.018
306.148,1.008
306.178,1.019
306.208,1.018
306.238,1.016
306.268,1.019
306.298,1.020
306.328,1.020
306.358,1.019
306.388,1.024
306.418,1.021
306.448,1.030
306.478,1.031
306.508,1.033
306.538,1.038
306.568,1.045
306.598,1.047
306.628,1.033
306.658,1.032
306.688,1.033
306.718,1.032
306.748,1.025
306.778,1.016
306.808,1.010
306.838,1.000
306.868,1.002
306.898,1.003
306.928,0.999
306.958,0.995
306.988,0.986
307.018,0.985
307.048,0.996
307.078,0.994
307.108,1.007
307.138,1.004
307.168,1.007
307.198,1.001
307.228,1.017
307.258,1.022
307.288,1.027
307.318,1.030
307.348,1.019
307.378,1.000
307.408,0.979
307.438,0.982
307.468,0.976
307.498,0.968
307.528,0.977
307.558,0.975
307.588,0.973
307.618,0.967
307.648,0.973
307.678,1.002
307.708,1.010
307.738,0.998
307.768,1.019
307.798,0.999
307.828,1.002
307.858,1.012
307.888,1.017
307.918,0.978
307.948,0.996
307.978,1.009
308.008,1.018
308.038,1.016
308.068,1.042
308.098,1.019
308.128,1.013
308.158,1.026
308.188,1.010
308.218,1.002
308.248,1.013
308.278,1.002
308.308,1.020
308.338,1.014
308.368,1.004
308.398,1.005
308.428,1.006
308.458,0.993
308.488,1.005
308.518,0.985
308.548,1.008
308.578,1.029
308.608,1.020
308.638,1.054
308.668,1.050
308.698,1.055
308.728,1.075
308.758,1.047
308.788,1.042
308.818,1.034
308.848,1.046
308.878,1.046
308.908,1.024
308.938,1.039
308.968,1.029
308.998,1.033
309.028,1.025
309.058,1.021
309.088,1.025
309.118,1.021
309.148,1.020
309.178,1.021
309.208,1.016
309.238,1.022
309.268,1.020
309.298,1.024
309.328,1.022
309.358,1.020
309.388,1.020
309.418,1.016
309.448,1.028
309.478,1.021
309.508,1.021
309.538,1.020
309.568,1.021
309.598,1.018
309.628,1.026
309.658,1.026
309.688,1.019
309.718,1.022
309.748,1.024
309.778,1.020
309.808,1.013
309.838,1.015
309.868,1.024
309.898,1.019
309.928,1.017
309.958,1.021
309.988,1.021
310.018,1.021
310.048,1.030
310.078,1.018
310.108,1.019
310.138,1.017
310.168,1.016
310.198,1.021
310.228,1.021
310.258,1.021
310.288,1.028
310.318,1.025
310.348,1.029
310.378,1.027
310.408,1.021
310.438,1.015
310.468,1.022
310.498,1.027
310.528,1.021
310.558,1.019
310.588,1.016
310.618,1.021
310.648,1.021
310.678,1.017
310.708,1.021
310.738,1.024
310.768,1.033
310.798,1.030
310.828,1.034
310.858,1.041
310.888,1.045
310.918,1.053
310.948,1.018
310.978,1.021
311.008,1.026
311.038,1.023
311.068,1.028
311.098,1.008
311.128,1.003
311.158,1.001
311.188,1.015
311.218,1.021
311.248,1.003
311.278,1.008
311.308,1.014
311.338,1.021
311.368,1.019
311.398,1.026
311.428,1.034
311.458,1.021
311.488,1.030
311.518,1.023
311.548,1.019
311.578,1.016
311.608,1.014
311.638,1.008
311.668,1.024
311.698,1.033
311.728,1.039
311.758,1.056
311.788,1.052
311.818,1.043
311.848,1.053
311.878,1.030
311.908,1.024
311.938,1.026
311.968,1.021
311.998,1.024
312.028,1.026
312.058,1.016
312.088,1.027
312.118,1.017
312.148,1.024
312.178,1.025
312.208,1.029
312.238,1.022
312.268,1.022
312.298,1.028
312.328,1.023
312.358,1.030
312.388,1.020
312.418,1.020
312.448,1.032
312.478,1.030
312.508,1.031
312.538,1.033
312.568,1.031
312.598,1.032
312.628,1.027
312.658,1.020
312.688,1.030
312.718,1.025
312.748,1.021
312.778,1.031
312.808,1.033
312.838,1.033
312.868,1.031
312.898,1.031
312.928,1.024
312.958,1.027
312.988,1.034
313.018,1.030
313.048,1.027
313.078,1.030
313.108,1.035
313.138,1.032
313.168,1.027
313.198,1.031
313.228,1.033
313.258,1.031
313.288,1.032
313.318,1.031
313.348,1.029
313.378,1.025
313.408,1.027
313.438,1.026
313.468,1.022
313.498,1.035
313.528,1.031
313.558,1.028
313.588,1.030
313.618,1.027
313.648,1.031
313.678,1.034
313.708,1.023
313.738,1.033
313.768,1.025
313.798,1.026
313.828,1.029
313.858,1.021
313.888,1.029
313.918,1.034
313.948,1.032
313.978,1.042
314.008,1.059
314.038,1.061
314.068,1.069
314.098,1.077
314.128,1.084
314.158,1.071
314.188,1.044
314.218,1.037
314.248,1.022
314.278,0.995
314.308,0.981
314.338,0.982
314.368,0.974
314.398,0.959
314.428,0.957
314.458,0.975
314.488,0.979
314.518,1.001
314.548,1.020
314.578,1.026
314.608,1.032
314.638,1.037
314.668,1.033
314.698,1.023
314.728,1.035
314.758,1.036
314.788,1.036
314.818,1.032
314.848,1.035
314.878,1.036
314.908,1.027
314.938,1.037
314.968,1.041
314.998,1.027
315.028,1.029
315.058,1.028
315.088,1.031
315.118,1.033
315.148,1.027
315.178,1.028
315.208,1.027
315.238,1.023
315.268,1.023
315.298,1.026
315.328,1.024
315.358,1.025
315.388,1.026
315.418,1.029
315.448,1.025
315.478,1.027
315.508,1.028
315.538,1.020
315.568,1.030
315.598,1.032
315.628,1.032
315.658,1.025
315.688,1.020
315.718,1.026
315.748,1.033
315.778,1.026
315.808,1.025
315.838,1.028
315.868,1.029
315.898,1.025
315.928,1.021
315.958,1.029
315.988,1.030
316.018,1.026
316.048,1.021
316.078,1.022
316.108,1.029
316.138,1.029
316.168,1.026
316.198,1.025
316.228,1.024
316.258,1.028
316.288,1.028
316.318,1.022
316.348,1.028
316.378,1.028
316.408,1.024
316.438,1.020
316.468,1.030
316.498,1.031
316.528,1.030
316.558,1.021
316.588,1.024
316.618,1.031
316.648,1.032
316.678,1.021
316.708,1.020
316.738,1.025
316.768,1.021
316.798,1.026
316.828,1.026
316.858,1.032
316.888,1.030
316.918,1.018
316.948,1.024
316.978,1.028
317.008,1.029
317.038,1.028
317.068,1.024
317.098,1.025
317.128,1.029
317.158,1.033
317.188,1.028
317.218,1.026
317.248,1.030
317.278,1.029
317.308,1.025
317.338,1.027
317.368,1.025
317.398,1.024
317.428,1.027
317.458,1.026
317.488,1.027
317.518,1.021
317.548,1.023
317.578,1.030
317.608,1.023
317.638,1.028
317.668,1.034
317.698,1.030
317.728,1.029
317.758,1.031
317.788,1.028
317.818,1.027
317.848,1.028
317.878,1.026
317.908,1.029
317.938,1.028
317.968,1.027
317.998,1.024
318.028,1.028
318.058,1.030
318.088,1.029
318.118,1.029
318.148,1.026
318.178,1.023
318.208,1.035
318.238,1.040
318.268,1.026
318.298,1.028
318.328,1.026
318.358,1.025
318.388,1.028
318.418,1.026
318.448,1.033
318.478,1.022
318.508,1.022
318.538,1.026
318.568,1.029
318.598,1.029
318.628,1.030
318.658,1.028
318.688,1.029
318.718,1.027
318.748,1.033
318.778,1.030
318.808,1.030
318.838,1.030
318.868,1.037
318.898,1.033
318.928,1.026
318.958,1.031
318.988,1.036
319.018,1.039
319.048,1.044
319.078,1.051
319.108,1.044
319.138,1.042
319.168,1.050
319.198,1.039
319.228,1.043
319.258,1.053
319.288,1.047
319.318,1.046
319.348,1.061
319.378,1.069
319.408,1.071
319.438,1.070
319.468,1.071
319.498,1.061
319.528,1.046
319.558,1.041
319.588,1.052
319.618,1.058
319.648,1.057
319.678,1.064
319.708,1.054
319.738,1.064
319.768,1.049
319.798,1.035
319.828,1.011
319.858,0.980
319.888,0.959
319.918,0.955
319.948,0.957
319.978,0.964
320.008,0.974
320.038,0.979
320.068,0.983
320.098,1.012
320.128,1.018
320.158,1.041
320.188,1.029
320.218,1.032
320.248,1.026
320.278,0.958
320.308,1.021
320.338,1.007
320.368,0.927
320.398,0.964
320.428,0.936
320.458,0.915
320.488,0.921
320.518,1.007
320.548,0.994
320.578,0.916
320.608,0.938
320.638,0.949
320.668,0.965
320.698,0.973
320.728,0.988
320.758,1.001
320.788,1.028
320.818,0.976
320.848,0.961
320.878,0.995
320.908,1.008
320.938,0.992
320.968,1.001
320.998,1.004
321.028,1.021
321.058,1.028
321.088,1.023
321.118,1.034
321.148,1.022
321.178,0.979
321.208,1.005
321.238,1.023
321.268,1.003
321.298,1.031
321.328,1.074
321.358,1.069
321.388,1.017
321.418,1.069
321.448,1.058
321.478,0.994
321.508,1.016
321.538,1.041
321.568,1.051
321.598,1.039
321.628,1.059
321.658,1.034
321.688,1.047
321.718,1.043
321.748,1.021
321.778,1.001
321.808,1.006
321.838,1.013
321.868,1.015
321.898,1.029
321.928,1.054
321.958,1.025
321.988,1.026
322.018,1.015
322.048,1.036
322.078,1.063
322.108,1.031
322.138,1.038
322.168,1.010
322.198,1.004
322.228,1.011
322.258,1.028
322.288,1.041
322.318,1.030
322.348,1.049
322.378,1.039
322.408,1.052
322.438,1.059
322.468,1.060
322.498,1.068
322.528,1.053
322.558,1.042
322.588,1.032
322.618,1.036
322.648,1.018
322.678,1.021
322.708,1.025
322.738,1.024
322.768,1.017
322.798,1.035
322.828,1.031
322.858,1.030
322.888,1.034
322.918,1.036
322.948,1.027
322.978,1.031
323.008,1.038
323.038,1.025
323.068,1.035
323.098,1.031
323.128,1.025
323.158,1.036
323.188,1.026
323.218,1.036
323.248,1.037
323.278,1.033
323.308,1.033
323.338,1.026
323.368,1.028
323.398,1.033
323.428,1.026
323.458,1.029
323.488,1.034
323.518,1.028
323.548,1.023
323.578,1.036
323.608,1.023
323.638,1.031
323.668,1.030
323.698,1.021
323.728,1.027
323.758,1.035
323.788,1.032
323.818,1.028
323.848,1.035
323.878,1.025
323.908,1.029
323.938,1.031
323.968,1.024
323.998,1.032
324.028,1.022
324.058,1.029
324.088,1.034
324.118,1.026
324.148,1.036
324.178,1.030
324.208,1.026
324.238,1.033
324.268,1.029
324.298,1.030
324.328,1.028
324.358,1.037
324.388,1.028
324.418,1.027
324.448,1.028
324.478,1.029
324.508,1.033
324.538,1.031
324.568,1.027
324.598,1.024
324.628,1.030
324.658,1.033
324.688,1.028
324.718,1.034
324.748,1.034
324.778,1.032
324.808,1.033
324.838,1.036
324.868,1.032
324.898,1.035
324.928,1.028
324.958,1.031
324.988,1.037
325.018,1.029
325.048,1.028
325.078,1.026
325.108,1.031
325.138,1.030
325.168,1.033
325.198,1.024
325.228,1.032
325.258,1.039
325.288,1.031
325.318,1.037
325.348,1.031
325.378,1.029
325.408,1.027
325.438,1.034
325.468,1.037
325.498,1.028
325.528,1.031
325.558,1.028
325.588,1.030
325.618,1.037
325.648,1.029
325.678,1.030
325.708,1.032
325.738,1.031
325.768,1.031
325.798,1.034
325.828,1.034
325.858,1.030
325.888,1.030
325.918,1.029
325.948,1.031
325.978,1.029
326.008,1.037
326.038,1.033
326.068,1.034
326.098,1.039
326.128,1.032
326.158,1.033
326.188,1.036
326.218,1.032
326.248,1.030
326.278,1.034
326.308,1.032
326.338,1.027
326.368,1.032
326.398,1.025
326.428,1.030
326.458,1.037
326.488,1.033
326.518,1.033
326.548,1.025
326.578,1.038
326.608,1.030
326.638,1.033
326.668,1.028
326.698,1.023
326.728,1.031
326.758,1.030
326.788,1.034
326.818,1.042
326.848,1.033
326.878,1.035
326.908,1.032
326.938,1.028
326.968,1.030
326.998,1.030
327.028,1.028
327.058,1.036
327.088,1.035
327.118,1.027
327.148,1.035
327.178,1.034
327.208,1.034
327.238,1.027
327.268,1.033
327.298,1.033
327.328,1.031
327.358,1.032
327.388,1.033
327.418,1.034
327.448,1.029
327.478,1.031
327.508,1.035
327.538,1.032
327.568,1.033
327.598,1.033
327.628,1.033
327.658,1.030
327.688,1.025
327.718,1.031
327.748,1.035
327.778,1.031
327.808,1.037
327.838,1.037
327.868,1.036
327.898,1.035
327.928,1.040
327.958,1.030
327.988,1.031
328.018,1.029
328.048,1.034
328.078,1.034
328.108,1.034
328.138,1.037
328.168,1.033
328.198,1.032
328.228,1.033
328.258,1.029
328.288,1.031
328.318,1.030
328.348,1.027
328.378,1.031
328.408,1.031
328.438,1.028
328.468,1.039
328.498,1.039
328.528,1.044
328.558,1.051
328.588,1.054
328.618,1.059
328.648,1.056
328.678,1.054
328.708,1.044
328.738,1.041
328.768,1.045
328.798,1.036
328.828,1.033
328.858,1.058
328.888,1.057
328.918,1.059
328.948,1.040
328.978,1.008
329.008,1.027
329.038,1.032
329.068,1.006
329.098,1.013
329.128,1.018
329.158,1.022
329.188,1.018
329.218,1.014
329.248,1.048
329.278,1.041
329.308,1.020
329.338,1.002
329.368,0.994
329.398,0.970
329.428,0.984
329.458,0.996
329.488,0.966
329.518,0.974
329.548,0.986
329.578,0.968
329.608,0.934
329.638,0.950
329.668,0.942
329.698,0.944
329.728,0.976
329.758,0.931
329.788,0.938
329.818,0.915
329.848,0.956
329.878,0.985
329.908,1.017
329.938,1.005
329.968,0.960
329.998,0.997
330.028,0.966
330.058,0.957
330.088,0.956
330.118,0.980
330.148,1.006
330.178,1.012
330.208,1.021
330.238,1.029
330.268,1.029
330.298,1.022
330.328,1.046
330.358,1.042
330.388,1.013
330.418,1.018
330.448,1.020
330.478,1.022
330.508,1.014
330.538,0.993
330.568,1.005
330.598,1.005
330.628,1.001
330.658,0.988
330.688,0.990
330.718,1.001
330.748,0.996
330.778,0.997
330.808,0.993
330.838,1.003
330.868,1.005
330.898,1.006
330.928,1.004
330.958,1.005
330.988,1.001
331.018,0.998
331.048,1.003
331.078,1.007
331.108,1.004
331.138,1.012
331.168,1.002
331.198,0.990
331.228,0.996
331.258,0.995
331.288,0.995
331.318,0.993
331.348,0.984
331.378,0.997
331.408,0.994
331.438,0.987
331.468,0.991
331.498,0.990
331.528,0.998
331.558,0.994
331.588,0.989
331.618,0.994
331.648,0.998
331.678,0.993
331.708,0.990
331.738,1.000
331.768,0.999
331.798,1.002
331.828,1.007
331.858,0.999
331.888,1.005
331.918,0.998
331.948,0.993
331.978,0.997
332.008,0.993
332.038,0.996
332.068,0.994
332.098,0.999
332.128,1.000
332.158,0.995
332.188,0.997
332.218,0.992
332.248,0.999
332.278,1.000
332.308,0.997
332.338,1.003
332.368,0.993
332.398,1.000
332.428,0.997
332.458,0.999
332.488,1.001
332.518,0.995
332.548,1.002
332.578,1.000
332.608,0.998
332.638,0.994
332.668,0.999
332.698,1.000
332.728,0.993
332.758,1.000
332.788,1.002
332.818,1.016
332.848,1.017
332.878,1.031
332.908,1.057
332.938,1.035
332.968,1.043
332.998,1.048
333.028,1.038
333.058,1.027
333.088,1.022
333.118,1.035
333.148,1.050
333.178,1.065
333.208,1.106
333.238,1.116
333.268,1.035
333.298,1.029
333.328,1.000
333.358,0.979
333.388,0.981
333.418,0.980
333.448,0.969
333.478,0.972
333.508,1.007
333.538,1.024
333.568,0.994
333.598,0.949
333.628,0.939
333.658,0.889
333.688,0.871
333.718,0.914
333.748,1.004
333.778,1.006
333.808,1.021
333.838,0.973
333.868,0.981
333.898,0.984
333.928,0.972
333.958,0.962
333.988,0.962
334.018,0.915
334.048,0.945
334.078,1.017
334.108,1.001
334.138,1.038
334.168,1.014
334.198,1.017
334.228,1.048
334.258,1.022
334.288,0.999
334.318,1.021
334.348,0.999
334.378,1.048
334.408,1.050
334.438,1.053
334.468,0.993
334.498,0.967
334.528,0.961
334.558,0.968
