df_hash,22ZHK4.YBNJA6
305.060,45
305.085,20
305.110,-9
305.135,-19
305.160,-6
305.185,19
305.210,58
305.235,119
305.260,191
305.285,236
305.310,221
305.335,157
305.360,97
305.385,98
305.410,182
305.435,332
305.460,520
305.485,726
305.510,931
305.535,1117
305.560,1268
305.585,1398
305.610,1541
305.635,1729
305.660,1949
305.685,2138
305.710,2212
305.735,2123
305.760,1885
305.785,1570
305.810,1264
305.835,1011
305.860,799
305.885,580
305.910,326
305.935,53
305.960,-193
305.985,-377
306.010,-502
306.035,-594
306.060,-670
306.085,-732
306.110,-773
306.135,-800
306.160,-824
306.185,-845
306.210,-844
306.235,-807
306.260,-741
306.285,-667
306.310,-596
306.335,-518
306.360,-418
306.385,-303
306.410,-195
306.435,-119
306.460,-76
306.485,-56
306.510,-44
306.535,-32
306.560,-12
306.585,23
306.610,72
306.635,118
306.660,133
306.685,110
306.710,67
306.735,40
306.760,45
306.785,75
306.810,103
306.835,117
306.860,121
306.885,133
306.910,161
306.935,203
306.960,253
306.985,313
307.010,388
307.035,480
307.060,577
307.085,652
307.110,687
307.135,683
307.160,662
307.185,649
307.210,654
307.235,665
307.260,672
307.285,681
307.310,708
307.335,757
307.360,807
307.385,831
307.410,824
307.435,811
307.460,811
307.485,810
307.510,770
307.535,667
307.560,517
307.585,350
307.610,173
307.635,-37
307.660,-286
307.685,-530
307.710,-698
307.735,-752
307.760,-720
307.785,-661
307.810,-600
307.835,-521
307.860,-408
307.885,-298
307.910,-259
307.935,-327
307.960,-466
307.985,-599
308.010,-671
308.035,-673
308.060,-612
308.085,-485
308.110,-290
308.135,-64
308.160,125
308.185,241
308.210,314
308.235,422
308.260,602
308.285,814
308.310,979
308.335,1056
308.360,1074
308.385,1082
308.410,1099
308.435,1108
308.460,1099
308.485,1092
308.510,1114
308.535,1159
308.560,1193
308.585,1190
308.610,1161
308.635,1132
308.660,1109
308.685,1075
308.710,1026
308.735,988
308.760,998
308.785,1055
308.810,1115
308.835,1131
308.860,1103
308.885,1070
308.910,1068
308.935,1088
308.960,1089
308.985,1035
309.010,917
309.035,759
309.060,591
309.085,438
309.110,315
309.135,216
309.160,120
309.185,5
309.210,-132
309.235,-283
309.260,-451
309.285,-659
309.310,-929
309.335,-1246
309.360,-1555
309.385,-1812
309.410,-2022
309.435,-2219
309.460,-2414
309.485,-2569
309.510,-2641
309.535,-2634
309.560,-2601
309.585,-2564
309.610,-2460
309.635,-2179
309.660,-1675
309.685,-1031
309.710,-411
309.735,60
309.760,371
309.785,585
309.810,758
309.835,896
309.860,980
309.885,1008
309.910,1005
309.935,998
309.960,993
309.985,989
310.010,984
310.035,978
310.060,964
310.085,940
310.110,919
310.135,935
310.160,1011
310.185,1131
310.210,1249
310.235,1330
310.260,1376
310.285,1407
310.310,1437
310.335,1454
310.360,1452
310.385,1447
310.410,1462
310.435,1493
310.460,1513
310.485,1497
310.510,1454
310.535,1407
310.560,1344
310.585,1208
310.610,956
310.635,618
310.660,302
310.685,111
310.710,60
310.735,74
310.760,72
310.785,37
310.810,20
310.835,58
310.860,137
310.885,209
310.910,260
310.935,327
310.960,454
310.985,634
311.010,817
311.035,967
311.060,1093
311.085,1217
311.110,1325
311.135,1357
311.160,1262
311.185,1056
311.210,800
311.235,533
311.260,233
311.285,-142
311.310,-586
311.335,-1018
311.360,-1338
311.385,-1501
311.410,-1536
311.435,-1495
311.460,-1413
311.485,-1299
311.510,-1167
311.535,-1038
311.560,-924
311.585,-810
311.610,-675
311.635,-524
311.660,-391
311.685,-306
311.710,-261
311.735,-222
311.760,-171
311.785,-117
311.810,-78
311.835,-45
311.860,14
311.885,126
311.910,273
311.935,410
311.960,501
311.985,549
312.010,586
312.035,647
312.060,744
312.085,870
312.110,1001
312.135,1104
312.160,1156
312.185,1147
312.210,1095
312.235,1022
312.260,941
312.285,847
312.310,727
312.335,582
312.360,426
312.385,276
312.410,137
312.435,3
312.460,-132
312.485,-268
312.510,-398
312.535,-512
312.560,-606
312.585,-680
312.610,-743
312.635,-809
312.660,-886
312.685,-956
312.710,-981
312.735,-925
312.760,-797
312.785,-655
312.810,-577
312.835,-595
312.860,-665
312.885,-688
312.910,-576
312.935,-305
312.960,77
312.985,500
313.010,909
313.035,1284
313.060,1619
313.085,1898
313.110,2091
313.135,2181
313.160,2180
313.185,2116
313.210,2016
313.235,1886
313.260,1716
313.285,1504
313.310,1260
313.335,1009
313.360,776
313.385,577
313.410,411
313.435,259
313.460,96
313.485,-93
313.510,-292
313.535,-459
313.560,-554
313.585,-570
313.610,-534
313.635,-487
313.660,-458
313.685,-450
313.710,-448
313.735,-432
313.760,-385
313.785,-307
313.810,-211
313.835,-107
313.860,16
313.885,201
313.910,478
313.935,822
313.960,1153
313.985,1392
314.010,1521
314.035,1580
314.060,1602
314.085,1565
314.110,1429
314.135,1215
314.160,1023
314.185,942
314.210,941
314.235,879
314.260,640
314.285,262
314.310,-85
314.335,-264
314.360,-282
314.385,-267
314.410,-316
314.435,-402
314.460,-420
314.485,-309
314.510,-119
314.535,52
314.560,142
314.585,157
314.610,130
314.635,81
314.660,18
314.685,-39
314.710,-71
314.735,-74
314.760,-76
314.785,-105
314.810,-159
314.835,-210
314.860,-235
314.885,-236
314.910,-222
314.935,-191
314.960,-135
314.985,-63
315.010,-2
315.035,30
315.060,53
315.085,102
315.110,186
315.135,279
315.160,342
315.185,366
315.210,370
315.235,375
315.260,378
315.285,370
315.310,360
315.335,378
315.360,447
315.385,555
315.410,663
315.435,739
315.460,772
315.485,764
315.510,714
315.535,622
315.560,506
315.585,392
315.610,304
315.635,237
315.660,172
315.685,95
315.710,15
315.735,-55
315.760,-118
315.785,-193
315.810,-297
315.835,-429
315.860,-561
315.885,-651
315.910,-669
315.935,-604
315.960,-479
315.985,-340
316.010,-237
316.035,-194
316.060,-191
316.085,-184
316.110,-129
316.135,-17
316.160,130
316.185,288
316.210,434
316.235,562
316.260,667
316.285,750
316.310,816
316.335,873
316.360,918
316.385,943
316.410,947
316.435,943
316.460,947
316.485,956
316.510,945
316.535,889
316.560,791
316.585,682
316.610,586
316.635,492
316.660,370
316.685,209
316.710,36
316.735,-110
316.760,-219
316.785,-318
316.810,-425
316.835,-519
316.860,-548
316.885,-480
316.910,-342
316.935,-198
316.960,-98
316.985,-40
317.010,4
317.035,54
317.060,103
317.085,132
317.110,128
317.135,92
317.160,23
317.185,-76
317.210,-191
317.235,-293
317.260,-365
317.285,-415
317.310,-455
317.335,-467
317.360,-387
317.385,-151
317.410,241
317.435,711
317.460,1139
317.485,1445
317.510,1616
317.535,1690
317.560,1701
317.585,1659
317.610,1571
317.635,1459
317.660,1363
317.685,1310
317.710,1303
317.735,1324
317.760,1357
317.785,1403
317.810,1464
317.835,1532
317.860,1569
317.885,1524
317.910,1358
317.935,1076
317.960,728
317.985,380
318.010,72
318.035,-202
318.060,-476
318.085,-762
318.110,-1026
318.135,-1212
318.160,-1291
318.185,-1290
318.210,-1269
318.235,-1270
318.260,-1284
318.285,-1270
318.310,-1204
318.335,-1097
318.360,-986
318.385,-900
318.410,-838
318.435,-772
318.460,-675
318.485,-531
318.510,-351
318.535,-160
318.560,14
318.585,154
318.610,256
318.635,334
318.660,402
318.685,463
318.710,515
318.735,558
318.760,596
318.785,637
318.810,678
318.835,709
318.860,721
318.885,714
318.910,695
318.935,674
318.960,657
318.985,650
319.010,653
319.035,663
319.060,670
319.085,662
319.110,634
319.135,589
319.160,532
319.185,465
319.210,384
319.235,293
319.260,207
319.285,150
319.310,138
319.335,166
319.360,213
319.385,259
319.410,295
319.435,320
319.460,338
319.485,351
319.510,356
319.535,352
319.560,342
319.585,331
319.610,323
319.635,318
319.660,310
319.685,295
319.710,270
319.735,238
319.760,208
319.785,187
319.810,177
319.835,177
319.860,178
319.885,174
319.910,159
319.935,131
319.960,91
319.985,40
320.010,-23
320.035,-101
320.060,-184
320.085,-257
320.110,-306
320.135,-325
320.160,-320
320.185,-299
320.210,-265
320.235,-218
320.260,-161
320.285,-102
320.310,-53
320.335,-15
320.360,14
320.385,45
320.410,76
320.435,106
320.460,132
320.485,148
320.510,149
320.535,131
320.560,105
320.585,92
320.610,100
320.635,112
320.660,90
320.685,17
320.710,-82
320.735,-160
320.760,-194
320.785,-206
320.810,-232
320.835,-273
320.860,-295
320.885,-267
320.910,-206
320.935,-148
320.960,-98
320.985,-14
321.010,149
321.035,382
321.060,622
321.085,827
321.110,1021
321.135,1262
321.160,1569
321.185,1909
321.210,2264
321.235,2693
321.260,3280
321.285,4007
321.310,4676
321.335,5007
321.360,4843
321.385,4262
321.410,3502
321.435,2761
321.460,2067
321.485,1339
321.510,528
321.535,-292
321.560,-997
321.585,-1522
321.610,-1911
321.635,-2242
321.660,-2527
321.685,-2700
321.710,-2706
321.735,-2589
321.760,-2482
321.785,-2504
321.810,-2659
321.835,-2835
321.860,-2910
321.885,-2845
321.910,-2703
321.935,-2555
321.960,-2408
321.985,-2203
322.010,-1900
322.035,-1541
322.060,-1221
322.085,-1000
322.110,-838
322.135,-635
322.160,-327
322.185,65
322.210,472
322.235,842
322.260,1173
322.285,1462
322.310,1667
322.335,1727
322.360,1646
322.385,1521
322.410,1490
322.435,1612
322.460,1821
322.485,1991
322.510,2056
322.535,2066
322.560,2121
322.585,2266
322.610,2435
322.635,2513
322.660,2433
322.685,2231
322.710,2007
322.735,1845
322.760,1763
322.785,1731
322.810,1706
322.835,1655
322.860,1546
322.885,1343
322.910,1025
322.935,610
322.960,155
322.985,-277
323.010,-663
323.035,-1004
323.060,-1298
323.085,-1514
323.110,-1610
323.135,-1585
323.160,-1491
323.185,-1403
323.210,-1360
323.235,-1342
323.260,-1307
323.285,-1241
323.310,-1161
323.335,-1092
323.360,-1025
323.385,-928
323.410,-781
323.435,-600
323.460,-423
323.485,-276
323.510,-158
323.535,-58
323.560,25
323.585,79
323.610,98
323.635,99
323.660,113
323.685,161
323.710,244
323.735,353
323.760,472
323.785,592
323.810,705
323.835,805
323.860,884
323.885,935
323.910,960
323.935,970
323.960,988
323.985,1032
324.010,1098
324.035,1157
324.060,1173
324.085,1135
324.110,1064
324.135,992
324.160,919
324.185,815
324.210,658
324.235,469
324.260,306
324.285,215
324.310,185
324.335,167
324.360,122
324.385,64
324.410,30
324.435,40
324.460,69
324.485,78
324.510,54
324.535,18
324.560,-1
324.585,2
324.610,20
324.635,43
324.660,80
324.685,138
324.710,202
324.735,244
324.760,244
324.785,209
324.810,170
324.835,152
324.860,160
324.885,178
324.910,189
324.935,184
324.960,166
324.985,149
325.010,149
325.035,174
325.060,217
325.085,265
325.110,301
325.135,321
325.160,327
325.185,323
325.210,312
325.235,295
325.260,276
325.285,256
325.310,231
325.335,195
325.360,153
325.385,122
325.410,112
325.435,122
325.460,132
325.485,128
325.510,115
325.535,114
325.560,138
325.585,172
325.610,192
325.635,186
325.660,169
325.685,163
325.710,172
325.735,182
325.760,178
325.785,167
325.810,175
325.835,220
325.860,296
325.885,371
325.910,417
325.935,423
325.960,397
325.985,348
326.010,283
326.035,208
326.060,135
326.085,81
326.110,57
326.135,54
326.160,59
326.185,61
326.210,64
326.235,80
326.260,112
326.285,144
326.310,160
326.335,153
326.360,139
326.385,139
326.410,163
326.435,200
326.460,231
326.485,244
326.510,246
326.535,254
326.560,280
326.585,320
326.610,354
326.635,363
326.660,341
326.685,303
326.710,269
326.735,251
326.760,245
326.785,236
326.810,219
326.835,205
326.860,214
326.885,249
326.910,298
326.935,346
326.960,390
326.985,444
327.010,510
327.035,572
327.060,605
327.085,603
327.110,588
327.135,582
327.160,587
327.185,576
327.210,524
327.235,439
327.260,355
327.285,299
327.310,268
327.335,238
327.360,193
327.385,137
327.410,86
327.435,43
327.460,0
327.485,-49
327.510,-94
327.535,-119
327.560,-125
327.585,-130
327.610,-151
327.635,-181
327.660,-192
327.685,-163
327.710,-96
327.735,-19
327.760,43
327.785,87
327.810,123
327.835,164
327.860,209
327.885,250
327.910,279
327.935,299
327.960,315
327.985,326
328.010,329
328.035,320
328.060,309
328.085,306
328.110,315
328.135,330
328.160,336
328.185,327
328.210,305
328.235,283
328.260,267
328.285,256
328.310,242
328.335,220
328.360,187
328.385,143
328.410,86
328.435,21
328.460,-41
328.485,-80
328.510,-75
328.535,-20
328.560,72
328.585,178
328.610,277
328.635,357
328.660,419
328.685,467
328.710,503
328.735,523
328.760,521
328.785,496
328.810,452
328.835,400
328.860,351
328.885,310
328.910,281
328.935,263
328.960,255
328.985,252
329.010,245
329.035,229
329.060,204
329.085,179
329.110,160
329.135,152
329.160,151
329.185,151
329.210,148
329.235,140
329.260,127
329.285,109
329.310,91
329.335,74
329.360,60
329.385,49
329.410,45
329.435,55
329.460,86
329.485,136
329.510,192
329.535,239
329.560,271
329.585,295
329.610,320
329.635,348
329.660,374
329.685,390
329.710,397
329.735,397
329.760,393
329.785,384
329.810,370
329.835,352
329.860,337
329.885,329
329.910,327
329.935,324
329.960,317
329.985,301
330.010,280
330.035,256
330.060,232
330.085,207
330.110,175
330.135,135
330.160,89
330.185,46
330.210,14
330.235,-4
330.260,-15
330.285,-20
330.310,-15
330.335,3
330.360,36
330.385,73
330.410,108
330.435,141
330.460,179
330.485,222
330.510,260
330.535,279
330.560,278
330.585,270
330.610,276
330.635,301
330.660,335
330.685,361
330.710,369
330.735,363
330.760,351
330.785,337
330.810,319
330.835,297
330.860,273
330.885,252
330.910,237
330.935,227
330.960,221
330.985,219
331.010,222
331.035,227
331.060,226
331.085,210
331.110,175
331.135,130
331.160,86
331.185,48
331.210,10
331.235,-33
331.260,-80
331.285,-112
331.310,-108
331.335,-61
331.360,11
331.385,85
331.410,146
331.435,193
331.460,237
331.485,279
331.510,312
331.535,331
331.560,336
331.585,335
331.610,333
331.635,330
331.660,326
331.685,321
331.710,315
331.735,307
331.760,292
331.785,273
331.810,257
331.835,249
331.860,246
331.885,243
331.910,236
331.935,225
331.960,211
331.985,193
332.010,165
332.035,131
332.060,102
332.085,82
332.110,67
332.135,41
332.160,0
332.185,-45
332.210,-82
332.235,-101
332.260,-108
332.285,-110
332.310,-104
332.335,-77
332.360,-22
332.385,56
332.410,146
332.435,238
332.460,327
332.485,416
332.510,509
332.535,606
332.560,703
332.585,787
332.610,839
332.635,852
332.660,839
332.685,826
332.710,834
332.735,860
332.760,881
332.785,872
332.810,828
332.835,759
332.860,680
332.885,603
332.910,540
332.935,496
332.960,464
332.985,421
333.010,342
333.035,222
333.060,85
333.085,-38
333.110,-136
333.135,-222
333.160,-315
333.185,-415
333.210,-504
333.235,-566
333.260,-602
333.285,-614
333.310,-599
333.335,-544
333.360,-450
333.385,-337
333.410,-230
333.435,-138
333.460,-48
333.485,48
333.510,143
333.535,210
333.560,234
333.585,229
333.610,224
333.635,240
333.660,274
333.685,310
333.710,335
333.735,347
333.760,349
333.785,345
333.810,342
333.835,342
333.860,350
333.885,359
333.910,363
333.935,362
333.960,360
333.985,362
334.010,360
334.035,346
334.060,319
334.085,290
334.110,274
334.135,275
334.160,285
334.185,303
334.210,336
334.235,392
334.260,467
334.285,540
334.310,589
334.335,602
334.360,578
334.385,514
334.410,406
334.435,255
334.460,78
334.485,-90
334.510,-222
334.535,-301
334.560,-328
334.585,-314
334.610,-280
334.635,-249
334.660,-238
334.685,-244
334.710,-250
334.735,-243
334.760,-224
334.785,-214
334.810,-222
334.835,-236
334.860,-234
334.885,-212
334.910,-188
334.935,-191
334.960,-221
334.985,-247
335.010,-232
335.035,-157
335.060,-35
335.085,111
335.110,263
335.135,416
335.160,568
335.185,717
335.210,860
335.235,987
335.260,1087
335.285,1151
335.310,1188
335.335,1224
335.360,1290
335.385,1389
335.410,1494
335.435,1573
335.460,1609
335.485,1614
335.510,1608
335.535,1591
335.560,1547
335.585,1450
335.610,1285
335.635,1043
335.660,735
335.685,394
335.710,78
335.735,-164
335.760,-325
335.785,-445
335.810,-570
335.835,-712
335.860,-838
335.885,-911
335.910,-932
335.935,-930
335.960,-930
335.985,-925
336.010,-903
336.035,-873
336.060,-870
336.085,-909
336.110,-958
336.135,-959
336.160,-877
336.185,-729
336.210,-558
336.235,-393
336.260,-236
336.285,-81
336.310,56
336.335,161
336.360,239
336.385,327
336.410,455
336.435,618
336.460,779
336.485,904
336.510,991
336.535,1061
336.560,1126
336.585,1176
336.610,1194
336.635,1175
336.660,1134
336.685,1087
336.710,1042
336.735,994
336.760,934
336.785,864
336.810,788
336.835,715
336.860,650
336.885,592
336.910,527
336.935,438
336.960,316
336.985,171
337.010,24
337.035,-102
337.060,-207
337.085,-299
337.110,-394
337.135,-496
337.160,-600
337.185,-698
337.210,-776
337.235,-819
337.260,-821
337.285,-790
337.310,-750
337.335,-724
337.360,-711
337.385,-684
337.410,-615
337.435,-498
337.460,-355
337.485,-209
337.510,-65
337.535,85
337.560,241
337.585,381
337.610,476
337.635,520
337.660,538
337.685,558
337.710,591
337.735,622
337.760,638
337.785,647
337.810,672
337.835,727
337.860,804
337.885,882
337.910,946
337.935,999
337.960,1044
337.985,1079
338.010,1099
338.035,1106
338.060,1109
338.085,1112
338.110,1101
338.135,1057
338.160,972
338.185,864
338.210,749
338.235,624
338.260,467
338.285,269
338.310,60
338.335,-106
338.360,-195
338.385,-214
338.410,-207
338.435,-205
338.460,-209
338.485,-202
338.510,-181
338.535,-166
338.560,-180
338.585,-219
338.610,-249
338.635,-236
338.660,-180
338.685,-109
338.710,-57
338.735,-31
338.760,-13
338.785,16
338.810,61
338.835,107
338.860,139
338.885,158
338.910,177
338.935,206
338.960,238
338.985,257
339.010,259
339.035,255
339.060,259
339.085,266
339.110,248
339.135,181
339.160,70
339.185,-48
339.210,-135
339.235,-175
339.260,-182
339.285,-178
339.310,-164
339.335,-127
339.360,-59
339.385,27
339.410,104
339.435,154
339.460,180
339.485,203
339.510,239
339.535,293
339.560,355
339.585,413
339.610,463
339.635,514
339.660,581
339.685,672
339.710,778
339.735,875
339.760,948
339.785,1002
339.810,1050
339.835,1098
339.860,1126
339.885,1108
339.910,1039
339.935,939
339.960,829
339.985,708
340.010,566
340.035,412
340.060,283
340.085,209
340.110,171
340.135,108
340.160,-28
340.185,-225
340.210,-419
340.235,-556
340.260,-635
340.285,-689
340.310,-740
340.335,-781
340.360,-802
340.385,-817
340.410,-852
340.435,-909
340.460,-949
340.485,-931
340.510,-855
340.535,-763
340.560,-694
340.585,-648
340.610,-596
340.635,-520
340.660,-434
340.685,-360
340.710,-305
340.735,-250
340.760,-178
340.785,-89
340.810,7
340.835,108
340.860,213
340.885,322
340.910,425
340.935,510
340.960,567
340.985,593
341.010,596
341.035,603
341.060,660
341.085,806
341.110,1032
341.135,1276
341.160,1468
341.185,1584
341.210,1658
341.235,1731
341.260,1809
341.285,1865
341.310,1889
341.335,1919
341.360,1996
341.385,2115
341.410,2222
341.435,2273
341.460,2298
341.485,2368
341.510,2518
341.535,2692
341.560,2778
341.585,2687
341.610,2409
341.635,1997
341.660,1509
341.685,982
