df_hash,22ZHK4.9VZJG1
194.871,1.014
194.901,1.009
194.931,1.011
194.961,1.012
194.991,1.011
195.021,1.011
195.051,1.011
195.081,1.015
195.111,1.012
195.141,1.010
195.171,1.016
195.201,1.013
195.231,1.011
195.261,1.010
195.291,1.007
195.321,1.013
195.351,1.014
195.381,1.007
195.411,1.013
195.441,1.011
195.471,1.013
195.501,1.010
195.531,1.012
195.561,1.010
195.591,1.012
195.621,1.009
195.651,1.014
195.681,1.006
195.711,1.009
195.741,1.010
195.771,1.010
195.801,1.012
195.831,1.010
195.861,1.010
195.891,1.012
195.921,1.014
195.951,1.013
195.981,1.010
196.011,1.014
196.041,1.011
196.071,1.014
196.101,1.011
196.131,1.006
196.161,1.016
196.191,1.008
196.221,1.016
196.251,1.013
196.281,1.012
196.311,1.010
196.341,1.009
196.371,1.008
196.401,1.014
196.431,1.013
196.461,1.011
196.491,1.014
196.521,1.012
196.551,1.013
196.581,1.010
196.611,1.013
196.641,1.009
196.671,1.012
196.701,1.015
196.731,1.015
196.761,1.011
196.791,1.011
196.821,1.011
196.851,1.010
196.881,1.008
196.911,1.013
196.941,1.013
196.971,1.018
197.001,1.013
197.031,1.010
197.061,1.007
197.091,1.008
197.121,1.010
197.151,1.014
197.181,1.007
197.211,1.013
197.241,1.015
197.271,1.011
197.301,1.012
197.331,1.011
197.361,1.009
197.391,1.009
197.421,1.011
197.451,1.013
197.481,1.013
197.511,1.009
197.541,1.009
197.571,1.012
197.601,1.012
197.631,1.010
197.661,1.010
197.691,1.012
197.721,1.013
197.751,1.011
197.781,1.009
197.811,1.010
197.841,1.007
197.871,1.012
197.901,1.017
197.931,1.008
197.961,1.013
197.991,1.013
198.021,1.013
198.051,1.009
198.081,1.010
198.111,1.010
198.141,1.011
198.171,1.013
198.201,1.011
198.231,1.015
198.261,1.015
198.291,1.007
198.321,1.011
198.351,1.012
198.381,1.007
198.411,1.011
198.441,1.009
198.471,1.018
198.501,1.011
198.531,1.009
198.561,1.011
198.591,1.011
198.621,1.012
198.651,1.013
198.681,1.009
198.711,1.010
198.741,1.012
198.771,1.013
198.801,1.009
198.831,1.009
198.861,1.014
198.891,1.011
198.921,1.012
198.951,1.014
198.981,1.013
199.011,1.010
199.041,1.012
199.071,1.009
199.101,1.009
199.131,1.013
199.161,1.009
199.191,1.005
199.221,1.013
199.251,1.007
199.281,1.016
199.311,1.013
199.341,1.012
199.371,1.011
199.401,1.013
199.431,1.007
199.461,1.014
199.491,1.006
199.521,1.012
199.551,1.015
199.581,1.012
199.611,1.014
199.641,1.010
199.671,1.011
199.701,1.008
199.731,1.011
199.761,1.011
199.791,1.011
199.821,1.012
199.851,1.011
199.881,1.013
199.911,1.012
199.941,1.010
199.971,1.012
200.001,1.009
200.031,1.015
200.061,1.012
200.091,1.011
200.121,1.012
200.151,1.011
200.181,1.011
200.211,1.011
200.241,1.013
200.271,1.009
200.301,1.013
200.331,1.011
200.361,1.008
200.391,1.011
200.421,1.011
200.451,1.012
200.481,1.015
200.511,1.015
200.541,1.012
200.571,1.010
200.601,1.007
200.631,1.009
200.661,1.014
200.691,1.011
200.721,1.009
200.751,1.010
200.781,1.013
200.811,1.011
200.841,1.007
200.871,1.011
200.901,1.012
200.931,1.009
200.961,1.011
200.991,1.014
201.021,1.004
201.051,1.011
201.081,1.012
201.111,1.011
201.141,1.009
201.171,1.011
201.201,1.008
201.231,1.012
201.261,1.012
201.291,1.014
201.321,1.011
201.351,1.014
201.381,1.010
201.411,1.007
201.441,1.012
201.471,1.011
201.501,1.014
201.531,1.012
201.561,1.017
201.591,1.014
201.621,1.010
201.651,1.009
201.681,1.011
201.711,1.010
201.741,1.013
201.771,1.016
201.801,1.011
201.831,1.011
201.861,1.014
201.891,1.010
201.921,1.011
201.951,1.013
201.981,1.012
202.011,1.012
202.041,1.013
202.071,1.011
202.101,1.010
202.131,1.010
202.161,1.011
202.191,1.011
202.221,1.013
202.251,1.015
202.281,1.009
202.311,1.012
202.341,1.009
202.371,1.013
202.401,1.010
202.431,1.009
202.461,1.009
202.491,1.010
202.521,1.012
202.551,1.015
202.581,1.009
202.611,1.010
202.641,1.013
202.671,1.015
202.701,1.011
202.731,1.015
202.761,1.009
202.791,1.011
202.821,1.013
202.851,1.011
202.881,1.012
202.911,1.007
202.941,1.014
202.971,1.007
203.001,1.009
203.031,1.011
203.061,1.012
203.091,1.010
203.121,1.012
203.151,1.015
203.181,1.015
203.211,1.008
203.241,1.012
203.271,1.009
203.301,1.012
203.331,1.009
203.361,1.015
203.391,1.004
203.421,1.012
203.451,1.009
203.481,1.008
203.511,1.009
203.541,1.013
203.571,1.011
203.601,1.010
203.631,1.013
203.661,1.013
203.691,1.011
203.721,1.011
203.751,1.013
203.781,1.013
203.811,1.012
203.841,1.008
203.871,1.014
203.901,1.012
203.931,1.014
203.961,1.010
203.991,1.008
204.021,1.011
204.051,1.009
204.081,1.010
204.111,1.012
204.141,1.006
204.171,1.008
204.201,1.011
204.231,1.010
204.261,1.007
204.291,1.013
204.321,1.012
204.351,1.011
204.381,1.011
204.411,1.010
204.441,1.011
204.471,1.010
204.501,1.013
204.531,1.014
204.561,1.010
204.591,1.009
204.621,1.011
204.651,1.012
204.681,1.018
204.711,1.011
204.741,1.011
204.771,1.010
204.801,1.008
204.831,1.011
204.861,1.011
204.891,1.005
204.921,1.010
204.951,1.010
204.981,1.010
205.011,1.011
205.041,1.009
205.071,1.008
205.101,1.012
205.131,1.013
205.161,1.011
205.191,1.009
205.221,1.010
205.251,1.012
205.281,1.014
205.311,1.012
205.341,1.009
205.371,1.014
205.401,1.009
205.431,1.015
205.461,1.013
205.491,1.011
205.521,1.010
205.551,1.010
205.581,1.008
205.611,1.011
205.641,1.013
205.671,1.009
205.701,1.010
205.731,1.016
205.761,1.011
205.791,1.010
205.821,1.010
205.851,1.009
205.881,1.014
205.911,1.017
205.941,1.010
205.971,1.011
206.001,1.012
206.031,1.013
206.061,1.015
206.091,1.016
206.121,1.010
206.151,1.010
206.181,1.015
206.211,1.015
206.241,1.009
206.271,1.009
206.301,1.008
206.331,1.011
206.361,1.009
206.391,1.015
206.421,1.008
206.451,1.011
206.481,1.013
206.511,1.012
206.541,1.009
206.571,1.011
206.601,1.010
206.631,1.013
206.661,1.013
206.691,1.010
206.721,1.009
206.751,1.012
206.781,1.012
206.811,1.011
206.841,1.012
206.871,1.014
206.901,1.010
206.931,1.008
206.961,1.015
206.991,1.013
207.021,1.013
207.051,1.011
207.081,1.016
207.111,1.009
207.141,1.010
207.171,1.015
207.201,1.009
207.231,1.010
207.261,1.013
207.291,1.010
207.321,1.009
207.351,1.011
207.381,1.011
207.411,1.012
207.441,1.013
207.471,1.013
207.501,1.014
207.531,1.009
207.561,1.012
207.591,1.014
207.621,1.013
207.651,1.008
207.681,1.010
207.711,1.013
207.741,1.015
207.771,1.013
207.801,1.008
207.831,1.010
207.861,1.011
207.891,1.009
207.921,1.017
207.951,1.010
207.981,1.012
208.011,1.011
208.041,1.011
208.071,1.012
208.101,1.012
208.131,1.008
208.161,1.015
208.191,1.015
208.221,1.013
208.251,1.013
208.281,1.011
208.311,1.013
208.341,1.011
208.371,1.010
208.401,1.012
208.431,1.011
208.461,1.017
208.491,1.012
208.521,1.010
208.551,1.012
208.581,1.010
208.611,1.010
208.641,1.015
208.671,1.011
208.701,1.008
208.731,1.014
208.761,1.012
208.791,1.009
208.821,1.010
208.851,1.013
208.881,1.011
208.911,1.013
208.941,1.011
208.971,1.008
209.001,1.010
209.031,1.010
209.061,1.013
209.091,1.013
209.121,1.011
209.151,1.009
209.181,1.011
209.211,1.013
209.241,1.011
209.271,1.007
209.301,1.008
209.331,1.009
209.361,1.011
209.391,1.010
209.421,1.017
209.451,1.006
209.481,1.008
209.511,1.011
209.541,1.012
209.571,1.010
209.601,1.014
209.631,1.015
209.661,1.014
209.691,1.015
209.721,1.013
209.751,1.011
209.781,1.014
209.811,1.013
209.841,1.015
209.871,1.013
209.901,1.012
209.931,1.012
209.961,1.009
209.991,1.011
210.021,1.015
210.051,1.010
210.081,1.009
210.111,1.013
210.141,1.012
210.171,1.011
210.201,1.016
210.231,1.010
210.261,1.012
210.291,1.016
210.321,1.012
210.351,1.009
210.381,1.009
210.411,1.011
210.441,1.011
210.471,1.011
210.501,1.011
210.531,1.010
210.561,1.014
210.591,1.009
210.621,1.011
210.651,1.010
210.681,1.009
210.711,1.013
210.741,1.009
210.771,1.014
210.801,1.011
210.831,1.011
210.861,1.009
210.891,1.014
210.921,1.008
210.951,1.010
210.981,1.009
211.011,1.008
211.041,1.012
211.071,1.011
211.101,1.006
211.131,1.014
211.161,1.011
211.191,1.016
211.221,1.014
211.251,1.014
211.281,1.010
211.311,1.010
211.341,1.008
211.371,1.010
211.401,1.008
211.431,1.007
211.461,1.013
211.491,1.013
211.521,1.020
211.551,1.013
211.581,1.009
211.611,1.010
211.641,1.013
211.671,1.012
211.701,1.012
211.731,1.011
211.761,1.012
211.791,1.014
211.821,1.010
211.851,1.006
211.881,1.010
211.911,1.012
211.941,1.014
211.971,1.014
212.001,1.012
212.031,1.012
212.061,1.009
212.091,1.012
212.121,1.010
212.151,1.007
212.181,1.012
212.211,1.013
212.241,1.013
212.271,1.008
212.301,1.011
212.331,1.012
212.361,1.012
212.391,1.011
212.421,1.015
212.451,1.008
212.481,1.010
212.511,1.013
212.541,1.010
212.571,1.008
212.601,1.012
212.631,1.011
212.661,1.011
212.691,1.014
212.721,1.011
212.751,1.016
212.781,1.011
212.811,1.014
212.841,1.011
212.871,1.009
212.901,1.014
212.931,1.008
212.961,1.018
212.991,1.010
213.021,1.011
213.051,1.011
213.081,1.013
213.111,1.009
213.141,1.011
213.171,1.010
213.201,1.011
213.231,1.011
213.261,1.014
213.291,1.015
213.321,1.009
213.351,1.015
213.381,1.007
213.411,1.014
213.441,1.012
213.471,1.013
213.501,1.009
213.531,1.008
213.561,1.013
213.591,1.013
213.621,1.011
213.651,1.011
213.681,1.014
213.711,1.018
213.741,1.010
213.771,1.012
213.801,1.011
213.831,1.012
213.861,1.012
213.891,1.014
213.921,1.008
213.951,1.011
213.981,1.014
214.011,1.014
214.041,1.012
214.071,1.012
214.101,1.011
214.131,1.013
214.161,1.016
214.191,1.013
214.221,1.009
214.251,1.011
214.281,1.013
214.311,1.013
214.341,1.011
214.371,1.013
214.401,1.012
214.431,1.008
214.461,1.014
214.491,1.010
214.521,1.008
214.551,1.011
214.581,1.015
214.611,1.010
214.641,1.015
214.671,1.014
214.701,1.009
214.731,1.015
214.761,1.011
214.791,1.008
214.821,1.009
214.851,1.009
214.881,1.010
214.911,1.015
214.941,1.008
214.971,1.014
215.001,1.010
215.031,1.014
215.061,1.013
215.091,1.015
215.121,1.011
215.151,1.013
215.181,1.009
215.211,1.011
215.241,1.016
215.271,1.014
215.301,1.009
215.331,1.013
215.361,1.010
215.391,1.010
215.421,1.011
215.451,1.016
215.481,1.009
215.511,1.016
215.541,1.010
215.571,1.012
215.601,1.009
215.631,1.006
215.661,1.008
215.691,1.011
215.721,1.016
215.751,1.015
215.781,1.011
215.811,1.009
215.841,1.011
215.871,1.012
215.901,1.013
215.931,1.009
215.961,1.011
215.991,1.011
216.021,1.012
216.051,1.009
216.081,1.008
216.111,1.011
216.141,1.011
216.171,1.012
216.201,1.013
216.231,1.009
216.261,1.008
216.291,1.014
216.321,1.014
216.351,1.009
216.381,1.011
216.411,1.011
216.441,1.012
216.471,1.011
216.501,1.012
216.531,1.012
216.561,1.009
216.591,1.010
216.621,1.014
216.651,1.013
216.681,1.012
216.711,1.008
216.741,1.012
216.771,1.010
216.801,1.016
216.831,1.013
216.861,1.007
216.891,1.012
216.921,1.012
216.951,1.010
216.981,1.013
217.011,1.013
217.041,1.009
217.071,1.012
217.101,1.014
217.131,1.010
217.161,1.014
217.191,1.011
217.221,1.011
217.251,1.010
217.281,1.012
217.311,1.012
217.341,1.009
217.371,1.013
217.401,1.008
217.431,1.009
217.461,1.010
217.491,1.010
217.521,1.008
217.551,1.011
217.581,1.007
217.611,1.015
217.641,1.010
217.671,1.010
217.701,1.009
217.731,1.012
217.761,1.011
217.791,1.011
217.821,1.013
217.851,1.009
217.881,1.013
217.911,1.015
217.941,1.010
217.971,1.011
218.001,1.012
218.031,1.013
218.061,1.011
218.091,1.012
218.121,1.010
218.151,1.011
218.181,1.010
218.211,1.013
218.241,1.013
218.271,1.011
218.301,1.016
218.331,1.010
218.361,1.011
218.391,1.010
218.421,1.012
218.451,1.013
218.481,1.013
218.511,1.010
218.541,1.013
218.571,1.009
218.601,1.010
218.631,1.014
218.661,1.006
218.691,1.013
218.721,1.012
218.751,1.008
218.781,1.010
218.811,1.015
218.841,1.013
218.871,1.012
218.901,1.015
218.931,1.010
218.961,1.010
218.991,1.015
219.021,1.008
219.051,1.013
219.081,1.011
219.111,1.012
219.141,1.009
219.171,1.010
219.201,1.015
219.231,1.015
219.261,1.011
219.291,1.008
219.321,1.015
219.351,1.014
219.381,1.008
219.411,1.020
219.441,1.009
219.471,1.010
219.501,1.014
219.531,1.011
219.561,1.012
219.591,1.016
219.621,1.008
219.651,1.015
219.681,1.015
219.711,1.011
219.741,1.009
219.771,1.007
219.801,1.011
219.831,1.012
219.861,1.012
219.891,1.010
219.921,1.011
219.951,1.014
219.981,1.016
220.011,1.012
220.041,1.013
220.071,1.013
220.101,1.014
220.131,1.010
220.161,1.014
220.191,1.008
220.221,1.011
220.251,1.013
220.281,1.010
220.311,1.010
220.341,1.010
220.371,1.008
220.401,1.014
220.431,1.009
220.461,1.013
220.491,1.012
220.521,1.013
220.551,1.009
220.581,1.011
220.611,1.012
220.641,1.008
220.671,1.013
220.701,1.012
220.731,1.018
220.761,1.010
220.791,1.010
220.821,1.012
220.851,1.011
220.881,1.012
220.911,1.013
220.941,1.011
220.971,1.009
221.001,1.013
221.031,1.013
221.061,1.012
221.091,1.009
221.121,1.008
221.151,1.011
221.181,1.015
221.211,1.011
221.241,1.011
221.271,1.015
221.301,1.013
221.331,1.013
221.361,1.013
221.391,1.011
221.421,1.013
221.451,1.008
221.481,1.015
221.511,1.011
221.541,1.013
221.571,1.010
221.601,1.010
221.631,1.011
221.661,1.010
221.691,1.012
221.721,1.005
221.751,1.013
221.781,1.012
221.811,1.013
221.841,1.009
221.871,1.012
221.901,1.012
221.931,1.014
221.961,1.016
221.991,1.013
222.021,1.011
222.051,1.013
222.081,1.010
222.111,1.010
222.141,1.012
222.171,1.009
222.201,1.016
222.231,1.016
222.261,1.009
222.291,1.010
222.321,1.010
222.351,1.014
222.381,1.013
222.411,1.013
222.441,1.008
222.471,1.013
222.501,1.011
222.531,1.010
222.561,1.010
222.591,1.011
222.621,1.009
222.651,1.010
222.681,1.011
222.711,1.016
222.741,1.014
222.771,1.012
222.801,1.015
222.831,1.008
222.861,1.012
222.891,1.014
222.921,1.015
222.951,1.011
222.981,1.010
223.011,1.012
223.041,1.011
223.071,1.007
223.101,1.014
223.131,1.010
223.161,1.015
223.191,1.015
223.221,1.010
223.251,1.007
223.281,1.010
223.311,1.011
223.341,1.013
223.371,1.015
223.401,1.013
223.431,1.013
223.461,1.013
223.491,1.012
223.521,1.009
223.551,1.011
223.581,1.014
223.611,1.015
223.641,1.011
223.671,1.012
223.701,1.011
223.731,1.010
223.761,1.011
223.791,1.017
223.821,1.006
223.851,1.011
223.881,1.016
223.911,1.010
223.941,1.012
223.971,1.011
224.001,1.010
224.031,1.010
224.061,1.011
224.091,1.017
224.121,1.009
224.151,1.012
224.181,1.011
224.211,1.011
224.241,1.010
224.271,1.011
224.301,1.015
224.331,1.014
224.361,1.012
224.391,1.011
224.421,1.014
224.451,1.010
224.481,1.009
224.511,1.014
224.541,1.011
224.571,1.012
224.601,1.012
224.631,1.009
224.661,1.011
224.691,1.013
224.721,1.012
224.751,1.013
224.781,1.014
224.811,1.009
224.841,1.011
224.871,1.008
224.901,1.013
224.931,1.013
224.961,1.008
224.991,1.011
225.021,1.012
225.051,1.017
225.081,1.011
225.111,1.012
225.141,1.014
225.171,1.011
225.201,1.012
225.231,1.016
225.261,1.008
225.291,1.009
225.321,1.014
225.351,1.009
225.381,1.006
225.411,1.011
225.441,1.011
225.471,1.014
225.501,1.014
225.531,1.011
225.561,1.013
225.591,1.017
225.621,1.010
225.651,1.011
225.681,1.009
225.711,1.008
225.741,1.012
225.771,1.012
225.801,1.016
225.831,1.015
225.861,1.013
225.891,1.012
225.921,1.011
225.951,1.011
225.981,1.011
226.011,1.007
226.041,1.011
226.071,1.014
226.101,1.011
226.131,1.011
226.161,1.012
226.191,1.012
226.221,1.012
226.251,1.016
226.281,1.012
226.311,1.014
226.341,1.011
226.371,1.011
226.401,1.013
226.431,1.012
226.461,1.010
226.491,1.013
226.521,1.009
226.551,1.016
226.581,1.011
226.611,1.013
226.641,1.012
226.671,1.013
226.701,1.008
226.731,1.013
226.761,1.005
226.791,1.012
226.821,1.012
226.851,1.013
226.881,1.012
226.911,1.015
226.941,1.013
226.971,1.013
227.001,1.013
227.031,1.015
227.061,1.013
227.091,1.012
227.121,1.011
227.151,1.015
227.181,1.010
227.211,1.009
227.241,1.010
227.271,1.014
227.301,1.015
227.331,1.010
227.361,1.010
227.391,1.012
227.421,1.012
227.451,1.010
227.481,1.011
227.511,1.008
227.541,1.013
227.571,1.013
227.601,1.013
227.631,1.011
227.661,1.010
227.691,1.014
227.721,1.014
227.751,1.011
227.781,1.010
227.811,1.007
227.841,1.013
227.871,1.008
227.901,1.009
227.931,1.013
227.961,1.016
227.991,1.013
228.021,1.013
228.051,1.012
228.081,1.016
228.111,1.012
228.141,1.010
228.171,1.008
228.201,1.008
228.231,1.011
228.261,1.014
228.291,1.010
228.321,1.011
228.351,1.015
228.381,1.011
228.411,1.011
228.441,1.009
228.471,1.012
228.501,1.011
228.531,1.015
228.561,1.010
228.591,1.013
228.621,1.014
228.651,1.011
228.681,1.013
228.711,1.010
228.741,1.010
228.771,1.011
228.801,1.010
228.831,1.016
228.861,1.016
228.891,1.013
228.921,1.013
228.951,1.012
228.981,1.009
229.011,1.012
229.041,1.014
229.071,1.008
229.101,1.014
229.131,1.011
229.161,1.011
229.191,1.010
229.221,1.007
229.251,1.009
229.281,1.013
229.311,1.013
229.341,1.011
229.371,1.010
229.401,1.010
229.431,1.014
229.461,1.013
229.491,1.011
229.521,1.011
229.551,1.015
229.581,1.017
229.611,1.009
229.641,1.012
229.671,1.010
229.701,1.006
229.731,1.012
229.761,1.011
229.791,1.004
229.821,1.011
229.851,1.012
229.881,1.011
229.911,1.014
229.941,1.018
229.971,1.016
230.001,1.015
230.031,1.013
230.061,1.012
230.091,1.015
230.121,1.012
230.151,1.011
230.181,1.012
230.211,1.011
230.241,1.008
230.271,1.011
230.301,1.015
230.331,1.015
230.361,1.013
230.391,1.015
230.421,1.014
230.451,1.012
230.481,1.009
230.511,1.016
230.541,1.004
230.571,1.010
230.601,1.012
230.631,1.010
230.661,1.012
230.691,1.008
230.721,1.012
230.751,1.010
230.781,1.014
230.811,1.012
230.841,1.011
230.871,1.014
230.901,1.009
230.931,1.014
230.961,1.013
230.991,1.012
231.021,1.009
231.051,1.010
231.081,1.017
231.111,1.009
231.141,1.009
231.171,1.006
231.201,1.010
231.231,1.009
231.261,1.014
231.291,1.012
231.321,1.008
231.351,1.016
231.381,1.014
231.411,1.009
231.441,1.012
231.471,1.011
231.501,1.009
231.531,1.011
231.561,1.010
231.591,1.008
231.621,1.012
231.651,1.017
231.681,1.017
231.711,1.014
231.741,1.009
231.771,1.008
231.801,1.005
231.831,1.016
231.861,1.012
231.891,1.008
231.921,1.014
231.951,1.013
231.981,1.013
232.011,1.012
232.041,1.015
232.071,1.009
232.101,1.015
232.131,1.014
232.161,1.010
232.191,1.011
232.221,1.011
232.251,1.010
232.281,1.012
232.311,1.014
232.341,1.013
232.371,1.012
232.401,1.010
232.431,1.009
232.461,1.013
232.491,1.013
232.521,1.011
232.551,1.009
232.581,1.014
232.611,1.015
232.641,1.010
232.671,1.013
232.701,1.011
232.731,1.010
232.761,1.013
232.791,1.015
232.821,1.009
232.851,1.015
232.881,1.012
232.911,1.014
232.941,1.009
232.971,1.012
233.001,1.009
233.031,1.009
233.061,1.013
233.091,1.014
233.121,1.011
233.151,1.011
233.181,1.013
233.211,1.013
233.241,1.011
233.271,1.011
233.301,1.013
233.331,1.007
233.361,1.017
233.391,1.011
233.421,1.013
233.451,1.012
233.481,1.010
233.511,1.008
233.541,1.014
233.571,1.011
233.601,1.008
233.631,1.013
233.661,1.016
233.691,1.012
233.721,1.010
233.751,1.013
233.781,1.012
233.811,1.011
233.841,1.013
233.871,1.010
233.901,1.009
233.931,1.012
233.961,1.010
233.991,1.016
234.021,1.013
234.051,1.012
234.081,1.011
234.111,1.008
234.141,1.013
234.171,1.011
234.201,1.014
234.231,1.009
234.261,1.013
234.291,1.011
234.321,1.011
234.351,1.013
234.381,1.011
234.411,1.014
234.441,1.013
234.471,1.009
234.501,1.012
234.531,1.011
234.561,1.010
234.591,1.012
234.621,1.011
234.651,1.011
234.681,1.011
234.711,1.011
234.741,1.012
234.771,1.015
234.801,1.012
234.831,1.010
234.861,1.008
234.891,1.014
234.921,1.013
234.951,1.009
234.981,1.011
235.011,1.010
235.041,1.011
235.071,1.010
235.101,1.013
235.131,1.010
235.161,1.013
235.191,1.012
235.221,1.013
235.251,1.011
235.281,1.010
235.311,1.011
235.341,1.014
235.371,1.015
235.401,1.013
235.431,1.014
235.461,1.012
235.491,1.008
235.521,1.011
235.551,1.010
235.581,1.011
235.611,1.012
235.641,1.017
235.671,1.011
235.701,1.009
235.731,1.016
235.761,1.011
235.791,1.011
235.821,1.011
235.851,1.013
235.881,1.008
235.911,1.013
235.941,1.012
235.971,1.009
236.001,1.011
236.031,1.010
236.061,1.011
236.091,1.014
236.121,1.014
236.151,1.014
236.181,1.011
236.211,1.009
236.241,1.013
236.271,1.013
236.301,1.013
236.331,1.005
236.361,1.015
236.391,1.016
236.421,1.013
236.451,1.010
236.481,1.011
236.511,1.011
236.541,1.011
236.571,1.016
236.601,1.009
236.631,1.014
236.661,1.012
236.691,1.010
236.721,1.012
236.751,1.013
236.781,1.010
236.811,1.015
236.841,1.011
236.871,1.012
236.901,1.013
236.931,1.009
236.961,1.013
236.991,1.012
237.021,1.009
237.051,1.009
237.081,1.016
237.111,1.017
237.141,1.010
237.171,1.012
237.201,1.013
237.231,1.012
237.261,1.013
237.291,1.018
237.321,1.007
237.351,1.013
237.381,1.015
237.411,1.010
237.441,1.010
237.471,1.013
237.501,1.010
237.531,1.012
237.561,1.012
237.591,1.012
237.621,1.012
237.651,1.011
237.681,1.011
237.711,1.013
237.741,1.012
237.771,1.009
237.801,1.017
237.831,1.019
237.861,1.013
237.891,1.011
237.921,1.011
237.951,1.010
237.981,1.011
238.011,1.011
238.041,1.010
238.071,1.015
238.101,1.011
238.131,1.010
238.161,1.012
238.191,1.010
238.221,1.013
238.251,1.013
238.281,1.011
238.311,1.012
238.341,1.010
238.371,1.010
238.401,1.014
238.431,1.007
238.461,1.011
238.491,1.015
238.521,1.015
238.551,1.013
238.581,1.012
238.611,1.010
238.641,1.010
238.671,1.010
238.701,1.020
238.731,1.009
238.761,1.013
238.791,1.015
238.821,1.011
238.851,1.008
238.881,1.011
