df_hash,22ZHK4.BUJ0BH
434.993,1.049
435.023,1.045
435.053,1.042
435.083,1.044
435.113,1.045
435.143,1.045
435.173,1.048
435.203,1.046
435.233,1.046
435.263,1.050
435.293,1.044
435.323,1.044
435.353,1.047
435.383,1.046
435.413,1.045
435.443,1.043
435.473,1.056
435.503,1.046
435.533,1.036
435.563,1.045
435.593,1.050
435.623,1.050
435.653,1.051
435.683,1.046
435.713,1.044
435.743,1.050
435.773,1.050
435.803,1.045
435.833,1.044
435.863,1.049
435.893,1.050
435.923,1.046
435.953,1.044
435.983,1.050
436.013,1.049
436.043,1.047
436.073,1.049
436.103,1.050
436.133,1.049
436.163,1.041
436.193,1.046
436.223,1.054
436.253,1.042
436.283,1.043
436.313,1.044
436.343,1.054
436.373,1.054
436.403,1.051
436.433,1.045
436.463,1.043
436.493,1.054
436.523,1.051
436.553,1.043
436.583,1.048
436.613,1.048
436.643,1.045
436.673,1.045
436.703,1.045
436.733,1.047
436.763,1.047
436.793,1.050
436.823,1.053
436.853,1.048
436.883,1.045
436.913,1.043
436.943,1.052
436.973,1.048
437.003,1.047
437.033,1.050
437.063,1.052
437.093,1.052
437.123,1.049
437.153,1.043
437.183,1.044
437.213,1.050
437.243,1.047
437.273,1.047
437.303,1.046
437.333,1.047
437.363,1.045
437.393,1.047
437.423,1.051
437.453,1.046
437.483,1.046
437.513,1.053
437.543,1.051
437.573,1.047
437.603,1.045
437.633,1.040
437.663,1.053
437.693,1.045
437.723,1.046
437.753,1.048
437.783,1.052
437.813,1.047
437.843,1.043
437.873,1.049
437.903,1.045
437.933,1.048
437.963,1.049
437.993,1.051
438.023,1.044
438.053,1.047
438.083,1.050
438.113,1.048
438.143,1.045
438.173,1.049
438.203,1.056
438.233,1.043
438.263,1.048
438.293,1.055
438.323,1.051
438.353,1.049
438.383,1.046
438.413,1.052
438.443,1.050
438.473,1.043
438.503,1.045
438.533,1.046
438.563,1.051
438.593,1.058
438.623,1.047
438.653,1.051
438.683,1.050
438.713,1.051
438.743,1.047
438.773,1.048
438.803,1.049
438.833,1.049
438.863,1.048
438.893,1.049
438.923,1.048
438.953,1.047
438.983,1.045
439.013,1.048
439.043,1.048
439.073,1.051
439.103,1.048
439.133,1.045
439.163,1.054
439.193,1.043
439.223,1.044
439.253,1.053
439.283,1.052
439.313,1.048
439.343,1.049
439.373,1.049
439.403,1.046
439.433,1.051
439.463,1.048
439.493,1.048
439.523,1.047
439.553,1.049
439.583,1.048
439.613,1.048
439.643,1.050
439.673,1.049
439.703,1.046
439.733,1.052
439.763,1.052
439.793,1.048
439.823,1.047
439.853,1.057
439.883,1.048
439.913,1.044
439.943,1.048
439.973,1.053
440.003,1.052
440.033,1.048
440.063,1.053
440.093,1.048
440.123,1.051
440.153,1.052
440.183,1.050
440.213,1.044
440.243,1.051
440.273,1.046
440.303,1.046
440.333,1.052
440.363,1.047
440.393,1.050
440.423,1.050
440.453,1.050
440.483,1.047
440.513,1.052
440.543,1.047
440.573,1.042
440.603,1.056
440.633,1.047
440.663,1.048
440.693,1.049
440.723,1.050
440.753,1.051
440.783,1.051
440.813,1.047
440.843,1.053
440.873,1.057
440.903,1.046
440.933,1.044
440.963,1.045
440.993,1.048
441.023,1.042
441.053,1.052
441.083,1.042
441.113,1.054
441.143,1.050
441.173,1.050
441.203,1.056
441.233,1.049
441.263,1.051
441.293,1.043
441.323,1.044
441.353,1.059
441.383,1.049
441.413,1.036
441.443,1.044
441.473,1.050
441.503,1.051
441.533,1.047
441.563,1.051
441.593,1.048
441.623,1.052
441.653,1.050
441.683,1.047
441.713,1.047
441.743,1.050
441.773,1.047
441.803,1.049
441.833,1.046
441.863,1.049
441.893,1.051
441.923,1.056
441.953,1.051
441.983,1.045
442.013,1.047
442.043,1.056
442.073,1.048
442.103,1.042
442.133,1.048
442.163,1.050
442.193,1.054
442.223,1.048
442.253,1.040
442.283,1.048
442.313,1.056
442.343,1.054
442.373,1.049
442.403,1.046
442.433,1.041
442.463,1.049
442.493,1.045
442.523,1.050
442.553,1.044
442.583,1.047
442.613,1.049
442.643,1.052
442.673,1.050
442.703,1.040
442.733,1.053
442.763,1.053
442.793,1.042
442.823,1.047
442.853,1.048
442.883,1.049
442.913,1.046
442.943,1.047
442.973,1.049
443.003,1.047
443.033,1.049
443.063,1.051
443.093,1.045
443.123,1.048
443.153,1.048
443.183,1.049
443.213,1.048
443.243,1.053
443.273,1.050
443.303,1.047
443.333,1.050
443.363,1.049
443.393,1.045
443.423,1.045
443.453,1.046
443.483,1.051
443.513,1.048
443.543,1.045
443.573,1.049
443.603,1.054
443.633,1.046
443.663,1.049
443.693,1.048
443.723,1.045
443.753,1.052
443.783,1.049
443.813,1.046
443.843,1.046
443.873,1.051
443.903,1.045
443.933,1.049
443.963,1.049
443.993,1.047
444.023,1.053
444.053,1.047
444.083,1.049
444.113,1.050
444.143,1.048
444.173,1.045
444.203,1.046
444.233,1.051
444.263,1.053
444.293,1.042
444.323,1.047
444.353,1.050
444.383,1.054
444.413,1.050
444.443,1.051
444.473,1.047
444.503,1.056
444.533,1.053
444.563,1.044
444.593,1.047
444.623,1.048
444.653,1.048
444.683,1.050
444.713,1.048
444.743,1.046
444.773,1.049
444.803,1.049
444.833,1.049
444.863,1.052
444.893,1.051
444.923,1.047
444.953,1.047
444.983,1.055
445.013,1.056
445.043,1.037
445.073,1.046
445.103,1.053
445.133,1.052
445.163,1.050
445.193,1.052
445.223,1.048
445.253,1.046
445.283,1.053
445.313,1.048
445.343,1.043
445.373,1.049
445.403,1.047
445.433,1.044
445.463,1.049
445.493,1.051
445.523,1.047
445.553,1.049
445.583,1.049
445.613,1.046
445.643,1.046
445.673,1.045
445.703,1.056
445.733,1.045
445.763,1.040
445.793,1.046
445.823,1.052
445.853,1.049
445.883,1.051
445.913,1.052
445.943,1.048
445.973,1.052
446.003,1.046
446.033,1.042
446.063,1.046
446.093,1.050
446.123,1.046
446.153,1.046
446.183,1.049
446.213,1.046
446.243,1.048
446.273,1.049
446.303,1.052
446.333,1.046
446.363,1.045
446.393,1.055
446.423,1.049
446.453,1.046
446.483,1.044
446.513,1.046
446.543,1.051
446.573,1.049
446.603,1.047
446.633,1.045
446.663,1.048
446.693,1.052
446.723,1.047
446.753,1.044
446.783,1.049
446.813,1.047
446.843,1.043
446.873,1.049
446.903,1.047
446.933,1.049
446.963,1.047
446.993,1.051
447.023,1.050
447.053,1.047
447.083,1.048
447.113,1.047
447.143,1.059
447.173,1.045
447.203,1.044
447.233,1.044
447.263,1.047
447.293,1.049
447.323,1.050
447.353,1.049
447.383,1.047
447.413,1.049
447.443,1.049
447.473,1.049
447.503,1.047
447.533,1.047
447.563,1.049
447.593,1.049
447.623,1.049
447.653,1.047
447.683,1.050
447.713,1.047
447.743,1.050
447.773,1.048
447.803,1.050
447.833,1.049
447.863,1.045
447.893,1.042
447.923,1.052
447.953,1.053
447.983,1.043
448.013,1.047
448.043,1.052
448.073,1.048
448.103,1.048
448.133,1.043
448.163,1.045
448.193,1.049
448.223,1.054
448.253,1.044
448.283,1.045
448.313,1.048
448.343,1.046
448.373,1.049
448.403,1.051
448.433,1.044
448.463,1.049
448.493,1.048
448.523,1.050
448.553,1.052
448.583,1.048
448.613,1.043
448.643,1.046
448.673,1.051
448.703,1.051
448.733,1.042
448.763,1.042
448.793,1.048
448.823,1.048
448.853,1.047
448.883,1.047
448.913,1.047
448.943,1.045
448.973,1.053
449.003,1.048
449.033,1.044
449.063,1.049
449.093,1.051
449.123,1.048
449.153,1.049
449.183,1.049
449.213,1.049
449.243,1.049
449.273,1.051
449.303,1.051
449.333,1.043
449.363,1.044
449.393,1.055
449.423,1.048
449.453,1.046
449.483,1.047
449.513,1.046
449.543,1.047
449.573,1.048
449.603,1.050
449.633,1.050
449.663,1.051
449.693,1.051
449.723,1.049
449.753,1.047
449.783,1.048
449.813,1.048
449.843,1.047
449.873,1.048
449.903,1.049
449.933,1.050
449.963,1.047
449.993,1.050
450.023,1.048
450.053,1.051
450.083,1.047
450.113,1.039
450.143,1.051
450.173,1.050
450.203,1.049
450.233,1.050
450.263,1.052
450.293,1.046
450.323,1.051
450.353,1.046
450.383,1.045
450.413,1.052
450.443,1.050
450.473,1.045
450.503,1.048
450.533,1.051
450.563,1.051
450.593,1.052
450.623,1.049
450.653,1.049
450.683,1.052
450.713,1.048
450.743,1.052
450.773,1.052
450.803,1.048
450.833,1.048
450.863,1.047
450.893,1.045
450.923,1.058
450.953,1.053
450.983,1.049
451.013,1.051
451.043,1.049
451.073,1.049
451.103,1.051
451.133,1.051
451.163,1.048
451.193,1.051
451.223,1.049
451.253,1.048
451.283,1.047
451.313,1.047
451.343,1.050
451.373,1.047
451.403,1.043
451.433,1.049
451.463,1.053
451.493,1.050
451.523,1.049
451.553,1.050
451.583,1.049
451.613,1.042
451.643,1.046
451.673,1.058
451.703,1.046
451.733,1.046
451.763,1.050
451.793,1.049
451.823,1.048
451.853,1.048
451.883,1.052
451.913,1.044
451.943,1.049
451.973,1.046
452.003,1.042
452.033,1.046
452.063,1.050
452.093,1.049
452.123,1.046
452.153,1.051
452.183,1.051
452.213,1.048
452.243,1.049
452.273,1.049
452.303,1.050
452.333,1.043
452.363,1.048
452.393,1.054
452.423,1.042
452.453,1.045
452.483,1.048
452.513,1.053
452.543,1.050
452.573,1.047
452.603,1.049
452.633,1.043
452.663,1.052
452.693,1.048
452.723,1.044
452.753,1.050
452.783,1.047
452.813,1.047
452.843,1.046
452.873,1.048
452.903,1.050
452.933,1.048
452.963,1.051
452.993,1.051
453.023,1.046
453.053,1.045
453.083,1.049
453.113,1.053
453.143,1.043
453.173,1.047
453.203,1.050
453.233,1.047
453.263,1.051
453.293,1.048
453.323,1.046
453.353,1.045
453.383,1.052
453.413,1.048
453.443,1.044
453.473,1.045
453.503,1.048
453.533,1.048
453.563,1.047
453.593,1.047
453.623,1.047
453.653,1.048
453.683,1.048
453.713,1.050
453.743,1.047
453.773,1.045
453.803,1.044
453.833,1.045
453.863,1.059
453.893,1.048
453.923,1.047
453.953,1.049
453.983,1.052
454.013,1.050
454.043,1.048
454.073,1.053
454.103,1.047
454.133,1.050
454.163,1.050
454.193,1.045
454.223,1.044
454.253,1.046
454.283,1.050
454.313,1.050
454.343,1.050
454.373,1.050
454.403,1.050
454.433,1.048
454.463,1.051
454.493,1.050
454.523,1.049
454.553,1.048
454.583,1.049
454.613,1.048
454.643,1.044
454.673,1.057
454.703,1.048
454.733,1.045
454.763,1.050
454.793,1.049
454.823,1.048
454.853,1.053
454.883,1.052
454.913,1.046
454.943,1.053
454.973,1.049
455.003,1.045
455.033,1.046
455.063,1.047
455.093,1.047
455.123,1.048
455.153,1.050
455.183,1.051
455.213,1.047
455.243,1.050
455.273,1.048
455.303,1.050
455.333,1.049
455.363,1.046
455.393,1.041
455.423,1.046
455.453,1.059
455.483,1.046
455.513,1.046
455.543,1.050
455.573,1.051
455.603,1.052
455.633,1.049
455.663,1.049
455.693,1.046
455.723,1.052
455.753,1.050
455.783,1.042
455.813,1.046
455.843,1.046
455.873,1.048
455.903,1.047
455.933,1.049
455.963,1.049
455.993,1.048
456.023,1.049
456.053,1.050
456.083,1.048
456.113,1.047
456.143,1.043
456.173,1.046
456.203,1.056
456.233,1.041
456.263,1.047
456.293,1.052
456.323,1.047
456.353,1.048
456.383,1.050
456.413,1.047
456.443,1.049
456.473,1.051
456.503,1.048
456.533,1.047
456.563,1.045
456.593,1.046
456.623,1.050
456.653,1.048
456.683,1.048
456.713,1.047
456.743,1.046
456.773,1.053
456.803,1.053
456.833,1.047
456.863,1.048
456.893,1.043
456.923,1.052
456.953,1.052
456.983,1.045
457.013,1.050
457.043,1.048
457.073,1.047
457.103,1.045
457.133,1.047
457.163,1.047
457.193,1.051
457.223,1.052
457.253,1.046
457.283,1.044
457.313,1.047
457.343,1.052
457.373,1.049
457.403,1.047
457.433,1.050
457.463,1.050
457.493,1.044
457.523,1.050
457.553,1.051
457.583,1.043
457.613,1.044
457.643,1.042
457.673,1.055
457.703,1.047
457.733,1.044
457.763,1.047
457.793,1.049
457.823,1.051
457.853,1.044
457.883,1.050
457.913,1.045
457.943,1.050
457.973,1.048
458.003,1.048
458.033,1.044
458.063,1.048
458.093,1.049
458.123,1.049
458.153,1.050
458.183,1.052
458.213,1.048
458.243,1.046
458.273,1.052
458.303,1.047
458.333,1.047
458.363,1.047
458.393,1.045
458.423,1.046
458.453,1.053
458.483,1.044
458.513,1.047
458.543,1.052
458.573,1.049
458.603,1.050
458.633,1.047
458.663,1.047
458.693,1.047
458.723,1.053
458.753,1.048
458.783,1.045
458.813,1.050
458.843,1.048
458.873,1.050
458.903,1.049
458.933,1.049
458.963,1.047
458.993,1.049
459.023,1.050
459.053,1.052
459.083,1.049
459.113,1.048
459.143,1.046
459.173,1.047
459.203,1.058
459.233,1.043
459.263,1.042
459.293,1.049
459.323,1.054
459.353,1.046
459.383,1.050
459.413,1.049
459.443,1.041
459.473,1.057
459.503,1.048
459.533,1.033
459.563,1.046
459.593,1.047
459.623,1.038
459.653,1.045
459.683,1.038
459.713,1.033
459.743,1.030
459.773,1.055
459.803,1.037
459.833,1.037
459.863,1.033
459.893,1.021
459.923,1.030
459.953,1.017
459.983,1.022
460.013,1.031
460.043,1.035
460.073,1.035
460.103,1.054
460.133,1.043
460.163,1.035
460.193,1.065
460.223,1.083
460.253,1.048
460.283,0.992
460.313,0.966
460.343,0.987
460.373,1.001
460.403,1.029
460.433,1.012
460.463,0.977
460.493,0.998
460.523,0.984
460.553,0.986
460.583,1.031
460.613,1.015
460.643,0.983
460.673,0.970
460.703,0.981
460.733,0.987
460.763,1.026
460.793,1.052
460.823,0.997
460.853,0.980
460.883,0.964
460.913,0.954
460.943,0.953
460.973,0.905
461.003,0.988
461.033,1.027
461.063,1.079
461.093,1.094
461.123,1.063
461.153,1.020
461.183,0.993
461.213,0.966
461.243,0.948
461.273,0.977
461.303,0.966
461.333,1.023
461.363,1.066
461.393,1.044
461.423,1.014
461.453,1.007
461.483,0.999
461.513,1.015
461.543,1.051
461.573,1.043
461.603,1.025
461.633,1.010
461.663,0.986
461.693,0.981
461.723,0.992
461.753,1.009
461.783,1.022
461.813,1.029
461.843,1.049
461.873,1.030
461.903,1.010
461.933,0.993
461.963,1.012
461.993,1.016
462.023,1.020
462.053,1.012
462.083,1.005
462.113,1.028
462.143,1.029
462.173,1.027
462.203,1.025
462.233,1.031
462.263,1.030
462.293,1.039
462.323,1.040
462.353,1.043
462.383,1.035
462.413,1.020
462.443,1.021
462.473,1.020
462.503,1.017
462.533,1.018
462.563,1.025
462.593,1.034
462.623,1.036
462.653,1.031
462.683,1.026
462.713,1.020
462.743,1.038
462.773,1.021
462.803,1.019
462.833,1.028
462.863,1.033
462.893,1.028
462.923,1.033
462.953,1.035
462.983,1.026
463.013,1.031
463.043,1.020
463.073,1.023
463.103,1.024
463.133,1.024
463.163,1.033
463.193,1.032
463.223,1.033
463.253,1.035
463.283,1.033
463.313,1.028
463.343,1.029
463.373,1.029
463.403,1.029
463.433,1.022
463.463,1.027
463.493,1.043
463.523,1.032
463.553,1.022
463.583,1.028
463.613,1.037
463.643,1.029
463.673,1.030
463.703,1.029
463.733,1.026
463.763,1.026
463.793,1.040
463.823,1.024
463.853,1.029
463.883,1.031
463.913,1.023
463.943,1.021
463.973,1.034
464.003,1.037
464.033,1.029
464.063,1.032
464.093,1.039
464.123,1.028
464.153,1.024
464.183,1.030
464.213,1.026
464.243,1.032
464.273,1.039
464.303,1.023
464.333,1.021
464.363,1.035
464.393,1.032
464.423,1.030
464.453,1.034
464.483,1.028
464.513,1.026
464.543,1.030
464.573,1.033
464.603,1.026
464.633,1.029
464.663,1.033
464.693,1.033
464.723,1.028
464.753,1.026
464.783,1.032
464.813,1.029
464.843,1.030
464.873,1.033
464.903,1.029
464.933,1.023
464.963,1.031
464.993,1.041
465.023,1.030
465.053,1.026
465.083,1.031
465.113,1.025
465.143,1.031
465.173,1.035
465.203,1.029
465.233,1.025
465.263,1.032
465.293,1.033
465.323,1.027
465.353,1.026
465.383,1.028
465.413,1.031
465.443,1.024
465.473,1.030
465.503,1.029
465.533,1.029
465.563,1.029
465.593,1.029
465.623,1.024
465.653,1.029
465.683,1.042
465.713,1.024
465.743,1.023
465.773,1.031
465.803,1.033
465.833,1.027
465.863,1.029
465.893,1.032
465.923,1.025
465.953,1.035
465.983,1.034
466.013,1.032
466.043,1.025
466.073,1.029
466.103,1.031
466.133,1.031
466.163,1.028
466.193,1.029
466.223,1.032
466.253,1.030
466.283,1.030
466.313,1.027
466.343,1.034
466.373,1.037
466.403,1.024
466.433,1.028
466.463,1.028
466.493,1.028
466.523,1.028
466.553,1.034
466.583,1.031
466.613,1.027
466.643,1.037
466.673,1.031
466.703,1.024
466.733,1.027
466.763,1.030
466.793,1.029
466.823,1.029
466.853,1.033
466.883,1.032
466.913,1.030
466.943,1.030
466.973,1.030
467.003,1.026
467.033,1.025
467.063,1.039
467.093,1.029
467.123,1.026
467.153,1.028
467.183,1.030
467.213,1.034
467.243,1.030
467.273,1.032
467.303,1.025
467.333,1.033
467.363,1.029
467.393,1.029
467.423,1.032
467.453,1.026
467.483,1.028
467.513,1.031
467.543,1.032
467.573,1.030
467.603,1.028
467.633,1.035
467.663,1.033
467.693,1.028
467.723,1.028
467.753,1.025
467.783,1.032
467.813,1.034
467.843,1.027
467.873,1.023
467.903,1.032
467.933,1.035
467.963,1.028
467.993,1.031
468.023,1.030
468.053,1.028
468.083,1.031
468.113,1.029
468.143,1.030
468.173,1.028
468.203,1.028
468.233,1.028
468.263,1.030
468.293,1.028
468.323,1.033
468.353,1.030
468.383,1.029
468.413,1.036
468.443,1.031
468.473,1.029
468.503,1.027
468.533,1.029
468.563,1.028
468.593,1.036
468.623,1.027
468.653,1.026
468.683,1.033
468.713,1.037
468.743,1.031
468.773,1.026
468.803,1.031
468.833,1.030
468.863,1.033
468.893,1.031
468.923,1.031
468.953,1.029
468.983,1.028
469.013,1.031
469.043,1.032
469.073,1.028
469.103,1.031
469.133,1.033
469.163,1.030
469.193,1.030
469.223,1.028
469.253,1.030
469.283,1.031
469.313,1.027
469.343,1.027
469.373,1.034
469.403,1.032
469.433,1.024
469.463,1.026
469.493,1.034
469.523,1.031
469.553,1.031
469.583,1.030
469.613,1.033
469.643,1.027
469.673,1.029
469.703,1.030
469.733,1.030
469.763,1.031
469.793,1.031
469.823,1.030
469.853,1.030
469.883,1.030
469.913,1.032
469.943,1.033
469.973,1.030
470.003,1.029
470.033,1.030
470.063,1.030
470.093,1.028
470.123,1.031
470.153,1.033
470.183,1.038
470.213,1.026
470.243,1.028
470.273,1.031
470.303,1.031
470.333,1.031
470.363,1.029
470.393,1.032
470.423,1.030
470.453,1.033
470.483,1.030
470.513,1.026
470.543,1.028
470.573,1.030
470.603,1.032
470.633,1.030
470.663,1.029
470.693,1.030
470.723,1.034
470.753,1.031
470.783,1.032
470.813,1.032
470.843,1.028
470.873,1.031
470.903,1.029
470.933,1.030
470.963,1.038
470.993,1.029
471.023,1.026
471.053,1.030
471.083,1.035
471.113,1.033
471.143,1.028
471.173,1.030
471.203,1.026
471.233,1.036
471.263,1.029
471.293,1.030
471.323,1.030
471.353,1.032
471.383,1.033
471.413,1.027
471.443,1.030
471.473,1.029
471.503,1.030
471.533,1.032
471.563,1.033
471.593,1.031
471.623,1.030
471.653,1.025
471.683,1.028
471.713,1.033
471.743,1.031
471.773,1.024
471.803,1.028
471.833,1.033
471.863,1.032
471.893,1.027
471.923,1.031
471.953,1.028
471.983,1.031
472.013,1.034
472.043,1.029
472.073,1.022
472.103,1.029
472.133,1.031
472.163,1.034
472.193,1.030
472.223,1.033
472.253,1.026
472.283,1.027
472.313,1.035
472.343,1.038
472.373,1.031
472.403,1.030
472.433,1.033
472.463,1.035
472.493,1.024
472.523,1.026
472.553,1.031
472.583,1.034
472.613,1.031
472.643,1.028
472.673,1.033
472.703,1.028
472.733,1.034
472.763,1.032
472.793,1.029
472.823,1.030
472.853,1.029
472.883,1.034
472.913,1.034
472.943,1.032
472.973,1.033
473.003,1.035
473.033,1.029
473.063,1.031
473.093,1.031
473.123,1.032
473.153,1.033
473.183,1.029
473.213,1.040
473.243,1.032
473.273,1.023
473.303,1.027
473.333,1.033
473.363,1.037
473.393,1.033
473.423,1.030
473.453,1.033
473.483,1.032
473.513,1.034
473.543,1.030
473.573,1.032
473.603,1.032
473.633,1.030
473.663,1.035
473.693,1.034
473.723,1.033
473.753,1.035
473.783,1.029
473.813,1.031
473.843,1.033
473.873,1.030
473.903,1.028
473.933,1.032
473.963,1.037
473.993,1.035
474.023,1.029
474.053,1.027
474.083,1.033
474.113,1.033
474.143,1.033
474.173,1.033
474.203,1.033
474.233,1.029
474.263,1.037
474.293,1.031
474.323,1.031
474.353,1.030
474.383,1.031
474.413,1.031
474.443,1.031
474.473,1.031
474.503,1.029
474.533,1.032
474.563,1.033
474.593,1.033
474.623,1.035
474.653,1.038
474.683,1.039
474.713,1.056
474.743,1.028
474.773,1.025
474.803,1.021
474.833,1.027
474.863,1.025
474.893,1.024
474.923,1.034
474.953,1.037
474.983,1.038
475.013,1.041
475.043,1.039
475.073,1.028
475.103,1.034
475.133,1.033
475.163,1.019
475.193,1.009
475.223,1.015
475.253,1.031
475.283,1.032
475.313,1.034
475.343,1.033
475.373,1.026
475.403,1.016
475.433,1.027
475.463,1.021
475.493,1.024
475.523,1.028
475.553,1.032
475.583,1.028
475.613,1.037
475.643,1.045
475.673,1.040
475.703,1.026
475.733,1.032
475.763,1.028
475.793,1.025
475.823,1.032
475.853,1.037
475.883,1.032
475.913,1.028
475.943,1.029
475.973,1.031
476.003,1.030
476.033,1.030
476.063,1.034
476.093,1.024
476.123,1.028
476.153,1.034
476.183,1.024
476.213,1.035
476.243,1.049
476.273,1.053
476.303,1.038
476.333,1.026
476.363,1.013
476.393,1.009
476.423,1.024
476.453,1.029
476.483,1.026
476.513,1.029
476.543,1.032
476.573,1.033
476.603,1.029
476.633,1.036
476.663,1.034
476.693,1.031
476.723,1.031
476.753,1.030
476.783,1.033
476.813,1.030
476.843,1.022
476.873,1.032
476.903,1.043
476.933,1.028
476.963,1.032
476.993,1.038
477.023,1.039
477.053,1.033
477.083,1.030
477.113,1.032
477.143,1.025
477.173,1.030
477.203,1.034
477.233,1.031
477.263,1.036
477.293,1.030
477.323,1.028
477.353,1.040
477.383,1.031
477.413,1.024
477.443,1.034
477.473,1.038
477.503,1.031
477.533,1.033
477.563,1.030
477.593,1.026
477.623,1.028
477.653,1.041
477.683,1.032
477.713,1.033
477.743,1.035
477.773,1.036
477.803,1.036
477.833,1.032
477.863,1.031
477.893,1.028
477.923,1.035
477.953,1.036
477.983,1.038
478.013,1.035
478.043,1.033
478.073,1.029
478.103,1.031
478.133,1.035
478.163,1.036
478.193,1.038
478.223,1.033
478.253,1.039
478.283,1.046
478.313,1.027
478.343,1.027
478.373,1.044
478.403,1.051
478.433,1.026
478.463,1.006
478.493,1.016
478.523,1.031
478.553,1.034
478.583,1.050
478.613,1.047
478.643,1.040
478.673,1.040
478.703,1.029
478.733,1.024
478.763,1.016
478.793,1.028
478.823,1.028
478.853,1.027
478.883,1.025
478.913,1.021
478.943,0.997
478.973,0.999
479.003,1.058
