df_hash,22ZHK4.A1FC45
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FG7V
person_label,V89
date_time_start,2025-11-04_15-27-15.507000_+03
date_time_start_unix,1762255635.507
date_time_end,2025-11-04_15-36-02.416000_+03
length_difference_noticed,no

time,acc_mag
334.010,1.073
334.040,1.079
334.070,1.077
334.100,1.070
334.130,1.071
334.160,1.067
334.190,1.062
334.220,1.060
334.250,1.058
334.280,1.052
334.310,1.054
334.340,1.046
334.370,1.044
334.400,1.048
334.430,1.052
334.460,1.048
334.490,1.046
334.520,1.053
334.550,1.039
334.580,1.037
334.610,1.045
334.640,1.036
334.670,1.032
334.700,1.051
334.730,1.056
334.760,1.046
334.790,1.049
334.820,1.028
334.850,1.042
334.880,1.040
334.910,1.033
334.940,1.053
334.970,1.062
335.000,1.049
335.030,1.042
335.060,1.041
335.090,1.047
335.120,1.040
335.150,1.038
335.180,1.036
335.210,1.031
335.240,1.046
335.270,1.047
335.300,1.058
335.330,1.063
335.360,1.053
335.390,1.053
335.420,1.039
335.450,1.034
335.480,1.042
335.510,1.046
335.540,1.055
335.570,1.065
335.600,1.056
335.630,1.062
335.660,1.062
335.690,1.077
335.720,1.072
335.750,1.053
335.780,1.049
335.810,1.054
335.840,1.062
335.870,1.060
335.900,1.070
335.930,1.060
335.960,1.038
335.990,1.039
336.020,1.048
336.050,1.051
336.080,1.039
336.110,1.042
336.140,1.046
336.170,1.051
336.200,1.046
336.230,1.050
336.260,1.050
336.290,1.037
336.320,1.046
336.350,1.048
336.380,1.048
336.410,1.047
336.440,1.054
336.470,1.058
336.500,1.049
336.530,1.051
336.560,1.056
336.590,1.063
336.620,1.058
336.650,1.056
336.680,1.053
336.710,1.044
336.740,1.050
336.770,1.056
336.800,1.045
336.830,1.052
336.860,1.054
336.890,1.058
336.920,1.054
336.950,1.052
336.980,1.051
337.010,1.047
337.040,1.046
337.070,1.048
337.100,1.052
337.130,1.056
337.160,1.055
337.190,1.055
337.220,1.047
337.250,1.055
337.280,1.055
337.310,1.054
337.340,1.057
337.370,1.055
337.400,1.052
337.430,1.053
337.460,1.057
337.490,1.064
337.520,1.073
337.550,1.072
337.580,1.067
337.610,1.071
337.640,1.059
337.670,1.060
337.700,1.056
337.730,1.057
337.760,1.057
337.790,1.018
337.820,1.021
337.850,1.039
337.880,1.050
337.910,1.070
337.940,1.095
337.970,1.081
338.000,1.029
338.030,1.019
338.060,1.062
338.090,1.039
338.120,1.034
338.150,1.009
338.180,1.006
338.210,1.003
338.240,0.991
338.270,1.028
338.300,1.083
338.330,1.084
338.360,1.094
338.390,1.082
338.420,1.040
338.450,1.021
338.480,1.012
338.510,1.023
338.540,1.031
338.570,1.016
338.600,1.022
338.630,1.038
338.660,1.042
338.690,1.052
338.720,1.034
338.750,1.034
338.780,1.021
338.810,1.047
338.840,1.060
338.870,1.065
338.900,1.069
338.930,1.059
338.960,1.059
338.990,1.049
339.020,1.070
339.050,1.046
339.080,1.053
339.110,1.051
339.140,1.057
339.170,1.068
339.200,1.042
339.230,1.035
339.260,1.027
339.290,1.037
339.320,1.041
339.350,1.028
339.380,1.035
339.410,1.038
339.440,1.042
339.470,1.039
339.500,1.039
339.530,1.041
339.560,1.035
339.590,1.032
339.620,1.041
339.650,1.046
339.680,1.049
339.710,1.041
339.740,1.038
339.770,1.038
339.800,1.043
339.830,1.039
339.860,1.043
339.890,1.049
339.920,1.044
339.950,1.051
339.980,1.041
340.010,1.043
340.040,1.057
340.070,1.046
340.100,1.036
340.130,1.039
340.160,1.040
340.190,1.038
340.220,1.045
340.250,1.045
340.280,1.047
340.310,1.051
340.340,1.053
340.370,1.042
340.400,1.039
340.430,1.034
340.460,1.029
340.490,1.034
340.520,1.032
340.550,1.032
340.580,1.031
340.610,1.040
340.640,1.042
340.670,1.048
340.700,1.045
340.730,1.042
340.760,1.035
340.790,1.044
340.820,1.048
340.850,1.043
340.880,1.045
340.910,1.041
340.940,1.040
340.970,1.037
341.000,1.035
341.030,1.047
341.060,1.049
341.090,1.040
341.120,1.052
341.150,1.037
341.180,1.035
341.210,1.038
341.240,1.040
341.270,1.049
341.300,1.048
341.330,1.043
341.360,1.036
341.390,1.034
341.420,1.047
341.450,1.041
341.480,1.040
341.510,1.048
341.540,1.043
341.570,1.039
341.600,1.042
341.630,1.048
341.660,1.048
341.690,1.046
341.720,1.044
341.750,1.042
341.780,1.041
341.810,1.042
341.840,1.043
341.870,1.049
341.900,1.048
341.930,1.050
341.960,1.054
341.990,1.043
342.020,1.042
342.050,1.037
342.080,1.043
342.110,1.050
342.140,1.043
342.170,1.052
342.200,1.051
342.230,1.043
342.260,1.033
342.290,1.042
342.320,1.050
342.350,1.047
342.380,1.043
342.410,1.041
342.440,1.050
342.470,1.052
342.500,1.053
342.530,1.052
342.560,1.040
342.590,1.033
342.620,1.040
342.650,1.046
342.680,1.042
342.710,1.044
342.740,1.047
342.770,1.062
342.800,1.057
342.830,1.045
342.860,1.048
342.890,1.049
342.920,1.054
342.950,1.055
342.980,1.056
343.010,1.054
343.040,1.056
343.070,1.053
343.100,1.044
343.130,1.053
343.160,1.045
343.190,1.047
343.220,1.046
343.250,1.043
343.280,1.047
343.310,1.048
343.340,1.044
343.370,1.035
343.400,1.044
343.430,1.048
343.460,1.048
343.490,1.049
343.520,1.049
343.550,1.044
343.580,1.044
343.610,1.046
343.640,1.041
343.670,1.040
343.700,1.047
343.730,1.046
343.760,1.043
343.790,1.041
343.820,1.053
343.850,1.052
343.880,1.043
343.910,1.046
343.940,1.049
343.970,1.042
344.000,1.041
344.030,1.047
344.060,1.046
344.090,1.045
344.120,1.044
344.150,1.044
344.180,1.045
344.210,1.039
344.240,1.038
344.270,1.045
344.300,1.048
344.330,1.047
344.360,1.046
344.390,1.042
344.420,1.048
344.450,1.047
344.480,1.046
344.510,1.040
344.540,1.040
344.570,1.040
344.600,1.041
344.630,1.039
344.660,1.035
344.690,1.044
344.720,1.044
344.750,1.040
344.780,1.050
344.810,1.038
344.840,1.039
344.870,1.052
344.900,1.050
344.930,1.050
344.960,1.056
344.990,1.045
345.020,1.047
345.050,1.055
345.080,1.054
345.110,1.051
345.140,1.050
345.170,1.046
345.200,1.046
345.230,1.046
345.260,1.046
345.290,1.045
345.320,1.055
345.350,1.052
345.380,1.047
345.410,1.046
345.440,1.057
345.470,1.063
345.500,1.063
345.530,1.066
345.560,1.071
345.590,1.063
345.620,1.052
345.650,1.048
345.680,1.046
345.710,1.036
345.740,1.023
345.770,1.030
345.800,1.032
345.830,1.017
345.860,1.033
345.890,1.025
345.920,1.019
345.950,1.017
345.980,1.015
346.010,0.998
346.040,0.997
346.070,1.022
346.100,1.051
346.130,1.032
346.160,1.002
346.190,1.032
346.220,1.004
346.250,0.982
346.280,1.021
346.310,1.010
346.340,1.032
346.370,1.042
346.400,1.067
346.430,1.063
346.460,1.031
346.490,0.979
346.520,0.972
346.550,0.988
346.580,0.990
346.610,1.018
346.640,1.096
346.670,1.077
346.700,1.069
346.730,1.063
346.760,1.056
346.790,1.045
346.820,1.028
346.850,1.019
346.880,1.018
346.910,1.033
346.940,1.043
346.970,1.048
347.000,1.031
347.030,1.029
347.060,1.033
347.090,1.021
347.120,1.004
347.150,1.013
347.180,1.031
347.210,1.030
347.240,1.017
347.270,1.019
347.300,1.006
347.330,1.014
347.360,1.011
347.390,1.010
347.420,1.012
347.450,1.017
347.480,1.014
347.510,1.010
347.540,1.016
347.570,1.016
347.600,1.008
347.630,1.008
347.660,1.010
347.690,1.004
347.720,1.007
347.750,1.018
347.780,1.016
347.810,1.015
347.840,1.015
347.870,1.020
347.900,1.015
347.930,1.001
347.960,0.997
347.990,1.000
348.020,1.013
348.050,1.021
348.080,1.024
348.110,1.011
348.140,1.009
348.170,1.008
348.200,1.004
348.230,1.010
348.260,1.000
348.290,0.999
348.320,0.994
348.350,1.007
348.380,1.016
348.410,1.017
348.440,1.007
348.470,1.003
348.500,1.010
348.530,1.016
348.560,1.016
348.590,1.014
348.620,1.016
348.650,1.013
348.680,1.007
348.710,1.010
348.740,1.011
348.770,1.018
348.800,1.010
348.830,1.013
348.860,1.015
348.890,1.015
348.920,1.012
348.950,1.013
348.980,1.014
349.010,1.017
349.040,1.021
349.070,1.014
349.100,1.009
349.130,1.002
349.160,1.012
349.190,1.019
349.220,1.033
349.250,1.025
349.280,1.021
349.310,1.004
349.340,0.972
349.370,0.959
349.400,0.965
349.430,0.989
349.460,1.040
349.490,1.060
349.520,1.033
349.550,1.022
349.580,1.032
349.610,1.044
349.640,1.050
349.670,1.033
349.700,0.977
349.730,0.979
349.760,1.006
349.790,1.002
349.820,1.008
349.850,1.002
349.880,0.983
349.910,0.984
349.940,0.991
349.970,1.005
350.000,0.995
350.030,0.994
350.060,0.985
350.090,1.030
350.120,1.059
350.150,1.024
350.180,0.984
350.210,0.958
350.240,0.980
350.270,0.995
350.300,1.002
350.330,1.010
350.360,1.002
350.390,0.998
350.420,0.994
350.450,1.003
350.480,1.019
350.510,1.021
350.540,1.024
350.570,1.025
350.600,1.019
350.630,1.029
350.660,1.073
350.690,1.031
350.720,0.956
350.750,0.993
350.780,0.978
350.810,0.998
350.840,0.993
350.870,0.999
350.900,0.994
350.930,0.998
350.960,1.042
350.990,1.020
351.020,0.986
351.050,0.999
351.080,1.005
351.110,0.989
351.140,1.013
351.170,1.018
351.200,1.003
351.230,1.018
351.260,1.023
351.290,1.027
351.320,1.021
351.350,1.011
351.380,1.005
351.410,0.997
351.440,1.004
351.470,1.003
351.500,1.006
351.530,1.003
351.560,1.019
351.590,1.014
351.620,1.004
351.650,1.007
351.680,1.001
351.710,0.994
351.740,1.015
351.770,1.016
351.800,1.008
351.830,1.015
351.860,1.011
351.890,1.001
351.920,1.003
351.950,1.005
351.980,1.009
352.010,1.017
352.040,1.021
352.070,1.020
352.100,1.001
352.130,1.006
352.160,1.017
352.190,1.017
352.220,1.034
352.250,1.031
352.280,1.013
352.310,1.003
352.340,0.995
352.370,0.999
352.400,0.994
352.430,0.999
352.460,1.009
352.490,1.009
352.520,1.006
352.550,1.012
352.580,0.996
352.610,0.996
352.640,1.001
352.670,1.001
352.700,1.003
352.730,1.014
352.760,1.011
352.790,1.011
352.820,1.028
352.850,1.023
352.880,1.014
352.910,1.014
352.940,0.995
352.970,0.995
353.000,1.014
353.030,1.022
353.060,1.018
353.090,1.016
353.120,1.012
353.150,1.010
353.180,1.003
353.210,1.007
353.240,1.012
353.270,1.058
353.300,1.107
353.330,1.063
353.360,1.021
353.390,1.009
353.420,1.007
353.450,0.992
353.480,1.009
353.510,1.005
353.540,1.001
353.570,1.008
353.600,1.002
353.630,1.009
353.660,1.015
353.690,1.019
353.720,1.032
353.750,1.044
353.780,1.068
353.810,1.068
353.840,1.062
353.870,1.079
353.900,1.079
353.930,1.064
353.960,1.047
353.990,1.010
354.020,1.015
354.050,1.008
354.080,0.995
354.110,1.016
354.140,1.021
354.170,1.006
354.200,1.005
354.230,0.993
354.260,1.017
354.290,1.016
354.320,1.021
354.350,1.039
354.380,1.041
354.410,1.013
354.440,1.014
354.470,1.027
354.500,1.032
354.530,1.035
354.560,1.033
354.590,1.022
354.620,1.044
354.650,1.059
354.680,1.056
354.710,1.054
354.740,1.043
354.770,1.049
354.800,1.048
354.830,1.043
354.860,1.034
354.890,1.056
354.920,1.053
354.950,1.078
354.980,1.063
355.010,1.056
355.040,1.019
355.070,1.024
355.100,1.069
355.130,1.059
355.160,1.056
355.190,1.067
355.220,1.061
355.250,0.985
355.280,1.000
355.310,1.081
355.340,1.059
355.370,1.093
355.400,1.087
355.430,1.059
355.460,0.975
355.490,1.000
355.520,1.063
355.550,1.070
355.580,1.074
355.610,1.070
355.640,1.065
355.670,1.042
355.700,1.030
355.730,1.020
355.760,1.029
355.790,1.056
355.820,1.062
355.850,1.053
355.880,1.051
355.910,1.054
355.940,1.054
355.970,1.041
356.000,1.035
356.030,1.044
356.060,1.055
356.090,1.059
356.120,1.045
356.150,1.045
356.180,1.062
356.210,1.067
356.240,1.059
356.270,1.062
356.300,1.072
356.330,1.086
356.360,1.100
356.390,1.085
356.420,1.062
356.450,1.083
356.480,1.073
356.510,1.098
356.540,1.119
356.570,1.066
356.600,1.055
356.630,1.050
356.660,1.005
356.690,1.022
356.720,1.028
356.750,0.996
356.780,0.952
356.810,0.928
356.840,0.968
356.870,1.023
356.900,1.039
356.930,1.075
356.960,1.120
356.990,1.016
357.020,1.021
357.050,1.039
357.080,1.012
357.110,1.075
357.140,1.031
357.170,1.043
357.200,1.079
357.230,1.053
357.260,1.031
357.290,1.033
357.320,1.061
357.350,1.014
357.380,1.008
357.410,1.043
357.440,1.030
357.470,1.037
357.500,1.015
357.530,1.021
357.560,1.033
357.590,1.030
357.620,1.018
357.650,0.988
357.680,1.017
357.710,1.048
357.740,1.042
357.770,1.019
357.800,1.013
357.830,1.035
357.860,1.054
357.890,1.017
357.920,0.992
357.950,0.984
357.980,0.992
358.010,1.017
358.040,1.030
358.070,1.021
358.100,1.062
358.130,1.058
358.160,1.060
358.190,1.036
358.220,1.035
358.250,1.031
358.280,1.029
358.310,1.044
358.340,1.060
358.370,1.030
358.400,1.027
358.430,1.021
358.460,1.025
358.490,1.017
358.520,0.997
358.550,1.003
358.580,0.999
358.610,1.018
358.640,1.040
358.670,1.033
358.700,1.011
358.730,1.015
358.760,1.027
358.790,1.030
358.820,1.042
358.850,1.036
358.880,1.026
358.910,1.022
358.940,1.005
358.970,1.008
359.000,1.008
359.030,1.009
359.060,1.012
359.090,1.004
359.120,1.014
359.150,1.008
359.180,1.008
359.210,1.005
359.240,1.016
359.270,1.023
359.300,1.010
359.330,1.005
359.360,1.015
359.390,1.013
359.420,1.012
359.450,1.011
359.480,1.014
359.510,1.013
359.540,1.021
359.570,1.017
359.600,1.016
359.630,1.021
359.660,1.014
359.690,1.013
359.720,1.011
359.750,1.015
359.780,1.011
359.810,1.014
359.840,1.017
359.870,1.020
359.900,1.014
359.930,1.019
359.960,1.014
359.990,1.017
360.020,1.015
360.050,1.017
360.080,1.021
360.110,1.012
360.140,1.015
360.170,1.021
360.200,1.018
360.230,1.008
360.260,1.009
360.290,1.012
360.320,1.018
360.350,1.017
360.380,1.016
360.410,1.019
360.440,1.014
360.470,1.017
360.500,1.011
360.530,1.016
360.560,1.016
360.590,1.019
360.620,1.016
360.650,1.013
360.680,1.016
360.710,1.019
360.740,1.017
360.770,1.016
360.800,1.011
360.830,1.012
360.860,1.015
360.890,1.014
360.920,1.011
360.950,1.015
360.980,1.013
361.010,1.015
361.040,1.020
361.070,1.004
361.100,1.017
361.130,1.019
361.160,1.014
361.190,1.012
361.220,1.019
361.250,1.013
361.280,1.014
361.310,1.012
361.340,1.006
361.370,1.014
361.400,1.014
361.430,1.017
361.460,1.014
361.490,1.016
361.520,1.015
361.550,1.012
361.580,1.013
361.610,1.016
361.640,1.012
361.670,1.013
361.700,1.013
361.730,1.014
361.760,1.015
361.790,1.017
361.820,1.009
361.850,1.007
361.880,1.018
361.910,1.019
361.940,1.011
361.970,1.013
362.000,1.012
362.030,1.016
362.060,1.011
362.090,1.015
362.120,1.014
362.150,1.013
362.180,1.016
362.210,1.016
362.240,1.013
362.270,1.018
362.300,1.015
362.330,1.006
362.360,1.007
362.390,1.011
362.420,1.015
362.450,1.015
362.480,1.016
362.510,1.011
362.540,1.014
362.570,1.015
362.600,1.018
362.630,1.015
362.660,1.014
362.690,1.012
362.720,1.019
362.750,1.021
362.780,1.012
362.810,1.005
362.840,1.006
362.870,1.011
362.900,1.014
362.930,1.017
362.960,1.013
362.990,1.012
363.020,1.014
363.050,1.014
363.080,1.013
363.110,1.012
363.140,1.016
363.170,1.010
363.200,1.012
363.230,1.013
363.260,1.015
363.290,1.009
363.320,1.016
363.350,1.014
363.380,1.013
363.410,1.010
363.440,1.010
363.470,1.011
363.500,1.019
363.530,1.014
363.560,1.021
363.590,1.010
363.620,1.006
363.650,1.004
363.680,1.009
363.710,1.021
363.740,1.020
363.770,1.018
363.800,1.016
363.830,1.003
363.860,1.004
363.890,1.008
363.920,1.004
363.950,1.014
363.980,1.024
364.010,1.017
364.040,1.012
364.070,1.016
364.100,1.005
364.130,0.994
364.160,1.005
364.190,1.015
364.220,1.021
364.250,1.021
364.280,1.007
364.310,1.003
364.340,1.008
364.370,1.018
364.400,1.020
364.430,1.024
364.460,1.021
364.490,1.010
364.520,0.998
364.550,1.010
364.580,1.018
364.610,1.020
364.640,1.016
364.670,1.009
364.700,1.005
364.730,1.008
364.760,1.020
364.790,1.018
364.820,1.020
364.850,1.009
364.880,1.006
364.910,1.004
364.940,1.017
364.970,1.017
365.000,1.017
365.030,1.010
365.060,1.010
365.090,1.014
365.120,1.021
365.150,1.018
365.180,1.013
365.210,1.013
365.240,1.011
365.270,1.007
365.300,1.008
365.330,1.011
365.360,1.015
365.390,1.016
365.420,1.017
365.450,1.014
365.480,1.016
365.510,1.015
365.540,1.015
365.570,1.023
365.600,1.016
365.630,1.011
365.660,1.011
365.690,1.016
365.720,1.017
365.750,1.023
365.780,1.014
365.810,1.014
365.840,1.020
365.870,0.997
365.900,0.989
365.930,0.994
365.960,1.017
365.990,1.039
366.020,1.026
366.050,1.040
366.080,1.029
366.110,1.012
366.140,1.002
366.170,1.013
366.200,1.003
366.230,1.004
366.260,1.012
366.290,1.015
366.320,1.011
366.350,1.016
366.380,1.018
366.410,1.016
366.440,1.011
366.470,1.013
366.500,1.013
366.530,1.006
366.560,1.015
366.590,1.010
366.620,1.011
366.650,1.015
366.680,1.012
366.710,1.017
366.740,1.019
366.770,1.018
366.800,1.012
366.830,1.014
366.860,1.015
366.890,1.008
366.920,1.015
366.950,1.018
366.980,1.015
367.010,1.014
367.040,1.014
367.070,1.011
367.100,1.020
367.130,1.019
367.160,1.017
367.190,1.007
367.220,1.009
367.250,1.015
367.280,1.016
367.310,1.015
367.340,1.014
367.370,1.015
367.400,1.010
367.430,1.013
367.460,1.012
367.490,1.017
367.520,1.010
367.550,1.012
367.580,1.012
367.610,1.006
367.640,1.019
367.670,1.018
367.700,1.011
367.730,1.015
367.760,1.020
367.790,1.011
367.820,1.018
367.850,1.013
367.880,1.024
367.910,1.020
367.940,1.021
367.970,1.018
368.000,1.020
368.030,1.016
368.060,1.025
368.090,1.011
368.120,1.023
368.150,1.010
368.180,1.000
368.210,1.003
368.240,1.017
368.270,1.013
368.300,1.012
368.330,1.017
368.360,1.024
368.390,1.020
368.420,1.028
368.450,1.020
368.480,1.021
368.510,1.013
368.540,1.016
368.570,1.030
368.600,1.023
368.630,1.025
368.660,1.023
368.690,1.023
368.720,1.025
368.750,1.018
368.780,1.013
368.810,1.005
368.840,1.015
368.870,1.014
368.900,1.008
368.930,0.994
368.960,1.004
368.990,1.017
369.020,1.028
369.050,1.024
369.080,1.012
369.110,1.013
369.140,1.023
369.170,1.021
369.200,1.023
369.230,1.019
369.260,1.015
369.290,1.022
369.320,1.023
369.350,1.021
369.380,1.027
369.410,1.018
369.440,1.021
369.470,1.018
369.500,1.023
369.530,1.021
369.560,1.020
369.590,1.021
369.620,1.017
369.650,1.028
369.680,1.026
369.710,1.020
369.740,1.022
369.770,1.023
369.800,1.036
369.830,1.027
369.860,1.026
369.890,1.031
369.920,1.013
369.950,1.022
369.980,1.032
370.010,1.023
370.040,1.027
370.070,1.021
370.100,1.015
370.130,1.014
370.160,1.020
370.190,1.017
370.220,1.026
370.250,1.026
370.280,1.021
370.310,1.034
370.340,1.028
370.370,1.041
370.400,1.031
370.430,1.030
370.460,1.019
370.490,1.025
370.520,1.032
370.550,1.025
370.580,1.029
370.610,1.023
370.640,1.033
370.670,1.010
370.700,1.020
370.730,1.059
370.760,1.036
370.790,1.037
370.820,1.045
370.850,1.035
370.880,1.022
370.910,1.025
370.940,1.044
370.970,1.038
371.000,1.016
371.030,1.038
371.060,1.036
371.090,1.037
371.120,1.080
371.150,1.084
371.180,1.061
371.210,1.045
371.240,1.053
371.270,1.047
371.300,1.049
371.330,1.047
371.360,1.044
371.390,1.022
371.420,1.025
371.450,1.040
371.480,1.026
371.510,0.998
371.540,1.032
371.570,1.045
371.600,1.031
371.630,1.060
371.660,0.996
371.690,0.971
371.720,0.975
371.750,1.089
371.780,1.063
371.810,1.010
371.840,1.072
371.870,1.044
371.900,1.006
371.930,1.043
371.960,1.038
371.990,1.066
372.020,1.039
372.050,1.039
372.080,1.040
372.110,1.029
372.140,1.035
372.170,1.038
372.200,1.039
372.230,1.042
372.260,1.038
372.290,1.038
372.320,1.028
372.350,1.029
372.380,1.033
372.410,1.048
372.440,1.061
372.470,1.059
372.500,1.070
372.530,1.077
372.560,1.075
372.590,1.082
372.620,1.074
372.650,1.073
372.680,1.062
372.710,1.051
372.740,1.017
372.770,1.017
372.800,1.019
372.830,1.005
372.860,0.989
372.890,0.984
372.920,0.997
372.950,1.003
372.980,0.995
373.010,1.004
373.040,1.011
373.070,1.011
373.100,1.009
373.130,1.029
373.160,1.021
373.190,1.011
373.220,1.021
373.250,1.034
373.280,1.026
373.310,1.041
373.340,1.054
373.370,1.044
373.400,1.042
373.430,1.046
373.460,1.041
373.490,1.034
373.520,1.038
373.550,1.040
373.580,1.036
373.610,1.051
373.640,1.044
373.670,1.043
373.700,1.037
373.730,1.037
373.760,1.046
373.790,1.041
373.820,1.044
373.850,1.041
373.880,1.037
373.910,1.036
373.940,1.032
373.970,0.997
374.000,0.997
374.030,0.988
374.060,1.053
374.090,1.183
374.120,1.249
374.150,1.189
374.180,1.043
374.210,0.967
374.240,0.854
374.270,0.853
374.300,0.899
374.330,0.991
374.360,1.070
374.390,1.104
374.420,1.083
374.450,1.062
374.480,1.066
374.510,1.068
374.540,1.046
374.570,1.028
374.600,1.041
374.630,1.026
374.660,1.021
374.690,1.002
374.720,0.983
374.750,0.989
374.780,1.002
374.810,1.018
374.840,1.022
374.870,1.005
374.900,1.022
374.930,1.049
374.960,1.080
374.990,1.114
375.020,1.112
375.050,1.055
375.080,1.020
375.110,1.021
375.140,1.012
375.170,0.977
375.200,0.974
375.230,0.980
375.260,0.978
375.290,0.994
375.320,1.008
375.350,1.024
375.380,1.025
375.410,1.040
375.440,1.078
375.470,1.079
375.500,1.085
375.530,1.078
375.560,1.058
375.590,1.029
375.620,1.009
375.650,1.003
375.680,1.011
375.710,1.005
375.740,1.031
375.770,1.026
375.800,1.021
375.830,1.023
375.860,1.017
375.890,1.018
375.920,1.028
375.950,1.030
375.980,1.057
376.010,1.044
376.040,1.044
376.070,1.047
376.100,1.003
376.130,1.036
376.160,1.027
376.190,1.020
376.220,1.036
376.250,1.023
376.280,1.033
376.310,1.015
376.340,1.034
376.370,1.027
376.400,1.020
376.430,1.028
376.460,1.035
376.490,1.037
376.520,1.023
376.550,1.010
376.580,1.015
376.610,1.015
376.640,1.037
376.670,1.030
376.700,1.023
376.730,1.027
376.760,1.016
376.790,1.031
376.820,1.031
376.850,1.031
376.880,1.032
376.910,1.023
376.940,1.021
376.970,1.023
377.000,1.034
377.030,1.021
377.060,1.037
377.090,1.019
377.120,1.027
377.150,1.022
377.180,1.027
377.210,1.030
377.240,1.027
377.270,1.018
377.300,1.033
377.330,1.031
377.360,1.029
377.390,1.027
377.420,1.028
377.450,1.023
377.480,1.028
377.510,1.028
377.540,1.022
377.570,1.020
377.600,1.031
377.630,1.029
377.660,1.027
377.690,1.019
377.720,1.028
377.750,1.030
377.780,1.029
377.810,1.021
377.840,1.019
377.870,1.021
377.900,1.027
377.930,1.029
377.960,1.022
377.990,1.022
378.020,1.027
378.050,1.020
378.080,1.027
378.110,1.024
378.140,1.024
378.170,1.031
378.200,1.025
378.230,1.028
378.260,1.024
378.290,1.029
378.320,1.038
378.350,1.034
378.380,1.026
378.410,1.026
378.440,1.031
378.470,1.034
378.500,1.021
378.530,1.023
