df_hash,22ZHK4.PMY16R
166.035,1.046
166.065,1.037
166.095,1.048
166.125,1.056
166.155,1.053
166.185,1.043
166.215,1.051
166.245,1.051
166.275,1.046
166.305,1.039
166.335,1.051
166.365,1.043
166.395,1.048
166.425,1.053
166.455,1.042
166.485,1.032
166.515,1.023
166.545,1.032
166.575,1.035
166.605,1.041
166.635,1.042
166.665,1.038
166.695,1.035
166.725,1.040
166.755,1.038
166.785,1.042
166.815,1.046
166.845,1.047
166.875,1.042
166.905,1.047
166.935,1.049
166.965,1.050
166.995,1.052
167.025,1.050
167.055,1.055
167.085,1.051
167.115,1.041
167.145,1.046
167.175,1.046
167.205,1.044
167.235,1.052
167.265,1.050
167.295,1.046
167.325,1.047
167.355,1.047
167.385,1.040
167.415,1.045
167.445,1.044
167.475,1.045
167.505,1.044
167.535,1.044
167.565,1.043
167.595,1.042
167.625,1.044
167.655,1.044
167.685,1.048
167.715,1.043
167.745,1.034
167.775,1.046
167.805,1.042
167.835,1.040
167.865,1.048
167.895,1.049
167.925,1.047
167.955,1.041
167.985,1.051
168.015,1.042
168.045,1.045
168.075,1.048
168.105,1.046
168.135,1.043
168.165,1.040
168.195,1.044
168.225,1.050
168.255,1.046
168.285,1.050
168.315,1.052
168.345,1.052
168.375,1.047
168.405,1.046
168.435,1.048
168.465,1.043
168.495,1.049
168.525,1.050
168.555,1.048
168.585,1.050
168.615,1.049
168.645,1.053
168.675,1.047
168.705,1.042
168.735,1.046
168.765,1.048
168.795,1.048
168.825,1.044
168.855,1.047
168.885,1.056
168.915,1.050
168.945,1.049
168.975,1.049
169.005,1.044
169.035,1.048
169.065,1.050
169.095,1.046
169.125,1.048
169.155,1.046
169.185,1.047
169.215,1.054
169.245,1.051
169.275,1.041
169.305,1.047
169.335,1.045
169.365,1.049
169.395,1.047
169.425,1.050
169.455,1.046
169.485,1.048
169.515,1.045
169.545,1.042
169.575,1.053
169.605,1.053
169.635,1.046
169.665,1.052
169.695,1.048
169.725,1.046
169.755,1.047
169.785,1.040
169.815,1.042
169.845,1.051
169.875,1.046
169.905,1.048
169.935,1.039
169.965,1.052
169.995,1.050
170.025,1.051
170.055,1.052
170.085,1.053
170.115,1.054
170.145,1.051
170.175,1.062
170.205,1.062
170.235,1.041
170.265,1.042
170.295,1.045
170.325,1.046
170.355,1.040
170.385,1.051
170.415,1.040
170.445,1.046
170.475,1.051
170.505,1.046
170.535,1.044
170.565,1.048
170.595,1.044
170.625,1.046
170.655,1.046
170.685,1.047
170.715,1.052
170.745,1.043
170.775,1.050
170.805,1.047
170.835,1.048
170.865,1.053
170.895,1.052
170.925,1.056
170.955,1.058
170.985,1.043
171.015,1.049
171.045,1.048
171.075,1.046
171.105,1.046
171.135,1.045
171.165,1.045
171.195,1.056
171.225,1.045
171.255,1.047
171.285,1.052
171.315,1.056
171.345,1.047
171.375,1.051
171.405,1.044
171.435,1.041
171.465,1.049
171.495,1.046
171.525,1.050
171.555,1.054
171.585,1.047
171.615,1.043
171.645,1.050
171.675,1.051
171.705,1.044
171.735,1.053
171.765,1.051
171.795,1.048
171.825,1.047
171.855,1.049
171.885,1.044
171.915,1.046
171.945,1.046
171.975,1.048
172.005,1.046
172.035,1.044
172.065,1.059
172.095,1.043
172.125,1.040
172.155,1.053
172.185,1.050
172.215,1.043
172.245,1.044
172.275,1.051
172.305,1.045
172.335,1.049
172.365,1.052
172.395,1.050
172.425,1.043
172.455,1.047
172.485,1.052
172.515,1.044
172.545,1.042
172.575,1.045
172.605,1.048
172.635,1.053
172.665,1.048
172.695,1.043
172.725,1.045
172.755,1.053
172.785,1.053
172.815,1.047
172.845,1.044
172.875,1.041
172.905,1.047
172.935,1.045
172.965,1.055
172.995,1.047
173.025,1.050
173.055,1.047
173.085,1.048
173.115,1.046
173.145,1.045
173.175,1.046
173.205,1.047
173.235,1.046
173.265,1.054
173.295,1.049
173.325,1.048
173.355,1.050
173.385,1.051
173.415,1.050
173.445,1.046
173.475,1.044
173.505,1.046
173.535,1.045
173.565,1.047
173.595,1.043
173.625,1.049
173.655,1.047
173.685,1.046
173.715,1.046
173.745,1.050
173.775,1.044
173.805,1.046
173.835,1.044
173.865,1.048
173.895,1.042
173.925,1.051
173.955,1.050
173.985,1.047
174.015,1.045
174.045,1.048
174.075,1.048
174.105,1.049
174.135,1.050
174.165,1.046
174.195,1.050
174.225,1.049
174.255,1.047
174.285,1.048
174.315,1.047
174.345,1.049
174.375,1.046
174.405,1.047
174.435,1.053
174.465,1.054
174.495,1.052
174.525,1.045
174.555,1.053
174.585,1.049
174.615,1.046
174.645,1.045
174.675,1.051
174.705,1.044
174.735,1.045
174.765,1.054
174.795,1.047
174.825,1.043
174.855,1.050
174.885,1.050
174.915,1.044
174.945,1.045
174.975,1.044
175.005,1.048
175.035,1.046
175.065,1.050
175.095,1.048
175.125,1.050
175.155,1.048
175.185,1.048
175.215,1.048
175.245,1.048
175.275,1.046
175.305,1.045
175.335,1.045
175.365,1.041
175.395,1.047
175.425,1.044
175.455,1.049
175.485,1.047
175.515,1.049
175.545,1.047
175.575,1.046
175.605,1.046
175.635,1.049
175.665,1.044
175.695,1.045
175.725,1.041
175.755,1.048
175.785,1.051
175.815,1.049
175.845,1.045
175.875,1.044
175.905,1.045
175.935,1.046
175.965,1.050
175.995,1.053
176.025,1.047
176.055,1.045
176.085,1.051
176.115,1.047
176.145,1.046
176.175,1.045
176.205,1.046
176.235,1.047
176.265,1.051
176.295,1.046
176.325,1.047
176.355,1.046
176.385,1.048
176.415,1.045
176.445,1.041
176.475,1.040
176.505,1.045
176.535,1.045
176.565,1.050
176.595,1.045
176.625,1.049
176.655,1.051
176.685,1.045
176.715,1.042
176.745,1.046
176.775,1.047
176.805,1.042
176.835,1.052
176.865,1.054
176.895,1.049
176.925,1.050
176.955,1.051
176.985,1.050
177.015,1.050
177.045,1.046
177.075,1.052
177.105,1.049
177.135,1.051
177.165,1.043
177.195,1.050
177.225,1.050
177.255,1.050
177.285,1.042
177.315,1.044
177.345,1.043
177.375,1.044
177.405,1.058
177.435,1.049
177.465,1.042
177.495,1.051
177.525,1.049
177.555,1.041
177.585,1.039
177.615,1.054
177.645,1.044
177.675,1.046
177.705,1.050
177.735,1.050
177.765,1.043
177.795,1.042
177.825,1.048
177.855,1.047
177.885,1.049
177.915,1.056
177.945,1.055
177.975,1.047
178.005,1.050
178.035,1.060
178.065,1.063
178.095,1.057
178.125,1.042
178.155,1.042
178.185,1.039
178.215,1.046
178.245,1.062
178.275,1.046
178.305,1.044
178.335,1.048
178.365,1.050
178.395,1.044
178.425,1.035
178.455,1.038
178.485,1.040
178.515,1.048
178.545,1.052
178.575,1.047
178.605,1.043
178.635,1.044
178.665,1.047
178.695,1.046
178.725,1.045
178.755,1.045
178.785,1.047
178.815,1.054
178.845,1.051
178.875,1.053
178.905,1.049
178.935,1.048
178.965,1.046
178.995,1.046
179.025,1.049
179.055,1.053
179.085,1.045
179.115,1.050
179.145,1.048
179.175,1.049
179.205,1.049
179.235,1.044
179.265,1.047
179.295,1.045
179.325,1.047
179.355,1.049
179.385,1.050
179.415,1.051
179.445,1.051
179.475,1.043
179.505,1.051
179.535,1.048
179.565,1.049
179.595,1.044
179.625,1.046
179.655,1.048
179.685,1.046
179.715,1.043
179.745,1.045
179.775,1.042
179.805,1.041
179.835,1.050
179.865,1.046
179.895,1.045
179.925,1.045
179.955,1.048
179.985,1.046
180.015,1.038
180.045,1.040
180.075,1.049
180.105,1.051
180.135,1.048
180.165,1.051
180.195,1.052
180.225,1.045
180.255,1.043
180.285,1.050
180.315,1.049
180.345,1.050
180.375,1.046
180.405,1.047
180.435,1.050
180.465,1.052
180.495,1.055
180.525,1.046
180.555,1.043
180.585,1.040
180.615,1.045
180.645,1.043
180.675,1.055
180.705,1.046
180.735,1.055
180.765,1.058
180.795,1.050
180.825,1.021
180.855,1.050
180.885,1.060
180.915,1.046
180.945,1.041
180.975,1.045
181.005,1.050
181.035,1.050
181.065,1.042
181.095,1.041
181.125,1.047
181.155,1.045
181.185,1.045
181.215,1.053
181.245,1.047
181.275,1.043
181.305,1.043
181.335,1.045
181.365,1.042
181.395,1.045
181.425,1.046
181.455,1.042
181.485,1.047
181.515,1.052
181.545,1.045
181.575,1.036
181.605,1.049
181.635,1.046
181.665,1.045
181.695,1.046
181.725,1.045
181.755,1.043
181.785,1.046
181.815,1.048
181.845,1.049
181.875,1.042
181.905,1.045
181.935,1.042
181.965,1.045
181.995,1.043
182.025,1.040
182.055,1.044
182.085,1.045
182.115,1.041
182.145,1.043
182.175,1.041
182.205,1.037
182.235,1.048
182.265,1.051
182.295,1.048
182.325,1.039
182.355,1.045
182.385,1.045
182.415,1.043
182.445,1.049
182.475,1.055
182.505,1.041
182.535,1.045
182.565,1.046
182.595,1.046
182.625,1.034
182.655,1.043
182.685,1.047
182.715,1.045
182.745,1.044
182.775,1.047
182.805,1.046
182.835,1.049
182.865,1.045
182.895,1.039
182.925,1.049
182.955,1.047
182.985,1.040
183.015,1.046
183.045,1.047
183.075,1.039
183.105,1.045
183.135,1.045
183.165,1.048
183.195,1.048
183.225,1.049
183.255,1.046
183.285,1.034
183.315,1.035
183.345,1.040
183.375,1.039
183.405,1.034
183.435,1.043
183.465,1.037
183.495,1.049
183.525,1.049
183.555,1.046
183.585,1.048
183.615,1.037
183.645,1.043
183.675,1.050
183.705,1.061
183.735,1.054
183.765,1.053
183.795,1.041
183.825,1.027
183.855,1.040
183.885,1.032
183.915,1.035
183.945,1.050
183.975,1.055
184.005,1.040
184.035,1.055
184.065,1.057
184.095,1.044
184.125,1.054
184.155,1.040
184.185,1.042
184.215,1.029
184.245,1.031
184.275,1.035
184.305,1.033
184.335,1.018
184.365,1.035
184.395,1.049
184.425,1.037
184.455,1.041
184.485,1.043
184.515,1.037
184.545,1.055
184.575,1.055
184.605,1.045
184.635,1.048
184.665,1.055
184.695,1.026
184.725,1.044
184.755,1.044
184.785,1.064
184.815,1.063
184.845,1.048
184.875,1.049
184.905,1.050
184.935,1.038
184.965,1.022
184.995,1.038
185.025,1.038
185.055,1.049
185.085,1.045
185.115,1.051
185.145,1.058
185.175,1.043
185.205,1.026
185.235,1.020
185.265,1.035
185.295,1.041
185.325,1.036
185.355,1.045
185.385,1.034
185.415,1.034
185.445,1.031
185.475,1.036
185.505,1.039
185.535,1.044
185.565,1.043
185.595,1.048
185.625,1.037
185.655,1.042
185.685,1.035
185.715,1.038
185.745,1.034
185.775,1.043
185.805,1.040
185.835,1.037
185.865,1.040
185.895,1.047
185.925,1.056
185.955,1.057
185.985,1.052
186.015,1.050
186.045,1.030
186.075,1.042
186.105,1.048
186.135,1.049
186.165,1.046
186.195,1.059
186.225,1.038
186.255,1.039
186.285,1.034
186.315,1.044
186.345,1.057
186.375,1.066
186.405,1.052
186.435,1.034
186.465,1.049
186.495,1.039
186.525,1.041
186.555,1.038
186.585,1.042
186.615,1.029
186.645,1.025
186.675,1.034
186.705,1.047
186.735,1.068
186.765,1.061
186.795,1.062
186.825,1.053
186.855,1.043
186.885,1.044
186.915,1.044
186.945,1.035
186.975,1.031
187.005,1.046
187.035,1.047
187.065,1.031
187.095,1.046
187.125,1.045
187.155,1.043
187.185,1.049
187.215,1.047
187.245,1.047
187.275,1.040
187.305,1.045
187.335,1.047
187.365,1.047
187.395,1.043
187.425,1.047
187.455,1.042
187.485,1.049
187.515,1.047
187.545,1.045
187.575,1.042
187.605,1.043
187.635,1.042
187.665,1.047
187.695,1.040
187.725,1.048
187.755,1.046
187.785,1.040
187.815,1.037
187.845,1.046
187.875,1.048
187.905,1.046
187.935,1.043
187.965,1.042
187.995,1.047
188.025,1.051
188.055,1.046
188.085,1.038
188.115,1.040
188.145,1.043
188.175,1.048
188.205,1.051
188.235,1.046
188.265,1.043
188.295,1.040
188.325,1.044
188.355,1.048
188.385,1.042
188.415,1.045
188.445,1.043
188.475,1.053
188.505,1.048
188.535,1.039
188.565,1.052
188.595,1.044
188.625,1.044
188.655,1.048
188.685,1.046
188.715,1.049
188.745,1.044
188.775,1.051
188.805,1.038
188.835,1.045
188.865,1.051
188.895,1.060
188.925,1.048
188.955,1.052
188.985,1.043
189.015,1.030
189.045,1.020
189.075,1.020
189.105,1.051
189.135,1.063
189.165,1.060
189.195,1.049
189.225,1.044
189.255,1.053
189.285,1.037
189.315,1.032
189.345,1.041
189.375,1.042
189.405,1.034
189.435,1.042
189.465,1.043
189.495,1.058
189.525,1.054
189.555,1.043
189.585,1.034
189.615,1.034
189.645,1.043
189.675,1.056
189.705,1.048
189.735,1.041
189.765,1.039
189.795,1.045
189.825,1.045
189.855,1.038
189.885,1.021
189.915,1.040
189.945,1.061
189.975,1.051
190.005,1.054
190.035,1.052
190.065,1.041
190.095,1.027
190.125,1.035
190.155,1.047
190.185,1.047
190.215,1.047
190.245,1.072
190.275,1.081
190.305,1.033
190.335,1.030
190.365,1.001
190.395,1.026
190.425,1.045
190.455,1.056
190.485,1.033
190.515,1.045
190.545,1.046
190.575,1.052
190.605,1.047
190.635,1.031
190.665,1.033
190.695,1.045
190.725,1.037
190.755,1.049
190.785,1.053
190.815,1.031
190.845,1.034
190.875,1.021
190.905,1.032
190.935,1.028
190.965,1.052
190.995,1.068
191.025,1.055
191.055,1.048
191.085,1.043
191.115,1.039
191.145,1.028
191.175,1.033
191.205,1.036
191.235,1.038
191.265,1.036
191.295,1.033
191.325,1.028
191.355,1.021
191.385,1.040
191.415,1.037
191.445,1.040
191.475,1.055
191.505,1.044
191.535,1.037
191.565,1.053
191.595,1.069
191.625,1.037
191.655,1.025
191.685,1.024
191.715,1.017
191.745,1.020
191.775,1.026
191.805,1.041
191.835,1.060
191.865,1.038
191.895,1.042
191.925,1.046
191.955,1.059
191.985,1.045
192.015,1.045
192.045,1.030
192.075,1.024
192.105,1.029
192.135,1.037
192.165,1.041
192.195,1.043
192.225,1.058
192.255,1.052
192.285,1.041
192.315,1.045
192.345,1.035
192.375,1.014
192.405,1.019
192.435,1.032
192.465,1.037
192.495,1.036
192.525,1.035
192.555,1.035
192.585,1.042
192.615,1.038
192.645,1.044
192.675,1.040
192.705,1.041
192.735,1.028
192.765,1.024
192.795,1.029
192.825,1.035
192.855,1.033
192.885,1.045
192.915,1.041
192.945,1.037
192.975,1.044
193.005,1.041
193.035,1.034
193.065,1.031
193.095,1.030
193.125,1.031
193.155,1.036
193.185,1.037
193.215,1.043
193.245,1.044
193.275,1.039
193.305,1.031
193.335,1.033
193.365,1.043
193.395,1.046
193.425,1.039
193.455,1.042
193.485,1.036
193.515,1.035
193.545,1.054
193.575,1.037
193.605,1.029
193.635,1.046
193.665,1.040
193.695,1.034
193.725,1.025
193.755,1.037
193.785,1.051
193.815,1.059
193.845,1.051
193.875,1.028
193.905,1.026
193.935,1.000
193.965,1.035
193.995,1.050
194.025,1.036
194.055,1.028
194.085,1.034
194.115,1.039
194.145,1.045
194.175,1.023
194.205,1.038
194.235,1.047
194.265,1.023
194.295,1.040
194.325,1.037
194.355,1.034
194.385,1.029
194.415,1.030
194.445,1.028
194.475,1.037
194.505,1.038
194.535,1.047
194.565,1.026
194.595,1.017
194.625,1.037
194.655,1.005
194.685,1.016
194.715,1.017
194.745,1.033
194.775,1.044
194.805,1.010
194.835,1.044
194.865,0.982
194.895,1.060
194.925,0.982
194.955,1.013
194.985,1.046
195.015,1.013
195.045,1.038
195.075,1.023
195.105,1.016
195.135,1.090
195.165,1.104
195.195,1.035
195.225,1.049
195.255,1.044
195.285,1.015
195.315,0.980
195.345,1.050
195.375,0.985
195.405,1.047
195.435,1.099
195.465,1.080
195.495,1.099
195.525,1.082
195.555,1.038
195.585,1.039
195.615,1.056
195.645,1.052
195.675,1.039
195.705,1.046
195.735,1.039
195.765,1.027
195.795,1.028
195.825,1.041
195.855,1.031
195.885,1.036
195.915,1.048
195.945,1.044
195.975,1.057
196.005,1.058
196.035,1.046
196.065,1.033
196.095,1.035
196.125,1.061
196.155,1.047
196.185,1.049
196.215,1.034
196.245,1.027
196.275,1.032
196.305,1.037
196.335,1.042
196.365,1.038
196.395,1.042
196.425,1.048
196.455,1.047
196.485,1.041
196.515,1.043
196.545,1.028
196.575,1.034
196.605,1.036
196.635,1.050
196.665,1.054
196.695,1.035
196.725,1.041
196.755,1.047
196.785,1.051
196.815,1.034
196.845,1.038
196.875,1.042
196.905,1.039
196.935,1.040
196.965,1.038
196.995,1.046
197.025,1.032
197.055,1.042
197.085,1.043
197.115,1.039
197.145,1.047
197.175,1.045
197.205,1.038
197.235,1.038
197.265,1.038
197.295,1.034
197.325,1.044
197.355,1.046
197.385,1.040
197.415,1.037
197.445,1.039
197.475,1.040
197.505,1.054
197.535,1.040
197.565,1.039
197.595,1.045
197.625,1.037
197.655,1.038
197.685,1.047
197.715,1.050
197.745,1.037
197.775,1.048
197.805,1.043
197.835,1.028
197.865,1.037
197.895,1.041
197.925,1.039
197.955,1.037
197.985,1.047
198.015,1.044
198.045,1.039
198.075,1.039
198.105,1.040
198.135,1.039
198.165,1.041
198.195,1.036
198.225,1.038
198.255,1.041
198.285,1.032
198.315,1.040
198.345,1.048
198.375,1.041
198.405,1.038
198.435,1.042
198.465,1.044
198.495,1.041
198.525,1.046
198.555,1.037
198.585,1.042
198.615,1.050
198.645,1.036
198.675,1.031
198.705,1.044
198.735,1.044
198.765,1.046
198.795,1.036
198.825,1.037
198.855,1.037
198.885,1.046
198.915,1.043
198.945,1.049
198.975,1.044
199.005,1.038
199.035,1.045
199.065,1.038
199.095,1.055
199.125,1.043
199.155,1.069
199.185,1.053
199.215,1.040
199.245,1.022
199.275,1.006
199.305,1.044
199.335,1.052
199.365,1.046
199.395,1.049
199.425,1.049
199.455,1.044
199.485,1.060
199.515,1.060
199.545,1.031
199.575,1.034
199.605,1.013
199.635,1.034
199.665,1.047
199.695,1.033
199.725,1.034
199.755,1.037
199.785,1.031
199.815,1.035
199.845,0.998
199.875,1.065
199.905,1.060
199.935,1.032
199.965,1.040
199.995,1.053
200.025,1.034
200.055,1.018
200.085,1.049
200.115,1.041
200.145,1.037
200.175,1.040
200.205,1.039
200.235,1.024
200.265,1.047
200.295,1.056
200.325,1.041
200.355,1.051
200.385,1.012
200.415,1.018
200.445,1.036
200.475,1.041
200.505,1.048
200.535,1.034
200.565,1.053
200.595,1.040
200.625,1.020
200.655,1.040
200.685,1.046
200.715,1.049
200.745,1.005
200.775,1.026
200.805,1.026
200.835,1.027
200.865,1.036
200.895,1.048
200.925,1.031
200.955,1.050
200.985,1.022
201.015,1.030
201.045,1.029
201.075,1.034
201.105,1.031
201.135,1.044
201.165,1.046
201.195,1.031
201.225,1.032
201.255,1.031
201.285,1.034
201.315,1.047
201.345,1.027
201.375,1.027
201.405,1.042
201.435,1.046
201.465,1.031
201.495,1.057
201.525,1.046
201.555,1.058
201.585,1.045
201.615,1.013
201.645,1.007
201.675,1.021
201.705,1.008
201.735,1.032
201.765,1.061
201.795,1.051
201.825,1.042
201.855,1.062
201.885,1.055
201.915,1.026
201.945,1.032
201.975,1.020
202.005,1.023
202.035,1.017
202.065,1.048
202.095,1.052
202.125,1.050
202.155,1.048
202.185,1.031
202.215,1.032
202.245,1.036
202.275,1.034
202.305,1.027
202.335,1.031
202.365,1.038
202.395,1.019
202.425,1.017
202.455,1.034
202.485,1.040
202.515,1.029
202.545,1.030
202.575,1.061
202.605,1.050
202.635,1.049
202.665,1.025
202.695,1.035
202.725,1.030
202.755,1.041
202.785,1.039
202.815,1.059
202.845,1.029
202.875,1.014
202.905,1.036
202.935,1.048
202.965,1.035
202.995,1.036
203.025,1.049
203.055,1.042
203.085,1.037
203.115,1.045
203.145,1.046
203.175,1.038
203.205,1.032
203.235,1.053
203.265,1.044
203.295,1.040
203.325,1.041
203.355,1.044
203.385,1.049
203.415,1.051
203.445,1.045
203.475,1.049
203.505,1.031
203.535,1.024
203.565,1.023
203.595,1.029
203.625,1.030
203.655,1.024
203.685,1.025
203.715,1.044
203.745,1.035
203.775,1.034
203.805,1.034
203.835,1.046
203.865,1.038
203.895,1.032
203.925,1.033
203.955,1.031
203.985,1.034
204.015,1.036
204.045,1.032
204.075,1.031
204.105,1.028
204.135,1.041
204.165,1.039
204.195,1.038
204.225,1.036
204.255,1.037
204.285,1.039
204.315,1.032
204.345,1.035
204.375,1.035
204.405,1.028
204.435,1.035
204.465,1.041
204.495,1.042
204.525,1.040
204.555,1.031
204.585,1.036
204.615,1.041
204.645,1.041
204.675,1.038
204.705,1.046
204.735,1.042
204.765,1.028
204.795,1.030
204.825,1.036
204.855,1.021
204.885,1.030
204.915,1.036
204.945,1.030
204.975,1.029
205.005,1.033
205.035,1.036
205.065,1.040
205.095,1.044
205.125,1.045
205.155,1.037
205.185,1.038
205.215,1.045
205.245,1.047
205.275,1.047
205.305,1.053
205.335,1.055
205.365,1.041
205.395,1.040
205.425,1.043
205.455,1.044
205.485,1.044
205.515,1.044
205.545,1.043
205.575,1.044
205.605,1.036
205.635,1.045
205.665,1.048
205.695,1.057
205.725,1.053
205.755,1.037
205.785,1.036
205.815,1.037
205.845,1.032
205.875,1.029
205.905,1.044
205.935,1.059
205.965,1.060
205.995,1.040
206.025,1.039
206.055,1.038
206.085,1.037
206.115,1.045
206.145,1.052
206.175,1.050
206.205,1.041
206.235,1.044
206.265,1.047
206.295,1.049
206.325,1.051
206.355,1.050
206.385,1.041
206.415,1.037
206.445,1.028
206.475,1.036
206.505,1.049
206.535,1.051
206.565,1.042
206.595,1.057
206.625,1.040
206.655,1.044
206.685,1.036
206.715,1.041
206.745,1.048
206.775,1.052
206.805,1.048
206.835,1.044
206.865,1.037
206.895,1.039
206.925,1.049
206.955,1.046
206.985,1.040
207.015,1.040
207.045,1.037
207.075,1.044
207.105,1.041
207.135,1.037
207.165,1.043
207.195,1.046
207.225,1.038
207.255,1.041
207.285,1.048
207.315,1.037
207.345,1.033
207.375,1.033
207.405,1.040
207.435,1.038
207.465,1.032
207.495,1.037
207.525,1.044
207.555,1.038
207.585,1.030
207.615,1.038
207.645,1.022
207.675,1.034
207.705,1.039
207.735,1.038
207.765,1.032
207.795,1.042
207.825,1.038
207.855,1.032
207.885,1.038
207.915,1.032
207.945,1.046
207.975,1.036
208.005,1.038
208.035,1.041
208.065,1.028
208.095,1.030
208.125,1.030
208.155,1.053
208.185,1.028
208.215,1.020
208.245,1.015
208.275,1.033
208.305,1.052
208.335,1.032
208.365,1.080
208.395,1.044
208.425,1.043
208.455,1.044
208.485,1.027
208.515,1.029
208.545,1.039
208.575,1.037
208.605,1.033
208.635,1.060
208.665,1.053
208.695,1.061
208.725,1.045
208.755,1.040
208.785,1.044
208.815,1.029
208.845,1.022
208.875,1.022
208.905,1.035
208.935,1.037
208.965,1.045
208.995,1.061
209.025,1.067
209.055,1.066
209.085,1.070
209.115,1.071
209.145,1.063
209.175,1.049
209.205,1.058
209.235,1.060
209.265,1.052
209.295,1.064
209.325,1.056
209.355,1.048
209.385,1.062
209.415,1.040
209.445,1.031
209.475,1.032
209.505,1.031
209.535,1.050
209.565,1.059
209.595,1.074
209.625,1.078
209.655,1.078
209.685,1.072
209.715,1.068
209.745,1.064
209.775,1.047
209.805,1.052
209.835,1.051
209.865,1.052
209.895,1.054
209.925,1.053
209.955,1.044
209.985,1.053
210.015,1.056
210.045,1.051
