df_hash,22ZHK4.566DMF
56.191,0.966
56.221,0.970
56.251,0.972
56.281,0.967
56.311,0.972
56.341,0.976
56.371,0.966
56.401,0.964
56.431,0.967
56.461,0.966
56.491,0.968
56.521,0.970
56.551,0.967
56.581,0.969
56.611,0.969
56.641,0.970
56.671,0.973
56.701,0.963
56.731,0.964
56.761,0.974
56.791,0.969
56.821,0.961
56.851,0.967
56.881,0.971
56.911,0.975
56.941,0.971
56.971,0.963
57.001,0.969
57.031,0.973
57.061,0.967
57.091,0.966
57.121,0.967
57.151,0.964
57.181,0.969
57.211,0.972
57.241,0.973
57.271,0.966
57.301,0.967
57.331,0.965
57.361,0.970
57.391,0.969
57.421,0.970
57.451,0.967
57.481,0.963
57.511,0.976
57.541,0.975
57.571,0.963
57.601,0.970
57.631,0.971
57.661,0.972
57.691,0.975
57.721,0.969
57.751,0.967
57.781,0.974
57.811,0.967
57.841,0.965
57.871,0.968
57.901,0.969
57.931,0.969
57.961,0.973
57.991,0.975
58.021,0.971
58.051,0.967
58.081,0.967
58.111,0.969
58.141,0.968
58.171,0.963
58.201,0.969
58.231,0.978
58.261,0.966
58.291,0.976
58.321,0.976
58.351,0.968
58.381,0.968
58.411,0.971
58.441,0.967
58.471,0.976
58.501,0.975
58.531,0.964
58.561,0.975
58.591,0.972
58.621,0.967
58.651,0.967
58.681,0.967
58.711,0.971
58.741,0.970
58.771,0.972
58.801,0.969
58.831,0.970
58.861,0.970
58.891,0.973
58.921,0.967
58.951,0.958
58.981,0.968
59.011,0.981
59.041,0.972
59.071,0.967
59.101,0.969
59.131,0.968
59.161,0.977
59.191,0.979
59.221,0.967
59.251,0.969
59.281,0.970
59.311,0.967
59.341,0.968
59.371,0.968
59.401,0.966
59.431,0.970
59.461,0.970
59.491,0.969
59.521,0.970
59.551,0.972
59.581,0.974
59.611,0.963
59.641,0.966
59.671,0.979
59.701,0.967
59.731,0.965
59.761,0.967
59.791,0.968
59.821,0.974
59.851,0.978
59.881,0.962
59.911,0.975
59.941,0.971
59.971,0.965
60.001,0.970
60.031,0.967
60.061,0.968
60.091,0.970
60.121,0.970
60.151,0.971
60.181,0.969
60.211,0.970
60.241,0.984
60.271,0.967
60.301,0.968
60.331,0.977
60.361,0.964
60.391,0.965
60.421,0.969
60.451,0.970
60.481,0.974
60.511,0.970
60.541,0.968
60.571,0.973
60.601,0.966
60.631,0.968
60.661,0.968
60.691,0.969
60.721,0.968
60.751,0.972
60.781,0.969
60.811,0.968
60.841,0.969
60.871,0.973
60.901,0.975
60.931,0.961
60.961,0.973
60.991,0.973
61.021,0.964
61.051,0.968
61.081,0.971
61.111,0.974
61.141,0.978
61.171,0.962
61.201,0.967
61.231,0.971
61.261,0.964
61.291,0.963
61.321,0.967
61.351,0.968
61.381,0.969
61.411,0.970
61.441,0.969
61.471,0.971
61.501,0.967
61.531,0.970
61.561,0.984
61.591,0.964
61.621,0.969
61.651,0.980
61.681,0.965
61.711,0.965
61.741,0.971
61.771,0.972
61.801,0.976
61.831,0.966
61.861,0.970
61.891,0.971
61.921,0.969
61.951,0.965
61.981,0.965
62.011,0.968
62.041,0.970
62.071,0.970
62.101,0.966
62.131,0.970
62.161,0.970
62.191,0.971
62.221,0.980
62.251,0.969
62.281,0.966
62.311,0.979
62.341,0.970
62.371,0.966
62.401,0.970
62.431,0.967
62.461,0.973
62.491,0.967
62.521,0.969
62.551,0.974
62.581,0.969
62.611,0.966
62.641,0.964
62.671,0.966
62.701,0.969
62.731,0.974
62.761,0.969
62.791,0.970
62.821,0.970
62.851,0.969
62.881,0.975
62.911,0.961
62.941,0.961
62.971,0.982
63.001,0.968
63.031,0.965
63.061,0.970
63.091,0.972
63.121,0.971
63.151,0.972
63.181,0.969
63.211,0.974
63.241,0.969
63.271,0.963
63.301,0.967
63.331,0.968
63.361,0.966
63.391,0.966
63.421,0.971
63.451,0.970
63.481,0.971
63.511,0.969
63.541,0.961
63.571,0.970
63.601,0.980
63.631,0.968
63.661,0.964
63.691,0.973
63.721,0.967
63.751,0.971
63.781,0.976
63.811,0.970
63.841,0.970
63.871,0.969
63.901,0.966
63.931,0.966
63.961,0.971
63.991,0.971
64.021,0.972
64.051,0.970
64.081,0.969
64.111,0.968
64.141,0.969
64.171,0.972
64.201,0.974
64.231,0.970
64.261,0.963
64.291,0.972
64.321,0.973
64.351,0.978
64.381,0.980
64.411,0.966
64.441,0.973
64.471,0.969
64.501,0.967
64.531,0.969
64.561,0.967
64.591,0.969
64.621,0.972
64.651,0.967
64.681,0.971
64.711,0.972
64.741,0.976
64.771,0.968
64.801,0.976
64.831,0.975
64.861,0.965
64.891,0.974
64.921,0.972
64.951,0.970
64.981,0.973
65.011,0.964
65.041,0.970
65.071,0.974
65.101,0.970
65.131,0.969
65.161,0.964
65.191,0.967
65.221,0.970
65.251,0.975
65.281,0.969
65.311,0.969
65.341,0.970
65.371,0.961
65.401,0.963
65.431,0.975
65.461,0.970
65.491,0.962
65.521,0.969
65.551,0.966
65.581,0.976
65.611,0.976
65.641,0.964
65.671,0.972
65.701,0.971
65.731,0.966
65.761,0.966
65.791,0.972
65.821,0.970
65.851,0.973
65.881,0.972
65.911,0.971
65.941,0.967
65.971,0.966
66.001,0.975
66.031,0.960
66.061,0.962
66.091,0.977
66.121,0.969
66.151,0.965
66.181,0.972
66.211,0.972
66.241,0.974
66.271,0.975
66.301,0.962
66.331,0.974
66.361,0.971
66.391,0.964
66.421,0.965
66.451,0.968
66.481,0.969
66.511,0.971
66.541,0.974
66.571,0.969
66.601,0.969
66.631,0.973
66.661,0.972
66.691,0.973
66.721,0.971
66.751,0.970
66.781,0.965
66.811,0.982
66.841,0.970
66.871,0.966
66.901,0.969
66.931,0.968
66.961,0.971
66.991,0.973
67.021,0.962
67.051,0.973
67.081,0.976
67.111,0.969
67.141,0.969
67.171,0.969
67.201,0.965
67.231,0.968
67.261,0.973
67.291,0.970
67.321,0.971
67.351,0.964
67.381,0.972
67.411,0.968
67.441,0.969
67.471,0.971
67.501,0.958
67.531,0.968
67.561,0.979
67.591,0.965
67.621,0.963
67.651,0.968
67.681,0.966
67.711,0.975
67.741,0.977
67.771,0.964
67.801,0.971
67.831,0.967
67.861,0.968
67.891,0.965
67.921,0.967
67.951,0.969
67.981,0.972
68.011,0.971
68.041,0.971
68.071,0.970
68.101,0.970
68.131,0.974
68.161,0.973
68.191,0.975
68.221,0.963
68.251,0.970
68.281,0.980
68.311,0.966
68.341,0.963
68.371,0.972
68.401,0.965
68.431,0.974
68.461,0.978
68.491,0.964
68.521,0.973
68.551,0.971
68.581,0.967
68.611,0.968
68.641,0.967
68.671,0.971
68.701,0.970
68.731,0.973
68.761,0.970
68.791,0.970
68.821,0.971
68.851,0.967
68.881,0.970
68.911,0.972
68.941,0.970
68.971,0.968
69.001,0.969
69.031,0.975
69.061,0.966
69.091,0.979
69.121,0.963
69.151,0.964
69.181,0.978
69.211,0.973
69.241,0.962
69.271,0.970
69.301,0.971
69.331,0.976
69.361,0.976
69.391,0.961
69.421,0.968
69.451,0.975
69.481,0.971
69.511,0.970
69.541,0.966
69.571,0.970
69.601,0.971
69.631,0.973
69.661,0.973
69.691,0.971
69.721,0.965
69.751,0.971
69.781,0.971
69.811,0.969
69.841,0.969
69.871,0.971
69.901,0.965
69.931,0.971
69.961,0.971
69.991,0.972
70.021,0.979
70.051,0.969
70.081,0.974
70.111,0.975
70.141,0.969
70.171,0.966
70.201,0.965
70.231,0.971
70.261,0.976
70.291,0.976
70.321,0.962
70.351,0.974
70.381,0.973
70.411,0.969
70.441,0.967
70.471,0.969
70.501,0.970
70.531,0.975
70.561,0.979
70.591,0.971
70.621,0.968
70.651,0.969
70.681,0.968
70.711,0.972
70.741,0.973
70.771,0.971
70.801,0.970
70.831,0.957
70.861,0.972
70.891,0.984
70.921,0.972
70.951,0.968
70.981,0.968
71.011,0.966
71.041,0.971
71.071,0.973
71.101,0.965
71.131,0.971
71.161,0.969
71.191,0.969
71.221,0.971
71.251,0.965
71.281,0.969
71.311,0.968
71.341,0.972
71.371,0.970
71.401,0.973
71.431,0.968
71.461,0.973
71.491,0.975
71.521,0.959
71.551,0.969
71.581,0.978
71.611,0.967
71.641,0.966
71.671,0.970
71.701,0.971
71.731,0.975
71.761,0.978
71.791,0.962
71.821,0.970
71.851,0.973
71.881,0.969
71.911,0.970
71.941,0.970
71.971,0.967
72.001,0.969
72.031,0.971
72.061,0.973
72.091,0.969
72.121,0.971
72.151,0.973
72.181,0.969
72.211,0.969
72.241,0.975
72.271,0.975
72.301,0.968
72.331,0.971
72.361,0.972
72.391,0.973
72.421,0.973
72.451,0.965
72.481,0.971
72.511,0.975
72.541,0.968
72.571,0.972
72.601,0.971
72.631,0.968
72.661,0.973
72.691,0.971
72.721,0.972
72.751,0.972
72.781,0.971
72.811,0.969
72.841,0.974
72.871,0.970
72.901,0.975
72.931,0.976
72.961,0.969
72.991,0.971
73.021,0.971
73.051,0.966
73.081,0.971
73.111,0.971
73.141,0.970
73.171,0.971
73.201,0.968
73.231,0.965
73.261,0.968
73.291,0.968
73.321,0.973
73.351,0.973
73.381,0.970
73.411,0.971
73.441,0.969
73.471,0.972
73.501,0.972
73.531,0.964
73.561,0.965
73.591,0.979
73.621,0.974
73.651,0.963
73.681,0.972
73.711,0.965
73.741,0.973
73.771,0.974
73.801,0.964
73.831,0.971
73.861,0.972
73.891,0.965
73.921,0.965
73.951,0.970
73.981,0.970
74.011,0.971
74.041,0.974
74.071,0.970
74.101,0.968
74.131,0.970
74.161,0.975
74.191,0.978
74.221,0.964
74.251,0.971
74.281,0.975
74.311,0.962
74.341,0.962
74.371,0.965
74.401,0.971
74.431,0.975
74.461,0.971
74.491,0.970
74.521,0.973
74.551,0.968
74.581,0.964
74.611,0.965
74.641,0.967
74.671,0.970
74.701,0.970
74.731,0.972
74.761,0.973
74.791,0.973
74.821,0.969
74.851,0.963
74.881,0.969
74.911,0.981
74.941,0.966
74.971,0.966
75.001,0.969
75.031,0.970
75.061,0.978
75.091,0.977
75.121,0.962
75.151,0.975
75.181,0.972
75.211,0.967
75.241,0.969
75.271,0.970
75.301,0.969
75.331,0.969
75.361,0.969
75.391,0.975
75.421,0.974
75.451,0.970
75.481,0.972
75.511,0.975
75.541,0.970
75.571,0.971
75.601,0.979
75.631,0.969
75.661,0.970
75.691,0.972
75.721,0.969
75.751,0.974
75.781,0.973
75.811,0.968
75.841,0.975
75.871,0.971
75.901,0.967
75.931,0.968
75.961,0.969
75.991,0.971
76.021,0.968
76.051,0.969
76.081,0.972
76.111,0.968
76.141,0.974
76.171,0.973
76.201,0.971
76.231,0.980
76.261,0.966
76.291,0.968
76.321,0.978
76.351,0.971
76.381,0.970
76.411,0.973
76.441,0.969
76.471,0.979
76.501,0.979
76.531,0.963
76.561,0.970
76.591,0.970
76.621,0.970
76.651,0.969
76.681,0.970
76.711,0.972
76.741,0.971
76.771,0.971
76.801,0.972
76.831,0.969
76.861,0.970
76.891,0.972
76.921,0.975
76.951,0.972
76.981,0.969
77.011,0.969
77.041,0.969
77.071,0.972
77.101,0.974
77.131,0.973
77.161,0.973
77.191,0.973
77.221,0.960
77.251,0.968
77.281,0.982
77.311,0.967
77.341,0.965
77.371,0.971
77.401,0.967
77.431,0.973
77.461,0.976
77.491,0.968
77.521,0.968
77.551,0.977
77.581,0.972
77.611,0.970
77.641,0.967
77.671,0.969
77.701,0.970
77.731,0.974
77.761,0.972
77.791,0.970
77.821,0.969
77.851,0.971
77.881,0.972
77.911,0.973
77.941,0.971
77.971,0.970
78.001,0.969
78.031,0.973
78.061,0.968
78.091,0.968
78.121,0.974
78.151,0.981
78.181,0.969
78.211,0.965
78.241,0.970
78.271,0.967
78.301,0.972
78.331,0.979
78.361,0.974
78.391,0.960
78.421,0.973
78.451,0.975
78.481,0.968
78.511,0.971
78.541,0.966
78.571,0.972
78.601,0.973
78.631,0.973
78.661,0.973
78.691,0.972
78.721,0.971
78.751,0.972
78.781,0.972
78.811,0.975
78.841,0.970
78.871,0.979
78.901,0.968
78.931,0.969
78.961,0.981
78.991,0.968
79.021,0.968
79.051,0.969
79.081,0.971
79.111,0.976
79.141,0.977
79.171,0.962
79.201,0.973
79.231,0.973
79.261,0.966
79.291,0.969
79.321,0.968
79.351,0.971
79.381,0.975
79.411,0.972
79.441,0.971
79.471,0.969
79.501,0.970
79.531,0.973
79.561,0.971
79.591,0.973
79.621,0.966
79.651,0.970
79.681,0.975
79.711,0.974
79.741,0.969
79.771,0.969
79.801,0.972
79.831,0.973
79.861,0.978
79.891,0.976
79.921,0.960
79.951,0.974
79.981,0.973
80.011,0.969
80.041,0.970
80.071,0.970
80.101,0.969
80.131,0.972
80.161,0.974
80.191,0.972
80.221,0.967
80.251,0.968
80.281,0.974
80.311,0.973
80.341,0.975
80.371,0.959
80.401,0.964
80.431,0.978
80.461,0.976
80.491,0.965
80.521,0.972
80.551,0.972
80.581,0.973
80.611,0.976
80.641,0.965
80.671,0.976
80.701,0.976
80.731,0.968
80.761,0.970
80.791,0.971
80.821,0.968
80.851,0.970
80.881,0.972
80.911,0.972
80.941,0.971
80.971,0.971
81.001,0.971
81.031,0.972
81.061,0.976
81.091,0.971
81.121,0.976
81.151,0.979
81.181,0.968
81.211,0.967
81.241,0.968
81.271,0.971
81.301,0.976
81.331,0.975
81.361,0.969
81.391,0.976
81.421,0.971
81.451,0.968
81.481,0.966
81.511,0.970
81.541,0.970
81.571,0.972
81.601,0.976
81.631,0.970
81.661,0.972
81.691,0.970
81.721,0.966
81.751,0.972
81.781,0.983
81.811,0.972
81.841,0.965
81.871,0.971
81.901,0.973
81.931,0.975
81.961,0.978
81.991,0.968
82.021,0.973
82.051,0.969
82.081,0.968
82.111,0.972
82.141,0.966
82.171,0.970
82.201,0.969
82.231,0.969
82.261,0.971
82.291,0.971
82.321,0.970
82.351,0.975
82.381,0.973
82.411,0.979
82.441,0.974
82.471,0.968
82.501,0.972
82.531,0.972
82.561,0.973
82.591,0.976
82.621,0.966
82.651,0.971
82.681,0.973
82.711,0.970
82.741,0.969
82.771,0.968
82.801,0.967
82.831,0.971
82.861,0.975
82.891,0.968
82.921,0.970
82.951,0.972
82.981,0.980
83.011,0.966
83.041,0.967
83.071,0.980
83.101,0.973
83.131,0.968
83.161,0.972
83.191,0.966
83.221,0.978
83.251,0.977
83.281,0.964
83.311,0.972
83.341,0.972
83.371,0.969
83.401,0.969
83.431,0.967
83.461,0.969
83.491,0.974
83.521,0.971
83.551,0.971
83.581,0.970
83.611,0.974
83.641,0.982
83.671,0.971
83.701,0.967
83.731,0.979
83.761,0.969
83.791,0.967
83.821,0.970
83.851,0.969
83.881,0.976
83.911,0.973
83.941,0.966
83.971,0.977
84.001,0.973
84.031,0.964
84.061,0.966
84.091,0.970
84.121,0.971
84.151,0.973
84.181,0.974
84.211,0.972
84.241,0.970
84.271,0.971
84.301,0.974
84.331,0.983
84.361,0.967
84.391,0.973
84.421,0.979
84.451,0.970
84.481,0.969
84.511,0.972
84.541,0.971
84.571,0.974
84.601,0.973
84.631,0.971
84.661,0.976
84.691,0.972
84.721,0.967
84.751,0.972
84.781,0.969
84.811,0.971
84.841,0.972
84.871,0.972
84.901,0.971
84.931,0.969
84.961,0.971
84.991,0.972
85.021,0.959
85.051,0.969
85.081,0.980
85.111,0.965
85.141,0.964
85.171,0.973
85.201,0.972
85.231,0.977
85.261,0.975
85.291,0.965
85.321,0.973
85.351,0.971
85.381,0.970
85.411,0.966
85.441,0.971
85.471,0.971
85.501,0.968
85.531,0.973
85.561,0.971
85.591,0.977
85.621,0.975
85.651,0.979
85.681,0.967
85.711,0.970
85.741,0.976
85.771,0.966
85.801,0.967
85.831,0.972
85.861,0.971
85.891,0.975
85.921,0.977
85.951,0.966
85.981,0.975
86.011,0.972
86.041,0.970
86.071,0.970
86.101,0.969
86.131,0.970
86.161,0.972
86.191,0.972
86.221,0.971
86.251,0.970
86.281,0.969
86.311,0.977
86.341,0.963
86.371,0.963
86.401,0.979
86.431,0.971
86.461,0.966
86.491,0.971
86.521,0.972
86.551,0.979
86.581,0.979
86.611,0.962
86.641,0.971
86.671,0.972
86.701,0.971
86.731,0.968
86.761,0.968
86.791,0.969
86.821,0.972
86.851,0.974
86.881,0.973
86.911,0.969
86.941,0.971
86.971,0.971
87.001,0.971
87.031,0.960
87.061,0.963
87.091,0.981
87.121,0.973
87.151,0.964
87.181,0.971
87.211,0.974
87.241,0.979
87.271,0.979
87.301,0.965
87.331,0.974
87.361,0.970
87.391,0.968
87.421,0.974
87.451,0.967
87.481,0.969
87.511,0.975
87.541,0.975
87.571,0.971
87.601,0.968
87.631,0.972
87.661,0.972
87.691,0.968
87.721,0.973
87.751,0.960
87.781,0.966
87.811,0.983
87.841,0.972
87.871,0.969
87.901,0.972
87.931,0.968
87.961,0.976
87.991,0.981
88.021,0.963
88.051,0.973
88.081,0.968
88.111,0.969
88.141,0.967
88.171,0.971
88.201,0.972
88.231,0.969
88.261,0.971
88.291,0.969
88.321,0.968
88.351,0.969
88.381,0.972
88.411,0.972
88.441,0.976
88.471,0.956
88.501,0.966
88.531,0.982
88.561,0.971
88.591,0.961
88.621,0.974
88.651,0.967
88.681,0.974
88.711,0.982
88.741,0.968
88.771,0.972
88.801,0.971
88.831,0.970
88.861,0.970
88.891,0.970
88.921,0.970
88.951,0.971
88.981,0.972
89.011,0.977
89.041,0.972
89.071,0.970
89.101,0.973
89.131,0.979
89.161,0.973
89.191,0.979
89.221,0.974
89.251,0.966
89.281,0.970
89.311,0.970
89.341,0.972
89.371,0.978
89.401,0.970
89.431,0.974
89.461,0.970
89.491,0.971
89.521,0.970
89.551,0.969
89.581,0.970
89.611,0.972
89.641,0.969
89.671,0.967
89.701,0.971
89.731,0.972
89.761,0.976
89.791,0.972
89.821,0.977
89.851,0.977
89.881,0.964
89.911,0.970
89.941,0.970
89.971,0.969
90.001,0.977
90.031,0.970
90.061,0.971
90.091,0.972
90.121,0.970
90.151,0.969
90.181,0.967
90.211,0.971
90.241,0.972
90.271,0.970
90.301,0.970
90.331,0.970
90.361,0.970
90.391,0.970
90.421,0.967
90.451,0.982
90.481,0.980
90.511,0.966
90.541,0.969
90.571,0.968
90.601,0.976
90.631,0.978
90.661,0.966
90.691,0.974
90.721,0.970
90.751,0.971
90.781,0.970
90.811,0.967
90.841,0.970
90.871,0.972
90.901,0.974
90.931,0.971
90.961,0.974
90.991,0.978
91.021,0.966
91.051,0.966
91.081,0.977
91.111,0.973
91.141,0.965
91.171,0.973
91.201,0.967
91.231,0.973
91.261,0.977
91.291,0.966
91.321,0.975
91.351,0.971
91.381,0.970
91.411,0.968
91.441,0.963
91.471,0.970
91.501,0.972
91.531,0.975
91.561,0.972
91.591,0.970
91.621,0.981
91.651,0.965
91.681,0.964
91.711,0.980
91.741,0.973
91.771,0.966
91.801,0.970
91.831,0.969
91.861,0.979
91.891,0.978
91.921,0.961
91.951,0.977
91.981,0.970
92.011,0.967
92.041,0.970
92.071,0.968
92.101,0.970
92.131,0.974
92.161,0.975
92.191,0.972
92.221,0.971
92.251,0.969
92.281,0.972
92.311,0.961
92.341,0.966
92.371,0.981
92.401,0.970
92.431,0.965
92.461,0.971
92.491,0.971
92.521,0.975
92.551,0.976
92.581,0.965
92.611,0.978
92.641,0.975
92.671,0.965
92.701,0.970
92.731,0.968
92.761,0.968
92.791,0.973
92.821,0.975
92.851,0.972
92.881,0.972
92.911,0.974
92.941,0.972
92.971,0.969
93.001,0.958
93.031,0.969
93.061,0.981
93.091,0.968
93.121,0.966
93.151,0.972
93.181,0.972
93.211,0.978
93.241,0.981
93.271,0.962
93.301,0.973
93.331,0.971
93.361,0.968
93.391,0.969
93.421,0.965
93.451,0.970
93.481,0.973
93.511,0.976
93.541,0.973
93.571,0.971
93.601,0.973
93.631,0.972
93.661,0.970
93.691,0.962
93.721,0.967
93.751,0.976
93.781,0.970
93.811,0.970
93.841,0.975
93.871,0.970
93.901,0.977
93.931,0.975
93.961,0.962
93.991,0.970
94.021,0.973
94.051,0.971
94.081,0.971
94.111,0.968
94.141,0.968
94.171,0.976
94.201,0.975
94.231,0.976
94.261,0.970
94.291,0.970
94.321,0.973
94.351,0.972
94.381,0.973
94.411,0.970
94.441,0.965
94.471,0.970
94.501,0.969
94.531,0.973
94.561,0.981
94.591,0.966
94.621,0.968
94.651,0.980
94.681,0.967
94.711,0.968
94.741,0.973
94.771,0.970
94.801,0.976
94.831,0.972
94.861,0.965
94.891,0.973
94.921,0.972
94.951,0.968
94.981,0.970
95.011,0.967
95.041,0.968
95.071,0.970
95.101,0.975
95.131,0.972
95.161,0.972
95.191,0.970
95.221,0.971
95.251,0.970
95.281,0.972
95.311,0.966
95.341,0.971
95.371,0.967
95.401,0.972
95.431,0.975
95.461,0.971
95.491,0.978
95.521,0.964
95.551,0.967
95.581,0.980
95.611,0.966
95.641,0.965
95.671,0.973
95.701,0.971
95.731,0.975
95.761,0.973
95.791,0.968
95.821,0.970
95.851,0.972
95.881,0.966
95.911,0.971
95.941,0.967
95.971,0.968
96.001,0.971
96.031,0.975
96.061,0.977
96.091,0.971
96.121,0.968
96.151,0.970
96.181,0.971
96.211,0.971
96.241,0.973
96.271,0.970
96.301,0.970
96.331,0.972
96.361,0.972
96.391,0.971
96.421,0.976
96.451,0.972
96.481,0.963
96.511,0.969
96.541,0.968
96.571,0.974
96.601,0.975
96.631,0.978
96.661,0.961
96.691,0.973
96.721,0.974
96.751,0.968
96.781,0.971
96.811,0.970
96.841,0.967
96.871,0.974
96.901,0.975
96.931,0.972
96.961,0.964
96.991,0.972
97.021,0.973
97.051,0.975
97.081,0.975
97.111,0.964
97.141,0.972
97.171,0.976
97.201,0.968
97.231,0.969
97.261,0.973
97.291,0.970
97.321,0.979
97.351,0.977
97.381,0.961
97.411,0.973
97.441,0.973
97.471,0.970
97.501,0.968
97.531,0.966
97.561,0.969
97.591,0.974
97.621,0.973
97.651,0.971
97.681,0.964
97.711,0.972
97.741,0.972
97.771,0.971
97.801,0.975
97.831,0.969
97.861,0.970
97.891,0.978
97.921,0.969
97.951,0.970
97.981,0.967
98.011,0.972
98.041,0.978
98.071,0.978
98.101,0.960
98.131,0.971
98.161,0.973
98.191,0.970
98.221,0.971
98.251,0.966
98.281,0.968
98.311,0.973
98.341,0.974
98.371,0.971
98.401,0.973
98.431,0.971
98.461,0.972
98.491,0.983
98.521,0.967
98.551,0.965
98.581,0.978
98.611,0.970
98.641,0.967
98.671,0.974
98.701,0.969
98.731,0.976
98.761,0.981
98.791,0.963
98.821,0.974
98.851,0.973
98.881,0.968
98.911,0.966
98.941,0.967
98.971,0.971
99.001,0.973
99.031,0.974
99.061,0.968
99.091,0.973
99.121,0.972
99.151,0.973
99.181,0.976
99.211,0.969
99.241,0.971
99.271,0.979
99.301,0.966
99.331,0.969
99.361,0.970
99.391,0.969
99.421,0.973
99.451,0.974
99.481,0.968
99.511,0.974
99.541,0.971
99.571,0.964
99.601,0.967
99.631,0.970
99.661,0.967
99.691,0.974
99.721,0.974
99.751,0.974
99.781,0.971
99.811,0.972
99.841,0.980
99.871,0.966
99.901,0.975
99.931,0.979
99.961,0.967
99.991,0.963
100.021,0.970
100.051,0.970
100.081,0.974
100.111,0.976
100.141,0.970
100.171,0.973
100.201,0.969
100.231,0.969
100.261,0.970
100.291,0.970
100.321,0.970
100.351,0.973
100.381,0.975
100.411,0.973
100.441,0.971
100.471,0.975
100.501,0.964
100.531,0.968
100.561,0.980
100.591,0.964
100.621,0.967
100.651,0.966
100.681,0.972
100.711,0.976
100.741,0.975
100.771,0.964
100.801,0.972
100.831,0.972
100.861,0.969
100.891,0.968
100.921,0.969
100.951,0.967
100.981,0.972
101.011,0.971
101.041,0.970
101.071,0.971
101.101,0.979
101.131,0.967
101.161,0.970
101.191,0.979
101.221,0.964
101.251,0.967
101.281,0.972
101.311,0.972
101.341,0.975
101.371,0.971
101.401,0.969
101.431,0.975
101.461,0.969
101.491,0.970
101.521,0.971
101.551,0.969
101.581,0.973
101.611,0.969
101.641,0.970
101.671,0.974
101.701,0.970
101.731,0.974
101.761,0.970
101.791,0.972
101.821,0.978
101.851,0.968
101.881,0.966
101.911,0.971
101.941,0.973
101.971,0.973
102.001,0.967
102.031,0.975
102.061,0.973
102.091,0.964
102.121,0.968
102.151,0.967
102.181,0.968
102.211,0.971
102.241,0.974
102.271,0.974
102.301,0.969
102.331,0.972
102.361,0.978
102.391,0.969
102.421,0.969
102.451,0.979
102.481,0.967
102.511,0.970
102.541,0.974
102.571,0.970
102.601,0.971
102.631,0.974
102.661,0.971
102.691,0.974
102.721,0.970
102.751,0.964
102.781,0.971
102.811,0.973
102.841,0.970
102.871,0.972
102.901,0.973
102.931,0.972
102.961,0.972
102.991,0.974
103.021,0.981
103.051,0.970
103.081,0.977
103.111,0.977
103.141,0.965
103.171,0.973
103.201,0.969
103.231,0.973
103.261,0.970
103.291,0.966
103.321,0.973
103.351,0.970
103.381,0.968
103.411,0.967
103.441,0.967
103.471,0.969
103.501,0.972
103.531,0.974
103.561,0.973
103.591,0.970
103.621,0.970
103.651,0.979
103.681,0.977
103.711,0.981
103.741,0.972
103.771,0.963
103.801,0.967
103.831,0.971
103.861,0.973
103.891,0.980
103.921,0.969
103.951,0.975
103.981,0.970
104.011,0.973
104.041,0.968
104.071,0.970
104.101,0.968
104.131,0.973
104.161,0.970
104.191,0.970
104.221,0.971
104.251,0.974
104.281,0.977
104.311,0.978
104.341,0.971
104.371,0.966
104.401,0.968
104.431,0.971
104.461,0.974
104.491,0.980
104.521,0.966
104.551,0.972
104.581,0.972
104.611,0.970
104.641,0.970
104.671,0.970
104.701,0.968
104.731,0.973
104.761,0.972
104.791,0.969
104.821,0.974
104.851,0.972
104.881,0.967
104.911,0.976
104.941,0.977
104.971,0.969
105.001,0.968
105.031,0.968
105.061,0.973
105.091,0.980
105.121,0.966
105.151,0.971
105.181,0.972
105.211,0.969
105.241,0.965
105.271,0.971
105.301,0.972
105.331,0.973
105.361,0.969
105.391,0.973
105.421,0.970
105.451,0.971
105.481,0.963
105.511,0.967
105.541,0.979
105.571,0.968
105.601,0.966
105.631,0.974
105.661,0.968
105.691,0.976
105.721,0.975
105.751,0.963
105.781,0.972
105.811,0.974
105.841,0.969
105.871,0.968
105.901,0.968
105.931,0.968
105.961,0.972
105.991,0.969
106.021,0.970
106.051,0.971
106.081,0.969
106.111,0.969
106.141,0.976
106.171,0.959
106.201,0.961
106.231,0.978
106.261,0.973
106.291,0.968
106.321,0.971
106.351,0.970
106.381,0.974
106.411,0.978
106.441,0.964
106.471,0.975
106.501,0.970
106.531,0.967
106.561,0.969
106.591,0.971
106.621,0.971
106.651,0.974
106.681,0.971
106.711,0.970
106.741,0.973
106.771,0.972
106.801,0.968
106.831,0.970
106.861,0.973
106.891,0.970
106.921,0.976
106.951,0.971
106.981,0.983
107.011,0.975
107.041,0.963
107.071,0.972
107.101,0.966
107.131,0.973
107.161,0.974
107.191,0.967
107.221,0.973
107.251,0.972
107.281,0.967
107.311,0.969
107.341,0.971
