df_hash,22ZHK4.566DMF
394.076,-65
394.101,-136
394.126,-195
394.151,-185
394.176,-74
394.201,111
394.226,307
394.251,463
394.276,569
394.301,642
394.326,694
394.351,709
394.376,668
394.401,580
394.426,486
394.451,426
394.476,403
394.501,383
394.526,333
394.551,254
394.576,179
394.601,133
394.626,105
394.651,57
394.676,-28
394.701,-123
394.726,-165
394.751,-117
394.776,0
394.801,127
394.826,215
394.851,264
394.876,297
394.901,324
394.926,324
394.951,280
394.976,209
395.001,161
395.026,162
395.051,190
395.076,189
395.101,132
395.126,45
395.151,-23
395.176,-60
395.201,-101
395.226,-180
395.251,-282
395.276,-342
395.301,-304
395.326,-169
395.351,2
395.376,149
395.401,251
395.426,331
395.451,413
395.476,497
395.501,563
395.526,599
395.551,609
395.576,609
395.601,609
395.626,602
395.651,575
395.676,519
395.701,439
395.726,351
395.751,267
395.776,185
395.801,89
395.826,-24
395.851,-128
395.876,-168
395.901,-104
395.926,54
395.951,249
395.976,415
396.001,517
396.026,545
396.051,494
396.076,351
396.101,138
396.126,-60
396.151,-125
396.176,2
396.201,248
396.226,439
396.251,438
396.276,253
396.301,28
396.326,-94
396.351,-92
396.376,-63
396.401,-110
396.426,-230
396.451,-318
396.476,-268
396.501,-71
396.526,181
396.551,379
396.576,475
396.601,497
396.626,499
396.651,501
396.676,487
396.701,432
396.726,344
396.751,262
396.776,219
396.801,209
396.826,189
396.851,122
396.876,9
396.901,-109
396.926,-197
396.951,-255
396.976,-318
397.001,-409
397.026,-506
397.051,-550
397.076,-497
397.101,-354
397.126,-163
397.151,37
397.176,231
397.201,402
397.226,515
397.251,539
397.276,487
397.301,430
397.326,448
397.351,552
397.376,681
397.401,756
397.426,758
397.451,736
397.476,748
397.501,802
397.526,860
397.551,873
397.576,813
397.601,667
397.626,423
397.651,100
397.676,-231
397.701,-461
397.726,-518
397.751,-426
397.776,-282
397.801,-165
397.826,-72
397.851,41
397.876,199
397.901,360
397.926,483
397.951,577
397.976,697
398.001,860
398.026,1002
398.051,1043
398.076,973
398.101,884
398.126,871
398.151,928
398.176,954
398.201,869
398.226,712
398.251,617
398.276,670
398.301,817
398.326,907
398.351,834
398.376,626
398.401,396
398.426,216
398.451,58
398.476,-147
398.501,-415
398.526,-687
398.551,-903
398.576,-1076
398.601,-1267
398.626,-1488
398.651,-1657
398.676,-1667
398.701,-1522
398.726,-1368
398.751,-1380
398.776,-1582
398.801,-1799
398.826,-1785
398.851,-1425
398.876,-814
398.901,-161
398.926,384
398.951,806
398.976,1151
399.001,1430
399.026,1605
399.051,1656
399.076,1626
399.101,1579
399.126,1530
399.151,1431
399.176,1253
399.201,1037
399.226,868
399.251,774
399.276,702
399.301,584
399.326,435
399.351,343
399.376,363
399.401,443
399.426,465
399.451,376
399.476,244
399.501,183
399.526,231
399.551,325
399.576,377
399.601,364
399.626,322
399.651,267
399.676,166
399.701,-6
399.726,-195
399.751,-280
399.776,-184
399.801,44
399.826,265
399.851,362
399.876,319
399.901,202
399.926,79
399.951,-17
399.976,-74
400.001,-73
400.026,4
400.051,147
400.076,308
400.101,440
400.126,514
400.151,522
400.176,466
400.201,356
400.226,227
400.251,128
400.276,82
400.301,71
400.326,54
400.351,19
400.376,-6
400.401,-6
400.426,-5
400.451,-47
400.476,-134
400.501,-196
400.526,-149
400.551,18
400.576,232
400.601,397
400.626,484
400.651,529
400.676,570
400.701,589
400.726,540
400.751,423
400.776,293
400.801,210
400.826,174
400.851,133
400.876,59
400.901,-13
400.926,-27
400.951,29
400.976,96
401.001,106
401.026,61
401.051,25
401.076,51
401.101,111
401.126,124
401.151,44
401.176,-88
401.201,-189
401.226,-203
401.251,-151
401.276,-82
401.301,-16
401.326,68
401.351,189
401.376,314
401.401,390
401.426,398
401.451,377
401.476,384
401.501,429
401.526,470
401.551,466
401.576,421
401.601,380
401.626,364
401.651,338
401.676,246
401.701,77
401.726,-115
401.751,-260
401.776,-324
401.801,-311
401.826,-224
401.851,-35
401.876,272
401.901,649
401.926,974
401.951,1134
401.976,1109
402.001,986
402.026,886
402.051,872
402.076,919
402.101,959
402.126,945
402.151,880
402.176,802
402.201,749
402.226,722
402.251,680
402.276,567
402.301,358
402.326,94
402.351,-136
402.376,-269
402.401,-325
402.426,-386
402.451,-514
402.476,-679
402.501,-782
402.526,-753
402.551,-619
402.576,-478
402.601,-412
402.626,-421
402.651,-447
402.676,-436
402.701,-382
402.726,-308
402.751,-239
402.776,-174
402.801,-97
402.826,8
402.851,152
402.876,328
402.901,512
402.926,674
402.951,782
402.976,818
403.001,778
403.026,674
403.051,548
403.076,465
403.101,471
403.126,544
403.151,597
403.176,564
403.201,468
403.226,403
403.251,409
403.276,396
403.301,233
403.326,-77
403.351,-333
403.376,-294
403.401,74
403.426,542
403.451,820
403.476,819
403.501,693
403.526,632
403.551,645
403.576,590
403.601,370
403.626,71
403.651,-129
403.676,-159
403.701,-108
403.726,-105
403.751,-179
403.776,-257
403.801,-277
403.826,-253
403.851,-229
403.876,-214
403.901,-207
403.926,-245
403.951,-386
403.976,-602
404.001,-737
404.026,-631
404.051,-293
404.076,76
404.101,272
404.126,281
404.151,273
404.176,401
404.201,632
404.226,802
404.251,815
404.276,735
404.301,696
404.326,743
404.351,804
404.376,793
404.401,721
404.426,661
404.451,643
404.476,610
404.501,498
404.526,326
404.551,189
404.576,173
404.601,274
404.626,416
404.651,522
404.676,560
404.701,542
404.726,488
404.751,418
404.776,348
404.801,286
404.826,232
404.851,189
404.876,170
404.901,185
404.926,214
404.951,209
404.976,132
405.001,4
405.026,-106
405.051,-152
405.076,-158
405.101,-191
405.126,-278
405.151,-358
405.176,-338
405.201,-188
405.226,22
405.251,186
405.276,249
405.301,240
405.326,213
405.351,184
405.376,129
405.401,34
405.426,-69
405.451,-140
405.476,-176
405.501,-222
405.526,-317
405.551,-438
405.576,-519
405.601,-518
405.626,-465
405.651,-428
405.676,-438
405.701,-440
405.726,-348
405.751,-124
405.776,181
405.801,478
405.826,717
405.851,907
405.876,1078
405.901,1218
405.926,1285
405.951,1258
405.976,1172
406.001,1092
406.026,1044
406.051,998
406.076,914
406.101,794
406.126,680
406.151,595
406.176,495
406.201,312
406.226,34
406.251,-263
406.276,-461
406.301,-496
406.326,-396
406.351,-240
406.376,-90
406.401,41
406.426,157
406.451,238
406.476,253
406.501,195
406.526,114
406.551,79
406.576,122
406.601,210
406.626,274
406.651,269
406.676,210
406.701,148
406.726,122
406.751,122
406.776,110
406.801,58
406.826,-10
406.851,-44
406.876,7
406.901,156
406.926,365
406.951,577
406.976,736
407.001,812
407.026,802
407.051,735
407.076,659
407.101,618
407.126,623
407.151,645
407.176,642
407.201,597
407.226,532
407.251,480
407.276,454
407.301,428
407.326,366
407.351,257
407.376,139
407.401,67
407.426,72
407.451,127
407.476,165
407.501,125
407.526,7
407.551,-128
407.576,-212
407.601,-229
407.626,-235
407.651,-300
407.676,-444
407.701,-618
407.726,-771
407.751,-909
407.776,-1089
407.801,-1330
407.826,-1540
407.851,-1566
407.876,-1322
407.901,-882
407.926,-428
407.951,-105
407.976,73
408.001,199
408.026,353
408.051,542
408.076,728
408.101,893
408.126,1048
408.151,1191
408.176,1283
408.201,1284
408.226,1207
408.251,1121
408.276,1085
408.301,1089
408.326,1072
408.351,993
408.376,875
408.401,771
408.426,704
408.451,633
408.476,500
408.501,290
408.526,55
408.551,-134
408.576,-242
408.601,-284
408.626,-299
408.651,-302
408.676,-274
408.701,-206
408.726,-126
408.751,-100
408.776,-165
408.801,-285
408.826,-370
408.851,-353
408.876,-252
408.901,-155
408.926,-126
408.951,-152
408.976,-174
409.001,-163
409.026,-147
409.051,-148
409.076,-128
409.101,-11
409.126,224
409.151,507
409.176,742
409.201,904
409.226,1053
409.251,1230
409.276,1380
409.301,1393
409.326,1232
409.351,985
409.376,782
409.401,673
409.426,604
409.451,516
409.476,425
409.501,390
409.526,415
409.551,411
409.576,291
409.601,70
409.626,-129
409.651,-197
409.676,-124
409.701,6
409.726,113
409.751,190
409.776,283
409.801,430
409.826,617
409.851,791
409.876,899
409.901,924
409.926,883
409.951,807
409.976,712
410.001,599
410.026,475
410.051,360
410.076,266
410.101,158
410.126,-31
410.151,-321
410.176,-620
410.201,-777
410.226,-733
410.251,-596
410.276,-531
410.301,-564
410.326,-557
410.351,-410
410.376,-259
410.401,-378
410.426,-821
410.451,-1224
410.476,-1083
410.501,-297
410.526,602
410.551,888
410.576,330
410.601,-546
410.626,-946
410.651,-528
410.676,325
410.701,951
410.726,1014
410.751,702
410.776,404
410.801,312
410.826,361
410.851,440
410.876,533
410.901,645
410.926,696
410.951,573
410.976,295
411.001,40
411.026,-23
411.051,87
411.076,206
411.101,204
411.126,109
411.151,22
411.176,-26
411.201,-94
411.226,-213
411.251,-316
411.276,-303
411.301,-156
411.326,41
411.351,211
411.376,349
411.401,491
411.426,635
411.451,735
411.476,771
411.501,784
411.526,824
411.551,879
411.576,883
411.601,799
411.626,666
411.651,547
411.676,448
411.701,326
411.726,164
411.751,24
411.776,-10
411.801,74
411.826,209
411.851,306
411.876,335
411.901,324
411.926,305
411.951,288
411.976,274
412.001,268
412.026,270
412.051,253
412.076,189
412.101,87
412.126,-5
412.151,-55
412.176,-84
412.201,-135
412.226,-206
412.251,-233
412.276,-158
412.301,-4
412.326,144
412.351,231
412.376,284
412.401,359
412.426,456
412.451,508
412.476,466
412.501,366
412.526,303
412.551,320
412.576,367
412.601,362
412.626,287
412.651,194
412.676,132
412.701,87
412.726,13
412.751,-82
412.776,-128
412.801,-58
412.826,105
412.851,270
412.876,364
412.901,396
412.926,423
412.951,470
412.976,502
413.001,475
413.026,400
413.051,336
413.076,321
413.101,333
413.126,320
413.151,261
413.176,185
413.201,123
413.226,71
413.251,0
413.276,-96
413.301,-171
413.326,-168
413.351,-76
413.376,56
413.401,172
413.426,253
413.451,319
413.476,388
413.501,443
413.526,452
413.551,411
413.576,356
413.601,320
413.626,305
413.651,281
413.676,231
413.701,173
413.726,132
413.751,107
413.776,65
413.801,-10
413.826,-82
413.851,-87
413.876,2
413.901,145
413.926,272
413.951,355
413.976,427
414.001,521
414.026,620
414.051,664
414.076,622
414.101,538
414.126,487
414.151,499
414.176,527
414.201,508
414.226,428
414.251,337
414.276,278
414.301,240
414.326,180
414.351,93
414.376,38
414.401,75
414.426,202
414.451,346
414.476,438
414.501,462
414.526,449
414.551,420
414.576,367
414.601,280
414.626,182
414.651,105
414.676,47
414.701,-29
414.726,-142
414.751,-245
414.776,-276
414.801,-234
414.826,-210
414.851,-300
414.876,-497
414.901,-675
414.926,-714
414.951,-610
414.976,-475
415.001,-417
415.026,-438
415.051,-456
415.076,-405
415.101,-299
415.126,-187
415.151,-89
415.176,14
415.201,132
415.226,232
415.251,280
415.276,288
415.301,301
415.326,327
415.351,317
415.376,225
415.401,90
415.426,25
415.451,114
415.476,331
415.501,565
415.526,730
415.551,822
415.576,883
415.601,926
415.626,926
415.651,878
415.676,825
415.701,815
415.726,839
415.751,843
415.776,790
415.801,710
415.826,648
415.851,604
415.876,538
415.901,441
415.926,378
415.951,438
415.976,639
416.001,920
416.026,1207
416.051,1455
416.076,1614
416.101,1574
416.126,1208
416.151,518
416.176,-295
416.201,-929
416.226,-1181
416.251,-1062
416.276,-723
416.301,-311
416.326,82
416.351,370
416.376,444
416.401,257
416.426,-77
416.451,-338
416.476,-372
416.501,-224
416.526,-70
416.551,-32
416.576,-80
416.601,-120
416.626,-133
416.651,-193
416.676,-351
416.701,-550
416.726,-675
416.751,-676
416.776,-605
416.801,-535
416.826,-466
416.851,-344
416.876,-149
416.901,72
416.926,267
416.951,426
416.976,567
417.001,678
417.026,718
417.051,686
417.076,667
417.101,753
417.126,933
417.151,1079
417.176,1059
417.201,871
417.226,632
417.251,446
417.276,318
417.301,184
417.326,27
417.351,-103
417.376,-161
417.401,-177
417.426,-227
417.451,-326
417.476,-389
417.501,-309
417.526,-65
417.551,252
417.576,529
417.601,707
417.626,789
417.651,788
417.676,706
417.701,563
417.726,417
417.751,327
417.776,290
417.801,248
417.826,149
417.851,13
417.876,-95
417.901,-147
417.926,-179
417.951,-242
417.976,-320
418.001,-333
418.026,-218
418.051,-2
418.076,212
418.101,348
418.126,407
418.151,441
418.176,479
418.201,499
418.226,475
418.251,421
418.276,377
418.301,357
418.326,337
418.351,285
418.376,213
418.401,155
418.426,115
418.451,61
418.476,-25
418.501,-96
418.526,-60
418.551,121
418.576,372
418.601,563
418.626,622
418.651,584
418.676,526
418.701,475
418.726,402
418.751,289
418.776,179
418.801,125
418.826,120
418.851,95
418.876,8
418.901,-94
418.926,-126
418.951,-63
418.976,14
419.001,15
419.026,-52
419.051,-83
419.076,15
419.101,221
419.126,418
419.151,514
419.176,510
419.201,472
419.226,447
419.251,428
419.276,392
419.301,340
419.326,288
419.351,246
419.376,210
419.401,178
419.426,152
419.451,119
419.476,53
419.501,-52
419.526,-148
419.551,-155
419.576,-40
419.601,140
419.626,281
419.651,323
419.676,292
419.701,250
419.726,229
419.751,201
419.776,137
419.801,53
419.826,3
419.851,26
419.876,115
419.901,222
419.926,294
419.951,299
419.976,238
420.001,153
420.026,106
420.051,144
420.076,258
420.101,393
420.126,497
420.151,564
420.176,619
420.201,669
420.226,680
420.251,620
420.276,503
420.301,391
420.326,324
420.351,285
420.376,228
420.401,136
420.426,35
420.451,-44
420.476,-112
420.501,-197
420.526,-292
420.551,-336
420.576,-274
420.601,-117
420.626,60
420.651,184
420.676,236
420.701,243
420.726,230
420.751,196
420.776,140
420.801,76
420.826,28
420.851,3
420.876,-10
420.901,-26
420.926,-47
420.951,-76
420.976,-132
421.001,-229
421.026,-348
421.051,-430
421.076,-416
421.101,-292
421.126,-95
421.151,128
421.176,356
421.201,579
421.226,775
421.251,897
421.276,917
421.301,866
421.326,828
421.351,870
421.376,976
421.401,1058
421.426,1034
421.451,907
421.476,775
421.501,747
421.526,837
421.551,937
421.576,908
421.601,698
421.626,399
421.651,172
421.676,118
421.701,210
421.726,334
421.751,388
421.776,345
421.801,233
421.826,92
421.851,-43
421.876,-135
421.901,-156
421.926,-119
421.951,-90
421.976,-143
422.001,-289
422.026,-459
422.051,-572
422.076,-610
422.101,-625
422.126,-657
422.151,-678
422.176,-607
422.201,-400
422.226,-99
422.251,196
422.276,410
422.301,528
422.326,570
422.351,553
422.376,482
422.401,381
422.426,302
422.451,286
422.476,325
422.501,355
422.526,317
422.551,209
422.576,85
422.601,0
422.626,-39
422.651,-73
422.676,-123
422.701,-158
422.726,-111
422.751,49
422.776,275
422.801,470
422.826,566
422.851,575
422.876,563
422.901,579
422.926,613
422.951,629
422.976,618
423.001,609
423.026,623
423.051,648
423.076,646
423.101,609
423.126,563
423.151,524
423.176,459
423.201,316
423.226,105
423.251,-88
423.276,-167
423.301,-123
423.326,-40
423.351,-2
423.376,0
423.401,40
423.426,151
423.451,270
423.476,307
423.501,252
423.526,184
423.551,176
423.576,194
423.601,131
423.626,-62
423.651,-314
423.676,-503
423.701,-596
423.726,-671
423.751,-798
423.776,-919
423.801,-871
423.826,-553
423.851,-51
423.876,417
423.901,679
423.926,739
423.951,737
423.976,801
424.001,944
424.026,1086
424.051,1146
424.076,1104
424.101,995
424.126,872
424.151,783
424.176,744
424.201,729
424.226,670
424.251,506
424.276,259
424.301,43
424.326,-15
424.351,109
424.376,310
424.401,441
424.426,437
424.451,345
424.476,249
424.501,174
424.526,89
424.551,-21
424.576,-113
424.601,-125
424.626,-55
424.651,33
424.676,83
424.701,109
424.726,166
424.751,270
424.776,362
424.801,373
424.826,311
424.851,265
424.876,318
424.901,458
424.926,595
424.951,653
424.976,631
425.001,580
425.026,532
425.051,477
425.076,399
425.101,316
425.126,261
425.151,236
425.176,198
425.201,101
425.226,-57
425.251,-249
425.276,-452
425.301,-675
425.326,-917
425.351,-1132
425.376,-1248
425.401,-1228
425.426,-1113
425.451,-988
425.476,-916
425.501,-906
425.526,-943
425.551,-1012
425.576,-1091
425.601,-1122
425.626,-1028
425.651,-779
425.676,-427
425.701,-55
425.726,304
425.751,696
425.776,1147
425.801,1583
425.826,1852
425.851,1874
425.876,1748
425.901,1683
425.926,1805
425.951,2037
425.976,2167
426.001,2056
426.026,1746
426.051,1400
426.076,1144
426.101,982
426.126,848
426.151,703
426.176,558
426.201,433
426.226,320
426.251,207
426.276,111
426.301,54
426.326,23
426.351,-34
426.376,-151
426.401,-278
426.426,-313
426.451,-197
426.476,23
426.501,237
426.526,357
426.551,380
426.576,352
426.601,311
426.626,265
426.651,211
426.676,151
426.701,88
426.726,11
426.751,-81
426.776,-166
426.801,-212
426.826,-222
426.851,-246
426.876,-331
426.901,-456
426.926,-536
426.951,-484
426.976,-294
427.001,-29
427.026,234
427.051,457
427.076,619
427.101,693
427.126,650
427.151,511
427.176,360
427.201,281
427.226,280
427.251,285
427.276,215
427.301,71
427.326,-73
427.351,-159
427.376,-199
427.401,-245
427.426,-317
427.451,-363
427.476,-312
427.501,-151
427.526,58
427.551,236
427.576,338
427.601,372
427.626,359
427.651,313
427.676,244
427.701,176
427.726,132
427.751,117
427.776,108
427.801,89
427.826,68
427.851,72
427.876,99
427.901,107
427.926,55
427.951,-43
427.976,-110
428.001,-63
428.026,107
428.051,325
428.076,493
428.101,560
428.126,552
428.151,519
428.176,494
428.201,480
428.226,469
428.251,466
428.276,472
428.301,473
428.326,451
428.351,404
428.376,352
428.401,308
428.426,260
428.451,185
428.476,85
428.501,7
428.526,0
428.551,72
428.576,178
428.601,259
428.626,297
428.651,312
428.676,323
428.701,323
428.726,294
428.751,244
428.776,208
428.801,213
428.826,245
428.851,270
428.876,271
428.901,266
428.926,272
428.951,272
428.976,223
429.001,121
429.026,22
429.051,4
429.076,94
429.101,238
429.126,355
429.151,403
429.176,402
429.201,388
429.226,364
429.251,311
429.276,228
429.301,154
429.326,121
429.351,117
429.376,95
429.401,31
429.426,-44
429.451,-79
429.476,-65
429.501,-54
429.526,-91
429.551,-149
429.576,-125
429.601,63
429.626,395
429.651,748
429.676,986
429.701,1042
429.726,939
429.751,740
429.776,506
429.801,286
429.826,123
429.851,44
429.876,38
429.901,52
429.926,36
429.951,-19
429.976,-77
430.001,-101
430.026,-99
430.051,-117
430.076,-187
430.101,-283
430.126,-332
430.151,-271
430.176,-100
430.201,116
430.226,300
430.251,405
430.276,444
430.301,455
430.326,466
430.351,473
430.376,457
430.401,418
430.426,377
430.451,356
430.476,354
430.501,347
430.526,314
430.551,269
430.576,242
430.601,246
430.626,249
430.651,211
430.676,127
430.701,54
430.726,62
430.751,174
430.776,340
430.801,483
430.826,561
430.851,588
430.876,607
430.901,633
430.926,649
430.951,630
430.976,574
431.001,503
431.026,437
431.051,375
431.076,301
431.101,205
431.126,89
431.151,-34
431.176,-153
431.201,-262
431.226,-369
431.251,-484
431.276,-612
431.301,-737
431.326,-818
431.351,-810
431.376,-701
431.401,-531
431.426,-367
431.451,-257
431.476,-191
431.501,-117
431.526,13
431.551,206
431.576,418
431.601,596
431.626,704
431.651,742
431.676,731
431.701,694
431.726,651
431.751,615
431.776,589
431.801,559
431.826,507
431.851,424
431.876,329
431.901,263
431.926,266
431.951,344
431.976,463
432.001,569
432.026,621
432.051,615
432.076,573
432.101,523
432.126,473
432.151,421
432.176,364
432.201,315
432.226,284
432.251,269
432.276,242
432.301,181
432.326,86
432.351,-11
432.376,-83
432.401,-130
432.426,-176
432.451,-246
432.476,-328
432.501,-378
432.526,-345
432.551,-217
432.576,-23
432.601,177
432.626,332
432.651,416
432.676,435
432.701,408
432.726,354
432.751,281
432.776,195
432.801,115
432.826,61
432.851,39
432.876,30
432.901,-1
432.926,-70
432.951,-149
432.976,-190
433.001,-177
433.026,-145
433.051,-150
433.076,-207
433.101,-263
433.126,-237
433.151,-96
433.176,119
433.201,330
433.226,486
433.251,587
433.276,666
433.301,735
433.326,785
433.351,805
433.376,807
433.401,814
433.426,837
433.451,864
433.476,874
433.501,860
433.526,831
433.551,809
433.576,805
433.601,812
433.626,806
433.651,760
433.676,664
433.701,537
433.726,421
433.751,348
433.776,316
433.801,296
433.826,265
433.851,230
433.876,214
433.901,221
433.926,229
433.951,212
433.976,170
434.001,126
434.026,97
434.051,73
434.076,36
434.101,-16
434.126,-72
434.151,-138
434.176,-249
434.201,-436
434.226,-675
434.251,-888
434.276,-1004
434.301,-1027
434.326,-1025
434.351,-1049
434.376,-1079
434.401,-1046
434.426,-909
434.451,-700
434.476,-488
434.501,-297
434.526,-90
434.551,173
434.576,477
434.601,737
434.626,873
434.651,882
434.676,827
434.701,776
434.726,749
434.751,720
434.776,663
434.801,579
434.826,493
434.851,419
434.876,349
434.901,267
434.926,180
434.951,116
434.976,113
435.001,188
435.026,323
435.051,473
435.076,583
435.101,629
435.126,624
435.151,607
435.176,604
435.201,616
435.226,626
435.251,621
435.276,607
435.301,591
435.326,564
435.351,511
435.376,430
435.401,346
435.426,286
435.451,252
435.476,213
435.501,141
435.526,49
435.551,-16
435.576,-5
435.601,91
435.626,244
435.651,407
435.676,538
435.701,608
435.726,605
435.751,534
435.776,420
435.801,299
435.826,197
435.851,118
435.876,52
435.901,-13
435.926,-78
435.951,-135
435.976,-174
436.001,-187
436.026,-177
436.051,-157
436.076,-152
436.101,-178
436.126,-215
436.151,-215
436.176,-129
436.201,40
436.226,237
436.251,391
436.276,466
436.301,481
436.326,471
436.351,451
436.376,412
436.401,345
436.426,269
436.451,210
436.476,178
436.501,155
436.526,111
436.551,40
436.576,-36
436.601,-94
436.626,-129
436.651,-165
436.676,-224
436.701,-296
436.726,-335
436.751,-291
436.776,-143
436.801,70
436.826,279
436.851,424
436.876,486
436.901,492
436.926,478
436.951,460
436.976,432
437.001,385
437.026,326
437.051,277
437.076,250
437.101,245
437.126,253
437.151,274
437.176,312
437.201,366
437.226,410
437.251,407
437.276,339
437.301,233
437.326,153
437.351,159
437.376,263
437.401,421
437.426,563
437.451,645
437.476,668
437.501,658
437.526,630
437.551,569
437.576,462
437.601,331
437.626,231
437.651,204
437.676,237
437.701,277
437.726,276
437.751,237
437.776,196
437.801,173
437.826,146
437.851,80
437.876,-23
437.901,-112
437.926,-127
437.951,-53
437.976,65
438.001,174
438.026,245
438.051,284
438.076,297
438.101,278
438.126,216
438.151,129
438.176,59
438.201,41
438.226,63
438.251,76
438.276,37
438.301,-50
438.326,-143
438.351,-200
438.376,-226
438.401,-263
438.426,-344
438.451,-448
438.476,-511
438.501,-477
438.526,-355
438.551,-208
438.576,-103
438.601,-55
438.626,-31
438.651,8
438.676,69
438.701,135
438.726,201
438.751,290
438.776,417
438.801,557
438.826,650
438.851,660
438.876,611
438.901,562
438.926,549
438.951,547
438.976,510
439.001,435
439.026,377
439.051,398
439.076,508
439.101,669
439.126,856
439.151,1086
439.176,1369
439.201,1638
439.226,1756
439.251,1628
439.276,1311
439.301,1001
439.326,878
439.351,956
439.376,1076
439.401,1040
439.426,762
439.451,301
439.476,-211
439.501,-667
439.526,-1000
439.551,-1172
439.576,-1170
439.601,-1025
439.626,-816
439.651,-617
439.676,-452
439.701,-299
439.726,-141
439.751,-2
439.776,79
439.801,101
439.826,96
439.851,86
439.876,54
439.901,-27
439.926,-125
439.951,-139
439.976,26
440.001,364
440.026,741
440.051,970
440.076,916
440.101,560
440.126,4
440.151,-569
440.176,-974
440.201,-1109
440.226,-1016
440.251,-848
440.276,-749
440.301,-737
440.326,-705
440.351,-550
440.376,-287
440.401,-29
440.426,133
440.451,215
440.476,289
440.501,372
440.526,408
440.551,368
440.576,343
440.601,483
440.626,821
440.651,1181
440.676,1296
440.701,1043
440.726,571
440.751,176
440.776,64
440.801,210
440.826,443
440.851,616
440.876,703
440.901,757
440.926,816
440.951,875
440.976,925
441.001,972
441.026,1015
441.051,1019
441.076,942
441.101,790
441.126,630
441.151,520
441.176,454
441.201,367
441.226,214
441.251,24
441.276,-144
441.301,-274
441.326,-404
441.351,-558
441.376,-676
441.401,-651
441.426,-444
441.451,-146
441.476,95
441.501,213
441.526,274
441.551,388
441.576,575
441.601,740
441.626,781
441.651,709
441.676,632
441.701,639
441.726,702
441.751,709
441.776,579
441.801,334
441.826,61
441.851,-157
441.876,-292
441.901,-341
441.926,-325
441.951,-291
441.976,-308
442.001,-407
442.026,-526
442.051,-529
442.076,-326
442.101,26
442.126,353
442.151,499
442.176,457
442.201,356
442.226,330
442.251,422
442.276,584
442.301,746
442.326,855
442.351,873
442.376,776
442.401,595
442.426,434
442.451,400
442.476,478
442.501,495
442.526,252
442.551,-271
442.576,-848
442.601,-1163
442.626,-1057
442.651,-644
442.676,-192
442.701,101
442.726,226
442.751,290
442.776,376
442.801,472
442.826,523
442.851,501
442.876,426
442.901,325
442.926,216
442.951,121
442.976,75
443.001,107
443.026,205
443.051,305
443.076,348
443.101,319
443.126,248
443.151,175
443.176,117
443.201,82
443.226,82
443.251,132
443.276,219
443.301,301
443.326,343
443.351,346
443.376,344
443.401,361
443.426,385
443.451,387
443.476,358
443.501,318
443.526,289
443.551,269
443.576,246
443.601,223
443.626,219
443.651,235
443.676,232
443.701,164
443.726,29
443.751,-104
443.776,-156
443.801,-101
443.826,18
443.851,133
443.876,214
443.901,277
443.926,342
443.951,403
443.976,434
444.001,426
444.026,402
444.051,393
444.076,410
444.101,433
444.126,437
444.151,406
444.176,344
444.201,260
444.226,173
444.251,102
444.276,61
444.301,48
444.326,50
444.351,60
444.376,92
444.401,168
444.426,294
444.451,445
444.476,581
444.501,672
444.526,704
444.551,680
444.576,607
444.601,510
444.626,425
444.651,381
444.676,372
444.701,356
444.726,292
444.751,185
444.776,80
444.801,19
444.826,-9
444.851,-51
444.876,-135
444.901,-231
444.926,-277
444.951,-235
444.976,-128
445.001,-9
445.026,93
445.051,193
445.076,316
445.101,454
445.126,560
445.151,587
445.176,524
445.201,415
445.226,328
445.251,301
445.276,325
445.301,349
445.326,325
445.351,239
445.376,119
445.401,7
445.426,-78
445.451,-148
445.476,-211
445.501,-254
445.526,-246
445.551,-175
445.576,-69
445.601,18
445.626,50
445.651,37
445.676,12
445.701,-2
445.726,-16
445.751,-45
445.776,-87
445.801,-117
445.826,-116
445.851,-82
445.876,-23
445.901,56
445.926,153
445.951,247
445.976,294
446.001,264
446.026,175
446.051,95
446.076,92
446.101,187
446.126,336
446.151,474
446.176,562
446.201,597
446.226,598
446.251,579
446.276,547
446.301,515
446.326,492
446.351,481
446.376,465
446.401,423
446.426,343
446.451,237
446.476,121
446.501,9
446.526,-89
446.551,-159
446.576,-182
446.601,-147
446.626,-65
446.651,45
446.676,171
446.701,312
446.726,469
446.751,633
446.776,784
446.801,911
446.826,1007
446.851,1068
446.876,1082
446.901,1054
446.926,1014
446.951,1010
446.976,1058
447.001,1112
447.026,1095
447.051,972
447.076,786
447.101,624
447.126,531
447.151,477
447.176,404
447.201,300
447.226,219
447.251,215
447.276,276
447.301,333
447.326,331
447.351,270
447.376,182
447.401,74
447.426,-80
447.451,-298
447.476,-539
447.501,-734
447.526,-847
447.551,-904
447.576,-955
447.601,-1012
447.626,-1043
447.651,-1015
447.676,-931
447.701,-817
447.726,-689
447.751,-541
447.776,-373
447.801,-207
447.826,-64
447.851,64
447.876,210
447.901,387
447.926,564
447.951,691
447.976,750
448.001,763
448.026,756
448.051,724
448.076,643
448.101,512
448.126,366
448.151,244
448.176,145
448.201,37
448.226,-101
448.251,-262
448.276,-413
448.301,-547
448.326,-676
448.351,-808
448.376,-925
448.401,-1008
448.426,-1071
448.451,-1148
448.476,-1244
448.501,-1288
448.526,-1167
448.551,-809
448.576,-256
448.601,358
448.626,891
448.651,1266
448.676,1494
448.701,1632
448.726,1730
448.751,1818
448.776,1903
448.801,1980
448.826,2035
448.851,2043
448.876,1988
448.901,1877
448.926,1741
448.951,1609
