df_hash,22ZHK4.NFTM31
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SGEY
person_label,V79
date_time_start,2025-11-03_15-27-37.395000_+03
date_time_start_unix,1762169257.395
date_time_end,2025-11-03_15-35-52.731000_+03
length_difference_noticed,no

time,acc_mag
165.666,1.043
165.696,1.048
165.726,1.048
165.756,1.045
165.786,1.040
165.816,1.039
165.846,1.042
165.876,1.044
165.906,1.045
165.936,1.042
165.966,1.042
165.996,1.043
166.026,1.044
166.056,1.046
166.086,1.043
166.116,1.044
166.146,1.040
166.176,1.047
166.206,1.045
166.236,1.044
166.266,1.042
166.296,1.044
166.326,1.040
166.356,1.044
166.386,1.044
166.416,1.044
166.446,1.046
166.476,1.045
166.506,1.040
166.536,1.040
166.566,1.045
166.596,1.045
166.626,1.045
166.656,1.041
166.686,1.041
166.716,1.044
166.746,1.047
166.776,1.046
166.806,1.040
166.836,1.043
166.866,1.047
166.896,1.047
166.926,1.042
166.956,1.043
166.986,1.043
167.016,1.043
167.046,1.044
167.076,1.040
167.106,1.043
167.136,1.046
167.166,1.046
167.196,1.042
167.226,1.041
167.256,1.045
167.286,1.048
167.316,1.043
167.346,1.042
167.376,1.044
167.406,1.046
167.436,1.049
167.466,1.039
167.496,1.039
167.526,1.043
167.556,1.046
167.586,1.047
167.616,1.041
167.646,1.043
167.676,1.044
167.706,1.045
167.736,1.045
167.766,1.041
167.796,1.042
167.826,1.043
167.856,1.046
167.886,1.045
167.916,1.043
167.946,1.042
167.976,1.045
168.006,1.045
168.036,1.045
168.066,1.044
168.096,1.046
168.126,1.046
168.156,1.044
168.186,1.042
168.216,1.038
168.246,1.043
168.276,1.044
168.306,1.043
168.336,1.046
168.366,1.046
168.396,1.047
168.426,1.046
168.456,1.044
168.486,1.043
168.516,1.042
168.546,1.043
168.576,1.044
168.606,1.041
168.636,1.046
168.666,1.044
168.696,1.042
168.726,1.043
168.756,1.041
168.786,1.045
168.816,1.043
168.846,1.041
168.876,1.043
168.906,1.045
168.936,1.043
168.966,1.045
168.996,1.044
169.026,1.046
169.056,1.042
169.086,1.044
169.116,1.041
169.146,1.043
169.176,1.048
169.206,1.043
169.236,1.042
169.266,1.042
169.296,1.043
169.326,1.045
169.356,1.045
169.386,1.044
169.416,1.041
169.446,1.044
169.476,1.047
169.506,1.040
169.536,1.046
169.566,1.045
169.596,1.044
169.626,1.044
169.656,1.043
169.686,1.046
169.716,1.043
169.746,1.042
169.776,1.045
169.806,1.043
169.836,1.041
169.866,1.041
169.896,1.042
169.926,1.040
169.956,1.042
169.986,1.043
170.016,1.050
170.046,1.045
170.076,1.040
170.106,1.045
170.136,1.043
170.166,1.048
170.196,1.045
170.226,1.042
170.256,1.039
170.286,1.047
170.316,1.042
170.346,1.045
170.376,1.042
170.406,1.046
170.436,1.044
170.466,1.046
170.496,1.042
170.526,1.047
170.556,1.045
170.586,1.046
170.616,1.042
170.646,1.041
170.676,1.045
170.706,1.046
170.736,1.047
170.766,1.041
170.796,1.043
170.826,1.042
170.856,1.046
170.886,1.045
170.916,1.043
170.946,1.044
170.976,1.044
171.006,1.050
171.036,1.044
171.066,1.042
171.096,1.042
171.126,1.044
171.156,1.042
171.186,1.042
171.216,1.046
171.246,1.044
171.276,1.044
171.306,1.044
171.336,1.041
171.366,1.045
171.396,1.047
171.426,1.046
171.456,1.044
171.486,1.046
171.516,1.046
171.546,1.048
171.576,1.045
171.606,1.040
171.636,1.044
171.666,1.048
171.696,1.045
171.726,1.041
171.756,1.043
171.786,1.047
171.816,1.044
171.846,1.043
171.876,1.045
171.906,1.039
171.936,1.043
171.966,1.044
171.996,1.042
172.026,1.043
172.056,1.044
172.086,1.044
172.116,1.042
172.146,1.041
172.176,1.042
172.206,1.048
172.236,1.045
172.266,1.045
172.296,1.043
172.326,1.046
172.356,1.041
172.386,1.043
172.416,1.044
172.446,1.046
172.476,1.042
172.506,1.046
172.536,1.044
172.566,1.047
172.596,1.044
172.626,1.044
172.656,1.044
172.686,1.047
172.716,1.043
172.746,1.046
172.776,1.040
172.806,1.047
172.836,1.045
172.866,1.043
172.896,1.044
172.926,1.039
172.956,1.046
172.986,1.044
173.016,1.042
173.046,1.046
173.076,1.042
173.106,1.044
173.136,1.045
173.166,1.043
173.196,1.047
173.226,1.047
173.256,1.046
173.286,1.041
173.316,1.045
173.346,1.044
173.376,1.047
173.406,1.047
173.436,1.045
173.466,1.044
173.496,1.047
173.526,1.038
173.556,1.046
173.586,1.046
173.616,1.045
173.646,1.045
173.676,1.044
173.706,1.046
173.736,1.046
173.766,1.044
173.796,1.043
173.826,1.046
173.856,1.047
173.886,1.045
173.916,1.044
173.946,1.042
173.976,1.043
174.006,1.042
174.036,1.045
174.066,1.047
174.096,1.047
174.126,1.044
174.156,1.048
174.186,1.045
174.216,1.040
174.246,1.047
174.276,1.043
174.306,1.045
174.336,1.044
174.366,1.042
174.396,1.042
174.426,1.047
174.456,1.045
174.486,1.048
174.516,1.044
174.546,1.040
174.576,1.041
174.606,1.047
174.636,1.047
174.666,1.046
174.696,1.046
174.726,1.043
174.756,1.046
174.786,1.043
174.816,1.044
174.846,1.044
174.876,1.049
174.906,1.046
174.936,1.040
174.966,1.042
174.996,1.043
175.026,1.047
175.056,1.046
175.086,1.041
175.116,1.043
175.146,1.047
175.176,1.045
175.206,1.042
175.236,1.042
175.266,1.046
175.296,1.045
175.326,1.044
175.356,1.042
175.386,1.043
175.416,1.045
175.446,1.040
175.476,1.047
175.506,1.047
175.536,1.044
175.566,1.043
175.596,1.042
175.626,1.047
175.656,1.050
175.686,1.042
175.716,1.042
175.746,1.045
175.776,1.044
175.806,1.044
175.836,1.040
175.866,1.043
175.896,1.044
175.926,1.043
175.956,1.045
175.986,1.044
176.016,1.045
176.046,1.045
176.076,1.039
176.106,1.040
176.136,1.048
176.166,1.042
176.196,1.043
176.226,1.045
176.256,1.045
176.286,1.044
176.316,1.045
176.346,1.045
176.376,1.044
176.406,1.047
176.436,1.046
176.466,1.041
176.496,1.042
176.526,1.044
176.556,1.042
176.586,1.044
176.616,1.045
176.646,1.046
176.676,1.048
176.706,1.043
176.736,1.046
176.766,1.048
176.796,1.047
176.826,1.044
176.856,1.046
176.886,1.045
176.916,1.042
176.946,1.044
176.976,1.040
177.006,1.045
177.036,1.049
177.066,1.047
177.096,1.042
177.126,1.041
177.156,1.045
177.186,1.046
177.216,1.046
177.246,1.045
177.276,1.042
177.306,1.047
177.336,1.049
177.366,1.043
177.396,1.046
177.426,1.047
177.456,1.045
177.486,1.045
177.516,1.043
177.546,1.042
177.576,1.044
177.606,1.049
177.636,1.045
177.666,1.046
177.696,1.048
177.726,1.042
177.756,1.042
177.786,1.043
177.816,1.044
177.846,1.045
177.876,1.041
177.906,1.044
177.936,1.047
177.966,1.048
177.996,1.047
178.026,1.044
178.056,1.043
178.086,1.045
178.116,1.045
178.146,1.045
178.176,1.044
178.206,1.044
178.236,1.045
178.266,1.048
178.296,1.044
178.326,1.040
178.356,1.046
178.386,1.045
178.416,1.044
178.446,1.042
178.476,1.043
178.506,1.045
178.536,1.045
178.566,1.048
178.596,1.043
178.626,1.047
178.656,1.046
178.686,1.043
178.716,1.039
178.746,1.049
178.776,1.045
178.806,1.041
178.836,1.040
178.866,1.045
178.896,1.041
178.926,1.047
178.956,1.045
178.986,1.048
179.016,1.044
179.046,1.045
179.076,1.044
179.106,1.042
179.136,1.042
179.166,1.045
179.196,1.044
179.226,1.045
179.256,1.043
179.286,1.044
179.316,1.040
179.346,1.040
179.376,1.046
179.406,1.042
179.436,1.043
179.466,1.044
179.496,1.043
179.526,1.041
179.556,1.047
179.586,1.048
179.616,1.042
179.646,1.043
179.676,1.043
179.706,1.041
179.736,1.043
179.766,1.042
179.796,1.047
179.826,1.046
179.856,1.048
179.886,1.044
179.916,1.045
179.946,1.045
179.976,1.039
180.006,1.047
180.036,1.042
180.066,1.046
180.096,1.043
180.126,1.044
180.156,1.041
180.186,1.050
180.216,1.044
180.246,1.049
180.276,1.047
180.306,1.041
180.336,1.044
180.366,1.044
180.396,1.045
180.426,1.045
180.456,1.047
180.486,1.043
180.516,1.044
180.546,1.048
180.576,1.045
180.606,1.044
180.636,1.047
180.666,1.042
180.696,1.044
180.726,1.045
180.756,1.044
180.786,1.042
180.816,1.047
180.846,1.041
180.876,1.044
180.906,1.046
180.936,1.044
180.966,1.041
180.996,1.047
181.026,1.041
181.056,1.045
181.086,1.048
181.116,1.039
181.146,1.047
181.176,1.049
181.206,1.047
181.236,1.046
181.266,1.041
181.296,1.047
181.326,1.042
181.356,1.043
181.386,1.042
181.416,1.046
181.446,1.044
181.476,1.047
181.506,1.045
181.536,1.046
181.566,1.047
181.596,1.042
181.626,1.043
181.656,1.041
181.686,1.044
181.716,1.045
181.746,1.047
181.776,1.046
181.806,1.046
181.836,1.047
181.866,1.041
181.896,1.044
181.926,1.049
181.956,1.043
181.986,1.044
182.016,1.044
182.046,1.044
182.076,1.048
182.106,1.045
182.136,1.044
182.166,1.044
182.196,1.044
182.226,1.042
182.256,1.041
182.286,1.042
182.316,1.044
182.346,1.046
182.376,1.046
182.406,1.045
182.436,1.046
182.466,1.048
182.496,1.043
182.526,1.045
182.556,1.048
182.586,1.046
182.616,1.045
182.646,1.047
182.676,1.045
182.706,1.048
182.736,1.046
182.766,1.041
182.796,1.045
182.826,1.046
182.856,1.045
182.886,1.041
182.916,1.040
182.946,1.043
182.976,1.048
183.006,1.043
183.036,1.042
183.066,1.045
183.096,1.047
183.126,1.044
183.156,1.045
183.186,1.047
183.216,1.046
183.246,1.044
183.276,1.044
183.306,1.042
183.336,1.045
183.366,1.047
183.396,1.044
183.426,1.043
183.456,1.045
183.486,1.044
183.516,1.041
183.546,1.043
183.576,1.045
183.606,1.046
183.636,1.047
183.666,1.045
183.696,1.045
183.726,1.047
183.756,1.048
183.786,1.044
183.816,1.040
183.846,1.047
183.876,1.045
183.906,1.043
183.936,1.041
183.966,1.043
183.996,1.042
184.026,1.044
184.056,1.045
184.086,1.051
184.116,1.045
184.146,1.044
184.176,1.039
184.206,1.044
184.236,1.047
184.266,1.045
184.296,1.048
184.326,1.044
184.356,1.045
184.386,1.044
184.416,1.043
184.446,1.046
184.476,1.043
184.506,1.048
184.536,1.046
184.566,1.049
184.596,1.042
184.626,1.046
184.656,1.041
184.686,1.044
184.716,1.046
184.746,1.048
184.776,1.045
184.806,1.043
184.836,1.044
184.866,1.044
184.896,1.047
184.926,1.048
184.956,1.050
184.986,1.044
185.016,1.045
185.046,1.048
185.076,1.044
185.106,1.043
185.136,1.045
185.166,1.048
185.196,1.044
185.226,1.038
185.256,1.044
185.286,1.046
185.316,1.047
185.346,1.046
185.376,1.040
185.406,1.045
185.436,1.044
185.466,1.040
185.496,1.043
185.526,1.043
185.556,1.046
185.586,1.045
185.616,1.045
185.646,1.046
185.676,1.049
185.706,1.046
185.736,1.041
185.766,1.044
185.796,1.047
185.826,1.045
185.856,1.044
185.886,1.044
185.916,1.046
185.946,1.045
185.976,1.048
186.006,1.045
186.036,1.046
186.066,1.046
186.096,1.045
186.126,1.042
186.156,1.043
186.186,1.041
186.216,1.046
186.246,1.044
186.276,1.043
186.306,1.049
186.336,1.048
186.366,1.041
186.396,1.040
186.426,1.050
186.456,1.043
186.486,1.047
186.516,1.048
186.546,1.047
186.576,1.046
186.606,1.045
186.636,1.040
186.666,1.047
186.696,1.045
186.726,1.043
186.756,1.040
186.786,1.045
186.816,1.045
186.846,1.044
186.876,1.048
186.906,1.044
186.936,1.046
186.966,1.047
186.996,1.044
187.026,1.044
187.056,1.050
187.086,1.049
187.116,1.041
187.146,1.046
187.176,1.044
187.206,1.041
187.236,1.047
187.266,1.044
187.296,1.048
187.326,1.047
187.356,1.046
187.386,1.042
187.416,1.044
187.446,1.044
187.476,1.046
187.506,1.046
187.536,1.043
187.566,1.048
187.596,1.046
187.626,1.044
187.656,1.046
187.686,1.044
187.716,1.047
187.746,1.043
187.776,1.046
187.806,1.043
187.836,1.046
187.866,1.041
187.896,1.045
187.926,1.045
187.956,1.051
187.986,1.050
188.016,1.042
188.046,1.040
188.076,1.043
188.106,1.044
188.136,1.048
188.166,1.044
188.196,1.041
188.226,1.042
188.256,1.047
188.286,1.046
188.316,1.047
188.346,1.045
188.376,1.044
188.406,1.047
188.436,1.045
188.466,1.043
188.496,1.046
188.526,1.048
188.556,1.044
188.586,1.045
188.616,1.047
188.646,1.047
188.676,1.042
188.706,1.043
188.736,1.042
188.766,1.044
188.796,1.048
188.826,1.045
188.856,1.044
188.886,1.044
188.916,1.047
188.946,1.048
188.976,1.043
189.006,1.043
189.036,1.045
189.066,1.049
189.096,1.044
189.126,1.043
189.156,1.045
189.186,1.046
189.216,1.043
189.246,1.044
189.276,1.045
189.306,1.046
189.336,1.045
189.366,1.043
189.396,1.049
189.426,1.043
189.456,1.042
189.486,1.046
189.516,1.041
189.546,1.045
189.576,1.049
189.606,1.045
189.636,1.044
189.666,1.043
189.696,1.049
189.726,1.045
189.756,1.043
189.786,1.045
189.816,1.045
189.846,1.043
189.876,1.049
189.906,1.048
189.936,1.047
189.966,1.046
189.996,1.043
190.026,1.041
190.056,1.044
190.086,1.043
190.116,1.045
190.146,1.046
190.176,1.044
190.206,1.043
190.236,1.049
190.266,1.042
190.296,1.039
190.326,1.047
190.356,1.041
190.386,1.050
190.416,1.043
190.446,1.047
190.476,1.039
190.506,1.048
190.536,1.043
190.566,1.044
190.596,1.052
190.626,1.044
190.656,1.040
190.686,1.041
190.716,1.045
190.746,1.046
190.776,1.045
190.806,1.045
190.836,1.046
190.866,1.046
190.896,1.042
190.926,1.040
190.956,1.046
190.986,1.043
191.016,1.046
191.046,1.045
191.076,1.045
191.106,1.042
191.136,1.049
191.166,1.046
191.196,1.046
191.226,1.045
191.256,1.044
191.286,1.040
191.316,1.042
191.346,1.043
191.376,1.048
191.406,1.046
191.436,1.044
191.466,1.047
191.496,1.046
191.526,1.046
191.556,1.045
191.586,1.039
191.616,1.051
191.646,1.046
191.676,1.048
191.706,1.044
191.736,1.042
191.766,1.039
191.796,1.050
191.826,1.047
191.856,1.050
191.886,1.046
191.916,1.043
191.946,1.044
191.976,1.041
192.006,1.046
192.036,1.046
192.066,1.042
192.096,1.045
192.126,1.045
192.156,1.052
192.186,1.050
192.216,1.046
192.246,1.042
192.276,1.041
192.306,1.047
192.336,1.043
192.366,1.041
192.396,1.043
192.426,1.044
192.456,1.042
192.486,1.046
192.516,1.045
192.546,1.049
192.576,1.048
192.606,1.042
192.636,1.042
192.666,1.046
192.696,1.044
192.726,1.043
192.756,1.045
192.786,1.043
192.816,1.048
192.846,1.045
192.876,1.045
192.906,1.039
192.936,1.046
192.966,1.048
192.996,1.047
193.026,1.041
193.056,1.043
193.086,1.046
193.116,1.045
193.146,1.052
193.176,1.041
193.206,1.043
193.236,1.047
193.266,1.047
193.296,1.047
193.326,1.042
193.356,1.044
193.386,1.046
193.416,1.042
193.446,1.047
193.476,1.046
193.506,1.047
193.536,1.047
193.566,1.038
193.596,1.047
193.626,1.047
193.656,1.049
193.686,1.044
193.716,1.043
193.746,1.048
193.776,1.046
193.806,1.046
193.836,1.044
193.866,1.045
193.896,1.050
193.926,1.044
193.956,1.046
193.986,1.041
194.016,1.041
194.046,1.045
194.076,1.046
194.106,1.047
194.136,1.043
194.166,1.043
194.196,1.047
194.226,1.046
194.256,1.047
194.286,1.044
194.316,1.049
194.346,1.048
194.376,1.045
194.406,1.045
194.436,1.046
194.466,1.042
194.496,1.050
194.526,1.042
194.556,1.044
194.586,1.047
194.616,1.042
194.646,1.042
194.676,1.044
194.706,1.046
194.736,1.047
194.766,1.044
194.796,1.044
194.826,1.040
194.856,1.046
194.886,1.045
194.916,1.047
194.946,1.046
194.976,1.044
195.006,1.042
195.036,1.046
195.066,1.045
195.096,1.046
195.126,1.043
195.156,1.040
195.186,1.045
195.216,1.045
195.246,1.043
195.276,1.045
195.306,1.049
195.336,1.045
195.366,1.041
195.396,1.043
195.426,1.046
195.456,1.045
195.486,1.048
195.516,1.046
195.546,1.044
195.576,1.042
195.606,1.045
195.636,1.049
195.666,1.043
195.696,1.044
195.726,1.042
195.756,1.042
195.786,1.042
195.816,1.047
195.846,1.049
195.876,1.047
195.906,1.046
195.936,1.046
195.966,1.046
195.996,1.042
196.026,1.043
196.056,1.042
196.086,1.048
196.116,1.046
196.146,1.044
196.176,1.043
196.206,1.043
196.236,1.045
196.266,1.045
196.296,1.044
196.326,1.046
196.356,1.045
196.386,1.044
196.416,1.047
196.446,1.045
196.476,1.048
196.506,1.043
196.536,1.042
196.566,1.043
196.596,1.049
196.626,1.049
196.656,1.044
196.686,1.044
196.716,1.046
196.746,1.044
196.776,1.044
196.806,1.042
196.836,1.045
196.866,1.045
196.896,1.048
196.926,1.047
196.956,1.041
196.986,1.042
197.016,1.044
197.046,1.045
197.076,1.046
197.106,1.040
197.136,1.045
197.166,1.044
197.196,1.047
197.226,1.051
197.256,1.043
197.286,1.041
197.316,1.045
197.346,1.048
197.376,1.048
197.406,1.043
197.436,1.043
197.466,1.048
197.496,1.049
197.526,1.049
197.556,1.041
197.586,1.040
197.616,1.046
197.646,1.048
197.676,1.043
197.706,1.044
197.736,1.045
197.766,1.046
197.796,1.046
197.826,1.044
197.856,1.042
197.886,1.048
197.916,1.044
197.946,1.045
197.976,1.048
198.006,1.044
198.036,1.047
198.066,1.043
198.096,1.044
198.126,1.045
198.156,1.049
198.186,1.044
198.216,1.043
198.246,1.045
198.276,1.045
198.306,1.047
198.336,1.044
198.366,1.043
198.396,1.044
198.426,1.048
198.456,1.044
198.486,1.046
198.516,1.042
198.546,1.043
198.576,1.049
198.606,1.045
198.636,1.044
198.666,1.043
198.696,1.047
198.726,1.046
198.756,1.046
198.786,1.044
198.816,1.048
198.846,1.046
198.876,1.048
198.906,1.045
198.936,1.047
198.966,1.047
198.996,1.041
199.026,1.040
199.056,1.043
199.086,1.045
199.116,1.047
199.146,1.045
199.176,1.043
199.206,1.049
199.236,1.049
199.266,1.043
199.296,1.044
199.326,1.042
199.356,1.047
199.386,1.044
199.416,1.046
199.446,1.044
199.476,1.047
199.506,1.043
199.536,1.048
199.566,1.048
199.596,1.046
199.626,1.046
199.656,1.044
199.686,1.043
199.716,1.047
199.746,1.044
199.776,1.044
199.806,1.044
199.836,1.042
199.866,1.043
199.896,1.048
199.926,1.048
199.956,1.046
199.986,1.045
200.016,1.043
200.046,1.046
200.076,1.044
200.106,1.044
200.136,1.046
200.166,1.047
200.196,1.043
200.226,1.044
200.256,1.046
200.286,1.043
200.316,1.044
200.346,1.045
200.376,1.042
200.406,1.045
200.436,1.046
200.466,1.045
200.496,1.045
200.526,1.046
200.556,1.046
200.586,1.045
200.616,1.048
200.646,1.046
200.676,1.039
200.706,1.046
200.736,1.049
200.766,1.044
200.796,1.041
200.826,1.044
200.856,1.046
200.886,1.046
200.916,1.049
200.946,1.045
200.976,1.046
201.006,1.046
201.036,1.044
201.066,1.041
201.096,1.045
201.126,1.044
201.156,1.045
201.186,1.046
201.216,1.043
201.246,1.041
201.276,1.049
201.306,1.047
201.336,1.046
201.366,1.045
201.396,1.039
201.426,1.046
201.456,1.044
201.486,1.045
201.516,1.044
201.546,1.046
201.576,1.039
201.606,1.046
201.636,1.044
201.666,1.044
201.696,1.048
201.726,1.042
201.756,1.044
201.786,1.042
201.816,1.046
201.846,1.047
201.876,1.044
201.906,1.046
201.936,1.043
201.966,1.048
201.996,1.051
202.026,1.043
202.056,1.048
202.086,1.041
202.116,1.047
202.146,1.046
202.176,1.046
202.206,1.044
202.236,1.044
202.266,1.042
202.296,1.045
202.326,1.044
202.356,1.048
202.386,1.048
202.416,1.045
202.446,1.042
202.476,1.042
202.506,1.048
202.536,1.045
202.566,1.047
202.596,1.043
202.626,1.045
202.656,1.043
202.686,1.049
202.716,1.046
202.746,1.046
202.776,1.043
202.806,1.042
202.836,1.051
202.866,1.046
202.896,1.042
202.926,1.045
202.956,1.046
202.986,1.043
203.016,1.048
203.046,1.043
203.076,1.043
203.106,1.046
203.136,1.048
203.166,1.045
203.196,1.045
203.226,1.043
203.256,1.049
203.286,1.046
203.316,1.043
203.346,1.048
203.376,1.046
203.406,1.045
203.436,1.052
203.466,1.048
203.496,1.045
203.526,1.044
203.556,1.042
203.586,1.042
203.616,1.050
203.646,1.046
203.676,1.045
203.706,1.044
203.736,1.045
203.766,1.044
203.796,1.048
203.826,1.044
203.856,1.047
203.886,1.049
203.916,1.048
203.946,1.043
203.976,1.044
204.006,1.047
204.036,1.048
204.066,1.046
204.096,1.045
204.126,1.043
204.156,1.046
204.186,1.048
204.216,1.046
204.246,1.048
204.276,1.044
204.306,1.041
204.336,1.043
204.366,1.053
204.396,1.049
204.426,1.042
204.456,1.039
204.486,1.043
204.516,1.049
204.546,1.049
204.576,1.039
204.606,1.041
204.636,1.049
204.666,1.044
204.696,1.044
204.726,1.045
204.756,1.042
204.786,1.044
204.816,1.044
204.846,1.047
204.876,1.046
204.906,1.051
204.936,1.049
204.966,1.047
204.996,1.042
205.026,1.041
205.056,1.048
205.086,1.047
205.116,1.044
205.146,1.045
205.176,1.046
205.206,1.046
205.236,1.047
205.266,1.042
205.296,1.045
205.326,1.047
205.356,1.043
205.386,1.043
205.416,1.040
205.446,1.042
205.476,1.048
205.506,1.047
205.536,1.046
205.566,1.043
205.596,1.044
205.626,1.047
205.656,1.048
205.686,1.043
205.716,1.043
205.746,1.048
205.776,1.048
205.806,1.044
205.836,1.045
205.866,1.046
205.896,1.045
205.926,1.047
205.956,1.043
205.986,1.043
206.016,1.050
206.046,1.050
206.076,1.042
206.106,1.045
206.136,1.045
206.166,1.044
206.196,1.049
206.226,1.040
206.256,1.046
206.286,1.044
206.316,1.049
206.346,1.045
206.376,1.043
206.406,1.042
206.436,1.048
206.466,1.050
206.496,1.045
206.526,1.043
206.556,1.048
206.586,1.043
206.616,1.045
206.646,1.048
206.676,1.045
206.706,1.046
206.736,1.044
206.766,1.045
206.796,1.040
206.826,1.043
206.856,1.044
206.886,1.048
206.916,1.047
206.946,1.041
206.976,1.041
207.006,1.049
207.036,1.047
207.066,1.050
207.096,1.044
207.126,1.041
207.156,1.038
207.186,1.051
207.216,1.048
207.246,1.044
207.276,1.046
207.306,1.044
207.336,1.049
207.366,1.050
207.396,1.042
207.426,1.045
207.456,1.050
207.486,1.045
207.516,1.043
207.546,1.047
207.576,1.043
207.606,1.045
207.636,1.047
207.666,1.042
207.696,1.046
207.726,1.048
207.756,1.046
207.786,1.043
207.816,1.042
207.846,1.047
207.876,1.049
207.906,1.050
207.936,1.044
207.966,1.044
207.996,1.047
208.026,1.052
208.056,1.046
208.086,1.045
208.116,1.044
208.146,1.045
208.176,1.049
208.206,1.041
208.236,1.047
208.266,1.042
208.296,1.044
208.326,1.046
208.356,1.044
208.386,1.046
208.416,1.047
208.446,1.048
208.476,1.048
208.506,1.043
208.536,1.047
208.566,1.048
208.596,1.047
208.626,1.041
208.656,1.046
208.686,1.047
208.716,1.045
208.746,1.043
208.776,1.042
208.806,1.046
208.836,1.050
208.866,1.049
208.896,1.042
208.926,1.042
208.956,1.041
208.986,1.046
209.016,1.044
209.046,1.045
209.076,1.045
209.106,1.045
209.136,1.047
209.166,1.045
209.196,1.044
209.226,1.042
209.256,1.045
209.286,1.045
209.316,1.045
209.346,1.046
209.376,1.047
209.406,1.043
209.436,1.046
209.466,1.042
209.496,1.048
209.526,1.048
209.556,1.047
209.586,1.042
209.616,1.047
209.646,1.044
209.676,1.046
209.706,1.045
209.736,1.046
209.766,1.045
209.796,1.046
209.826,1.048
209.856,1.049
209.886,1.040
209.916,1.043
209.946,1.048
209.976,1.048
210.006,1.043
210.036,1.045
210.066,1.045
210.096,1.047
210.126,1.044
210.156,1.045
210.186,1.045
