df_hash,22ZHK4.U9L6MD
334.425,0.988
334.455,0.981
334.485,0.990
334.515,0.985
334.545,0.989
334.575,0.987
334.605,0.993
334.635,0.996
334.665,0.991
334.695,0.992
334.725,0.992
334.755,0.991
334.785,0.994
334.815,0.996
334.845,0.989
334.875,0.993
334.905,0.973
334.935,1.004
334.965,1.002
334.995,0.987
335.025,0.998
335.055,0.999
335.085,0.991
335.115,0.983
335.145,0.982
335.175,0.986
335.205,0.990
335.235,0.988
335.265,0.985
335.295,0.986
335.325,0.986
335.355,0.989
335.385,0.987
335.415,0.981
335.445,0.979
335.475,0.978
335.505,0.986
335.535,0.994
335.565,0.988
335.595,0.987
335.625,0.991
335.655,0.988
335.685,0.986
335.715,0.985
335.745,0.987
335.775,0.991
335.805,0.990
335.835,0.982
335.865,0.980
335.895,0.986
335.925,0.984
335.955,0.991
335.985,0.992
336.015,0.971
336.045,0.986
336.075,0.993
336.105,0.982
336.135,0.980
336.165,0.981
336.195,0.989
336.225,0.982
336.255,0.988
336.285,0.982
336.315,0.982
336.345,0.979
336.375,0.986
336.405,0.979
336.435,0.985
336.465,0.987
336.495,0.983
336.525,0.980
336.555,0.991
336.585,0.989
336.615,0.981
336.645,0.978
336.675,0.984
336.705,0.987
336.735,0.989
336.765,0.980
336.795,0.979
336.825,0.982
336.855,0.985
336.885,0.988
336.915,0.987
336.945,0.987
336.975,0.986
337.005,0.983
337.035,0.985
337.065,0.988
337.095,0.979
337.125,0.985
337.155,0.985
337.185,0.981
337.215,0.985
337.245,0.981
337.275,0.984
337.305,0.990
337.335,0.980
337.365,0.982
337.395,0.993
337.425,0.988
337.455,0.984
337.485,0.974
337.515,0.978
337.545,0.983
337.575,0.985
337.605,0.981
337.635,0.982
337.665,0.981
337.695,0.985
337.725,0.982
337.755,0.989
337.785,0.988
337.815,0.974
337.845,0.985
337.875,0.988
337.905,0.991
337.935,0.977
337.965,0.979
337.995,0.982
338.025,0.986
338.055,0.981
338.085,0.980
338.115,0.986
338.145,0.984
338.175,0.985
338.205,0.985
338.235,0.978
338.265,0.983
338.295,0.987
338.325,0.986
338.355,0.979
338.385,0.975
338.415,0.985
338.445,0.985
338.475,0.991
338.505,0.992
338.535,0.982
338.565,0.994
338.595,0.993
338.625,0.992
338.655,0.990
338.685,0.990
338.715,0.987
338.745,0.990
338.775,0.992
338.805,0.993
338.835,0.981
338.865,0.992
338.895,1.000
338.925,0.994
338.955,0.978
338.985,0.995
339.015,0.989
339.045,0.988
339.075,0.992
339.105,0.997
339.135,0.994
339.165,0.985
339.195,0.997
339.225,1.012
339.255,1.011
339.285,1.008
339.315,1.000
339.345,0.982
339.375,0.986
339.405,0.992
339.435,1.005
339.465,1.009
339.495,1.003
339.525,1.001
339.555,0.997
339.585,0.998
339.615,0.995
339.645,1.002
339.675,1.006
339.705,1.008
339.735,0.999
339.765,0.996
339.795,0.997
339.825,0.998
339.855,0.997
339.885,0.999
339.915,0.994
339.945,0.998
339.975,0.999
340.005,1.003
340.035,1.003
340.065,1.000
340.095,1.005
340.125,1.008
340.155,1.003
340.185,1.003
340.215,1.000
340.245,0.996
340.275,0.999
340.305,0.993
340.335,0.997
340.365,0.994
340.395,0.992
340.425,0.998
340.455,1.000
340.485,0.991
340.515,0.996
340.545,0.998
340.575,0.998
340.605,0.992
340.635,0.989
340.665,0.996
340.695,0.998
340.725,0.998
340.755,0.994
340.785,0.990
340.815,0.995
340.845,1.000
340.875,0.999
340.905,0.995
340.935,0.988
340.965,0.996
340.995,0.998
341.025,0.996
341.055,0.993
341.085,0.996
341.115,0.996
341.145,0.993
341.175,0.996
341.205,0.992
341.235,0.993
341.265,0.997
341.295,0.996
341.325,0.999
341.355,0.992
341.385,0.993
341.415,1.000
341.445,0.999
341.475,0.998
341.505,0.986
341.535,0.990
341.565,0.998
341.595,0.992
341.625,0.995
341.655,0.992
341.685,0.995
341.715,0.999
341.745,0.998
341.775,0.999
341.805,0.995
341.835,0.999
341.865,0.994
341.895,0.993
341.925,0.996
341.955,0.994
341.985,0.992
342.015,0.989
342.045,1.001
342.075,0.997
342.105,0.996
342.135,0.987
342.165,0.995
342.195,0.992
342.225,0.998
342.255,0.996
342.285,0.992
342.315,0.990
342.345,0.995
342.375,0.997
342.405,0.997
342.435,0.992
342.465,0.992
342.495,0.993
342.525,0.995
342.555,0.990
342.585,0.993
342.615,0.992
342.645,0.992
342.675,0.988
342.705,0.985
342.735,0.983
342.765,0.990
342.795,0.991
342.825,0.983
342.855,0.989
342.885,0.995
342.915,0.994
342.945,0.979
342.975,0.981
343.005,0.990
343.035,0.994
343.065,0.989
343.095,0.993
343.125,0.992
343.155,0.990
343.185,0.993
343.215,0.999
343.245,0.988
343.275,0.981
343.305,0.991
343.335,0.998
343.365,0.982
343.395,0.991
343.425,0.989
343.455,0.982
343.485,0.984
343.515,0.983
343.545,0.989
343.575,0.991
343.605,0.985
343.635,0.979
343.665,0.982
343.695,0.983
343.725,0.986
343.755,0.983
343.785,0.969
343.815,0.973
343.845,0.982
343.875,0.977
343.905,0.976
343.935,0.973
343.965,0.958
343.995,0.972
344.025,0.970
344.055,0.958
344.085,0.974
344.115,0.994
344.145,0.974
344.175,0.957
344.205,0.978
344.235,0.977
344.265,0.988
344.295,0.992
344.325,0.997
344.355,0.993
344.385,0.978
344.415,0.972
344.445,0.986
344.475,0.991
344.505,0.977
344.535,0.968
344.565,0.966
344.595,0.974
344.625,0.977
344.655,0.972
344.685,0.961
344.715,0.969
344.745,0.974
344.775,0.970
344.805,0.979
344.835,0.973
344.865,0.966
344.895,0.974
344.925,0.971
344.955,0.972
344.985,0.978
345.015,0.979
345.045,0.965
345.075,0.956
345.105,0.963
345.135,0.976
345.165,0.978
345.195,0.974
345.225,0.971
345.255,0.972
345.285,0.971
345.315,0.974
345.345,0.976
345.375,0.969
345.405,0.975
345.435,0.975
345.465,0.972
345.495,0.973
345.525,0.972
345.555,0.973
345.585,0.974
345.615,0.970
345.645,0.971
345.675,0.974
345.705,0.974
345.735,0.970
345.765,0.965
345.795,0.966
345.825,0.983
345.855,0.977
345.885,0.966
345.915,0.966
345.945,0.974
345.975,0.976
346.005,0.982
346.035,0.972
346.065,0.968
346.095,0.972
346.125,0.978
346.155,0.972
346.185,0.973
346.215,0.972
346.245,0.977
346.275,0.975
346.305,0.972
346.335,0.970
346.365,0.972
346.395,0.971
346.425,0.972
346.455,0.975
346.485,0.978
346.515,0.980
346.545,0.974
346.575,0.969
346.605,0.968
346.635,0.975
346.665,0.976
346.695,0.971
346.725,0.968
346.755,0.974
346.785,0.978
346.815,0.978
346.845,0.977
346.875,0.974
346.905,0.973
346.935,0.976
346.965,0.977
346.995,0.978
347.025,0.979
347.055,0.977
347.085,0.977
347.115,0.978
347.145,0.976
347.175,0.977
347.205,0.978
347.235,0.979
347.265,0.983
347.295,0.991
347.325,0.980
347.355,0.970
347.385,0.961
347.415,0.967
347.445,0.973
347.475,0.977
347.505,0.970
347.535,0.969
347.565,0.977
347.595,0.981
347.625,0.976
347.655,0.979
347.685,0.981
347.715,0.979
347.745,0.975
347.775,0.973
347.805,0.976
347.835,0.971
347.865,0.976
347.895,0.979
347.925,0.975
347.955,0.977
347.985,0.978
348.015,0.977
348.045,0.979
348.075,0.975
348.105,0.973
348.135,0.972
348.165,0.963
348.195,0.966
348.225,0.987
348.255,0.989
348.285,0.979
348.315,0.969
348.345,0.982
348.375,0.997
348.405,0.989
348.435,0.990
348.465,0.957
348.495,0.962
348.525,0.983
348.555,0.980
348.585,0.977
348.615,0.970
348.645,0.971
348.675,0.975
348.705,0.984
348.735,0.984
348.765,0.985
348.795,0.980
348.825,0.977
348.855,0.976
348.885,0.981
348.915,0.978
348.945,0.982
348.975,0.977
349.005,0.977
349.035,0.980
349.065,0.980
349.095,0.975
349.125,0.976
349.155,0.986
349.185,0.990
349.215,0.987
349.245,0.972
349.275,0.974
349.305,0.973
349.335,0.978
349.365,0.978
349.395,0.978
349.425,0.977
349.455,0.975
349.485,0.976
349.515,0.979
349.545,0.978
349.575,0.975
349.605,0.977
349.635,0.981
349.665,0.982
349.695,0.976
349.725,0.983
349.755,0.981
349.785,0.971
349.815,0.975
349.845,0.976
349.875,0.977
349.905,0.976
349.935,0.979
349.965,0.983
349.995,0.982
350.025,0.975
350.055,0.977
350.085,0.986
350.115,0.981
350.145,0.981
350.175,0.969
350.205,0.973
350.235,0.975
350.265,0.978
350.295,0.980
350.325,0.969
350.355,0.975
350.385,0.980
350.415,0.978
350.445,0.979
350.475,0.977
350.505,0.974
350.535,0.974
350.565,0.979
350.595,0.977
350.625,0.980
350.655,0.975
350.685,0.979
350.715,0.975
350.745,0.975
350.775,0.982
350.805,0.978
350.835,0.978
350.865,0.977
350.895,0.975
350.925,0.975
350.955,0.984
350.985,0.985
351.015,0.976
351.045,0.968
351.075,0.969
351.105,0.976
351.135,0.982
351.165,0.980
351.195,0.977
351.225,0.972
351.255,0.978
351.285,0.981
351.315,0.982
351.345,0.981
351.375,0.970
351.405,0.980
351.435,0.979
351.465,0.979
351.495,0.976
351.525,0.976
351.555,0.977
351.585,0.976
351.615,0.975
351.645,0.979
351.675,0.977
351.705,0.977
351.735,0.977
351.765,0.974
351.795,0.987
351.825,0.983
351.855,0.975
351.885,0.974
351.915,0.976
351.945,0.977
351.975,0.979
352.005,0.978
352.035,0.970
352.065,0.967
352.095,0.979
352.125,0.981
352.155,0.981
352.185,0.977
352.215,0.974
352.245,0.979
352.275,0.976
352.305,0.979
352.335,0.979
352.365,0.977
352.395,0.979
352.425,0.975
352.455,0.977
352.485,0.976
352.515,0.981
352.545,0.971
352.575,0.977
352.605,0.985
352.635,0.987
352.665,0.980
352.695,0.962
352.725,0.974
352.755,0.984
352.785,0.984
352.815,0.980
352.845,0.978
352.875,0.975
352.905,0.981
352.935,0.982
352.965,0.980
352.995,0.979
353.025,0.979
353.055,0.981
353.085,0.982
353.115,0.983
353.145,0.981
353.175,0.984
353.205,0.985
353.235,0.988
353.265,0.985
353.295,0.989
353.325,0.987
353.355,0.980
353.385,0.988
353.415,0.996
353.445,0.980
353.475,0.980
353.505,0.992
353.535,0.989
353.565,0.993
353.595,0.990
353.625,0.985
353.655,0.991
353.685,0.989
353.715,0.991
353.745,0.995
353.775,0.988
353.805,0.992
353.835,0.991
353.865,0.995
353.895,0.992
353.925,0.998
353.955,0.994
353.985,0.994
354.015,1.000
354.045,0.997
354.075,0.995
354.105,1.002
354.135,1.001
354.165,0.997
354.195,0.995
354.225,0.999
354.255,0.992
354.285,0.997
354.315,0.997
354.345,0.993
354.375,0.995
354.405,0.999
354.435,1.002
354.465,0.998
354.495,0.992
354.525,0.995
354.555,0.999
354.585,0.998
354.615,1.000
354.645,0.998
354.675,1.000
354.705,0.996
354.735,0.996
354.765,0.998
354.795,0.996
354.825,1.001
354.855,0.998
354.885,0.999
354.915,0.998
354.945,0.998
354.975,0.997
355.005,1.000
355.035,0.997
355.065,0.995
355.095,0.987
355.125,0.998
355.155,1.002
355.185,0.997
355.215,0.998
355.245,0.994
355.275,0.995
355.305,0.993
355.335,0.993
355.365,0.992
355.395,0.996
355.425,0.993
355.455,0.991
355.485,0.987
355.515,0.988
355.545,0.984
355.575,0.992
355.605,0.982
355.635,0.982
355.665,0.987
355.695,0.981
355.725,0.982
355.755,0.981
355.785,0.982
355.815,0.984
355.845,0.988
355.875,0.983
355.905,0.976
355.935,0.984
355.965,0.990
355.995,0.986
356.025,0.984
356.055,0.980
356.085,0.979
356.115,0.984
356.145,0.980
356.175,0.982
356.205,0.984
356.235,0.981
356.265,0.981
356.295,0.983
356.325,0.980
356.355,0.979
356.385,0.979
356.415,0.985
356.445,0.976
356.475,0.976
356.505,0.981
356.535,0.979
356.565,0.975
356.595,0.973
356.625,0.973
356.655,0.976
356.685,0.981
356.715,0.978
356.745,0.975
356.775,0.975
356.805,0.988
356.835,0.985
356.865,0.983
356.895,0.977
356.925,0.976
356.955,0.981
356.985,0.976
357.015,0.979
357.045,0.978
357.075,0.976
357.105,0.979
357.135,0.977
357.165,0.975
357.195,0.976
357.225,0.974
357.255,0.979
357.285,0.985
357.315,0.970
357.345,0.975
357.375,0.987
357.405,0.983
357.435,0.983
357.465,0.973
357.495,0.977
357.525,0.980
357.555,0.982
357.585,0.982
357.615,0.976
357.645,0.983
357.675,0.984
357.705,0.976
357.735,0.973
357.765,0.964
357.795,0.966
357.825,0.978
357.855,0.973
357.885,0.971
357.915,0.969
357.945,0.966
357.975,0.981
358.005,0.984
358.035,0.981
358.065,0.991
358.095,0.999
358.125,0.982
358.155,0.975
358.185,0.989
358.215,0.989
358.245,0.980
358.275,0.969
358.305,0.976
358.335,0.983
358.365,0.974
358.395,0.971
358.425,0.972
358.455,0.978
358.485,0.973
358.515,0.980
358.545,0.987
358.575,0.983
358.605,0.985
358.635,0.977
358.665,0.973
358.695,0.979
358.725,0.972
358.755,0.977
358.785,0.978
358.815,0.979
358.845,0.972
358.875,0.965
358.905,0.972
358.935,0.976
358.965,0.985
358.995,0.981
359.025,0.978
359.055,0.971
359.085,0.980
359.115,0.985
359.145,0.984
359.175,0.979
359.205,0.968
359.235,0.975
359.265,0.983
359.295,0.983
359.325,0.981
359.355,0.979
359.385,0.979
359.415,0.983
359.445,0.984
359.475,0.984
359.505,0.980
359.535,0.986
359.565,0.983
359.595,0.986
359.625,0.995
359.655,0.987
359.685,0.987
359.715,0.984
359.745,0.984
359.775,0.986
359.805,0.992
359.835,0.981
359.865,0.978
359.895,0.983
359.925,0.980
359.955,0.982
359.985,0.977
360.015,0.986
360.045,0.995
360.075,0.988
360.105,0.986
360.135,0.981
360.165,0.988
360.195,0.994
360.225,0.998
360.255,0.987
360.285,0.991
360.315,0.991
360.345,0.983
360.375,0.993
360.405,0.996
360.435,0.999
360.465,0.992
360.495,0.985
360.525,0.997
360.555,0.996
360.585,0.997
360.615,0.994
360.645,0.994
360.675,0.997
360.705,0.996
360.735,0.995
360.765,0.997
360.795,0.990
360.825,0.997
360.855,0.994
360.885,0.992
360.915,0.997
360.945,0.992
360.975,0.995
361.005,0.994
361.035,0.996
361.065,0.997
361.095,0.991
361.125,0.996
361.155,0.994
361.185,0.999
361.215,0.994
361.245,1.000
361.275,0.993
361.305,0.994
361.335,1.006
361.365,1.002
361.395,1.000
361.425,0.996
361.455,0.997
361.485,0.999
361.515,1.001
361.545,0.996
361.575,0.992
361.605,0.993
361.635,0.992
361.665,0.992
361.695,0.994
361.725,0.994
361.755,0.990
361.785,0.991
361.815,0.993
361.845,0.991
361.875,0.985
361.905,0.990
361.935,0.996
361.965,0.989
361.995,0.989
362.025,0.995
362.055,0.992
362.085,1.001
362.115,0.995
362.145,0.996
362.175,0.994
362.205,0.986
362.235,0.994
362.265,0.999
362.295,0.992
362.325,0.995
362.355,0.987
362.385,0.998
362.415,0.992
362.445,0.997
362.475,0.997
362.505,0.996
362.535,0.993
362.565,0.995
362.595,1.001
362.625,0.991
362.655,0.986
362.685,0.994
362.715,0.995
362.745,0.980
362.775,0.989
362.805,0.994
362.835,0.983
362.865,0.989
362.895,0.987
362.925,0.986
362.955,0.991
362.985,0.996
363.015,0.993
363.045,0.985
363.075,0.988
363.105,0.988
363.135,0.989
363.165,0.992
363.195,0.989
363.225,0.989
363.255,0.985
363.285,0.987
363.315,0.985
363.345,0.992
363.375,0.986
363.405,0.985
363.435,0.984
363.465,0.984
363.495,0.986
363.525,0.982
363.555,0.986
363.585,0.988
363.615,0.987
363.645,0.987
363.675,0.989
363.705,0.993
363.735,0.993
363.765,0.990
363.795,0.993
363.825,0.985
363.855,0.989
363.885,0.989
363.915,0.979
363.945,0.982
363.975,0.984
364.005,0.980
364.035,0.982
364.065,0.988
364.095,0.990
364.125,0.989
364.155,0.984
364.185,0.984
364.215,0.988
364.245,0.985
364.275,0.982
364.305,0.978
364.335,0.991
364.365,0.983
364.395,0.990
364.425,0.991
364.455,0.985
364.485,0.988
364.515,0.984
364.545,0.973
364.575,0.991
364.605,0.995
364.635,0.991
364.665,0.988
364.695,0.990
364.725,0.988
364.755,0.988
364.785,0.989
364.815,0.989
364.845,0.992
364.875,0.990
364.905,0.981
364.935,0.992
364.965,1.001
364.995,0.995
365.025,0.986
365.055,0.989
365.085,0.990
365.115,0.998
365.145,0.996
365.175,0.988
365.205,0.993
365.235,0.991
365.265,0.993
365.295,0.992
365.325,0.994
365.355,0.991
365.385,0.992
365.415,0.988
365.445,0.984
365.475,0.991
365.505,0.997
365.535,0.990
365.565,0.986
365.595,0.988
365.625,0.995
365.655,0.992
365.685,0.992
365.715,0.988
365.745,0.991
365.775,0.990
365.805,0.995
365.835,0.988
365.865,0.990
365.895,0.988
365.925,0.982
365.955,0.975
365.985,0.981
366.015,0.985
366.045,0.973
366.075,0.984
366.105,0.982
366.135,0.976
366.165,0.981
366.195,0.988
366.225,0.986
366.255,0.986
366.285,0.985
366.315,0.983
366.345,0.984
366.375,0.988
366.405,0.985
366.435,0.995
366.465,0.990
366.495,0.988
366.525,0.985
366.555,0.987
366.585,0.983
366.615,0.979
366.645,0.987
366.675,0.984
366.705,0.984
366.735,0.981
366.765,0.980
366.795,0.984
366.825,0.988
366.855,0.987
366.885,0.987
366.915,0.985
366.945,0.984
366.975,0.984
367.005,0.981
367.035,0.981
367.065,0.983
367.095,0.990
367.125,0.979
367.155,0.980
367.185,0.992
367.215,0.986
367.245,0.983
367.275,0.983
367.305,0.982
367.335,0.987
367.365,0.990
367.395,0.990
367.425,0.982
367.455,0.986
367.485,0.991
367.515,0.993
367.545,0.989
367.575,0.985
367.605,0.990
367.635,0.989
367.665,0.991
367.695,0.995
367.725,0.994
367.755,0.988
367.785,0.991
367.815,0.990
367.845,0.988
367.875,0.990
367.905,0.988
367.935,0.982
367.965,0.989
367.995,1.001
368.025,0.988
368.055,0.989
368.085,0.983
368.115,0.987
368.145,0.992
368.175,0.996
368.205,0.991
368.235,0.984
368.265,0.988
368.295,0.989
368.325,0.984
368.355,0.987
368.385,0.979
368.415,0.979
368.445,0.978
368.475,0.979
368.505,0.987
368.535,0.989
368.565,0.993
368.595,0.988
368.625,0.984
368.655,0.989
368.685,0.991
368.715,0.982
368.745,0.984
368.775,0.998
368.805,0.994
368.835,0.983
368.865,0.980
368.895,0.984
368.925,0.988
368.955,0.991
368.985,0.992
369.015,0.985
369.045,0.989
369.075,0.990
369.105,0.987
369.135,0.984
369.165,0.985
369.195,0.980
369.225,0.981
369.255,0.980
369.285,0.979
369.315,0.978
369.345,0.982
369.375,0.985
369.405,0.987
369.435,0.985
369.465,0.979
369.495,0.987
369.525,0.987
369.555,0.983
369.585,0.974
369.615,0.974
369.645,0.982
369.675,0.984
369.705,0.980
369.735,0.972
369.765,0.980
369.795,0.980
369.825,0.983
369.855,0.987
369.885,0.984
369.915,0.979
369.945,0.985
369.975,0.988
370.005,0.988
370.035,0.984
370.065,0.982
370.095,0.983
370.125,0.981
370.155,0.983
370.185,0.978
370.215,0.976
370.245,0.986
370.275,0.986
370.305,0.985
370.335,0.979
370.365,0.978
370.395,0.985
370.425,0.989
370.455,0.980
370.485,0.975
370.515,0.980
370.545,0.986
370.575,0.983
370.605,0.981
370.635,0.981
370.665,0.979
370.695,0.982
370.725,0.984
370.755,0.980
370.785,0.979
370.815,0.977
370.845,0.979
370.875,0.982
370.905,0.980
370.935,0.980
370.965,0.975
370.995,0.983
371.025,0.985
371.055,0.988
371.085,0.981
371.115,0.975
371.145,0.979
371.175,0.984
371.205,0.985
371.235,0.983
371.265,0.973
371.295,0.983
371.325,0.983
371.355,0.979
371.385,0.980
371.415,0.976
371.445,0.979
371.475,0.985
371.505,0.981
371.535,0.979
371.565,0.982
371.595,0.978
371.625,0.978
371.655,0.981
371.685,0.984
371.715,0.983
371.745,0.981
371.775,0.984
371.805,0.987
371.835,0.985
371.865,0.986
371.895,0.973
371.925,0.977
371.955,0.981
371.985,0.986
372.015,0.987
372.045,0.982
372.075,0.973
372.105,0.989
372.135,0.981
372.165,0.985
372.195,0.979
372.225,0.978
372.255,0.981
372.285,0.984
372.315,0.986
372.345,0.984
372.375,0.978
372.405,0.985
372.435,0.985
372.465,0.980
372.495,0.980
372.525,0.984
372.555,0.983
372.585,0.978
372.615,0.977
372.645,0.983
372.675,0.980
372.705,0.983
372.735,0.975
372.765,0.980
372.795,0.987
372.825,0.988
372.855,0.981
372.885,0.973
372.915,0.982
372.945,0.981
372.975,0.988
373.005,0.982
373.035,0.978
373.065,0.979
373.095,0.986
373.125,0.980
373.155,0.984
373.185,0.981
373.215,0.983
373.245,0.981
373.275,0.981
373.305,0.983
373.335,0.981
373.365,0.979
373.395,0.977
373.425,0.978
373.455,0.978
373.485,0.989
373.515,0.987
373.545,0.985
373.575,0.979
373.605,0.979
373.635,0.983
373.665,0.982
373.695,0.985
373.725,0.979
373.755,0.972
373.785,0.987
373.815,0.983
373.845,0.987
373.875,0.981
373.905,0.980
373.935,0.981
373.965,0.985
373.995,0.981
374.025,0.982
374.055,0.983
374.085,0.978
374.115,0.982
374.145,0.983
374.175,0.983
374.205,0.982
374.235,0.984
374.265,0.984
374.295,0.981
374.325,0.978
374.355,0.979
374.385,0.987
374.415,0.988
374.445,0.980
374.475,0.978
374.505,0.983
374.535,0.983
374.565,0.982
374.595,0.980
374.625,0.972
374.655,0.986
374.685,0.986
374.715,0.983
374.745,0.981
374.775,0.977
374.805,0.983
374.835,0.985
374.865,0.983
374.895,0.986
374.925,0.980
374.955,0.980
374.985,0.981
375.015,0.980
375.045,0.975
375.075,0.983
375.105,0.980
375.135,0.983
375.165,0.979
375.195,0.977
375.225,0.986
375.255,0.985
375.285,0.983
375.315,0.977
375.345,0.979
375.375,0.984
375.405,0.986
375.435,0.988
375.465,0.993
375.495,0.984
375.525,0.986
375.555,0.987
375.585,0.993
375.615,0.986
375.645,0.979
375.675,0.979
375.705,0.985
375.735,0.997
375.765,0.992
375.795,0.996
375.825,0.982
375.855,0.979
375.885,0.978
375.915,0.986
375.945,0.997
375.975,0.996
376.005,0.992
376.035,0.979
376.065,0.986
376.095,0.993
376.125,0.988
376.155,0.986
376.185,0.985
376.215,0.973
376.245,0.989
376.275,1.011
376.305,1.009
376.335,0.995
376.365,0.997
376.395,0.991
376.425,0.990
376.455,0.996
376.485,1.003
376.515,1.010
376.545,1.004
376.575,1.003
376.605,0.998
376.635,0.993
376.665,0.995
376.695,1.004
376.725,1.010
376.755,1.014
376.785,1.013
376.815,1.008
376.845,0.979
376.875,0.996
376.905,1.006
376.935,0.995
376.965,1.000
376.995,1.003
377.025,1.003
377.055,0.996
377.085,1.004
377.115,0.995
377.145,0.998
377.175,1.000
377.205,0.999
377.235,0.994
377.265,0.988
377.295,0.992
377.325,0.990
377.355,0.990
377.385,0.990
377.415,0.990
377.445,0.993
377.475,0.992
377.505,1.001
377.535,0.997
377.565,0.987
377.595,0.993
377.625,1.003
377.655,1.004
377.685,1.000
377.715,0.986
377.745,0.992
377.775,1.006
377.805,1.001
377.835,0.995
377.865,0.997
377.895,0.986
377.925,0.987
377.955,0.995
377.985,0.988
378.015,0.982
378.045,0.991
378.075,0.991
378.105,0.984
378.135,0.995
378.165,0.989
378.195,0.993
378.225,0.989
378.255,0.983
378.285,0.985
378.315,0.999
378.345,0.990
378.375,0.985
378.405,0.981
378.435,0.987
