df_hash,22ZHK4.4549PD
305.778,441
305.803,593
305.828,726
305.853,794
305.878,805
305.903,803
305.928,820
305.953,845
305.978,851
306.003,829
306.028,793
306.053,760
306.078,724
306.103,674
306.128,610
306.153,547
306.178,493
306.203,439
306.228,374
306.253,298
306.278,226
306.303,164
306.328,96
306.353,8
306.378,-89
306.403,-174
306.428,-239
306.453,-316
306.478,-433
306.503,-564
306.528,-622
306.553,-526
306.578,-281
306.603,6
306.628,222
306.653,329
306.678,382
306.703,456
306.728,566
306.753,667
306.778,714
306.803,713
306.828,706
306.853,719
306.878,740
306.903,739
306.928,708
306.953,666
306.978,628
307.003,590
307.028,539
307.053,473
307.078,402
307.103,334
307.128,266
307.153,192
307.178,116
307.203,47
307.228,-16
307.253,-92
307.278,-182
307.303,-272
307.328,-345
307.353,-414
307.378,-509
307.403,-633
307.428,-727
307.453,-696
307.478,-499
307.503,-197
307.528,87
307.553,269
307.578,362
307.603,443
307.628,563
307.653,701
307.678,800
307.703,833
307.728,829
307.753,834
307.778,861
307.803,889
307.828,891
307.853,866
307.878,828
307.903,782
307.928,722
307.953,646
307.978,564
308.003,488
308.028,415
308.053,331
308.078,234
308.103,137
308.128,49
308.153,-35
308.178,-132
308.203,-242
308.228,-344
308.253,-424
308.278,-503
308.303,-613
308.328,-747
308.353,-829
308.378,-767
308.403,-535
308.428,-211
308.453,78
308.478,265
308.503,372
308.528,472
308.553,601
308.578,733
308.603,822
308.628,855
308.653,866
308.678,887
308.703,917
308.728,936
308.753,929
308.778,906
308.803,875
308.828,831
308.853,767
308.878,687
308.903,608
308.928,538
308.953,466
308.978,379
309.003,280
309.028,187
309.053,104
309.078,14
309.103,-96
309.128,-218
309.153,-326
309.178,-421
309.203,-534
309.228,-686
309.253,-828
309.278,-857
309.303,-702
309.328,-400
309.353,-79
309.378,146
309.403,262
309.428,338
309.453,440
309.478,569
309.503,673
309.528,720
309.553,730
309.578,744
309.603,778
309.628,814
309.653,825
309.678,808
309.703,774
309.728,729
309.753,671
309.778,597
309.803,515
309.828,431
309.853,348
309.878,265
309.903,184
309.928,108
309.953,30
309.978,-61
310.003,-167
310.028,-269
310.053,-354
310.078,-436
310.103,-546
310.128,-678
310.153,-761
310.178,-704
310.203,-475
310.228,-149
310.253,147
310.278,336
310.303,440
310.328,530
310.353,646
310.378,761
310.403,827
310.428,836
310.453,826
310.478,834
310.503,858
310.528,869
310.553,849
310.578,808
310.603,761
310.628,713
310.653,656
310.678,587
310.703,510
310.728,433
310.753,354
310.778,270
310.803,185
310.828,100
310.853,9
310.878,-93
310.903,-204
310.928,-305
310.953,-390
310.978,-481
311.003,-606
311.028,-747
311.053,-824
311.078,-747
311.103,-499
311.128,-167
311.153,120
311.178,297
311.203,397
311.228,496
311.253,630
311.278,763
311.303,843
311.328,860
311.353,854
311.378,865
311.403,894
311.428,910
311.453,890
311.478,845
311.503,797
311.528,750
311.553,692
311.578,616
311.603,533
311.628,454
311.653,377
311.678,292
311.703,196
311.728,101
311.753,17
311.778,-65
311.803,-165
311.828,-280
311.853,-386
311.878,-467
311.903,-544
311.928,-654
311.953,-792
311.978,-884
312.003,-833
312.028,-604
312.053,-270
312.078,41
312.103,247
312.128,363
312.153,460
312.178,584
312.203,716
312.228,811
312.253,851
312.278,859
312.303,870
312.328,893
312.353,910
312.378,905
312.403,878
312.428,837
312.453,786
312.478,726
312.503,659
312.528,589
312.553,517
312.578,439
312.603,355
312.628,274
312.653,202
312.678,128
312.703,37
312.728,-69
312.753,-173
312.778,-257
312.803,-338
312.828,-451
312.853,-597
312.878,-712
312.903,-700
312.928,-520
312.953,-231
312.978,48
313.003,237
313.028,340
313.053,419
313.078,519
313.103,627
313.128,704
313.153,732
313.178,734
313.203,742
313.228,766
313.253,787
313.278,784
313.303,752
313.328,702
313.353,648
313.378,594
313.403,536
313.428,465
313.453,384
313.478,300
313.503,226
313.528,162
313.553,93
313.578,9
313.603,-85
313.628,-172
313.653,-246
313.678,-333
313.703,-455
313.728,-592
313.753,-666
313.778,-599
313.803,-388
313.828,-119
313.853,97
313.878,217
313.903,283
313.928,361
313.953,468
313.978,563
314.003,610
314.028,615
314.053,618
314.078,640
314.103,666
314.128,671
314.153,647
314.178,609
314.203,568
314.228,521
314.253,463
314.278,394
314.303,320
314.328,241
314.353,151
314.378,60
314.403,-20
314.428,-90
314.453,-175
314.478,-291
314.503,-411
314.528,-456
314.553,-363
314.578,-146
314.603,103
314.628,294
314.653,407
314.678,487
314.703,582
314.728,688
314.753,761
314.778,773
314.803,746
314.828,723
314.853,723
314.878,723
314.903,692
314.928,621
314.953,531
314.978,447
315.003,374
315.028,294
315.053,191
315.078,73
315.103,-37
315.128,-122
315.153,-194
315.178,-286
315.203,-415
315.228,-544
315.253,-596
315.278,-507
315.303,-290
315.328,-32
315.353,172
315.378,299
315.403,394
315.428,513
315.453,651
315.478,755
315.503,787
315.528,764
315.553,739
315.578,740
315.603,747
315.628,728
315.653,676
315.678,611
315.703,547
315.728,474
315.753,378
315.778,268
315.803,170
315.828,89
315.853,6
315.878,-100
315.903,-219
315.928,-321
315.953,-406
315.978,-505
316.003,-642
316.028,-772
316.053,-801
316.078,-663
316.103,-391
316.128,-98
316.153,123
316.178,267
316.203,397
316.228,563
316.253,747
316.278,890
316.303,956
316.328,966
316.353,967
316.378,986
316.403,1013
316.428,1023
316.453,1002
316.478,956
316.503,901
316.528,843
316.553,780
316.578,708
316.603,624
316.628,537
316.653,453
316.678,377
316.703,300
316.728,212
316.753,112
316.778,12
316.803,-78
316.828,-162
316.853,-255
316.878,-363
316.903,-468
316.928,-554
316.953,-629
316.978,-727
317.003,-861
317.028,-981
317.053,-992
317.078,-829
317.103,-530
317.128,-205
317.153,41
317.178,198
317.203,324
317.228,478
317.253,656
317.278,805
317.303,886
317.328,912
317.353,924
317.378,952
317.403,985
317.428,1001
317.453,987
317.478,953
317.503,912
317.528,866
317.553,810
317.578,742
317.603,668
317.628,596
317.653,526
317.678,450
317.703,365
317.728,274
317.753,186
317.778,104
317.803,23
317.828,-68
317.853,-173
317.878,-281
317.903,-376
317.928,-458
317.953,-549
317.978,-671
318.003,-806
318.028,-884
318.053,-827
318.078,-615
318.103,-313
318.128,-28
318.153,168
318.178,289
318.203,397
318.228,536
318.253,687
318.278,798
318.303,844
318.328,851
318.353,861
318.378,893
318.403,925
318.428,928
318.453,898
318.478,854
318.503,812
318.528,767
318.553,707
318.578,630
318.603,553
318.628,487
318.653,425
318.678,354
318.703,267
318.728,177
318.753,96
318.778,19
318.803,-71
318.828,-178
318.853,-283
318.878,-369
318.903,-445
318.928,-541
318.953,-667
318.978,-775
319.003,-777
319.028,-619
319.053,-334
319.078,-29
319.103,195
319.128,321
319.153,405
319.178,511
319.203,645
319.228,761
319.253,819
319.278,826
319.303,826
319.328,845
319.353,874
319.378,885
319.403,863
319.428,821
319.453,772
319.478,715
319.503,643
319.528,558
319.553,477
319.578,409
319.603,346
319.628,273
319.653,187
319.678,100
319.703,19
319.728,-63
319.753,-160
319.778,-263
319.803,-353
319.828,-428
319.853,-513
319.878,-634
319.903,-762
319.928,-813
319.953,-707
319.978,-445
320.003,-126
320.028,135
320.053,295
320.078,398
320.103,511
320.128,650
320.153,776
320.178,844
320.203,861
320.228,868
320.253,894
320.278,929
320.303,943
320.328,925
320.353,889
320.378,849
320.403,801
320.428,734
320.453,653
320.478,573
320.503,501
320.528,428
320.553,339
320.578,239
320.603,147
320.628,68
320.653,-14
320.678,-117
320.703,-232
320.728,-336
320.753,-423
320.778,-522
320.803,-661
320.828,-807
320.853,-870
320.878,-765
320.903,-496
320.928,-165
320.953,103
320.978,258
321.003,341
321.028,428
321.053,550
321.078,676
321.103,756
321.128,779
321.153,778
321.178,793
321.203,828
321.228,854
321.253,845
321.278,800
321.303,741
321.328,683
321.353,622
321.378,546
321.403,456
321.428,367
321.453,292
321.478,221
321.503,133
321.528,25
321.553,-83
321.578,-175
321.603,-261
321.628,-375
321.653,-521
321.678,-643
321.703,-646
321.728,-483
321.753,-203
321.778,76
321.803,266
321.828,365
321.853,442
321.878,548
321.903,666
321.928,746
321.953,763
321.978,747
322.003,743
322.028,759
322.053,768
322.078,742
322.103,687
322.128,623
322.153,559
322.178,484
322.203,392
322.228,292
322.253,198
322.278,109
322.303,12
322.328,-95
322.353,-197
322.378,-284
322.403,-378
322.428,-506
322.453,-652
322.478,-736
322.503,-671
322.528,-445
322.553,-147
322.578,104
322.603,256
322.628,354
322.653,471
322.678,625
322.703,764
322.728,831
322.753,825
322.778,799
322.803,798
322.828,817
322.853,820
322.878,784
322.903,723
322.928,660
322.953,596
322.978,515
323.003,414
323.028,307
323.053,214
323.078,129
323.103,33
323.128,-81
323.153,-192
323.178,-281
323.203,-360
323.228,-469
323.253,-619
323.278,-754
323.303,-778
323.328,-636
323.353,-369
323.378,-82
323.403,136
323.428,279
323.453,403
323.478,555
323.503,724
323.528,858
323.553,924
323.578,934
323.603,934
323.628,951
323.653,977
323.678,985
323.703,958
323.728,907
323.753,851
323.778,799
323.803,741
323.828,669
323.853,586
323.878,505
323.903,433
323.928,363
323.953,281
323.978,186
324.003,90
324.028,8
324.053,-64
324.078,-149
324.103,-255
324.128,-367
324.153,-459
324.178,-527
324.203,-603
324.228,-716
324.253,-845
324.278,-908
324.303,-822
324.328,-579
324.353,-267
324.378,-1
324.403,160
324.428,255
324.453,358
324.478,499
324.503,642
324.528,734
324.553,761
324.578,763
324.603,780
324.628,817
324.653,843
324.678,837
324.703,806
324.728,773
324.753,745
324.778,707
324.803,649
324.828,579
324.853,517
324.878,470
324.903,425
324.928,366
324.953,294
324.978,221
325.003,152
325.028,78
325.053,-10
325.078,-107
325.103,-192
325.128,-263
325.153,-341
325.178,-446
325.203,-557
325.228,-608
325.253,-534
325.278,-333
325.303,-75
325.328,144
325.353,282
325.378,361
325.403,436
325.428,535
325.453,637
325.478,704
325.503,725
325.528,725
325.553,737
325.578,765
325.603,788
325.628,784
325.653,754
325.678,718
325.703,685
325.728,650
325.753,599
325.778,532
325.803,466
325.828,413
325.853,366
325.878,307
325.903,227
325.928,140
325.953,62
325.978,-3
326.003,-74
326.028,-164
326.053,-263
326.078,-349
326.103,-418
326.128,-494
326.153,-598
326.178,-706
326.203,-747
326.228,-657
326.253,-436
326.278,-161
326.303,71
326.328,220
326.353,312
326.378,406
326.403,526
326.428,648
326.453,730
326.478,761
326.503,766
326.528,778
326.553,809
326.578,842
326.603,855
326.628,843
326.653,815
326.678,782
326.703,742
326.728,689
326.753,624
326.778,557
326.803,497
326.828,443
326.853,383
326.878,308
326.903,226
326.928,148
326.953,76
326.978,0
327.003,-91
327.028,-191
327.053,-281
327.078,-354
327.103,-433
327.128,-541
327.153,-658
327.178,-715
327.203,-638
327.228,-420
327.253,-138
327.278,101
327.303,246
327.328,328
327.353,412
327.378,529
327.403,647
327.428,722
327.453,746
327.478,753
327.503,774
327.528,806
327.553,821
327.578,804
327.603,765
327.628,725
327.653,685
327.678,636
327.703,571
327.728,499
327.753,432
327.778,369
327.803,301
327.828,226
327.853,150
327.878,78
327.903,2
327.928,-87
327.953,-186
327.978,-280
328.003,-365
328.028,-457
328.053,-570
328.078,-677
328.103,-705
328.128,-594
328.153,-351
328.178,-57
328.203,186
328.228,339
328.253,432
328.278,524
328.303,639
328.328,749
328.353,817
328.378,840
328.403,846
328.428,865
328.453,896
328.478,912
328.503,896
328.528,856
328.553,811
328.578,770
328.603,720
328.628,649
328.653,564
328.678,482
328.703,413
328.728,346
328.753,265
328.778,172
328.803,81
328.828,3
328.853,-72
328.878,-166
328.903,-277
328.928,-384
328.953,-468
328.978,-545
329.003,-651
329.028,-787
329.053,-891
329.078,-869
329.103,-676
329.128,-363
329.153,-45
329.178,182
329.203,312
329.228,404
329.253,514
329.278,646
329.303,763
329.328,835
329.353,866
329.378,886
329.403,914
329.428,943
329.453,954
329.478,938
329.503,900
329.528,855
329.553,808
329.578,756
329.603,690
329.628,613
329.653,535
329.678,464
329.703,400
329.728,332
329.753,250
329.778,159
329.803,69
329.828,-12
329.853,-96
329.878,-191
329.903,-295
329.928,-392
329.953,-475
329.978,-564
330.003,-681
330.028,-809
330.053,-876
330.078,-800
330.103,-560
330.128,-232
330.153,61
330.178,248
330.203,344
330.228,425
330.253,539
330.278,670
330.303,768
330.328,811
330.353,822
330.378,840
330.403,874
330.428,901
330.453,898
330.478,869
330.503,833
330.528,799
330.553,756
330.578,691
330.603,612
330.628,539
330.653,482
330.678,426
330.703,356
330.728,271
330.753,188
330.778,116
330.803,43
330.828,-48
330.853,-156
330.878,-256
330.903,-336
330.928,-417
330.953,-529
330.978,-658
331.003,-734
331.028,-671
331.053,-452
331.078,-153
331.103,109
331.128,270
331.153,355
331.178,432
331.203,537
331.228,646
331.253,715
331.278,734
331.303,736
331.328,751
331.353,780
331.378,797
331.403,787
331.428,758
331.453,724
331.478,687
331.503,636
331.528,569
331.553,494
331.578,421
331.603,348
331.628,272
331.653,192
331.678,117
331.703,44
331.728,-35
331.753,-130
331.778,-229
331.803,-316
331.828,-398
331.853,-503
331.878,-632
331.903,-731
331.928,-711
331.953,-527
331.978,-230
332.003,62
332.028,262
332.053,369
332.078,448
332.103,551
332.128,672
332.153,767
332.178,811
332.203,822
332.228,831
332.253,849
332.278,864
332.303,859
332.328,833
332.353,791
332.378,740
332.403,680
332.428,613
332.453,543
332.478,469
332.503,387
332.528,297
332.553,206
332.578,118
332.603,29
332.628,-72
332.653,-181
332.678,-283
332.703,-371
332.728,-465
332.753,-585
332.778,-713
332.803,-776
332.828,-699
332.853,-470
332.878,-169
332.903,93
332.928,260
332.953,358
332.978,454
333.003,579
333.028,708
333.053,796
333.078,827
333.103,828
333.128,832
333.153,850
333.178,863
333.203,851
333.228,811
333.253,758
333.278,702
333.303,646
333.328,581
333.353,499
333.378,404
333.403,306
333.428,210
333.453,110
333.478,2
333.503,-108
333.528,-209
333.553,-299
333.578,-395
333.603,-522
333.628,-667
333.653,-760
333.678,-720
333.703,-517
333.728,-221
333.753,51
333.778,227
333.803,324
333.828,414
333.853,542
333.878,679
333.903,767
333.928,787
333.953,770
333.978,762
334.003,773
334.028,775
334.053,748
334.078,700
334.103,649
334.128,595
334.153,521
334.178,422
334.203,318
334.228,230
334.253,156
334.278,73
334.303,-26
334.328,-126
334.353,-210
334.378,-290
334.403,-398
334.428,-526
334.453,-604
334.478,-548
334.503,-339
334.528,-55
334.553,188
334.578,335
334.603,419
334.628,508
334.653,625
334.678,735
334.703,789
334.728,786
334.753,769
334.778,773
334.803,788
334.828,783
334.853,743
334.878,686
334.903,632
334.928,580
334.953,509
334.978,413
335.003,313
335.028,228
335.053,154
335.078,69
335.103,-36
335.128,-142
335.153,-224
335.178,-293
335.203,-386
335.228,-516
335.253,-627
335.278,-627
335.303,-466
335.328,-193
335.353,75
335.378,255
335.403,350
335.428,425
335.453,524
335.478,631
335.503,699
335.528,712
335.553,705
335.578,716
335.603,742
335.628,748
335.653,711
335.678,650
335.703,595
335.728,552
335.753,496
335.778,409
335.803,305
335.828,212
335.853,136
335.878,57
335.903,-44
335.928,-154
335.953,-245
335.978,-318
336.003,-409
336.028,-540
336.053,-668
336.078,-697
336.103,-562
336.128,-296
336.153,-7
336.178,208
336.203,337
336.228,431
336.253,541
336.278,664
336.303,764
336.328,815
336.353,826
336.378,831
336.403,845
336.428,865
336.453,873
336.478,861
336.503,831
336.528,789
336.553,738
336.578,675
336.603,594
336.628,495
336.653,385
336.678,277
336.703,181
336.728,89
336.753,-14
336.778,-131
336.803,-244
336.828,-338
336.853,-424
336.878,-532
336.903,-669
336.928,-780
336.953,-774
336.978,-605
337.003,-320
337.028,-33
337.053,169
337.078,287
337.103,383
337.128,503
337.153,634
337.178,732
337.203,773
337.228,780
337.253,787
337.278,807
337.303,825
337.328,820
337.353,793
337.378,750
337.403,699
337.428,640
337.453,575
337.478,509
337.503,442
337.528,370
337.553,291
337.578,210
337.603,132
337.628,53
337.653,-35
337.678,-132
337.703,-221
337.728,-297
337.753,-379
337.778,-495
337.803,-630
337.828,-711
337.853,-653
337.878,-437
337.903,-137
337.928,126
337.953,290
337.978,378
338.003,456
338.028,560
338.053,666
338.078,731
338.103,745
338.128,739
338.153,747
338.178,770
338.203,781
338.228,760
338.253,714
338.278,664
338.303,618
338.328,566
338.353,494
338.378,408
338.403,325
338.428,255
338.453,189
338.478,110
338.503,15
338.528,-78
338.553,-155
338.578,-226
338.603,-320
338.628,-448
338.653,-568
338.678,-600
338.703,-483
338.728,-237
338.753,43
338.778,263
338.803,391
338.828,466
338.853,547
338.878,646
338.903,727
338.928,758
338.953,749
338.978,741
339.003,760
339.028,787
339.053,786
339.078,742
339.103,673
339.128,607
339.153,548
339.178,478
339.203,387
339.228,287
339.253,195
339.278,113
339.303,21
339.328,-90
339.353,-205
339.378,-301
339.403,-383
339.428,-485
339.453,-627
339.478,-768
339.503,-817
339.528,-702
339.553,-440
339.578,-132
339.603,111
339.628,256
339.653,347
339.678,450
339.703,581
339.728,697
339.753,757
339.778,766
339.803,768
339.828,797
339.853,843
339.878,877
339.903,890
339.928,902
339.953,932
339.978,963
340.003,962
340.028,909
340.053,822
340.078,724
340.103,612
340.128,465
340.153,279
340.178,87
340.203,-77
340.228,-226
340.253,-399
340.278,-605
340.303,-776
340.328,-808
340.353,-655
340.378,-385
340.403,-127
340.428,32
340.453,108
340.478,170
340.503,262
340.528,361
340.553,420
340.578,424
340.603,404
340.628,402
340.653,433
340.678,484
340.703,532
340.728,558
340.753,553
340.778,516
340.803,459
340.828,397
340.853,339
340.878,272
340.903,187
340.928,87
340.953,-9
340.978,-96
341.003,-197
341.028,-333
341.053,-477
341.078,-552
341.103,-483
341.128,-268
341.153,7
341.178,238
341.203,377
341.228,456
341.253,530
341.278,621
341.303,702
341.328,740
341.353,732
341.378,709
341.403,703
341.428,714
341.453,718
341.478,688
341.503,624
341.528,548
341.553,478
341.578,414
341.603,338
341.628,238
341.653,129
341.678,31
341.703,-49
341.728,-143
341.753,-274
341.778,-422
341.803,-510
341.828,-460
341.853,-262
341.878,9
341.903,249
341.928,402
341.953,488
341.978,556
342.003,632
342.028,698
342.053,729
342.078,724
342.103,706
342.128,694
342.153,685
342.178,663
342.203,619
342.228,553
342.253,476
342.278,396
342.303,318
342.328,237
342.353,147
342.378,47
342.403,-52
342.428,-137
342.453,-211
342.478,-302
342.503,-432
342.528,-571
342.553,-639
342.578,-557
342.603,-325
342.628,-33
