df_hash,22ZHK4.KQAWQ2
550.226,1.009
550.256,0.962
550.286,0.942
550.316,0.943
550.346,0.969
550.376,1.008
550.406,0.998
550.436,1.044
550.466,1.017
550.496,1.044
550.526,1.022
550.556,0.985
550.586,1.020
550.616,1.070
550.646,1.082
550.676,1.050
550.706,1.042
550.736,1.042
550.766,1.025
550.796,1.015
550.826,1.037
550.856,1.047
550.886,1.033
550.916,1.033
550.946,1.039
550.976,1.020
551.006,1.018
551.036,1.024
551.066,1.015
551.096,1.016
551.126,1.027
551.156,1.037
551.186,1.035
551.216,1.059
551.246,1.038
551.276,1.028
551.306,1.051
551.336,1.055
551.366,1.088
551.396,1.145
551.426,1.107
551.456,1.040
551.486,0.966
551.516,0.876
551.546,0.884
551.576,0.941
551.606,1.023
551.636,1.090
551.666,1.096
551.696,1.072
551.726,1.094
551.756,1.088
551.786,1.102
551.816,1.029
551.846,0.955
551.876,0.974
551.906,0.951
551.936,0.967
551.966,1.020
551.996,0.987
552.026,1.054
552.056,1.065
552.086,1.016
552.116,0.987
552.146,1.005
552.176,0.963
552.206,1.001
552.236,1.038
552.266,0.989
552.296,0.989
552.326,1.021
552.356,1.088
552.386,0.985
552.416,1.024
552.446,0.971
552.476,0.957
552.506,0.875
552.536,0.929
552.566,0.986
552.596,0.998
552.626,1.029
552.656,1.014
552.686,1.014
552.716,0.948
552.746,0.979
552.776,0.982
552.806,0.983
552.836,0.998
552.866,1.004
552.896,0.996
552.926,1.024
552.956,1.016
552.986,1.020
553.016,0.994
553.046,0.948
553.076,0.959
553.106,0.957
553.136,0.977
553.166,0.989
553.196,1.013
553.226,1.021
553.256,1.057
553.286,1.040
553.316,1.031
553.346,1.000
553.376,0.989
553.406,0.968
553.436,0.967
553.466,0.999
553.496,1.021
553.526,1.021
553.556,1.017
553.586,1.009
553.616,0.993
553.646,0.973
553.676,0.980
553.706,0.970
553.736,0.963
553.766,0.977
553.796,0.976
553.826,1.034
553.856,1.021
553.886,0.997
553.916,0.981
553.946,0.999
553.976,0.975
554.006,0.981
554.036,0.993
554.066,0.998
554.096,1.003
554.126,1.013
554.156,0.979
554.186,0.982
554.216,0.985
554.246,0.986
554.276,0.995
554.306,0.991
554.336,0.994
554.366,0.994
554.396,0.994
554.426,0.995
554.456,1.001
554.486,0.991
554.516,0.994
554.546,0.993
554.576,0.993
554.606,0.993
554.636,0.997
554.666,0.998
554.696,0.991
554.726,0.991
554.756,0.991
554.786,0.983
554.816,0.988
554.846,1.003
554.876,1.005
554.906,0.987
554.936,0.989
554.966,1.001
554.996,0.989
555.026,0.991
555.056,0.985
555.086,0.992
555.116,0.996
555.146,1.002
555.176,0.985
555.206,0.986
555.236,0.999
555.266,0.994
555.296,0.989
555.326,0.994
555.356,0.988
555.386,0.988
555.416,0.992
555.446,0.992
555.476,0.991
555.506,0.992
555.536,1.001
555.566,0.989
555.596,0.983
555.626,0.996
555.656,0.992
555.686,0.994
555.716,0.997
555.746,0.994
555.776,0.991
555.806,0.989
555.836,0.988
555.866,0.986
555.896,0.992
555.926,0.990
555.956,0.993
555.986,0.990
556.016,0.992
556.046,0.986
556.076,0.997
556.106,0.982
556.136,0.977
556.166,0.992
556.196,1.007
556.226,1.007
556.256,0.998
556.286,0.993
556.316,0.982
556.346,0.980
556.376,0.968
556.406,0.975
556.436,0.997
556.466,0.983
556.496,0.996
556.526,0.999
556.556,0.995
556.586,0.985
556.616,0.985
556.646,0.986
556.676,0.978
556.706,0.987
556.736,0.987
556.766,0.980
556.796,0.995
556.826,0.999
556.856,0.977
556.886,0.985
556.916,0.986
556.946,0.997
556.976,1.002
557.006,1.001
557.036,1.043
557.066,1.026
557.096,1.040
557.126,1.011
557.156,0.969
557.186,0.934
557.216,0.958
557.246,0.915
557.276,0.962
557.306,0.987
557.336,0.985
557.366,0.972
557.396,0.975
557.426,1.001
557.456,0.994
557.486,1.016
557.516,0.971
557.546,0.949
557.576,0.982
557.606,1.007
557.636,0.998
557.666,0.970
557.696,0.966
557.726,0.933
557.756,0.999
557.786,1.015
557.816,0.980
557.846,0.986
557.876,1.002
557.906,0.963
557.936,0.938
557.966,1.012
557.996,0.943
558.026,0.990
558.056,1.028
558.086,1.027
558.116,0.979
558.146,1.015
558.176,1.013
558.206,1.014
558.236,0.981
558.266,0.964
558.296,0.944
558.326,0.977
558.356,1.003
558.386,0.958
558.416,0.995
558.446,1.000
558.476,0.984
558.506,0.979
558.536,0.978
558.566,1.018
558.596,1.022
558.626,1.010
558.656,0.979
558.686,0.975
558.716,1.034
558.746,1.050
558.776,1.029
558.806,0.993
558.836,0.990
558.866,0.954
558.896,0.981
558.926,0.968
558.956,0.912
558.986,0.930
559.016,0.953
559.046,0.969
559.076,0.947
559.106,1.048
559.136,1.038
559.166,1.054
559.196,1.015
559.226,0.991
559.256,0.969
559.286,0.951
559.316,0.968
559.346,0.999
559.376,0.976
559.406,0.979
559.436,0.990
559.466,0.993
559.496,0.989
559.526,1.002
559.556,1.002
559.586,0.981
559.616,0.982
559.646,0.981
559.676,0.974
559.706,0.979
559.736,0.992
559.766,0.982
559.796,0.985
559.826,1.003
559.856,0.986
559.886,0.979
559.916,0.987
559.946,0.991
559.976,0.973
560.006,0.982
560.036,0.990
560.066,0.977
560.096,0.988
560.126,0.989
560.156,0.977
560.186,0.985
560.216,0.995
560.246,0.986
560.276,0.984
560.306,1.004
560.336,0.991
560.366,0.979
560.396,0.995
560.426,1.041
560.456,1.049
560.486,1.035
560.516,1.105
560.546,1.020
560.576,0.922
560.606,0.913
560.636,0.938
560.666,0.934
560.696,0.943
560.726,0.982
560.756,1.000
560.786,0.997
560.816,1.001
560.846,0.995
560.876,0.967
560.906,0.961
560.936,0.994
560.966,0.984
560.996,0.946
561.026,0.973
561.056,1.035
561.086,1.005
561.116,1.042
561.146,1.051
561.176,1.022
561.206,0.956
561.236,0.910
561.266,0.937
561.296,0.946
561.326,1.104
561.356,1.066
561.386,1.029
561.416,1.021
561.446,0.973
561.476,0.953
561.506,1.000
561.536,0.975
561.566,0.988
561.596,0.984
561.626,0.959
561.656,0.967
561.686,1.010
561.716,0.986
561.746,1.073
561.776,0.992
561.806,0.977
561.836,0.956
561.866,0.934
561.896,1.012
561.926,1.079
561.956,1.044
561.986,1.023
562.016,0.983
562.046,0.982
562.076,0.955
562.106,0.910
562.136,0.952
562.166,0.994
562.196,0.984
562.226,1.014
562.256,1.034
562.286,0.985
562.316,0.995
562.346,0.991
562.376,1.019
562.406,0.991
562.436,0.994
562.466,0.952
562.496,0.972
562.526,0.979
562.556,0.958
562.586,0.958
562.616,1.026
562.646,1.072
562.676,1.033
562.706,1.041
562.736,1.016
562.766,1.002
562.796,0.984
562.826,1.001
562.856,0.937
562.886,0.967
562.916,0.986
562.946,0.983
562.976,0.983
563.006,0.993
563.036,0.971
563.066,0.938
563.096,0.938
563.126,1.013
563.156,1.040
563.186,1.071
563.216,1.050
563.246,0.971
563.276,1.005
563.306,0.957
563.336,0.963
563.366,1.003
563.396,0.993
563.426,0.973
563.456,1.036
563.486,0.959
563.516,0.909
563.546,0.960
563.576,1.002
563.606,1.131
563.636,1.030
563.666,1.021
563.696,1.017
563.726,1.015
563.756,0.977
563.786,0.989
563.816,0.976
563.846,0.944
563.876,1.008
563.906,1.009
563.936,1.002
563.966,0.976
563.996,1.000
564.026,1.014
564.056,0.981
564.086,0.975
564.116,0.975
564.146,0.989
564.176,0.971
564.206,0.986
564.236,1.008
564.266,1.026
564.296,1.058
564.326,1.013
564.356,1.000
564.386,0.974
564.416,0.977
564.446,0.965
564.476,0.963
564.506,0.979
564.536,0.967
564.566,0.965
564.596,0.975
564.626,1.010
564.656,1.025
564.686,1.028
564.716,1.021
564.746,1.009
564.776,1.000
564.806,1.003
564.836,1.000
564.866,0.990
564.896,0.993
564.926,1.007
564.956,0.989
564.986,0.989
565.016,0.997
565.046,0.999
565.076,0.992
565.106,0.985
565.136,0.986
565.166,0.982
565.196,0.978
565.226,0.991
565.256,0.965
565.286,0.978
565.316,0.995
565.346,1.011
565.376,1.005
565.406,1.002
565.436,1.003
565.466,0.993
565.496,0.991
565.526,0.991
565.556,0.984
565.586,0.988
565.616,0.996
565.646,0.999
565.676,0.993
565.706,0.991
565.736,1.002
565.766,1.016
565.796,1.034
565.826,1.008
565.856,0.991
565.886,0.990
565.916,0.979
565.946,0.988
565.976,0.971
566.006,0.978
566.036,0.997
566.066,0.973
566.096,0.981
566.126,0.995
566.156,0.994
566.186,0.997
566.216,0.986
566.246,0.990
566.276,0.985
566.306,0.986
566.336,0.994
566.366,0.996
566.396,0.992
566.426,0.993
566.456,0.994
566.486,0.988
566.516,0.991
566.546,0.990
566.576,0.989
566.606,0.994
566.636,1.003
566.666,1.024
566.696,1.002
566.726,0.992
566.756,0.992
566.786,0.997
566.816,0.987
566.846,0.983
566.876,0.982
566.906,0.973
566.936,0.975
566.966,0.996
566.996,1.002
567.026,0.981
567.056,0.990
567.086,1.002
567.116,0.982
567.146,0.989
567.176,1.002
567.206,0.992
567.236,0.979
567.266,0.992
567.296,0.990
567.326,0.997
567.356,0.988
567.386,0.984
567.416,0.994
567.446,0.995
567.476,0.985
567.506,0.991
567.536,1.000
567.566,0.990
567.596,0.994
567.626,0.997
567.656,0.994
567.686,1.010
567.716,1.018
567.746,0.995
567.776,0.991
567.806,0.996
567.836,0.985
567.866,0.957
567.896,0.973
567.926,0.985
567.956,0.995
567.986,0.979
568.016,0.983
568.046,0.995
568.076,0.994
568.106,0.984
568.136,0.989
568.166,0.980
568.196,0.982
568.226,0.995
568.256,0.999
568.286,0.987
568.316,0.983
568.346,0.992
568.376,0.995
568.406,0.993
568.436,0.983
568.466,0.990
568.496,1.002
568.526,0.989
568.556,0.987
568.586,0.993
568.616,0.996
568.646,0.995
568.676,0.988
568.706,0.990
568.736,0.993
568.766,1.003
568.796,0.984
568.826,0.990
568.856,0.997
568.886,0.993
568.916,0.986
568.946,0.991
568.976,0.993
569.006,0.985
569.036,0.998
569.066,0.995
569.096,0.998
569.126,0.997
569.156,0.999
569.186,0.990
569.216,0.989
569.246,1.000
569.276,0.986
569.306,0.992
569.336,0.991
569.366,0.954
569.396,0.997
569.426,0.974
569.456,0.992
569.486,1.013
569.516,0.990
569.546,0.989
569.576,1.006
569.606,1.021
569.636,0.988
569.666,0.993
569.696,0.997
569.726,0.986
569.756,0.984
569.786,0.992
569.816,0.971
569.846,0.982
569.876,0.995
569.906,0.986
569.936,0.993
569.966,0.984
569.996,1.002
570.026,1.016
570.056,1.003
570.086,0.998
570.116,0.999
570.146,0.987
570.176,0.882
570.206,0.930
570.236,1.024
570.266,1.012
570.296,0.986
570.326,0.972
570.356,0.976
570.386,0.975
570.416,0.990
570.446,1.016
570.476,1.004
570.506,1.016
570.536,0.985
570.566,0.989
570.596,0.998
570.626,0.989
570.656,1.021
570.686,1.013
570.716,1.014
570.746,0.987
570.776,0.967
570.806,0.991
570.836,0.980
570.866,0.982
570.896,0.994
570.926,0.982
570.956,0.978
570.986,0.988
571.016,0.999
571.046,0.991
571.076,0.982
571.106,0.995
571.136,0.987
571.166,1.007
571.196,0.993
571.226,0.985
571.256,0.994
571.286,0.993
571.316,0.989
571.346,0.986
571.376,0.991
571.406,0.995
571.436,0.995
571.466,0.988
571.496,0.990
571.526,0.990
571.556,0.995
571.586,0.984
571.616,0.987
571.646,0.993
571.676,0.991
571.706,0.987
571.736,0.986
571.766,0.986
571.796,0.982
571.826,0.983
571.856,0.992
571.886,0.997
571.916,0.997
571.946,0.981
571.976,0.988
572.006,0.989
572.036,0.984
572.066,0.971
572.096,0.964
572.126,0.967
572.156,1.007
572.186,1.010
572.216,1.010
572.246,0.995
572.276,0.997
572.306,0.994
572.336,0.988
572.366,0.992
572.396,1.004
572.426,0.979
572.456,0.986
572.486,0.889
572.516,0.948
572.546,1.038
572.576,1.070
572.606,1.063
572.636,1.029
572.666,1.030
572.696,1.011
572.726,1.080
572.756,1.087
572.786,1.032
572.816,0.855
572.846,0.911
572.876,0.971
572.906,0.977
572.936,1.015
572.966,1.017
572.996,0.966
573.026,0.949
573.056,0.982
573.086,0.978
573.116,1.007
573.146,0.958
573.176,0.979
573.206,0.999
573.236,0.984
573.266,0.989
573.296,0.992
573.326,1.006
573.356,1.002
573.386,0.995
573.416,1.006
573.446,1.021
573.476,0.982
573.506,0.986
573.536,0.982
573.566,0.970
573.596,0.985
573.626,1.029
573.656,0.983
573.686,0.980
573.716,1.014
573.746,0.992
573.776,0.986
573.806,0.974
573.836,0.984
573.866,0.993
573.896,0.991
573.926,0.988
573.956,0.992
573.986,0.982
574.016,0.980
574.046,0.989
574.076,0.992
574.106,0.999
574.136,0.986
574.166,0.991
574.196,0.989
574.226,0.992
574.256,0.990
574.286,0.993
574.316,0.988
574.346,0.985
574.376,0.983
574.406,0.988
574.436,0.996
574.466,0.993
574.496,0.985
574.526,0.987
574.556,0.990
574.586,0.989
574.616,0.993
574.646,0.993
574.676,0.991
574.706,0.987
574.736,0.993
574.766,0.990
574.796,0.984
574.826,0.986
574.856,0.987
574.886,0.993
574.916,0.979
574.946,0.983
574.976,1.004
575.006,0.992
575.036,0.984
575.066,0.989
575.096,0.991
575.126,0.989
575.156,0.987
575.186,0.996
575.216,0.995
575.246,0.985
575.276,0.987
575.306,0.996
575.336,0.987
575.366,0.987
575.396,0.984
575.426,0.994
575.456,0.993
575.486,0.989
575.516,1.001
575.546,1.007
575.576,0.991
575.606,0.977
575.636,0.972
575.666,0.978
575.696,0.988
575.726,0.995
575.756,0.993
575.786,0.992
575.816,0.989
575.846,0.988
575.876,0.987
575.906,0.991
575.936,0.995
575.966,0.993
575.996,0.990
576.026,0.994
576.056,0.979
576.086,0.988
576.116,0.991
576.146,0.983
576.176,0.980
576.206,0.997
576.236,0.993
576.266,0.989
576.296,0.986
576.326,0.986
576.356,0.994
576.386,0.999
576.416,0.997
576.446,0.977
576.476,0.990
576.506,0.998
576.536,0.995
576.566,0.994
576.596,0.992
576.626,0.986
576.656,0.987
576.686,0.997
576.716,0.991
576.746,0.983
576.776,0.999
576.806,0.996
576.836,0.988
576.866,0.990
576.896,0.990
576.926,0.981
576.956,0.990
576.986,0.996
577.016,0.985
577.046,0.987
577.076,0.985
577.106,0.983
577.136,0.995
577.166,0.987
577.196,0.993
577.226,0.992
577.256,0.987
577.286,0.994
577.316,0.999
577.346,1.005
577.376,1.034
577.406,1.043
577.436,0.989
577.466,0.904
577.496,0.795
577.526,0.997
577.556,1.065
577.586,1.185
577.616,1.131
577.646,1.069
577.676,0.975
577.706,0.916
577.736,1.068
577.766,1.022
577.796,1.064
577.826,1.066
577.856,1.014
577.886,1.031
577.916,1.027
577.946,0.969
577.976,0.969
578.006,1.006
578.036,1.023
578.066,1.046
578.096,1.049
578.126,1.034
578.156,0.981
578.186,0.932
578.216,0.890
578.246,0.881
578.276,0.855
578.306,0.870
578.336,0.829
578.366,1.053
578.396,1.201
578.426,1.231
578.456,1.150
578.486,1.070
578.516,1.033
578.546,1.018
578.576,0.996
578.606,0.925
578.636,0.925
578.666,1.025
578.696,1.173
578.726,1.269
578.756,1.271
578.786,1.205
578.816,1.121
578.846,1.053
578.876,0.949
578.906,0.947
578.936,1.038
578.966,1.021
578.996,0.973
579.026,0.954
579.056,1.005
579.086,0.991
579.116,1.042
579.146,1.003
579.176,1.027
579.206,1.004
579.236,1.002
579.266,0.866
579.296,0.956
579.326,1.019
579.356,0.971
579.386,0.947
579.416,1.034
579.446,1.044
579.476,0.943
579.506,1.012
579.536,1.013
579.566,0.963
579.596,0.992
579.626,0.984
579.656,0.974
579.686,1.010
579.716,1.046
579.746,1.044
579.776,0.986
579.806,1.015
579.836,1.004
579.866,1.013
579.896,1.020
579.926,1.061
579.956,0.973
579.986,0.877
580.016,0.781
580.046,0.935
580.076,1.101
580.106,1.126
580.136,1.040
580.166,1.053
580.196,1.076
580.226,1.031
580.256,0.919
580.286,0.993
580.316,1.033
580.346,1.046
580.376,1.013
580.406,1.039
580.436,0.999
580.466,0.950
580.496,0.964
580.526,0.994
580.556,0.992
580.586,0.979
580.616,0.987
580.646,0.996
580.676,0.990
580.706,0.996
580.736,1.007
580.766,0.998
580.796,0.992
580.826,1.001
580.856,1.051
580.886,1.022
580.916,1.013
580.946,1.056
580.976,1.056
581.006,0.928
581.036,0.940
581.066,1.011
581.096,1.018
581.126,0.970
581.156,0.980
581.186,0.977
581.216,0.970
581.246,0.986
581.276,1.016
581.306,0.987
581.336,0.979
581.366,1.010
581.396,1.022
581.426,0.991
581.456,1.021
581.486,1.011
581.516,0.998
581.546,1.005
581.576,1.002
581.606,0.998
581.636,0.973
581.666,0.981
581.696,0.991
581.726,1.011
581.756,0.990
581.786,0.984
581.816,0.969
581.846,1.034
581.876,1.055
581.906,1.059
581.936,1.104
581.966,1.083
581.996,1.008
582.026,0.996
582.056,0.940
582.086,0.892
582.116,0.916
582.146,0.946
582.176,1.089
582.206,1.095
582.236,1.026
582.266,1.030
582.296,0.999
582.326,0.986
582.356,0.989
582.386,1.010
582.416,1.046
582.446,1.002
582.476,0.994
582.506,1.004
582.536,0.993
582.566,0.985
582.596,0.989
582.626,1.001
582.656,1.050
582.686,1.102
582.716,0.996
582.746,0.924
582.776,1.023
582.806,0.993
582.836,0.948
582.866,0.990
582.896,1.087
582.926,1.090
582.956,1.040
582.986,0.991
583.016,0.974
583.046,0.960
583.076,0.963
583.106,0.982
583.136,0.962
583.166,0.991
583.196,1.000
583.226,0.992
583.256,0.977
583.286,0.993
583.316,1.006
583.346,0.992
583.376,0.991
583.406,1.003
583.436,1.009
583.466,0.999
583.496,1.025
583.526,1.012
583.556,1.012
583.586,1.023
583.616,1.001
583.646,0.984
583.676,1.009
583.706,1.032
583.736,1.015
583.766,1.001
583.796,0.971
583.826,0.983
583.856,0.994
583.886,1.015
583.916,1.002
583.946,0.987
583.976,1.014
584.006,0.997
584.036,0.962
584.066,0.990
584.096,1.014
584.126,1.012
584.156,1.018
584.186,1.004
584.216,0.985
584.246,0.984
584.276,0.982
584.306,0.983
584.336,1.009
584.366,1.000
584.396,1.003
584.426,1.006
584.456,1.003
584.486,0.989
584.516,0.987
584.546,0.984
584.576,0.970
584.606,1.002
584.636,1.012
584.666,1.005
584.696,1.020
584.726,1.019
584.756,1.005
584.786,1.005
584.816,0.994
584.846,1.002
584.876,1.005
584.906,0.981
584.936,0.975
584.966,0.974
584.996,0.977
585.026,1.008
585.056,1.048
585.086,1.060
585.116,1.034
585.146,0.939
585.176,0.941
585.206,0.984
585.236,1.010
585.266,1.017
585.296,1.020
585.326,1.025
585.356,1.005
585.386,0.984
585.416,0.972
585.446,0.976
585.476,0.994
585.506,1.018
585.536,1.035
585.566,1.013
585.596,0.995
585.626,0.990
585.656,0.986
585.686,0.996
585.716,0.998
585.746,0.999
585.776,1.014
585.806,1.007
585.836,0.992
585.866,0.985
585.896,0.983
585.926,0.993
585.956,1.009
585.986,1.016
586.016,1.018
586.046,1.004
586.076,0.992
586.106,0.984
586.136,0.993
586.166,0.993
586.196,1.004
586.226,1.010
586.256,1.013
586.286,1.000
586.316,0.988
586.346,0.996
586.376,0.999
586.406,1.002
586.436,1.005
586.466,1.000
586.496,0.991
586.526,0.995
586.556,0.997
586.586,1.002
586.616,1.007
586.646,1.014
586.676,1.009
586.706,0.992
586.736,0.997
586.766,0.979
586.796,0.998
586.826,1.013
586.856,1.006
586.886,1.002
586.916,0.992
586.946,0.985
586.976,0.991
587.006,0.997
587.036,1.009
587.066,1.015
587.096,1.010
587.126,1.000
587.156,0.990
587.186,0.982
587.216,0.989
587.246,0.987
587.276,1.011
587.306,1.013
587.336,1.010
587.366,1.007
587.396,1.001
587.426,0.983
587.456,0.976
587.486,0.985
587.516,1.007
587.546,1.014
587.576,1.013
587.606,1.000
587.636,0.995
587.666,0.998
587.696,0.985
587.726,0.992
587.756,0.990
587.786,0.997
587.816,1.005
587.846,1.000
587.876,0.997
587.906,1.000
587.936,1.005
587.966,1.005
587.996,0.998
588.026,1.001
588.056,0.998
588.086,0.995
588.116,0.992
588.146,0.992
588.176,0.996
588.206,0.998
588.236,1.007
588.266,0.999
588.296,1.001
588.326,1.012
588.356,1.010
588.386,0.992
588.416,0.981
588.446,0.989
588.476,0.999
588.506,0.997
588.536,1.003
588.566,1.009
588.596,0.989
588.626,0.991
588.656,0.997
588.686,0.997
588.716,1.003
588.746,1.008
588.776,1.003
588.806,0.993
588.836,1.000
588.866,0.995
588.896,0.996
588.926,0.995
588.956,1.000
588.986,1.005
589.016,1.007
589.046,1.003
589.076,1.000
589.106,0.996
589.136,0.995
589.166,0.995
589.196,1.004
589.226,1.001
589.256,1.000
589.286,0.995
589.316,0.993
589.346,1.005
589.376,1.010
589.406,1.008
589.436,1.006
589.466,1.008
589.496,1.003
589.526,0.994
589.556,0.994
589.586,0.990
589.616,1.004
589.646,1.011
589.676,0.997
589.706,1.021
589.736,1.010
589.766,0.987
589.796,0.974
589.826,0.982
589.856,0.991
589.886,1.007
589.916,0.997
589.946,0.999
589.976,0.995
590.006,0.992
590.036,0.997
590.066,0.990
590.096,0.997
590.126,0.990
590.156,0.990
590.186,0.994
590.216,1.000
590.246,0.993
590.276,0.990
590.306,0.998
590.336,0.996
590.366,0.998
590.396,0.995
590.426,0.991
590.456,0.993
590.486,0.995
590.516,0.996
590.546,0.996
590.576,0.993
590.606,0.997
590.636,0.992
590.666,0.995
590.696,0.995
590.726,1.002
590.756,0.987
590.786,0.993
590.816,0.997
590.846,0.996
590.876,0.999
590.906,0.993
590.936,0.989
590.966,0.993
590.996,0.997
591.026,0.994
591.056,0.997
591.086,0.992
591.116,0.992
591.146,0.997
591.176,0.994
591.206,0.997
591.236,0.996
591.266,0.997
591.296,0.995
591.326,0.994
591.356,0.994
591.386,0.995
591.416,1.000
591.446,0.995
591.476,0.993
591.506,0.995
591.536,0.999
591.566,0.996
591.596,1.002
591.626,1.000
591.656,1.000
591.686,0.995
591.716,0.996
591.746,0.993
591.776,0.990
591.806,0.997
591.836,0.997
591.866,1.001
591.896,0.997
591.926,0.993
591.956,0.993
591.986,0.997
592.016,1.001
592.046,0.998
592.076,0.996
592.106,0.990
592.136,0.996
592.166,1.001
592.196,1.001
592.226,0.990
592.256,0.990
592.286,0.987
592.316,0.991
592.346,1.006
592.376,1.000
592.406,0.998
592.436,1.003
592.466,1.008
592.496,0.995
592.526,0.990
592.556,0.987
592.586,0.989
592.616,0.991
592.646,0.997
592.676,1.004
592.706,1.000
592.736,1.003
592.766,0.999
592.796,0.986
592.826,0.992
592.856,0.994
592.886,0.997
592.916,1.007
592.946,1.009
592.976,1.004
593.006,0.995
593.036,0.986
593.066,0.987
593.096,1.000
593.126,0.998
593.156,0.995
593.186,1.002
593.216,0.995
593.246,0.981
593.276,0.977
593.306,0.981
593.336,0.990
593.366,0.996
593.396,1.012
593.426,1.008
593.456,0.994
593.486,0.995
593.516,0.983
593.546,0.989
593.576,0.994
593.606,1.001
593.636,0.991
593.666,1.000
593.696,1.008
593.726,1.008
593.756,1.001
593.786,0.985
593.816,0.980
593.846,0.989
593.876,0.982
593.906,0.984
593.936,0.997
593.966,0.990
593.996,0.984
594.026,0.995
594.056,0.987
594.086,0.983
594.116,0.986
594.146,0.983
594.176,0.988
594.206,0.988
594.236,0.985
