df_hash,22ZHK4.1R5J5W
168.415,302
168.440,245
168.465,242
168.490,246
168.515,228
168.540,206
168.565,211
168.590,244
168.615,277
168.640,288
168.665,290
168.690,306
168.715,327
168.740,316
168.765,255
168.790,168
168.815,100
168.840,61
168.865,17
168.890,-71
168.915,-192
168.940,-277
168.965,-258
168.990,-128
169.015,55
169.040,219
169.065,327
169.090,383
169.115,408
169.140,415
169.165,405
169.190,385
169.215,366
169.240,361
169.265,372
169.290,392
169.315,409
169.340,409
169.365,382
169.390,329
169.415,263
169.440,200
169.465,146
169.490,91
169.515,28
169.540,-38
169.565,-94
169.590,-139
169.615,-186
169.640,-243
169.665,-285
169.690,-258
169.715,-129
169.740,74
169.765,281
169.790,424
169.815,494
169.840,527
169.865,557
169.890,581
169.915,576
169.940,538
169.965,491
169.990,466
170.015,468
170.040,477
170.065,470
170.090,445
170.115,413
170.140,384
170.165,354
170.190,317
170.215,271
170.240,220
170.265,165
170.290,107
170.315,49
170.340,-13
170.365,-99
170.390,-219
170.415,-357
170.440,-452
170.465,-439
170.490,-296
170.515,-72
170.540,145
170.565,301
170.590,392
170.615,451
170.640,496
170.665,520
170.690,514
170.715,487
170.740,466
170.765,464
170.790,474
170.815,474
170.840,455
170.865,422
170.890,385
170.915,345
170.940,303
170.965,259
170.990,214
171.015,167
171.040,115
171.065,59
171.090,0
171.115,-62
171.140,-136
171.165,-216
171.190,-271
171.215,-252
171.240,-134
171.265,56
171.290,252
171.315,388
171.340,448
171.365,459
171.390,455
171.415,446
171.440,426
171.465,393
171.490,363
171.515,358
171.540,378
171.565,402
171.590,403
171.615,375
171.640,330
171.665,284
171.690,242
171.715,196
171.740,139
171.765,72
171.790,5
171.815,-54
171.840,-114
171.865,-185
171.890,-271
171.915,-347
171.940,-367
171.965,-295
171.990,-138
172.015,44
172.040,176
172.065,215
172.090,176
172.115,109
172.140,61
172.165,45
172.190,59
172.215,100
172.240,178
172.265,287
172.290,398
172.315,468
172.340,481
172.365,457
172.390,425
172.415,395
172.440,347
172.465,272
172.490,197
172.515,165
172.540,184
172.565,206
172.590,163
172.615,44
172.640,-82
172.665,-121
172.690,-33
172.715,132
172.740,296
172.765,412
172.790,495
172.815,574
172.840,650
172.865,696
172.890,692
172.915,656
172.940,624
172.965,611
172.990,599
173.015,562
173.040,497
173.065,422
173.090,354
173.115,293
173.140,231
173.165,164
173.190,94
173.215,22
173.240,-50
173.265,-117
173.290,-170
173.315,-214
173.340,-267
173.365,-342
173.390,-412
173.415,-416
173.440,-312
173.465,-118
173.490,88
173.515,240
173.540,323
173.565,377
173.590,434
173.615,487
173.640,509
173.665,495
173.690,472
173.715,471
173.740,491
173.765,508
173.790,505
173.815,491
173.840,479
173.865,463
173.890,425
173.915,362
173.940,295
173.965,241
173.990,189
174.015,115
174.040,13
174.065,-89
174.090,-168
174.115,-233
174.140,-315
174.165,-420
174.190,-491
174.215,-455
174.240,-290
174.265,-57
174.290,149
174.315,275
174.340,332
174.365,362
174.390,383
174.415,386
174.440,361
174.465,324
174.490,304
174.515,313
174.540,339
174.565,361
174.590,367
174.615,359
174.640,341
174.665,313
174.690,279
174.715,249
174.740,228
174.765,213
174.790,198
174.815,185
174.840,176
174.865,162
174.890,117
174.915,26
174.940,-83
174.965,-145
174.990,-101
175.015,48
175.040,237
175.065,388
175.090,465
175.115,488
175.140,493
175.165,494
175.190,477
175.215,429
175.240,367
175.265,319
175.290,305
175.315,312
175.340,313
175.365,291
175.390,253
175.415,219
175.440,201
175.465,189
175.490,165
175.515,120
175.540,64
175.565,13
175.590,-33
175.615,-92
175.640,-177
175.665,-269
175.690,-313
175.715,-257
175.740,-100
175.765,97
175.790,255
175.815,334
175.840,357
175.865,373
175.890,403
175.915,428
175.940,421
175.965,386
175.990,357
176.015,361
176.040,388
176.065,403
176.090,386
176.115,346
176.140,305
176.165,269
176.190,225
176.215,162
176.240,96
176.265,45
176.290,7
176.315,-48
176.340,-137
176.365,-229
176.390,-258
176.415,-177
176.440,-4
176.465,187
176.490,329
176.515,404
176.540,443
176.565,477
176.590,509
176.615,517
176.640,489
176.665,443
176.690,409
176.715,405
176.740,421
176.765,432
176.790,424
176.815,395
176.840,354
176.865,309
176.890,261
176.915,208
176.940,146
176.965,78
176.990,12
177.015,-46
177.040,-102
177.065,-168
177.090,-249
177.115,-318
177.140,-322
177.165,-224
177.190,-38
177.215,165
177.240,316
177.265,391
177.290,422
177.315,453
177.340,490
177.365,506
177.390,479
177.415,425
177.440,383
177.465,373
177.490,383
177.515,384
177.540,366
177.565,340
177.590,317
177.615,294
177.640,258
177.665,212
177.690,165
177.715,126
177.740,85
177.765,34
177.790,-23
177.815,-78
177.840,-134
177.865,-210
177.890,-304
177.915,-375
177.940,-355
177.965,-215
177.990,2
178.015,209
178.040,337
178.065,389
178.090,409
178.115,429
178.140,444
178.165,437
178.190,412
178.215,400
178.240,422
178.265,465
178.290,498
178.315,504
178.340,490
178.365,473
178.390,452
178.415,419
178.440,369
178.465,313
178.490,261
178.515,212
178.540,162
178.565,110
178.590,60
178.615,5
178.640,-76
178.665,-189
178.690,-299
178.715,-335
178.740,-249
178.765,-59
178.790,151
178.815,303
178.840,367
178.865,375
178.890,374
178.915,379
178.940,376
178.965,353
178.990,320
179.015,301
179.040,309
179.065,332
179.090,348
179.115,346
179.140,331
179.165,314
179.190,294
179.215,263
179.240,214
179.265,149
179.290,80
179.315,19
179.340,-35
179.365,-99
179.390,-183
179.415,-271
179.440,-320
179.465,-279
179.490,-131
179.515,82
179.540,285
179.565,415
179.590,460
179.615,459
179.640,455
179.665,461
179.690,460
179.715,436
179.740,403
179.765,390
179.790,407
179.815,430
179.840,425
179.865,379
179.890,315
179.915,264
179.940,228
179.965,184
179.990,115
180.015,32
180.040,-36
180.065,-84
180.090,-139
180.115,-221
180.140,-307
180.165,-331
180.190,-239
180.215,-47
180.240,173
180.265,344
180.290,440
180.315,484
180.340,507
180.365,516
180.390,502
180.415,464
180.440,420
180.465,390
180.490,378
180.515,374
180.540,368
180.565,355
180.590,332
180.615,296
180.640,247
180.665,195
180.690,149
180.715,109
180.740,62
180.765,3
180.790,-60
180.815,-123
180.840,-192
180.865,-275
180.890,-355
180.915,-378
180.940,-288
180.965,-84
180.990,166
181.015,376
181.040,500
181.065,553
181.090,578
181.115,597
181.140,600
181.165,572
181.190,526
181.215,489
181.240,481
181.265,493
181.290,501
181.315,486
181.340,449
181.365,404
181.390,360
181.415,319
181.440,273
181.465,214
181.490,139
181.515,59
181.540,-14
181.565,-83
181.590,-163
181.615,-260
181.640,-349
181.665,-371
181.690,-280
181.715,-87
181.740,134
181.765,302
181.790,381
181.815,399
181.840,401
181.865,403
181.890,391
181.915,354
181.940,309
181.965,290
181.990,310
182.015,347
182.040,367
182.065,354
182.090,323
182.115,294
182.140,268
182.165,229
182.190,166
182.215,88
182.240,14
182.265,-45
182.290,-106
182.315,-190
182.340,-290
182.365,-362
182.390,-347
182.415,-220
182.440,-15
182.465,187
182.490,325
182.515,387
182.540,408
182.565,422
182.590,433
182.615,425
182.640,392
182.665,360
182.690,361
182.715,394
182.740,430
182.765,437
182.790,411
182.815,372
182.840,332
182.865,287
182.890,230
182.915,167
182.940,111
182.965,58
182.990,-17
183.015,-125
183.040,-229
183.065,-261
183.090,-173
183.115,12
183.140,219
183.165,370
183.190,445
183.215,475
183.240,493
183.265,503
183.290,485
183.315,436
183.340,380
183.365,351
183.390,361
183.415,385
183.440,387
183.465,352
183.490,296
183.515,242
183.540,199
183.565,155
183.590,95
183.615,27
183.640,-34
183.665,-83
183.690,-137
183.715,-217
183.740,-311
183.765,-367
183.790,-327
183.815,-176
183.840,32
183.865,220
183.890,337
183.915,391
183.940,420
183.965,448
183.990,467
184.015,462
184.040,438
184.065,419
184.090,421
184.115,440
184.140,453
184.165,450
184.190,433
184.215,409
184.240,378
184.265,334
184.290,282
184.315,231
184.340,186
184.365,138
184.390,79
184.415,14
184.440,-43
184.465,-95
184.490,-160
184.515,-244
184.540,-311
184.565,-301
184.590,-178
184.615,23
184.640,219
184.665,341
184.690,388
184.715,406
184.740,431
184.765,456
184.790,456
184.815,430
184.840,408
184.865,417
184.890,447
184.915,467
184.940,458
184.965,431
184.990,410
185.015,392
185.040,361
185.065,306
185.090,243
185.115,193
185.140,156
185.165,111
185.190,48
185.215,-18
185.240,-68
185.265,-107
185.290,-159
185.315,-230
185.340,-280
185.365,-247
185.390,-114
185.415,73
185.440,236
185.465,330
185.490,366
185.515,380
185.540,388
185.565,381
185.590,353
185.615,322
185.640,311
185.665,326
185.690,349
185.715,359
185.740,354
185.765,343
185.790,329
185.815,304
185.840,266
185.865,224
185.890,189
185.915,157
185.940,115
185.965,60
185.990,3
186.015,-48
186.040,-106
186.065,-182
186.090,-257
186.115,-279
186.140,-201
186.165,-34
186.190,155
186.215,295
186.240,366
186.265,399
186.290,426
186.315,449
186.340,450
186.365,422
186.390,392
186.415,387
186.440,406
186.465,425
186.490,424
186.515,404
186.540,379
186.565,356
186.590,327
186.615,286
186.640,238
186.665,189
186.690,136
186.715,76
186.740,11
186.765,-48
186.790,-106
186.815,-173
186.840,-253
186.865,-317
186.890,-313
186.915,-209
186.940,-28
186.965,160
186.990,297
187.015,368
187.040,403
187.065,434
187.090,462
187.115,470
187.140,450
187.165,421
187.190,410
187.215,426
187.240,453
187.265,465
187.290,453
187.315,426
187.340,400
187.365,379
187.390,355
187.415,317
187.440,265
187.465,210
187.490,160
187.515,114
187.540,61
187.565,2
187.590,-56
187.615,-107
187.640,-158
187.665,-224
187.690,-305
187.715,-362
187.740,-341
187.765,-216
187.790,-15
187.815,189
187.840,333
187.865,405
187.890,434
187.915,455
187.940,474
187.965,479
187.990,463
188.015,442
188.040,440
188.065,461
188.090,490
188.115,501
188.140,488
188.165,461
188.190,437
188.215,420
188.240,400
188.265,365
188.290,315
188.315,261
188.340,215
188.365,175
188.390,130
188.415,69
188.440,-1
188.465,-67
188.490,-123
188.515,-185
188.540,-264
188.565,-342
188.590,-363
188.615,-281
188.640,-100
188.665,113
188.690,280
188.715,366
188.740,395
188.765,409
188.790,423
188.815,424
188.840,400
188.865,368
188.890,355
188.915,369
188.940,392
188.965,402
188.990,397
189.015,387
189.040,375
189.065,352
189.090,310
189.115,257
189.140,206
189.165,163
189.190,117
189.215,62
189.240,5
189.265,-46
189.290,-102
189.315,-180
189.340,-274
189.365,-334
189.390,-301
189.415,-159
189.440,42
189.465,225
189.490,341
189.515,396
189.540,424
189.565,443
189.590,446
189.615,424
189.640,387
189.665,362
189.690,360
189.715,375
189.740,389
189.765,390
189.790,380
189.815,362
189.840,336
189.865,301
189.890,257
189.915,206
189.940,153
189.965,103
189.990,56
190.015,6
190.040,-64
190.065,-167
190.090,-275
190.115,-328
190.140,-272
190.165,-105
190.190,106
190.215,279
190.240,371
190.265,406
190.290,428
190.315,454
190.340,466
190.365,442
190.390,397
190.415,366
190.440,372
190.465,400
190.490,423
190.515,424
190.540,412
190.565,396
190.590,370
190.615,323
190.640,253
190.665,176
190.690,106
190.715,45
190.740,-14
190.765,-79
190.790,-149
190.815,-224
190.840,-294
190.865,-335
190.890,-309
190.915,-193
190.940,-10
190.965,178
190.990,316
191.015,389
191.040,426
191.065,458
191.090,486
191.115,491
191.140,470
191.165,445
191.190,442
191.215,462
191.240,479
191.265,476
191.290,455
191.315,433
191.340,413
191.365,384
191.390,338
191.415,283
191.440,232
191.465,183
191.490,124
191.515,51
191.540,-18
191.565,-72
191.590,-119
191.615,-183
191.640,-266
191.665,-321
191.690,-286
191.715,-142
191.740,58
191.765,235
191.790,341
191.815,382
191.840,397
191.865,406
191.890,404
191.915,386
191.940,362
191.965,350
191.990,358
192.015,371
192.040,376
192.065,369
192.090,358
192.115,345
192.140,325
192.165,293
192.190,251
192.215,202
192.240,149
192.265,91
192.290,33
192.315,-21
192.340,-78
192.365,-147
192.390,-220
192.415,-266
192.440,-240
192.465,-128
192.490,37
192.515,194
192.540,298
192.565,350
192.590,379
192.615,407
192.640,429
192.665,431
192.690,411
192.715,389
192.740,384
192.765,396
192.790,406
192.815,400
192.840,374
192.865,339
192.890,303
192.915,269
192.940,230
192.965,181
192.990,124
193.015,69
193.040,21
193.065,-24
193.090,-85
193.115,-161
193.140,-228
193.165,-238
193.190,-159
193.215,-7
193.240,159
193.265,285
193.290,354
193.315,390
193.340,418
193.365,440
193.390,438
193.415,411
193.440,378
193.465,363
193.490,370
193.515,384
193.540,389
193.565,381
193.590,364
193.615,338
193.640,297
193.665,245
193.690,194
193.715,155
193.740,121
193.765,79
193.790,25
193.815,-30
193.840,-81
193.865,-135
193.890,-203
193.915,-271
193.940,-292
193.965,-227
193.990,-82
194.015,87
194.040,221
194.065,297
194.090,338
194.115,373
194.140,409
194.165,426
194.190,415
194.215,390
194.240,380
194.265,397
194.290,430
194.315,456
194.340,462
194.365,451
194.390,434
194.415,414
194.440,389
194.465,356
194.490,314
194.515,270
194.540,224
194.565,174
194.590,119
194.615,62
194.640,10
194.665,-41
194.690,-102
194.715,-176
194.740,-245
194.765,-268
194.790,-208
194.815,-64
194.840,116
194.865,269
194.890,360
194.915,400
194.940,421
194.965,441
194.990,452
195.015,436
195.040,403
195.065,379
195.090,385
195.115,412
195.140,434
195.165,434
195.190,418
195.215,399
195.240,378
195.265,348
195.290,307
195.315,262
195.340,220
195.365,175
195.390,118
195.415,53
195.440,-8
195.465,-61
195.490,-119
195.515,-195
195.540,-276
195.565,-313
195.590,-259
195.615,-116
195.640,62
195.665,209
195.690,292
195.715,325
195.740,339
195.765,352
195.790,361
195.815,357
195.840,345
195.865,337
195.890,341
195.915,354
195.940,363
195.965,359
195.990,340
196.015,308
196.040,268
196.065,221
196.090,170
196.115,117
196.140,68
196.165,28
196.190,-8
196.215,-57
196.240,-130
196.265,-217
196.290,-275
196.315,-255
196.340,-141
196.365,31
196.390,202
196.415,324
196.440,394
196.465,435
196.490,465
196.515,482
196.540,477
196.565,454
196.590,431
196.615,421
196.640,423
196.665,420
196.690,402
196.715,373
196.740,344
196.765,322
196.790,302
196.815,271
196.840,221
196.865,154
196.890,83
196.915,20
196.940,-38
196.965,-105
196.990,-187
197.015,-260
197.040,-278
197.065,-203
197.090,-47
197.115,129
197.140,265
197.165,339
197.190,378
197.215,415
197.240,454
197.265,472
197.290,452
197.315,411
197.340,382
197.365,382
197.390,396
197.415,403
197.440,394
197.465,375
197.490,354
197.515,328
197.540,289
197.565,238
197.590,183
197.615,130
197.640,78
197.665,27
197.690,-27
197.715,-93
197.740,-175
197.765,-260
197.790,-307
197.815,-269
197.840,-131
197.865,61
197.890,236
197.915,345
197.940,397
197.965,430
197.990,462
198.015,480
198.040,463
198.065,424
198.090,397
198.115,403
198.140,430
198.165,445
198.190,434
198.215,408
198.240,385
198.265,365
198.290,336
198.315,292
198.340,238
198.365,180
198.390,118
198.415,54
198.440,-6
198.465,-57
198.490,-105
198.515,-165
198.540,-236
198.565,-278
198.590,-240
198.615,-108
198.640,73
198.665,233
198.690,325
198.715,355
198.740,357
198.765,355
198.790,347
198.815,326
198.840,299
198.865,287
198.890,298
198.915,321
198.940,335
198.965,328
198.990,305
199.015,280
199.040,257
199.065,237
199.090,212
199.115,180
199.140,142
199.165,102
199.190,59
199.215,4
199.240,-70
199.265,-159
199.290,-227
199.315,-227
199.340,-135
199.365,26
199.390,200
199.415,330
199.440,399
199.465,425
199.490,434
199.515,436
199.540,426
199.565,405
199.590,387
199.615,386
199.640,401
199.665,420
199.690,427
199.715,418
199.740,396
199.765,366
199.790,334
199.815,302
199.840,267
199.865,225
199.890,176
199.915,127
199.940,78
199.965,23
199.990,-48
200.015,-132
200.040,-191
200.065,-173
200.090,-60
200.115,111
200.140,273
200.165,374
200.190,416
200.215,434
200.240,449
200.265,449
200.290,415
200.315,350
200.340,286
200.365,248
200.390,237
200.415,226
200.440,199
200.465,158
200.490,112
200.515,70
200.540,29
200.565,-12
200.590,-53
200.615,-93
200.640,-129
200.665,-159
200.690,-177
200.715,-184
200.740,-184
200.765,-177
200.790,-147
200.815,-63
200.840,83
200.865,264
200.890,416
200.915,497
200.940,516
200.965,513
200.990,519
201.015,528
201.040,516
201.065,482
201.090,451
201.115,446
201.140,461
201.165,468
201.190,449
201.215,412
201.240,378
201.265,351
201.290,323
201.315,281
201.340,226
201.365,168
201.390,114
201.415,61
201.440,5
201.465,-56
201.490,-127
201.515,-205
201.540,-269
201.565,-283
201.590,-210
201.615,-55
201.640,132
201.665,286
201.690,370
201.715,398
201.740,409
201.765,422
201.790,430
201.815,418
201.840,392
201.865,375
201.890,385
201.915,415
201.940,436
201.965,428
201.990,391
202.015,345
202.040,305
202.065,271
202.090,232
202.115,178
202.140,113
202.165,54
202.190,9
202.215,-32
202.240,-94
202.265,-184
202.290,-273
202.315,-302
202.340,-228
202.365,-61
202.390,133
202.415,284
202.440,364
202.465,393
202.490,408
202.515,421
202.540,417
202.565,388
202.590,349
202.615,333
202.640,351
202.665,384
202.690,398
202.715,380
202.740,341
202.765,302
202.790,270
202.815,234
202.840,183
202.865,121
202.890,62
202.915,13
202.940,-37
202.965,-105
202.990,-189
203.015,-257
203.040,-261
203.065,-173
203.090,-13
203.115,162
203.140,297
203.165,368
203.190,396
203.215,411
203.240,424
203.265,427
203.290,410
203.315,385
203.340,372
203.365,379
203.390,390
203.415,383
203.440,350
203.465,304
203.490,259
203.515,214
203.540,163
203.565,105
203.590,53
203.615,9
203.640,-42
203.665,-117
203.690,-199
203.715,-238
203.740,-182
203.765,-32
203.790,154
203.815,307
203.840,393
203.865,427
203.890,443
203.915,449
203.940,434
203.965,394
203.990,349
204.015,326
204.040,335
204.065,357
204.090,365
204.115,352
204.140,321
204.165,283
204.190,239
204.215,191
204.240,147
204.265,111
204.290,72
204.315,14
204.340,-57
204.365,-105
204.390,-78
204.415,36
204.440,199
204.465,343
204.490,431
204.515,469
204.540,482
204.565,479
204.590,447
204.615,381
204.640,305
204.665,256
204.690,248
204.715,264
204.740,272
204.765,258
204.790,228
204.815,189
204.840,141
204.865,91
204.890,53
204.915,42
204.940,44
204.965,19
204.990,-57
205.015,-157
205.040,-205
205.065,-145
205.090,10
205.115,185
205.140,300
205.165,335
205.190,324
205.215,308
205.240,302
205.265,290
205.290,264
205.315,237
205.340,230
205.365,246
205.390,272
205.415,287
205.440,279
205.465,250
205.490,208
205.515,159
205.540,116
