df_hash,22ZHK4.DKUMNH
182.437,1.038
182.468,1.045
182.498,1.049
182.528,1.045
182.558,1.043
182.588,1.044
182.618,1.046
182.647,1.041
182.677,1.047
182.707,1.042
182.737,1.042
182.767,1.046
182.797,1.049
182.828,1.044
182.858,1.042
182.888,1.047
182.918,1.046
182.948,1.055
182.978,1.041
183.008,1.042
183.037,1.049
183.067,1.045
183.097,1.042
183.127,1.048
183.157,1.048
183.187,1.043
183.218,1.048
183.248,1.045
183.278,1.044
183.308,1.044
183.338,1.046
183.368,1.045
183.397,1.046
183.427,1.041
183.457,1.048
183.487,1.043
183.517,1.040
183.547,1.045
183.578,1.047
183.608,1.047
183.638,1.047
183.668,1.042
183.698,1.048
183.728,1.045
183.758,1.040
183.787,1.048
183.817,1.049
183.847,1.048
183.877,1.042
183.907,1.043
183.937,1.045
183.968,1.046
183.998,1.049
184.028,1.049
184.058,1.042
184.088,1.042
184.118,1.044
184.147,1.046
184.177,1.042
184.207,1.041
184.237,1.047
184.267,1.045
184.297,1.043
184.328,1.046
184.358,1.047
184.388,1.052
184.418,1.044
184.448,1.042
184.478,1.051
184.508,1.045
184.537,1.045
184.567,1.047
184.597,1.048
184.627,1.040
184.657,1.047
184.687,1.044
184.718,1.045
184.748,1.043
184.778,1.051
184.808,1.051
184.838,1.039
184.868,1.054
184.897,1.051
184.927,1.042
184.957,1.041
184.987,1.048
185.017,1.046
185.047,1.051
185.078,1.039
185.108,1.043
185.138,1.048
185.168,1.042
185.198,1.046
185.228,1.046
185.258,1.046
185.287,1.045
185.317,1.047
185.347,1.043
185.377,1.042
185.407,1.047
185.437,1.041
185.468,1.043
185.498,1.046
185.528,1.045
185.558,1.050
185.588,1.047
185.618,1.043
185.647,1.043
185.677,1.045
185.707,1.040
185.737,1.049
185.767,1.039
185.797,1.050
185.828,1.050
185.858,1.040
185.888,1.046
185.918,1.049
185.948,1.042
185.978,1.043
186.008,1.049
186.037,1.043
186.067,1.043
186.097,1.046
186.127,1.043
186.157,1.046
186.187,1.043
186.218,1.046
186.248,1.049
186.278,1.049
186.308,1.041
186.338,1.041
186.368,1.045
186.397,1.043
186.427,1.047
186.457,1.045
186.487,1.044
186.517,1.050
186.547,1.046
186.578,1.045
186.608,1.046
186.638,1.045
186.668,1.046
186.698,1.043
186.728,1.046
186.758,1.043
186.787,1.044
186.817,1.044
186.847,1.038
186.877,1.043
186.907,1.045
186.937,1.051
186.968,1.043
186.998,1.042
187.028,1.044
187.058,1.048
187.088,1.041
187.118,1.045
187.147,1.048
187.177,1.052
187.207,1.041
187.237,1.041
187.267,1.050
187.297,1.046
187.328,1.044
187.358,1.046
187.388,1.048
187.418,1.042
187.448,1.044
187.478,1.046
187.508,1.039
187.537,1.046
187.567,1.048
187.597,1.050
187.627,1.043
187.657,1.042
187.687,1.043
187.718,1.046
187.748,1.047
187.778,1.040
187.808,1.046
187.838,1.050
187.868,1.041
187.897,1.041
187.927,1.048
187.957,1.046
187.987,1.046
188.017,1.044
188.047,1.043
188.078,1.045
188.108,1.042
188.138,1.044
188.168,1.043
188.198,1.046
188.228,1.049
188.258,1.042
188.287,1.040
188.317,1.044
188.347,1.047
188.377,1.046
188.407,1.045
188.437,1.046
188.468,1.048
188.498,1.043
188.528,1.042
188.558,1.046
188.588,1.043
188.618,1.045
188.647,1.046
188.677,1.043
188.707,1.043
188.737,1.046
188.767,1.043
188.797,1.045
188.828,1.044
188.858,1.050
188.888,1.044
188.918,1.037
188.948,1.047
188.978,1.045
189.008,1.043
189.037,1.041
189.067,1.044
189.097,1.047
189.127,1.045
189.157,1.045
189.187,1.044
189.218,1.047
189.248,1.048
189.278,1.045
189.308,1.043
189.338,1.043
189.368,1.047
189.397,1.042
189.427,1.047
189.457,1.053
189.487,1.050
189.517,1.046
189.547,1.041
189.578,1.045
189.608,1.042
189.638,1.054
189.668,1.037
189.698,1.043
189.728,1.048
189.758,1.043
189.787,1.040
189.817,1.048
189.847,1.046
189.877,1.039
189.907,1.045
189.937,1.048
189.968,1.039
189.998,1.046
190.028,1.054
190.058,1.041
190.088,1.052
190.118,1.052
190.147,1.038
190.177,1.041
190.207,1.048
190.237,1.042
190.267,1.050
190.297,1.041
190.328,1.048
190.358,1.047
190.388,1.039
190.418,1.043
190.448,1.046
190.478,1.047
190.508,1.044
190.537,1.044
190.567,1.042
190.597,1.044
190.627,1.045
190.657,1.045
190.687,1.040
190.718,1.051
190.748,1.044
190.778,1.037
190.808,1.044
190.838,1.046
190.868,1.047
190.897,1.041
190.927,1.050
190.957,1.049
190.987,1.041
191.017,1.044
191.047,1.045
191.078,1.045
191.108,1.044
191.138,1.046
191.168,1.041
191.198,1.044
191.228,1.047
191.258,1.041
191.287,1.046
191.317,1.047
191.347,1.051
191.377,1.044
191.407,1.040
191.437,1.050
191.468,1.050
191.498,1.042
191.528,1.041
191.558,1.046
191.588,1.046
191.618,1.044
191.647,1.040
191.677,1.048
191.707,1.043
191.737,1.043
191.767,1.039
191.797,1.045
191.828,1.046
191.858,1.044
191.888,1.040
191.918,1.044
191.948,1.045
191.978,1.048
192.008,1.042
192.037,1.039
192.067,1.046
192.097,1.042
192.127,1.047
192.157,1.042
192.187,1.043
192.218,1.049
192.248,1.044
192.278,1.041
192.308,1.047
192.338,1.047
192.368,1.045
192.397,1.045
192.427,1.046
192.457,1.042
192.487,1.046
192.517,1.042
192.547,1.039
192.578,1.043
192.608,1.048
192.638,1.048
192.668,1.043
192.698,1.042
192.728,1.047
192.758,1.045
192.787,1.043
192.817,1.040
192.847,1.045
192.877,1.046
192.907,1.045
192.937,1.037
192.968,1.050
192.998,1.048
193.028,1.043
193.058,1.047
193.088,1.047
193.118,1.042
193.147,1.044
193.177,1.042
193.207,1.042
193.237,1.044
193.267,1.038
193.297,1.049
193.328,1.045
193.358,1.038
193.388,1.042
193.418,1.047
193.448,1.042
193.478,1.043
193.508,1.046
193.537,1.050
193.567,1.041
193.597,1.039
193.627,1.045
193.657,1.046
193.687,1.045
193.718,1.046
193.748,1.043
193.778,1.045
193.808,1.040
193.838,1.045
193.868,1.049
193.897,1.043
193.927,1.040
193.957,1.050
193.987,1.044
194.017,1.039
194.047,1.047
194.078,1.042
194.108,1.042
194.138,1.051
194.168,1.039
194.198,1.044
194.228,1.047
194.258,1.038
194.287,1.041
194.317,1.044
194.347,1.046
194.377,1.044
194.407,1.047
194.437,1.043
194.468,1.043
194.498,1.046
194.528,1.049
194.558,1.045
194.588,1.042
194.618,1.048
194.647,1.048
194.677,1.041
194.707,1.040
194.737,1.047
194.767,1.048
194.797,1.051
194.828,1.038
194.858,1.048
194.888,1.044
194.918,1.042
194.948,1.044
194.978,1.045
195.008,1.045
195.037,1.044
195.067,1.046
195.097,1.044
195.127,1.044
195.157,1.046
195.187,1.052
195.218,1.041
195.248,1.039
195.278,1.052
195.308,1.050
195.338,1.043
195.368,1.040
195.397,1.046
195.427,1.043
195.457,1.053
195.487,1.037
195.517,1.051
195.547,1.045
195.578,1.046
195.608,1.043
195.638,1.045
195.668,1.048
195.698,1.044
195.728,1.043
195.758,1.047
195.787,1.043
195.817,1.043
195.847,1.047
195.877,1.043
195.907,1.046
195.937,1.049
195.968,1.047
195.998,1.040
196.028,1.043
196.058,1.045
196.088,1.046
196.118,1.040
196.147,1.046
196.177,1.048
196.207,1.044
196.237,1.039
196.267,1.046
196.297,1.044
196.328,1.042
196.358,1.046
196.388,1.044
196.418,1.046
196.448,1.042
196.478,1.047
196.508,1.044
196.537,1.041
196.567,1.049
196.597,1.051
196.627,1.041
196.657,1.042
196.687,1.045
196.718,1.041
196.748,1.048
196.778,1.038
196.808,1.048
196.838,1.048
196.868,1.041
196.897,1.045
196.927,1.049
196.957,1.045
196.987,1.043
197.017,1.044
197.047,1.044
197.078,1.045
197.108,1.047
197.138,1.038
197.168,1.041
197.198,1.053
197.228,1.047
197.258,1.041
197.287,1.043
197.317,1.048
197.347,1.041
197.377,1.050
197.407,1.039
197.437,1.043
197.468,1.047
197.498,1.044
197.528,1.042
197.558,1.040
197.588,1.048
197.618,1.043
197.647,1.041
197.677,1.044
197.707,1.043
197.737,1.039
197.767,1.044
197.797,1.046
197.828,1.042
197.858,1.047
197.888,1.045
197.918,1.040
197.948,1.041
197.978,1.044
198.008,1.043
198.037,1.040
198.067,1.048
198.097,1.048
198.127,1.041
198.157,1.039
198.187,1.048
198.218,1.047
198.248,1.040
198.278,1.045
198.308,1.043
198.338,1.039
198.368,1.047
198.397,1.047
198.427,1.044
198.457,1.048
198.487,1.049
198.517,1.040
198.547,1.038
198.578,1.041
198.608,1.042
198.638,1.048
198.668,1.042
198.698,1.045
198.728,1.047
198.758,1.044
198.787,1.043
198.817,1.046
198.847,1.044
198.877,1.043
198.907,1.046
198.937,1.046
198.968,1.041
198.998,1.048
199.028,1.048
199.058,1.040
199.088,1.047
199.118,1.050
199.147,1.044
199.177,1.042
199.207,1.047
199.237,1.047
199.267,1.046
199.297,1.035
199.328,1.050
199.358,1.044
199.388,1.039
199.418,1.043
199.448,1.047
199.478,1.045
199.508,1.043
199.537,1.044
199.567,1.043
199.597,1.040
199.627,1.049
199.657,1.051
199.687,1.040
199.718,1.049
199.748,1.051
199.778,1.038
199.808,1.041
199.838,1.045
199.868,1.045
199.897,1.049
199.927,1.040
199.957,1.047
199.987,1.049
200.017,1.038
200.047,1.042
200.078,1.049
200.108,1.046
200.138,1.041
200.168,1.042
200.198,1.046
200.228,1.043
200.258,1.045
200.287,1.041
200.317,1.041
200.347,1.041
200.377,1.053
200.407,1.044
200.437,1.038
200.468,1.043
200.498,1.049
200.528,1.045
200.558,1.040
200.588,1.046
200.618,1.050
200.647,1.041
200.677,1.039
200.707,1.044
200.737,1.048
200.767,1.049
200.797,1.046
200.828,1.041
200.858,1.045
200.888,1.043
200.918,1.043
200.948,1.043
200.978,1.043
201.008,1.046
201.037,1.045
201.067,1.041
201.097,1.040
201.127,1.045
201.157,1.042
201.187,1.048
201.218,1.045
201.248,1.052
201.278,1.042
201.308,1.039
201.338,1.047
201.368,1.045
201.397,1.041
201.427,1.048
201.457,1.046
201.487,1.039
201.517,1.043
201.547,1.042
201.578,1.045
201.608,1.042
201.638,1.038
201.668,1.054
201.698,1.044
201.728,1.036
201.758,1.046
201.787,1.045
201.817,1.041
201.847,1.043
201.877,1.044
201.907,1.046
201.937,1.045
201.968,1.046
201.998,1.044
202.028,1.049
202.058,1.046
202.088,1.047
202.118,1.043
202.147,1.045
202.177,1.044
202.207,1.045
202.237,1.048
202.267,1.044
202.297,1.050
202.328,1.045
202.358,1.043
202.388,1.041
202.418,1.044
202.448,1.045
202.478,1.049
202.508,1.041
202.537,1.046
202.567,1.047
202.597,1.040
202.627,1.046
202.657,1.048
202.687,1.046
202.718,1.043
202.748,1.042
202.778,1.045
202.808,1.045
202.838,1.041
202.868,1.047
202.897,1.051
202.927,1.041
202.957,1.046
202.987,1.045
203.017,1.040
203.047,1.040
203.078,1.046
203.108,1.043
203.138,1.048
203.168,1.040
203.198,1.047
203.228,1.043
203.258,1.038
203.287,1.042
203.317,1.045
203.347,1.044
203.377,1.046
203.407,1.045
203.437,1.043
203.468,1.049
203.498,1.043
203.528,1.038
203.558,1.044
203.588,1.045
203.618,1.044
203.647,1.038
203.677,1.039
203.707,1.046
203.737,1.048
203.767,1.045
203.797,1.044
203.828,1.049
203.858,1.049
203.888,1.044
203.918,1.042
203.948,1.043
203.978,1.046
204.008,1.044
204.037,1.044
204.067,1.042
204.097,1.046
204.127,1.046
204.157,1.047
204.187,1.043
204.218,1.045
204.248,1.047
204.278,1.048
204.308,1.041
204.338,1.043
204.368,1.044
204.397,1.043
204.427,1.052
204.457,1.037
204.487,1.045
204.517,1.047
204.547,1.039
204.578,1.042
204.608,1.048
204.638,1.043
204.668,1.043
204.698,1.044
204.728,1.042
204.758,1.044
204.787,1.039
204.817,1.040
204.847,1.043
204.877,1.046
204.907,1.048
204.937,1.044
204.968,1.038
204.998,1.044
205.028,1.045
205.058,1.040
205.088,1.041
205.118,1.049
205.147,1.047
205.177,1.043
205.207,1.043
205.237,1.049
205.267,1.045
205.297,1.041
205.328,1.041
205.358,1.045
205.388,1.041
205.418,1.039
205.448,1.052
205.478,1.047
205.508,1.038
205.537,1.052
205.567,1.044
205.597,1.040
205.627,1.040
205.657,1.043
205.687,1.042
205.718,1.046
205.748,1.039
205.778,1.047
205.808,1.048
205.838,1.041
205.868,1.046
205.897,1.046
205.927,1.044
205.957,1.043
205.987,1.045
206.017,1.041
206.047,1.043
206.078,1.044
206.108,1.045
206.138,1.046
206.168,1.041
206.198,1.052
206.228,1.046
206.258,1.040
206.287,1.043
206.317,1.045
206.347,1.042
206.377,1.046
206.407,1.046
206.437,1.046
206.468,1.041
206.498,1.040
206.528,1.046
206.558,1.044
206.588,1.040
206.618,1.043
206.647,1.046
206.677,1.044
206.707,1.039
206.737,1.044
206.767,1.047
206.797,1.039
206.828,1.046
206.858,1.045
206.888,1.056
206.918,1.058
206.948,1.046
206.978,1.039
207.008,1.047
207.037,1.047
207.067,1.036
207.097,1.039
207.127,1.032
207.157,1.033
207.187,1.040
207.218,1.049
207.248,1.047
207.278,1.038
207.308,1.051
207.338,1.043
207.368,1.040
207.397,1.023
207.427,1.037
207.457,1.046
207.487,1.052
207.517,1.043
207.547,1.050
207.578,1.055
207.608,1.051
207.638,1.047
207.668,1.041
207.698,1.041
207.728,1.052
207.758,1.046
207.787,1.043
207.817,1.041
207.847,1.052
207.877,1.047
207.907,1.049
207.937,1.050
207.968,1.046
207.998,1.040
208.028,1.045
208.058,1.042
208.088,1.045
208.118,1.048
208.147,1.050
208.177,1.044
208.207,1.038
208.237,1.043
208.267,1.048
208.297,1.054
208.328,1.044
208.358,1.050
208.388,1.048
208.418,1.045
208.448,1.043
208.478,1.051
208.508,1.043
208.537,1.046
208.567,1.049
208.597,1.047
208.627,1.049
208.657,1.047
208.687,1.049
208.718,1.035
208.748,1.042
208.778,1.051
208.808,1.054
208.838,1.043
208.868,1.044
208.897,1.047
208.927,1.046
208.957,1.049
208.987,1.045
209.017,1.053
209.047,1.050
209.078,1.048
209.108,1.046
209.138,1.048
209.168,1.050
209.198,1.049
209.228,1.047
209.258,1.044
209.287,1.046
209.317,1.041
209.347,1.046
209.377,1.051
209.407,1.043
209.437,1.049
209.468,1.047
209.498,1.046
209.528,1.043
209.558,1.049
209.588,1.049
209.618,1.051
209.647,1.047
209.677,1.053
209.707,1.049
209.737,1.047
209.767,1.045
209.797,1.048
209.828,1.049
209.858,1.050
209.888,1.046
209.918,1.050
209.948,1.048
209.978,1.042
210.008,1.044
210.037,1.050
210.067,1.044
210.097,1.049
210.127,1.051
210.157,1.046
210.187,1.048
210.218,1.045
210.248,1.047
210.278,1.052
210.308,1.044
210.338,1.056
210.368,1.047
210.397,1.041
210.427,1.048
210.457,1.052
210.487,1.051
210.517,1.047
210.547,1.049
210.578,1.045
210.608,1.044
210.638,1.052
210.668,1.047
210.698,1.042
210.728,1.056
210.758,1.052
210.787,1.042
210.817,1.048
210.847,1.052
210.877,1.044
210.907,1.049
210.937,1.046
210.968,1.048
210.998,1.048
211.028,1.048
211.058,1.048
211.088,1.044
211.118,1.051
211.147,1.049
211.177,1.047
211.207,1.048
211.237,1.051
211.267,1.043
211.297,1.051
211.328,1.048
211.358,1.044
211.388,1.055
211.418,1.050
211.448,1.041
211.478,1.043
211.508,1.048
211.537,1.045
211.567,1.049
211.597,1.049
211.627,1.052
211.657,1.047
211.687,1.044
211.718,1.050
211.748,1.051
211.778,1.046
211.808,1.050
211.838,1.050
211.868,1.048
211.897,1.040
211.927,1.049
211.957,1.049
211.987,1.050
212.017,1.052
212.047,1.051
212.078,1.049
212.108,1.046
212.138,1.044
212.168,1.044
212.198,1.050
212.228,1.046
212.258,1.052
212.287,1.051
212.317,1.046
212.347,1.051
212.377,1.049
212.407,1.045
212.437,1.049
212.468,1.049
212.498,1.045
212.528,1.048
212.558,1.052
212.588,1.045
212.618,1.043
212.647,1.059
212.677,1.049
212.707,1.044
212.737,1.044
212.767,1.049
212.797,1.050
212.828,1.053
212.858,1.045
212.888,1.052
212.918,1.047
212.948,1.045
212.978,1.048
213.008,1.046
213.037,1.049
213.067,1.047
213.097,1.049
213.127,1.049
213.157,1.048
213.187,1.052
213.218,1.049
213.248,1.050
213.278,1.055
213.308,1.047
213.338,1.045
213.368,1.048
213.397,1.047
213.427,1.047
213.457,1.054
213.487,1.044
213.517,1.052
213.547,1.048
213.578,1.039
213.608,1.051
213.638,1.047
213.668,1.047
213.698,1.051
213.728,1.050
213.758,1.048
213.787,1.050
213.817,1.046
213.847,1.046
213.877,1.052
213.907,1.050
213.937,1.051
213.968,1.047
213.998,1.043
214.028,1.051
214.058,1.047
214.088,1.043
214.118,1.046
214.147,1.050
214.177,1.056
214.207,1.050
214.237,1.043
214.267,1.047
214.297,1.048
214.328,1.047
214.358,1.047
214.388,1.046
214.418,1.048
214.448,1.045
214.478,1.051
214.508,1.054
214.537,1.049
214.567,1.052
214.597,1.052
214.627,1.045
214.657,1.044
214.687,1.048
214.718,1.050
214.748,1.046
214.778,1.046
214.808,1.056
214.838,1.050
214.868,1.043
214.897,1.051
214.927,1.050
214.957,1.045
214.987,1.047
215.017,1.049
215.047,1.049
215.078,1.047
215.108,1.047
215.138,1.052
215.168,1.040
215.198,1.043
215.228,1.055
215.258,1.049
215.287,1.044
215.317,1.044
215.347,1.050
215.377,1.047
215.407,1.048
215.437,1.045
215.468,1.047
215.498,1.050
215.528,1.048
215.558,1.045
215.588,1.048
215.618,1.047
215.647,1.050
215.677,1.049
215.707,1.049
215.737,1.047
215.767,1.044
215.797,1.051
215.828,1.049
215.858,1.044
215.888,1.053
215.918,1.050
215.948,1.046
215.978,1.047
216.008,1.049
216.037,1.049
216.067,1.053
216.097,1.041
216.127,1.053
216.157,1.048
216.187,1.044
216.218,1.046
216.248,1.048
216.278,1.051
216.308,1.047
216.338,1.046
216.368,1.047
216.397,1.046
216.427,1.043
216.457,1.050
216.487,1.044
216.517,1.041
216.547,1.054
216.578,1.050
216.608,1.045
216.638,1.045
216.668,1.048
216.698,1.048
216.728,1.054
216.758,1.044
216.787,1.048
216.817,1.049
216.847,1.043
216.877,1.045
216.907,1.050
216.937,1.049
216.968,1.048
216.998,1.044
217.028,1.045
217.058,1.046
217.088,1.044
217.118,1.049
217.147,1.044
217.177,1.047
217.207,1.051
217.237,1.047
217.267,1.043
217.297,1.049
217.328,1.049
217.358,1.042
217.388,1.048
217.418,1.047
217.448,1.050
217.478,1.048
217.508,1.045
217.537,1.049
217.567,1.049
217.597,1.046
217.627,1.050
217.657,1.048
217.687,1.044
217.718,1.046
217.748,1.051
217.778,1.039
217.808,1.046
217.838,1.053
217.868,1.051
217.897,1.045
217.927,1.045
217.957,1.047
217.987,1.048
218.017,1.052
218.047,1.045
218.078,1.045
218.108,1.055
218.138,1.043
218.168,1.046
218.198,1.050
218.228,1.047
218.258,1.046
218.287,1.047
218.317,1.048
218.347,1.049
218.377,1.047
218.407,1.042
218.437,1.042
218.468,1.051
218.498,1.050
218.528,1.045
218.558,1.040
218.588,1.049
218.618,1.047
218.647,1.046
218.677,1.045
218.707,1.047
218.737,1.051
218.767,1.046
218.797,1.049
218.828,1.045
218.858,1.051
218.888,1.048
218.918,1.048
218.948,1.047
218.978,1.049
219.008,1.045
219.037,1.041
219.067,1.050
219.097,1.050
219.127,1.048
219.157,1.047
219.187,1.042
219.218,1.047
219.248,1.048
219.278,1.046
219.308,1.044
219.338,1.051
219.368,1.053
219.397,1.042
219.427,1.047
219.457,1.051
219.487,1.044
219.517,1.048
219.547,1.051
219.578,1.045
219.608,1.043
219.638,1.047
219.668,1.047
219.698,1.047
219.728,1.055
219.758,1.052
219.787,1.049
219.817,1.046
219.847,1.045
219.877,1.041
219.907,1.048
219.937,1.046
219.968,1.046
219.998,1.053
220.028,1.045
220.058,1.049
220.088,1.045
220.118,1.047
220.147,1.048
220.177,1.046
220.207,1.048
220.237,1.047
220.267,1.050
220.297,1.050
220.328,1.048
220.358,1.055
220.388,1.045
220.418,1.040
220.448,1.044
220.478,1.053
220.508,1.044
220.537,1.049
220.567,1.047
220.597,1.054
220.627,1.046
220.657,1.043
220.687,1.047
220.718,1.046
220.748,1.048
220.778,1.045
220.808,1.047
220.838,1.048
220.868,1.046
220.897,1.046
220.927,1.044
220.957,1.051
220.987,1.053
221.017,1.047
221.047,1.043
221.078,1.052
221.108,1.043
221.138,1.047
221.168,1.045
221.198,1.049
221.228,1.049
221.258,1.043
221.287,1.048
221.317,1.048
221.347,1.049
221.377,1.047
221.407,1.046
221.437,1.048
221.468,1.049
221.498,1.043
221.528,1.042
221.558,1.048
221.588,1.048
221.618,1.055
221.647,1.045
221.677,1.040
221.707,1.050
221.737,1.051
221.767,1.047
221.797,1.045
221.828,1.049
221.858,1.050
221.888,1.041
221.918,1.047
221.948,1.050
221.978,1.046
222.008,1.047
222.037,1.049
222.067,1.045
222.097,1.043
222.127,1.044
222.157,1.051
222.187,1.046
222.218,1.045
222.248,1.052
222.278,1.048
222.308,1.042
222.338,1.043
222.368,1.049
222.397,1.051
222.427,1.040
222.457,1.050
222.487,1.053
222.517,1.042
222.547,1.042
222.578,1.047
222.608,1.048
222.638,1.047
222.668,1.050
222.698,1.051
222.728,1.049
222.758,1.045
222.787,1.054
222.817,1.048
222.847,1.043
222.877,1.052
222.907,1.048
222.937,1.047
222.968,1.045
222.998,1.048
223.028,1.049
223.058,1.052
223.088,1.045
223.118,1.053
223.147,1.050
223.177,1.045
223.207,1.048
223.237,1.047
223.267,1.050
223.297,1.048
223.328,1.046
223.358,1.049
223.388,1.049
223.418,1.045
223.448,1.042
223.478,1.050
223.508,1.047
223.537,1.053
223.567,1.045
223.597,1.041
223.627,1.048
223.657,1.042
223.687,1.045
223.718,1.047
223.748,1.046
223.778,1.050
223.808,1.047
223.838,1.044
223.868,1.048
223.897,1.051
223.927,1.052
223.957,1.049
223.987,1.046
224.017,1.050
224.047,1.047
224.078,1.049
224.108,1.050
224.138,1.040
224.168,1.043
224.198,1.051
224.228,1.049
224.258,1.045
224.287,1.042
224.317,1.048
224.347,1.048
224.377,1.049
224.407,1.048
224.437,1.050
224.468,1.050
224.498,1.045
224.528,1.044
224.558,1.049
224.588,1.049
224.618,1.047
224.647,1.047
224.677,1.046
224.707,1.045
224.737,1.045
224.767,1.048
224.797,1.046
224.828,1.047
224.858,1.055
224.888,1.049
224.918,1.040
224.948,1.047
224.978,1.047
225.008,1.043
225.037,1.056
225.067,1.045
225.097,1.049
225.127,1.049
225.157,1.046
225.187,1.050
225.218,1.047
225.248,1.045
225.278,1.047
225.308,1.047
225.338,1.047
225.368,1.048
225.397,1.042
225.427,1.050
225.457,1.046
225.487,1.046
225.517,1.050
225.547,1.048
225.578,1.047
225.608,1.041
225.638,1.047
225.668,1.050
225.698,1.052
225.728,1.043
225.758,1.052
225.787,1.052
225.817,1.042
225.847,1.046
225.877,1.048
225.907,1.044
225.937,1.044
225.968,1.047
225.998,1.048
226.028,1.048
226.058,1.047
226.088,1.056
226.118,1.051
226.147,1.047
226.177,1.056
226.207,1.044
226.237,1.043
226.267,1.049
226.297,1.044
226.328,1.042
226.358,1.051
226.388,1.047
226.418,1.045
226.448,1.051
