df_hash,22ZHK4.QK206M
327.246,1.035
327.276,1.031
327.306,1.034
327.336,1.034
327.366,1.038
327.396,1.031
327.426,1.031
327.456,1.034
327.486,1.037
327.516,1.037
327.546,1.036
327.576,1.026
327.606,1.031
327.636,1.032
327.666,1.031
327.696,1.030
327.726,1.037
327.756,1.034
327.786,1.030
327.816,1.036
327.846,1.034
327.876,1.032
327.906,1.032
327.936,1.027
327.966,1.035
327.996,1.037
328.026,1.039
328.056,1.025
328.086,1.030
328.116,1.036
328.146,1.035
328.176,1.038
328.206,1.028
328.236,1.028
328.266,1.034
328.296,1.035
328.326,1.028
328.356,1.032
328.386,1.036
328.416,1.033
328.446,1.031
328.476,1.035
328.506,1.032
328.536,1.029
328.566,1.032
328.596,1.029
328.626,1.036
328.656,1.033
328.686,1.026
328.716,1.028
328.746,1.037
328.776,1.034
328.806,1.034
328.836,1.035
328.866,1.022
328.896,1.035
328.926,1.036
328.956,1.032
328.986,1.032
329.016,1.036
329.046,1.032
329.076,1.031
329.106,1.036
329.136,1.030
329.166,1.032
329.196,1.034
329.226,1.030
329.256,1.038
329.286,1.037
329.316,1.029
329.346,1.032
329.376,1.034
329.406,1.026
329.436,1.035
329.466,1.034
329.496,1.029
329.526,1.037
329.556,1.037
329.586,1.029
329.616,1.028
329.646,1.034
329.676,1.030
329.706,1.031
329.736,1.037
329.766,1.034
329.796,1.037
329.826,1.033
329.856,1.025
329.886,1.025
329.916,1.030
329.946,1.037
329.976,1.035
330.006,1.030
330.036,1.037
330.066,1.034
330.096,1.033
330.126,1.038
330.156,1.033
330.186,1.026
330.216,1.031
330.246,1.035
330.276,1.034
330.306,1.039
330.336,1.033
330.366,1.032
330.396,1.031
330.426,1.025
330.456,1.024
330.486,1.034
330.516,1.040
330.546,1.039
330.576,1.039
330.606,1.030
330.636,1.022
330.666,1.036
330.696,1.032
330.726,1.025
330.756,1.032
330.786,1.030
330.816,1.037
330.846,1.041
330.876,1.035
330.906,1.027
330.936,1.035
330.966,1.036
330.996,1.028
331.026,1.034
331.056,1.036
331.086,1.031
331.116,1.035
331.146,1.034
331.176,1.030
331.206,1.029
331.236,1.035
331.266,1.035
331.296,1.030
331.326,1.031
331.356,1.035
331.386,1.043
331.416,1.029
331.446,1.027
331.476,1.034
331.506,1.035
331.536,1.036
331.566,1.032
331.596,1.024
331.626,1.030
331.656,1.035
331.686,1.029
331.716,1.031
331.746,1.036
331.776,1.032
331.806,1.033
331.836,1.034
331.866,1.033
331.896,1.035
331.926,1.034
331.956,1.033
331.986,1.035
332.016,1.029
332.046,1.028
332.076,1.034
332.106,1.027
332.136,1.026
332.166,1.033
332.196,1.035
332.226,1.031
332.256,1.038
332.286,1.030
332.316,1.029
332.346,1.035
332.376,1.030
332.406,1.031
332.436,1.035
332.466,1.032
332.496,1.029
332.526,1.028
332.556,1.035
332.586,1.033
332.616,1.030
332.646,1.031
332.676,1.032
332.706,1.033
332.736,1.036
332.766,1.029
332.796,1.026
332.826,1.033
332.856,1.033
332.886,1.033
332.916,1.031
332.946,1.025
332.976,1.030
333.006,1.035
333.036,1.034
333.066,1.035
333.096,1.033
333.126,1.032
333.156,1.031
333.186,1.028
333.216,1.035
333.246,1.036
333.276,1.032
333.306,1.033
333.336,1.032
333.366,1.037
333.396,1.029
333.426,1.028
333.456,1.029
333.486,1.033
333.516,1.034
333.546,1.035
333.576,1.031
333.606,1.027
333.636,1.042
333.666,1.036
333.696,1.026
333.726,1.035
333.756,1.035
333.786,1.034
333.816,1.032
333.846,1.034
333.876,1.030
333.906,1.027
333.936,1.032
333.966,1.033
333.996,1.037
334.026,1.032
334.056,1.023
334.086,1.032
334.116,1.032
334.146,1.034
334.176,1.039
334.206,1.023
334.236,1.027
334.266,1.041
334.296,1.028
334.326,1.029
334.356,1.034
334.386,1.030
334.416,1.036
334.446,1.032
334.476,1.033
334.506,1.027
334.536,1.037
334.566,1.032
334.596,1.033
334.626,1.039
334.656,1.024
334.686,1.023
334.716,1.032
334.746,1.036
334.776,1.037
334.806,1.030
334.836,1.023
334.866,1.036
334.896,1.035
334.926,1.032
334.956,1.034
334.986,1.034
335.016,1.034
335.046,1.032
335.076,1.033
335.106,1.034
335.136,1.028
335.166,1.033
335.196,1.032
335.226,1.033
335.256,1.040
335.286,1.025
335.316,1.025
335.346,1.033
335.376,1.033
335.406,1.035
335.436,1.035
335.466,1.027
335.496,1.035
335.526,1.035
335.556,1.032
335.586,1.035
335.616,1.031
335.646,1.033
335.676,1.031
335.706,1.030
335.736,1.035
335.766,1.034
335.796,1.036
335.826,1.032
335.856,1.030
335.886,1.035
335.916,1.032
335.946,1.025
335.976,1.032
336.006,1.033
336.036,1.036
336.066,1.037
336.096,1.028
336.126,1.030
336.156,1.035
336.186,1.033
336.216,1.032
336.246,1.035
336.276,1.033
336.306,1.033
336.336,1.029
336.366,1.035
336.396,1.036
336.426,1.032
336.456,1.034
336.486,1.030
336.516,1.031
336.546,1.038
336.576,1.031
336.606,1.029
336.636,1.032
336.666,1.036
336.696,1.036
336.726,1.033
336.756,1.021
336.786,1.029
336.816,1.035
336.846,1.028
336.876,1.032
336.906,1.035
336.936,1.036
336.966,1.036
336.996,1.032
337.026,1.027
337.056,1.030
337.086,1.035
337.116,1.043
337.146,1.037
337.176,1.025
337.206,1.029
337.236,1.027
337.266,1.031
337.296,1.037
337.326,1.030
337.356,1.022
337.386,1.034
337.416,1.035
337.446,1.031
337.476,1.034
337.506,1.035
337.536,1.035
337.566,1.034
337.596,1.027
337.626,1.028
337.656,1.037
337.686,1.039
337.716,1.036
337.746,1.026
337.776,1.030
337.806,1.033
337.836,1.034
337.866,1.036
337.896,1.031
337.926,1.022
337.956,1.034
337.986,1.036
338.016,1.031
338.046,1.035
338.076,1.033
338.106,1.031
338.136,1.032
338.166,1.033
338.196,1.027
338.226,1.033
338.256,1.040
338.286,1.033
338.316,1.028
338.346,1.029
338.376,1.032
338.406,1.032
338.436,1.038
338.466,1.033
338.496,1.029
338.526,1.038
338.556,1.034
338.586,1.033
338.616,1.031
338.646,1.034
338.676,1.030
338.706,1.028
338.736,1.037
338.766,1.033
338.796,1.032
338.826,1.030
338.856,1.034
338.886,1.035
338.916,1.026
338.946,1.029
338.976,1.031
339.006,1.036
339.036,1.037
339.066,1.034
339.096,1.022
339.126,1.034
339.156,1.036
339.186,1.029
339.216,1.032
339.246,1.033
339.276,1.033
339.306,1.029
339.336,1.031
339.366,1.036
339.396,1.040
339.426,1.028
339.456,1.033
339.486,1.034
339.516,1.036
339.546,1.033
339.576,1.029
339.606,1.032
339.636,1.029
339.666,1.032
339.696,1.032
339.726,1.032
339.756,1.028
339.786,1.032
339.816,1.034
339.846,1.029
339.876,1.034
339.906,1.036
339.936,1.033
339.966,1.025
339.996,1.030
340.026,1.030
340.056,1.033
340.086,1.032
340.116,1.033
340.146,1.033
340.176,1.035
340.206,1.037
340.236,1.026
340.266,1.030
340.296,1.038
340.326,1.031
340.356,1.034
340.386,1.031
340.416,1.030
340.446,1.035
340.476,1.033
340.506,1.034
340.536,1.039
340.566,1.040
340.596,1.034
340.626,1.030
340.656,1.024
340.686,1.028
340.716,1.035
340.746,1.045
340.776,1.041
340.806,1.032
340.836,1.027
340.866,1.030
340.896,1.034
340.926,1.037
340.956,1.028
340.986,1.027
341.016,1.036
341.046,1.031
341.076,1.033
341.106,1.032
341.136,1.034
341.166,1.032
341.196,1.030
341.226,1.028
341.256,1.030
341.286,1.032
341.316,1.043
341.346,1.031
341.376,1.024
341.406,1.030
341.436,1.037
341.466,1.036
341.496,1.035
341.526,1.026
341.556,1.033
341.586,1.042
341.616,1.032
341.646,1.032
341.676,1.034
341.706,1.035
341.736,1.034
341.766,1.028
341.796,1.030
341.826,1.038
341.856,1.039
341.886,1.038
341.916,1.026
341.946,1.031
341.976,1.034
342.006,1.033
342.036,1.031
342.066,1.037
342.096,1.022
342.126,1.036
342.156,1.036
342.186,1.029
342.216,1.030
342.246,1.035
342.276,1.033
342.306,1.035
342.336,1.034
342.366,1.033
342.396,1.033
342.426,1.032
342.456,1.038
342.486,1.030
342.516,1.027
342.546,1.032
342.576,1.032
342.606,1.034
342.636,1.033
342.666,1.026
342.696,1.029
342.726,1.038
342.756,1.033
342.786,1.029
342.816,1.033
342.846,1.035
342.876,1.031
342.906,1.028
342.936,1.030
342.966,1.038
342.996,1.038
343.026,1.030
343.056,1.028
343.086,1.033
343.116,1.037
343.146,1.042
343.176,1.025
343.206,1.029
343.236,1.033
343.266,1.034
343.296,1.034
343.326,1.033
343.356,1.021
343.386,1.032
343.416,1.037
343.446,1.030
343.476,1.034
343.506,1.035
343.536,1.034
343.566,1.028
343.596,1.030
343.626,1.033
343.656,1.032
343.686,1.030
343.716,1.034
343.746,1.029
343.776,1.036
343.806,1.038
343.836,1.022
343.866,1.026
343.896,1.034
343.926,1.035
343.956,1.039
343.986,1.031
344.016,1.028
344.046,1.028
344.076,1.034
344.106,1.029
344.136,1.031
344.166,1.034
344.196,1.031
344.226,1.030
344.256,1.035
344.286,1.036
344.316,1.033
344.346,1.032
344.376,1.031
344.406,1.034
344.436,1.037
344.466,1.027
344.496,1.025
344.526,1.033
344.556,1.033
344.586,1.035
344.616,1.035
344.646,1.025
344.676,1.029
344.706,1.035
344.736,1.030
344.766,1.030
344.796,1.034
344.826,1.033
344.856,1.034
344.886,1.031
344.916,1.033
344.946,1.038
344.976,1.033
345.006,1.029
345.036,1.031
345.066,1.035
345.096,1.039
345.126,1.027
345.156,1.029
345.186,1.036
345.216,1.035
345.246,1.035
345.276,1.039
345.306,1.021
345.336,1.031
345.366,1.038
345.396,1.032
345.426,1.031
345.456,1.038
345.486,1.035
345.516,1.035
345.546,1.030
345.576,1.031
345.606,1.030
345.636,1.034
345.666,1.029
345.696,1.034
345.726,1.040
345.756,1.032
345.786,1.028
345.816,1.029
345.846,1.032
345.876,1.034
345.906,1.034
345.936,1.031
345.966,1.026
345.996,1.034
346.026,1.035
346.056,1.023
346.086,1.033
346.116,1.035
346.146,1.028
346.176,1.036
346.206,1.034
346.236,1.027
346.266,1.031
346.296,1.030
346.326,1.039
346.356,1.040
346.386,1.031
346.416,1.029
346.446,1.034
346.476,1.032
346.506,1.033
346.536,1.033
346.566,1.027
346.596,1.033
346.626,1.036
346.656,1.033
346.686,1.034
346.716,1.036
346.746,1.031
346.776,1.035
346.806,1.037
346.836,1.032
346.866,1.033
346.896,1.030
346.926,1.032
346.956,1.038
346.986,1.029
347.016,1.031
347.046,1.034
347.076,1.032
347.106,1.033
347.136,1.031
347.166,1.028
347.196,1.030
347.226,1.036
347.256,1.034
347.286,1.032
347.316,1.037
347.346,1.034
347.376,1.031
347.406,1.026
347.436,1.037
347.466,1.036
347.496,1.032
347.526,1.030
347.556,1.034
347.586,1.038
347.616,1.037
347.646,1.027
347.676,1.030
347.706,1.033
347.736,1.035
347.766,1.033
347.796,1.029
347.826,1.029
347.856,1.037
347.886,1.034
347.916,1.029
347.946,1.036
347.976,1.035
348.006,1.035
348.036,1.037
348.066,1.032
348.096,1.031
348.126,1.031
348.156,1.031
348.186,1.035
348.216,1.038
348.246,1.033
348.276,1.026
348.306,1.035
348.336,1.038
348.366,1.035
348.396,1.033
348.426,1.027
348.456,1.028
348.486,1.038
348.516,1.032
348.546,1.032
348.576,1.033
348.606,1.035
348.636,1.032
348.666,1.034
348.696,1.034
348.726,1.033
348.756,1.029
348.786,1.029
348.816,1.039
348.846,1.032
348.876,1.028
348.906,1.031
348.936,1.034
348.966,1.036
348.996,1.035
349.026,1.030
349.056,1.028
349.086,1.040
349.116,1.033
349.146,1.032
349.176,1.030
349.206,1.033
349.236,1.033
349.266,1.031
349.296,1.033
349.326,1.034
349.356,1.035
349.386,1.034
349.416,1.034
349.446,1.035
349.476,1.042
349.506,1.028
349.536,1.024
349.566,1.035
349.596,1.034
349.626,1.034
349.656,1.034
349.686,1.029
349.716,1.030
349.746,1.036
349.776,1.032
349.806,1.031
349.836,1.032
349.866,1.034
349.896,1.034
349.926,1.032
349.956,1.031
349.986,1.034
350.016,1.037
350.046,1.036
350.076,1.032
350.106,1.031
350.136,1.031
350.166,1.038
350.196,1.028
350.226,1.027
350.256,1.034
350.286,1.037
350.316,1.035
350.346,1.037
350.376,1.026
350.406,1.027
350.436,1.038
350.466,1.029
350.496,1.033
350.526,1.036
350.556,1.032
350.586,1.031
350.616,1.030
350.646,1.032
350.676,1.032
350.706,1.030
350.736,1.031
350.766,1.035
350.796,1.039
350.826,1.033
350.856,1.023
350.886,1.031
350.916,1.036
350.946,1.035
350.976,1.034
351.006,1.031
351.036,1.026
351.066,1.041
351.096,1.036
351.126,1.033
351.156,1.039
351.186,1.034
351.216,1.029
351.246,1.033
351.276,1.035
351.306,1.036
351.336,1.031
351.366,1.034
351.396,1.033
351.426,1.039
351.456,1.028
351.486,1.027
351.516,1.034
351.546,1.037
351.576,1.035
351.606,1.032
351.636,1.026
351.666,1.033
351.696,1.038
351.726,1.029
351.756,1.031
351.786,1.033
351.816,1.032
351.846,1.033
351.876,1.031
351.906,1.031
351.936,1.034
351.966,1.035
351.996,1.033
352.026,1.030
352.056,1.033
352.086,1.039
352.116,1.027
352.146,1.029
352.176,1.035
352.206,1.035
352.236,1.033
352.266,1.034
352.296,1.027
352.326,1.033
352.356,1.034
352.386,1.031
352.416,1.031
352.446,1.033
352.476,1.032
352.506,1.039
352.536,1.032
352.566,1.031
352.596,1.037
352.626,1.038
352.656,1.033
352.686,1.030
352.716,1.028
352.746,1.036
352.776,1.032
352.806,1.027
352.836,1.033
352.866,1.031
352.896,1.035
352.926,1.038
352.956,1.031
352.986,1.024
353.016,1.035
353.046,1.032
353.076,1.030
353.106,1.032
353.136,1.034
353.166,1.035
353.196,1.035
353.226,1.032
353.256,1.030
353.286,1.032
353.316,1.032
353.346,1.036
353.376,1.041
353.406,1.030
353.436,1.022
353.466,1.031
353.496,1.032
353.526,1.034
353.556,1.036
353.586,1.024
353.616,1.027
353.646,1.040
353.676,1.031
353.706,1.030
353.736,1.036
353.766,1.034
353.796,1.033
353.826,1.036
353.856,1.034
353.886,1.031
353.916,1.033
353.946,1.038
353.976,1.040
354.006,1.025
354.036,1.025
354.066,1.035
354.096,1.034
354.126,1.037
354.156,1.032
354.186,1.025
354.216,1.027
354.246,1.040
354.276,1.033
354.306,1.031
354.336,1.034
354.366,1.034
354.396,1.033
354.426,1.035
354.456,1.035
354.486,1.025
354.516,1.033
354.546,1.033
354.576,1.038
354.606,1.035
354.636,1.025
354.666,1.031
354.696,1.034
354.726,1.036
354.756,1.036
354.786,1.029
354.816,1.025
354.846,1.037
354.876,1.034
354.906,1.031
354.936,1.032
354.966,1.038
354.996,1.033
355.026,1.034
355.056,1.033
355.086,1.032
355.116,1.030
355.146,1.029
355.176,1.030
355.206,1.040
355.236,1.035
355.266,1.025
355.296,1.027
355.326,1.036
355.356,1.036
355.386,1.037
355.416,1.031
355.446,1.027
355.476,1.041
355.506,1.034
355.536,1.030
355.566,1.028
355.596,1.028
355.626,1.035
355.656,1.040
355.686,1.032
355.716,1.027
355.746,1.030
355.776,1.036
355.806,1.038
355.836,1.033
355.866,1.024
355.896,1.030
355.926,1.036
355.956,1.033
355.986,1.033
356.016,1.031
356.046,1.027
356.076,1.032
356.106,1.033
356.136,1.033
356.166,1.034
356.196,1.036
356.226,1.031
356.256,1.031
356.286,1.031
356.316,1.033
356.346,1.031
356.376,1.035
356.406,1.031
356.436,1.033
356.466,1.040
356.496,1.029
356.526,1.027
356.556,1.032
356.586,1.033
356.616,1.035
356.646,1.036
356.676,1.019
356.706,1.028
356.736,1.039
356.766,1.032
356.796,1.030
356.826,1.035
356.856,1.036
356.886,1.038
356.916,1.030
356.946,1.030
356.976,1.037
357.006,1.040
357.036,1.025
357.066,1.032
357.096,1.034
357.126,1.039
357.156,1.040
357.186,1.028
357.216,1.031
357.246,1.036
357.276,1.034
357.306,1.034
357.336,1.036
357.366,1.024
357.396,1.030
357.426,1.036
357.456,1.028
357.486,1.036
357.516,1.034
357.546,1.030
357.576,1.031
357.606,1.036
357.636,1.035
357.666,1.030
357.696,1.034
357.726,1.033
357.756,1.036
357.786,1.038
357.816,1.027
357.846,1.025
357.876,1.034
357.906,1.034
357.936,1.034
357.966,1.038
357.996,1.026
358.026,1.024
358.056,1.035
358.086,1.031
358.116,1.032
358.146,1.037
358.176,1.035
358.206,1.032
358.236,1.030
358.266,1.035
358.296,1.032
358.326,1.036
358.356,1.038
358.386,1.036
358.416,1.043
358.446,1.025
358.476,1.027
358.506,1.036
358.536,1.032
358.566,1.034
358.596,1.034
358.626,1.027
358.656,1.032
358.686,1.035
358.716,1.030
358.746,1.034
358.776,1.032
358.806,1.034
358.836,1.032
358.866,1.033
358.896,1.036
358.926,1.034
358.956,1.030
358.986,1.029
359.016,1.038
359.046,1.039
359.076,1.028
359.106,1.027
359.136,1.034
359.166,1.036
359.196,1.035
359.226,1.035
359.256,1.023
359.286,1.027
359.316,1.036
359.346,1.035
359.376,1.030
359.406,1.033
359.436,1.035
359.466,1.034
359.496,1.034
359.526,1.029
359.556,1.028
359.586,1.034
359.616,1.034
359.646,1.041
359.676,1.032
359.706,1.025
359.736,1.030
359.766,1.035
359.796,1.034
359.826,1.035
359.856,1.025
359.886,1.029
359.916,1.038
359.946,1.033
359.976,1.030
360.006,1.039
360.036,1.031
360.066,1.032
360.096,1.036
360.126,1.034
360.156,1.033
360.186,1.032
360.216,1.032
360.246,1.038
360.276,1.037
360.306,1.023
360.336,1.030
360.366,1.036
360.396,1.034
360.426,1.032
360.456,1.032
360.486,1.025
360.516,1.033
360.546,1.040
360.576,1.034
360.606,1.034
360.636,1.034
360.666,1.032
360.696,1.030
360.726,1.034
360.756,1.031
360.786,1.032
360.816,1.032
360.846,1.034
360.876,1.038
360.906,1.040
360.936,1.030
360.966,1.026
360.996,1.030
361.026,1.033
361.056,1.033
361.086,1.036
361.116,1.025
361.146,1.034
361.176,1.042
361.206,1.031
361.236,1.025
361.266,1.035
361.296,1.036
361.326,1.032
361.356,1.030
361.386,1.035
361.416,1.028
361.446,1.030
361.476,1.034
361.506,1.037
361.536,1.044
361.566,1.027
361.596,1.026
361.626,1.034
361.656,1.034
361.686,1.035
361.716,1.029
361.746,1.021
361.776,1.031
361.806,1.041
361.836,1.028
361.866,1.033
361.896,1.036
361.926,1.033
361.956,1.032
361.986,1.029
362.016,1.028
362.046,1.030
362.076,1.036
362.106,1.043
362.136,1.039
362.166,1.030
362.196,1.029
362.226,1.031
362.256,1.033
362.286,1.033
362.316,1.033
362.346,1.025
362.376,1.039
362.406,1.038
362.436,1.032
362.466,1.034
362.496,1.034
362.526,1.030
362.556,1.032
362.586,1.034
362.616,1.029
362.646,1.032
362.676,1.038
362.706,1.038
362.736,1.037
362.766,1.022
362.796,1.028
362.826,1.035
362.856,1.035
362.886,1.034
362.916,1.033
362.946,1.027
362.976,1.037
363.006,1.035
363.036,1.031
363.066,1.036
363.096,1.035
363.126,1.034
363.156,1.031
363.186,1.032
363.216,1.037
363.246,1.030
363.276,1.034
363.306,1.029
363.336,1.041
363.366,1.040
363.396,1.029
363.426,1.026
363.456,1.034
363.486,1.032
363.516,1.033
363.546,1.025
363.576,1.031
363.606,1.038
363.636,1.032
363.666,1.031
363.696,1.035
363.726,1.034
363.756,1.034
363.786,1.031
363.816,1.028
363.846,1.029
363.876,1.032
363.906,1.036
363.936,1.042
363.966,1.029
363.996,1.025
364.026,1.029
364.056,1.033
364.086,1.032
364.116,1.032
364.146,1.027
364.176,1.028
364.206,1.038
364.236,1.034
364.266,1.034
364.296,1.036
364.326,1.035
364.356,1.035
364.386,1.032
364.416,1.029
364.446,1.032
364.476,1.034
364.506,1.039
364.536,1.038
364.566,1.027
364.596,1.030
364.626,1.035
364.656,1.033
364.686,1.033
364.716,1.033
364.746,1.023
364.776,1.037
364.806,1.038
364.836,1.028
364.866,1.029
364.896,1.035
364.926,1.035
364.956,1.031
364.986,1.033
365.016,1.033
365.046,1.033
365.076,1.033
365.106,1.038
365.136,1.034
365.166,1.036
365.196,1.029
365.226,1.027
365.256,1.033
365.286,1.035
365.316,1.033
365.346,1.039
365.376,1.022
365.406,1.033
365.436,1.036
365.466,1.029
365.496,1.035
365.526,1.035
365.556,1.033
365.586,1.035
365.616,1.031
365.646,1.029
365.676,1.035
365.706,1.033
365.736,1.027
365.766,1.030
365.796,1.036
365.826,1.039
365.856,1.037
365.886,1.027
365.916,1.035
365.946,1.034
365.976,1.036
366.006,1.037
366.036,1.031
366.066,1.029
366.096,1.035
366.126,1.032
366.156,1.028
366.186,1.036
366.216,1.033
366.246,1.031
366.276,1.035
366.306,1.034
366.336,1.031
366.366,1.033
366.396,1.032
366.426,1.033
366.456,1.039
366.486,1.028
366.516,1.022
366.546,1.034
366.576,1.037
366.606,1.037
366.636,1.037
366.666,1.028
366.696,1.026
366.726,1.033
366.756,1.029
366.786,1.034
366.816,1.038
366.846,1.033
366.876,1.033
366.906,1.031
366.936,1.030
366.966,1.029
366.996,1.031
367.026,1.035
367.056,1.038
367.086,1.026
367.116,1.028
367.146,1.035
367.176,1.034
367.206,1.033
367.236,1.033
367.266,1.024
367.296,1.029
367.326,1.038
367.356,1.035
367.386,1.031
367.416,1.032
367.446,1.032
367.476,1.028
367.506,1.033
367.536,1.033
367.566,1.031
367.596,1.033
367.626,1.036
367.656,1.039
367.686,1.036
367.716,1.024
367.746,1.032
367.776,1.034
367.806,1.034
367.836,1.036
367.866,1.037
367.896,1.028
367.926,1.038
367.956,1.035
367.986,1.034
368.016,1.038
368.046,1.032
368.076,1.032
368.106,1.032
368.136,1.036
368.166,1.032
368.196,1.033
368.226,1.034
368.256,1.035
368.286,1.042
368.316,1.036
368.346,1.025
368.376,1.032
368.406,1.032
368.436,1.033
368.466,1.036
368.496,1.032
368.526,1.029
368.556,1.037
368.586,1.033
368.616,1.030
368.646,1.032
368.676,1.036
368.706,1.033
368.736,1.032
368.766,1.031
368.796,1.031
368.826,1.032
368.856,1.034
368.886,1.041
368.916,1.039
368.946,1.023
368.976,1.033
369.006,1.035
369.036,1.034
369.066,1.037
369.096,1.029
369.126,1.027
369.156,1.036
369.186,1.036
369.216,1.029
369.246,1.034
369.276,1.038
369.306,1.035
369.336,1.033
369.366,1.034
369.396,1.028
369.426,1.030
369.456,1.035
369.486,1.039
369.516,1.036
369.546,1.026
369.576,1.032
369.606,1.035
369.636,1.031
369.666,1.036
369.696,1.033
369.726,1.029
369.756,1.039
369.786,1.034
369.816,1.031
369.846,1.036
369.876,1.032
369.906,1.031
369.936,1.032
369.966,1.033
369.996,1.033
370.026,1.035
370.056,1.034
370.086,1.039
370.116,1.041
370.146,1.025
370.176,1.029
370.206,1.030
370.236,1.036
370.266,1.039
370.296,1.033
370.326,1.023
370.356,1.036
370.386,1.038
370.416,1.027
370.446,1.034
370.476,1.038
370.506,1.033
370.536,1.032
370.566,1.031
370.596,1.036
370.626,1.034
370.656,1.033
370.686,1.032
370.716,1.039
370.746,1.038
370.776,1.027
370.806,1.027
370.836,1.031
370.866,1.035
370.896,1.037
370.926,1.034
370.956,1.021
370.986,1.035
371.016,1.037
371.046,1.032
371.076,1.034
371.106,1.036
371.136,1.036
371.166,1.036
371.196,1.032
371.226,1.030
371.256,1.030
371.286,1.035
371.316,1.037
371.346,1.039
371.376,1.027
371.406,1.023
371.436,1.034
371.466,1.036
371.496,1.036
371.526,1.031
371.556,1.028
371.586,1.035
371.616,1.035
371.646,1.031
371.676,1.032
371.706,1.035
371.736,1.035
371.766,1.036
371.796,1.032
371.826,1.027
371.856,1.034
371.886,1.034
371.916,1.040
371.946,1.035
371.976,1.025
372.006,1.031
372.036,1.036
372.066,1.034
372.096,1.034
372.126,1.031
372.156,1.029
372.186,1.036
372.216,1.036
372.246,1.033
372.276,1.035
372.306,1.032
372.336,1.030
372.366,1.038
372.396,1.032
372.426,1.032
372.456,1.034
372.486,1.034
372.516,1.041
372.546,1.033
372.576,1.024
372.606,1.033
372.636,1.033
372.666,1.035
372.696,1.036
372.726,1.034
372.756,1.029
372.786,1.040
372.816,1.034
372.846,1.029
372.876,1.032
372.906,1.038
372.936,1.032
372.966,1.032
372.996,1.031
373.026,1.038
373.056,1.035
373.086,1.033
373.116,1.031
373.146,1.036
373.176,1.039
373.206,1.027
373.236,1.027
373.266,1.032
373.296,1.034
373.326,1.034
373.356,1.032
373.386,1.027
373.416,1.031
373.446,1.037
373.476,1.030
373.506,1.032
373.536,1.036
373.566,1.035
373.596,1.032
373.626,1.032
373.656,1.033
373.686,1.034
373.716,1.034
373.746,1.034
373.776,1.033
373.806,1.034
373.836,1.036
373.866,1.028
373.896,1.025
373.926,1.034
373.956,1.038
373.986,1.035
374.016,1.034
374.046,1.025
374.076,1.032
374.106,1.037
374.136,1.030
374.166,1.034
374.196,1.036
374.226,1.035
374.256,1.038
374.286,1.034
374.316,1.031
374.346,1.030
374.376,1.032
374.406,1.035
374.436,1.038
374.466,1.030
374.496,1.029
374.526,1.034
374.556,1.035
374.586,1.034
374.616,1.031
374.646,1.025
374.676,1.030
374.706,1.041
374.736,1.036
374.766,1.032
374.796,1.035
374.826,1.034
374.856,1.029
374.886,1.035
374.916,1.034
374.946,1.032
374.976,1.031
375.006,1.030
375.036,1.037
375.066,1.041
375.096,1.024
375.126,1.027
375.156,1.034
375.186,1.034
375.216,1.037
375.246,1.035
375.276,1.028
375.306,1.037
375.336,1.034
375.366,1.030
375.396,1.035
375.426,1.034
375.456,1.033
375.486,1.032
375.516,1.031
375.546,1.029
375.576,1.034
375.606,1.031
375.636,1.030
375.666,1.035
375.696,1.040
375.726,1.034
375.756,1.028
375.786,1.032
375.816,1.038
375.846,1.035
375.876,1.036
375.906,1.029
375.936,1.027
375.966,1.036
375.996,1.032
376.026,1.030
376.056,1.034
376.086,1.034
376.116,1.036
376.146,1.032
376.176,1.031
376.206,1.031
376.236,1.032
376.266,1.038
376.296,1.032
376.326,1.039
376.356,1.038
376.386,1.024
376.416,1.028
376.446,1.034
376.476,1.035
376.506,1.036
376.536,1.033
376.566,1.023
376.596,1.038
376.626,1.035
376.656,1.032
376.686,1.031
376.716,1.036
376.746,1.037
376.776,1.033
376.806,1.035
376.836,1.027
376.866,1.034
376.896,1.038
376.926,1.039
376.956,1.038
376.986,1.026
377.016,1.027
377.046,1.036
377.076,1.035
377.106,1.035
377.136,1.033
377.166,1.027
377.196,1.036
377.226,1.031
377.256,1.029
377.286,1.039
377.316,1.037
377.346,1.033
377.376,1.029
377.406,1.031
377.436,1.033
377.466,1.032
377.496,1.030
377.526,1.031
377.556,1.042
377.586,1.035
377.616,1.023
377.646,1.031
377.676,1.038
377.706,1.033
377.736,1.036
377.766,1.033
377.796,1.028
377.826,1.037
377.856,1.034
377.886,1.030
377.916,1.036
377.946,1.034
377.976,1.033
378.006,1.033
378.036,1.031
378.066,1.033
378.096,1.033
378.126,1.034
378.156,1.036
378.186,1.038
378.216,1.037
378.246,1.026
378.276,1.031
378.306,1.030
378.336,1.031
378.366,1.043
378.396,1.032
378.426,1.023
378.456,1.036
378.486,1.032
378.516,1.030
378.546,1.033
378.576,1.035
378.606,1.032
378.636,1.032
378.666,1.034
378.696,1.032
378.726,1.033
378.756,1.033
378.786,1.033
378.816,1.039
378.846,1.036
378.876,1.024
378.906,1.025
378.936,1.036
378.966,1.034
378.996,1.036
379.026,1.027
379.056,1.025
379.086,1.034
379.116,1.038
379.146,1.034
379.176,1.039
379.206,1.037
379.236,1.031
379.266,1.030
379.296,1.030
379.326,1.033
379.356,1.036
379.386,1.033
379.416,1.035
379.446,1.039
379.476,1.028
379.506,1.026
379.536,1.032
379.566,1.036
379.596,1.035
379.626,1.036
