df_hash,22ZHK4.KE15WD
650.477,-623
650.502,-809
650.527,-990
650.552,-1205
650.577,-1437
650.602,-1572
650.627,-1471
650.652,-1105
650.677,-614
650.702,-223
650.727,-60
650.752,-73
650.777,-100
650.802,-17
650.827,173
650.852,380
650.877,513
650.902,552
650.927,541
650.952,548
650.977,617
651.002,731
651.027,812
651.052,778
651.077,612
651.102,380
651.127,173
651.152,25
651.177,-94
651.202,-226
651.227,-365
651.252,-486
651.277,-586
651.302,-685
651.327,-760
651.352,-716
651.377,-470
651.402,-60
651.427,357
651.452,653
651.477,842
651.502,1049
651.527,1336
651.552,1610
651.577,1719
651.602,1625
651.627,1449
651.652,1329
651.677,1267
651.702,1142
651.727,860
651.752,455
651.777,51
651.802,-256
651.827,-444
651.852,-528
651.877,-535
651.902,-536
651.927,-652
651.952,-950
651.977,-1317
652.002,-1481
652.027,-1225
652.052,-603
652.077,80
652.102,514
652.127,622
652.152,571
652.177,572
652.202,698
652.227,874
652.252,988
652.277,986
652.302,869
652.327,671
652.352,460
652.377,317
652.402,282
652.427,292
652.452,219
652.477,5
652.502,-268
652.527,-460
652.552,-522
652.577,-551
652.602,-657
652.627,-796
652.652,-791
652.677,-510
652.702,-24
652.727,452
652.752,772
652.777,969
652.802,1167
652.827,1397
652.852,1549
652.877,1508
652.902,1311
652.927,1123
652.952,1058
652.977,1059
653.002,964
653.027,697
653.052,364
653.077,149
653.102,132
653.127,208
653.152,193
653.177,-9
653.202,-333
653.227,-625
653.252,-759
653.277,-705
653.302,-509
653.327,-243
653.352,31
653.377,277
653.402,487
653.427,672
653.452,833
653.477,941
653.502,941
653.527,804
653.552,565
653.577,306
653.602,89
653.627,-81
653.652,-233
653.677,-362
653.702,-434
653.727,-442
653.752,-447
653.777,-533
653.802,-694
653.827,-800
653.852,-702
653.877,-393
653.902,-45
653.927,140
653.952,131
653.977,95
654.002,235
654.027,593
654.052,1020
654.077,1329
654.102,1456
654.127,1463
654.152,1428
654.177,1357
654.202,1229
654.227,1071
654.252,957
654.277,905
654.302,835
654.327,646
654.352,353
654.377,96
654.402,-5
654.427,-2
654.452,-83
654.477,-365
654.502,-733
654.527,-911
654.552,-708
654.577,-204
654.602,321
654.627,637
654.652,735
654.677,780
654.702,916
654.727,1126
654.752,1272
654.777,1238
654.802,1014
654.827,686
654.852,355
654.877,95
654.902,-49
654.927,-67
654.952,-1
654.977,46
655.002,-21
655.027,-225
655.052,-476
655.077,-649
655.102,-682
655.127,-617
655.152,-546
655.177,-524
655.202,-524
655.227,-462
655.252,-279
655.277,19
655.302,368
655.327,691
655.352,938
655.377,1100
655.402,1184
655.427,1184
655.452,1078
655.477,858
655.502,565
655.527,284
655.552,88
655.577,-15
655.602,-83
655.627,-164
655.652,-248
655.677,-296
655.702,-313
655.727,-381
655.752,-577
655.777,-858
655.802,-1054
655.827,-994
655.852,-660
655.877,-203
655.902,191
655.927,459
655.952,656
655.977,842
656.002,992
656.027,1034
656.052,972
656.077,909
656.102,942
656.127,1051
656.152,1110
656.177,1029
656.202,850
656.227,693
656.252,613
656.277,552
656.302,424
656.327,231
656.352,56
656.377,-48
656.402,-140
656.427,-310
656.452,-556
656.477,-746
656.502,-730
656.527,-480
656.552,-108
656.577,248
656.602,532
656.627,769
656.652,1003
656.677,1241
656.702,1456
656.727,1610
656.752,1661
656.777,1581
656.802,1395
656.827,1201
656.852,1110
656.877,1125
656.902,1111
656.927,910
656.952,520
656.977,140
657.002,-15
657.027,61
657.052,147
657.077,9
657.102,-349
657.127,-697
657.152,-819
657.177,-747
657.202,-717
657.227,-902
657.252,-1207
657.277,-1374
657.302,-1267
657.327,-1039
657.352,-980
657.377,-1202
657.402,-1498
657.427,-1520
657.452,-1114
657.477,-455
657.502,136
657.527,497
657.552,721
657.577,988
657.602,1328
657.627,1603
657.652,1683
657.677,1615
657.702,1554
657.727,1572
657.752,1573
657.777,1430
657.802,1169
657.827,968
657.852,954
657.877,1053
657.902,1069
657.927,910
657.952,677
657.977,530
658.002,480
658.027,380
658.052,113
658.077,-258
658.102,-548
658.127,-648
658.152,-623
658.177,-619
658.202,-706
658.227,-853
658.252,-1018
658.277,-1206
658.302,-1411
658.327,-1529
658.352,-1405
658.377,-979
658.402,-376
658.427,175
658.452,535
658.477,738
658.502,918
658.527,1157
658.552,1408
658.577,1562
658.602,1559
658.627,1454
658.652,1369
658.677,1392
658.702,1487
658.727,1517
658.752,1370
658.777,1088
658.802,857
658.827,835
658.852,986
658.877,1101
658.902,1024
658.927,826
658.952,721
658.977,786
659.002,828
659.027,587
659.052,66
659.077,-416
659.102,-546
659.127,-370
659.152,-266
659.177,-524
659.202,-1006
659.227,-1275
659.252,-1063
659.277,-544
659.302,-129
659.327,-18
659.352,-39
659.377,101
659.402,448
659.427,767
659.452,835
659.477,695
659.502,583
659.527,632
659.552,734
659.577,697
659.602,484
659.627,252
659.652,162
659.677,204
659.702,239
659.727,170
659.752,34
659.777,-86
659.802,-187
659.827,-329
659.852,-530
659.877,-714
659.902,-803
659.927,-843
659.952,-978
659.977,-1282
660.002,-1620
660.027,-1730
660.052,-1450
660.077,-866
660.102,-227
660.127,281
660.152,668
660.177,1039
660.202,1427
660.227,1726
660.252,1817
660.277,1714
660.302,1560
660.327,1485
660.352,1484
660.377,1458
660.402,1343
660.427,1180
660.452,1048
660.477,961
660.502,858
660.527,683
660.552,445
660.577,189
660.602,-63
660.627,-312
660.652,-521
660.677,-627
660.702,-626
660.727,-639
660.752,-822
660.777,-1168
660.802,-1431
660.827,-1291
660.852,-663
660.877,188
660.902,848
660.927,1096
660.952,1053
660.977,1010
661.002,1135
661.027,1354
661.052,1490
661.077,1460
661.102,1324
661.127,1185
661.152,1081
661.177,995
661.202,925
661.227,893
661.252,900
661.277,890
661.302,799
661.327,633
661.352,462
661.377,342
661.402,258
661.427,152
661.452,0
661.477,-170
661.502,-343
661.527,-567
661.552,-904
661.577,-1326
661.602,-1668
661.627,-1726
661.652,-1415
661.677,-847
661.702,-251
661.727,187
661.752,428
661.777,558
661.802,676
661.827,812
661.852,921
661.877,953
661.902,906
661.927,836
661.952,804
661.977,827
662.002,873
662.027,887
662.052,843
662.077,750
662.102,634
662.127,516
662.152,400
662.177,279
662.202,145
662.227,4
662.252,-116
662.277,-181
662.302,-186
662.327,-184
662.352,-257
662.377,-417
662.402,-549
662.427,-472
662.452,-111
662.477,384
662.502,731
662.527,749
662.552,513
662.577,276
662.602,219
662.627,307
662.652,377
662.677,343
662.702,267
662.727,255
662.752,309
662.777,342
662.802,298
662.827,229
662.852,213
662.877,246
662.902,241
662.927,144
662.952,-5
662.977,-139
663.002,-247
663.027,-366
663.052,-486
663.077,-536
663.102,-493
663.127,-476
663.152,-647
663.177,-986
663.202,-1217
663.227,-1026
663.252,-375
663.277,412
663.302,934
663.327,1052
663.352,979
663.377,1024
663.402,1290
663.427,1625
663.452,1813
663.477,1784
663.502,1642
663.527,1535
663.552,1524
663.577,1568
663.602,1575
663.627,1483
663.652,1316
663.677,1176
663.702,1174
663.727,1303
663.752,1387
663.777,1189
663.802,617
663.827,-160
663.852,-819
663.877,-1124
663.902,-1102
663.927,-990
663.952,-1028
663.977,-1288
664.002,-1653
664.027,-1897
664.052,-1822
664.077,-1371
664.102,-689
664.127,-62
664.152,271
664.177,304
664.202,261
664.227,380
664.252,681
664.277,953
664.302,999
664.327,844
664.352,690
664.377,684
664.402,759
664.427,751
664.452,608
664.477,450
664.502,399
664.527,423
664.552,381
664.577,221
664.602,47
664.627,-13
664.652,9
664.677,-42
664.702,-252
664.727,-500
664.752,-580
664.777,-430
664.802,-192
664.827,-43
664.852,-1
664.877,68
664.902,274
664.927,581
664.952,877
664.977,1119
665.002,1339
665.027,1537
665.052,1611
665.077,1476
665.102,1200
665.127,991
665.152,988
665.177,1114
665.202,1158
665.227,1002
665.252,733
665.277,505
665.302,353
665.327,174
665.352,-106
665.377,-414
665.402,-617
665.427,-705
665.452,-817
665.477,-1054
665.502,-1316
665.527,-1363
665.552,-1063
665.577,-535
665.602,-29
665.627,304
665.652,504
665.677,667
665.702,802
665.727,840
665.752,761
665.777,654
665.802,619
665.827,651
665.852,656
665.877,562
665.902,401
665.927,254
665.952,168
665.977,131
666.002,119
666.027,117
666.052,86
666.077,-43
666.102,-282
666.127,-518
666.152,-587
666.177,-445
666.202,-244
666.227,-187
666.252,-308
666.277,-423
666.302,-330
666.327,-22
666.352,324
666.377,560
666.402,706
666.427,873
666.452,1085
666.477,1235
666.502,1226
666.527,1101
666.552,988
666.577,947
666.602,915
666.627,824
666.652,707
666.677,652
666.702,660
666.727,614
666.752,417
666.777,120
666.802,-126
666.827,-250
666.852,-329
666.877,-469
666.902,-643
666.927,-718
666.952,-637
666.977,-523
667.002,-554
667.027,-747
667.052,-907
667.077,-812
667.102,-443
667.127,7
667.152,344
667.177,547
667.202,742
667.227,1028
667.252,1354
667.277,1583
667.302,1632
667.327,1549
667.352,1442
667.377,1379
667.402,1341
667.427,1271
667.452,1144
667.477,995
667.502,868
667.527,769
667.552,657
667.577,494
667.602,298
667.627,135
667.652,39
667.677,-46
667.702,-228
667.727,-537
667.752,-857
667.777,-1017
667.802,-973
667.827,-879
667.852,-936
667.877,-1156
667.902,-1310
667.927,-1134
667.952,-603
667.977,29
668.002,473
668.027,659
668.052,756
668.077,932
668.102,1166
668.127,1285
668.152,1193
668.177,988
668.202,854
668.227,853
668.252,867
668.277,747
668.302,484
668.327,224
668.352,113
668.377,153
668.402,219
668.427,204
668.452,116
668.477,46
668.502,54
668.527,105
668.552,115
668.577,45
668.602,-68
668.627,-174
668.652,-279
668.677,-448
668.702,-694
668.727,-906
668.752,-897
668.777,-571
668.802,-36
668.827,464
668.852,767
668.877,919
668.902,1090
668.927,1342
668.952,1532
668.977,1479
669.002,1202
669.027,953
669.052,963
669.077,1191
669.102,1354
669.127,1244
669.152,949
669.177,731
669.202,693
669.227,644
669.252,336
669.277,-198
669.302,-624
669.327,-654
669.352,-388
669.377,-230
669.402,-465
669.427,-958
669.452,-1294
669.477,-1192
669.502,-750
669.527,-282
669.552,11
669.577,183
669.602,371
669.627,600
669.652,767
669.677,789
669.702,701
669.727,600
669.752,535
669.777,490
669.802,447
669.827,416
669.852,396
669.877,346
669.902,229
669.927,77
669.952,-37
669.977,-98
670.002,-188
670.027,-379
670.052,-614
670.077,-727
670.102,-614
670.127,-352
670.152,-126
670.177,-32
670.202,8
670.227,138
670.252,389
670.277,663
670.302,863
670.327,993
670.352,1117
670.377,1240
670.402,1293
670.427,1232
670.452,1113
670.477,1029
670.502,995
670.527,937
670.552,810
670.577,669
670.602,596
670.627,558
670.652,409
670.677,68
670.702,-341
670.727,-583
670.752,-560
670.777,-440
670.802,-489
670.827,-784
670.852,-1110
670.877,-1163
670.902,-831
670.927,-275
670.952,249
670.977,602
671.002,801
671.027,915
671.052,975
671.077,981
671.102,956
671.127,941
671.152,947
671.177,944
671.202,909
671.227,857
671.252,811
671.277,750
671.302,632
671.327,459
671.352,295
671.377,196
671.402,127
671.427,6
671.452,-182
671.477,-354
671.502,-431
671.527,-474
671.552,-634
671.577,-949
671.602,-1218
671.627,-1139
671.652,-625
671.677,70
671.702,556
671.727,665
671.752,575
671.777,597
671.802,849
671.827,1178
671.852,1350
671.877,1289
671.902,1099
671.927,922
671.952,810
671.977,743
672.002,707
672.027,700
672.052,690
672.077,619
672.102,476
672.127,319
672.152,207
672.177,100
672.202,-100
672.227,-407
672.252,-677
672.277,-751
672.302,-646
672.327,-576
672.352,-720
672.377,-1003
672.402,-1139
672.427,-921
672.452,-432
672.477,51
672.502,345
672.527,504
672.552,694
672.577,964
672.602,1201
672.627,1284
672.652,1238
672.677,1184
672.702,1180
672.727,1158
672.752,1025
672.777,805
672.802,621
672.827,561
672.852,581
672.877,571
672.902,474
672.927,333
672.952,210
672.977,109
673.002,-11
673.027,-181
673.052,-378
673.077,-567
673.102,-732
673.127,-853
673.152,-881
673.177,-755
673.202,-484
673.227,-174
673.252,40
673.277,118
673.302,150
673.327,272
673.352,532
673.377,851
673.402,1093
673.427,1184
673.452,1153
673.477,1080
673.502,1022
673.527,982
673.552,939
673.577,887
673.602,845
673.627,822
673.652,792
673.677,708
673.702,540
673.727,301
673.752,43
673.777,-179
673.802,-337
673.827,-423
673.852,-448
673.877,-443
673.902,-478
673.927,-618
673.952,-865
673.977,-1099
674.002,-1135
674.027,-864
674.052,-365
674.077,124
674.102,392
674.127,424
674.152,400
674.177,524
674.202,830
674.227,1158
674.252,1308
674.277,1221
674.302,1015
674.327,860
674.352,831
674.377,868
674.402,875
674.427,819
674.452,735
674.477,658
674.502,570
674.527,438
674.552,269
674.577,118
674.602,19
674.627,-67
674.652,-207
674.677,-399
674.702,-557
674.727,-615
674.752,-632
674.777,-760
674.802,-1047
674.827,-1300
674.852,-1191
674.877,-568
674.902,349
674.927,1096
674.952,1337
674.977,1135
675.002,861
675.027,830
675.052,1047
675.077,1266
675.102,1279
675.127,1113
675.152,955
675.177,936
675.202,1007
675.227,1020
675.252,884
675.277,640
675.302,397
675.327,234
675.352,164
675.377,150
675.402,141
675.427,89
675.452,-36
675.477,-218
675.502,-397
675.527,-514
675.552,-572
675.577,-640
675.602,-787
675.627,-1000
675.652,-1169
675.677,-1154
675.702,-896
675.727,-461
675.752,1
675.777,364
675.802,594
675.827,746
675.852,896
675.877,1066
675.902,1213
675.927,1273
675.952,1233
675.977,1146
676.002,1083
676.027,1077
676.052,1087
676.077,1043
676.102,899
676.127,674
676.152,442
676.177,284
676.202,236
676.227,257
676.252,259
676.277,168
676.302,-11
676.327,-200
676.352,-315
676.377,-355
676.402,-406
676.427,-560
676.452,-805
676.477,-1014
676.502,-1033
676.527,-806
676.552,-410
676.577,9
676.602,343
676.627,566
676.652,716
676.677,838
676.702,950
676.727,1039
676.752,1081
676.777,1065
676.802,1005
676.827,944
676.852,911
676.877,899
676.902,863
676.927,756
676.952,571
676.977,348
677.002,146
677.027,9
677.052,-51
677.077,-60
677.102,-80
677.127,-183
677.152,-392
677.177,-630
677.202,-761
677.227,-706
677.252,-526
677.277,-377
677.302,-355
677.327,-392
677.352,-324
677.377,-69
677.402,294
677.427,610
677.452,808
677.477,946
677.502,1093
677.527,1229
677.552,1266
677.577,1178
677.602,1046
677.627,973
677.652,962
677.677,932
677.702,825
677.727,685
677.752,589
677.777,544
677.802,479
677.827,350
677.852,193
677.877,70
677.902,-37
677.927,-208
677.952,-464
677.977,-703
678.002,-804
678.027,-782
678.052,-786
678.077,-917
678.102,-1079
678.127,-1052
678.152,-724
678.177,-215
678.202,242
678.227,535
678.252,727
678.277,932
678.302,1150
678.327,1284
678.352,1279
678.377,1197
678.402,1137
678.427,1119
678.452,1083
678.477,992
678.502,884
678.527,811
678.552,754
678.577,648
678.602,480
678.627,319
678.652,220
678.677,141
678.702,-16
678.727,-256
678.752,-449
678.777,-469
678.802,-367
678.827,-356
678.852,-588
678.877,-963
678.902,-1190
678.927,-1055
678.952,-613
678.977,-115
679.002,229
679.027,414
679.052,564
679.077,766
679.102,981
679.127,1114
679.152,1121
679.177,1043
679.202,951
679.227,889
679.252,852
679.277,814
679.302,735
679.327,589
679.352,387
679.377,192
679.402,78
679.427,63
679.452,78
679.477,33
679.502,-96
679.527,-254
679.552,-377
679.577,-476
679.602,-614
679.627,-800
679.652,-929
679.677,-861
679.702,-553
679.727,-115
679.752,289
679.777,583
679.802,806
679.827,1020
679.852,1211
679.877,1307
679.902,1277
679.927,1188
679.952,1140
679.977,1147
680.002,1124
680.027,983
680.052,749
680.077,541
680.102,454
680.127,469
680.152,480
680.177,406
680.202,257
680.227,96
680.252,-41
680.277,-165
680.302,-297
680.327,-426
680.352,-539
680.377,-653
680.402,-809
680.427,-1001
680.452,-1136
680.477,-1087
680.502,-801
680.527,-363
680.552,64
680.577,372
680.602,576
680.627,772
680.652,1016
680.677,1260
680.702,1397
680.727,1369
680.752,1234
680.777,1115
680.802,1090
680.827,1113
680.852,1065
680.877,875
680.902,607
680.927,406
680.952,362
680.977,418
681.002,431
681.027,318
681.052,133
681.077,-9
681.102,-74
681.127,-148
681.152,-322
681.177,-570
681.202,-762
681.227,-820
681.252,-814
681.277,-881
681.302,-1038
681.327,-1122
681.352,-946
681.377,-503
681.402,4
681.427,366
681.452,555
681.477,714
681.502,955
681.527,1222
681.552,1363
681.577,1315
681.602,1177
681.627,1094
681.652,1099
681.677,1103
681.702,1028
681.727,902
681.752,810
681.777,775
681.802,729
681.827,594
681.852,378
681.877,154
681.902,-16
681.927,-127
681.952,-196
681.977,-229
682.002,-239
682.027,-277
682.052,-395
682.077,-573
682.102,-699
682.127,-679
682.152,-545
682.177,-434
682.202,-434
682.227,-480
682.252,-417
682.277,-166
682.302,187
682.327,500
682.352,714
682.377,885
682.402,1065
682.427,1216
682.452,1256
682.477,1178
682.502,1073
682.527,1028
682.552,1027
682.577,991
682.602,890
682.627,779
682.652,701
682.677,607
682.702,410
682.727,122
682.752,-117
682.777,-178
682.802,-104
682.827,-72
682.852,-202
682.877,-423
682.902,-573
682.927,-606
682.952,-647
682.977,-816
683.002,-1040
683.027,-1088
683.052,-820
683.077,-345
683.102,82
683.127,327
683.152,477
683.177,700
683.202,1017
683.227,1283
683.252,1353
683.277,1245
683.302,1107
683.327,1055
683.352,1075
683.377,1084
683.402,1037
683.427,954
683.452,863
683.477,764
683.502,645
683.527,520
683.552,409
683.577,306
683.602,184
683.627,41
683.652,-86
683.677,-179
683.702,-274
683.727,-418
683.752,-600
683.777,-745
683.802,-816
683.827,-883
683.852,-1044
683.877,-1262
683.902,-1336
683.927,-1060
683.952,-446
683.977,247
684.002,728
684.027,906
684.052,919
684.077,959
684.102,1093
684.127,1253
684.152,1345
684.177,1342
684.202,1261
684.227,1124
684.252,951
684.277,787
684.302,692
684.327,683
684.352,714
684.377,708
684.402,626
684.427,489
684.452,344
684.477,222
684.502,136
684.527,75
684.552,5
684.577,-112
684.602,-281
684.627,-439
684.652,-518
684.677,-533
684.702,-604
684.727,-827
684.752,-1116
684.777,-1221
684.802,-946
684.827,-364
684.852,213
684.877,504
684.902,497
684.927,435
684.952,557
684.977,879
685.002,1213
685.027,1366
685.052,1297
685.077,1114
685.102,958
685.127,895
685.152,911
685.177,941
685.202,927
685.227,847
685.252,733
685.277,634
685.302,559
685.327,454
685.352,262
685.377,0
685.402,-228
685.427,-320
685.452,-288
685.477,-244
685.502,-293
685.527,-444
685.552,-634
685.577,-816
685.602,-978
685.627,-1094
685.652,-1076
685.677,-839
685.702,-410
685.727,55
685.752,397
685.777,586
685.802,730
685.827,939
685.852,1197
685.877,1378
685.902,1386
685.927,1261
685.952,1143
685.977,1128
686.002,1181
686.027,1169
686.052,1004
686.077,735
686.102,508
686.127,433
686.152,480
686.177,511
686.202,422
686.227,243
686.252,90
686.277,27
686.302,-22
686.327,-189
686.352,-487
686.377,-771
686.402,-879
686.427,-819
686.452,-770
686.477,-885
686.502,-1095
686.527,-1154
686.552,-888
686.577,-383
686.602,98
686.627,376
686.652,505
686.677,666
686.702,939
686.727,1217
686.752,1341
686.777,1285
686.802,1178
686.827,1150
686.852,1189
686.877,1170
686.902,1011
686.927,774
686.952,606
686.977,587
687.002,650
687.027,655
687.052,530
687.077,339
687.102,196
687.127,137
687.152,72
687.177,-111
687.202,-409
687.227,-672
687.252,-747
687.277,-651
687.302,-575
687.327,-693
687.352,-963
687.377,-1139
687.402,-1001
687.427,-571
687.452,-85
687.477,245
687.502,421
687.527,595
687.552,860
687.577,1141
687.602,1299
687.627,1307
687.652,1269
687.677,1272
687.702,1273
687.727,1166
687.752,949
687.777,754
687.802,711
687.827,787
687.852,810
687.877,657
687.902,381
687.927,147
687.952,63
687.977,90
688.002,114
688.027,59
688.052,-71
688.077,-233
688.102,-376
688.127,-450
688.152,-430
688.177,-372
688.202,-406
688.227,-630
688.252,-970
688.277,-1186
688.302,-1067
688.327,-625
688.352,-98
688.377,273
688.402,450
688.427,582
688.452,804
688.477,1088
688.502,1291
688.527,1326
688.552,1247
688.577,1166
688.602,1139
688.627,1129
688.652,1084
688.677,997
688.702,903
688.727,818
688.752,730
688.777,621
688.802,496
688.827,368
688.852,243
688.877,124
688.902,14
688.927,-87
688.952,-200
688.977,-342
689.002,-491
689.027,-593
689.052,-631
689.077,-666
689.102,-785
689.127,-977
689.152,-1092
689.177,-959
689.202,-568
689.227,-97
689.252,248
689.277,430
689.302,575
689.327,795
689.352,1046
689.377,1183
689.402,1143
689.427,1020
689.452,952
689.477,962
689.502,960
689.527,875
689.552,749
689.577,667
689.602,634
689.627,569
689.652,423
689.677,262
689.702,180
689.727,170
689.752,112
689.777,-62
689.802,-264
689.827,-328
689.852,-232
689.877,-164
689.902,-329
689.927,-691
689.952,-959
689.977,-843
690.002,-351
690.027,214
690.052,527
690.077,530
690.102,439
690.127,503
690.152,771
690.177,1073
690.202,1209
690.227,1128
690.252,944
690.277,809
690.302,777
690.327,795
690.352,787
690.377,734
690.402,669
690.427,612
690.452,535
690.477,401
690.502,227
690.527,80
690.552,0
690.577,-59
690.602,-181
690.627,-375
690.652,-548
690.677,-610
690.702,-613
690.727,-717
690.752,-996
690.777,-1282
690.802,-1276
690.827,-835
690.852,-159
690.877,369
690.902,526
690.927,440
690.952,424
690.977,659
691.002,1033
691.027,1306
691.052,1356
691.077,1265
691.102,1179
691.127,1153
691.152,1139
691.177,1086
691.202,999
691.227,911
691.252,831
691.277,748
691.302,662
691.327,579
691.352,473
691.377,297
691.402,52
691.427,-175
691.452,-283
691.477,-270
691.502,-248
691.527,-329
691.552,-503
691.577,-666
691.602,-762
691.627,-847
691.652,-989
691.677,-1127
691.702,-1087
691.727,-767
691.752,-278
691.777,142
691.802,366
691.827,486
691.852,688
691.877,1018
691.902,1319
691.927,1408
691.952,1285
691.977,1132
692.002,1115
692.027,1210
692.052,1251
692.077,1119
692.102,879
692.127,697
692.152,668
692.177,726
692.202,731
692.227,616
692.252,442
692.277,317
692.302,274
692.327,238
692.352,101
692.377,-161
692.402,-456
692.427,-640
692.452,-655
692.477,-580
692.502,-574
692.527,-733
692.552,-998
692.577,-1195
692.602,-1171
692.627,-912
692.652,-526
692.677,-146
692.702,163
692.727,414
692.752,637
692.777,846
692.802,1038
692.827,1204
692.852,1311
692.877,1318
692.902,1205
692.927,1027
692.952,887
692.977,855
693.002,903
693.027,928
693.052,865
693.077,744
693.102,641
693.127,581
693.152,509
693.177,360
693.202,144
693.227,-61
693.252,-188
693.277,-231
693.302,-233
693.327,-236
693.352,-275
693.377,-387
693.402,-589
693.427,-827
693.452,-966
693.477,-888
693.502,-606
693.527,-271
693.552,-50
693.577,21
693.602,50
693.627,170
693.652,415
693.677,709
693.702,949
693.727,1084
693.752,1123
693.777,1101
693.802,1058
693.827,1023
693.852,1003
693.877,975
693.902,910
693.927,819
693.952,744
693.977,703
694.002,644
694.027,487
694.052,231
694.077,-12
694.102,-122
694.127,-96
694.152,-65
694.177,-148
694.202,-334
694.227,-504
694.252,-585
694.277,-628
694.302,-715
694.327,-818
694.352,-795
694.377,-541
694.402,-121
694.427,277
694.452,530
694.477,680
694.502,851
694.527,1091
694.552,1309
694.577,1388
694.602,1311
694.627,1174
694.652,1071
694.677,1016
694.702,956
694.727,859
694.752,744
694.777,644
694.802,554
694.827,441
694.852,288
694.877,124
694.902,-5
694.927,-85
694.952,-151
694.977,-257
695.002,-430
695.027,-646
695.052,-840
695.077,-954
695.102,-981
695.127,-979
695.152,-1027
695.177,-1147
695.202,-1257
695.227,-1212
695.252,-910
695.277,-384
695.302,208
695.327,691
695.352,983
695.377,1122
695.402,1210
695.427,1310
695.452,1413
695.477,1466
695.502,1438
695.527,1348
695.552,1251
695.577,1184
695.602,1140
695.627,1083
695.652,990
695.677,873
695.702,767
695.727,691
695.752,627
695.777,540
695.802,408
695.827,235
695.852,37
695.877,-174
695.902,-380
695.927,-537
695.952,-599
695.977,-574
696.002,-552
696.027,-656
696.052,-912
696.077,-1179
696.102,-1213
696.127,-867
696.152,-241
696.177,363
696.202,678
696.227,682
696.252,594
696.277,657
696.302,909
696.327,1171
696.352,1246
696.377,1120
696.402,960
696.427,916
696.452,970
696.477,978
696.502,856
696.527,676
696.552,567
696.577,549
696.602,510
696.627,355
696.652,132
696.677,-16
696.702,-43
696.727,-66
696.752,-226
696.777,-496
696.802,-678
696.827,-625
696.852,-429
696.877,-352
696.902,-542
696.927,-860
696.952,-997
696.977,-775
697.002,-297
697.027,175
697.052,474
697.077,626
697.102,753
697.127,911
697.152,1055
697.177,1126
697.202,1122
697.227,1079
697.252,1025
697.277,964
697.302,910
697.327,880
697.352,857
697.377,782
697.402,618
697.427,406
697.452,251
697.477,218
697.502,260
697.527,263
697.552,160
697.577,-16
697.602,-187
697.627,-305
697.652,-387
697.677,-466
697.702,-554
697.727,-649
697.752,-758
697.777,-870
697.802,-926
697.827,-828
697.852,-530
697.877,-102
697.902,300
697.927,565
697.952,709
697.977,842
698.002,1044
698.027,1275
698.052,1417
698.077,1389
698.102,1230
698.127,1069
698.152,1007
698.177,1030
698.202,1028
698.227,903
698.252,674
698.277,466
698.302,402
698.327,470
698.352,519
698.377,399
698.402,116
698.427,-162
698.452,-267
698.477,-204
698.502,-140
698.527,-229
698.552,-454
698.577,-656
698.602,-730
698.627,-743
698.652,-840
698.677,-1046
698.702,-1197
698.727,-1095
698.752,-717
698.777,-246
698.802,109
698.827,309
698.852,474
698.877,720
698.902,1020
698.927,1247
698.952,1324
698.977,1289
699.002,1237
699.027,1205
699.052,1167
699.077,1102
699.102,1035
699.127,1004
699.152,988
699.177,918
699.202,749
699.227,516
699.252,299
699.277,160
699.302,102
699.327,92
699.352,84
699.377,30
699.402,-108
699.427,-315
699.452,-499
699.477,-553
699.502,-469
699.527,-382
699.552,-463
699.577,-741
699.602,-1040
699.627,-1108
699.652,-838
699.677,-347
699.702,132
699.727,452
699.752,632
699.777,778
699.802,956
699.827,1140
699.852,1260
699.877,1279
699.902,1220
699.927,1138
699.952,1086
699.977,1073
700.002,1062
700.027,990
700.052,820
700.077,588
700.102,391
700.127,309
700.152,325
700.177,344
700.202,279
700.227,130
700.252,-25
700.277,-124
700.302,-181
700.327,-266
700.352,-431
700.377,-656
700.402,-871
700.427,-1002
700.452,-1004
700.477,-867
700.502,-626
700.527,-355
700.552,-142
700.577,-28
700.602,31
700.627,138
700.652,357
700.677,654
700.702,921
700.727,1069
700.752,1097
700.777,1068
700.802,1041
700.827,1022
700.852,986
700.877,924
700.902,854
700.927,799
700.952,750
700.977,679
701.002,569
701.027,425
701.052,264
701.077,102
701.102,-46
701.127,-151
701.152,-185
701.177,-162
701.202,-156
701.227,-254
701.252,-469
701.277,-699
701.302,-789
701.327,-655
701.352,-351
701.377,-36
701.402,154
701.427,213
701.452,245
701.477,364
701.502,597
701.527,859
701.552,1036
701.577,1078
701.602,1027
701.627,969
701.652,950
701.677,948
701.702,911
701.727,822
701.752,720
701.777,648
701.802,605
701.827,532
701.852,380
701.877,159
701.902,-66
701.927,-236
701.952,-331
701.977,-368
702.002,-376
702.027,-387
702.052,-454
702.077,-621
702.102,-858
702.127,-1031
702.152,-978
702.177,-656
702.202,-202
702.227,158
702.252,302
702.277,300
702.302,342
702.327,547
702.352,871
702.377,1162
702.402,1296
702.427,1264
702.452,1145
702.477,1031
702.502,975
702.527,980
702.552,1004
702.577,992
702.602,916
702.627,798
702.652,688
702.677,605
702.702,514
702.727,370
702.752,190
702.777,46
702.802,-29
702.827,-99
702.852,-265
702.877,-537
702.902,-788
702.927,-883
702.952,-835
702.977,-808
703.002,-928
703.027,-1123
703.052,-1164
703.077,-891
703.102,-375
703.127,152
703.152,518
703.177,730
703.202,900
703.227,1079
703.252,1214
