df_hash,22ZHK4.QBUHEK
304.982,1.110
305.012,1.089
305.042,1.123
305.072,1.113
305.102,1.092
305.132,1.102
305.162,1.112
305.192,1.086
305.222,1.106
305.252,1.129
305.282,1.127
305.312,1.105
305.342,1.108
305.372,1.114
305.402,1.115
305.432,1.105
305.462,1.108
305.492,1.093
305.522,1.093
305.552,1.069
305.582,1.061
305.612,1.062
305.642,1.062
305.672,1.078
305.702,1.083
305.732,1.072
305.762,1.089
305.792,1.103
305.822,1.093
305.852,1.082
305.882,1.095
305.912,1.090
305.942,1.080
305.972,1.082
306.002,1.103
306.032,1.101
306.062,1.097
306.092,1.097
306.122,1.092
306.152,1.090
306.182,1.090
306.212,1.094
306.242,1.097
306.272,1.096
306.302,1.095
306.332,1.100
306.362,1.088
306.392,1.093
306.422,1.103
306.452,1.098
306.482,1.086
306.512,1.075
306.542,1.067
306.572,1.081
306.602,1.076
306.632,1.073
306.662,1.069
306.692,1.079
306.722,1.086
306.752,1.081
306.782,1.076
306.812,1.077
306.842,1.082
306.872,1.088
306.902,1.094
306.932,1.089
306.962,1.092
306.992,1.093
307.022,1.086
307.052,1.089
307.082,1.092
307.112,1.088
307.142,1.089
307.172,1.090
307.202,1.098
307.232,1.088
307.262,1.087
307.292,1.086
307.322,1.095
307.352,1.096
307.382,1.086
307.412,1.088
307.442,1.086
307.472,1.090
307.502,1.086
307.532,1.081
307.562,1.092
307.592,1.095
307.622,1.088
307.652,1.083
307.682,1.088
307.712,1.084
307.742,1.092
307.772,1.087
307.802,1.088
307.832,1.087
307.862,1.089
307.892,1.088
307.922,1.084
307.952,1.089
307.982,1.079
308.012,1.086
308.042,1.089
308.072,1.085
308.102,1.090
308.132,1.085
308.162,1.084
308.192,1.082
308.222,1.085
308.252,1.087
308.282,1.089
308.312,1.086
308.342,1.087
308.372,1.086
308.402,1.089
308.432,1.089
308.462,1.082
308.492,1.087
308.522,1.087
308.552,1.084
308.582,1.087
308.612,1.091
308.642,1.094
308.672,1.089
308.702,1.088
308.732,1.089
308.762,1.085
308.792,1.089
308.822,1.085
308.852,1.085
308.882,1.087
308.912,1.093
308.942,1.081
308.972,1.087
309.002,1.082
309.032,1.086
309.062,1.088
309.092,1.085
309.122,1.085
309.152,1.087
309.182,1.086
309.212,1.087
309.242,1.088
309.272,1.088
309.302,1.085
309.332,1.086
309.362,1.088
309.392,1.087
309.422,1.082
309.452,1.084
309.482,1.083
309.512,1.086
309.542,1.088
309.572,1.083
309.602,1.083
309.632,1.086
309.662,1.085
309.692,1.091
309.722,1.086
309.752,1.086
309.782,1.091
309.812,1.090
309.842,1.083
309.872,1.085
309.902,1.085
309.932,1.085
309.962,1.088
309.992,1.082
310.022,1.090
310.052,1.093
310.082,1.091
310.112,1.098
310.142,1.094
310.172,1.124
310.202,1.172
310.232,1.190
310.262,1.174
310.292,1.121
310.322,1.082
310.352,1.081
310.382,1.073
310.412,1.061
310.442,1.062
310.472,1.082
310.502,1.060
310.532,1.054
310.562,1.051
310.592,1.055
310.622,1.052
310.652,1.041
310.682,1.048
310.712,1.054
310.742,1.056
310.772,1.072
310.802,1.073
310.832,1.065
310.862,1.083
310.892,1.076
310.922,1.071
310.952,1.074
310.982,1.066
311.012,1.073
311.042,1.082
311.072,1.085
311.102,1.083
311.132,1.077
311.162,1.082
311.192,1.104
311.222,1.087
311.252,1.076
311.282,1.083
311.312,1.095
311.342,1.058
311.372,1.059
311.402,1.070
311.432,1.092
311.462,1.100
311.492,1.080
311.522,1.090
311.552,1.101
311.582,1.112
311.612,1.115
311.642,1.099
311.672,1.086
311.702,1.087
311.732,1.093
311.762,1.085
311.792,1.093
311.822,1.105
311.852,1.086
311.882,1.084
311.912,1.089
311.942,1.098
311.972,1.099
312.002,1.093
312.032,1.091
312.062,1.089
312.092,1.096
312.122,1.098
312.152,1.090
312.182,1.091
312.212,1.101
312.242,1.097
312.272,1.085
312.302,1.086
312.332,1.079
312.362,1.084
312.392,1.087
312.422,1.085
312.452,1.084
312.482,1.089
312.512,1.098
312.542,1.085
312.572,1.086
312.602,1.088
312.632,1.087
312.662,1.089
312.692,1.088
312.722,1.095
312.752,1.090
312.782,1.089
312.812,1.085
312.842,1.086
312.872,1.088
312.902,1.091
312.932,1.093
312.962,1.088
312.992,1.076
313.022,1.097
313.052,1.150
313.082,1.170
313.112,1.186
313.142,1.102
313.172,1.085
313.202,1.033
313.232,1.009
313.262,1.044
313.292,1.060
313.322,1.098
313.352,1.112
313.382,1.106
313.412,1.101
313.442,1.103
313.472,1.091
313.502,1.085
313.532,1.079
313.562,1.072
313.592,1.075
313.622,1.071
313.652,1.075
313.682,1.070
313.712,1.081
313.742,1.087
313.772,1.078
313.802,1.086
313.832,1.093
313.862,1.085
313.892,1.093
313.922,1.096
313.952,1.090
313.982,1.084
314.012,1.095
314.042,1.085
314.072,1.084
314.102,1.091
314.132,1.097
314.162,1.091
314.192,1.092
314.222,1.093
314.252,1.085
314.282,1.094
314.312,1.092
314.342,1.088
314.372,1.083
314.402,1.093
314.432,1.104
314.462,1.095
314.492,1.076
314.522,1.075
314.552,1.077
314.582,1.069
314.612,1.078
314.642,1.095
314.672,1.090
314.702,1.076
314.732,1.083
314.762,1.083
314.792,1.079
314.822,1.066
314.852,1.086
314.882,1.104
314.912,1.089
314.942,1.078
314.972,1.093
315.002,1.093
315.032,1.096
315.062,1.092
315.092,1.091
315.122,1.101
315.152,1.099
315.182,1.098
315.212,1.101
315.242,1.096
315.272,1.100
315.302,1.092
315.332,1.086
315.362,1.080
315.392,1.084
315.422,1.089
315.452,1.092
315.482,1.084
315.512,1.091
315.542,1.097
315.572,1.093
315.602,1.086
315.632,1.088
315.662,1.085
315.692,1.078
315.722,1.090
315.752,1.089
315.782,1.082
315.812,1.083
315.842,1.087
315.872,1.090
315.902,1.088
315.932,1.085
315.962,1.083
315.992,1.085
316.022,1.084
316.052,1.090
316.082,1.088
316.112,1.083
316.142,1.086
316.172,1.085
316.202,1.082
316.232,1.091
316.262,1.088
316.292,1.085
316.322,1.084
316.352,1.085
316.382,1.087
316.412,1.089
316.442,1.089
316.472,1.089
316.502,1.081
316.532,1.088
316.562,1.089
316.592,1.091
316.622,1.083
316.652,1.085
316.682,1.087
316.712,1.086
316.742,1.081
316.772,1.088
316.802,1.085
316.832,1.088
316.862,1.082
316.892,1.081
316.922,1.091
316.952,1.091
316.982,1.093
317.012,1.086
317.042,1.087
317.072,1.081
317.102,1.084
317.132,1.094
317.162,1.095
317.192,1.087
317.222,1.086
317.252,1.082
317.282,1.087
317.312,1.081
317.342,1.085
317.372,1.088
317.402,1.084
317.432,1.081
317.462,1.084
317.492,1.091
317.522,1.090
317.552,1.088
317.582,1.085
317.612,1.088
317.642,1.088
317.672,1.086
317.702,1.085
317.732,1.095
317.762,1.085
317.792,1.082
317.822,1.087
317.852,1.089
317.882,1.086
317.912,1.083
317.942,1.082
317.972,1.082
318.002,1.093
318.032,1.090
318.062,1.090
318.092,1.086
318.122,1.081
318.152,1.083
318.182,1.088
318.212,1.100
318.242,1.082
318.272,1.080
318.302,1.088
318.332,1.087
318.362,1.082
318.392,1.082
318.422,1.082
318.452,1.078
318.482,1.085
318.512,1.087
318.542,1.091
318.572,1.087
318.602,1.083
318.632,1.092
318.662,1.089
318.692,1.082
318.722,1.084
318.752,1.088
318.782,1.086
318.812,1.084
318.842,1.084
318.872,1.088
318.902,1.082
318.932,1.091
318.962,1.088
318.992,1.087
319.022,1.079
319.052,1.093
319.082,1.099
319.112,1.074
319.142,1.089
319.172,1.088
319.202,1.090
319.232,1.096
319.262,1.103
319.292,1.092
319.322,1.089
319.352,1.085
319.382,1.089
319.412,1.091
319.442,1.095
319.472,1.101
319.502,1.074
319.532,1.080
319.562,1.083
319.592,1.090
319.622,1.104
319.652,1.111
319.682,1.105
319.712,1.112
319.742,1.100
319.772,1.099
319.802,1.106
319.832,1.078
319.862,1.079
319.892,1.062
319.922,1.059
319.952,1.057
319.982,1.062
320.012,1.063
320.042,1.078
320.072,1.085
320.102,1.081
320.132,1.071
320.162,1.078
320.192,1.077
320.222,1.063
320.252,1.075
320.282,1.073
320.312,1.098
320.342,1.094
320.372,1.078
320.402,1.083
320.432,1.083
320.462,1.078
320.492,1.081
320.522,1.077
320.552,1.085
320.582,1.093
320.612,1.085
320.642,1.081
320.672,1.087
320.702,1.082
320.732,1.079
320.762,1.084
320.792,1.090
320.822,1.084
320.852,1.082
320.882,1.077
320.912,1.082
320.942,1.087
320.972,1.091
321.002,1.087
321.032,1.086
321.062,1.085
321.092,1.084
321.122,1.089
321.152,1.086
321.182,1.076
321.212,1.082
321.242,1.085
321.272,1.088
321.302,1.078
321.332,1.075
321.362,1.082
321.392,1.083
321.422,1.082
321.452,1.082
321.482,1.084
321.512,1.091
321.542,1.089
321.572,1.085
321.602,1.085
321.632,1.076
321.662,1.077
321.692,1.083
321.722,1.084
321.752,1.078
321.782,1.083
321.812,1.088
321.842,1.082
321.872,1.083
321.902,1.085
321.932,1.088
321.962,1.085
321.992,1.076
322.022,1.074
322.052,1.080
322.082,1.087
322.112,1.086
322.142,1.085
322.172,1.084
322.202,1.082
322.232,1.085
322.262,1.080
322.292,1.080
322.322,1.084
322.352,1.084
322.382,1.078
322.412,1.077
322.442,1.084
322.472,1.082
322.502,1.084
322.532,1.085
322.562,1.088
322.592,1.086
322.622,1.089
322.652,1.079
322.682,1.080
322.712,1.084
322.742,1.088
322.772,1.083
322.802,1.080
322.832,1.075
322.862,1.080
322.892,1.089
322.922,1.090
322.952,1.081
322.982,1.077
323.012,1.086
323.042,1.085
323.072,1.079
323.102,1.076
323.132,1.078
323.162,1.084
323.192,1.083
323.222,1.086
323.252,1.082
323.282,1.088
323.312,1.083
323.342,1.078
323.372,1.084
323.402,1.082
323.432,1.079
323.462,1.080
323.492,1.083
323.522,1.080
323.552,1.081
323.582,1.084
323.612,1.086
323.642,1.087
323.672,1.081
323.702,1.083
323.732,1.083
323.762,1.083
323.792,1.085
323.822,1.088
323.852,1.083
323.882,1.088
323.912,1.084
323.942,1.084
323.972,1.079
324.002,1.078
324.032,1.081
324.062,1.081
324.092,1.085
324.122,1.075
324.152,1.087
324.182,1.089
324.212,1.080
324.242,1.081
324.272,1.082
324.302,1.084
324.332,1.082
324.362,1.088
324.392,1.087
324.422,1.083
324.452,1.081
324.482,1.084
324.512,1.082
324.542,1.077
324.572,1.085
324.602,1.089
324.632,1.079
324.662,1.077
324.692,1.089
324.722,1.078
324.752,1.079
324.782,1.083
324.812,1.086
324.842,1.084
324.872,1.082
324.902,1.078
324.932,1.086
324.962,1.088
324.992,1.082
325.022,1.082
325.052,1.079
325.082,1.086
325.112,1.087
325.142,1.094
325.172,1.086
325.202,1.087
325.232,1.084
325.262,1.084
325.292,1.080
325.322,1.088
325.352,1.087
325.382,1.085
325.412,1.083
325.442,1.078
325.472,1.080
325.502,1.081
325.532,1.084
325.562,1.080
325.592,1.078
325.622,1.076
325.652,1.085
325.682,1.089
325.712,1.086
325.742,1.089
325.772,1.085
325.802,1.078
325.832,1.082
325.862,1.085
325.892,1.082
325.922,1.080
325.952,1.078
325.982,1.077
326.012,1.084
326.042,1.083
326.072,1.078
326.102,1.081
326.132,1.082
326.162,1.085
326.192,1.078
326.222,1.084
326.252,1.091
326.282,1.085
326.312,1.082
326.342,1.080
326.372,1.075
326.402,1.084
326.432,1.092
326.462,1.091
326.492,1.088
326.522,1.082
326.552,1.080
326.582,1.093
326.612,1.095
326.642,1.085
326.672,1.084
326.702,1.086
326.732,1.087
326.762,1.079
326.792,1.080
326.822,1.075
326.852,1.080
326.882,1.090
326.912,1.082
326.942,1.079
326.972,1.085
327.002,1.080
327.032,1.082
327.062,1.086
327.092,1.082
327.122,1.081
327.152,1.080
327.182,1.080
327.212,1.092
327.242,1.082
327.272,1.085
327.302,1.087
327.332,1.090
327.362,1.081
327.392,1.082
327.422,1.081
327.452,1.080
327.482,1.093
327.512,1.087
327.542,1.084
327.572,1.079
327.602,1.079
327.632,1.080
327.662,1.085
327.692,1.086
327.722,1.082
327.752,1.084
327.782,1.087
327.812,1.082
327.842,1.083
327.872,1.087
327.902,1.089
327.932,1.085
327.962,1.086
327.992,1.091
328.022,1.087
328.052,1.082
328.082,1.085
328.112,1.082
328.142,1.085
328.172,1.084
328.202,1.083
328.232,1.085
328.262,1.079
328.292,1.085
328.322,1.089
328.352,1.086
328.382,1.085
328.412,1.104
328.442,1.075
328.472,1.074
328.502,1.085
328.532,1.085
328.562,1.079
328.592,1.085
328.622,1.084
328.652,1.090
328.682,1.082
328.712,1.077
328.742,1.085
328.772,1.079
328.802,1.090
328.832,1.092
328.862,1.085
328.892,1.092
328.922,1.087
328.952,1.079
328.982,1.080
329.012,1.085
329.042,1.085
329.072,1.085
329.102,1.089
329.132,1.080
329.162,1.072
329.192,1.088
329.222,1.096
329.252,1.090
329.282,1.086
329.312,1.086
329.342,1.083
329.372,1.082
329.402,1.089
329.432,1.085
329.462,1.084
329.492,1.086
329.522,1.106
329.552,1.096
329.582,1.081
329.612,1.071
329.642,1.058
329.672,1.057
329.702,1.074
329.732,1.066
329.762,1.081
329.792,1.090
329.822,1.090
329.852,1.084
329.882,1.074
329.912,1.067
329.942,1.071
329.972,1.075
330.002,1.060
330.032,1.064
330.062,1.080
330.092,1.085
330.122,1.072
330.152,1.080
330.182,1.102
330.212,1.089
330.242,1.091
330.272,1.089
330.302,1.090
330.332,1.084
330.362,1.076
330.392,1.070
330.422,1.083
330.452,1.083
330.482,1.080
330.512,1.094
330.542,1.083
330.572,1.078
330.602,1.088
330.632,1.087
330.662,1.085
330.692,1.083
330.722,1.071
330.752,1.070
330.782,1.082
330.812,1.084
330.842,1.076
330.872,1.079
330.902,1.077
330.932,1.082
330.962,1.074
330.992,1.074
331.022,1.078
331.052,1.086
331.082,1.083
331.112,1.075
331.142,1.077
331.172,1.081
331.202,1.081
331.232,1.077
331.262,1.079
331.292,1.079
331.322,1.078
331.352,1.079
331.382,1.080
331.412,1.082
331.442,1.083
331.472,1.091
331.502,1.087
331.532,1.079
331.562,1.071
331.592,1.080
331.622,1.077
331.652,1.066
331.682,1.080
331.712,1.085
331.742,1.072
331.772,1.076
331.802,1.075
331.832,1.068
331.862,1.070
331.892,1.085
331.922,1.085
331.952,1.081
331.982,1.075
332.012,1.068
332.042,1.075
332.072,1.089
332.102,1.085
332.132,1.086
332.162,1.086
332.192,1.091
332.222,1.089
332.252,1.071
332.282,1.073
332.312,1.066
332.342,1.062
332.372,1.065
332.402,1.067
332.432,1.076
332.462,1.083
332.492,1.079
332.522,1.077
332.552,1.072
332.582,1.077
332.612,1.078
332.642,1.082
332.672,1.079
332.702,1.078
332.732,1.077
332.762,1.079
332.792,1.074
332.822,1.072
332.852,1.081
332.882,1.082
332.912,1.083
332.942,1.071
332.972,1.081
333.002,1.075
333.032,1.073
333.062,1.070
333.092,1.081
333.122,1.080
333.152,1.079
333.182,1.084
333.212,1.083
333.242,1.081
333.272,1.078
333.302,1.079
333.332,1.082
333.362,1.086
333.392,1.081
333.422,1.086
333.452,1.079
333.482,1.078
333.512,1.079
333.542,1.083
333.572,1.081
333.602,1.079
333.632,1.084
333.662,1.074
333.692,1.083
333.722,1.087
333.752,1.082
333.782,1.074
333.812,1.077
333.842,1.081
333.872,1.080
333.902,1.082
333.932,1.085
333.962,1.085
333.992,1.086
334.022,1.083
334.052,1.081
334.082,1.081
334.112,1.082
334.142,1.079
334.172,1.077
334.202,1.076
334.232,1.075
334.262,1.069
334.292,1.077
334.322,1.080
334.352,1.090
334.382,1.076
334.412,1.075
334.442,1.071
334.472,1.081
334.502,1.080
334.532,1.068
334.562,1.083
334.592,1.090
334.622,1.086
334.652,1.086
334.682,1.077
334.712,1.085
334.742,1.082
334.772,1.087
334.802,1.083
334.832,1.086
334.862,1.086
334.892,1.090
334.922,1.082
334.952,1.084
334.982,1.079
335.012,1.085
335.042,1.076
335.072,1.081
335.102,1.081
335.132,1.076
335.162,1.070
335.192,1.079
335.222,1.077
335.252,1.081
335.282,1.080
335.312,1.084
335.342,1.082
335.372,1.079
335.402,1.087
335.432,1.096
335.462,1.083
335.492,1.085
335.522,1.091
335.552,1.090
335.582,1.090
335.612,1.093
335.642,1.096
335.672,1.090
335.702,1.099
335.732,1.101
335.762,1.115
335.792,1.118
335.822,1.115
335.852,1.109
335.882,1.098
335.912,1.089
335.942,1.099
335.972,1.101
336.002,1.088
336.032,1.092
336.062,1.103
336.092,1.087
336.122,1.109
336.152,1.098
336.182,1.072
336.212,1.011
336.242,1.034
336.272,1.041
336.302,1.013
336.332,1.029
336.362,1.035
336.392,1.053
336.422,1.054
336.452,1.070
336.482,1.081
336.512,1.083
336.542,1.062
336.572,1.056
336.602,1.050
336.632,1.051
336.662,1.054
336.692,1.062
336.722,1.078
336.752,1.093
336.782,1.106
336.812,1.096
336.842,1.073
336.872,1.096
336.902,1.093
336.932,1.075
336.962,1.065
336.992,1.082
337.022,1.072
337.052,1.070
337.082,1.075
337.112,1.091
337.142,1.097
337.172,1.073
337.202,1.071
337.232,1.075
337.262,1.074
337.292,1.071
337.322,1.087
337.352,1.071
337.382,1.056
337.412,1.090
337.442,1.068
337.472,1.050
337.502,1.078
337.532,1.097
337.562,1.062
337.592,1.076
337.622,1.091
337.652,1.076
337.682,1.092
337.712,1.115
337.742,1.084
337.772,1.078
337.802,1.103
337.832,1.091
337.862,1.079
337.892,1.083
337.922,1.088
337.952,1.085
337.982,1.083
338.012,1.085
338.042,1.083
338.072,1.077
338.102,1.079
338.132,1.088
338.162,1.093
338.192,1.083
338.222,1.077
338.252,1.078
338.282,1.078
338.312,1.084
338.342,1.083
338.372,1.085
338.402,1.081
338.432,1.084
338.462,1.082
338.492,1.073
338.522,1.079
338.552,1.083
338.582,1.089
338.612,1.076
338.642,1.079
338.672,1.087
338.702,1.089
338.732,1.074
338.762,1.086
338.792,1.086
338.822,1.083
338.852,1.081
338.882,1.075
338.912,1.080
338.942,1.081
338.972,1.076
339.002,1.076
339.032,1.081
339.062,1.081
339.092,1.084
339.122,1.071
339.152,1.078
339.182,1.079
339.212,1.073
339.242,1.079
339.272,1.081
339.302,1.083
339.332,1.079
339.362,1.084
339.392,1.079
339.422,1.080
339.452,1.084
339.482,1.078
339.512,1.077
339.542,1.085
339.572,1.080
339.602,1.074
339.632,1.072
339.662,1.080
339.692,1.086
339.722,1.076
339.752,1.082
339.782,1.082
339.812,1.082
339.842,1.083
339.872,1.086
339.902,1.077
339.932,1.084
339.962,1.081
339.992,1.078
340.022,1.076
340.052,1.071
340.082,1.076
340.112,1.082
340.142,1.080
340.172,1.080
340.202,1.074
340.232,1.081
340.262,1.081
340.292,1.078
340.322,1.086
340.352,1.078
340.382,1.077
340.412,1.080
340.442,1.082
340.472,1.078
340.502,1.075
340.532,1.085
340.562,1.078
340.592,1.074
340.622,1.072
340.652,1.079
340.682,1.084
340.712,1.078
340.742,1.074
340.772,1.083
340.802,1.088
340.832,1.084
340.862,1.076
340.892,1.082
340.922,1.093
340.952,1.090
340.982,1.092
341.012,1.077
341.042,1.074
341.072,1.087
341.102,1.079
341.132,1.070
341.162,1.082
341.192,1.082
341.222,1.077
341.252,1.077
341.282,1.082
341.312,1.086
341.342,1.075
341.372,1.075
341.402,1.079
341.432,1.081
341.462,1.083
341.492,1.083
341.522,1.082
341.552,1.083
341.582,1.084
341.612,1.080
341.642,1.083
341.672,1.085
341.702,1.101
341.732,1.107
341.762,1.085
341.792,1.062
341.822,1.066
341.852,1.062
341.882,1.083
341.912,1.085
341.942,1.089
341.972,1.084
342.002,1.082
342.032,1.080
342.062,1.073
342.092,1.072
342.122,1.070
342.152,1.086
342.182,1.089
342.212,1.082
342.242,1.081
342.272,1.086
342.302,1.083
342.332,1.074
342.362,1.077
342.392,1.078
342.422,1.080
342.452,1.084
342.482,1.084
342.512,1.092
342.542,1.096
342.572,1.078
342.602,1.080
342.632,1.078
342.662,1.068
342.692,1.062
342.722,1.079
342.752,1.094
342.782,1.083
342.812,1.080
342.842,1.078
342.872,1.082
342.902,1.080
342.932,1.079
342.962,1.093
342.992,1.090
343.022,1.084
343.052,1.083
343.082,1.082
343.112,1.086
343.142,1.078
343.172,1.083
343.202,1.082
343.232,1.083
343.262,1.078
343.292,1.076
343.322,1.081
343.352,1.080
343.382,1.079
343.412,1.085
343.442,1.084
343.472,1.083
343.502,1.083
343.532,1.079
343.562,1.081
343.592,1.077
343.622,1.073
343.652,1.084
343.682,1.089
343.712,1.077
343.742,1.085
343.772,1.082
343.802,1.082
343.832,1.081
343.862,1.078
343.892,1.083
343.922,1.085
343.952,1.085
343.982,1.083
344.012,1.080
344.042,1.075
344.072,1.075
344.102,1.080
344.132,1.077
344.162,1.083
344.192,1.082
344.222,1.072
344.252,1.076
344.282,1.088
344.312,1.086
344.342,1.079
344.372,1.074
344.402,1.077
344.432,1.082
344.462,1.084
344.492,1.075
344.522,1.079
344.552,1.083
344.582,1.081
344.612,1.078
344.642,1.082
344.672,1.087
344.702,1.081
344.732,1.079
344.762,1.081
344.792,1.079
344.822,1.080
344.852,1.080
344.882,1.084
344.912,1.083
344.942,1.075
344.972,1.078
345.002,1.085
345.032,1.081
345.062,1.084
345.092,1.082
345.122,1.081
345.152,1.080
345.182,1.078
345.212,1.083
345.242,1.074
345.272,1.078
345.302,1.087
345.332,1.089
345.362,1.083
345.392,1.083
345.422,1.082
345.452,1.082
345.482,1.078
345.512,1.079
345.542,1.084
345.572,1.082
345.602,1.083
345.632,1.081
345.662,1.076
345.692,1.080
345.722,1.079
345.752,1.076
345.782,1.080
345.812,1.085
345.842,1.083
345.872,1.085
345.902,1.079
345.932,1.082
345.962,1.080
345.992,1.083
346.022,1.083
346.052,1.125
346.082,1.146
346.112,1.141
346.142,1.125
346.172,1.096
346.202,1.096
346.232,1.090
346.262,1.074
346.292,1.071
346.322,1.066
346.352,1.051
346.382,1.030
346.412,1.045
346.442,1.058
346.472,1.045
346.502,1.051
346.532,1.077
346.562,1.070
346.592,1.078
346.622,1.076
346.652,1.081
346.682,1.088
346.712,1.076
346.742,1.089
346.772,1.071
346.802,1.064
346.832,1.074
346.862,1.065
346.892,1.054
346.922,1.070
346.952,1.053
346.982,1.059
347.012,1.087
347.042,1.072
347.072,1.062
347.102,1.079
347.132,1.098
347.162,1.069
347.192,1.104
347.222,1.073
347.252,1.078
347.282,1.069
347.312,1.083
347.342,1.080
347.372,1.083
347.402,1.063
347.432,1.048
347.462,1.086
347.492,1.086
347.522,1.070
347.552,1.105
347.582,1.098
347.612,1.085
347.642,1.091
347.672,1.090
347.702,1.082
347.732,1.072
347.762,1.077
347.792,1.083
347.822,1.089
347.852,1.084
347.882,1.083
347.912,1.089
347.942,1.096
347.972,1.074
348.002,1.079
348.032,1.080
348.062,1.076
348.092,1.078
348.122,1.082
348.152,1.079
348.182,1.080
348.212,1.077
348.242,1.080
348.272,1.083
348.302,1.082
348.332,1.084
348.362,1.081
348.392,1.074
348.422,1.082
348.452,1.084
348.482,1.081
348.512,1.086
348.542,1.088
348.572,1.081
348.602,1.071
348.632,1.083
348.662,1.082
348.692,1.079
348.722,1.079
348.752,1.084
348.782,1.083
348.812,1.083
348.842,1.075
348.872,1.078
348.902,1.085
348.932,1.086
348.962,1.078
348.992,1.075
