df_hash,22ZHK4.ZXX6DZ
307.151,1.077
307.181,1.066
307.211,1.066
307.241,1.069
307.271,1.054
307.301,1.059
307.331,1.060
307.361,1.056
307.391,1.053
307.421,1.070
307.451,1.066
307.481,1.049
307.511,1.066
307.541,1.059
307.571,1.067
307.601,1.076
307.631,1.069
307.661,1.067
307.691,1.074
307.721,1.078
307.751,1.065
307.781,1.062
307.811,1.066
307.841,1.057
307.871,1.065
307.901,1.067
307.931,1.061
307.961,1.058
307.991,1.059
308.021,1.061
308.051,1.067
308.081,1.082
308.111,1.062
308.141,1.065
308.171,1.070
308.201,1.062
308.231,1.064
308.261,1.066
308.291,1.059
308.321,1.051
308.351,1.063
308.381,1.069
308.411,1.067
308.441,1.075
308.471,1.068
308.501,1.062
308.531,1.058
308.561,1.075
308.591,1.069
308.621,1.062
308.651,1.076
308.681,1.065
308.711,1.055
308.741,1.070
308.771,1.064
308.801,1.068
308.831,1.065
308.861,1.073
308.891,1.060
308.921,1.062
308.951,1.071
308.981,1.063
309.011,1.065
309.041,1.066
309.071,1.058
309.101,1.063
309.131,1.062
309.161,1.061
309.191,1.073
309.221,1.071
309.251,1.062
309.281,1.065
309.311,1.064
309.341,1.067
309.371,1.072
309.401,1.066
309.431,1.062
309.461,1.075
309.491,1.068
309.521,1.061
309.551,1.070
309.581,1.068
309.611,1.052
309.641,1.065
309.671,1.065
309.701,1.062
309.731,1.072
309.761,1.066
309.791,1.062
309.821,1.062
309.851,1.068
309.881,1.067
309.911,1.061
309.941,1.062
309.971,1.062
310.001,1.070
310.031,1.059
310.061,1.063
310.091,1.064
310.121,1.073
310.151,1.067
310.181,1.071
310.211,1.067
310.241,1.062
310.271,1.072
310.301,1.066
310.331,1.054
310.361,1.067
310.391,1.062
310.421,1.071
310.451,1.061
310.481,1.062
310.511,1.065
310.541,1.061
310.571,1.065
310.601,1.062
310.631,1.065
310.661,1.066
310.691,1.067
310.721,1.066
310.751,1.063
310.781,1.069
310.811,1.072
310.841,1.066
310.871,1.067
310.901,1.057
310.931,1.072
310.961,1.069
310.991,1.070
311.021,1.067
311.051,1.064
311.081,1.067
311.111,1.059
311.141,1.069
311.171,1.065
311.201,1.059
311.231,1.066
311.261,1.062
311.291,1.061
311.321,1.068
311.351,1.057
311.381,1.068
311.411,1.064
311.441,1.067
311.471,1.075
311.501,1.066
311.531,1.061
311.561,1.066
311.591,1.072
311.621,1.065
311.651,1.063
311.681,1.065
311.711,1.059
311.741,1.072
311.771,1.075
311.801,1.069
311.831,1.070
311.861,1.064
311.891,1.068
311.921,1.069
311.951,1.063
311.981,1.059
312.011,1.062
312.041,1.062
312.071,1.061
312.101,1.066
312.131,1.064
312.161,1.063
312.191,1.066
312.221,1.072
312.251,1.067
312.281,1.072
312.311,1.067
312.341,1.065
312.371,1.060
312.401,1.061
312.431,1.061
312.461,1.078
312.491,1.070
312.521,1.061
312.551,1.063
312.581,1.062
312.611,1.061
312.641,1.066
312.671,1.071
312.701,1.060
312.731,1.070
312.761,1.068
312.791,1.055
312.821,1.071
312.851,1.068
312.881,1.062
312.911,1.067
312.941,1.065
312.971,1.062
313.001,1.067
313.031,1.067
313.061,1.069
313.091,1.071
313.121,1.065
313.151,1.072
313.181,1.070
313.211,1.068
313.241,1.064
313.271,1.072
313.301,1.073
313.331,1.062
313.361,1.062
313.391,1.066
313.421,1.067
313.451,1.064
313.481,1.060
313.511,1.061
313.541,1.060
313.571,1.063
313.601,1.064
313.631,1.065
313.661,1.066
313.691,1.062
313.721,1.069
313.751,1.071
313.781,1.070
313.811,1.074
313.841,1.062
313.871,1.064
313.901,1.064
313.931,1.070
313.961,1.065
313.991,1.069
314.021,1.073
314.051,1.067
314.081,1.069
314.111,1.062
314.141,1.069
314.171,1.063
314.201,1.070
314.231,1.061
314.261,1.068
314.291,1.065
314.321,1.065
314.351,1.070
314.381,1.065
314.411,1.071
314.441,1.075
314.471,1.069
314.501,1.071
314.531,1.075
314.561,1.064
314.591,1.061
314.621,1.064
314.651,1.064
314.681,1.067
314.711,1.071
314.741,1.051
314.771,1.071
314.801,1.065
314.831,1.064
314.861,1.069
314.891,1.063
314.921,1.066
314.951,1.062
314.981,1.069
315.011,1.069
315.041,1.066
315.071,1.069
315.101,1.074
315.131,1.070
315.161,1.083
315.191,1.080
315.221,1.080
315.251,1.088
315.281,1.078
315.311,1.086
315.341,1.086
315.371,1.084
315.401,1.063
315.431,1.066
315.461,1.076
315.491,1.083
315.521,1.045
315.551,1.059
315.581,1.066
315.611,1.054
315.641,1.067
315.671,1.055
315.701,1.029
315.731,1.062
315.761,1.099
315.791,1.072
315.821,1.054
315.851,1.035
315.881,1.052
315.911,1.051
315.941,1.054
315.971,1.062
316.001,1.057
316.031,1.057
316.061,1.059
316.091,1.064
316.121,1.059
316.151,1.065
316.181,1.071
316.211,1.070
316.241,1.069
316.271,1.075
316.301,1.067
316.331,1.062
316.361,1.077
316.391,1.071
316.421,1.075
316.451,1.068
316.481,1.079
316.511,1.065
316.541,1.074
316.571,1.076
316.601,1.066
316.631,1.071
316.661,1.069
316.691,1.072
316.721,1.071
316.751,1.073
316.781,1.072
316.811,1.072
316.841,1.062
316.871,1.066
316.901,1.068
316.931,1.070
316.961,1.062
316.991,1.071
317.021,1.068
317.051,1.073
317.081,1.074
317.111,1.062
317.141,1.083
317.171,1.072
317.201,1.071
317.231,1.080
317.261,1.076
317.291,1.074
317.321,1.068
317.351,1.073
317.381,1.071
317.411,1.066
317.441,1.083
317.471,1.076
317.501,1.072
317.531,1.068
317.561,1.073
317.591,1.075
317.621,1.063
317.651,1.066
317.681,1.072
317.711,1.066
317.741,1.057
317.771,1.070
317.801,1.076
317.831,1.067
317.861,1.064
317.891,1.071
317.921,1.062
317.951,1.077
317.981,1.078
318.011,1.070
318.041,1.071
318.071,1.069
318.101,1.068
318.131,1.067
318.161,1.073
318.191,1.074
318.221,1.066
318.251,1.063
318.281,1.071
318.311,1.066
318.341,1.062
318.371,1.065
318.401,1.060
318.431,1.073
318.461,1.062
318.491,1.068
318.521,1.075
318.551,1.068
318.581,1.070
318.611,1.071
318.641,1.071
318.671,1.064
318.701,1.063
318.731,1.065
318.761,1.068
318.791,1.075
318.821,1.070
318.851,1.070
318.881,1.075
318.911,1.062
318.941,1.064
318.971,1.067
319.001,1.071
319.031,1.062
319.061,1.070
319.091,1.072
319.121,1.070
319.151,1.073
319.181,1.070
319.211,1.071
319.241,1.072
319.271,1.070
319.301,1.062
319.331,1.070
319.361,1.069
319.391,1.063
319.421,1.072
319.451,1.073
319.481,1.057
319.511,1.072
319.541,1.070
319.571,1.068
319.601,1.064
319.631,1.069
319.661,1.074
319.691,1.069
319.721,1.073
319.751,1.072
319.781,1.072
319.811,1.064
319.841,1.061
319.871,1.074
319.901,1.068
319.931,1.064
319.961,1.059
319.991,1.069
320.021,1.068
320.051,1.068
320.081,1.071
320.111,1.062
320.141,1.077
320.171,1.070
320.201,1.076
320.231,1.069
320.261,1.062
320.291,1.073
320.321,1.070
320.351,1.074
320.381,1.076
320.411,1.078
320.441,1.103
320.471,1.156
320.501,1.135
320.531,1.052
320.561,1.045
320.591,1.071
320.621,1.079
320.651,1.048
320.681,1.036
320.711,1.033
320.741,1.059
320.771,1.104
320.801,1.084
320.831,1.043
320.861,1.066
320.891,1.078
320.921,1.077
320.951,1.044
320.981,1.062
321.011,1.057
321.041,1.042
321.071,1.046
321.101,1.045
321.131,1.052
321.161,1.066
321.191,1.077
321.221,1.058
321.251,1.040
321.281,1.080
321.311,1.067
321.341,1.062
321.371,1.079
321.401,1.078
321.431,1.070
321.461,1.069
321.491,1.055
321.521,1.053
321.551,1.073
321.581,1.083
321.611,1.067
321.641,1.072
321.671,1.075
321.701,1.062
321.731,1.074
321.761,1.059
321.791,1.065
321.821,1.062
321.851,1.065
321.881,1.060
321.911,1.069
321.941,1.074
321.971,1.055
322.001,1.068
322.031,1.065
322.061,1.062
322.091,1.063
322.121,1.067
322.151,1.069
322.181,1.071
322.211,1.072
322.241,1.069
322.271,1.066
322.301,1.068
322.331,1.074
322.361,1.066
322.391,1.078
322.421,1.070
322.451,1.080
322.481,1.070
322.511,1.064
322.541,1.063
322.571,1.076
322.601,1.080
322.631,1.067
322.661,1.066
322.691,1.062
322.721,1.059
322.751,1.071
322.781,1.071
322.811,1.065
322.841,1.069
322.871,1.074
322.901,1.073
322.931,1.073
322.961,1.074
322.991,1.066
323.021,1.066
323.051,1.070
323.081,1.076
323.111,1.062
323.141,1.062
323.171,1.076
323.201,1.064
323.231,1.074
323.261,1.072
323.291,1.073
323.321,1.070
323.351,1.065
323.381,1.076
323.411,1.062
323.441,1.071
323.471,1.077
323.501,1.067
323.531,1.073
323.561,1.070
323.591,1.071
323.621,1.070
323.651,1.068
323.681,1.069
323.711,1.052
323.741,1.068
323.771,1.073
323.801,1.069
323.831,1.064
323.861,1.070
323.891,1.070
323.921,1.063
323.951,1.068
323.981,1.069
324.011,1.070
324.041,1.075
324.071,1.067
324.101,1.071
324.131,1.064
324.161,1.076
324.191,1.067
324.221,1.066
324.251,1.073
324.281,1.070
324.311,1.076
324.341,1.063
324.371,1.060
324.401,1.067
324.431,1.067
324.461,1.076
324.491,1.068
324.521,1.069
324.551,1.074
324.581,1.067
324.611,1.074
324.641,1.071
324.671,1.070
324.701,1.070
324.731,1.071
324.761,1.079
324.791,1.069
324.821,1.066
324.851,1.074
324.881,1.072
324.911,1.056
324.941,1.063
324.971,1.067
325.001,1.067
325.031,1.074
325.061,1.077
325.091,1.074
325.121,1.074
325.151,1.070
325.181,1.069
325.211,1.061
325.241,1.078
325.271,1.064
325.301,1.069
325.331,1.071
325.361,1.073
325.391,1.075
325.421,1.066
325.451,1.063
325.481,1.068
325.511,1.071
325.541,1.059
325.571,1.067
325.601,1.063
325.631,1.066
325.661,1.071
325.691,1.073
325.721,1.073
325.751,1.062
325.781,1.071
325.811,1.056
325.841,1.067
325.871,1.065
325.901,1.072
325.931,1.066
325.961,1.074
325.991,1.081
326.021,1.075
326.051,1.079
326.081,1.067
326.111,1.066
326.141,1.076
326.171,1.074
326.201,1.068
326.231,1.078
326.261,1.073
326.291,1.075
326.321,1.068
326.351,1.066
326.381,1.073
326.411,1.062
326.441,1.065
326.471,1.066
326.501,1.067
326.531,1.066
326.561,1.075
326.591,1.071
326.621,1.069
326.651,1.071
326.681,1.065
326.711,1.071
326.741,1.070
326.771,1.065
326.801,1.074
326.831,1.073
326.861,1.076
326.891,1.075
326.921,1.074
326.951,1.064
326.981,1.065
327.011,1.074
327.041,1.073
327.071,1.071
327.101,1.071
327.131,1.074
327.161,1.074
327.191,1.071
327.221,1.073
327.251,1.070
327.281,1.063
327.311,1.074
327.341,1.068
327.371,1.070
327.401,1.073
327.431,1.071
327.461,1.069
327.491,1.062
327.521,1.075
327.551,1.079
327.581,1.069
327.611,1.075
327.641,1.072
327.671,1.066
327.701,1.070
327.731,1.070
327.761,1.061
327.791,1.073
327.821,1.075
327.851,1.082
327.881,1.077
327.911,1.067
327.941,1.067
327.971,1.062
328.001,1.064
328.031,1.070
328.061,1.066
328.091,1.061
328.121,1.066
328.151,1.066
328.181,1.061
328.211,1.065
328.241,1.069
328.271,1.067
328.301,1.068
328.331,1.062
328.361,1.073
328.391,1.069
328.421,1.072
328.451,1.079
328.481,1.080
328.511,1.080
328.541,1.076
328.571,1.085
328.601,1.073
328.631,1.069
328.661,1.071
328.691,1.075
328.721,1.066
328.751,1.069
328.781,1.070
328.811,1.064
328.841,1.067
328.871,1.056
328.901,1.064
328.931,1.071
328.961,1.069
328.991,1.067
329.021,1.072
329.051,1.074
329.081,1.068
329.111,1.069
329.141,1.066
329.171,1.070
329.201,1.081
329.231,1.077
329.261,1.076
329.291,1.075
329.321,1.072
329.351,1.083
329.381,1.082
329.411,1.074
329.441,1.069
329.471,1.081
329.501,1.076
329.531,1.070
329.561,1.072
329.591,1.069
329.621,1.068
329.651,1.061
329.681,1.070
329.711,1.068
329.741,1.065
329.771,1.064
329.801,1.073
329.831,1.072
329.861,1.077
329.891,1.078
329.921,1.071
329.951,1.068
329.981,1.062
330.011,1.068
330.041,1.074
330.071,1.070
330.101,1.068
330.131,1.074
330.161,1.071
330.191,1.078
330.221,1.074
330.251,1.076
330.281,1.068
330.311,1.073
330.341,1.075
330.371,1.074
330.401,1.072
330.431,1.074
330.461,1.070
330.491,1.078
330.521,1.082
330.551,1.075
330.581,1.074
330.611,1.078
330.641,1.087
330.671,1.084
330.701,1.081
330.731,1.071
330.761,1.065
330.791,1.062
330.821,1.076
330.851,1.070
330.881,1.059
330.911,1.075
330.941,1.064
330.971,1.060
331.001,1.089
331.031,1.081
331.061,1.091
331.091,1.114
331.121,1.087
331.151,1.069
331.181,1.090
331.211,1.052
331.241,1.053
331.271,1.055
331.301,1.062
331.331,1.053
331.361,1.055
331.391,1.058
331.421,1.059
331.451,1.039
331.481,1.055
331.511,1.059
331.541,1.067
331.571,1.060
331.601,1.066
331.631,1.079
331.661,1.071
331.691,1.064
331.721,1.075
331.751,1.063
331.781,1.064
331.811,1.066
331.841,1.063
331.871,1.064
331.901,1.067
331.931,1.077
331.961,1.073
331.991,1.073
332.021,1.083
332.051,1.078
332.081,1.068
332.111,1.069
332.141,1.079
332.171,1.072
332.201,1.065
332.231,1.067
332.261,1.067
332.291,1.061
332.321,1.062
332.351,1.064
332.381,1.075
332.411,1.080
332.441,1.071
332.471,1.071
332.501,1.085
332.531,1.071
332.561,1.071
332.591,1.089
332.621,1.072
332.651,1.066
332.681,1.075
332.711,1.072
332.741,1.070
332.771,1.074
332.801,1.074
332.831,1.068
332.861,1.079
332.891,1.072
332.921,1.071
332.951,1.071
332.981,1.069
333.011,1.078
333.041,1.074
333.071,1.069
333.101,1.076
333.131,1.078
333.161,1.081
333.191,1.071
333.221,1.065
333.251,1.080
333.281,1.084
333.311,1.076
333.341,1.074
333.371,1.077
333.401,1.069
333.431,1.070
333.461,1.071
333.491,1.071
333.521,1.073
333.551,1.075
333.581,1.073
333.611,1.065
333.641,1.077
333.671,1.072
333.701,1.073
333.731,1.072
333.761,1.081
333.791,1.071
333.821,1.069
333.851,1.073
333.881,1.077
333.911,1.079
333.941,1.073
333.971,1.063
334.001,1.073
334.031,1.076
334.061,1.077
334.091,1.071
334.121,1.078
334.151,1.072
334.181,1.069
334.211,1.076
334.241,1.069
334.271,1.075
334.301,1.065
334.331,1.072
334.361,1.067
334.391,1.073
334.421,1.074
334.451,1.075
334.481,1.071
334.511,1.069
334.541,1.082
334.571,1.071
334.601,1.069
334.631,1.080
334.661,1.066
334.691,1.079
334.721,1.082
334.751,1.085
334.781,1.074
334.811,1.077
334.841,1.065
334.871,1.073
334.901,1.072
334.931,1.074
334.961,1.067
334.991,1.065
335.021,1.068
335.051,1.071
335.081,1.071
335.111,1.078
335.141,1.070
335.171,1.064
335.201,1.077
335.231,1.082
335.261,1.072
335.291,1.076
335.321,1.082
335.351,1.073
335.381,1.077
335.411,1.074
335.441,1.070
335.471,1.079
335.501,1.069
335.531,1.077
335.561,1.075
335.591,1.073
335.621,1.075
335.651,1.074
335.681,1.078
335.711,1.070
335.741,1.065
335.771,1.076
335.801,1.063
335.831,1.074
335.861,1.075
335.891,1.066
335.921,1.067
335.951,1.069
335.981,1.073
336.011,1.072
336.041,1.065
336.071,1.081
336.101,1.070
336.131,1.076
336.161,1.072
336.191,1.072
336.221,1.076
336.251,1.078
336.281,1.081
336.311,1.082
336.341,1.079
336.371,1.068
336.401,1.059
336.431,1.079
336.461,1.076
336.491,1.071
336.521,1.081
336.551,1.082
336.581,1.072
336.611,1.066
336.641,1.070
336.671,1.067
336.701,1.073
336.731,1.074
336.761,1.074
336.791,1.076
336.821,1.066
336.851,1.073
336.881,1.072
336.911,1.078
336.941,1.085
336.971,1.072
337.001,1.077
337.031,1.064
337.061,1.073
337.091,1.069
337.121,1.073
337.151,1.075
337.181,1.075
337.211,1.079
337.241,1.069
337.271,1.075
337.301,1.081
337.331,1.080
337.361,1.078
337.391,1.067
337.421,1.075
337.451,1.076
337.481,1.069
337.511,1.072
337.541,1.075
337.571,1.072
337.601,1.082
337.631,1.072
337.661,1.073
337.691,1.074
337.721,1.073
337.751,1.077
337.781,1.071
337.811,1.078
337.841,1.077
337.871,1.067
337.901,1.073
337.931,1.076
337.961,1.082
337.991,1.080
338.021,1.073
338.051,1.075
338.081,1.076
338.111,1.080
338.141,1.074
338.171,1.074
338.201,1.074
338.231,1.066
338.261,1.069
338.291,1.068
338.321,1.067
338.351,1.065
338.381,1.070
338.411,1.077
338.441,1.067
338.471,1.072
338.501,1.072
338.531,1.065
338.561,1.077
338.591,1.072
338.621,1.078
338.651,1.082
338.681,1.074
338.711,1.080
338.741,1.082
338.771,1.080
338.801,1.083
338.831,1.078
338.861,1.074
338.891,1.072
338.921,1.072
338.951,1.067
338.981,1.064
339.011,1.072
339.041,1.063
339.071,1.068
339.101,1.067
339.131,1.074
339.161,1.075
339.191,1.071
339.221,1.072
339.251,1.085
339.281,1.078
339.311,1.078
339.341,1.075
339.371,1.072
339.401,1.074
339.431,1.074
339.461,1.082
339.491,1.078
339.521,1.081
339.551,1.078
339.581,1.083
339.611,1.087
339.641,1.077
339.671,1.079
339.701,1.070
339.731,1.070
339.761,1.073
339.791,1.075
339.821,1.063
339.851,1.076
339.881,1.078
339.911,1.068
339.941,1.078
339.971,1.076
340.001,1.075
340.031,1.081
340.061,1.069
340.091,1.066
340.121,1.075
340.151,1.080
340.181,1.079
340.211,1.087
340.241,1.097
340.271,1.079
340.301,1.084
340.331,1.078
340.361,1.068
340.391,1.070
340.421,1.068
340.451,1.069
340.481,1.068
340.511,1.076
340.541,1.071
340.571,1.065
340.601,1.068
340.631,1.066
340.661,1.069
340.691,1.075
340.721,1.064
340.751,1.069
340.781,1.075
340.811,1.081
340.841,1.075
340.871,1.077
340.901,1.072
340.931,1.065
340.961,1.065
340.991,1.063
341.021,1.072
341.051,1.076
341.081,1.068
341.111,1.083
341.141,1.087
341.171,1.081
341.201,1.070
341.231,1.081
341.261,1.076
341.291,1.069
341.321,1.067
341.351,1.080
341.381,1.072
341.411,1.072
341.441,1.078
341.471,1.076
341.501,1.071
341.531,1.078
341.561,1.072
341.591,1.073
341.621,1.076
341.651,1.081
341.681,1.071
341.711,1.076
341.741,1.073
341.771,1.077
341.801,1.073
341.831,1.073
341.861,1.086
341.891,1.074
341.921,1.075
341.951,1.077
341.981,1.078
342.011,1.078
342.041,1.073
342.071,1.072
342.101,1.079
342.131,1.074
342.161,1.073
342.191,1.074
342.221,1.074
342.251,1.080
342.281,1.076
342.311,1.076
342.341,1.071
342.371,1.075
342.401,1.081
342.431,1.076
342.461,1.077
342.491,1.084
342.521,1.084
342.551,1.079
342.581,1.075
342.611,1.080
342.641,1.064
342.671,1.068
342.701,1.083
342.731,1.074
342.761,1.074
342.791,1.069
342.821,1.077
342.851,1.072
342.881,1.073
342.911,1.077
342.941,1.079
342.971,1.077
343.001,1.078
343.031,1.075
343.061,1.078
343.091,1.078
343.121,1.068
343.151,1.076
343.181,1.074
343.211,1.074
343.241,1.077
343.271,1.077
343.301,1.083
343.331,1.079
343.361,1.075
343.391,1.076
343.421,1.073
343.451,1.077
343.481,1.077
343.511,1.069
343.541,1.072
343.571,1.076
343.601,1.078
343.631,1.078
343.661,1.070
343.691,1.071
343.721,1.076
343.751,1.077
343.781,1.076
343.811,1.079
343.841,1.077
343.871,1.082
343.901,1.072
343.931,1.067
343.961,1.077
343.991,1.078
344.021,1.071
344.051,1.074
344.081,1.076
344.111,1.079
344.141,1.081
344.171,1.081
344.201,1.076
344.231,1.072
344.261,1.070
344.291,1.076
344.321,1.077
344.351,1.079
344.381,1.076
344.411,1.072
344.441,1.074
344.471,1.078
344.501,1.074
344.531,1.073
344.561,1.072
344.591,1.075
344.621,1.072
344.651,1.066
344.681,1.085
344.711,1.072
344.741,1.078
344.771,1.071
344.801,1.069
344.831,1.084
344.861,1.076
344.891,1.070
344.921,1.075
344.951,1.082
344.981,1.080
345.011,1.075
345.041,1.077
345.071,1.069
345.101,1.072
345.131,1.072
345.161,1.071
345.191,1.079
345.221,1.071
345.251,1.072
345.281,1.077
345.311,1.074
345.341,1.083
345.371,1.073
345.401,1.074
345.431,1.071
345.461,1.073
345.491,1.089
345.521,1.075
345.551,1.073
345.581,1.079
345.611,1.080
345.641,1.074
345.671,1.076
345.701,1.082
345.731,1.073
345.761,1.067
345.791,1.069
345.821,1.073
345.851,1.072
345.881,1.078
345.911,1.077
345.941,1.072
345.971,1.077
346.001,1.080
346.031,1.075
346.061,1.070
346.091,1.079
346.121,1.076
346.151,1.076
346.181,1.080
346.211,1.072
346.241,1.080
346.271,1.076
346.301,1.077
346.331,1.072
346.361,1.071
346.391,1.075
346.421,1.076
346.451,1.077
346.481,1.070
346.511,1.074
346.541,1.080
346.571,1.072
346.601,1.074
346.631,1.070
346.661,1.074
346.691,1.067
346.721,1.074
346.751,1.076
346.781,1.069
346.811,1.077
346.841,1.065
346.871,1.081
346.901,1.082
346.931,1.072
346.961,1.074
346.991,1.075
347.021,1.074
347.051,1.076
347.081,1.079
347.111,1.075
347.141,1.075
347.171,1.076
347.201,1.081
347.231,1.078
347.261,1.081
347.291,1.073
347.321,1.078
347.351,1.070
347.381,1.069
347.411,1.079
347.441,1.066
347.471,1.071
347.501,1.062
347.531,1.076
347.561,1.077
347.591,1.075
347.621,1.071
347.651,1.069
347.681,1.071
347.711,1.077
347.741,1.074
347.771,1.075
347.801,1.071
347.831,1.073
347.861,1.081
347.891,1.074
347.921,1.079
347.951,1.078
347.981,1.073
348.011,1.071
348.041,1.079
348.071,1.077
348.101,1.075
348.131,1.075
348.161,1.072
348.191,1.071
348.221,1.073
348.251,1.070
348.281,1.075
348.311,1.074
348.341,1.074
348.371,1.080
348.401,1.076
348.431,1.083
348.461,1.068
348.491,1.073
348.521,1.079
348.551,1.078
348.581,1.078
348.611,1.080
348.641,1.075
348.671,1.074
348.701,1.081
348.731,1.073
348.761,1.072
348.791,1.086
348.821,1.078
348.851,1.080
348.881,1.072
348.911,1.081
348.941,1.072
348.971,1.068
349.001,1.071
349.031,1.078
349.061,1.070
349.091,1.080
349.121,1.090
349.151,1.091
349.181,1.077
349.211,1.086
349.241,1.087
349.271,1.068
349.301,1.055
349.331,1.057
349.361,1.045
349.391,1.061
349.421,1.063
349.451,1.062
349.481,1.063
349.511,1.069
349.541,1.071
349.571,1.079
349.601,1.079
349.631,1.074
349.661,1.072
349.691,1.073
349.721,1.071
349.751,1.086
349.781,1.081
349.811,1.071
349.841,1.081
349.871,1.074
349.901,1.072
349.931,1.076
349.961,1.072
349.991,1.074
350.021,1.071
350.051,1.076
350.081,1.076
350.111,1.072
350.141,1.065
350.171,1.070
350.201,1.078
350.231,1.067
350.261,1.075
350.291,1.077
350.321,1.078
350.351,1.076
350.381,1.066
350.411,1.075
350.441,1.080
350.471,1.079
350.501,1.077
350.531,1.076
350.561,1.073
350.591,1.079
350.621,1.074
350.651,1.080
350.681,1.076
350.711,1.081
350.741,1.080
350.771,1.072
350.801,1.077
350.831,1.065
350.861,1.067
350.891,1.072
350.921,1.068
350.951,1.077
350.981,1.070
351.011,1.073
351.041,1.078
351.071,1.078
351.101,1.079
351.131,1.068
351.161,1.069
