df_hash,22ZHK4.724P3P
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YWVP
person_label,V66
date_time_start,2025-10-31_17-05-59.075000_+03
date_time_start_unix,1761915959.075
date_time_end,2025-10-31_17-14-45.320000_+03
length_difference_noticed,no

time,acc_mag
314.747,1.035
314.777,1.036
314.807,1.039
314.837,1.047
314.867,1.044
314.897,1.045
314.927,1.038
314.957,1.044
314.987,1.049
315.017,1.044
315.047,1.040
315.077,1.041
315.107,1.046
315.137,1.045
315.167,1.042
315.197,1.042
315.227,1.037
315.257,1.044
315.287,1.042
315.317,1.053
315.347,1.048
315.377,1.044
315.407,1.047
315.437,1.042
315.467,1.045
315.497,1.040
315.527,1.043
315.557,1.037
315.587,1.048
315.617,1.047
315.647,1.052
315.677,1.045
315.707,1.040
315.737,1.044
315.767,1.042
315.797,1.045
315.827,1.044
315.857,1.039
315.887,1.044
315.917,1.044
315.947,1.045
315.977,1.048
316.007,1.040
316.037,1.046
316.067,1.042
316.097,1.040
316.127,1.043
316.157,1.045
316.187,1.060
316.217,1.059
316.247,1.039
316.277,1.034
316.307,1.034
316.337,1.042
316.367,1.042
316.397,1.038
316.427,1.042
316.457,1.039
316.487,1.048
316.517,1.039
316.547,1.043
316.577,1.045
316.607,1.048
316.637,1.046
316.667,1.047
316.697,1.060
316.727,1.055
316.757,1.056
316.787,1.068
316.817,1.082
316.847,1.065
316.877,1.075
316.907,1.056
316.937,1.070
316.967,1.041
316.997,1.044
317.027,1.024
317.057,1.027
317.087,1.030
317.117,1.030
317.147,1.043
317.177,1.051
317.207,1.042
317.237,1.052
317.267,1.050
317.297,1.044
317.327,1.047
317.357,1.046
317.387,1.050
317.417,1.057
317.447,1.061
317.477,1.055
317.507,1.039
317.537,1.036
317.567,1.038
317.597,1.039
317.627,1.045
317.657,1.055
317.687,1.055
317.717,1.059
317.747,1.057
317.777,1.046
317.807,1.048
317.837,1.045
317.867,1.051
317.897,1.054
317.927,1.054
317.957,1.052
317.987,1.058
318.017,1.051
318.047,1.060
318.077,1.054
318.107,1.053
318.137,1.061
318.167,1.054
318.197,1.054
318.227,1.050
318.257,1.047
318.287,1.050
318.317,1.046
318.347,1.051
318.377,1.049
318.407,1.059
318.437,1.057
318.467,1.055
318.497,1.055
318.527,1.048
318.557,1.051
318.587,1.049
318.617,1.047
318.647,1.048
318.677,1.049
318.707,1.054
318.737,1.050
318.767,1.048
318.797,1.053
318.827,1.053
318.857,1.046
318.887,1.049
318.917,1.051
318.947,1.054
318.977,1.054
319.007,1.055
319.037,1.052
319.067,1.043
319.097,1.058
319.127,1.055
319.157,1.047
319.187,1.052
319.217,1.046
319.247,1.049
319.277,1.052
319.307,1.052
319.337,1.056
319.367,1.052
319.397,1.050
319.427,1.047
319.457,1.048
319.487,1.052
319.517,1.052
319.547,1.054
319.577,1.056
319.607,1.046
319.637,1.050
319.667,1.056
319.697,1.058
319.727,1.051
319.757,1.050
319.787,1.056
319.817,1.048
319.847,1.052
319.877,1.054
319.907,1.045
319.937,1.050
319.967,1.049
319.997,1.053
320.027,1.051
320.057,1.056
320.087,1.050
320.117,1.050
320.147,1.056
320.177,1.050
320.207,1.057
320.237,1.053
320.267,1.051
320.297,1.049
320.327,1.053
320.357,1.056
320.387,1.055
320.417,1.050
320.447,1.052
320.477,1.053
320.507,1.059
320.537,1.053
320.567,1.057
320.597,1.048
320.627,1.048
320.657,1.051
320.687,1.049
320.717,1.056
320.747,1.057
320.777,1.055
320.807,1.056
320.837,1.053
320.867,1.051
320.897,1.040
320.927,1.049
320.957,1.052
320.987,1.058
321.017,1.060
321.047,1.052
321.077,1.053
321.107,1.048
321.137,1.049
321.167,1.057
321.197,1.062
321.227,1.070
321.257,1.070
321.287,1.054
321.317,1.037
321.347,1.029
321.377,1.034
321.407,1.038
321.437,1.045
321.467,1.049
321.497,1.048
321.527,1.051
321.557,1.045
321.587,1.039
321.617,1.042
321.647,1.056
321.677,1.054
321.707,1.057
321.737,1.054
321.767,1.049
321.797,1.045
321.827,1.050
321.857,1.057
321.887,1.062
321.917,1.060
321.947,1.059
321.977,1.059
322.007,1.051
322.037,1.057
322.067,1.058
322.097,1.064
322.127,1.055
322.157,1.059
322.187,1.063
322.217,1.060
322.247,1.048
322.277,1.043
322.307,1.046
322.337,1.045
322.367,1.044
322.397,1.052
322.427,1.061
322.457,1.053
322.487,1.050
322.517,1.053
322.547,1.049
322.577,1.050
322.607,1.058
322.637,1.041
322.667,1.059
322.697,1.056
322.727,1.059
322.757,1.061
322.787,1.062
322.817,1.059
322.847,1.051
322.877,1.058
322.907,1.044
322.937,1.048
322.967,1.052
322.997,1.058
323.027,1.064
323.057,1.062
323.087,1.067
323.117,1.050
323.147,1.053
323.177,1.056
323.207,1.051
323.237,1.053
323.267,1.050
323.297,1.056
323.327,1.059
323.357,1.053
323.387,1.054
323.417,1.052
323.447,1.054
323.477,1.057
323.507,1.057
323.537,1.060
323.567,1.056
323.597,1.055
323.627,1.051
323.657,1.048
323.687,1.053
323.717,1.054
323.747,1.051
323.777,1.054
323.807,1.055
323.837,1.062
323.867,1.067
323.897,1.067
323.927,1.059
323.957,1.058
323.987,1.055
324.017,1.057
324.047,1.056
324.077,1.082
324.107,1.097
324.137,1.110
324.167,1.111
324.197,1.107
324.227,1.092
324.257,1.039
324.287,1.032
324.317,1.034
324.347,1.026
324.377,1.030
324.407,1.025
324.437,1.039
324.467,1.036
324.497,1.038
324.527,1.039
324.557,1.030
324.587,1.024
324.617,1.025
324.647,1.014
324.677,1.021
324.707,1.021
324.737,1.026
324.767,1.036
324.797,1.043
324.827,1.035
324.857,1.042
324.887,1.053
324.917,1.055
324.947,1.065
324.977,1.056
325.007,1.070
325.037,1.084
325.067,1.081
325.097,1.086
325.127,1.077
325.157,1.078
325.187,1.076
325.217,1.085
325.247,1.087
325.277,1.070
325.307,1.046
325.337,1.050
325.367,1.034
325.397,1.011
325.427,1.038
325.457,1.020
325.487,1.000
325.517,1.017
325.547,1.017
325.577,1.019
325.607,1.020
325.637,1.023
325.667,1.025
325.697,0.993
325.727,1.006
325.757,1.004
325.787,1.005
325.817,1.005
325.847,1.007
325.877,1.028
325.907,1.030
325.937,1.030
325.967,1.030
325.997,1.039
326.027,1.045
326.057,1.053
326.087,1.045
326.117,1.029
326.147,1.029
326.177,1.054
326.207,1.061
326.237,1.076
326.267,1.091
326.297,1.110
326.327,1.108
326.357,1.102
326.387,1.078
326.417,1.056
326.447,1.048
326.477,1.050
326.507,1.061
326.537,1.067
326.567,1.062
326.597,1.069
326.627,1.062
326.657,1.057
326.687,1.046
326.717,1.041
326.747,1.049
326.777,1.040
326.807,1.042
326.837,1.043
326.867,1.046
326.897,1.052
326.927,1.050
326.957,1.051
326.987,1.056
327.017,1.053
327.047,1.060
327.077,1.051
327.107,1.059
327.137,1.056
327.167,1.048
327.197,1.043
327.227,1.037
327.257,1.042
327.287,1.056
327.317,1.056
327.347,1.057
327.377,1.056
327.407,1.055
327.437,1.052
327.467,1.048
327.497,1.050
327.527,1.045
327.557,1.047
327.587,1.044
327.617,1.052
327.647,1.051
327.677,1.052
327.707,1.045
327.737,1.047
327.767,1.049
327.797,1.057
327.827,1.058
327.857,1.056
327.887,1.050
327.917,1.046
327.947,1.051
327.977,1.048
328.007,1.050
328.037,1.047
328.067,1.044
328.097,1.051
328.127,1.055
328.157,1.060
328.187,1.061
328.217,1.056
328.247,1.058
328.277,1.044
328.307,1.049
328.337,1.038
328.367,1.040
328.397,1.034
328.427,1.037
328.457,1.032
328.487,1.033
328.517,1.022
328.547,1.026
328.577,1.030
328.607,1.026
328.637,1.038
328.667,1.029
328.697,1.035
328.727,1.026
328.757,1.031
328.787,1.027
328.817,1.049
328.847,1.066
328.877,1.066
328.907,1.062
328.937,1.052
328.967,1.054
328.997,1.056
329.027,1.068
329.057,1.072
329.087,1.060
329.117,1.073
329.147,1.073
329.177,1.070
329.207,1.051
329.237,1.043
329.267,1.045
329.297,1.048
329.327,1.033
329.357,1.044
329.387,1.057
329.417,1.059
329.447,1.064
329.477,1.064
329.507,1.056
329.537,1.052
329.567,1.048
329.597,1.056
329.627,1.055
329.657,1.054
329.687,1.051
329.717,1.044
329.747,1.040
329.777,1.044
329.807,1.044
329.837,1.050
329.867,1.043
329.897,1.052
329.927,1.048
329.957,1.046
329.987,1.036
330.017,1.046
330.047,1.049
330.077,1.050
330.107,1.054
330.137,1.040
330.167,1.042
330.197,1.047
330.227,1.056
330.257,1.050
330.287,1.047
330.317,1.038
330.347,1.040
330.377,1.041
330.407,1.050
330.437,1.047
330.467,1.045
330.497,1.045
330.527,1.053
330.557,1.059
330.587,1.051
330.617,1.047
330.647,1.036
330.677,1.041
330.707,1.049
330.737,1.047
330.767,1.040
330.797,1.043
330.827,1.047
330.857,1.041
330.887,1.037
330.917,1.045
330.947,1.057
330.977,1.052
331.007,1.050
331.037,1.049
331.067,1.040
331.097,1.049
331.127,1.051
331.157,1.043
331.187,1.043
331.217,1.041
331.247,1.053
331.277,1.047
331.307,1.039
331.337,1.044
331.367,1.048
331.397,1.041
331.427,1.043
331.457,1.046
331.487,1.045
331.517,1.051
331.547,1.045
331.577,1.044
331.607,1.042
331.637,1.055
331.667,1.045
331.697,1.046
331.727,1.044
331.757,1.050
331.787,1.047
331.817,1.051
331.847,1.044
331.877,1.045
331.907,1.042
331.937,1.038
331.967,1.053
331.997,1.049
332.027,1.052
332.057,1.052
332.087,1.049
332.117,1.045
332.147,1.035
332.177,1.037
332.207,1.051
332.237,1.048
332.267,1.049
332.297,1.043
332.327,1.057
332.357,1.054
332.387,1.052
332.417,1.042
332.447,1.044
332.477,1.049
332.507,1.043
332.537,1.041
332.567,1.050
332.597,1.043
332.627,1.042
332.657,1.048
332.687,1.047
332.717,1.044
332.747,1.044
332.777,1.052
332.807,1.047
332.837,1.043
332.867,1.034
332.897,1.048
332.927,1.051
332.957,1.051
332.987,1.057
333.017,1.058
333.047,1.044
333.077,1.042
333.107,1.042
333.137,1.049
333.167,1.045
333.197,1.044
333.227,1.040
333.257,1.051
333.287,1.045
333.317,1.050
333.347,1.055
333.377,1.051
333.407,1.051
333.437,1.043
333.467,1.041
333.497,1.041
333.527,1.042
333.557,1.043
333.587,1.049
333.617,1.045
333.647,1.050
333.677,1.045
333.707,1.044
333.737,1.046
333.767,1.051
333.797,1.049
333.827,1.042
333.857,1.046
333.887,1.048
333.917,1.050
333.947,1.050
333.977,1.057
334.007,1.046
334.037,1.044
334.067,1.050
334.097,1.047
334.127,1.049
334.157,1.033
334.187,1.040
334.217,1.048
334.247,1.052
334.277,1.047
334.307,1.045
334.337,1.045
334.367,1.046
334.397,1.053
334.427,1.047
334.457,1.046
334.487,1.044
334.517,1.043
334.547,1.046
334.577,1.046
334.607,1.046
334.637,1.038
334.667,1.048
334.697,1.051
334.727,1.057
334.757,1.059
334.787,1.052
334.817,1.050
334.847,1.046
334.877,1.047
334.907,1.048
334.937,1.044
334.967,1.048
334.997,1.054
335.027,1.035
335.057,1.044
335.087,1.052
335.117,1.055
335.147,1.047
335.177,1.050
335.207,1.053
335.237,1.050
335.267,1.051
335.297,1.035
335.327,1.046
335.357,1.051
335.387,1.053
335.417,1.047
335.447,1.043
335.477,1.044
335.507,1.050
335.537,1.049
335.567,1.045
335.597,1.051
335.627,1.054
335.657,1.048
335.687,1.049
335.717,1.042
335.747,1.045
335.777,1.042
335.807,1.044
335.837,1.048
335.867,1.052
335.897,1.045
335.927,1.050
335.957,1.039
335.987,1.057
336.017,1.050
336.047,1.048
336.077,1.047
336.107,1.039
336.137,1.046
336.167,1.045
336.197,1.049
336.227,1.041
336.257,1.042
336.287,1.046
336.317,1.047
336.347,1.055
336.377,1.052
336.407,1.048
336.437,1.040
336.467,1.046
336.497,1.051
336.527,1.053
336.557,1.046
336.587,1.042
336.617,1.041
336.647,1.051
336.677,1.054
336.707,1.051
336.737,1.048
336.767,1.048
336.797,1.044
336.827,1.046
336.857,1.040
336.887,1.045
336.917,1.048
336.947,1.051
336.977,1.048
337.007,1.050
337.037,1.045
337.067,1.047
337.097,1.052
337.127,1.054
337.157,1.045
337.187,1.043
337.217,1.047
337.247,1.042
337.277,1.056
337.307,1.044
337.337,1.050
337.367,1.048
337.397,1.046
337.427,1.051
337.457,1.044
337.487,1.044
337.517,1.045
337.547,1.042
337.577,1.043
337.607,1.030
337.637,1.049
337.667,1.052
337.697,1.056
337.727,1.057
337.757,1.051
337.787,1.044
337.817,1.039
337.847,1.040
337.877,1.046
337.907,1.059
337.937,1.062
337.967,1.050
337.997,1.050
338.027,1.052
338.057,1.045
338.087,1.047
338.117,1.041
338.147,1.045
338.177,1.063
338.207,1.070
338.237,1.089
338.267,1.069
338.297,1.040
338.327,1.026
338.357,1.021
338.387,1.035
338.417,1.044
338.447,1.053
338.477,1.056
338.507,1.050
338.537,1.044
338.567,1.049
338.597,1.053
338.627,1.051
338.657,1.049
338.687,1.046
338.717,1.050
338.747,1.052
338.777,1.048
338.807,1.049
338.837,1.050
338.867,1.050
338.897,1.056
338.927,1.061
338.957,1.058
338.987,1.056
339.017,1.048
339.047,1.046
339.077,1.053
339.107,1.054
339.137,1.053
339.167,1.050
339.197,1.052
339.227,1.043
339.257,1.039
339.287,1.047
339.317,1.050
339.347,1.051
339.377,1.056
339.407,1.053
339.437,1.050
339.467,1.045
339.497,1.051
339.527,1.045
339.557,1.048
339.587,1.055
339.617,1.043
339.647,1.042
339.677,1.053
339.707,1.050
339.737,1.055
339.767,1.057
339.797,1.047
339.827,1.040
339.857,1.051
339.887,1.058
339.917,1.060
339.947,1.056
339.977,1.051
340.007,1.049
340.037,1.044
340.067,1.046
340.097,1.054
340.127,1.050
340.157,1.047
340.187,1.045
340.217,1.044
340.247,1.055
340.277,1.049
340.307,1.049
340.337,1.054
340.367,1.054
340.397,1.053
340.427,1.047
340.457,1.048
340.487,1.045
340.517,1.045
340.547,1.053
340.577,1.054
340.607,1.056
340.637,1.058
340.667,1.046
340.697,1.043
340.727,1.045
340.757,1.047
340.787,1.047
340.817,1.053
340.847,1.051
340.877,1.053
340.907,1.048
340.937,1.049
340.967,1.046
340.997,1.052
341.027,1.051
341.057,1.050
341.087,1.054
341.117,1.047
341.147,1.047
341.177,1.054
341.207,1.054
341.237,1.059
341.267,1.054
341.297,1.053
341.327,1.043
341.357,1.046
341.387,1.055
341.417,1.055
341.447,1.054
341.477,1.052
341.507,1.046
341.537,1.047
341.567,1.052
341.597,1.052
341.627,1.048
341.657,1.056
341.687,1.054
341.717,1.046
341.747,1.045
341.777,1.047
341.807,1.057
341.837,1.055
341.867,1.049
341.897,1.042
341.927,1.049
341.957,1.051
341.987,1.055
342.017,1.050
342.047,1.047
342.077,1.046
342.107,1.052
342.137,1.049
342.167,1.050
342.197,1.054
342.227,1.047
342.257,1.043
342.287,1.045
342.317,1.035
342.347,1.023
342.377,1.047
342.407,1.050
342.437,1.068
342.467,1.062
342.497,1.065
342.527,1.062
342.557,1.056
342.587,1.050
342.617,1.051
342.647,1.063
342.677,1.052
342.707,1.050
342.737,1.049
342.767,1.051
342.797,1.045
342.827,1.046
342.857,1.051
342.887,1.050
342.917,1.050
342.947,1.050
342.977,1.053
343.007,1.053
343.037,1.052
343.067,1.046
343.097,1.047
343.127,1.047
343.157,1.053
343.187,1.051
343.217,1.045
343.247,1.051
343.277,1.049
343.307,1.054
343.337,1.053
343.367,1.059
343.397,1.053
343.427,1.053
343.457,1.053
343.487,1.050
343.517,1.049
343.547,1.037
343.577,1.042
343.607,1.049
343.637,1.055
343.667,1.051
343.697,1.055
343.727,1.050
343.757,1.053
343.787,1.048
343.817,1.050
343.847,1.050
343.877,1.045
343.907,1.040
343.937,1.043
343.967,1.054
343.997,1.047
344.027,1.050
344.057,1.052
344.087,1.052
344.117,1.045
344.147,1.045
344.177,1.047
344.207,1.051
344.237,1.054
344.267,1.050
344.297,1.045
344.327,1.056
344.357,1.057
344.387,1.051
344.417,1.045
344.447,1.046
344.477,1.052
344.507,1.046
344.537,1.051
344.567,1.045
344.597,1.055
344.627,1.050
344.657,1.051
344.687,1.054
344.717,1.054
344.747,1.047
344.777,1.044
344.807,1.041
344.837,1.053
344.867,1.053
344.897,1.052
344.927,1.048
344.957,1.054
344.987,1.048
345.017,1.050
345.047,1.054
345.077,1.047
345.107,1.049
345.137,1.050
345.167,1.048
345.197,1.048
345.227,1.061
345.257,1.056
345.287,1.046
345.317,1.054
345.347,1.051
345.377,1.057
345.407,1.057
345.437,1.063
345.467,1.068
345.497,1.078
345.527,1.065
345.557,1.066
345.587,1.066
345.617,1.054
345.647,1.051
345.677,1.049
345.707,1.046
345.737,1.047
345.767,1.059
345.797,1.052
345.827,1.042
345.857,1.035
345.887,1.039
345.917,1.022
345.947,1.035
345.977,1.040
346.007,1.038
346.037,1.039
346.067,1.043
346.097,1.033
346.127,1.041
346.157,1.038
346.187,1.047
346.217,1.051
346.247,1.058
346.277,1.059
346.307,1.047
346.337,1.043
346.367,1.052
346.397,1.054
346.427,1.057
346.457,1.059
346.487,1.047
346.517,1.033
346.547,1.031
346.577,1.033
346.607,1.046
346.637,1.034
346.667,1.037
346.697,1.031
346.727,1.034
346.757,1.033
346.787,1.042
346.817,1.045
346.847,1.025
346.877,1.016
346.907,1.013
346.937,1.018
346.967,1.029
346.997,1.035
347.027,1.053
347.057,1.044
347.087,1.060
347.117,1.052
347.147,1.055
347.177,1.036
347.207,1.034
347.237,1.042
347.267,1.051
347.297,1.057
347.327,1.049
347.357,1.054
347.387,1.033
347.417,1.031
347.447,1.047
347.477,1.043
347.507,1.059
347.537,1.052
347.567,1.056
347.597,1.051
347.627,1.046
347.657,1.050
347.687,1.042
347.717,1.037
347.747,1.042
347.777,1.048
347.807,1.052
347.837,1.046
347.867,1.044
347.897,1.044
347.927,1.038
347.957,1.036
347.987,1.039
348.017,1.039
348.047,1.037
348.077,1.043
348.107,1.038
348.137,1.033
348.167,1.039
348.197,1.044
348.227,1.042
348.257,1.038
348.287,1.045
348.317,1.047
348.347,1.040
348.377,1.037
348.407,1.045
348.437,1.042
348.467,1.034
348.497,1.038
348.527,1.045
348.557,1.050
348.587,1.046
348.617,1.038
348.647,1.046
348.677,1.037
348.707,1.038
348.737,1.045
348.767,1.045
348.797,1.046
348.827,1.039
348.857,1.050
348.887,1.051
348.917,1.049
348.947,1.048
348.977,1.050
349.007,1.038
349.037,1.038
349.067,1.043
349.097,1.049
349.127,1.051
349.157,1.050
349.187,1.047
349.217,1.039
349.247,1.042
349.277,1.040
349.307,1.040
349.337,1.041
349.367,1.047
349.397,1.052
349.427,1.051
349.457,1.049
349.487,1.044
349.517,1.036
349.547,1.047
349.577,1.044
349.607,1.047
349.637,1.042
349.667,1.047
349.697,1.053
349.727,1.042
349.757,1.048
349.787,1.049
349.817,1.044
349.847,1.049
349.877,1.052
349.907,1.047
349.937,1.061
349.967,1.079
349.997,1.099
350.027,1.135
350.057,1.131
350.087,1.112
350.117,1.062
350.147,1.067
350.177,1.042
350.207,1.001
350.237,1.012
350.267,1.022
350.297,0.999
350.327,0.998
350.357,1.011
350.387,1.022
350.417,1.014
350.447,1.029
350.477,1.031
350.507,1.035
350.537,1.025
350.567,1.029
350.597,1.044
350.627,1.046
350.657,1.040
350.687,1.043
350.717,1.045
350.747,1.047
350.777,1.057
350.807,1.067
350.837,1.047
350.867,0.971
350.897,1.101
350.927,1.126
350.957,1.087
350.987,1.040
351.017,0.982
351.047,1.050
351.077,1.108
351.107,1.103
351.137,1.077
351.167,1.055
351.197,1.043
351.227,1.044
351.257,1.068
351.287,1.072
351.317,1.069
351.347,1.060
351.377,1.056
351.407,1.063
351.437,1.068
351.467,1.081
351.497,1.080
351.527,1.077
351.557,1.078
351.587,1.073
351.617,1.069
351.647,1.074
351.677,1.070
351.707,1.063
351.737,1.064
351.767,1.051
351.797,1.057
351.827,1.050
351.857,1.051
351.887,1.057
351.917,1.075
351.947,1.096
351.977,1.106
352.007,1.090
352.037,1.068
352.067,1.050
352.097,1.043
352.127,1.030
352.157,1.044
352.187,1.036
352.217,1.034
352.247,1.027
352.277,1.025
352.307,1.007
352.337,1.000
352.367,1.021
352.397,1.021
352.427,1.030
352.457,1.044
352.487,1.032
352.517,1.031
352.547,1.036
352.577,1.022
352.607,1.032
352.637,1.049
352.667,1.055
352.697,1.095
352.727,1.096
352.757,1.105
352.787,1.124
352.817,1.110
352.847,1.079
352.877,1.077
352.907,1.092
352.937,1.104
352.967,1.127
352.997,1.127
353.027,1.111
353.057,1.103
353.087,1.102
353.117,1.086
353.147,1.086
353.177,1.086
353.207,1.088
353.237,1.079
353.267,1.084
353.297,1.066
353.327,1.068
353.357,1.070
353.387,1.070
353.417,1.071
353.447,1.068
353.477,1.062
353.507,1.059
353.537,1.066
353.567,1.074
353.597,1.076
353.627,1.073
353.657,1.070
353.687,1.078
353.717,1.075
353.747,1.073
353.777,1.081
353.807,1.077
353.837,1.087
353.867,1.099
353.897,1.099
353.927,1.110
353.957,1.135
353.987,1.101
354.017,1.081
354.047,0.997
354.077,1.025
354.107,1.024
354.137,1.026
354.167,1.047
354.197,1.065
354.227,1.082
354.257,1.087
354.287,1.069
354.317,1.065
354.347,1.058
354.377,1.058
354.407,1.070
354.437,1.077
354.467,1.083
354.497,1.076
354.527,1.083
354.557,1.078
354.587,1.077
354.617,1.073
354.647,1.075
354.677,1.071
354.707,1.071
354.737,1.072
354.767,1.076
354.797,1.071
354.827,1.074
354.857,1.072
354.887,1.073
354.917,1.070
354.947,1.064
354.977,1.061
355.007,1.062
355.037,1.067
355.067,1.068
355.097,1.072
355.127,1.078
355.157,1.075
355.187,1.067
355.217,1.071
355.247,1.075
355.277,1.066
355.307,1.064
355.337,1.062
355.367,1.064
355.397,1.069
355.427,1.070
355.457,1.084
355.487,1.083
355.517,1.080
355.547,1.071
355.577,1.069
355.607,1.068
355.637,1.067
355.667,1.064
355.697,1.071
355.727,1.075
355.757,1.072
355.787,1.069
355.817,1.071
355.847,1.079
355.877,1.073
355.907,1.068
355.937,1.062
355.967,1.067
355.997,1.077
356.027,1.083
356.057,1.074
356.087,1.060
356.117,1.068
356.147,1.070
356.177,1.073
356.207,1.076
356.237,1.075
356.267,1.065
356.297,1.062
356.327,1.060
356.357,1.064
356.387,1.073
356.417,1.076
356.447,1.076
356.477,1.064
356.507,1.066
356.537,1.062
356.567,1.063
356.597,1.064
356.627,1.069
356.657,1.072
356.687,1.069
356.717,1.071
356.747,1.071
356.777,1.074
356.807,1.072
356.837,1.074
356.867,1.064
356.897,1.071
356.927,1.065
356.957,1.067
356.987,1.065
357.017,1.067
357.047,1.073
357.077,1.070
357.107,1.071
357.137,1.074
357.167,1.074
357.197,1.062
357.227,1.066
357.257,1.062
357.287,1.069
357.317,1.077
357.347,1.079
357.377,1.064
357.407,1.063
357.437,1.079
357.467,1.074
357.497,1.065
357.527,1.065
357.557,1.063
357.587,1.064
357.617,1.066
357.647,1.073
357.677,1.070
357.707,1.070
357.737,1.065
357.767,1.065
357.797,1.063
357.827,1.069
357.857,1.072
357.887,1.075
357.917,1.054
357.947,1.075
357.977,1.066
358.007,1.068
358.037,1.070
358.067,1.067
358.097,1.069
358.127,1.070
358.157,1.075
358.187,1.070
358.217,1.064
358.247,1.069
358.277,1.072
358.307,1.071
358.337,1.070
358.367,1.067
358.397,1.074
358.427,1.072
358.457,1.067
358.487,1.063
358.517,1.067
358.547,1.066
358.577,1.069
358.607,1.067
358.637,1.072
358.667,1.062
358.697,1.065
358.727,1.069
358.757,1.081
358.787,1.082
358.817,1.069
358.847,1.060
358.877,1.060
358.907,1.066
358.937,1.065
358.967,1.067
358.997,1.070
359.027,1.063
359.057,1.061
359.087,1.063
359.117,1.073
359.147,1.070
359.177,1.070
359.207,1.069
359.237,1.063
359.267,1.059
