df_hash,22ZHK4.FHJRBH
187.077,0.984
187.107,0.985
187.137,0.990
187.167,0.992
187.197,0.986
187.227,0.987
187.257,0.992
187.287,0.986
187.317,0.986
187.347,0.981
187.377,0.981
187.407,0.989
187.437,0.985
187.467,0.988
187.497,0.988
187.527,0.984
187.557,0.988
187.587,0.988
187.617,0.989
187.647,0.987
187.677,0.990
187.707,0.984
187.737,0.983
187.767,0.991
187.797,0.983
187.827,0.986
187.857,0.985
187.887,0.989
187.917,0.987
187.947,0.984
187.977,0.981
188.007,0.985
188.037,0.990
188.067,0.987
188.097,0.989
188.127,0.984
188.157,0.985
188.187,0.986
188.217,0.987
188.247,0.989
188.277,0.989
188.307,0.990
188.337,0.985
188.367,0.981
188.397,0.991
188.427,0.987
188.457,0.987
188.487,0.991
188.517,0.991
188.547,0.986
188.577,0.984
188.607,0.981
188.637,0.986
188.667,0.991
188.697,0.985
188.727,0.985
188.757,0.987
188.787,0.986
188.817,0.987
188.847,0.987
188.877,0.986
188.907,0.986
188.937,0.987
188.967,0.987
188.997,0.983
189.027,0.986
189.057,0.985
189.087,0.987
189.117,0.989
189.147,0.988
189.177,0.982
189.207,0.985
189.237,0.989
189.267,0.989
189.297,0.989
189.327,0.984
189.357,0.985
189.387,0.986
189.417,0.987
189.447,0.988
189.477,0.987
189.507,0.992
189.537,0.989
189.567,0.984
189.597,0.979
189.627,0.987
189.657,0.993
189.687,0.986
189.717,0.987
189.747,0.989
189.777,0.986
189.807,0.985
189.837,0.982
189.867,0.987
189.897,0.988
189.927,0.990
189.957,0.991
189.987,0.985
190.017,0.985
190.047,0.982
190.077,0.984
190.107,0.985
190.137,0.989
190.167,0.987
190.197,0.988
190.227,0.989
190.257,0.994
190.287,0.986
190.317,0.987
190.347,0.982
190.377,0.983
190.407,0.988
190.437,0.990
190.467,0.985
190.497,0.983
190.527,0.990
190.557,0.990
190.587,0.989
190.617,0.988
190.647,0.985
190.677,0.982
190.707,0.986
190.737,0.988
190.767,0.991
190.797,0.993
190.827,0.987
190.857,0.984
190.887,0.988
190.917,0.989
190.947,0.987
190.977,0.991
191.007,0.988
191.037,0.988
191.067,0.984
191.097,0.986
191.127,0.988
191.157,0.990
191.187,0.988
191.217,0.988
191.247,0.988
191.277,0.985
191.307,0.984
191.337,0.986
191.367,0.986
191.397,0.988
191.427,0.988
191.457,0.985
191.487,0.981
191.517,0.984
191.547,0.987
191.577,0.989
191.607,0.988
191.637,0.988
191.667,0.987
191.697,0.984
191.727,0.986
191.757,0.986
191.787,0.985
191.817,0.991
191.847,0.988
191.877,0.987
191.907,0.988
191.937,0.988
191.967,0.986
191.997,0.987
192.027,0.990
192.057,0.992
192.087,0.991
192.117,0.988
192.147,0.982
192.177,0.992
192.207,0.986
192.237,0.987
192.267,0.985
192.297,0.986
192.327,0.983
192.357,0.990
192.387,0.982
192.417,0.985
192.447,0.989
192.477,0.990
192.507,0.985
192.537,0.984
192.567,0.990
192.597,0.987
192.627,0.989
192.657,0.988
192.687,0.994
192.717,0.984
192.747,0.984
192.777,0.988
192.807,0.987
192.837,0.984
192.867,0.987
192.897,0.988
192.927,0.989
192.957,0.989
192.987,0.984
193.017,0.986
193.047,0.983
193.077,0.988
193.107,0.986
193.137,0.991
193.167,0.984
193.197,0.988
193.227,0.986
193.257,0.985
193.287,0.984
193.317,0.986
193.347,0.989
193.377,0.992
193.407,0.989
193.437,0.990
193.467,0.987
193.497,0.987
193.527,0.987
193.557,0.989
193.587,0.987
193.617,0.989
193.647,0.984
193.677,0.982
193.707,0.980
193.737,0.987
193.767,0.993
193.797,0.986
193.827,0.988
193.857,0.989
193.887,0.983
193.917,0.984
193.947,0.985
193.977,0.988
194.007,0.991
194.037,0.985
194.067,0.989
194.097,0.988
194.127,0.985
194.157,0.990
194.187,0.989
194.217,0.987
194.247,0.987
194.277,0.988
194.307,0.989
194.337,0.987
194.367,0.986
194.397,0.985
194.427,0.985
194.457,0.987
194.487,0.988
194.517,0.988
194.547,0.986
194.577,0.988
194.607,0.988
194.637,0.990
194.667,0.990
194.697,0.990
194.727,0.983
194.757,0.986
194.787,0.989
194.817,0.991
194.847,0.987
194.877,0.984
194.907,0.988
194.937,0.986
194.967,0.986
194.997,0.982
195.027,0.984
195.057,0.991
195.087,0.989
195.117,0.990
195.147,0.989
195.177,0.987
195.207,0.982
195.237,0.987
195.267,0.990
195.297,0.992
195.327,0.988
195.357,0.987
195.387,0.988
195.417,0.989
195.447,0.989
195.477,0.987
195.507,0.987
195.537,0.989
195.567,0.987
195.597,0.984
195.627,0.984
195.657,0.985
195.687,0.986
195.717,0.993
195.747,0.991
195.777,0.988
195.807,0.981
195.837,0.984
195.867,0.988
195.897,0.988
195.927,0.986
195.957,0.982
195.987,0.981
196.017,0.986
196.047,0.991
196.077,0.990
196.107,0.987
196.137,0.991
196.167,0.990
196.197,0.985
196.227,0.982
196.257,0.984
196.287,0.986
196.317,0.986
196.347,0.984
196.377,0.986
196.407,0.989
196.437,0.987
196.467,0.987
196.497,0.989
196.527,0.991
196.557,0.992
196.587,0.988
196.617,0.985
196.647,0.989
196.677,0.990
196.707,0.989
196.737,0.991
196.767,0.990
196.797,0.988
196.827,0.985
196.857,0.978
196.887,0.987
196.917,0.988
196.947,0.987
196.977,0.986
197.007,0.989
197.037,0.986
197.067,0.988
197.097,0.986
197.127,0.985
197.157,0.989
197.187,0.983
197.217,0.984
197.247,0.986
197.277,0.989
197.307,0.989
197.337,0.989
197.367,0.990
197.397,0.985
197.427,0.985
197.457,0.985
197.487,0.988
197.517,0.987
197.547,0.986
197.577,0.988
197.607,0.984
197.637,0.984
197.667,0.986
197.697,0.987
197.727,0.991
197.757,0.984
197.787,0.991
197.817,0.987
197.847,0.982
197.877,0.994
197.907,0.987
197.937,0.985
197.967,0.987
197.997,0.989
198.027,0.988
198.057,0.986
198.087,0.980
198.117,0.988
198.147,0.985
198.177,0.990
198.207,0.989
198.237,0.984
198.267,0.982
198.297,0.985
198.327,0.989
198.357,0.988
198.387,0.991
198.417,0.990
198.447,0.985
198.477,0.982
198.507,0.990
198.537,0.984
198.567,0.988
198.597,0.988
198.627,0.986
198.657,0.984
198.687,0.985
198.717,0.985
198.747,0.988
198.777,0.988
198.807,0.989
198.837,0.986
198.867,0.990
198.897,0.988
198.927,0.986
198.957,0.986
198.987,0.989
199.017,0.985
199.047,0.991
199.077,0.987
199.107,0.985
199.137,0.994
199.167,0.988
199.197,0.984
199.227,0.986
199.257,0.986
199.287,0.988
199.317,0.988
199.347,0.988
199.377,0.987
199.407,0.985
199.437,0.988
199.467,0.988
199.497,0.986
199.527,0.982
199.557,0.989
199.587,0.992
199.617,0.991
199.647,0.985
199.677,0.988
199.707,0.982
199.737,0.987
199.767,0.994
199.797,0.989
199.827,0.983
199.857,0.987
199.887,0.986
199.917,0.981
199.947,0.986
199.977,0.985
200.007,0.991
200.037,0.989
200.067,0.985
200.097,0.984
200.127,0.990
200.157,0.987
200.187,0.985
200.217,0.986
200.247,0.994
200.277,0.988
200.307,0.982
200.337,0.984
200.367,0.981
200.397,0.994
200.427,0.989
200.457,0.985
200.487,0.988
200.517,0.987
200.547,0.987
200.577,0.988
200.607,0.981
200.637,0.990
200.667,0.990
200.697,0.988
200.727,0.986
200.757,0.981
200.787,0.986
200.817,0.990
200.847,0.989
200.877,0.996
200.907,0.991
200.937,0.991
200.967,0.992
200.997,0.975
201.027,0.992
201.057,0.991
201.087,0.983
201.117,0.982
201.147,0.994
201.177,0.991
201.207,0.985
201.237,0.985
201.267,0.988
201.297,0.983
201.327,0.987
201.357,0.989
201.387,0.987
201.417,0.987
201.447,0.989
201.477,0.985
201.507,0.984
201.537,0.990
201.567,0.991
201.597,0.983
201.627,0.981
201.657,0.991
201.687,0.988
201.717,0.986
201.747,0.988
201.777,0.988
201.807,0.988
201.837,0.986
201.867,0.988
201.897,0.990
201.927,0.981
201.957,0.992
201.987,0.991
202.017,0.988
202.047,0.986
202.077,0.983
202.107,0.984
202.137,0.986
202.167,0.991
202.197,0.988
202.227,0.991
202.257,0.983
202.287,0.987
202.317,0.998
202.347,0.988
202.377,0.985
202.407,0.990
202.437,0.988
202.467,0.985
202.497,0.988
202.527,0.988
202.557,0.984
202.587,0.992
202.617,0.992
202.647,0.987
202.677,0.986
202.707,0.988
202.737,0.988
202.767,0.988
202.797,0.992
202.827,0.990
202.857,0.989
202.887,0.997
202.917,0.985
202.947,0.989
202.977,0.987
203.007,0.983
203.037,0.986
203.067,0.986
203.097,0.989
203.127,0.992
203.157,0.983
203.187,0.986
203.217,0.987
203.247,0.985
203.277,0.985
203.307,0.982
203.337,0.979
203.367,0.980
203.397,0.982
203.427,0.991
203.457,0.987
203.487,0.990
203.517,0.987
203.547,0.973
203.577,0.978
203.607,0.979
203.637,0.964
203.667,0.967
203.697,0.963
203.727,0.971
203.757,0.976
203.787,0.973
203.817,0.979
203.847,0.981
203.877,0.982
203.907,0.984
203.937,0.988
203.967,0.994
203.997,0.991
204.027,0.991
204.057,0.984
204.087,0.986
204.117,0.987
204.147,0.999
204.177,1.001
204.207,0.986
204.237,0.984
204.267,0.986
204.297,0.979
204.327,0.983
204.357,0.985
204.387,0.987
204.417,0.984
204.447,0.975
204.477,0.982
204.507,0.986
204.537,0.981
204.567,0.976
204.597,0.987
204.627,0.979
204.657,0.980
204.687,0.985
204.717,0.982
204.747,0.977
204.777,0.975
204.807,0.980
204.837,0.983
204.867,0.979
204.897,0.983
204.927,0.984
204.957,0.985
204.987,0.982
205.017,0.979
205.047,0.978
205.077,0.976
205.107,0.979
205.137,0.984
205.167,0.987
205.197,0.986
205.227,0.983
205.257,0.981
205.287,0.980
205.317,0.979
205.347,0.976
205.377,0.979
205.407,0.985
205.437,0.980
205.467,0.976
205.497,0.982
205.527,0.990
205.557,0.979
205.587,0.979
205.617,0.981
205.647,0.981
205.677,0.979
205.707,0.981
205.737,0.980
205.767,0.978
205.797,0.979
205.827,0.979
205.857,0.978
205.887,0.980
205.917,0.980
205.947,0.979
205.977,0.981
206.007,0.983
206.037,0.981
206.067,0.982
206.097,0.982
206.127,0.979
206.157,0.986
206.187,0.981
206.217,0.980
206.247,0.984
206.277,0.980
206.307,0.980
206.337,0.973
206.367,0.975
206.397,0.979
206.427,0.979
206.457,0.980
206.487,0.984
206.517,0.983
206.547,0.980
206.577,0.976
206.607,0.982
206.637,0.984
206.667,0.984
206.697,0.981
206.727,0.979
206.757,0.981
206.787,0.979
206.817,0.975
206.847,0.979
206.877,0.983
206.907,0.981
206.937,0.992
206.967,0.980
206.997,0.982
207.027,0.981
207.057,0.988
207.087,0.986
207.117,0.982
207.147,0.979
207.177,0.975
207.207,0.974
207.237,0.979
207.267,0.976
207.297,0.983
207.327,0.979
207.357,0.972
207.387,0.982
207.417,0.977
207.447,0.969
207.477,0.975
207.507,0.976
207.537,0.975
207.567,0.978
207.597,0.977
207.627,0.977
207.657,0.983
207.687,0.981
207.717,0.978
207.747,0.982
207.777,0.975
207.807,0.979
207.837,0.980
207.867,0.980
207.897,0.979
207.927,0.987
207.957,0.978
207.987,0.971
208.017,0.982
208.047,0.982
208.077,0.976
208.107,0.979
208.137,0.981
208.167,0.979
208.197,0.981
208.227,0.976
208.257,0.980
208.287,0.981
208.317,0.988
208.347,0.979
208.377,0.978
208.407,0.978
208.437,0.979
208.467,0.979
208.497,0.982
208.527,0.982
208.557,0.982
208.587,0.982
208.617,0.980
208.647,0.979
208.677,0.982
208.707,0.982
208.737,0.976
208.767,0.981
208.797,0.979
208.827,0.984
208.857,0.974
208.887,0.978
208.917,0.979
208.947,0.984
208.977,0.979
209.007,0.982
209.037,0.979
209.067,0.980
209.097,0.981
209.127,0.982
209.157,0.982
209.187,0.985
209.217,0.980
209.247,0.981
209.277,0.986
209.307,0.985
209.337,0.982
209.367,0.988
209.397,0.977
209.427,0.979
209.457,0.981
209.487,0.975
209.517,0.976
209.547,0.976
209.577,0.975
209.607,0.979
209.637,0.982
209.667,0.980
209.697,0.980
209.727,0.980
209.757,0.981
209.787,0.977
209.817,0.978
209.847,0.986
209.877,0.981
209.907,0.977
209.937,0.984
209.967,0.979
209.997,0.974
210.027,0.983
210.057,0.984
210.087,0.978
210.117,0.980
210.147,0.984
210.177,0.979
210.207,0.980
210.237,0.983
210.267,0.976
210.297,0.981
210.327,0.975
210.357,0.976
210.387,0.971
210.417,0.978
210.447,0.976
210.477,0.975
210.507,0.974
210.537,0.981
210.567,0.975
210.597,0.979
210.627,0.979
210.657,0.970
210.687,0.974
210.717,0.972
210.747,0.978
210.777,0.979
210.807,0.980
210.837,0.985
210.867,0.984
210.897,0.989
210.927,0.986
210.957,0.979
210.987,0.970
211.017,0.972
211.047,0.973
211.077,0.980
211.107,0.978
211.137,0.975
211.167,0.983
211.197,0.983
211.227,0.974
211.257,0.979
211.287,0.974
211.317,0.973
211.347,0.977
211.377,0.976
211.407,0.978
211.437,0.975
211.467,0.977
211.497,0.973
211.527,0.973
211.557,0.974
211.587,0.978
211.617,0.970
211.647,0.975
211.677,0.976
211.707,0.976
211.737,0.978
211.767,0.981
211.797,0.974
211.827,0.975
211.857,0.978
211.887,0.975
211.917,0.979
211.947,0.977
211.977,0.979
212.007,0.980
212.037,0.971
212.067,0.979
212.097,0.981
212.127,0.977
212.157,0.977
212.187,0.977
212.217,0.975
212.247,0.975
212.277,0.976
212.307,0.973
212.337,0.979
212.367,0.976
212.397,0.978
212.427,0.972
212.457,0.980
212.487,0.975
212.517,0.973
212.547,0.974
212.577,0.980
212.607,0.978
212.637,0.978
212.667,0.974
212.697,0.974
212.727,0.975
212.757,0.979
212.787,0.982
212.817,0.980
212.847,0.976
212.877,0.979
212.907,0.975
212.937,0.975
212.967,0.979
212.997,0.985
213.027,0.979
213.057,0.971
213.087,0.974
213.117,0.975
213.147,0.976
213.177,0.980
213.207,0.977
213.237,0.975
213.267,0.976
213.297,0.977
213.327,0.981
213.357,0.982
213.387,0.978
213.417,0.979
213.447,0.977
213.477,0.978
213.507,0.974
213.537,0.974
213.567,0.974
213.597,0.978
213.627,0.980
213.657,0.984
213.687,0.978
213.717,0.972
213.747,0.976
213.777,0.981
213.807,0.977
213.837,0.987
213.867,0.976
213.897,0.981
213.927,0.978
213.957,0.978
213.987,0.974
214.017,0.978
214.047,0.984
214.077,0.984
214.107,0.982
214.137,0.961
214.167,0.980
214.197,0.980
214.227,0.974
214.257,0.975
214.287,0.986
214.317,0.983
214.347,0.976
214.377,0.975
214.407,0.978
214.437,0.972
214.467,0.971
214.497,0.977
214.527,0.977
214.557,0.983
214.587,0.985
214.617,0.974
214.647,0.976
214.677,0.981
214.707,0.979
214.737,0.973
214.767,0.980
214.797,0.980
214.827,0.970
214.857,0.981
214.887,0.988
214.917,0.986
214.947,0.969
214.977,0.971
215.007,0.978
215.037,0.974
215.067,0.968
215.097,0.963
215.127,0.967
215.157,0.980
215.187,0.973
215.217,0.968
215.247,0.982
215.277,0.979
215.307,0.979
215.337,0.976
215.367,0.978
215.397,0.981
215.427,0.979
215.457,0.975
215.487,0.979
215.517,0.981
215.547,0.984
215.577,0.980
215.607,0.981
215.637,0.979
215.667,0.980
215.697,0.982
215.727,0.980
215.757,0.979
215.787,0.976
215.817,0.973
215.847,0.973
215.877,0.976
215.907,0.975
215.937,0.977
215.967,0.975
215.997,0.974
216.027,0.980
216.057,0.979
216.087,0.977
216.117,0.974
216.147,0.979
216.177,0.976
216.207,0.979
216.237,0.981
216.267,0.975
216.297,0.978
216.327,0.978
216.357,0.975
216.387,0.972
216.417,0.974
216.447,0.976
216.477,0.980
216.507,0.984
216.537,0.982
216.567,0.981
216.597,0.985
216.627,0.974
216.657,0.976
216.687,0.973
216.717,0.969
216.747,0.973
216.777,0.969
216.807,0.975
216.837,0.981
216.867,0.976
216.897,0.982
216.927,0.981
216.957,0.979
216.987,0.978
217.017,0.977
217.047,0.974
217.077,0.979
217.107,0.975
217.137,0.970
217.167,0.972
217.197,0.977
217.227,0.971
217.257,0.975
217.287,0.979
217.317,0.983
217.347,0.978
217.377,0.971
217.407,0.978
217.437,0.973
217.467,0.973
217.497,0.976
217.527,0.977
217.557,0.979
217.587,0.981
217.617,0.976
217.647,0.977
217.677,0.979
217.707,0.980
217.737,0.975
217.767,0.978
217.797,0.977
217.827,0.974
217.857,0.968
217.887,0.973
217.917,0.977
217.947,0.987
217.977,0.983
218.007,0.973
218.037,0.982
218.067,0.979
218.097,0.977
218.127,0.983
218.157,0.975
218.187,0.974
218.217,0.977
218.247,0.969
218.277,0.975
218.307,0.981
218.337,0.982
218.367,0.980
218.397,0.975
218.427,0.979
218.457,0.977
218.487,0.975
218.517,0.979
218.547,0.975
218.577,0.975
218.607,0.974
218.637,0.974
218.667,0.982
218.697,0.980
218.727,0.979
218.757,0.978
218.787,0.982
218.817,0.980
218.847,0.978
218.877,0.974
218.907,0.975
218.937,0.979
218.967,0.976
218.997,0.975
219.027,0.979
219.057,0.977
219.087,0.975
219.117,0.975
219.147,0.981
219.177,0.979
219.207,0.979
219.237,0.978
219.267,0.976
219.297,0.973
219.327,0.975
219.357,0.972
219.387,0.973
219.417,0.982
219.447,0.983
219.477,0.981
219.507,0.976
219.537,0.977
219.567,0.981
219.597,0.977
219.627,0.975
219.657,0.978
219.687,0.975
219.717,0.972
219.747,0.979
219.777,0.979
219.807,0.974
219.837,0.980
219.867,0.982
219.897,0.976
219.927,0.972
219.957,0.973
219.987,0.973
220.017,0.977
220.047,0.983
220.077,0.976
220.107,0.976
220.137,0.977
220.167,0.974
220.197,0.979
220.227,0.982
220.257,0.981
220.287,0.973
220.317,0.974
220.347,0.973
220.377,0.973
220.407,0.981
220.437,0.981
220.467,0.979
220.497,0.976
220.527,0.978
220.557,0.971
220.587,0.987
220.617,0.979
220.647,0.977
220.677,0.978
220.707,0.979
220.737,0.976
220.767,0.972
220.797,0.970
220.827,0.977
220.857,0.980
220.887,0.979
220.917,0.981
220.947,0.976
220.977,0.973
221.007,0.979
221.037,0.980
221.067,0.979
221.097,0.976
221.127,0.981
221.157,0.974
221.187,0.970
221.217,0.978
221.247,0.980
221.277,0.976
221.307,0.978
221.337,0.981
221.367,0.979
221.397,0.975
221.427,0.971
221.457,0.975
221.487,0.980
221.517,0.979
221.547,0.982
221.577,0.975
221.607,0.974
221.637,0.975
221.667,0.977
221.697,0.981
221.727,0.979
221.757,0.984
221.787,0.979
221.817,0.976
221.847,0.975
221.877,0.978
221.907,0.973
221.937,0.973
221.967,0.978
221.997,0.979
222.027,0.977
222.057,0.972
222.087,0.977
222.117,0.978
222.147,0.983
222.177,0.979
222.207,0.976
222.237,0.976
222.267,0.976
222.297,0.978
222.327,0.978
222.357,0.981
222.387,0.979
222.417,0.979
222.447,0.977
222.477,0.977
222.507,0.982
222.537,0.974
222.567,0.979
222.597,0.980
222.627,0.979
222.657,0.976
222.687,0.977
222.717,0.977
222.747,0.979
222.777,0.979
222.807,0.979
222.837,0.978
222.867,0.979
222.897,0.978
222.927,0.976
222.957,0.979
222.987,0.979
223.017,0.978
223.047,0.978
223.077,0.973
223.107,0.976
223.137,0.982
223.167,0.986
223.197,0.987
223.227,0.995
223.257,0.999
223.287,1.000
223.317,0.999
223.347,0.996
223.377,0.985
223.407,0.971
223.437,0.994
223.467,0.990
223.497,0.968
223.527,0.957
223.557,0.966
223.587,0.954
223.617,0.944
223.647,0.963
223.677,0.991
223.707,0.971
223.737,0.969
223.767,0.965
223.797,0.977
223.827,0.959
223.857,0.967
223.887,0.969
223.917,0.965
223.947,0.968
223.977,0.976
224.007,0.968
224.037,0.966
224.067,0.964
224.097,0.968
224.127,0.971
224.157,0.969
224.187,0.979
224.217,0.978
224.247,0.972
224.277,0.965
224.307,0.968
224.337,0.966
224.367,0.969
224.397,0.978
224.427,0.980
224.457,0.972
224.487,0.968
224.517,0.973
224.547,0.972
224.577,0.979
224.607,0.978
224.637,0.963
224.667,0.969
224.697,0.979
224.727,0.970
224.757,0.971
224.787,0.959
224.817,0.972
224.847,0.982
224.877,0.977
224.907,0.965
224.937,0.962
224.967,0.975
224.997,0.969
225.027,0.978
225.057,0.971
225.087,0.969
225.117,0.970
225.147,0.969
225.177,0.978
225.207,0.960
225.237,0.979
225.267,0.978
225.297,0.965
225.327,0.962
225.357,0.984
225.387,0.964
225.417,0.975
225.447,0.969
225.477,0.975
225.507,0.969
225.537,0.957
225.567,0.970
225.597,0.983
225.627,0.973
225.657,0.973
225.687,0.963
225.717,0.968
225.747,0.979
225.777,0.969
225.807,0.970
225.837,0.977
225.867,0.972
225.897,0.975
225.927,0.970
225.957,0.965
225.987,0.970
226.017,0.966
226.047,0.962
226.077,0.977
226.107,0.985
226.137,0.963
226.167,0.973
226.197,0.973
226.227,0.974
226.257,0.972
226.287,0.972
226.317,0.974
226.347,0.979
226.377,0.965
226.407,0.974
226.437,0.987
226.467,0.962
226.497,0.962
226.527,0.976
226.557,0.981
226.587,0.984
226.617,0.958
226.647,0.986
226.677,0.967
226.707,0.980
226.737,0.966
226.767,0.965
226.797,0.993
226.827,0.962
226.857,0.974
226.887,0.975
226.917,0.972
226.947,0.967
226.977,0.979
227.007,0.983
227.037,0.977
227.067,0.943
227.097,0.971
227.127,0.997
227.157,0.966
227.187,0.939
227.217,0.982
227.247,0.977
227.277,0.969
227.307,0.979
227.337,0.978
227.367,0.962
227.397,0.963
227.427,0.990
227.457,0.977
227.487,0.957
227.517,0.974
227.547,0.984
227.577,0.968
227.607,0.946
227.637,0.974
227.667,0.975
227.697,0.979
227.727,0.983
227.757,0.977
227.787,0.972
227.817,0.970
227.847,0.984
227.877,0.972
227.907,0.957
227.937,0.966
227.967,0.970
227.997,0.974
228.027,0.972
228.057,0.989
228.087,0.993
228.117,0.958
228.147,0.963
228.177,0.966
228.207,0.968
228.237,0.978
228.267,0.977
228.297,0.992
228.327,0.975
228.357,0.966
228.387,0.979
228.417,0.969
228.447,0.969
228.477,0.982
228.507,0.979
228.537,0.986
228.567,0.956
228.597,0.951
228.627,0.974
228.657,0.978
228.687,0.962
228.717,0.973
228.747,0.990
228.777,0.945
228.807,0.962
228.837,0.995
228.867,0.964
228.897,0.956
228.927,0.976
228.957,0.962
228.987,0.943
229.017,0.967
229.047,1.000
229.077,1.012
229.107,0.997
229.137,0.985
229.167,0.990
229.197,0.989
229.227,0.983
229.257,0.979
229.287,0.979
229.317,0.972
229.347,0.973
229.377,0.983
229.407,0.989
229.437,0.981
229.467,0.985
229.497,0.980
229.527,0.979
229.557,0.973
229.587,0.977
229.617,0.975
229.647,0.975
229.677,0.967
229.707,0.977
229.737,0.979
229.767,0.976
229.797,0.968
229.827,0.970
229.857,0.976
229.887,0.977
229.917,0.980
229.947,0.980
229.977,0.981
230.007,0.969
230.037,0.977
230.067,0.981
230.097,0.972
230.127,0.979
230.157,0.981
230.187,0.970
230.217,0.971
230.247,0.977
230.277,0.979
230.307,0.978
230.337,0.973
230.367,0.983
230.397,0.978
230.427,0.970
230.457,0.975
230.487,0.972
230.517,0.976
230.547,0.974
230.577,0.973
230.607,0.975
230.637,0.976
230.667,0.979
230.697,0.970
230.727,0.975
230.757,0.977
230.787,0.979
230.817,0.974
230.847,0.975
230.877,0.972
230.907,0.973
230.937,0.977
230.967,0.977
230.997,0.979
231.027,0.975
231.057,0.977
231.087,0.980
