df_hash,22ZHK4.JCYLLW
190.060,1.008
190.090,1.014
190.120,1.015
190.150,1.018
190.180,1.018
190.210,1.016
190.240,1.019
190.270,1.021
190.300,1.016
190.330,1.015
190.360,1.016
190.390,1.010
190.420,1.012
190.450,1.019
190.480,1.013
190.510,1.017
190.540,1.016
190.570,1.013
190.600,1.019
190.630,1.016
190.660,1.012
190.690,1.019
190.720,1.013
190.750,1.018
190.780,1.018
190.810,1.017
190.840,1.012
190.870,1.016
190.900,1.013
190.930,1.014
190.960,1.014
190.990,1.019
191.020,1.013
191.050,1.015
191.080,1.017
191.110,1.019
191.140,1.020
191.170,1.019
191.200,1.015
191.230,1.014
191.260,1.016
191.290,1.010
191.320,1.012
191.350,1.021
191.380,1.017
191.410,1.013
191.440,1.013
191.470,1.019
191.500,1.016
191.530,1.014
191.560,1.013
191.590,1.018
191.620,1.013
191.650,1.018
191.680,1.018
191.710,1.014
191.740,1.015
191.770,1.015
191.800,1.016
191.830,1.017
191.860,1.016
191.890,1.014
191.920,1.015
191.950,1.017
191.980,1.021
192.010,1.016
192.040,1.013
192.070,1.014
192.100,1.020
192.130,1.016
192.160,1.013
192.190,1.016
192.220,1.015
192.250,1.017
192.280,1.008
192.310,1.021
192.340,1.013
192.370,1.011
192.400,1.015
192.430,1.016
192.460,1.009
192.490,1.014
192.520,1.020
192.550,1.020
192.580,1.012
192.610,1.013
192.640,1.012
192.670,1.014
192.700,1.015
192.730,1.015
192.760,1.015
192.790,1.016
192.820,1.016
192.850,1.011
192.880,1.011
192.910,1.016
192.940,1.018
192.970,1.020
193.000,1.014
193.030,1.012
193.060,1.008
193.090,1.021
193.120,1.019
193.150,1.019
193.180,1.016
193.210,1.011
193.240,1.007
193.270,1.016
193.300,1.017
193.330,1.019
193.360,1.014
193.390,1.013
193.420,1.013
193.450,1.017
193.480,1.020
193.510,1.017
193.540,1.013
193.570,1.010
193.600,1.013
193.630,1.021
193.660,1.017
193.690,1.015
193.720,1.014
193.750,1.011
193.780,1.015
193.810,1.021
193.840,1.015
193.870,1.012
193.900,1.014
193.930,1.016
193.960,1.020
193.990,1.012
194.020,1.011
194.050,1.017
194.080,1.012
194.110,1.016
194.140,1.013
194.170,1.018
194.200,1.015
194.230,1.015
194.260,1.008
194.290,1.015
194.320,1.023
194.350,1.020
194.380,1.011
194.410,1.010
194.440,1.014
194.470,1.018
194.500,1.015
194.530,1.017
194.560,1.021
194.590,1.004
194.620,1.017
194.650,1.025
194.680,1.020
194.710,1.013
194.740,1.011
194.770,1.016
194.800,1.017
194.830,1.019
194.860,1.014
194.890,1.018
194.920,1.014
194.950,1.016
194.980,1.017
195.010,1.015
195.040,1.019
195.070,1.016
195.100,1.014
195.130,1.010
195.160,1.021
195.190,1.019
195.220,1.015
195.250,1.016
195.280,1.016
195.310,1.026
195.340,1.017
195.370,1.011
195.400,1.008
195.430,1.012
195.460,1.010
195.490,1.016
195.520,1.017
195.550,1.017
195.580,1.012
195.610,1.015
195.640,1.012
195.670,1.011
195.700,1.011
195.730,1.018
195.760,1.019
195.790,1.020
195.820,1.013
195.850,1.013
195.880,1.013
195.910,1.013
195.940,1.013
195.970,1.018
196.000,1.018
196.030,1.012
196.060,1.019
196.090,1.017
196.120,1.015
196.150,1.015
196.180,1.013
196.210,1.011
196.240,1.021
196.270,1.024
196.300,1.019
196.330,1.010
196.360,1.013
196.390,1.016
196.420,1.020
196.450,1.021
196.480,1.019
196.510,1.019
196.540,1.014
196.570,1.011
196.600,1.006
196.630,1.008
196.660,1.007
196.690,1.017
196.720,1.020
196.750,1.022
196.780,1.019
196.810,1.012
196.840,1.015
196.870,1.021
196.900,1.019
196.930,1.017
196.960,1.010
196.990,1.014
197.020,1.016
197.050,1.013
197.080,1.011
197.110,1.017
197.140,1.017
197.170,1.015
197.200,1.010
197.230,1.012
197.260,1.011
197.290,1.013
197.320,1.011
197.350,1.012
197.380,1.021
197.410,1.003
197.440,1.013
197.470,1.013
197.500,1.016
197.530,1.014
197.560,1.015
197.590,1.017
197.620,1.011
197.650,1.016
197.680,1.020
197.710,1.017
197.740,1.016
197.770,1.016
197.800,1.020
197.830,1.015
197.860,1.014
197.890,1.014
197.920,1.013
197.950,1.010
197.980,1.010
198.010,1.009
198.040,1.014
198.070,1.016
198.100,1.020
198.130,1.012
198.160,1.011
198.190,1.017
198.220,1.015
198.250,1.012
198.280,1.013
198.310,1.015
198.340,1.018
198.370,1.018
198.400,1.024
198.430,1.021
198.460,1.019
198.490,1.014
198.520,1.023
198.550,1.014
198.580,1.018
198.610,1.020
198.640,1.013
198.670,1.010
198.700,1.012
198.730,1.017
198.760,1.021
198.790,1.014
198.820,1.012
198.850,1.016
198.880,1.016
198.910,1.020
198.940,1.017
198.970,1.021
199.000,1.013
199.030,1.017
199.060,1.018
199.090,1.024
199.120,1.017
199.150,1.016
199.180,1.020
199.210,1.022
199.240,1.015
199.270,1.015
199.300,1.019
199.330,1.007
199.360,1.014
199.390,1.018
199.420,1.011
199.450,1.010
199.480,1.010
199.510,1.020
199.540,1.018
199.570,1.019
199.600,1.018
199.630,1.017
199.660,1.018
199.690,1.016
199.720,1.014
199.750,1.016
199.780,1.021
199.810,1.017
199.840,1.015
199.870,1.016
199.900,1.019
199.930,1.014
199.960,1.015
199.990,1.011
200.020,1.013
200.050,1.018
200.080,1.010
200.110,1.021
200.140,1.013
200.170,1.011
200.200,1.014
200.230,1.012
200.260,1.017
200.290,1.019
200.320,1.021
200.350,1.021
200.380,1.017
200.410,1.023
200.440,1.023
200.470,1.018
200.500,1.016
200.530,1.018
200.560,1.015
200.590,1.014
200.620,1.017
200.650,1.019
200.680,1.019
200.710,1.019
200.740,1.018
200.770,1.018
200.800,1.018
200.830,1.016
200.860,1.017
200.890,1.021
200.920,1.020
200.950,1.014
200.980,1.015
201.010,1.018
201.040,1.021
201.070,1.026
201.100,1.019
201.130,1.016
201.160,1.016
201.190,1.018
201.220,1.013
201.250,1.015
201.280,1.010
201.310,1.010
201.340,1.015
201.370,1.022
201.400,1.017
201.430,1.017
201.460,1.013
201.490,1.020
201.520,1.021
201.550,1.016
201.580,1.017
201.610,1.020
201.640,1.021
201.670,1.017
201.700,1.016
201.730,1.017
201.760,1.017
201.790,1.014
201.820,1.015
201.850,1.011
201.880,1.012
201.910,1.011
201.940,1.024
201.970,1.020
202.000,1.012
202.030,1.011
202.060,1.014
202.090,1.016
202.120,1.014
202.150,1.017
202.180,1.024
202.210,1.015
202.240,1.021
202.270,1.021
202.300,1.015
202.330,1.015
202.360,1.017
202.390,1.019
202.420,1.021
202.450,1.019
202.480,1.017
202.510,1.016
202.540,1.016
202.570,1.015
202.600,1.016
202.630,1.014
202.660,1.016
202.690,1.016
202.720,1.019
202.750,1.016
202.780,1.017
202.810,1.016
202.840,1.014
202.870,1.021
202.900,1.022
202.930,1.018
202.960,1.018
202.990,1.018
203.020,1.017
203.050,1.017
203.080,1.019
203.110,1.020
203.140,1.011
203.170,1.021
203.200,1.018
203.230,1.012
203.260,1.010
203.290,1.016
203.320,1.018
203.350,1.014
203.380,1.014
203.410,1.014
203.440,1.014
203.470,1.019
203.500,1.019
203.530,1.018
203.560,1.018
203.590,1.018
203.620,1.017
203.650,1.019
203.680,1.020
203.710,1.018
203.740,1.020
203.770,1.017
203.800,1.017
203.830,1.016
203.860,1.013
203.890,1.021
203.920,1.029
203.950,1.018
203.980,1.017
204.010,1.014
204.040,1.008
204.070,1.011
204.100,1.011
204.130,1.014
204.160,1.015
204.190,1.011
204.220,1.011
204.250,1.010
204.280,1.010
204.310,1.018
204.340,1.019
204.370,1.017
204.400,1.023
204.430,1.019
204.460,1.021
204.490,1.021
204.520,1.021
204.550,1.015
204.580,1.016
204.610,1.020
204.640,1.021
204.670,1.019
204.700,1.021
204.730,1.016
204.760,1.014
204.790,1.020
204.820,1.018
204.850,1.010
204.880,1.022
204.910,1.020
204.940,1.010
204.970,1.015
205.000,1.015
205.030,1.015
205.060,1.014
205.090,1.017
205.120,1.019
205.150,1.013
205.180,1.014
205.210,1.017
205.240,1.019
205.270,1.024
205.300,1.019
205.330,1.023
205.360,1.023
205.390,1.020
205.420,1.018
205.450,1.014
205.480,1.018
205.510,1.021
205.540,1.017
205.570,1.018
205.600,1.017
205.630,1.016
205.660,1.015
205.690,1.014
205.720,1.017
205.750,1.021
205.780,1.014
205.810,1.017
205.840,1.009
205.870,1.015
205.900,1.012
205.930,1.019
205.960,1.019
205.990,1.021
206.020,1.022
206.050,1.025
206.080,1.019
206.110,1.015
206.140,1.019
206.170,1.012
206.200,1.017
206.230,1.021
206.260,1.019
206.290,1.018
206.320,1.014
206.350,1.011
206.380,1.012
206.410,1.017
206.440,1.011
206.470,1.016
206.500,1.019
206.530,1.021
206.560,1.019
206.590,1.021
206.620,1.016
206.650,1.017
206.680,1.020
206.710,1.019
206.740,1.021
206.770,1.015
206.800,1.013
206.830,1.019
206.860,1.019
206.890,1.021
206.920,1.022
206.950,1.014
206.980,1.014
207.010,1.016
207.040,1.017
207.070,1.018
207.100,1.019
207.130,1.009
207.160,1.013
207.190,1.019
207.220,1.022
207.250,1.020
207.280,1.017
207.310,1.015
207.340,1.015
207.370,1.017
207.400,1.014
207.430,1.016
207.460,1.018
207.490,1.015
207.520,1.017
207.550,1.019
207.580,1.022
207.610,1.025
207.640,1.021
207.670,1.016
207.700,1.013
207.730,1.011
207.760,1.014
207.790,1.014
207.820,1.020
207.850,1.017
207.880,1.018
207.910,1.016
207.940,1.014
207.970,1.013
208.000,1.015
208.030,1.012
208.060,1.011
208.090,1.015
208.120,1.019
208.150,1.017
208.180,1.015
208.210,1.017
208.240,1.019
208.270,1.018
208.300,1.017
208.330,1.018
208.360,1.018
208.390,1.017
208.420,1.017
208.450,1.019
208.480,1.019
208.510,1.018
208.540,1.019
208.570,1.016
208.600,1.014
208.630,1.014
208.660,1.016
208.690,1.010
208.720,1.016
208.750,1.021
208.780,1.017
208.810,1.016
208.840,1.016
208.870,1.017
208.900,1.015
208.930,1.018
208.960,1.015
208.990,1.014
209.020,1.011
209.050,1.017
209.080,1.017
209.110,1.017
209.140,1.019
209.170,1.014
209.200,1.017
209.230,1.017
209.260,1.018
209.290,1.015
209.320,1.014
209.350,1.015
209.380,1.021
209.410,1.018
209.440,1.016
209.470,1.019
209.500,1.017
209.530,1.020
209.560,1.018
209.590,1.018
209.620,1.017
209.650,1.017
209.680,1.014
209.710,1.021
209.740,1.019
209.770,1.016
209.800,1.013
209.830,1.010
209.860,1.016
209.890,1.019
209.920,1.018
209.950,1.016
209.980,1.014
210.010,1.008
210.040,1.019
210.070,1.021
210.100,1.017
210.130,1.012
210.160,1.016
210.190,1.018
210.220,1.015
210.250,1.015
210.280,1.016
210.310,1.021
210.340,1.017
210.370,1.019
210.400,1.014
210.430,1.020
210.460,1.021
210.490,1.020
210.520,1.020
210.550,1.019
210.580,1.023
210.610,1.021
210.640,1.014
210.670,1.018
210.700,1.017
210.730,1.015
210.760,1.017
210.790,1.019
210.820,1.021
210.850,1.020
210.880,1.012
210.910,1.015
210.940,1.020
210.970,1.022
211.000,1.021
211.030,1.015
211.060,1.004
211.090,1.018
211.120,1.017
211.150,1.015
211.180,1.013
211.210,1.016
211.240,1.020
211.270,1.020
211.300,1.017
211.330,1.016
211.360,1.013
211.390,1.016
211.420,1.020
211.450,1.020
211.480,1.016
211.510,1.018
211.540,1.020
211.570,1.018
211.600,1.017
211.630,1.021
211.660,1.013
211.690,1.017
211.720,1.012
211.750,1.010
211.780,1.016
211.810,1.015
211.840,1.027
211.870,1.019
211.900,1.021
211.930,1.020
211.960,1.015
211.990,1.013
212.020,1.014
212.050,1.018
212.080,1.024
212.110,1.012
212.140,1.019
212.170,1.018
212.200,1.019
212.230,1.022
212.260,1.019
212.290,1.016
212.320,1.011
212.350,1.015
212.380,1.021
212.410,1.016
212.440,1.003
212.470,1.010
212.500,1.021
212.530,1.019
212.560,1.021
212.590,1.013
212.620,1.014
212.650,1.013
212.680,1.012
212.710,1.018
212.740,1.016
212.770,1.017
212.800,1.017
212.830,1.015
212.860,1.018
212.890,1.015
212.920,1.017
212.950,1.013
212.980,1.016
213.010,1.021
213.040,1.019
213.070,1.013
213.100,1.015
213.130,1.024
213.160,1.005
213.190,1.017
213.220,1.027
213.250,1.020
213.280,1.015
213.310,1.015
213.340,1.013
213.370,1.018
213.400,1.018
213.430,1.020
213.460,1.016
213.490,1.018
213.520,1.020
213.550,1.021
213.580,1.020
213.610,1.018
213.640,1.017
213.670,1.017
213.700,1.020
213.730,1.016
213.760,1.015
213.790,1.018
213.820,1.014
213.850,1.012
213.880,1.009
213.910,1.015
213.940,1.021
213.970,1.015
214.000,1.018
214.030,1.013
214.060,1.018
214.090,1.015
214.120,1.014
214.150,1.014
214.180,1.018
214.210,1.010
214.240,1.022
214.270,1.021
214.300,1.013
214.330,1.015
214.360,1.021
214.390,1.022
214.420,1.021
214.450,1.021
214.480,1.021
214.510,1.017
214.540,1.018
214.570,1.018
214.600,1.019
214.630,1.024
214.660,1.021
214.690,1.019
214.720,1.022
214.750,1.009
214.780,1.009
214.810,1.012
214.840,1.014
214.870,1.014
214.900,1.015
214.930,1.018
214.960,1.026
214.990,1.024
215.020,1.019
215.050,1.013
215.080,1.013
215.110,1.018
215.140,1.016
215.170,1.017
215.200,1.019
215.230,1.011
215.260,1.015
215.290,1.015
215.320,1.016
215.350,1.018
215.380,1.014
215.410,1.015
215.440,1.015
215.470,1.014
215.500,1.016
215.530,1.015
215.560,1.015
215.590,1.017
215.620,1.018
215.650,1.019
215.680,1.018
215.710,1.018
215.740,1.017
215.770,1.012
215.800,1.016
215.830,1.020
215.860,1.021
215.890,1.014
215.920,1.016
215.950,1.013
215.980,1.017
216.010,1.022
216.040,1.021
216.070,1.020
216.100,1.018
216.130,1.016
216.160,1.018
216.190,1.013
216.220,1.008
216.250,1.011
216.280,1.019
216.310,1.021
216.340,1.019
216.370,1.004
216.400,1.021
216.430,1.018
216.460,1.020
216.490,1.015
216.520,1.011
216.550,1.022
216.580,1.024
216.610,1.015
216.640,1.011
216.670,1.012
216.700,1.011
216.730,1.020
216.760,1.021
216.790,1.028
216.820,1.024
216.850,1.022
216.880,1.017
216.910,1.022
216.940,1.022
216.970,1.028
217.000,1.018
217.030,1.017
217.060,1.014
217.090,1.010
217.120,1.011
217.150,1.014
217.180,1.013
217.210,1.017
217.240,1.016
217.270,1.020
217.300,1.018
217.330,1.015
217.360,1.015
217.390,1.020
217.420,1.016
217.450,1.020
217.480,1.020
217.510,1.017
217.540,1.015
217.570,1.017
217.600,1.020
217.630,1.016
217.660,1.017
217.690,1.012
217.720,1.017
217.750,1.019
217.780,1.019
217.810,1.014
217.840,1.016
217.870,1.018
217.900,1.015
217.930,1.009
217.960,1.014
217.990,1.012
218.020,1.011
218.050,1.016
218.080,1.013
218.110,1.017
218.140,1.018
218.170,1.016
218.200,1.015
218.230,1.017
218.260,1.021
218.290,1.017
218.320,1.014
218.350,1.020
218.380,1.020
218.410,1.020
218.440,1.019
218.470,1.019
218.500,1.017
218.530,1.014
218.560,1.018
218.590,1.016
218.620,1.017
218.650,1.013
218.680,1.018
218.710,1.017
218.740,1.013
218.770,1.014
218.800,1.011
218.830,1.013
218.860,1.021
218.890,1.021
218.920,1.018
218.950,1.014
218.980,1.018
219.010,1.018
219.040,1.023
219.070,1.023
219.100,1.022
219.130,1.026
219.160,1.020
219.190,1.021
219.220,1.024
219.250,1.018
219.280,1.015
219.310,1.010
219.340,1.018
219.370,1.012
219.400,1.014
219.430,1.015
219.460,1.021
219.490,1.018
219.520,1.016
219.550,1.014
219.580,1.015
219.610,1.023
219.640,1.017
219.670,1.011
219.700,1.016
219.730,1.017
219.760,1.013
219.790,1.009
219.820,1.019
219.850,1.021
219.880,1.017
219.910,1.014
219.940,1.020
219.970,1.021
220.000,1.020
220.030,1.019
220.060,1.021
220.090,1.014
220.120,1.012
220.150,1.019
220.180,1.012
220.210,1.017
220.240,1.017
220.270,1.013
220.300,1.015
220.330,1.012
220.360,1.010
220.390,1.017
220.420,1.018
220.450,1.018
220.480,1.018
220.510,1.012
220.540,1.010
220.570,1.018
220.600,1.017
220.630,1.023
220.660,1.016
220.690,1.014
220.720,1.017
220.750,1.016
220.780,1.008
220.810,1.017
220.840,1.015
220.870,1.016
220.900,1.013
220.930,1.016
220.960,1.018
220.990,1.013
221.020,1.017
221.050,1.018
221.080,1.020
221.110,1.017
221.140,1.015
221.170,1.011
221.200,1.012
221.230,1.016
221.260,1.018
221.290,1.017
221.320,1.017
221.350,1.020
221.380,1.021
221.410,1.019
221.440,1.014
221.470,1.014
221.500,1.017
221.530,1.016
221.560,1.017
221.590,1.018
221.620,1.014
221.650,1.015
221.680,1.017
221.710,1.016
221.740,1.015
221.770,1.020
221.800,1.023
221.830,1.007
221.860,1.018
221.890,1.017
221.920,1.017
221.950,1.018
221.980,1.018
222.010,1.021
222.040,1.017
222.070,1.013
222.100,1.012
222.130,1.015
222.160,1.018
222.190,1.020
222.220,1.019
222.250,1.016
222.280,1.015
222.310,1.018
222.340,1.015
222.370,1.014
222.400,1.019
222.430,1.016
222.460,1.016
222.490,1.015
222.520,1.016
222.550,1.014
222.580,1.013
222.610,1.018
222.640,1.018
222.670,1.017
222.700,1.017
222.730,1.019
222.760,1.017
222.790,1.019
222.820,1.020
222.850,1.017
222.880,1.007
222.910,1.019
222.940,1.019
222.970,1.018
223.000,1.017
223.030,1.015
223.060,1.017
223.090,1.015
223.120,1.018
223.150,1.018
223.180,1.013
223.210,1.019
223.240,1.019
223.270,1.018
223.300,1.015
223.330,1.017
223.360,1.018
223.390,1.015
223.420,1.020
223.450,1.014
223.480,1.019
223.510,1.017
223.540,1.021
223.570,1.021
223.600,1.018
223.630,1.012
223.660,1.016
223.690,1.019
223.720,1.018
223.750,1.017
223.780,1.014
223.810,1.018
223.840,1.016
223.870,1.016
223.900,1.014
223.930,1.012
223.960,1.011
223.990,1.019
224.020,1.021
224.050,1.016
224.080,1.014
224.110,1.012
224.140,1.016
224.170,1.017
224.200,1.016
224.230,1.021
224.260,1.027
224.290,1.031
224.320,1.015
224.350,1.011
224.380,1.019
224.410,1.005
224.440,1.005
224.470,1.009
224.500,1.008
224.530,1.009
224.560,1.005
224.590,1.008
224.620,1.011
224.650,1.016
224.680,1.023
224.710,1.016
224.740,1.018
224.770,1.023
224.800,1.025
224.830,1.032
224.860,1.026
224.890,1.021
224.920,1.017
224.950,1.023
224.980,1.025
225.010,1.026
225.040,1.023
225.070,1.031
225.100,1.024
225.130,1.026
225.160,1.030
225.190,1.028
225.220,1.025
225.250,1.025
225.280,1.023
225.310,1.029
225.340,1.021
225.370,1.020
225.400,1.021
225.430,1.021
225.460,1.021
225.490,1.019
225.520,1.021
225.550,1.027
225.580,1.019
225.610,1.017
225.640,1.023
225.670,1.030
225.700,1.025
225.730,1.024
225.760,1.024
225.790,1.028
225.820,1.027
225.850,1.035
225.880,1.026
225.910,1.026
225.940,1.021
225.970,1.019
226.000,1.022
226.030,1.023
226.060,1.021
226.090,1.021
226.120,1.011
226.150,1.019
226.180,1.026
226.210,1.021
226.240,1.019
226.270,1.025
226.300,1.027
226.330,1.028
226.360,1.029
226.390,1.023
226.420,1.019
226.450,1.022
226.480,1.023
226.510,1.022
226.540,1.024
226.570,1.024
226.600,1.022
226.630,1.021
226.660,1.021
226.690,1.022
226.720,1.021
226.750,1.024
226.780,1.022
226.810,1.021
226.840,1.018
226.870,1.021
226.900,1.023
226.930,1.021
226.960,1.022
226.990,1.021
227.020,1.017
227.050,1.024
227.080,1.025
227.110,1.017
227.140,1.023
227.170,1.020
227.200,1.010
227.230,1.022
227.260,1.018
227.290,1.021
227.320,1.027
227.350,1.030
227.380,1.030
227.410,1.029
227.440,1.038
227.470,1.022
227.500,1.023
227.530,1.026
227.560,0.982
227.590,0.980
227.620,1.005
227.650,1.009
227.680,1.020
227.710,1.036
227.740,1.041
227.770,1.072
227.800,1.067
227.830,1.055
227.860,1.048
227.890,1.040
227.920,1.023
227.950,1.022
227.980,1.028
228.010,1.025
228.040,1.023
228.070,1.021
228.100,1.022
228.130,1.020
228.160,1.023
228.190,1.032
228.220,1.022
228.250,1.028
228.280,1.006
228.310,1.007
228.340,1.011
228.370,1.006
228.400,0.988
228.430,0.982
228.460,1.000
228.490,0.998
228.520,1.005
228.550,1.025
228.580,1.027
228.610,1.016
228.640,1.018
228.670,1.031
228.700,1.029
228.730,1.030
228.760,1.022
228.790,1.013
228.820,1.011
228.850,1.012
228.880,1.004
228.910,1.016
228.940,1.013
228.970,1.009
229.000,1.012
229.030,1.017
229.060,1.007
229.090,1.000
229.120,1.005
229.150,1.008
229.180,1.001
229.210,1.015
229.240,1.009
229.270,1.014
229.300,1.019
229.330,1.021
229.360,1.019
229.390,1.026
229.420,1.024
229.450,1.025
229.480,1.019
229.510,1.015
229.540,1.013
229.570,1.017
229.600,1.013
229.630,1.020
229.660,1.010
229.690,1.014
229.720,1.017
229.750,1.019
229.780,1.013
229.810,1.014
229.840,1.018
229.870,1.021
229.900,1.019
229.930,1.017
229.960,1.018
229.990,1.019
230.020,1.018
230.050,1.011
230.080,1.011
230.110,1.014
230.140,1.021
230.170,1.014
230.200,1.024
230.230,1.035
230.260,1.037
230.290,1.043
230.320,0.996
230.350,1.000
230.380,0.989
230.410,0.981
230.440,1.021
230.470,1.041
230.500,1.026
230.530,1.004
230.560,1.006
230.590,0.993
230.620,1.000
230.650,1.008
230.680,1.003
230.710,1.011
230.740,1.025
230.770,1.023
230.800,1.005
230.830,0.998
230.860,1.015
230.890,1.019
230.920,1.016
230.950,1.021
230.980,1.021
231.010,1.026
231.040,1.031
231.070,1.011
231.100,1.028
231.130,1.025
231.160,1.024
231.190,1.018
231.220,1.021
231.250,1.029
231.280,1.036
231.310,1.028
231.340,1.012
231.370,1.011
231.400,1.011
231.430,1.000
231.460,1.006
231.490,0.997
231.520,1.004
231.550,1.024
231.580,1.021
231.610,1.026
231.640,1.029
231.670,1.021
231.700,1.027
231.730,1.023
231.760,1.018
231.790,1.015
231.820,1.017
231.850,1.022
231.880,1.019
231.910,1.017
231.940,1.024
231.970,1.023
232.000,1.018
232.030,1.016
232.060,1.021
232.090,1.033
232.120,0.998
232.150,1.013
232.180,1.042
232.210,1.017
232.240,1.014
232.270,1.021
232.300,1.014
232.330,1.010
232.360,1.007
232.390,1.012
232.420,1.018
232.450,1.014
232.480,1.010
232.510,1.014
232.540,1.011
232.570,1.014
232.600,1.017
232.630,1.015
232.660,1.008
232.690,1.010
232.720,1.019
232.750,1.009
232.780,0.982
232.810,0.976
232.840,0.976
232.870,0.986
232.900,1.001
232.930,1.013
232.960,1.014
232.990,1.022
233.020,1.042
233.050,1.032
233.080,1.027
233.110,1.035
233.140,1.020
233.170,1.022
233.200,1.025
233.230,1.013
233.260,1.014
233.290,1.006
233.320,1.006
233.350,1.001
233.380,1.005
233.410,1.002
233.440,1.002
233.470,1.006
233.500,1.015
233.530,1.014
233.560,1.030
233.590,1.020
233.620,1.028
233.650,1.029
233.680,1.014
233.710,1.021
233.740,1.028
233.770,1.021
233.800,1.014
233.830,1.010
233.860,1.007
233.890,1.009
233.920,1.012
233.950,1.016
233.980,1.024
234.010,1.015
234.040,1.015
234.070,1.015
