df_hash,22ZHK4.Z5RDGQ
199.235,1.024
199.265,1.025
199.295,1.029
199.325,1.028
199.355,1.029
199.385,1.032
199.415,1.026
199.445,1.028
199.475,1.029
199.505,1.029
199.535,1.029
199.565,1.024
199.595,1.026
199.625,1.030
199.655,1.033
199.685,1.029
199.715,1.023
199.745,1.042
199.775,1.033
199.805,1.022
199.835,1.023
199.865,1.030
199.895,1.032
199.925,1.028
199.955,1.029
199.985,1.030
200.015,1.032
200.045,1.025
200.075,1.030
200.105,1.033
200.135,1.029
200.165,1.026
200.195,1.027
200.225,1.026
200.255,1.034
200.285,1.033
200.315,1.028
200.345,1.026
200.375,1.023
200.405,1.020
200.435,1.040
200.465,1.036
200.495,1.030
200.525,1.025
200.555,1.027
200.585,1.023
200.615,1.032
200.645,1.033
200.675,1.031
200.705,1.033
200.735,1.022
200.765,1.024
200.795,1.029
200.825,1.029
200.855,1.027
200.885,1.027
200.915,1.034
200.945,1.034
200.975,1.035
201.005,1.034
201.035,1.035
201.065,1.030
201.095,1.025
201.125,1.039
201.155,1.031
201.185,1.023
201.215,1.021
201.245,1.027
201.275,1.025
201.305,1.029
201.335,1.031
201.365,1.035
201.395,1.032
201.425,1.028
201.455,1.028
201.485,1.027
201.515,1.029
201.545,1.028
201.575,1.027
201.605,1.025
201.635,1.029
201.665,1.032
201.695,1.021
201.725,1.021
201.755,1.036
201.785,1.036
201.815,1.025
201.845,1.025
201.875,1.026
201.905,1.031
201.935,1.028
201.965,1.027
201.995,1.032
202.025,1.031
202.055,1.028
202.085,1.026
202.115,1.029
202.145,1.024
202.175,1.029
202.205,1.026
202.235,1.029
202.265,1.035
202.295,1.034
202.325,1.025
202.355,1.022
202.385,1.038
202.415,1.035
202.445,1.027
202.475,1.025
202.505,1.029
202.535,1.028
202.565,1.026
202.595,1.026
202.625,1.031
202.655,1.028
202.685,1.031
202.715,1.029
202.745,1.029
202.775,1.031
202.805,1.028
202.835,1.029
202.865,1.037
202.895,1.037
202.925,1.027
202.955,1.024
202.985,1.029
203.015,1.018
203.045,1.039
203.075,1.034
203.105,1.026
203.135,1.021
203.165,1.027
203.195,1.026
203.225,1.033
203.255,1.030
203.285,1.033
203.315,1.034
203.345,1.025
203.375,1.028
203.405,1.033
203.435,1.029
203.465,1.030
203.495,1.029
203.525,1.027
203.555,1.031
203.585,1.029
203.615,1.032
203.645,1.029
203.675,1.029
203.705,1.021
203.735,1.026
203.765,1.043
203.795,1.039
203.825,1.026
203.855,1.021
203.885,1.028
203.915,1.026
203.945,1.030
203.975,1.031
204.005,1.037
204.035,1.033
204.065,1.025
204.095,1.029
204.125,1.032
204.155,1.029
204.185,1.028
204.215,1.030
204.245,1.027
204.275,1.036
204.305,1.033
204.335,1.027
204.365,1.031
204.395,1.028
204.425,1.022
204.455,1.042
204.485,1.039
204.515,1.031
204.545,1.023
204.575,1.029
204.605,1.028
204.635,1.031
204.665,1.033
204.695,1.033
204.725,1.026
204.755,1.027
204.785,1.031
204.815,1.033
204.845,1.032
204.875,1.032
204.905,1.031
204.935,1.029
204.965,1.032
204.995,1.033
205.025,1.029
205.055,1.034
205.085,1.027
205.115,1.022
205.145,1.038
205.175,1.037
205.205,1.030
205.235,1.023
205.265,1.024
205.295,1.033
205.325,1.033
205.355,1.028
205.385,1.030
205.415,1.034
205.445,1.026
205.475,1.031
205.505,1.034
205.535,1.029
205.565,1.030
205.595,1.029
205.625,1.033
205.655,1.031
205.685,1.028
205.715,1.033
205.745,1.027
205.775,1.022
205.805,1.040
205.835,1.040
205.865,1.029
205.895,1.024
205.925,1.030
205.955,1.030
205.985,1.027
206.015,1.023
206.045,1.033
206.075,1.034
206.105,1.030
206.135,1.032
206.165,1.030
206.195,1.027
206.225,1.024
206.255,1.032
206.285,1.034
206.315,1.032
206.345,1.033
206.375,1.030
206.405,1.026
206.435,1.030
206.465,1.038
206.495,1.040
206.525,1.025
206.555,1.021
206.585,1.028
206.615,1.025
206.645,1.028
206.675,1.028
206.705,1.033
206.735,1.037
206.765,1.031
206.795,1.029
206.825,1.027
206.855,1.024
206.885,1.030
206.915,1.044
206.945,1.027
206.975,1.025
207.005,1.030
207.035,1.027
207.065,1.024
207.095,1.039
207.125,1.037
207.155,1.031
207.185,1.030
207.215,1.030
207.245,1.029
207.275,1.037
207.305,1.029
207.335,1.027
207.365,1.032
207.395,1.027
207.425,1.030
207.455,1.029
207.485,1.030
207.515,1.029
207.545,1.029
207.575,1.030
207.605,1.032
207.635,1.032
207.665,1.033
207.695,1.030
207.725,1.026
207.755,1.039
207.785,1.033
207.815,1.026
207.845,1.022
207.875,1.027
207.905,1.028
207.935,1.033
207.965,1.033
207.995,1.034
208.025,1.033
208.055,1.031
208.085,1.029
208.115,1.030
208.145,1.029
208.175,1.027
208.205,1.030
208.235,1.033
208.265,1.029
208.295,1.030
208.325,1.032
208.355,1.025
208.385,1.026
208.415,1.042
208.445,1.033
208.475,1.024
208.505,1.021
208.535,1.027
208.565,1.032
208.595,1.031
208.625,1.035
208.655,1.034
208.685,1.033
208.715,1.027
208.745,1.029
208.775,1.028
208.805,1.029
208.835,1.029
208.865,1.030
208.895,1.033
208.925,1.032
208.955,1.031
208.985,1.031
209.015,1.024
209.045,1.024
209.075,1.041
209.105,1.033
209.135,1.023
209.165,1.027
209.195,1.034
209.225,1.032
209.255,1.035
209.285,1.031
209.315,1.032
209.345,1.035
209.375,1.030
209.405,1.033
209.435,1.030
209.465,1.028
209.495,1.030
209.525,1.033
209.555,1.030
209.585,1.034
209.615,1.035
209.645,1.022
209.675,1.021
209.705,1.037
209.735,1.039
209.765,1.030
209.795,1.026
209.825,1.032
209.855,1.027
209.885,1.030
209.915,1.027
209.945,1.032
209.975,1.034
210.005,1.029
210.035,1.033
210.065,1.032
210.095,1.031
210.125,1.027
210.155,1.028
210.185,1.032
210.215,1.035
210.245,1.036
210.275,1.031
210.305,1.027
210.335,1.036
210.365,1.038
210.395,1.032
210.425,1.028
210.455,1.028
210.485,1.028
210.515,1.029
210.545,1.033
210.575,1.030
210.605,1.035
210.635,1.032
210.665,1.028
210.695,1.034
210.725,1.033
210.755,1.030
210.785,1.029
210.815,1.028
210.845,1.028
210.875,1.036
210.905,1.033
210.935,1.033
210.965,1.029
210.995,1.022
211.025,1.031
211.055,1.041
211.085,1.037
211.115,1.026
211.145,1.027
211.175,1.027
211.205,1.031
211.235,1.031
211.265,1.032
211.295,1.034
211.325,1.034
211.355,1.031
211.385,1.030
211.415,1.034
211.445,1.028
211.475,1.030
211.505,1.032
211.535,1.031
211.565,1.030
211.595,1.031
211.625,1.036
211.655,1.030
211.685,1.028
211.715,1.031
211.745,1.025
211.775,1.028
211.805,1.042
211.835,1.036
211.865,1.028
211.895,1.023
211.925,1.032
211.955,1.028
211.985,1.031
212.015,1.033
212.045,1.037
212.075,1.034
212.105,1.028
212.135,1.031
212.165,1.033
212.195,1.031
212.225,1.028
212.255,1.031
212.285,1.030
212.315,1.033
212.345,1.034
212.375,1.030
212.405,1.031
212.435,1.030
212.465,1.027
212.495,1.025
212.525,1.041
212.555,1.039
212.585,1.031
212.615,1.026
212.645,1.033
212.675,1.031
212.705,1.028
212.735,1.028
212.765,1.033
212.795,1.034
212.825,1.034
212.855,1.028
212.885,1.032
212.915,1.028
212.945,1.030
212.975,1.030
213.005,1.032
213.035,1.035
213.065,1.032
213.095,1.030
213.125,1.032
213.155,1.029
213.185,1.031
213.215,1.041
213.245,1.033
213.275,1.029
213.305,1.029
213.335,1.031
213.365,1.031
213.395,1.033
213.425,1.030
213.455,1.034
213.485,1.035
213.515,1.031
213.545,1.031
213.575,1.028
213.605,1.032
213.635,1.032
213.665,1.029
213.695,1.032
213.725,1.032
213.755,1.032
213.785,1.032
213.815,1.032
213.845,1.035
213.875,1.031
213.905,1.025
213.935,1.032
213.965,1.041
213.995,1.035
214.025,1.024
214.055,1.027
214.085,1.034
214.115,1.030
214.145,1.029
214.175,1.030
214.205,1.035
214.235,1.034
214.265,1.029
214.295,1.034
214.325,1.030
214.355,1.033
214.385,1.033
214.415,1.034
214.445,1.030
214.475,1.032
214.505,1.033
214.535,1.031
214.565,1.034
214.595,1.025
214.625,1.024
214.655,1.031
214.685,1.045
214.715,1.037
214.745,1.025
214.775,1.028
214.805,1.033
214.835,1.035
214.865,1.033
214.895,1.028
214.925,1.033
214.955,1.035
214.985,1.033
215.015,1.031
215.045,1.028
215.075,1.026
215.105,1.028
215.135,1.031
215.165,1.032
215.195,1.033
215.225,1.029
215.255,1.038
215.285,1.025
215.315,1.021
215.345,1.040
215.375,1.032
215.405,1.028
215.435,1.030
215.465,1.036
215.495,1.036
215.525,1.026
215.555,1.027
215.585,1.029
215.615,1.028
215.645,1.028
215.675,1.030
215.705,1.031
215.735,1.032
215.765,1.035
215.795,1.024
215.825,1.023
215.855,1.021
215.885,1.038
215.915,1.024
215.945,1.028
215.975,1.018
216.005,1.015
216.035,1.024
216.065,1.032
216.095,1.031
216.125,1.031
216.155,1.023
216.185,1.013
216.215,1.002
216.245,1.002
216.275,1.033
216.305,1.053
216.335,1.033
216.365,1.014
216.395,1.000
216.425,0.992
216.455,1.007
216.485,1.034
216.515,1.042
216.545,1.059
216.575,1.049
216.605,1.034
216.635,1.042
216.665,1.040
216.695,1.021
216.725,1.038
216.755,1.050
216.785,1.038
216.815,1.000
216.845,0.997
216.875,1.018
216.905,1.021
216.935,1.002
216.965,0.979
216.995,0.991
217.025,1.010
217.055,1.006
217.085,1.004
217.115,1.018
217.145,1.021
217.175,1.011
217.205,1.011
217.235,1.022
217.265,1.014
217.295,1.010
217.325,1.013
217.355,1.006
217.385,0.999
217.415,0.992
217.445,1.000
217.475,1.017
217.505,1.038
217.535,1.045
217.565,1.027
217.595,1.018
217.625,1.014
217.655,1.012
217.685,1.029
217.715,1.031
217.745,1.027
217.775,1.021
217.805,1.021
217.835,1.021
217.865,1.013
217.895,1.017
217.925,1.022
217.955,1.024
217.985,1.029
218.015,1.031
218.045,1.024
218.075,1.022
218.105,1.022
218.135,1.026
218.165,1.023
218.195,1.020
218.225,1.020
218.255,1.028
218.285,1.020
218.315,1.018
218.345,1.024
218.375,1.022
218.405,1.023
218.435,1.018
218.465,1.024
218.495,1.030
218.525,1.023
218.555,1.014
218.585,1.012
218.615,1.021
218.645,1.031
218.675,1.026
218.705,1.016
218.735,1.020
218.765,1.036
218.795,1.023
218.825,1.022
218.855,1.014
218.885,1.026
218.915,1.021
218.945,1.015
218.975,1.021
219.005,1.027
219.035,1.021
219.065,1.026
219.095,1.026
219.125,1.025
219.155,1.021
219.185,1.025
219.215,1.022
219.245,1.019
219.275,1.028
219.305,1.030
219.335,1.021
219.365,1.013
219.395,1.022
219.425,1.015
219.455,1.009
219.485,1.008
219.515,1.024
219.545,1.006
219.575,0.998
219.605,0.982
219.635,1.002
219.665,1.047
219.695,1.072
219.725,1.072
219.755,1.083
219.785,1.064
219.815,1.021
219.845,0.994
219.875,0.985
219.905,0.996
219.935,1.003
219.965,1.005
219.995,1.015
220.025,1.013
220.055,1.010
220.085,1.012
220.115,1.015
220.145,1.011
220.175,1.012
220.205,1.006
220.235,1.012
220.265,1.012
220.295,1.012
220.325,1.016
220.355,1.017
220.385,1.018
220.415,1.014
220.445,1.011
220.475,1.016
220.505,1.011
220.535,1.017
220.565,1.014
220.595,1.007
220.625,1.005
220.655,1.014
220.685,1.016
220.715,1.012
220.745,1.019
220.775,1.021
220.805,1.019
220.835,1.012
220.865,1.005
220.895,1.016
220.925,1.018
220.955,1.017
220.985,1.008
221.015,1.017
221.045,1.013
221.075,1.014
221.105,1.009
221.135,1.007
221.165,1.024
221.195,1.043
221.225,1.047
221.255,1.038
221.285,1.027
221.315,1.025
221.345,1.013
221.375,1.007
221.405,1.011
221.435,1.013
221.465,1.008
221.495,1.006
221.525,0.994
221.555,1.010
221.585,1.026
221.615,1.021
221.645,1.020
221.675,1.023
221.705,1.022
221.735,1.028
221.765,1.021
221.795,1.011
221.825,1.014
221.855,1.014
221.885,1.021
221.915,1.024
221.945,1.021
221.975,1.021
222.005,1.026
222.035,1.023
222.065,1.022
222.095,1.018
222.125,1.022
222.155,1.023
222.185,1.022
222.215,1.021
222.245,1.024
222.275,1.026
222.305,1.018
222.335,1.018
222.365,1.022
222.395,1.027
222.425,1.022
222.455,1.016
222.485,1.020
222.515,1.022
222.545,1.021
222.575,1.019
222.605,1.017
222.635,1.031
222.665,1.031
222.695,1.018
222.725,1.016
222.755,1.023
222.785,1.023
222.815,1.022
222.845,1.019
222.875,1.028
222.905,1.024
222.935,1.021
222.965,1.018
222.995,1.021
223.025,1.022
223.055,1.023
223.085,1.016
223.115,1.027
223.145,1.026
223.175,1.015
223.205,1.005
223.235,0.974
223.265,1.013
223.295,1.008
223.325,1.022
223.355,1.014
223.385,1.013
223.415,1.031
223.445,1.033
223.475,1.038
223.505,1.047
223.535,1.036
223.565,1.028
223.595,1.018
223.625,1.021
223.655,1.026
223.685,1.010
223.715,1.005
223.745,1.013
223.775,1.007
223.805,1.010
223.835,1.017
223.865,1.010
223.895,1.011
223.925,1.018
223.955,1.019
223.985,1.014
224.015,1.008
224.045,1.016
224.075,1.012
224.105,1.015
224.135,1.006
224.165,1.019
224.195,1.016
224.225,1.012
224.255,1.013
224.285,1.018
224.315,1.014
224.345,1.017
224.375,1.014
224.405,1.014
224.435,1.013
224.465,1.011
224.495,1.016
224.525,1.021
224.555,1.014
224.585,1.016
224.615,1.018
224.645,1.016
224.675,1.009
224.705,1.016
224.735,1.011
224.765,1.010
224.795,1.021
224.825,1.014
224.855,1.014
224.885,1.015
224.915,1.011
224.945,1.013
224.975,1.017
225.005,1.012
225.035,1.015
225.065,1.010
225.095,1.014
225.125,1.018
225.155,1.018
225.185,1.020
225.215,1.008
225.245,1.010
225.275,1.018
225.305,1.021
225.335,1.016
225.365,1.011
225.395,1.013
225.425,1.009
225.455,1.017
225.485,1.016
225.515,1.020
225.545,1.019
225.575,1.013
225.605,1.014
225.635,1.015
225.665,1.026
225.695,1.019
225.725,1.013
225.755,1.011
225.785,1.021
225.815,1.024
225.845,1.029
225.875,1.015
225.905,1.007
225.935,1.008
225.965,1.016
225.995,1.018
226.025,1.019
226.055,1.023
226.085,1.024
226.115,1.018
226.145,1.026
226.175,1.017
226.205,1.022
226.235,1.021
226.265,1.027
226.295,1.034
226.325,1.036
226.355,1.042
226.385,1.035
226.415,1.027
226.445,1.022
226.475,1.014
226.505,1.016
226.535,1.015
226.565,1.018
226.595,1.026
226.625,1.021
226.655,1.019
226.685,1.018
226.715,1.017
226.745,1.023
226.775,1.022
226.805,1.032
226.835,1.031
226.865,1.027
226.895,1.027
226.925,1.033
226.955,1.034
226.985,1.020
227.015,1.018
227.045,1.017
227.075,1.021
227.105,1.026
227.135,1.023
227.165,1.027
227.195,1.033
227.225,1.021
227.255,1.026
227.285,1.031
227.315,1.027
227.345,1.021
227.375,1.022
227.405,1.026
227.435,1.032
227.465,1.025
227.495,1.015
227.525,1.021
227.555,1.022
227.585,1.038
227.615,1.047
227.645,1.041
227.675,1.052
227.705,1.062
227.735,1.061
227.765,1.045
227.795,1.032
227.825,1.041
227.855,1.042
227.885,1.053
227.915,1.052
227.945,1.044
227.975,1.050
228.005,1.074
228.035,1.073
228.065,1.061
228.095,1.052
228.125,1.045
228.155,1.047
228.185,1.051
228.215,1.057
228.245,1.055
228.275,1.053
228.305,1.050
228.335,1.039
228.365,1.041
228.395,1.043
228.425,1.039
228.455,1.040
228.485,1.052
228.515,1.051
228.545,1.036
228.575,1.035
228.605,1.042
228.635,1.042
228.665,1.043
228.695,1.036
228.725,1.046
228.755,1.048
228.785,1.055
228.815,1.070
228.845,1.096
228.875,1.122
228.905,1.113
228.935,1.095
228.965,1.077
228.995,1.070
229.025,1.052
229.055,1.035
229.085,1.054
229.115,1.063
229.145,1.054
229.175,1.053
229.205,1.028
229.235,1.021
229.265,1.024
229.295,1.024
229.325,1.015
229.355,1.008
229.385,1.009
229.415,1.009
229.445,1.001
229.475,1.023
229.505,1.019
229.535,1.019
229.565,1.017
229.595,1.014
229.625,1.003
229.655,1.009
229.685,1.011
229.715,1.021
229.745,1.021
229.775,1.013
229.805,1.017
229.835,1.044
229.865,1.020
229.895,1.029
229.925,1.021
229.955,1.029
229.985,1.047
230.015,1.028
230.045,1.022
230.075,1.032
230.105,1.019
230.135,1.009
230.165,1.000
230.195,1.004
230.225,1.004
230.255,0.992
230.285,0.999
230.315,1.027
230.345,1.052
230.375,1.056
230.405,1.057
230.435,1.069
230.465,1.072
230.495,1.064
230.525,1.034
230.555,1.018
230.585,1.031
230.615,1.049
230.645,1.038
230.675,1.053
230.705,1.044
230.735,1.048
230.765,1.036
230.795,1.045
230.825,1.050
230.855,1.024
230.885,1.012
230.915,1.026
230.945,1.034
230.975,1.035
231.005,1.040
231.035,1.045
231.065,1.051
231.095,1.051
231.125,1.053
231.155,1.054
231.185,1.067
231.215,1.061
231.245,1.050
231.275,1.048
231.305,1.052
231.335,1.055
231.365,1.049
231.395,1.040
231.425,1.054
231.455,1.062
231.485,1.041
231.515,1.038
231.545,1.026
231.575,1.032
231.605,1.045
231.635,1.038
231.665,1.040
231.695,1.030
231.725,1.046
231.755,1.062
231.785,1.048
231.815,1.044
231.845,1.045
231.875,1.052
231.905,1.041
231.935,1.047
231.965,1.049
231.995,1.058
232.025,1.061
232.055,1.024
232.085,1.067
232.115,1.084
232.145,1.043
232.175,1.071
232.205,1.075
232.235,1.065
232.265,1.062
232.295,1.063
232.325,1.060
232.355,1.055
232.385,1.057
232.415,1.047
232.445,1.058
232.475,1.050
232.505,1.040
232.535,1.052
232.565,1.058
232.595,1.061
232.625,1.055
232.655,1.057
232.685,1.061
232.715,1.057
232.745,1.055
232.775,1.058
232.805,1.049
232.835,1.039
232.865,1.067
232.895,1.063
232.925,1.053
232.955,1.049
232.985,1.055
233.015,1.060
233.045,1.059
233.075,1.047
233.105,1.049
233.135,1.062
233.165,1.060
233.195,1.048
233.225,1.062
233.255,1.063
233.285,1.054
233.315,1.040
233.345,1.050
233.375,1.064
233.405,1.050
233.435,1.042
233.465,1.056
233.495,1.051
233.525,1.045
233.555,1.055
233.585,1.053
233.615,1.053
233.645,1.052
233.675,1.060
233.705,1.053
233.735,1.051
233.765,1.056
233.795,1.051
233.825,1.054
233.855,1.059
233.885,1.056
233.915,1.048
233.945,1.056
233.975,1.061
234.005,1.045
234.035,1.039
234.065,1.056
234.095,1.061
234.125,1.055
234.155,1.051
234.185,1.052
234.215,1.047
234.245,1.056
234.275,1.059
234.305,1.056
234.335,1.048
234.365,1.053
234.395,1.056
234.425,1.053
234.455,1.057
234.485,1.057
234.515,1.052
234.545,1.049
234.575,1.053
234.605,1.054
234.635,1.044
234.665,1.051
234.695,1.062
234.725,1.051
234.755,1.049
234.785,1.052
234.815,1.055
234.845,1.052
234.875,1.048
234.905,1.054
234.935,1.055
234.965,1.051
234.995,1.047
235.025,1.049
235.055,1.056
235.085,1.060
235.115,1.057
235.145,1.051
235.175,1.048
235.205,1.063
235.235,1.055
235.265,1.051
235.295,1.062
235.325,1.058
235.355,1.052
235.385,1.057
235.415,1.053
235.445,1.052
235.475,1.052
235.505,1.054
235.535,1.057
235.565,1.050
235.595,1.045
235.625,1.050
235.655,1.057
235.685,1.057
235.715,1.060
235.745,1.054
235.775,1.050
235.805,1.061
235.835,1.055
235.865,1.056
235.895,1.065
235.925,1.059
235.955,1.049
235.985,1.056
236.015,1.061
236.045,1.059
236.075,1.052
236.105,1.050
236.135,1.046
236.165,1.059
236.195,1.059
236.225,1.051
236.255,1.054
236.285,1.048
236.315,1.038
236.345,1.037
236.375,1.038
236.405,1.038
236.435,1.027
236.465,1.044
236.495,1.044
236.525,1.039
236.555,1.036
236.585,1.038
236.615,1.036
236.645,1.029
236.675,1.032
236.705,1.038
236.735,1.037
236.765,1.032
236.795,1.035
236.825,1.035
236.855,1.033
236.885,1.034
236.915,1.028
236.945,1.040
236.975,1.037
237.005,1.034
237.035,1.047
237.065,1.039
237.095,1.028
237.125,1.031
237.155,1.035
237.185,1.040
237.215,1.039
237.245,1.040
237.275,1.040
237.305,1.031
237.335,1.025
237.365,1.029
237.395,1.038
237.425,1.041
237.455,1.036
237.485,1.035
237.515,1.042
237.545,1.033
237.575,1.040
237.605,1.049
237.635,1.045
237.665,1.034
237.695,1.023
237.725,1.028
237.755,1.032
237.785,1.028
237.815,1.035
237.845,1.032
237.875,1.035
237.905,1.030
237.935,1.034
237.965,1.035
237.995,1.034
238.025,1.025
238.055,1.029
238.085,1.026
238.115,1.017
238.145,1.037
238.175,1.046
238.205,1.052
238.235,1.053
238.265,1.047
238.295,1.053
238.325,1.045
238.355,1.035
238.385,1.035
238.415,1.042
238.445,1.047
238.475,1.041
238.505,1.043
238.535,1.046
238.565,1.049
238.595,1.045
238.625,1.042
238.655,1.035
238.685,1.054
238.715,1.051
238.745,1.039
238.775,1.036
238.805,1.038
238.835,1.034
238.865,1.042
238.895,1.043
238.925,1.045
238.955,1.034
238.985,1.018
239.015,1.039
239.045,1.043
239.075,1.046
239.105,1.044
239.135,1.046
239.165,1.032
239.195,1.035
239.225,1.032
239.255,1.042
239.285,1.047
239.315,1.044
239.345,1.022
239.375,1.017
239.405,1.027
239.435,1.036
239.465,1.027
239.495,1.021
239.525,1.047
239.555,1.054
239.585,1.042
239.615,1.029
239.645,1.024
239.675,1.032
239.705,1.028
239.735,1.028
239.765,1.041
239.795,1.053
239.825,1.042
239.855,1.054
239.885,1.075
239.915,1.080
239.945,1.068
239.975,1.065
240.005,1.080
240.035,1.076
240.065,1.073
240.095,1.062
240.125,1.062
240.155,1.072
240.185,1.071
240.215,1.061
240.245,1.052
240.275,1.060
240.305,1.063
240.335,1.061
240.365,1.064
240.395,1.074
240.425,1.069
240.455,1.075
240.485,1.079
240.515,1.081
240.545,1.071
240.575,1.062
240.605,1.052
240.635,1.054
240.665,1.055
240.695,1.054
240.725,1.053
240.755,1.054
240.785,1.039
240.815,1.032
240.845,1.028
240.875,1.039
240.905,1.042
240.935,1.033
240.965,1.031
240.995,1.034
241.025,1.036
241.055,1.048
241.085,1.040
241.115,1.042
241.145,1.051
241.175,1.029
241.205,1.030
241.235,1.060
241.265,1.070
241.295,1.064
241.325,1.046
241.355,1.062
241.385,1.067
241.415,1.067
241.445,1.057
241.475,1.066
241.505,1.078
241.535,1.084
241.565,1.071
241.595,1.069
241.625,1.068
241.655,1.081
241.685,1.094
241.715,1.084
241.745,1.084
241.775,1.084
241.805,1.085
241.835,1.085
241.865,1.081
241.895,1.074
241.925,1.075
241.955,1.075
241.985,1.081
242.015,1.082
242.045,1.077
242.075,1.076
242.105,1.074
242.135,1.080
242.165,1.079
242.195,1.078
242.225,1.081
242.255,1.076
242.285,1.072
242.315,1.083
242.345,1.083
242.375,1.076
242.405,1.072
242.435,1.077
242.465,1.079
242.495,1.073
242.525,1.077
242.555,1.077
242.585,1.076
242.615,1.081
242.645,1.080
242.675,1.081
242.705,1.079
242.735,1.078
242.765,1.081
242.795,1.078
242.825,1.082
242.855,1.081
242.885,1.074
242.915,1.075
242.945,1.072
242.975,1.079
243.005,1.083
243.035,1.081
243.065,1.074
243.095,1.075
243.125,1.073
243.155,1.071
243.185,1.071
243.215,1.072
243.245,1.075
