df_hash,22ZHK4.TRV2GV
460.658,0.969
460.688,0.972
460.718,0.972
460.748,0.967
460.778,0.973
460.808,0.982
460.838,0.970
460.868,0.968
460.898,0.965
460.928,0.973
460.958,0.975
460.988,0.974
461.018,0.974
461.048,0.966
461.078,0.971
461.108,0.971
461.138,0.972
461.168,0.972
461.198,0.974
461.228,0.971
461.258,0.973
461.288,0.972
461.318,0.970
461.348,0.972
461.378,0.969
461.408,0.968
461.438,0.971
461.468,0.974
461.498,0.974
461.528,0.972
461.558,0.971
461.588,0.968
461.618,0.969
461.648,0.981
461.678,0.966
461.708,0.967
461.738,0.972
461.768,0.968
461.798,0.972
461.828,0.980
461.858,0.974
461.888,0.967
461.918,0.973
461.948,0.970
461.978,0.971
462.008,0.972
462.038,0.972
462.068,0.971
462.098,0.967
462.128,0.973
462.158,0.973
462.188,0.970
462.218,0.976
462.248,0.974
462.278,0.970
462.308,0.971
462.338,0.970
462.368,0.974
462.398,0.973
462.428,0.970
462.458,0.976
462.488,0.973
462.518,0.978
462.548,0.962
462.578,0.957
462.608,0.960
462.638,0.976
462.668,0.975
462.698,0.972
462.728,0.973
462.758,0.974
462.788,0.966
462.818,0.970
462.848,0.969
462.878,0.972
462.908,0.970
462.938,0.974
462.968,0.977
462.998,0.980
463.028,0.971
463.058,0.966
463.088,0.968
463.118,0.973
463.148,0.970
463.178,0.973
463.208,0.971
463.238,0.971
463.268,0.974
463.298,0.970
463.328,0.969
463.358,0.977
463.388,0.962
463.418,0.966
463.448,0.981
463.478,0.966
463.508,0.969
463.538,0.962
463.568,0.968
463.598,0.974
463.628,0.977
463.658,0.971
463.688,0.966
463.718,0.973
463.748,0.969
463.778,0.966
463.808,0.967
463.838,0.969
463.868,0.971
463.898,0.968
463.928,0.967
463.958,0.971
463.988,0.972
464.018,0.969
464.048,0.968
464.078,0.976
464.108,0.969
464.138,0.971
464.168,0.971
464.198,0.965
464.228,0.964
464.258,0.978
464.288,0.964
464.318,0.964
464.348,0.964
464.378,0.969
464.408,0.975
464.438,0.977
464.468,0.973
464.498,0.966
464.528,0.971
464.558,0.968
464.588,0.968
464.618,0.971
464.648,0.967
464.678,0.966
464.708,0.972
464.738,0.966
464.768,0.970
464.798,0.969
464.828,0.970
464.858,0.971
464.888,0.974
464.918,0.973
464.948,0.967
464.978,0.969
465.008,0.966
465.038,0.970
465.068,0.976
465.098,0.968
465.128,0.971
465.158,0.966
465.188,0.963
465.218,0.968
465.248,0.969
465.278,0.969
465.308,0.966
465.338,0.967
465.368,0.970
465.398,0.961
465.428,0.967
465.458,0.970
465.488,0.972
465.518,0.972
465.548,0.975
465.578,0.969
465.608,0.968
465.638,0.966
465.668,0.973
465.698,0.972
465.728,0.976
465.758,0.972
465.788,0.972
465.818,0.967
465.848,0.968
465.878,0.970
465.908,0.976
465.938,0.982
465.968,0.968
465.998,0.963
466.028,0.968
466.058,0.968
466.088,0.975
466.118,0.974
466.148,0.971
466.178,0.969
466.208,0.967
466.238,0.965
466.268,0.968
466.298,0.972
466.328,0.972
466.358,0.967
466.388,0.964
466.418,0.969
466.448,0.970
466.478,0.966
466.508,0.973
466.538,0.967
466.568,0.964
466.598,0.970
466.628,0.967
466.658,0.971
466.688,0.970
466.718,0.972
466.748,0.968
466.778,0.967
466.808,0.962
466.838,0.970
466.868,0.971
466.898,0.965
466.928,0.963
466.958,0.972
466.988,0.973
467.018,0.973
467.048,0.971
467.078,0.970
467.108,0.965
467.138,0.967
467.168,0.969
467.198,0.969
467.228,0.969
467.258,0.956
467.288,0.966
467.318,0.963
467.348,0.974
467.378,0.971
467.408,0.967
467.438,0.964
467.468,0.968
467.498,0.970
467.528,0.968
467.558,0.970
467.588,0.968
467.618,0.968
467.648,0.971
467.678,0.977
467.708,0.969
467.738,0.965
467.768,0.964
467.798,0.968
467.828,0.965
467.858,0.960
467.888,0.967
467.918,0.968
467.948,0.974
467.978,0.967
468.008,0.969
468.038,0.974
468.068,0.971
468.098,0.966
468.128,0.967
468.158,0.966
468.188,0.971
468.218,0.974
468.248,0.970
468.278,0.973
468.308,0.973
468.338,0.973
468.368,0.964
468.398,0.962
468.428,0.960
468.458,0.965
468.488,0.965
468.518,0.971
468.548,0.973
468.578,0.959
468.608,0.960
468.638,0.967
468.668,0.968
468.698,0.971
468.728,0.971
468.758,0.970
468.788,0.963
468.818,0.970
468.848,0.963
468.878,0.968
468.908,0.968
468.938,0.968
468.968,0.962
468.998,0.968
469.028,0.965
469.058,0.966
469.088,0.963
469.118,0.969
469.148,0.972
469.178,0.971
469.208,0.975
469.238,0.963
469.268,0.963
469.298,0.969
469.328,0.967
469.358,0.970
469.388,0.967
469.418,0.967
469.448,0.971
469.478,0.979
469.508,0.964
469.538,0.962
469.568,0.959
469.598,0.967
469.628,0.969
469.658,0.975
469.688,0.969
469.718,0.964
469.748,0.972
469.778,0.971
469.808,0.965
469.838,0.968
469.868,0.970
469.898,0.965
469.928,0.970
469.958,0.965
469.988,0.967
470.018,0.967
470.048,0.966
470.078,0.969
470.108,0.972
470.138,0.964
470.168,0.966
470.198,0.966
470.228,0.971
470.258,0.973
470.288,0.970
470.318,0.962
470.348,0.970
470.378,0.978
470.408,0.961
470.438,0.964
470.468,0.966
470.498,0.968
470.528,0.973
470.558,0.969
470.588,0.962
470.618,0.963
470.648,0.974
470.678,0.969
470.708,0.965
470.738,0.969
470.768,0.970
470.798,0.971
470.828,0.968
470.858,0.969
470.888,0.968
470.918,0.965
470.948,0.968
470.978,0.972
471.008,0.970
471.038,0.968
471.068,0.968
471.098,0.966
471.128,0.970
471.158,0.969
471.188,0.962
471.218,0.973
471.248,0.973
471.278,0.964
471.308,0.967
471.338,0.965
471.368,0.965
471.398,0.970
471.428,0.968
471.458,0.966
471.488,0.964
471.518,0.972
471.548,0.966
471.578,0.967
471.608,0.968
471.638,0.967
471.668,0.974
471.698,0.968
471.728,0.966
471.758,0.967
471.788,0.968
471.818,0.964
471.848,0.969
471.878,0.973
471.908,0.968
471.938,0.969
471.968,0.968
471.998,0.970
472.028,0.970
472.058,0.971
472.088,0.967
472.118,0.968
472.148,0.976
472.178,0.967
472.208,0.963
472.238,0.966
472.268,0.968
472.298,0.969
472.328,0.974
472.358,0.970
472.388,0.966
472.418,0.963
472.448,0.969
472.478,0.967
472.508,0.968
472.538,0.969
472.568,0.966
472.598,0.967
472.628,0.969
472.658,0.968
472.688,0.969
472.718,0.968
472.748,0.965
472.778,0.970
472.808,0.969
472.838,0.970
472.868,0.966
472.898,0.964
472.928,0.967
472.958,0.967
472.988,0.970
473.018,0.968
473.048,0.962
473.078,0.963
473.108,0.977
473.138,0.961
473.168,0.962
473.198,0.966
473.228,0.971
473.258,0.968
473.288,0.966
473.318,0.967
473.348,0.965
473.378,0.969
473.408,0.972
473.438,0.966
473.468,0.967
473.498,0.964
473.528,0.968
473.558,0.975
473.588,0.973
473.618,0.970
473.648,0.965
473.678,0.967
473.708,0.964
473.738,0.959
473.768,0.964
473.798,0.965
473.828,0.973
473.858,0.977
473.888,0.970
473.918,0.970
473.948,0.980
473.978,0.957
474.008,0.951
474.038,0.960
474.068,0.969
474.098,0.969
474.128,0.972
474.158,0.972
474.188,0.969
474.218,0.969
474.248,0.969
474.278,0.967
474.308,0.971
474.338,0.967
474.368,0.967
474.398,0.962
474.428,0.960
474.458,0.964
474.488,0.964
474.518,0.969
474.548,0.975
474.578,0.979
474.608,0.975
474.638,0.977
474.668,0.965
474.698,0.967
474.728,0.963
474.758,0.957
474.788,0.961
474.818,0.976
474.848,0.968
474.878,0.963
474.908,0.968
474.938,0.970
474.968,0.974
474.998,0.968
475.028,0.970
475.058,0.966
475.088,0.961
475.118,0.968
475.148,0.966
475.178,0.967
475.208,0.970
475.238,0.970
475.268,0.967
475.298,0.965
475.328,0.969
475.358,0.970
475.388,0.966
475.418,0.969
475.448,0.971
475.478,0.971
475.508,0.968
475.538,0.967
475.568,0.967
475.598,0.969
475.628,0.971
475.658,0.971
475.688,0.966
475.718,0.968
475.748,0.977
475.778,0.964
475.808,0.967
475.838,0.961
475.868,0.965
475.898,0.969
475.928,0.972
475.958,0.968
475.988,0.962
476.018,0.971
476.048,0.970
476.078,0.968
476.108,0.966
476.138,0.965
476.168,0.968
476.198,0.967
476.228,0.967
476.258,0.969
476.288,0.967
476.318,0.971
476.348,0.968
476.378,0.968
476.408,0.968
476.438,0.967
476.468,0.969
476.498,0.962
476.528,0.974
476.558,0.978
476.588,0.966
476.618,0.966
476.648,0.964
476.678,0.968
476.708,0.975
476.738,0.971
476.768,0.967
476.798,0.964
476.828,0.970
476.858,0.971
476.888,0.970
476.918,0.968
476.948,0.966
476.978,0.963
477.008,0.966
477.038,0.970
477.068,0.965
477.098,0.970
477.128,0.966
477.158,0.965
477.188,0.968
477.218,0.972
477.248,0.966
477.278,0.972
477.308,0.974
477.338,0.970
477.368,0.964
477.398,0.967
477.428,0.968
477.458,0.968
477.488,0.972
477.518,0.970
477.548,0.966
477.578,0.972
477.608,0.969
477.638,0.969
477.668,0.971
477.698,0.969
477.728,0.966
477.758,0.967
477.788,0.967
477.818,0.969
477.848,0.966
477.878,0.966
477.908,0.967
477.938,0.973
477.968,0.968
477.998,0.967
478.028,0.967
478.058,0.968
478.088,0.966
478.118,0.965
478.148,0.976
478.178,0.965
478.208,0.964
478.238,0.967
478.268,0.971
478.298,0.973
478.328,0.971
478.358,0.971
478.388,0.968
478.418,0.969
478.448,0.968
478.478,0.969
478.508,0.969
478.538,0.968
478.568,0.967
478.598,0.969
478.628,0.970
478.658,0.972
478.688,0.968
478.718,0.965
478.748,0.970
478.778,0.971
478.808,0.970
478.838,0.969
478.868,0.969
478.898,0.968
478.928,0.966
478.958,0.967
478.988,0.965
479.018,0.968
479.048,0.966
479.078,0.963
479.108,0.981
479.138,0.970
479.168,0.965
479.198,0.965
479.228,0.965
479.258,0.967
479.288,0.970
479.318,0.971
479.348,0.963
479.378,0.969
479.408,0.967
479.438,0.970
479.468,0.972
479.498,0.970
479.528,0.969
479.558,0.969
479.588,0.967
479.618,0.965
479.648,0.970
479.678,0.967
479.708,0.964
479.738,0.970
479.768,0.969
479.798,0.968
479.828,0.967
479.858,0.969
479.888,0.966
479.918,0.968
479.948,0.965
479.978,0.967
480.008,0.973
480.038,0.965
480.068,0.973
480.098,0.970
480.128,0.967
480.158,0.965
480.188,0.963
480.218,0.966
480.248,0.967
480.278,0.969
480.308,0.966
480.338,0.964
480.368,0.975
480.398,0.972
480.428,0.970
480.458,0.971
480.488,0.968
480.518,0.967
480.548,0.969
480.578,0.976
480.608,0.960
480.638,0.968
480.668,0.965
480.698,0.973
480.728,0.973
480.758,0.970
480.788,0.975
480.818,0.967
480.848,0.961
480.878,0.966
480.908,0.970
480.938,0.967
480.968,0.967
480.998,0.974
481.028,0.971
481.058,0.972
481.088,0.973
481.118,0.970
481.148,0.966
481.178,0.966
481.208,0.969
481.238,0.966
481.268,0.967
481.298,0.967
481.328,0.974
481.358,0.965
481.388,0.969
481.418,0.971
481.448,0.968
481.478,0.966
481.508,0.967
481.538,0.966
481.568,0.968
481.598,0.969
481.628,0.964
481.658,0.980
481.688,0.971
481.718,0.964
481.748,0.965
481.778,0.977
481.808,0.965
481.838,0.972
481.868,0.966
481.898,0.965
481.928,0.966
481.958,0.968
481.988,0.963
482.018,0.970
482.048,0.971
482.078,0.971
482.108,0.966
482.138,0.971
482.168,0.966
482.198,0.965
482.228,0.966
482.258,0.971
482.288,0.965
482.318,0.966
482.348,0.964
482.378,0.964
482.408,0.973
482.438,0.971
482.468,0.968
482.498,0.971
482.528,0.968
482.558,0.969
482.588,0.966
482.618,0.971
482.648,0.975
482.678,0.971
482.708,0.961
482.738,0.965
482.768,0.968
482.798,0.968
482.828,0.977
482.858,0.973
482.888,0.968
482.918,0.969
482.948,0.963
482.978,0.967
483.008,0.968
483.038,0.960
483.068,0.963
483.098,0.977
483.128,0.973
483.158,0.965
483.188,0.960
483.218,0.962
483.248,0.964
483.278,0.971
483.308,0.978
483.338,0.972
483.368,0.967
483.398,0.970
483.428,0.969
483.458,0.957
483.488,0.971
483.518,0.976
483.548,0.966
483.578,0.967
483.608,0.972
483.638,0.970
483.668,0.970
483.698,0.971
483.728,0.959
483.758,0.970
483.788,0.968
483.818,0.968
483.848,0.965
483.878,0.967
483.908,0.970
483.938,0.971
483.968,0.971
483.998,0.968
484.028,0.965
484.058,0.964
484.088,0.970
484.118,0.969
484.148,0.967
484.178,0.969
484.208,0.970
484.238,0.968
484.268,0.971
484.298,0.976
484.328,0.971
484.358,0.964
484.388,0.963
484.418,0.968
484.448,0.967
484.478,0.972
484.508,0.963
484.538,0.958
484.568,0.965
484.598,0.974
484.628,0.966
484.658,0.974
484.688,0.977
484.718,0.963
484.748,0.975
484.778,0.970
484.808,0.965
484.838,0.967
484.868,0.970
484.898,0.972
484.928,0.970
484.958,0.969
484.988,0.970
485.018,0.971
485.048,0.971
485.078,0.970
485.108,0.968
485.138,0.960
485.168,0.973
485.198,0.972
485.228,0.962
485.258,0.963
485.288,0.967
485.318,0.968
485.348,0.973
485.378,0.970
485.408,0.966
485.438,0.975
485.468,0.978
485.498,0.976
485.528,0.965
485.558,0.965
485.588,0.969
485.618,0.969
485.648,0.967
485.678,0.972
485.708,0.964
485.738,0.964
485.768,0.970
485.798,0.972
485.828,0.972
485.858,0.970
485.888,0.970
485.918,0.970
485.948,0.964
485.978,0.968
486.008,0.964
486.038,0.968
486.068,0.962
486.098,0.973
486.128,0.967
486.158,0.967
486.188,0.970
486.218,0.969
486.248,0.965
486.278,0.973
486.308,0.970
486.338,0.966
486.368,0.967
486.398,0.967
486.428,0.974
486.458,0.974
486.488,0.971
486.518,0.963
486.548,0.967
486.578,0.968
486.608,0.967
486.638,0.971
486.668,0.971
486.698,0.969
486.728,0.971
486.758,0.968
486.788,0.965
486.818,0.969
486.848,0.969
486.878,0.969
486.908,0.966
486.938,0.970
486.968,0.973
486.998,0.967
487.028,0.966
487.058,0.968
487.088,0.969
487.118,0.973
487.148,0.969
487.178,0.959
487.208,0.967
487.238,0.966
487.268,0.968
487.298,0.968
487.328,0.967
487.358,0.965
487.388,0.972
487.418,0.966
487.448,0.967
487.478,0.968
487.508,0.968
487.538,0.969
487.568,0.970
487.598,0.967
487.628,0.966
487.658,0.968
487.688,0.970
487.718,0.963
487.748,0.969
487.778,0.973
487.808,0.969
487.838,0.963
487.868,0.963
487.898,0.971
487.928,0.968
487.958,0.970
487.988,0.966
488.018,0.969
488.048,0.966
488.078,0.965
488.108,0.966
488.138,0.967
488.168,0.970
488.198,0.967
488.228,0.967
488.258,0.968
488.288,0.968
488.318,0.968
488.348,0.964
488.378,0.965
488.408,0.969
488.438,0.970
488.468,0.966
488.498,0.970
488.528,0.967
488.558,0.966
488.588,0.968
488.618,0.970
488.648,0.962
488.678,0.971
488.708,0.971
488.738,0.968
488.768,0.965
488.798,0.972
488.828,0.970
488.858,0.973
488.888,0.967
488.918,0.968
488.948,0.971
488.978,0.968
489.008,0.963
489.038,0.971
489.068,0.969
489.098,0.968
489.128,0.968
489.158,0.967
489.188,0.968
489.218,0.967
489.248,0.967
489.278,0.968
489.308,0.967
489.338,0.974
489.368,0.969
489.398,0.968
489.428,0.967
489.458,0.968
489.488,0.969
489.518,0.971
489.548,0.963
489.578,0.967
489.608,0.976
489.638,0.964
489.668,0.961
489.698,0.966
489.728,0.970
489.758,0.970
489.788,0.970
489.818,0.970
489.848,0.962
489.878,0.969
489.908,0.970
489.938,0.965
489.968,0.958
489.998,0.967
490.028,0.965
490.058,0.972
490.088,0.976
490.118,0.969
490.148,0.964
490.178,0.967
490.208,0.965
490.238,0.966
490.268,0.964
490.298,0.964
490.328,0.967
490.358,0.972
490.388,0.969
490.418,0.968
490.448,0.963
490.478,0.967
490.508,0.971
490.538,0.973
490.568,0.969
490.598,0.964
490.628,0.971
490.658,0.967
490.688,0.968
490.718,0.966
490.748,0.969
490.778,0.978
490.808,0.968
490.838,0.960
490.868,0.967
490.898,0.965
490.928,0.969
490.958,0.967
490.988,0.976
491.018,0.967
491.048,0.968
491.078,0.965
491.108,0.968
491.138,0.978
491.168,0.966
491.198,0.971
491.228,0.969
491.258,0.963
491.288,0.970
491.318,0.964
491.348,0.970
491.378,0.964
491.408,0.971
491.438,0.970
491.468,0.973
491.498,0.968
491.528,0.970
491.558,0.966
491.588,0.960
491.618,0.970
491.648,0.972
491.678,0.965
491.708,0.973
491.738,0.976
491.768,0.967
491.798,0.969
491.828,0.975
491.858,0.970
491.888,0.969
491.918,0.972
491.948,0.964
491.978,0.967
492.008,0.965
492.038,0.969
492.068,0.975
492.098,0.971
492.128,0.967
492.158,0.964
492.188,0.968
492.218,0.965
492.248,0.970
492.278,0.964
492.308,0.967
492.338,0.963
492.368,0.966
492.398,0.968
492.428,0.965
492.458,0.963
492.488,0.965
492.518,0.963
492.548,0.965
492.578,0.969
492.608,0.977
492.638,0.978
492.668,0.964
492.698,0.955
492.728,0.951
492.758,0.966
492.788,0.970
492.818,0.968
492.848,0.963
492.878,0.965
492.908,0.967
492.938,0.963
492.968,0.964
492.998,0.981
493.028,0.979
493.058,0.981
493.088,0.978
493.118,0.972
493.148,0.975
493.178,0.970
493.208,0.970
493.238,0.975
493.268,0.974
493.298,0.973
493.328,0.965
493.358,0.976
493.388,0.973
493.418,0.965
493.448,0.965
493.478,0.969
493.508,0.971
493.538,0.970
493.568,0.973
493.598,0.968
493.628,0.975
493.658,0.967
493.688,0.959
493.718,0.984
493.748,0.972
493.778,0.967
493.808,0.971
493.838,0.971
493.868,0.970
493.898,0.969
493.928,0.973
493.958,0.975
493.988,0.965
494.018,0.967
494.048,0.963
494.078,0.967
494.108,0.963
494.138,0.976
494.168,0.990
494.198,0.995
494.228,0.980
494.258,0.947
494.288,0.930
494.318,0.936
494.348,0.964
494.378,0.963
494.408,0.960
494.438,0.989
494.468,0.987
494.498,0.976
494.528,0.974
494.558,0.986
494.588,0.982
494.618,0.983
494.648,1.001
494.678,1.004
494.708,0.982
494.738,0.977
494.768,0.973
494.798,0.958
494.828,0.955
494.858,0.911
494.888,0.992
494.918,1.072
494.948,1.009
494.978,0.940
495.008,0.914
495.038,0.908
495.068,0.955
495.098,0.944
495.128,0.991
495.158,0.996
495.188,0.950
495.218,0.943
495.248,0.942
495.278,0.953
495.308,0.987
495.338,0.988
495.368,0.981
495.398,0.961
495.428,0.954
495.458,0.977
495.488,1.006
495.518,1.020
495.548,0.984
495.578,0.962
495.608,0.953
495.638,0.957
495.668,0.985
495.698,0.976
495.728,0.974
495.758,0.974
495.788,0.966
495.818,0.963
495.848,0.970
495.878,0.977
495.908,0.968
495.938,0.966
495.968,0.972
495.998,0.971
496.028,0.973
496.058,0.966
496.088,0.969
496.118,0.972
496.148,0.967
496.178,0.974
496.208,0.998
496.238,0.946
496.268,0.972
496.298,0.964
496.328,1.023
496.358,1.055
496.388,1.002
496.418,0.958
496.448,0.972
496.478,0.946
496.508,0.959
496.538,0.979
496.568,0.954
496.598,0.974
496.628,0.998
496.658,0.982
496.688,0.984
496.718,0.976
496.748,0.944
496.778,0.922
496.808,0.939
496.838,0.953
496.868,1.001
496.898,1.004
496.928,0.992
496.958,0.948
496.988,0.978
497.018,0.988
497.048,0.988
497.078,0.972
497.108,0.964
497.138,0.972
497.168,0.966
497.198,0.958
497.228,0.953
497.258,0.982
497.288,0.981
497.318,0.984
497.348,0.995
497.378,0.967
497.408,0.967
497.438,0.966
497.468,0.962
497.498,0.962
497.528,0.959
497.558,0.963
497.588,0.973
497.618,0.981
497.648,0.980
497.678,0.975
497.708,0.981
497.738,0.976
497.768,0.976
497.798,0.976
497.828,0.979
497.858,0.978
497.888,0.987
497.918,0.994
497.948,0.981
497.978,0.984
498.008,0.984
498.038,0.979
498.068,0.983
498.098,0.979
498.128,0.971
498.158,0.965
498.188,0.976
498.218,0.985
498.248,0.989
498.278,0.984
498.308,0.985
498.338,0.978
498.368,0.966
498.398,0.968
498.428,0.974
498.458,0.978
498.488,0.980
498.518,0.976
498.548,0.981
498.578,0.979
498.608,0.978
498.638,0.975
498.668,0.967
498.698,0.978
498.728,0.977
498.758,0.979
498.788,0.974
498.818,0.979
498.848,0.977
498.878,0.979
498.908,0.975
498.938,0.972
498.968,0.983
498.998,0.975
499.028,0.973
499.058,0.980
499.088,0.979
499.118,0.972
499.148,0.973
499.178,0.987
499.208,0.992
499.238,0.989
499.268,0.990
499.298,0.981
499.328,0.970
499.358,0.973
499.388,0.972
499.418,0.976
499.448,0.989
499.478,0.985
499.508,0.976
499.538,0.973
499.568,0.978
499.598,0.973
499.628,0.974
499.658,0.973
499.688,0.971
499.718,0.979
499.748,0.982
499.778,0.985
499.808,0.984
499.838,0.973
499.868,0.974
499.898,0.971
499.928,0.970
499.958,0.974
499.988,0.973
500.018,0.971
500.048,0.978
500.078,0.976
500.108,0.979
500.138,0.977
500.168,0.973
500.198,0.988
500.228,0.975
500.258,0.979
500.288,0.979
500.318,0.977
500.348,0.976
500.378,0.982
500.408,0.972
500.438,0.973
500.468,0.982
500.498,0.968
500.528,0.972
500.558,0.974
500.588,0.978
500.618,0.983
500.648,0.980
500.678,0.970
500.708,0.975
500.738,0.978
500.768,0.973
500.798,0.978
500.828,0.979
500.858,0.973
500.888,0.972
500.918,0.978
500.948,0.988
500.978,0.989
501.008,0.974
501.038,0.967
501.068,0.976
501.098,0.969
501.128,0.973
501.158,0.979
501.188,0.986
501.218,0.975
501.248,0.975
501.278,0.976
501.308,0.981
501.338,0.992
501.368,0.988
501.398,0.970
501.428,0.967
501.458,0.969
501.488,0.971
501.518,0.976
501.548,0.971
501.578,0.977
501.608,0.970
501.638,0.967
501.668,0.965
501.698,0.979
501.728,0.970
501.758,0.980
501.788,0.984
501.818,0.980
501.848,0.971
501.878,0.982
501.908,0.979
501.938,0.967
501.968,0.983
501.998,0.992
502.028,0.976
502.058,0.984
502.088,0.975
502.118,0.964
502.148,0.970
502.178,0.958
502.208,0.983
502.238,0.972
502.268,0.972
502.298,0.995
502.328,0.981
502.358,0.981
502.388,0.959
502.418,0.955
502.448,0.962
502.478,0.979
502.508,0.970
502.538,0.966
502.568,0.983
502.598,0.986
502.628,0.975
502.658,0.975
502.688,0.954
502.718,0.957
502.748,0.965
502.778,0.952
502.808,0.944
502.838,0.964
502.868,0.980
502.898,0.985
502.928,0.965
502.958,0.970
502.988,0.966
503.018,0.970
503.048,0.979
503.078,0.974
503.108,0.973
503.138,0.976
503.168,0.963
503.198,0.969
503.228,0.964
503.258,0.957
503.288,1.003
503.318,1.000
503.348,0.974
503.378,0.951
503.408,0.966
503.438,0.962
503.468,0.960
503.498,0.963
503.528,0.989
503.558,1.005
503.588,0.967
503.618,0.946
503.648,0.963
503.678,0.957
503.708,0.994
503.738,0.996
503.768,0.953
503.798,0.932
503.828,0.930
503.858,0.934
503.888,0.949
503.918,0.982
503.948,0.978
503.978,1.006
504.008,0.969
504.038,0.962
504.068,0.974
504.098,0.962
504.128,0.959
504.158,0.990
504.188,0.968
504.218,0.948
504.248,0.959
504.278,0.954
504.308,0.986
504.338,0.978
504.368,0.976
504.398,0.972
504.428,0.969
504.458,0.961
504.488,0.985
504.518,0.973
504.548,0.970
504.578,0.978
504.608,0.966
504.638,0.993
504.668,0.953
