df_hash,22ZHK4.V1TMJW
165.038,-2217
165.063,-2191
165.088,-1904
165.113,-1452
165.138,-979
165.163,-592
165.188,-324
165.213,-155
165.238,-64
165.263,-58
165.288,-146
165.313,-305
165.338,-467
165.363,-562
165.388,-565
165.413,-496
165.438,-376
165.463,-190
165.488,90
165.513,435
165.538,743
165.563,907
165.588,916
165.613,873
165.638,900
165.663,1018
165.688,1134
165.713,1149
165.738,1062
165.763,956
165.788,893
165.813,835
165.838,690
165.863,430
165.888,134
165.913,-92
165.938,-247
165.963,-443
165.988,-799
166.013,-1313
166.038,-1848
166.063,-2237
166.088,-2402
166.113,-2384
166.138,-2266
166.163,-2098
166.188,-1871
166.213,-1570
166.238,-1216
166.263,-876
166.288,-622
166.313,-479
166.338,-405
166.363,-313
166.388,-128
166.413,152
166.438,450
166.463,656
166.488,712
166.513,658
166.538,601
166.563,634
166.588,781
166.613,1002
166.638,1247
166.663,1496
166.688,1747
166.713,1972
166.738,2116
166.763,2137
166.788,2051
166.813,1928
166.838,1835
166.863,1772
166.888,1680
166.913,1513
166.938,1294
166.963,1110
166.988,1026
167.013,1020
167.038,997
167.063,881
167.088,692
167.113,535
167.138,507
167.163,614
167.188,771
167.213,871
167.238,864
167.263,765
167.288,621
167.313,474
167.338,342
167.363,236
167.388,149
167.413,60
167.438,-66
167.463,-254
167.488,-493
167.513,-749
167.538,-987
167.563,-1192
167.588,-1352
167.613,-1450
167.638,-1466
167.663,-1395
167.688,-1262
167.713,-1103
167.738,-941
167.763,-777
167.788,-611
167.813,-458
167.838,-337
167.863,-244
167.888,-146
167.913,-14
167.938,139
167.963,263
167.988,310
168.013,283
168.038,228
168.063,190
168.088,173
168.113,148
168.138,99
168.163,53
168.188,52
168.213,110
168.238,193
168.263,247
168.288,249
168.313,215
168.338,174
168.363,129
168.388,63
168.413,-28
168.438,-116
168.463,-158
168.488,-143
168.513,-106
168.538,-93
168.563,-109
168.588,-112
168.613,-61
168.638,33
168.663,117
168.688,150
168.713,152
168.738,201
168.763,359
168.788,616
168.813,893
168.838,1105
168.863,1211
168.888,1232
168.913,1213
168.938,1184
168.963,1155
168.988,1123
169.013,1093
169.038,1073
169.063,1063
169.088,1054
169.113,1029
169.138,979
169.163,905
169.188,817
169.213,726
169.238,630
169.263,513
169.288,349
169.313,126
169.338,-136
169.363,-388
169.388,-571
169.413,-654
169.438,-642
169.463,-572
169.488,-480
169.513,-383
169.538,-282
169.563,-179
169.588,-89
169.613,-31
169.638,-14
169.663,-16
169.688,0
169.713,65
169.738,166
169.763,256
169.788,281
169.813,222
169.838,113
169.863,5
169.888,-69
169.913,-119
169.938,-174
169.963,-246
169.988,-312
170.013,-340
170.038,-322
170.063,-287
170.088,-273
170.113,-288
170.138,-298
170.163,-245
170.188,-87
170.213,163
170.238,448
170.263,681
170.288,801
170.313,794
170.338,700
170.363,573
170.388,454
170.413,351
170.438,265
170.463,208
170.488,200
170.513,243
170.538,308
170.563,358
170.588,384
170.613,409
170.638,457
170.663,512
170.688,529
170.713,478
170.738,375
170.763,264
170.788,172
170.813,90
170.838,2
170.863,-79
170.888,-119
170.913,-96
170.938,-25
170.963,62
170.988,159
171.013,281
171.038,436
171.063,591
171.088,693
171.113,713
171.138,673
171.163,612
171.188,548
171.213,473
171.238,379
171.263,275
171.288,177
171.313,73
171.338,-56
171.363,-212
171.388,-346
171.413,-401
171.438,-371
171.463,-300
171.488,-233
171.513,-147
171.538,23
171.563,305
171.588,609
171.613,771
171.638,670
171.663,326
171.688,-131
171.713,-579
171.738,-993
171.763,-1417
171.788,-1856
171.813,-2218
171.838,-2370
171.863,-2258
171.888,-1962
171.913,-1624
171.938,-1330
171.963,-1074
171.988,-827
172.013,-614
172.038,-504
172.063,-502
172.088,-490
172.113,-283
172.138,239
172.163,1049
172.188,2008
172.213,2955
172.238,3765
172.263,4338
172.288,4596
172.313,4527
172.338,4227
172.363,3860
172.388,3548
172.413,3290
172.438,2993
172.463,2580
172.488,2067
172.513,1531
172.538,1033
172.563,574
172.588,112
172.613,-378
172.638,-893
172.663,-1396
172.688,-1834
172.713,-2156
172.738,-2350
172.763,-2462
172.788,-2572
172.813,-2718
172.838,-2857
172.863,-2895
172.888,-2785
172.913,-2564
172.938,-2305
172.963,-2032
172.988,-1717
173.013,-1358
173.038,-1024
173.063,-806
173.088,-711
173.113,-628
173.138,-427
173.163,-76
173.188,330
173.213,672
173.238,899
173.263,1057
173.288,1222
173.313,1444
173.338,1729
173.363,2047
173.388,2344
173.413,2567
173.438,2703
173.463,2792
173.488,2878
173.513,2939
173.538,2886
173.563,2643
173.588,2252
173.613,1844
173.638,1526
173.663,1288
173.688,1047
173.713,768
173.738,510
173.763,355
173.788,301
173.813,273
173.838,203
173.863,101
173.888,9
173.913,-69
173.938,-179
173.963,-352
173.988,-576
174.013,-832
174.038,-1119
174.063,-1413
174.088,-1612
174.113,-1593
174.138,-1354
174.163,-1097
174.188,-1077
174.213,-1352
174.238,-1695
174.263,-1796
174.288,-1562
174.313,-1190
174.338,-942
174.363,-873
174.388,-821
174.413,-635
174.438,-366
174.463,-194
174.488,-208
174.513,-302
174.538,-314
174.563,-208
174.588,-92
174.613,-55
174.638,-52
174.663,29
174.688,209
174.713,376
174.738,416
174.763,356
174.788,332
174.813,433
174.838,598
174.863,703
174.888,708
174.913,702
174.938,791
174.963,963
174.988,1099
175.013,1099
175.038,986
175.063,871
175.088,832
175.113,835
175.138,785
175.163,631
175.188,419
175.213,243
175.238,164
175.263,169
175.288,205
175.313,235
175.338,260
175.363,302
175.388,361
175.413,408
175.438,416
175.463,386
175.488,359
175.513,377
175.538,448
175.563,530
175.588,570
175.613,548
175.638,483
175.663,411
175.688,349
175.713,296
175.738,260
175.763,264
175.788,330
175.813,434
175.838,514
175.863,514
175.888,431
175.913,314
175.938,218
175.963,154
175.988,103
176.013,48
176.038,0
176.063,-19
176.088,-17
176.113,-27
176.138,-79
176.163,-160
176.188,-227
176.213,-255
176.238,-258
176.263,-269
176.288,-291
176.313,-288
176.338,-218
176.363,-87
176.388,50
176.413,139
176.438,169
176.463,171
176.488,168
176.513,150
176.538,92
176.563,3
176.588,-60
176.613,-48
176.638,30
176.663,109
176.688,116
176.713,46
176.738,-43
176.763,-95
176.788,-100
176.813,-93
176.838,-102
176.863,-109
176.888,-66
176.913,46
176.938,205
176.963,357
176.988,461
177.013,515
177.038,536
177.063,541
177.088,533
177.113,507
177.138,464
177.163,421
177.188,397
177.213,403
177.238,421
177.263,413
177.288,351
177.313,250
177.338,164
177.363,136
177.388,144
177.413,117
177.438,8
177.463,-134
177.488,-189
177.513,-69
177.538,184
177.563,430
177.588,544
177.613,517
177.638,436
177.663,384
177.688,367
177.713,338
177.738,273
177.763,198
177.788,153
177.813,143
177.838,136
177.863,107
177.888,63
177.913,27
177.938,11
177.963,8
177.988,10
178.013,17
178.038,19
178.063,0
178.088,-48
178.113,-89
178.138,-69
178.163,35
178.188,187
178.213,316
178.238,378
178.263,390
178.288,387
178.313,383
178.338,360
178.363,311
178.388,259
178.413,238
178.438,250
178.463,259
178.488,233
178.513,180
178.538,134
178.563,118
178.588,117
178.613,107
178.638,82
178.663,52
178.688,18
178.713,-26
178.738,-81
178.763,-112
178.788,-74
178.813,37
178.838,173
178.863,267
178.888,294
178.913,281
178.938,270
178.963,271
178.988,261
179.013,231
179.038,201
179.063,203
179.088,234
179.113,257
179.138,243
179.163,198
179.188,161
179.213,156
179.238,167
179.263,162
179.288,130
179.313,92
179.338,71
179.363,62
179.388,36
179.413,-18
179.438,-73
179.463,-80
179.488,-10
179.513,110
179.538,228
179.563,299
179.588,320
179.613,315
179.638,307
179.663,304
179.688,296
179.713,279
179.738,262
179.763,255
179.788,257
179.813,258
179.838,242
179.863,210
179.888,177
179.913,163
179.938,171
179.963,178
179.988,162
180.013,121
180.038,81
180.063,66
180.088,74
180.113,72
180.138,31
180.163,-30
180.188,-60
180.213,-14
180.238,102
180.263,231
180.288,315
180.313,336
180.338,322
180.363,306
180.388,298
180.413,289
180.438,275
180.463,269
180.488,284
180.513,310
180.538,318
180.563,289
180.588,234
180.613,184
180.638,165
180.663,172
180.688,180
180.713,168
180.738,135
180.763,102
180.788,83
180.813,73
180.838,52
180.863,10
180.888,-33
180.913,-41
180.938,14
180.963,124
180.988,243
181.013,320
181.038,339
181.063,322
181.088,300
181.113,288
181.138,273
181.163,246
181.188,217
181.213,209
181.238,224
181.263,241
181.288,231
181.313,195
181.338,157
181.363,144
181.388,153
181.413,158
181.438,140
181.463,109
181.488,86
181.513,76
181.538,59
181.563,19
181.588,-28
181.613,-39
181.638,20
181.663,136
181.688,252
181.713,317
181.738,324
181.763,304
181.788,288
181.813,282
181.838,271
181.863,246
181.888,222
181.913,218
181.938,234
181.963,244
181.988,228
182.013,190
182.038,155
182.063,143
182.088,147
182.113,144
182.138,125
182.163,100
182.188,80
182.213,61
182.238,26
182.263,-20
182.288,-47
182.313,-14
182.338,82
182.363,199
182.388,278
182.413,298
182.438,285
182.463,275
182.488,280
182.513,279
182.538,258
182.563,228
182.588,215
182.613,226
182.638,240
182.663,231
182.688,198
182.713,165
182.738,150
182.763,149
182.788,145
182.813,132
182.838,120
182.863,115
182.888,105
182.913,75
182.938,35
182.963,23
182.988,69
183.013,161
183.038,251
183.063,295
183.088,296
183.113,286
183.138,288
183.163,294
183.188,282
183.213,249
183.238,219
183.263,214
183.288,227
183.313,234
183.338,218
183.363,189
183.388,167
183.413,157
183.438,149
183.463,137
183.488,124
183.513,114
183.538,92
183.563,47
183.588,-11
183.613,-39
183.638,3
183.663,111
183.688,231
183.713,305
183.738,321
183.763,313
183.788,312
183.813,318
183.838,306
183.863,273
183.888,245
183.913,245
183.938,266
183.963,276
183.988,255
184.013,218
184.038,193
184.063,191
184.088,196
184.113,194
184.138,178
184.163,150
184.188,101
184.213,31
184.238,-38
184.263,-62
184.288,-10
184.313,98
184.338,205
184.363,265
184.388,275
184.413,265
184.438,257
184.463,248
184.488,227
184.513,196
184.538,167
184.563,152
184.588,149
184.613,145
184.638,132
184.663,108
184.688,78
184.713,48
184.738,26
184.763,16
184.788,7
184.813,-20
184.838,-75
184.863,-139
184.888,-188
184.913,-204
184.938,-184
184.963,-130
184.988,-45
185.013,46
185.038,108
185.063,115
185.088,81
185.113,51
185.138,41
185.163,26
185.188,-25
185.213,-98
185.238,-140
185.263,-135
185.288,-135
185.313,-204
185.338,-329
185.363,-431
185.388,-458
185.413,-457
185.438,-506
185.463,-609
185.488,-683
185.513,-671
185.538,-625
185.563,-618
185.588,-621
185.613,-511
185.638,-232
185.663,99
185.688,313
185.713,370
185.738,379
185.763,402
185.788,337
185.813,65
185.838,-304
185.863,-478
185.888,-312
185.913,-20
185.938,69
185.963,-21
185.988,111
186.013,740
186.038,1552
186.063,1919
186.088,1695
186.113,1534
186.138,2125
186.163,3084
186.188,2859
186.213,109
186.238,-4673
186.263,-9032
186.288,-10281
186.313,-7629
186.338,-2774
186.363,1465
186.388,3190
186.413,2410
186.438,485
186.463,-1143
186.488,-1774
186.513,-1406
186.538,-242
186.563,1666
186.588,4372
186.613,7698
186.638,10945
186.663,12983
186.688,12790
186.713,10146
186.738,5902
186.763,1522
186.788,-1796
186.813,-3686
186.838,-4448
186.863,-4459
186.888,-3810
186.913,-2459
186.938,-556
186.963,1492
186.988,3218
187.013,4178
187.038,3855
187.063,1702
187.088,-2415
187.113,-7707
187.138,-12570
187.163,-15496
187.188,-16109
187.213,-15347
187.238,-14584
187.263,-14494
187.288,-14663
187.313,-14171
187.338,-12472
187.363,-9772
187.388,-6699
187.413,-3748
187.438,-1004
187.463,1733
187.488,4665
187.513,7798
187.538,10946
187.563,13883
187.588,16578
187.613,19329
187.638,22614
187.663,26656
187.688,30951
187.713,32767
187.738,32767
187.763,32767
187.788,30121
187.813,26790
187.838,24836
187.863,23777
187.888,21478
187.913,15671
187.938,5836
187.963,-6079
187.988,-16770
188.013,-23665
188.038,-26355
188.063,-26322
188.088,-25429
188.113,-24592
188.138,-23650
188.163,-22172
188.188,-20184
188.213,-18137
188.238,-16361
188.263,-14765
188.288,-13063
188.313,-11192
188.338,-9378
188.363,-7828
188.388,-6476
188.413,-5075
188.438,-3522
188.463,-1992
188.488,-730
188.513,227
188.538,1081
188.563,2027
188.588,3030
188.613,3877
188.638,4429
188.663,4778
188.688,5149
188.713,5669
188.738,6259
188.763,6743
188.788,7025
188.813,7147
188.838,7196
188.863,7196
188.888,7101
188.913,6873
188.938,6524
188.963,6085
188.988,5561
189.013,4946
189.038,4273
189.063,3593
189.088,2903
189.113,2108
189.138,1121
189.163,-19
189.188,-1160
189.213,-2214
189.238,-3301
189.263,-4632
189.288,-6246
189.313,-7920
189.338,-9437
189.363,-10941
189.388,-12903
189.413,-15575
189.438,-18436
189.463,-20263
189.488,-19918
189.513,-17171
189.538,-12781
189.563,-7809
189.588,-2851
189.613,2031
189.638,6771
189.663,10853
189.688,13558
189.713,14630
189.738,14590
189.763,14295
189.788,14171
189.813,13962
189.838,13234
189.863,12027
189.888,10875
189.913,10166
189.938,9617
189.963,8547
189.988,6715
190.013,4757
190.038,3622
190.063,3530
190.088,3575
190.113,2515
190.138,13
190.163,-2945
190.188,-4892
190.213,-5158
190.238,-4347
190.263,-3625
190.288,-3646
190.313,-4178
190.338,-4609
190.363,-4652
190.388,-4488
190.413,-4378
190.438,-4303
190.463,-4047
190.488,-3510
190.513,-2832
190.538,-2203
190.563,-1654
190.588,-1077
190.613,-414
190.638,265
190.663,863
190.688,1373
190.713,1854
190.738,2320
190.763,2728
190.788,3062
190.813,3382
190.838,3741
190.863,4074
190.888,4238
190.913,4168
190.938,3967
190.963,3791
190.988,3678
191.013,3513
191.038,3183
191.063,2713
191.088,2246
191.113,1889
191.138,1624
191.163,1362
191.188,1058
191.213,737
191.238,444
191.263,189
191.288,-29
191.313,-195
191.338,-289
191.363,-330
191.388,-376
191.413,-471
191.438,-601
191.463,-720
191.488,-807
191.513,-889
191.538,-990
191.563,-1103
191.588,-1200
191.613,-1277
191.638,-1363
191.663,-1475
191.688,-1583
191.713,-1639
191.738,-1633
191.763,-1604
191.788,-1601
191.813,-1622
191.838,-1611
191.863,-1508
191.888,-1303
191.913,-1043
191.938,-787
191.963,-579
191.988,-425
192.013,-316
192.038,-239
192.063,-184
192.088,-143
192.113,-105
192.138,-59
192.163,1
192.188,72
192.213,129
192.238,149
192.263,134
192.288,112
192.313,112
192.338,135
192.363,148
192.388,118
192.413,55
192.438,12
192.463,41
192.488,151
192.513,298
192.538,419
192.563,483
192.588,500
192.613,503
192.638,507
192.663,504
192.688,481
192.713,439
192.738,398
192.763,373
192.788,360
192.813,336
192.838,285
192.863,221
192.888,171
192.913,146
192.938,123
192.963,70
192.988,-11
193.013,-80
193.038,-77
193.063,9
193.088,141
193.113,253
193.138,306
193.163,313
193.188,304
193.213,299
193.238,287
193.263,257
193.288,215
193.313,184
193.338,177
193.363,178
193.388,162
193.413,116
193.438,61
193.463,29
193.488,25
193.513,24
193.538,-10
193.563,-82
193.588,-146
193.613,-145
193.638,-51
193.663,105
193.688,259
193.713,355
193.738,387
193.763,387
193.788,386
193.813,388
193.838,374
193.863,338
193.888,299
193.913,284
193.938,295
193.963,300
193.988,266
194.013,199
194.038,143
194.063,135
194.088,159
194.113,155
194.138,83
194.163,-28
194.188,-101
194.213,-72
194.238,53
194.263,207
194.288,323
194.313,375
194.338,383
194.363,375
194.388,361
194.413,340
194.438,315
194.463,293
194.488,282
194.513,274
194.538,260
194.563,232
194.588,191
194.613,147
194.638,112
194.663,94
194.688,89
194.713,72
194.738,20
194.763,-60
194.788,-127
194.813,-119
194.838,-17
194.863,140
194.888,281
194.913,358
194.938,376
194.963,371
194.988,366
195.013,356
195.038,329
195.063,290
195.088,259
195.113,251
195.138,257
195.163,259
195.188,244
195.213,211
195.238,171
195.263,134
195.288,111
195.313,97
195.338,77
195.363,28
195.388,-47
195.413,-107
195.438,-93
195.463,13
195.488,170
195.513,300
195.538,357
195.563,358
195.588,349
195.613,355
195.638,359
195.663,340
195.688,304
195.713,278
195.738,278
195.763,286
195.788,272
195.813,231
195.838,185
195.863,153
195.888,137
195.913,125
195.938,109
195.963,86
195.988,51
196.013,-4
196.038,-68
196.063,-99
196.088,-53
196.113,69
196.138,214
196.163,316
196.188,352
196.213,351
196.238,353
196.263,359
196.288,346
196.313,303
196.338,254
196.363,235
196.388,248
196.413,260
196.438,240
196.463,194
196.488,156
196.513,148
196.538,153
196.563,141
196.588,103
196.613,57
196.638,20
196.663,-10
196.688,-56
196.713,-115
196.738,-148
196.763,-113
196.788,-1
196.813,143
196.838,265
196.863,334
196.888,368
196.913,392
196.938,415
196.963,421
196.988,397
197.013,361
197.038,342
197.063,348
197.088,357
197.113,342
197.138,300
197.163,261
197.188,246
197.213,252
197.238,248
197.263,222
197.288,188
197.313,166
197.338,151
197.363,118
197.388,57
197.413,6
197.438,17
197.463,106
197.488,228
197.513,317
197.538,344
197.563,332
197.588,318
197.613,310
197.638,290
197.663,250
197.688,207
197.713,189
197.738,196
197.763,203
197.788,186
197.813,154
197.838,128
197.863,119
197.888,115
197.913,102
197.938,81
197.963,57
197.988,24
198.013,-30
198.038,-94
198.063,-124
198.088,-79
198.113,33
198.138,161
198.163,247
198.188,278
198.213,282
198.238,289
198.263,296
198.288,284
198.313,249
198.338,212
198.363,200
198.388,216
198.413,240
198.438,253
198.463,250
198.488,238
198.513,223
198.538,209
198.563,197
198.588,186
198.613,166
198.638,121
198.663,56
198.688,9
198.713,23
198.738,113
198.763,242
198.788,345
198.813,385
198.838,372
198.863,343
198.888,322
198.913,306
198.938,278
198.963,236
198.988,197
199.013,179
199.038,185
199.063,195
199.088,192
199.113,171
199.138,141
199.163,114
199.188,86
199.213,44
199.238,-20
199.263,-88
199.288,-116
199.313,-65
199.338,60
199.363,209
199.388,319
199.413,362
199.438,357
199.463,347
199.488,352
199.513,360
199.538,355
199.563,338
199.588,333
199.613,349
199.638,370
199.663,366
199.688,328
199.713,281
199.738,255
199.763,254
199.788,250
199.813,208
199.838,129
199.863,60
199.888,55
199.913,135
199.938,263
199.963,377
199.988,430
200.013,424
200.038,392
200.063,359
200.088,324
200.113,276
200.138,214
200.163,162
200.188,139
200.213,132
200.238,107
200.263,48
200.288,-26
200.313,-81
200.338,-111
200.363,-150
200.388,-230
200.413,-332
200.438,-386
200.463,-336
200.488,-197
200.513,-51
200.538,24
200.563,18
200.588,-24
200.613,-59
200.638,-83
200.663,-121
200.688,-182
200.713,-242
200.738,-275
200.763,-284
200.788,-297
200.813,-329
200.838,-362
200.863,-366
200.888,-345
200.913,-333
200.938,-347
200.963,-336
200.988,-201
201.013,120
201.038,579
201.063,1025
201.088,1312
201.113,1406
201.138,1402
201.163,1429
201.188,1544
201.213,1701
201.238,1822
201.263,1878
201.288,1902
201.313,1919
201.338,1888
201.363,1719
201.388,1363
201.413,874
201.438,388
201.463,18
201.488,-211
201.513,-355
201.538,-465
201.563,-534
201.588,-520
201.613,-405
201.638,-236
201.663,-94
201.688,-31
201.713,-40
201.738,-78
201.763,-113
201.788,-149
201.813,-203
201.838,-273
201.863,-326
