df_hash,22ZHK4.QT9BDF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SU53
person_label,V49
date_time_start,2025-10-30_17-54-05.050000_+03
date_time_start_unix,1761832445.05
date_time_end,2025-10-30_18-02-50.778000_+03
length_difference_noticed,no

time,acc_mag
175.881,1.022
175.911,1.029
175.941,1.030
175.971,1.024
176.001,1.028
176.031,1.028
176.061,1.029
176.091,1.028
176.121,1.033
176.151,1.021
176.181,1.031
176.211,1.031
176.241,1.024
176.271,1.026
176.301,1.023
176.331,1.025
176.361,1.029
176.391,1.024
176.421,1.027
176.451,1.028
176.481,1.027
176.511,1.031
176.541,1.028
176.571,1.022
176.601,1.021
176.631,1.024
176.661,1.031
176.691,1.038
176.721,1.030
176.751,1.023
176.781,1.028
176.811,1.033
176.841,1.026
176.871,1.029
176.901,1.018
176.931,1.026
176.961,1.030
176.991,1.022
177.021,1.026
177.051,1.027
177.081,1.029
177.111,1.029
177.141,1.027
177.171,1.024
177.201,1.025
177.231,1.027
177.261,1.025
177.291,1.031
177.321,1.027
177.351,1.028
177.381,1.027
177.411,1.021
177.441,1.031
177.471,1.027
177.501,1.024
177.531,1.022
177.561,1.027
177.591,1.028
177.621,1.028
177.651,1.023
177.681,1.019
177.711,1.029
177.741,1.033
177.771,1.025
177.801,1.022
177.831,1.029
177.861,1.027
177.891,1.025
177.921,1.024
177.951,1.025
177.981,1.026
178.011,1.029
178.041,1.026
178.071,1.029
178.101,1.030
178.131,1.026
178.161,1.027
178.191,1.032
178.221,1.023
178.251,1.035
178.281,1.026
178.311,1.025
178.341,1.027
178.371,1.032
178.401,1.027
178.431,1.026
178.461,1.029
178.491,1.024
178.521,1.033
178.551,1.034
178.581,1.025
178.611,1.023
178.641,1.031
178.671,1.028
178.701,1.026
178.731,1.024
178.761,1.025
178.791,1.023
178.821,1.027
178.851,1.028
178.881,1.029
178.911,1.032
178.941,1.021
178.971,1.029
179.001,1.021
179.031,1.033
179.061,1.028
179.091,1.026
179.121,1.027
179.151,1.030
179.181,1.028
179.211,1.028
179.241,1.033
179.271,1.022
179.301,1.028
179.331,1.033
179.361,1.028
179.391,1.025
179.421,1.023
179.451,1.028
179.481,1.029
179.511,1.024
179.541,1.025
179.571,1.025
179.601,1.025
179.631,1.022
179.661,1.031
179.691,1.033
179.721,1.023
179.751,1.021
179.781,1.023
179.811,1.026
179.841,1.032
179.871,1.024
179.901,1.025
179.931,1.033
179.961,1.026
179.991,1.022
180.021,1.017
180.051,1.023
180.081,1.026
180.111,1.034
180.141,1.031
180.171,1.027
180.201,1.026
180.231,1.030
180.261,1.030
180.291,1.027
180.321,1.024
180.351,1.021
180.381,1.023
180.411,1.023
180.441,1.027
180.471,1.030
180.501,1.029
180.531,1.028
180.561,1.030
180.591,1.024
180.621,1.032
180.651,1.030
180.681,1.023
180.711,1.024
180.741,1.029
180.771,1.027
180.801,1.026
180.831,1.028
180.861,1.022
180.891,1.032
180.921,1.030
180.951,1.021
180.981,1.027
181.011,1.032
181.041,1.026
181.071,1.028
181.101,1.029
181.131,1.023
181.161,1.026
181.191,1.031
181.221,1.024
181.251,1.024
181.281,1.024
181.311,1.026
181.341,1.034
181.371,1.021
181.401,1.032
181.431,1.026
181.461,1.024
181.491,1.027
181.521,1.029
181.551,1.029
181.581,1.027
181.611,1.028
181.641,1.024
181.671,1.029
181.701,1.033
181.731,1.029
181.761,1.026
181.791,1.028
181.821,1.030
181.851,1.030
181.881,1.027
181.911,1.026
181.941,1.027
181.971,1.028
182.001,1.030
182.031,1.029
182.061,1.028
182.091,1.024
182.121,1.027
182.151,1.025
182.181,1.034
182.211,1.026
182.241,1.025
182.271,1.025
182.301,1.028
182.331,1.028
182.361,1.028
182.391,1.022
182.421,1.021
182.451,1.027
182.481,1.033
182.511,1.027
182.541,1.024
182.571,1.027
182.601,1.030
182.631,1.028
182.661,1.027
182.691,1.025
182.721,1.027
182.751,1.024
182.781,1.024
182.811,1.029
182.841,1.024
182.871,1.025
182.901,1.025
182.931,1.022
182.961,1.028
182.991,1.025
183.021,1.030
183.051,1.025
183.081,1.024
183.111,1.031
183.141,1.034
183.171,1.027
183.201,1.018
183.231,1.025
183.261,1.026
183.291,1.035
183.321,1.028
183.351,1.024
183.381,1.024
183.411,1.030
183.441,1.028
183.471,1.029
183.501,1.026
183.531,1.027
183.561,1.027
183.591,1.023
183.621,1.027
183.651,1.028
183.681,1.027
183.711,1.027
183.741,1.028
183.771,1.031
183.801,1.034
183.831,1.021
183.861,1.029
183.891,1.027
183.921,1.025
183.951,1.025
183.981,1.031
184.011,1.025
184.041,1.024
184.071,1.028
184.101,1.025
184.131,1.028
184.161,1.030
184.191,1.028
184.221,1.023
184.251,1.024
184.281,1.028
184.311,1.030
184.341,1.027
184.371,1.030
184.401,1.028
184.431,1.025
184.461,1.026
184.491,1.028
184.521,1.027
184.551,1.022
184.581,1.030
184.611,1.028
184.641,1.022
184.671,1.030
184.701,1.029
184.731,1.025
184.761,1.027
184.791,1.030
184.821,1.027
184.851,1.025
184.881,1.029
184.911,1.022
184.941,1.031
184.971,1.032
185.001,1.025
185.031,1.025
185.061,1.023
185.091,1.029
185.121,1.028
185.151,1.025
185.181,1.026
185.211,1.026
185.241,1.024
185.271,1.027
185.301,1.028
185.331,1.026
185.361,1.026
185.391,1.025
185.421,1.027
185.451,1.029
185.481,1.024
185.511,1.029
185.541,1.023
185.571,1.022
185.601,1.027
185.631,1.030
185.661,1.025
185.691,1.025
185.721,1.028
185.751,1.023
185.781,1.032
185.811,1.032
185.841,1.022
185.871,1.024
185.901,1.027
185.931,1.031
185.961,1.029
185.991,1.029
186.021,1.030
186.051,1.025
186.081,1.021
186.111,1.027
186.141,1.028
186.171,1.031
186.201,1.027
186.231,1.024
186.261,1.030
186.291,1.027
186.321,1.029
186.351,1.030
186.381,1.025
186.411,1.023
186.441,1.024
186.471,1.029
186.501,1.027
186.531,1.022
186.561,1.025
186.591,1.026
186.621,1.029
186.651,1.031
186.681,1.024
186.711,1.021
186.741,1.029
186.771,1.030
186.801,1.030
186.831,1.027
186.861,1.027
186.891,1.022
186.921,1.028
186.951,1.029
186.981,1.029
187.011,1.024
187.041,1.025
187.071,1.022
187.101,1.032
187.131,1.031
187.161,1.023
187.191,1.024
187.221,1.025
187.251,1.032
187.281,1.024
187.311,1.026
187.341,1.021
187.371,1.029
187.401,1.033
187.431,1.026
187.461,1.029
187.491,1.026
187.521,1.032
187.551,1.028
187.581,1.024
187.611,1.026
187.641,1.024
187.671,1.026
187.701,1.026
187.731,1.027
187.761,1.027
187.791,1.028
187.821,1.027
187.851,1.023
187.881,1.030
187.911,1.028
187.941,1.023
187.971,1.026
188.001,1.027
188.031,1.027
188.061,1.025
188.091,1.022
188.121,1.019
188.151,1.026
188.181,1.030
188.211,1.025
188.241,1.023
188.271,1.027
188.301,1.027
188.331,1.032
188.361,1.028
188.391,1.022
188.421,1.025
188.451,1.029
188.481,1.028
188.511,1.032
188.541,1.029
188.571,1.026
188.601,1.024
188.631,1.032
188.661,1.021
188.691,1.034
188.721,1.029
188.751,1.024
188.781,1.023
188.811,1.030
188.841,1.026
188.871,1.026
188.901,1.028
188.931,1.025
188.961,1.029
188.991,1.031
189.021,1.029
189.051,1.024
189.081,1.023
189.111,1.026
189.141,1.028
189.171,1.027
189.201,1.027
189.231,1.024
189.261,1.027
189.291,1.031
189.321,1.031
189.351,1.029
189.381,1.025
189.411,1.018
189.441,1.030
189.471,1.029
189.501,1.028
189.531,1.035
189.561,1.051
189.591,1.027
189.621,1.013
189.651,1.019
189.681,1.017
189.711,1.022
189.741,1.029
189.771,1.027
189.801,1.022
189.831,1.024
189.861,1.029
189.891,1.034
189.921,1.030
189.951,1.033
189.981,1.029
190.011,1.025
190.041,1.027
190.071,1.035
190.101,1.035
190.131,1.027
190.161,1.025
190.191,1.029
190.221,1.029
190.251,1.027
190.281,1.023
190.311,1.023
190.341,1.030
190.371,1.027
190.401,1.026
190.431,1.021
190.461,1.022
190.491,1.021
190.521,1.021
190.551,1.022
190.581,1.027
190.611,1.026
190.641,1.028
190.671,1.033
190.701,1.036
190.731,1.036
190.761,1.038
190.791,1.034
190.821,1.028
190.851,1.028
190.881,1.029
190.911,1.028
190.941,1.032
190.971,1.030
191.001,1.035
191.031,1.030
191.061,1.031
191.091,1.033
191.121,1.027
191.151,1.028
191.181,1.029
191.211,1.029
191.241,1.022
191.271,1.022
191.301,1.029
191.331,1.033
191.361,1.033
191.391,1.030
191.421,1.027
191.451,1.028
191.481,1.028
191.511,1.028
191.541,1.027
191.571,1.027
191.601,1.030
191.631,1.027
191.661,1.026
191.691,1.029
191.721,1.026
191.751,1.025
191.781,1.025
191.811,1.034
191.841,1.033
191.871,1.032
191.901,1.031
191.931,1.026
191.961,1.030
191.991,1.031
192.021,1.032
192.051,1.025
192.081,1.028
192.111,1.025
192.141,1.033
192.171,1.033
192.201,1.026
192.231,1.022
192.261,1.027
192.291,1.030
192.321,1.028
192.351,1.023
192.381,1.027
192.411,1.030
192.441,1.025
192.471,1.028
192.501,1.030
192.531,1.030
192.561,1.027
192.591,1.023
192.621,1.028
192.651,1.028
192.681,1.033
192.711,1.028
192.741,1.027
192.771,1.029
192.801,1.034
192.831,1.029
192.861,1.023
192.891,1.024
192.921,1.025
192.951,1.032
192.981,1.029
193.011,1.026
193.041,1.025
193.071,1.028
193.101,1.029
193.131,1.026
193.161,1.029
193.191,1.028
193.221,1.031
193.251,1.031
193.281,1.033
193.311,1.033
193.341,1.030
193.371,1.021
193.401,1.023
193.431,1.034
193.461,1.029
193.491,1.034
193.521,1.030
193.551,1.026
193.581,1.027
193.611,1.029
193.641,1.029
193.671,1.033
193.701,1.030
193.731,1.020
193.761,1.030
193.791,1.028
193.821,1.026
193.851,1.022
193.881,1.028
193.911,1.028
193.941,1.029
193.971,1.027
194.001,1.026
194.031,1.028
194.061,1.029
194.091,1.031
194.121,1.030
194.151,1.027
194.181,1.031
194.211,1.031
194.241,1.025
194.271,1.032
194.301,1.030
194.331,1.026
194.361,1.027
194.391,1.028
194.421,1.030
194.451,1.029
194.481,1.029
194.511,1.022
194.541,1.024
194.571,1.034
194.601,1.029
194.631,1.025
194.661,1.030
194.691,1.028
194.721,1.027
194.751,1.027
194.781,1.027
194.811,1.025
194.841,1.026
194.871,1.028
194.901,1.027
194.931,1.030
194.961,1.029
194.991,1.027
195.021,1.028
195.051,1.028
195.081,1.033
195.111,1.028
195.141,1.029
195.171,1.026
195.201,1.032
195.231,1.029
195.261,1.026
195.291,1.028
195.321,1.025
195.351,1.027
195.381,1.035
195.411,1.030
195.441,1.027
195.471,1.025
195.501,1.029
195.531,1.027
195.561,1.028
195.591,1.025
195.621,1.025
195.651,1.026
195.681,1.028
195.711,1.026
195.741,1.027
195.771,1.030
195.801,1.026
195.831,1.028
195.861,1.026
195.891,1.027
195.921,1.032
195.951,1.031
195.981,1.026
196.011,1.028
196.041,1.032
196.071,1.031
196.101,1.029
196.131,1.024
196.161,1.026
196.191,1.025
196.221,1.032
196.251,1.030
196.281,1.029
196.311,1.026
196.341,1.025
196.371,1.027
196.401,1.026
196.431,1.029
196.461,1.027
196.491,1.027
196.521,1.029
196.551,1.029
196.581,1.023
196.611,1.023
196.641,1.024
196.671,1.033
196.701,1.030
196.731,1.030
196.761,1.032
196.791,1.028
196.821,1.021
196.851,1.022
196.881,1.028
196.911,1.025
196.941,1.025
196.971,1.027
197.001,1.029
197.031,1.034
197.061,1.030
197.091,1.024
197.121,1.027
197.151,1.026
197.181,1.026
197.211,1.030
197.241,1.025
197.271,1.027
197.301,1.030
197.331,1.028
197.361,1.025
197.391,1.024
197.421,1.025
197.451,1.029
197.481,1.026
197.511,1.034
197.541,1.031
197.571,1.027
197.601,1.025
197.631,1.030
197.661,1.030
197.691,1.026
197.721,1.027
197.751,1.023
197.781,1.028
197.811,1.032
197.841,1.027
197.871,1.023
197.901,1.025
197.931,1.028
197.961,1.031
197.991,1.025
198.021,1.028
198.051,1.027
198.081,1.026
198.111,1.029
198.141,1.030
198.171,1.026
198.201,1.028
198.231,1.028
198.261,1.030
198.291,1.025
198.321,1.033
198.351,1.027
198.381,1.024
198.411,1.027
198.441,1.030
198.471,1.029
198.501,1.026
198.531,1.027
198.561,1.026
198.591,1.034
198.621,1.032
198.651,1.028
198.681,1.024
198.711,1.029
198.741,1.033
198.771,1.028
198.801,1.030
198.831,1.025
198.861,1.028
198.891,1.028
198.921,1.031
198.951,1.030
198.981,1.031
199.011,1.027
199.041,1.028
199.071,1.031
199.101,1.022
199.131,1.033
199.161,1.026
199.191,1.024
199.221,1.024
199.251,1.031
199.281,1.030
199.311,1.028
199.341,1.027
199.371,1.025
199.401,1.031
199.431,1.028
199.461,1.024
199.491,1.030
199.521,1.028
199.551,1.033
199.581,1.030
199.611,1.028
199.641,1.027
199.671,1.024
199.701,1.026
199.731,1.029
199.761,1.028
199.791,1.021
199.821,1.026
199.851,1.028
199.881,1.030
199.911,1.034
199.941,1.029
199.971,1.023
200.001,1.029
200.031,1.030
200.061,1.028
200.091,1.026
200.121,1.025
200.151,1.026
200.181,1.032
200.211,1.031
200.241,1.025
200.271,1.027
200.301,1.027
200.331,1.030
200.361,1.028
200.391,1.026
200.421,1.027
200.451,1.025
200.481,1.027
200.511,1.031
200.541,1.030
200.571,1.026
200.601,1.021
200.631,1.027
200.661,1.025
200.691,1.031
200.721,1.027
200.751,1.027
200.781,1.027
200.811,1.031
200.841,1.028
200.871,1.024
200.901,1.027
200.931,1.023
200.961,1.033
200.991,1.028
201.021,1.026
201.051,1.025
201.081,1.024
201.111,1.030
201.141,1.029
201.171,1.030
201.201,1.028
201.231,1.025
201.261,1.031
201.291,1.028
201.321,1.027
201.351,1.026
201.381,1.029
201.411,1.027
201.441,1.029
201.471,1.025
201.501,1.037
201.531,1.027
201.561,1.026
201.591,1.030
201.621,1.030
201.651,1.030
201.681,1.024
201.711,1.025
201.741,1.029
201.771,1.032
201.801,1.028
201.831,1.024
201.861,1.025
201.891,1.029
201.921,1.028
201.951,1.026
201.981,1.026
202.011,1.026
202.041,1.028
202.071,1.028
202.101,1.029
202.131,1.026
202.161,1.027
202.191,1.032
202.221,1.025
202.251,1.031
202.281,1.027
202.311,1.021
202.341,1.024
202.371,1.028
202.401,1.025
202.431,1.024
202.461,1.024
202.491,1.028
202.521,1.035
202.551,1.034
202.581,1.027
202.611,1.024
202.641,1.027
202.671,1.028
202.701,1.029
202.731,1.028
202.761,1.026
202.791,1.026
202.821,1.027
202.851,1.031
202.881,1.026
202.911,1.027
202.941,1.028
202.971,1.026
203.001,1.034
203.031,1.028
203.061,1.025
203.091,1.029
203.121,1.030
203.151,1.029
203.181,1.026
203.211,1.025
203.241,1.027
203.271,1.030
203.301,1.030
203.331,1.029
203.361,1.027
203.391,1.027
203.421,1.026
203.451,1.026
203.481,1.027
203.511,1.025
203.541,1.023
203.571,1.028
203.601,1.031
203.631,1.029
203.661,1.027
203.691,1.028
203.721,1.029
203.751,1.025
203.781,1.034
203.811,1.024
203.841,1.027
203.871,1.028
203.901,1.028
203.931,1.028
203.961,1.026
203.991,1.029
204.021,1.024
204.051,1.032
204.081,1.029
204.111,1.025
204.141,1.028
204.171,1.025
204.201,1.028
204.231,1.026
204.261,1.028
204.291,1.027
204.321,1.022
204.351,1.024
204.381,1.023
204.411,1.025
204.441,1.024
204.471,1.027
204.501,1.030
204.531,1.022
204.561,1.030
204.591,1.028
204.621,1.025
204.651,1.028
204.681,1.030
204.711,1.026
204.741,1.024
204.771,1.030
204.801,1.024
204.831,1.028
204.861,1.033
204.891,1.028
204.921,1.026
204.951,1.025
204.981,1.027
205.011,1.027
205.041,1.025
205.071,1.026
205.101,1.026
205.131,1.025
205.161,1.027
205.191,1.031
205.221,1.026
205.251,1.026
205.281,1.025
205.311,1.025
205.341,1.030
205.371,1.028
205.401,1.024
205.431,1.026
205.461,1.031
205.491,1.025
205.521,1.028
205.551,1.023
205.581,1.020
205.611,1.026
205.641,1.030
205.671,1.030
205.701,1.028
205.731,1.022
205.761,1.028
205.791,1.026
205.821,1.024
205.851,1.024
205.881,1.026
205.911,1.026
205.941,1.026
205.971,1.031
206.001,1.025
206.031,1.028
206.061,1.028
206.091,1.024
206.121,1.024
206.151,1.030
206.181,1.031
206.211,1.029
206.241,1.025
206.271,1.023
206.301,1.022
206.331,1.029
206.361,1.028
206.391,1.021
206.421,1.024
206.451,1.023
206.481,1.028
206.511,1.028
206.541,1.028
206.571,1.023
206.601,1.026
206.631,1.028
206.661,1.023
206.691,1.023
206.721,1.024
206.751,1.029
206.781,1.024
206.811,1.026
206.841,1.025
206.871,1.025
206.901,1.026
206.931,1.024
206.961,1.027
206.991,1.025
207.021,1.025
207.051,1.026
207.081,1.025
207.111,1.022
207.141,1.027
207.171,1.031
207.201,1.026
207.231,1.026
207.261,1.024
207.291,1.024
207.321,1.030
207.351,1.029
207.381,1.024
207.411,1.025
207.441,1.026
207.471,1.028
207.501,1.024
207.531,1.028
207.561,1.026
207.591,1.024
207.621,1.025
207.651,1.031
207.681,1.028
207.711,1.024
207.741,1.022
207.771,1.025
207.801,1.031
207.831,1.025
207.861,1.032
207.891,1.026
207.921,1.022
207.951,1.026
207.981,1.025
208.011,1.027
208.041,1.023
208.071,1.026
208.101,1.022
208.131,1.033
208.161,1.034
208.191,1.023
208.221,1.022
208.251,1.024
208.281,1.027
208.311,1.028
208.341,1.026
208.371,1.027
208.401,1.027
208.431,1.028
208.461,1.026
208.491,1.026
208.521,1.028
208.551,1.027
208.581,1.024
208.611,1.024
208.641,1.025
208.671,1.022
208.701,1.033
208.731,1.026
208.761,1.021
208.791,1.028
208.821,1.028
208.851,1.023
208.881,1.025
208.911,1.025
208.941,1.021
208.971,1.030
209.001,1.033
209.031,1.027
209.061,1.022
209.091,1.027
209.121,1.029
209.151,1.027
209.181,1.027
209.211,1.027
209.241,1.025
209.271,1.027
209.301,1.025
209.331,1.027
209.361,1.025
209.391,1.024
209.421,1.027
209.451,1.023
209.481,1.028
209.511,1.028
209.541,1.028
209.571,1.028
209.601,1.024
209.631,1.023
209.661,1.028
209.691,1.032
209.721,1.029
209.751,1.025
209.781,1.024
209.811,1.023
209.841,1.029
209.871,1.025
209.901,1.026
209.931,1.025
209.961,1.027
209.991,1.029
210.021,1.027
210.051,1.024
210.081,1.027
210.111,1.027
210.141,1.025
210.171,1.025
210.201,1.025
210.231,1.024
210.261,1.025
210.291,1.028
210.321,1.023
210.351,1.029
210.381,1.026
210.411,1.024
210.441,1.027
210.471,1.029
210.501,1.027
210.531,1.021
210.561,1.026
210.591,1.024
210.621,1.029
210.651,1.030
210.681,1.026
210.711,1.024
210.741,1.028
210.771,1.027
210.801,1.027
210.831,1.026
210.861,1.025
210.891,1.024
210.921,1.027
210.951,1.026
210.981,1.026
211.011,1.025
211.041,1.028
211.071,1.028
211.101,1.023
211.131,1.029
211.161,1.028
211.191,1.022
211.221,1.024
211.251,1.028
211.281,1.024
211.311,1.023
211.341,1.023
211.371,1.021
211.401,1.028
211.431,1.031
211.461,1.026
211.491,1.022
211.521,1.028
211.551,1.029
211.581,1.029
211.611,1.027
211.641,1.027
211.671,1.029
211.701,1.025
211.731,1.024
211.761,1.026
211.791,1.031
211.821,1.022
211.851,1.024
211.881,1.031
211.911,1.021
211.941,1.033
211.971,1.027
212.001,1.025
212.031,1.025
212.061,1.030
212.091,1.026
212.121,1.026
212.151,1.026
212.181,1.022
212.211,1.028
212.241,1.030
212.271,1.021
212.301,1.021
212.331,1.025
212.361,1.027
212.391,1.029
212.421,1.028
212.451,1.026
212.481,1.026
212.511,1.029
212.541,1.024
212.571,1.027
212.601,1.029
212.631,1.028
212.661,1.023
212.691,1.030
212.721,1.028
212.751,1.024
212.781,1.022
212.811,1.030
212.841,1.027
212.871,1.024
212.901,1.028
212.931,1.024
212.961,1.029
212.991,1.031
213.021,1.025
213.051,1.027
213.081,1.029
213.111,1.026
213.141,1.028
213.171,1.026
213.201,1.026
213.231,1.025
213.261,1.027
213.291,1.026
213.321,1.028
213.351,1.027
213.381,1.027
213.411,1.023
213.441,1.021
213.471,1.029
213.501,1.027
213.531,1.025
213.561,1.021
213.591,1.025
213.621,1.027
213.651,1.029
213.681,1.022
213.711,1.023
213.741,1.029
213.771,1.029
213.801,1.027
213.831,1.024
213.861,1.022
213.891,1.028
213.921,1.028
213.951,1.027
213.981,1.026
214.011,1.025
214.041,1.025
214.071,1.027
214.101,1.031
214.131,1.027
214.161,1.031
214.191,1.027
214.221,1.024
214.251,1.025
214.281,1.023
214.311,1.034
214.341,1.031
214.371,1.029
214.401,1.026
214.431,1.028
214.461,1.028
214.491,1.028
214.521,1.025
214.551,1.016
214.581,1.027
214.611,1.030
214.641,1.026
214.671,1.026
214.701,1.024
214.731,1.025
214.761,1.027
214.791,1.027
214.821,1.022
214.851,1.024
214.881,1.025
214.911,1.028
214.941,1.025
214.971,1.021
215.001,1.027
215.031,1.029
215.061,1.028
215.091,1.025
215.121,1.030
215.151,1.025
215.181,1.025
215.211,1.023
215.241,1.031
215.271,1.027
215.301,1.022
215.331,1.028
215.361,1.023
215.391,1.023
215.421,1.031
215.451,1.028
215.481,1.023
215.511,1.024
215.541,1.025
215.571,1.024
215.601,1.021
215.631,1.024
215.661,1.025
215.691,1.026
215.721,1.027
215.751,1.028
215.781,1.028
215.811,1.024
215.841,1.027
215.871,1.024
215.901,1.024
215.931,1.031
215.961,1.026
215.991,1.026
216.021,1.024
216.051,1.027
216.081,1.028
216.111,1.025
216.141,1.024
216.171,1.019
216.201,1.028
216.231,1.029
216.261,1.026
216.291,1.024
216.321,1.027
216.351,1.028
216.381,1.027
216.411,1.023
216.441,1.023
216.471,1.025
216.501,1.026
216.531,1.025
216.561,1.026
216.591,1.025
216.621,1.026
216.651,1.029
216.681,1.028
216.711,1.025
216.741,1.024
216.771,1.026
216.801,1.034
216.831,1.032
216.861,1.024
216.891,1.027
216.921,1.028
216.951,1.030
216.981,1.027
217.011,1.023
217.041,1.021
217.071,1.025
217.101,1.031
217.131,1.024
217.161,1.025
217.191,1.025
217.221,1.025
217.251,1.028
217.281,1.025
217.311,1.026
217.341,1.023
217.371,1.027
217.401,1.025
217.431,1.028
217.461,1.022
217.491,1.025
217.521,1.026
217.551,1.028
217.581,1.028
217.611,1.020
217.641,1.031
217.671,1.029
217.701,1.022
217.731,1.026
217.761,1.032
217.791,1.031
217.821,1.024
217.851,1.028
217.881,1.028
217.911,1.025
217.941,1.033
217.971,1.026
218.001,1.022
218.031,1.024
218.061,1.027
218.091,1.028
218.121,1.024
218.151,1.025
218.181,1.025
218.211,1.023
218.241,1.025
218.271,1.028
218.301,1.028
218.331,1.024
218.361,1.026
218.391,1.026
218.421,1.025
218.451,1.025
218.481,1.029
218.511,1.025
218.541,1.026
218.571,1.025
218.601,1.028
218.631,1.026
218.661,1.020
218.691,1.026
218.721,1.026
218.751,1.031
218.781,1.032
218.811,1.027
218.841,1.025
218.871,1.025
218.901,1.029
218.931,1.025
218.961,1.026
218.991,1.022
219.021,1.022
219.051,1.025
219.081,1.027
219.111,1.028
219.141,1.028
219.171,1.027
219.201,1.024
219.231,1.024
219.261,1.023
219.291,1.033
219.321,1.027
219.351,1.026
219.381,1.025
219.411,1.029
219.441,1.027
219.471,1.023
219.501,1.024
219.531,1.018
219.561,1.028
219.591,1.029
219.621,1.026
219.651,1.028
219.681,1.025
219.711,1.025
219.741,1.032
219.771,1.026
219.801,1.027
219.831,1.023
219.861,1.025
219.891,1.026
219.921,1.024
219.951,1.027
219.981,1.025
220.011,1.029
220.041,1.028
220.071,1.024
220.101,1.031
220.131,1.027
220.161,1.026
220.191,1.023
220.221,1.028
220.251,1.027
220.281,1.023
220.311,1.030
220.341,1.023
220.371,1.028
220.401,1.030
