df_hash,22ZHK4.3SLRU5
163.794,0.991
163.824,0.988
163.854,0.987
163.884,0.989
163.914,0.989
163.944,0.988
163.974,0.985
164.004,0.987
164.034,0.990
164.064,0.988
164.094,0.990
164.124,0.990
164.154,0.990
164.184,0.988
164.214,0.984
164.244,0.985
164.274,0.982
164.304,0.987
164.334,0.986
164.364,0.996
164.394,0.996
164.424,0.983
164.454,0.986
164.484,0.994
164.514,0.991
164.544,0.986
164.574,0.986
164.604,0.985
164.634,0.982
164.664,0.987
164.694,0.989
164.724,0.990
164.754,0.987
164.784,0.987
164.814,0.989
164.844,0.984
164.874,0.986
164.904,0.986
164.934,0.992
164.964,0.994
164.994,0.985
165.024,0.984
165.054,0.988
165.084,0.984
165.114,0.988
165.144,0.993
165.174,0.985
165.204,0.994
165.234,0.991
165.264,0.989
165.294,0.988
165.324,0.989
165.354,0.988
165.384,0.986
165.414,0.986
165.444,0.986
165.474,0.988
165.504,0.988
165.534,0.991
165.564,0.990
165.594,0.987
165.624,0.988
165.654,0.988
165.684,0.986
165.714,0.992
165.744,0.989
165.774,0.983
165.804,0.987
165.834,0.988
165.864,0.986
165.894,0.989
165.924,0.990
165.954,0.987
165.984,0.992
166.014,0.985
166.044,0.992
166.074,0.989
166.104,0.986
166.134,0.989
166.164,0.986
166.194,0.984
166.224,0.987
166.254,0.988
166.284,0.989
166.314,0.985
166.344,0.988
166.374,0.988
166.404,0.987
166.434,0.985
166.464,0.989
166.494,0.987
166.524,0.992
166.554,0.981
166.584,0.989
166.614,0.991
166.644,0.988
166.674,0.990
166.704,0.992
166.734,0.988
166.764,0.994
166.794,0.987
166.824,0.988
166.854,0.991
166.884,0.985
166.914,0.985
166.944,0.989
166.974,0.987
167.004,0.987
167.034,0.985
167.064,0.987
167.094,0.991
167.124,0.990
167.154,0.987
167.184,0.987
167.214,0.992
167.244,0.988
167.274,0.991
167.304,0.993
167.334,0.990
167.364,0.986
167.394,0.987
167.424,0.989
167.454,0.989
167.484,0.992
167.514,0.984
167.544,0.990
167.574,0.987
167.604,0.985
167.634,0.984
167.664,0.987
167.694,0.991
167.724,0.989
167.754,0.987
167.784,0.988
167.814,0.991
167.844,0.990
167.874,0.989
167.904,0.989
167.934,0.991
167.964,0.988
167.994,0.986
168.024,0.988
168.054,0.990
168.084,0.995
168.114,0.988
168.144,0.989
168.174,0.991
168.204,0.991
168.234,0.992
168.264,0.992
168.294,0.989
168.324,0.990
168.354,0.990
168.384,0.986
168.414,0.986
168.444,0.987
168.474,0.988
168.504,0.986
168.534,0.988
168.564,0.985
168.594,0.988
168.624,0.990
168.654,0.989
168.684,0.990
168.714,0.989
168.744,0.989
168.774,0.989
168.804,0.984
168.834,0.993
168.864,0.995
168.894,0.987
168.924,0.991
168.954,0.990
168.984,0.985
169.014,0.989
169.044,0.990
169.074,0.992
169.104,0.989
169.134,0.989
169.164,0.986
169.194,0.986
169.224,0.990
169.254,0.988
169.284,0.990
169.314,0.989
169.344,0.985
169.374,0.989
169.404,0.987
169.434,0.988
169.464,0.990
169.494,0.990
169.524,0.992
169.554,0.990
169.584,0.988
169.614,0.993
169.644,0.993
169.674,0.990
169.704,0.991
169.734,0.994
169.764,0.990
169.794,0.990
169.824,0.990
169.854,0.986
169.884,0.991
169.914,0.992
169.944,0.994
169.974,0.998
170.004,1.006
170.034,1.001
170.064,0.985
170.094,0.976
170.124,0.976
170.154,0.975
170.184,0.976
170.214,0.979
170.244,0.980
170.274,0.985
170.304,0.988
170.334,0.991
170.364,0.982
170.394,0.993
170.424,1.012
170.454,0.994
170.484,0.983
170.514,0.990
170.544,0.987
170.574,0.992
170.604,0.992
170.634,0.993
170.664,1.006
170.694,0.994
170.724,0.968
170.754,0.973
170.784,0.973
170.814,0.958
170.844,0.961
170.874,0.976
170.904,0.983
170.934,0.993
170.964,0.997
170.994,0.995
171.024,0.979
171.054,0.970
171.084,0.967
171.114,0.972
171.144,0.974
171.174,0.977
171.204,0.979
171.234,0.983
171.264,0.981
171.294,0.977
171.324,0.981
171.354,0.982
171.384,0.981
171.414,0.984
171.444,0.984
171.474,0.981
171.504,0.979
171.534,0.984
171.564,0.985
171.594,0.983
171.624,0.978
171.654,0.980
171.684,0.980
171.714,0.981
171.744,0.980
171.774,0.979
171.804,0.986
171.834,0.982
171.864,0.978
171.894,0.985
171.924,0.990
171.954,0.981
171.984,0.982
172.014,0.981
172.044,0.981
172.074,0.983
172.104,0.980
172.134,0.981
172.164,0.983
172.194,0.985
172.224,0.981
172.254,0.982
172.284,0.983
172.314,0.982
172.344,0.985
172.374,0.981
172.404,0.981
172.434,0.982
172.464,0.981
172.494,0.983
172.524,0.983
172.554,0.981
172.584,0.980
172.614,0.982
172.644,0.985
172.674,0.982
172.704,0.980
172.734,0.978
172.764,0.981
172.794,0.984
172.824,0.987
172.854,0.985
172.884,0.984
172.914,0.986
172.944,0.985
172.974,0.979
173.004,0.983
173.034,0.982
173.064,0.982
173.094,0.980
173.124,0.981
173.154,0.984
173.184,0.979
173.214,0.983
173.244,0.980
173.274,0.978
173.304,0.980
173.334,0.978
173.364,0.985
173.394,0.984
173.424,0.981
173.454,0.982
173.484,0.981
173.514,0.979
173.544,0.979
173.574,0.982
173.604,0.979
173.634,0.979
173.664,0.983
173.694,0.985
173.724,0.983
173.754,0.981
173.784,0.980
173.814,0.983
173.844,0.980
173.874,0.981
173.904,0.982
173.934,0.981
173.964,0.984
173.994,0.981
174.024,0.982
174.054,0.984
174.084,0.981
174.114,0.984
174.144,0.985
174.174,0.981
174.204,0.983
174.234,0.981
174.264,0.981
174.294,0.981
174.324,0.983
174.354,0.983
174.384,0.988
174.414,0.986
174.444,0.985
174.474,0.982
174.504,0.981
174.534,0.981
174.564,0.979
174.594,0.978
174.624,0.984
174.654,0.984
174.684,0.986
174.714,0.981
174.744,0.983
174.774,0.985
174.804,0.984
174.834,0.983
174.864,0.985
174.894,0.986
174.924,0.981
174.954,0.982
174.984,0.983
175.014,0.984
175.044,0.981
175.074,0.987
175.104,0.981
175.134,0.981
175.164,0.984
175.194,0.984
175.224,0.979
175.254,0.980
175.284,0.985
175.314,0.984
175.344,0.985
175.374,0.982
175.404,0.982
175.434,0.986
175.464,0.979
175.494,0.982
175.524,0.981
175.554,0.982
175.584,0.984
175.614,0.982
175.644,0.987
175.674,0.979
175.704,0.985
175.734,0.981
175.764,0.987
175.794,0.983
175.824,0.983
175.854,0.980
175.884,0.985
175.914,0.984
175.944,0.984
175.974,0.982
176.004,0.979
176.034,0.984
176.064,0.982
176.094,0.983
176.124,0.982
176.154,0.984
176.184,0.984
176.214,0.984
176.244,0.982
176.274,0.982
176.304,0.979
176.334,0.980
176.364,0.990
176.394,0.983
176.424,0.980
176.454,0.979
176.484,0.983
176.514,0.984
176.544,0.983
176.574,0.976
176.604,0.982
176.634,0.983
176.664,0.984
176.694,0.983
176.724,0.981
176.754,0.982
176.784,0.980
176.814,0.987
176.844,0.979
176.874,0.980
176.904,0.982
176.934,0.984
176.964,0.981
176.994,0.981
177.024,0.980
177.054,0.985
177.084,0.990
177.114,0.980
177.144,0.980
177.174,0.984
177.204,0.981
177.234,0.980
177.264,0.986
177.294,0.985
177.324,0.985
177.354,0.983
177.384,0.982
177.414,0.985
177.444,0.981
177.474,0.983
177.504,0.981
177.534,0.986
177.564,0.979
177.594,0.982
177.624,0.983
177.654,0.984
177.684,0.983
177.714,0.982
177.744,0.983
177.774,0.982
177.804,0.986
177.834,0.988
177.864,0.979
177.894,0.983
177.924,0.984
177.954,0.982
177.984,0.985
178.014,0.983
178.044,0.983
178.074,0.989
178.104,0.984
178.134,0.983
178.164,0.983
178.194,0.980
178.224,0.983
178.254,0.983
178.284,0.982
178.314,0.979
178.344,0.985
178.374,0.983
178.404,0.980
178.434,0.984
178.464,0.980
178.494,0.986
178.524,0.984
178.554,0.983
178.584,0.990
178.614,0.984
178.644,0.979
178.674,0.980
178.704,0.982
178.734,0.983
178.764,0.984
178.794,0.988
178.824,0.981
178.854,0.980
178.884,0.980
178.914,0.985
178.944,0.980
178.974,0.984
179.004,0.983
179.034,0.979
179.064,0.983
179.094,0.981
179.124,0.985
179.154,0.984
179.184,0.983
179.214,0.984
179.244,0.979
179.274,0.984
179.304,0.982
179.334,0.982
179.364,0.986
179.394,0.980
179.424,0.983
179.454,0.981
179.484,0.981
179.514,0.983
179.544,0.984
179.574,0.982
179.604,0.984
179.634,0.986
179.664,0.984
179.694,0.983
179.724,0.984
179.754,0.981
179.784,0.984
179.814,0.982
179.844,0.982
179.874,0.986
179.904,0.983
179.934,0.986
179.964,0.982
179.994,0.981
180.024,0.984
180.054,0.985
180.084,0.981
180.114,0.987
180.144,0.987
180.174,0.982
180.204,0.982
180.234,0.984
180.264,0.980
180.294,0.981
180.324,0.987
180.354,0.983
180.384,0.987
180.414,0.989
180.444,0.982
180.474,0.983
180.504,0.981
180.534,0.981
180.564,0.985
180.594,0.985
180.624,0.985
180.654,0.985
180.684,0.985
180.714,0.983
180.744,0.987
180.774,0.981
180.804,0.981
180.834,0.986
180.864,0.987
180.894,0.985
180.924,0.982
180.954,0.981
180.984,0.982
181.014,0.983
181.044,0.982
181.074,0.978
181.104,0.986
181.134,0.988
181.164,0.988
181.194,0.983
181.224,0.984
181.254,0.984
181.284,0.985
181.314,0.986
181.344,0.983
181.374,0.982
181.404,0.987
181.434,0.983
181.464,0.984
181.494,0.984
181.524,0.982
181.554,0.983
181.584,0.985
181.614,0.989
181.644,0.981
181.674,0.980
181.704,0.987
181.734,0.986
181.764,0.984
181.794,0.984
181.824,0.980
181.854,0.984
181.884,0.983
181.914,0.984
181.944,0.985
181.974,0.982
182.004,0.984
182.034,0.983
182.064,0.985
182.094,0.982
182.124,0.985
182.154,0.986
182.184,0.980
182.214,0.983
182.244,0.983
182.274,0.983
182.304,0.984
182.334,0.988
182.364,0.983
182.394,0.983
182.424,0.984
182.454,0.984
182.484,0.982
182.514,0.985
182.544,0.981
182.574,0.986
182.604,0.983
182.634,0.984
182.664,0.985
182.694,0.982
182.724,0.985
182.754,0.985
182.784,0.981
182.814,0.982
182.844,0.983
182.874,0.982
182.904,0.980
182.934,0.986
182.964,0.987
182.994,0.983
183.024,0.987
183.054,0.986
183.084,0.980
183.114,0.986
183.144,0.984
183.174,0.982
183.204,0.984
183.234,0.985
183.264,0.980
183.294,0.986
183.324,0.981
183.354,0.986
183.384,0.985
183.414,0.985
183.444,0.982
183.474,0.981
183.504,0.979
183.534,0.983
183.564,0.986
183.594,0.983
183.624,0.984
183.654,0.986
183.684,0.984
183.714,0.983
183.744,0.987
183.774,0.985
183.804,0.983
183.834,0.980
183.864,0.981
183.894,0.985
183.924,0.984
183.954,0.983
183.984,0.985
184.014,0.986
184.044,0.983
184.074,0.980
184.104,0.984
184.134,0.981
184.164,0.981
184.194,0.983
184.224,0.984
184.254,0.982
184.284,0.984
184.314,0.985
184.344,0.985
184.374,0.982
184.404,0.982
184.434,0.990
184.464,0.985
184.494,0.981
184.524,0.985
184.554,0.982
184.584,0.985
184.614,0.986
184.644,0.979
184.674,0.988
184.704,0.986
184.734,0.983
184.764,0.984
184.794,0.984
184.824,0.983
184.854,0.982
184.884,0.981
184.914,0.988
184.944,0.984
184.974,0.982
185.004,0.984
185.034,0.982
185.064,0.984
185.094,0.984
185.124,0.992
185.154,0.980
185.184,0.984
185.214,0.986
185.244,0.984
185.274,0.984
185.304,0.983
185.334,0.988
185.364,0.985
185.394,0.985
185.424,0.982
185.454,0.986
185.484,0.985
185.514,0.987
185.544,0.984
185.574,0.982
185.604,0.985
185.634,0.982
185.664,0.981
185.694,0.984
185.724,0.984
185.754,0.985
185.784,0.987
185.814,0.984
185.844,0.984
185.874,0.984
185.904,0.984
185.934,0.987
185.964,0.986
185.994,0.984
186.024,0.990
186.054,0.982
186.084,0.985
186.114,0.982
186.144,0.984
186.174,0.981
186.204,0.984
186.234,0.983
186.264,0.981
186.294,0.984
186.324,0.987
186.354,0.982
186.384,0.982
186.414,0.982
186.444,0.983
186.474,0.989
186.504,0.982
186.534,0.982
186.564,0.984
186.594,0.983
186.624,0.982
186.654,0.985
186.684,0.984
186.714,0.994
186.744,0.998
186.774,1.012
186.804,0.988
186.834,1.012
186.864,0.976
186.894,0.967
186.924,0.975
186.954,1.009
186.984,1.010
187.014,1.000
187.044,0.989
187.074,0.979
187.104,0.968
187.134,0.951
187.164,0.970
187.194,0.978
187.224,0.993
187.254,0.987
187.284,1.008
187.314,0.993
187.344,0.983
187.374,0.987
187.404,0.931
187.434,0.949
187.464,0.963
187.494,0.984
187.524,0.975
187.554,0.998
187.584,0.987
187.614,0.982
187.644,0.977
187.674,0.970
187.704,0.954
187.734,0.948
187.764,0.973
187.794,0.986
187.824,0.988
187.854,0.986
187.884,0.982
187.914,0.981
187.944,0.972
187.974,0.966
188.004,0.967
188.034,0.954
188.064,0.942
188.094,0.978
188.124,0.986
188.154,0.988
188.184,0.991
188.214,0.986
188.244,0.980
188.274,0.969
188.304,0.975
188.334,0.969
188.364,0.978
188.394,0.973
188.424,0.970
188.454,0.971
188.484,0.984
188.514,0.987
188.544,0.980
188.574,0.974
188.604,0.974
188.634,0.969
188.664,0.971
188.694,0.983
188.724,0.983
188.754,0.980
188.784,0.978
188.814,0.971
188.844,0.969
188.874,0.971
188.904,0.975
188.934,0.981
188.964,0.980
188.994,0.979
189.024,0.977
189.054,0.972
189.084,0.972
189.114,0.977
189.144,0.977
189.174,0.979
189.204,0.986
189.234,0.983
189.264,0.976
189.294,0.977
189.324,0.975
189.354,0.975
189.384,0.978
189.414,0.977
189.444,0.974
189.474,0.979
189.504,0.977
189.534,0.976
189.564,0.976
189.594,0.976
189.624,0.979
189.654,0.975
189.684,0.981
189.714,0.976
189.744,0.981
189.774,0.979
189.804,0.977
189.834,0.975
189.864,0.974
189.894,0.976
189.924,0.979
189.954,0.978
189.984,0.978
190.014,0.973
190.044,0.978
190.074,0.976
190.104,0.971
190.134,0.979
190.164,0.974
190.194,0.981
190.224,0.979
190.254,0.976
190.284,0.979
190.314,0.974
190.344,0.979
190.374,0.978
190.404,0.978
190.434,0.973
190.464,0.979
190.494,0.979
190.524,0.979
190.554,0.978
190.584,0.980
190.614,0.975
190.644,0.976
190.674,0.982
190.704,0.980
190.734,0.980
190.764,0.976
190.794,0.977
190.824,0.979
190.854,0.979
190.884,0.977
190.914,0.975
190.944,0.975
190.974,0.978
191.004,0.979
191.034,0.979
191.064,0.979
191.094,0.977
191.124,0.980
191.154,0.974
191.184,0.976
191.214,0.982
191.244,0.980
191.274,0.974
191.304,0.977
191.334,0.978
191.364,0.975
191.394,0.977
191.424,0.976
191.454,0.982
191.484,0.979
191.514,0.980
191.544,0.978
191.574,0.978
191.604,0.977
191.634,0.973
191.664,0.978
191.694,0.979
191.724,0.979
191.754,0.978
191.784,0.979
191.814,0.979
191.844,0.976
191.874,0.977
191.904,0.980
191.934,0.976
191.964,0.979
191.994,0.978
192.024,0.978
192.054,0.977
192.084,0.974
192.114,0.977
192.144,0.978
192.174,0.979
192.204,0.976
192.234,0.976
192.264,0.977
192.294,0.978
192.324,0.979
192.354,0.980
192.384,0.979
192.414,0.978
192.444,0.981
192.474,0.973
192.504,0.980
192.534,0.978
192.564,0.980
192.594,0.980
192.624,0.977
192.654,0.980
192.684,0.982
192.714,0.976
192.744,0.975
192.774,0.978
192.804,0.975
192.834,0.974
192.864,0.979
192.894,0.978
192.924,0.978
192.954,0.975
192.984,0.978
193.014,0.980
193.044,0.978
193.074,0.978
193.104,0.980
193.134,0.979
193.164,0.975
193.194,0.980
193.224,0.977
193.254,0.976
193.284,0.982
193.314,0.979
193.344,0.979
193.374,0.978
193.404,0.976
193.434,0.977
193.464,0.980
193.494,0.978
193.524,0.980
193.554,0.979
193.584,0.981
193.614,0.977
193.644,0.977
193.674,0.979
193.704,0.981
193.734,0.978
193.764,0.973
193.794,0.981
193.824,0.976
193.854,0.987
193.884,0.987
193.914,0.942
193.944,0.949
193.974,0.969
194.004,0.950
194.034,0.941
194.064,0.955
194.094,0.985
194.124,0.992
194.154,1.000
194.184,1.011
194.214,0.978
194.244,0.981
194.274,0.984
194.304,0.980
194.334,1.025
194.364,1.017
194.394,0.980
194.424,0.997
194.454,1.000
194.484,1.003
194.514,1.021
194.544,1.007
194.574,1.000
194.604,0.996
194.634,0.991
194.664,1.005
194.694,0.995
194.724,0.990
194.754,0.988
194.784,0.989
194.814,0.977
194.844,0.987
194.874,0.996
194.904,1.005
194.934,1.001
194.964,1.000
194.994,0.995
195.024,0.992
195.054,0.993
195.084,0.996
195.114,0.994
195.144,0.985
195.174,0.992
195.204,1.009
195.234,1.006
195.264,1.000
195.294,0.988
195.324,0.994
195.354,0.985
195.384,0.979
195.414,0.983
195.444,0.993
195.474,0.996
195.504,0.999
195.534,0.992
195.564,0.992
195.594,0.994
195.624,1.003
195.654,1.001
195.684,0.996
195.714,0.993
195.744,0.996
195.774,1.001
195.804,0.996
195.834,0.991
195.864,0.980
195.894,0.979
195.924,0.987
195.954,0.981
195.984,0.969
196.014,0.967
196.044,0.976
196.074,0.986
196.104,0.981
196.134,0.979
196.164,0.973
196.194,0.965
196.224,0.975
196.254,0.995
196.284,1.020
196.314,1.015
196.344,1.013
196.374,1.012
196.404,0.990
196.434,0.981
196.464,0.983
196.494,0.992
196.524,1.016
196.554,1.004
196.584,0.993
196.614,0.991
196.644,0.983
196.674,0.991
196.704,0.990
196.734,0.985
196.764,0.992
196.794,0.994
196.824,0.993
196.854,1.002
196.884,0.999
196.914,0.996
196.944,0.985
196.974,0.981
197.004,0.985
197.034,0.992
197.064,0.991
197.094,0.989
197.124,0.996
197.154,0.999
197.184,0.994
197.214,0.993
197.244,0.993
197.274,0.989
197.304,0.988
197.334,0.995
197.364,0.987
197.394,0.983
197.424,0.987
197.454,0.990
197.484,0.992
197.514,0.993
197.544,0.986
197.574,0.992
197.604,0.995
197.634,0.998
197.664,0.996
197.694,0.990
197.724,0.995
197.754,0.992
197.784,0.991
197.814,0.992
197.844,0.992
197.874,0.994
197.904,0.989
197.934,0.992
197.964,0.999
197.994,0.993
198.024,0.988
198.054,0.990
198.084,0.988
198.114,0.993
198.144,0.995
198.174,0.988
198.204,0.995
198.234,0.993
198.264,0.991
198.294,0.992
198.324,0.994
198.354,0.993
198.384,0.991
198.414,0.988
198.444,0.988
198.474,0.988
198.504,0.989
198.534,0.994
198.564,0.990
198.594,0.991
198.624,0.994
198.654,0.992
198.684,0.991
198.714,0.994
198.744,0.990
198.774,0.992
198.804,0.995
198.834,0.994
198.864,0.994
198.894,0.993
198.924,0.991
198.954,0.992
198.984,0.992
199.014,0.991
199.044,0.991
199.074,0.990
199.104,0.992
199.134,0.989
199.164,0.993
199.194,0.992
199.224,0.994
199.254,0.993
199.284,0.993
199.314,0.996
199.344,0.989
199.374,0.990
199.404,0.993
199.434,0.993
199.464,0.990
199.494,0.993
199.524,0.991
199.554,0.993
199.584,0.994
199.614,0.991
199.644,0.991
199.674,0.991
199.704,0.991
199.734,0.990
199.764,0.993
199.794,0.990
199.824,0.995
199.854,0.990
199.884,0.992
199.914,0.991
199.944,0.995
199.974,0.992
200.004,0.990
200.034,0.996
200.064,0.987
200.094,0.992
200.124,0.991
200.154,0.988
200.184,0.992
200.214,0.994
200.244,0.990
200.274,0.996
200.304,0.995
200.334,0.992
200.364,0.992
200.394,0.989
200.424,0.991
200.454,0.990
200.484,0.992
200.514,0.990
200.544,0.994
200.574,0.992
200.604,0.994
200.634,0.993
200.664,0.993
200.694,0.991
200.724,0.992
200.754,0.991
200.784,0.990
200.814,0.997
200.844,0.991
200.874,0.991
200.904,0.991
200.934,0.992
200.964,0.994
200.994,0.996
201.024,0.995
201.054,0.998
201.084,0.993
201.114,0.993
201.144,0.991
201.174,0.990
201.204,0.994
201.234,0.993
201.264,0.993
201.294,0.994
201.324,0.990
201.354,0.992
201.384,0.993
201.414,0.993
201.444,0.992
201.474,0.993
201.504,0.998
201.534,0.991
201.564,0.990
201.594,0.993
201.624,0.990
201.654,0.993
201.684,0.994
201.714,0.985
201.744,0.991
201.774,0.994
201.804,0.996
201.834,0.993
201.864,0.993
201.894,0.992
201.924,0.992
201.954,0.991
201.984,0.994
202.014,0.995
202.044,0.996
202.074,0.995
202.104,0.992
202.134,0.989
202.164,0.994
202.194,0.993
202.224,1.000
202.254,0.990
202.284,0.990
202.314,0.990
202.344,0.988
202.374,0.991
202.404,0.988
202.434,0.995
202.464,0.992
202.494,0.990
202.524,0.993
202.554,0.990
202.584,0.991
202.614,0.992
202.644,0.992
202.674,0.994
202.704,0.995
202.734,0.994
202.764,0.992
202.794,0.992
202.824,0.993
202.854,0.990
202.884,0.993
202.914,0.993
202.944,0.996
202.974,0.991
203.004,0.996
203.034,0.991
203.064,0.987
203.094,0.992
203.124,0.989
203.154,0.992
203.184,0.996
203.214,0.994
203.244,0.996
203.274,0.993
203.304,0.990
203.334,0.989
203.364,0.993
203.394,0.994
203.424,0.989
203.454,0.993
203.484,0.992
203.514,0.991
203.544,0.995
203.574,0.994
203.604,0.990
203.634,0.998
203.664,0.992
203.694,0.993
203.724,0.994
203.754,0.991
203.784,0.989
203.814,0.992
203.844,0.996
203.874,1.000
203.904,0.994
203.934,0.994
203.964,0.993
203.994,0.993
204.024,0.994
204.054,0.992
204.084,0.993
204.114,0.992
204.144,0.993
204.174,0.994
204.204,0.993
204.234,0.991
204.264,0.994
204.294,0.990
204.324,0.995
204.354,0.995
204.384,0.989
204.414,0.996
204.444,0.991
204.474,0.989
204.504,0.991
204.534,0.992
204.564,0.991
204.594,0.993
204.624,0.991
204.654,0.996
204.684,0.993
204.714,0.993
204.744,0.994
204.774,0.991
204.804,0.994
204.834,0.992
204.864,0.993
204.894,0.994
204.924,0.996
204.954,0.991
204.984,0.991
205.014,0.994
205.044,0.996
205.074,0.992
205.104,0.992
205.134,0.992
205.164,0.991
205.194,0.992
205.224,0.987
205.254,0.995
205.284,0.997
205.314,0.997
205.344,0.994
205.374,0.991
205.404,0.993
205.434,0.992
205.464,0.991
205.494,0.992
205.524,0.994
205.554,0.995
205.584,0.995
205.614,0.988
205.644,0.993
205.674,0.995
205.704,0.991
205.734,0.993
205.764,0.990
205.794,0.988
205.824,0.990
205.854,0.994
205.884,0.993
205.914,0.999
205.944,0.996
205.974,0.995
206.004,0.995
206.034,0.991
206.064,0.992
206.094,0.991
206.124,0.993
206.154,0.993
206.184,0.997
206.214,0.992
206.244,0.994
206.274,0.992
206.304,0.992
206.334,0.999
206.364,0.995
206.394,0.992
206.424,0.996
206.454,0.991
206.484,0.993
206.514,0.989
206.544,0.993
206.574,0.994
206.604,0.994
206.634,0.994
206.664,0.995
206.694,0.995
206.724,0.990
206.754,0.989
206.784,0.989
206.814,0.993
206.844,0.996
206.874,0.989
206.904,0.990
206.934,0.992
206.964,0.994
206.994,0.995
207.024,0.992
207.054,0.993
207.084,0.995
207.114,0.992
207.144,0.991
207.174,0.994
207.204,0.994
207.234,0.995
207.264,0.995
207.294,0.996
207.324,0.992
207.354,0.993
207.384,0.995
207.414,0.994
207.444,0.992
207.474,0.993
207.504,0.993
207.534,0.992
207.564,0.994
207.594,0.995
207.624,0.993
207.654,0.994
207.684,0.992
207.714,0.991
207.744,0.994
207.774,0.991
207.804,0.993
