df_hash,22ZHK4.PRJFYW
166.222,1.062
166.252,1.060
166.282,1.057
166.312,1.061
166.342,1.064
166.372,1.060
166.402,1.061
166.432,1.053
166.462,1.062
166.492,1.061
166.522,1.063
166.552,1.066
166.582,1.059
166.612,1.062
166.642,1.062
166.672,1.059
166.702,1.062
166.732,1.056
166.762,1.060
166.792,1.050
166.822,1.066
166.852,1.057
166.882,1.056
166.912,1.059
166.942,1.065
166.972,1.064
167.002,1.052
167.032,1.055
167.062,1.058
167.092,1.059
167.122,1.059
167.152,1.060
167.182,1.060
167.212,1.063
167.242,1.059
167.272,1.060
167.302,1.051
167.332,1.058
167.362,1.059
167.392,1.060
167.422,1.058
167.452,1.061
167.482,1.062
167.512,1.062
167.542,1.062
167.572,1.062
167.602,1.063
167.632,1.061
167.662,1.050
167.692,1.062
167.722,1.060
167.752,1.064
167.782,1.056
167.812,1.063
167.842,1.067
167.872,1.062
167.902,1.056
167.932,1.058
167.962,1.062
167.992,1.058
168.022,1.061
168.052,1.057
168.082,1.055
168.112,1.061
168.142,1.062
168.172,1.062
168.202,1.064
168.232,1.064
168.262,1.057
168.292,1.060
168.322,1.061
168.352,1.059
168.382,1.061
168.412,1.060
168.442,1.063
168.472,1.062
168.502,1.061
168.532,1.061
168.562,1.059
168.592,1.059
168.622,1.062
168.652,1.063
168.682,1.053
168.712,1.062
168.742,1.058
168.772,1.061
168.802,1.062
168.832,1.058
168.862,1.062
168.892,1.058
168.922,1.060
168.952,1.061
168.982,1.063
169.012,1.055
169.042,1.058
169.072,1.059
169.102,1.059
169.132,1.063
169.162,1.065
169.192,1.057
169.222,1.053
169.252,1.059
169.282,1.062
169.312,1.060
169.342,1.062
169.372,1.066
169.402,1.059
169.432,1.056
169.462,1.056
169.492,1.062
169.522,1.060
169.552,1.057
169.582,1.062
169.612,1.058
169.642,1.061
169.672,1.062
169.702,1.061
169.732,1.063
169.762,1.059
169.792,1.061
169.822,1.059
169.852,1.058
169.882,1.055
169.912,1.055
169.942,1.060
169.972,1.058
170.002,1.056
170.032,1.065
170.062,1.060
170.092,1.067
170.122,1.061
170.152,1.059
170.182,1.059
170.212,1.062
170.242,1.058
170.272,1.058
170.302,1.064
170.332,1.060
170.362,1.059
170.392,1.062
170.422,1.062
170.452,1.060
170.482,1.056
170.512,1.061
170.542,1.060
170.572,1.061
170.602,1.058
170.632,1.067
170.662,1.058
170.692,1.062
170.722,1.058
170.752,1.059
170.782,1.060
170.812,1.060
170.842,1.062
170.872,1.059
170.902,1.059
170.932,1.060
170.962,1.060
170.992,1.060
171.022,1.061
171.052,1.064
171.082,1.063
171.112,1.054
171.142,1.056
171.172,1.061
171.202,1.062
171.232,1.056
171.262,1.059
171.292,1.064
171.322,1.061
171.352,1.059
171.382,1.064
171.412,1.056
171.442,1.060
171.472,1.055
171.502,1.061
171.532,1.061
171.562,1.059
171.592,1.055
171.622,1.070
171.652,1.065
171.682,1.060
171.712,1.059
171.742,1.060
171.772,1.062
171.802,1.056
171.832,1.059
171.862,1.058
171.892,1.059
171.922,1.062
171.952,1.062
171.982,1.062
172.012,1.062
172.042,1.062
172.072,1.062
172.102,1.051
172.132,1.058
172.162,1.061
172.192,1.062
172.222,1.053
172.252,1.063
172.282,1.060
172.312,1.062
172.342,1.061
172.372,1.060
172.402,1.059
172.432,1.061
172.462,1.050
172.492,1.062
172.522,1.062
172.552,1.063
172.582,1.057
172.612,1.065
172.642,1.063
172.672,1.056
172.702,1.058
172.732,1.060
172.762,1.063
172.792,1.063
172.822,1.061
172.852,1.054
172.882,1.056
172.912,1.055
172.942,1.062
172.972,1.062
173.002,1.062
173.032,1.061
173.062,1.066
173.092,1.054
173.122,1.058
173.152,1.058
173.182,1.062
173.212,1.057
173.242,1.061
173.272,1.065
173.302,1.061
173.332,1.057
173.362,1.064
173.392,1.064
173.422,1.060
173.452,1.053
173.482,1.065
173.512,1.057
173.542,1.061
173.572,1.062
173.602,1.062
173.632,1.063
173.662,1.059
173.692,1.057
173.722,1.058
173.752,1.062
173.782,1.062
173.812,1.060
173.842,1.058
173.872,1.062
173.902,1.062
173.932,1.062
173.962,1.058
173.992,1.060
174.022,1.052
174.052,1.056
174.082,1.062
174.112,1.067
174.142,1.058
174.172,1.062
174.202,1.063
174.232,1.059
174.262,1.061
174.292,1.063
174.322,1.060
174.352,1.060
174.382,1.055
174.412,1.062
174.442,1.060
174.472,1.064
174.502,1.058
174.532,1.064
174.562,1.065
174.592,1.062
174.622,1.061
174.652,1.057
174.682,1.062
174.712,1.063
174.742,1.057
174.772,1.057
174.802,1.058
174.832,1.061
174.862,1.062
174.892,1.062
174.922,1.062
174.952,1.062
174.982,1.059
175.012,1.068
175.042,1.056
175.072,1.058
175.102,1.064
175.132,1.054
175.162,1.059
175.192,1.062
175.222,1.061
175.252,1.063
175.282,1.059
175.312,1.059
175.342,1.058
175.372,1.060
175.402,1.059
175.432,1.063
175.462,1.061
175.492,1.057
175.522,1.062
175.552,1.064
175.582,1.062
175.612,1.062
175.642,1.060
175.672,1.061
175.702,1.061
175.732,1.060
175.762,1.057
175.792,1.060
175.822,1.060
175.852,1.062
175.882,1.059
175.912,1.060
175.942,1.062
175.972,1.060
176.002,1.060
176.032,1.050
176.062,1.058
176.092,1.057
176.122,1.061
176.152,1.057
176.182,1.064
176.212,1.062
176.242,1.061
176.272,1.059
176.302,1.058
176.332,1.063
176.362,1.063
176.392,1.053
176.422,1.060
176.452,1.057
176.482,1.057
176.512,1.063
176.542,1.063
176.572,1.062
176.602,1.060
176.632,1.061
176.662,1.061
176.692,1.059
176.722,1.061
176.752,1.058
176.782,1.057
176.812,1.062
176.842,1.059
176.872,1.061
176.902,1.062
176.932,1.064
176.962,1.051
176.992,1.061
177.022,1.062
177.052,1.058
177.082,1.061
177.112,1.063
177.142,1.060
177.172,1.057
177.202,1.057
177.232,1.057
177.262,1.062
177.292,1.064
177.322,1.055
177.352,1.066
177.382,1.059
177.412,1.060
177.442,1.062
177.472,1.062
177.502,1.062
177.532,1.056
177.562,1.057
177.592,1.061
177.622,1.058
177.652,1.062
177.682,1.062
177.712,1.059
177.742,1.061
177.772,1.060
177.802,1.063
177.832,1.063
177.862,1.062
177.892,1.066
177.922,1.057
177.952,1.062
177.982,1.058
178.012,1.059
178.042,1.059
178.072,1.061
178.102,1.063
178.132,1.065
178.162,1.059
178.192,1.060
178.222,1.060
178.252,1.061
178.282,1.055
178.312,1.065
178.342,1.055
178.372,1.062
178.402,1.062
178.432,1.058
178.462,1.062
178.492,1.061
178.522,1.061
178.552,1.060
178.582,1.062
178.612,1.062
178.642,1.059
178.672,1.061
178.702,1.061
178.732,1.067
178.762,1.066
178.792,1.061
178.822,1.063
178.852,1.057
178.882,1.061
178.912,1.054
178.942,1.060
178.972,1.062
179.002,1.063
179.032,1.060
179.062,1.056
179.092,1.056
179.122,1.061
179.152,1.060
179.182,1.064
179.212,1.060
179.242,1.057
179.272,1.055
179.302,1.059
179.332,1.066
179.362,1.057
179.392,1.062
179.422,1.061
179.452,1.060
179.482,1.059
179.512,1.054
179.542,1.053
179.572,1.061
179.602,1.064
179.632,1.057
179.662,1.058
179.692,1.061
179.722,1.060
179.752,1.057
179.782,1.058
179.812,1.059
179.842,1.058
179.872,1.063
179.902,1.059
179.932,1.058
179.962,1.059
179.992,1.059
180.022,1.061
180.052,1.062
180.082,1.067
180.112,1.054
180.142,1.061
180.172,1.064
180.202,1.061
180.232,1.057
180.262,1.059
180.292,1.062
180.322,1.058
180.352,1.056
180.382,1.061
180.412,1.062
180.442,1.059
180.472,1.059
180.502,1.061
180.532,1.061
180.562,1.061
180.592,1.059
180.622,1.059
180.652,1.061
180.682,1.061
180.712,1.058
180.742,1.061
180.772,1.061
180.802,1.061
180.832,1.058
180.862,1.059
180.892,1.062
180.922,1.061
180.952,1.062
180.982,1.068
181.012,1.057
181.042,1.060
181.072,1.062
181.102,1.060
181.132,1.063
181.162,1.063
181.192,1.063
181.222,1.062
181.252,1.062
181.282,1.061
181.312,1.061
181.342,1.062
181.372,1.057
181.402,1.064
181.432,1.056
181.462,1.056
181.492,1.065
181.522,1.063
181.552,1.065
181.582,1.062
181.612,1.060
181.642,1.064
181.672,1.062
181.702,1.062
181.732,1.062
181.762,1.059
181.792,1.061
181.822,1.062
181.852,1.059
181.882,1.060
181.912,1.064
181.942,1.061
181.972,1.070
182.002,1.050
182.032,1.056
182.062,1.063
182.092,1.060
182.122,1.058
182.152,1.062
182.182,1.059
182.212,1.061
182.242,1.060
182.272,1.061
182.302,1.061
182.332,1.063
182.362,1.051
182.392,1.059
182.422,1.058
182.452,1.057
182.482,1.066
182.512,1.061
182.542,1.065
182.572,1.060
182.602,1.060
182.632,1.057
182.662,1.061
182.692,1.059
182.722,1.062
182.752,1.061
182.782,1.060
182.812,1.062
182.842,1.063
182.872,1.056
182.902,1.061
182.932,1.064
182.962,1.061
182.992,1.058
183.022,1.064
183.052,1.054
183.082,1.062
183.112,1.062
183.142,1.056
183.172,1.058
183.202,1.061
183.232,1.064
183.262,1.057
183.292,1.058
183.322,1.061
183.352,1.065
183.382,1.062
183.412,1.056
183.442,1.063
183.472,1.061
183.502,1.057
183.532,1.061
183.562,1.064
183.592,1.061
183.622,1.054
183.652,1.062
183.682,1.063
183.712,1.062
183.742,1.060
183.772,1.060
183.802,1.057
183.832,1.061
183.862,1.057
183.892,1.060
183.922,1.060
183.952,1.062
183.982,1.058
184.012,1.058
184.042,1.061
184.072,1.059
184.102,1.062
184.132,1.062
184.162,1.057
184.192,1.057
184.222,1.064
184.252,1.062
184.282,1.060
184.312,1.059
184.342,1.059
184.372,1.059
184.402,1.059
184.432,1.059
184.462,1.062
184.492,1.061
184.522,1.054
184.552,1.064
184.582,1.062
184.612,1.059
184.642,1.059
184.672,1.059
184.702,1.061
184.732,1.062
184.762,1.058
184.792,1.063
184.822,1.056
184.852,1.062
184.882,1.066
184.912,1.057
184.942,1.059
184.972,1.063
185.002,1.059
185.032,1.051
185.062,1.060
185.092,1.061
185.122,1.063
185.152,1.058
185.182,1.061
185.212,1.061
185.242,1.058
185.272,1.058
185.302,1.060
185.332,1.060
185.362,1.060
185.392,1.060
185.422,1.060
185.452,1.062
185.482,1.055
185.512,1.062
185.542,1.061
185.572,1.058
185.602,1.065
185.632,1.061
185.662,1.062
185.692,1.063
185.722,1.058
185.752,1.061
185.782,1.059
185.812,1.054
185.842,1.056
185.872,1.062
185.902,1.056
185.932,1.061
185.962,1.065
185.992,1.058
186.022,1.061
186.052,1.065
186.082,1.063
186.112,1.058
186.142,1.054
186.172,1.057
186.202,1.061
186.232,1.065
186.262,1.061
186.292,1.056
186.322,1.059
186.352,1.055
186.382,1.059
186.412,1.063
186.442,1.062
186.472,1.060
186.502,1.062
186.532,1.059
186.562,1.059
186.592,1.062
186.622,1.060
186.652,1.059
186.682,1.056
186.712,1.057
186.742,1.060
186.772,1.058
186.802,1.062
186.832,1.061
186.862,1.056
186.892,1.059
186.922,1.066
186.952,1.064
186.982,1.054
187.012,1.058
187.042,1.058
187.072,1.059
187.102,1.061
187.132,1.061
187.162,1.057
187.192,1.061
187.222,1.061
187.252,1.060
187.282,1.061
187.312,1.054
187.342,1.062
187.372,1.064
187.402,1.058
187.432,1.057
187.462,1.060
187.492,1.063
187.522,1.058
187.552,1.061
187.582,1.056
187.612,1.060
187.642,1.059
187.672,1.058
187.702,1.062
187.732,1.061
187.762,1.061
187.792,1.062
187.822,1.058
187.852,1.061
187.882,1.063
187.912,1.061
187.942,1.062
187.972,1.054
188.002,1.061
188.032,1.065
188.062,1.062
188.092,1.058
188.122,1.063
188.152,1.065
188.182,1.057
188.212,1.063
188.242,1.058
188.272,1.062
188.302,1.058
188.332,1.057
188.362,1.062
188.392,1.063
188.422,1.062
188.452,1.058
188.482,1.057
188.512,1.063
188.542,1.061
188.572,1.059
188.602,1.057
188.632,1.061
188.662,1.060
188.692,1.060
188.722,1.068
188.752,1.062
188.782,1.060
188.812,1.062
188.842,1.062
188.872,1.057
188.902,1.058
188.932,1.058
188.962,1.062
188.992,1.053
189.022,1.057
189.052,1.067
189.082,1.066
189.112,1.059
189.142,1.058
189.172,1.061
189.202,1.061
189.232,1.052
189.262,1.060
189.292,1.062
189.322,1.060
189.352,1.060
189.382,1.062
189.412,1.060
189.442,1.062
189.472,1.060
189.502,1.059
189.532,1.063
189.562,1.063
189.592,1.061
189.622,1.058
189.652,1.061
189.682,1.058
189.712,1.057
189.742,1.064
189.772,1.061
189.802,1.058
189.832,1.059
189.862,1.059
189.892,1.056
189.922,1.059
189.952,1.062
189.982,1.062
190.012,1.061
190.042,1.062
190.072,1.062
190.102,1.063
190.132,1.054
190.162,1.060
190.192,1.062
190.222,1.056
190.252,1.050
190.282,1.056
190.312,1.058
190.342,1.064
190.372,1.062
190.402,1.062
190.432,1.061
190.462,1.061
190.492,1.061
190.522,1.056
190.552,1.059
190.582,1.062
190.612,1.062
190.642,1.061
190.672,1.058
190.702,1.057
190.732,1.059
190.762,1.059
190.792,1.055
190.822,1.061
190.852,1.063
190.882,1.065
190.912,1.055
190.942,1.062
190.972,1.063
191.002,1.064
191.032,1.057
191.062,1.057
191.092,1.059
191.122,1.060
191.152,1.058
191.182,1.061
191.212,1.062
191.242,1.054
191.272,1.062
191.302,1.059
191.332,1.060
191.362,1.066
191.392,1.058
191.422,1.056
191.452,1.063
191.482,1.062
191.512,1.058
191.542,1.062
191.572,1.056
191.602,1.060
191.632,1.057
191.662,1.060
191.692,1.062
191.722,1.059
191.752,1.060
191.782,1.060
191.812,1.059
191.842,1.062
191.872,1.059
191.902,1.058
191.932,1.061
191.962,1.064
191.992,1.059
192.022,1.058
192.052,1.062
192.082,1.060
192.112,1.062
192.142,1.061
192.172,1.062
192.202,1.062
192.232,1.060
192.262,1.062
192.292,1.063
192.322,1.061
192.352,1.057
192.382,1.059
192.412,1.064
192.442,1.060
192.472,1.058
192.502,1.059
192.532,1.056
192.562,1.059
192.592,1.062
192.622,1.060
192.652,1.062
192.682,1.061
192.712,1.069
192.742,1.047
192.772,1.062
192.802,1.062
192.832,1.062
192.862,1.058
192.892,1.061
192.922,1.062
192.952,1.062
192.982,1.061
193.012,1.052
193.042,1.062
193.072,1.063
193.102,1.055
193.132,1.065
193.162,1.059
193.192,1.058
193.222,1.061
193.252,1.063
193.282,1.064
193.312,1.059
193.342,1.060
193.372,1.059
193.402,1.058
193.432,1.062
193.462,1.059
193.492,1.058
193.522,1.060
193.552,1.061
193.582,1.057
193.612,1.059
193.642,1.056
193.672,1.058
193.702,1.065
193.732,1.062
193.762,1.064
193.792,1.058
193.822,1.059
193.852,1.060
193.882,1.057
193.912,1.062
193.942,1.059
193.972,1.059
194.002,1.062
194.032,1.055
194.062,1.054
194.092,1.064
194.122,1.061
194.152,1.056
194.182,1.062
194.212,1.065
194.242,1.059
194.272,1.061
194.302,1.054
194.332,1.062
194.362,1.057
194.392,1.057
194.422,1.062
194.452,1.064
194.482,1.061
194.512,1.059
194.542,1.062
194.572,1.060
194.602,1.054
194.632,1.060
194.662,1.062
194.692,1.066
194.722,1.058
194.752,1.061
194.782,1.059
194.812,1.061
194.842,1.062
194.872,1.059
194.902,1.062
194.932,1.060
194.962,1.061
194.992,1.060
195.022,1.058
195.052,1.060
195.082,1.059
195.112,1.062
195.142,1.066
195.172,1.062
195.202,1.058
195.232,1.058
195.262,1.062
195.292,1.061
195.322,1.059
195.352,1.062
195.382,1.060
195.412,1.062
195.442,1.062
195.472,1.060
195.502,1.060
195.532,1.063
195.562,1.059
195.592,1.057
195.622,1.059
195.652,1.059
195.682,1.062
195.712,1.055
195.742,1.061
195.772,1.062
195.802,1.060
195.832,1.063
195.862,1.063
195.892,1.060
195.922,1.062
195.952,1.056
195.982,1.062
196.012,1.058
196.042,1.061
196.072,1.055
196.102,1.056
196.132,1.060
196.162,1.060
196.192,1.057
196.222,1.060
196.252,1.059
196.282,1.059
196.312,1.059
196.342,1.059
196.372,1.064
196.402,1.061
196.432,1.058
196.462,1.062
196.492,1.052
196.522,1.059
196.552,1.057
196.582,1.058
196.612,1.056
196.642,1.060
196.672,1.061
196.702,1.062
196.732,1.062
196.762,1.063
196.792,1.062
196.822,1.062
196.852,1.047
196.882,1.062
196.912,1.061
196.942,1.060
196.972,1.060
197.002,1.064
197.032,1.060
197.062,1.061
197.092,1.058
197.122,1.059
197.152,1.062
197.182,1.058
197.212,1.061
197.242,1.058
197.272,1.058
197.302,1.055
197.332,1.060
197.362,1.065
197.392,1.059
197.422,1.058
197.452,1.065
197.482,1.060
197.512,1.062
197.542,1.055
197.572,1.062
197.602,1.059
197.632,1.058
197.662,1.057
197.692,1.056
197.722,1.061
197.752,1.055
197.782,1.059
197.812,1.062
197.842,1.058
197.872,1.061
197.902,1.062
197.932,1.062
197.962,1.058
197.992,1.059
198.022,1.060
198.052,1.057
198.082,1.062
198.112,1.059
198.142,1.060
198.172,1.055
198.202,1.059
198.232,1.059
198.262,1.061
198.292,1.062
198.322,1.062
198.352,1.059
198.382,1.058
198.412,1.062
198.442,1.065
198.472,1.053
198.502,1.060
198.532,1.059
198.562,1.062
198.592,1.060
198.622,1.062
198.652,1.062
198.682,1.061
198.712,1.058
198.742,1.062
198.772,1.062
198.802,1.062
198.832,1.059
198.862,1.062
198.892,1.063
198.922,1.059
198.952,1.058
198.982,1.058
199.012,1.060
199.042,1.061
199.072,1.059
199.102,1.055
199.132,1.063
199.162,1.063
199.192,1.061
199.222,1.061
199.252,1.060
199.282,1.061
199.312,1.065
199.342,1.068
199.372,1.052
199.402,1.057
199.432,1.063
199.462,1.058
199.492,1.058
199.522,1.062
199.552,1.066
199.582,1.058
199.612,1.063
199.642,1.061
199.672,1.062
199.702,1.062
199.732,1.056
199.762,1.067
199.792,1.057
199.822,1.060
199.852,1.058
199.882,1.063
199.912,1.063
199.942,1.061
199.972,1.056
200.002,1.059
200.032,1.063
200.062,1.058
200.092,1.061
200.122,1.061
200.152,1.063
200.182,1.060
200.212,1.062
200.242,1.065
200.272,1.064
200.302,1.062
200.332,1.052
200.362,1.062
200.392,1.061
200.422,1.062
200.452,1.056
200.482,1.058
200.512,1.062
200.542,1.062
200.572,1.059
200.602,1.059
200.632,1.065
200.662,1.066
200.692,1.052
200.722,1.063
200.752,1.060
200.782,1.055
200.812,1.057
200.842,1.062
200.872,1.060
200.902,1.058
200.932,1.059
200.962,1.070
200.992,1.056
201.022,1.067
201.052,1.059
201.082,1.054
201.112,1.062
201.142,1.061
201.172,1.059
201.202,1.061
201.232,1.064
201.262,1.061
201.292,1.059
201.322,1.063
201.352,1.058
201.382,1.061
201.412,1.059
201.442,1.062
201.472,1.058
201.502,1.058
201.532,1.062
201.562,1.060
201.592,1.059
201.622,1.055
201.652,1.065
201.682,1.059
201.712,1.062
201.742,1.056
201.772,1.063
201.802,1.066
201.832,1.061
201.862,1.062
201.892,1.062
201.922,1.059
201.952,1.057
201.982,1.060
202.012,1.058
202.042,1.058
202.072,1.064
202.102,1.059
202.132,1.068
202.162,1.058
202.192,1.058
202.222,1.062
202.252,1.053
202.282,1.058
202.312,1.059
202.342,1.060
202.372,1.059
202.402,1.057
202.432,1.060
202.462,1.063
202.492,1.062
202.522,1.058
202.552,1.060
202.582,1.062
202.612,1.062
202.642,1.063
202.672,1.062
202.702,1.064
202.732,1.059
202.762,1.054
202.792,1.057
202.822,1.061
202.852,1.059
202.882,1.060
202.912,1.058
202.942,1.062
202.972,1.062
203.002,1.062
203.032,1.059
203.062,1.064
203.092,1.046
203.122,1.056
203.152,1.067
203.182,1.062
203.212,1.057
203.242,1.061
203.272,1.062
203.302,1.063
203.332,1.060
203.362,1.060
203.392,1.068
203.422,1.057
203.452,1.049
203.482,1.064
203.512,1.058
203.542,1.062
203.572,1.057
203.602,1.060
203.632,1.063
203.662,1.062
203.692,1.058
203.722,1.058
203.752,1.064
203.782,1.055
203.812,1.062
203.842,1.058
203.872,1.063
203.902,1.061
203.932,1.060
203.962,1.062
203.992,1.064
204.022,1.051
204.052,1.057
204.082,1.062
204.112,1.064
204.142,1.057
204.172,1.064
204.202,1.062
204.232,1.058
204.262,1.058
204.292,1.063
204.322,1.060
204.352,1.062
204.382,1.057
204.412,1.064
204.442,1.057
204.472,1.062
204.502,1.057
204.532,1.069
204.562,1.061
204.592,1.057
204.622,1.059
204.652,1.062
204.682,1.061
204.712,1.061
204.742,1.059
204.772,1.059
204.802,1.061
204.832,1.059
204.862,1.060
204.892,1.064
204.922,1.049
204.952,1.059
204.982,1.062
205.012,1.062
205.042,1.059
205.072,1.059
205.102,1.063
205.132,1.060
205.162,1.058
205.192,1.060
205.222,1.060
205.252,1.060
205.282,1.055
205.312,1.062
205.342,1.060
205.372,1.059
205.402,1.059
205.432,1.062
205.462,1.070
205.492,1.061
205.522,1.056
205.552,1.055
205.582,1.062
205.612,1.060
205.642,1.058
205.672,1.057
205.702,1.061
205.732,1.061
205.762,1.062
205.792,1.060
205.822,1.059
205.852,1.062
205.882,1.062
205.912,1.064
205.942,1.057
205.972,1.062
206.002,1.062
206.032,1.062
206.062,1.056
206.092,1.056
206.122,1.063
206.152,1.062
206.182,1.062
206.212,1.062
206.242,1.065
206.272,1.060
206.302,1.052
206.332,1.066
206.362,1.059
206.392,1.056
206.422,1.058
206.452,1.059
206.482,1.063
206.512,1.060
206.542,1.058
206.572,1.063
206.602,1.063
206.632,1.055
206.662,1.061
206.692,1.058
206.722,1.058
206.752,1.060
206.782,1.061
206.812,1.062
206.842,1.062
206.872,1.061
206.902,1.058
206.932,1.056
206.962,1.066
206.992,1.056
207.022,1.054
207.052,1.062
207.082,1.060
207.112,1.059
207.142,1.062
207.172,1.061
207.202,1.062
207.232,1.058
207.262,1.061
207.292,1.064
207.322,1.062
207.352,1.055
207.382,1.060
207.412,1.059
207.442,1.059
207.472,1.062
207.502,1.062
207.532,1.065
207.562,1.056
207.592,1.062
207.622,1.058
207.652,1.062
207.682,1.061
207.712,1.060
207.742,1.060
207.772,1.065
207.802,1.058
207.832,1.059
207.862,1.060
207.892,1.060
207.922,1.057
207.952,1.059
207.982,1.061
208.012,1.060
208.042,1.062
208.072,1.052
208.102,1.059
208.132,1.063
208.162,1.061
208.192,1.057
208.222,1.055
208.252,1.064
208.282,1.062
208.312,1.055
208.342,1.067
208.372,1.065
208.402,1.057
208.432,1.056
208.462,1.060
208.492,1.064
208.522,1.056
208.552,1.059
208.582,1.059
208.612,1.059
208.642,1.062
208.672,1.059
208.702,1.061
208.732,1.062
208.762,1.060
208.792,1.062
208.822,1.071
208.852,1.055
208.882,1.059
208.912,1.064
208.942,1.063
208.972,1.053
209.002,1.064
209.032,1.060
209.062,1.059
209.092,1.061
209.122,1.059
209.152,1.062
209.182,1.064
209.212,1.057
209.242,1.062
209.272,1.060
209.302,1.056
209.332,1.056
209.362,1.062
209.392,1.061
209.422,1.055
209.452,1.057
209.482,1.059
209.512,1.058
209.542,1.060
209.572,1.061
209.602,1.056
209.632,1.058
209.662,1.059
209.692,1.062
209.722,1.061
209.752,1.064
209.782,1.054
209.812,1.057
209.842,1.056
209.872,1.065
209.902,1.057
209.932,1.059
209.962,1.066
209.992,1.062
210.022,1.056
210.052,1.062
210.082,1.063
210.112,1.062
210.142,1.048
210.172,1.065
210.202,1.054
210.232,1.059
