df_hash,22ZHK4.SNEL2E
468.019,1.025
468.049,1.007
468.079,0.995
468.109,1.014
468.139,1.012
468.169,1.015
468.199,1.020
468.229,1.010
468.259,1.018
468.289,1.007
468.319,1.009
468.349,1.014
468.379,1.010
468.409,1.008
468.439,1.017
468.469,1.014
468.499,1.005
468.529,1.016
468.559,1.001
468.589,1.009
468.619,1.036
468.649,1.001
468.679,1.005
468.709,1.012
468.739,1.013
468.769,1.006
468.799,1.009
468.829,1.021
468.859,1.011
468.889,1.006
468.919,1.015
468.949,1.011
468.979,1.011
469.009,1.013
469.039,1.007
469.069,1.010
469.099,1.010
469.129,1.015
469.159,1.009
469.189,1.022
469.219,1.014
469.249,1.002
469.279,1.006
469.309,1.013
469.339,1.015
469.369,1.009
469.399,1.021
469.429,1.004
469.459,1.017
469.489,1.012
469.519,1.011
469.549,1.010
469.579,1.010
469.609,1.005
469.639,1.021
469.669,1.014
469.699,1.020
469.729,1.004
469.759,1.016
469.789,1.019
469.819,1.013
469.849,1.000
469.879,1.014
469.909,1.010
469.939,1.016
469.969,1.002
469.999,1.020
470.029,1.017
470.059,1.007
470.089,1.021
470.119,1.016
470.149,1.029
470.179,1.039
470.209,1.024
470.239,1.020
470.269,1.032
470.299,1.012
470.329,1.009
470.359,0.990
470.389,0.988
470.419,0.987
470.449,1.001
470.479,1.012
470.509,1.022
470.539,0.990
470.569,1.010
470.599,0.996
470.629,0.994
470.659,1.012
470.689,1.016
470.719,1.017
470.749,0.995
470.779,1.018
470.809,1.012
470.839,0.992
470.869,0.982
470.899,0.999
470.929,0.997
470.959,0.997
470.989,1.005
471.019,0.999
471.049,0.992
471.079,0.994
471.109,1.020
471.139,1.008
471.169,1.023
471.199,1.015
471.229,0.995
471.259,1.007
471.289,0.995
471.319,1.007
471.349,1.032
471.379,1.017
471.409,1.017
471.439,0.989
471.469,0.995
471.499,0.997
471.529,0.997
471.559,1.018
471.589,1.002
471.619,1.000
471.649,1.008
471.679,1.000
471.709,0.985
471.739,0.998
471.769,1.013
471.799,1.004
471.829,1.006
471.859,1.016
471.889,1.012
471.919,1.011
471.949,1.009
471.979,1.002
472.009,1.000
472.039,1.011
472.069,1.004
472.099,1.009
472.129,1.025
472.159,0.999
472.189,0.995
472.219,1.002
472.249,1.007
472.279,1.011
472.309,0.995
472.339,1.016
472.369,1.014
472.399,1.001
472.429,1.002
472.459,0.999
472.489,1.012
472.519,1.012
472.549,1.003
472.579,1.000
472.609,1.004
472.639,1.000
472.669,1.000
472.699,1.015
472.729,1.009
472.759,1.000
472.789,0.998
472.819,1.004
472.849,1.011
472.879,0.999
472.909,1.014
472.939,1.012
472.969,1.004
472.999,1.018
473.029,1.002
473.059,1.002
473.089,1.007
473.119,1.005
473.149,1.001
473.179,1.007
473.209,1.007
473.239,1.006
473.269,1.009
473.299,1.016
473.329,1.004
473.359,1.002
473.389,0.999
473.419,1.013
473.449,1.000
473.479,1.013
473.509,1.008
473.539,1.002
473.569,1.009
473.599,1.001
473.629,1.003
473.659,1.006
473.689,1.006
473.719,0.998
473.749,1.002
473.779,1.016
473.809,0.999
473.839,1.012
473.869,1.008
473.899,1.008
473.929,1.002
473.959,1.007
473.989,1.006
474.019,0.999
474.049,1.008
474.079,1.014
474.109,1.003
474.139,1.000
474.169,1.008
474.199,1.008
474.229,1.000
474.259,1.008
474.289,1.016
474.319,1.006
474.349,0.995
474.379,1.012
474.409,1.001
474.439,1.008
474.469,1.023
474.499,1.006
474.529,0.999
474.559,1.001
474.589,0.996
474.619,1.012
474.649,0.999
474.679,1.018
474.709,1.008
474.739,1.001
474.769,1.004
474.799,1.000
474.829,1.008
474.859,1.003
474.889,1.010
474.919,1.002
474.949,1.004
474.979,1.006
475.009,1.004
475.039,0.995
475.069,1.024
475.099,1.011
475.129,0.999
475.159,1.000
475.189,1.004
475.219,1.011
475.249,0.992
475.279,1.017
475.309,1.005
475.339,1.005
475.369,1.004
475.399,0.997
475.429,1.006
475.459,1.003
475.489,1.003
475.519,1.010
475.549,0.999
475.579,1.005
475.609,1.002
475.639,1.004
475.669,1.020
475.699,0.999
475.729,0.998
475.759,1.002
475.789,1.006
475.819,1.010
475.849,0.994
475.879,1.016
475.909,1.005
475.939,1.011
475.969,1.004
475.999,1.000
476.029,1.002
476.059,1.007
476.089,1.005
476.119,1.006
476.149,1.001
476.179,1.008
476.209,1.007
476.239,1.005
476.269,1.012
476.299,0.999
476.329,1.001
476.359,1.004
476.389,1.011
476.419,1.008
476.449,1.012
476.479,1.013
476.509,1.007
476.539,1.002
476.569,0.999
476.599,1.007
476.629,1.008
476.659,1.004
476.689,1.006
476.719,1.001
476.749,1.014
476.779,1.003
476.809,1.005
476.839,1.020
476.869,1.005
476.899,0.998
476.929,1.006
476.959,1.005
476.989,1.003
477.019,1.001
477.049,1.014
477.079,1.006
477.109,1.005
477.139,1.004
477.169,1.003
477.199,1.009
477.229,1.004
477.259,1.001
477.289,1.004
477.319,0.997
477.349,1.016
477.379,1.004
477.409,1.009
477.439,1.008
477.469,1.010
477.499,0.999
477.529,1.005
477.559,1.002
477.589,1.006
477.619,1.002
477.649,1.012
477.679,1.002
477.709,1.003
477.739,1.008
477.769,1.002
477.799,0.999
477.829,1.008
477.859,1.005
477.889,1.005
477.919,1.004
477.949,1.015
477.979,1.002
478.009,1.005
478.039,1.011
478.069,1.002
478.099,0.992
478.129,1.005
478.159,1.007
478.189,1.003
478.219,1.005
478.249,1.016
478.279,1.011
478.309,0.996
478.339,1.004
478.369,1.006
478.399,1.003
478.429,1.002
478.459,1.007
478.489,1.003
478.519,0.998
478.549,1.014
478.579,1.000
478.609,1.015
478.639,1.016
478.669,0.999
478.699,0.999
478.729,1.007
478.759,1.006
478.789,0.997
478.819,1.012
478.849,1.009
478.879,1.007
478.909,1.004
478.939,1.004
478.969,1.005
478.999,1.006
479.029,1.005
479.059,1.000
479.089,1.001
479.119,1.010
479.149,1.000
479.179,1.004
479.209,1.016
479.239,0.997
479.269,0.999
479.299,1.010
479.329,1.005
479.359,1.007
479.389,1.001
479.419,1.017
479.449,0.997
479.479,1.005
479.509,1.012
479.539,1.006
479.569,0.998
479.599,1.006
479.629,1.006
479.659,1.003
479.689,1.005
479.719,1.004
479.749,1.008
479.779,1.019
479.809,1.004
479.839,0.998
479.869,1.007
479.899,1.003
479.929,1.007
479.959,0.995
479.989,1.014
480.019,1.006
480.049,1.005
480.079,1.006
480.109,1.008
480.139,1.009
480.169,1.008
480.199,1.006
480.229,1.006
480.259,1.000
480.289,1.008
480.319,1.003
480.349,1.012
480.379,1.010
480.409,1.007
480.439,1.005
480.469,0.997
480.499,1.008
480.529,1.000
480.559,1.011
480.589,1.008
480.619,1.010
480.649,1.002
480.679,1.005
480.709,1.007
480.739,1.004
480.769,1.008
480.799,1.003
480.829,0.997
480.859,1.009
480.889,1.005
480.919,1.005
480.949,1.012
480.979,1.013
481.009,1.001
481.039,1.006
481.069,0.995
481.099,1.009
481.129,1.004
481.159,1.018
481.189,1.006
481.219,1.002
481.249,1.014
481.279,1.000
481.309,1.004
481.339,1.011
481.369,1.008
481.399,1.005
481.429,0.996
481.459,1.017
481.489,1.002
481.519,1.004
481.549,1.021
481.579,1.004
481.609,0.996
481.639,1.002
481.669,1.006
481.699,1.007
481.729,1.001
481.759,1.017
481.789,1.003
481.819,1.000
481.849,1.008
481.879,0.999
481.909,1.005
481.939,1.010
481.969,1.005
481.999,1.001
482.029,1.002
482.059,1.009
482.089,1.000
482.119,1.017
482.149,1.020
482.179,0.995
482.209,0.999
482.239,1.004
482.269,1.010
482.299,0.997
482.329,1.017
482.359,1.006
482.389,1.013
482.419,1.004
482.449,1.001
482.479,1.003
482.509,1.008
482.539,1.005
482.569,1.006
482.599,0.998
482.629,1.012
482.659,1.000
482.689,1.004
482.719,1.020
482.749,1.004
482.779,1.000
482.809,1.002
482.839,1.001
482.869,1.014
482.899,1.001
482.929,1.021
482.959,1.007
482.989,1.005
483.019,1.008
483.049,1.005
483.079,1.008
483.109,1.004
483.139,1.002
483.169,1.010
483.199,1.011
483.229,1.011
483.259,1.002
483.289,1.006
483.319,1.018
483.349,1.005
483.379,0.999
483.409,1.002
483.439,1.011
483.469,1.003
483.499,1.009
483.529,1.011
483.559,1.007
483.589,1.003
483.619,1.013
483.649,1.003
483.679,1.007
483.709,1.008
483.739,1.004
483.769,1.005
483.799,1.011
483.829,1.012
483.859,1.003
483.889,1.015
483.919,1.008
483.949,1.000
483.979,1.006
484.009,0.998
484.039,1.012
484.069,1.004
484.099,1.016
484.129,1.005
484.159,1.004
484.189,1.015
484.219,1.001
484.249,1.008
484.279,1.012
484.309,1.011
484.339,1.005
484.369,0.996
484.399,1.004
484.429,1.016
484.459,0.999
484.489,1.011
484.519,1.017
484.549,1.003
484.579,0.994
484.609,1.010
484.639,1.007
484.669,1.006
484.699,1.006
484.729,1.018
484.759,1.010
484.789,1.001
484.819,1.002
484.849,1.007
484.879,1.004
484.909,1.006
484.939,1.006
484.969,1.007
484.999,1.003
485.029,1.011
485.059,0.999
485.089,1.005
485.119,1.025
485.149,0.997
485.179,1.000
485.209,1.005
485.239,1.004
485.269,1.012
485.299,0.999
485.329,1.019
485.359,1.003
485.389,1.006
485.419,1.007
485.449,1.004
485.479,1.008
485.509,1.007
485.539,1.007
485.569,1.007
485.599,0.999
485.629,1.009
485.659,1.000
485.689,1.007
485.719,1.024
485.749,0.994
485.779,0.997
485.809,1.006
485.839,1.007
485.869,1.011
485.899,1.000
485.929,1.012
485.959,1.007
485.989,1.007
486.019,1.008
486.049,1.001
486.079,1.004
486.109,1.007
486.139,1.008
486.169,1.000
486.199,1.005
486.229,1.014
486.259,1.007
486.289,1.009
486.319,1.011
486.349,1.007
486.379,1.000
486.409,1.002
486.439,1.008
486.469,1.005
486.499,1.011
486.529,1.008
486.559,1.011
486.589,1.000
486.619,1.000
486.649,1.003
486.679,1.007
486.709,1.009
486.739,1.006
486.769,0.997
486.799,1.014
486.829,1.011
486.859,1.007
486.889,1.014
486.919,1.006
486.949,1.003
486.979,1.009
487.009,0.998
487.039,1.015
487.069,0.998
487.099,1.020
487.129,1.007
487.159,1.002
487.189,1.004
487.219,1.003
487.249,1.005
487.279,1.006
487.309,1.005
487.339,1.001
487.369,1.002
487.399,1.015
487.429,1.005
487.459,1.003
487.489,1.019
487.519,1.009
487.549,0.993
487.579,1.011
487.609,1.004
487.639,1.011
487.669,1.005
487.699,1.016
487.729,1.009
487.759,1.003
487.789,1.012
487.819,1.000
487.849,1.009
487.879,1.009
487.909,1.006
487.939,1.005
487.969,1.000
487.999,1.011
488.029,1.001
488.059,1.012
488.089,1.022
488.119,0.999
488.149,0.998
488.179,1.006
488.209,1.004
488.239,1.008
488.269,1.000
488.299,1.020
488.329,1.007
488.359,1.003
488.389,1.009
488.419,1.007
488.449,1.005
488.479,1.003
488.509,1.008
488.539,1.011
488.569,1.002
488.599,1.009
488.629,1.005
488.659,1.015
488.689,1.018
488.719,0.997
488.749,1.002
488.779,1.006
488.809,1.009
488.839,1.001
488.869,1.010
488.899,1.012
488.929,1.007
488.959,1.004
488.989,1.003
489.019,0.999
489.049,1.007
489.079,1.008
489.109,1.001
489.139,1.003
489.169,1.012
489.199,0.999
489.229,1.010
489.259,1.023
489.289,1.003
489.319,1.001
489.349,1.011
489.379,1.004
489.409,1.009
489.439,0.998
489.469,1.017
489.499,1.007
489.529,1.003
489.559,1.013
489.589,1.001
489.619,1.008
489.649,1.007
489.679,1.006
489.709,1.000
489.739,1.009
489.769,1.008
489.799,1.007
489.829,1.017
489.859,1.003
489.889,1.003
489.919,1.010
489.949,1.001
489.979,1.015
490.009,1.000
490.039,1.015
490.069,1.009
490.099,1.005
490.129,1.009
490.159,1.001
490.189,1.009
490.219,1.007
490.249,1.002
490.279,1.005
490.309,1.007
490.339,1.009
490.369,1.002
490.399,1.015
490.429,1.009
490.459,1.004
490.489,1.003
490.519,1.001
490.549,1.011
490.579,1.005
490.609,1.009
490.639,1.010
490.669,1.006
490.699,1.005
490.729,1.005
490.759,1.012
490.789,1.005
490.819,1.008
490.849,1.004
490.879,1.002
490.909,1.013
490.939,1.005
490.969,1.004
490.999,1.018
491.029,1.009
491.059,0.989
491.089,1.004
491.119,0.999
491.149,1.014
491.179,0.999
491.209,1.021
491.239,1.006
491.269,1.010
491.299,1.006
491.329,1.000
491.359,1.009
491.389,1.008
491.419,1.002
491.449,0.999
491.479,1.008
491.509,1.011
491.539,1.000
491.569,1.022
491.599,1.005
491.629,0.997
491.659,1.001
491.689,1.005
491.719,1.017
491.749,0.995
491.779,1.023
491.809,1.005
491.839,1.005
491.869,1.009
491.899,1.003
491.929,1.007
491.959,1.006
491.989,1.006
492.019,1.005
492.049,1.005
492.079,1.011
492.109,0.997
492.139,1.014
492.169,1.018
492.199,0.997
492.229,0.997
492.259,1.007
492.289,1.012
492.319,1.003
492.349,1.011
492.379,1.002
492.409,1.006
492.439,1.008
492.469,1.003
492.499,1.009
492.529,1.007
492.559,1.008
492.589,1.005
492.619,1.002
492.649,1.008
492.679,1.005
492.709,1.010
492.739,1.015
492.769,1.006
492.799,0.994
492.829,1.001
492.859,1.004
492.889,1.008
492.919,1.008
492.949,1.015
492.979,1.011
493.009,1.005
493.039,1.010
493.069,1.009
493.099,1.006
493.129,1.010
493.159,1.010
493.189,1.000
493.219,1.010
493.249,1.010
493.279,1.008
493.309,1.011
493.339,1.011
493.369,1.004
493.399,1.005
493.429,0.999
493.459,1.011
493.489,0.999
493.519,1.014
493.549,1.008
493.579,1.005
493.609,1.010
493.639,1.002
493.669,1.010
493.699,1.010
493.729,1.003
493.759,1.007
493.789,1.003
493.819,1.008
493.849,1.013
493.879,1.006
493.909,1.016
493.939,1.007
493.969,1.000
493.999,1.000
494.029,1.001
494.059,1.021
494.089,1.002
494.119,1.007
494.149,1.009
494.179,1.010
494.209,1.003
494.239,1.005
494.269,1.008
494.299,1.010
494.329,1.004
494.359,1.005
494.389,1.005
494.419,1.010
494.449,1.012
494.479,1.001
494.509,1.019
494.539,1.021
494.569,0.999
494.599,0.994
494.629,1.007
494.659,1.011
494.689,1.001
494.719,1.005
494.749,1.014
494.779,1.012
494.809,1.003
494.839,1.008
494.869,1.003
494.899,1.008
494.929,1.010
494.959,1.008
494.989,1.011
495.019,1.017
495.049,1.029
495.079,1.011
495.109,1.019
495.139,1.045
495.169,1.024
495.199,1.029
495.229,1.029
495.259,1.020
495.289,1.016
495.319,1.021
495.349,1.005
495.379,1.010
495.409,0.970
495.439,1.008
495.469,1.011
495.499,1.024
495.529,1.008
495.559,1.017
495.589,1.016
495.619,0.991
495.649,0.983
495.679,0.986
495.709,1.001
495.739,1.008
495.769,0.999
495.799,1.002
495.829,1.007
495.859,1.030
495.889,0.998
495.919,0.965
495.949,0.982
495.979,0.982
496.009,0.966
496.039,0.995
496.069,1.007
496.099,1.004
496.129,0.999
496.159,1.020
496.189,1.063
496.219,1.068
496.249,1.059
496.279,1.064
496.309,1.064
496.339,1.098
496.369,1.047
496.399,1.042
496.429,1.057
496.459,1.051
496.489,1.039
496.519,1.043
496.549,1.038
496.579,1.034
496.609,1.043
496.639,1.024
496.669,1.019
496.699,1.019
496.729,1.002
496.759,0.996
496.789,1.000
496.819,1.001
496.849,0.976
496.879,1.010
496.909,0.990
496.939,0.966
496.969,0.968
496.999,0.989
497.029,1.046
497.059,1.020
497.089,1.011
497.119,1.015
497.149,1.006
497.179,1.017
497.209,0.997
497.239,0.996
497.269,0.993
497.299,0.994
497.329,0.994
497.359,0.997
497.389,1.000
497.419,0.999
497.449,0.984
497.479,1.004
497.509,0.990
497.539,1.005
497.569,1.005
497.599,1.014
497.629,1.006
497.659,1.003
497.689,1.010
497.719,1.010
497.749,1.004
497.779,1.017
497.809,1.014
497.839,1.014
497.869,1.021
497.899,1.011
497.929,1.002
497.959,1.002
497.989,1.014
498.019,1.015
498.049,1.008
498.079,1.009
498.109,1.012
498.139,1.003
498.169,1.014
498.199,1.012
498.229,1.024
498.259,1.012
498.289,0.995
498.319,1.002
498.349,0.989
498.379,1.007
498.409,1.033
498.439,1.021
498.469,1.008
498.499,1.017
498.529,1.006
498.559,1.001
498.589,1.014
498.619,0.999
498.649,1.005
498.679,0.996
498.709,0.999
498.739,1.022
498.769,1.022
498.799,1.018
498.829,1.008
498.859,1.015
498.889,1.002
498.919,0.996
498.949,1.005
498.979,0.996
499.009,0.995
499.039,0.990
499.069,0.970
499.099,0.990
499.129,1.006
499.159,0.968
499.189,0.979
499.219,0.997
499.249,0.980
499.279,0.980
499.309,0.996
499.339,1.039
499.369,1.035
499.399,0.997
499.429,0.974
499.459,1.012
499.489,1.017
499.519,1.043
499.549,1.042
499.579,1.029
499.609,1.025
499.639,1.019
499.669,1.010
499.699,1.008
499.729,1.003
499.759,0.984
499.789,0.991
499.819,0.996
499.849,0.999
499.879,1.000
499.909,0.993
499.939,1.012
499.969,1.012
499.999,1.004
500.029,1.035
500.059,1.022
500.089,0.976
500.119,0.961
500.149,0.997
500.179,1.001
500.209,1.025
500.239,1.027
500.269,1.022
500.299,1.000
500.329,0.977
500.359,0.996
500.389,1.008
500.419,1.008
500.449,1.000
500.479,1.013
500.509,0.999
500.539,0.995
500.569,1.003
500.599,1.017
500.629,1.007
500.659,0.993
500.689,1.007
500.719,0.995
500.749,1.006
500.779,1.019
500.809,1.020
500.839,0.995
500.869,0.995
500.899,1.004
500.929,0.998
500.959,1.021
500.989,1.008
501.019,1.028
501.049,1.007
501.079,1.028
501.109,1.004
501.139,1.000
501.169,1.000
501.199,1.002
501.229,1.008
501.259,1.040
501.289,1.025
501.319,1.035
501.349,1.007
501.379,0.986
501.409,0.997
501.439,0.974
501.469,0.986
501.499,0.989
501.529,0.989
501.559,0.992
501.589,0.993
501.619,0.989
501.649,1.007
501.679,1.006
501.709,1.006
501.739,0.987
501.769,1.011
501.799,1.005
501.829,1.001
501.859,1.010
501.889,1.021
501.919,0.993
501.949,0.999
501.979,1.004
502.009,1.010
502.039,1.007
502.069,1.010
502.099,1.017
502.129,0.998
502.159,1.001
502.189,1.008
502.219,1.008
502.249,1.007
502.279,1.000
502.309,1.007
502.339,1.011
502.369,1.003
502.399,1.010
502.429,1.008
502.459,1.000
502.489,1.002
502.519,1.009
502.549,1.011
502.579,1.011
502.609,1.002
502.639,1.010
502.669,1.003
502.699,1.000
502.729,1.004
502.759,1.014
502.789,1.021
502.819,0.997
502.849,1.004
502.879,0.999
502.909,1.016
502.939,1.023
502.969,1.004
502.999,1.000
503.029,0.998
503.059,1.008
503.089,1.000
503.119,1.006
503.149,1.002
503.179,1.007
503.209,1.013
503.239,1.019
503.269,1.007
503.299,0.998
503.329,1.032
503.359,1.074
503.389,1.076
503.419,1.060
503.449,1.035
503.479,0.960
503.509,0.966
503.539,0.956
503.569,0.995
503.599,0.984
503.629,0.994
503.659,0.966
503.689,0.930
503.719,0.861
503.749,0.934
503.779,1.014
503.809,1.075
503.839,1.112
503.869,1.094
503.899,1.056
503.929,1.051
503.959,1.050
503.989,1.043
504.019,1.068
504.049,0.992
504.079,0.940
504.109,0.990
504.139,1.018
504.169,1.022
504.199,1.047
504.229,1.071
504.259,1.061
504.289,1.005
504.319,0.975
504.349,0.980
504.379,1.033
504.409,1.045
504.439,1.000
504.469,1.008
504.499,1.053
504.529,1.031
504.559,1.027
504.589,1.004
504.619,0.986
504.649,1.045
504.679,1.061
504.709,1.000
504.739,0.982
504.769,1.023
504.799,1.031
504.829,1.009
504.859,1.022
504.889,1.034
504.919,1.005
504.949,0.998
504.979,0.994
505.009,0.996
505.039,1.012
505.069,1.038
505.099,1.022
505.129,1.044
505.159,1.039
505.189,1.013
505.219,1.041
505.249,1.036
505.279,1.020
505.309,1.003
505.339,1.009
505.369,1.015
505.399,1.021
505.429,1.044
505.459,0.998
505.489,1.009
505.519,1.063
505.549,0.999
505.579,0.976
505.609,1.059
505.639,1.036
505.669,0.983
505.699,1.026
505.729,1.029
505.759,1.047
505.789,1.038
505.819,1.064
505.849,1.114
505.879,1.070
505.909,1.052
505.939,1.005
505.969,1.024
505.999,0.998
506.029,0.943
506.059,0.930
506.089,1.017
506.119,1.030
506.149,0.988
506.179,1.039
506.209,1.116
506.239,1.075
506.269,1.093
506.299,1.121
506.329,1.152
506.359,1.100
506.389,1.087
506.419,1.091
506.449,1.078
506.479,1.034
506.509,0.993
506.539,1.007
506.569,1.021
506.599,1.030
506.629,1.047
506.659,1.038
506.689,1.058
506.719,1.005
506.749,0.951
506.779,0.979
506.809,0.993
506.839,1.018
506.869,1.003
506.899,1.004
506.929,1.011
506.959,1.025
506.989,1.040
507.019,1.024
507.049,1.043
507.079,1.031
507.109,1.051
507.139,1.034
507.169,1.053
507.199,1.031
507.229,1.029
507.259,1.017
507.289,1.037
507.319,1.042
507.349,1.049
507.379,1.053
507.409,1.036
507.439,1.036
507.469,1.030
507.499,1.022
507.529,1.026
507.559,1.042
507.589,1.043
507.619,1.046
507.649,1.036
507.679,1.049
507.709,1.039
507.739,1.043
507.769,1.049
507.799,1.043
507.829,1.045
507.859,1.036
507.889,1.034
507.919,1.040
507.949,1.039
507.979,1.034
508.009,1.034
508.039,1.039
508.069,1.036
508.099,1.040
508.129,1.045
508.159,1.049
508.189,1.045
508.219,1.037
508.249,1.043
508.279,1.020
508.309,1.025
508.339,1.045
508.369,1.040
508.399,1.043
508.429,1.014
508.459,1.017
508.489,1.016
508.519,1.018
508.549,1.011
508.579,1.031
508.609,1.015
508.639,1.011
508.669,1.022
508.699,1.021
508.729,1.027
508.759,1.029
508.789,1.018
508.819,1.025
508.849,1.012
508.879,1.009
508.909,1.004
508.939,0.980
508.969,0.991
508.999,0.976
509.029,0.967
509.059,1.004
509.089,1.012
509.119,0.983
509.149,1.003
509.179,1.024
509.209,1.000
509.239,1.013
509.269,0.995
509.299,1.019
509.329,1.023
509.359,1.034
509.389,1.024
509.419,1.062
509.449,1.054
509.479,1.042
509.509,1.057
509.539,1.048
509.569,1.053
509.599,1.039
509.629,1.027
509.659,1.059
509.689,1.051
509.719,1.051
509.749,1.042
509.779,1.035
509.809,1.054
509.839,1.041
509.869,1.039
509.899,1.023
509.929,1.020
509.959,1.032
509.989,1.028
510.019,1.024
510.049,1.024
510.079,1.021
510.109,1.032
510.139,1.029
510.169,1.044
510.199,1.026
510.229,1.028
510.259,1.021
510.289,1.029
510.319,1.018
510.349,1.022
510.379,1.037
510.409,1.026
510.439,1.028
510.469,1.028
510.499,1.021
510.529,1.022
510.559,1.023
510.589,1.023
510.619,1.029
510.649,1.016
510.679,1.017
510.709,1.025
510.739,1.023
510.769,1.027
510.799,1.029
510.829,1.021
510.859,1.029
510.889,1.023
510.919,1.023
510.949,1.029
510.979,1.022
511.009,1.028
511.039,1.020
511.069,1.025
511.099,1.029
511.129,1.033
511.159,1.026
511.189,1.025
511.219,1.022
511.249,1.017
511.279,1.023
511.309,1.026
511.339,1.030
511.369,1.026
511.399,1.020
511.429,1.028
511.459,1.022
511.489,1.027
511.519,1.026
511.549,1.023
511.579,1.024
511.609,1.021
511.639,1.025
511.669,1.031
511.699,1.024
511.729,1.023
511.759,1.022
511.789,1.021
511.819,1.018
511.849,1.030
511.879,1.027
511.909,1.029
511.939,1.033
511.969,1.021
511.999,1.023
512.029,1.025
