df_hash,22ZHK4.P6Z1T7
297.234,0.999
297.264,0.989
297.294,0.996
297.324,1.000
297.354,0.998
297.384,0.986
297.414,0.999
297.444,1.000
297.474,0.994
297.504,0.995
297.534,0.996
297.564,0.995
297.594,0.995
297.624,0.995
297.654,0.998
297.684,0.997
297.714,0.990
297.744,0.993
297.774,1.004
297.804,0.999
297.834,0.994
297.864,0.988
297.894,0.989
297.924,1.000
297.954,0.997
297.984,1.001
298.014,0.989
298.044,0.996
298.074,0.994
298.104,0.990
298.134,0.992
298.164,0.998
298.194,0.992
298.224,0.999
298.254,0.998
298.284,0.991
298.314,0.994
298.344,0.999
298.374,0.994
298.404,1.000
298.434,1.000
298.464,0.995
298.494,0.993
298.524,0.995
298.554,0.996
298.584,1.000
298.614,0.989
298.644,0.986
298.674,0.994
298.704,1.000
298.734,1.002
298.764,0.996
298.794,0.996
298.824,1.002
298.854,0.996
298.884,0.990
298.914,0.993
298.944,0.997
298.974,0.998
299.004,0.998
299.034,0.997
299.064,0.995
299.094,0.992
299.124,0.996
299.154,0.998
299.184,0.993
299.214,0.995
299.244,0.994
299.274,0.996
299.304,0.994
299.334,0.997
299.364,0.998
299.394,0.989
299.424,0.991
299.454,0.994
299.484,0.999
299.514,1.000
299.544,0.986
299.574,1.001
299.604,0.993
299.634,0.989
299.664,1.002
299.694,0.996
299.724,0.990
299.754,1.000
299.784,0.997
299.814,0.998
299.844,0.990
299.874,0.999
299.904,0.998
299.934,0.991
299.964,0.991
299.994,1.003
300.024,0.994
300.054,0.991
300.084,0.997
300.114,1.003
300.144,0.999
300.174,0.990
300.204,0.987
300.234,0.992
300.264,1.000
300.294,1.001
300.324,0.996
300.354,0.991
300.384,1.004
300.414,0.996
300.444,0.993
300.474,0.995
300.504,0.998
300.534,0.995
300.564,0.996
300.594,0.997
300.624,0.991
300.654,0.999
300.684,0.996
300.714,0.996
300.744,0.994
300.774,0.994
300.804,1.000
300.834,0.985
300.864,1.001
300.894,0.993
300.924,0.997
300.954,0.998
300.984,0.991
301.014,0.994
301.044,0.995
301.074,0.997
301.104,1.000
301.134,0.996
301.164,0.993
301.194,1.002
301.224,0.994
301.254,0.990
301.284,0.992
301.314,0.996
301.344,0.994
301.374,1.000
301.404,0.994
301.434,0.996
301.464,0.996
301.494,0.994
301.524,0.994
301.554,0.994
301.584,0.994
301.614,0.998
301.644,0.992
301.674,0.996
301.704,0.993
301.734,1.001
301.764,0.998
301.794,0.991
301.824,0.986
301.854,0.996
301.884,1.000
301.914,0.996
301.944,0.988
301.974,0.999
302.004,1.000
302.034,0.998
302.064,0.990
302.094,0.993
302.124,1.000
302.154,0.992
302.184,0.999
302.214,0.994
302.244,0.988
302.274,0.996
302.304,0.994
302.334,0.997
302.364,0.992
302.394,1.005
302.424,0.990
302.454,0.996
302.484,1.002
302.514,0.995
302.544,0.993
302.574,0.997
302.604,0.990
302.634,0.993
302.664,1.002
302.694,0.999
302.724,0.988
302.754,0.996
302.784,0.993
302.814,0.994
302.844,0.994
302.874,0.995
302.904,0.994
302.934,0.996
302.964,1.000
302.994,0.994
303.024,0.992
303.054,0.999
303.084,0.992
303.114,0.997
303.144,1.000
303.174,0.985
303.204,0.996
303.234,1.000
303.264,0.997
303.294,0.994
303.324,0.996
303.354,0.987
303.384,1.002
303.414,0.999
303.444,0.999
303.474,0.981
303.504,1.001
303.534,0.994
303.564,0.994
303.594,0.996
303.624,0.993
303.654,0.995
303.684,0.995
303.714,1.002
303.744,0.992
303.774,0.993
303.804,0.994
303.834,0.997
303.864,0.996
303.894,0.995
303.924,0.989
303.954,0.991
303.984,1.001
304.014,1.007
304.044,0.992
304.074,0.994
304.104,0.994
304.134,0.997
304.164,1.001
304.194,0.997
304.224,0.983
304.254,0.998
304.284,0.996
304.314,0.992
304.344,0.992
304.374,0.988
304.404,1.000
304.434,0.998
304.464,0.995
304.494,0.998
304.524,0.991
304.554,0.993
304.584,1.001
304.614,0.992
304.644,0.996
304.674,0.994
304.704,0.996
304.734,1.003
304.764,0.999
304.794,0.997
304.824,0.992
304.854,0.992
304.884,0.999
304.914,0.996
304.944,0.991
304.974,0.996
305.004,1.003
305.034,0.994
305.064,0.987
305.094,0.997
305.124,0.996
305.154,0.993
305.184,0.997
305.214,0.996
305.244,0.998
305.274,0.996
305.304,0.994
305.334,1.001
305.364,0.995
305.394,1.002
305.424,0.995
305.454,0.992
305.484,0.993
305.514,1.001
305.544,0.987
305.574,0.983
305.604,0.993
305.634,0.999
305.664,0.996
305.694,0.983
305.724,1.007
305.754,0.994
305.784,0.971
305.814,0.985
305.844,0.990
305.874,0.987
305.904,0.995
305.934,0.994
305.964,1.008
305.994,1.004
306.024,1.006
306.054,0.997
306.084,0.992
306.114,0.998
306.144,0.991
306.174,0.977
306.204,0.991
306.234,0.998
306.264,1.003
306.294,1.008
306.324,0.985
306.354,0.979
306.384,0.988
306.414,0.997
306.444,1.014
306.474,1.013
306.504,0.990
306.534,0.979
306.564,0.981
306.594,0.982
306.624,1.000
306.654,0.999
306.684,0.996
306.714,0.995
306.744,0.984
306.774,1.001
306.804,1.003
306.834,0.996
306.864,0.992
306.894,0.990
306.924,1.010
306.954,0.997
306.984,0.999
307.014,0.985
307.044,0.999
307.074,0.986
307.104,0.992
307.134,1.005
307.164,0.994
307.194,1.000
307.224,1.004
307.254,1.000
307.284,0.981
307.314,0.997
307.344,0.993
307.374,1.001
307.404,0.997
307.434,1.000
307.464,0.995
307.494,0.990
307.524,0.999
307.554,0.997
307.584,0.994
307.614,1.008
307.644,1.002
307.674,0.991
307.704,1.000
307.734,0.993
307.764,0.996
307.794,1.000
307.824,1.004
307.854,0.995
307.884,0.987
307.914,0.996
307.944,1.003
307.974,0.999
308.004,0.994
308.034,0.992
308.064,0.993
308.094,0.995
308.124,1.000
308.154,1.004
308.184,1.003
308.214,0.993
308.244,0.979
308.274,0.993
308.304,1.005
308.334,1.004
308.364,1.005
308.394,1.001
308.424,0.989
308.454,0.991
308.484,1.006
308.514,1.002
308.544,0.984
308.574,0.992
308.604,0.993
308.634,0.990
308.664,1.006
308.694,0.991
308.724,0.993
308.754,1.006
308.784,0.981
308.814,0.987
308.844,1.001
308.874,1.001
308.904,1.008
308.934,0.998
308.964,1.015
308.994,1.020
309.024,0.995
309.054,0.985
309.084,0.991
309.114,0.979
309.144,1.004
309.174,0.996
309.204,0.988
309.234,0.996
309.264,1.007
309.294,1.007
309.324,1.018
309.354,0.992
309.384,1.007
309.414,1.005
309.444,1.005
309.474,1.000
309.504,1.001
309.534,0.997
309.564,0.999
309.594,1.001
309.624,1.012
309.654,1.003
309.684,0.992
309.714,0.997
309.744,0.988
309.774,0.994
309.804,1.000
309.834,0.999
309.864,1.003
309.894,1.000
309.924,0.992
309.954,0.998
309.984,0.998
310.014,1.012
310.044,1.008
310.074,1.002
310.104,1.000
310.134,1.003
310.164,0.999
310.194,0.998
310.224,0.994
310.254,0.999
310.284,1.008
310.314,1.012
310.344,1.009
310.374,1.016
310.404,1.008
310.434,1.008
310.464,1.012
310.494,1.004
310.524,1.015
310.554,1.006
310.584,1.011
310.614,0.998
310.644,1.000
310.674,0.998
310.704,1.000
310.734,1.003
310.764,0.998
310.794,1.005
310.824,1.006
310.854,0.999
310.884,1.003
310.914,1.009
310.944,1.004
310.974,0.994
311.004,1.001
311.034,0.999
311.064,0.999
311.094,1.002
311.124,0.997
311.154,0.995
311.184,0.989
311.214,0.990
311.244,0.990
311.274,0.983
311.304,1.019
311.334,1.005
311.364,0.949
311.394,1.038
311.424,1.036
311.454,1.001
311.484,0.988
311.514,0.995
311.544,1.000
311.574,0.992
311.604,0.980
311.634,0.989
311.664,1.001
311.694,0.979
311.724,0.984
311.754,0.980
311.784,1.003
311.814,1.015
311.844,0.986
311.874,0.991
311.904,1.001
311.934,0.992
311.964,0.989
311.994,0.996
312.024,1.003
312.054,1.002
312.084,1.005
312.114,0.999
312.144,0.991
312.174,0.991
312.204,0.999
312.234,1.011
312.264,1.001
312.294,0.993
312.324,0.994
312.354,1.003
312.384,0.992
312.414,0.986
312.444,0.995
312.474,0.995
312.504,0.999
312.534,1.000
312.564,0.997
312.594,0.995
312.624,0.996
312.654,0.993
312.684,0.992
312.714,0.994
312.744,1.002
312.774,0.996
312.804,0.994
312.834,0.998
312.864,0.994
312.894,0.996
312.924,0.992
312.954,0.996
312.984,1.003
313.014,0.993
313.044,0.997
313.074,0.997
313.104,0.998
313.134,0.989
313.164,1.002
313.194,1.002
313.224,0.998
313.254,0.996
313.284,1.000
313.314,0.996
313.344,0.998
313.374,0.995
313.404,0.993
313.434,0.996
313.464,1.004
313.494,1.001
313.524,0.997
313.554,0.995
313.584,0.998
313.614,1.001
313.644,0.998
313.674,0.993
313.704,1.004
313.734,1.002
313.764,1.000
313.794,0.999
313.824,0.992
313.854,0.994
313.884,0.995
313.914,0.995
313.944,1.000
313.974,0.995
314.004,0.997
314.034,0.994
314.064,0.999
314.094,0.994
314.124,0.999
314.154,1.001
314.184,0.999
314.214,0.996
314.244,0.999
314.274,0.998
314.304,1.001
314.334,0.994
314.364,0.994
314.394,1.006
314.424,0.993
314.454,1.001
314.484,1.003
314.514,0.992
314.544,0.991
314.574,0.996
314.604,1.004
314.634,0.999
314.664,0.985
314.694,1.002
314.724,1.005
314.754,0.995
314.784,0.998
314.814,1.002
314.844,0.996
314.874,0.989
314.904,1.000
314.934,0.990
314.964,0.998
314.994,0.994
315.024,1.001
315.054,0.992
315.084,0.995
315.114,0.991
315.144,1.008
315.174,1.003
315.204,0.999
315.234,0.989
315.264,0.996
315.294,1.000
315.324,1.003
315.354,0.991
315.384,1.002
315.414,0.993
315.444,0.992
315.474,0.995
315.504,1.000
315.534,0.995
315.564,1.001
315.594,0.996
315.624,1.004
315.654,0.989
315.684,0.993
315.714,1.002
315.744,0.999
315.774,1.006
315.804,0.993
315.834,0.996
315.864,0.999
315.894,0.988
315.924,1.001
315.954,0.991
315.984,0.994
316.014,0.998
316.044,0.999
316.074,0.997
316.104,1.003
316.134,0.996
316.164,0.999
316.194,0.991
316.224,0.991
316.254,0.998
316.284,0.996
316.314,0.993
316.344,0.997
316.374,1.001
316.404,1.001
316.434,0.992
316.464,0.997
316.494,1.002
316.524,0.997
316.554,1.001
316.584,1.001
316.614,0.970
316.644,0.978
316.674,1.017
316.704,1.008
316.734,1.000
316.764,0.992
316.794,1.000
316.824,0.989
316.854,0.988
316.884,0.995
316.914,1.010
316.944,0.995
316.974,0.999
317.004,0.992
317.034,1.003
317.064,0.994
317.094,0.992
317.124,1.009
317.154,1.005
317.184,1.004
317.214,0.987
317.244,0.984
317.274,0.999
317.304,1.000
317.334,0.990
317.364,0.991
317.394,1.002
317.424,0.995
317.454,0.999
317.484,1.008
317.514,0.997
317.544,0.996
317.574,0.998
317.604,0.989
317.634,0.986
317.664,0.996
317.694,1.000
317.724,1.004
317.754,0.992
317.784,0.999
317.814,0.999
317.844,0.991
317.874,0.990
317.904,0.995
317.934,0.997
317.964,1.001
317.994,0.992
318.024,0.992
318.054,0.998
318.084,1.011
318.114,1.009
318.144,1.005
318.174,1.001
318.204,0.991
318.234,0.994
318.264,0.999
318.294,0.991
318.324,0.994
318.354,0.993
318.384,0.994
318.414,0.996
318.444,1.009
318.474,1.008
318.504,0.991
318.534,0.985
318.564,0.979
318.594,0.999
318.624,1.007
318.654,1.007
318.684,0.990
318.714,0.992
318.744,0.991
318.774,0.980
318.804,0.992
318.834,1.002
318.864,0.990
318.894,0.997
318.924,0.991
318.954,0.991
318.984,1.002
319.014,1.009
319.044,0.998
319.074,0.989
319.104,0.993
319.134,0.993
319.164,1.005
319.194,1.002
319.224,0.992
319.254,0.989
319.284,0.993
319.314,0.995
319.344,1.005
319.374,1.000
319.404,0.991
319.434,1.001
319.464,0.991
319.494,0.992
319.524,0.999
319.554,1.006
319.584,0.989
319.614,0.996
319.644,0.996
319.674,0.999
319.704,0.998
319.734,1.006
319.764,0.987
319.794,0.990
319.824,0.999
319.854,0.998
319.884,0.997
319.914,0.991
319.944,0.998
319.974,0.994
320.004,0.997
320.034,0.990
320.064,0.995
320.094,0.998
320.124,0.989
320.154,0.993
320.184,1.003
320.214,0.996
320.244,0.990
320.274,1.010
320.304,0.996
320.334,0.994
320.364,0.990
320.394,0.999
320.424,0.994
320.454,0.996
320.484,0.984
320.514,1.003
320.544,0.994
320.574,0.996
320.604,1.001
320.634,0.996
320.664,0.995
320.694,0.997
320.724,0.995
320.754,0.991
320.784,0.995
320.814,0.991
320.844,0.999
320.874,0.997
320.904,0.995
320.934,0.996
320.964,0.993
320.994,0.996
321.024,0.999
321.054,0.998
321.084,0.985
321.114,1.001
321.144,0.995
321.174,0.997
321.204,0.992
321.234,0.996
321.264,0.995
321.294,0.994
321.324,1.001
321.354,0.993
321.384,1.000
321.414,0.994
321.444,0.990
321.474,1.001
321.504,0.998
321.534,0.990
321.564,0.997
321.594,0.999
321.624,0.997
321.654,0.992
321.684,0.996
321.714,0.997
321.744,1.006
321.774,0.995
321.804,0.990
321.834,0.987
321.864,0.998
321.894,1.006
321.924,0.996
321.954,0.996
321.984,0.990
322.014,0.996
322.044,1.001
322.074,0.988
322.104,1.000
322.134,0.996
322.164,0.993
322.194,0.996
322.224,0.993
322.254,0.995
322.284,0.996
322.314,0.992
322.344,0.992
322.374,1.001
322.404,0.999
322.434,0.994
322.464,0.996
322.494,0.997
322.524,0.999
322.554,0.991
322.584,0.997
322.614,0.998
322.644,0.995
322.674,0.992
322.704,0.996
322.734,0.986
322.764,0.995
322.794,1.005
322.824,0.994
322.854,0.988
322.884,1.000
322.914,0.996
322.944,0.993
322.974,0.992
323.004,0.997
323.034,0.993
323.064,0.994
323.094,0.997
323.124,0.998
323.154,0.994
323.184,0.996
323.214,1.000
323.244,1.005
323.274,0.991
323.304,0.994
323.334,0.984
323.364,1.003
323.394,0.999
323.424,1.001
323.454,0.993
323.484,0.993
323.514,0.989
323.544,1.003
323.574,0.998
323.604,0.997
323.634,0.999
323.664,0.994
323.694,0.995
323.724,0.994
323.754,0.995
323.784,0.990
323.814,0.992
323.844,0.998
323.874,0.994
323.904,0.996
323.934,0.996
323.964,0.990
323.994,0.995
324.024,1.001
324.054,0.997
324.084,0.998
324.114,1.001
324.144,0.991
324.174,0.989
324.204,1.012
324.234,0.998
324.264,0.987
324.294,0.992
324.324,0.993
324.354,1.006
324.384,0.994
324.414,0.995
324.444,0.999
324.474,1.001
324.504,0.996
324.534,0.992
324.564,0.995
324.594,0.999
324.624,0.997
324.654,0.996
324.684,0.992
324.714,0.995
324.744,0.993
324.774,0.989
324.804,1.001
324.834,0.996
324.864,0.993
324.894,0.997
324.924,0.998
324.954,0.996
324.984,0.997
325.014,1.001
325.044,0.998
325.074,1.001
325.104,0.995
325.134,0.991
325.164,1.002
325.194,0.998
325.224,0.997
325.254,0.997
325.284,0.994
325.314,0.993
325.344,0.989
325.374,0.993
325.404,1.003
325.434,0.999
325.464,0.999
325.494,0.993
325.524,0.993
325.554,0.994
325.584,0.997
325.614,0.992
325.644,0.992
325.674,0.989
325.704,1.000
325.734,0.990
325.764,1.001
325.794,0.999
325.824,0.994
325.854,0.989
325.884,0.999
325.914,1.002
325.944,1.006
325.974,0.985
326.004,0.999
326.034,0.999
326.064,0.991
326.094,0.993
326.124,0.993
326.154,0.997
326.184,0.993
326.214,0.992
326.244,0.998
326.274,0.998
326.304,0.991
326.334,1.000
326.364,0.998
326.394,0.998
326.424,0.992
326.454,1.001
326.484,0.992
326.514,1.002
326.544,1.005
326.574,0.991
326.604,0.997
326.634,0.995
326.664,0.999
326.694,1.003
326.724,0.985
326.754,0.997
326.784,0.997
326.814,0.995
326.844,0.993
326.874,0.996
326.904,0.998
326.934,0.997
326.964,0.998
326.994,0.997
327.024,0.988
327.054,0.993
327.084,0.998
327.114,1.000
327.144,0.987
327.174,0.994
327.204,1.006
327.234,0.998
327.264,0.990
327.294,0.992
327.324,0.995
327.354,1.000
327.384,0.994
327.414,0.998
327.444,0.994
327.474,0.998
327.504,0.995
327.534,1.000
327.564,0.994
327.594,0.994
327.624,1.000
327.654,0.997
327.684,0.988
327.714,0.994
327.744,0.994
327.774,0.996
327.804,1.004
327.834,0.996
327.864,0.985
327.894,1.004
327.924,1.001
327.954,0.991
327.984,0.995
328.014,0.993
328.044,1.000
328.074,0.998
328.104,0.997
328.134,0.995
328.164,0.999
328.194,0.997
328.224,0.991
328.254,0.997
328.284,0.992
328.314,0.995
328.344,1.000
328.374,0.995
328.404,0.984
328.434,0.998
328.464,1.000
328.494,0.994
328.524,0.998
328.554,0.995
328.584,0.999
328.614,0.998
328.644,0.990
328.674,0.995
328.704,0.996
328.734,1.001
328.764,1.003
328.794,0.980
328.824,1.001
328.854,1.000
328.884,0.992
328.914,0.988
328.944,0.989
328.974,1.004
329.004,0.998
329.034,0.998
329.064,0.999
329.094,0.999
329.124,0.992
329.154,1.000
329.184,0.996
329.214,0.993
329.244,1.003
329.274,1.002
329.304,0.985
329.334,0.988
329.364,0.998
329.394,1.000
329.424,0.994
329.454,0.998
329.484,1.000
329.514,0.995
329.544,0.989
329.574,0.995
329.604,0.993
329.634,0.997
329.664,1.002
329.694,0.993
329.724,0.993
329.754,1.003
329.784,0.994
329.814,0.997
329.844,0.986
329.874,0.996
329.904,0.999
329.934,0.995
329.964,0.996
329.994,0.992
330.024,0.985
330.054,0.995
330.084,0.998
330.114,0.998
330.144,0.989
330.174,0.999
330.204,1.000
330.234,0.995
330.264,0.995
330.294,0.999
330.324,0.998
330.354,0.997
330.384,1.000
330.414,0.997
330.444,0.995
330.474,0.997
330.504,1.000
330.534,0.998
330.564,0.994
330.594,1.006
330.624,1.003
330.654,0.993
330.684,0.994
330.714,0.993
330.744,0.997
330.774,1.001
330.804,0.998
330.834,0.997
330.864,0.996
330.894,0.988
330.924,0.994
330.954,0.999
330.984,0.994
331.014,0.993
331.044,0.999
331.074,0.995
331.104,0.992
331.134,0.996
331.164,0.993
331.194,0.992
331.224,0.995
331.254,1.000
331.284,0.992
331.314,0.999
331.344,0.999
331.374,0.989
331.404,0.989
331.434,0.991
331.464,1.000
331.494,0.999
331.524,0.982
331.554,1.001
331.584,1.000
331.614,0.990
331.644,0.990
331.674,0.996
331.704,0.996
331.734,1.006
331.764,0.998
331.794,0.995
331.824,0.997
331.854,0.991
331.884,0.998
331.914,0.998
331.944,0.995
331.974,0.994
332.004,0.990
332.034,1.005
332.064,1.003
332.094,0.993
332.124,0.989
332.154,0.997
332.184,0.995
332.214,0.999
332.244,0.996
332.274,0.997
332.304,0.999
332.334,0.998
332.364,0.985
332.394,1.003
332.424,0.998
332.454,0.994
332.484,1.000
332.514,1.001
332.544,0.990
332.574,0.992
332.604,0.994
332.634,0.995
332.664,0.997
332.694,1.000
332.724,0.988
332.754,0.994
332.784,0.999
332.814,1.002
332.844,0.993
332.874,0.988
332.904,0.989
332.934,0.997
332.964,1.001
332.994,0.999
333.024,0.987
333.054,1.004
333.084,0.999
333.114,0.987
333.144,0.999
333.174,0.995
333.204,0.991
333.234,0.996
333.264,0.999
333.294,0.993
333.324,0.994
333.354,0.996
333.384,0.993
333.414,0.999
333.444,0.997
333.474,0.990
333.504,0.988
333.534,1.001
333.564,0.996
333.594,0.999
333.624,0.992
333.654,0.991
333.684,0.994
333.714,0.995
333.744,0.998
333.774,1.000
333.804,0.984
333.834,1.000
333.864,0.994
333.894,0.990
333.924,0.994
333.954,0.995
333.984,0.994
334.014,0.996
334.044,0.997
334.074,0.993
334.104,0.996
334.134,0.992
334.164,0.995
334.194,0.997
334.224,0.993
334.254,0.997
334.284,0.995
334.314,0.994
334.344,1.003
334.374,1.000
334.404,0.990
334.434,0.992
334.464,0.993
334.494,1.000
334.524,1.002
334.554,0.994
334.584,0.994
334.614,1.000
334.644,0.998
334.674,0.989
334.704,0.997
334.734,0.995
334.764,0.998
334.794,0.989
334.824,1.001
334.854,0.994
334.884,0.988
334.914,0.999
334.944,0.995
334.974,0.994
335.004,0.992
335.034,0.996
335.064,0.994
335.094,1.001
335.124,0.995
335.154,0.986
335.184,0.992
335.214,0.996
335.244,1.000
335.274,1.000
335.304,0.988
335.334,1.000
335.364,0.997
335.394,0.994
335.424,0.997
335.454,0.992
335.484,0.995
335.514,0.998
335.544,0.997
335.574,0.992
335.604,0.994
335.634,0.996
335.664,0.990
335.694,0.994
335.724,0.993
335.754,0.995
335.784,0.993
335.814,1.003
335.844,1.000
335.874,0.988
335.904,0.991
335.934,0.992
335.964,1.004
335.994,1.005
336.024,0.982
336.054,1.000
336.084,0.999
336.114,0.989
336.144,0.997
336.174,0.997
336.204,0.996
336.234,0.996
336.264,0.997
336.294,0.995
336.324,0.999
336.354,0.991
336.384,0.989
336.414,0.997
336.444,0.998
336.474,0.993
336.504,0.995
336.534,1.000
336.564,0.998
336.594,0.993
336.624,0.987
336.654,0.995
336.684,1.000
336.714,1.000
336.744,0.983
336.774,1.000
336.804,0.996
336.834,0.988
336.864,0.991
336.894,0.993
336.924,0.998
336.954,1.001
336.984,0.995
337.014,0.998
337.044,0.998
337.074,0.995
337.104,0.993
337.134,1.000
337.164,0.988
337.194,0.991
337.224,1.001
337.254,0.999
337.284,0.990
337.314,0.994
337.344,0.994
337.374,0.997
337.404,1.000
337.434,0.998
337.464,0.994
337.494,0.994
337.524,0.993
337.554,0.999
337.584,0.996
337.614,1.001
337.644,0.997
337.674,0.990
337.704,0.994
337.734,0.995
337.764,0.988
337.794,0.996
337.824,0.993
337.854,1.001
337.884,0.991
337.914,0.993
337.944,0.993
337.974,0.990
338.004,0.999
338.034,0.999
338.064,1.001
338.094,0.999
338.124,0.991
338.154,0.996
338.184,0.996
338.214,0.991
338.244,0.993
338.274,0.998
338.304,0.993
338.334,1.001
338.364,0.998
338.394,0.996
338.424,0.989
338.454,0.993
338.484,0.998
338.514,0.996
338.544,1.007
338.574,0.999
338.604,0.984
338.634,0.987
338.664,0.996
338.694,1.019
338.724,0.997
338.754,0.991
338.784,0.998
338.814,0.993
338.844,1.023
338.874,0.996
338.904,0.978
338.934,1.006
338.964,1.010
338.994,0.972
339.024,0.982
339.054,1.013
339.084,0.998
339.114,0.989
339.144,1.018
339.174,1.000
339.204,0.981
339.234,0.991
339.264,0.990
339.294,1.001
339.324,0.997
339.354,0.991
339.384,0.998
339.414,1.003
339.444,0.986
339.474,0.987
339.504,0.991
339.534,1.000
339.564,1.007
339.594,0.994
339.624,0.991
339.654,1.000
339.684,0.995
339.714,0.998
339.744,1.000
339.774,0.989
339.804,0.997
339.834,1.006
339.864,0.998
339.894,0.989
339.924,0.990
339.954,0.997
339.984,0.998
340.014,0.999
340.044,0.989
340.074,1.003
340.104,1.007
340.134,0.990
340.164,0.998
340.194,1.000
340.224,0.996
340.254,1.000
340.284,0.996
340.314,0.993
340.344,0.991
340.374,0.993
340.404,1.001
340.434,0.987
340.464,1.000
340.494,0.997
340.524,1.001
340.554,1.006
340.584,1.000
340.614,0.989
340.644,0.993
340.674,0.989
340.704,0.985
340.734,0.990
340.764,1.005
340.794,0.995
340.824,0.993
340.854,1.002
340.884,1.000
340.914,0.994
340.944,0.986
340.974,0.986
341.004,0.996
341.034,0.989
341.064,0.997
341.094,1.001
341.124,0.997
341.154,0.996
341.184,1.000
341.214,1.000
341.244,0.984
