df_hash,22ZHK4.EBWR1B
168.041,1.053
168.071,1.051
168.101,1.054
168.131,1.051
168.161,1.053
168.191,1.056
168.221,1.058
168.251,1.052
168.281,1.051
168.311,1.051
168.341,1.049
168.371,1.049
168.401,1.054
168.431,1.053
168.461,1.051
168.491,1.047
168.521,1.058
168.551,1.054
168.581,1.048
168.611,1.048
168.641,1.053
168.671,1.051
168.701,1.051
168.731,1.051
168.761,1.053
168.791,1.052
168.821,1.051
168.851,1.049
168.881,1.049
168.911,1.053
168.941,1.049
168.971,1.050
169.001,1.053
169.031,1.050
169.061,1.053
169.091,1.054
169.121,1.049
169.151,1.051
169.181,1.051
169.211,1.052
169.241,1.052
169.271,1.054
169.301,1.051
169.331,1.048
169.361,1.047
169.391,1.056
169.421,1.054
169.451,1.048
169.481,1.053
169.511,1.055
169.541,1.051
169.571,1.052
169.601,1.054
169.631,1.054
169.661,1.054
169.691,1.052
169.721,1.051
169.751,1.052
169.781,1.053
169.811,1.047
169.841,1.052
169.871,1.053
169.901,1.052
169.931,1.052
169.961,1.058
169.991,1.053
170.021,1.052
170.051,1.047
170.081,1.052
170.111,1.051
170.141,1.054
170.171,1.052
170.201,1.047
170.231,1.052
170.261,1.052
170.291,1.055
170.321,1.051
170.351,1.053
170.381,1.049
170.411,1.051
170.441,1.051
170.471,1.054
170.501,1.054
170.531,1.053
170.561,1.052
170.591,1.050
170.621,1.051
170.651,1.057
170.681,1.052
170.711,1.051
170.741,1.055
170.771,1.052
170.801,1.053
170.831,1.048
170.861,1.054
170.891,1.054
170.921,1.058
170.951,1.048
170.981,1.048
171.011,1.052
171.041,1.053
171.071,1.053
171.101,1.055
171.131,1.047
171.161,1.046
171.191,1.052
171.221,1.056
171.251,1.048
171.281,1.054
171.311,1.052
171.341,1.053
171.371,1.051
171.401,1.052
171.431,1.055
171.461,1.050
171.491,1.048
171.521,1.054
171.551,1.053
171.581,1.050
171.611,1.049
171.641,1.051
171.671,1.054
171.701,1.053
171.731,1.054
171.761,1.047
171.791,1.056
171.821,1.058
171.851,1.050
171.881,1.047
171.911,1.051
171.941,1.055
171.971,1.051
172.001,1.051
172.031,1.053
172.061,1.052
172.091,1.051
172.121,1.048
172.151,1.057
172.181,1.052
172.211,1.051
172.241,1.053
172.271,1.052
172.301,1.052
172.331,1.053
172.361,1.052
172.391,1.054
172.421,1.052
172.451,1.053
172.481,1.051
172.511,1.051
172.541,1.051
172.571,1.054
172.601,1.052
172.631,1.051
172.661,1.051
172.691,1.049
172.721,1.051
172.751,1.059
172.781,1.057
172.811,1.051
172.841,1.050
172.871,1.051
172.901,1.053
172.931,1.053
172.961,1.053
172.991,1.057
173.021,1.054
173.051,1.050
173.081,1.055
173.111,1.052
173.141,1.055
173.171,1.050
173.201,1.053
173.231,1.052
173.261,1.052
173.291,1.051
173.321,1.052
173.351,1.052
173.381,1.052
173.411,1.053
173.441,1.049
173.471,1.054
173.501,1.055
173.531,1.054
173.561,1.052
173.591,1.051
173.621,1.055
173.651,1.054
173.681,1.051
173.711,1.055
173.741,1.055
173.771,1.052
173.801,1.050
173.831,1.053
173.861,1.051
173.891,1.055
173.921,1.052
173.951,1.044
173.981,1.052
174.011,1.052
174.041,1.056
174.071,1.053
174.101,1.047
174.131,1.055
174.161,1.051
174.191,1.051
174.221,1.055
174.251,1.055
174.281,1.051
174.311,1.050
174.341,1.055
174.371,1.053
174.401,1.051
174.431,1.051
174.461,1.052
174.491,1.049
174.521,1.055
174.551,1.054
174.581,1.054
174.611,1.048
174.641,1.057
174.671,1.056
174.701,1.053
174.731,1.049
174.761,1.052
174.791,1.053
174.821,1.055
174.851,1.056
174.881,1.053
174.911,1.053
174.941,1.053
174.971,1.057
175.001,1.053
175.031,1.048
175.061,1.052
175.091,1.052
175.121,1.052
175.151,1.053
175.181,1.051
175.211,1.055
175.241,1.055
175.271,1.049
175.301,1.054
175.331,1.053
175.361,1.053
175.391,1.051
175.421,1.053
175.451,1.056
175.481,1.053
175.511,1.054
175.541,1.058
175.571,1.053
175.601,1.050
175.631,1.050
175.661,1.055
175.691,1.053
175.721,1.058
175.751,1.052
175.781,1.054
175.811,1.054
175.841,1.053
175.871,1.055
175.901,1.052
175.931,1.053
175.961,1.054
175.991,1.050
176.021,1.053
176.051,1.050
176.081,1.055
176.111,1.054
176.141,1.055
176.171,1.054
176.201,1.048
176.231,1.052
176.261,1.057
176.291,1.050
176.321,1.052
176.351,1.050
176.381,1.053
176.411,1.057
176.441,1.053
176.471,1.051
176.501,1.050
176.531,1.054
176.561,1.053
176.591,1.052
176.621,1.054
176.651,1.049
176.681,1.052
176.711,1.053
176.741,1.058
176.771,1.053
176.801,1.051
176.831,1.049
176.861,1.056
176.891,1.057
176.921,1.052
176.951,1.050
176.981,1.052
177.011,1.054
177.041,1.056
177.071,1.050
177.101,1.051
177.131,1.055
177.161,1.053
177.191,1.051
177.221,1.049
177.251,1.057
177.281,1.055
177.311,1.055
177.341,1.050
177.371,1.050
177.401,1.053
177.431,1.052
177.461,1.053
177.491,1.054
177.521,1.047
177.551,1.050
177.581,1.050
177.611,1.054
177.641,1.052
177.671,1.051
177.701,1.051
177.731,1.052
177.761,1.052
177.791,1.052
177.821,1.053
177.851,1.052
177.881,1.049
177.911,1.054
177.941,1.054
177.971,1.051
178.001,1.052
178.031,1.052
178.061,1.055
178.091,1.054
178.121,1.056
178.151,1.050
178.181,1.049
178.211,1.050
178.241,1.050
178.271,1.052
178.301,1.054
178.331,1.057
178.361,1.048
178.391,1.051
178.421,1.049
178.451,1.055
178.481,1.051
178.511,1.049
178.541,1.053
178.571,1.053
178.601,1.049
178.631,1.056
178.661,1.056
178.691,1.057
178.721,1.050
178.751,1.055
178.781,1.051
178.811,1.051
178.841,1.052
178.871,1.052
178.901,1.054
178.931,1.052
178.961,1.049
178.991,1.053
179.021,1.058
179.051,1.055
179.081,1.049
179.111,1.053
179.141,1.052
179.171,1.053
179.201,1.053
179.231,1.056
179.261,1.053
179.291,1.049
179.321,1.056
179.351,1.055
179.381,1.054
179.411,1.051
179.441,1.051
179.471,1.055
179.501,1.053
179.531,1.052
179.561,1.050
179.591,1.051
179.621,1.054
179.651,1.052
179.681,1.050
179.711,1.051
179.741,1.055
179.771,1.054
179.801,1.054
179.831,1.053
179.861,1.049
179.891,1.057
179.921,1.052
179.951,1.053
179.981,1.051
180.011,1.052
180.041,1.053
180.071,1.053
180.101,1.054
180.131,1.055
180.161,1.053
180.191,1.049
180.221,1.055
180.251,1.050
180.281,1.046
180.311,1.048
180.341,1.052
180.371,1.053
180.401,1.049
180.431,1.053
180.461,1.052
180.491,1.054
180.521,1.052
180.551,1.053
180.581,1.052
180.611,1.051
180.641,1.051
180.671,1.051
180.701,1.049
180.731,1.055
180.761,1.058
180.791,1.054
180.821,1.046
180.851,1.049
180.881,1.054
180.911,1.054
180.941,1.054
180.971,1.055
181.001,1.051
181.031,1.052
181.061,1.049
181.091,1.057
181.121,1.053
181.151,1.051
181.181,1.050
181.211,1.050
181.241,1.053
181.271,1.054
181.301,1.055
181.331,1.052
181.361,1.051
181.391,1.053
181.421,1.052
181.451,1.052
181.481,1.052
181.511,1.051
181.541,1.052
181.571,1.055
181.601,1.052
181.631,1.054
181.661,1.055
181.691,1.055
181.721,1.052
181.751,1.050
181.781,1.053
181.811,1.050
181.841,1.053
181.871,1.055
181.901,1.054
181.931,1.055
181.961,1.051
181.991,1.058
182.021,1.052
182.051,1.048
182.081,1.050
182.111,1.053
182.141,1.057
182.171,1.052
182.201,1.055
182.231,1.052
182.261,1.048
182.291,1.052
182.321,1.054
182.351,1.054
182.381,1.051
182.411,1.051
182.441,1.053
182.471,1.051
182.501,1.053
182.531,1.052
182.561,1.052
182.591,1.056
182.621,1.056
182.651,1.047
182.681,1.051
182.711,1.052
182.741,1.052
182.771,1.055
182.801,1.054
182.831,1.044
182.861,1.053
182.891,1.052
182.921,1.056
182.951,1.050
182.981,1.048
183.011,1.051
183.041,1.056
183.071,1.050
183.101,1.052
183.131,1.056
183.161,1.052
183.191,1.051
183.221,1.051
183.251,1.052
183.281,1.055
183.311,1.051
183.341,1.056
183.371,1.051
183.401,1.050
183.431,1.057
183.461,1.055
183.491,1.054
183.521,1.052
183.551,1.049
183.581,1.053
183.611,1.052
183.641,1.052
183.671,1.053
183.701,1.054
183.731,1.051
183.761,1.053
183.791,1.053
183.821,1.050
183.851,1.051
183.881,1.053
183.911,1.052
183.941,1.052
183.971,1.052
184.001,1.054
184.031,1.054
184.061,1.054
184.091,1.052
184.121,1.054
184.151,1.054
184.181,1.051
184.211,1.055
184.241,1.055
184.271,1.053
184.301,1.049
184.331,1.054
184.361,1.055
184.391,1.053
184.421,1.046
184.451,1.050
184.481,1.053
184.511,1.055
184.541,1.057
184.571,1.057
184.601,1.053
184.631,1.051
184.661,1.055
184.691,1.054
184.721,1.051
184.751,1.050
184.781,1.053
184.811,1.051
184.841,1.052
184.871,1.056
184.901,1.055
184.931,1.051
184.961,1.054
184.991,1.052
185.021,1.055
185.051,1.052
185.081,1.053
185.111,1.053
185.141,1.055
185.171,1.054
185.201,1.049
185.231,1.055
185.261,1.058
185.291,1.053
185.321,1.051
185.351,1.053
185.381,1.054
185.411,1.051
185.441,1.055
185.471,1.054
185.501,1.051
185.531,1.049
185.561,1.054
185.591,1.053
185.621,1.050
185.651,1.049
185.681,1.050
185.711,1.052
185.741,1.053
185.771,1.054
185.801,1.050
185.831,1.052
185.861,1.051
185.891,1.055
185.921,1.052
185.951,1.051
185.981,1.054
186.011,1.052
186.041,1.050
186.071,1.056
186.101,1.056
186.131,1.054
186.161,1.048
186.191,1.052
186.221,1.052
186.251,1.053
186.281,1.054
186.311,1.053
186.341,1.056
186.371,1.050
186.401,1.056
186.431,1.056
186.461,1.050
186.491,1.052
186.521,1.053
186.551,1.056
186.581,1.053
186.611,1.053
186.641,1.053
186.671,1.053
186.701,1.053
186.731,1.051
186.761,1.055
186.791,1.053
186.821,1.050
186.851,1.054
186.881,1.053
186.911,1.053
186.941,1.051
186.971,1.057
187.001,1.055
187.031,1.054
187.061,1.050
187.091,1.051
187.121,1.052
187.151,1.052
187.181,1.055
187.211,1.052
187.241,1.054
187.271,1.054
187.301,1.057
187.331,1.053
187.361,1.053
187.391,1.052
187.421,1.052
187.451,1.050
187.481,1.052
187.511,1.056
187.541,1.055
187.571,1.051
187.601,1.054
187.631,1.055
187.661,1.053
187.691,1.050
187.721,1.051
187.751,1.053
187.781,1.052
187.811,1.054
187.841,1.050
187.871,1.061
187.901,1.054
187.931,1.046
187.961,1.047
187.991,1.055
188.021,1.053
188.051,1.052
188.081,1.053
188.111,1.045
188.141,1.053
188.171,1.055
188.201,1.058
188.231,1.052
188.261,1.052
188.291,1.054
188.321,1.053
188.351,1.050
188.381,1.050
188.411,1.057
188.441,1.053
188.471,1.055
188.501,1.054
188.531,1.054
188.561,1.057
188.591,1.052
188.621,1.054
188.651,1.051
188.681,1.053
188.711,1.054
188.741,1.053
188.771,1.053
188.801,1.050
188.831,1.053
188.861,1.053
188.891,1.053
188.921,1.058
188.951,1.055
188.981,1.056
189.011,1.051
189.041,1.055
189.071,1.056
189.101,1.052
189.131,1.053
189.161,1.057
189.191,1.053
189.221,1.053
189.251,1.058
189.281,1.050
189.311,1.049
189.341,1.054
189.371,1.054
189.401,1.051
189.431,1.054
189.461,1.053
189.491,1.054
189.521,1.053
189.551,1.054
189.581,1.051
189.611,1.054
189.641,1.053
189.671,1.058
189.701,1.051
189.731,1.050
189.761,1.052
189.791,1.054
189.821,1.055
189.851,1.053
189.881,1.053
189.911,1.053
189.941,1.056
189.971,1.056
190.001,1.050
190.031,1.052
190.061,1.053
190.091,1.050
190.121,1.053
190.151,1.052
190.181,1.053
190.211,1.055
190.241,1.050
190.271,1.050
190.301,1.053
190.331,1.058
190.361,1.055
190.391,1.053
190.421,1.054
190.451,1.052
190.481,1.051
190.511,1.057
190.541,1.054
190.571,1.054
190.601,1.050
190.631,1.052
190.661,1.054
190.691,1.055
190.721,1.057
190.751,1.050
190.781,1.056
190.811,1.050
190.841,1.059
190.871,1.053
190.901,1.049
190.931,1.051
190.961,1.054
190.991,1.054
191.021,1.053
191.051,1.053
191.081,1.053
191.111,1.053
191.141,1.053
191.171,1.050
191.201,1.050
191.231,1.050
191.261,1.053
191.291,1.053
191.321,1.056
191.351,1.052
191.381,1.057
191.411,1.056
191.441,1.052
191.471,1.052
191.501,1.052
191.531,1.053
191.561,1.053
191.591,1.058
191.621,1.053
191.651,1.053
191.681,1.053
191.711,1.059
191.741,1.051
191.771,1.052
191.801,1.053
191.831,1.056
191.861,1.055
191.891,1.054
191.921,1.056
191.951,1.052
191.981,1.057
192.011,1.054
192.041,1.052
192.071,1.054
192.101,1.056
192.131,1.053
192.161,1.050
192.191,1.052
192.221,1.053
192.251,1.047
192.281,1.053
192.311,1.056
192.341,1.055
192.371,1.051
192.401,1.055
192.431,1.054
192.461,1.055
192.491,1.056
192.521,1.055
192.551,1.054
192.581,1.051
192.611,1.057
192.641,1.056
192.671,1.053
192.701,1.056
192.731,1.052
192.761,1.053
192.791,1.053
192.821,1.055
192.851,1.057
192.881,1.053
192.911,1.052
192.941,1.054
192.971,1.052
193.001,1.050
193.031,1.052
193.061,1.052
193.091,1.052
193.121,1.056
193.151,1.050
193.181,1.054
193.211,1.056
193.241,1.053
193.271,1.047
193.301,1.050
193.331,1.056
193.361,1.053
193.391,1.053
193.421,1.050
193.451,1.054
193.481,1.051
193.511,1.057
193.541,1.053
193.571,1.049
193.601,1.052
193.631,1.055
193.661,1.054
193.691,1.051
193.721,1.056
193.751,1.055
193.781,1.055
193.811,1.055
193.841,1.052
193.871,1.053
193.901,1.054
193.931,1.055
193.961,1.056
193.991,1.052
194.021,1.053
194.051,1.055
194.081,1.057
194.111,1.053
194.141,1.052
194.171,1.052
194.201,1.053
194.231,1.054
194.261,1.057
194.291,1.055
194.321,1.055
194.351,1.052
194.381,1.058
194.411,1.056
194.441,1.052
194.471,1.051
194.501,1.053
194.531,1.061
194.561,1.053
194.591,1.051
194.621,1.053
194.651,1.056
194.681,1.054
194.711,1.055
194.741,1.053
194.771,1.054
194.801,1.052
194.831,1.056
194.861,1.053
194.891,1.051
194.921,1.058
194.951,1.057
194.981,1.053
195.011,1.050
195.041,1.055
195.071,1.055
195.101,1.056
195.131,1.056
195.161,1.056
195.191,1.058
195.221,1.047
195.251,1.053
195.281,1.057
195.311,1.049
195.341,1.052
195.371,1.055
195.401,1.056
195.431,1.053
195.461,1.052
195.491,1.055
195.521,1.056
195.551,1.052
195.581,1.052
195.611,1.051
195.641,1.055
195.671,1.053
195.701,1.053
195.731,1.053
195.761,1.056
195.791,1.052
195.821,1.058
195.851,1.057
195.881,1.051
195.911,1.048
195.941,1.053
195.971,1.053
196.001,1.056
196.031,1.054
196.061,1.049
196.091,1.056
196.121,1.050
196.151,1.056
196.181,1.056
196.211,1.051
196.241,1.056
196.271,1.054
196.301,1.053
196.331,1.052
196.361,1.056
196.391,1.057
196.421,1.054
196.451,1.055
196.481,1.052
196.511,1.057
196.541,1.054
196.571,1.052
196.601,1.054
196.631,1.056
196.661,1.057
196.691,1.057
196.721,1.056
196.751,1.052
196.781,1.055
196.811,1.051
196.841,1.056
196.871,1.058
196.901,1.058
196.931,1.049
196.961,1.049
196.991,1.053
197.021,1.059
197.051,1.055
197.081,1.052
197.111,1.054
197.141,1.054
197.171,1.051
197.201,1.055
197.231,1.057
197.261,1.056
197.291,1.054
197.321,1.052
197.351,1.054
197.381,1.056
197.411,1.055
197.441,1.053
197.471,1.053
197.501,1.057
197.531,1.051
197.561,1.055
197.591,1.061
197.621,1.056
197.651,1.050
197.681,1.050
197.711,1.054
197.741,1.056
197.771,1.056
197.801,1.055
197.831,1.053
197.861,1.053
197.891,1.054
197.921,1.056
197.951,1.053
197.981,1.050
198.011,1.058
198.041,1.052
198.071,1.052
198.101,1.058
198.131,1.056
198.161,1.054
198.191,1.052
198.221,1.050
198.251,1.055
198.281,1.051
198.311,1.051
198.341,1.056
198.371,1.054
198.401,1.054
198.431,1.053
198.461,1.051
198.491,1.058
198.521,1.057
198.551,1.057
198.581,1.048
198.611,1.055
198.641,1.058
198.671,1.053
198.701,1.057
198.731,1.056
198.761,1.055
198.791,1.052
198.821,1.056
198.851,1.054
198.881,1.053
198.911,1.053
198.941,1.056
198.971,1.055
199.001,1.056
199.031,1.057
199.061,1.055
199.091,1.053
199.121,1.056
199.151,1.054
199.181,1.055
199.211,1.053
199.241,1.053
199.271,1.055
199.301,1.059
199.331,1.051
199.361,1.057
199.391,1.058
199.421,1.051
199.451,1.050
199.481,1.051
199.511,1.055
199.541,1.054
199.571,1.054
199.601,1.051
199.631,1.053
199.661,1.052
199.691,1.056
199.721,1.053
199.751,1.053
199.781,1.053
199.811,1.053
199.841,1.054
199.871,1.052
199.901,1.056
199.931,1.056
199.961,1.056
199.991,1.053
200.021,1.059
200.051,1.054
200.081,1.053
200.111,1.055
200.141,1.053
200.171,1.058
200.201,1.049
200.231,1.056
200.261,1.057
200.291,1.056
200.321,1.052
200.351,1.048
200.381,1.053
200.411,1.054
200.441,1.054
200.471,1.055
200.501,1.050
200.531,1.053
200.561,1.052
200.591,1.055
200.621,1.051
200.651,1.055
200.681,1.052
200.711,1.056
200.741,1.055
200.771,1.056
200.801,1.056
200.831,1.051
200.861,1.058
200.891,1.056
200.921,1.055
200.951,1.053
200.981,1.052
201.011,1.057
201.041,1.054
201.071,1.054
201.101,1.052
201.131,1.056
201.161,1.058
201.191,1.058
201.221,1.052
201.251,1.052
201.281,1.054
201.311,1.056
201.341,1.054
201.371,1.055
201.401,1.052
201.431,1.051
201.461,1.055
201.491,1.060
201.521,1.049
201.551,1.050
201.581,1.051
201.611,1.055
201.641,1.054
201.671,1.055
201.701,1.058
201.731,1.057
201.761,1.056
201.791,1.058
201.821,1.055
201.851,1.055
201.881,1.054
201.911,1.056
201.941,1.053
201.971,1.052
202.001,1.052
202.031,1.059
202.061,1.058
202.091,1.055
202.121,1.047
202.151,1.053
202.181,1.057
202.211,1.053
202.241,1.054
202.271,1.058
202.301,1.057
202.331,1.054
202.361,1.054
202.391,1.060
202.421,1.052
202.451,1.053
202.481,1.054
202.511,1.058
202.541,1.051
202.571,1.053
202.601,1.059
202.631,1.053
202.661,1.053
202.691,1.055
202.721,1.056
202.751,1.056
202.781,1.051
202.811,1.055
202.841,1.059
202.871,1.056
202.901,1.050
202.931,1.055
202.961,1.060
202.991,1.055
203.021,1.050
203.051,1.051
203.081,1.056
203.111,1.057
203.141,1.057
203.171,1.058
203.201,1.056
203.231,1.052
203.261,1.060
203.291,1.052
203.321,1.056
203.351,1.055
203.381,1.052
203.411,1.054
203.441,1.057
203.471,1.056
203.501,1.053
203.531,1.055
203.561,1.057
203.591,1.054
203.621,1.057
203.651,1.055
203.681,1.055
203.711,1.056
203.741,1.057
203.771,1.057
203.801,1.055
203.831,1.053
203.861,1.057
203.891,1.056
203.921,1.056
203.951,1.053
203.981,1.052
204.011,1.053
204.041,1.060
204.071,1.057
204.101,1.059
204.131,1.054
204.161,1.055
204.191,1.057
204.221,1.055
204.251,1.048
204.281,1.052
204.311,1.056
204.341,1.051
204.371,1.053
204.401,1.057
204.431,1.060
204.461,1.054
204.491,1.053
204.521,1.051
204.551,1.055
204.581,1.057
204.611,1.054
204.641,1.052
204.671,1.056
204.701,1.057
204.731,1.051
204.761,1.058
204.791,1.059
204.821,1.056
204.851,1.051
204.881,1.050
204.911,1.057
204.941,1.056
204.971,1.054
205.001,1.052
205.031,1.056
205.061,1.056
205.091,1.057
205.121,1.053
205.151,1.053
205.181,1.055
205.211,1.056
205.241,1.053
205.271,1.056
205.301,1.057
205.331,1.057
205.361,1.054
205.391,1.055
205.421,1.053
205.451,1.052
205.481,1.057
205.511,1.055
205.541,1.056
205.571,1.054
205.601,1.059
205.631,1.052
205.661,1.050
205.691,1.059
205.721,1.062
205.751,1.054
205.781,1.055
205.811,1.051
205.841,1.052
205.871,1.057
205.901,1.057
205.931,1.054
205.961,1.055
205.991,1.052
206.021,1.055
206.051,1.056
206.081,1.055
206.111,1.056
206.141,1.054
206.171,1.055
206.201,1.056
206.231,1.055
206.261,1.055
206.291,1.052
206.321,1.059
206.351,1.055
206.381,1.055
206.411,1.054
206.441,1.055
206.471,1.057
206.501,1.052
206.531,1.056
206.561,1.055
206.591,1.054
206.621,1.056
206.651,1.059
206.681,1.056
206.711,1.054
206.741,1.056
206.771,1.056
206.801,1.056
206.831,1.057
206.861,1.056
206.891,1.053
206.921,1.055
206.951,1.062
206.981,1.055
207.011,1.051
207.041,1.053
207.071,1.056
207.101,1.055
207.131,1.051
207.161,1.058
207.191,1.055
207.221,1.056
207.251,1.054
207.281,1.055
207.311,1.055
207.341,1.055
207.371,1.052
207.401,1.053
207.431,1.054
207.461,1.053
207.491,1.059
207.521,1.056
207.551,1.056
207.581,1.052
207.611,1.051
207.641,1.055
207.671,1.055
207.701,1.055
207.731,1.053
207.761,1.060
207.791,1.053
207.821,1.056
207.851,1.054
207.881,1.055
207.911,1.055
207.941,1.051
207.971,1.053
208.001,1.056
208.031,1.059
208.061,1.054
208.091,1.056
208.121,1.054
208.151,1.058
208.181,1.055
208.211,1.053
208.241,1.057
208.271,1.060
208.301,1.056
208.331,1.047
208.361,1.059
208.391,1.059
208.421,1.055
208.451,1.052
208.481,1.058
208.511,1.057
208.541,1.052
208.571,1.056
208.601,1.058
208.631,1.056
208.661,1.052
208.691,1.054
208.721,1.061
208.751,1.054
208.781,1.054
208.811,1.052
208.841,1.055
208.871,1.055
208.901,1.055
208.931,1.059
208.961,1.055
208.991,1.055
209.021,1.055
209.051,1.057
209.081,1.059
209.111,1.053
209.141,1.057
209.171,1.054
209.201,1.058
209.231,1.057
209.261,1.056
209.291,1.055
209.321,1.054
209.351,1.056
209.381,1.055
209.411,1.051
209.441,1.058
209.471,1.058
209.501,1.054
209.531,1.051
209.561,1.056
209.591,1.058
209.621,1.051
209.651,1.053
209.681,1.058
209.711,1.058
209.741,1.054
209.771,1.055
209.801,1.051
209.831,1.059
209.861,1.055
209.891,1.051
209.921,1.053
209.951,1.053
209.981,1.058
210.011,1.058
210.041,1.052
210.071,1.060
210.101,1.059
210.131,1.053
210.161,1.049
210.191,1.057
210.221,1.057
210.251,1.058
210.281,1.056
210.311,1.050
210.341,1.053
210.371,1.054
210.401,1.059
210.431,1.050
210.461,1.049
210.491,1.058
210.521,1.057
210.551,1.055
210.581,1.055
210.611,1.057
210.641,1.055
210.671,1.057
210.701,1.057
210.731,1.055
210.761,1.055
210.791,1.059
210.821,1.056
210.851,1.049
210.881,1.059
210.911,1.057
210.941,1.058
210.971,1.052
211.001,1.056
211.031,1.058
211.061,1.053
211.091,1.054
211.121,1.059
211.151,1.058
211.181,1.050
211.211,1.054
211.241,1.058
211.271,1.055
211.301,1.054
211.331,1.050
211.361,1.056
211.391,1.057
211.421,1.057
211.451,1.057
211.481,1.052
211.511,1.056
211.541,1.056
211.571,1.053
211.601,1.052
211.631,1.059
211.661,1.057
211.691,1.053
211.721,1.053
211.751,1.056
211.781,1.059
211.811,1.058
211.841,1.050
211.871,1.052
211.901,1.055
211.931,1.058
211.961,1.054
211.991,1.057
212.021,1.051
212.051,1.052
