df_hash,22ZHK4.RZ8R6V
541.238,0.955
541.268,0.959
541.298,0.956
541.328,0.963
541.358,0.954
541.388,0.918
541.418,0.941
541.448,0.965
541.478,0.965
541.508,0.969
541.538,0.946
541.568,0.964
541.598,0.948
541.628,0.960
541.658,0.964
541.688,0.958
541.718,0.962
541.748,0.958
541.778,0.955
541.808,0.956
541.838,0.959
541.868,0.958
541.898,0.952
541.928,0.955
541.958,0.960
541.988,0.961
542.018,0.942
542.048,0.953
542.078,0.970
542.108,0.961
542.138,0.959
542.168,0.968
542.198,0.956
542.228,0.960
542.258,0.953
542.288,0.958
542.318,0.955
542.348,0.947
542.378,0.962
542.408,0.949
542.438,0.965
542.468,0.961
542.498,0.962
542.528,0.955
542.558,0.963
542.588,0.956
542.618,0.953
542.648,0.958
542.678,0.956
542.708,0.958
542.738,0.955
542.768,0.965
542.798,0.952
542.828,0.960
542.858,0.952
542.888,0.964
542.918,0.957
542.948,0.959
542.978,0.957
543.008,0.956
543.038,0.961
543.068,0.958
543.098,0.956
543.128,0.956
543.158,0.955
543.188,0.955
543.218,0.954
543.248,0.957
543.278,0.959
543.308,0.957
543.338,0.961
543.368,0.957
543.398,0.958
543.428,0.959
543.458,0.957
543.488,0.954
543.518,0.956
543.548,0.956
543.578,0.958
543.608,0.958
543.638,0.958
543.668,0.956
543.698,0.955
543.728,0.956
543.758,0.956
543.788,0.959
543.818,0.959
543.848,0.964
543.878,0.956
543.908,0.955
543.938,0.958
543.968,0.957
543.998,0.958
544.028,0.958
544.058,0.956
544.088,0.955
544.118,0.961
544.148,0.957
544.178,0.957
544.208,0.958
544.238,0.954
544.268,0.954
544.298,0.959
544.328,0.958
544.358,0.956
544.388,0.954
544.418,0.959
544.448,0.955
544.478,0.958
544.508,0.954
544.538,0.959
544.568,0.958
544.598,0.957
544.628,0.955
544.658,0.958
544.688,0.957
544.718,0.956
544.748,0.958
544.778,0.957
544.808,0.958
544.838,0.957
544.868,0.958
544.898,0.956
544.928,0.960
544.958,0.956
544.988,0.956
545.018,0.958
545.048,0.960
545.078,0.958
545.108,0.955
545.138,0.961
545.168,0.958
545.198,0.954
545.228,0.956
545.258,0.958
545.288,0.954
545.318,0.957
545.348,0.957
545.378,0.956
545.408,0.958
545.438,0.958
545.468,0.958
545.498,0.957
545.528,0.955
545.558,0.957
545.588,0.954
545.618,0.954
545.648,0.960
545.678,0.958
545.708,0.955
545.738,0.957
545.768,0.958
545.798,0.958
545.828,0.957
545.858,0.955
545.888,0.958
545.918,0.958
545.948,0.954
545.978,0.958
546.008,0.955
546.038,0.955
546.068,0.958
546.098,0.957
546.128,0.957
546.158,0.959
546.188,0.956
546.218,0.960
546.248,0.956
546.278,0.955
546.308,0.956
546.338,0.958
546.368,0.953
546.398,0.957
546.428,0.952
546.458,0.955
546.488,0.959
546.518,0.964
546.548,0.954
546.578,0.959
546.608,0.961
546.638,0.957
546.668,0.986
546.698,0.943
546.728,0.938
546.758,0.952
546.788,0.967
546.818,0.962
546.848,0.968
546.878,0.962
546.908,0.934
546.938,0.952
546.968,0.961
546.998,0.957
547.028,0.963
547.058,0.966
547.088,0.955
547.118,0.957
547.148,0.954
547.178,0.951
547.208,0.955
547.238,0.959
547.268,0.957
547.298,0.957
547.328,0.958
547.358,0.959
547.388,0.955
547.418,0.955
547.448,0.965
547.478,0.947
547.508,0.955
547.538,0.964
547.568,0.952
547.598,0.958
547.628,0.960
547.658,0.949
547.688,0.954
547.718,0.958
547.748,0.960
547.778,0.955
547.808,0.958
547.838,0.965
547.868,0.959
547.898,0.955
547.928,0.948
547.958,0.959
547.988,0.954
548.018,0.956
548.048,0.961
548.078,0.960
548.108,0.956
548.138,0.957
548.168,0.957
548.198,0.952
548.228,0.959
548.258,0.957
548.288,0.955
548.318,0.957
548.348,0.958
548.378,0.955
548.408,0.958
548.438,0.958
548.468,0.961
548.498,0.958
548.528,0.958
548.558,0.953
548.588,0.958
548.618,0.959
548.648,0.959
548.678,0.958
548.708,0.959
548.738,0.959
548.768,0.954
548.798,0.958
548.828,0.958
548.858,0.955
548.888,0.956
548.918,0.953
548.948,0.957
548.978,0.954
549.008,0.955
549.038,0.960
549.068,0.956
549.098,0.957
549.128,0.957
549.158,0.957
549.188,0.951
549.218,0.955
549.248,0.958
549.278,0.954
549.308,0.959
549.338,0.957
549.368,0.959
549.398,0.953
549.428,0.959
549.458,0.958
549.488,0.956
549.518,0.957
549.548,0.957
549.578,0.954
549.608,0.957
549.638,0.955
549.668,0.957
549.698,0.955
549.728,0.959
549.758,0.959
549.788,0.954
549.818,0.958
549.848,0.954
549.878,0.958
549.908,0.954
549.938,0.958
549.968,0.958
549.998,0.954
550.028,0.957
550.058,0.953
550.088,0.958
550.118,0.957
550.148,0.959
550.178,0.956
550.208,0.957
550.238,0.955
550.268,0.960
550.298,0.954
550.328,0.958
550.358,0.961
550.388,0.953
550.418,0.960
550.448,0.952
550.478,0.962
550.508,0.951
550.538,0.959
550.568,0.958
550.598,0.957
550.628,0.956
550.658,0.954
550.688,0.959
550.718,0.959
550.748,0.956
550.778,0.955
550.808,0.956
550.838,0.957
550.868,0.955
550.898,0.952
550.928,0.961
550.958,0.957
550.988,0.957
551.018,0.958
551.048,0.962
551.078,0.958
551.108,0.960
551.138,0.959
551.168,0.951
551.198,0.960
551.228,0.954
551.258,0.961
551.288,0.954
551.318,0.955
551.348,0.958
551.378,0.951
551.408,0.957
551.438,0.956
551.468,0.956
551.498,0.956
551.528,0.960
551.558,0.958
551.588,0.959
551.618,0.957
551.648,0.960
551.678,0.953
551.708,0.958
551.738,0.957
551.768,0.956
551.798,0.954
551.828,0.958
551.858,0.956
551.888,0.956
551.918,0.958
551.948,0.960
551.978,0.956
552.008,0.954
552.038,0.961
552.068,0.955
552.098,0.958
552.128,0.956
552.158,0.956
552.188,0.958
552.218,0.955
552.248,0.957
552.278,0.958
552.308,0.956
552.338,0.955
552.368,0.961
552.398,0.956
552.428,0.955
552.458,0.961
552.488,0.956
552.518,0.953
552.548,0.958
552.578,0.955
552.608,0.957
552.638,0.957
552.668,0.958
552.698,0.952
552.728,0.958
552.758,0.959
552.788,0.957
552.818,0.958
552.848,0.959
552.878,0.957
552.908,0.958
552.938,0.958
552.968,0.960
552.998,0.958
553.028,0.960
553.058,0.953
553.088,0.958
553.118,0.955
553.148,0.958
553.178,0.955
553.208,0.956
553.238,0.956
553.268,0.956
553.298,0.957
553.328,0.958
553.358,0.958
553.388,0.957
553.418,0.958
553.448,0.958
553.478,0.962
553.508,0.955
553.538,0.961
553.568,0.954
553.598,0.957
553.628,0.961
553.658,0.959
553.688,0.955
553.718,0.957
553.748,0.959
553.778,0.956
553.808,0.956
553.838,0.959
553.868,0.958
553.898,0.953
553.928,0.958
553.958,0.959
553.988,0.957
554.018,0.956
554.048,0.957
554.078,0.956
554.108,0.957
554.138,0.958
554.168,0.959
554.198,0.958
554.228,0.957
554.258,0.955
554.288,0.953
554.318,0.961
554.348,0.961
554.378,0.951
554.408,0.958
554.438,0.958
554.468,0.953
554.498,0.954
554.528,0.958
554.558,0.957
554.588,0.959
554.618,0.957
554.648,0.955
554.678,0.956
554.708,0.960
554.738,0.957
554.768,0.956
554.798,0.959
554.828,0.957
554.858,0.955
554.888,0.961
554.918,0.956
554.948,0.957
554.978,0.958
555.008,0.956
555.038,0.956
555.068,0.957
555.098,0.959
555.128,0.959
555.158,0.957
555.188,0.958
555.218,0.957
555.248,0.960
555.278,0.958
555.308,0.956
555.338,0.957
555.368,0.957
555.398,0.958
555.428,0.958
555.458,0.955
555.488,0.958
555.518,0.957
555.548,0.955
555.578,0.956
555.608,0.959
555.638,0.957
555.668,0.954
555.698,0.955
555.728,0.958
555.758,0.956
555.788,0.956
555.818,0.958
555.848,0.956
555.878,0.954
555.908,0.957
555.938,0.960
555.968,0.954
555.998,0.954
556.028,0.966
556.058,0.957
556.088,0.956
556.118,0.956
556.148,0.958
556.178,0.952
556.208,0.955
556.238,0.961
556.268,0.958
556.298,0.957
556.328,0.960
556.358,0.957
556.388,0.953
556.418,0.963
556.448,0.958
556.478,0.954
556.508,0.958
556.538,0.962
556.568,0.958
556.598,0.952
556.628,0.961
556.658,0.958
556.688,0.956
556.718,0.959
556.748,0.962
556.778,0.955
556.808,0.957
556.838,0.957
556.868,0.956
556.898,0.955
556.928,0.954
556.958,0.958
556.988,0.956
557.018,0.960
557.048,0.960
557.078,0.952
557.108,0.954
557.138,0.958
557.168,0.952
557.198,0.958
557.228,0.957
557.258,0.958
557.288,0.958
557.318,0.957
557.348,0.958
557.378,0.954
557.408,0.961
557.438,0.958
557.468,0.953
557.498,0.957
557.528,0.958
557.558,0.955
557.588,0.958
557.618,0.959
557.648,0.957
557.678,0.955
557.708,0.956
557.738,0.957
557.768,0.956
557.798,0.959
557.828,0.955
557.858,0.955
557.888,0.955
557.918,0.958
557.948,0.958
557.978,0.958
558.008,0.958
558.038,0.958
558.068,0.956
558.098,0.953
558.128,0.958
558.158,0.958
558.188,0.957
558.218,0.961
558.248,0.955
558.278,0.959
558.308,0.959
558.338,0.960
558.368,0.954
558.398,0.955
558.428,0.958
558.458,0.956
558.488,0.954
558.518,0.960
558.548,0.958
558.578,0.955
558.608,0.958
558.638,0.957
558.668,0.958
558.698,0.954
558.728,0.961
558.758,0.955
558.788,0.956
558.818,0.959
558.848,0.961
558.878,0.954
558.908,0.960
558.938,0.959
558.968,0.958
558.998,0.958
559.028,0.961
559.058,0.954
559.088,0.954
559.118,0.958
559.148,0.958
559.178,0.955
559.208,0.957
559.238,0.959
559.268,0.952
559.298,0.958
559.328,0.959
559.358,0.954
559.388,0.958
559.418,0.960
559.448,0.955
559.478,0.956
559.508,0.953
559.538,0.956
559.568,0.958
559.598,0.957
559.628,0.959
559.658,0.956
559.688,0.960
559.718,0.958
559.748,0.957
559.778,0.959
559.808,0.958
559.838,0.958
559.868,0.956
559.898,0.960
559.928,0.958
559.958,0.954
559.988,0.959
560.018,0.959
560.048,0.958
560.078,0.958
560.108,0.958
560.138,0.958
560.168,0.958
560.198,0.963
560.228,0.959
560.258,0.954
560.288,0.957
560.318,0.959
560.348,0.951
560.378,0.959
560.408,0.960
560.438,0.957
560.468,0.954
560.498,0.957
560.528,0.961
560.558,0.955
560.588,0.960
560.618,0.959
560.648,0.954
560.678,0.955
560.708,0.961
560.738,0.957
560.768,0.955
560.798,0.958
560.828,0.959
560.858,0.954
560.888,0.960
560.918,0.958
560.948,0.954
560.978,0.958
561.008,0.959
561.038,0.960
561.068,0.957
561.098,0.957
561.128,0.958
561.158,0.954
561.188,0.955
561.218,0.958
561.248,0.956
561.278,0.956
561.308,0.959
561.338,0.958
561.368,0.958
561.398,0.961
561.428,0.961
561.458,0.958
561.488,0.959
561.518,0.959
561.548,0.956
561.578,0.958
561.608,0.958
561.638,0.960
561.668,0.954
561.698,0.961
561.728,0.956
561.758,0.956
561.788,0.959
561.818,0.955
561.848,0.958
561.878,0.958
561.908,0.958
561.938,0.958
561.968,0.958
561.998,0.962
562.028,0.959
562.058,0.958
562.088,0.955
562.118,0.958
562.148,0.956
562.178,0.956
562.208,0.959
562.238,0.958
562.268,0.957
562.298,0.957
562.328,0.958
562.358,0.954
562.388,0.958
562.418,0.961
562.448,0.954
562.478,0.956
562.508,0.955
562.538,0.959
562.568,0.961
562.598,0.958
562.628,0.958
562.658,0.952
562.688,0.961
562.718,0.964
562.748,0.958
562.778,0.952
562.808,0.958
562.838,0.955
562.868,0.954
562.898,0.958
562.928,0.960
562.958,0.960
562.988,0.957
563.018,0.956
563.048,0.955
563.078,0.958
563.108,0.954
563.138,0.960
563.168,0.958
563.198,0.960
563.228,0.957
563.258,0.958
563.288,0.959
563.318,0.958
563.348,0.956
563.378,0.955
563.408,0.958
563.438,0.947
563.468,0.959
563.498,0.956
563.528,0.957
563.558,0.953
563.588,0.959
563.618,0.960
563.648,0.952
563.678,0.953
563.708,0.959
563.738,0.959
563.768,0.949
563.798,0.963
563.828,0.963
563.858,0.955
563.888,0.955
563.918,0.958
563.948,0.955
563.978,0.956
564.008,0.957
564.038,0.957
564.068,0.960
564.098,0.958
564.128,0.957
564.158,0.957
564.188,0.958
564.218,0.960
564.248,0.956
564.278,0.963
564.308,0.956
564.338,0.954
564.368,0.958
564.398,0.958
564.428,0.954
564.458,0.958
564.488,0.958
564.518,0.956
564.548,0.958
564.578,0.959
564.608,0.961
564.638,0.955
564.668,0.959
564.698,0.959
564.728,0.958
564.758,0.958
564.788,0.955
564.818,0.957
564.848,0.953
564.878,0.959
564.908,0.961
564.938,0.958
564.968,0.958
564.998,0.950
565.028,0.961
565.058,0.958
565.088,0.959
565.118,0.954
565.148,0.958
565.178,0.958
565.208,0.957
565.238,0.954
565.268,0.958
565.298,0.956
565.328,0.960
565.358,0.958
565.388,0.959
565.418,0.960
565.448,0.954
565.478,0.958
565.508,0.957
565.538,0.958
565.568,0.958
565.598,0.961
565.628,0.957
565.658,0.954
565.688,0.961
565.718,0.959
565.748,0.955
565.778,0.957
565.808,0.958
565.838,0.957
565.868,0.956
565.898,0.958
565.928,0.958
565.958,0.958
565.988,0.957
566.018,0.959
566.048,0.958
566.078,0.957
566.108,0.960
566.138,0.957
566.168,0.959
566.198,0.959
566.228,0.958
566.258,0.959
566.288,0.959
566.318,0.958
566.348,0.954
566.378,0.958
566.408,0.960
566.438,0.955
566.468,0.958
566.498,0.958
566.528,0.956
566.558,0.958
566.588,0.956
566.618,0.964
566.648,0.956
566.678,0.955
566.708,0.955
566.738,0.954
566.768,0.958
566.798,0.955
566.828,0.961
566.858,0.951
566.888,0.960
566.918,0.956
566.948,0.954
566.978,0.960
567.008,0.958
567.038,0.962
567.068,0.941
567.098,0.951
567.128,0.954
567.158,0.959
567.188,0.958
567.218,0.959
567.248,0.960
567.278,0.952
567.308,0.959
567.338,0.959
567.368,0.956
567.398,0.959
567.428,0.958
567.458,0.956
567.488,0.959
567.518,0.958
567.548,0.953
567.578,0.957
567.608,0.962
567.638,0.960
567.668,0.957
567.698,0.959
567.728,0.957
567.758,0.962
567.788,0.957
567.818,0.959
567.848,0.958
567.878,0.957
567.908,0.956
567.938,0.962
567.968,0.959
567.998,0.961
568.028,0.957
568.058,0.958
568.088,0.956
568.118,0.960
568.148,0.959
568.178,0.958
568.208,0.961
568.238,0.957
568.268,0.954
568.298,0.958
568.328,0.957
568.358,0.956
568.388,0.959
568.418,0.960
568.448,0.958
568.478,0.961
568.508,0.956
568.538,0.955
568.568,0.958
568.598,0.956
568.628,0.956
568.658,0.958
568.688,0.955
568.718,0.960
568.748,0.955
568.778,0.958
568.808,0.954
568.838,0.967
568.868,0.954
568.898,0.962
568.928,0.961
568.958,0.956
568.988,0.954
569.018,0.958
569.048,0.955
569.078,0.958
569.108,0.960
569.138,0.955
569.168,0.961
569.198,0.957
569.228,0.956
569.258,0.956
569.288,0.961
569.318,0.956
569.348,0.952
569.378,0.961
569.408,0.960
569.438,0.954
569.468,0.957
569.498,0.961
569.528,0.954
569.558,0.956
569.588,0.956
569.618,0.950
569.648,0.956
569.678,0.963
569.708,0.960
569.738,0.960
569.768,0.958
569.798,0.956
569.828,0.955
569.858,0.958
569.888,0.958
569.918,0.959
569.948,0.949
569.978,0.959
570.008,0.958
570.038,0.964
570.068,0.955
570.098,0.956
570.128,0.957
570.158,0.960
570.188,0.963
570.218,0.954
570.248,0.957
570.278,0.951
570.308,0.954
570.338,0.961
570.368,0.961
570.398,0.961
570.428,0.959
570.458,0.957
570.488,0.955
570.518,0.961
570.548,0.958
570.578,0.962
570.608,0.954
570.638,0.958
570.668,0.959
570.698,0.958
570.728,0.959
570.758,0.959
570.788,0.959
570.818,0.954
570.848,0.962
570.878,0.948
570.908,0.956
570.938,0.952
570.968,0.959
570.998,0.960
571.028,0.960
571.058,0.964
571.088,0.960
571.118,0.960
571.148,0.954
571.178,0.960
571.208,0.958
571.238,0.949
571.268,0.953
571.298,0.976
571.328,0.967
571.358,0.961
571.388,0.958
571.418,0.957
571.448,0.952
571.478,0.957
571.508,0.962
571.538,0.956
571.568,0.958
571.598,0.961
571.628,0.954
571.658,0.960
571.688,0.956
571.718,0.956
571.748,0.960
571.778,0.957
571.808,0.958
571.838,0.957
571.868,0.951
571.898,0.958
571.928,0.971
571.958,0.953
571.988,0.958
572.018,0.956
572.048,0.958
572.078,0.954
572.108,0.959
572.138,0.962
572.168,0.960
572.198,0.956
572.228,0.966
572.258,0.958
572.288,0.962
572.318,0.958
572.348,0.953
572.378,0.960
572.408,0.960
572.438,0.963
572.468,0.957
572.498,0.957
572.528,0.952
572.558,0.963
572.588,0.957
572.618,0.957
572.648,0.954
572.678,0.963
572.708,0.962
572.738,0.948
572.768,0.959
572.798,0.956
572.828,0.958
572.858,0.964
572.888,0.955
572.918,0.958
572.948,0.959
572.978,0.962
573.008,0.958
573.038,0.953
573.068,0.954
573.098,0.956
573.128,0.958
573.158,0.961
573.188,0.959
573.218,0.961
573.248,0.953
573.278,0.957
573.308,0.958
573.338,0.953
573.368,0.957
573.398,0.959
573.428,0.958
573.458,0.959
573.488,0.961
573.518,1.009
573.548,0.922
573.578,0.971
573.608,0.959
573.638,0.960
573.668,0.971
573.698,0.956
573.728,0.954
573.758,0.951
573.788,0.954
573.818,0.962
573.848,0.958
573.878,0.962
573.908,0.962
573.938,0.961
573.968,0.958
573.998,0.959
574.028,0.958
574.058,0.960
574.088,0.960
574.118,0.958
574.148,0.958
574.178,0.958
574.208,0.958
574.238,0.960
574.268,0.958
574.298,0.955
574.328,0.960
574.358,0.965
574.388,0.962
574.418,0.956
574.448,0.964
574.478,0.958
574.508,0.954
574.538,0.956
574.568,0.960
574.598,0.954
574.628,0.957
574.658,0.966
574.688,0.958
574.718,0.964
574.748,0.958
574.778,0.959
574.808,0.959
574.838,0.957
574.868,0.980
574.898,0.955
574.928,0.954
574.958,0.957
574.988,0.958
575.018,0.958
575.048,0.962
575.078,0.955
575.108,0.953
575.138,0.954
575.168,0.956
575.198,0.960
575.228,0.959
575.258,0.945
575.288,0.961
575.318,0.958
575.348,0.958
575.378,0.949
575.408,0.952
575.438,0.958
575.468,0.958
575.498,0.961
575.528,0.963
575.558,0.955
575.588,0.957
575.618,0.953
575.648,0.956
575.678,0.960
575.708,0.954
575.738,0.958
575.768,0.957
575.798,0.959
575.828,0.957
575.858,0.955
575.888,0.960
575.918,0.959
575.948,0.958
575.978,0.958
576.008,0.961
576.038,0.957
576.068,0.957
576.098,0.956
576.128,0.958
576.158,0.957
576.188,0.962
576.218,0.960
576.248,0.958
576.278,0.962
576.308,0.958
576.338,0.952
576.368,0.960
576.398,0.959
576.428,0.958
576.458,0.959
576.488,0.957
576.518,0.958
576.548,0.966
576.578,0.954
576.608,0.956
576.638,0.954
576.668,0.958
576.698,0.958
576.728,0.960
576.758,0.955
576.788,0.958
576.818,0.960
576.848,0.964
576.878,0.965
576.908,0.964
576.938,0.958
576.968,0.977
576.998,0.970
577.028,0.962
577.058,0.961
577.088,0.960
577.118,0.964
577.148,0.953
577.178,0.969
577.208,0.959
577.238,0.955
577.268,0.958
577.298,0.956
577.328,0.959
577.358,0.959
577.388,0.957
577.418,0.962
577.448,0.960
577.478,0.957
577.508,0.960
577.538,0.957
577.568,0.958
577.598,0.957
577.628,0.962
577.658,0.958
577.688,0.960
577.718,0.958
577.748,0.957
577.778,0.958
577.808,0.959
577.838,0.957
577.868,0.958
577.898,0.958
577.928,0.956
577.958,0.958
577.988,0.960
578.018,0.958
578.048,0.958
578.078,0.962
578.108,0.950
578.138,0.962
578.168,0.961
578.198,0.960
578.228,0.960
578.258,0.958
578.288,0.958
578.318,0.960
578.348,0.957
578.378,0.964
578.408,0.961
578.438,0.960
578.468,0.961
578.498,0.959
578.528,0.941
578.558,0.946
578.588,0.960
578.618,0.960
578.648,0.960
578.678,0.965
578.708,0.958
578.738,0.958
578.768,0.960
578.798,0.970
578.828,0.951
578.858,0.952
578.888,0.955
578.918,0.952
578.948,0.955
578.978,0.958
579.008,0.969
579.038,0.960
579.068,0.962
579.098,0.960
579.128,0.956
579.158,0.958
579.188,0.963
579.218,0.958
579.248,0.958
579.278,0.957
579.308,0.958
579.338,0.960
579.368,0.961
579.398,0.958
579.428,0.958
579.458,0.958
579.488,0.954
579.518,0.956
579.548,0.958
579.578,0.962
579.608,0.960
579.638,0.954
579.668,0.961
579.698,0.957
579.728,0.951
579.758,0.956
579.788,0.958
579.818,0.962
579.848,0.954
579.878,0.960
579.908,0.958
579.938,0.954
579.968,0.958
579.998,0.956
580.028,0.955
580.058,0.957
580.088,0.958
580.118,0.958
580.148,0.958
580.178,0.957
580.208,0.956
580.238,0.952
580.268,0.972
580.298,0.957
580.328,0.956
580.358,0.959
580.388,0.954
580.418,0.961
580.448,0.961
580.478,0.965
580.508,0.963
580.538,0.957
580.568,0.960
580.598,0.956
580.628,0.958
580.658,0.942
580.688,0.948
580.718,0.958
580.748,0.965
580.778,0.959
580.808,0.960
580.838,0.957
580.868,0.959
580.898,0.959
580.928,0.957
580.958,0.956
580.988,0.958
581.018,0.957
581.048,0.958
581.078,0.960
581.108,0.961
581.138,0.954
581.168,0.963
581.198,0.953
581.228,0.961
581.258,0.955
581.288,0.959
581.318,0.955
581.348,0.959
581.378,0.956
581.408,0.960
581.438,0.958
581.468,0.958
581.498,0.960
581.528,0.954
581.558,0.959
581.588,0.960
581.618,0.960
581.648,0.957
581.678,0.965
581.708,0.957
581.738,0.959
581.768,0.956
581.798,0.957
581.828,0.958
581.858,0.959
581.888,0.954
581.918,0.958
581.948,0.957
581.978,0.954
582.008,0.958
582.038,0.955
582.068,0.961
582.098,0.958
582.128,0.957
582.158,0.958
582.188,0.958
582.218,0.958
582.248,0.960
582.278,0.960
582.308,0.958
582.338,0.960
582.368,0.961
582.398,0.962
582.428,0.958
582.458,0.962
582.488,0.961
582.518,0.955
582.548,0.958
582.578,0.959
582.608,0.958
582.638,0.960
582.668,0.959
582.698,0.961
582.728,0.957
582.758,0.956
582.788,0.958
582.818,0.958
582.848,0.960
582.878,0.960
582.908,0.959
582.938,0.956
582.968,0.961
582.998,0.959
583.028,0.960
583.058,0.958
583.088,0.955
583.118,0.955
583.148,0.956
583.178,0.958
583.208,0.958
583.238,0.959
583.268,0.961
583.298,0.961
583.328,0.959
583.358,0.960
583.388,0.957
583.418,0.958
583.448,0.958
583.478,0.957
583.508,0.958
583.538,0.958
583.568,0.958
583.598,0.958
583.628,0.958
583.658,0.960
583.688,0.958
583.718,0.958
583.748,0.969
583.778,0.944
583.808,0.955
583.838,0.958
583.868,0.957
583.898,0.964
583.928,0.952
583.958,0.959
583.988,0.964
584.018,0.955
584.048,0.960
584.078,0.959
584.108,0.958
584.138,0.957
584.168,0.961
584.198,0.958
584.228,0.959
584.258,0.958
584.288,0.962
584.318,0.954
584.348,0.959
584.378,0.961
584.408,0.956
584.438,0.953
584.468,0.963
584.498,0.962
584.528,0.956
584.558,0.957
584.588,0.961
584.618,0.961
584.648,0.958
584.678,0.955
584.708,0.957
584.738,0.959
584.768,0.958
584.798,0.954
584.828,0.962
584.858,0.958
584.888,0.961
584.918,0.958
584.948,0.956
584.978,0.959
585.008,0.964
585.038,0.957
585.068,0.958
585.098,0.963
585.128,0.957
585.158,0.961
585.188,0.971
585.218,0.954
585.248,0.962
