df_hash,22ZHK4.UV7K0H
285.049,0.992
285.079,0.999
285.109,1.001
285.139,1.008
285.169,0.999
285.199,1.003
285.229,1.001
285.259,0.994
285.289,1.002
285.319,1.003
285.349,0.998
285.379,1.000
285.409,0.995
285.439,0.993
285.469,1.010
285.499,1.007
285.529,0.998
285.559,0.995
285.589,0.996
285.619,1.001
285.649,1.009
285.679,0.998
285.709,0.998
285.739,1.003
285.769,0.996
285.799,0.999
285.829,1.003
285.859,1.002
285.889,1.003
285.919,0.999
285.949,0.999
285.979,1.013
286.009,1.008
286.039,0.993
286.069,0.990
286.099,1.000
286.129,1.004
286.159,1.008
286.189,0.983
286.219,0.973
286.249,0.965
286.279,1.005
286.309,1.036
286.339,1.021
286.369,1.015
286.399,0.996
286.429,1.012
286.459,0.969
286.489,0.991
286.519,0.993
286.549,0.973
286.579,1.006
286.609,1.016
286.639,0.989
286.669,0.998
286.699,0.988
286.729,0.994
286.759,0.994
286.789,0.991
286.819,0.984
286.849,1.008
286.879,1.009
286.909,1.010
286.939,0.993
286.969,0.978
286.999,0.983
287.029,0.997
287.059,1.004
287.089,0.999
287.119,1.013
287.149,1.013
287.179,0.998
287.209,0.990
287.239,0.995
287.269,0.983
287.299,0.993
287.329,1.005
287.359,1.004
287.389,1.011
287.419,0.997
287.449,0.983
287.479,0.986
287.509,1.008
287.539,1.002
287.569,0.998
287.599,0.995
287.629,0.992
287.659,1.004
287.689,1.000
287.719,0.999
287.749,1.002
287.779,0.997
287.809,0.997
287.839,0.999
287.869,0.998
287.899,0.999
287.929,0.997
287.959,0.995
287.989,1.007
288.019,1.008
288.049,1.000
288.079,0.998
288.109,0.991
288.139,0.980
288.169,0.996
288.199,0.984
288.229,1.004
288.259,1.005
288.289,1.003
288.319,0.997
288.349,0.995
288.379,0.999
288.409,0.996
288.439,0.994
288.469,0.994
288.499,1.007
288.529,1.000
288.559,0.991
288.589,0.986
288.619,1.001
288.649,1.004
288.679,0.993
288.709,0.997
288.739,1.000
288.769,0.990
288.799,0.994
288.829,0.999
288.859,0.996
288.889,0.998
288.919,0.989
288.949,0.993
288.979,1.005
289.009,1.003
289.039,0.994
289.069,0.987
289.099,0.997
289.129,1.001
289.159,1.002
289.189,1.004
289.219,1.000
289.249,0.990
289.279,0.991
289.309,1.000
289.339,1.005
289.369,1.000
289.399,0.997
289.429,0.991
289.459,0.987
289.489,1.009
289.519,1.000
289.549,0.995
289.579,0.995
289.609,0.993
289.639,1.011
289.669,0.998
289.699,0.995
289.729,1.000
289.759,0.990
289.789,0.994
289.819,1.003
289.849,1.001
289.879,1.003
289.909,0.997
289.939,0.989
289.969,1.013
289.999,1.007
290.029,0.992
290.059,0.994
290.089,0.997
290.119,0.998
290.149,1.002
290.179,0.995
290.209,0.994
290.239,0.994
290.269,0.993
290.299,1.000
290.329,0.995
290.359,1.003
290.389,1.003
290.419,0.995
290.449,0.992
290.479,1.007
290.509,0.999
290.539,0.989
290.569,0.996
290.599,1.001
290.629,1.004
290.659,0.992
290.689,0.997
290.719,0.995
290.749,0.995
290.779,0.998
290.809,1.003
290.839,1.000
290.869,1.001
290.899,0.984
290.929,1.001
290.959,1.001
290.989,1.002
291.019,1.002
291.049,0.985
291.079,0.988
291.109,0.999
291.139,1.004
291.169,0.987
291.199,1.001
291.229,0.995
291.259,0.994
291.289,1.001
291.319,1.001
291.349,0.997
291.379,0.992
291.409,0.995
291.439,1.000
291.469,1.008
291.499,0.995
291.529,0.990
291.559,0.990
291.589,1.004
291.619,1.007
291.649,0.988
291.679,1.001
291.709,1.002
291.739,0.995
291.769,0.995
291.799,0.994
291.829,1.001
291.859,1.001
291.889,0.993
291.919,0.996
291.949,1.011
291.979,0.997
292.009,0.984
292.039,0.991
292.069,0.997
292.099,0.996
292.129,0.992
292.159,1.001
292.189,1.001
292.219,0.996
292.249,0.988
292.279,0.997
292.309,0.999
292.339,0.998
292.369,0.988
292.399,0.992
292.429,1.012
292.459,1.004
292.489,0.998
292.519,0.990
292.549,0.994
292.579,1.000
292.609,1.004
292.639,0.989
292.669,0.997
292.699,0.997
292.729,0.993
292.759,0.996
292.789,0.996
292.819,1.000
292.849,1.002
292.879,0.994
292.909,0.984
292.939,1.010
292.969,0.998
292.999,0.996
293.029,0.990
293.059,0.993
293.089,0.998
293.119,1.002
293.149,0.994
293.179,0.998
293.209,0.995
293.239,0.993
293.269,1.001
293.299,1.000
293.329,0.997
293.359,0.996
293.389,0.988
293.419,0.990
293.449,1.017
293.479,0.999
293.509,0.989
293.539,0.987
293.569,0.994
293.599,1.000
293.629,1.002
293.659,0.992
293.689,1.000
293.719,1.001
293.749,0.994
293.779,1.000
293.809,0.998
293.839,0.995
293.869,0.998
293.899,0.991
293.929,0.997
293.959,1.013
293.989,1.000
294.019,0.988
294.049,0.984
294.079,0.999
294.109,1.001
294.139,1.005
294.169,0.991
294.199,0.998
294.229,0.991
294.259,0.989
294.289,0.997
294.319,0.997
294.349,0.997
294.379,0.995
294.409,0.980
294.439,0.995
294.469,1.014
294.499,1.000
294.529,0.982
294.559,0.984
294.589,0.996
294.619,1.004
294.649,1.002
294.679,0.991
294.709,0.998
294.739,1.000
294.769,0.995
294.799,0.993
294.829,0.993
294.859,1.000
294.889,1.004
294.919,0.988
294.949,0.990
294.979,1.002
295.009,1.006
295.039,0.998
295.069,0.992
295.099,0.991
295.129,0.995
295.159,1.007
295.189,0.996
295.219,0.999
295.249,0.992
295.279,0.995
295.309,0.995
295.339,0.998
295.369,0.997
295.399,0.999
295.429,0.996
295.459,0.993
295.489,0.990
295.519,1.013
295.549,0.996
295.579,0.990
295.609,0.992
295.639,0.994
295.669,1.000
295.699,1.004
295.729,0.994
295.759,0.998
295.789,0.996
295.819,0.995
295.849,1.000
295.879,0.994
295.909,0.999
295.939,1.000
295.969,0.983
295.999,1.000
296.029,1.001
296.059,1.004
296.089,0.988
296.119,0.987
296.149,0.992
296.179,0.999
296.209,1.009
296.239,0.990
296.269,0.998
296.299,0.995
296.329,0.995
296.359,0.993
296.389,0.994
296.419,1.000
296.449,1.002
296.479,0.996
296.509,0.984
296.539,0.996
296.569,1.015
296.599,0.998
296.629,0.985
296.659,0.984
296.689,0.994
296.719,1.004
296.749,1.003
296.779,0.992
296.809,0.997
296.839,0.990
296.869,0.992
296.899,0.997
296.929,0.997
296.959,0.999
296.989,0.997
297.019,0.983
297.049,0.993
297.079,1.007
297.109,1.010
297.139,0.988
297.169,0.982
297.199,0.992
297.229,1.006
297.259,1.011
297.289,0.987
297.319,0.994
297.349,0.997
297.379,0.993
297.409,0.997
297.439,0.997
297.469,0.998
297.499,0.991
297.529,0.993
297.559,0.986
297.589,0.993
297.619,1.012
297.649,1.002
297.679,0.990
297.709,0.988
297.739,0.995
297.769,0.996
297.799,1.002
297.829,0.994
297.859,0.996
297.889,0.995
297.919,0.995
297.949,0.993
297.979,0.999
298.009,0.999
298.039,0.993
298.069,0.999
298.099,0.990
298.129,0.996
298.159,1.001
298.189,1.011
298.219,0.991
298.249,0.987
298.279,0.990
298.309,1.000
298.339,1.002
298.369,0.992
298.399,0.999
298.429,0.993
298.459,0.997
298.489,0.993
298.519,0.993
298.549,0.998
298.579,1.000
298.609,0.998
298.639,0.991
298.669,0.995
298.699,0.997
298.729,1.015
298.759,0.995
298.789,0.988
298.819,0.990
298.849,0.996
298.879,1.001
298.909,1.000
298.939,0.997
298.969,1.001
298.999,0.991
299.029,0.994
299.059,0.997
299.089,1.000
299.119,1.001
299.149,1.000
299.179,0.989
299.209,0.989
299.239,0.993
299.269,1.018
299.299,1.001
299.329,0.990
299.359,0.986
299.389,0.995
299.419,1.003
299.449,1.005
299.479,0.992
299.509,0.995
299.539,0.996
299.569,0.991
299.599,0.996
299.629,0.999
299.659,0.996
299.689,1.000
299.719,0.995
299.749,0.988
299.779,0.993
299.809,0.998
299.839,1.008
299.869,0.998
299.899,0.994
299.929,0.988
299.959,0.993
299.989,1.000
300.019,1.001
300.049,1.000
300.079,1.002
300.109,0.996
300.139,0.991
300.169,0.997
300.199,0.997
300.229,0.995
300.259,0.996
300.289,0.990
300.319,0.989
300.349,1.003
300.379,0.998
300.409,1.012
300.439,0.995
300.469,0.990
300.499,0.989
300.529,0.993
300.559,1.001
300.589,0.996
300.619,0.999
300.649,0.999
300.679,0.994
300.709,0.993
300.739,0.995
300.769,0.996
300.799,0.998
300.829,0.995
300.859,0.999
300.889,0.981
300.919,0.996
300.949,1.008
300.979,1.006
301.009,0.989
301.039,0.986
301.069,0.993
301.099,1.000
301.129,1.005
301.159,0.989
301.189,0.998
301.219,0.992
301.249,0.995
301.279,0.993
301.309,0.996
301.339,0.998
301.369,1.001
301.399,0.996
301.429,0.989
301.459,0.995
301.489,1.002
301.519,1.011
301.549,0.995
301.579,0.984
301.609,0.984
301.639,0.994
301.669,0.997
301.699,0.998
301.729,1.000
301.759,0.996
301.789,0.990
301.819,0.992
301.849,0.997
301.879,1.003
301.909,0.998
301.939,0.997
301.969,0.991
301.999,0.995
302.029,0.992
302.059,1.012
302.089,0.998
302.119,0.992
302.149,0.989
302.179,0.996
302.209,0.993
302.239,1.003
302.269,0.990
302.299,1.005
302.329,0.993
302.359,0.991
302.389,0.992
302.419,1.000
302.449,0.999
302.479,0.997
302.509,0.997
302.539,0.986
302.569,0.997
302.599,1.003
302.629,1.007
302.659,0.985
302.689,0.989
302.719,0.988
302.749,0.999
302.779,1.005
302.809,0.999
302.839,1.002
302.869,0.993
302.899,0.985
302.929,0.990
302.959,0.994
302.989,0.999
303.019,0.997
303.049,1.002
303.079,0.992
303.109,0.988
303.139,0.990
303.169,1.010
303.199,1.004
303.229,0.990
303.259,0.985
303.289,0.999
303.319,1.000
303.349,0.994
303.379,0.998
303.409,0.999
303.439,0.987
303.469,0.984
303.499,0.999
303.529,0.996
303.559,0.997
303.589,1.000
303.619,0.992
303.649,0.992
303.679,0.991
303.709,1.010
303.739,0.996
303.769,0.988
303.799,0.988
303.829,0.999
303.859,1.001
303.889,1.000
303.919,0.992
303.949,0.998
303.979,0.993
304.009,0.991
304.039,1.000
304.069,0.993
304.099,0.989
304.129,0.989
304.159,0.986
304.189,0.990
304.219,1.002
304.249,1.019
304.279,1.000
304.309,0.995
304.339,0.992
304.369,0.990
304.399,0.998
304.429,1.002
304.459,0.997
304.489,1.002
304.519,0.996
304.549,0.988
304.579,0.996
304.609,1.000
304.639,0.999
304.669,0.994
304.699,0.994
304.729,0.987
304.759,0.995
304.789,1.010
304.819,0.998
304.849,0.988
304.879,0.982
304.909,0.991
304.939,0.997
304.969,0.997
304.999,0.988
305.029,1.004
305.059,1.001
305.089,0.994
305.119,1.000
305.149,0.993
305.179,0.990
305.209,0.996
305.239,0.996
305.269,0.988
305.299,0.993
305.329,1.011
305.359,1.003
305.389,0.987
305.419,0.984
305.449,0.995
305.479,1.002
305.509,1.002
305.539,0.984
305.569,1.000
305.599,0.998
305.629,0.991
305.659,0.993
305.689,0.998
305.719,0.999
305.749,0.996
305.779,0.996
305.809,0.985
305.839,0.995
305.869,1.007
305.899,1.006
305.929,0.995
305.959,0.989
305.989,0.986
306.019,0.995
306.049,0.998
306.079,0.994
306.109,0.994
306.139,0.996
306.169,0.995
306.199,0.996
306.229,0.992
306.259,1.000
306.289,0.997
306.319,0.998
306.349,0.998
306.379,0.991
306.409,0.997
306.439,1.000
306.469,1.005
306.499,0.991
306.529,0.994
306.559,0.993
306.589,0.995
306.619,0.999
306.649,0.998
306.679,0.992
306.709,0.997
306.739,0.992
306.769,0.995
306.799,0.998
306.829,0.997
306.859,0.996
306.889,0.998
306.919,0.996
306.949,0.997
306.979,0.983
307.009,0.996
307.039,1.005
307.069,1.006
307.099,0.987
307.129,0.988
307.159,0.990
307.189,1.005
307.219,1.001
307.249,0.990
307.279,1.000
307.309,1.000
307.339,0.990
307.369,0.991
307.399,0.995
307.429,0.998
307.459,0.997
307.489,0.990
307.519,0.996
307.549,0.983
307.579,0.999
307.609,1.003
307.639,1.003
307.669,0.990
307.699,0.980
307.729,0.987
307.759,1.000
307.789,1.003
307.819,0.995
307.849,0.990
307.879,0.997
307.909,0.992
307.939,0.994
307.969,0.993
307.999,0.996
308.029,0.997
308.059,0.996
308.089,0.997
308.119,0.991
308.149,0.995
308.179,1.013
308.209,1.004
308.239,0.987
308.269,0.982
308.299,0.994
308.329,1.006
308.359,1.002
308.389,0.988
308.419,0.993
308.449,1.001
308.479,0.994
308.509,0.997
308.539,0.996
308.569,0.998
308.599,0.998
308.629,0.998
308.659,0.991
308.689,0.994
308.719,0.995
308.749,0.992
308.779,1.010
308.809,0.998
308.839,0.992
308.869,0.988
308.899,0.995
308.929,1.000
308.959,1.003
308.989,0.992
309.019,0.997
309.049,0.996
309.079,0.994
309.109,0.994
309.139,0.995
309.169,0.995
309.199,0.999
309.229,0.995
309.259,0.995
309.289,0.997
309.319,0.989
309.349,0.996
309.379,1.006
309.409,1.000
309.439,0.990
309.469,0.989
309.499,0.991
309.529,0.998
309.559,1.003
309.589,0.992
309.619,0.997
309.649,1.001
309.679,0.996
309.709,0.996
309.739,0.997
309.769,0.991
309.799,0.997
309.829,0.996
309.859,0.996
309.889,0.999
309.919,0.986
309.949,0.996
309.979,1.004
310.009,1.004
310.039,0.991
310.069,0.985
310.099,0.990
310.129,0.997
310.159,0.998
310.189,0.995
310.219,0.994
310.249,0.999
310.279,0.998
310.309,0.992
310.339,0.996
310.369,0.995
310.399,0.998
310.429,0.996
310.459,0.993
310.489,1.002
310.519,0.990
310.549,0.994
310.579,1.007
310.609,1.010
310.639,0.992
310.669,0.988
310.699,0.992
310.729,0.999
310.759,1.002
310.789,0.996
310.819,0.995
310.849,0.999
310.879,0.995
310.909,0.990
310.939,0.998
310.969,0.998
310.999,0.996
311.029,1.003
311.059,0.994
311.089,0.997
311.119,0.996
311.149,0.994
311.179,0.996
311.209,1.013
311.239,0.995
311.269,0.989
311.299,0.988
311.329,0.995
311.359,0.999
311.389,1.002
311.419,0.998
311.449,1.000
311.479,0.999
311.509,0.996
311.539,0.991
311.569,0.996
311.599,0.997
311.629,0.998
311.659,0.996
311.689,0.999
311.719,1.002
311.749,0.995
311.779,0.994
311.809,0.997
311.839,1.009
311.869,0.992
311.899,0.991
311.929,0.991
311.959,0.996
311.989,1.005
312.019,1.002
312.049,0.991
312.079,0.994
312.109,0.996
312.139,0.994
312.169,0.997
312.199,0.998
312.229,0.997
312.259,0.995
312.289,0.996
312.319,0.996
312.349,1.001
312.379,0.990
312.409,0.994
312.439,1.001
312.469,1.007
312.499,0.991
312.529,0.991
312.559,0.990
312.589,0.998
312.619,1.001
312.649,1.002
312.679,0.991
312.709,0.998
312.739,0.990
312.769,0.995
312.799,0.997
312.829,0.999
312.859,0.996
312.889,0.997
312.919,0.994
312.949,1.001
312.979,1.003
313.009,0.996
313.039,0.982
313.069,1.010
313.099,0.991
313.129,0.992
313.159,0.993
313.189,0.997
313.219,0.991
313.249,1.009
313.279,0.987
313.309,1.002
313.339,0.997
313.369,0.997
313.399,0.994
313.429,0.986
313.459,1.014
313.489,0.995
313.519,1.006
313.549,0.983
313.579,0.999
313.609,0.995
313.639,0.999
313.669,1.000
313.699,1.007
313.729,0.992
313.759,0.999
313.789,0.988
313.819,0.993
313.849,1.002
313.879,1.003
313.909,0.996
313.939,0.999
313.969,0.983
313.999,0.989
314.029,0.992
314.059,0.997
314.089,0.996
314.119,1.000
314.149,1.000
314.179,0.991
314.209,0.992
314.239,0.989
314.269,0.998
314.299,1.006
314.329,1.014
314.359,0.994
314.389,0.993
314.419,0.984
314.449,0.991
314.479,0.995
314.509,1.002
314.539,1.002
314.569,1.002
314.599,0.992
314.629,0.998
314.659,0.997
314.689,1.004
314.719,0.996
314.749,1.001
314.779,1.000
314.809,0.995
314.839,0.989
314.869,0.989
314.899,0.990
314.929,1.009
314.959,0.995
314.989,0.989
315.019,0.990
315.049,0.995
315.079,0.998
315.109,1.005
315.139,0.995
315.169,1.003
315.199,0.996
315.229,0.987
315.259,0.994
315.289,0.997
315.319,0.996
315.349,1.000
315.379,0.998
315.409,0.992
315.439,0.995
315.469,0.996
315.499,0.993
315.529,1.013
315.559,0.996
315.589,0.994
315.619,0.988
315.649,0.996
315.679,1.000
315.709,1.001
315.739,0.993
315.769,0.997
315.799,0.994
315.829,0.993
315.859,0.996
315.889,0.996
315.919,0.994
315.949,0.997
315.979,0.997
316.009,0.992
316.039,0.994
316.069,0.994
316.099,1.015
316.129,1.000
316.159,0.985
316.189,0.988
316.219,0.996
316.249,1.001
316.279,1.003
316.309,0.992
316.339,0.993
316.369,0.995
316.399,0.994
316.429,1.002
316.459,1.004
316.489,1.000
316.519,0.995
316.549,0.990
316.579,0.993
316.609,0.989
316.639,0.998
316.669,1.012
316.699,1.005
316.729,0.980
316.759,0.979
316.789,0.991
316.819,1.001
316.849,1.008
316.879,0.994
316.909,0.996
316.939,0.999
316.969,0.993
316.999,0.996
317.029,0.996
317.059,0.999
317.089,0.995
317.119,0.994
317.149,0.999
317.179,0.993
317.209,1.002
317.239,1.000
317.269,1.011
317.299,0.995
317.329,0.986
317.359,0.993
317.389,1.000
317.419,1.001
317.449,1.001
317.479,0.991
317.509,1.005
317.539,1.000
317.569,0.995
317.599,0.997
317.629,0.999
317.659,1.000
317.689,0.998
317.719,0.998
317.749,0.996
317.779,0.984
317.809,0.993
317.839,1.009
317.869,1.007
317.899,0.990
317.929,0.989
317.959,0.994
317.989,0.999
318.019,1.003
318.049,1.001
318.079,0.993
318.109,1.001
318.139,0.993
318.169,0.996
318.199,0.998
318.229,1.000
318.259,0.997
318.289,1.000
318.319,0.997
318.349,0.994
318.379,1.000
318.409,0.996
318.439,1.008
318.469,0.993
318.499,0.997
318.529,0.995
318.559,0.996
318.589,1.004
318.619,1.000
318.649,0.993
318.679,1.003
318.709,0.997
318.739,0.995
318.769,0.998
318.799,0.998
318.829,0.996
318.859,0.998
318.889,0.997
318.919,0.993
318.949,0.998
318.979,0.986
319.009,0.995
319.039,1.016
319.069,1.002
319.099,0.994
319.129,0.987
319.159,0.989
319.189,1.001
319.219,0.997
319.249,0.996
319.279,0.997
319.309,0.998
319.339,0.997
319.369,0.994
319.399,0.996
319.429,0.998
319.459,0.996
319.489,0.999
319.519,1.001
319.549,0.997
319.579,0.988
319.609,0.994
319.639,1.002
319.669,1.006
319.699,0.992
319.729,0.985
319.759,0.995
319.789,1.000
319.819,0.997
319.849,0.999
319.879,0.993
319.909,1.000
319.939,0.996
319.969,0.993
319.999,0.994
320.029,0.994
320.059,0.997
320.089,0.996
320.119,0.996
320.149,0.996
320.179,0.999
320.209,0.986
320.239,0.997
320.269,1.003
320.299,1.006
320.329,0.991
320.359,0.983
320.389,0.990
320.419,0.998
320.449,1.003
320.479,1.002
320.509,0.989
320.539,0.997
320.569,0.994
320.599,0.993
320.629,0.995
320.659,0.997
320.689,0.997
320.719,0.994
320.749,0.998
320.779,0.992
320.809,0.996
320.839,0.996
320.869,0.988
320.899,0.994
320.929,0.999
320.959,1.000
320.989,0.991
321.019,0.990
321.049,0.991
321.079,0.994
321.109,0.998
321.139,0.998
321.169,0.991
321.199,0.997
321.229,0.995
321.259,0.996
321.289,0.995
321.319,1.000
321.349,0.997
321.379,0.995
321.409,0.998
321.439,0.996
321.469,0.996
321.499,0.998
321.529,0.991
321.559,0.994
321.589,0.996
321.619,1.009
321.649,0.997
321.679,0.988
321.709,0.986
321.739,0.994
321.769,1.006
321.799,1.007
321.829,0.988
321.859,0.995
321.889,1.002
321.919,0.994
321.949,0.995
321.979,0.997
322.009,0.997
322.039,0.995
322.069,0.995
322.099,0.993
322.129,0.998
322.159,0.999
322.189,0.994
322.219,0.994
322.249,0.997
322.279,1.013
322.309,0.999
322.339,0.986
322.369,0.987
322.399,0.997
322.429,1.004
322.459,1.000
322.489,0.987
322.519,0.995
322.549,0.999
322.579,0.995
322.609,0.996
322.639,0.994
322.669,0.996
322.699,0.994
322.729,0.996
322.759,0.993
322.789,0.995
322.819,0.995
322.849,0.988
322.879,0.999
322.909,1.005
322.939,1.005
322.969,0.994
322.999,0.988
323.029,0.989
323.059,0.994
323.089,1.001
323.119,1.001
323.149,0.995
323.179,1.000
323.209,0.995
323.239,0.989
323.269,0.996
323.299,0.996
323.329,0.995
323.359,0.997
323.389,0.996
323.419,0.998
323.449,0.995
323.479,0.994
323.509,0.996
323.539,0.991
323.569,1.008
323.599,0.995
323.629,0.994
323.659,0.990
323.689,0.992
323.719,1.001
323.749,1.005
323.779,0.983
323.809,0.998
323.839,0.996
323.869,0.995
323.899,0.994
323.929,0.994
323.959,0.998
323.989,0.997
324.019,0.994
324.049,0.995
324.079,0.997
324.109,0.984
324.139,0.996
324.169,1.005
324.199,1.007
324.229,0.987
324.259,0.986
324.289,0.992
324.319,1.000
324.349,1.000
324.379,0.999
324.409,0.994
324.439,0.999
324.469,0.996
324.499,0.993
324.529,0.998
324.559,0.994
324.589,0.993
324.619,0.996
324.649,0.994
324.679,0.996
324.709,0.988
324.739,1.000
324.769,1.010
324.799,1.005
324.829,0.988
324.859,0.985
324.889,0.993
324.919,1.002
324.949,1.002
324.979,0.995
325.009,0.989
325.039,0.995
325.069,0.989
325.099,0.989
325.129,0.999
325.159,0.995
325.189,0.995
325.219,0.998
325.249,0.995
325.279,1.000
325.309,0.992
325.339,0.997
325.369,1.004
325.399,0.998
325.429,0.994
325.459,0.997
325.489,0.991
325.519,0.996
325.549,1.000
325.579,0.997
325.609,0.994
325.639,0.995
325.669,0.995
325.699,0.995
325.729,0.994
325.759,0.993
325.789,1.000
325.819,0.994
325.849,0.994
325.879,0.994
325.909,0.991
325.939,0.994
325.969,1.008
325.999,0.999
326.029,0.993
326.059,0.988
326.089,0.995
326.119,1.000
326.149,1.000
326.179,0.990
326.209,0.995
326.239,0.998
326.269,0.996
326.299,0.998
326.329,0.996
326.359,0.996
326.389,0.997
326.419,1.000
326.449,0.996
326.479,0.997
326.509,0.987
326.539,1.000
326.569,1.007
326.599,1.003
326.629,0.987
326.659,0.986
326.689,0.993
326.719,1.002
326.749,1.000
326.779,0.995
326.809,0.991
326.839,1.001
326.869,0.996
326.899,0.989
326.929,0.995
326.959,0.994
326.989,1.000
327.019,0.998
327.049,0.999
327.079,0.996
327.109,0.992
327.139,0.993
327.169,0.996
327.199,1.012
327.229,0.994
327.259,0.984
327.289,0.988
327.319,0.997
327.349,1.006
327.379,1.004
327.409,0.985
327.439,0.994
327.469,1.000
327.499,0.994
327.529,0.995
327.559,0.997
327.589,0.998
327.619,0.998
327.649,0.996
327.679,0.990
327.709,0.999
327.739,1.002
327.769,0.985
327.799,0.993
327.829,0.995
327.859,1.010
327.889,0.997
327.919,0.986
327.949,0.989
327.979,0.995
328.009,1.003
328.039,1.002
328.069,0.988
328.099,0.996
328.129,0.997
328.159,0.994
328.189,0.995
328.219,0.996
328.249,0.992
328.279,0.999
328.309,0.996
328.339,0.993
328.369,0.994
328.399,1.002
328.429,1.000
328.459,1.002
328.489,0.988
328.519,0.992
328.549,1.009
328.579,1.002
328.609,0.991
328.639,0.984
328.669,0.994
328.699,1.002
328.729,1.002
328.759,0.997
328.789,0.982
328.819,1.000
328.849,0.997
328.879,0.996
328.909,0.992
328.939,0.993
328.969,0.999
328.999,0.999
329.029,0.995
329.059,0.991
