df_hash,22ZHK4.FCVC8X
56.414,1.028
56.444,1.038
56.474,1.036
56.504,1.031
56.534,1.033
56.564,1.034
56.594,1.031
56.624,1.030
56.654,1.035
56.684,1.034
56.714,1.033
56.744,1.034
56.774,1.036
56.804,1.040
56.834,1.036
56.864,1.034
56.894,1.030
56.924,1.030
56.954,1.034
56.984,1.035
57.014,1.036
57.044,1.030
57.074,1.033
57.104,1.035
57.134,1.032
57.164,1.037
57.194,1.031
57.224,1.028
57.254,1.034
57.284,1.036
57.314,1.034
57.344,1.032
57.374,1.036
57.404,1.031
57.434,1.034
57.464,1.037
57.494,1.037
57.524,1.034
57.554,1.035
57.584,1.033
57.614,1.035
57.644,1.035
57.674,1.035
57.704,1.038
57.734,1.033
57.764,1.033
57.794,1.033
57.824,1.035
57.854,1.034
57.884,1.028
57.914,1.032
57.944,1.032
57.974,1.031
58.004,1.035
58.034,1.033
58.064,1.023
58.094,1.036
58.124,1.036
58.154,1.031
58.184,1.031
58.214,1.033
58.244,1.032
58.274,1.031
58.304,1.034
58.334,1.035
58.364,1.033
58.394,1.031
58.424,1.032
58.454,1.033
58.484,1.032
58.514,1.033
58.544,1.032
58.574,1.033
58.604,1.037
58.634,1.031
58.664,1.027
58.694,1.034
58.724,1.034
58.754,1.035
58.784,1.034
58.814,1.039
58.844,1.030
58.874,1.037
58.904,1.035
58.934,1.031
58.964,1.032
58.994,1.031
59.024,1.031
59.054,1.036
59.084,1.036
59.114,1.035
59.144,1.031
59.174,1.034
59.204,1.035
59.234,1.034
59.264,1.032
59.294,1.031
59.324,1.031
59.354,1.036
59.384,1.038
59.414,1.036
59.444,1.031
59.474,1.034
59.504,1.034
59.534,1.033
59.564,1.037
59.594,1.031
59.624,1.028
59.654,1.035
59.684,1.041
59.714,1.034
59.744,1.029
59.774,1.034
59.804,1.035
59.834,1.034
59.864,1.036
59.894,1.037
59.924,1.035
59.954,1.035
59.984,1.035
60.014,1.033
60.044,1.033
60.074,1.031
60.104,1.030
60.134,1.031
60.164,1.038
60.194,1.036
60.224,1.041
60.254,1.031
60.284,1.033
60.314,1.031
60.344,1.034
60.374,1.037
60.404,1.040
60.434,1.035
60.464,1.030
60.494,1.039
60.524,1.039
60.554,1.033
60.584,1.032
60.614,1.033
60.644,1.033
60.674,1.034
60.704,1.036
60.734,1.039
60.764,1.037
60.794,1.033
60.824,1.035
60.854,1.034
60.884,1.033
60.914,1.034
60.944,1.031
60.974,1.031
61.004,1.027
61.034,1.036
61.064,1.038
61.094,1.035
61.124,1.027
61.154,1.031
61.184,1.036
61.214,1.034
61.244,1.033
61.274,1.036
61.304,1.038
61.334,1.029
61.364,1.036
61.394,1.035
61.424,1.031
61.454,1.033
61.484,1.033
61.514,1.033
61.544,1.032
61.574,1.036
61.604,1.035
61.634,1.030
61.664,1.034
61.694,1.036
61.724,1.036
61.754,1.039
61.784,1.031
61.814,1.030
61.844,1.034
61.874,1.038
61.904,1.033
61.934,1.036
61.964,1.031
61.994,1.031
62.024,1.038
62.054,1.033
62.084,1.033
62.114,1.034
62.144,1.041
62.174,1.034
62.204,1.037
62.234,1.036
62.264,1.032
62.294,1.031
62.324,1.033
62.354,1.034
62.384,1.037
62.414,1.035
62.444,1.035
62.474,1.036
62.504,1.033
62.534,1.036
62.564,1.034
62.594,1.033
62.624,1.036
62.654,1.036
62.684,1.036
62.714,1.031
62.744,1.033
62.774,1.040
62.804,1.035
62.834,1.033
62.864,1.033
62.894,1.034
62.924,1.035
62.954,1.036
62.984,1.029
63.014,1.032
63.044,1.034
63.074,1.039
63.104,1.037
63.134,1.033
63.164,1.033
63.194,1.031
63.224,1.035
63.254,1.038
63.284,1.037
63.314,1.036
63.344,1.033
63.374,1.035
63.404,1.036
63.434,1.032
63.464,1.034
63.494,1.033
63.524,1.035
63.554,1.032
63.584,1.033
63.614,1.036
63.644,1.039
63.674,1.034
63.704,1.028
63.734,1.036
63.764,1.035
63.794,1.032
63.824,1.035
63.854,1.033
63.884,1.029
63.914,1.035
63.944,1.038
63.974,1.031
64.004,1.032
64.034,1.034
64.064,1.035
64.094,1.030
64.124,1.036
64.154,1.035
64.184,1.037
64.214,1.033
64.244,1.036
64.274,1.035
64.304,1.035
64.334,1.034
64.364,1.031
64.394,1.038
64.424,1.040
64.454,1.033
64.484,1.029
64.514,1.036
64.544,1.036
64.574,1.038
64.604,1.035
64.634,1.033
64.664,1.037
64.694,1.029
64.724,1.042
64.754,1.033
64.784,1.030
64.814,1.034
64.844,1.030
64.874,1.035
64.904,1.031
64.934,1.033
64.964,1.034
64.994,1.040
65.024,1.038
65.054,1.037
65.084,1.036
65.114,1.035
65.144,1.033
65.174,1.039
65.204,1.031
65.234,1.032
65.264,1.036
65.294,1.033
65.324,1.031
65.354,1.037
65.384,1.040
65.414,1.027
65.444,1.032
65.474,1.037
65.504,1.036
65.534,1.034
65.564,1.034
65.594,1.033
65.624,1.034
65.654,1.035
65.684,1.034
65.714,1.032
65.744,1.032
65.774,1.037
65.804,1.036
65.834,1.032
65.864,1.037
65.894,1.037
65.924,1.037
65.954,1.030
65.984,1.037
66.014,1.032
66.044,1.034
66.074,1.037
66.104,1.036
66.134,1.035
66.164,1.033
66.194,1.040
66.224,1.038
66.254,1.034
66.284,1.033
66.314,1.035
66.344,1.041
66.374,1.037
66.404,1.035
66.434,1.036
66.464,1.038
66.494,1.034
66.524,1.034
66.554,1.030
66.584,1.036
66.614,1.035
66.644,1.035
66.674,1.031
66.704,1.031
66.734,1.035
66.764,1.036
66.794,1.037
66.824,1.034
66.854,1.030
66.884,1.040
66.914,1.041
66.944,1.032
66.974,1.030
67.004,1.037
67.034,1.034
67.064,1.034
67.094,1.034
67.124,1.035
67.154,1.035
67.184,1.035
67.214,1.031
67.244,1.028
67.274,1.034
67.304,1.034
67.334,1.036
67.364,1.031
67.394,1.030
67.424,1.032
67.454,1.033
67.484,1.033
67.514,1.034
67.544,1.035
67.574,1.027
67.604,1.038
67.634,1.036
67.664,1.029
67.694,1.035
67.724,1.032
67.754,1.032
67.784,1.036
67.814,1.035
67.844,1.036
67.874,1.038
67.904,1.034
67.934,1.033
67.964,1.031
67.994,1.035
68.024,1.035
68.054,1.037
68.084,1.030
68.114,1.035
68.144,1.035
68.174,1.033
68.204,1.036
68.234,1.032
68.264,1.030
68.294,1.038
68.324,1.038
68.354,1.038
68.384,1.031
68.414,1.038
68.444,1.030
68.474,1.030
68.504,1.033
68.534,1.032
68.564,1.039
68.594,1.034
68.624,1.033
68.654,1.036
68.684,1.037
68.714,1.031
68.744,1.029
68.774,1.035
68.804,1.038
68.834,1.037
68.864,1.035
68.894,1.033
68.924,1.034
68.954,1.031
68.984,1.034
69.014,1.038
69.044,1.036
69.074,1.029
69.104,1.037
69.134,1.038
69.164,1.032
69.194,1.032
69.224,1.033
69.254,1.036
69.284,1.036
69.314,1.034
69.344,1.037
69.374,1.035
69.404,1.037
69.434,1.034
69.464,1.037
69.494,1.037
69.524,1.036
69.554,1.034
69.584,1.035
69.614,1.032
69.644,1.036
69.674,1.035
69.704,1.032
69.734,1.033
69.764,1.036
69.794,1.036
69.824,1.035
69.854,1.032
69.884,1.029
69.914,1.039
69.944,1.035
69.974,1.032
70.004,1.033
70.034,1.035
70.064,1.035
70.094,1.035
70.124,1.034
70.154,1.033
70.184,1.032
70.214,1.037
70.244,1.035
70.274,1.035
70.304,1.034
70.334,1.035
70.364,1.027
70.394,1.033
70.424,1.036
70.454,1.040
70.484,1.038
70.514,1.030
70.544,1.034
70.574,1.034
70.604,1.033
70.634,1.034
70.664,1.029
70.694,1.028
70.724,1.037
70.754,1.039
70.784,1.031
70.814,1.031
70.844,1.034
70.874,1.031
70.904,1.033
70.934,1.035
70.964,1.034
70.994,1.034
71.024,1.036
71.054,1.035
71.084,1.036
71.114,1.037
71.144,1.036
71.174,1.035
71.204,1.038
71.234,1.034
71.264,1.037
71.294,1.033
71.324,1.033
71.354,1.036
71.384,1.034
71.414,1.035
71.444,1.040
71.474,1.037
71.504,1.026
71.534,1.036
71.564,1.040
71.594,1.032
71.624,1.034
71.654,1.034
71.684,1.035
71.714,1.037
71.744,1.037
71.774,1.033
71.804,1.038
71.834,1.034
71.864,1.034
71.894,1.037
71.924,1.036
71.954,1.036
71.984,1.037
72.014,1.034
72.044,1.035
72.074,1.032
72.104,1.029
72.134,1.035
72.164,1.040
72.194,1.035
72.224,1.036
72.254,1.034
72.284,1.037
72.314,1.034
72.344,1.035
72.374,1.037
72.404,1.036
72.434,1.031
72.464,1.038
72.494,1.036
72.524,1.032
72.554,1.036
72.584,1.034
72.614,1.036
72.644,1.038
72.674,1.034
72.704,1.035
72.734,1.038
72.764,1.036
72.794,1.035
72.824,1.036
72.854,1.035
72.884,1.035
72.914,1.037
72.944,1.036
72.974,1.033
73.004,1.032
73.034,1.035
73.064,1.038
73.094,1.031
73.124,1.031
73.154,1.035
73.184,1.035
73.214,1.036
73.244,1.036
73.274,1.033
73.304,1.034
73.334,1.032
73.364,1.038
73.394,1.032
73.424,1.031
73.454,1.034
73.484,1.034
73.514,1.035
73.544,1.038
73.574,1.037
73.604,1.035
73.634,1.033
73.664,1.034
73.694,1.034
73.724,1.033
73.754,1.037
73.784,1.035
73.814,1.034
73.844,1.031
73.874,1.036
73.904,1.032
73.934,1.035
73.964,1.043
73.994,1.038
74.024,1.030
74.054,1.035
74.084,1.040
74.114,1.031
74.144,1.039
74.174,1.039
74.204,1.036
74.234,1.034
74.264,1.033
74.294,1.033
74.324,1.037
74.354,1.035
74.384,1.035
74.414,1.036
74.444,1.032
74.474,1.035
74.504,1.036
74.534,1.036
74.564,1.035
74.594,1.037
74.624,1.038
74.654,1.035
74.684,1.035
74.714,1.034
74.744,1.036
74.774,1.032
74.804,1.032
74.834,1.036
74.864,1.035
74.894,1.026
74.924,1.035
74.954,1.036
74.984,1.025
75.014,0.999
75.044,1.035
75.074,1.037
75.104,1.034
75.134,1.030
75.164,1.033
75.194,1.025
75.224,1.021
75.254,1.027
75.284,1.027
75.314,1.027
75.344,1.026
75.374,1.027
75.404,1.025
75.434,1.032
75.464,1.026
75.494,1.021
75.524,1.015
75.554,1.013
75.584,1.017
75.614,1.024
75.644,1.027
75.674,1.026
75.704,1.026
75.734,1.021
75.764,1.024
75.794,1.021
75.824,1.022
75.854,1.023
75.884,1.022
75.914,1.023
75.944,1.019
75.974,1.019
76.004,1.018
76.034,1.011
76.064,1.007
76.094,1.012
76.124,1.022
76.154,1.019
76.184,1.015
76.214,1.021
76.244,1.021
76.274,1.021
76.304,1.023
76.334,1.021
76.364,1.017
76.394,1.016
76.424,1.015
76.454,1.017
76.484,1.021
76.514,1.021
76.544,1.021
76.574,1.015
76.604,1.024
76.634,1.021
76.664,1.020
76.694,1.014
76.724,1.016
76.754,1.020
76.784,1.020
76.814,1.020
76.844,1.019
76.874,1.017
76.904,1.018
76.934,1.020
76.964,1.012
76.994,1.017
77.024,1.018
77.054,1.018
77.084,1.019
77.114,1.021
77.144,1.017
77.174,1.015
77.204,1.016
77.234,1.014
77.264,1.015
77.294,1.008
77.324,1.011
77.354,1.010
77.384,1.019
77.414,1.016
77.444,1.011
77.474,1.017
77.504,1.019
77.534,1.023
77.564,1.023
77.594,1.022
77.624,1.019
77.654,1.018
77.684,1.002
77.714,1.016
77.744,1.012
77.774,1.014
77.804,1.020
77.834,1.020
77.864,1.018
77.894,1.012
77.924,1.010
77.954,1.014
77.984,1.016
78.014,1.014
78.044,1.012
78.074,1.015
78.104,1.002
78.134,1.012
78.164,1.010
78.194,0.985
78.224,0.963
78.254,1.000
78.284,1.022
78.314,1.025
78.344,1.020
78.374,1.011
78.404,1.012
78.434,1.013
78.464,1.007
78.494,0.987
78.524,0.979
78.554,0.984
78.584,0.998
78.614,1.017
78.644,1.020
78.674,1.025
78.704,1.034
78.734,1.035
78.764,1.011
78.794,1.020
78.824,1.018
78.854,1.002
78.884,0.994
78.914,0.987
78.944,0.986
78.974,0.972
79.004,0.979
79.034,0.988
79.064,0.998
79.094,0.994
79.124,0.998
79.154,0.998
79.184,1.002
79.214,1.008
79.244,1.016
79.274,1.019
79.304,1.012
79.334,1.013
79.364,1.010
79.394,0.992
79.424,0.989
79.454,0.993
79.484,0.994
79.514,1.001
79.544,1.005
79.574,1.004
79.604,0.999
79.634,0.999
79.664,0.996
79.694,1.000
79.724,1.008
79.754,1.009
79.784,1.010
79.814,1.002
79.844,1.002
79.874,1.008
79.904,1.008
79.934,1.002
79.964,0.999
79.994,1.003
80.024,1.005
80.054,1.004
80.084,1.011
80.114,1.009
80.144,1.009
80.174,1.008
80.204,1.009
80.234,1.003
80.264,1.010
80.294,1.015
80.324,1.005
80.354,1.006
80.384,1.011
80.414,1.009
80.444,1.007
80.474,1.011
80.504,1.008
80.534,1.005
80.564,1.009
80.594,1.008
80.624,1.012
80.654,1.010
80.684,1.008
80.714,1.006
80.744,1.008
80.774,1.007
80.804,1.011
80.834,1.009
80.864,1.001
80.894,1.011
80.924,1.012
80.954,1.007
80.984,1.005
81.014,1.005
81.044,1.005
81.074,1.009
81.104,1.011
81.134,1.014
81.164,1.009
81.194,1.007
81.224,1.012
81.254,1.009
81.284,1.010
81.314,1.008
81.344,1.009
81.374,1.008
81.404,1.006
81.434,1.004
81.464,1.010
81.494,1.008
81.524,1.009
81.554,1.005
81.584,1.008
81.614,1.007
81.644,1.015
81.674,1.009
81.704,1.004
81.734,1.007
81.764,1.010
81.794,1.009
81.824,1.004
81.854,1.007
81.884,1.007
81.914,1.007
81.944,1.009
81.974,1.009
82.004,1.010
82.034,1.007
82.064,1.007
82.094,1.008
82.124,1.007
82.154,1.009
82.184,1.005
82.214,1.004
82.244,1.006
82.274,1.009
82.304,1.007
82.334,1.006
82.364,1.015
82.394,1.010
82.424,1.003
82.454,1.005
82.484,1.008
82.514,1.007
82.544,1.011
82.574,1.006
82.604,0.998
82.634,1.008
82.664,1.010
82.694,1.003
82.724,1.004
82.754,1.005
82.784,1.005
82.814,1.007
82.844,1.009
82.874,1.012
82.904,1.007
82.934,1.003
82.964,1.008
82.994,1.010
83.024,1.009
83.054,1.005
83.084,1.003
83.114,1.003
83.144,1.009
83.174,1.014
83.204,1.004
83.234,1.004
83.264,1.004
83.294,1.009
83.324,1.005
83.354,1.007
83.384,1.005
83.414,0.999
83.444,1.008
83.474,1.009
83.504,1.007
83.534,1.006
83.564,1.007
83.594,1.004
83.624,1.010
83.654,1.011
83.684,1.009
83.714,1.007
83.744,1.005
83.774,1.005
83.804,1.007
83.834,1.003
83.864,1.004
83.894,1.009
83.924,1.009
83.954,1.012
83.984,1.005
84.014,1.008
84.044,1.006
84.074,1.005
84.104,1.008
84.134,1.008
84.164,1.002
84.194,1.003
84.224,1.011
84.254,1.009
84.284,1.005
84.314,1.003
84.344,1.007
84.374,1.008
84.404,1.014
84.434,1.010
84.464,1.007
84.494,1.005
84.524,1.003
84.554,1.006
84.584,1.005
84.614,1.008
84.644,1.008
84.674,1.003
84.704,1.008
84.734,1.008
84.764,1.012
84.794,1.008
84.824,1.009
84.854,1.005
84.884,1.008
84.914,1.007
84.944,1.012
84.974,1.010
85.004,1.001
85.034,1.011
85.064,1.015
85.094,1.005
85.124,1.005
85.154,1.006
85.184,1.010
85.214,1.007
85.244,1.009
85.274,1.012
85.304,1.007
85.334,1.015
85.364,1.012
85.394,1.006
85.424,1.007
85.454,1.004
85.484,1.005
85.514,1.009
85.544,1.009
85.574,1.013
85.604,1.010
85.634,1.004
85.664,1.009
85.694,1.011
85.724,1.011
85.754,1.012
85.784,1.015
85.814,1.012
85.844,1.020
85.874,1.016
85.904,1.007
85.934,1.011
85.964,1.009
85.994,1.011
86.024,1.011
86.054,1.014
86.084,1.010
86.114,1.012
86.144,1.010
86.174,1.011
86.204,1.007
86.234,1.009
86.264,1.019
86.294,1.014
86.324,1.010
86.354,1.003
86.384,1.010
86.414,1.010
86.444,1.014
86.474,1.013
86.504,1.010
86.534,1.003
86.564,1.013
86.594,1.015
86.624,1.011
86.654,1.013
86.684,1.015
86.714,1.015
86.744,1.014
86.774,1.014
86.804,1.011
86.834,1.013
86.864,1.005
86.894,1.001
86.924,1.006
86.954,1.015
86.984,1.014
87.014,1.015
87.044,1.014
87.074,1.008
87.104,1.014
87.134,1.017
87.164,1.011
87.194,1.011
87.224,1.018
87.254,1.005
87.284,1.013
87.314,1.014
87.344,1.009
87.374,1.008
87.404,1.009
87.434,1.015
87.464,1.010
87.494,1.014
87.524,1.015
87.554,1.012
87.584,1.012
87.614,1.015
87.644,1.011
87.674,1.008
87.704,1.007
87.734,1.013
87.764,1.010
87.794,1.014
87.824,1.013
87.854,1.009
87.884,1.013
87.914,1.012
87.944,1.012
87.974,1.013
88.004,1.015
88.034,1.009
88.064,1.015
88.094,1.015
88.124,1.009
88.154,1.012
88.184,1.009
88.214,1.015
88.244,1.015
88.274,1.016
88.304,1.013
88.334,1.013
88.364,1.013
88.394,1.013
88.424,1.011
88.454,1.011
88.484,1.013
88.514,1.013
88.544,1.010
88.574,1.010
88.604,1.010
88.634,1.016
88.664,1.014
88.694,1.014
88.724,1.011
88.754,1.010
88.784,1.010
88.814,1.014
88.844,1.014
88.874,1.017
88.904,1.012
88.934,1.004
88.964,1.015
88.994,1.017
89.024,1.011
89.054,1.009
89.084,1.013
89.114,1.013
89.144,1.010
89.174,1.017
89.204,1.013
89.234,1.011
89.264,1.011
89.294,1.016
89.324,1.010
89.354,1.011
89.384,1.014
89.414,1.011
89.444,1.012
89.474,1.010
89.504,1.009
89.534,1.014
89.564,1.011
89.594,1.014
89.624,1.007
89.654,1.010
89.684,1.013
89.714,1.011
89.744,1.011
89.774,1.014
89.804,1.014
89.834,1.003
89.864,1.013
89.894,1.017
89.924,1.010
89.954,1.010
89.984,1.012
90.014,1.015
90.044,1.010
90.074,1.010
90.104,1.010
90.134,1.009
90.164,1.009
90.194,1.014
90.224,1.014
90.254,1.010
90.284,1.006
90.314,1.010
90.344,1.013
90.374,1.014
90.404,1.016
90.434,1.007
90.464,1.011
90.494,1.013
90.524,1.014
90.554,1.015
90.584,1.011
90.614,1.014
90.644,1.010
90.674,1.016
90.704,1.016
90.734,1.011
90.764,1.010
90.794,1.009
90.824,1.010
90.854,1.010
90.884,1.014
90.914,1.016
90.944,1.011
90.974,1.010
91.004,1.011
91.034,1.013
91.064,1.014
91.094,1.013
91.124,1.010
91.154,1.012
91.184,1.014
91.214,1.013
91.244,1.009
91.274,1.010
91.304,1.012
91.334,1.012
91.364,1.013
91.394,1.016
91.424,1.012
91.454,1.009
91.484,1.017
91.514,1.016
91.544,1.009
91.574,1.013
91.604,1.012
91.634,1.016
91.664,1.014
91.694,1.017
91.724,1.010
91.754,1.013
91.784,1.012
91.814,1.014
91.844,1.013
91.874,1.010
91.904,1.009
91.934,1.012
91.964,1.015
91.994,1.013
92.024,1.014
92.054,1.013
92.084,1.011
92.114,1.013
92.144,1.013
92.174,1.014
92.204,1.014
92.234,1.014
92.264,1.007
92.294,1.015
92.324,1.013
92.354,1.012
92.384,1.008
92.414,1.013
92.444,1.010
92.474,1.011
92.504,1.014
92.534,1.013
92.564,1.014
92.594,1.014
92.624,1.013
92.654,1.013
92.684,1.015
92.714,1.012
92.744,1.010
92.774,1.011
92.804,1.012
92.834,1.015
92.864,1.017
92.894,1.006
92.924,1.004
92.954,1.015
92.984,1.016
93.014,1.013
93.044,1.017
93.074,1.017
93.104,1.003
93.134,1.013
93.164,1.013
93.194,1.011
93.224,1.013
93.254,1.014
93.284,1.010
93.314,1.012
93.344,1.012
93.374,1.014
93.404,1.013
93.434,1.013
93.464,1.014
93.494,1.014
93.524,1.011
93.554,1.009
93.584,1.012
93.614,1.014
93.644,1.013
93.674,1.018
93.704,1.010
93.734,1.010
93.764,1.014
93.794,1.014
93.824,1.014
93.854,1.013
93.884,1.017
93.914,1.007
93.944,1.013
93.974,1.015
94.004,1.011
94.034,1.010
94.064,1.013
94.094,1.010
94.124,1.014
94.154,1.013
94.184,1.015
94.214,1.011
94.244,1.012
94.274,1.012
94.304,1.014
94.334,1.014
94.364,1.011
94.394,1.010
94.424,1.011
94.454,1.011
94.484,1.016
94.514,1.017
94.544,1.014
94.574,1.011
94.604,1.014
94.634,1.011
94.664,1.011
94.694,1.013
94.724,1.003
94.754,1.012
94.784,1.017
94.814,1.013
94.844,1.010
94.874,1.015
94.904,1.010
94.934,1.013
94.964,1.018
94.994,1.015
95.024,1.011
95.054,1.011
95.084,1.013
95.114,1.014
95.144,1.015
95.174,1.013
95.204,1.011
95.234,1.014
95.264,1.013
95.294,1.019
95.324,1.012
95.354,1.011
95.384,1.009
95.414,1.014
95.444,1.015
95.474,1.015
95.504,1.016
95.534,1.003
95.564,1.016
95.594,1.019
95.624,1.014
95.654,1.013
95.684,1.008
95.714,1.014
95.744,1.010
95.774,1.015
95.804,1.016
95.834,1.013
95.864,1.013
95.894,1.015
95.924,1.014
95.954,1.015
95.984,1.012
96.014,1.018
96.044,1.015
96.074,1.019
96.104,1.008
96.134,1.009
96.164,1.016
96.194,1.014
96.224,1.013
96.254,1.018
96.284,1.015
96.314,1.009
96.344,1.018
96.374,1.015
96.404,1.013
96.434,1.012
96.464,1.014
96.494,1.013
96.524,1.015
96.554,1.020
96.584,1.013
96.614,1.012
96.644,1.013
96.674,1.014
96.704,1.016
96.734,1.010
96.764,1.011
96.794,1.016
96.824,1.017
96.854,1.012
96.884,1.011
96.914,1.014
96.944,1.015
96.974,1.016
97.004,1.018
97.034,1.011
97.064,1.008
97.094,1.013
97.124,1.021
97.154,1.015
97.184,1.013
97.214,1.014
97.244,1.013
97.274,1.013
97.304,1.016
97.334,1.016
97.364,1.014
97.394,1.015
97.424,1.017
97.454,1.017
97.484,1.017
97.514,1.014
97.544,1.015
97.574,1.010
97.604,1.018
97.634,1.014
97.664,1.011
97.694,1.014
97.724,1.014
97.754,1.014
97.784,1.018
97.814,1.015
97.844,1.007
97.874,1.015
97.904,1.018
97.934,1.015
97.964,1.011
97.994,1.015
98.024,1.018
98.054,1.017
98.084,1.015
98.114,1.015
98.144,1.014
98.174,1.012
98.204,1.012
98.234,1.019
98.264,1.018
98.294,1.012
98.324,1.012
98.354,1.010
98.384,1.021
98.414,1.015
98.444,1.011
98.474,1.013
98.504,1.016
98.534,1.014
98.564,1.015
98.594,1.012
98.624,1.009
98.654,1.016
98.684,1.020
98.714,1.015
98.744,1.013
98.774,1.015
98.804,1.015
98.834,1.014
98.864,1.018
98.894,1.018
98.924,1.016
98.954,1.018
98.984,1.013
99.014,1.018
99.044,1.015
99.074,1.013
99.104,1.015
99.134,1.018
99.164,1.009
99.194,1.011
99.224,1.015
99.254,1.015
99.284,1.016
99.314,1.019
99.344,1.019
99.374,1.009
99.404,1.015
99.434,1.022
99.464,1.014
99.494,1.011
99.524,1.013
99.554,1.013
99.584,1.015
99.614,1.018
99.644,1.018
99.674,1.017
99.704,1.018
99.734,1.017
99.764,1.016
99.794,1.016
99.824,1.015
99.854,1.018
99.884,1.019
99.914,1.019
99.944,1.016
99.974,1.017
100.004,1.014
100.034,1.012
100.064,1.018
100.094,1.020
100.124,1.013
100.154,1.021
100.184,1.021
100.214,1.016
100.244,1.013
100.274,1.020
100.304,1.014
100.334,1.016
100.364,1.019
100.394,1.019
100.424,1.014
100.454,1.015
100.484,1.018
100.514,1.017
100.544,1.016
100.574,1.013
100.604,1.013
100.634,1.018
100.664,1.022
100.694,1.022
100.724,1.016
100.754,1.015
100.784,1.019
100.814,1.014
100.844,1.018
100.874,1.018
100.904,1.016
100.934,1.016
100.964,1.015
100.994,1.017
101.024,1.016
101.054,1.015
101.084,1.016
101.114,1.016
101.144,1.019
101.174,1.019
101.204,1.019
101.234,1.017
101.264,1.016
101.294,1.016
101.324,1.019
101.354,1.022
101.384,1.016
101.414,1.011
101.444,1.015
101.474,1.020
101.504,1.022
101.534,1.017
101.564,1.010
101.594,1.018
101.624,1.019
101.654,1.021
101.684,1.019
101.714,1.018
101.744,1.010
101.774,1.017
101.804,1.021
101.834,1.013
101.864,1.015
101.894,1.017
101.924,1.012
101.954,1.016
101.984,1.021
102.014,1.021
102.044,1.017
102.074,1.014
102.104,1.019
102.134,1.020
102.164,1.020
102.194,1.017
102.224,1.018
102.254,1.019
102.284,1.017
102.314,1.020
102.344,1.016
102.374,1.016
102.404,1.019
102.434,1.019
102.464,1.015
102.494,1.016
102.524,1.021
102.554,1.012
102.584,1.021
102.614,1.021
102.644,1.015
102.674,1.013
102.704,1.016
102.734,1.016
102.764,1.016
102.794,1.020
102.824,1.018
102.854,1.019
102.884,1.019
102.914,1.017
102.944,1.017
102.974,1.019
103.004,1.016
103.034,1.012
103.064,1.013
103.094,1.019
103.124,1.021
103.154,1.021
103.184,1.013
103.214,1.019
103.244,1.018
103.274,1.017
103.304,1.016
103.334,1.018
103.364,1.019
103.394,1.012
103.424,1.020
103.454,1.022
103.484,1.016
103.514,1.016
103.544,1.019
103.574,1.018
103.604,1.020
103.634,1.016
103.664,1.015
103.694,1.017
103.724,1.021
103.754,1.017
103.784,1.019
103.814,1.020
103.844,1.017
103.874,1.015
103.904,1.016
103.934,1.018
103.964,1.024
103.994,1.021
104.024,1.015
104.054,1.017
104.084,1.015
104.114,1.018
104.144,1.021
104.174,1.020
104.204,1.010
104.234,1.021
104.264,1.022
104.294,1.016
104.324,1.017
104.354,1.015
104.384,1.018
104.414,1.019
104.444,1.019
104.474,1.013
104.504,1.016
104.534,1.020
104.564,1.015
104.594,1.019
104.624,1.015
104.654,1.019
104.684,1.018
104.714,1.023
104.744,1.012
104.774,1.007
104.804,1.019
104.834,1.021
104.864,1.019
104.894,1.019
104.924,1.020
104.954,1.011
104.984,1.023
105.014,1.017
105.044,1.017
105.074,1.019
105.104,1.017
105.134,1.016
105.164,1.022
105.194,1.019
105.224,1.019
105.254,1.019
105.284,1.017
105.314,1.016
105.344,1.020
105.374,1.019
105.404,1.025
105.434,1.021
105.464,1.013
105.494,1.014
105.524,1.017
105.554,1.015
105.584,1.016
105.614,1.017
105.644,1.017
105.674,1.016
105.704,1.021
105.734,1.020
105.764,1.015
105.794,1.019
105.824,1.017
105.854,1.018
105.884,1.022
105.914,1.020
105.944,1.019
105.974,1.020
106.004,1.016
106.034,1.020
106.064,1.017
106.094,1.019
106.124,1.021
106.154,1.022
106.184,1.018
106.214,1.019
106.244,1.015
106.274,1.018
106.304,1.020
106.334,1.020
106.364,1.013
106.394,1.021
106.424,1.023
106.454,1.021
106.484,1.021
106.514,1.020
106.544,1.020
106.574,1.020
106.604,1.018
106.634,1.020
106.664,1.018
106.694,1.019
106.724,1.017
106.754,1.018
106.784,1.016
106.814,1.022
106.844,1.021
106.874,1.020
106.904,1.015
106.934,1.016
106.964,1.020
106.994,1.018
107.024,1.017
107.054,1.018
107.084,1.012
107.114,1.022
107.144,1.022
107.174,1.018
107.204,1.012
107.234,1.019
107.264,1.019
107.294,1.019
107.324,1.020
107.354,1.021
107.384,1.021
107.414,1.020
107.444,1.017
107.474,1.016
107.504,1.019
107.534,1.019
107.564,1.022
