df_hash,22ZHK4.Z1ZPL9
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.UH07
person_label,V67
date_time_start,2025-10-31_17-31-54.657000_+03
date_time_start_unix,1761917514.657
date_time_end,2025-10-31_17-40-10.548000_+03
length_difference_noticed,no

time,acc_mag
311.151,1.067
311.181,1.066
311.211,1.057
311.241,1.072
311.271,1.080
311.301,1.064
311.331,1.062
311.361,1.082
311.391,1.073
311.421,1.060
311.451,1.070
311.481,1.066
311.511,1.059
311.541,1.070
311.571,1.070
311.601,1.071
311.631,1.062
311.661,1.062
311.691,1.066
311.721,1.063
311.751,1.076
311.781,1.070
311.811,1.061
311.841,1.070
311.871,1.064
311.901,1.073
311.931,1.071
311.961,1.060
311.991,1.063
312.021,1.073
312.051,1.070
312.081,1.068
312.111,1.056
312.141,1.064
312.171,1.074
312.201,1.068
312.231,1.065
312.261,1.079
312.291,1.080
312.321,1.071
312.351,1.070
312.381,1.062
312.411,1.058
312.441,1.069
312.471,1.066
312.501,1.060
312.531,1.067
312.561,1.087
312.591,1.065
312.621,1.073
312.651,1.069
312.681,1.061
312.711,1.078
312.741,1.070
312.771,1.061
312.801,1.058
312.831,1.056
312.861,1.074
312.891,1.071
312.921,1.061
312.951,1.062
312.981,1.067
313.011,1.064
313.041,1.066
313.071,1.069
313.101,1.066
313.131,1.066
313.161,1.066
313.191,1.066
313.221,1.067
313.251,1.068
313.281,1.065
313.311,1.069
313.341,1.059
313.371,1.068
313.401,1.065
313.431,1.067
313.461,1.062
313.491,1.074
313.521,1.069
313.551,1.067
313.581,1.066
313.611,1.061
313.641,1.070
313.671,1.071
313.701,1.071
313.731,1.063
313.761,1.069
313.791,1.071
313.821,1.067
313.851,1.063
313.881,1.072
313.911,1.074
313.941,1.059
313.971,1.072
314.001,1.073
314.031,1.061
314.061,1.062
314.091,1.064
314.121,1.062
314.151,1.063
314.181,1.069
314.211,1.067
314.241,1.057
314.271,1.066
314.301,1.075
314.331,1.069
314.361,1.055
314.391,1.066
314.421,1.071
314.451,1.070
314.481,1.071
314.511,1.072
314.541,1.070
314.571,1.068
314.601,1.067
314.631,1.060
314.661,1.072
314.691,1.085
314.721,1.071
314.751,1.064
314.781,1.075
314.811,1.058
314.841,1.067
314.871,1.068
314.901,1.060
314.931,1.072
314.961,1.075
314.991,1.087
315.021,1.064
315.051,1.075
315.081,1.084
315.111,1.062
315.141,1.038
315.171,1.062
315.201,1.068
315.231,1.061
315.261,1.080
315.291,1.086
315.321,1.069
315.351,1.065
315.381,1.061
315.411,1.067
315.441,1.054
315.471,1.069
315.501,1.078
315.531,1.060
315.561,1.059
315.591,1.076
315.621,1.095
315.651,1.062
315.681,1.087
315.711,1.089
315.741,1.083
315.771,1.087
315.801,1.064
315.831,1.089
315.861,1.104
315.891,1.086
315.921,1.098
315.951,1.062
315.981,1.077
316.011,1.072
316.041,1.024
316.071,1.041
316.101,1.049
316.131,1.027
316.161,1.019
316.191,1.032
316.221,1.039
316.251,1.030
316.281,1.048
316.311,1.034
316.341,1.148
316.371,1.093
316.401,1.061
316.431,1.007
316.461,1.097
316.491,1.062
316.521,1.020
316.551,1.059
316.581,1.032
316.611,1.075
316.641,1.171
316.671,1.105
316.701,1.105
316.731,1.120
316.761,1.046
316.791,1.048
316.821,0.999
316.851,1.022
316.881,1.053
316.911,0.977
316.941,1.030
316.971,1.164
317.001,1.269
317.031,1.252
317.061,1.360
317.091,1.387
317.121,1.228
317.151,1.058
317.181,1.023
317.211,1.075
317.241,0.945
317.271,0.811
317.301,0.811
317.331,0.812
317.361,1.020
317.391,1.229
317.421,1.054
317.451,1.021
317.481,1.010
317.511,0.998
317.541,1.048
317.571,1.104
317.601,1.116
317.631,1.089
317.661,1.084
317.691,1.082
317.721,0.999
317.751,1.047
317.781,1.007
317.811,0.965
317.841,1.070
317.871,1.081
317.901,1.054
317.931,1.084
317.961,1.053
317.991,1.080
318.021,1.113
318.051,1.057
318.081,1.094
318.111,1.085
318.141,1.109
318.171,1.049
318.201,1.038
318.231,1.094
318.261,1.158
318.291,1.179
318.321,1.143
318.351,1.083
318.381,1.049
318.411,0.972
318.441,1.038
318.471,1.034
318.501,1.074
318.531,1.121
318.561,1.102
318.591,1.096
318.621,1.067
318.651,1.062
318.681,1.076
318.711,1.063
318.741,1.066
318.771,1.035
318.801,1.052
318.831,1.048
318.861,1.055
318.891,1.064
318.921,1.031
318.951,1.037
318.981,1.061
319.011,1.070
319.041,1.064
319.071,1.067
319.101,1.049
319.131,1.082
319.161,1.098
319.191,1.075
319.221,1.062
319.251,1.066
319.281,1.051
319.311,1.017
319.341,1.056
319.371,1.063
319.401,1.049
319.431,1.078
319.461,1.071
319.491,1.065
319.521,1.087
319.551,1.104
319.581,1.111
319.611,1.092
319.641,1.080
319.671,1.056
319.701,1.022
319.731,1.046
319.761,1.003
319.791,1.045
319.821,1.038
319.851,1.057
319.881,1.063
319.911,1.083
319.941,1.096
319.971,1.056
320.001,1.057
320.031,1.084
320.061,1.040
320.091,1.086
320.121,1.041
320.151,1.068
320.181,1.075
320.211,1.049
320.241,1.051
320.271,1.095
320.301,1.069
320.331,1.060
320.361,1.072
320.391,1.051
320.421,1.036
320.451,1.075
320.481,1.057
320.511,1.047
320.541,1.051
320.571,1.062
320.601,1.055
320.631,1.086
320.661,1.062
320.691,1.068
320.721,1.064
320.751,1.032
320.781,1.065
320.811,1.061
320.841,1.059
320.871,1.050
320.901,1.055
320.931,1.034
320.961,1.055
320.991,1.052
321.021,1.038
321.051,1.058
321.081,1.055
321.111,1.077
321.141,1.053
321.171,1.055
321.201,1.074
321.231,1.063
321.261,1.059
321.291,1.071
321.321,1.057
321.351,1.068
321.381,1.042
321.411,1.062
321.441,1.048
321.471,1.048
321.501,1.049
321.531,1.057
321.561,1.054
321.591,1.056
321.621,1.048
321.651,1.052
321.681,1.054
321.711,1.054
321.741,1.059
321.771,1.060
321.801,1.062
321.831,1.051
321.861,1.070
321.891,1.057
321.921,1.059
321.951,1.063
321.981,1.055
322.011,1.051
322.041,1.050
322.071,1.050
322.101,1.057
322.131,1.048
322.161,1.064
322.191,1.049
322.221,1.052
322.251,1.061
322.281,1.063
322.311,1.057
322.341,1.059
322.371,1.055
322.401,1.058
322.431,1.056
322.461,1.057
322.491,1.052
322.521,1.057
322.551,1.064
322.581,1.057
322.611,1.052
322.641,1.062
322.671,1.063
322.701,1.057
322.731,1.058
322.761,1.048
322.791,1.045
322.821,1.064
322.851,1.048
322.881,1.050
322.911,1.053
322.941,1.055
322.971,1.054
323.001,1.055
323.031,1.049
323.061,1.054
323.091,1.062
323.121,1.047
323.151,1.063
323.181,1.060
323.211,1.056
323.241,1.057
323.271,1.061
323.301,1.062
323.331,1.050
323.361,1.063
323.391,1.054
323.421,1.057
323.451,1.068
323.481,1.054
323.511,1.052
323.541,1.062
323.571,1.052
323.601,1.052
323.631,1.053
323.661,1.062
323.691,1.060
323.721,1.066
323.751,1.054
323.781,1.045
323.811,1.053
323.841,1.065
323.871,1.041
323.901,1.058
323.931,1.071
323.961,1.043
323.991,1.062
324.021,1.065
324.051,1.060
324.081,1.063
324.111,1.052
324.141,1.071
324.171,1.060
324.201,1.060
324.231,1.064
324.261,1.048
324.291,1.054
324.321,1.064
324.351,1.053
324.381,1.059
324.411,1.059
324.441,1.059
324.471,1.062
324.501,1.062
324.531,1.058
324.561,1.045
324.591,1.051
324.621,1.069
324.651,1.055
324.681,1.050
324.711,1.064
324.741,1.055
324.771,1.050
324.801,1.070
324.831,1.050
324.861,1.051
324.891,1.059
324.921,1.057
324.951,1.063
324.981,1.055
325.011,1.052
325.041,1.063
325.071,1.051
325.101,1.077
325.131,1.039
325.161,1.066
325.191,1.061
325.221,1.040
325.251,1.062
325.281,1.060
325.311,1.051
325.341,1.062
325.371,1.056
325.401,1.063
325.431,1.068
325.461,1.056
325.491,1.073
325.521,1.064
325.551,1.054
325.581,1.059
325.611,1.073
325.641,1.053
325.671,1.070
325.701,1.055
325.731,1.048
325.761,1.044
325.791,1.047
325.821,1.059
325.851,1.068
325.881,1.060
325.911,1.052
325.941,1.063
325.971,1.053
326.001,1.049
326.031,1.057
326.061,1.063
326.091,1.058
326.121,1.071
326.151,1.060
326.181,1.061
326.211,1.057
326.241,1.055
326.271,1.063
326.301,1.062
326.331,1.059
326.361,1.046
326.391,1.072
326.421,1.062
326.451,1.056
326.481,1.059
326.511,1.063
326.541,1.039
326.571,1.060
326.601,1.041
326.631,1.060
326.661,1.072
326.691,1.062
326.721,1.047
326.751,1.064
326.781,1.073
326.811,1.069
326.841,1.026
326.871,1.079
326.901,1.045
326.931,1.041
326.961,1.065
326.991,1.073
327.021,1.055
327.051,1.060
327.081,1.062
327.111,1.057
327.141,1.054
327.171,1.054
327.201,1.056
327.231,1.061
327.261,1.052
327.291,1.061
327.321,1.055
327.351,1.056
327.381,1.048
327.411,1.056
327.441,1.049
327.471,1.061
327.501,1.058
327.531,1.065
327.561,1.058
327.591,1.048
327.621,1.070
327.651,1.055
327.681,1.062
327.711,1.068
327.741,1.046
327.771,1.063
327.801,1.075
327.831,1.065
327.861,1.061
327.891,1.059
327.921,1.052
327.951,1.075
327.981,1.049
328.011,1.048
328.041,1.062
328.071,1.060
328.101,1.052
328.131,1.071
328.161,1.081
328.191,1.062
328.221,1.057
328.251,1.060
328.281,1.048
328.311,1.052
328.341,1.047
328.371,1.051
328.401,1.064
328.431,1.048
328.461,1.053
328.491,1.087
328.521,1.055
328.551,1.053
328.581,1.062
328.611,1.065
328.641,1.075
328.671,1.062
328.701,1.062
328.731,1.041
328.761,1.057
328.791,1.066
328.821,1.041
328.851,1.048
328.881,1.057
328.911,1.062
328.941,1.058
328.971,1.058
329.001,1.052
329.031,1.067
329.061,1.063
329.091,1.051
329.121,1.057
329.151,1.069
329.181,1.071
329.211,1.054
329.241,1.064
329.271,1.051
329.301,1.058
329.331,1.062
329.361,1.055
329.391,1.060
329.421,1.063
329.451,1.058
329.481,1.065
329.511,1.053
329.541,1.050
329.571,1.064
329.601,1.060
329.631,1.058
329.661,1.065
329.691,1.061
329.721,1.061
329.751,1.061
329.781,1.062
329.811,1.064
329.841,1.049
329.871,1.059
329.901,1.060
329.931,1.048
329.961,1.062
329.991,1.067
330.021,1.064
330.051,1.058
330.081,1.061
330.111,1.063
330.141,1.060
330.171,1.061
330.201,1.061
330.231,1.055
330.261,1.058
330.291,1.056
330.321,1.057
330.351,1.060
330.381,1.058
330.411,1.051
330.441,1.064
330.471,1.062
330.501,1.055
330.531,1.060
330.561,1.070
330.591,1.055
330.621,1.062
330.651,1.060
330.681,1.066
330.711,1.060
330.741,1.056
330.771,1.065
330.801,1.064
330.831,1.060
330.861,1.067
330.891,1.063
330.921,1.054
330.951,1.061
330.981,1.063
331.011,1.059
331.041,1.060
331.071,1.056
331.101,1.052
331.131,1.065
331.161,1.072
331.191,1.057
331.221,1.054
331.251,1.072
331.281,1.052
331.311,1.079
331.341,1.087
331.371,1.081
331.401,1.074
331.431,1.070
331.461,1.036
331.491,1.048
331.521,1.040
331.551,1.059
331.581,1.069
331.611,1.041
331.641,1.064
331.671,1.075
331.701,1.071
331.731,1.080
331.761,1.036
331.791,1.070
331.821,1.069
331.851,1.064
331.881,1.068
331.911,1.048
331.941,1.069
331.971,1.064
332.001,1.061
332.031,1.055
332.061,1.044
332.091,1.072
332.121,1.066
332.151,1.056
332.181,1.062
332.211,1.049
332.241,1.059
332.271,1.062
332.301,1.068
332.331,1.086
332.361,1.072
332.391,1.067
332.421,1.066
332.451,1.065
332.481,1.061
332.511,1.063
332.541,1.049
332.571,1.064
332.601,1.063
332.631,1.068
332.661,1.059
332.691,1.073
332.721,1.059
332.751,1.066
332.781,1.071
332.811,1.048
332.841,1.056
332.871,1.054
332.901,1.060
332.931,1.061
332.961,1.061
332.991,1.058
333.021,1.062
333.051,1.074
333.081,1.077
333.111,1.066
333.141,1.061
333.171,1.070
333.201,1.071
333.231,1.064
333.261,1.060
333.291,1.069
333.321,1.052
333.351,1.064
333.381,1.070
333.411,1.055
333.441,1.061
333.471,1.073
333.501,1.064
333.531,1.061
333.561,1.072
333.591,1.053
333.621,1.073
333.651,1.068
333.681,1.067
333.711,1.067
333.741,1.070
333.771,1.072
333.801,1.067
333.831,1.064
333.861,1.064
333.891,1.077
333.921,1.068
333.951,1.060
333.981,1.062
334.011,1.065
334.041,1.063
334.071,1.077
334.101,1.058
334.131,1.068
334.161,1.062
334.191,1.057
334.221,1.070
334.251,1.059
334.281,1.062
334.311,1.072
334.341,1.065
334.371,1.065
334.401,1.069
334.431,1.078
334.461,1.065
334.491,1.060
334.521,1.057
334.551,1.068
334.581,1.069
334.611,1.055
334.641,1.076
334.671,1.066
334.701,1.065
334.731,1.059
334.761,1.063
334.791,1.061
334.821,1.065
334.851,1.055
334.881,1.060
334.911,1.067
334.941,1.073
334.971,1.062
335.001,1.064
335.031,1.066
335.061,1.065
335.091,1.062
335.121,1.069
335.151,1.072
335.181,1.056
335.211,1.070
335.241,1.063
335.271,1.061
335.301,1.060
335.331,1.070
335.361,1.062
335.391,1.063
335.421,1.068
335.451,1.065
335.481,1.060
335.511,1.066
335.541,1.064
335.571,1.062
335.601,1.062
335.631,1.062
335.661,1.064
335.691,1.071
335.721,1.062
335.751,1.062
335.781,1.065
335.811,1.064
335.841,1.068
335.871,1.063
335.901,1.056
335.931,1.061
335.961,1.067
335.991,1.059
336.021,1.078
336.051,1.060
336.081,1.058
336.111,1.066
336.141,1.059
336.171,1.061
336.201,1.067
336.231,1.066
336.261,1.070
336.291,1.065
336.321,1.062
336.351,1.064
336.381,1.063
336.411,1.065
336.441,1.065
336.471,1.063
336.501,1.067
336.531,1.066
336.561,1.069
336.591,1.068
336.621,1.058
336.651,1.067
336.681,1.065
336.711,1.073
336.741,1.064
336.771,1.054
336.801,1.065
336.831,1.071
336.861,1.065
336.891,1.070
336.921,1.067
336.951,1.064
336.981,1.070
337.011,1.062
337.041,1.060
337.071,1.063
337.101,1.065
337.131,1.072
337.161,1.062
337.191,1.064
337.221,1.065
337.251,1.060
337.281,1.055
337.311,1.070
337.341,1.072
337.371,1.062
337.401,1.065
337.431,1.079
337.461,1.063
337.491,1.060
337.521,1.070
337.551,1.069
337.581,1.072
337.611,1.066
337.641,1.065
337.671,1.065
337.701,1.056
337.731,1.073
337.761,1.067
337.791,1.061
337.821,1.062
337.851,1.063
337.881,1.062
337.911,1.066
337.941,1.075
337.971,1.074
338.001,1.068
338.031,1.072
338.061,1.071
338.091,1.062
338.121,1.061
338.151,1.071
338.181,1.072
338.211,1.063
338.241,1.071
338.271,1.071
338.301,1.080
338.331,1.073
338.361,1.050
338.391,1.081
338.421,1.098
338.451,1.106
338.481,1.078
338.511,1.096
338.541,1.084
338.571,1.045
338.601,1.026
338.631,1.030
338.661,1.025
338.691,1.048
338.721,1.075
338.751,1.118
338.781,1.087
338.811,1.050
338.841,1.013
338.871,1.016
338.901,0.978
338.931,1.071
338.961,1.088
338.991,1.087
339.021,1.077
339.051,1.054
339.081,1.028
339.111,1.031
339.141,1.059
339.171,1.088
339.201,1.071
339.231,1.125
339.261,1.058
339.291,1.066
339.321,1.073
339.351,1.045
339.381,1.072
339.411,1.068
339.441,1.076
339.471,1.071
339.501,1.080
339.531,1.062
339.561,1.064
339.591,1.077
339.621,1.081
339.651,1.069
339.681,1.072
339.711,1.066
339.741,1.069
339.771,1.071
339.801,1.072
339.831,1.048
339.861,1.064
339.891,1.071
339.921,1.072
339.951,1.068
339.981,1.081
340.011,1.065
340.041,1.077
340.071,1.068
340.101,1.052
340.131,1.074
340.161,1.079
340.191,1.062
340.221,1.069
340.251,1.081
340.281,1.068
340.311,1.062
340.341,1.073
340.371,1.066
340.401,1.072
340.431,1.064
340.461,1.064
340.491,1.068
340.521,1.073
340.551,1.060
340.581,1.065
340.611,1.071
340.641,1.058
340.671,1.073
340.701,1.060
340.731,1.061
340.761,1.068
340.791,1.081
340.821,1.058
340.851,1.078
340.881,1.069
340.911,1.067
340.941,1.081
340.971,1.076
341.001,1.071
341.031,1.064
341.061,1.084
341.091,1.073
341.121,1.067
341.151,1.064
341.181,1.062
341.211,1.067
341.241,1.057
341.271,1.073
341.301,1.081
341.331,1.059
341.361,1.074
341.391,1.071
341.421,1.069
341.451,1.062
341.481,1.072
341.511,1.062
341.541,1.071
341.571,1.117
341.601,1.079
341.631,1.091
341.661,1.090
341.691,1.076
341.721,1.076
341.751,1.068
341.781,1.081
341.811,1.051
341.841,1.032
341.871,1.061
341.901,1.048
341.931,1.052
341.961,1.062
341.991,1.031
342.021,1.052
342.051,1.054
342.081,1.038
342.111,1.050
342.141,1.048
342.171,1.061
342.201,1.043
342.231,1.060
342.261,1.051
342.291,1.029
342.321,1.059
342.351,1.036
342.381,1.041
342.411,1.039
342.441,1.026
342.471,1.045
342.501,1.043
342.531,1.024
342.561,1.050
342.591,1.074
342.621,1.049
342.651,1.063
342.681,1.048
342.711,1.027
342.741,1.051
342.771,1.050
342.801,1.029
342.831,1.047
342.861,1.052
342.891,1.047
342.921,1.054
342.951,1.042
342.981,1.033
343.011,1.043
343.041,1.056
343.071,1.056
343.101,1.061
343.131,1.037
343.161,1.066
343.191,1.044
343.221,1.051
343.251,1.039
343.281,1.049
343.311,1.040
343.341,1.026
343.371,1.060
343.401,1.060
343.431,1.029
343.461,1.051
343.491,1.063
343.521,1.030
343.551,1.036
343.581,1.046
343.611,1.046
343.641,1.050
343.671,1.034
343.701,1.039
343.731,1.066
343.761,1.070
343.791,1.058
343.821,1.096
343.851,1.080
343.881,1.099
343.911,1.104
343.941,1.055
343.971,1.000
344.001,1.061
344.031,1.038
344.061,1.031
344.091,1.077
344.121,1.014
344.151,0.985
344.181,1.049
344.211,1.040
344.241,1.041
344.271,1.054
344.301,1.072
344.331,1.028
344.361,1.028
344.391,1.007
344.421,1.064
344.451,1.027
344.481,1.035
344.511,1.058
344.541,1.047
344.571,1.014
344.601,1.036
344.631,1.035
344.661,1.009
344.691,1.005
344.721,0.972
344.751,1.015
344.781,1.033
344.811,1.036
344.841,1.050
344.871,1.023
344.901,1.052
344.931,1.023
344.961,1.034
344.991,1.078
345.021,1.032
345.051,1.080
345.081,1.110
345.111,1.062
345.141,1.032
345.171,1.080
345.201,1.054
345.231,1.077
345.261,1.071
345.291,1.063
345.321,1.028
345.351,1.040
345.381,1.062
345.411,1.030
345.441,1.052
345.471,1.073
345.501,1.052
345.531,1.064
345.561,1.046
345.591,1.056
345.621,1.031
345.651,1.047
345.681,1.057
345.711,1.023
345.741,1.045
345.771,1.045
345.801,1.038
345.831,1.051
345.861,1.058
345.891,1.045
345.921,1.052
345.951,1.050
345.981,1.038
346.011,1.036
346.041,1.039
346.071,1.039
346.101,1.039
346.131,1.033
346.161,1.047
346.191,1.048
346.221,1.044
346.251,1.053
346.281,1.051
346.311,1.032
346.341,1.044
346.371,1.044
346.401,1.051
346.431,1.056
346.461,1.037
346.491,1.040
346.521,1.054
346.551,1.051
346.581,1.040
346.611,1.049
346.641,1.046
346.671,1.041
346.701,1.046
346.731,1.037
346.761,1.043
346.791,1.059
346.821,1.050
346.851,1.037
346.881,1.059
346.911,1.058
346.941,1.050
346.971,1.049
347.001,1.048
347.031,1.041
347.061,1.047
347.091,1.048
347.121,1.043
347.151,1.041
347.181,1.045
347.211,1.060
347.241,1.037
347.271,1.038
347.301,1.068
347.331,1.052
347.361,1.025
347.391,1.043
347.421,1.044
347.451,1.039
347.481,1.061
347.511,1.050
347.541,1.043
347.571,1.049
347.601,1.053
347.631,1.040
347.661,1.035
347.691,1.047
347.721,1.043
347.751,1.046
347.781,1.049
347.811,1.045
347.841,1.044
347.871,1.025
347.901,1.038
347.931,1.031
347.961,1.036
347.991,1.035
348.021,1.049
348.051,1.046
348.081,1.057
348.111,1.056
348.141,1.075
348.171,1.059
348.201,1.057
348.231,1.047
348.261,1.049
348.291,1.049
348.321,1.044
348.351,1.042
348.381,1.046
348.411,1.053
348.441,1.036
348.471,1.027
348.501,1.021
348.531,1.038
348.561,1.038
348.591,1.060
348.621,1.053
348.651,1.040
348.681,1.049
348.711,1.048
348.741,1.033
348.771,1.043
348.801,1.045
348.831,1.045
348.861,1.040
348.891,1.054
348.921,1.052
348.951,1.041
348.981,1.041
349.011,1.046
349.041,1.032
349.071,1.044
349.101,1.041
349.131,1.043
349.161,1.034
349.191,1.036
349.221,1.055
349.251,1.041
349.281,1.027
349.311,1.053
349.341,1.040
349.371,1.043
349.401,1.044
349.431,1.048
349.461,1.035
349.491,1.036
349.521,1.063
349.551,1.042
349.581,1.053
349.611,1.042
349.641,1.036
349.671,1.060
349.701,1.052
349.731,1.038
349.761,1.038
349.791,1.038
349.821,1.049
349.851,1.059
349.881,1.050
349.911,1.057
349.941,1.050
349.971,1.058
350.001,1.048
350.031,1.042
350.061,1.060
350.091,1.045
350.121,1.038
350.151,1.071
350.181,1.030
350.211,1.035
350.241,1.061
350.271,1.031
350.301,1.044
350.331,1.052
350.361,1.029
350.391,1.027
350.421,1.042
350.451,1.044
350.481,1.021
350.511,1.039
350.541,1.043
350.571,1.038
350.601,1.033
350.631,1.065
350.661,1.035
350.691,1.041
350.721,1.036
350.751,1.045
350.781,1.051
350.811,1.025
350.841,1.041
350.871,1.040
350.901,1.040
350.931,1.034
350.961,1.040
350.991,1.035
351.021,1.042
351.051,1.041
351.081,1.042
351.111,1.033
351.141,1.042
351.171,1.041
351.201,1.036
351.231,1.036
351.261,1.031
351.291,1.049
351.321,1.041
351.351,1.037
351.381,1.039
351.411,1.062
351.441,1.034
351.471,1.026
351.501,1.046
351.531,1.021
351.561,1.041
351.591,1.051
351.621,1.049
351.651,1.043
351.681,1.032
351.711,1.030
351.741,1.047
351.771,1.040
351.801,1.035
351.831,1.042
351.861,1.046
351.891,1.053
351.921,1.057
351.951,1.040
351.981,1.040
352.011,1.051
352.041,1.047
352.071,1.037
352.101,1.038
352.131,1.036
352.161,1.044
352.191,1.040
352.221,1.039
352.251,1.033
352.281,1.040
352.311,1.040
352.341,1.039
352.371,1.027
352.401,1.036
352.431,1.040
352.461,1.054
352.491,1.038
352.521,1.051
352.551,1.041
352.581,1.035
352.611,1.050
352.641,1.056
352.671,1.042
352.701,1.027
352.731,1.031
352.761,1.050
352.791,1.039
352.821,1.027
352.851,1.041
352.881,1.061
352.911,1.052
352.941,1.023
352.971,1.030
353.001,1.045
353.031,1.047
353.061,1.021
353.091,1.028
353.121,1.050
353.151,1.040
353.181,1.050
353.211,1.028
353.241,1.043
353.271,1.053
353.301,1.043
353.331,1.040
353.361,1.038
353.391,1.046
353.421,1.038
353.451,1.055
353.481,1.050
353.511,1.025
353.541,1.053
353.571,1.047
353.601,1.036
353.631,1.051
353.661,1.044
353.691,1.037
353.721,1.043
353.751,1.051
353.781,1.039
353.811,1.035
353.841,1.042
353.871,1.033
353.901,1.058
353.931,1.046
353.961,1.043
353.991,1.027
354.021,1.028
354.051,1.056
354.081,1.043
354.111,1.033
354.141,1.054
354.171,1.044
354.201,1.044
354.231,1.037
354.261,1.045
354.291,1.028
354.321,1.041
354.351,1.047
354.381,1.035
354.411,1.045
354.441,1.048
354.471,1.035
354.501,1.061
354.531,1.051
354.561,1.049
354.591,1.030
354.621,1.036
354.651,1.041
354.681,1.046
354.711,1.039
354.741,1.057
354.771,1.052
354.801,1.037
354.831,1.065
354.861,1.051
354.891,1.026
354.921,1.044
354.951,1.059
354.981,1.034
355.011,1.045
355.041,1.044
355.071,1.042
355.101,1.047
355.131,1.035
355.161,1.030
355.191,1.055
355.221,1.032
355.251,1.033
355.281,1.062
355.311,1.043
355.341,1.036
355.371,1.045
355.401,1.042
355.431,1.031
355.461,1.050
355.491,1.049
355.521,1.021
355.551,1.061
355.581,1.047
355.611,1.039
355.641,1.051
355.671,1.041
