df_hash,22ZHK4.9B8R50
316.311,1.012
316.341,1.010
316.371,1.034
316.401,1.029
316.431,1.022
316.461,1.019
316.491,1.034
316.521,1.027
316.551,1.029
316.581,1.030
316.611,1.028
316.641,1.011
316.671,1.021
316.701,1.023
316.731,1.025
316.761,1.026
316.791,1.015
316.821,1.022
316.851,1.046
316.881,1.025
316.911,1.028
316.941,1.014
316.971,1.016
317.001,1.021
317.031,1.032
317.061,1.025
317.091,1.032
317.121,1.030
317.151,1.031
317.181,1.012
317.211,1.018
317.241,1.026
317.271,1.021
317.301,1.021
317.331,1.021
317.361,1.027
317.391,1.035
317.421,1.021
317.451,1.021
317.481,1.024
317.511,1.020
317.541,1.019
317.571,1.022
317.601,1.025
317.631,1.021
317.661,1.028
317.691,1.026
317.721,1.021
317.751,1.026
317.781,1.024
317.811,1.023
317.841,1.019
317.871,1.021
317.901,1.018
317.931,1.021
317.961,1.028
317.991,1.019
318.021,1.023
318.051,1.025
318.081,1.027
318.111,1.020
318.141,1.022
318.171,1.019
318.201,1.016
318.231,1.029
318.261,1.033
318.291,1.034
318.321,1.023
318.351,1.024
318.381,1.024
318.411,1.029
318.441,1.020
318.471,1.015
318.501,1.016
318.531,1.020
318.561,1.016
318.591,1.032
318.621,1.039
318.651,1.044
318.681,1.043
318.711,1.038
318.741,1.052
318.771,1.044
318.801,1.002
318.831,1.027
318.861,1.026
318.891,1.002
318.921,0.972
318.951,0.964
318.981,0.972
319.011,0.975
319.041,0.968
319.071,0.960
319.101,0.993
319.131,1.010
319.161,1.038
319.191,1.053
319.221,1.087
319.251,1.095
319.281,1.071
319.311,1.057
319.341,0.985
319.371,1.047
319.401,1.035
319.431,0.976
319.461,0.984
319.491,0.986
319.521,1.008
319.551,1.012
319.581,1.034
319.611,1.042
319.641,1.042
319.671,1.033
319.701,1.113
319.731,1.138
319.761,1.118
319.791,1.125
319.821,1.152
319.851,1.121
319.881,1.079
319.911,1.072
319.941,1.065
319.971,1.033
320.001,1.049
320.031,1.067
320.061,1.056
320.091,1.046
320.121,1.053
320.151,1.056
320.181,1.062
320.211,1.043
320.241,1.047
320.271,1.046
320.301,1.048
320.331,1.055
320.361,1.059
320.391,1.057
320.421,1.048
320.451,1.032
320.481,1.027
320.511,1.040
320.541,1.044
320.571,1.037
320.601,1.036
320.631,1.031
320.661,1.024
320.691,1.024
320.721,1.041
320.751,1.036
320.781,1.027
320.811,1.029
320.841,1.043
320.871,1.041
320.901,1.042
320.931,1.036
320.961,1.030
320.991,1.030
321.021,1.047
321.051,1.054
321.081,1.048
321.111,1.045
321.141,1.044
321.171,1.060
321.201,1.053
321.231,1.049
321.261,1.045
321.291,1.046
321.321,1.030
321.351,1.040
321.381,1.040
321.411,1.056
321.441,1.042
321.471,1.039
321.501,1.046
321.531,1.057
321.561,1.056
321.591,1.030
321.621,1.025
321.651,1.033
321.681,1.020
321.711,1.028
321.741,1.008
321.771,1.018
321.801,1.024
321.831,1.014
321.861,1.013
321.891,1.030
321.921,1.026
321.951,1.016
321.981,1.014
322.011,1.021
322.041,1.027
322.071,1.015
322.101,1.021
322.131,1.020
322.161,1.023
322.191,1.041
322.221,1.028
322.251,1.032
322.281,1.031
322.311,1.041
322.341,1.041
322.371,1.038
322.401,1.022
322.431,1.029
322.461,1.026
322.491,1.044
322.521,1.059
322.551,1.040
322.581,1.038
322.611,1.053
322.641,1.042
322.671,1.032
322.701,1.035
322.731,1.039
322.761,1.022
322.791,1.021
322.821,1.041
322.851,1.047
322.881,1.027
322.911,1.037
322.941,1.024
322.971,1.012
323.001,1.014
323.031,0.998
323.061,1.001
323.091,1.001
323.121,0.986
323.151,0.986
323.181,0.987
323.211,1.001
323.241,1.000
323.271,0.994
323.301,0.994
323.331,0.996
323.361,1.009
323.391,1.021
323.421,1.015
323.451,1.002
323.481,0.997
323.511,0.994
323.541,0.991
323.571,0.993
323.601,0.996
323.631,0.999
323.661,1.003
323.691,0.993
323.721,1.021
323.751,1.014
323.781,1.000
323.811,1.004
323.841,1.006
323.871,0.991
323.901,0.999
323.931,1.010
323.961,0.995
323.991,1.013
324.021,1.011
324.051,1.007
324.081,1.012
324.111,0.992
324.141,1.003
324.171,1.002
324.201,1.001
324.231,0.996
324.261,1.000
324.291,1.007
324.321,0.988
324.351,1.007
324.381,1.001
324.411,1.006
324.441,1.008
324.471,1.003
324.501,0.998
324.531,0.989
324.561,0.996
324.591,0.997
324.621,1.005
324.651,1.003
324.681,0.990
324.711,0.995
324.741,0.999
324.771,0.999
324.801,0.999
324.831,0.999
324.861,1.000
324.891,1.004
324.921,1.011
324.951,0.988
324.981,0.992
325.011,1.001
325.041,1.012
325.071,1.005
325.101,0.997
325.131,1.001
325.161,0.995
325.191,1.000
325.221,1.001
325.251,0.990
325.281,0.996
325.311,1.001
325.341,0.984
325.371,1.005
325.401,1.010
325.431,0.994
325.461,0.992
325.491,1.005
325.521,1.005
325.551,1.009
325.581,1.001
325.611,0.984
325.641,1.008
325.671,1.011
325.701,0.993
325.731,0.986
325.761,1.004
325.791,1.006
325.821,1.017
325.851,1.004
325.881,0.999
325.911,1.000
325.941,0.972
325.971,0.968
326.001,1.016
326.031,1.020
326.061,1.008
326.091,1.034
326.121,1.002
326.151,0.990
326.181,0.998
326.211,0.973
326.241,0.996
326.271,1.009
326.301,1.026
326.331,1.054
326.361,0.977
326.391,0.983
326.421,0.948
326.451,0.935
326.481,0.988
326.511,1.034
326.541,1.019
326.571,0.998
326.601,1.007
326.631,0.995
326.661,0.963
326.691,0.967
326.721,1.040
326.751,1.037
326.781,1.017
326.811,1.012
326.841,1.001
326.871,0.945
326.901,0.947
326.931,0.966
326.961,0.976
326.991,0.994
327.021,1.010
327.051,1.016
327.081,1.002
327.111,0.993
327.141,0.992
327.171,0.998
327.201,1.021
327.231,0.996
327.261,0.991
327.291,0.983
327.321,0.990
327.351,0.987
327.381,0.995
327.411,0.996
327.441,1.007
327.471,1.002
327.501,0.996
327.531,0.990
327.561,1.001
327.591,1.001
327.621,0.996
327.651,0.979
327.681,0.997
327.711,1.007
327.741,0.984
327.771,0.999
327.801,1.012
327.831,0.988
327.861,0.989
327.891,1.000
327.921,0.994
327.951,0.994
327.981,1.000
328.011,0.983
328.041,0.990
328.071,0.993
328.101,0.990
328.131,0.990
328.161,1.008
328.191,1.000
328.221,0.984
328.251,0.997
328.281,1.000
328.311,0.991
328.341,1.005
328.371,0.990
328.401,0.979
328.431,0.984
328.461,0.998
328.491,0.999
328.521,1.007
328.551,0.994
328.581,0.997
328.611,0.994
328.641,0.996
328.671,0.997
328.701,0.995
328.731,0.996
328.761,0.993
328.791,0.993
328.821,0.986
328.851,1.000
328.881,0.999
328.911,1.000
328.941,0.997
328.971,0.990
329.001,0.994
329.031,1.001
329.061,1.003
329.091,0.998
329.121,0.995
329.151,0.995
329.181,0.985
329.211,1.001
329.241,0.992
329.271,0.989
329.301,0.990
329.331,0.982
329.361,0.993
329.391,1.002
329.421,0.999
329.451,0.998
329.481,0.985
329.511,1.001
329.541,1.006
329.571,1.002
329.601,1.005
329.631,0.995
329.661,0.999
329.691,0.981
329.721,0.990
329.751,0.994
329.781,0.984
329.811,0.996
329.841,1.005
329.871,0.999
329.901,0.981
329.931,0.984
329.961,0.989
329.991,0.994
330.021,0.991
330.051,1.003
330.081,0.995
330.111,0.989
330.141,0.993
330.171,0.997
330.201,0.987
330.231,0.988
330.261,0.993
330.291,0.990
330.321,0.993
330.351,1.003
330.381,1.000
330.411,0.994
330.441,0.983
330.471,0.996
330.501,0.987
330.531,0.988
330.561,0.990
330.591,0.986
330.621,0.998
330.651,0.999
330.681,0.994
330.711,0.987
330.741,0.999
330.771,0.996
330.801,0.989
330.831,0.996
330.861,0.991
330.891,0.987
330.921,0.998
330.951,0.997
330.981,0.994
331.011,0.993
331.041,0.985
331.071,0.993
331.101,0.998
331.131,0.994
331.161,0.986
331.191,1.002
331.221,0.994
331.251,0.987
331.281,0.991
331.311,0.985
331.341,0.988
331.371,0.986
331.401,1.000
331.431,0.999
331.461,0.988
331.491,0.988
331.521,0.999
331.551,0.999
331.581,0.986
331.611,0.983
331.641,0.994
331.671,0.985
331.701,0.989
331.731,0.992
331.761,0.988
331.791,0.998
331.821,0.997
331.851,0.993
331.881,0.998
331.911,0.990
331.941,0.989
331.971,0.991
332.001,0.992
332.031,0.983
332.061,0.991
332.091,0.999
332.121,0.985
332.151,0.994
332.181,1.003
332.211,0.993
332.241,0.988
332.271,0.986
332.301,0.989
332.331,0.987
332.361,0.991
332.391,0.992
332.421,0.989
332.451,0.994
332.481,0.991
332.511,0.991
332.541,0.986
332.571,0.989
332.601,0.989
332.631,0.998
332.661,0.997
332.691,0.996
332.721,0.989
332.751,0.988
332.781,0.990
332.811,0.988
332.841,0.995
332.871,0.994
332.901,0.991
332.931,0.988
332.961,0.991
332.991,0.995
333.021,1.001
333.051,0.989
333.081,0.992
333.111,0.990
333.141,0.982
333.171,0.996
333.201,1.010
333.231,0.990
333.261,0.979
333.291,0.998
333.321,0.998
333.351,0.994
333.381,0.993
333.411,0.998
333.441,0.987
333.471,0.989
333.501,0.989
333.531,0.989
333.561,0.991
333.591,0.998
333.621,0.995
333.651,0.995
333.681,0.986
333.711,0.994
333.741,0.990
333.771,0.985
333.801,0.997
333.831,0.990
333.861,0.987
333.891,0.990
333.921,0.998
333.951,0.997
333.981,0.990
334.011,0.997
334.041,0.999
334.071,0.994
334.101,0.992
334.131,0.991
334.161,1.004
334.191,0.993
334.221,0.984
334.251,0.987
334.281,0.991
334.311,0.993
334.341,0.986
334.371,0.992
334.401,1.002
334.431,0.994
334.461,0.991
334.491,0.989
334.521,0.999
334.551,0.995
334.581,0.990
334.611,0.988
334.641,0.997
334.671,1.002
334.701,0.998
334.731,0.993
334.761,0.989
334.791,0.987
334.821,0.980
334.851,0.984
334.881,0.986
334.911,0.996
334.941,0.989
334.971,0.990
335.001,0.993
335.031,0.983
335.061,0.994
335.091,0.999
335.121,0.992
335.151,0.996
335.181,1.002
335.211,0.998
335.241,0.990
335.271,0.995
335.301,0.991
335.331,0.998
335.361,0.995
335.391,0.996
335.421,0.997
335.451,0.983
335.481,0.994
335.511,0.992
335.541,0.977
335.571,0.988
335.601,0.996
335.631,0.989
335.661,0.996
335.691,0.986
335.721,1.001
335.751,0.987
335.781,0.987
335.811,0.995
335.841,0.986
335.871,0.984
335.901,0.993
335.931,0.997
335.961,1.010
335.991,0.998
336.021,0.987
336.051,0.993
336.081,1.001
336.111,0.996
336.141,1.001
336.171,0.988
336.201,0.979
336.231,0.993
336.261,0.999
336.291,0.996
336.321,0.991
336.351,0.997
336.381,0.996
336.411,0.984
336.441,0.980
336.471,0.994
336.501,0.992
336.531,0.978
336.561,0.978
336.591,0.994
336.621,1.007
336.651,0.991
336.681,0.996
336.711,0.986
336.741,0.987
336.771,0.990
336.801,1.001
336.831,1.003
336.861,0.999
336.891,1.003
336.921,1.035
336.951,1.033
336.981,1.071
337.011,1.061
337.041,1.035
337.071,1.024
337.101,0.973
337.131,1.005
337.161,0.979
337.191,0.961
337.221,0.953
337.251,0.962
337.281,0.979
337.311,0.946
337.341,0.913
337.371,0.963
337.401,0.981
337.431,1.032
337.461,1.004
337.491,1.067
337.521,1.062
337.551,1.092
337.581,1.178
337.611,1.205
337.641,1.177
337.671,1.153
337.701,0.992
337.731,0.925
337.761,0.950
337.791,0.931
337.821,0.852
337.851,0.919
337.881,0.948
337.911,0.949
337.941,0.958
337.971,0.933
338.001,0.922
338.031,0.909
338.061,0.954
338.091,0.959
338.121,0.999
338.151,1.018
338.181,1.035
338.211,1.012
338.241,1.013
338.271,0.996
338.301,1.042
338.331,1.010
338.361,0.982
338.391,0.987
338.421,1.055
338.451,1.068
338.481,1.061
338.511,1.096
338.541,1.101
338.571,1.100
338.601,1.104
338.631,1.085
338.661,1.045
338.691,1.006
338.721,1.011
338.751,1.004
338.781,1.018
338.811,1.037
338.841,1.021
338.871,1.018
338.901,1.017
338.931,1.001
338.961,1.011
338.991,1.019
339.021,1.024
339.051,1.022
339.081,1.031
339.111,1.022
339.141,1.021
339.171,1.033
339.201,1.021
339.231,1.011
339.261,1.002
339.291,1.015
339.321,1.009
339.351,1.012
339.381,1.007
339.411,1.010
339.441,1.017
339.471,1.021
339.501,1.008
339.531,1.014
339.561,1.031
339.591,1.029
339.621,1.011
339.651,1.013
339.681,1.026
339.711,1.021
339.741,1.012
339.771,1.017
339.801,1.011
339.831,1.014
339.861,1.018
339.891,1.026
339.921,1.020
339.951,1.013
339.981,1.018
340.011,1.017
340.041,1.015
340.071,1.026
340.101,1.021
340.131,1.010
340.161,1.014
340.191,1.013
340.221,1.030
340.251,1.029
340.281,1.010
340.311,1.015
340.341,1.023
340.371,1.012
340.401,1.008
340.431,1.011
340.461,1.019
340.491,1.023
340.521,1.021
340.551,1.019
340.581,1.019
340.611,1.012
340.641,1.013
340.671,1.013
340.701,1.006
340.731,1.013
340.761,1.026
340.791,1.015
340.821,1.011
340.851,1.020
340.881,1.021
340.911,1.013
340.941,1.014
340.971,1.012
341.001,1.007
341.031,1.020
341.061,1.021
341.091,1.019
341.121,0.997
341.151,1.015
341.181,1.029
341.211,1.026
341.241,1.027
341.271,1.022
341.301,1.018
341.331,0.999
341.361,0.996
341.391,0.968
341.421,0.975
341.451,0.968
341.481,0.930
341.511,0.961
341.541,0.966
341.571,0.994
341.601,1.014
341.631,1.018
341.661,1.035
341.691,1.096
341.721,1.055
341.751,1.042
341.781,1.084
341.811,1.114
341.841,1.071
341.871,1.074
341.901,1.049
341.931,1.046
341.961,1.046
341.991,1.063
342.021,1.048
342.051,1.057
342.081,1.042
342.111,1.025
342.141,1.042
342.171,1.044
342.201,1.018
342.231,1.024
342.261,1.033
342.291,1.031
342.321,1.023
342.351,1.040
342.381,1.036
342.411,1.023
342.441,1.051
342.471,1.039
342.501,1.025
342.531,1.036
342.561,1.031
342.591,1.032
342.621,1.048
342.651,1.049
342.681,1.038
342.711,1.043
342.741,1.024
342.771,1.035
342.801,1.036
342.831,1.013
342.861,1.030
342.891,1.036
342.921,1.035
342.951,1.023
342.981,1.040
343.011,1.056
343.041,1.055
343.071,1.040
343.101,1.035
343.131,1.041
343.161,1.021
343.191,1.030
343.221,1.039
343.251,1.031
343.281,1.040
343.311,1.035
343.341,1.030
343.371,1.033
343.401,1.055
343.431,1.046
343.461,1.032
343.491,1.022
343.521,1.026
343.551,1.039
343.581,1.022
343.611,1.035
343.641,1.026
343.671,1.021
343.701,1.022
343.731,1.036
343.761,1.027
343.791,1.017
343.821,1.021
343.851,1.017
343.881,1.029
343.911,1.032
343.941,1.027
343.971,1.028
344.001,1.022
344.031,1.035
344.061,1.034
344.091,1.028
344.121,1.036
344.151,1.021
344.181,1.029
344.211,1.024
344.241,1.028
344.271,1.030
344.301,1.027
344.331,1.035
344.361,1.024
344.391,1.019
344.421,1.022
344.451,1.042
344.481,1.033
344.511,1.021
344.541,1.024
344.571,1.027
344.601,1.023
344.631,1.042
344.661,1.027
344.691,1.030
344.721,1.047
344.751,1.032
344.781,1.031
344.811,1.039
344.841,1.021
344.871,1.023
344.901,1.034
344.931,1.031
344.961,1.020
344.991,1.024
345.021,1.025
345.051,1.034
345.081,1.028
345.111,1.033
345.141,1.025
345.171,1.030
345.201,1.024
345.231,1.031
345.261,1.034
345.291,1.018
345.321,1.024
345.351,1.031
345.381,1.029
345.411,1.027
345.441,1.026
345.471,1.030
345.501,1.018
345.531,1.029
345.561,1.041
345.591,1.043
345.621,1.038
345.651,1.043
345.681,1.041
345.711,1.036
345.741,1.026
345.771,1.015
345.801,1.013
345.831,1.028
345.861,1.035
345.891,1.033
345.921,1.034
345.951,1.021
345.981,1.021
346.011,0.998
346.041,1.010
346.071,1.042
346.101,1.026
346.131,1.026
346.161,1.029
346.191,1.013
346.221,1.023
346.251,1.022
346.281,1.001
346.311,1.019
346.341,1.017
346.371,1.030
346.401,1.022
346.431,1.023
346.461,1.030
346.491,1.023
346.521,1.020
346.551,1.036
346.581,1.024
346.611,1.023
346.641,1.029
346.671,1.014
346.701,1.031
346.731,1.027
346.761,1.026
346.791,1.025
346.821,1.031
346.851,1.024
346.881,1.025
346.911,1.029
346.941,1.035
346.971,1.026
347.001,1.022
347.031,1.017
347.061,1.036
347.091,1.027
347.121,1.024
347.151,1.026
347.181,1.030
347.211,1.021
347.241,1.022
347.271,1.010
347.301,1.032
347.331,1.037
347.361,1.028
347.391,1.017
347.421,1.027
347.451,1.041
347.481,1.021
347.511,1.016
347.541,1.024
347.571,1.026
347.601,1.024
347.631,1.018
347.661,1.032
347.691,1.028
347.721,1.021
347.751,1.023
347.781,1.027
347.811,1.033
347.841,1.016
347.871,1.011
347.901,1.022
347.931,1.036
347.961,1.026
347.991,1.011
348.021,1.021
348.051,1.024
348.081,1.027
348.111,1.033
348.141,1.032
348.171,1.027
348.201,1.028
348.231,1.010
348.261,1.020
348.291,1.039
348.321,1.022
348.351,1.025
348.381,1.029
348.411,1.025
348.441,1.034
348.471,1.040
348.501,1.017
348.531,1.039
348.561,1.027
348.591,1.020
348.621,1.020
348.651,1.028
348.681,1.017
348.711,1.010
348.741,1.028
348.771,1.040
348.801,1.037
348.831,1.021
348.861,1.021
348.891,1.029
348.921,1.033
348.951,1.036
348.981,1.022
349.011,1.029
349.041,1.048
349.071,1.035
349.101,1.029
349.131,1.036
349.161,1.026
349.191,1.031
349.221,1.043
349.251,1.033
349.281,1.023
349.311,1.037
349.341,1.049
349.371,1.043
349.401,1.048
349.431,1.030
349.461,1.004
349.491,0.990
349.521,0.994
349.551,1.026
349.581,1.064
349.611,1.080
349.641,1.099
349.671,1.066
349.701,1.031
349.731,1.004
349.761,1.009
349.791,1.000
349.821,0.975
349.851,0.992
349.881,0.977
349.911,0.991
349.941,0.989
349.971,0.961
350.001,0.965
350.031,1.024
350.061,1.042
350.091,1.056
350.121,1.062
350.151,1.062
350.181,1.050
350.211,1.023
350.241,1.001
350.271,1.020
350.301,1.043
350.331,1.028
350.361,1.031
350.391,1.038
350.421,1.037
350.451,1.062
350.481,1.035
350.511,1.028
350.541,1.024
350.571,1.012
350.601,1.002
350.631,1.022
350.661,1.020
350.691,1.024
350.721,1.039
350.751,1.010
350.781,1.021
350.811,1.021
350.841,1.024
350.871,1.021
350.901,1.033
350.931,1.036
350.961,1.032
350.991,1.017
351.021,1.015
351.051,1.025
351.081,1.023
351.111,1.012
351.141,1.020
351.171,1.037
351.201,1.025
351.231,1.025
351.261,1.026
351.291,1.015
351.321,1.021
351.351,1.022
351.381,1.014
351.411,1.010
351.441,1.034
351.471,1.024
351.501,1.029
351.531,1.029
351.561,1.018
351.591,1.019
351.621,1.006
351.651,1.021
351.681,1.041
351.711,1.030
351.741,1.020
351.771,1.024
351.801,1.022
351.831,1.026
351.861,1.017
351.891,1.020
351.921,1.022
351.951,1.007
351.981,1.012
352.011,1.024
352.041,1.028
352.071,1.020
352.101,1.018
352.131,1.019
352.161,1.023
352.191,1.008
352.221,1.011
352.251,1.022
352.281,1.025
352.311,1.016
352.341,1.025
352.371,1.010
352.401,1.016
352.431,1.035
352.461,1.025
352.491,1.020
352.521,1.021
352.551,1.022
352.581,1.024
352.611,1.022
352.641,1.013
352.671,1.009
352.701,1.013
352.731,1.026
352.761,1.026
352.791,1.021
352.821,1.015
352.851,1.014
352.881,1.022
352.911,1.018
352.941,1.018
352.971,1.024
353.001,1.017
353.031,1.018
353.061,1.016
353.091,1.021
353.121,1.025
353.151,1.042
353.181,1.034
353.211,1.041
353.241,1.049
353.271,1.040
353.301,1.017
353.331,1.047
353.361,1.023
353.391,1.006
353.421,1.027
353.451,0.993
353.481,0.982
353.511,1.003
353.541,1.014
353.571,1.019
353.601,1.003
353.631,0.983
353.661,1.003
353.691,1.049
353.721,1.036
353.751,1.038
353.781,1.033
353.811,1.009
353.841,1.005
353.871,1.023
353.901,1.029
353.931,1.021
353.961,1.012
353.991,1.026
354.021,1.000
354.051,1.021
354.081,1.007
354.111,1.002
354.141,1.013
354.171,1.008
354.201,1.009
354.231,1.027
354.261,1.013
354.291,1.017
354.321,1.022
354.351,1.006
354.381,1.007
354.411,1.014
354.441,1.017
354.471,1.024
354.501,1.027
354.531,1.003
354.561,1.014
354.591,1.037
354.621,1.017
354.651,0.994
354.681,1.020
354.711,1.023
354.741,1.021
354.771,1.017
354.801,1.019
354.831,1.021
354.861,1.019
354.891,1.021
354.921,1.006
354.951,1.004
354.981,1.013
355.011,1.024
355.041,1.015
355.071,1.012
355.101,0.999
355.131,1.017
355.161,1.021
355.191,1.021
355.221,1.015
355.251,1.012
355.281,1.018
355.311,1.020
355.341,1.011
355.371,1.009
355.401,1.019
355.431,1.013
355.461,1.008
355.491,1.017
355.521,1.022
355.551,1.012
355.581,1.011
355.611,1.031
355.641,1.032
355.671,1.012
355.701,1.007
355.731,1.010
355.761,1.026
355.791,1.021
355.821,1.018
355.851,1.018
355.881,1.018
355.911,1.015
355.941,1.004
355.971,1.010
356.001,1.026
356.031,1.021
356.061,1.021
356.091,1.016
356.121,1.022
356.151,1.015
356.181,1.009
356.211,1.011
356.241,1.016
356.271,1.016
356.301,1.016
356.331,1.012
356.361,0.998
356.391,1.005
356.421,1.017
356.451,1.010
356.481,1.010
356.511,1.027
356.541,1.025
356.571,1.016
356.601,1.013
356.631,1.007
356.661,1.004
356.691,1.021
356.721,1.027
356.751,1.016
356.781,1.009
356.811,1.009
356.841,1.012
356.871,1.016
356.901,1.021
356.931,1.014
356.961,1.018
356.991,1.010
357.021,1.018
357.051,1.020
357.081,1.007
357.111,1.004
357.141,1.016
357.171,1.011
357.201,1.005
357.231,1.013
357.261,1.026
357.291,1.022
357.321,1.026
357.351,1.017
357.381,1.007
357.411,1.007
357.441,1.009
357.471,1.018
357.501,1.014
357.531,1.012
357.561,1.023
357.591,1.012
357.621,1.006
357.651,1.015
357.681,1.018
357.711,1.016
357.741,1.013
357.771,1.005
357.801,1.016
357.831,1.016
357.861,1.011
357.891,1.006
357.921,1.021
357.951,1.008
357.981,1.004
358.011,1.013
358.041,1.015
358.071,1.013
358.101,1.007
358.131,1.004
358.161,1.002
358.191,1.001
358.221,0.992
358.251,1.014
358.281,1.028
358.311,1.002
358.341,1.013
358.371,1.025
358.401,1.024
358.431,1.020
358.461,1.021
358.491,1.009
358.521,1.013
358.551,1.016
358.581,1.017
358.611,1.023
358.641,1.016
358.671,1.004
358.701,1.017
358.731,1.015
358.761,1.022
358.791,1.013
358.821,1.006
358.851,1.004
358.881,1.010
358.911,1.017
358.941,1.014
358.971,1.002
359.001,1.012
359.031,1.017
359.061,1.011
359.091,1.009
359.121,1.003
359.151,1.021
359.181,1.006
359.211,1.000
359.241,1.013
359.271,1.025
359.301,1.027
359.331,1.015
359.361,1.010
359.391,1.003
359.421,1.018
359.451,1.024
359.481,1.021
359.511,1.009
359.541,1.002
359.571,1.014
359.601,1.012
359.631,1.015
359.661,1.002
359.691,1.025
359.721,1.032
359.751,1.037
359.781,1.033
359.811,1.052
359.841,1.069
359.871,1.064
359.901,1.041
359.931,1.023
359.961,1.009
359.991,0.986
360.021,0.972
360.051,0.976
360.081,0.932
360.111,0.888
360.141,0.984
360.171,1.002
360.201,1.034
360.231,0.990
360.261,1.113
360.291,1.109
360.321,1.066
