df_hash,22ZHK4.A7NV4E
277.552,1.028
277.582,1.028
277.612,1.027
277.642,1.027
277.672,1.027
277.702,1.029
277.732,1.031
277.762,1.029
277.792,1.024
277.822,1.028
277.852,1.025
277.882,1.029
277.912,1.028
277.942,1.030
277.972,1.029
278.002,1.024
278.032,1.024
278.062,1.026
278.092,1.030
278.122,1.028
278.152,1.029
278.182,1.022
278.212,1.028
278.242,1.026
278.272,1.025
278.302,1.031
278.332,1.029
278.362,1.028
278.392,1.033
278.422,1.031
278.452,1.021
278.482,1.023
278.512,1.023
278.542,1.029
278.572,1.028
278.602,1.030
278.632,1.028
278.662,1.026
278.692,1.027
278.722,1.029
278.752,1.025
278.782,1.028
278.812,1.032
278.842,1.026
278.872,1.026
278.902,1.027
278.932,1.026
278.962,1.030
278.992,1.023
279.022,1.028
279.052,1.024
279.082,1.034
279.112,1.029
279.142,1.021
279.172,1.024
279.202,1.026
279.232,1.033
279.262,1.025
279.292,1.027
279.322,1.026
279.352,1.027
279.382,1.028
279.412,1.029
279.442,1.029
279.472,1.029
279.502,1.025
279.532,1.027
279.562,1.027
279.592,1.022
279.622,1.030
279.652,1.025
279.682,1.031
279.712,1.028
279.742,1.026
279.772,1.037
279.802,1.032
279.832,1.026
279.862,1.021
279.892,1.024
279.922,1.029
279.952,1.034
279.982,1.031
280.012,1.031
280.042,1.027
280.072,1.028
280.102,1.029
280.132,1.026
280.162,1.030
280.192,1.024
280.222,1.020
280.252,1.023
280.282,1.028
280.312,1.032
280.342,1.033
280.372,1.042
280.402,1.032
280.432,1.024
280.462,1.026
280.492,1.019
280.522,1.014
280.552,1.016
280.582,1.020
280.612,1.021
280.642,1.027
280.672,1.026
280.702,1.024
280.732,1.024
280.762,1.027
280.792,1.024
280.822,1.025
280.852,1.026
280.882,1.021
280.912,1.022
280.942,1.022
280.972,1.028
281.002,1.029
281.032,1.036
281.062,1.030
281.092,1.024
281.122,1.036
281.152,1.035
281.182,1.027
281.212,1.025
281.242,1.027
281.272,1.025
281.302,1.032
281.332,1.027
281.362,1.031
281.392,1.026
281.422,1.022
281.452,1.024
281.482,1.028
281.512,1.035
281.542,1.029
281.572,1.026
281.602,1.023
281.632,1.023
281.662,1.024
281.692,1.029
281.722,1.031
281.752,1.031
281.782,1.031
281.812,1.022
281.842,1.035
281.872,1.031
281.902,1.028
281.932,1.024
281.962,1.024
281.992,1.028
282.022,1.037
282.052,1.027
282.082,1.030
282.112,1.027
282.142,1.022
282.172,1.025
282.202,1.031
282.232,1.025
282.262,1.029
282.292,1.029
282.322,1.029
282.352,1.024
282.382,1.028
282.412,1.028
282.442,1.032
282.472,1.031
282.502,1.027
282.532,1.019
282.562,1.034
282.592,1.036
282.622,1.027
282.652,1.020
282.682,1.024
282.712,1.038
282.742,1.035
282.772,1.031
282.802,1.036
282.832,1.023
282.862,1.020
282.892,1.024
282.922,1.030
282.952,1.031
282.982,1.027
283.012,1.027
283.042,1.027
283.072,1.024
283.102,1.024
283.132,1.027
283.162,1.032
283.192,1.026
283.222,1.025
283.252,1.026
283.282,1.027
283.312,1.031
283.342,1.023
283.372,1.022
283.402,1.026
283.432,1.028
283.462,1.026
283.492,1.023
283.522,1.027
283.552,1.029
283.582,1.030
283.612,1.021
283.642,1.026
283.672,1.025
283.702,1.022
283.732,1.023
283.762,1.023
283.792,1.023
283.822,1.027
283.852,1.029
283.882,1.031
283.912,1.024
283.942,1.025
283.972,1.032
284.002,1.033
284.032,1.024
284.062,1.019
284.092,1.025
284.122,1.029
284.152,1.035
284.182,1.031
284.212,1.029
284.242,1.026
284.272,1.027
284.302,1.021
284.332,1.031
284.362,1.032
284.392,1.027
284.422,1.027
284.452,1.027
284.482,1.027
284.512,1.029
284.542,1.032
284.572,1.026
284.602,1.029
284.632,1.029
284.662,1.026
284.692,1.033
284.722,1.031
284.752,1.025
284.782,1.021
284.812,1.028
284.842,1.030
284.872,1.037
284.902,1.024
284.932,1.033
284.962,1.028
284.992,1.027
285.022,1.025
285.052,1.027
285.082,1.031
285.112,1.034
285.142,1.025
285.172,1.026
285.202,1.027
285.232,1.030
285.262,1.031
285.292,1.028
285.322,1.025
285.352,1.026
285.382,1.030
285.412,1.039
285.442,1.032
285.472,1.026
285.502,1.025
285.532,1.027
285.562,1.031
285.592,1.031
285.622,1.028
285.652,1.029
285.682,1.023
285.712,1.026
285.742,1.029
285.772,1.028
285.802,1.029
285.832,1.028
285.862,1.026
285.892,1.023
285.922,1.026
285.952,1.029
285.982,1.028
286.012,1.030
286.042,1.026
286.072,1.029
286.102,1.029
286.132,1.029
286.162,1.039
286.192,1.029
286.222,1.021
286.252,1.022
286.282,1.030
286.312,1.031
286.342,1.036
286.372,1.024
286.402,1.027
286.432,1.026
286.462,1.026
286.492,1.028
286.522,1.031
286.552,1.027
286.582,1.029
286.612,1.028
286.642,1.029
286.672,1.026
286.702,1.029
286.732,1.028
286.762,1.031
286.792,1.028
286.822,1.029
286.852,1.029
286.882,1.022
286.912,1.035
286.942,1.035
286.972,1.026
287.002,1.026
287.032,1.026
287.062,1.032
287.092,1.037
287.122,1.027
287.152,1.029
287.182,1.029
287.212,1.025
287.242,1.029
287.272,1.029
287.302,1.027
287.332,1.029
287.362,1.028
287.392,1.024
287.422,1.029
287.452,1.030
287.482,1.030
287.512,1.028
287.542,1.021
287.572,1.026
287.602,1.032
287.632,1.031
287.662,1.022
287.692,1.021
287.722,1.023
287.752,1.026
287.782,1.032
287.812,1.028
287.842,1.026
287.872,1.030
287.902,1.024
287.932,1.030
287.962,1.027
287.992,1.031
288.022,1.028
288.052,1.026
288.082,1.026
288.112,1.029
288.142,1.030
288.172,1.028
288.202,1.031
288.232,1.031
288.262,1.026
288.292,1.037
288.322,1.031
288.352,1.025
288.382,1.022
288.412,1.026
288.442,1.029
288.472,1.040
288.502,1.025
288.532,1.030
288.562,1.024
288.592,1.023
288.622,1.030
288.652,1.028
288.682,1.032
288.712,1.029
288.742,1.025
288.772,1.027
288.802,1.031
288.832,1.029
288.862,1.029
288.892,1.031
288.922,1.029
288.952,1.025
288.982,1.034
289.012,1.030
289.042,1.025
289.072,1.025
289.102,1.025
289.132,1.030
289.162,1.038
289.192,1.022
289.222,1.029
289.252,1.030
289.282,1.029
289.312,1.028
289.342,1.029
289.372,1.028
289.402,1.027
289.432,1.029
289.462,1.026
289.492,1.024
289.522,1.027
289.552,1.033
289.582,1.030
289.612,1.021
289.642,1.024
289.672,1.026
289.702,1.040
289.732,1.035
289.762,1.028
289.792,1.027
289.822,1.031
289.852,1.031
289.882,1.029
289.912,1.027
289.942,1.027
289.972,1.027
290.002,1.029
290.032,1.027
290.062,1.030
290.092,1.030
290.122,1.028
290.152,1.027
290.182,1.027
290.212,1.028
290.242,1.025
290.272,1.030
290.302,1.029
290.332,1.028
290.362,1.029
290.392,1.029
290.422,1.035
290.452,1.030
290.482,1.021
290.512,1.024
290.542,1.033
290.572,1.032
290.602,1.028
290.632,1.031
290.662,1.028
290.692,1.026
290.722,1.024
290.752,1.030
290.782,1.029
290.812,1.026
290.842,1.025
290.872,1.027
290.902,1.024
290.932,1.025
290.962,1.029
290.992,1.030
291.022,1.027
291.052,1.032
291.082,1.027
291.112,1.038
291.142,1.032
291.172,1.019
291.202,1.021
291.232,1.028
291.262,1.034
291.292,1.035
291.322,1.028
291.352,1.028
291.382,1.023
291.412,1.027
291.442,1.028
291.472,1.030
291.502,1.031
291.532,1.030
291.562,1.026
291.592,1.026
291.622,1.027
291.652,1.033
291.682,1.035
291.712,1.026
291.742,1.027
291.772,1.027
291.802,1.029
291.832,1.036
291.862,1.034
291.892,1.023
291.922,1.023
291.952,1.028
291.982,1.028
292.012,1.032
292.042,1.027
292.072,1.028
292.102,1.025
292.132,1.027
292.162,1.031
292.192,1.030
292.222,1.030
292.252,1.029
292.282,1.026
292.312,1.027
292.342,1.032
292.372,1.028
292.402,1.031
292.432,1.030
292.462,1.029
292.492,1.024
292.522,1.034
292.552,1.035
292.582,1.032
292.612,1.022
292.642,1.025
292.672,1.030
292.702,1.033
292.732,1.026
292.762,1.035
292.792,1.028
292.822,1.025
292.852,1.031
292.882,1.033
292.912,1.027
292.942,1.030
292.972,1.033
293.002,1.029
293.032,1.026
293.062,1.030
293.092,1.039
293.122,1.029
293.152,1.029
293.182,1.034
293.212,1.037
293.242,1.030
293.272,1.023
293.302,1.028
293.332,1.032
293.362,1.034
293.392,1.025
293.422,1.030
293.452,1.027
293.482,1.024
293.512,1.024
293.542,1.025
293.572,1.021
293.602,1.023
293.632,1.025
293.662,1.026
293.692,1.031
293.722,1.034
293.752,1.031
293.782,1.035
293.812,1.030
293.842,1.035
293.872,1.029
293.902,1.022
293.932,1.022
293.962,1.028
293.992,1.036
294.022,1.028
294.052,1.030
294.082,1.025
294.112,1.025
294.142,1.028
294.172,1.029
294.202,1.031
294.232,1.029
294.262,1.024
294.292,1.027
294.322,1.024
294.352,1.029
294.382,1.025
294.412,1.030
294.442,1.035
294.472,1.028
294.502,1.027
294.532,1.028
294.562,1.032
294.592,1.034
294.622,1.026
294.652,1.029
294.682,1.030
294.712,1.023
294.742,1.020
294.772,1.023
294.802,1.029
294.832,1.034
294.862,1.030
294.892,1.032
294.922,1.025
294.952,1.028
294.982,1.030
295.012,1.032
295.042,1.030
295.072,1.031
295.102,1.028
295.132,1.031
295.162,1.028
295.192,1.029
295.222,1.027
295.252,1.029
295.282,1.029
295.312,1.024
295.342,1.028
295.372,1.027
295.402,1.028
295.432,1.031
295.462,1.028
295.492,1.027
295.522,1.027
295.552,1.031
295.582,1.034
295.612,1.022
295.642,1.031
295.672,1.033
295.702,1.030
295.732,1.026
295.762,1.030
295.792,1.027
295.822,1.039
295.852,1.029
295.882,1.031
295.912,1.023
295.942,1.026
295.972,1.025
296.002,1.029
296.032,1.032
296.062,1.028
296.092,1.029
296.122,1.027
296.152,1.030
296.182,1.031
296.212,1.026
296.242,1.029
296.272,1.031
296.302,1.036
296.332,1.031
296.362,1.025
296.392,1.023
296.422,1.027
296.452,1.035
296.482,1.028
296.512,1.029
296.542,1.026
296.572,1.025
296.602,1.026
296.632,1.029
296.662,1.033
296.692,1.031
296.722,1.028
296.752,1.028
296.782,1.025
296.812,1.030
296.842,1.031
296.872,1.029
296.902,1.028
296.932,1.027
296.962,1.037
296.992,1.035
297.022,1.023
297.052,1.021
297.082,1.025
297.112,1.034
297.142,1.039
297.172,1.022
297.202,1.031
297.232,1.027
297.262,1.028
297.292,1.026
297.322,1.028
297.352,1.027
297.382,1.031
297.412,1.027
297.442,1.028
297.472,1.028
297.502,1.031
297.532,1.032
297.562,1.033
297.592,1.030
297.622,1.026
297.652,1.024
297.682,1.035
297.712,1.035
297.742,1.028
297.772,1.022
297.802,1.029
297.832,1.027
297.862,1.033
297.892,1.029
297.922,1.035
297.952,1.028
297.982,1.025
298.012,1.023
298.042,1.025
298.072,1.028
298.102,1.033
298.132,1.032
298.162,1.023
298.192,1.029
298.222,1.024
298.252,1.030
298.282,1.031
298.312,1.028
298.342,1.027
298.372,1.026
298.402,1.033
298.432,1.033
298.462,1.025
298.492,1.024
298.522,1.028
298.552,1.027
298.582,1.036
298.612,1.032
298.642,1.029
298.672,1.029
298.702,1.026
298.732,1.029
298.762,1.031
298.792,1.029
298.822,1.029
298.852,1.027
298.882,1.027
298.912,1.027
298.942,1.028
298.972,1.027
299.002,1.033
299.032,1.031
299.062,1.026
299.092,1.035
299.122,1.029
299.152,1.026
299.182,1.023
299.212,1.029
299.242,1.028
299.272,1.033
299.302,1.028
299.332,1.030
299.362,1.024
299.392,1.025
299.422,1.027
299.452,1.032
299.482,1.032
299.512,1.028
299.542,1.024
299.572,1.024
299.602,1.028
299.632,1.032
299.662,1.030
299.692,1.029
299.722,1.033
299.752,1.030
299.782,1.027
299.812,1.035
299.842,1.035
299.872,1.026
299.902,1.021
299.932,1.029
299.962,1.035
299.992,1.039
300.022,1.027
300.052,1.031
300.082,1.029
300.112,1.028
300.142,1.030
300.172,1.031
300.202,1.027
300.232,1.030
300.262,1.027
300.292,1.030
300.322,1.030
300.352,1.033
300.382,1.031
300.412,1.034
300.442,1.032
300.472,1.025
300.502,1.023
300.532,1.035
300.562,1.034
300.592,1.029
300.622,1.022
300.652,1.025
300.682,1.031
300.712,1.036
300.742,1.029
300.772,1.028
300.802,1.029
300.832,1.025
300.862,1.027
300.892,1.032
300.922,1.031
300.952,1.031
300.982,1.029
301.012,1.029
301.042,1.028
301.072,1.027
301.102,1.029
301.132,1.036
301.162,1.031
301.192,1.031
301.222,1.030
301.252,1.026
301.282,1.041
301.312,1.038
301.342,1.026
301.372,1.022
301.402,1.032
301.432,1.031
301.462,1.036
301.492,1.028
301.522,1.031
301.552,1.026
301.582,1.024
301.612,1.028
301.642,1.031
301.672,1.028
301.702,1.029
301.732,1.026
301.762,1.030
301.792,1.026
301.822,1.029
301.852,1.028
301.882,1.027
301.912,1.035
301.942,1.030
301.972,1.020
302.002,1.030
302.032,1.034
302.062,1.028
302.092,1.025
302.122,1.029
302.152,1.028
302.182,1.032
302.212,1.030
302.242,1.032
302.272,1.029
302.302,1.024
302.332,1.025
302.362,1.032
302.392,1.033
302.422,1.030
302.452,1.026
302.482,1.029
302.512,1.027
302.542,1.034
302.572,1.029
302.602,1.024
302.632,1.025
302.662,1.028
302.692,1.026
302.722,1.036
302.752,1.036
302.782,1.027
302.812,1.025
302.842,1.028
302.872,1.028
302.902,1.038
302.932,1.024
302.962,1.029
302.992,1.029
303.022,1.029
303.052,1.032
303.082,1.028
303.112,1.029
303.142,1.029
303.172,1.027
303.202,1.031
303.232,1.031
303.262,1.030
303.292,1.031
303.322,1.030
303.352,1.026
303.382,1.030
303.412,1.028
303.442,1.038
303.472,1.035
303.502,1.028
303.532,1.023
303.562,1.029
303.592,1.035
303.622,1.029
303.652,1.029
303.682,1.033
303.712,1.032
303.742,1.029
303.772,1.031
303.802,1.028
303.832,1.029
303.862,1.028
303.892,1.030
303.922,1.026
303.952,1.028
303.982,1.033
304.012,1.027
304.042,1.031
304.072,1.034
304.102,1.028
304.132,1.033
304.162,1.030
304.192,1.028
304.222,1.025
304.252,1.027
304.282,1.031
304.312,1.035
304.342,1.032
304.372,1.033
304.402,1.029
304.432,1.027
304.462,1.028
304.492,1.031
304.522,1.027
304.552,1.031
304.582,1.030
304.612,1.028
304.642,1.029
304.672,1.030
304.702,1.029
304.732,1.032
304.762,1.032
304.792,1.030
304.822,1.033
304.852,1.032
304.882,1.025
304.912,1.026
304.942,1.028
304.972,1.033
305.002,1.037
305.032,1.026
305.062,1.028
305.092,1.029
305.122,1.026
305.152,1.031
305.182,1.034
305.212,1.030
305.242,1.030
305.272,1.031
305.302,1.028
305.332,1.027
305.362,1.032
305.392,1.034
305.422,1.032
305.452,1.031
305.482,1.026
305.512,1.026
305.542,1.030
305.572,1.040
305.602,1.026
305.632,1.023
305.662,1.024
305.692,1.032
305.722,1.040
305.752,1.028
305.782,1.029
305.812,1.026
305.842,1.031
305.872,1.029
305.902,1.030
305.932,1.031
305.962,1.030
305.992,1.032
306.022,1.028
306.052,1.032
306.082,1.027
306.112,1.031
306.142,1.031
306.172,1.030
306.202,1.028
306.232,1.029
306.262,1.030
306.292,1.028
306.322,1.028
306.352,1.036
306.382,1.036
306.412,1.027
306.442,1.026
306.472,1.029
306.502,1.032
306.532,1.038
306.562,1.029
306.592,1.029
306.622,1.028
306.652,1.024
306.682,1.030
306.712,1.031
306.742,1.029
306.772,1.028
306.802,1.031
306.832,1.028
306.862,1.029
306.892,1.031
306.922,1.031
306.952,1.036
306.982,1.026
307.012,1.028
307.042,1.027
307.072,1.034
307.102,1.028
307.132,1.031
307.162,1.036
307.192,1.035
307.222,1.027
307.252,1.024
307.282,1.032
307.312,1.034
307.342,1.036
307.372,1.029
307.402,1.029
307.432,1.028
307.462,1.027
307.492,1.028
307.522,1.031
307.552,1.031
307.582,1.029
307.612,1.028
307.642,1.028
307.672,1.028
307.702,1.031
307.732,1.033
307.762,1.032
307.792,1.029
307.822,1.026
307.852,1.029
307.882,1.034
307.912,1.029
307.942,1.031
307.972,1.034
308.002,1.037
308.032,1.031
308.062,1.022
308.092,1.022
308.122,1.027
308.152,1.031
308.182,1.035
308.212,1.028
308.242,1.030
308.272,1.029
308.302,1.028
308.332,1.030
308.362,1.032
308.392,1.034
308.422,1.025
308.452,1.024
308.482,1.026
308.512,1.026
308.542,1.028
308.572,1.029
308.602,1.031
308.632,1.029
308.662,1.026
308.692,1.030
308.722,1.026
308.752,1.029
308.782,1.034
308.812,1.035
308.842,1.033
308.872,1.027
308.902,1.029
308.932,1.029
308.962,1.034
308.992,1.028
309.022,1.027
309.052,1.031
309.082,1.027
309.112,1.032
309.142,1.032
309.172,1.033
309.202,1.031
309.232,1.029
309.262,1.028
309.292,1.029
309.322,1.030
309.352,1.027
309.382,1.035
309.412,1.036
309.442,1.030
309.472,1.030
309.502,1.029
309.532,1.024
309.562,1.036
309.592,1.035
309.622,1.026
309.652,1.026
309.682,1.030
309.712,1.030
309.742,1.037
309.772,1.030
309.802,1.034
309.832,1.028
309.862,1.026
309.892,1.032
309.922,1.030
309.952,1.030
309.982,1.030
310.012,1.029
310.042,1.026
310.072,1.028
310.102,1.030
310.132,1.031
310.162,1.029
310.192,1.030
310.222,1.029
310.252,1.024
310.282,1.029
310.312,1.033
310.342,1.035
310.372,1.028
310.402,1.023
310.432,1.028
310.462,1.033
310.492,1.034
310.522,1.031
310.552,1.028
310.582,1.029
310.612,1.030
310.642,1.028
310.672,1.031
310.702,1.029
310.732,1.030
310.762,1.029
310.792,1.028
310.822,1.031
310.852,1.032
310.882,1.029
310.912,1.031
310.942,1.033
310.972,1.029
311.002,1.028
311.032,1.030
311.062,1.028
311.092,1.038
311.122,1.035
311.152,1.027
311.182,1.024
311.212,1.026
311.242,1.033
311.272,1.034
311.302,1.022
311.332,1.022
311.362,1.034
311.392,1.030
311.422,1.034
311.452,1.031
311.482,1.029
311.512,1.031
311.542,1.028
311.572,1.026
311.602,1.027
311.632,1.031
311.662,1.030
311.692,1.029
311.722,1.027
311.752,1.031
311.782,1.034
311.812,1.037
311.842,1.035
311.872,1.039
311.902,1.031
311.932,1.021
311.962,1.025
311.992,1.032
312.022,1.031
312.052,1.033
312.082,1.030
312.112,1.033
312.142,1.025
312.172,1.027
312.202,1.029
312.232,1.030
312.262,1.032
312.292,1.027
312.322,1.031
312.352,1.025
312.382,1.034
312.412,1.027
312.442,1.032
312.472,1.028
312.502,1.033
312.532,1.030
312.562,1.027
312.592,1.035
312.622,1.032
312.652,1.027
312.682,1.028
312.712,1.032
312.742,1.031
312.772,1.035
312.802,1.029
312.832,1.031
312.862,1.032
312.892,1.026
312.922,1.031
312.952,1.029
312.982,1.032
313.012,1.032
313.042,1.029
313.072,1.027
313.102,1.030
313.132,1.033
313.162,1.035
313.192,1.032
313.222,1.027
313.252,1.032
313.282,1.030
313.312,1.026
313.342,1.034
313.372,1.037
313.402,1.025
313.432,1.024
313.462,1.030
313.492,1.030
313.522,1.039
313.552,1.024
313.582,1.025
313.612,1.027
313.642,1.026
313.672,1.029
313.702,1.034
313.732,1.031
313.762,1.032
313.792,1.027
313.822,1.031
313.852,1.030
313.882,1.030
313.912,1.037
313.942,1.032
313.972,1.028
314.002,1.027
314.032,1.031
314.062,1.030
314.092,1.027
314.122,1.034
314.152,1.035
314.182,1.027
314.212,1.027
314.242,1.032
314.272,1.033
314.302,1.038
314.332,1.028
314.362,1.031
314.392,1.028
314.422,1.030
314.452,1.031
314.482,1.035
314.512,1.031
314.542,1.033
314.572,1.031
314.602,1.031
314.632,1.030
314.662,1.032
314.692,1.031
314.722,1.032
314.752,1.031
314.782,1.026
314.812,1.024
314.842,1.027
314.872,1.030
314.902,1.032
314.932,1.036
314.962,1.028
314.992,1.024
315.022,1.033
315.052,1.035
315.082,1.031
315.112,1.023
315.142,1.026
315.172,1.029
315.202,1.027
315.232,1.028
315.262,1.029
315.292,1.030
315.322,1.030
315.352,1.030
315.382,1.025
315.412,1.029
315.442,1.026
315.472,1.035
315.502,1.036
315.532,1.031
315.562,1.032
315.592,1.025
315.622,1.031
315.652,1.036
315.682,1.037
315.712,1.032
315.742,1.025
315.772,1.029
315.802,1.029
315.832,1.030
315.862,1.026
315.892,1.028
315.922,1.031
315.952,1.029
315.982,1.025
316.012,1.029
316.042,1.033
316.072,1.032
316.102,1.030
316.132,1.030
316.162,1.029
316.192,1.029
316.222,1.029
316.252,1.032
316.282,1.034
316.312,1.028
316.342,1.032
316.372,1.032
316.402,1.024
316.432,1.038
316.462,1.035
316.492,1.026
316.522,1.028
316.552,1.033
316.582,1.033
316.612,1.037
316.642,1.026
316.672,1.027
316.702,1.034
316.732,1.028
316.762,1.029
316.792,1.031
316.822,1.031
316.852,1.027
316.882,1.031
316.912,1.029
316.942,1.030
316.972,1.029
317.002,1.032
317.032,1.035
317.062,1.035
317.092,1.029
317.122,1.027
317.152,1.031
317.182,1.031
317.212,1.040
317.242,1.034
317.272,1.023
317.302,1.027
317.332,1.033
317.362,1.037
317.392,1.036
317.422,1.025
317.452,1.032
317.482,1.029
317.512,1.027
317.542,1.031
317.572,1.032
317.602,1.033
317.632,1.028
317.662,1.028
317.692,1.027
317.722,1.024
317.752,1.032
317.782,1.035
317.812,1.032
317.842,1.028
317.872,1.030
317.902,1.027
317.932,1.033
317.962,1.032
317.992,1.035
318.022,1.032
318.052,1.022
318.082,1.027
318.112,1.032
318.142,1.033
318.172,1.039
318.202,1.026
318.232,1.031
318.262,1.031
318.292,1.024
318.322,1.033
318.352,1.030
318.382,1.032
318.412,1.031
318.442,1.026
318.472,1.029
318.502,1.030
318.532,1.033
318.562,1.033
318.592,1.031
318.622,1.032
318.652,1.027
318.682,1.031
318.712,1.034
318.742,1.027
318.772,1.037
318.802,1.036
318.832,1.023
318.862,1.024
318.892,1.031
318.922,1.034
318.952,1.038
318.982,1.025
319.012,1.027
319.042,1.031
319.072,1.030
319.102,1.032
319.132,1.030
319.162,1.029
319.192,1.028
319.222,1.031
319.252,1.030
319.282,1.028
319.312,1.029
319.342,1.032
319.372,1.035
319.402,1.029
319.432,1.025
319.462,1.033
319.492,1.033
319.522,1.030
319.552,1.035
319.582,1.036
319.612,1.026
319.642,1.023
319.672,1.029
319.702,1.035
319.732,1.036
319.762,1.027
319.792,1.031
319.822,1.032
319.852,1.028
319.882,1.031
319.912,1.033
319.942,1.031
319.972,1.031
320.002,1.034
320.032,1.025
320.062,1.027
320.092,1.033
320.122,1.034
320.152,1.036
320.182,1.033
320.212,1.031
320.242,1.021
320.272,1.029
320.302,1.033
320.332,1.039
320.362,1.028
320.392,1.021
320.422,1.031
320.452,1.034
320.482,1.027
320.512,1.033
320.542,1.026
320.572,1.032
320.602,1.031
320.632,1.031
320.662,1.030
320.692,1.031
320.722,1.033
320.752,1.028
320.782,1.031
320.812,1.030
320.842,1.031
320.872,1.033
320.902,1.031
320.932,1.035
320.962,1.029
320.992,1.027
321.022,1.033
321.052,1.035
321.082,1.031
321.112,1.025
321.142,1.030
321.172,1.034
321.202,1.037
321.232,1.026
321.262,1.029
321.292,1.028
321.322,1.027
321.352,1.026
321.382,1.029
321.412,1.031
321.442,1.031
321.472,1.030
321.502,1.026
321.532,1.032
321.562,1.033
