df_hash,22ZHK4.YQ10CM
167.698,1.020
167.728,1.022
167.758,1.025
167.788,1.020
167.818,1.018
167.848,1.022
167.878,1.025
167.908,1.023
167.938,1.020
167.968,1.023
167.998,1.023
168.028,1.021
168.058,1.024
168.088,1.025
168.118,1.019
168.148,1.025
168.178,1.025
168.208,1.022
168.238,1.025
168.268,1.018
168.298,1.020
168.328,1.022
168.358,1.017
168.388,1.021
168.418,1.023
168.448,1.021
168.478,1.023
168.508,1.023
168.538,1.023
168.568,1.018
168.598,1.020
168.628,1.025
168.658,1.029
168.688,1.022
168.718,1.021
168.748,1.015
168.778,1.024
168.808,1.021
168.838,1.024
168.868,1.024
168.898,1.021
168.928,1.023
168.958,1.022
168.988,1.019
169.018,1.025
169.048,1.022
169.078,1.021
169.108,1.021
169.138,1.021
169.168,1.021
169.198,1.017
169.228,1.017
169.258,1.018
169.288,1.021
169.318,1.022
169.348,1.022
169.378,1.025
169.408,1.023
169.438,1.023
169.468,1.020
169.498,1.017
169.528,1.021
169.558,1.021
169.588,1.022
169.618,1.021
169.648,1.019
169.678,1.020
169.708,1.021
169.738,1.029
169.768,1.020
169.798,1.019
169.828,1.021
169.858,1.023
169.888,1.027
169.918,1.022
169.948,1.016
169.978,1.021
170.008,1.022
170.038,1.025
170.068,1.022
170.098,1.020
170.128,1.024
170.158,1.022
170.188,1.022
170.218,1.024
170.248,1.020
170.278,1.022
170.308,1.021
170.338,1.028
170.368,1.024
170.398,1.021
170.428,1.026
170.458,1.023
170.488,1.021
170.518,1.021
170.548,1.023
170.578,1.021
170.608,1.026
170.638,1.022
170.668,1.019
170.698,1.020
170.728,1.021
170.758,1.021
170.788,1.021
170.818,1.025
170.848,1.021
170.878,1.026
170.908,1.022
170.938,1.020
170.968,1.022
170.998,1.021
171.028,1.023
171.058,1.023
171.088,1.018
171.118,1.025
171.148,1.019
171.178,1.015
171.208,1.025
171.238,1.026
171.268,1.021
171.298,1.021
171.328,1.018
171.358,1.025
171.388,1.029
171.418,1.022
171.448,1.026
171.478,1.019
171.508,1.022
171.538,1.021
171.568,1.021
171.598,1.021
171.628,1.023
171.658,1.021
171.688,1.021
171.718,1.017
171.748,1.023
171.778,1.023
171.808,1.023
171.838,1.023
171.868,1.023
171.898,1.021
171.928,1.019
171.958,1.023
171.988,1.024
172.018,1.015
172.048,1.019
172.078,1.022
172.108,1.025
172.138,1.025
172.168,1.024
172.198,1.017
172.228,1.021
172.258,1.021
172.288,1.020
172.318,1.022
172.348,1.021
172.378,1.023
172.408,1.022
172.438,1.021
172.468,1.019
172.498,1.020
172.528,1.022
172.558,1.025
172.588,1.024
172.618,1.022
172.648,1.023
172.678,1.023
172.708,1.020
172.738,1.025
172.768,1.021
172.798,1.021
172.828,1.017
172.858,1.023
172.888,1.025
172.918,1.025
172.948,1.023
172.978,1.023
173.008,1.020
173.038,1.018
173.068,1.021
173.098,1.021
173.128,1.022
173.158,1.021
173.188,1.021
173.218,1.024
173.248,1.023
173.278,1.023
173.308,1.023
173.338,1.024
173.368,1.020
173.398,1.024
173.428,1.022
173.458,1.024
173.488,1.021
173.518,1.023
173.548,1.019
173.578,1.025
173.608,1.027
173.638,1.019
173.668,1.016
173.698,1.021
173.728,1.022
173.758,1.029
173.788,1.022
173.818,1.021
173.848,1.023
173.878,1.020
173.908,1.017
173.938,1.027
173.968,1.017
173.998,1.022
174.028,1.020
174.058,1.020
174.088,1.020
174.118,1.020
174.148,1.024
174.178,1.021
174.208,1.021
174.238,1.025
174.268,1.021
174.298,1.019
174.328,1.022
174.358,1.024
174.388,1.021
174.418,1.026
174.448,1.026
174.478,1.022
174.508,1.021
174.538,1.014
174.568,1.012
174.598,1.022
174.628,1.020
174.658,1.027
174.688,1.013
174.718,1.013
174.748,1.022
174.778,1.022
174.808,1.024
174.838,1.028
174.868,1.022
174.898,1.022
174.928,1.028
174.958,1.034
174.988,1.028
175.018,1.024
175.048,1.018
175.078,1.024
175.108,1.025
175.138,1.016
175.168,1.024
175.198,1.021
175.228,1.019
175.258,1.024
175.288,1.023
175.318,1.018
175.348,1.020
175.378,1.019
175.408,1.017
175.438,1.018
175.468,1.021
175.498,1.020
175.528,1.027
175.558,1.027
175.588,1.024
175.618,1.025
175.648,1.017
175.678,1.019
175.708,1.014
175.738,1.022
175.768,1.021
175.798,1.021
175.828,1.018
175.858,1.024
175.888,1.023
175.918,1.026
175.948,1.025
175.978,1.021
176.008,1.024
176.038,1.026
176.068,1.023
176.098,1.024
176.128,1.023
176.158,1.019
176.188,1.018
176.218,1.021
176.248,1.019
176.278,1.021
176.308,1.020
176.338,1.027
176.368,1.021
176.398,1.021
176.428,1.024
176.458,1.023
176.488,1.025
176.518,1.025
176.548,1.024
176.578,1.016
176.608,1.013
176.638,1.020
176.668,1.020
176.698,1.023
176.728,1.027
176.758,1.025
176.788,1.020
176.818,1.020
176.848,1.021
176.878,1.022
176.908,1.021
176.938,1.022
176.968,1.023
176.998,1.022
177.028,1.024
177.058,1.019
177.088,1.019
177.118,1.010
177.148,1.028
177.178,1.030
177.208,1.025
177.238,1.026
177.268,1.022
177.298,1.019
177.328,1.021
177.358,1.024
177.388,1.027
177.418,1.022
177.448,1.019
177.478,1.021
177.508,1.026
177.538,1.017
177.568,1.021
177.598,1.021
177.628,1.020
177.658,1.020
177.688,1.021
177.718,1.023
177.748,1.025
177.778,1.019
177.808,1.021
177.838,1.027
177.868,1.021
177.898,1.018
177.928,1.026
177.958,1.024
177.988,1.021
178.018,1.021
178.048,1.025
178.078,1.021
178.108,1.021
178.138,1.023
178.168,1.019
178.198,1.025
178.228,1.019
178.258,1.018
178.288,1.021
178.318,1.022
178.348,1.022
178.378,1.023
178.408,1.021
178.438,1.022
178.468,1.019
178.498,1.021
178.528,1.029
178.558,1.021
178.588,1.025
178.618,1.023
178.648,1.021
178.678,1.020
178.708,1.021
178.738,1.026
178.768,1.020
178.798,1.019
178.828,1.024
178.858,1.026
178.888,1.017
178.918,1.021
178.948,1.021
178.978,1.021
179.008,1.017
179.038,1.021
179.068,1.021
179.098,1.025
179.128,1.024
179.158,1.021
179.188,1.017
179.218,1.020
179.248,1.022
179.278,1.020
179.308,1.023
179.338,1.019
179.368,1.017
179.398,1.021
179.428,1.022
179.458,1.023
179.488,1.021
179.518,1.020
179.548,1.019
179.578,1.023
179.608,1.024
179.638,1.021
179.668,1.015
179.698,1.021
179.728,1.020
179.758,1.021
179.788,1.024
179.818,1.022
179.848,1.020
179.878,1.023
179.908,1.023
179.938,1.026
179.968,1.019
179.998,1.021
180.028,1.025
180.058,1.024
180.088,1.020
180.118,1.028
180.148,1.021
180.178,1.018
180.208,1.023
180.238,1.023
180.268,1.021
180.298,1.018
180.328,1.020
180.358,1.024
180.388,1.029
180.418,1.017
180.448,1.022
180.478,1.020
180.508,1.021
180.538,1.021
180.568,1.025
180.598,1.024
180.628,1.019
180.658,1.023
180.688,1.023
180.718,1.021
180.748,1.020
180.778,1.016
180.808,1.024
180.838,1.022
180.868,1.022
180.898,1.025
180.928,1.025
180.958,1.025
180.988,1.022
181.018,1.020
181.048,1.021
181.078,1.023
181.108,1.020
181.138,1.019
181.168,1.019
181.198,1.021
181.228,1.021
181.258,1.022
181.288,1.022
181.318,1.022
181.348,1.021
181.378,1.021
181.408,1.021
181.438,1.022
181.468,1.024
181.498,1.021
181.528,1.024
181.558,1.022
181.588,1.021
181.618,1.019
181.648,1.023
181.678,1.020
181.708,1.021
181.738,1.023
181.768,1.027
181.798,1.020
181.828,1.021
181.858,1.018
181.888,1.019
181.918,1.025
181.948,1.020
181.978,1.019
182.008,1.019
182.038,1.020
182.068,1.020
182.098,1.024
182.128,1.025
182.158,1.021
182.188,1.021
182.218,1.025
182.248,1.022
182.278,1.021
182.308,1.020
182.338,1.024
182.368,1.022
182.398,1.021
182.428,1.022
182.458,1.022
182.488,1.024
182.518,1.022
182.548,1.022
182.578,1.021
182.608,1.021
182.638,1.021
182.668,1.021
182.698,1.021
182.728,1.017
182.758,1.022
182.788,1.024
182.818,1.023
182.848,1.019
182.878,1.020
182.908,1.022
182.938,1.021
182.968,1.024
182.998,1.021
183.028,1.021
183.058,1.020
183.088,1.023
183.118,1.023
183.148,1.022
183.178,1.024
183.208,1.021
183.238,1.023
183.268,1.026
183.298,1.018
183.328,1.019
183.358,1.021
183.388,1.023
183.418,1.023
183.448,1.023
183.478,1.021
183.508,1.019
183.538,1.020
183.568,1.026
183.598,1.022
183.628,1.021
183.658,1.021
183.688,1.020
183.718,1.022
183.748,1.016
183.778,1.019
183.808,1.026
183.838,1.019
183.868,1.018
183.898,1.021
183.928,1.022
183.958,1.026
183.988,1.024
184.018,1.022
184.048,1.020
184.078,1.021
184.108,1.020
184.138,1.020
184.168,1.022
184.198,1.021
184.228,1.023
184.258,1.026
184.288,1.020
184.318,1.021
184.348,1.025
184.378,1.022
184.408,1.017
184.438,1.020
184.468,1.022
184.498,1.019
184.528,1.021
184.558,1.021
184.588,1.021
184.618,1.024
184.648,1.021
184.678,1.016
184.708,1.020
184.738,1.023
184.768,1.022
184.798,1.028
184.828,1.021
184.858,1.019
184.888,1.022
184.918,1.025
184.948,1.021
184.978,1.022
185.008,1.022
185.038,1.021
185.068,1.021
185.098,1.022
185.128,1.019
185.158,1.023
185.188,1.025
185.218,1.018
185.248,1.025
185.278,1.024
185.308,1.016
185.338,1.019
185.368,1.023
185.398,1.023
185.428,1.025
185.458,1.022
185.488,1.018
185.518,1.020
185.548,1.020
185.578,1.021
185.608,1.029
185.638,1.025
185.668,1.022
185.698,1.024
185.728,1.020
185.758,1.020
185.788,1.022
185.818,1.021
185.848,1.022
185.878,1.025
185.908,1.018
185.938,1.022
185.968,1.021
185.998,1.026
186.028,1.019
186.058,1.021
186.088,1.021
186.118,1.021
186.148,1.020
186.178,1.021
186.208,1.022
186.238,1.024
186.268,1.024
186.298,1.019
186.328,1.021
186.358,1.025
186.388,1.025
186.418,1.023
186.448,1.021
186.478,1.024
186.508,1.023
186.538,1.025
186.568,1.023
186.598,1.020
186.628,1.020
186.658,1.022
186.688,1.020
186.718,1.025
186.748,1.019
186.778,1.020
186.808,1.020
186.838,1.016
186.868,1.022
186.898,1.028
186.928,1.020
186.958,1.023
186.988,1.022
187.018,1.021
187.048,1.018
187.078,1.021
187.108,1.025
187.138,1.024
187.168,1.024
187.198,1.021
187.228,1.020
187.258,1.021
187.288,1.021
187.318,1.021
187.348,1.026
187.378,1.022
187.408,1.018
187.438,1.017
187.468,1.025
187.498,1.025
187.528,1.020
187.558,1.023
187.588,1.020
187.618,1.021
187.648,1.025
187.678,1.025
187.708,1.017
187.738,1.019
187.768,1.022
187.798,1.020
187.828,1.022
187.858,1.022
187.888,1.021
187.918,1.021
187.948,1.023
187.978,1.028
188.008,1.025
188.038,1.021
188.068,1.020
188.098,1.020
188.128,1.024
188.158,1.021
188.188,1.021
188.218,1.021
188.248,1.020
188.278,1.021
188.308,1.022
188.338,1.024
188.368,1.019
188.398,1.018
188.428,1.020
188.458,1.020
188.488,1.028
188.518,1.030
188.548,1.019
188.578,1.022
188.608,1.022
188.638,1.021
188.668,1.021
188.698,1.023
188.728,1.019
188.758,1.023
188.788,1.023
188.818,1.024
188.848,1.023
188.878,1.021
188.908,1.020
188.938,1.021
188.968,1.021
188.998,1.025
189.028,1.021
189.058,1.027
189.088,1.021
189.118,1.022
189.148,1.021
189.178,1.025
189.208,1.018
189.238,1.024
189.268,1.021
189.298,1.021
189.328,1.021
189.358,1.016
189.388,1.020
189.418,1.021
189.448,1.019
189.478,1.021
189.508,1.020
189.538,1.023
189.568,1.021
189.598,1.023
189.628,1.020
189.658,1.024
189.688,1.024
189.718,1.020
189.748,1.021
189.778,1.020
189.808,1.023
189.838,1.023
189.868,1.020
189.898,1.019
189.928,1.022
189.958,1.021
189.988,1.026
190.018,1.018
190.048,1.020
190.078,1.024
190.108,1.020
190.138,1.020
190.168,1.024
190.198,1.018
190.228,1.024
190.258,1.021
190.288,1.020
190.318,1.023
190.348,1.023
190.378,1.021
190.408,1.023
190.438,1.020
190.468,1.021
190.498,1.017
190.528,1.023
190.558,1.019
190.588,1.019
190.618,1.021
190.648,1.023
190.678,1.023
190.708,1.020
190.738,1.027
190.768,1.018
190.798,1.019
190.828,1.025
190.858,1.027
190.888,1.018
190.918,1.021
190.948,1.021
190.978,1.017
191.008,1.029
191.038,1.029
191.068,1.019
191.098,1.018
191.128,1.021
191.158,1.020
191.188,1.021
191.218,1.023
191.248,1.025
191.278,1.023
191.308,1.023
191.338,1.021
191.368,1.020
191.398,1.021
191.428,1.021
191.458,1.021
191.488,1.020
191.518,1.021
191.548,1.024
191.578,1.020
191.608,1.024
191.638,1.025
191.668,1.021
191.698,1.023
191.728,1.025
191.758,1.019
191.788,1.020
191.818,1.017
191.848,1.021
191.878,1.021
191.908,1.016
191.938,1.018
191.968,1.020
191.998,1.024
192.028,1.021
192.058,1.025
192.088,1.021
192.118,1.022
192.148,1.022
192.178,1.020
192.208,1.021
192.238,1.023
192.268,1.013
192.298,1.021
192.328,1.025
192.358,1.022
192.388,1.020
192.418,1.021
192.448,1.021
192.478,1.025
192.508,1.026
192.538,1.023
192.568,1.020
192.598,1.024
192.628,1.022
192.658,1.019
192.688,1.021
192.718,1.024
192.748,1.019
192.778,1.022
192.808,1.024
192.838,1.021
192.868,1.021
192.898,1.019
192.928,1.020
192.958,1.023
192.988,1.023
193.018,1.019
193.048,1.024
193.078,1.025
193.108,1.022
193.138,1.026
193.168,1.016
193.198,1.022
193.228,1.021
193.258,1.019
193.288,1.018
193.318,1.025
193.348,1.024
193.378,1.016
193.408,1.023
193.438,1.017
193.468,1.016
193.498,1.022
193.528,1.021
193.558,1.022
193.588,1.026
193.618,1.022
193.648,1.019
193.678,1.026
193.708,1.017
193.738,1.021
193.768,1.024
193.798,1.021
193.828,1.024
193.858,1.023
193.888,1.023
193.918,1.021
193.948,1.020
193.978,1.023
194.008,1.027
194.038,1.018
194.068,1.020
194.098,1.021
194.128,1.022
194.158,1.023
194.188,1.020
194.218,1.020
194.248,1.020
194.278,1.022
194.308,1.023
194.338,1.028
194.368,1.017
194.398,1.021
194.428,1.021
194.458,1.021
194.488,1.020
194.518,1.023
194.548,1.020
194.578,1.019
194.608,1.023
194.638,1.027
194.668,1.021
194.698,1.021
194.728,1.021
194.758,1.023
194.788,1.027
194.818,1.018
194.848,1.013
194.878,1.019
194.908,1.024
194.938,1.020
194.968,1.022
194.998,1.018
195.028,1.020
195.058,1.023
195.088,1.027
195.118,1.021
195.148,1.021
195.178,1.021
195.208,1.019
195.238,1.015
195.268,1.022
195.298,1.027
195.328,1.022
195.358,1.020
195.388,1.019
195.418,1.014
195.448,1.021
195.478,1.021
195.508,1.023
195.538,1.021
195.568,1.011
195.598,1.020
195.628,1.022
195.658,1.021
195.688,1.016
195.718,1.020
195.748,1.021
195.778,1.021
195.808,1.024
195.838,1.022
195.868,1.017
195.898,1.019
195.928,1.018
195.958,1.020
195.988,1.019
196.018,1.018
196.048,1.022
196.078,1.023
196.108,1.019
196.138,1.019
196.168,1.021
196.198,1.020
196.228,1.027
196.258,1.019
196.288,1.023
196.318,1.020
196.348,1.019
196.378,1.018
196.408,1.024
196.438,1.018
196.468,1.020
196.498,1.016
196.528,1.020
196.558,1.023
196.588,1.019
196.618,1.021
196.648,1.021
196.678,1.019
196.708,1.023
196.738,1.022
196.768,1.020
196.798,1.022
196.828,1.022
196.858,1.022
196.888,1.021
196.918,1.022
196.948,1.021
196.978,1.022
197.008,1.021
197.038,1.021
197.068,1.023
197.098,1.021
197.128,1.022
197.158,1.019
197.188,1.020
197.218,1.019
197.248,1.022
197.278,1.021
197.308,1.023
197.338,1.014
197.368,1.021
197.398,1.017
197.428,1.021
197.458,1.022
197.488,1.022
197.518,1.020
197.548,1.020
197.578,1.021
197.608,1.019
197.638,1.023
197.668,1.022
197.698,1.020
197.728,1.021
197.758,1.024
197.788,1.021
197.818,1.016
197.848,1.021
197.878,1.018
197.908,1.024
197.938,1.022
197.968,1.025
197.998,1.022
198.028,1.020
198.058,1.023
198.088,1.024
198.118,1.015
198.148,1.018
198.178,1.022
198.208,1.021
198.238,1.023
198.268,1.021
198.298,1.021
198.328,1.020
198.358,1.022
198.388,1.022
198.418,1.018
198.448,1.022
198.478,1.022
198.508,1.018
198.538,1.019
198.568,1.021
198.598,1.019
198.628,1.029
198.658,1.021
198.688,1.018
198.718,1.017
198.748,1.028
198.778,1.026
198.808,1.019
198.838,1.023
198.868,1.019
198.898,1.019
198.928,1.021
198.958,1.027
198.988,1.018
199.018,1.021
199.048,1.020
199.078,1.018
199.108,1.023
199.138,1.026
199.168,1.021
199.198,1.023
199.228,1.020
199.258,1.023
199.288,1.021
199.318,1.021
199.348,1.021
199.378,1.021
199.408,1.020
199.438,1.020
199.468,1.024
199.498,1.019
199.528,1.024
199.558,1.019
199.588,1.021
199.618,1.026
199.648,1.025
199.678,1.015
199.708,1.016
199.738,1.019
199.768,1.021
199.798,1.023
199.828,1.022
199.858,1.021
199.888,1.018
199.918,1.017
199.948,1.021
199.978,1.020
200.008,1.021
200.038,1.021
200.068,1.026
200.098,1.018
200.128,1.024
200.158,1.019
200.188,1.021
200.218,1.021
200.248,1.022
200.278,1.023
200.308,1.019
200.338,1.023
200.368,1.026
200.398,1.021
200.428,1.021
200.458,1.021
200.488,1.022
200.518,1.023
200.548,1.016
200.578,1.018
200.608,1.024
200.638,1.017
200.668,1.020
200.698,1.025
200.728,1.024
200.758,1.021
200.788,1.021
200.818,1.021
200.848,1.022
200.878,1.023
200.908,1.020
200.938,1.020
200.968,1.019
200.998,1.020
201.028,1.019
201.058,1.017
201.088,1.020
201.118,1.017
201.148,1.023
201.178,1.023
201.208,1.019
201.238,1.021
201.268,1.023
201.298,1.019
201.328,1.022
201.358,1.021
201.388,1.018
201.418,1.021
201.448,1.021
201.478,1.018
201.508,1.021
201.538,1.020
201.568,1.018
201.598,1.021
201.628,1.021
201.658,1.019
201.688,1.021
201.718,1.020
201.748,1.015
201.778,1.021
201.808,1.021
201.838,1.021
201.868,1.022
201.898,1.021
201.928,1.020
201.958,1.020
201.988,1.016
202.018,1.025
202.048,1.016
202.078,1.023
202.108,1.017
202.138,1.020
202.168,1.020
202.198,1.021
202.228,1.022
202.258,1.030
202.288,1.019
202.318,1.018
202.348,1.020
202.378,1.021
202.408,1.020
202.438,1.019
202.468,1.021
202.498,1.024
202.528,1.021
202.558,1.020
202.588,1.019
202.618,1.020
202.648,1.020
202.678,1.019
202.708,1.025
202.738,1.016
202.768,1.023
202.798,1.022
202.828,1.021
202.858,1.021
202.888,1.019
202.918,1.020
202.948,1.021
202.978,1.022
203.008,1.024
203.038,1.027
203.068,1.016
203.098,1.021
203.128,1.020
203.158,1.021
203.188,1.021
203.218,1.021
203.248,1.020
203.278,1.023
203.308,1.021
203.338,1.021
203.368,1.023
203.398,1.020
203.428,1.021
203.458,1.021
203.488,1.015
203.518,1.022
203.548,1.021
203.578,1.021
203.608,1.024
203.638,1.024
203.668,1.022
203.698,1.017
203.728,1.021
203.758,1.023
203.788,1.027
203.818,1.020
203.848,1.019
203.878,1.021
203.908,1.021
203.938,1.021
203.968,1.019
203.998,1.017
204.028,1.021
204.058,1.021
204.088,1.022
204.118,1.017
204.148,1.018
204.178,1.019
204.208,1.022
204.238,1.015
204.268,1.021
204.298,1.021
204.328,1.014
204.358,1.022
204.388,1.021
204.418,1.021
204.448,1.019
204.478,1.020
204.508,1.016
204.538,1.015
204.568,1.019
204.598,1.020
204.628,1.024
204.658,1.017
204.688,1.020
204.718,1.021
204.748,1.020
204.778,1.016
204.808,1.021
204.838,1.021
204.868,1.019
204.898,1.016
204.928,1.021
204.958,1.020
204.988,1.025
205.018,1.021
205.048,1.012
205.078,1.018
205.108,1.019
205.138,1.023
205.168,1.019
205.198,1.020
205.228,1.017
205.258,1.022
205.288,1.021
205.318,1.022
205.348,1.015
205.378,1.021
205.408,1.018
205.438,1.018
205.468,1.018
205.498,1.021
205.528,1.021
205.558,1.021
205.588,1.018
205.618,1.019
205.648,1.019
205.678,1.021
205.708,1.021
205.738,1.020
205.768,1.022
205.798,1.017
205.828,1.016
205.858,1.020
205.888,1.025
205.918,1.018
205.948,1.020
205.978,1.017
206.008,1.018
206.038,1.024
206.068,1.021
206.098,1.019
206.128,1.021
206.158,1.020
206.188,1.020
206.218,1.019
206.248,1.022
206.278,1.021
206.308,1.018
206.338,1.017
206.368,1.018
206.398,1.019
206.428,1.018
206.458,1.021
206.488,1.022
206.518,1.016
206.548,1.015
206.578,1.021
206.608,1.019
206.638,1.021
206.668,1.021
206.698,1.021
206.728,1.021
206.758,1.017
206.788,1.019
206.818,1.023
206.848,1.013
206.878,1.021
206.908,1.019
206.938,1.016
206.968,1.019
206.998,1.025
207.028,1.021
207.058,1.021
207.088,1.020
207.118,1.014
207.148,1.024
207.178,1.023
207.208,1.019
207.238,1.020
207.268,1.026
207.298,1.017
207.328,1.023
207.358,1.021
207.388,1.016
207.418,1.018
207.448,1.020
207.478,1.017
207.508,1.021
207.538,1.018
207.568,1.018
207.598,1.021
207.628,1.021
207.658,1.021
207.688,1.020
207.718,1.021
207.748,1.021
207.778,1.021
207.808,1.019
207.838,1.023
207.868,1.019
207.898,1.019
207.928,1.017
207.958,1.019
207.988,1.021
208.018,1.022
208.048,1.021
208.078,1.021
208.108,1.018
208.138,1.020
208.168,1.017
208.198,1.012
208.228,1.021
208.258,1.022
208.288,1.016
208.318,1.016
208.348,1.018
208.378,1.021
208.408,1.023
208.438,1.018
208.468,1.017
208.498,1.015
208.528,1.019
208.558,1.019
208.588,1.021
208.618,1.021
208.648,1.018
208.678,1.023
208.708,1.022
208.738,1.024
208.768,1.018
208.798,1.017
208.828,1.021
208.858,1.021
208.888,1.016
208.918,1.021
208.948,1.021
208.978,1.017
209.008,1.021
209.038,1.023
209.068,1.020
209.098,1.021
209.128,1.020
209.158,1.020
209.188,1.030
209.218,1.016
209.248,1.019
209.278,1.017
209.308,1.016
209.338,1.020
209.368,1.023
209.398,1.019
209.428,1.020
209.458,1.021
209.488,1.021
209.518,1.020
209.548,1.020
209.578,1.020
209.608,1.019
209.638,1.019
209.668,1.021
209.698,1.015
209.728,1.020
209.758,1.021
209.788,1.018
209.818,1.024
209.848,1.021
209.878,1.021
209.908,1.021
209.938,1.018
209.968,1.020
209.998,1.024
210.028,1.013
210.058,1.020
210.088,1.021
210.118,1.017
210.148,1.019
210.178,1.021
210.208,1.020
210.238,1.018
210.268,1.021
210.298,1.019
210.328,1.026
210.358,1.020
210.388,1.023
210.418,1.021
210.448,1.018
210.478,1.019
210.508,1.016
210.538,1.021
210.568,1.021
210.598,1.026
210.628,1.013
210.658,1.029
210.688,1.024
210.718,1.015
210.748,1.016
210.778,1.022
210.808,1.020
210.838,1.018
210.868,1.020
210.898,1.019
210.928,1.022
210.958,1.016
210.988,1.021
211.018,1.021
211.048,1.018
211.078,1.024
211.108,1.019
211.138,1.021
211.168,1.021
211.198,1.021
211.228,1.016
211.258,1.022
211.288,1.016
211.318,1.025
211.348,1.018
211.378,1.019
211.408,1.022
211.438,1.017
211.468,1.021
211.498,1.020
211.528,1.016
211.558,1.019
211.588,1.019
211.618,1.021
211.648,1.021
211.678,1.018
211.708,1.018
