df_hash,22ZHK4.7HTV1R
443.788,1.016
443.818,1.005
443.848,1.012
443.878,1.006
443.908,1.009
443.938,1.010
443.968,1.010
443.998,1.014
444.028,1.006
444.058,1.009
444.088,1.012
444.118,1.009
444.148,0.996
444.178,1.015
444.208,1.010
444.238,1.012
444.268,1.009
444.298,1.013
444.328,1.005
444.358,1.009
444.388,1.010
444.418,1.010
444.448,1.005
444.478,1.018
444.508,1.007
444.538,1.011
444.568,1.012
444.598,0.996
444.628,1.006
444.658,1.010
444.688,1.006
444.718,1.007
444.748,1.010
444.778,1.006
444.808,1.005
444.838,1.008
444.868,1.003
444.898,0.996
444.928,1.012
444.958,1.011
444.988,1.008
445.018,1.002
445.048,1.008
445.078,1.001
445.108,1.004
445.138,1.014
445.168,1.000
445.198,1.008
445.228,1.016
445.258,1.002
445.288,1.000
445.318,1.006
445.348,1.002
445.378,1.009
445.408,1.009
445.438,1.008
445.468,1.008
445.498,1.009
445.528,1.003
445.558,1.010
445.588,1.003
445.618,1.013
445.648,1.004
445.678,1.013
445.708,1.006
445.738,1.008
445.768,1.005
445.798,1.010
445.828,1.014
445.858,1.001
445.888,1.004
445.918,1.006
445.948,1.013
445.978,1.004
446.008,1.006
446.038,1.004
446.068,1.003
446.098,1.010
446.128,1.015
446.158,1.013
446.188,1.013
446.218,1.003
446.248,1.010
446.278,1.010
446.308,1.004
446.338,1.007
446.368,1.007
446.398,1.016
446.428,1.001
446.458,1.014
446.488,1.004
446.518,1.011
446.548,1.007
446.578,1.007
446.608,1.010
446.638,1.016
446.668,1.014
446.698,1.003
446.728,1.012
446.758,1.012
446.788,1.005
446.818,1.008
446.848,1.014
446.878,1.009
446.908,1.004
446.938,1.009
446.968,1.013
446.998,1.006
447.028,1.004
447.058,1.011
447.088,1.006
447.118,1.009
447.148,1.009
447.178,1.011
447.208,1.013
447.238,1.009
447.268,1.006
447.298,1.012
447.328,1.007
447.358,1.003
447.388,1.010
447.418,1.009
447.448,1.009
447.478,1.010
447.508,1.011
447.538,1.003
447.568,1.011
447.598,1.011
447.628,0.998
447.658,1.006
447.688,1.015
447.718,1.014
447.748,1.011
447.778,1.011
447.808,1.004
447.838,1.007
447.868,1.008
447.898,1.012
447.928,1.007
447.958,1.006
447.988,1.004
448.018,1.005
448.048,1.021
448.078,1.005
448.108,1.013
448.138,1.001
448.168,1.010
448.198,1.010
448.228,1.008
448.258,1.003
448.288,1.012
448.318,1.005
448.348,1.007
448.378,1.007
448.408,1.004
448.438,1.005
448.468,1.009
448.498,1.011
448.528,1.008
448.558,1.007
448.588,1.006
448.618,1.010
448.648,1.009
448.678,1.006
448.708,1.010
448.738,1.004
448.768,1.006
448.798,1.010
448.828,1.014
448.858,1.003
448.888,1.013
448.918,1.011
448.948,1.008
448.978,1.004
449.008,1.007
449.038,1.011
449.068,1.011
449.098,1.014
449.128,1.004
449.158,1.009
449.188,1.010
449.218,1.003
449.248,1.011
449.278,1.009
449.308,1.007
449.338,1.011
449.368,1.007
449.398,1.011
449.428,1.010
449.458,1.010
449.488,1.010
449.518,1.004
449.548,1.006
449.578,1.005
449.608,1.011
449.638,1.014
449.668,1.004
449.698,1.012
449.728,1.010
449.758,1.007
449.788,1.009
449.818,1.005
449.848,1.009
449.878,1.008
449.908,1.013
449.938,1.007
449.968,1.010
449.998,1.004
450.028,1.004
450.058,1.009
450.088,1.013
450.118,1.011
450.148,1.008
450.178,1.010
450.208,1.006
450.238,1.012
450.268,1.009
450.298,1.007
450.328,1.008
450.358,1.006
450.388,1.007
450.418,1.010
450.448,1.000
450.478,1.015
450.508,1.010
450.538,1.010
450.568,0.999
450.598,1.006
450.628,1.007
450.658,1.008
450.688,1.011
450.718,1.011
450.748,1.002
450.778,1.006
450.808,1.006
450.838,1.006
450.868,1.006
450.898,1.009
450.928,1.010
450.958,1.011
450.988,1.010
451.018,1.003
451.048,1.010
451.078,1.005
451.108,1.005
451.138,1.010
451.168,1.010
451.198,1.000
451.228,1.017
451.258,1.007
451.288,1.012
451.318,1.007
451.348,1.006
451.378,1.008
451.408,1.005
451.438,1.009
451.468,1.009
451.498,1.009
451.528,1.006
451.558,1.013
451.588,1.004
451.618,1.009
451.648,1.012
451.678,1.011
451.708,1.008
451.738,1.010
451.768,1.008
451.798,1.008
451.828,1.008
451.858,1.009
451.888,1.008
451.918,1.007
451.948,1.013
451.978,1.015
452.008,1.003
452.038,1.013
452.068,1.002
452.098,1.010
452.128,1.007
452.158,1.008
452.188,1.007
452.218,1.010
452.248,1.012
452.278,1.005
452.308,1.011
452.338,1.007
452.368,1.006
452.398,1.009
452.428,1.006
452.458,1.011
452.488,1.010
452.518,1.008
452.548,1.007
452.578,1.006
452.608,1.011
452.638,1.011
452.668,1.007
452.698,1.006
452.728,1.016
452.758,1.010
452.788,1.002
452.818,1.016
452.848,1.013
452.878,1.007
452.908,1.007
452.938,1.011
452.968,1.011
452.998,1.014
453.028,1.009
453.058,1.003
453.088,1.008
453.118,1.013
453.148,1.001
453.178,1.013
453.208,1.008
453.238,1.008
453.268,1.010
453.298,1.005
453.328,1.005
453.358,1.010
453.388,1.011
453.418,1.005
453.448,1.006
453.478,1.009
453.508,1.010
453.538,1.000
453.568,1.016
453.598,1.007
453.628,1.009
453.658,1.003
453.688,1.006
453.718,1.009
453.748,1.005
453.778,1.010
453.808,1.008
453.838,1.006
453.868,1.013
453.898,1.010
453.928,1.008
453.958,1.007
453.988,1.004
454.018,1.011
454.048,1.007
454.078,1.013
454.108,1.012
454.138,1.008
454.168,1.000
454.198,1.008
454.228,1.010
454.258,1.003
454.288,1.014
454.318,1.014
454.348,1.004
454.378,1.009
454.408,1.011
454.438,1.008
454.468,1.007
454.498,1.007
454.528,1.010
454.558,1.014
454.588,1.008
454.618,1.005
454.648,1.011
454.678,1.008
454.708,1.005
454.738,1.006
454.768,1.009
454.798,1.011
454.828,1.010
454.858,1.007
454.888,1.005
454.918,1.011
454.948,1.010
454.978,1.007
455.008,1.005
455.038,1.014
455.068,1.006
455.098,1.013
455.128,1.008
455.158,1.011
455.188,1.010
455.218,1.010
455.248,1.008
455.278,1.011
455.308,1.007
455.338,1.010
455.368,1.013
455.398,1.002
455.428,1.011
455.458,1.007
455.488,1.012
455.518,1.006
455.548,1.008
455.578,1.008
455.608,1.006
455.638,1.008
455.668,1.010
455.698,1.009
455.728,1.012
455.758,1.008
455.788,1.006
455.818,1.009
455.848,1.008
455.878,1.007
455.908,1.007
455.938,1.013
455.968,1.005
455.998,1.009
456.028,1.013
456.058,1.010
456.088,1.000
456.118,1.008
456.148,1.007
456.178,1.007
456.208,1.012
456.238,1.004
456.268,1.007
456.298,1.006
456.328,1.015
456.358,1.006
456.388,1.007
456.418,1.012
456.448,1.009
456.478,1.011
456.508,1.009
456.538,1.009
456.568,1.010
456.598,1.010
456.628,1.006
456.658,1.010
456.688,1.007
456.718,1.009
456.748,1.009
456.778,1.013
456.808,1.003
456.838,1.007
456.868,1.010
456.898,1.007
456.928,1.012
456.958,1.010
456.988,1.007
457.018,1.007
457.048,1.011
457.078,1.008
457.108,1.010
457.138,1.009
457.168,1.005
457.198,1.013
457.228,1.010
457.258,1.007
457.288,1.010
457.318,1.007
457.348,1.010
457.378,1.010
457.408,1.010
457.438,1.005
457.468,1.007
457.498,1.010
457.528,1.012
457.558,1.006
457.588,1.013
457.618,1.008
457.648,1.015
457.678,1.004
457.708,1.008
457.738,1.005
457.768,1.012
457.798,1.010
457.828,1.012
457.858,1.011
457.888,1.006
457.918,1.013
457.948,1.012
457.978,1.009
458.008,1.008
458.038,1.010
458.068,1.007
458.098,1.007
458.128,1.008
458.158,1.009
458.188,1.007
458.218,1.006
458.248,1.007
458.278,1.007
458.308,1.011
458.338,1.009
458.368,1.005
458.398,1.013
458.428,1.000
458.458,1.014
458.488,1.009
458.518,1.004
458.548,1.010
458.578,1.010
458.608,1.009
458.638,1.011
458.668,1.012
458.698,1.003
458.728,1.008
458.758,1.011
458.788,1.005
458.818,1.007
458.848,1.010
458.878,1.008
458.908,1.010
458.938,1.008
458.968,1.009
458.998,1.010
459.028,1.012
459.058,1.008
459.088,1.007
459.118,1.009
459.148,1.008
459.178,1.012
459.208,1.017
459.238,1.013
459.268,1.005
459.298,1.008
459.328,1.004
459.358,1.002
459.388,1.012
459.418,1.012
459.448,1.013
459.478,1.008
459.508,1.002
459.538,1.010
459.568,1.006
459.598,1.007
459.628,1.007
459.658,1.007
459.688,1.011
459.718,1.007
459.748,1.004
459.778,1.010
459.808,1.010
459.838,1.010
459.868,1.008
459.898,1.009
459.928,1.006
459.958,1.008
459.988,1.009
460.018,1.006
460.048,1.011
460.078,1.010
460.108,1.005
460.138,1.007
460.168,1.013
460.198,1.009
460.228,1.007
460.258,1.008
460.288,1.010
460.318,1.008
460.348,1.015
460.378,1.007
460.408,1.005
460.438,1.012
460.468,1.011
460.498,1.008
460.528,1.007
460.558,1.013
460.588,1.009
460.618,1.007
460.648,1.006
460.678,1.010
460.708,1.006
460.738,1.010
460.768,1.009
460.798,1.011
460.828,1.005
460.858,1.011
460.888,1.009
460.918,1.003
460.948,1.005
460.978,1.007
461.008,1.011
461.038,1.007
461.068,1.009
461.098,1.009
461.128,1.006
461.158,1.014
461.188,1.007
461.218,1.007
461.248,1.011
461.278,1.007
461.308,1.006
461.338,1.006
461.368,1.010
461.398,1.015
461.428,1.011
461.458,1.009
461.488,1.010
461.518,1.008
461.548,1.008
461.578,1.012
461.608,1.013
461.638,1.005
461.668,1.010
461.698,1.013
461.728,1.008
461.758,0.998
461.788,1.010
461.818,1.011
461.848,1.012
461.878,1.011
461.908,1.009
461.938,1.002
461.968,1.010
461.998,1.012
462.028,1.003
462.058,1.004
462.088,1.014
462.118,1.009
462.148,1.012
462.178,1.006
462.208,1.011
462.238,1.010
462.268,1.009
462.298,1.009
462.328,1.008
462.358,1.008
462.388,1.009
462.418,1.011
462.448,1.014
462.478,1.009
462.508,1.013
462.538,1.007
462.568,1.007
462.598,1.008
462.628,1.010
462.658,1.011
462.688,1.009
462.718,1.012
462.748,1.005
462.778,1.014
462.808,1.011
462.838,1.005
462.868,1.012
462.898,1.012
462.928,1.008
462.958,1.008
462.988,1.010
463.018,1.012
463.048,1.010
463.078,1.006
463.108,1.008
463.138,1.007
463.168,1.008
463.198,1.007
463.228,1.014
463.258,1.003
463.288,1.015
463.318,1.007
463.348,1.004
463.378,1.010
463.408,1.009
463.438,1.012
463.468,1.014
463.498,1.014
463.528,1.000
463.558,1.012
463.588,1.011
463.618,1.007
463.648,1.007
463.678,1.008
463.708,1.011
463.738,1.011
463.768,1.008
463.798,1.012
463.828,1.008
463.858,1.010
463.888,1.008
463.918,1.010
463.948,1.005
463.978,1.009
464.008,1.008
464.038,1.015
464.068,1.003
464.098,1.010
464.128,1.005
464.158,1.006
464.188,1.006
464.218,1.013
464.248,1.011
464.278,1.011
464.308,1.012
464.338,1.003
464.368,1.012
464.398,1.008
464.428,1.007
464.458,1.009
464.488,1.013
464.518,1.013
464.548,1.001
464.578,1.009
464.608,1.020
464.638,1.000
464.668,0.999
464.698,0.998
464.728,0.999
464.758,1.019
464.788,1.007
464.818,1.002
464.848,1.006
464.878,1.013
464.908,1.001
464.938,1.009
464.968,1.012
464.998,1.008
465.028,1.010
465.058,1.013
465.088,1.008
465.118,0.997
465.148,1.006
465.178,1.008
465.208,1.008
465.238,1.021
465.268,0.998
465.298,0.993
465.328,1.015
465.358,1.005
465.388,0.996
465.418,0.999
465.448,0.991
465.478,1.000
465.508,1.001
465.538,1.035
465.568,1.036
465.598,0.975
465.628,0.972
465.658,1.021
465.688,1.026
465.718,1.008
465.748,1.006
465.778,1.014
465.808,1.004
465.838,1.002
465.868,1.003
465.898,0.999
465.928,1.006
465.958,1.007
465.988,1.016
466.018,1.019
466.048,1.021
466.078,1.013
466.108,0.991
466.138,0.983
466.168,1.005
466.198,1.013
466.228,1.025
466.258,1.017
466.288,0.994
466.318,0.999
466.348,1.004
466.378,1.013
466.408,1.016
466.438,1.007
466.468,1.005
466.498,1.005
466.528,1.007
466.558,1.003
466.588,1.014
466.618,1.010
466.648,1.012
466.678,1.006
466.708,0.992
466.738,1.007
466.768,1.016
466.798,1.009
466.828,1.004
466.858,1.016
466.888,1.011
466.918,1.000
466.948,1.005
466.978,1.005
467.008,1.015
467.038,1.003
467.068,1.008
467.098,1.008
467.128,1.005
467.158,1.009
467.188,1.009
467.218,1.004
467.248,1.011
467.278,1.012
467.308,1.001
467.338,1.007
467.368,1.019
467.398,1.006
467.428,1.013
467.458,1.006
467.488,1.006
467.518,1.008
467.548,1.004
467.578,1.005
467.608,1.003
467.638,1.002
467.668,0.999
467.698,1.004
467.728,1.018
467.758,1.014
467.788,1.007
467.818,1.006
467.848,1.008
467.878,1.011
467.908,1.011
467.938,1.013
467.968,0.998
467.998,1.012
468.028,1.007
468.058,1.002
468.088,1.006
468.118,1.011
468.148,1.011
468.178,1.001
468.208,1.005
468.238,1.009
468.268,1.008
468.298,1.010
468.328,1.006
468.358,1.006
468.388,1.005
468.418,1.005
468.448,1.005
468.478,1.009
468.508,1.010
468.538,1.010
468.568,1.003
468.598,1.008
468.628,1.008
468.658,1.006
468.688,1.007
468.718,1.007
468.748,1.010
468.778,1.008
468.808,1.002
468.838,1.007
468.868,1.008
468.898,1.010
468.928,0.996
468.958,1.010
468.988,1.009
469.018,1.002
469.048,1.005
469.078,1.011
469.108,1.009
469.138,1.009
469.168,1.010
469.198,0.999
469.228,1.014
469.258,1.007
469.288,1.004
469.318,1.012
469.348,1.007
469.378,1.007
469.408,1.005
469.438,1.008
469.468,1.004
469.498,1.016
469.528,1.011
469.558,1.008
469.588,1.008
469.618,1.004
469.648,1.008
469.678,1.009
469.708,1.006
469.738,1.016
469.768,1.002
469.798,1.001
469.828,1.004
469.858,1.008
469.888,1.008
469.918,1.010
469.948,1.010
469.978,1.011
470.008,1.008
470.038,1.005
470.068,1.007
470.098,1.011
470.128,1.008
470.158,1.004
470.188,1.012
470.218,1.008
470.248,1.010
470.278,1.009
470.308,1.010
470.338,1.014
470.368,1.007
470.398,1.010
470.428,1.011
470.458,1.006
470.488,1.008
470.518,1.006
470.548,1.010
470.578,1.004
470.608,1.015
470.638,1.009
470.668,1.010
470.698,1.009
470.728,1.005
470.758,1.007
470.788,1.012
470.818,1.011
470.848,1.004
470.878,1.011
470.908,1.008
470.938,1.014
470.968,1.001
470.998,0.999
471.028,1.007
471.058,1.006
471.088,1.014
471.118,1.015
471.148,1.010
471.178,1.010
471.208,1.011
471.238,0.998
471.268,1.006
471.298,1.011
471.328,1.011
471.358,0.998
471.388,1.022
471.418,1.005
471.448,1.010
471.478,1.002
471.508,1.002
471.538,1.000
471.568,1.001
471.598,1.014
471.628,1.008
471.658,1.009
471.688,1.007
471.718,1.007
471.748,1.002
471.778,1.007
471.808,1.004
471.838,1.012
471.868,1.004
471.898,1.007
471.928,1.004
471.958,1.013
471.988,1.005
472.018,1.005
472.048,1.008
472.078,1.011
472.108,1.006
472.138,1.006
472.168,1.010
472.198,1.010
472.228,1.006
472.258,1.006
472.288,1.007
472.318,1.009
472.348,1.007
472.378,1.006
472.408,1.007
472.438,1.004
472.468,1.010
472.498,1.009
472.528,1.006
472.558,1.010
472.588,1.007
472.618,1.009
472.648,1.008
472.678,1.007
472.708,1.011
472.738,1.011
472.768,1.007
472.798,1.007
472.828,1.006
472.858,1.010
472.888,1.008
472.918,1.005
472.948,1.012
472.978,1.011
473.008,1.005
473.038,1.008
473.068,1.008
473.098,1.010
473.128,1.013
473.158,1.009
473.188,1.003
473.218,1.006
473.248,1.012
473.278,1.007
473.308,1.008
473.338,1.009
473.368,1.008
473.398,1.009
473.428,1.006
473.458,1.009
473.488,1.007
473.518,1.008
473.548,1.004
473.578,1.012
473.608,1.006
473.638,1.003
473.668,1.012
473.698,1.012
473.728,1.004
473.758,1.011
473.788,1.007
473.818,1.006
473.848,1.003
473.878,1.009
473.908,1.010
473.938,1.011
473.968,1.007
473.998,1.002
474.028,1.010
474.058,1.007
474.088,1.003
474.118,1.007
474.148,1.012
474.178,1.005
474.208,1.006
474.238,1.011
474.268,1.009
474.298,1.009
474.328,1.009
474.358,1.007
474.388,1.003
474.418,1.010
474.448,1.009
474.478,1.009
474.508,0.995
474.538,1.012
474.568,0.996
474.598,0.996
474.628,1.019
474.658,1.011
474.688,1.014
474.718,1.015
474.748,0.998
474.778,1.008
474.808,1.008
474.838,1.003
474.868,1.010
474.898,1.004
474.928,1.003
474.958,1.010
474.988,1.004
475.018,1.008
475.048,1.025
475.078,1.012
475.108,1.012
475.138,1.002
475.168,0.997
475.198,1.006
475.228,1.000
475.258,0.993
475.288,0.994
475.318,0.976
475.348,0.985
475.378,0.991
475.408,1.003
475.438,1.006
475.468,1.005
475.498,1.003
475.528,0.996
475.558,1.003
475.588,0.995
475.618,1.001
475.648,1.005
475.678,1.001
475.708,1.004
475.738,1.007
475.768,1.002
475.798,1.023
475.828,1.012
475.858,1.027
475.888,1.042
475.918,1.032
475.948,1.042
475.978,1.062
476.008,1.033
476.038,1.017
476.068,1.003
476.098,0.996
476.128,1.002
476.158,1.014
476.188,1.000
476.218,0.986
476.248,1.007
476.278,1.002
476.308,0.998
476.338,1.003
476.368,0.993
476.398,0.985
476.428,1.003
476.458,1.016
476.488,1.006
476.518,1.011
476.548,1.006
476.578,0.998
476.608,1.000
476.638,0.990
476.668,0.992
476.698,1.009
476.728,1.014
476.758,1.008
476.788,1.005
476.818,0.994
476.848,1.023
476.878,1.006
476.908,0.987
476.938,0.964
476.968,1.022
476.998,1.012
477.028,0.999
477.058,1.003
477.088,1.031
477.118,0.970
477.148,0.955
477.178,1.006
477.208,0.989
477.238,0.976
477.268,1.005
477.298,1.037
477.328,1.036
477.358,0.996
477.388,0.992
477.418,1.021
477.448,1.013
477.478,1.018
477.508,1.019
477.538,0.996
477.568,0.998
477.598,1.040
477.628,1.055
477.658,1.014
477.688,1.009
477.718,0.998
477.748,1.002
477.778,1.031
477.808,1.037
477.838,1.047
477.868,1.047
477.898,1.004
477.928,0.988
477.958,1.014
477.988,1.012
478.018,0.994
478.048,1.014
478.078,1.029
478.108,1.035
478.138,1.024
478.168,1.021
478.198,1.028
478.228,1.016
478.258,1.027
478.288,1.021
478.318,1.022
478.348,1.010
478.378,1.021
478.408,1.019
478.438,1.015
478.468,1.046
478.498,1.008
478.528,1.021
478.558,1.016
478.588,0.990
478.618,0.988
478.648,1.017
478.678,1.005
478.708,1.009
478.738,1.018
478.768,1.020
478.798,1.024
478.828,1.014
478.858,1.006
478.888,1.001
478.918,0.995
478.948,1.011
478.978,0.997
479.008,1.011
479.038,1.023
479.068,1.013
479.098,1.026
479.128,1.014
479.158,1.017
479.188,1.007
479.218,1.027
479.248,1.014
479.278,0.998
479.308,1.008
479.338,1.001
479.368,1.015
479.398,1.016
479.428,1.025
479.458,0.993
479.488,1.003
479.518,1.014
479.548,0.978
479.578,1.002
479.608,1.015
479.638,1.021
479.668,1.035
479.698,1.034
479.728,1.012
479.758,1.016
479.788,1.014
479.818,1.043
479.848,1.030
479.878,1.009
479.908,1.020
479.938,1.024
479.968,1.014
479.998,1.006
480.028,1.024
480.058,1.024
480.088,1.016
480.118,1.016
480.148,1.021
480.178,1.023
480.208,1.019
480.238,1.021
480.268,1.015
480.298,1.021
480.328,1.021
480.358,1.018
480.388,1.021
480.418,1.023
480.448,1.013
480.478,1.024
480.508,1.015
480.538,1.010
480.568,1.015
480.598,1.024
480.628,1.021
480.658,1.033
480.688,1.013
480.718,1.024
480.748,1.034
480.778,1.010
480.808,1.029
480.838,1.026
480.868,1.008
480.898,1.033
480.928,1.022
480.958,0.979
480.988,1.002
481.018,1.034
481.048,0.981
481.078,0.992
481.108,1.030
481.138,1.048
481.168,1.000
481.198,1.000
481.228,1.016
481.258,1.015
481.288,1.027
481.318,1.028
481.348,1.014
481.378,1.015
481.408,1.027
481.438,1.013
481.468,1.018
481.498,1.021
481.528,1.030
481.558,1.026
481.588,1.024
481.618,1.022
481.648,1.015
481.678,1.019
481.708,1.022
481.738,1.022
481.768,1.018
481.798,1.022
481.828,1.018
481.858,1.021
481.888,1.021
481.918,1.026
481.948,1.022
481.978,1.030
482.008,1.020
482.038,1.018
482.068,1.021
482.098,1.025
482.128,1.021
482.158,1.019
482.188,1.021
482.218,1.024
482.248,1.023
482.278,1.024
482.308,1.023
482.338,1.021
482.368,1.018
482.398,1.021
482.428,1.029
482.458,1.024
482.488,1.022
482.518,1.024
482.548,1.020
482.578,1.016
482.608,1.025
482.638,1.018
482.668,1.022
482.698,1.021
482.728,1.018
482.758,1.021
482.788,1.021
482.818,1.020
482.848,1.023
482.878,1.023
482.908,1.013
482.938,1.021
482.968,1.014
482.998,1.017
483.028,1.015
483.058,1.021
483.088,1.018
483.118,1.021
483.148,1.018
483.178,1.026
483.208,1.025
483.238,1.020
483.268,1.015
483.298,1.020
483.328,1.004
483.358,1.009
483.388,1.017
483.418,1.010
483.448,1.025
483.478,1.018
483.508,1.006
483.538,1.017
483.568,1.016
483.598,1.011
483.628,1.009
483.658,0.998
483.688,1.018
483.718,0.992
483.748,1.015
483.778,1.002
483.808,1.023
483.838,1.015
483.868,1.011
483.898,1.032
483.928,1.020
483.958,1.006
483.988,1.007
484.018,1.016
484.048,1.014
484.078,1.014
484.108,1.019
484.138,1.027
484.168,1.020
484.198,1.018
484.228,1.017
484.258,1.014
484.288,1.021
484.318,1.019
484.348,1.016
484.378,1.023
484.408,1.006
484.438,1.028
484.468,1.020
484.498,1.019
484.528,1.021
484.558,1.021
484.588,1.012
484.618,1.017
484.648,1.001
484.678,1.006
484.708,1.019
484.738,1.021
484.768,1.016
484.798,1.012
484.828,1.014
484.858,1.012
484.888,1.019
484.918,1.014
484.948,1.013
484.978,1.016
485.008,1.017
485.038,1.011
485.068,1.012
485.098,1.021
485.128,1.019
485.158,1.016
485.188,1.016
485.218,1.015
485.248,1.020
485.278,1.019
485.308,1.007
485.338,1.014
485.368,1.016
485.398,1.012
485.428,1.015
485.458,1.013
485.488,1.014
485.518,1.015
485.548,1.017
485.578,1.012
485.608,1.016
485.638,1.017
485.668,1.013
485.698,1.012
485.728,1.018
485.758,1.010
485.788,1.020
485.818,1.019
485.848,1.017
485.878,1.013
485.908,1.016
485.938,1.016
485.968,1.013
485.998,1.016
486.028,1.016
486.058,1.021
486.088,1.011
486.118,1.013
486.148,1.016
486.178,1.021
486.208,1.016
486.238,1.019
486.268,1.019
486.298,1.012
486.328,1.022
486.358,1.017
486.388,1.019
486.418,1.016
486.448,1.013
486.478,1.021
486.508,1.012
486.538,1.011
486.568,1.022
486.598,1.021
486.628,1.013
486.658,1.023
486.688,1.029
486.718,1.015
486.748,1.001
486.778,1.001
486.808,1.000
486.838,1.032
486.868,1.028
486.898,1.015
486.928,1.014
486.958,1.022
486.988,1.020
487.018,1.005
487.048,1.018
487.078,1.005
487.108,1.025
487.138,1.025
487.168,1.015
487.198,0.992
487.228,0.985
487.258,1.015
487.288,1.002
487.318,1.007
487.348,1.023
487.378,1.011
487.408,0.982
487.438,1.017
487.468,1.021
487.498,1.014
487.528,1.017
487.558,1.023
487.588,1.012
487.618,1.021
487.648,1.029
487.678,1.024
487.708,1.019
487.738,1.032
487.768,1.032
487.798,1.043
