df_hash,22ZHK4.8GUL1J
168.009,1.012
168.039,1.005
168.069,1.010
168.099,1.012
168.129,1.002
168.159,1.007
168.189,1.011
168.219,1.008
168.249,1.009
168.279,1.008
168.309,1.011
168.339,1.007
168.369,1.010
168.399,1.012
168.429,1.011
168.459,1.009
168.489,1.009
168.519,1.009
168.549,1.010
168.579,1.011
168.609,1.011
168.639,1.005
168.669,1.009
168.699,1.010
168.729,1.008
168.759,1.011
168.789,1.012
168.819,1.008
168.849,1.011
168.879,1.016
168.909,1.004
168.939,1.010
168.969,1.010
168.999,1.005
169.029,1.012
169.059,1.010
169.089,1.013
169.119,1.007
169.149,1.005
169.179,1.006
169.209,1.007
169.239,1.001
169.269,1.009
169.299,1.008
169.329,1.011
169.359,1.012
169.389,1.008
169.419,1.008
169.449,1.011
169.479,1.006
169.509,1.009
169.539,1.011
169.569,1.004
169.599,1.013
169.629,1.016
169.659,1.008
169.689,1.002
169.719,1.009
169.749,1.005
169.779,1.008
169.809,1.010
169.839,1.011
169.869,1.008
169.899,1.007
169.929,1.008
169.959,1.009
169.989,1.009
170.019,1.005
170.049,1.005
170.079,1.009
170.109,1.016
170.139,1.009
170.169,1.007
170.199,1.004
170.229,1.007
170.259,1.007
170.289,1.008
170.319,1.005
170.349,1.000
170.379,1.003
170.409,1.015
170.439,1.011
170.469,1.007
170.499,1.012
170.529,1.010
170.559,1.006
170.589,1.005
170.619,1.010
170.649,1.007
170.679,1.005
170.709,1.010
170.739,1.004
170.769,1.005
170.799,1.008
170.829,1.013
170.859,1.009
170.889,1.012
170.919,1.006
170.949,1.007
170.979,1.010
171.009,1.009
171.039,1.011
171.069,1.015
171.099,1.008
171.129,1.005
171.159,1.012
171.189,1.011
171.219,1.009
171.249,1.007
171.279,1.013
171.309,1.009
171.339,1.011
171.369,1.011
171.399,1.009
171.429,1.009
171.459,1.009
171.489,1.007
171.519,1.008
171.549,1.010
171.579,1.010
171.609,1.013
171.639,1.012
171.669,1.011
171.699,1.008
171.729,1.009
171.759,1.010
171.789,1.008
171.819,1.011
171.849,1.008
171.879,1.002
171.909,1.006
171.939,1.012
171.969,1.008
171.999,1.009
172.029,1.008
172.059,1.008
172.089,1.009
172.119,1.007
172.149,1.007
172.179,1.009
172.209,1.010
172.239,1.005
172.269,1.006
172.299,1.004
172.329,1.007
172.359,1.006
172.389,1.008
172.419,1.009
172.449,1.015
172.479,1.006
172.509,1.004
172.539,1.008
172.569,1.007
172.599,1.010
172.629,1.012
172.659,1.007
172.689,1.007
172.719,1.008
172.749,1.010
172.779,1.008
172.809,1.011
172.839,1.011
172.869,1.008
172.899,1.007
172.929,1.008
172.959,1.007
172.989,1.010
173.019,1.011
173.049,1.007
173.079,1.009
173.109,1.008
173.139,1.008
173.169,1.008
173.199,1.012
173.229,1.010
173.259,1.009
173.289,1.002
173.319,1.008
173.349,1.008
173.379,1.008
173.409,1.014
173.439,1.012
173.469,1.011
173.499,1.004
173.529,1.011
173.559,1.015
173.589,1.011
173.619,1.009
173.649,1.009
173.679,1.008
173.709,1.007
173.739,1.009
173.769,1.009
173.799,1.011
173.829,1.007
173.859,1.006
173.889,1.009
173.919,1.007
173.949,1.003
173.979,1.009
174.009,1.011
174.039,1.012
174.069,1.011
174.099,1.007
174.129,1.002
174.159,1.008
174.189,1.011
174.219,1.009
174.249,1.008
174.279,1.006
174.309,1.010
174.339,1.015
174.369,1.011
174.399,1.001
174.429,1.009
174.459,1.011
174.489,1.007
174.519,1.012
174.549,1.013
174.579,1.009
174.609,1.010
174.639,1.010
174.669,1.010
174.699,1.009
174.729,1.008
174.759,1.012
174.789,1.012
174.819,1.013
174.849,1.008
174.879,1.009
174.909,1.006
174.939,1.010
174.969,1.008
174.999,1.012
175.029,1.011
175.059,1.005
175.089,1.010
175.119,1.013
175.149,1.011
175.179,1.004
175.209,1.010
175.239,1.010
175.269,1.010
175.299,1.009
175.329,1.011
175.359,1.009
175.389,1.010
175.419,1.008
175.449,1.010
175.479,1.007
175.509,1.010
175.539,1.011
175.569,1.013
175.599,1.013
175.629,1.016
175.659,1.010
175.689,1.007
175.719,1.007
175.749,1.007
175.779,1.012
175.809,1.014
175.839,1.010
175.869,1.007
175.899,1.008
175.929,1.012
175.959,1.009
175.989,1.009
176.019,1.007
176.049,1.014
176.079,1.011
176.109,1.011
176.139,1.006
176.169,1.011
176.199,1.013
176.229,1.010
176.259,1.008
176.289,1.013
176.319,1.013
176.349,1.010
176.379,1.010
176.409,1.010
176.439,1.013
176.469,1.013
176.499,1.004
176.529,1.004
176.559,1.009
176.589,1.013
176.619,1.013
176.649,1.010
176.679,1.007
176.709,1.007
176.739,1.009
176.769,1.009
176.799,1.010
176.829,1.011
176.859,1.010
176.889,1.012
176.919,1.011
176.949,1.013
176.979,1.011
177.009,1.011
177.039,1.011
177.069,1.007
177.099,1.007
177.129,1.009
177.159,1.010
177.189,1.010
177.219,1.011
177.249,1.007
177.279,1.012
177.309,1.004
177.339,1.008
177.369,1.011
177.399,1.012
177.429,1.013
177.459,1.014
177.489,1.008
177.519,1.004
177.549,1.010
177.579,1.013
177.609,1.008
177.639,1.007
177.669,1.009
177.699,1.009
177.729,1.009
177.759,1.009
177.789,1.011
177.819,1.009
177.849,1.009
177.879,1.012
177.909,1.008
177.939,1.011
177.969,1.013
177.999,1.006
178.029,1.012
178.059,1.011
178.089,1.015
178.119,1.009
178.149,1.005
178.179,1.010
178.209,1.011
178.239,1.010
178.269,1.013
178.299,1.009
178.329,1.002
178.359,1.013
178.389,1.011
178.419,1.010
178.449,1.009
178.479,1.009
178.509,1.009
178.539,1.008
178.569,1.009
178.599,1.011
178.629,1.010
178.659,1.013
178.689,1.009
178.719,1.008
178.749,1.011
178.779,1.011
178.809,1.010
178.839,1.011
178.869,1.011
178.899,1.008
178.929,1.011
178.959,1.007
178.989,1.005
179.019,1.008
179.049,1.009
179.079,1.012
179.109,1.014
179.139,1.009
179.169,1.005
179.199,1.014
179.229,1.013
179.259,1.010
179.289,1.012
179.319,1.013
179.349,1.009
179.379,1.007
179.409,1.011
179.439,1.013
179.469,1.009
179.499,1.008
179.529,1.010
179.559,1.007
179.589,1.009
179.619,1.011
179.649,1.010
179.679,1.009
179.709,1.011
179.739,1.014
179.769,1.011
179.799,1.006
179.829,1.003
179.859,1.011
179.889,1.009
179.919,1.014
179.949,1.010
179.979,1.005
180.009,1.006
180.039,1.014
180.069,1.010
180.099,1.007
180.129,1.011
180.159,1.011
180.189,1.013
180.219,1.010
180.249,1.012
180.279,1.011
180.309,1.010
180.339,1.008
180.369,1.006
180.399,1.012
180.429,1.009
180.459,1.008
180.489,1.009
180.519,1.010
180.549,1.008
180.579,1.016
180.609,1.011
180.639,1.007
180.669,1.008
180.699,1.009
180.729,1.011
180.759,1.014
180.789,1.011
180.819,1.004
180.849,1.009
180.879,1.015
180.909,1.009
180.939,1.008
180.969,1.010
180.999,1.007
181.029,1.008
181.059,1.009
181.089,1.009
181.119,1.011
181.149,1.011
181.179,1.006
181.209,1.010
181.239,1.012
181.269,1.008
181.299,1.011
181.329,1.010
181.359,1.016
181.389,1.010
181.419,1.007
181.449,1.008
181.479,1.008
181.509,0.999
181.539,0.999
181.569,1.003
181.599,1.005
181.629,1.032
181.659,1.028
181.689,1.044
181.719,1.033
181.749,0.992
181.779,0.982
181.809,1.007
181.839,1.000
181.869,1.017
181.899,1.018
181.929,1.021
181.959,1.016
181.989,1.010
182.019,1.012
182.049,1.000
182.079,1.003
182.109,1.006
182.139,1.018
182.169,1.019
182.199,1.029
182.229,1.028
182.259,1.004
182.289,1.001
182.319,1.014
182.349,1.017
182.379,1.003
182.409,1.013
182.439,1.021
182.469,1.012
182.499,1.023
182.529,1.018
182.559,1.013
182.589,1.010
182.619,1.012
182.649,1.021
182.679,1.031
182.709,0.998
182.739,0.999
182.769,1.019
182.799,0.996
182.829,1.005
182.859,1.007
182.889,1.025
182.919,1.044
182.949,0.979
182.979,1.032
183.009,1.006
183.039,0.962
183.069,1.036
183.099,1.005
183.129,1.007
183.159,1.020
183.189,1.024
183.219,1.005
183.249,1.000
183.279,1.015
183.309,1.037
183.339,1.019
183.369,1.015
183.399,1.033
183.429,1.011
183.459,0.985
183.489,0.987
183.519,1.008
183.549,1.017
183.579,1.019
183.609,1.017
183.639,1.009
183.669,1.018
183.699,1.021
183.729,1.014
183.759,1.014
183.789,1.002
183.819,1.001
183.849,1.008
183.879,1.013
183.909,1.007
183.939,1.011
183.969,1.014
183.999,1.009
184.029,1.019
184.059,1.011
184.089,1.007
184.119,1.010
184.149,1.005
184.179,1.011
184.209,1.011
184.239,1.013
184.269,1.014
184.299,1.013
184.329,1.012
184.359,1.013
184.389,1.007
184.419,1.009
184.449,1.013
184.479,1.016
184.509,1.013
184.539,1.007
184.569,1.006
184.599,1.010
184.629,1.010
184.659,1.011
184.689,1.015
184.719,1.013
184.749,1.013
184.779,1.008
184.809,1.013
184.839,1.009
184.869,1.004
184.899,1.010
184.929,1.011
184.959,1.015
184.989,1.012
185.019,1.012
185.049,1.013
185.079,1.015
185.109,1.010
185.139,1.011
185.169,1.007
185.199,1.010
185.229,1.018
185.259,1.016
185.289,1.013
185.319,1.007
185.349,1.009
185.379,1.014
185.409,1.011
185.439,1.011
185.469,1.010
185.499,1.007
185.529,1.011
185.559,1.016
185.589,1.012
185.619,1.004
185.649,1.012
185.679,1.004
185.709,1.012
185.739,1.019
185.769,1.009
185.799,1.008
185.829,1.008
185.859,1.005
185.889,1.006
185.919,1.012
185.949,1.013
185.979,1.013
186.009,1.011
186.039,1.012
186.069,1.007
186.099,1.008
186.129,1.008
186.159,1.011
186.189,1.015
186.219,1.014
186.249,1.008
186.279,1.009
186.309,1.014
186.339,1.013
186.369,1.012
186.399,1.011
186.429,1.014
186.459,1.008
186.489,1.014
186.519,1.013
186.549,1.011
186.579,1.012
186.609,1.014
186.639,1.014
186.669,1.009
186.699,1.006
186.729,1.010
186.759,1.016
186.789,1.014
186.819,1.011
186.849,1.005
186.879,1.010
186.909,1.012
186.939,1.014
186.969,1.008
186.999,1.009
187.029,1.009
187.059,1.014
187.089,1.013
187.119,1.008
187.149,1.010
187.179,1.013
187.209,1.010
187.239,1.011
187.269,1.014
187.299,1.013
187.329,1.013
187.359,1.013
187.389,1.011
187.419,1.014
187.449,1.010
187.479,1.010
187.509,1.009
187.539,1.013
187.569,1.011
187.599,1.009
187.629,1.011
187.659,1.007
187.689,1.010
187.719,1.013
187.749,1.011
187.779,1.008
187.809,1.012
187.839,1.012
187.869,1.011
187.899,1.010
187.929,1.013
187.959,1.009
187.989,1.008
188.019,1.013
188.049,1.014
188.079,1.016
188.109,1.013
188.139,1.009
188.169,1.011
188.199,1.007
188.229,1.010
188.259,1.014
188.289,1.015
188.319,1.015
188.349,1.017
188.379,1.008
188.409,1.006
188.439,1.014
188.469,1.012
188.499,1.011
188.529,1.016
188.559,1.010
188.589,1.010
188.619,1.012
188.649,1.015
188.679,1.009
188.709,1.011
188.739,1.017
188.769,1.010
188.799,1.009
188.829,1.012
188.859,1.013
188.889,1.011
188.919,1.011
188.949,1.008
188.979,1.010
189.009,1.010
189.039,1.012
189.069,1.009
189.099,1.012
189.129,1.016
189.159,1.013
189.189,1.010
189.219,1.008
189.249,1.007
189.279,1.011
189.309,1.013
189.339,1.015
189.369,1.015
189.399,1.008
189.429,1.012
189.459,1.011
189.489,1.011
189.519,1.010
189.549,1.011
189.579,1.011
189.609,1.012
189.639,1.011
189.669,1.010
189.699,1.010
189.729,1.007
189.759,1.013
189.789,1.011
189.819,1.006
189.849,1.010
189.879,1.015
189.909,1.013
189.939,1.009
189.969,1.007
189.999,1.013
190.029,1.011
190.059,1.012
190.089,1.014
190.119,1.016
190.149,1.008
190.179,1.012
190.209,1.012
190.239,1.009
190.269,1.007
190.299,1.008
190.329,1.012
190.359,1.011
190.389,1.010
190.419,1.014
190.449,1.011
190.479,1.010
190.509,1.008
190.539,1.011
190.569,1.012
190.599,1.005
190.629,1.008
190.659,1.015
190.689,1.015
190.719,1.014
190.749,1.010
190.779,1.008
190.809,1.010
190.839,1.009
190.869,1.015
190.899,1.014
190.929,1.011
190.959,1.010
190.989,1.011
191.019,1.015
191.049,1.009
191.079,1.008
191.109,1.014
191.139,1.013
191.169,1.011
191.199,1.009
191.229,1.012
191.259,1.012
191.289,1.010
191.319,1.011
191.349,1.010
191.379,1.010
191.409,1.008
191.439,1.015
191.469,1.012
191.499,1.015
191.529,1.010
191.559,1.005
191.589,1.011
191.619,1.011
191.649,1.014
191.679,1.016
191.709,1.009
191.739,1.011
191.769,1.012
191.799,1.016
191.829,1.011
191.859,1.007
191.889,1.014
191.919,1.014
191.949,1.009
191.979,1.013
192.009,1.011
192.039,1.011
192.069,1.010
192.099,1.008
192.129,1.010
192.159,1.013
192.189,1.012
192.219,1.011
192.249,1.013
192.279,1.014
192.309,1.015
192.339,1.010
192.369,1.008
192.399,1.012
192.429,1.010
192.459,1.013
192.489,1.014
192.519,1.009
192.549,1.009
192.579,1.016
192.609,1.012
192.639,1.009
192.669,1.011
192.699,1.009
192.729,1.012
192.759,1.014
192.789,1.013
192.819,1.013
192.849,1.013
192.879,1.012
192.909,1.011
192.939,1.011
192.969,1.010
192.999,1.014
193.029,1.013
193.059,1.013
193.089,1.018
193.119,1.010
193.149,1.010
193.179,1.012
193.209,1.012
193.239,1.014
193.269,1.016
193.299,1.014
193.329,1.004
193.359,1.010
193.389,1.014
193.419,1.010
193.449,1.010
193.479,1.014
193.509,1.013
193.539,1.011
193.569,1.014
193.599,1.010
193.629,1.011
193.659,1.013
193.689,1.009
193.719,1.012
193.749,1.016
193.779,1.014
193.809,1.012
193.839,1.013
193.869,1.015
193.899,1.020
193.929,1.009
193.959,1.007
193.989,1.006
194.019,1.010
194.049,1.013
194.079,1.016
194.109,1.010
194.139,1.005
194.169,1.012
194.199,1.018
194.229,1.008
194.259,1.011
194.289,1.013
194.319,1.010
194.349,1.008
194.379,1.012
194.409,1.014
194.439,1.010
194.469,1.009
194.499,1.010
194.529,1.010
194.559,1.011
194.589,1.015
194.619,1.011
194.649,1.012
194.679,1.011
194.709,1.021
194.739,1.011
194.769,1.009
194.799,1.012
194.829,1.011
194.859,1.015
194.889,1.017
194.919,1.012
194.949,1.008
194.979,1.006
195.009,1.016
195.039,1.015
195.069,1.010
195.099,1.011
195.129,1.012
195.159,1.011
195.189,1.010
195.219,1.014
195.249,1.014
195.279,1.010
195.309,1.014
195.339,1.013
195.369,1.012
195.399,1.013
195.429,1.010
195.459,1.014
195.489,1.017
195.519,1.019
195.549,1.004
195.579,1.007
195.609,1.010
195.639,1.010
195.669,1.012
195.699,1.017
195.729,1.011
195.759,1.005
195.789,1.015
195.819,1.011
195.849,1.003
195.879,1.008
195.909,1.011
195.939,1.014
195.969,1.014
195.999,1.014
196.029,1.011
196.059,1.008
196.089,1.014
196.119,1.011
196.149,1.011
196.179,1.009
196.209,1.013
196.239,1.015
196.269,1.015
196.299,0.984
196.329,1.038
196.359,1.037
196.389,1.005
196.419,1.005
196.449,1.012
196.479,1.021
196.509,1.016
196.539,1.016
196.569,1.011
196.599,1.000
196.629,1.006
196.659,1.010
196.689,1.018
196.719,1.021
196.749,1.014
196.779,1.008
196.809,1.021
196.839,1.020
196.869,1.002
196.899,0.988
196.929,0.998
196.959,1.014
196.989,1.012
197.019,1.022
197.049,1.023
197.079,1.015
197.109,1.019
197.139,1.024
197.169,1.013
197.199,1.005
197.229,1.014
197.259,1.018
197.289,1.018
197.319,1.011
197.349,1.018
197.379,1.023
197.409,1.007
197.439,1.012
197.469,1.022
197.499,1.011
197.529,1.016
197.559,1.021
197.589,1.019
197.619,1.000
197.649,1.032
197.679,1.032
197.709,0.976
197.739,1.028
197.769,1.039
197.799,1.016
197.829,1.032
197.859,1.002
197.889,0.993
197.919,1.028
197.949,1.021
197.979,1.017
198.009,1.013
198.039,0.988
198.069,1.002
198.099,1.027
198.129,1.017
198.159,1.001
198.189,1.016
198.219,1.021
198.249,1.021
198.279,1.019
198.309,1.013
198.339,1.011
198.369,1.004
198.399,1.005
198.429,1.020
198.459,1.015
198.489,1.007
198.519,1.008
198.549,1.020
198.579,1.021
198.609,1.012
198.639,1.004
198.669,1.010
198.699,1.011
198.729,1.015
198.759,1.015
198.789,1.021
198.819,1.019
198.849,1.013
198.879,1.015
198.909,1.011
198.939,1.009
198.969,1.010
198.999,1.014
199.029,1.018
199.059,1.015
199.089,1.008
199.119,1.011
199.149,1.015
199.179,1.015
199.209,1.007
199.239,1.011
199.269,1.018
199.299,1.015
199.329,1.017
199.359,1.012
199.389,1.014
199.419,1.011
199.449,1.016
199.479,1.019
199.509,1.018
199.539,1.009
199.569,1.004
199.599,1.008
199.629,1.016
199.659,1.012
199.689,1.014
199.719,1.017
199.749,1.013
199.779,1.009
199.809,1.010
199.839,1.012
199.869,1.014
199.899,1.015
199.929,1.014
199.959,1.008
199.989,1.006
200.019,1.014
200.049,1.017
200.079,1.011
200.109,1.011
200.139,1.012
200.169,1.007
200.199,1.014
200.229,1.015
200.259,1.012
200.289,1.016
200.319,1.015
200.349,1.006
200.379,1.012
200.409,1.013
200.439,1.010
200.469,1.008
200.499,1.015
200.529,1.011
200.559,1.012
200.589,1.014
200.619,1.014
200.649,1.014
200.679,1.016
200.709,1.011
200.739,1.011
200.769,1.011
200.799,1.007
200.829,1.014
200.859,1.013
200.889,1.015
200.919,1.014
200.949,1.011
200.979,1.010
201.009,1.013
201.039,1.011
201.069,1.015
201.099,1.013
201.129,1.006
201.159,1.014
201.189,1.017
201.219,1.008
201.249,1.012
201.279,1.013
201.309,1.014
201.339,1.015
201.369,1.011
201.399,1.014
201.429,1.014
201.459,1.013
201.489,1.013
201.519,1.016
201.549,1.013
201.579,1.011
201.609,1.011
201.639,1.013
201.669,1.012
201.699,1.005
201.729,1.014
201.759,1.009
201.789,1.010
201.819,1.014
201.849,1.013
201.879,1.012
201.909,1.003
201.939,1.010
201.969,1.017
201.999,1.012
202.029,1.008
202.059,1.011
202.089,1.014
202.119,1.013
202.149,1.013
202.179,1.011
202.209,1.013
202.239,1.016
202.269,1.011
202.299,1.010
202.329,1.005
202.359,1.009
202.389,1.014
202.419,1.014
202.449,1.011
202.479,1.011
202.509,1.007
202.539,1.010
202.569,1.012
202.599,1.012
202.629,1.012
202.659,1.008
202.689,1.014
202.719,1.012
202.749,1.009
202.779,1.014
202.809,1.016
202.839,1.012
202.869,1.010
202.899,1.011
202.929,1.015
202.959,1.013
202.989,1.013
203.019,1.011
203.049,1.012
203.079,1.010
203.109,1.012
203.139,1.012
203.169,1.015
203.199,1.015
203.229,1.010
203.259,1.009
203.289,1.010
203.319,1.010
203.349,1.012
203.379,1.015
203.409,1.011
203.439,1.011
203.469,1.017
203.499,1.013
203.529,1.010
203.559,1.009
203.589,1.012
203.619,1.012
203.649,1.013
203.679,1.011
203.709,1.011
203.739,1.010
203.769,1.013
203.799,1.014
203.829,1.011
203.859,1.008
203.889,1.012
203.919,1.011
203.949,1.014
203.979,1.017
204.009,1.012
204.039,1.007
204.069,1.011
204.099,1.011
204.129,1.015
204.159,1.016
204.189,1.013
204.219,1.009
204.249,1.013
204.279,1.014
204.309,1.013
204.339,1.011
204.369,1.015
204.399,1.011
204.429,1.010
204.459,1.011
204.489,1.016
204.519,1.015
204.549,1.011
204.579,1.012
204.609,1.014
204.639,1.015
204.669,1.012
204.699,1.007
204.729,1.011
204.759,1.015
204.789,1.012
204.819,1.005
204.849,1.007
204.879,1.011
204.909,1.011
204.939,1.015
204.969,1.011
204.999,1.009
205.029,1.008
205.059,1.015
205.089,1.012
205.119,1.011
205.149,1.014
205.179,1.014
205.209,1.012
205.239,1.013
205.269,1.009
205.299,1.015
205.329,1.012
205.359,1.010
205.389,1.011
205.419,1.012
205.449,1.012
205.479,1.009
205.509,1.012
205.539,1.013
205.569,1.015
205.599,1.011
205.629,1.010
205.659,1.009
205.689,1.013
205.719,1.014
205.749,1.015
205.779,1.012
205.809,1.008
205.839,1.015
205.869,1.015
205.899,1.008
205.929,1.009
205.959,1.014
205.989,1.013
206.019,1.012
206.049,1.014
206.079,1.011
206.109,1.007
206.139,1.004
206.169,0.999
206.199,1.002
206.229,1.005
206.259,0.999
206.289,1.028
206.319,1.034
206.349,1.031
206.379,1.017
206.409,1.018
206.439,1.025
206.469,1.008
206.499,1.002
206.529,1.005
206.559,1.003
206.589,1.003
206.619,1.018
206.649,1.021
206.679,1.006
206.709,1.013
206.739,1.006
206.769,1.000
206.799,1.000
206.829,0.990
206.859,1.008
206.889,1.016
206.919,1.021
206.949,1.030
206.979,1.013
207.009,1.001
207.039,1.019
207.069,1.018
207.099,1.017
207.129,1.015
207.159,1.026
207.189,1.021
207.219,1.021
207.249,1.019
207.279,1.006
207.309,1.008
207.339,1.013
207.369,1.022
207.399,1.017
207.429,1.008
207.459,1.021
207.489,1.016
207.519,1.010
207.549,1.009
207.579,1.025
207.609,1.028
207.639,1.021
207.669,1.019
207.699,0.999
207.729,1.005
207.759,1.015
207.789,1.023
207.819,1.019
207.849,1.012
207.879,1.005
207.909,1.016
207.939,1.029
207.969,0.985
207.999,1.015
208.029,1.060
208.059,0.980
208.089,1.006
208.119,1.042
208.149,0.973
208.179,1.031
208.209,0.993
208.239,1.014
208.269,1.033
208.299,1.015
208.329,1.017
208.359,1.028
208.389,1.020
208.419,1.008
208.449,1.023
208.479,1.009
208.509,0.981
208.539,1.014
208.569,1.047
208.599,1.034
208.629,1.001
208.659,1.012
208.689,1.008
208.719,0.985
208.749,1.000
208.779,1.024
208.809,1.032
208.839,1.013
208.869,1.021
208.899,1.019
208.929,1.015
208.959,1.010
208.989,1.008
209.019,1.011
209.049,1.010
209.079,1.006
209.109,1.012
209.139,1.018
209.169,1.019
209.199,1.012
209.229,1.006
209.259,1.010
209.289,1.016
209.319,1.013
209.349,1.015
209.379,1.016
209.409,1.016
209.439,1.013
209.469,1.010
209.499,1.013
209.529,1.017
209.559,1.017
209.589,1.013
209.619,1.020
209.649,1.019
209.679,1.010
209.709,1.009
209.739,1.013
209.769,1.012
209.799,1.017
209.829,1.017
209.859,1.015
209.889,1.014
209.919,1.016
209.949,1.010
209.979,1.012
210.009,1.008
210.039,1.014
210.069,1.017
210.099,1.015
210.129,1.013
210.159,1.007
210.189,1.010
210.219,1.014
210.249,1.010
210.279,1.016
210.309,1.019
210.339,1.015
210.369,1.013
210.399,1.016
210.429,1.016
210.459,1.013
210.489,1.015
210.519,1.016
210.549,1.014
210.579,1.015
210.609,1.016
210.639,1.012
210.669,1.011
210.699,1.014
210.729,1.016
210.759,1.013
210.789,1.013
210.819,1.012
210.849,1.013
210.879,1.013
210.909,1.015
210.939,1.012
210.969,1.008
210.999,1.013
211.029,1.014
211.059,1.015
211.089,1.017
211.119,1.011
211.149,1.010
211.179,1.015
211.209,1.014
211.239,1.011
211.269,1.014
211.299,1.014
211.329,1.014
211.359,1.011
211.389,1.017
211.419,1.014
211.449,1.014
211.479,1.013
211.509,1.015
211.539,1.013
211.569,1.011
211.599,1.011
211.629,1.018
211.659,1.019
211.689,1.020
211.719,1.012
211.749,1.009
211.779,1.015
211.809,1.012
211.839,1.011
211.869,1.019
211.899,1.015
211.929,1.007
211.959,1.019
211.989,1.016
212.019,1.014
