df_hash,22ZHK4.2N6TLG
170.428,1.048
170.458,1.047
170.488,1.049
170.518,1.049
170.548,1.047
170.578,1.048
170.608,1.049
170.638,1.048
170.668,1.051
170.698,1.050
170.728,1.046
170.758,1.047
170.788,1.046
170.818,1.046
170.848,1.046
170.878,1.046
170.908,1.048
170.938,1.045
170.968,1.050
170.998,1.051
171.028,1.048
171.058,1.050
171.088,1.049
171.118,1.047
171.148,1.045
171.178,1.046
171.208,1.049
171.238,1.045
171.268,1.045
171.298,1.048
171.328,1.048
171.358,1.048
171.388,1.047
171.418,1.047
171.448,1.049
171.478,1.048
171.508,1.048
171.538,1.046
171.568,1.047
171.598,1.045
171.628,1.046
171.658,1.043
171.688,1.046
171.718,1.047
171.748,1.050
171.778,1.046
171.808,1.047
171.838,1.045
171.868,1.050
171.898,1.051
171.928,1.046
171.958,1.049
171.988,1.043
172.018,1.049
172.048,1.050
172.078,1.045
172.108,1.048
172.138,1.046
172.168,1.045
172.198,1.046
172.228,1.048
172.258,1.046
172.288,1.048
172.318,1.047
172.348,1.051
172.378,1.043
172.408,1.049
172.438,1.048
172.468,1.043
172.498,1.048
172.528,1.045
172.558,1.046
172.588,1.047
172.618,1.047
172.648,1.048
172.678,1.046
172.708,1.047
172.738,1.047
172.768,1.045
172.798,1.048
172.828,1.046
172.858,1.040
172.888,1.048
172.918,1.043
172.948,1.048
172.978,1.052
173.008,1.047
173.038,1.050
173.068,1.049
173.098,1.048
173.128,1.046
173.158,1.051
173.188,1.044
173.218,1.049
173.248,1.050
173.278,1.045
173.308,1.049
173.338,1.049
173.368,1.048
173.398,1.045
173.428,1.047
173.458,1.047
173.488,1.049
173.518,1.048
173.548,1.049
173.578,1.050
173.608,1.044
173.638,1.047
173.668,1.045
173.698,1.049
173.728,1.046
173.758,1.047
173.788,1.047
173.818,1.046
173.848,1.048
173.878,1.049
173.908,1.048
173.938,1.049
173.968,1.049
173.998,1.049
174.028,1.047
174.058,1.046
174.088,1.049
174.118,1.048
174.148,1.049
174.178,1.049
174.208,1.044
174.238,1.047
174.268,1.046
174.298,1.046
174.328,1.049
174.358,1.047
174.388,1.046
174.418,1.047
174.448,1.048
174.478,1.051
174.508,1.047
174.538,1.046
174.568,1.046
174.598,1.048
174.628,1.044
174.658,1.049
174.688,1.048
174.718,1.046
174.748,1.047
174.778,1.047
174.808,1.046
174.838,1.046
174.868,1.049
174.898,1.047
174.928,1.046
174.958,1.046
174.988,1.048
175.018,1.049
175.048,1.049
175.078,1.046
175.108,1.046
175.138,1.048
175.168,1.046
175.198,1.047
175.228,1.051
175.258,1.047
175.288,1.049
175.318,1.047
175.348,1.048
175.378,1.050
175.408,1.046
175.438,1.046
175.468,1.047
175.498,1.050
175.528,1.049
175.558,1.046
175.588,1.043
175.618,1.042
175.648,1.050
175.678,1.051
175.708,1.048
175.738,1.048
175.768,1.048
175.798,1.047
175.828,1.046
175.858,1.047
175.888,1.047
175.918,1.046
175.948,1.046
175.978,1.049
176.008,1.043
176.038,1.049
176.068,1.046
176.098,1.042
176.128,1.048
176.158,1.046
176.188,1.048
176.218,1.051
176.248,1.046
176.278,1.044
176.308,1.047
176.338,1.048
176.368,1.050
176.398,1.045
176.428,1.043
176.458,1.047
176.488,1.052
176.518,1.052
176.548,1.049
176.578,1.045
176.608,1.048
176.638,1.047
176.668,1.046
176.698,1.045
176.728,1.047
176.758,1.046
176.788,1.053
176.818,1.048
176.848,1.044
176.878,1.046
176.908,1.046
176.938,1.046
176.968,1.045
176.998,1.046
177.028,1.048
177.058,1.048
177.088,1.048
177.118,1.050
177.148,1.046
177.178,1.046
177.208,1.046
177.238,1.047
177.268,1.050
177.298,1.047
177.328,1.046
177.358,1.046
177.388,1.049
177.418,1.047
177.448,1.047
177.478,1.047
177.508,1.047
177.538,1.045
177.568,1.050
177.598,1.047
177.628,1.046
177.658,1.042
177.688,1.049
177.718,1.048
177.748,1.046
177.778,1.045
177.808,1.049
177.838,1.044
177.868,1.047
177.898,1.048
177.928,1.049
177.958,1.046
177.988,1.046
178.018,1.047
178.048,1.048
178.078,1.047
178.108,1.048
178.138,1.047
178.168,1.044
178.198,1.047
178.228,1.048
178.258,1.043
178.288,1.046
178.318,1.044
178.348,1.049
178.378,1.051
178.408,1.045
178.438,1.047
178.468,1.049
178.498,1.049
178.528,1.048
178.558,1.048
178.588,1.046
178.618,1.051
178.648,1.046
178.678,1.047
178.708,1.048
178.738,1.048
178.768,1.051
178.798,1.051
178.828,1.051
178.858,1.051
178.888,1.047
178.918,1.046
178.948,1.050
178.978,1.050
179.008,1.049
179.038,1.045
179.068,1.048
179.098,1.046
179.128,1.047
179.158,1.047
179.188,1.051
179.218,1.049
179.248,1.047
179.278,1.049
179.308,1.048
179.338,1.049
179.368,1.047
179.398,1.047
179.428,1.050
179.458,1.051
179.488,1.042
179.518,1.051
179.548,1.046
179.578,1.042
179.608,1.048
179.638,1.048
179.668,1.047
179.698,1.047
179.728,1.047
179.758,1.043
179.788,1.048
179.818,1.048
179.848,1.048
179.878,1.050
179.908,1.048
179.938,1.048
179.968,1.047
179.998,1.049
180.028,1.050
180.058,1.051
180.088,1.048
180.118,1.044
180.148,1.048
180.178,1.047
180.208,1.048
180.238,1.045
180.268,1.046
180.298,1.052
180.328,1.047
180.358,1.046
180.388,1.048
180.418,1.047
180.448,1.047
180.478,1.046
180.508,1.048
180.538,1.051
180.568,1.050
180.598,1.051
180.628,1.048
180.658,1.051
180.688,1.048
180.718,1.050
180.748,1.046
180.778,1.046
180.808,1.045
180.838,1.049
180.868,1.047
180.898,1.050
180.928,1.046
180.958,1.047
180.988,1.046
181.018,1.052
181.048,1.044
181.078,1.047
181.108,1.048
181.138,1.048
181.168,1.047
181.198,1.046
181.228,1.049
181.258,1.047
181.288,1.048
181.318,1.052
181.348,1.046
181.378,1.047
181.408,1.050
181.438,1.051
181.468,1.048
181.498,1.048
181.528,1.047
181.558,1.047
181.588,1.047
181.618,1.048
181.648,1.046
181.678,1.051
181.708,1.048
181.738,1.050
181.768,1.048
181.798,1.047
181.828,1.051
181.858,1.052
181.888,1.045
181.918,1.048
181.948,1.050
181.978,1.048
182.008,1.049
182.038,1.049
182.068,1.047
182.098,1.048
182.128,1.048
182.158,1.046
182.188,1.048
182.218,1.049
182.248,1.051
182.278,1.048
182.308,1.051
182.338,1.047
182.368,1.047
182.398,1.047
182.428,1.049
182.458,1.047
182.488,1.049
182.518,1.044
182.548,1.047
182.578,1.050
182.608,1.049
182.638,1.050
182.668,1.048
182.698,1.046
182.728,1.048
182.758,1.048
182.788,1.049
182.818,1.053
182.848,1.048
182.878,1.050
182.908,1.050
182.938,1.047
182.968,1.048
182.998,1.048
183.028,1.046
183.058,1.050
183.088,1.050
183.118,1.049
183.148,1.048
183.178,1.046
183.208,1.046
183.238,1.049
183.268,1.051
183.298,1.047
183.328,1.049
183.358,1.047
183.388,1.050
183.418,1.049
183.448,1.050
183.478,1.052
183.508,1.046
183.538,1.048
183.568,1.052
183.598,1.050
183.628,1.048
183.658,1.051
183.688,1.047
183.718,1.047
183.748,1.047
183.778,1.047
183.808,1.048
183.838,1.051
183.868,1.048
183.898,1.045
183.928,1.050
183.958,1.050
183.988,1.047
184.018,1.047
184.048,1.049
184.078,1.047
184.108,1.048
184.138,1.046
184.168,1.049
184.198,1.047
184.228,1.049
184.258,1.048
184.288,1.048
184.318,1.048
184.348,1.050
184.378,1.047
184.408,1.048
184.438,1.046
184.468,1.048
184.498,1.049
184.528,1.049
184.558,1.047
184.588,1.051
184.618,1.047
184.648,1.050
184.678,1.049
184.708,1.047
184.738,1.049
184.768,1.048
184.798,1.046
184.828,1.050
184.858,1.048
184.888,1.047
184.918,1.051
184.948,1.051
184.978,1.048
185.008,1.050
185.038,1.048
185.068,1.049
185.098,1.049
185.128,1.049
185.158,1.049
185.188,1.047
185.218,1.044
185.248,1.047
185.278,1.049
185.308,1.050
185.338,1.048
185.368,1.048
185.398,1.048
185.428,1.047
185.458,1.050
185.488,1.049
185.518,1.049
185.548,1.054
185.578,1.045
185.608,1.048
185.638,1.049
185.668,1.047
185.698,1.049
185.728,1.052
185.758,1.046
185.788,1.048
185.818,1.051
185.848,1.047
185.878,1.050
185.908,1.048
185.938,1.048
185.968,1.049
185.998,1.046
186.028,1.048
186.058,1.050
186.088,1.049
186.118,1.047
186.148,1.055
186.178,1.047
186.208,1.049
186.238,1.050
186.268,1.054
186.298,1.048
186.328,1.052
186.358,1.047
186.388,1.047
186.418,1.051
186.448,1.049
186.478,1.045
186.508,1.047
186.538,1.051
186.568,1.047
186.598,1.049
186.628,1.051
186.658,1.047
186.688,1.047
186.718,1.049
186.748,1.049
186.778,1.050
186.808,1.049
186.838,1.049
186.868,1.047
186.898,1.046
186.928,1.049
186.958,1.046
186.988,1.049
187.018,1.050
187.048,1.045
187.078,1.048
187.108,1.053
187.138,1.048
187.168,1.046
187.198,1.048
187.228,1.047
187.258,1.047
187.288,1.049
187.318,1.053
187.348,1.045
187.378,1.050
187.408,1.050
187.438,1.045
187.468,1.047
187.498,1.046
187.528,1.051
187.558,1.048
187.588,1.049
187.618,1.046
187.648,1.047
187.678,1.046
187.708,1.050
187.738,1.049
187.768,1.048
187.798,1.047
187.828,1.045
187.858,1.049
187.888,1.048
187.918,1.045
187.948,1.047
187.978,1.053
188.008,1.050
188.038,1.050
188.068,1.051
188.098,1.043
188.128,1.055
188.158,1.047
188.188,1.049
188.218,1.049
188.248,1.047
188.278,1.050
188.308,1.047
188.338,1.047
188.368,1.049
188.398,1.048
188.428,1.049
188.458,1.052
188.488,1.048
188.518,1.047
188.548,1.046
188.578,1.046
188.608,1.048
188.638,1.045
188.668,1.051
188.698,1.047
188.728,1.049
188.758,1.049
188.788,1.049
188.818,1.048
188.848,1.049
188.878,1.047
188.908,1.046
188.938,1.049
188.968,1.050
188.998,1.050
189.028,1.048
189.058,1.047
189.088,1.046
189.118,1.048
189.148,1.047
189.178,1.046
189.208,1.052
189.238,1.049
189.268,1.048
189.298,1.050
189.328,1.052
189.358,1.048
189.388,1.047
189.418,1.050
189.448,1.047
189.478,1.047
189.508,1.048
189.538,1.050
189.568,1.047
189.598,1.049
189.628,1.050
189.658,1.049
189.688,1.048
189.718,1.047
189.748,1.048
189.778,1.047
189.808,1.053
189.838,1.048
189.868,1.050
189.898,1.051
189.928,1.045
189.958,1.049
189.988,1.047
190.018,1.050
190.048,1.048
190.078,1.049
190.108,1.048
190.138,1.047
190.168,1.050
190.198,1.046
190.228,1.051
190.258,1.050
190.288,1.050
190.318,1.049
190.348,1.047
190.378,1.047
190.408,1.049
190.438,1.048
190.468,1.049
190.498,1.046
190.528,1.047
190.558,1.048
190.588,1.048
190.618,1.049
190.648,1.052
190.678,1.045
190.708,1.046
190.738,1.051
190.768,1.044
190.798,1.046
190.828,1.049
190.858,1.045
190.888,1.046
190.918,1.049
190.948,1.046
190.978,1.048
191.008,1.048
191.038,1.050
191.068,1.051
191.098,1.048
191.128,1.046
191.158,1.048
191.188,1.049
191.218,1.051
191.248,1.048
191.278,1.048
191.308,1.047
191.338,1.048
191.368,1.050
191.398,1.050
191.428,1.045
191.458,1.049
191.488,1.052
191.518,1.046
191.548,1.050
191.578,1.048
191.608,1.045
191.638,1.046
191.668,1.049
191.698,1.051
191.728,1.049
191.758,1.045
191.788,1.048
191.818,1.050
191.848,1.052
191.878,1.050
191.908,1.049
191.938,1.048
191.968,1.046
191.998,1.051
192.028,1.047
192.058,1.048
192.088,1.048
192.118,1.049
192.148,1.048
192.178,1.048
192.208,1.052
192.238,1.047
192.268,1.049
192.298,1.049
192.328,1.047
192.358,1.048
192.388,1.049
192.418,1.042
192.448,1.049
192.478,1.047
192.508,1.048
192.538,1.051
192.568,1.049
192.598,1.052
192.628,1.048
192.658,1.050
192.688,1.049
192.718,1.049
192.748,1.042
192.778,1.047
192.808,1.046
192.838,1.049
192.868,1.050
192.898,1.050
192.928,1.046
192.958,1.050
192.988,1.047
193.018,1.051
193.048,1.050
193.078,1.049
193.108,1.048
193.138,1.049
193.168,1.050
193.198,1.050
193.228,1.047
193.258,1.046
193.288,1.049
193.318,1.050
193.348,1.050
193.378,1.048
193.408,1.049
193.438,1.050
193.468,1.048
193.498,1.047
193.528,1.049
193.558,1.049
193.588,1.046
193.618,1.044
193.648,1.050
193.678,1.051
193.708,1.048
193.738,1.046
193.768,1.047
193.798,1.045
193.828,1.046
193.858,1.047
193.888,1.046
193.918,1.048
193.948,1.051
193.978,1.047
194.008,1.046
194.038,1.045
194.068,1.049
194.098,1.049
194.128,1.048
194.158,1.050
194.188,1.049
194.218,1.048
194.248,1.048
194.278,1.049
194.308,1.050
194.338,1.046
194.368,1.051
194.398,1.045
194.428,1.049
194.458,1.048
194.488,1.045
194.518,1.052
194.548,1.048
194.578,1.050
194.608,1.050
194.638,1.048
194.668,1.049
194.698,1.049
194.728,1.049
194.758,1.047
194.788,1.049
194.818,1.048
194.848,1.049
194.878,1.051
194.908,1.050
194.938,1.047
194.968,1.050
194.998,1.048
195.028,1.046
195.058,1.048
195.088,1.049
195.118,1.047
195.148,1.049
195.178,1.050
195.208,1.049
195.238,1.049
195.268,1.047
195.298,1.050
195.328,1.049
195.358,1.052
195.388,1.045
195.418,1.051
195.448,1.050
195.478,1.050
195.508,1.047
195.538,1.047
195.568,1.055
195.598,1.049
195.628,1.048
195.658,1.051
195.688,1.048
195.718,1.051
195.748,1.052
195.778,1.048
195.808,1.048
195.838,1.049
195.868,1.045
195.898,1.046
195.928,1.051
195.958,1.049
195.988,1.052
196.018,1.052
196.048,1.049
196.078,1.045
196.108,1.045
196.138,1.048
196.168,1.049
196.198,1.048
196.228,1.049
196.258,1.051
196.288,1.051
196.318,1.051
196.348,1.050
196.378,1.052
196.408,1.046
196.438,1.045
196.468,1.051
196.498,1.053
196.528,1.045
196.558,1.051
196.588,1.051
196.618,1.049
196.648,1.046
196.678,1.046
196.708,1.046
196.738,1.048
196.768,1.048
196.798,1.051
196.828,1.050
196.858,1.049
196.888,1.047
196.918,1.051
196.948,1.048
196.978,1.049
197.008,1.046
197.038,1.048
197.068,1.047
197.098,1.052
197.128,1.052
197.158,1.049
197.188,1.051
197.218,1.047
197.248,1.048
197.278,1.046
197.308,1.046
197.338,1.051
197.368,1.052
197.398,1.046
197.428,1.044
197.458,1.049
197.488,1.046
197.518,1.052
197.548,1.052
197.578,1.048
197.608,1.046
197.638,1.050
197.668,1.049
197.698,1.046
197.728,1.050
197.758,1.051
197.788,1.050
197.818,1.050
197.848,1.042
197.878,1.049
197.908,1.049
197.938,1.049
197.968,1.054
197.998,1.051
198.028,1.052
198.058,1.050
198.088,1.052
198.118,1.050
198.148,1.052
198.178,1.047
198.208,1.052
198.238,1.045
198.268,1.046
198.298,1.046
198.328,1.049
198.358,1.052
198.388,1.050
198.418,1.048
198.448,1.050
198.478,1.048
198.508,1.048
198.538,1.049
198.568,1.048
198.598,1.051
198.628,1.049
198.658,1.047
198.688,1.049
198.718,1.049
198.748,1.050
198.778,1.049
198.808,1.053
198.838,1.048
198.868,1.047
198.898,1.051
198.928,1.047
198.958,1.051
198.988,1.056
199.018,1.046
199.048,1.048
199.078,1.051
199.108,1.048
199.138,1.052
199.168,1.048
199.198,1.046
199.228,1.046
199.258,1.047
199.288,1.047
199.318,1.046
199.348,1.051
199.378,1.051
199.408,1.050
199.438,1.049
199.468,1.052
199.498,1.050
199.528,1.049
199.558,1.046
199.588,1.054
199.618,1.049
199.648,1.048
199.678,1.049
199.708,1.050
199.738,1.047
199.768,1.049
199.798,1.053
199.828,1.053
199.858,1.047
199.888,1.052
199.918,1.049
199.948,1.047
199.978,1.049
200.008,1.047
200.038,1.049
200.068,1.048
200.098,1.049
200.128,1.047
200.158,1.051
200.188,1.049
200.218,1.048
200.248,1.048
200.278,1.047
200.308,1.048
200.338,1.049
200.368,1.052
200.398,1.049
200.428,1.049
200.458,1.051
200.488,1.046
200.518,1.049
200.548,1.047
200.578,1.050
200.608,1.048
200.638,1.051
200.668,1.045
200.698,1.048
200.728,1.049
200.758,1.048
200.788,1.050
200.818,1.048
200.848,1.049
200.878,1.046
200.908,1.044
200.938,1.045
200.968,1.046
200.998,1.046
201.028,1.048
201.058,1.052
201.088,1.050
201.118,1.050
201.148,1.050
201.178,1.048
201.208,1.050
201.238,1.048
201.268,1.044
201.298,1.045
201.328,1.052
201.358,1.044
201.388,1.051
201.418,1.049
201.448,1.046
201.478,1.050
201.508,1.050
201.538,1.049
201.568,1.048
201.598,1.048
201.628,1.048
201.658,1.046
201.688,1.049
201.718,1.049
201.748,1.047
201.778,1.049
201.808,1.051
201.838,1.048
201.868,1.048
201.898,1.044
201.928,1.048
201.958,1.047
201.988,1.051
202.018,1.051
202.048,1.050
202.078,1.044
202.108,1.048
202.138,1.048
202.168,1.051
202.198,1.051
202.228,1.045
202.258,1.047
202.288,1.050
202.318,1.047
202.348,1.050
202.378,1.047
202.408,1.051
202.438,1.052
202.468,1.049
202.498,1.049
202.528,1.048
202.558,1.049
202.588,1.050
202.618,1.052
202.648,1.052
202.678,1.048
202.708,1.047
202.738,1.049
202.768,1.050
202.798,1.048
202.828,1.050
202.858,1.044
202.888,1.049
202.918,1.051
202.948,1.052
202.978,1.050
203.008,1.048
203.038,1.044
203.068,1.046
203.098,1.049
203.128,1.048
203.158,1.048
203.188,1.049
203.218,1.053
203.248,1.047
203.278,1.049
203.308,1.049
203.338,1.051
203.368,1.050
203.398,1.051
203.428,1.048
203.458,1.052
203.488,1.051
203.518,1.051
203.548,1.052
203.578,1.048
203.608,1.050
203.638,1.054
203.668,1.050
203.698,1.049
203.728,1.047
203.758,1.050
203.788,1.053
203.818,1.047
203.848,1.047
203.878,1.047
203.908,1.049
203.938,1.050
203.968,1.050
203.998,1.050
204.028,1.047
204.058,1.049
204.088,1.046
204.118,1.046
204.148,1.047
204.178,1.051
204.208,1.048
204.238,1.050
204.268,1.051
204.298,1.051
204.328,1.048
204.358,1.048
204.388,1.047
204.418,1.050
204.448,1.046
204.478,1.049
204.508,1.046
204.538,1.049
204.568,1.053
204.598,1.051
204.628,1.051
204.658,1.050
204.688,1.046
204.718,1.051
204.748,1.048
204.778,1.051
204.808,1.050
204.838,1.049
204.868,1.050
204.898,1.049
204.928,1.047
204.958,1.050
204.988,1.049
205.018,1.047
205.048,1.045
205.078,1.046
205.108,1.050
205.138,1.047
205.168,1.046
205.198,1.050
205.228,1.049
205.258,1.049
205.288,1.052
205.318,1.052
205.348,1.047
205.378,1.046
205.408,1.049
205.438,1.050
205.468,1.052
205.498,1.049
205.528,1.044
205.558,1.054
205.588,1.049
205.618,1.048
205.648,1.050
205.678,1.049
205.708,1.046
205.738,1.048
205.768,1.048
205.798,1.049
205.828,1.051
205.858,1.050
205.888,1.047
205.918,1.052
205.948,1.049
205.978,1.050
206.008,1.049
206.038,1.047
206.068,1.049
206.098,1.050
206.128,1.049
206.158,1.046
206.188,1.051
206.218,1.048
206.248,1.050
206.278,1.051
206.308,1.051
206.338,1.053
206.368,1.047
206.398,1.047
206.428,1.050
206.458,1.053
206.488,1.050
206.518,1.047
206.548,1.049
206.578,1.045
206.608,1.047
206.638,1.050
206.668,1.048
206.698,1.046
206.728,1.052
206.758,1.047
206.788,1.048
206.818,1.049
206.848,1.046
206.878,1.051
206.908,1.050
206.938,1.050
206.968,1.052
206.998,1.050
207.028,1.051
207.058,1.048
207.088,1.045
207.118,1.049
207.148,1.049
207.178,1.048
207.208,1.048
207.238,1.050
207.268,1.050
207.298,1.045
207.328,1.050
207.358,1.050
207.388,1.049
207.418,1.052
207.448,1.049
207.478,1.046
207.508,1.048
207.538,1.045
207.568,1.048
207.598,1.049
207.628,1.053
207.658,1.055
207.688,1.048
207.718,1.049
207.748,1.052
207.778,1.050
207.808,1.052
207.838,1.051
207.868,1.051
207.898,1.049
207.928,1.047
207.958,1.050
207.988,1.050
208.018,1.052
208.048,1.047
208.078,1.048
208.108,1.051
208.138,1.048
208.168,1.047
208.198,1.051
208.228,1.046
208.258,1.052
208.288,1.049
208.318,1.046
208.348,1.049
208.378,1.046
208.408,1.049
208.438,1.049
208.468,1.048
208.498,1.048
208.528,1.047
208.558,1.049
208.588,1.050
208.618,1.051
208.648,1.048
208.678,1.050
208.708,1.050
208.738,1.044
208.768,1.051
208.798,1.050
208.828,1.051
208.858,1.044
208.888,1.050
208.918,1.048
208.948,1.049
208.978,1.052
209.008,1.047
209.038,1.048
209.068,1.048
209.098,1.050
209.128,1.047
209.158,1.054
209.188,1.049
209.218,1.049
209.248,1.052
209.278,1.050
209.308,1.046
209.338,1.052
209.368,1.049
209.398,1.049
209.428,1.052
209.458,1.050
209.488,1.050
209.518,1.048
209.548,1.049
209.578,1.052
209.608,1.052
209.638,1.048
209.668,1.048
209.698,1.049
209.728,1.051
209.758,1.049
209.788,1.051
209.818,1.051
209.848,1.049
209.878,1.051
209.908,1.049
209.938,1.051
209.968,1.050
209.998,1.047
210.028,1.047
210.058,1.048
210.088,1.049
210.118,1.047
210.148,1.048
210.178,1.051
210.208,1.047
210.238,1.050
210.268,1.050
210.298,1.050
210.328,1.051
210.358,1.049
210.388,1.051
210.418,1.049
210.448,1.047
210.478,1.048
210.508,1.050
210.538,1.049
210.568,1.051
210.598,1.045
210.628,1.049
210.658,1.051
210.688,1.048
210.718,1.047
210.748,1.044
210.778,1.054
210.808,1.051
210.838,1.052
210.868,1.049
210.898,1.046
210.928,1.048
210.958,1.048
210.988,1.053
211.018,1.050
211.048,1.050
211.078,1.049
211.108,1.053
211.138,1.049
211.168,1.049
211.198,1.049
211.228,1.048
211.258,1.046
211.288,1.053
211.318,1.051
211.348,1.049
211.378,1.049
211.408,1.051
211.438,1.050
211.468,1.048
211.498,1.050
211.528,1.050
211.558,1.050
211.588,1.047
211.618,1.048
211.648,1.049
211.678,1.047
211.708,1.049
211.738,1.050
211.768,1.052
211.798,1.048
211.828,1.049
211.858,1.047
211.888,1.048
211.918,1.046
211.948,1.049
211.978,1.049
212.008,1.045
212.038,1.048
212.068,1.047
212.098,1.047
212.128,1.046
212.158,1.048
212.188,1.048
212.218,1.048
212.248,1.051
212.278,1.050
212.308,1.051
212.338,1.049
212.368,1.046
212.398,1.050
212.428,1.050
212.458,1.054
212.488,1.051
212.518,1.048
212.548,1.050
212.578,1.049
212.608,1.051
212.638,1.051
212.668,1.052
212.698,1.047
212.728,1.046
212.758,1.049
212.788,1.053
212.818,1.047
212.848,1.050
212.878,1.048
212.908,1.050
212.938,1.049
212.968,1.050
212.998,1.052
213.028,1.046
213.058,1.048
213.088,1.050
213.118,1.050
213.148,1.053
213.178,1.048
213.208,1.047
213.238,1.051
213.268,1.052
213.298,1.049
213.328,1.050
213.358,1.049
213.388,1.050
213.418,1.052
213.448,1.050
213.478,1.049
213.508,1.050
213.538,1.049
213.568,1.049
213.598,1.046
213.628,1.048
213.658,1.051
213.688,1.050
213.718,1.052
213.748,1.048
213.778,1.047
213.808,1.050
213.838,1.048
213.868,1.049
213.898,1.052
213.928,1.053
213.958,1.047
213.988,1.050
214.018,1.047
214.048,1.048
214.078,1.050
214.108,1.047
214.138,1.044
214.168,1.051
214.198,1.049
214.228,1.049
214.258,1.045
214.288,1.050
214.318,1.048
214.348,1.047
214.378,1.052
214.408,1.046
214.438,1.050
