df_hash,22ZHK4.DL526H
312.058,1.093
312.088,1.086
312.118,1.080
312.148,1.078
312.178,1.080
312.208,1.078
312.238,1.080
312.268,1.083
312.298,1.090
312.328,1.090
312.358,1.089
312.388,1.089
312.418,1.092
312.448,1.084
312.478,1.082
312.508,1.077
312.538,1.080
312.568,1.081
312.598,1.083
312.628,1.086
312.658,1.083
312.688,1.085
312.718,1.089
312.748,1.082
312.778,1.090
312.808,1.085
312.838,1.078
312.868,1.075
312.898,1.084
312.928,1.083
312.958,1.079
312.988,1.086
313.018,1.091
313.048,1.090
313.078,1.081
313.108,1.079
313.138,1.089
313.168,1.088
313.198,1.085
313.228,1.084
313.258,1.085
313.288,1.087
313.318,1.082
313.348,1.086
313.378,1.082
313.408,1.082
313.438,1.080
313.468,1.082
313.498,1.079
313.528,1.082
313.558,1.085
313.588,1.084
313.618,1.089
313.648,1.087
313.678,1.081
313.708,1.087
313.738,1.082
313.768,1.081
313.798,1.083
313.828,1.084
313.858,1.084
313.888,1.084
313.918,1.089
313.948,1.084
313.978,1.086
314.008,1.088
314.038,1.088
314.068,1.083
314.098,1.090
314.128,1.087
314.158,1.081
314.188,1.080
314.218,1.078
314.248,1.085
314.278,1.088
314.308,1.083
314.338,1.087
314.368,1.083
314.398,1.086
314.428,1.088
314.458,1.087
314.488,1.081
314.518,1.080
314.548,1.079
314.578,1.085
314.608,1.084
314.638,1.090
314.668,1.085
314.698,1.082
314.728,1.082
314.758,1.087
314.788,1.083
314.818,1.089
314.848,1.084
314.878,1.090
314.908,1.085
314.938,1.091
314.968,1.082
314.998,1.084
315.028,1.083
315.058,1.084
315.088,1.085
315.118,1.078
315.148,1.086
315.178,1.083
315.208,1.085
315.238,1.085
315.268,1.086
315.298,1.085
315.328,1.085
315.358,1.080
315.388,1.078
315.418,1.081
315.448,1.086
315.478,1.088
315.508,1.089
315.538,1.081
315.568,1.088
315.598,1.081
315.628,1.084
315.658,1.082
315.688,1.086
315.718,1.085
315.748,1.082
315.778,1.088
315.808,1.091
315.838,1.086
315.868,1.085
315.898,1.090
315.928,1.088
315.958,1.082
315.988,1.085
316.018,1.080
316.048,1.085
316.078,1.086
316.108,1.088
316.138,1.093
316.168,1.084
316.198,1.085
316.228,1.083
316.258,1.084
316.288,1.083
316.318,1.084
316.348,1.084
316.378,1.082
316.408,1.094
316.438,1.086
316.468,1.088
316.498,1.088
316.528,1.092
316.558,1.088
316.588,1.080
316.618,1.084
316.648,1.089
316.678,1.088
316.708,1.084
316.738,1.086
316.768,1.084
316.798,1.085
316.828,1.091
316.858,1.087
316.888,1.082
316.918,1.082
316.948,1.079
316.978,1.086
317.008,1.085
317.038,1.083
317.068,1.083
317.098,1.085
317.128,1.086
317.158,1.087
317.188,1.084
317.218,1.085
317.248,1.088
317.278,1.086
317.308,1.083
317.338,1.087
317.368,1.086
317.398,1.088
317.428,1.084
317.458,1.089
317.488,1.084
317.518,1.081
317.548,1.085
317.578,1.085
317.608,1.088
317.638,1.080
317.668,1.081
317.698,1.084
317.728,1.089
317.758,1.083
317.788,1.086
317.818,1.089
317.848,1.084
317.878,1.082
317.908,1.085
317.938,1.087
317.968,1.083
317.998,1.086
318.028,1.085
318.058,1.084
318.088,1.090
318.118,1.084
318.148,1.082
318.178,1.088
318.208,1.086
318.238,1.088
318.268,1.086
318.298,1.085
318.328,1.081
318.358,1.088
318.388,1.086
318.418,1.083
318.448,1.086
318.478,1.089
318.508,1.086
318.538,1.083
318.568,1.081
318.598,1.088
318.628,1.084
318.658,1.088
318.688,1.085
318.718,1.087
318.748,1.084
318.778,1.089
318.808,1.089
318.838,1.087
318.868,1.083
318.898,1.083
318.928,1.082
318.958,1.082
318.988,1.083
319.018,1.088
319.048,1.086
319.078,1.083
319.108,1.091
319.138,1.086
319.168,1.082
319.198,1.082
319.228,1.083
319.258,1.084
319.288,1.084
319.318,1.084
319.348,1.085
319.378,1.085
319.408,1.083
319.438,1.086
319.468,1.085
319.498,1.086
319.528,1.079
319.558,1.079
319.588,1.086
319.618,1.085
319.648,1.082
319.678,1.084
319.708,1.084
319.738,1.085
319.768,1.084
319.798,1.082
319.828,1.075
319.858,1.084
319.888,1.089
319.918,1.086
319.948,1.084
319.978,1.084
320.008,1.089
320.038,1.094
320.068,1.083
320.098,1.083
320.128,1.085
320.158,1.083
320.188,1.086
320.218,1.084
320.248,1.091
320.278,1.090
320.308,1.078
320.338,1.080
320.368,1.086
320.398,1.083
320.428,1.081
320.458,1.082
320.488,1.083
320.518,1.088
320.548,1.090
320.578,1.087
320.608,1.084
320.638,1.082
320.668,1.081
320.698,1.084
320.728,1.082
320.758,1.079
320.788,1.088
320.818,1.086
320.848,1.090
320.878,1.088
320.908,1.090
320.938,1.084
320.968,1.080
320.998,1.079
321.028,1.083
321.058,1.088
321.088,1.083
321.118,1.084
321.148,1.088
321.178,1.084
321.208,1.086
321.238,1.082
321.268,1.086
321.298,1.085
321.328,1.082
321.358,1.088
321.388,1.090
321.418,1.092
321.448,1.082
321.478,1.085
321.508,1.081
321.538,1.088
321.568,1.079
321.598,1.087
321.628,1.084
321.658,1.075
321.688,1.078
321.718,1.097
321.748,1.094
321.778,1.086
321.808,1.084
321.838,1.087
321.868,1.085
321.898,1.084
321.928,1.085
321.958,1.085
321.988,1.084
322.018,1.087
322.048,1.079
322.078,1.080
322.108,1.080
322.138,1.080
322.168,1.085
322.198,1.089
322.228,1.085
322.258,1.088
322.288,1.090
322.318,1.089
322.348,1.085
322.378,1.082
322.408,1.085
322.438,1.087
322.468,1.084
322.498,1.088
322.528,1.083
322.558,1.074
322.588,1.076
322.618,1.078
322.648,1.087
322.678,1.096
322.708,1.094
322.738,1.104
322.768,1.101
322.798,1.090
322.828,1.083
322.858,1.077
322.888,1.077
322.918,1.070
322.948,1.075
322.978,1.086
323.008,1.085
323.038,1.093
323.068,1.092
323.098,1.087
323.128,1.081
323.158,1.080
323.188,1.084
323.218,1.085
323.248,1.084
323.278,1.086
323.308,1.084
323.338,1.089
323.368,1.088
323.398,1.087
323.428,1.085
323.458,1.086
323.488,1.086
323.518,1.087
323.548,1.089
323.578,1.086
323.608,1.090
323.638,1.090
323.668,1.084
323.698,1.075
323.728,1.080
323.758,1.082
323.788,1.089
323.818,1.087
323.848,1.085
323.878,1.084
323.908,1.086
323.938,1.085
323.968,1.081
323.998,1.089
324.028,1.091
324.058,1.088
324.088,1.084
324.118,1.087
324.148,1.085
324.178,1.086
324.208,1.083
324.238,1.079
324.268,1.082
324.298,1.087
324.328,1.089
324.358,1.092
324.388,1.085
324.418,1.086
324.448,1.084
324.478,1.089
324.508,1.085
324.538,1.082
324.568,1.080
324.598,1.082
324.628,1.084
324.658,1.085
324.688,1.085
324.718,1.083
324.748,1.093
324.778,1.086
324.808,1.080
324.838,1.085
324.868,1.090
324.898,1.090
324.928,1.087
324.958,1.084
324.988,1.089
325.018,1.080
325.048,1.081
325.078,1.083
325.108,1.084
325.138,1.086
325.168,1.087
325.198,1.087
325.228,1.084
325.258,1.083
325.288,1.087
325.318,1.085
325.348,1.086
325.378,1.089
325.408,1.084
325.438,1.086
325.468,1.080
325.498,1.082
325.528,1.088
325.558,1.085
325.588,1.088
325.618,1.089
325.648,1.089
325.678,1.077
325.708,1.082
325.738,1.088
325.768,1.089
325.798,1.088
325.828,1.087
325.858,1.086
325.888,1.086
325.918,1.082
325.948,1.088
325.978,1.085
326.008,1.081
326.038,1.084
326.068,1.082
326.098,1.081
326.128,1.083
326.158,1.082
326.188,1.085
326.218,1.091
326.248,1.087
326.278,1.083
326.308,1.088
326.338,1.085
326.368,1.088
326.398,1.085
326.428,1.084
326.458,1.084
326.488,1.086
326.518,1.079
326.548,1.081
326.578,1.077
326.608,1.093
326.638,1.086
326.668,1.086
326.698,1.084
326.728,1.088
326.758,1.089
326.788,1.084
326.818,1.083
326.848,1.086
326.878,1.090
326.908,1.089
326.938,1.085
326.968,1.081
326.998,1.085
327.028,1.086
327.058,1.081
327.088,1.084
327.118,1.081
327.148,1.084
327.178,1.091
327.208,1.085
327.238,1.086
327.268,1.092
327.298,1.087
327.328,1.090
327.358,1.082
327.388,1.080
327.418,1.086
327.448,1.089
327.478,1.083
327.508,1.087
327.538,1.090
327.568,1.085
327.598,1.088
327.628,1.089
327.658,1.083
327.688,1.082
327.718,1.085
327.748,1.082
327.778,1.086
327.808,1.090
327.838,1.092
327.868,1.091
327.898,1.091
327.928,1.086
327.958,1.082
327.988,1.079
328.018,1.089
328.048,1.090
328.078,1.083
328.108,1.081
328.138,1.077
328.168,1.074
328.198,1.082
328.228,1.084
328.258,1.096
328.288,1.093
328.318,1.088
328.348,1.086
328.378,1.084
328.408,1.083
328.438,1.085
328.468,1.092
328.498,1.081
328.528,1.080
328.558,1.086
328.588,1.089
328.618,1.102
328.648,1.097
328.678,1.080
328.708,1.068
328.738,1.063
328.768,1.062
328.798,1.073
328.828,1.083
328.858,1.087
328.888,1.090
328.918,1.095
328.948,1.095
328.978,1.090
329.008,1.084
329.038,1.088
329.068,1.086
329.098,1.093
329.128,1.093
329.158,1.087
329.188,1.086
329.218,1.090
329.248,1.086
329.278,1.085
329.308,1.079
329.338,1.079
329.368,1.081
329.398,1.087
329.428,1.087
329.458,1.086
329.488,1.089
329.518,1.088
329.548,1.097
329.578,1.088
329.608,1.083
329.638,1.076
329.668,1.082
329.698,1.087
329.728,1.083
329.758,1.080
329.788,1.087
329.818,1.095
329.848,1.089
329.878,1.082
329.908,1.087
329.938,1.080
329.968,1.077
329.998,1.090
330.028,1.089
330.058,1.086
330.088,1.081
330.118,1.083
330.148,1.088
330.178,1.084
330.208,1.085
330.238,1.088
330.268,1.082
330.298,1.083
330.328,1.084
330.358,1.083
330.388,1.084
330.418,1.084
330.448,1.077
330.478,1.082
330.508,1.086
330.538,1.086
330.568,1.093
330.598,1.090
330.628,1.091
330.658,1.087
330.688,1.087
330.718,1.090
330.748,1.090
330.778,1.090
330.808,1.080
330.838,1.081
330.868,1.079
330.898,1.081
330.928,1.078
330.958,1.078
330.988,1.078
331.018,1.080
331.048,1.090
331.078,1.088
331.108,1.090
331.138,1.093
331.168,1.093
331.198,1.087
331.228,1.079
331.258,1.078
331.288,1.085
331.318,1.085
331.348,1.086
331.378,1.083
331.408,1.077
331.438,1.089
331.468,1.088
331.498,1.087
331.528,1.096
331.558,1.086
331.588,1.089
331.618,1.091
331.648,1.087
331.678,1.082
331.708,1.073
331.738,1.076
331.768,1.087
331.798,1.086
331.828,1.080
331.858,1.092
331.888,1.085
331.918,1.087
331.948,1.087
331.978,1.088
332.008,1.087
332.038,1.083
332.068,1.079
332.098,1.085
332.128,1.087
332.158,1.082
332.188,1.082
332.218,1.084
332.248,1.084
332.278,1.086
332.308,1.089
332.338,1.085
332.368,1.083
332.398,1.086
332.428,1.088
332.458,1.088
332.488,1.083
332.518,1.076
332.548,1.086
332.578,1.085
332.608,1.081
332.638,1.086
332.668,1.086
332.698,1.089
332.728,1.086
332.758,1.091
332.788,1.086
332.818,1.084
332.848,1.080
332.878,1.081
332.908,1.084
332.938,1.082
332.968,1.094
332.998,1.086
333.028,1.086
333.058,1.088
333.088,1.084
333.118,1.090
333.148,1.084
333.178,1.080
333.208,1.087
333.238,1.085
333.268,1.082
333.298,1.087
333.328,1.087
333.358,1.086
333.388,1.091
333.418,1.083
333.448,1.086
333.478,1.084
333.508,1.084
333.538,1.087
333.568,1.080
333.598,1.080
333.628,1.079
333.658,1.081
333.688,1.083
333.718,1.083
333.748,1.085
333.778,1.096
333.808,1.088
333.838,1.082
333.868,1.086
333.898,1.091
333.928,1.090
333.958,1.086
333.988,1.087
334.018,1.088
334.048,1.090
334.078,1.086
334.108,1.084
334.138,1.082
334.168,1.080
334.198,1.082
334.228,1.080
334.258,1.084
334.288,1.084
334.318,1.086
334.348,1.084
334.378,1.081
334.408,1.090
334.438,1.091
334.468,1.080
334.498,1.083
334.528,1.084
334.558,1.091
334.588,1.087
334.618,1.086
334.648,1.089
334.678,1.083
334.708,1.082
334.738,1.092
334.768,1.084
334.798,1.080
334.828,1.087
334.858,1.082
334.888,1.098
334.918,1.108
334.948,1.132
334.978,1.147
335.008,1.137
335.038,1.115
335.068,1.098
335.098,1.089
335.128,1.093
335.158,1.096
335.188,1.075
335.218,1.074
335.248,1.080
335.278,1.085
335.308,1.080
335.338,1.073
335.368,1.067
335.398,1.065
335.428,1.067
335.458,1.056
335.488,1.044
335.518,1.033
335.548,1.037
335.578,1.057
335.608,1.065
335.638,1.052
335.668,1.045
335.698,1.040
335.728,1.035
335.758,1.045
335.788,1.074
335.818,1.091
335.848,1.100
335.878,1.114
335.908,1.118
335.938,1.109
335.968,1.108
335.998,1.091
336.028,1.094
336.058,1.101
336.088,1.106
336.118,1.094
336.148,1.079
336.178,1.046
336.208,1.056
336.238,1.061
336.268,1.062
336.298,1.066
336.328,1.062
336.358,1.051
336.388,1.061
336.418,1.069
336.448,1.069
336.478,1.067
336.508,1.065
336.538,1.074
336.568,1.070
336.598,1.069
336.628,1.077
336.658,1.085
336.688,1.084
336.718,1.096
336.748,1.083
336.778,1.075
336.808,1.060
336.838,1.061
336.868,1.085
336.898,1.104
336.928,1.105
336.958,1.111
336.988,1.113
337.018,1.099
337.048,1.087
337.078,1.097
337.108,1.109
337.138,1.092
337.168,1.075
337.198,1.075
337.228,1.075
337.258,1.079
337.288,1.067
337.318,1.066
337.348,1.066
337.378,1.056
337.408,1.060
337.438,1.078
337.468,1.083
337.498,1.077
337.528,1.076
337.558,1.075
337.588,1.078
337.618,1.083
337.648,1.076
337.678,1.064
337.708,1.072
337.738,1.076
337.768,1.076
337.798,1.084
337.828,1.081
337.858,1.079
337.888,1.068
337.918,1.056
337.948,1.050
337.978,1.073
338.008,1.095
338.038,1.115
338.068,1.107
338.098,1.107
338.128,1.100
338.158,1.093
338.188,1.082
338.218,1.079
338.248,1.088
338.278,1.076
338.308,1.071
338.338,1.083
338.368,1.090
338.398,1.084
338.428,1.090
338.458,1.090
338.488,1.088
338.518,1.092
338.548,1.090
338.578,1.091
338.608,1.086
338.638,1.083
338.668,1.077
338.698,1.080
338.728,1.082
338.758,1.085
338.788,1.085
338.818,1.089
338.848,1.090
338.878,1.086
338.908,1.084
338.938,1.084
338.968,1.087
338.998,1.083
339.028,1.080
339.058,1.082
339.088,1.082
339.118,1.077
339.148,1.079
339.178,1.078
339.208,1.084
339.238,1.076
339.268,1.081
339.298,1.081
339.328,1.080
339.358,1.081
339.388,1.080
339.418,1.087
339.448,1.088
339.478,1.078
339.508,1.082
339.538,1.086
339.568,1.084
339.598,1.074
339.628,1.082
339.658,1.084
339.688,1.079
339.718,1.083
339.748,1.084
339.778,1.084
339.808,1.085
339.838,1.080
339.868,1.082
339.898,1.083
339.928,1.084
339.958,1.083
339.988,1.082
340.018,1.082
340.048,1.083
340.078,1.079
340.108,1.087
340.138,1.088
340.168,1.082
340.198,1.086
340.228,1.086
340.258,1.078
340.288,1.080
340.318,1.078
340.348,1.077
340.378,1.084
340.408,1.083
340.438,1.077
340.468,1.079
340.498,1.081
340.528,1.083
340.558,1.082
340.588,1.079
340.618,1.083
340.648,1.078
340.678,1.080
340.708,1.080
340.738,1.084
340.768,1.080
340.798,1.077
340.828,1.086
340.858,1.083
340.888,1.079
340.918,1.080
340.948,1.079
340.978,1.083
341.008,1.078
341.038,1.090
341.068,1.086
341.098,1.081
341.128,1.082
341.158,1.080
341.188,1.087
341.218,1.083
341.248,1.077
341.278,1.082
341.308,1.084
341.338,1.083
341.368,1.082
341.398,1.080
341.428,1.084
341.458,1.083
341.488,1.081
341.518,1.084
341.548,1.085
341.578,1.086
341.608,1.084
341.638,1.084
341.668,1.087
341.698,1.084
341.728,1.081
341.758,1.078
341.788,1.089
341.818,1.084
341.848,1.079
341.878,1.077
341.908,1.076
341.938,1.078
341.968,1.084
341.998,1.083
342.028,1.080
342.058,1.077
342.088,1.085
342.118,1.078
342.148,1.075
342.178,1.079
342.208,1.090
342.238,1.087
342.268,1.084
342.298,1.089
342.328,1.086
342.358,1.082
342.388,1.080
342.418,1.079
342.448,1.079
342.478,1.086
342.508,1.085
342.538,1.083
342.568,1.083
342.598,1.084
342.628,1.083
342.658,1.082
342.688,1.081
342.718,1.083
342.748,1.086
342.778,1.080
342.808,1.084
342.838,1.085
342.868,1.078
342.898,1.076
342.928,1.082
342.958,1.084
342.988,1.082
343.018,1.086
343.048,1.080
343.078,1.086
343.108,1.085
343.138,1.083
343.168,1.083
343.198,1.077
343.228,1.079
343.258,1.078
343.288,1.083
343.318,1.085
343.348,1.084
343.378,1.089
343.408,1.088
343.438,1.081
343.468,1.083
343.498,1.086
343.528,1.083
343.558,1.082
343.588,1.085
343.618,1.086
343.648,1.081
343.678,1.077
343.708,1.081
343.738,1.084
343.768,1.077
343.798,1.085
343.828,1.084
343.858,1.082
343.888,1.084
343.918,1.087
343.948,1.081
343.978,1.087
344.008,1.084
344.038,1.081
344.068,1.080
344.098,1.079
344.128,1.085
344.158,1.082
344.188,1.080
344.218,1.085
344.248,1.085
344.278,1.082
344.308,1.084
344.338,1.091
344.368,1.079
344.398,1.082
344.428,1.083
344.458,1.080
344.488,1.078
344.518,1.081
344.548,1.076
344.578,1.083
344.608,1.083
344.638,1.080
344.668,1.082
344.698,1.081
344.728,1.086
344.758,1.083
344.788,1.081
344.818,1.079
344.848,1.083
344.878,1.083
344.908,1.081
344.938,1.082
344.968,1.082
344.998,1.081
345.028,1.080
345.058,1.082
345.088,1.083
345.118,1.078
345.148,1.081
345.178,1.084
345.208,1.084
345.238,1.082
345.268,1.084
345.298,1.085
345.328,1.083
345.358,1.079
345.388,1.079
345.418,1.086
345.448,1.079
345.478,1.082
345.508,1.080
345.538,1.081
345.568,1.078
345.598,1.082
345.628,1.081
345.658,1.079
345.688,1.080
345.718,1.083
345.748,1.080
345.778,1.084
345.808,1.082
345.838,1.079
345.868,1.081
345.898,1.080
345.928,1.084
345.958,1.083
345.988,1.086
346.018,1.079
346.048,1.085
346.078,1.087
346.108,1.079
346.138,1.082
346.168,1.080
346.198,1.080
346.228,1.083
346.258,1.085
346.288,1.083
346.318,1.081
346.348,1.080
346.378,1.078
346.408,1.080
346.438,1.080
346.468,1.078
346.498,1.084
346.528,1.083
346.558,1.079
346.588,1.084
346.618,1.081
346.648,1.087
346.678,1.081
346.708,1.080
346.738,1.081
346.768,1.087
346.798,1.089
346.828,1.078
346.858,1.084
346.888,1.082
346.918,1.079
346.948,1.081
346.978,1.080
347.008,1.077
347.038,1.083
347.068,1.080
347.098,1.082
347.128,1.081
347.158,1.084
347.188,1.082
347.218,1.085
347.248,1.081
347.278,1.080
347.308,1.077
347.338,1.084
347.368,1.082
347.398,1.082
347.428,1.082
347.458,1.081
347.488,1.081
347.518,1.080
347.548,1.080
347.578,1.087
347.608,1.081
347.638,1.085
347.668,1.082
347.698,1.081
347.728,1.082
347.758,1.085
347.788,1.083
347.818,1.082
347.848,1.078
347.878,1.083
347.908,1.084
347.938,1.081
347.968,1.084
347.998,1.082
348.028,1.080
348.058,1.084
348.088,1.077
348.118,1.076
348.148,1.076
348.178,1.078
348.208,1.086
348.238,1.082
348.268,1.082
348.298,1.084
348.328,1.087
348.358,1.090
348.388,1.091
348.418,1.098
348.448,1.109
348.478,1.120
348.508,1.110
348.538,1.092
348.568,1.082
348.598,1.067
348.628,1.066
348.658,1.068
348.688,1.077
348.718,1.086
348.748,1.086
348.778,1.076
348.808,1.068
348.838,1.078
348.868,1.069
348.898,1.063
348.928,1.068
348.958,1.087
348.988,1.072
349.018,1.076
349.048,1.078
349.078,1.085
349.108,1.080
349.138,1.091
349.168,1.128
349.198,1.116
349.228,1.104
349.258,1.103
349.288,1.090
349.318,1.063
349.348,1.051
349.378,1.039
349.408,1.046
349.438,1.032
349.468,1.023
349.498,1.045
349.528,1.061
349.558,1.073
349.588,1.068
349.618,1.082
349.648,1.070
349.678,1.082
349.708,1.072
349.738,1.066
349.768,1.088
349.798,1.087
349.828,1.081
349.858,1.065
349.888,1.071
349.918,1.085
349.948,1.088
349.978,1.082
350.008,1.086
350.038,1.085
350.068,1.098
350.098,1.103
350.128,1.100
350.158,1.104
350.188,1.100
350.218,1.096
350.248,1.093
350.278,1.086
350.308,1.086
350.338,1.094
350.368,1.079
350.398,1.075
350.428,1.078
350.458,1.085
350.488,1.087
350.518,1.088
350.548,1.085
350.578,1.085
350.608,1.086
350.638,1.088
350.668,1.094
350.698,1.087
350.728,1.094
350.758,1.084
350.788,1.086
350.818,1.087
350.848,1.087
350.878,1.079
350.908,1.081
350.938,1.090
350.968,1.089
350.998,1.086
351.028,1.084
351.058,1.080
351.088,1.086
351.118,1.086
351.148,1.082
351.178,1.084
351.208,1.083
351.238,1.086
351.268,1.089
351.298,1.088
351.328,1.096
351.358,1.085
351.388,1.080
351.418,1.086
351.448,1.080
351.478,1.083
351.508,1.081
351.538,1.082
351.568,1.087
351.598,1.087
351.628,1.089
351.658,1.087
351.688,1.083
351.718,1.087
351.748,1.090
351.778,1.083
351.808,1.081
351.838,1.083
351.868,1.084
351.898,1.085
351.928,1.083
351.958,1.086
351.988,1.087
352.018,1.086
352.048,1.086
352.078,1.082
352.108,1.082
352.138,1.084
352.168,1.087
352.198,1.085
352.228,1.082
352.258,1.084
352.288,1.086
352.318,1.084
352.348,1.082
352.378,1.083
352.408,1.078
352.438,1.087
352.468,1.087
352.498,1.086
352.528,1.087
352.558,1.082
352.588,1.084
352.618,1.086
352.648,1.084
352.678,1.087
352.708,1.078
352.738,1.087
352.768,1.082
352.798,1.086
352.828,1.084
352.858,1.084
352.888,1.082
352.918,1.086
352.948,1.086
352.978,1.087
353.008,1.086
353.038,1.082
353.068,1.078
353.098,1.087
353.128,1.082
353.158,1.082
353.188,1.089
353.218,1.083
353.248,1.080
353.278,1.090
353.308,1.091
353.338,1.086
353.368,1.087
353.398,1.081
353.428,1.080
353.458,1.080
353.488,1.084
353.518,1.082
353.548,1.083
353.578,1.081
353.608,1.081
353.638,1.090
353.668,1.093
353.698,1.085
353.728,1.081
353.758,1.082
353.788,1.087
353.818,1.087
353.848,1.080
353.878,1.084
353.908,1.086
353.938,1.087
353.968,1.088
353.998,1.089
354.028,1.084
354.058,1.082
354.088,1.084
354.118,1.090
354.148,1.091
354.178,1.085
354.208,1.084
354.238,1.084
354.268,1.084
354.298,1.082
354.328,1.085
354.358,1.080
354.388,1.083
354.418,1.084
354.448,1.081
354.478,1.084
354.508,1.093
354.538,1.086
354.568,1.080
354.598,1.090
354.628,1.091
354.658,1.085
354.688,1.081
354.718,1.084
354.748,1.083
354.778,1.086
354.808,1.083
354.838,1.085
354.868,1.088
354.898,1.090
354.928,1.088
354.958,1.092
354.988,1.090
355.018,1.088
355.048,1.082
355.078,1.087
355.108,1.081
355.138,1.086
355.168,1.083
355.198,1.087
355.228,1.089
355.258,1.087
355.288,1.086
355.318,1.080
355.348,1.084
355.378,1.084
355.408,1.085
355.438,1.083
355.468,1.080
355.498,1.085
355.528,1.081
355.558,1.086
355.588,1.085
355.618,1.084
355.648,1.090
355.678,1.084
355.708,1.082
355.738,1.086
355.768,1.092
355.798,1.085
355.828,1.079
355.858,1.086
355.888,1.086
355.918,1.086
355.948,1.081
355.978,1.080
356.008,1.085
356.038,1.080
356.068,1.089
