df_hash,22ZHK4.8FYAMK
56.212,1.032
56.242,1.028
56.272,1.030
56.302,1.034
56.332,1.030
56.362,1.027
56.392,1.031
56.422,1.032
56.452,1.029
56.482,1.031
56.512,1.030
56.542,1.030
56.572,1.029
56.602,1.030
56.632,1.031
56.662,1.030
56.692,1.032
56.722,1.032
56.752,1.028
56.782,1.031
56.812,1.028
56.842,1.033
56.872,1.029
56.902,1.029
56.932,1.033
56.962,1.032
56.992,1.030
57.022,1.032
57.052,1.030
57.082,1.029
57.112,1.030
57.142,1.030
57.172,1.030
57.202,1.032
57.232,1.031
57.262,1.029
57.292,1.028
57.322,1.033
57.352,1.032
57.382,1.029
57.412,1.032
57.442,1.031
57.472,1.033
57.502,1.029
57.532,1.032
57.562,1.031
57.592,1.034
57.622,1.028
57.652,1.025
57.682,1.030
57.712,1.031
57.742,1.029
57.772,1.027
57.802,1.036
57.832,1.032
57.862,1.032
57.892,1.034
57.922,1.027
57.952,1.032
57.982,1.030
58.012,1.030
58.042,1.031
58.072,1.032
58.102,1.030
58.132,1.028
58.162,1.032
58.192,1.030
58.222,1.035
58.252,1.033
58.282,1.028
58.312,1.032
58.342,1.030
58.372,1.031
58.402,1.030
58.432,1.032
58.462,1.030
58.492,1.031
58.522,1.031
58.552,1.026
58.582,1.031
58.612,1.032
58.642,1.029
58.672,1.029
58.702,1.028
58.732,1.029
58.762,1.032
58.792,1.030
58.822,1.025
58.852,1.033
58.882,1.032
58.912,1.029
58.942,1.028
58.972,1.032
59.002,1.031
59.032,1.028
59.062,1.028
59.092,1.030
59.122,1.034
59.152,1.032
59.182,1.030
59.212,1.026
59.242,1.032
59.272,1.030
59.302,1.028
59.332,1.028
59.362,1.030
59.392,1.033
59.422,1.033
59.452,1.034
59.482,1.029
59.512,1.032
59.542,1.030
59.572,1.028
59.602,1.030
59.632,1.031
59.662,1.028
59.692,1.031
59.722,1.030
59.752,1.029
59.782,1.030
59.812,1.028
59.842,1.035
59.872,1.034
59.902,1.030
59.932,1.029
59.962,1.030
59.992,1.031
60.022,1.032
60.052,1.029
60.082,1.025
60.112,1.033
60.142,1.032
60.172,1.028
60.202,1.030
60.232,1.031
60.262,1.031
60.292,1.030
60.322,1.028
60.352,1.028
60.382,1.031
60.412,1.030
60.442,1.032
60.472,1.032
60.502,1.031
60.532,1.027
60.562,1.032
60.592,1.032
60.622,1.028
60.652,1.026
60.682,1.028
60.712,1.036
60.742,1.027
60.772,1.028
60.802,1.031
60.832,1.032
60.862,1.031
60.892,1.030
60.922,1.030
60.952,1.028
60.982,1.034
61.012,1.030
61.042,1.033
61.072,1.028
61.102,1.026
61.132,1.030
61.162,1.030
61.192,1.031
61.222,1.025
61.252,1.034
61.282,1.034
61.312,1.029
61.342,1.030
61.372,1.030
61.402,1.031
61.432,1.032
61.462,1.032
61.492,1.032
61.522,1.028
61.552,1.032
61.582,1.033
61.612,1.035
61.642,1.029
61.672,1.028
61.702,1.029
61.732,1.030
61.762,1.028
61.792,1.029
61.822,1.031
61.852,1.033
61.882,1.029
61.912,1.027
61.942,1.031
61.972,1.030
62.002,1.030
62.032,1.030
62.062,1.031
62.092,1.030
62.122,1.032
62.152,1.025
62.182,1.033
62.212,1.038
62.242,1.030
62.272,1.030
62.302,1.030
62.332,1.030
62.362,1.033
62.392,1.037
62.422,1.030
62.452,1.032
62.482,1.034
62.512,1.030
62.542,1.031
62.572,1.030
62.602,1.031
62.632,1.030
62.662,1.033
62.692,1.030
62.722,1.031
62.752,1.032
62.782,1.026
62.812,1.034
62.842,1.033
62.872,1.031
62.902,1.027
62.932,1.029
62.962,1.032
62.992,1.030
63.022,1.030
63.052,1.030
63.082,1.030
63.112,1.036
63.142,1.034
63.172,1.026
63.202,1.029
63.232,1.029
63.262,1.031
63.292,1.030
63.322,1.032
63.352,1.033
63.382,1.033
63.412,1.035
63.442,1.032
63.472,1.025
63.502,1.028
63.532,1.033
63.562,1.034
63.592,1.031
63.622,1.033
63.652,1.032
63.682,1.032
63.712,1.032
63.742,1.026
63.772,1.034
63.802,1.031
63.832,1.030
63.862,1.031
63.892,1.028
63.922,1.034
63.952,1.034
63.982,1.031
64.012,1.031
64.042,1.033
64.072,1.031
64.102,1.032
64.132,1.032
64.162,1.023
64.192,1.031
64.222,1.034
64.252,1.033
64.282,1.034
64.312,1.031
64.342,1.030
64.372,1.029
64.402,1.031
64.432,1.026
64.462,1.032
64.492,1.037
64.522,1.035
64.552,1.029
64.582,1.024
64.612,1.028
64.642,1.027
64.672,1.030
64.702,1.031
64.732,1.037
64.762,1.033
64.792,1.034
64.822,1.034
64.852,1.034
64.882,1.032
64.912,1.036
64.942,1.033
64.972,1.030
65.002,1.029
65.032,1.029
65.062,1.033
65.092,1.034
65.122,1.032
65.152,1.032
65.182,1.034
65.212,1.029
65.242,1.032
65.272,1.028
65.302,1.027
65.332,1.030
65.362,1.029
65.392,1.031
65.422,1.035
65.452,1.029
65.482,1.030
65.512,1.033
65.542,1.033
65.572,1.036
65.602,1.027
65.632,1.031
65.662,1.031
65.692,1.026
65.722,1.034
65.752,1.037
65.782,1.031
65.812,1.034
65.842,1.033
65.872,1.032
65.902,1.031
65.932,1.032
65.962,1.031
65.992,1.034
66.022,1.034
66.052,1.032
66.082,1.030
66.112,1.030
66.142,1.034
66.172,1.031
66.202,1.032
66.232,1.026
66.262,1.030
66.292,1.031
66.322,1.033
66.352,1.032
66.382,1.032
66.412,1.034
66.442,1.032
66.472,1.028
66.502,1.029
66.532,1.031
66.562,1.028
66.592,1.034
66.622,1.029
66.652,1.034
66.682,1.033
66.712,1.034
66.742,1.034
66.772,1.034
66.802,1.029
66.832,1.029
66.862,1.032
66.892,1.032
66.922,1.030
66.952,1.029
66.982,1.036
67.012,1.030
67.042,1.030
67.072,1.029
67.102,1.031
67.132,1.031
67.162,1.033
67.192,1.033
67.222,1.029
67.252,1.030
67.282,1.031
67.312,1.036
67.342,1.028
67.372,1.029
67.402,1.033
67.432,1.031
67.462,1.034
67.492,1.035
67.522,1.032
67.552,1.034
67.582,1.030
67.612,1.030
67.642,1.030
67.672,1.031
67.702,1.032
67.732,1.030
67.762,1.032
67.792,1.037
67.822,1.026
67.852,1.035
67.882,1.035
67.912,1.030
67.942,1.027
67.972,1.034
68.002,1.029
68.032,1.035
68.062,1.032
68.092,1.030
68.122,1.035
68.152,1.034
68.182,1.032
68.212,1.028
68.242,1.034
68.272,1.032
68.302,1.033
68.332,1.030
68.362,1.031
68.392,1.029
68.422,1.027
68.452,1.037
68.482,1.035
68.512,1.031
68.542,1.032
68.572,1.029
68.602,1.031
68.632,1.031
68.662,1.032
68.692,1.028
68.722,1.033
68.752,1.034
68.782,1.028
68.812,1.030
68.842,1.032
68.872,1.029
68.902,1.033
68.932,1.032
68.962,1.028
68.992,1.033
69.022,1.036
69.052,1.030
69.082,1.032
69.112,1.029
69.142,1.033
69.172,1.035
69.202,1.027
69.232,1.032
69.262,1.032
69.292,1.032
69.322,1.033
69.352,1.032
69.382,1.032
69.412,1.032
69.442,1.030
69.472,1.030
69.502,1.034
69.532,1.028
69.562,1.029
69.592,1.031
69.622,1.030
69.652,1.032
69.682,1.030
69.712,1.031
69.742,1.026
69.772,1.033
69.802,1.032
69.832,1.035
69.862,1.028
69.892,1.031
69.922,1.033
69.952,1.032
69.982,1.034
70.012,1.028
70.042,1.034
70.072,1.034
70.102,1.031
70.132,1.029
70.162,1.032
70.192,1.031
70.222,1.031
70.252,1.033
70.282,1.030
70.312,1.035
70.342,1.037
70.372,1.034
70.402,1.031
70.432,1.027
70.462,1.028
70.492,1.035
70.522,1.034
70.552,1.033
70.582,1.032
70.612,1.031
70.642,1.031
70.672,1.033
70.702,1.029
70.732,1.036
70.762,1.032
70.792,1.030
70.822,1.032
70.852,1.032
70.882,1.031
70.912,1.029
70.942,1.032
70.972,1.030
71.002,1.034
71.032,1.033
71.062,1.030
71.092,1.032
71.122,1.030
71.152,1.032
71.182,1.032
71.212,1.030
71.242,1.029
71.272,1.028
71.302,1.031
71.332,1.033
71.362,1.030
71.392,1.033
71.422,1.035
71.452,1.031
71.482,1.032
71.512,1.032
71.542,1.029
71.572,1.031
71.602,1.032
71.632,1.032
71.662,1.032
71.692,1.029
71.722,1.031
71.752,1.035
71.782,1.035
71.812,1.032
71.842,1.032
71.872,1.029
71.902,1.034
71.932,1.043
71.962,1.023
71.992,1.026
72.022,1.025
72.052,1.033
72.082,1.035
72.112,1.034
72.142,1.031
72.172,1.026
72.202,1.032
72.232,1.041
72.262,1.036
72.292,1.031
72.322,1.032
72.352,1.028
72.382,1.034
72.412,1.031
72.442,1.032
72.472,1.031
72.502,1.032
72.532,1.032
72.562,1.032
72.592,1.034
72.622,1.027
72.652,1.031
72.682,1.032
72.712,1.034
72.742,1.030
72.772,1.033
72.802,1.032
72.832,1.033
72.862,1.033
72.892,1.033
72.922,1.032
72.952,1.029
72.982,1.035
73.012,1.034
73.042,1.035
73.072,1.032
73.102,1.034
73.132,1.033
73.162,1.034
73.192,1.037
73.222,1.031
73.252,1.038
73.282,1.032
73.312,1.029
73.342,1.028
73.372,1.034
73.402,1.032
73.432,1.033
73.462,1.033
73.492,1.036
73.522,1.030
73.552,1.035
73.582,1.034
73.612,1.030
73.642,1.029
73.672,1.033
73.702,1.031
73.732,1.031
73.762,1.032
73.792,1.026
73.822,1.038
73.852,1.038
73.882,1.027
73.912,1.031
73.942,1.035
73.972,1.032
74.002,1.034
74.032,1.033
74.062,1.034
74.092,1.028
74.122,1.036
74.152,1.031
74.182,1.035
74.212,1.037
74.242,1.032
74.272,1.034
74.302,1.033
74.332,1.030
74.362,1.029
74.392,1.032
74.422,1.036
74.452,1.030
74.482,1.029
74.512,1.034
74.542,1.030
74.572,1.031
74.602,1.032
74.632,1.035
74.662,1.037
74.692,1.030
74.722,1.032
74.752,1.031
74.782,1.030
74.812,1.032
74.842,1.032
74.872,1.033
74.902,1.032
74.932,1.037
74.962,1.029
74.992,1.036
75.022,1.034
75.052,1.032
75.082,1.033
75.112,1.035
75.142,1.035
75.172,1.030
75.202,1.032
75.232,1.035
75.262,1.034
75.292,1.032
75.322,1.028
75.352,1.032
75.382,1.034
75.412,1.035
75.442,1.035
75.472,1.032
75.502,1.034
75.532,1.037
75.562,1.034
75.592,1.033
75.622,1.031
75.652,1.036
75.682,1.032
75.712,1.029
75.742,1.033
75.772,1.033
75.802,1.029
75.832,1.038
75.862,1.029
75.892,1.034
75.922,1.034
75.952,1.035
75.982,1.032
76.012,1.032
76.042,1.031
76.072,1.036
76.102,1.035
76.132,1.032
76.162,1.029
76.192,1.031
76.222,1.032
76.252,1.035
76.282,1.038
76.312,1.031
76.342,1.030
76.372,1.034
76.402,1.033
76.432,1.031
76.462,1.031
76.492,1.031
76.522,1.032
76.552,1.034
76.582,1.032
76.612,1.035
76.642,1.035
76.672,1.034
76.702,1.033
76.732,1.031
76.762,1.031
76.792,1.032
76.822,1.036
76.852,1.031
76.882,1.031
76.912,1.032
76.942,1.033
76.972,1.035
77.002,1.037
77.032,1.031
77.062,1.033
77.092,1.032
77.122,1.028
77.152,1.032
77.182,1.034
77.212,1.029
77.242,1.033
77.272,1.033
77.302,1.031
77.332,1.035
77.362,1.032
77.392,1.032
77.422,1.025
77.452,1.033
77.482,1.033
77.512,1.036
77.542,1.032
77.572,1.030
77.602,1.032
77.632,1.036
77.662,1.033
77.692,1.031
77.722,1.034
77.752,1.034
77.782,1.033
77.812,1.032
77.842,1.033
77.872,1.032
77.902,1.036
77.932,1.033
77.962,1.034
77.992,1.034
78.022,1.030
78.052,1.031
78.082,1.029
78.112,1.036
78.142,1.036
78.172,1.033
78.202,1.033
78.232,1.031
78.262,1.033
78.292,1.029
78.322,1.033
78.352,1.029
78.382,1.032
78.412,1.041
78.442,1.031
78.472,1.029
78.502,1.032
78.532,1.032
78.562,1.033
78.592,1.034
78.622,1.033
78.652,1.031
78.682,1.031
78.712,1.033
78.742,1.033
78.772,1.030
78.802,1.030
78.832,1.029
78.862,1.031
78.892,1.031
78.922,1.029
78.952,1.033
78.982,1.029
79.012,1.036
79.042,1.034
79.072,1.031
79.102,1.031
79.132,1.031
79.162,1.027
79.192,1.034
79.222,1.033
79.252,1.029
79.282,1.037
79.312,1.029
79.342,1.033
79.372,1.035
79.402,1.032
79.432,1.033
79.462,1.032
79.492,1.032
79.522,1.036
79.552,1.034
79.582,1.035
79.612,1.033
79.642,1.039
79.672,1.029
79.702,1.027
79.732,1.032
79.762,1.033
79.792,1.035
79.822,1.030
79.852,1.034
79.882,1.036
79.912,1.029
79.942,1.032
79.972,1.033
80.002,1.034
80.032,1.034
80.062,1.030
80.092,1.032
80.122,1.033
80.152,1.027
80.182,1.033
80.212,1.032
80.242,1.034
80.272,1.030
80.302,1.030
80.332,1.031
80.362,1.034
80.392,1.030
80.422,1.032
80.452,1.032
80.482,1.033
80.512,1.033
80.542,1.032
80.572,1.029
80.602,1.036
80.632,1.037
80.662,1.032
80.692,1.030
80.722,1.030
80.752,1.034
80.782,1.035
80.812,1.031
80.842,1.032
80.872,1.031
80.902,1.034
80.932,1.036
80.962,1.032
80.992,1.036
81.022,1.032
81.052,1.034
81.082,1.031
81.112,1.032
81.142,1.033
81.172,1.034
81.202,1.038
81.232,1.026
81.262,1.033
81.292,1.036
81.322,1.034
81.352,1.031
81.382,1.030
81.412,1.033
81.442,1.031
81.472,1.030
81.502,1.030
81.532,1.033
81.562,1.034
81.592,1.030
81.622,1.032
81.652,1.035
81.682,1.031
81.712,1.031
81.742,1.032
81.772,1.034
81.802,1.036
81.832,1.032
81.862,1.031
81.892,1.033
81.922,1.033
81.952,1.038
81.982,1.031
82.012,1.029
82.042,1.032
82.072,1.033
82.102,1.033
82.132,1.033
82.162,1.027
82.192,1.033
82.222,1.033
82.252,1.029
82.282,1.031
82.312,1.031
82.342,1.032
82.372,1.034
82.402,1.034
82.432,1.036
82.462,1.033
82.492,1.036
82.522,1.032
82.552,1.033
82.582,1.031
82.612,1.032
82.642,1.031
82.672,1.030
82.702,1.029
82.732,1.036
82.762,1.033
82.792,1.029
82.822,1.034
82.852,1.032
82.882,1.034
82.912,1.031
82.942,1.028
82.972,1.028
83.002,1.034
83.032,1.036
83.062,1.029
83.092,1.033
83.122,1.028
83.152,1.035
83.182,1.034
83.212,1.036
83.242,1.031
83.272,1.031
83.302,1.033
83.332,1.033
83.362,1.031
83.392,1.028
83.422,1.030
83.452,1.038
83.482,1.032
83.512,1.033
83.542,1.032
83.572,1.031
83.602,1.029
83.632,1.035
83.662,1.034
83.692,1.030
83.722,1.031
83.752,1.035
83.782,1.032
83.812,1.036
83.842,1.031
83.872,1.032
83.902,1.032
83.932,1.033
83.962,1.034
83.992,1.029
84.022,1.037
84.052,1.032
84.082,1.034
84.112,1.029
84.142,1.036
84.172,1.035
84.202,1.030
84.232,1.030
84.262,1.034
84.292,1.032
84.322,1.032
84.352,1.037
84.382,1.032
84.412,1.029
84.442,1.034
84.472,1.032
84.502,1.032
84.532,1.038
84.562,1.030
84.592,1.040
84.622,1.032
84.652,1.027
84.682,1.030
84.712,1.032
84.742,1.032
84.772,1.030
84.802,1.031
84.832,1.030
84.862,1.033
84.892,1.034
84.922,1.038
84.952,1.034
84.982,1.028
85.012,1.030
85.042,1.031
85.072,1.033
85.102,1.029
85.132,1.035
85.162,1.036
85.192,1.028
85.222,1.030
85.252,1.032
85.282,1.033
85.312,1.034
85.342,1.029
85.372,1.032
85.402,1.033
85.432,1.036
85.462,1.036
85.492,1.034
85.522,1.030
85.552,1.029
85.582,1.033
85.612,1.038
85.642,1.033
85.672,1.032
85.702,1.035
85.732,1.032
85.762,1.029
85.792,1.033
85.822,1.036
85.852,1.030
85.882,1.034
85.912,1.028
85.942,1.034
85.972,1.030
86.002,1.036
86.032,1.036
86.062,1.033
86.092,1.032
86.122,1.031
86.152,1.032
86.182,1.031
86.212,1.031
86.242,1.028
86.272,1.034
86.302,1.033
86.332,1.029
86.362,1.035
86.392,1.036
86.422,1.033
86.452,1.029
86.482,1.032
86.512,1.034
86.542,1.033
86.572,1.033
86.602,1.032
86.632,1.032
86.662,1.032
86.692,1.036
86.722,1.033
86.752,1.032
86.782,1.034
86.812,1.036
86.842,1.034
86.872,1.030
86.902,1.034
86.932,1.032
86.962,1.030
86.992,1.029
87.022,1.031
87.052,1.032
87.082,1.031
87.112,1.031
87.142,1.035
87.172,1.031
87.202,1.033
87.232,1.033
87.262,1.031
87.292,1.036
87.322,1.034
87.352,1.033
87.382,1.036
87.412,1.031
87.442,1.031
87.472,1.032
87.502,1.035
87.532,1.031
87.562,1.030
87.592,1.033
87.622,1.025
87.652,1.029
87.682,1.035
87.712,1.033
87.742,1.032
87.772,1.027
87.802,1.032
87.832,1.035
87.862,1.037
87.892,1.034
87.922,1.029
87.952,1.033
87.982,1.034
88.012,1.034
88.042,1.033
88.072,1.028
88.102,1.032
88.132,1.032
88.162,1.032
88.192,1.030
88.222,1.025
88.252,1.036
88.282,1.036
88.312,1.028
88.342,1.029
88.372,1.032
88.402,1.031
88.432,1.033
88.462,1.034
88.492,1.036
88.522,1.035
88.552,1.034
88.582,1.028
88.612,1.034
88.642,1.039
88.672,1.032
88.702,1.031
88.732,1.038
88.762,1.034
88.792,1.032
88.822,1.036
88.852,1.032
88.882,1.037
88.912,1.029
88.942,1.029
88.972,1.030
89.002,1.030
89.032,1.031
89.062,1.032
89.092,1.032
89.122,1.034
89.152,1.037
89.182,1.030
89.212,1.033
89.242,1.035
89.272,1.034
89.302,1.032
89.332,1.030
89.362,1.030
89.392,1.029
89.422,1.033
89.452,1.034
89.482,1.033
89.512,1.033
89.542,1.033
89.572,1.032
89.602,1.033
89.632,1.032
89.662,1.034
89.692,1.031
89.722,1.032
89.752,1.029
89.782,1.034
89.812,1.034
89.842,1.032
89.872,1.031
89.902,1.032
89.932,1.031
89.962,1.032
89.992,1.036
90.022,1.032
90.052,1.035
90.082,1.032
90.112,1.029
90.142,1.032
90.172,1.031
90.202,1.032
90.232,1.031
90.262,1.034
90.292,1.029
90.322,1.035
90.352,1.028
90.382,1.034
90.412,1.037
90.442,1.033
90.472,1.030
90.502,1.033
90.532,1.032
90.562,1.031
90.592,1.034
90.622,1.034
90.652,1.034
90.682,1.032
90.712,1.033
90.742,1.032
90.772,1.035
90.802,1.036
90.832,1.034
90.862,1.031
90.892,1.033
90.922,1.038
90.952,1.031
90.982,1.036
91.012,1.035
91.042,1.033
91.072,1.032
91.102,1.033
91.132,1.033
91.162,1.034
91.192,1.035
91.222,1.032
91.252,1.035
91.282,1.032
91.312,1.032
91.342,1.032
91.372,1.035
91.402,1.032
91.432,1.034
91.462,1.037
91.492,1.033
91.522,1.032
91.552,1.030
91.582,1.036
91.612,1.035
91.642,1.033
91.672,1.031
91.702,1.034
91.732,1.034
91.762,1.032
91.792,1.033
91.822,1.032
91.852,1.038
91.882,1.034
91.912,1.029
91.942,1.031
91.972,1.031
92.002,1.032
92.032,1.029
92.062,1.033
92.092,1.030
92.122,1.033
92.152,1.037
92.182,1.037
92.212,1.035
92.242,1.028
92.272,1.032
92.302,1.034
92.332,1.031
92.362,1.028
92.392,1.034
92.422,1.036
92.452,1.033
92.482,1.034
92.512,1.028
92.542,1.037
92.572,1.030
92.602,1.033
92.632,1.032
92.662,1.027
92.692,1.033
92.722,1.034
92.752,1.033
92.782,1.032
92.812,1.029
92.842,1.030
92.872,1.031
92.902,1.032
92.932,1.028
92.962,1.037
92.992,1.035
93.022,1.028
93.052,1.029
93.082,1.034
93.112,1.030
93.142,1.034
93.172,1.028
93.202,1.029
93.232,1.027
93.262,1.031
93.292,1.040
93.322,1.032
93.352,1.029
93.382,1.032
93.412,1.032
93.442,1.034
93.472,1.030
93.502,1.028
93.532,1.039
93.562,1.031
93.592,1.030
93.622,1.031
93.652,1.030
93.682,1.033
93.712,1.031
93.742,1.034
93.772,1.031
93.802,1.032
93.832,1.031
93.862,1.033
93.892,1.036
93.922,1.031
93.952,1.027
93.982,1.030
94.012,1.030
94.042,1.035
94.072,1.036
94.102,1.035
94.132,1.035
94.162,1.029
94.192,1.032
94.222,1.030
94.252,1.030
94.282,1.032
94.312,1.033
94.342,1.031
94.372,1.034
94.402,1.029
94.432,1.030
94.462,1.034
94.492,1.036
94.522,1.036
94.552,1.031
94.582,1.031
94.612,1.032
94.642,1.032
94.672,1.033
94.702,1.038
94.732,1.032
94.762,1.037
94.792,1.034
94.822,1.028
94.852,1.030
94.882,1.034
94.912,1.032
94.942,1.034
94.972,1.033
95.002,1.030
95.032,1.032
95.062,1.035
95.092,1.033
95.122,1.033
95.152,1.032
95.182,1.036
95.212,1.032
95.242,1.032
95.272,1.033
95.302,1.032
95.332,1.032
95.362,1.032
95.392,1.033
95.422,1.030
95.452,1.032
95.482,1.036
95.512,1.034
95.542,1.030
95.572,1.033
95.602,1.033
95.632,1.032
95.662,1.033
95.692,1.033
95.722,1.036
95.752,1.029
95.782,1.032
95.812,1.033
95.842,1.037
95.872,1.034
95.902,1.032
95.932,1.033
95.962,1.033
95.992,1.034
96.022,1.034
96.052,1.031
96.082,1.032
96.112,1.036
96.142,1.034
96.172,1.037
96.202,1.033
96.232,1.036
96.262,1.036
96.292,1.033
96.322,1.032
96.352,1.031
96.382,1.030
96.412,1.032
96.442,1.030
96.472,1.034
96.502,1.032
96.532,1.032
96.562,1.034
96.592,1.033
96.622,1.033
96.652,1.036
96.682,1.030
96.712,1.030
96.742,1.037
96.772,1.032
96.802,1.030
96.832,1.032
96.862,1.034
96.892,1.033
96.922,1.031
96.952,1.030
96.982,1.033
97.012,1.032
97.042,1.030
97.072,1.033
97.102,1.035
97.132,1.032
97.162,1.033
97.192,1.033
97.222,1.029
97.252,1.032
97.282,1.032
97.312,1.036
97.342,1.033
97.372,1.034
97.402,1.025
97.432,1.033
97.462,1.034
97.492,1.032
97.522,1.035
97.552,1.033
97.582,1.032
97.612,1.032
97.642,1.030
97.672,1.028
97.702,1.031
97.732,1.035
97.762,1.033
97.792,1.032
97.822,1.035
97.852,1.034
97.882,1.033
97.912,1.034
97.942,1.032
97.972,1.033
98.002,1.034
98.032,1.031
98.062,1.032
98.092,1.030
98.122,1.031
98.152,1.039
98.182,1.033
98.212,1.029
98.242,1.033
98.272,1.033
98.302,1.033
98.332,1.035
98.362,1.031
98.392,1.034
98.422,1.031
98.452,1.031
98.482,1.032
98.512,1.034
98.542,1.033
98.572,1.029
98.602,1.032
98.632,1.035
98.662,1.032
98.692,1.031
98.722,1.035
98.752,1.035
98.782,1.037
98.812,1.032
98.842,1.030
98.872,1.034
98.902,1.036
98.932,1.030
98.962,1.036
98.992,1.034
99.022,1.034
99.052,1.031
99.082,1.032
99.112,1.032
99.142,1.034
99.172,1.030
99.202,1.034
99.232,1.032
99.262,1.033
99.292,1.034
99.322,1.030
99.352,1.033
99.382,1.033
99.412,1.036
99.442,1.032
99.472,1.031
99.502,1.030
99.532,1.035
99.562,1.033
99.592,1.031
99.622,1.033
99.652,1.034
99.682,1.033
99.712,1.028
99.742,1.032
99.772,1.030
99.802,1.034
99.832,1.035
99.862,1.036
99.892,1.032
99.922,1.035
99.952,1.037
99.982,1.035
100.012,1.029
100.042,1.030
100.072,1.034
100.102,1.030
100.132,1.030
100.162,1.032
100.192,1.038
100.222,1.033
100.252,1.029
100.282,1.033
100.312,1.030
100.342,1.030
100.372,1.035
100.402,1.034
100.432,1.032
100.462,1.033
100.492,1.034
100.522,1.037
100.552,1.036
100.582,1.031
100.612,1.032
100.642,1.033
100.672,1.034
100.702,1.035
100.732,1.027
100.762,1.035
100.792,1.035
100.822,1.031
100.852,1.032
100.882,1.035
100.912,1.032
100.942,1.035
100.972,1.036
101.002,1.031
101.032,1.032
101.062,1.031
101.092,1.034
101.122,1.037
101.152,1.034
101.182,1.032
101.212,1.032
101.242,1.034
101.272,1.036
101.302,1.032
101.332,1.032
101.362,1.039
101.392,1.033
101.422,1.027
101.452,1.034
101.482,1.035
101.512,1.034
101.542,1.033
101.572,1.027
101.602,1.032
101.632,1.034
101.662,1.034
101.692,1.032
101.722,1.030
101.752,1.033
101.782,1.034
101.812,1.034
101.842,1.030
101.872,1.029
101.902,1.033
101.932,1.033
101.962,1.033
101.992,1.036
102.022,1.032
102.052,1.035
102.082,1.032
102.112,1.033
102.142,1.029
102.172,1.028
102.202,1.030
102.232,1.035
102.262,1.036
102.292,1.039
102.322,1.032
102.352,1.029
102.382,1.034
102.412,1.035
102.442,1.032
102.472,1.028
102.502,1.033
102.532,1.036
102.562,1.031
102.592,1.032
102.622,1.032
102.652,1.029
102.682,1.033
102.712,1.033
102.742,1.032
102.772,1.037
102.802,1.031
102.832,1.030
102.862,1.033
102.892,1.032
102.922,1.030
102.952,1.036
102.982,1.032
103.012,1.032
103.042,1.035
103.072,1.032
103.102,1.031
103.132,1.032
103.162,1.029
103.192,1.029
103.222,1.032
103.252,1.030
103.282,1.032
103.312,1.027
103.342,1.031
103.372,1.035
103.402,1.037
103.432,1.032
103.462,1.029
103.492,1.031
103.522,1.031
103.552,1.029
103.582,1.035
103.612,1.034
103.642,1.033
103.672,1.032
103.702,1.030
103.732,1.033
103.762,1.030
103.792,1.033
103.822,1.031
103.852,1.033
103.882,1.033
103.912,1.033
103.942,1.032
103.972,1.033
104.002,1.032
104.032,1.031
104.062,1.030
104.092,1.030
104.122,1.033
104.152,1.031
104.182,1.032
104.212,1.031
104.242,1.032
104.272,1.034
104.302,1.030
104.332,1.031
104.362,1.034
104.392,1.031
104.422,1.036
104.452,1.033
104.482,1.028
104.512,1.029
104.542,1.038
104.572,1.036
104.602,1.032
104.632,1.030
104.662,1.028
104.692,1.030
104.722,1.030
104.752,1.035
104.782,1.035
104.812,1.033
104.842,1.033
104.872,1.035
104.902,1.031
104.932,1.038
104.962,1.037
104.992,1.029
105.022,1.048
105.052,1.047
105.082,1.035
105.112,1.036
105.142,1.035
105.172,1.041
105.202,1.035
105.232,1.036
105.262,1.024
105.292,1.035
105.322,1.033
105.352,1.022
105.382,1.028
105.412,1.025
105.442,1.040
105.472,1.038
105.502,1.036
105.532,1.037
105.562,1.038
105.592,1.038
105.622,1.035
105.652,1.037
105.682,1.035
105.712,1.030
105.742,1.031
105.772,1.045
105.802,1.034
105.832,1.042
105.862,1.033
105.892,1.031
105.922,1.032
105.952,1.035
105.982,1.038
106.012,1.042
106.042,1.040
106.072,1.042
106.102,1.038
106.132,1.038
106.162,1.037
106.192,1.031
106.222,1.032
106.252,1.027
106.282,1.035
106.312,1.030
106.342,1.036
106.372,1.039
106.402,1.035
106.432,1.034
106.462,1.038
106.492,1.030
106.522,1.033
106.552,1.032
106.582,1.034
106.612,1.036
106.642,1.034
106.672,1.033
106.702,1.033
106.732,1.031
106.762,1.031
106.792,1.034
106.822,1.034
106.852,1.034
106.882,1.035
106.912,1.045
106.942,1.038
106.972,1.013
107.002,1.027
107.032,1.015
107.062,1.021
107.092,1.059
107.122,1.066
107.152,1.070
107.182,1.046
107.212,1.043
107.242,1.025
107.272,1.048
107.302,1.017
107.332,1.019
107.362,1.064
107.392,1.027
