df_hash,22ZHK4.2MRVKE
523.751,1.076
523.781,1.086
523.811,1.084
523.841,1.075
523.871,1.071
523.901,1.069
523.931,1.071
523.961,1.078
523.991,1.076
524.021,1.071
524.051,1.072
524.081,1.080
524.111,1.071
524.141,1.080
524.171,1.084
524.201,1.080
524.231,1.084
524.261,1.082
524.291,1.065
524.321,1.073
524.351,1.073
524.381,1.073
524.411,1.080
524.441,1.079
524.471,1.080
524.501,1.081
524.531,1.072
524.561,1.065
524.591,1.076
524.621,1.085
524.651,1.081
524.681,1.082
524.711,1.079
524.741,1.077
524.771,1.087
524.801,1.073
524.831,1.073
524.861,1.073
524.891,1.071
524.921,1.068
524.951,1.079
524.981,1.079
525.011,1.081
525.041,1.087
525.071,1.078
525.101,1.076
525.131,1.075
525.161,1.074
525.191,1.077
525.221,1.076
525.251,1.079
525.281,1.080
525.311,1.080
525.341,1.071
525.371,1.077
525.401,1.079
525.431,1.078
525.461,1.079
525.491,1.071
525.521,1.075
525.551,1.080
525.581,1.077
525.611,1.082
525.641,1.076
525.671,1.074
525.701,1.080
525.731,1.076
525.761,1.075
525.791,1.073
525.821,1.076
525.851,1.076
525.881,1.072
525.911,1.082
525.941,1.088
525.971,1.082
526.001,1.075
526.031,1.079
526.061,1.082
526.091,1.073
526.121,1.080
526.151,1.078
526.181,1.072
526.211,1.080
526.241,1.072
526.271,1.074
526.301,1.078
526.331,1.081
526.361,1.079
526.391,1.079
526.421,1.085
526.451,1.089
526.481,1.085
526.511,1.096
526.541,1.104
526.571,1.099
526.601,1.099
526.631,1.116
526.661,1.101
526.691,1.081
526.721,1.082
526.751,1.064
526.781,1.056
526.811,1.064
526.841,1.067
526.871,1.075
526.901,1.079
526.931,1.073
526.961,1.071
526.991,1.072
527.021,1.081
527.051,1.080
527.081,1.093
527.111,1.084
527.141,1.073
527.171,1.083
527.201,1.074
527.231,1.083
527.261,1.098
527.291,1.107
527.321,1.094
527.351,1.081
527.381,1.085
527.411,1.095
527.441,1.083
527.471,1.065
527.501,1.073
527.531,1.043
527.561,1.045
527.591,1.076
527.621,1.070
527.651,1.049
527.681,1.054
527.711,1.063
527.741,1.067
527.771,1.069
527.801,1.061
527.831,1.064
527.861,1.062
527.891,1.033
527.921,1.044
527.951,1.060
527.981,1.051
528.011,1.054
528.041,1.061
528.071,1.062
528.101,1.037
528.131,1.032
528.161,1.045
528.191,1.049
528.221,1.067
528.251,1.076
528.281,1.058
528.311,1.057
528.341,1.055
528.371,1.069
528.401,1.053
528.431,1.079
528.461,1.079
528.491,1.078
528.521,1.077
528.551,1.071
528.581,1.060
528.611,1.071
528.641,1.068
528.671,1.069
528.701,1.093
528.731,1.085
528.761,1.079
528.791,1.061
528.821,1.040
528.851,1.044
528.881,1.057
528.911,1.078
528.941,1.109
528.971,1.107
529.001,1.090
529.031,1.058
529.061,1.062
529.091,1.073
529.121,1.079
529.151,1.077
529.181,1.064
529.211,1.064
529.241,1.069
529.271,1.068
529.301,1.067
529.331,1.074
529.361,1.063
529.391,1.050
529.421,1.046
529.451,1.062
529.481,1.076
529.511,1.075
529.541,1.058
529.571,1.062
529.601,1.049
529.631,1.047
529.661,1.032
529.691,1.035
529.721,1.033
529.751,1.057
529.781,1.064
529.811,1.067
529.841,1.069
529.871,1.057
529.901,1.057
529.931,1.078
529.961,1.084
529.991,1.069
530.021,1.080
530.051,1.075
530.081,1.067
530.111,1.057
530.141,1.066
530.171,1.065
530.201,1.061
530.231,1.065
530.261,1.058
530.291,1.042
530.321,1.047
530.351,1.072
530.381,1.076
530.411,1.075
530.441,1.079
530.471,1.068
530.501,1.070
530.531,1.064
530.561,1.053
530.591,1.053
530.621,1.048
530.651,1.040
530.681,1.042
530.711,1.054
530.741,1.065
530.771,1.070
530.801,1.075
530.831,1.074
530.861,1.069
530.891,1.055
530.921,1.041
530.951,1.053
530.981,1.063
531.011,1.062
531.041,1.064
531.071,1.070
531.101,1.069
531.131,1.080
531.161,1.083
531.191,1.062
531.221,1.081
531.251,1.062
531.281,1.049
531.311,1.055
531.341,1.059
531.371,1.065
531.401,1.071
531.431,1.062
531.461,1.060
531.491,1.060
531.521,1.059
531.551,1.066
531.581,1.070
531.611,1.073
531.641,1.065
531.671,1.074
531.701,1.062
531.731,1.073
531.761,1.062
531.791,1.063
531.821,1.058
531.851,1.078
531.881,1.053
531.911,1.088
531.941,1.084
531.971,1.062
532.001,1.084
532.031,1.101
532.061,1.059
532.091,1.077
532.121,1.062
532.151,1.087
532.181,1.080
532.211,1.087
532.241,1.076
532.271,1.071
532.301,1.062
532.331,1.063
532.361,1.050
532.391,1.064
532.421,1.077
532.451,1.071
532.481,1.076
532.511,1.075
532.541,1.084
532.571,1.075
532.601,1.069
532.631,1.067
532.661,1.065
532.691,1.067
532.721,1.072
532.751,1.073
532.781,1.080
532.811,1.085
532.841,1.082
532.871,1.085
532.901,1.081
532.931,1.075
532.961,1.082
532.991,1.071
533.021,1.067
533.051,1.066
533.081,1.063
533.111,1.054
533.141,1.059
533.171,1.071
533.201,1.065
533.231,1.068
533.261,1.073
533.291,1.078
533.321,1.076
533.351,1.070
533.381,1.067
533.411,1.066
533.441,1.078
533.471,1.074
533.501,1.067
533.531,1.071
533.561,1.092
533.591,1.082
533.621,1.079
533.651,1.079
533.681,1.078
533.711,1.071
533.741,1.070
533.771,1.066
533.801,1.069
533.831,1.055
533.861,1.060
533.891,1.069
533.921,1.076
533.951,1.091
533.981,1.082
534.011,1.096
534.041,1.088
534.071,1.070
534.101,1.071
534.131,1.056
534.161,1.063
534.191,1.084
534.221,1.057
534.251,1.043
534.281,1.032
534.311,1.042
534.341,1.059
534.371,1.021
534.401,1.040
534.431,1.072
534.461,1.068
534.491,1.083
534.521,1.094
534.551,1.074
534.581,1.067
534.611,1.082
534.641,1.071
534.671,1.078
534.701,1.082
534.731,1.084
534.761,1.087
534.791,1.095
534.821,1.090
534.851,1.088
534.881,1.082
534.911,1.081
534.941,1.083
534.971,1.079
535.001,1.089
535.031,1.069
535.061,1.032
535.091,1.029
535.121,1.046
535.151,1.048
535.181,1.063
535.211,1.081
535.241,1.074
535.271,1.079
535.301,1.074
535.331,1.057
535.361,1.048
535.391,1.035
535.421,1.033
535.451,1.051
535.481,1.076
535.511,1.080
535.541,1.072
535.571,1.078
535.601,1.096
535.631,1.111
535.661,1.125
535.691,1.145
535.721,1.120
535.751,1.090
535.781,1.106
535.811,1.104
535.841,1.086
535.871,1.094
535.901,1.096
535.931,1.083
535.961,1.063
535.991,1.085
536.021,1.082
536.051,1.049
536.081,1.056
536.111,1.057
536.141,1.025
536.171,1.026
536.201,1.056
536.231,1.033
536.261,1.037
536.291,1.063
536.321,1.073
536.351,1.052
536.381,1.068
536.411,1.076
536.441,1.055
536.471,1.065
536.501,1.049
536.531,1.064
536.561,1.075
536.591,1.061
536.621,1.082
536.651,1.090
536.681,1.080
536.711,1.094
536.741,1.086
536.771,1.096
536.801,1.111
536.831,1.094
536.861,1.082
536.891,1.080
536.921,1.082
536.951,1.087
536.981,1.091
537.011,1.096
537.041,1.083
537.071,1.081
537.101,1.086
537.131,1.079
537.161,1.061
537.191,1.080
537.221,1.088
537.251,1.084
537.281,1.092
537.311,1.092
537.341,1.097
537.371,1.095
537.401,1.094
537.431,1.082
537.461,1.094
537.491,1.080
537.521,1.070
537.551,1.063
537.581,1.067
537.611,1.063
537.641,1.080
537.671,1.081
537.701,1.085
537.731,1.089
537.761,1.090
537.791,1.086
537.821,1.092
537.851,1.088
537.881,1.093
537.911,1.081
537.941,1.080
537.971,1.076
538.001,1.072
538.031,1.082
538.061,1.079
538.091,1.068
538.121,1.069
538.151,1.071
538.181,1.063
538.211,1.074
538.241,1.076
538.271,1.070
538.301,1.077
538.331,1.077
538.361,1.071
538.391,1.077
538.421,1.068
538.451,1.080
538.481,1.087
538.511,1.073
538.541,1.083
538.571,1.083
538.601,1.082
538.631,1.079
538.661,1.078
538.691,1.068
538.721,1.076
538.751,1.079
538.781,1.080
538.811,1.081
538.841,1.079
538.871,1.079
538.901,1.083
538.931,1.073
538.961,1.075
538.991,1.088
539.021,1.084
539.051,1.083
539.081,1.080
539.111,1.090
539.141,1.079
539.171,1.074
539.201,1.077
539.231,1.077
539.261,1.070
539.291,1.079
539.321,1.078
539.351,1.083
539.381,1.074
539.411,1.067
539.441,1.071
539.471,1.073
539.501,1.071
539.531,1.085
539.561,1.086
539.591,1.077
539.621,1.075
539.651,1.080
539.681,1.073
539.711,1.076
539.741,1.075
539.771,1.070
539.801,1.075
539.831,1.081
539.861,1.087
539.891,1.080
539.921,1.084
539.951,1.091
539.981,1.087
540.011,1.080
540.041,1.071
540.071,1.064
540.101,1.074
540.131,1.082
540.161,1.073
540.191,1.071
540.221,1.076
540.251,1.074
540.281,1.073
540.311,1.088
540.341,1.088
540.371,1.079
540.401,1.076
540.431,1.074
540.461,1.071
540.491,1.081
540.521,1.077
540.551,1.070
540.581,1.079
540.611,1.080
540.641,1.074
540.671,1.077
540.701,1.078
540.731,1.080
540.761,1.076
540.791,1.082
540.821,1.090
540.851,1.085
540.881,1.091
540.911,1.095
540.941,1.078
540.971,1.070
541.001,1.071
541.031,1.076
541.061,1.066
541.091,1.074
541.121,1.081
541.151,1.071
541.181,1.076
541.211,1.082
541.241,1.086
541.271,1.081
541.301,1.072
541.331,1.066
541.361,1.074
541.391,1.074
541.421,1.075
541.451,1.088
541.481,1.091
541.511,1.084
541.541,1.079
541.571,1.082
541.601,1.083
541.631,1.078
541.661,1.083
541.691,1.087
541.721,1.075
541.751,1.080
541.781,1.072
541.811,1.079
541.841,1.076
541.871,1.079
541.901,1.086
541.931,1.089
541.961,1.096
541.991,1.080
542.021,1.075
542.051,1.077
542.081,1.081
542.111,1.065
542.141,1.081
542.171,1.089
542.201,1.090
542.231,1.097
542.261,1.081
542.291,1.073
542.321,1.062
542.351,1.057
542.381,1.076
542.411,1.086
542.441,1.088
542.471,1.084
542.501,1.072
542.531,1.060
542.561,1.062
542.591,1.075
542.621,1.099
542.651,1.109
542.681,1.108
542.711,1.096
542.741,1.090
542.771,1.081
542.801,1.049
542.831,1.045
542.861,1.080
542.891,1.069
542.921,1.085
542.951,1.108
542.981,1.097
543.011,1.079
543.041,1.077
543.071,1.086
543.101,1.077
543.131,1.074
543.161,1.063
543.191,1.077
543.221,1.077
543.251,1.068
543.281,1.064
543.311,1.063
543.341,1.063
543.371,1.092
543.401,1.094
543.431,1.114
543.461,1.085
543.491,1.024
543.521,1.010
543.551,1.040
543.581,1.053
543.611,1.062
543.641,1.081
543.671,1.095
543.701,1.076
543.731,1.063
543.761,1.067
543.791,1.056
543.821,1.065
543.851,1.091
543.881,1.094
543.911,1.092
543.941,1.103
543.971,1.098
544.001,1.093
544.031,1.088
544.061,1.093
544.091,1.056
544.121,1.030
544.151,1.031
544.181,1.038
544.211,1.023
544.241,1.029
544.271,1.053
544.301,1.056
544.331,1.047
544.361,1.061
544.391,1.102
544.421,1.091
544.451,1.084
544.481,1.099
544.511,1.082
544.541,1.066
544.571,1.057
544.601,1.061
544.631,1.080
544.661,1.072
544.691,1.046
544.721,1.040
544.751,1.021
544.781,1.025
544.811,1.041
544.841,1.079
544.871,1.072
544.901,1.068
544.931,1.073
544.961,1.051
544.991,1.040
545.021,1.079
545.051,1.058
545.081,1.050
545.111,1.063
545.141,1.042
545.171,1.047
545.201,1.036
545.231,1.039
545.261,1.069
545.291,1.062
545.321,1.075
545.351,1.070
545.381,1.064
545.411,1.077
545.441,1.084
545.471,1.085
545.501,1.069
545.531,1.091
545.561,1.082
545.591,1.074
545.621,1.071
545.651,1.076
545.681,1.063
545.711,1.069
545.741,1.072
545.771,1.073
545.801,1.059
545.831,1.065
545.861,1.070
545.891,1.063
545.921,1.077
545.951,1.067
545.981,1.062
546.011,1.072
546.041,1.068
546.071,1.058
546.101,1.061
546.131,1.082
546.161,1.067
546.191,1.063
546.221,1.078
546.251,1.082
546.281,1.070
546.311,1.062
546.341,1.062
546.371,1.065
546.401,1.062
546.431,1.063
546.461,1.079
546.491,1.068
546.521,1.067
546.551,1.076
546.581,1.070
546.611,1.072
546.641,1.074
546.671,1.076
546.701,1.068
546.731,1.072
546.761,1.068
546.791,1.068
546.821,1.072
546.851,1.064
546.881,1.068
546.911,1.075
546.941,1.077
546.971,1.053
547.001,1.060
547.031,1.047
547.061,1.066
547.091,1.090
547.121,1.082
547.151,1.071
547.181,1.069
547.211,1.072
547.241,1.066
547.271,1.072
547.301,1.073
547.331,1.073
547.361,1.065
547.391,1.068
547.421,1.079
547.451,1.076
547.481,1.071
547.511,1.076
547.541,1.074
547.571,1.068
547.601,1.072
547.631,1.069
547.661,1.057
547.691,1.070
547.721,1.073
547.751,1.063
547.781,1.067
547.811,1.070
547.841,1.071
547.871,1.068
547.901,1.068
547.931,1.070
547.961,1.066
547.991,1.066
548.021,1.071
548.051,1.074
548.081,1.080
548.111,1.070
548.141,1.072
548.171,1.062
548.201,1.067
548.231,1.075
548.261,1.066
548.291,1.060
548.321,1.083
548.351,1.088
548.381,1.074
548.411,1.077
548.441,1.073
548.471,1.060
548.501,1.070
548.531,1.086
548.561,1.074
548.591,1.071
548.621,1.071
548.651,1.076
548.681,1.062
548.711,1.058
548.741,1.068
548.771,1.065
548.801,1.070
548.831,1.078
548.861,1.071
548.891,1.071
548.921,1.062
548.951,1.069
548.981,1.072
549.011,1.063
549.041,1.068
549.071,1.080
549.101,1.088
549.131,1.088
549.161,1.077
549.191,1.070
549.221,1.073
549.251,1.066
549.281,1.057
549.311,1.065
549.341,1.069
549.371,1.068
549.401,1.077
549.431,1.081
549.461,1.081
549.491,1.073
549.521,1.073
549.551,1.062
549.581,1.065
549.611,1.072
549.641,1.075
549.671,1.071
549.701,1.061
549.731,1.057
549.761,1.054
549.791,1.073
549.821,1.072
549.851,1.076
549.881,1.084
549.911,1.078
549.941,1.078
549.971,1.068
550.001,1.051
550.031,1.062
550.061,1.085
550.091,1.074
550.121,1.064
550.151,1.072
550.181,1.078
550.211,1.064
550.241,1.073
550.271,1.076
550.301,1.070
550.331,1.085
550.361,1.083
550.391,1.079
550.421,1.079
550.451,1.098
550.481,1.090
550.511,1.094
550.541,1.104
550.571,1.101
550.601,1.080
550.631,1.048
550.661,1.038
550.691,1.062
550.721,1.085
550.751,1.099
550.781,1.066
550.811,1.045
550.841,1.027
550.871,1.047
550.901,1.064
550.931,1.083
550.961,1.081
550.991,1.082
551.021,1.089
551.051,1.104
551.081,1.107
551.111,1.080
551.141,1.086
551.171,1.049
551.201,1.028
551.231,1.060
551.261,1.068
551.291,1.062
551.321,1.081
551.351,1.092
551.381,1.106
551.411,1.081
551.441,1.078
551.471,1.085
551.501,1.085
551.531,1.076
551.561,1.078
551.591,1.082
551.621,1.092
551.651,1.094
551.681,1.089
551.711,1.084
551.741,1.071
551.771,1.094
551.801,1.065
551.831,1.037
551.861,1.042
551.891,1.055
551.921,1.050
551.951,1.043
551.981,1.062
552.011,1.054
552.041,1.052
552.071,1.067
552.101,1.072
552.131,1.053
552.161,1.037
552.191,1.033
552.221,1.062
552.251,1.070
552.281,1.096
552.311,1.118
552.341,1.100
552.371,1.069
552.401,1.062
552.431,1.030
552.461,1.038
552.491,1.060
552.521,1.065
552.551,1.066
552.581,1.042
552.611,1.044
552.641,1.023
552.671,1.033
552.701,1.027
552.731,1.055
552.761,1.074
552.791,1.067
552.821,1.065
552.851,1.068
552.881,1.055
552.911,1.065
552.941,1.057
552.971,1.060
553.001,1.063
553.031,1.072
553.061,1.056
553.091,1.042
553.121,1.055
553.151,1.061
553.181,1.054
553.211,1.051
553.241,1.055
553.271,1.064
553.301,1.074
553.331,1.075
553.361,1.062
553.391,1.074
553.421,1.053
553.451,1.052
553.481,1.047
553.511,1.066
553.541,1.065
553.571,1.062
553.601,1.056
553.631,1.054
553.661,1.044
553.691,1.043
553.721,1.040
553.751,1.040
553.781,1.039
553.811,1.071
553.841,1.077
553.871,1.057
553.901,1.070
553.931,1.097
553.961,1.069
553.991,1.062
554.021,1.074
554.051,1.075
554.081,1.081
554.111,1.104
554.141,1.065
554.171,1.040
554.201,1.072
554.231,1.079
554.261,1.067
554.291,1.045
554.321,1.019
554.351,1.027
554.381,1.054
554.411,1.059
554.441,1.069
554.471,1.073
554.501,1.066
554.531,1.061
554.561,1.072
554.591,1.067
554.621,1.055
554.651,1.052
554.681,1.064
554.711,1.055
554.741,1.061
554.771,1.065
554.801,1.059
554.831,1.067
554.861,1.072
554.891,1.044
554.921,1.044
554.951,1.047
554.981,1.061
555.011,1.054
555.041,1.051
555.071,1.062
555.101,1.064
555.131,1.065
555.161,1.063
555.191,1.068
555.221,1.051
555.251,1.045
555.281,1.051
555.311,1.061
555.341,1.062
555.371,1.060
555.401,1.049
555.431,1.068
555.461,1.057
555.491,1.064
555.521,1.069
555.551,1.060
555.581,1.051
555.611,1.053
555.641,1.056
555.671,1.062
555.701,1.068
555.731,1.060
555.761,1.079
555.791,1.073
555.821,1.048
555.851,1.062
555.881,1.067
555.911,1.052
555.941,1.047
555.971,1.067
556.001,1.064
556.031,1.062
556.061,1.060
556.091,1.059
556.121,1.068
556.151,1.066
556.181,1.062
556.211,1.057
556.241,1.055
556.271,1.066
556.301,1.062
556.331,1.065
556.361,1.068
556.391,1.065
556.421,1.061
556.451,1.058
556.481,1.072
556.511,1.068
556.541,1.059
556.571,1.062
556.601,1.066
556.631,1.058
556.661,1.055
556.691,1.073
556.721,1.066
556.751,1.057
556.781,1.060
556.811,1.059
556.841,1.057
556.871,1.055
556.901,1.067
556.931,1.066
556.961,1.061
556.991,1.061
557.021,1.064
557.051,1.070
557.081,1.065
557.111,1.061
557.141,1.060
557.171,1.055
557.201,1.060
557.231,1.058
557.261,1.069
557.291,1.068
557.321,1.070
557.351,1.064
557.381,1.066
557.411,1.072
557.441,1.050
557.471,1.063
557.501,1.062
557.531,1.060
557.561,1.077
557.591,1.076
557.621,1.074
557.651,1.077
557.681,1.080
557.711,1.064
557.741,1.056
557.771,1.058
557.801,1.051
557.831,1.058
557.861,1.065
557.891,1.054
557.921,1.067
557.951,1.052
557.981,1.060
558.011,1.069
558.041,1.057
558.071,1.056
558.101,1.055
558.131,1.070
558.161,1.077
558.191,1.063
558.221,1.074
558.251,1.068
558.281,1.065
558.311,1.068
558.341,1.067
558.371,1.066
558.401,1.075
558.431,1.061
558.461,1.063
558.491,1.066
558.521,1.062
558.551,1.050
558.581,1.065
558.611,1.056
558.641,1.057
558.671,1.058
558.701,1.062
558.731,1.058
558.761,1.051
558.791,1.060
558.821,1.063
558.851,1.052
558.881,1.060
558.911,1.069
558.941,1.074
558.971,1.076
559.001,1.071
559.031,1.064
559.061,1.073
559.091,1.085
559.121,1.088
559.151,1.097
559.181,1.098
559.211,1.085
559.241,1.061
559.271,1.047
559.301,1.051
559.331,1.046
559.361,1.040
559.391,1.045
559.421,1.043
559.451,1.043
559.481,1.056
559.511,1.065
559.541,1.065
559.571,1.057
559.601,1.049
559.631,1.051
559.661,1.059
559.691,1.063
559.721,1.066
559.751,1.058
559.781,1.054
559.811,1.052
559.841,1.059
559.871,1.049
559.901,1.057
559.931,1.053
559.961,1.056
559.991,1.055
560.021,1.055
560.051,1.060
560.081,1.062
560.111,1.059
560.141,1.060
560.171,1.052
560.201,1.057
560.231,1.062
560.261,1.062
560.291,1.060
560.321,1.064
560.351,1.062
560.381,1.061
560.411,1.060
560.441,1.058
560.471,1.045
560.501,1.049
560.531,1.021
560.561,1.011
560.591,1.005
560.621,1.018
560.651,1.054
560.681,1.062
560.711,1.059
560.741,1.040
560.771,1.021
560.801,0.994
560.831,1.028
560.861,1.001
560.891,1.095
560.921,1.062
560.951,1.046
560.981,1.097
561.011,1.105
561.041,1.049
561.071,1.065
561.101,1.037
561.131,1.009
561.161,0.987
561.191,0.978
561.221,0.991
561.251,0.995
561.281,1.003
561.311,1.036
561.341,1.054
561.371,1.017
561.401,1.079
561.431,1.002
561.461,0.940
561.491,1.004
561.521,0.998
561.551,0.982
561.581,1.072
561.611,1.099
561.641,1.042
561.671,0.998
561.701,1.046
561.731,1.087
561.761,1.026
561.791,1.097
561.821,1.081
561.851,1.075
561.881,1.033
561.911,1.008
561.941,0.968
561.971,0.935
562.001,0.959
562.031,0.975
562.061,0.987
562.091,1.021
562.121,1.015
562.151,1.044
562.181,1.047
562.211,1.082
562.241,1.048
562.271,1.034
562.301,1.016
562.331,1.108
562.361,1.020
562.391,1.010
562.421,1.014
562.451,0.999
562.481,1.004
562.511,1.021
562.541,1.060
562.571,1.033
562.601,1.042
562.631,1.025
562.661,0.969
562.691,0.964
562.721,0.995
562.751,1.022
562.781,1.054
562.811,1.032
562.841,1.046
562.871,1.045
562.901,1.015
562.931,0.998
562.961,1.025
562.991,1.049
563.021,1.032
563.051,1.018
563.081,1.024
563.111,1.025
563.141,1.014
563.171,1.032
563.201,1.046
563.231,1.061
563.261,1.055
563.291,1.047
563.321,1.015
563.351,1.019
563.381,1.021
563.411,1.021
563.441,1.030
563.471,1.040
563.501,1.048
563.531,1.042
563.561,1.042
563.591,1.024
563.621,1.015
563.651,1.028
563.681,1.028
563.711,1.038
563.741,1.053
563.771,1.054
563.801,1.051
563.831,1.008
563.861,1.011
563.891,1.011
563.921,1.003
563.951,1.005
563.981,1.021
564.011,1.036
564.041,1.031
564.071,1.035
564.101,1.033
564.131,1.035
564.161,1.030
564.191,1.031
564.221,1.025
564.251,1.022
564.281,1.030
564.311,1.049
564.341,1.027
564.371,1.025
564.401,1.040
564.431,1.028
564.461,1.025
564.491,1.027
564.521,1.025
564.551,1.036
564.581,1.032
564.611,1.033
564.641,1.035
564.671,1.031
564.701,1.021
564.731,1.026
564.761,1.026
564.791,1.035
564.821,1.026
564.851,1.022
564.881,1.035
564.911,1.051
564.941,1.010
564.971,1.017
565.001,1.032
565.031,1.029
565.061,1.019
565.091,1.027
565.121,1.029
565.151,1.028
565.181,1.032
565.211,1.023
565.241,1.029
565.271,1.033
565.301,1.023
565.331,1.023
565.361,1.034
565.391,1.021
565.421,1.026
565.451,1.027
565.481,1.009
565.511,1.032
565.541,1.024
565.571,1.028
565.601,1.005
565.631,0.997
565.661,1.017
565.691,1.021
565.721,1.010
565.751,1.030
565.781,1.031
565.811,1.012
565.841,1.042
565.871,1.045
565.901,1.028
565.931,1.042
565.961,1.042
565.991,1.046
566.021,1.044
566.051,1.028
566.081,1.035
566.111,1.037
566.141,1.019
566.171,1.030
566.201,1.038
566.231,1.025
566.261,1.027
566.291,1.030
566.321,1.019
566.351,1.024
566.381,1.029
566.411,1.015
566.441,1.017
566.471,1.028
566.501,1.028
566.531,1.018
566.561,1.021
566.591,1.029
566.621,1.021
566.651,1.031
566.681,1.020
566.711,1.023
566.741,1.016
566.771,1.012
566.801,1.014
566.831,1.017
566.861,1.012
566.891,1.009
566.921,1.011
566.951,1.022
566.981,1.026
567.011,1.026
567.041,1.050
567.071,1.019
567.101,1.031
567.131,1.034
567.161,1.045
567.191,1.042
567.221,1.024
567.251,1.011
567.281,1.012
567.311,1.022
567.341,1.024
567.371,1.032
567.401,1.042
567.431,1.036
567.461,1.023
567.491,1.015
567.521,1.028
567.551,1.028
567.581,1.030
567.611,1.016
567.641,1.023
567.671,1.031
567.701,1.015
567.731,1.036
567.761,1.035
567.791,1.015
567.821,1.017
567.851,1.031
567.881,1.021
567.911,1.025
567.941,1.020
567.971,1.040
568.001,1.020
568.031,1.024
568.061,1.030
568.091,1.025
568.121,1.022
568.151,1.032
568.181,1.022
568.211,1.033
568.241,1.025
568.271,1.024
568.301,1.021
568.331,1.018
568.361,1.018
568.391,1.027
568.421,1.024
568.451,1.032
568.481,1.024
568.511,1.023
568.541,1.021
568.571,1.035
568.601,1.065
568.631,1.019
568.661,1.015
568.691,1.022
568.721,1.028
568.751,1.029
568.781,1.033
568.811,1.021
568.841,1.022
568.871,1.034
568.901,1.029
568.931,1.023
568.961,1.019
568.991,1.028
569.021,1.036
569.051,1.040
569.081,1.026
569.111,1.023
569.141,1.037
569.171,1.032
569.201,1.025
569.231,1.028
569.261,1.018
569.291,1.021
569.321,1.021
569.351,0.998
569.381,1.025
569.411,0.992
569.441,1.020
569.471,1.038
569.501,1.013
569.531,1.009
569.561,1.054
569.591,1.029
569.621,1.037
569.651,1.020
569.681,1.016
569.711,1.035
569.741,1.029
569.771,1.029
569.801,1.036
569.831,1.061
569.861,0.951
569.891,1.031
569.921,1.027
569.951,1.027
569.981,1.013
570.011,1.020
570.041,1.026
570.071,1.024
570.101,1.027
570.131,1.023
570.161,1.021
570.191,1.025
570.221,1.033
570.251,1.017
570.281,1.031
570.311,1.040
570.341,1.029
570.371,1.021
570.401,1.019
570.431,1.023
570.461,1.021
570.491,1.023
570.521,1.028
570.551,1.026
570.581,1.026
570.611,1.035
570.641,1.024
570.671,1.030
570.701,1.037
570.731,1.020
570.761,1.027
570.791,1.028
570.821,1.018
570.851,1.019
570.881,1.029
570.911,1.030
570.941,1.019
570.971,1.022
571.001,1.032
571.031,1.031
571.061,1.020
571.091,1.029
571.121,1.031
571.151,1.009
571.181,1.015
571.211,1.018
571.241,1.038
571.271,1.022
571.301,1.027
571.331,1.027
571.361,1.024
571.391,1.020
571.421,1.022
571.451,1.043
571.481,1.017
571.511,1.029
571.541,1.022
571.571,1.027
571.601,1.029
571.631,1.012
571.661,1.030
571.691,1.031
571.721,1.016
571.751,1.021
571.781,1.035
571.811,1.025
571.841,1.030
571.871,1.031
571.901,1.027
571.931,1.015
571.961,1.029
571.991,1.023
572.021,1.025
572.051,1.030
572.081,1.016
572.111,1.026
572.141,1.031
572.171,1.028
572.201,1.020
572.231,1.027
572.261,1.030
572.291,1.026
572.321,1.016
572.351,1.022
572.381,1.027
572.411,1.033
572.441,1.036
572.471,1.033
572.501,1.022
572.531,1.021
572.561,1.028
572.591,1.036
572.621,1.025
572.651,1.022
572.681,1.018
572.711,1.023
572.741,1.025
572.771,1.028
572.801,1.027
572.831,1.030
572.861,1.022
572.891,1.027
572.921,1.025
572.951,1.028
572.981,1.027
573.011,1.032
573.041,1.028
573.071,1.017
573.101,1.027
573.131,1.036
573.161,1.029
573.191,1.023
573.221,1.021
573.251,1.026
573.281,1.026
573.311,1.032
573.341,1.026
573.371,1.028
573.401,1.022
573.431,1.024
573.461,1.028
573.491,1.025
573.521,1.035
573.551,1.023
573.581,1.033
573.611,1.024
573.641,1.027
573.671,1.033
573.701,1.021
573.731,1.024
573.761,1.027
573.791,1.028
573.821,1.024
573.851,1.029
573.881,1.030
573.911,1.030
573.941,1.022
573.971,1.026
574.001,1.027
574.031,1.022
574.061,1.035
574.091,1.025
574.121,1.033
574.151,1.027
574.181,1.019
574.211,1.039
574.241,1.031
574.271,1.025
574.301,1.023
574.331,1.021
574.361,1.029
574.391,1.035
574.421,1.031
574.451,1.030
574.481,1.033
574.511,1.016
574.541,1.024
574.571,1.026
574.601,1.024
574.631,1.028
574.661,1.025
574.691,1.021
574.721,1.034
574.751,1.021
574.781,1.038
574.811,1.029
574.841,1.025
574.871,1.022
574.901,1.021
574.931,1.030
574.961,1.024
574.991,1.033
575.021,1.023
575.051,1.026
575.081,1.025
575.111,1.024
575.141,1.027
575.171,1.035
575.201,1.024
575.231,1.032
575.261,1.041
575.291,1.021
575.321,1.029
575.351,1.024
575.381,1.024
575.411,1.021
575.441,1.024
575.471,1.035
575.501,1.022
575.531,1.038
575.561,1.034
575.591,1.024
575.621,1.008
575.651,1.036
575.681,1.026
575.711,1.030
575.741,1.033
575.771,1.026
575.801,1.023
575.831,1.024
575.861,1.044
575.891,1.033
575.921,1.022
575.951,1.021
575.981,1.030
576.011,1.032
576.041,1.024
576.071,1.032
576.101,1.028
576.131,1.027
