df_hash,22ZHK4.HTY8RN
414.718,1.037
414.748,1.036
414.778,1.029
414.808,1.038
414.838,1.039
414.868,1.036
414.898,1.035
414.928,1.032
414.958,1.031
414.988,1.024
415.018,1.040
415.048,1.039
415.078,1.047
415.108,1.047
415.138,1.031
415.168,1.031
415.198,1.040
415.228,1.043
415.258,1.041
415.288,1.024
415.318,1.025
415.348,1.026
415.378,1.033
415.408,1.031
415.438,1.032
415.468,1.039
415.498,1.040
415.528,1.038
415.558,1.033
415.588,1.032
415.618,1.042
415.648,1.033
415.678,1.044
415.708,1.030
415.738,1.033
415.768,1.038
415.798,1.033
415.828,1.029
415.858,1.033
415.888,1.032
415.918,1.036
415.948,1.046
415.978,1.038
416.008,1.038
416.038,1.033
416.068,1.031
416.098,1.038
416.128,1.037
416.158,1.026
416.188,1.023
416.218,1.032
416.248,1.036
416.278,1.034
416.308,1.035
416.338,1.032
416.368,1.037
416.398,1.044
416.428,1.032
416.458,1.035
416.488,1.037
416.518,1.035
416.548,1.041
416.578,1.030
416.608,1.030
416.638,1.040
416.668,1.039
416.698,1.036
416.728,1.033
416.758,1.035
416.788,1.040
416.818,1.039
416.848,1.037
416.878,1.037
416.908,1.040
416.938,1.043
416.968,1.036
416.998,1.033
417.028,1.031
417.058,1.039
417.088,1.035
417.118,1.033
417.148,1.034
417.178,1.024
417.208,1.035
417.238,1.032
417.268,1.031
417.298,1.031
417.328,1.040
417.358,1.040
417.388,1.029
417.418,1.031
417.448,1.039
417.478,1.040
417.508,1.035
417.538,1.035
417.568,1.028
417.598,1.033
417.628,1.034
417.658,1.045
417.688,1.039
417.718,1.029
417.748,1.029
417.778,1.038
417.808,1.039
417.838,1.034
417.868,1.037
417.898,1.023
417.928,1.029
417.958,1.031
417.988,1.036
418.018,1.035
418.048,1.039
418.078,1.040
418.108,1.031
418.138,1.037
418.168,1.027
418.198,1.036
418.228,1.050
418.258,1.033
418.288,1.033
418.318,1.022
418.348,1.028
418.378,1.031
418.408,1.022
418.438,1.046
418.468,1.037
418.498,1.056
418.528,1.027
418.558,1.034
418.588,1.040
418.618,1.035
418.648,1.038
418.678,1.033
418.708,1.036
418.738,1.038
418.768,1.038
418.798,1.049
418.828,1.039
418.858,1.039
418.888,1.021
418.918,1.024
418.948,1.024
418.978,1.034
419.008,1.025
419.038,1.044
419.068,1.036
419.098,1.030
419.128,1.033
419.158,1.046
419.188,1.046
419.218,1.043
419.248,1.042
419.278,1.041
419.308,1.032
419.338,1.030
419.368,1.034
419.398,1.042
419.428,1.044
419.458,1.040
419.488,1.040
419.518,1.035
419.548,1.049
419.578,1.047
419.608,1.042
419.638,1.031
419.668,1.026
419.698,1.037
419.728,1.028
419.758,1.030
419.788,1.030
419.818,1.032
419.848,1.040
419.878,1.039
419.908,1.034
419.938,1.031
419.968,1.034
419.998,1.041
420.028,1.032
420.058,1.030
420.088,1.037
420.118,1.037
420.148,1.040
420.178,1.033
420.208,1.033
420.238,1.035
420.268,1.033
420.298,1.035
420.328,1.047
420.358,1.030
420.388,1.030
420.418,1.034
420.448,1.029
420.478,1.032
420.508,1.024
420.538,1.035
420.568,1.042
420.598,1.041
420.628,1.034
420.658,1.038
420.688,1.029
420.718,1.027
420.748,1.042
420.778,1.033
420.808,1.036
420.838,1.035
420.868,1.045
420.898,1.039
420.928,1.042
420.958,1.035
420.988,1.028
421.018,1.034
421.048,1.043
421.078,1.033
421.108,1.042
421.138,1.053
421.168,1.044
421.198,1.034
421.228,1.034
421.258,1.037
421.288,1.034
421.318,1.017
421.348,1.019
421.378,1.030
421.408,1.031
421.438,1.028
421.468,1.029
421.498,1.034
421.528,1.036
421.558,1.038
421.588,1.033
421.618,1.036
421.648,1.036
421.678,1.033
421.708,1.036
421.738,1.047
421.768,1.036
421.798,1.033
421.828,1.038
421.858,1.051
421.888,1.048
421.918,1.046
421.948,1.046
421.978,1.049
422.008,1.039
422.038,1.030
422.068,1.028
422.098,1.026
422.128,1.024
422.158,1.032
422.188,1.025
422.218,1.025
422.248,1.038
422.278,1.037
422.308,1.046
422.338,1.056
422.368,1.026
422.398,1.029
422.428,1.038
422.458,1.034
422.488,1.036
422.518,1.028
422.548,1.038
422.578,1.041
422.608,1.046
422.638,1.039
422.668,1.034
422.698,1.036
422.728,1.041
422.758,1.035
422.788,1.028
422.818,1.031
422.848,1.036
422.878,1.036
422.908,1.032
422.938,1.032
422.968,1.031
422.998,1.032
423.028,1.032
423.058,1.034
423.088,1.038
423.118,1.033
423.148,1.033
423.178,1.029
423.208,1.036
423.238,1.022
423.268,1.033
423.298,1.038
423.328,1.040
423.358,1.041
423.388,1.039
423.418,1.036
423.448,1.038
423.478,1.042
423.508,1.040
423.538,1.036
423.568,1.033
423.598,1.039
423.628,1.033
423.658,1.033
423.688,1.029
423.718,1.034
423.748,1.035
423.778,1.034
423.808,1.033
423.838,1.039
423.868,1.033
423.898,1.035
423.928,1.043
423.958,1.044
423.988,1.037
424.018,1.029
424.048,1.032
424.078,1.032
424.108,1.036
424.138,1.030
424.168,1.025
424.198,1.034
424.228,1.034
424.258,1.031
424.288,1.033
424.318,1.035
424.348,1.032
424.378,1.032
424.408,1.027
424.438,1.036
424.468,1.036
424.498,1.033
424.528,1.034
424.558,1.041
424.588,1.036
424.618,1.034
424.648,1.035
424.678,1.044
424.708,1.039
424.738,1.032
424.768,1.031
424.798,1.036
424.828,1.040
424.858,1.032
424.888,1.035
424.918,1.029
424.948,1.035
424.978,1.028
425.008,1.032
425.038,1.041
425.068,1.040
425.098,1.037
425.128,1.031
425.158,1.033
425.188,1.043
425.218,1.037
425.248,1.031
425.278,1.036
425.308,1.040
425.338,1.047
425.368,1.037
425.398,1.037
425.428,1.033
425.458,1.030
425.488,1.036
425.518,1.040
425.548,1.040
425.578,1.040
425.608,1.034
425.638,1.025
425.668,1.032
425.698,1.034
425.728,1.033
425.758,1.036
425.788,1.035
425.818,1.039
425.848,1.038
425.878,1.040
425.908,1.044
425.938,1.034
425.968,1.038
425.998,1.033
426.028,1.044
426.058,1.010
426.088,1.029
426.118,1.043
426.148,1.021
426.178,1.061
426.208,1.051
426.238,1.040
426.268,1.034
426.298,1.022
426.328,1.030
426.358,1.031
426.388,1.030
426.418,1.026
426.448,1.024
426.478,1.022
426.508,1.035
426.538,1.040
426.568,1.021
426.598,1.041
426.628,1.073
426.658,1.026
426.688,1.026
426.718,1.051
426.748,1.046
426.778,1.034
426.808,1.050
426.838,1.032
426.868,1.042
426.898,1.036
426.928,1.028
426.958,1.033
426.988,1.034
427.018,1.037
427.048,1.042
427.078,1.033
427.108,1.037
427.138,1.034
427.168,1.033
427.198,1.033
427.228,1.028
427.258,1.031
427.288,1.033
427.318,1.033
427.348,1.037
427.378,1.035
427.408,1.030
427.438,1.030
427.468,1.032
427.498,1.044
427.528,1.038
427.558,1.038
427.588,1.038
427.618,1.033
427.648,1.038
427.678,1.036
427.708,1.034
427.738,1.036
427.768,1.040
427.798,1.034
427.828,1.033
427.858,1.038
427.888,1.038
427.918,1.035
427.948,1.041
427.978,1.039
428.008,1.041
428.038,1.036
428.068,1.036
428.098,1.028
428.128,1.021
428.158,1.021
428.188,1.023
428.218,1.034
428.248,1.035
428.278,1.045
428.308,1.042
428.338,1.045
428.368,1.049
428.398,1.038
428.428,1.035
428.458,1.028
428.488,1.026
428.518,1.037
428.548,1.038
428.578,1.042
428.608,1.041
428.638,1.040
428.668,1.038
428.698,1.034
428.728,1.038
428.758,1.031
428.788,1.025
428.818,1.037
428.848,1.029
428.878,1.030
428.908,1.045
428.938,1.050
428.968,1.043
428.998,1.047
429.028,1.050
429.058,1.036
429.088,1.044
429.118,1.039
429.148,1.025
429.178,1.027
429.208,1.032
429.238,1.023
429.268,1.028
429.298,1.033
429.328,1.021
429.358,1.035
429.388,1.041
429.418,1.048
429.448,1.038
429.478,1.030
429.508,1.032
429.538,1.031
429.568,1.043
429.598,1.051
429.628,1.042
429.658,1.036
429.688,1.040
429.718,1.050
429.748,1.050
429.778,1.046
429.808,1.037
429.838,1.034
429.868,1.035
429.898,1.026
429.928,1.032
429.958,1.033
429.988,1.033
430.018,1.041
430.048,1.035
430.078,1.039
430.108,1.030
430.138,1.034
430.168,1.036
430.198,1.040
430.228,1.054
430.258,1.049
430.288,1.040
430.318,1.034
430.348,1.032
430.378,1.036
430.408,1.029
430.438,1.022
430.468,1.029
430.498,1.038
430.528,1.040
430.558,1.037
430.588,1.031
430.618,1.039
430.648,1.034
430.678,1.039
430.708,1.040
430.738,1.037
430.768,1.035
430.798,1.042
430.828,1.046
430.858,1.037
430.888,1.042
430.918,1.035
430.948,1.035
430.978,1.037
431.008,1.045
431.038,1.036
431.068,1.036
431.098,1.046
431.128,1.026
431.158,1.026
431.188,1.032
431.218,1.028
431.248,1.029
431.278,1.023
431.308,1.033
431.338,1.040
431.368,1.039
431.398,1.044
431.428,1.037
431.458,1.035
431.488,1.033
431.518,1.035
431.548,1.040
431.578,1.043
431.608,1.043
431.638,1.043
431.668,1.031
431.698,1.044
431.728,1.043
431.758,1.036
431.788,1.031
431.818,1.038
431.848,1.042
431.878,1.042
431.908,1.033
431.938,1.027
431.968,1.027
431.998,1.032
432.028,1.029
432.058,1.032
432.088,1.028
432.118,1.038
432.148,1.043
432.178,1.033
432.208,1.031
432.238,1.034
432.268,1.031
432.298,1.045
432.328,1.049
432.358,1.042
432.388,1.040
432.418,1.036
432.448,1.044
432.478,1.041
432.508,1.031
432.538,1.026
432.568,1.039
432.598,1.026
432.628,1.036
432.658,1.036
432.688,1.034
432.718,1.042
432.748,1.040
432.778,1.033
432.808,1.036
432.838,1.043
432.868,1.039
432.898,1.044
432.928,1.040
432.958,1.031
432.988,1.026
433.018,1.025
433.048,1.040
433.078,1.031
433.108,1.033
433.138,1.027
433.168,1.026
433.198,1.035
433.228,1.038
433.258,1.038
433.288,1.035
433.318,1.032
433.348,1.028
433.378,1.031
433.408,1.038
433.438,1.040
433.468,1.051
433.498,1.044
433.528,1.040
433.558,1.039
433.588,1.039
433.618,1.039
433.648,1.028
433.678,1.036
433.708,1.048
433.738,1.051
433.768,1.032
433.798,1.033
433.828,1.032
433.858,1.048
433.888,1.046
433.918,1.040
433.948,1.039
433.978,1.046
434.008,1.036
434.038,1.040
434.068,1.037
434.098,1.023
434.128,1.027
434.158,1.035
434.188,1.030
434.218,1.033
434.248,1.028
434.278,1.025
434.308,1.028
434.338,1.041
434.368,1.032
434.398,1.033
434.428,1.028
434.458,1.040
434.488,1.027
434.518,1.037
434.548,1.039
434.578,1.033
434.608,1.046
434.638,1.047
434.668,1.039
434.698,1.043
434.728,1.039
434.758,1.043
434.788,1.044
434.818,1.031
434.848,1.028
434.878,1.016
434.908,1.037
434.938,1.032
434.968,1.032
434.998,1.026
435.028,1.037
435.058,1.045
435.088,1.041
435.118,1.045
435.148,1.044
435.178,1.046
435.208,1.047
435.238,1.045
435.268,1.031
435.298,1.026
435.328,1.021
435.358,1.023
435.388,1.017
435.418,1.030
435.448,1.036
435.478,1.043
435.508,1.045
435.538,1.039
435.568,1.039
435.598,1.039
435.628,1.041
435.658,1.038
435.688,1.036
435.718,1.029
435.748,1.034
435.778,1.031
435.808,1.046
435.838,1.033
435.868,1.053
435.898,1.046
435.928,1.042
435.958,1.034
435.988,1.028
436.018,1.044
436.048,1.033
436.078,1.039
436.108,1.046
436.138,1.048
436.168,1.054
436.198,1.043
436.228,1.038
436.258,1.026
436.288,1.020
436.318,1.020
436.348,1.027
436.378,1.034
436.408,1.034
436.438,1.044
436.468,1.047
436.498,1.053
436.528,1.050
436.558,1.037
436.588,1.037
436.618,1.033
436.648,1.041
436.678,1.034
436.708,1.028
436.738,1.022
436.768,1.015
436.798,1.009
436.828,1.000
436.858,1.011
436.888,1.015
436.918,1.039
436.948,1.053
436.978,1.041
437.008,1.045
437.038,1.062
437.068,1.083
437.098,1.095
437.128,1.083
437.158,1.092
437.188,1.088
437.218,1.090
437.248,1.112
437.278,1.077
437.308,1.071
437.338,1.066
437.368,1.054
437.398,1.053
437.428,1.052
437.458,1.042
437.488,1.028
437.518,0.981
437.548,0.996
437.578,1.029
437.608,1.035
437.638,1.006
437.668,1.016
437.698,1.012
437.728,1.017
437.758,1.014
437.788,1.030
437.818,1.012
437.848,1.018
437.878,1.000
437.908,1.012
437.938,1.021
437.968,1.023
437.998,1.030
438.028,1.015
438.058,0.986
438.088,1.019
438.118,1.047
438.148,1.014
438.178,1.014
438.208,1.015
438.238,1.013
438.268,1.054
438.298,1.033
438.328,1.021
438.358,1.011
438.388,1.008
438.418,1.026
438.448,1.026
438.478,1.006
438.508,1.027
438.538,1.059
438.568,1.042
438.598,1.004
438.628,0.988
438.658,1.008
438.688,1.012
438.718,1.002
438.748,0.991
438.778,0.973
438.808,0.997
438.838,0.997
438.868,1.006
438.898,1.008
438.928,1.010
438.958,1.014
438.988,1.016
439.018,1.024
439.048,1.027
439.078,1.027
439.108,1.011
439.138,1.014
439.168,1.018
439.198,1.030
439.228,1.018
439.258,1.017
439.288,1.013
439.318,1.018
439.348,1.021
439.378,1.015
439.408,1.021
439.438,1.019
439.468,1.019
439.498,1.016
439.528,1.024
439.558,1.032
439.588,1.022
439.618,1.024
439.648,1.022
439.678,1.021
439.708,1.021
439.738,1.023
439.768,1.023
439.798,1.023
439.828,1.018
439.858,1.015
439.888,1.021
439.918,1.026
439.948,1.020
439.978,1.018
440.008,1.014
440.038,1.018
440.068,1.018
440.098,1.021
440.128,1.019
440.158,1.020
440.188,1.020
440.218,1.027
440.248,1.012
440.278,1.000
440.308,1.009
440.338,1.012
440.368,0.994
440.398,1.008
440.428,1.035
440.458,1.022
440.488,1.023
440.518,1.015
440.548,1.011
440.578,1.018
440.608,1.025
440.638,1.028
440.668,1.043
440.698,1.036
440.728,1.024
440.758,1.036
440.788,1.019
440.818,0.994
440.848,0.974
440.878,0.996
440.908,0.997
440.938,0.984
440.968,0.998
440.998,1.070
441.028,1.119
441.058,1.098
441.088,1.001
441.118,0.941
441.148,0.970
441.178,0.962
441.208,0.942
441.238,0.995
441.268,0.969
441.298,0.988
441.328,1.015
441.358,1.036
441.388,1.028
441.418,1.052
441.448,1.028
441.478,1.021
441.508,0.987
441.538,1.004
441.568,1.004
441.598,1.020
441.628,1.018
441.658,1.009
441.688,1.021
441.718,1.016
441.748,1.024
441.778,1.006
441.808,1.017
441.838,1.028
441.868,1.012
441.898,1.009
441.928,1.011
441.958,1.025
441.988,1.029
442.018,1.025
442.048,1.002
442.078,1.021
442.108,1.026
442.138,1.011
442.168,1.026
442.198,1.016
442.228,1.017
442.258,1.017
442.288,1.016
442.318,1.013
442.348,1.022
442.378,1.010
442.408,1.010
442.438,1.016
442.468,1.018
442.498,1.013
442.528,1.012
442.558,1.009
442.588,1.014
442.618,1.020
442.648,0.999
442.678,0.983
442.708,0.974
442.738,1.003
442.768,1.023
442.798,1.023
442.828,1.040
442.858,1.049
442.888,1.013
442.918,0.999
442.948,1.022
442.978,1.034
443.008,1.039
443.038,1.000
443.068,0.970
443.098,0.994
443.128,1.019
443.158,1.015
443.188,1.008
443.218,0.999
443.248,1.011
443.278,0.994
443.308,1.022
443.338,1.051
443.368,1.018
443.398,1.021
443.428,1.008
443.458,0.993
443.488,1.015
443.518,1.021
443.548,1.009
443.578,0.981
443.608,1.036
443.638,1.000
443.668,0.990
443.698,0.996
443.728,1.026
443.758,1.000
443.788,1.034
443.818,1.032
443.848,1.029
443.878,1.028
443.908,1.009
443.938,1.014
443.968,1.029
443.998,1.019
444.028,1.018
444.058,1.000
444.088,1.015
444.118,1.026
444.148,1.014
444.178,1.003
444.208,1.010
444.238,1.025
444.268,1.024
444.298,1.013
444.328,1.017
444.358,1.029
444.388,1.029
444.418,1.025
444.448,1.020
444.478,0.988
444.508,1.008
444.538,0.975
444.568,1.037
444.598,1.045
444.628,1.020
444.658,1.029
444.688,1.003
444.718,1.013
444.748,0.993
444.778,1.017
444.808,1.017
444.838,1.011
444.868,1.013
444.898,1.007
444.928,1.005
444.958,1.009
444.988,1.011
445.018,1.019
445.048,1.014
445.078,1.013
445.108,1.009
445.138,1.007
445.168,1.009
445.198,1.003
445.228,1.002
445.258,1.017
445.288,1.027
445.318,1.024
445.348,1.018
445.378,1.013
445.408,1.007
445.438,1.015
445.468,1.016
445.498,1.014
445.528,1.020
445.558,1.011
445.588,1.011
445.618,1.012
445.648,1.015
445.678,1.009
445.708,1.005
445.738,1.014
445.768,1.015
445.798,1.011
445.828,1.022
445.858,1.017
445.888,1.012
445.918,1.010
445.948,1.019
445.978,1.030
446.008,1.018
446.038,1.010
446.068,1.016
446.098,1.019
446.128,1.021
446.158,1.016
446.188,1.019
446.218,1.023
446.248,1.019
446.278,1.016
446.308,1.015
446.338,1.013
446.368,1.013
446.398,1.019
446.428,1.017
446.458,1.021
446.488,1.019
446.518,1.009
446.548,1.010
446.578,1.011
446.608,1.021
446.638,1.026
446.668,1.014
446.698,1.010
446.728,1.016
446.758,1.020
446.788,1.023
446.818,1.013
446.848,1.013
446.878,1.016
446.908,1.011
446.938,1.013
446.968,1.019
446.998,1.019
447.028,1.016
447.058,1.009
447.088,1.014
447.118,1.022
447.148,1.014
447.178,1.014
447.208,1.008
447.238,1.017
447.268,1.022
447.298,1.019
447.328,1.018
447.358,1.016
447.388,1.015
447.418,1.015
447.448,1.019
447.478,1.015
447.508,1.017
447.538,1.016
447.568,1.015
447.598,1.012
447.628,1.017
447.658,1.013
447.688,1.013
447.718,1.015
447.748,1.015
447.778,1.013
447.808,1.021
447.838,1.013
447.868,1.015
447.898,1.007
447.928,1.018
447.958,1.020
447.988,1.018
448.018,1.020
448.048,1.015
448.078,1.010
448.108,1.015
448.138,1.019
448.168,1.010
448.198,1.006
448.228,1.016
448.258,1.016
448.288,1.017
448.318,1.015
448.348,1.016
448.378,1.014
448.408,1.014
448.438,1.012
448.468,1.017
448.498,1.013
448.528,1.014
448.558,1.024
448.588,1.017
448.618,1.009
448.648,1.012
448.678,1.015
448.708,1.023
448.738,1.016
448.768,1.015
448.798,1.010
448.828,1.012
448.858,1.022
448.888,1.021
448.918,1.011
448.948,1.008
448.978,1.021
449.008,1.016
449.038,1.012
449.068,1.009
449.098,1.019
449.128,1.012
449.158,1.011
449.188,1.011
449.218,1.021
449.248,1.015
449.278,1.013
449.308,1.010
449.338,1.008
449.368,1.019
449.398,1.027
449.428,1.018
449.458,1.004
449.488,1.012
449.518,1.015
449.548,0.986
449.578,1.006
449.608,1.054
449.638,1.050
449.668,1.038
449.698,1.041
449.728,1.016
449.758,1.005
449.788,1.004
449.818,1.022
449.848,0.996
449.878,0.982
449.908,1.005
449.938,1.016
449.968,1.011
449.998,1.009
450.028,1.012
450.058,1.009
450.088,0.997
450.118,0.994
450.148,1.002
450.178,1.012
450.208,1.005
450.238,1.005
450.268,1.006
450.298,1.015
450.328,1.010
450.358,1.014
450.388,1.013
450.418,1.008
450.448,1.021
450.478,1.035
450.508,1.052
450.538,1.065
450.568,1.052
450.598,1.020
450.628,0.971
450.658,0.949
450.688,0.934
450.718,0.980
450.748,1.042
450.778,1.062
450.808,1.082
450.838,1.087
450.868,1.069
450.898,1.069
450.928,1.054
450.958,1.022
450.988,1.034
451.018,1.037
451.048,1.034
451.078,0.999
451.108,1.004
451.138,1.004
451.168,1.011
451.198,1.008
451.228,1.034
451.258,1.030
451.288,1.024
451.318,1.021
451.348,1.034
451.378,1.015
451.408,1.013
451.438,1.039
451.468,1.023
451.498,1.023
451.528,1.017
451.558,1.004
451.588,1.004
451.618,1.037
451.648,1.039
451.678,1.050
451.708,1.040
451.738,1.023
451.768,1.013
451.798,1.018
451.828,1.020
451.858,1.021
451.888,1.007
451.918,0.999
451.948,1.011
451.978,1.021
452.008,1.040
452.038,1.046
452.068,1.035
452.098,1.019
452.128,1.015
452.158,1.029
452.188,0.988
452.218,0.977
452.248,1.003
452.278,1.016
452.308,1.016
452.338,1.012
452.368,1.018
452.398,1.025
452.428,1.021
452.458,0.995
452.488,0.997
452.518,1.009
452.548,0.993
452.578,1.025
452.608,1.051
452.638,1.043
452.668,1.045
452.698,1.065
452.728,1.047
452.758,1.049
452.788,1.042
452.818,1.029
452.848,1.014
452.878,1.007
452.908,0.983
452.938,1.000
452.968,1.016
452.998,1.013
453.028,1.027
453.058,1.006
453.088,0.991
453.118,1.026
453.148,1.012
453.178,1.030
453.208,1.049
453.238,1.031
453.268,0.989
453.298,0.949
453.328,0.937
453.358,0.923
453.388,0.961
453.418,0.916
453.448,0.971
453.478,1.018
453.508,1.072
453.538,1.067
453.568,1.084
453.598,1.010
453.628,0.976
453.658,0.974
453.688,0.986
453.718,0.958
453.748,0.929
453.778,0.943
453.808,0.993
453.838,0.991
453.868,1.003
453.898,1.006
453.928,0.980
453.958,1.002
453.988,0.972
454.018,0.930
454.048,0.911
454.078,0.964
454.108,0.983
454.138,1.024
454.168,1.030
454.198,1.036
454.228,1.051
454.258,1.029
454.288,1.005
454.318,0.997
454.348,1.000
454.378,0.971
454.408,0.969
454.438,0.989
454.468,1.002
454.498,0.998
454.528,0.980
454.558,0.977
454.588,0.973
454.618,0.979
454.648,0.987
454.678,1.005
454.708,0.966
454.738,0.979
454.768,0.975
454.798,0.960
454.828,0.975
454.858,0.987
454.888,0.998
454.918,0.993
454.948,0.988
454.978,0.991
455.008,0.971
455.038,0.982
455.068,0.995
455.098,0.990
455.128,0.990
455.158,0.991
455.188,0.985
455.218,0.985
455.248,0.990
455.278,0.977
455.308,0.989
455.338,0.982
455.368,0.989
455.398,0.992
455.428,0.986
455.458,0.987
455.488,0.988
455.518,0.983
455.548,0.986
455.578,1.002
455.608,0.980
455.638,0.985
455.668,1.000
455.698,0.985
455.728,0.970
455.758,0.984
455.788,0.999
455.818,1.028
455.848,0.992
455.878,1.001
455.908,0.994
455.938,1.005
455.968,1.009
455.998,0.996
456.028,0.973
456.058,0.984
456.088,0.998
456.118,0.979
456.148,0.983
456.178,0.982
456.208,0.994
456.238,1.000
456.268,0.999
456.298,0.984
456.328,0.989
456.358,0.994
456.388,1.001
456.418,1.009
456.448,1.001
456.478,1.000
456.508,0.992
456.538,0.979
456.568,0.999
456.598,0.986
456.628,0.983
456.658,0.987
456.688,0.995
456.718,1.044
456.748,1.024
456.778,1.004
456.808,1.031
456.838,1.038
456.868,1.084
456.898,1.023
456.928,0.994
456.958,0.990
456.988,0.968
457.018,0.936
457.048,1.009
457.078,1.044
457.108,0.990
457.138,1.021
457.168,0.996
457.198,1.051
457.228,1.016
457.258,1.093
457.288,0.932
457.318,0.998
457.348,0.985
457.378,1.005
457.408,0.975
457.438,1.000
457.468,0.952
457.498,0.992
457.528,0.983
457.558,0.994
457.588,1.015
457.618,0.962
457.648,1.002
457.678,1.015
457.708,1.012
457.738,1.070
457.768,1.097
457.798,1.052
457.828,1.016
457.858,1.001
457.888,0.985
457.918,0.943
457.948,1.011
457.978,0.999
458.008,0.989
458.038,1.022
458.068,0.984
458.098,0.997
458.128,1.027
458.158,1.039
458.188,1.038
458.218,1.029
458.248,1.033
458.278,1.038
458.308,1.004
458.338,0.968
458.368,0.987
458.398,0.998
458.428,1.012
458.458,1.022
458.488,1.004
458.518,0.970
458.548,0.988
458.578,0.978
458.608,0.999
458.638,1.023
458.668,1.024
458.698,1.017
458.728,0.992
458.758,0.985
458.788,0.996
458.818,1.006
458.848,0.997
458.878,0.987
458.908,1.009
458.938,1.017
458.968,1.014
458.998,1.003
459.028,0.994
459.058,0.982
459.088,0.979
459.118,0.989
459.148,1.008
459.178,1.011
459.208,1.000
459.238,0.991
459.268,1.004
459.298,0.990
459.328,0.989
459.358,0.994
459.388,0.997
459.418,1.018
459.448,1.012
459.478,1.006
459.508,1.003
459.538,1.015
459.568,1.001
459.598,0.991
459.628,0.999
459.658,1.001
459.688,0.999
459.718,1.001
459.748,1.014
459.778,1.003
459.808,1.015
459.838,1.010
459.868,0.998
459.898,0.992
459.928,0.995
459.958,0.985
459.988,0.986
460.018,1.011
460.048,1.004
460.078,0.997
460.108,0.985
460.138,0.979
460.168,0.974
460.198,0.981
460.228,1.016
460.258,1.024
460.288,1.038
460.318,1.026
460.348,1.012
460.378,1.000
460.408,1.001
460.438,1.010
460.468,1.006
460.498,0.995
460.528,0.998
460.558,1.007
460.588,1.006
460.618,1.010
460.648,0.997
460.678,1.002
460.708,1.009
460.738,1.016
460.768,1.000
460.798,0.991
460.828,1.003
460.858,1.002
460.888,1.000
460.918,1.007
460.948,1.006
460.978,1.002
461.008,0.997
461.038,1.002
461.068,1.008
461.098,1.009
461.128,0.999
461.158,1.008
461.188,1.006
461.218,1.006
461.248,1.007
461.278,1.007
461.308,1.009
461.338,1.011
461.368,1.005
461.398,1.005
461.428,1.004
461.458,1.008
461.488,1.008
461.518,1.006
461.548,1.000
461.578,1.007
461.608,1.009
461.638,1.008
461.668,1.008
461.698,1.009
461.728,1.011
461.758,1.006
461.788,1.005
461.818,1.004
461.848,1.005
461.878,1.003
461.908,1.008
461.938,1.006
461.968,1.003
461.998,1.010
462.028,1.010
462.058,1.001
462.088,1.002
462.118,1.014
462.148,1.011
462.178,1.007
462.208,1.003
462.238,1.009
462.268,1.013
462.298,1.007
462.328,1.004
462.358,1.005
462.388,1.004
462.418,1.007
462.448,1.006
462.478,1.010
462.508,1.008
462.538,1.007
462.568,1.003
462.598,1.005
462.628,1.004
462.658,1.003
462.688,1.005
462.718,1.004
462.748,1.014
462.778,1.002
462.808,1.002
462.838,1.014
462.868,1.010
462.898,1.004
462.928,0.999
462.958,1.002
462.988,1.010
463.018,1.009
463.048,1.005
463.078,1.013
463.108,1.008
463.138,1.009
463.168,1.003
463.198,1.002
463.228,1.011
463.258,1.008
463.288,1.001
463.318,1.009
463.348,1.013
463.378,1.002
463.408,1.007
463.438,1.006
463.468,1.006
463.498,1.012
463.528,1.017
463.558,1.012
463.588,1.003
463.618,0.996
463.648,1.004
463.678,1.008
463.708,1.009
463.738,1.003
463.768,1.003
463.798,1.007
463.828,1.007
463.858,1.006
463.888,1.009
463.918,1.010
463.948,0.999
463.978,1.003
464.008,1.010
464.038,1.008
464.068,1.007
464.098,1.003
464.128,1.010
464.158,1.007
464.188,0.999
464.218,1.004
464.248,1.012
464.278,1.009
464.308,1.007
464.338,1.009
464.368,1.015
464.398,1.014
464.428,1.008
464.458,1.007
464.488,1.013
464.518,1.021
464.548,1.021
464.578,1.012
464.608,1.011
464.638,0.998
464.668,1.001
464.698,0.991
464.728,0.999
464.758,1.010
464.788,1.006
464.818,1.012
464.848,1.023
464.878,1.020
464.908,1.000
464.938,1.011
464.968,1.005
464.998,1.002
465.028,1.004
465.058,1.013
465.088,1.015
465.118,1.004
465.148,1.013
465.178,1.012
465.208,1.010
465.238,1.014
465.268,1.018
465.298,1.007
465.328,1.000
465.358,1.018
465.388,1.015
465.418,1.006
465.448,1.015
465.478,1.019
465.508,1.012
465.538,1.013
465.568,1.009
465.598,1.009
465.628,1.014
465.658,1.010
465.688,1.008
465.718,1.008
465.748,1.011
465.778,1.018
465.808,1.019
465.838,1.004
465.868,1.008
465.898,1.016
465.928,1.011
465.958,1.009
465.988,1.018
466.018,1.014
466.048,1.006
466.078,1.014
466.108,1.008
466.138,1.009
466.168,1.012
466.198,1.016
466.228,1.017
466.258,1.014
466.288,1.010
466.318,1.012
466.348,1.015
466.378,1.013
466.408,1.005
466.438,1.007
466.468,1.016
466.498,1.012
466.528,1.007
466.558,1.011
466.588,1.008
466.618,1.013
466.648,1.015
466.678,1.013
466.708,1.017
466.738,1.015
466.768,1.010
466.798,1.005
466.828,1.018
466.858,1.012
466.888,1.014
466.918,1.012
466.948,1.008
466.978,1.007
467.008,1.013
467.038,1.010
467.068,1.005
467.098,1.019
