df_hash,22ZHK4.4XY8EU
290.773,1.062
290.803,1.052
290.833,1.047
290.863,1.053
290.893,1.059
290.923,1.060
290.953,1.057
290.983,1.064
291.013,1.059
291.043,1.060
291.073,1.058
291.103,1.064
291.133,1.030
291.163,1.016
291.193,1.027
291.223,1.066
291.253,1.088
291.283,1.085
291.313,1.077
291.343,1.058
291.373,1.049
291.403,1.034
291.433,1.044
291.463,1.062
291.493,1.049
291.523,1.045
291.553,1.045
291.583,1.048
291.613,1.034
291.643,1.045
291.673,1.061
291.703,1.057
291.733,1.047
291.763,1.035
291.793,1.040
291.823,1.037
291.853,1.047
291.883,1.046
291.913,1.044
291.943,1.061
291.973,1.066
292.003,1.064
292.033,1.074
292.063,1.076
292.093,1.044
292.123,1.028
292.153,1.021
292.183,1.027
292.213,1.061
292.243,1.055
292.273,1.050
292.303,1.052
292.333,1.039
292.363,1.049
292.393,1.054
292.423,1.051
292.453,1.047
292.483,1.087
292.513,1.063
292.543,1.050
292.573,1.044
292.603,1.070
292.633,1.079
292.663,1.062
292.693,1.053
292.723,1.045
292.753,1.041
292.783,1.037
292.813,1.042
292.843,1.052
292.873,1.058
292.903,1.060
292.933,1.024
292.963,1.009
292.993,1.018
293.023,1.034
293.053,1.080
293.083,1.018
293.113,1.028
293.143,1.049
293.173,1.053
293.203,1.064
293.233,1.016
293.263,1.037
293.293,1.048
293.323,1.054
293.353,1.061
293.383,1.035
293.413,1.045
293.443,1.057
293.473,1.046
293.503,1.026
293.533,1.020
293.563,1.041
293.593,1.053
293.623,1.053
293.653,1.031
293.683,1.034
293.713,1.043
293.743,1.051
293.773,1.043
293.803,1.037
293.833,1.034
293.863,1.036
293.893,1.029
293.923,1.016
293.953,1.022
293.983,1.045
294.013,1.041
294.043,1.045
294.073,1.061
294.103,1.066
294.133,1.068
294.163,1.051
294.193,1.048
294.223,1.037
294.253,1.039
294.283,1.036
294.313,1.030
294.343,1.021
294.373,1.020
294.403,1.015
294.433,1.025
294.463,1.030
294.493,1.051
294.523,1.053
294.553,1.055
294.583,1.051
294.613,1.061
294.643,1.072
294.673,1.065
294.703,1.062
294.733,1.055
294.763,1.056
294.793,1.054
294.823,1.049
294.853,1.047
294.883,1.045
294.913,1.038
294.943,1.032
294.973,1.029
295.003,1.037
295.033,1.043
295.063,1.047
295.093,1.045
295.123,1.048
295.153,1.044
295.183,1.041
295.213,1.044
295.243,1.042
295.273,1.043
295.303,1.043
295.333,1.043
295.363,1.042
295.393,1.041
295.423,1.035
295.453,1.052
295.483,1.045
295.513,1.052
295.543,1.054
295.573,1.048
295.603,1.043
295.633,1.035
295.663,1.040
295.693,1.043
295.723,1.042
295.753,1.046
295.783,1.049
295.813,1.048
295.843,1.043
295.873,1.043
295.903,1.042
295.933,1.040
295.963,1.043
295.993,1.049
296.023,1.048
296.053,1.042
296.083,1.042
296.113,1.049
296.143,1.046
296.173,1.040
296.203,1.040
296.233,1.041
296.263,1.050
296.293,1.042
296.323,1.046
296.353,1.048
296.383,1.045
296.413,1.045
296.443,1.043
296.473,1.036
296.503,1.040
296.533,1.048
296.563,1.050
296.593,1.045
296.623,1.040
296.653,1.039
296.683,1.038
296.713,1.045
296.743,1.040
296.773,1.041
296.803,1.046
296.833,1.041
296.863,1.044
296.893,1.042
296.923,1.043
296.953,1.043
296.983,1.052
297.013,1.046
297.043,1.051
297.073,1.043
297.103,1.045
297.133,1.034
297.163,1.043
297.193,1.044
297.223,1.052
297.253,1.042
297.283,1.043
297.313,1.043
297.343,1.039
297.373,1.041
297.403,1.046
297.433,1.045
297.463,1.040
297.493,1.037
297.523,1.042
297.553,1.041
297.583,1.045
297.613,1.048
297.643,1.048
297.673,1.039
297.703,1.041
297.733,1.047
297.763,1.045
297.793,1.044
297.823,1.043
297.853,1.035
297.883,1.038
297.913,1.048
297.943,1.049
297.973,1.054
298.003,1.052
298.033,1.049
298.063,1.044
298.093,1.040
298.123,1.034
298.153,1.037
298.183,1.038
298.213,1.049
298.243,1.050
298.273,1.044
298.303,1.040
298.333,1.043
298.363,1.047
298.393,1.036
298.423,1.038
298.453,1.042
298.483,1.045
298.513,1.043
298.543,1.049
298.573,1.047
298.603,1.040
298.633,1.042
298.663,1.042
298.693,1.039
298.723,1.046
298.753,1.052
298.783,1.045
298.813,1.042
298.843,1.043
298.873,1.042
298.903,1.043
298.933,1.049
298.963,1.044
298.993,1.048
299.023,1.046
299.053,1.045
299.083,1.040
299.113,1.038
299.143,1.041
299.173,1.036
299.203,1.044
299.233,1.051
299.263,1.055
299.293,1.046
299.323,1.041
299.353,1.047
299.383,1.038
299.413,1.040
299.443,1.047
299.473,1.049
299.503,1.047
299.533,1.050
299.563,1.046
299.593,1.039
299.623,1.038
299.653,1.048
299.683,1.042
299.713,1.041
299.743,1.034
299.773,1.047
299.803,1.045
299.833,1.049
299.863,1.038
299.893,1.042
299.923,1.035
299.953,1.044
299.983,1.046
300.013,1.045
300.043,1.043
300.073,1.050
300.103,1.047
300.133,1.041
300.163,1.048
300.193,1.039
300.223,1.049
300.253,1.047
300.283,1.042
300.313,1.043
300.343,1.040
300.373,1.050
300.403,1.047
300.433,1.047
300.463,1.040
300.493,1.046
300.523,1.047
300.553,1.042
300.583,1.043
300.613,1.046
300.643,1.046
300.673,1.046
300.703,1.045
300.733,1.040
300.763,1.038
300.793,1.049
300.823,1.045
300.853,1.041
300.883,1.050
300.913,1.053
300.943,1.039
300.973,1.045
301.003,1.041
301.033,1.036
301.063,1.044
301.093,1.049
301.123,1.046
301.153,1.046
301.183,1.042
301.213,1.043
301.243,1.044
301.273,1.047
301.303,1.044
301.333,1.044
301.363,1.042
301.393,1.040
301.423,1.045
301.453,1.044
301.483,1.050
301.513,1.048
301.543,1.045
301.573,1.045
301.603,1.041
301.633,1.038
301.663,1.046
301.693,1.046
301.723,1.042
301.753,1.042
301.783,1.041
301.813,1.045
301.843,1.047
301.873,1.043
301.903,1.050
301.933,1.052
301.963,1.062
301.993,1.061
302.023,1.053
302.053,1.038
302.083,1.028
302.113,1.030
302.143,1.036
302.173,1.045
302.203,1.051
302.233,1.067
302.263,1.081
302.293,1.094
302.323,1.102
302.353,1.099
302.383,1.082
302.413,1.104
302.443,1.108
302.473,1.095
302.503,1.096
302.533,1.105
302.563,1.067
302.593,1.046
302.623,1.066
302.653,1.047
302.683,1.043
302.713,1.030
302.743,1.029
302.773,1.019
302.803,1.018
302.833,1.015
302.863,1.018
302.893,0.999
302.923,1.026
302.953,1.038
302.983,1.072
303.013,1.068
303.043,1.001
303.073,0.951
303.103,0.972
303.133,0.999
303.163,0.991
303.193,1.003
303.223,1.030
303.253,1.042
303.283,1.010
303.313,1.000
303.343,1.023
303.373,1.044
303.403,1.010
303.433,1.031
303.463,1.046
303.493,1.058
303.523,1.042
303.553,1.027
303.583,1.015
303.613,1.012
303.643,1.028
303.673,1.063
303.703,1.034
303.733,1.015
303.763,0.999
303.793,1.062
303.823,1.059
303.853,1.033
303.883,1.011
303.913,1.034
303.943,1.039
303.973,1.021
304.003,1.047
304.033,1.062
304.063,1.043
304.093,1.066
304.123,1.078
304.153,1.092
304.183,1.088
304.213,1.087
304.243,1.070
304.273,1.064
304.303,1.070
304.333,1.068
304.363,1.071
304.393,1.058
304.423,1.067
304.453,1.069
304.483,1.093
304.513,1.087
304.543,1.090
304.573,1.082
304.603,1.076
304.633,1.077
304.663,1.086
304.693,1.083
304.723,1.082
304.753,1.079
304.783,1.084
304.813,1.078
304.843,1.082
304.873,1.090
304.903,1.083
304.933,1.087
304.963,1.087
304.993,1.079
305.023,1.086
305.053,1.092
305.083,1.089
305.113,1.079
305.143,1.083
305.173,1.085
305.203,1.078
305.233,1.072
305.263,1.077
305.293,1.077
305.323,1.079
305.353,1.080
305.383,1.084
305.413,1.086
305.443,1.080
305.473,1.080
305.503,1.081
305.533,1.079
305.563,1.074
305.593,1.081
305.623,1.083
305.653,1.085
305.683,1.084
305.713,1.083
305.743,1.080
305.773,1.088
305.803,1.084
305.833,1.079
305.863,1.073
305.893,1.086
305.923,1.092
305.953,1.086
305.983,1.080
306.013,1.084
306.043,1.084
306.073,1.089
306.103,1.079
306.133,1.084
306.163,1.086
306.193,1.081
306.223,1.080
306.253,1.083
306.283,1.085
306.313,1.082
306.343,1.082
306.373,1.088
306.403,1.089
306.433,1.079
306.463,1.078
306.493,1.082
306.523,1.080
306.553,1.079
306.583,1.085
306.613,1.086
306.643,1.079
306.673,1.087
306.703,1.080
306.733,1.084
306.763,1.088
306.793,1.089
306.823,1.084
306.853,1.081
306.883,1.082
306.913,1.083
306.943,1.089
306.973,1.085
307.003,1.084
307.033,1.081
307.063,1.075
307.093,1.081
307.123,1.081
307.153,1.082
307.183,1.087
307.213,1.089
307.243,1.085
307.273,1.082
307.303,1.081
307.333,1.082
307.363,1.083
307.393,1.084
307.423,1.086
307.453,1.084
307.483,1.080
307.513,1.085
307.543,1.075
307.573,1.084
307.603,1.085
307.633,1.084
307.663,1.086
307.693,1.082
307.723,1.085
307.753,1.091
307.783,1.079
307.813,1.078
307.843,1.082
307.873,1.082
307.903,1.080
307.933,1.078
307.963,1.085
307.993,1.085
308.023,1.078
308.053,1.078
308.083,1.088
308.113,1.081
308.143,1.089
308.173,1.086
308.203,1.087
308.233,1.086
308.263,1.082
308.293,1.077
308.323,1.078
308.353,1.087
308.383,1.093
308.413,1.088
308.443,1.082
308.473,1.088
308.503,1.084
308.533,1.083
308.563,1.078
308.593,1.079
308.623,1.081
308.653,1.088
308.683,1.086
308.713,1.083
308.743,1.082
308.773,1.080
308.803,1.079
308.833,1.078
308.863,1.079
308.893,1.089
308.923,1.083
308.953,1.081
308.983,1.086
309.013,1.082
309.043,1.078
309.073,1.084
309.103,1.086
309.133,1.086
309.163,1.087
309.193,1.078
309.223,1.085
309.253,1.090
309.283,1.087
309.313,1.085
309.343,1.079
309.373,1.078
309.403,1.078
309.433,1.091
309.463,1.083
309.493,1.078
309.523,1.077
309.553,1.090
309.583,1.090
309.613,1.093
309.643,1.084
309.673,1.087
309.703,1.084
309.733,1.085
309.763,1.085
309.793,1.078
309.823,1.083
309.853,1.082
309.883,1.083
309.913,1.084
309.943,1.090
309.973,1.085
310.003,1.083
310.033,1.082
310.063,1.080
310.093,1.085
310.123,1.080
310.153,1.080
310.183,1.079
310.213,1.078
310.243,1.077
310.273,1.081
310.303,1.090
310.333,1.082
310.363,1.087
310.393,1.088
310.423,1.078
310.453,1.083
310.483,1.084
310.513,1.080
310.543,1.086
310.573,1.083
310.603,1.083
310.633,1.083
310.663,1.084
310.693,1.083
310.723,1.092
310.753,1.083
310.783,1.086
310.813,1.082
310.843,1.087
310.873,1.084
310.903,1.079
310.933,1.079
310.963,1.081
310.993,1.088
311.023,1.086
311.053,1.089
311.083,1.086
311.113,1.086
311.143,1.084
311.173,1.079
311.203,1.076
311.233,1.075
311.263,1.077
311.293,1.078
311.323,1.085
311.353,1.087
311.383,1.087
311.413,1.084
311.443,1.081
311.473,1.085
311.503,1.087
311.533,1.086
311.563,1.083
311.593,1.078
311.623,1.083
311.653,1.085
311.683,1.088
311.713,1.090
311.743,1.090
311.773,1.085
311.803,1.083
311.833,1.084
311.863,1.078
311.893,1.077
311.923,1.090
311.953,1.084
311.983,1.092
312.013,1.089
312.043,1.087
312.073,1.094
312.103,1.088
312.133,1.089
312.163,1.080
312.193,1.078
312.223,1.088
312.253,1.074
312.283,1.077
312.313,1.088
312.343,1.083
312.373,1.076
312.403,1.078
312.433,1.078
312.463,1.084
312.493,1.084
312.523,1.093
312.553,1.084
312.583,1.070
312.613,1.064
312.643,1.044
312.673,1.070
312.703,1.128
312.733,1.138
312.763,1.103
312.793,1.083
312.823,1.074
312.853,1.060
312.883,1.071
312.913,1.097
312.943,1.062
312.973,1.068
313.003,1.078
313.033,1.072
313.063,1.076
313.093,1.094
313.123,1.089
313.153,1.082
313.183,1.085
313.213,1.099
313.243,1.085
313.273,1.097
313.303,1.093
313.333,1.088
313.363,1.086
313.393,1.079
313.423,1.085
313.453,1.081
313.483,1.083
313.513,1.085
313.543,1.091
313.573,1.093
313.603,1.091
313.633,1.086
313.663,1.090
313.693,1.088
313.723,1.083
313.753,1.094
313.783,1.096
313.813,1.089
313.843,1.093
313.873,1.088
313.903,1.084
313.933,1.089
313.963,1.088
313.993,1.086
314.023,1.091
314.053,1.091
314.083,1.089
314.113,1.092
314.143,1.090
314.173,1.088
314.203,1.087
314.233,1.086
314.263,1.089
314.293,1.087
314.323,1.094
314.353,1.089
314.383,1.086
314.413,1.084
314.443,1.088
314.473,1.094
314.503,1.086
314.533,1.086
314.563,1.096
314.593,1.089
314.623,1.091
314.653,1.084
314.683,1.081
314.713,1.090
314.743,1.087
314.773,1.089
314.803,1.082
314.833,1.090
314.863,1.084
314.893,1.086
314.923,1.089
314.953,1.090
314.983,1.098
315.013,1.089
315.043,1.084
315.073,1.087
315.103,1.085
315.133,1.081
315.163,1.081
315.193,1.077
315.223,1.085
315.253,1.090
315.283,1.090
315.313,1.089
315.343,1.088
315.373,1.093
315.403,1.089
315.433,1.087
315.463,1.091
315.493,1.088
315.523,1.089
315.553,1.080
315.583,1.093
315.613,1.089
315.643,1.095
315.673,1.092
315.703,1.089
315.733,1.090
315.763,1.091
315.793,1.092
315.823,1.090
315.853,1.087
315.883,1.089
315.913,1.092
315.943,1.082
315.973,1.082
316.003,1.081
316.033,1.087
316.063,1.089
316.093,1.083
316.123,1.081
316.153,1.094
316.183,1.103
316.213,1.108
316.243,1.091
316.273,1.080
316.303,1.069
316.333,1.071
316.363,1.083
316.393,1.096
316.423,1.128
316.453,1.133
316.483,1.112
316.513,1.090
316.543,1.063
316.573,1.058
316.603,1.068
316.633,1.078
316.663,1.097
316.693,1.111
316.723,1.116
316.753,1.131
316.783,1.139
316.813,1.127
316.843,1.105
316.873,1.083
316.903,1.037
316.933,1.049
316.963,1.051
316.993,1.050
317.023,1.063
317.053,1.072
317.083,1.070
317.113,1.075
317.143,1.072
317.173,1.072
317.203,1.094
317.233,1.074
317.263,1.069
317.293,1.079
317.323,1.083
317.353,1.085
317.383,1.079
317.413,1.078
317.443,1.082
317.473,1.068
317.503,1.071
317.533,1.077
317.563,1.070
317.593,1.080
317.623,1.086
317.653,1.082
317.683,1.090
317.713,1.093
317.743,1.090
317.773,1.087
317.803,1.088
317.833,1.088
317.863,1.083
317.893,1.085
317.923,1.082
317.953,1.071
317.983,1.087
318.013,1.085
318.043,1.087
318.073,1.086
318.103,1.091
318.133,1.084
318.163,1.085
318.193,1.080
318.223,1.080
318.253,1.083
318.283,1.086
318.313,1.085
318.343,1.091
318.373,1.087
318.403,1.077
318.433,1.076
318.463,1.079
318.493,1.090
318.523,1.086
318.553,1.082
318.583,1.086
318.613,1.086
318.643,1.084
318.673,1.084
318.703,1.089
318.733,1.081
318.763,1.081
318.793,1.083
318.823,1.079
318.853,1.093
318.883,1.091
318.913,1.094
318.943,1.094
318.973,1.096
319.003,1.090
319.033,1.088
319.063,1.091
319.093,1.087
319.123,1.088
319.153,1.101
319.183,1.092
319.213,1.095
319.243,1.091
319.273,1.083
319.303,1.093
319.333,1.109
319.363,1.099
319.393,1.094
319.423,1.078
319.453,1.068
319.483,1.059
319.513,1.050
319.543,1.054
319.573,1.048
319.603,1.057
319.633,1.076
319.663,1.075
319.693,1.055
319.723,1.059
319.753,1.058
319.783,1.054
319.813,1.067
319.843,1.078
319.873,1.067
319.903,1.061
319.933,1.053
319.963,1.060
319.993,1.069
320.023,1.074
320.053,1.061
320.083,1.069
320.113,1.064
320.143,1.069
320.173,1.073
320.203,1.071
320.233,1.059
320.263,1.062
320.293,1.065
320.323,1.065
320.353,1.063
320.383,1.056
320.413,1.045
320.443,1.045
320.473,1.055
320.503,1.059
320.533,1.057
320.563,1.065
320.593,1.058
320.623,1.058
320.653,1.060
320.683,1.059
320.713,1.049
320.743,1.054
320.773,1.061
320.803,1.062
320.833,1.065
320.863,1.080
320.893,1.073
320.923,1.069
320.953,1.095
320.983,1.076
321.013,1.081
321.043,1.077
321.073,1.115
321.103,1.109
321.133,1.083
321.163,1.088
321.193,1.107
321.223,1.086
321.253,1.091
321.283,1.097
321.313,1.101
321.343,1.097
321.373,1.089
321.403,1.093
321.433,1.085
321.463,1.091
321.493,1.091
321.523,1.092
321.553,1.076
321.583,1.095
321.613,1.097
321.643,1.090
321.673,1.089
321.703,1.091
321.733,1.087
321.763,1.092
321.793,1.088
321.823,1.084
321.853,1.088
321.883,1.078
321.913,1.081
321.943,1.090
321.973,1.090
322.003,1.091
322.033,1.087
322.063,1.083
322.093,1.092
322.123,1.087
322.153,1.087
322.183,1.084
322.213,1.086
322.243,1.085
322.273,1.083
322.303,1.085
322.333,1.092
322.363,1.094
322.393,1.090
322.423,1.083
322.453,1.082
322.483,1.078
322.513,1.078
322.543,1.079
322.573,1.088
322.603,1.092
322.633,1.089
322.663,1.079
322.693,1.091
322.723,1.097
322.753,1.084
322.783,1.076
322.813,1.078
322.843,1.090
322.873,1.088
322.903,1.090
322.933,1.096
322.963,1.096
322.993,1.089
323.023,1.087
323.053,1.085
323.083,1.084
323.113,1.087
323.143,1.088
323.173,1.086
323.203,1.078
323.233,1.079
323.263,1.087
323.293,1.088
323.323,1.086
323.353,1.089
323.383,1.095
323.413,1.086
323.443,1.083
323.473,1.087
323.503,1.076
323.533,1.081
323.563,1.082
323.593,1.083
323.623,1.088
323.653,1.088
323.683,1.091
323.713,1.095
323.743,1.090
323.773,1.084
323.803,1.085
323.833,1.086
323.863,1.087
323.893,1.091
323.923,1.090
323.953,1.088
323.983,1.085
324.013,1.084
324.043,1.089
324.073,1.086
324.103,1.089
324.133,1.093
324.163,1.089
324.193,1.087
324.223,1.088
324.253,1.081
324.283,1.086
324.313,1.087
324.343,1.084
324.373,1.091
324.403,1.099
324.433,1.084
324.463,1.090
324.493,1.083
324.523,1.084
324.553,1.090
324.583,1.083
324.613,1.081
324.643,1.093
324.673,1.094
324.703,1.086
324.733,1.085
324.763,1.086
324.793,1.091
324.823,1.090
324.853,1.091
324.883,1.078
324.913,1.076
324.943,1.082
324.973,1.084
325.003,1.096
325.033,1.099
325.063,1.084
325.093,1.085
325.123,1.090
325.153,1.094
325.183,1.081
325.213,1.080
325.243,1.083
325.273,1.089
325.303,1.089
325.333,1.094
325.363,1.097
325.393,1.093
325.423,1.086
325.453,1.082
325.483,1.092
325.513,1.094
325.543,1.090
325.573,1.082
325.603,1.081
325.633,1.089
325.663,1.087
325.693,1.079
325.723,1.086
325.753,1.089
325.783,1.095
325.813,1.086
325.843,1.088
325.873,1.089
325.903,1.085
325.933,1.082
325.963,1.087
325.993,1.089
326.023,1.081
326.053,1.085
326.083,1.092
326.113,1.086
326.143,1.087
326.173,1.089
326.203,1.084
326.233,1.086
326.263,1.094
326.293,1.093
326.323,1.086
326.353,1.088
326.383,1.092
326.413,1.087
326.443,1.093
326.473,1.087
326.503,1.086
326.533,1.096
326.563,1.088
326.593,1.082
326.623,1.088
326.653,1.089
326.683,1.086
326.713,1.090
326.743,1.083
326.773,1.085
326.803,1.092
326.833,1.093
326.863,1.089
326.893,1.091
326.923,1.090
326.953,1.091
326.983,1.087
327.013,1.093
327.043,1.088
327.073,1.096
327.103,1.104
327.133,1.112
327.163,1.111
327.193,1.101
327.223,1.092
327.253,1.084
327.283,1.092
327.313,1.091
327.343,1.089
327.373,1.100
327.403,1.097
327.433,1.092
327.463,1.097
327.493,1.098
327.523,1.091
327.553,1.099
327.583,1.104
327.613,1.094
327.643,1.109
327.673,1.112
327.703,1.083
327.733,1.078
327.763,1.076
327.793,1.078
327.823,1.069
327.853,1.060
327.883,1.068
327.913,1.057
327.943,1.057
327.973,1.068
328.003,1.063
328.033,1.070
328.063,1.064
328.093,1.057
328.123,1.059
328.153,1.059
328.183,1.049
328.213,1.064
328.243,1.052
328.273,1.076
328.303,1.064
328.333,1.056
328.363,1.048
328.393,1.046
328.423,1.049
328.453,1.050
328.483,1.059
328.513,1.054
328.543,1.055
328.573,1.054
328.603,1.053
328.633,1.070
328.663,1.062
328.693,1.070
328.723,1.069
328.753,1.078
328.783,1.064
328.813,1.079
328.843,1.089
328.873,1.080
328.903,1.075
328.933,1.085
328.963,1.072
328.993,1.075
329.023,1.072
329.053,1.071
329.083,1.062
329.113,1.074
329.143,1.084
329.173,1.071
329.203,1.070
329.233,1.071
329.263,1.069
329.293,1.065
329.323,1.064
329.353,1.080
329.383,1.074
329.413,1.071
329.443,1.063
329.473,1.069
329.503,1.064
329.533,1.073
329.563,1.073
329.593,1.072
329.623,1.069
329.653,1.070
329.683,1.062
329.713,1.064
329.743,1.070
329.773,1.068
329.803,1.067
329.833,1.065
329.863,1.069
329.893,1.068
329.923,1.069
329.953,1.069
329.983,1.070
330.013,1.069
330.043,1.064
330.073,1.073
330.103,1.077
330.133,1.061
330.163,1.060
330.193,1.076
330.223,1.070
330.253,1.072
330.283,1.076
330.313,1.063
330.343,1.061
330.373,1.083
330.403,1.073
330.433,1.072
330.463,1.077
330.493,1.078
330.523,1.075
330.553,1.067
330.583,1.065
330.613,1.059
330.643,1.061
330.673,1.066
330.703,1.059
330.733,1.062
330.763,1.070
330.793,1.068
330.823,1.060
330.853,1.069
330.883,1.060
330.913,1.072
330.943,1.074
330.973,1.058
331.003,1.064
331.033,1.062
331.063,1.053
331.093,1.064
331.123,1.079
331.153,1.071
331.183,1.070
331.213,1.072
331.243,1.065
331.273,1.075
331.303,1.077
331.333,1.060
331.363,1.066
331.393,1.062
331.423,1.070
331.453,1.056
331.483,1.067
331.513,1.073
331.543,1.075
331.573,1.076
331.603,1.069
331.633,1.065
331.663,1.063
331.693,1.065
331.723,1.061
331.753,1.063
331.783,1.071
331.813,1.067
331.843,1.065
331.873,1.074
331.903,1.074
331.933,1.060
331.963,1.063
331.993,1.065
332.023,1.066
332.053,1.072
332.083,1.074
332.113,1.081
332.143,1.067
332.173,1.070
332.203,1.071
332.233,1.072
332.263,1.066
332.293,1.066
332.323,1.073
332.353,1.071
332.383,1.070
332.413,1.066
332.443,1.072
332.473,1.070
332.503,1.064
332.533,1.071
332.563,1.062
332.593,1.067
332.623,1.071
332.653,1.074
332.683,1.065
332.713,1.083
332.743,1.077
332.773,1.082
332.803,1.076
332.833,1.076
332.863,1.091
332.893,1.102
332.923,1.089
332.953,1.080
332.983,1.058
333.013,1.046
333.043,1.047
333.073,1.046
333.103,1.054
333.133,1.062
333.163,1.061
333.193,1.067
333.223,1.062
333.253,1.072
333.283,1.065
333.313,1.067
333.343,1.070
333.373,1.075
333.403,1.052
333.433,1.065
333.463,1.068
333.493,1.065
333.523,1.068
333.553,1.069
333.583,1.068
333.613,1.071
333.643,1.077
333.673,1.073
333.703,1.069
333.733,1.065
333.763,1.071
333.793,1.070
333.823,1.064
333.853,1.071
333.883,1.075
333.913,1.070
333.943,1.077
333.973,1.069
334.003,1.073
334.033,1.066
334.063,1.066
334.093,1.066
334.123,1.075
334.153,1.078
334.183,1.073
334.213,1.067
334.243,1.065
334.273,1.068
334.303,1.069
334.333,1.074
334.363,1.068
334.393,1.071
334.423,1.069
334.453,1.072
334.483,1.073
334.513,1.073
334.543,1.070
334.573,1.060
334.603,1.070
334.633,1.067
334.663,1.063
334.693,1.085
334.723,1.081
334.753,1.072
334.783,1.070
